ticker,SPLP US Equity
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,0.2521
2012-04-10,-0.2515
2012-04-11,0.0
2012-04-12,1.6806999999999999
2012-04-13,-0.8264
2012-04-16,0.3333
2012-04-17,2.5747999999999998
2012-04-18,8.502
2012-04-19,-3.6567
2012-04-20,-1.6189
2012-04-23,0.7795
2012-04-24,-1.5625
2012-04-25,0.0
2012-04-26,-0.3968
2012-04-27,-0.239
2012-04-30,-0.3195
2012-05-01,0.3205
2012-05-02,-2.1565
2012-05-04,0.0
2012-05-07,-1.2245
2012-05-08,0.4132
2012-05-10,-0.4115
2012-05-11,0.8264
2012-05-14,-0.2459
2012-05-15,0.2465
2012-05-16,0.3279
2012-05-17,-0.1634
2012-05-18,-0.1637
2012-05-21,0.4098
2012-05-22,0.0
2012-05-23,-0.2459
2012-05-24,-0.1626
2012-05-25,-0.4098
2012-05-29,0.0823
2012-05-30,0.0822
2012-05-31,-0.1633
2012-06-04,-1.2356
2012-06-05,0.4167
2012-06-06,0.4149
2012-06-07,-0.4132
2012-06-08,0.4149
2012-06-11,-0.4132
2012-06-13,-0.4149
2012-06-14,0.0
2012-06-15,1.6667
2012-06-18,-2.0482
2012-06-19,0.4174
2012-06-20,-0.3333
2012-06-21,0.3344
2012-06-22,-0.6667
2012-06-25,0.0839
2012-06-26,-1.0897000000000001
2012-06-27,-0.4237
2012-06-28,-2.1277
2012-06-29,-5.2174
2012-07-02,0.0
2012-07-03,1.9266
2012-07-05,-1.3501
2012-07-06,0.8212
2012-07-09,-0.8145
2012-07-10,0.0
2012-07-11,-0.0912
2012-07-12,-1.3699
2012-07-13,-0.0012
2012-07-16,0.0012
2012-07-17,0.7407
2012-07-18,-0.2757
2012-07-19,0.3687
2012-07-20,0.0918
2012-07-24,0.9174
2012-07-25,-1.3636
2012-07-26,-2.5132
2012-07-27,-1.0618
2012-07-30,0.3344
2012-07-31,-0.6667
2012-08-01,-2.0134
2012-08-02,0.3131
2012-08-03,0.4572
2012-08-06,0.4964
2012-08-07,1.4493
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,0.0
2012-08-13,0.1905
2012-08-14,0.2852
2012-08-15,-0.4739
2012-08-16,0.9524
2012-08-17,0.9434
2012-08-20,1.4019
2012-08-21,0.4608
2012-08-22,0.4587
2012-08-24,-0.5936
2012-08-27,0.9646
2012-08-28,-0.5005
2012-08-29,0.0457
2012-08-30,0.0914
2012-08-31,-0.6393
2012-09-04,0.9191
2012-09-05,0.0911
2012-09-06,-0.546
2012-09-07,0.4575
2012-09-10,0.0911
2012-09-11,0.2684
2012-09-12,0.7305
2012-09-13,-0.9009
2012-09-14,0.0909
2012-09-17,0.0
2012-09-18,0.3633
2012-09-19,0.362
2012-09-20,-0.8115
2012-09-21,0.5455
2012-09-24,-0.0904
2012-09-25,0.724
2012-09-26,0.1797
2012-09-27,3.1390000000000002
2012-09-28,0.6087
2012-10-01,1.0361
2012-10-02,-0.8544
2012-10-03,0.5177
2012-10-04,-0.7725
2012-10-05,-0.6055
2012-10-08,0.087
2012-10-09,-1.7391
2012-10-11,1.7699
2012-10-12,4.1739
2012-10-15,-0.9192
2012-10-16,0.2538
2012-10-19,0.0
2012-10-22,-3.5294
2012-10-23,-2.0906
2012-10-24,1.2456
2012-10-25,-0.4394
2012-10-26,1.8237
2012-10-31,1.2428
2012-11-01,2.0548
2012-11-02,0.6711
2012-11-05,-1.25
2012-11-06,-0.5907
2012-11-07,-0.5942
2012-11-08,1.1102
2012-11-09,-0.4223
2012-11-12,1.1874
2012-11-13,-0.2515
2012-11-14,-0.6723
2012-11-15,-0.5076
2012-11-16,0.8493
2012-11-19,1.1815
2012-11-20,-0.0833
2012-11-21,-0.1668
2012-11-23,0.2506
2012-11-26,-0.75
2012-11-27,0.7557
2012-11-28,0.0
2012-11-29,0.3323
2012-11-30,0.0841
2012-12-03,0.4149
2012-12-04,0.0826
2012-12-05,-0.0826
2012-12-06,0.1653
2012-12-07,0.0835
2012-12-10,0.8234
2012-12-11,0.6541
2012-12-12,-0.4874
2012-12-13,-0.6531
2012-12-14,0.6574
2012-12-17,-0.3265
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.3276
2012-12-21,-0.0816
2012-12-24,1.2255
2012-12-27,0.0
2012-12-28,-0.281
2012-12-31,-4.5745000000000005
2013-01-02,-0.7634
2013-01-03,-1.6229
2013-01-04,2.5183999999999997
2013-01-07,1.6949
2013-01-09,-1.4167
2013-01-10,1.7751000000000001
2013-01-11,0.6645
2013-01-14,-0.1248
2013-01-15,-0.3707
2013-01-16,-0.6633
2013-01-17,0.1669
2013-01-18,-0.1667
2013-01-22,0.1669
2013-01-23,0.1234
2013-01-24,1.1075
2013-01-25,0.0998
2013-01-28,0.7401
2013-01-29,-1.9592
2013-01-30,1.6653
2013-02-01,0.2457
2013-02-04,2.1242
2013-02-05,-0.08
2013-02-06,0.8006
2013-02-07,0.6354
2013-02-08,0.4736
2013-02-11,-0.707
2013-02-12,0.9494
2013-02-13,0.2341
2013-02-14,-0.1554
2013-02-15,2.9757
2013-02-19,-2.2814
2013-02-20,-0.7782
2013-02-22,0.549
2013-02-25,-0.546
2013-02-26,0.0784
2013-02-27,0.0
2013-02-28,-0.0784
2013-03-01,-0.3922
2013-03-04,0.4724
2013-03-05,0.3135
2013-03-06,-1.1719
2013-03-07,-0.3953
2013-03-08,0.0
2013-03-11,3.0952
2013-03-12,0.0
2013-03-13,-0.5389
2013-03-14,-0.4644
2013-03-15,-0.0778
2013-03-18,0.3113
2013-03-19,-0.0776
2013-03-20,-0.2329
2013-03-21,0.4669
2013-03-22,-0.4314
2013-03-25,0.0442
2013-03-26,1.0886
2013-03-27,1.3077
2013-03-28,3.4169
2013-04-01,-2.2761
2013-04-02,-2.1037
2013-04-03,1.6884000000000001
2013-04-04,1.0566
2013-04-05,-0.6721
2013-04-09,1.1278
2013-04-10,-0.1487
2013-04-12,-0.2234
2013-04-15,2.7612
2013-04-16,-1.7429000000000001
2013-04-17,0.813
2013-04-18,0.8065
2013-04-19,-1.9636
2013-04-22,0.0742
2013-04-23,-0.2817
2013-04-24,0.3568
2013-04-25,-1.1111
2013-04-26,0.5993
2013-04-29,-0.2234
2013-04-30,0.0746
2013-05-01,-0.0746
2013-05-02,-0.7463
2013-05-03,0.3759
2013-05-06,-0.9738
2013-05-07,-0.3782
2013-05-08,1.139
2013-05-09,0.976
2013-05-10,-4.0892
2013-05-13,6.2016
2013-05-14,-0.6569
2013-05-15,-0.4409
2013-05-16,1.0332
2013-05-17,-0.5844
2013-05-20,-2.3512
2013-05-21,-0.1505
2013-05-22,2.11
2013-05-23,-0.0738
2013-05-24,-0.2216
2013-05-28,0.2961
2013-05-30,0.0
2013-05-31,0.369
2013-06-03,-0.6544
2013-06-04,0.4367
2013-06-06,-0.1474
2013-06-07,1.5497999999999998
2013-06-10,-1.5262
2013-06-13,0.5904
2013-06-14,-1.4674
2013-06-17,-0.2978
2013-06-18,1.419
2013-06-19,0.2209
2013-06-20,-0.2939
2013-06-24,0.4422
2013-06-25,-0.9538
2013-06-26,0.1481
2013-06-27,0.9615
2013-06-28,0.2198
2013-07-01,0.8772
2013-07-02,0.5072
2013-07-03,-0.2163
2013-07-05,0.9393
2013-07-08,-0.0716
2013-07-09,1.6476
2013-07-10,1.5645
2013-07-11,0.1943
2013-07-15,-0.6925
2013-07-16,-0.5936
2013-07-17,0.6673
2013-07-18,5.3659
2013-07-19,1.455
2013-07-22,0.8475
2013-07-23,-1.2928
2013-07-24,-1.3969
2013-07-26,-0.5093
2013-07-29,-1.6689
2013-07-30,2.3091
2013-08-01,0.2646
2013-08-02,1.9193
2013-08-05,-0.974
2013-08-06,-0.1967
2013-08-07,-0.5913
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,-1.3219
2013-08-13,-0.8707
2013-08-14,-0.1351
2013-08-15,-1.2179
2013-08-16,0.9589
2013-08-19,-0.882
2013-08-20,1.8479999999999999
2013-08-21,1.3441
2013-08-22,-0.4642
2013-08-23,0.0067
2013-08-27,-0.0733
2013-08-28,0.2667
2013-08-30,-0.0665
2013-09-03,-0.8649
2013-09-04,2.1477
2013-09-05,-1.4455
2013-09-06,0.6667
2013-09-09,-0.3311
2013-09-10,0.1063
2013-09-11,0.1593
2013-09-12,-0.1325
2013-09-13,0.5972
2013-09-16,1.847
2013-09-17,-2.2021
2013-09-18,0.2649
2013-09-19,-0.3303
2013-09-24,-0.5964
2013-09-25,0.6667
2013-09-26,0.7285
2013-09-27,0.1315
2013-09-30,-1.3789
2013-10-01,0.1997
2013-10-02,0.0
2013-10-04,-1.1296
2013-10-07,0.4704
2013-10-08,0.1338
2013-10-10,0.5344
2013-10-11,0.6645
2013-10-14,0.0
2013-10-15,0.066
2013-10-16,0.0
2013-10-17,2.9683
2013-10-18,0.1922
2013-10-21,-2.6854
2013-10-22,1.4455
2013-10-23,0.0
2013-10-24,0.842
2013-10-25,-0.4496
2013-10-28,-1.6129
2013-10-29,0.3279
2013-10-30,-2.2876
2013-10-31,0.6689
2013-11-01,-0.3987
2013-11-04,-0.2001
2013-11-05,0.6684
2013-11-06,-0.9296
2013-11-08,1.5952
2013-11-11,-0.7125
2013-11-12,-0.6645
2013-11-13,0.0
2013-11-14,4.0803
2013-11-15,1.8629
2013-11-18,0.821
2013-11-19,-1.0013
2013-11-20,1.5803
2013-11-21,-0.4356
2013-11-22,2.125
2013-11-25,4.0392
2013-11-26,1.5352999999999999
2013-11-27,0.4577
2013-11-29,-1.2687
2013-12-02,0.9346
2013-12-03,-0.4051
2013-12-05,0.7554
2013-12-06,-0.173
2013-12-10,0.0
2013-12-11,-0.1733
2013-12-12,-0.2315
2013-12-13,0.6381
2013-12-16,0.2882
2013-12-17,-0.1013
2013-12-18,0.8493
2013-12-19,-0.1711
2013-12-20,0.5714
2013-12-23,-1.3636
2013-12-24,1.0945
2013-12-26,0.2279
2013-12-27,-1.1939
2013-12-30,-0.4603
2013-12-31,0.289
2014-01-02,1.268
2014-01-03,-0.3984
2014-01-06,-1.1429
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,0.289
2014-01-10,0.0
2014-01-13,-0.2882
2014-01-14,1.3873
2014-01-15,-2.7936
2014-01-16,0.0
2014-01-17,-0.176
2014-01-21,1.1751
2014-01-22,0.3484
2014-01-23,1.2153
2014-01-24,-1.6581000000000001
2014-01-27,-1.7442
2014-01-28,0.0614
2014-01-29,0.3533
2014-02-03,-2.4757
2014-02-04,1.2689
2014-02-05,-0.179
2014-02-07,0.0
2014-02-11,0.3586
2014-02-14,-1.7271999999999998
2014-02-18,-1.2727
2014-02-19,-1.3505
2014-02-20,0.0
2014-02-21,-0.7467
2014-02-24,0.3135
2014-02-25,0.0
2014-02-26,-0.0625
2014-02-27,-0.2509
2014-02-28,-0.9389
2014-03-03,1.2650000000000001
2014-03-04,0.625
2014-03-05,-1.087
2014-03-06,0.157
2014-03-07,-0.1881
2014-03-10,0.5025
2014-03-11,0.125
2014-03-12,0.1873
2014-03-13,-0.9969
2014-03-14,0.5035
2014-03-17,-0.7514
2014-03-18,-0.9464
2014-03-19,0.0
2014-03-20,0.6369
2014-03-21,-0.5696
2014-03-24,8.0204
2014-03-25,0.1179
2014-03-26,-0.0589
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,-0.0589
2014-04-01,0.1768
2014-04-02,-0.0588
2014-04-03,-1.2949
2014-04-04,0.1789
2014-04-07,-0.2976
2014-04-08,-0.2985
2014-04-09,0.3593
2014-04-10,-0.4177
2014-04-11,-0.2996
2014-04-14,0.5409
2014-04-15,0.0598
2014-04-16,0.7168
2014-04-17,0.7711
2014-04-21,0.5886
2014-04-22,0.5851
2014-04-23,0.1163
2014-04-24,-4.2417
2014-04-25,-0.4285
2014-04-28,-0.6665
2014-04-29,-0.6748
2014-04-30,0.2471
2014-05-01,0.0616
2014-05-02,-0.1232
2014-05-05,-0.7398
2014-05-06,-0.6211
2014-05-07,-0.5
2014-05-08,-0.0628
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.2514
2014-05-14,-0.1881
2014-05-15,0.7538
2014-05-16,-0.6858
2014-05-19,1.8205
2014-05-20,-0.3699
2014-05-21,1.7946
2014-05-22,-1.4582
2014-05-23,0.0609
2014-05-27,3.1443
2014-05-28,0.0598
2014-05-29,-0.0597
2014-05-30,0.7173
2014-06-02,-0.2967
2014-06-03,0.7143
2014-06-04,-1.0047
2014-06-05,0.3582
2014-06-06,-0.1785
2014-06-09,-0.5364
2014-06-10,-0.0599
2014-06-11,-0.9592
2014-06-12,0.1816
2014-06-13,-0.2417
2014-06-16,0.9085
2014-06-17,0.0
2014-06-18,-0.06
2014-06-19,-0.8408
2014-06-20,0.4846
2014-06-23,0.3617
2014-06-24,-0.6006
2014-06-25,0.9668
2014-06-26,-0.1197
2014-06-27,0.0599
2014-06-30,-0.0599
2014-07-01,0.0599
2014-07-02,-0.2994
2014-07-03,0.0
2014-07-07,-0.3003
2014-07-08,-0.1807
2014-07-09,0.2414
2014-07-10,-0.9031
2014-07-11,0.5468
2014-07-14,0.0604
2014-07-15,-1.3889
2014-07-16,-0.1837
2014-07-17,1.3497
2014-07-18,0.4843
2014-07-21,-0.3614
2014-07-22,0.3023
2014-07-23,-0.4219
2014-07-24,0.1211
2014-07-25,-0.5441
2014-07-28,0.4863
2014-07-29,0.363
2014-07-30,0.1808
2014-07-31,-0.9627
2014-08-01,0.0
2014-08-04,0.1823
2014-08-05,-1.3341
2014-08-06,0.1844
2014-08-07,0.9202
2014-08-08,0.4255
2014-08-11,0.4843
2014-08-12,0.0
2014-08-13,0.3614
2014-08-14,-0.5402
2014-08-15,-0.0604
2014-08-18,0.2415
2014-08-19,0.5422
2014-08-20,-0.7789
2014-08-21,0.3019
2014-08-22,-0.0602
2014-08-25,0.0
2014-08-26,-0.241
2014-08-27,0.2415
2014-08-28,-0.1807
2014-08-29,-0.1207
2014-09-02,-0.0604
2014-09-03,0.6046
2014-09-04,0.0
2014-09-05,-0.1803
2014-09-08,0.1204
2014-09-09,0.3007
2014-09-10,0.2398
2014-09-11,0.4187
2014-09-12,0.7743
2014-09-15,-0.2069
2014-09-16,-0.7995
2014-09-17,0.2985
2014-09-18,-0.7738
2014-09-19,0.8398
2014-09-22,-0.9518
2014-09-23,-0.1802
2014-09-24,0.7822
2014-09-25,-0.6567
2014-09-26,0.0601
2014-09-29,0.6607
2014-09-30,-0.895
2014-10-01,0.602
2014-10-02,-0.5386
2014-10-03,0.361
2014-10-06,0.7194
2014-10-07,-0.3571
2014-10-08,0.0597
2014-10-09,-0.597
2014-10-10,-2.5225
2014-10-13,-0.6778
2014-10-14,-0.5583
2014-10-15,1.5596
2014-10-16,-3.8698
2014-10-17,3.5144
2014-10-20,1.2346
2014-10-21,0.0
2014-10-22,-1.2805
2014-10-23,1.4205999999999999
2014-10-24,2.6188000000000002
2014-10-27,-2.1958
2014-10-28,0.3034
2014-10-29,0.0605
2014-10-30,0.6651
2014-10-31,1.2012
2014-11-03,-0.5341
2014-11-04,1.3723
2014-11-05,1.1183
2014-11-06,0.9895
2014-11-07,0.9222
2014-11-10,0.0
2014-11-11,2.6271
2014-11-12,0.0
2014-11-13,-0.3895
2014-11-14,0.3911
2014-11-17,0.0556
2014-11-18,1.1123
2014-11-19,0.11
2014-11-20,-0.0549
2014-11-21,0.6047
2014-11-24,0.6557
2014-11-25,0.2714
2014-11-26,0.4331
2014-11-28,-0.6469
2014-12-01,-1.5735000000000001
2014-12-02,0.6057
2014-12-03,0.3842
2014-12-04,-0.9825
2014-12-05,-0.9372
2014-12-08,-4.2849
2014-12-09,-0.9302
2014-12-10,0.4108
2014-12-11,1.2274
2014-12-12,-1.8476
2014-12-15,0.0
2014-12-16,-1.6471
2014-12-17,0.4785
2014-12-18,-0.8929
2014-12-19,0.4805
2014-12-22,0.3586
2014-12-23,3.5736
2014-12-24,-0.9776
2014-12-26,1.9163999999999999
2014-12-29,0.0
2014-12-31,0.6268
2015-01-05,-5.0963
2015-01-06,-0.0597
2015-01-07,-0.0597
2015-01-08,1.2545
2015-01-09,2.4779
2015-01-12,-0.1727
2015-01-13,0.1153
2015-01-14,-1.4977
2015-01-15,1.1696
2015-01-16,0.0
2015-01-20,0.4624
2015-01-21,-1.8412
2015-01-22,0.1758
2015-01-23,-0.5266
2015-01-26,0.0
2015-01-27,-0.2353
2015-01-28,0.0
2015-01-29,1.0613
2015-01-30,0.0583
2015-02-02,2.0408
2015-02-03,0.2857
2015-02-04,-0.8547
2015-02-05,1.1494
2015-02-06,-3.125
2015-02-09,0.2933
2015-02-10,1.5205
2015-02-11,0.0
2015-02-12,1.0945
2015-02-13,-0.114
2015-02-17,0.7986
2015-02-18,0.7923
2015-02-19,1.8529
2015-02-20,-0.7773
2015-02-23,3.6169000000000002
2015-02-24,1.3405
2015-02-25,-2.8042
2015-02-26,1.9053
2015-02-27,1.2821
2015-03-02,0.4747
2015-03-03,-0.7874
2015-03-04,0.7937
2015-03-05,0.1575
2015-03-06,-0.7862
2015-03-09,0.7079
2015-03-10,-0.4931
2015-03-11,0.3163
2015-03-12,0.4729
2015-03-13,0.1569
2015-03-16,0.7833
2015-03-17,-0.1036
2015-03-18,-1.5041
2015-03-19,0.7899
2015-03-20,0.3135
2015-03-23,-0.625
2015-03-24,0.6882
2015-03-25,-1.3602
2015-03-26,0.7916
2015-03-27,0.3043
2015-03-30,-0.3034
2015-03-31,-0.5759
2015-04-01,-0.0527
2015-04-02,0.2107
2015-04-06,0.4206
2015-04-07,-0.4712
2015-04-08,0.0
2015-04-09,-1.0521
2015-04-10,0.2658
2015-04-13,-0.5832
2015-04-14,-0.64
2015-04-15,-1.0735
2015-04-16,1.5735000000000001
2015-04-17,0.7479
2015-04-20,-5.3552
2015-04-21,-0.6134
2015-04-22,0.5045
2015-04-23,0.9534
2015-04-24,0.3889
2015-04-27,-2.3243
2015-04-28,1.983
2015-04-29,-0.6111
2015-04-30,1.1179000000000001
2015-05-01,-0.7739
2015-05-04,1.5042
2015-05-05,-1.4819
2015-05-06,-2.3955
2015-05-07,1.2557
2015-05-08,1.7475
2015-05-11,0.3324
2015-05-12,-0.9387
2015-05-13,0.7804
2015-05-14,-2.1018
2015-05-15,0.565
2015-05-18,-0.3933
2015-05-19,-1.2690000000000001
2015-05-20,1.2282
2015-05-21,-0.2822
2015-05-22,1.1885
2015-05-26,1.0626
2015-05-27,-0.1107
2015-05-28,-0.277
2015-05-29,0.6944
2015-06-01,-1.2
2015-06-02,0.349
2015-06-03,-0.3339
2015-06-04,0.5025
2015-06-05,-0.1118
2015-06-08,-0.2218
2015-06-09,-0.9476
2015-06-10,0.0608
2015-06-11,0.4454
2015-06-12,-0.8399
2015-06-15,0.0565
2015-06-16,-0.395
2015-06-17,0.4533
2015-06-18,-0.4512
2015-06-19,0.6232
2015-06-22,-0.3378
2015-06-23,-0.209
2015-06-24,0.1529
2015-06-25,-0.0565
2015-06-26,0.1697
2015-06-29,-0.3388
2015-06-30,-0.4533
2015-07-01,-0.5122
2015-07-02,-1.3158
2015-07-06,1.0435
2015-07-07,-0.5737
2015-07-08,-0.3462
2015-07-09,-0.4053
2015-07-10,0.8721
2015-07-13,0.5187
2015-07-14,0.1147
2015-07-15,-0.0566
2015-07-16,-0.0007
2015-07-17,-0.2865
2015-07-20,-0.6897
2015-07-21,0.0579
2015-07-22,-1.4459
2015-07-23,0.0
2015-07-24,-1.115
2015-07-27,-1.3056
2015-07-28,0.4811
2015-07-29,0.5386
2015-07-30,0.2976
2015-07-31,-1.4837
2015-08-03,-0.241
2015-08-04,0.1812
2015-08-05,0.5425
2015-08-06,0.5396
2015-08-07,-0.1193
2015-08-10,-1.791
2015-08-11,1.8237
2015-08-12,-1.194
2015-08-13,0.2417
2015-08-14,1.085
2015-08-17,0.4174
2015-08-18,0.9501
2015-08-19,-0.2941
2015-08-20,-0.944
2015-08-21,2.1441
2015-08-24,-2.7405
2015-08-25,-0.4197
2015-08-26,0.602
2015-08-27,1.3764
2015-08-28,-0.3542
2015-08-31,0.7109
2015-09-01,-0.1176
2015-09-02,-0.4711
2015-09-03,0.5917
2015-09-04,-0.0588
2015-09-08,0.1177
2015-09-09,-0.0595
2015-09-10,0.0007
2015-09-11,0.0007
2015-09-14,-0.0007
2015-09-16,-0.0588
2015-09-17,-0.2943
2015-09-18,0.3542
2015-09-21,0.7647
2015-09-22,-0.7005
2015-09-23,0.2352
2015-09-24,-0.2933
2015-09-25,1.4118
2015-09-28,-0.406
2015-09-29,-3.4945
2015-09-30,-0.2414
2015-10-01,0.0605
2015-10-02,2.237
2015-10-05,1.301
2015-10-06,2.3351
2015-10-07,0.3423
2015-10-08,0.2843
2015-10-09,0.4535
2015-10-12,0.6208
2015-10-13,-1.0656
2015-10-14,-0.9637
2015-10-15,0.8014
2015-10-16,-0.7382
2015-10-19,2.2311
2015-10-20,-0.3917
2015-10-21,-0.6742
2015-10-22,-0.4525
2015-10-23,0.2841
2015-10-26,-0.1133
2015-10-27,-0.7941
2015-10-28,-0.6861
2015-10-29,-0.2879
2015-10-30,-4.157
2015-11-02,3.012
2015-11-03,-0.117
2015-11-04,-1.1124
2015-11-05,0.8289
2015-11-06,2.4074999999999998
2015-11-09,0.4014
2015-11-10,0.0571
2015-11-11,-0.9703
2015-11-12,-0.8069
2015-11-13,-1.8594
2015-11-16,0.8881
2015-11-17,-0.1174
2015-11-18,0.235
2015-11-19,-0.0586
2015-11-20,-0.2346
2015-11-23,0.6467
2015-11-24,-0.8762
2015-11-25,1.1786
2015-11-27,-0.233
2015-11-30,-0.7005
2015-12-01,0.2352
2015-12-02,0.2933
2015-12-03,-0.5848
2015-12-04,0.4118
2015-12-07,-0.2929
2015-12-08,-1.1024
2015-12-09,-0.7864
2015-12-10,-0.7777
2015-12-11,-1.2681
2015-12-14,-1.2836
2015-12-15,0.2477
2015-12-16,-0.1853
2015-12-17,4.8267
2015-12-18,0.7084
2015-12-21,-1.8757000000000001
2015-12-22,-1.1947
2015-12-23,-0.1209
2015-12-24,-0.3632
2015-12-28,-0.6683
2015-12-29,0.1223
2015-12-30,-0.2443
2015-12-31,0.3062
2016-01-04,-0.3053
2016-01-05,-3.613
2016-01-06,-2.033
2016-01-07,-2.6589
2016-01-08,-1.3324
2016-01-11,-0.8103
2016-01-12,0.953
2016-01-13,-4.9225
2016-01-14,-0.4255
2016-01-15,0.9259
2016-01-19,-0.9174
2016-01-20,-6.2678
2016-01-21,1.6717
2016-01-22,-3.8864
2016-01-25,1.2442
2016-01-26,0.6144
2016-01-27,1.145
2016-01-28,0.2264
2016-01-29,-0.0753
2016-02-01,0.6782
2016-02-02,-1.9461
2016-02-03,1.2214
2016-02-04,-0.0754
2016-02-05,0.3019
2016-02-08,-0.301
2016-02-09,-0.2264
2016-02-10,-0.9834
2016-02-11,0.7639
2016-02-12,0.0758
2016-02-16,0.0758
2016-02-17,3.9364
2016-02-18,-0.8012
2016-02-19,0.5874
2016-02-22,2.0438
2016-02-23,-1.8598
2016-02-24,-0.5831
2016-02-25,0.8065
2016-02-26,1.0909
2016-02-29,0.0
2016-03-01,0.5755
2016-03-02,-0.4292
2016-03-03,-1.0057
2016-03-04,1.8142
2016-03-07,-0.9266
2016-03-08,-0.7914
2016-03-09,-1.0877
2016-03-10,0.8065
2016-03-11,1.3818
2016-03-14,0.5022
2016-03-15,0.9279
2016-03-16,0.495
2016-03-17,2.1816
2016-03-18,0.6887
2016-03-21,0.342
2016-03-22,-0.0682
2016-03-23,1.6371
2016-03-24,-0.6711
2016-03-28,0.6757
2016-03-29,1.0067
2016-03-30,-0.2658
2016-03-31,1.5989
2016-04-01,0.459
2016-04-04,1.1749
2016-04-05,-0.3871
2016-04-06,0.842
2016-04-07,-0.8349
2016-04-08,-1.4896
2016-04-11,-1.3807
2016-04-12,1.2
2016-04-13,2.3057
2016-04-14,0.0
2016-04-15,0.3863
2016-04-18,-0.7056
2016-04-19,0.3876
2016-04-20,-0.1931
2016-04-21,0.2579
2016-04-22,-0.3215
2016-04-25,0.0
2016-04-26,0.3226
2016-04-28,-2.7653
2016-04-29,0.1984
2016-05-03,-2.3094
2016-05-04,1.3505
2016-05-05,-1.2667
2016-05-06,1.3504
2016-05-09,0.4664
2016-05-10,-0.8621
2016-05-11,0.8696
2016-05-12,-2.1883
2016-05-13,-1.6949
2016-05-16,1.5862
2016-05-17,0.1358
2016-05-18,-0.9492
2016-05-19,0.2053
2016-05-20,-1.4686
2016-05-23,0.3813
2016-05-24,-0.966
2016-05-25,-0.0009
2016-05-26,-0.9763
2016-05-31,0.2817
2016-06-01,0.3511
2016-06-02,-0.489
2016-06-03,-0.1415
2016-06-06,-0.4225
2016-06-07,-0.495
2016-06-08,0.7107
2016-06-10,-0.2457
2016-06-13,-0.4612
2016-06-14,0.0711
2016-06-15,1.2074
2016-06-16,-0.4211
2016-06-17,-0.2114
2016-06-20,0.4237
2016-06-21,-0.7736
2016-06-22,1.7718
2016-06-23,2.507
2016-06-27,-3.0435
2016-06-28,-0.014
2016-06-29,2.0322
2016-06-30,0.6902
2016-07-01,-1.0948
