ticker,LTRPA US Equity
2015-01-20,1.0686
2015-01-21,0.2033
2015-01-22,2.8815
2015-01-23,-2.2091
2015-01-26,-0.9681
2015-01-27,-0.2444
2015-01-28,-1.7967
2015-01-29,0.5405
2015-01-30,-0.9926
2015-02-02,1.2949
2015-02-03,5.6907
2015-02-04,1.4436
2015-02-05,-1.5
2015-02-06,-3.9047
2015-02-09,1.1377
2015-02-10,1.4865
2015-02-11,-4.1172
2015-02-12,25.3097
2015-02-13,2.5371
2015-02-17,-0.9961
2015-02-18,2.0448
2015-02-19,4.3257
2015-02-20,0.4573
2015-02-23,-0.3035
2015-02-24,-0.9437
2015-02-25,0.4302
2015-02-26,0.153
2015-02-27,0.9166
2015-03-02,2.8156
2015-03-03,0.0294
2015-03-04,-1.2658
2015-03-05,-1.1926
2015-03-06,-2.5951
2015-03-09,-0.4027
2015-03-10,-2.1462
2015-03-11,0.1907
2015-03-12,0.8566
2015-03-13,-2.0761
2015-03-16,0.1927
2015-03-17,0.1282
2015-03-18,1.2488
2015-03-19,-0.0949
2015-03-20,4.4318
2015-03-23,-1.1822
2015-03-24,-1.9939
2015-03-25,-0.313
2015-03-26,-1.0989
2015-03-27,0.9841
2015-03-30,0.2515
2015-03-31,-0.3136
2015-04-01,-0.6606
2015-04-02,0.3167
2015-04-06,0.6944
2015-04-07,-1.442
2015-04-08,0.4135
2015-04-09,0.9503
2015-04-10,-0.9099
2015-04-13,0.9816
2015-04-14,0.0
2015-04-15,-0.0627
2015-04-16,-0.9413
2015-04-17,-3.516
2015-04-20,0.2298
2015-04-21,0.5241
2015-04-22,1.1078999999999999
2015-04-23,0.6445
2015-04-24,-1.601
2015-04-27,-0.7159
2015-04-28,-0.2622
2015-04-29,-0.5915
2015-04-30,-1.7851
2015-05-01,1.2117
2015-05-04,-0.8979
2015-05-05,-2.953
2015-05-06,-1.1757
2015-05-07,2.8341
2015-05-08,3.9469
2015-05-11,-0.2619
2015-05-12,-0.8861
2015-05-13,-0.1325
2015-05-14,0.8952
2015-05-15,-0.1314
2015-05-18,0.2303
2015-05-19,-0.6566
2015-05-20,-0.8592
2015-05-21,-0.5333
2015-05-22,1.9102000000000001
2015-05-26,-3.4857
2015-05-27,-0.3748
2015-05-28,-2.565
2015-05-29,-1.7901
2015-06-01,1.2152
2015-06-02,-0.8828
2015-06-03,-0.9975
2015-06-04,-0.4318
2015-06-05,1.8793
2015-06-08,-1.8446
2015-06-09,-0.5421
2015-06-10,2.2529
2015-06-11,-0.4975
2015-06-12,-0.7143
2015-06-15,0.2878
2015-06-16,0.538
2015-06-17,13.771
2015-06-18,3.2298999999999998
2015-06-19,-0.1519
2015-06-22,0.4563
2015-06-23,0.2726
2015-06-24,-0.9665
2015-06-25,0.305
2015-06-26,1.6418
2015-06-29,-4.5169
2015-06-30,0.9398
2015-07-01,-0.3104
2015-07-02,-0.2179
2015-07-06,-0.5304
2015-07-07,0.3764
2015-07-08,-0.9688
2015-07-09,1.5462
2015-07-10,2.5792
2015-07-13,1.4238
2015-07-14,-0.0299
2015-07-15,0.2689
2015-07-16,1.3409
2015-07-17,0.9703
2015-07-20,1.0483
2015-07-21,-0.1441
2015-07-22,-0.2886
2015-07-23,-0.7236
2015-07-24,-13.3236
2015-07-27,-0.74
2015-07-28,-0.7455
2015-07-29,0.7853
2015-07-30,-2.168
2015-07-31,1.4197
2015-08-03,-0.6828
2015-08-04,-1.0313
2015-08-05,0.9031
2015-08-06,-3.0637
2015-08-07,-3.3381
2015-08-10,2.0206
2015-08-11,-1.5124
2015-08-12,-1.2431
2015-08-13,-2.9248
2015-08-14,0.6102
2015-08-17,1.6679
2015-08-18,-2.349
2015-08-19,-0.9927
2015-08-20,-1.2727
2015-08-21,-0.8203
2015-08-24,-6.4986
2015-08-25,1.1794
2015-08-26,2.4147
2015-08-27,2.7236000000000002
2015-08-28,1.1476
2015-08-31,-0.7433
2015-09-01,-3.4292
2015-09-02,1.8776000000000002
2015-09-03,1.0016
2015-09-04,-4.2047
2015-09-08,0.1242
2015-09-09,-0.1241
2015-09-10,1.3665
2015-09-11,-1.9199000000000002
2015-09-14,0.8746
2015-09-15,4.005
2015-09-16,0.0397
2015-09-17,0.2778
2015-09-18,-1.4642
2015-09-21,-0.7229
2015-09-22,-2.1845
2015-09-23,-2.1092
2015-09-24,0.338
2015-09-25,-1.1368
2015-09-28,-4.1312
2015-09-29,0.3554
2015-09-30,-1.8592
2015-10-01,2.3906
2015-10-02,4.4053
2015-10-05,2.4895
2015-10-06,-0.1647
2015-10-07,1.2371
2015-10-08,2.6069
2015-10-09,-1.4291
2015-10-12,-0.5638
2015-10-13,-2.0251
2015-10-14,27.7801
2015-10-15,-0.1941
2015-10-16,-0.6483
2015-10-19,2.3491
2015-10-20,0.4144
2015-10-21,-2.0317
2015-10-22,1.7174
2015-10-23,-1.6884000000000001
2015-10-26,0.324
2015-10-27,-2.8747
2015-10-28,0.6984
2015-10-29,0.1321
2015-10-30,2.8693999999999997
2015-11-02,0.3847
2015-11-03,-0.8304
2015-11-04,-0.5475
2015-11-05,-0.1619
2015-11-06,-6.7142
2015-11-09,-0.904
2015-11-10,1.6491
2015-11-11,1.5533000000000001
2015-11-12,-2.0394
2015-11-13,-1.7696
2015-11-16,0.7771
2015-11-17,-1.1917
2015-11-18,7.1657
2015-11-19,0.0331
2015-11-20,0.9265
2015-11-23,0.9508
2015-11-24,-1.3966
2015-11-25,0.3953
2015-11-27,0.164
2015-11-30,-1.9325
2015-12-01,-0.0334
2015-12-02,0.4009
2015-12-03,-0.4326
2015-12-04,2.0722
2015-12-07,-0.3602
2015-12-08,-0.723
2015-12-09,-0.9599
2015-12-10,1.6711
2015-12-11,-2.0381
2015-12-14,1.2416
2015-12-15,3.7123
2015-12-16,1.2144
2015-12-17,-2.4945
2015-12-18,-1.943
2015-12-21,0.033
2015-12-22,0.5612
2015-12-23,0.5253
2015-12-24,0.3266
2015-12-28,-1.2695
2015-12-29,1.7145000000000001
2015-12-30,0.3566
2015-12-31,-2.0026
2016-01-04,-5.1417
2016-01-05,0.139
2016-01-06,-3.2269
2016-01-07,-4.446
2016-01-08,-2.6642
2016-01-11,0.6939
2016-01-12,1.072
2016-01-13,-6.4773
2016-01-14,-1.5796000000000001
2016-01-15,-2.7984
2016-01-19,0.0423
2016-01-20,-2.3275
2016-01-21,0.8666
2016-01-22,0.988
2016-01-25,-2.1268
2016-01-26,1.6515
2016-01-27,-3.8906
2016-01-28,-1.379
2016-01-29,0.7217
2016-02-01,1.8361
2016-02-02,-6.8162
2016-02-03,-1.0382
2016-02-04,2.0982
2016-02-05,-10.7426
2016-02-08,-6.4887
2016-02-09,-2.1824
2016-02-10,-0.7437
2016-02-11,14.8127
2016-02-12,-3.2129
2016-02-16,5.6017
2016-02-17,3.831
2016-02-18,-4.6358
2016-02-19,0.4464
2016-02-22,0.7407
2016-02-23,-4.6078
2016-02-24,1.4902
2016-02-25,1.4177
2016-02-26,0.1498
2016-02-29,1.6451
2016-03-01,5.64
2016-03-02,-0.1857
2016-03-03,1.2093
2016-03-04,-1.3327
2016-03-07,0.1863
2016-03-08,-5.4858
2016-03-09,-2.0659
2016-03-10,-0.6529
2016-03-11,7.2295
2016-03-14,4.0075
2016-03-15,0.3626
2016-03-16,1.9422000000000001
2016-03-17,-2.7027
2016-03-18,-1.5937999999999999
2016-03-21,2.4063
2016-03-22,-3.4343
2016-03-23,-4.5859
2016-03-24,0.4904
2016-03-28,-0.1952
2016-03-29,6.6015
2016-03-30,2.2477
2016-03-31,-0.5832
2016-04-01,1.083
2016-04-04,-3.9732
2016-04-05,-1.5342
2016-04-06,3.2578
2016-04-07,-2.7435
2016-04-08,-0.9403
2016-04-11,-3.4172000000000002
2016-04-12,1.6216
2016-04-13,5.4159
2016-04-14,-1.0092
2016-04-15,0.0927
2016-04-18,3.1019
2016-04-19,-1.6165
2016-04-20,-0.7759
2016-04-21,-0.184
2016-04-22,-0.1382
2016-04-25,-1.3383
2016-04-26,0.3274
2016-04-27,1.958
2016-04-28,-0.8688
2016-04-29,1.7528000000000001
2016-05-02,0.68
2016-05-03,-0.8555
2016-05-04,-4.723
2016-05-05,0.5243
2016-05-06,-1.5173
2016-05-09,1.8777
2016-05-10,6.0019
2016-05-11,-1.4712
2016-05-12,-3.4389
2016-05-13,2.9053
2016-05-16,0.7741
2016-05-17,0.4293
2016-05-18,-2.9471
2016-05-19,-2.0399
2016-05-20,3.0762
2016-05-23,3.4894
2016-05-24,-0.3106
2016-05-25,-0.3115
2016-05-26,-0.4911
2016-05-27,3.275
2016-05-31,-0.2172
2016-06-01,-0.3483
2016-06-02,3.2329
2016-06-03,-0.5501
2016-06-06,4.6383
2016-06-07,-3.3346999999999998
2016-06-08,0.589
2016-06-09,-0.2928
2016-06-10,-3.5654
2016-06-13,-1.4788999999999999
2016-06-14,-1.8984999999999999
2016-06-15,-0.18
2016-06-16,-0.541
2016-06-17,-2.9918
2016-06-20,3.3178
2016-06-21,-0.4975
2016-06-22,1.0909
2016-06-23,2.6529
2016-06-24,-7.4901
2016-06-27,-5.1136
2016-06-28,1.4969999999999999
2016-06-29,5.8505
2016-06-30,1.6256
2016-07-01,0.5027
2016-07-05,-1.7734999999999999
2016-07-06,0.7407
2016-07-07,1.057
2016-07-08,2.8649
2016-07-11,2.3872999999999998
2016-07-12,1.468
2016-07-13,-1.7021
2016-07-14,-0.303
2016-07-15,0.0434
2016-07-18,0.3472
2016-07-19,-0.346
2016-07-20,1.4323000000000001
2016-07-21,-1.027
2016-07-22,2.4643
2016-07-25,-0.2954
2016-07-26,0.127
2016-07-27,-0.3381
2016-07-28,2.2477
2016-07-29,-1.825
2016-08-01,0.2957
2016-08-02,-1.8955
2016-08-03,0.4294
2016-08-04,-8.4652
2016-08-05,-4.2504
2016-08-08,2.1463
2016-08-09,-0.9074
2016-08-10,1.0602
2016-08-11,0.4292
2016-08-12,-0.6648
2016-08-15,1.6252
2016-08-16,-0.5644
2016-08-17,0.7096
2016-08-18,0.6576
2016-08-19,-1.2599
2016-08-22,0.2363
2016-08-23,1.1787
2016-08-24,-2.1901
2016-08-25,-0.3811
2016-08-26,0.9087
2016-08-29,-0.7109
2016-08-30,-0.8115
2016-08-31,0.1444
2016-09-01,0.1922
2016-09-02,0.6235
2016-09-06,0.143
2016-09-07,1.2375
2016-09-08,-0.6112
2016-09-09,-0.4257
2016-09-12,3.7055
2016-09-13,-0.4581
2016-09-14,-1.1045
2016-09-15,-0.8376
2016-09-16,-2.2525
2016-09-19,-1.5843
2016-09-20,0.5366
2016-09-21,0.8248
2016-09-22,1.4918
2016-09-23,0.569
2016-09-26,-0.943
2016-09-27,5.188
2016-09-28,0.181
2016-09-29,-2.0325
2016-09-30,0.7377
2016-10-03,0.4577
2016-10-04,1.139
2016-10-05,2.3874
2016-10-06,-2.5517
2016-10-07,-1.3995
2016-10-10,0.9615
2016-10-11,-2.449
2016-10-12,0.093
2016-10-13,-2.6939
2016-10-14,-1.8138
2016-10-17,-0.3403
2016-10-18,2.439
2016-10-19,3.3333
2016-10-20,-2.0737
2016-10-21,0.9412
2016-10-24,1.8648
2016-10-25,0.0
2016-10-26,-3.6612999999999998
2016-10-27,-0.2375
2016-10-28,5.7143
2016-10-31,0.0
2016-11-01,-2.2523
2016-11-02,-3.4562
2016-11-03,1.1933
2016-11-04,1.4151
2016-11-07,1.1628
2016-11-08,-0.2299
2016-11-09,-19.3548
2016-11-10,-1.7143000000000002
2016-11-11,-1.1628
2016-11-14,-4.4118
2016-11-15,-0.3077
2016-11-16,0.3086
2016-11-17,2.4615
2016-11-18,0.0
2016-11-21,1.8018
2016-11-22,-0.295
2016-11-23,-1.1834
2016-11-25,1.1976
2016-11-28,-2.3669000000000002
2016-11-29,-1.2121
2016-11-30,-1.5337
2016-12-01,-2.8037
2016-12-02,-1.2821
2016-12-05,3.8961
2016-12-06,0.9375
2016-12-07,-1.2384
2016-12-08,1.8809
2016-12-09,0.6154
2016-12-12,-1.2232
2016-12-13,1.548
2016-12-14,-4.878
2016-12-15,-0.641
2016-12-16,-0.3226
2016-12-19,-1.2945
2016-12-20,4.5902
2016-12-21,-4.7022
2016-12-22,-0.3289
2016-12-23,0.9901
2016-12-27,2.9412000000000003
2016-12-28,-1.5873
2016-12-29,-1.2903
2016-12-30,-1.634
2017-01-03,3.6545
2017-01-04,3.8462
2017-01-05,0.6173
2017-01-06,3.0675
2017-01-09,2.3810000000000002
2017-01-10,1.1628
2017-01-11,0.8621
2017-01-12,1.9943
2017-01-13,3.352
2017-01-17,-1.8919000000000001
2017-01-18,0.551
2017-01-19,-3.0137
2017-01-20,-1.6949
2017-01-23,-1.1494
2017-01-24,2.3256
2017-01-25,1.1364
2017-01-26,-1.6854
2017-01-27,0.0
2017-01-30,0.8571
2017-01-31,1.6997
2017-02-01,-1.9499
2017-02-02,0.8523
2017-02-03,0.5634
2017-02-06,-1.9607999999999999
2017-02-07,-0.5714
2017-02-08,0.8621
2017-02-09,1.7094
2017-02-10,-1.1204
2017-02-13,-1.983
2017-02-14,1.7341
2017-02-15,0.5682
2017-02-16,-12.4294
2017-02-17,-0.6452
2017-02-21,1.6234
2017-02-22,-3.8339
2017-02-23,-5.6478
2017-02-24,-0.7042
2017-02-27,0.3546
2017-02-28,-4.947
2017-03-01,0.3717
2017-03-02,-1.8519
2017-03-03,0.7547
2017-03-06,-0.7491
2017-03-07,-0.3774
2017-03-08,6.0606
2017-03-09,-0.3571
2017-03-10,0.3584
2017-03-13,-0.3571
2017-03-14,-2.8674
2017-03-15,0.738
2017-03-16,1.8315000000000001
2017-03-17,0.0
2017-03-20,-1.4388
2017-03-21,-2.9196999999999997
2017-03-22,-0.3759
2017-03-23,4.1509
2017-03-24,0.7246
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,2.1583
2017-03-30,-1.0563
2017-03-31,0.3559
2017-04-03,-2.1277
2017-04-04,-3.2609
2017-04-05,0.3745
2017-04-06,2.6119
2017-04-07,0.0
2017-04-10,1.0909
2017-04-11,-4.3165
2017-04-12,-0.7519
2017-04-13,-0.3788
2017-04-17,1.5209000000000001
2017-04-18,0.3745
2017-04-19,0.7463
2017-04-20,2.2222
2017-04-21,-0.3623
2017-04-24,2.5455
2017-04-25,1.0638
2017-04-26,2.4561
2017-04-27,1.0274
2017-04-28,-0.339
2017-05-01,0.3401
2017-05-02,2.3729
2017-05-03,-3.3113
2017-05-04,1.7123
2017-05-05,0.0
2017-05-08,2.0202
2017-05-09,0.6601
2017-05-10,0.9836
2017-05-11,-6.8182
2017-05-12,1.7422
2017-05-15,1.0274
2017-05-16,-1.0169
2017-05-17,-5.1370000000000005
2017-05-18,1.444
2017-05-19,-1.4235
2017-05-22,-2.5271
2017-05-23,-6.6667
2017-05-24,0.3968
2017-05-25,-2.7668
2017-05-26,-1.626
2017-05-30,-1.6529
2017-05-31,-0.4202
2017-06-01,5.0633
2017-06-02,-2.4096
2017-06-05,-0.823
2017-06-06,-3.3195
2017-06-07,-3.0043
2017-06-08,0.0
2017-06-09,-0.885
2017-06-12,1.7856999999999998
2017-06-13,2.193
2017-06-14,0.0
2017-06-15,-1.7167
2017-06-16,0.0
2017-06-19,-5.6769
2017-06-20,-0.463
2017-06-21,-0.4651
2017-06-22,1.8692
2017-06-23,3.211
2017-06-26,0.0
2017-06-27,-1.7778
2017-06-28,5.8824
2017-06-29,-1.2821
2017-06-30,0.4329
2017-07-03,0.8621
2017-07-05,-2.1368
2017-07-06,-3.9301
2017-07-07,0.4545
2017-07-10,-1.3575
2017-07-11,-0.4587
2017-07-12,3.6866
2017-07-13,2.6667
2017-07-14,0.4329
2017-07-17,-0.431
2017-07-18,0.0
2017-07-19,4.7619
2017-07-20,-3.3058
2017-07-21,-2.1368
2017-07-24,-0.8734
2017-07-25,4.8458
2017-07-26,1.2605
2017-07-27,-1.6598000000000002
2017-07-28,2.5316
2017-07-31,-3.2922000000000002
2017-08-01,-4.2553
2017-08-02,-0.8889
2017-08-03,-1.7936999999999999
2017-08-04,6.3927
2017-08-07,0.4292
2017-08-08,-1.7094
2017-08-09,5.2174
2017-08-10,-1.6529
2017-08-11,7.1429
2017-08-14,-1.1764999999999999
2017-08-15,-2.3810000000000002
2017-08-16,-2.439
2017-08-17,-3.3333
2017-08-18,1.2931
2017-08-21,3.4043
2017-08-22,2.0576
2017-08-23,2.4194
2017-08-24,6.6929
2017-08-25,-4.428
2017-08-28,0.7722
2017-08-29,-1.1494
2017-08-30,2.3256
2017-08-31,1.1364
2017-09-01,0.7491
2017-09-05,4.0892
2017-09-06,-0.7143
2017-09-07,3.2374
2017-09-08,-1.7422
2017-09-11,-2.1277
2017-09-12,0.3623
2017-09-13,1.083
2017-09-14,-4.6429
2017-09-15,3.3708
2017-09-18,-1.087
2017-09-19,-0.3663
2017-09-20,1.4706000000000001
2017-09-21,0.7246
2017-09-22,1.0791
2017-09-25,-9.9644
2017-09-26,-0.5929
2017-09-27,3.7773
2017-09-28,-4.5977
2017-09-29,-0.8032
2017-10-02,3.2389
2017-10-03,2.7451
2017-10-04,3.0534
2017-10-05,0.3704
2017-10-06,-5.1661
2017-10-09,0.7782
2017-10-10,-2.7027
2017-10-11,-3.1746
2017-10-12,-3.6885
2017-10-13,0.0
2017-10-16,1.2766
2017-10-17,2.1008
2017-10-18,-2.4691
2017-10-19,0.4219
2017-10-20,-0.4202
2017-10-23,-1.2658
2017-10-24,-1.7094
2017-10-25,-4.3478
2017-10-26,1.8182
2017-10-27,-4.0179
2017-10-30,0.0
2017-10-31,0.4651
2017-11-01,-0.463
2017-11-02,4.186
2017-11-03,0.0
2017-11-06,2.6786
2017-11-07,-26.087
2017-11-08,2.0588
2017-11-09,0.8646
2017-11-10,-2.2857
2017-11-13,-0.5848
2017-11-14,-3.5294
2017-11-15,2.439
2017-11-16,-0.5952
2017-11-17,0.0
2017-11-20,-1.1976
2017-11-21,7.2727
2017-11-22,5.0847
2017-11-24,-0.5376
2017-11-27,-0.5405
2017-11-28,3.8043
2017-11-29,-2.0942
2017-11-30,0.0
2017-12-01,-0.5348
2017-12-04,1.6129
2017-12-05,-1.5873
2017-12-06,-0.5376
2017-12-07,0.5405
2017-12-08,0.0
2017-12-11,3.7634
2017-12-12,-1.2953000000000001
2017-12-13,-1.3123
2017-12-14,-0.5319
2017-12-15,3.2086
2017-12-18,2.0725
2017-12-19,-3.0457
2017-12-20,-1.0471
2017-12-21,0.5291
2017-12-22,-1.0526
2017-12-26,0.5319
2017-12-27,-0.5291
2017-12-28,0.0
2017-12-29,0.266
2018-01-02,0.2653
2018-01-03,1.0582
2018-01-04,-1.5707
2018-01-05,0.0
2018-01-08,-0.5319
2018-01-09,-1.0695000000000001
2018-01-10,0.5405
2018-01-11,3.7634
2018-01-12,4.6632
2018-01-16,-3.4653
2018-01-17,-0.5128
2018-01-18,-1.0309
2018-01-19,-0.5208
2018-01-22,7.3298
2018-01-23,-4.3902
2018-01-24,-1.5306
2018-01-25,0.5181
2018-01-26,0.5155
2018-01-29,-1.0256
2018-01-30,-6.7358
2018-01-31,-2.2222
2018-02-01,-0.5682
2018-02-02,-2.8571
2018-02-05,5.8824
2018-02-06,20.0
2018-02-07,1.8519
2018-02-08,-3.6364
2018-02-09,-6.6038
2018-02-12,-2.0202
2018-02-13,8.2474
2018-02-14,2.8571
2018-02-15,4.1667
2018-02-16,3.7778
2018-02-20,-2.7837
2018-02-21,-0.4405
2018-02-22,-1.7699
2018-02-23,1.3514
2018-02-26,-3.1111
2018-02-27,-4.5872
2018-02-28,0.0
2018-03-01,-0.4808
2018-03-02,0.2415
2018-03-05,7.4699
2018-03-06,2.6906
2018-03-07,0.4367
2018-03-08,-0.4348
2018-03-09,0.0
2018-03-12,1.31
2018-03-13,-2.1552
2018-03-14,4.4053
2018-03-15,-0.8439
2018-03-16,0.8511
2018-03-19,-2.9536
2018-03-20,-3.9130000000000003
2018-03-21,-1.3575
2018-03-22,-3.6696999999999997
2018-03-23,-0.9524
2018-03-26,5.7692
2018-03-27,-5.4545
2018-03-28,1.4423
2018-03-29,1.8957000000000002
2018-04-02,-5.1163
2018-04-03,2.451
2018-04-04,2.8708
2018-04-05,-0.4651
2018-04-06,-4.2056000000000004
2018-04-09,-1.4634
2018-04-10,3.9604
2018-04-11,-0.9524
2018-04-12,0.9615
2018-04-13,-0.9524
2018-04-16,2.8846
2018-04-17,2.8037
2018-04-18,-0.4545
2018-04-19,-1.3699
2018-04-20,0.463
2018-04-23,3.2258
2018-04-24,-3.125
2018-04-25,-11.5207
2018-04-26,-4.1667
2018-04-27,0.5435
2018-04-30,-0.5405
2018-05-01,0.0
2018-05-02,1.087
2018-05-03,-3.2258
2018-05-04,1.1111
2018-05-07,3.8462
2018-05-08,-2.1164
2018-05-09,30.2703
2018-05-10,2.0747
2018-05-11,0.4065
2018-05-14,-0.8097
2018-05-15,0.8163
2018-05-16,3.2389
2018-05-17,3.1373
2018-05-18,-3.0418
2018-05-21,0.7843
2018-05-22,2.7237
2018-05-23,0.7576
2018-05-24,1.5038
2018-05-25,0.7407
2018-05-29,1.8382
2018-05-30,2.8881
2018-05-31,2.807
2018-06-01,6.8259
2018-06-04,2.5559
2018-06-05,4.6729
2018-06-06,-2.9762
2018-06-07,-0.9202
2018-06-08,0.0
2018-06-11,2.7864
2018-06-12,1.8072
2018-06-13,-2.3669000000000002
2018-06-14,2.1212
2018-06-15,0.2967
2018-06-18,1.7751000000000001
2018-06-19,0.2907
2018-06-20,-0.8696
2018-06-21,-3.8012
2018-06-22,0.304
2018-06-25,-2.4242
2018-06-26,1.5528
2018-06-27,-0.3058
2018-06-28,1.227
2018-06-29,-2.4242
2018-07-02,1.2422
2018-07-03,0.3067
2018-07-05,3.6696999999999997
2018-07-06,1.1799
2018-07-09,-0.5831
2018-07-10,-2.0528
2018-07-11,1.7964
2018-07-12,3.2353
2018-07-13,-1.4245
2018-07-16,1.4451
2018-07-17,1.9943
2018-07-18,0.838
2018-07-19,-0.831
2018-07-20,-2.2346
2018-07-23,1.1429
2018-07-24,-1.9774
2018-07-25,2.8818
2018-07-26,0.2801
2018-07-27,-6.4246
2018-07-30,-0.2985
2018-07-31,-0.2994
2018-08-01,0.0
2018-08-02,-13.8138
2018-08-03,5.4007
2018-08-06,2.1488
2018-08-07,0.9709
2018-08-08,0.0
2018-08-09,0.9615
2018-08-10,-2.2222
2018-08-13,-0.974
2018-08-14,2.9508
2018-08-15,-2.5478
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.6536
2018-08-21,0.3247
2018-08-22,0.3236
2018-08-23,-0.9677
2018-08-24,0.3257
2018-08-27,0.3247
2018-08-28,-0.6472
2018-08-29,2.2801
2018-08-30,-0.6369
2018-08-31,1.6026
2018-09-04,-3.4699999999999998
2018-09-05,-4.2484
2018-09-06,-1.3652
2018-09-07,0.346
2018-09-10,0.0
2018-09-11,1.0345
2018-09-12,0.0
2018-09-13,-1.3652
2018-09-14,1.7301
2018-09-17,-3.4013999999999998
2018-09-18,3.8731999999999998
2018-09-19,-0.339
2018-09-20,-3.0612
2018-09-21,2.1053
2018-09-24,2.4055
2018-09-25,1.3423
2018-09-26,1.3245
2018-09-27,-1.3072
2018-09-28,-1.6556
2018-10-01,-1.0774
2018-10-02,-1.0892
2018-10-03,2.34
2018-10-04,-0.0672
2018-10-05,-1.2786
2018-10-08,-2.045
2018-10-09,-5.428
2018-10-10,-9.7866
2018-10-11,0.1631
2018-10-12,2.2801
2018-10-15,-0.3981
2018-10-16,5.3557
2018-10-17,-1.4416
2018-10-18,-3.5412
2018-10-19,-0.2394
2018-10-22,2.0
2018-10-23,0.549
2018-10-24,-2.2621
2018-10-25,6.3049
2018-10-26,-3.0781
2018-10-29,3.2533
2018-10-30,3.826
2018-10-31,4.1908
2018-11-01,2.982
2018-11-02,1.9529
2018-11-05,-0.5284
2018-11-06,8.1009
2018-11-07,3.0098
2018-11-08,19.678
2018-11-09,-6.577
2018-11-12,-1.3867
2018-11-13,0.1082
2018-11-14,-3.1334
2018-11-15,3.2906
2018-11-16,0.216
2018-11-19,-5.0647
2018-11-20,-4.1998
2018-11-21,2.5474
2018-11-23,-0.9821
2018-11-26,4.7841000000000005
2018-11-27,0.7795
2018-11-28,3.3149
2018-11-29,0.2139
2018-11-30,1.5474999999999999
2018-12-03,1.9443000000000001
2018-12-04,-2.9897
2018-12-06,3.6663
2018-12-07,-4.7155000000000005
2018-12-10,-0.5379
2018-12-11,1.1357
2018-12-12,1.4973
2018-12-13,-2.2129
2018-12-14,-1.2931
2018-12-17,-5.786
2018-12-18,0.4635
2018-12-19,-2.7105
2018-12-20,-3.0231
2018-12-21,-6.4181
2018-12-24,-1.8289
2018-12-26,5.2562
2018-12-27,0.4425
2018-12-28,-1.5104
2018-12-31,1.5335
2019-01-02,1.4475
2019-01-03,-8.0645
2019-01-04,6.6127
2019-01-07,3.038
2019-01-08,3.9312
2019-01-09,0.7092
2019-01-10,-0.1174
2019-01-11,-3.0552
2019-01-14,-0.8485
2019-01-15,1.8949
2019-01-16,1.2597
2019-01-17,2.7251
2019-01-18,0.2884
2019-01-22,-8.8557
2019-01-23,0.6309
