ticker,MIHI US Equity
2007-11-16,11.1111
2007-11-19,30.0
2007-11-26,15.3846
2007-11-27,11.2083
2007-11-28,7.9056
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,5.5556
2007-12-04,-23.8487
2007-12-05,3.6717
2007-12-06,13.3333
2007-12-07,-5.8824
2007-12-10,-56.25
2007-12-11,14.2857
2007-12-12,12.5
2007-12-13,0.0
2007-12-14,-42.2222
2007-12-17,34.6154
2007-12-19,-28.5714
2007-12-20,-20.0
2007-12-21,-25.0
2007-12-24,66.6667
2007-12-27,10.0
2007-12-31,-27.2727
2008-01-02,0.0
2008-01-03,-12.5
2008-01-04,-14.2857
2008-01-07,0.0
2008-01-08,0.0
2008-01-09,0.0
2008-01-10,0.0
2008-01-15,26.6667
2008-01-16,-15.7895
2008-01-24,-6.25
2008-01-25,-33.3333
2008-01-28,-65.0
2008-01-29,42.8571
2008-01-30,0.0
2008-01-31,-10.0
2008-02-01,0.0
2008-02-05,-11.1111
2008-02-07,25.0
2008-02-11,30.0
2008-02-28,0.0
2008-03-03,0.0
2008-03-05,53.8462
2008-03-06,50.0
2008-03-24,-66.6667
2008-03-25,200.0
2008-03-28,-33.3333
2008-04-08,100.0
2008-04-09,0.0
2008-04-15,-62.5
2008-04-16,33.3333
2008-04-28,50.0
2008-05-02,0.0
2008-05-08,66.6667
2008-05-14,-40.0
2008-05-16,66.6667
2008-05-20,0.0
2008-05-21,40.0
2008-05-22,-1.4285999999999999
2008-05-28,0.0
2008-05-29,-13.0435
2008-06-02,0.0
2008-06-11,0.0
2008-06-18,0.0
2008-06-19,0.0
2008-06-20,-50.0
2008-06-27,100.0
2008-06-30,33.3333
2008-07-01,-37.5
2008-07-02,60.0
2008-07-03,12.5
2008-07-07,0.0
2008-07-08,-11.1111
2008-07-09,-12.5
2008-07-16,-0.1786
2008-07-21,-1.2522
2008-07-23,-42.029
2008-08-05,-0.3125
2008-08-14,-12.2257
2008-08-15,14.2857
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,-5.0
2008-08-21,5.2632
2008-08-26,50.0
2008-09-12,16.6667
2008-09-16,0.0
2008-09-17,-28.5714
2008-09-30,40.0
2008-10-06,-57.1429
2008-10-08,0.0
2008-10-09,66.6667
2008-10-20,-60.0
2008-10-21,100.0
2008-10-28,-25.0
2008-10-29,33.3333
2008-10-30,-25.0
2008-11-03,66.6667
2008-11-06,-20.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-17,0.0
2008-12-08,-62.5
2009-02-06,-33.3333
2009-02-17,100.0
2009-02-20,-50.0
2009-03-24,0.0
2009-03-25,0.0
2009-04-02,0.0
2009-04-06,0.0
2009-04-24,380.0
2009-04-27,-12.5
2009-04-28,-4.7619
2009-07-22,-82.5
2009-07-24,257.1429
2009-08-18,-20.0
2009-08-21,-65.0
2009-08-24,328.5714
2009-08-27,0.0
2009-08-31,0.0
2009-09-04,-16.6667
2009-09-14,60.0
2009-09-15,0.0
2009-09-25,37.5
2009-09-30,-27.2727
2009-10-12,0.0
2009-10-15,50.0
2009-10-21,-4.1667
2009-11-06,-9.5652
2009-11-09,-3.8462
2009-11-11,0.0
2009-11-12,0.0
2009-11-19,0.0
2009-11-23,4.0
2009-11-24,0.0
2009-11-30,34.6154
2009-12-02,14.2857
2009-12-07,0.0
2009-12-08,-25.0
2009-12-21,33.3333
2009-12-22,0.0
2009-12-24,-37.5
2009-12-29,0.0
2009-12-30,60.0
2009-12-31,0.0
2010-01-06,0.0
2010-01-20,6.25
2010-01-21,0.0
2010-02-01,-41.1765
2010-02-04,-20.0
2010-02-17,75.0
2010-03-26,-28.5714
2010-04-20,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-07-22,-80.0
2010-07-23,400.0
2010-08-23,-20.0
2010-08-24,25.0
2010-08-31,-75.625
2010-09-24,293.8462
2010-09-28,-37.5
2010-09-29,-16.6667
2010-10-07,0.0
2010-10-15,16.0
2010-12-21,-65.5172
2010-12-22,200.0
2010-12-23,33.3333
2010-12-30,20.0
2010-12-31,-16.6667
2011-01-26,0.0
2011-02-02,0.0
2011-02-04,0.0
2011-02-14,0.0
2011-02-28,0.0
2011-03-24,-25.0
2011-04-01,0.0
2011-04-12,-33.3333
2011-05-04,0.0
2011-05-19,0.0
2011-05-26,0.0
2011-06-01,50.0
2011-06-02,0.0
2011-06-06,0.0
2011-06-07,33.3333
2011-06-08,0.0
2011-06-09,400.0
2011-06-10,-70.0
2011-06-13,66.6667
2011-06-14,-40.0
2011-06-15,-16.6667
2011-06-16,20.0
2011-06-17,16.6667
2011-06-21,-21.4286
2011-06-28,9.0909
2011-06-29,33.3333
2011-07-01,25.0
2011-07-05,-10.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,-33.3333
2011-07-12,66.6667
2011-07-19,-20.0
2011-07-20,-25.0
2011-07-27,33.3333
2011-08-01,-25.0
2011-08-02,66.6667
2011-08-04,0.0
2011-08-05,0.0
2011-08-12,80.0
2011-08-15,-44.4444
2011-08-16,40.0
2011-08-17,-17.8571
2011-08-19,21.7391
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-26,-50.0
2011-08-29,42.8571
2011-09-06,-15.0
2011-09-13,64.7059
2011-09-14,-35.7143
2011-09-16,0.0
2011-09-20,-11.1111
2011-09-21,-12.5
2011-09-22,-14.2857
2011-09-23,0.0
2011-09-26,116.6667
2011-10-04,-53.8462
2011-10-10,8.3333
2011-10-11,0.0
2011-10-18,23.0769
2011-10-19,0.0
2011-10-21,0.0
2011-11-04,-62.5
2011-11-07,166.6667
2011-12-05,-37.5
2011-12-06,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-27,-40.0
2011-12-30,66.6667
2012-01-20,-40.0
2012-01-24,100.0
2012-01-25,0.0
2012-02-02,-50.0
2012-02-09,12.0833
2012-02-14,4.0892
2012-02-17,-17.1429
2012-02-21,3.4483
2012-02-22,0.0
2012-02-24,0.0
2012-03-06,0.0
2012-03-08,-50.0
2012-03-09,0.0
2012-03-13,13.3333
2012-03-28,5.8824
2012-04-16,-33.3333
2012-04-18,0.0
2012-04-20,-16.6667
2012-04-25,0.0
2012-05-08,150.0
2012-05-09,0.0
2012-05-16,0.0
2012-05-21,0.0
2012-05-25,-40.0
2012-05-30,5.4167
2012-06-01,-36.7589
2012-06-04,0.0
2012-06-11,0.0
2012-07-02,-85.0
2012-08-10,1233.3333
2012-08-15,0.0
2012-08-16,15.0
2012-08-17,-52.1739
2012-08-29,127.2727
2012-08-31,20.0
2012-09-05,66.6667
2012-09-06,20.0
2012-09-12,-16.6667
2012-09-13,0.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-25,0.0
2012-10-02,-76.0
2012-10-03,-90.1042
2012-10-23,36.8421
2012-11-08,2661.5385
2012-11-12,-11.1421
2012-11-13,-24.7649
2012-11-20,-66.6667
2012-11-30,-30.0
2012-12-10,0.0
2012-12-17,0.0
2012-12-31,0.0
2013-01-16,312.5
2013-02-12,0.0
2013-05-23,21.2121
2013-05-24,-92.8571
2013-06-04,25.0
2013-07-17,284.0
2013-07-24,191.6667
2013-07-25,0.0
2013-08-07,0.0
2013-09-04,-71.4286
2013-09-10,0.0
2013-09-17,100.0
2013-10-11,-25.0
2013-10-14,0.0
2013-10-24,-26.6667
2013-12-04,809.0909
2013-12-05,-40.0
2013-12-06,-50.0
2013-12-09,-33.3333
2013-12-10,0.0
2013-12-11,5.0
2013-12-12,233.3333
2013-12-16,-66.875
2013-12-17,0.0
2013-12-18,137.1968
2013-12-20,-45.4545
2013-12-23,0.0
2013-12-30,-22.7083
2013-12-31,50.9434
2014-01-02,0.0
2014-01-03,42.8571
2014-01-08,0.0
2014-01-13,-50.0
2014-01-16,0.0
2014-01-22,20.0
2014-01-24,0.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-03-12,-33.3333
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-28,100.0
2014-04-01,25.0
2014-04-15,-35.625
2014-04-29,-34.3689
2014-06-10,0.0
2014-06-11,18.3432
2014-06-12,20.0
2014-06-17,33.3333
2014-06-18,50.0
2014-06-19,-16.6667
2014-06-20,0.0
2014-06-23,0.0
2014-06-26,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-07,0.0
2014-07-15,-20.0
2014-07-21,-12.5
2014-08-08,0.0
2014-08-15,-45.7143
2014-08-18,0.0
2014-08-25,-42.1053
2014-08-26,0.0
2014-09-12,0.0
2014-11-10,127.2727
2014-11-24,-56.0
2015-02-24,1.1364
2015-03-25,0.0
2015-03-30,0.0
2015-04-15,0.0
2015-04-29,0.0
2015-06-01,0.0
2015-06-22,0.0
2015-06-25,0.0
2015-11-25,0.0
2015-12-02,0.0
2015-12-22,-28.0899
2016-01-27,0.0
2016-02-26,-37.5
2016-03-16,50.0
2016-04-14,283.3333
2016-04-20,-35.0
2016-06-01,7.0234
2016-06-08,100.0
2016-06-09,25.0
2016-06-10,30.75
2016-06-13,0.0
2016-06-14,49.1396
2016-06-15,-15.3846
2016-06-16,11.5152
2016-06-17,14.1304
2016-06-22,0.0
2016-06-23,4.7619
2016-06-24,9.0909
2016-06-27,0.0
2016-06-28,16.6667
2016-06-29,0.0
2016-07-01,0.0
2016-07-05,-7.1429
2016-07-06,0.0
2016-07-07,7.6923
2016-07-11,-28.5714
2016-07-12,10.0
2016-07-13,-9.0909
2016-07-14,-20.0
2016-07-18,12.5
2016-07-22,-33.3333
2016-07-25,33.3333
2016-08-12,25.0
2016-08-16,0.0
2016-08-18,-1.5
2016-08-22,-34.3909
2016-08-23,23.7911
2016-08-25,-37.8906
2016-08-26,61.0063
2016-09-08,56.25
2016-09-09,-12.0
2016-09-13,0.0
2016-09-14,40.9659
2016-09-16,-3.9097
2016-09-19,-32.8859
2016-09-21,-49.0
2016-09-23,19.1912
2016-09-27,-1.2441
2016-09-28,33.2639
2016-09-29,-61.25
2016-10-05,203.2258
2016-10-06,-56.383
2016-10-10,131.7073
2016-10-18,5.2632
2016-11-08,0.0
2016-11-15,-85.0
2016-11-16,500.0
2016-11-21,0.0
2016-11-28,-83.3333
2016-11-30,500.0
2016-12-16,-83.3333
2016-12-20,433.3333
2016-12-21,-12.5
2016-12-27,14.2857
2016-12-28,-12.5
2016-12-30,86.7857
2017-01-03,-0.5736
2017-01-04,19.2308
2017-01-05,1.2903
2017-01-06,-17.1975
2017-01-09,-3.8462
2017-01-10,-4.0
2017-01-11,54.1667
2017-01-12,-18.9189
2017-01-13,6.6667
2017-01-17,-56.25
2017-01-18,114.2857
2017-01-19,22.0
2017-01-20,-4.3716
2017-01-24,-5.7143
2017-01-25,-6.0606
2017-01-26,-48.3871
2017-01-27,68.75
2017-01-30,11.6898
2017-01-31,-0.5181
2017-02-01,-10.0
2017-02-02,0.0
2017-02-03,14.8148
2017-02-06,-3.2258
2017-02-07,0.0
2017-02-08,-20.0
2017-02-10,-0.8333
2017-02-13,1.9433
2017-02-14,7.1613
2017-02-15,-3.8462
2017-02-16,3.2
2017-02-17,3.1008
2017-02-21,1.5131999999999999
2017-02-23,7.3975
2017-02-24,3.4483
2017-02-27,6.6667
2017-02-28,0.0
2017-03-01,6.25
2017-03-02,2.9412000000000003
2017-03-03,14.857099999999999
2017-03-06,-5.4726
2017-03-07,1.5789
2017-03-08,3.6269
2017-03-09,50.0
2017-03-10,-3.6667
2017-03-13,4.8443000000000005
2017-03-14,0.6601
2017-03-15,0.0
2017-03-16,-0.3279
2017-03-20,-0.9868
2017-03-21,-0.3322
2017-03-22,2.0
2017-03-23,2.9412000000000003
2017-03-24,-0.9524
2017-03-27,-3.8462
2017-03-28,-3.3333
2017-03-29,3.4483
2017-03-30,0.0
2017-03-31,1.3333
2017-04-03,-4.6053
2017-04-04,4.4828
2017-04-05,-33.9934
2017-04-06,42.5
2017-04-07,0.0
2017-04-12,-2.4561
2017-04-13,7.9137
2017-04-17,-3.3333
2017-04-18,-1.7241
2017-04-19,-1.7544
2017-04-20,-0.8929
2017-04-21,-3.0631
2017-04-25,-7.9926
2017-04-26,17.1717
2017-04-27,0.0
2017-04-28,-3.4483
2017-05-01,-4.2857
2017-05-02,-11.7467
2017-05-03,-12.9033
2017-05-04,-3.3981
2017-05-05,10.5528
2017-05-08,4.5455
2017-05-09,-13.0435
2017-05-10,6.0
2017-05-11,-9.434
2017-05-12,-15.1042
2017-05-15,9.816
2017-05-16,-11.1732
2017-05-17,10.0629
2017-05-18,30.8571
2017-05-19,-19.214
2017-05-22,2.7027
2017-05-23,-1.0526
2017-05-24,-11.7021
2017-05-25,-14.4578
2017-05-26,11.9718
2017-05-30,25.7862
2017-05-31,0.0
2017-06-01,-0.5
2017-06-02,10.0503
2017-06-05,-21.4612
2017-06-06,-6.9767
2017-06-07,-25.0
2017-06-08,-6.6667
2017-06-09,21.4286
2017-06-12,-11.7647
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,-19.1667
2017-06-19,-17.5258
2017-06-20,-18.7375
2017-06-21,-0.0154
2017-06-22,0.0
2017-06-23,-12.3077
2017-06-26,50.8772
2017-06-27,22.093
2017-06-28,-12.3905
2017-06-29,3.2612
2017-06-30,-15.7806
2017-07-03,0.0
2017-07-05,-13.75
2017-07-06,10.1449
2017-07-07,38.1579
2017-07-10,4.7619
2017-07-11,18.1818
2017-07-12,6.9231
2017-07-13,-0.7194
2017-07-14,-13.0435
2017-07-17,-17.5
2017-07-18,-26.5192
2017-07-19,9.9717
2017-07-20,0.0
2017-07-21,-25.0
2017-07-24,22.8333
2017-07-25,-7.0556
2017-07-26,9.4891
2017-07-27,33.3333
2017-07-28,-19.01
2017-08-01,-32.0904
2017-08-02,25.4545
2017-08-03,13.0435
2017-08-04,-7.6923
2017-08-07,-29.1667
2017-08-08,19.6078
2017-08-09,-8.1967
2017-08-10,-1.7856999999999998
2017-08-11,8.9091
2017-08-14,10.1836
2017-08-15,-1.5152
2017-08-16,-9.2462
2017-08-17,15.2738
2017-08-18,2.9412000000000003
2017-08-21,-1.4285999999999999
2017-08-22,-8.2029
2017-08-23,-5.2731
2017-08-24,-8.35
2017-08-25,0.0182
2017-08-28,0.0182
2017-08-29,-0.0182
2017-08-30,4.5455
2017-08-31,4.3478
2017-09-01,-3.3333
2017-09-05,-6.8966
2017-09-06,0.0
2017-09-07,-11.1111
2017-09-08,4.1667
2017-09-11,10.0
2017-09-12,-27.86
2017-09-13,37.3592
2017-09-14,-1.2844
2017-09-18,2.2305
2017-09-19,-7.2727
2017-09-20,0.0
2017-09-21,1.9607999999999999
2017-09-22,-3.8462
2017-09-25,16.0
2017-09-26,-1.7241
2017-09-27,-8.7719
2017-09-28,13.461500000000001
2017-09-29,0.0
2017-10-03,-1.6949
2017-10-04,1.7241
2017-10-05,3.3898
2017-10-06,1.6393
2017-10-09,4.6774000000000004
2017-10-10,-6.1633
2017-10-11,-4.9261
2017-10-12,15.7168
2017-10-13,-4.4776
2017-10-16,-2.6563
2017-10-17,0.321
2017-10-18,8.8
2017-10-19,11.7647
2017-10-20,-7.9079
2017-10-23,-5.7008
2017-10-24,-12.1212
2017-10-25,0.8621
2017-10-26,-11.1111
2017-10-27,-0.9615
2017-10-30,-22.1359
2017-10-31,24.6883
2017-11-01,25.8
2017-11-02,-10.9698
2017-11-03,0.8929
2017-11-06,6.0885
2017-11-07,-6.5732
2017-11-08,4.25
2017-11-09,-5.7897
2017-11-10,3.5455
2017-11-13,-5.1975
2017-11-14,-4.612
2017-11-15,-16.0718
2017-11-16,9.8027
2017-11-17,9.4395
2017-11-20,-3.7351
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,1.0
2017-11-27,-4.9505
2017-11-28,-14.5625
2017-11-29,9.7293
2017-11-30,-11.0444
2017-12-01,-25.0562
2017-12-04,-6.7
2017-12-05,33.6191
2017-12-06,0.0
2017-12-07,16.3102
2017-12-08,-33.3333
2017-12-11,-0.1724
2017-12-12,-6.2418
2017-12-13,-8.8163
2017-12-14,-21.2121
2017-12-15,17.9487
2017-12-18,30.4348
2017-12-19,-6.6667
2017-12-20,7.1429
2017-12-21,-0.0333
2017-12-22,-6.6355
2017-12-26,14.2857
2017-12-27,-32.8125
2017-12-28,30.2326
2017-12-29,-28.2143
2018-01-02,36.8159
2018-01-03,-5.4545
2018-01-04,5.7692
2018-01-05,-9.0909
2018-01-08,-11.8
2018-01-09,-27.4376
2018-01-10,-2.5
2018-01-11,2.5641
2018-01-12,56.25
2018-01-16,28.0
2018-01-17,-9.375
2018-01-18,-17.2414
2018-01-19,10.4167
2018-01-22,13.2075
2018-01-23,33.3333
2018-01-24,21.25
2018-01-25,37.9175
2018-01-26,-14.4117
2018-01-29,-10.917
2018-01-30,-13.7255
2018-01-31,-24.9773
2018-02-01,-3.0597
2018-02-02,-12.5
2018-02-05,-2.6786
2018-02-06,10.0917
2018-02-07,3.2667
2018-02-08,2.9697
2018-02-09,-21.6301
2018-02-12,5.2
2018-02-13,1.9011
2018-02-14,10.1119
2018-02-15,5.0491
2018-02-16,6.4193999999999996
2018-02-20,-12.0946
2018-02-21,0.0
2018-02-22,-13.7931
2018-02-23,-4.0
2018-02-26,0.625
2018-02-27,-4.7619
2018-02-28,-3.8696
2018-03-01,5.156
2018-03-02,6.3656
2018-03-05,-18.701999999999998
2018-03-06,-0.5223
2018-03-07,0.0
2018-03-08,5.0
2018-03-09,-14.2857
2018-03-12,0.1111
2018-03-13,-2.8857
2018-03-14,-8.5714
2018-03-15,-5.625
2018-03-16,-0.6623
2018-03-19,-8.6667
2018-03-20,3.2847
2018-03-22,-8.1272
2018-03-23,0.0
2018-03-26,-0.7692
2018-03-27,-13.9535
2018-03-28,-5.4054
2018-03-29,13.3333
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.8403
2018-04-05,-28.9167
2018-04-09,17.2333
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,-10.0
2018-04-13,0.0
2018-04-16,-22.2222
2018-04-17,0.0
2018-04-19,0.0
2018-04-20,24.2857
2018-04-24,-9.1954
2018-04-25,-31.6456
2018-04-26,61.1111
2018-04-27,-41.3793
2018-04-30,45.098
2018-05-01,-43.9189
2018-05-02,32.5301
2018-05-03,-9.0909
2018-05-04,-8.0
2018-05-07,-10.8696
2018-05-08,4.878
2018-05-09,4.6512
2018-05-10,53.3333
2018-05-11,-27.5362
2018-05-14,0.0
2018-05-15,-6.0
2018-05-16,-8.2979
2018-05-17,49.652
2018-05-18,-2.6357
2018-05-22,-20.3822
2018-05-23,-7.8
2018-05-24,-2.3861
2018-05-25,-0.2222
2018-05-29,-17.3719
2018-05-30,7.5472
2018-05-31,-7.0175
2018-06-04,0.0
2018-06-05,7.5472
2018-06-06,-21.3033
2018-06-07,24.2038
2018-06-11,-7.6923
2018-06-12,0.0
2018-06-13,0.0
2018-06-15,-2.7778
2018-06-18,-2.8571
2018-06-19,2.9412000000000003
2018-06-21,-14.2857
2018-06-22,0.0
2018-06-25,-13.6667
2018-06-26,112.3552
2018-06-27,-54.5455
2018-06-28,0.0
2018-07-02,8.0
2018-07-03,29.6296
2018-07-05,-32.8571
2018-07-06,-4.2553
2018-07-09,11.1111
2018-07-10,136.0
2018-07-11,-20.339
2018-07-12,2.766
2018-07-13,-37.8882
2018-07-16,33.3333
2018-07-17,-27.5
2018-07-18,-13.7931
2018-07-19,0.0
2018-07-20,12.0
2018-07-23,-10.7143
2018-07-24,-19.2
2018-07-25,0.495
2018-07-26,-1.4778
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,-2.5
2018-08-01,2.5641
2018-08-02,-5.0
2018-08-03,47.3684
2018-08-07,10.0
2018-08-09,-18.8312
2018-08-10,-24.0
2018-08-13,57.8947
2018-08-16,-6.6667
2018-08-20,-17.8571
2018-08-21,-4.3478
2018-08-24,-25.9091
2018-08-27,16.5644
2018-08-28,-21.0526
2018-08-30,6.6667
2018-08-31,25.0
2018-09-05,-10.0
2018-09-06,-11.1111
2018-09-10,0.0
2018-09-11,68.75
2018-09-12,18.5185
2018-09-13,-21.5625
2018-09-14,19.5219
2018-09-17,21.6667
2018-09-18,-0.274
2018-09-19,18.1319
2018-09-20,2.3256
2018-09-25,-20.4545
2018-09-26,-14.2857
2018-09-28,-15.3333
2018-10-01,57.4803
2018-10-02,-1.25
2018-10-04,6.3291
2018-10-05,-25.9524
2018-10-08,44.6945
2018-10-09,-33.3333
2018-10-10,3.3333
2018-10-11,-3.2258
2018-10-12,0.0
2018-10-15,-15.0
2018-10-16,10.1961
2018-10-18,-3.9146
2018-10-19,-7.4074
2018-10-23,20.0
2018-10-24,27.0
2018-10-25,-34.3832
2018-10-31,-20.0
2018-11-06,50.0
2018-11-07,-25.0
2018-11-08,-5.4889
2018-11-09,102.2102
2018-11-12,4.6512
2018-11-13,-37.7778
2018-11-15,-10.7143
2018-11-16,38.0
2018-11-20,-20.2899
2018-11-27,-9.0909
2018-11-29,0.0
2018-12-07,-33.6
2018-12-10,8.4337
2018-12-17,-22.2222
2018-12-18,0.0
2018-12-19,-78.5714
2018-12-20,485.0
2018-12-21,-3.7037
2018-12-27,-40.2367
2018-12-28,63.3663
2018-12-31,-24.2424
2019-01-03,-4.0
2019-01-04,-10.0
2019-01-11,-7.4074
2019-01-14,56.1
2019-01-15,-25.6887
2019-01-17,46.5517
2019-01-24,-19.4118
2019-01-28,0.7299
2019-01-30,-26.8116
2019-02-04,4.9505
2019-02-06,5.7547
2019-02-07,-0.0892
2019-02-15,69.6429
2019-02-20,0.0
2019-02-26,-15.7895
2019-03-01,18.75
2019-03-05,0.0
2019-03-14,0.0
2019-03-15,-10.526299999999999
2019-03-19,0.0
2019-03-26,0.0
2019-03-29,-38.2353
2019-04-01,0.0
2019-04-03,74.8571
2019-04-08,-40.0871
2019-04-09,27.2727
2019-04-15,-21.4286
2019-04-16,-8.1818
2019-04-18,38.6139
2019-04-22,-27.1429
2019-04-24,0.0
2019-04-29,22.549
2019-04-30,12.0
2019-05-02,-25.7143
2019-05-08,60.0962
2019-05-13,14.1141
2019-05-14,-44.7368
2019-05-16,0.0
2019-05-24,-3.8095
2019-06-04,0.0
2019-06-05,7.0495
2019-06-12,-6.5853
2019-06-14,44.0594
2019-06-18,-30.5842
2019-06-20,-20.297
2019-06-21,72.6708
2019-06-27,-55.3957
2019-07-03,1.6129
2019-07-08,0.0
2019-07-12,96.8254
2019-07-15,49.1935
2019-07-22,-50.9459
2019-07-25,-30.5785
2019-07-29,0.0
2019-07-30,176.1905
2019-08-08,-33.908
2019-08-12,-43.4783
2019-08-13,99.2308
2019-08-19,-49.8069
2019-08-20,169.2308
2019-08-22,0.0
2019-09-03,-0.5714
2019-09-04,-61.4943
2019-09-05,158.209
2019-09-10,-13.2948
2019-09-11,-33.3333
2019-09-12,68.0
2019-10-01,-59.5238
2019-10-03,10.2941
2019-10-07,46.6667
2019-10-09,85.4545
2019-10-17,-26.4706
2019-10-18,-46.0
2019-10-25,5.8765
2019-10-28,-41.6978
2019-10-29,80.0
2019-10-30,-8.8889
2019-11-11,82.9268
2019-11-12,-44.6667
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,74.6988
2019-11-25,0.0
2019-11-29,-43.4483
2019-12-03,25.8537
2019-12-10,-3.1008
2019-12-11,0.0
2019-12-12,-18.0
2019-12-16,-26.8293
2019-12-17,0.0
2019-12-23,0.0
2019-12-24,-18.3333
2019-12-26,-14.2857
2019-12-27,-2.3810000000000002
2019-12-30,0.0
2019-12-31,0.0
2020-01-06,0.0
2020-01-07,21.9512
2020-02-06,0.0
2020-05-04,-40.0
2020-05-26,-96.6667
2020-05-28,0.0
2020-06-03,900.0
2020-06-18,-90.0
2020-06-25,0.0
2020-06-30,0.0
2020-07-02,0.0
2020-07-10,0.0
2020-07-21,0.0
2020-07-23,0.0
2020-07-29,0.0
