ticker,LCTC US Equity
2015-06-22,0.6711
2015-06-23,-8.0
2015-07-06,5.0725
2015-07-14,5.1724
2015-07-15,18.0328
2015-07-16,16.6667
2015-07-20,0.0
2015-07-21,4.7619
2015-07-22,11.3636
2015-07-23,-2.0408
2015-07-27,2.0833
2015-07-29,2.0408
2015-07-30,0.0
2015-08-03,0.0
2015-08-07,-16.0
2015-08-18,-25.9524
2015-08-21,11.7363
2015-09-09,-0.7194
2015-09-14,0.5797
2015-09-24,2.3055
2015-10-05,0.0
2015-10-08,-3.662
2015-10-19,-0.5848
2015-10-21,1.1764999999999999
2015-10-23,-21.5116
2015-10-26,0.1481
2015-10-27,0.5917
2015-11-06,-9.9265
2015-11-12,-6.1224
2015-11-18,-5.2174
2015-11-24,-24.3119
2015-12-02,0.0
2015-12-09,4.6667
2015-12-14,2.2003
2015-12-30,0.0567
2016-01-26,-0.1133
2016-02-04,-17.8005
2016-02-09,-3.4483
2016-02-12,-3.5714
2016-02-16,0.0
2016-02-19,5.4074
2016-02-23,0.0
2016-03-03,-5.13
2016-03-04,6.1481
2016-03-08,-0.2094
2016-03-09,1.3986
2016-03-11,-3.0345
2016-03-15,-3.9829
2016-03-17,0.0
2016-03-18,0.0
2016-03-22,-0.7407
2016-03-23,0.0
2016-03-24,5.9701
2016-03-28,-0.1408
2016-03-29,0.0
2016-03-30,-5.5007
2016-04-01,5.6716
2016-04-04,-5.3672
2016-04-05,0.0
2016-04-08,-2.9832
2016-04-19,-6.1557
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-26,-0.9836
2016-04-27,0.8278
2016-04-28,-3.1199
2016-04-29,-2.5423999999999998
2016-05-09,0.0
2016-05-23,0.0
2016-05-25,-4.1739
2016-05-31,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-07,0.8167
2016-06-09,-0.09
2016-06-10,-9.009
2016-06-13,1.2908
2016-06-15,-1.2744
2016-06-16,-0.9901
2016-06-21,-5.0
2016-06-23,-12.6316
2016-07-18,2.4096
2016-07-20,-10.5882
2016-07-21,10.526299999999999
2016-08-05,-4.7619
2016-08-09,25.0
2016-08-11,-15.0
2016-08-31,20.0
2016-09-01,1.1764999999999999
2016-09-12,0.7752
2016-09-15,-20.1923
2016-10-06,23.6145
2016-10-10,-8.3821
2016-10-11,13.8298
2016-10-12,0.5607
2016-10-13,39.4052
2016-10-14,12.0
2016-10-17,13.0952
2016-10-18,5.2632
2016-10-19,0.0
2016-10-21,-16.0
2016-10-24,6.0714
2016-10-25,-21.2121
2016-10-26,0.4274
2016-10-27,2.1277
2016-10-31,-2.7778
2016-11-02,0.7143
2016-11-04,2.695
2016-11-07,-0.5525
2016-11-08,1.3889
2016-11-10,4.1096
2016-11-11,-1.3158
2016-11-14,10.0017
2016-11-15,10.665
2016-11-16,-1.4239
2016-11-17,33.3347
2016-11-18,17.165399999999998
2016-11-22,0.1422
2016-11-29,-28.9773
2016-11-30,20.0
2016-12-01,16.3333
2016-12-02,-26.5759
2016-12-05,-21.9512
2016-12-12,0.625
2016-12-16,-6.8323
2016-12-19,-3.3333
2016-12-22,0.0
2017-01-04,52.4138
2017-01-05,22.1719
2017-01-06,10.3704
2017-01-09,10.7383
2017-01-10,4.2424
2017-01-11,20.639499999999998
2017-01-12,-3.6145
2017-01-13,5.0
2017-01-17,-38.0952
2017-01-18,30.7692
2017-01-19,8.8235
2017-01-24,-18.9189
2017-01-25,-10.0667
2017-01-26,0.0741
2017-01-27,25.1852
2017-01-30,0.5917
2017-02-02,-5.8824
2017-02-03,-18.75
2017-02-07,15.3846
2017-02-13,0.0
2017-02-14,0.0
2017-02-21,0.0
2017-02-22,20.0
2017-02-27,-23.6111
2017-03-02,-0.8
2017-03-03,-16.4223
2017-03-06,-0.8772
2017-03-07,12.8319
2017-03-08,0.0
2017-03-10,-1.9607999999999999
2017-03-15,0.8
2017-03-20,3.1746
2017-03-23,15.3846
2017-03-28,-6.6667
2017-03-31,-18.9286
2017-04-04,1.4097
2017-04-07,21.6334
2017-04-10,6.4286
2017-04-11,0.3972
2017-04-12,-0.0614
2017-04-13,-4.0134
2017-04-17,4.5296
2017-04-18,-20.0
2017-04-20,0.0
2017-04-25,4.1667
2017-04-26,0.0
2017-05-01,0.0
2017-05-04,6.0
2017-05-11,-1.8868
2017-05-22,-11.461500000000001
2017-05-24,0.3475
2017-05-25,0.0
2017-05-26,-13.4199
2017-05-30,18.0
2017-05-31,1.6949
2017-06-12,-25.0
2017-06-14,43.3333
2017-06-19,-24.4186
2017-06-20,17.9487
2017-06-21,-0.087
2017-06-23,-13.403
2017-06-30,0.5025
2017-07-03,28.0
2017-07-05,1.5625
2017-07-19,-11.538499999999999
2017-07-26,-2.1739
2017-08-08,-11.1111
2017-08-09,2.0
2017-08-10,-6.8627
2017-08-11,-5.2632
2017-08-14,1.1111
2017-08-15,-0.6593
2017-08-18,-0.4425
2017-08-23,-1.1111
2017-08-29,0.0
2017-09-07,23.5955
2017-09-08,18.0909
2017-09-11,-15.3195
2017-09-12,-9.0909
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,3.3
2017-09-20,-0.7744
2017-09-21,-4.878
2017-09-25,-6.6667
2017-09-27,-6.5934
2017-09-29,-29.4118
2017-10-03,33.3333
2017-10-04,-15.625
2017-10-09,0.0
2017-10-11,17.7778
2017-10-12,0.6289
2017-10-16,0.0
2017-10-20,-14.25
2017-10-23,-5.2478
2017-10-25,0.0
2017-10-31,0.0
2017-11-02,-7.6923
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,-12.5
2017-11-08,8.9524
2017-11-15,24.1259
2017-11-16,-18.3099
2017-11-21,0.8621
2017-11-22,-1.7094
2017-11-30,18.2609
2017-12-01,-4.4118
2017-12-04,7.6923
2017-12-05,0.0
2017-12-06,2.8571
2017-12-14,-16.6667
2017-12-26,0.0
2017-12-27,-8.3333
2017-12-29,18.1818
2018-01-02,13.8462
2018-01-03,9.4595
2018-01-05,-14.8148
2018-01-08,5.7971
2018-01-09,-16.9863
2018-01-10,1.4851
2018-01-16,0.0
2018-01-19,0.0
2018-01-22,1.626
2018-01-24,4.8
2018-01-26,33.5878
2018-02-01,-9.7143
2018-02-02,1.2658
2018-02-08,-6.25
2018-02-09,-20.0
2018-02-12,0.0
2018-02-21,-1.6667
2018-02-22,5.9322
2018-03-01,-22.4
2018-03-02,21.6495
2018-03-05,-15.2542
2018-03-06,8.0
2018-03-07,0.9259
2018-03-09,0.9174
2018-03-13,54.5455
2018-03-14,-10.1176
2018-03-15,-37.1728
2018-03-22,4.1667
2018-03-23,0.0
2018-03-26,9.0
2018-03-28,-9.1743
2018-03-29,-2.0202
2018-04-02,0.0
2018-04-10,-1.0309
2018-04-16,1.0417
2018-04-17,-1.0309
2018-04-20,1.0417
2018-05-02,-1.0309
2018-05-09,-9.375
2018-05-22,19.5402
2018-05-24,3.8462
2018-06-04,-0.9259
2018-06-07,0.9346
2018-06-20,0.0
2018-06-21,-19.0741
2018-06-27,-1.1442
2018-06-28,4.1667
2018-07-16,33.3333
2018-07-17,0.0
2018-07-19,-16.5
2018-07-26,-9.7804
2018-07-31,0.0
2018-08-03,-0.4425
2018-08-06,0.0
2018-08-14,0.0
2018-08-28,0.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-07,5.5556
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,-3.1579
2018-09-19,-11.9565
2018-09-20,-2.4691
2018-09-25,32.9114
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,2.6667
2018-10-02,-7.2356
2018-10-03,5.0
2018-10-04,-0.9524
2018-10-05,-5.7692
2018-10-09,-2.0408
2018-10-10,0.0
2018-10-11,7.2917
2018-10-15,0.0
2018-10-16,1.9417
2018-10-17,6.6667
2018-10-23,-12.3214
2018-10-24,1.833
2018-10-25,2.8
2018-10-26,0.1946
2018-10-30,-17.4757
2018-11-01,0.0
2018-11-12,0.0
2018-11-15,5.8824
2018-11-20,-5.5556
2018-11-28,2.3529
2018-11-30,0.0
2018-12-06,-2.2989
2018-12-07,5.8824
2018-12-12,-11.1111
2018-12-14,12.5
2018-12-17,3.3333
2018-12-19,0.0
2018-12-20,-3.4409
2018-12-27,25.8352
2018-12-31,-8.8496
2019-01-08,-0.9709
2019-01-10,-10.7843
2019-01-14,-8.022
2019-01-29,-2.9869
2019-01-30,8.3744
2019-02-13,5.6818
2019-02-14,8.6022
2019-02-21,7.9208
2019-02-22,0.9174
2019-02-27,9.0909
2019-02-28,4.1667
2019-03-04,-4.0
2019-03-06,0.0
2019-03-11,-8.3333
2019-03-15,0.0
2019-03-25,-9.0909
2019-03-26,10.0
2019-03-28,0.0
2019-05-01,9.0909
2019-05-02,0.0
2019-06-11,-41.6667
2019-06-14,21.4286
2019-06-21,5.8824
2019-07-10,11.1111
2019-07-12,10.0
2019-07-15,0.0
2019-07-16,2.2727
2019-07-29,-2.0444
2019-07-30,0.0
2019-08-02,1.8149
2019-08-05,0.0
2019-08-06,-2.3173
2019-08-07,9.4891
2019-08-08,0.0
2019-08-09,0.0
2019-08-19,-15.0
2019-08-21,11.7647
2019-08-22,1.4035
2019-08-29,3.8062
2019-08-30,4.1667
2019-09-06,-10.4
2019-09-09,-1.7856999999999998
2019-09-10,0.0
2019-09-13,-4.3636
2019-09-19,14.0684
2019-10-01,-14.8333
2019-10-03,0.0
2019-10-08,0.0
2019-10-14,0.0
2019-10-30,-0.1957
2019-11-08,17.451
2019-11-13,0.0
2019-11-14,-8.1803
2019-11-22,0.0
2019-12-03,-9.0909
2019-12-04,-10.0
2019-12-10,10.0
2019-12-11,0.0
2019-12-31,-3.0303
2020-01-06,-0.5208
2020-01-08,-5.7592
2020-01-09,21.1111
2020-01-10,-8.2569
2020-01-13,-6.0
2020-01-15,0.0
2020-01-17,-9.5745
2020-01-21,0.0
2020-01-22,-3.2941
2020-01-29,9.4891
2020-01-31,12.2222
2020-02-03,-2.9703
2020-02-06,3.0612
2020-02-10,0.0
2020-02-12,-3.9604
2020-02-13,-1.0309
2020-02-18,7.5
2020-02-19,-6.9767
2020-02-25,-6.25
2020-02-28,-13.3333
2020-03-02,-2.5641
2020-03-04,-7.8947
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,-36.5714
2020-03-10,53.1532
2020-03-11,-17.647100000000002
2020-03-12,-14.2857
2020-03-17,81.25
2020-03-18,-35.6322
2020-03-19,-10.7143
2020-03-20,28.0
2020-03-23,-9.375
2020-03-25,20.6897
2020-03-26,1.4285999999999999
2020-03-30,-34.9296
2020-04-06,29.8701
2020-04-07,85.0
2020-04-08,-0.9009
2020-04-13,-9.0909
2020-04-21,-20.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-05-12,-3.75
2020-06-09,27.7922
2020-06-10,0.0
2020-06-25,-0.2033
2020-06-26,-26.6802
2020-07-08,0.0
2020-07-16,-8.3333
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,-2.7273
2020-07-29,15.2648
