ticker,QTWO US Equity
2014-08-08,18.0908
2014-08-11,-0.7171
2014-08-12,5.1871
2014-08-13,3.7453
2014-08-14,-3.0686
2014-08-15,0.4345
2014-08-18,0.1236
2014-08-19,0.3086
2014-08-20,-3.6308
2014-08-21,2.682
2014-08-22,0.8706
2014-08-25,-1.603
2014-08-26,-2.9449
2014-08-27,-0.4519
2014-08-28,-1.6861000000000002
2014-08-29,-2.6385
2014-09-02,-1.1518
2014-09-03,0.5483
2014-09-04,2.6585
2014-09-05,-0.664
2014-09-08,0.7353
2014-09-09,-1.1280999999999999
2014-09-10,0.8054
2014-09-11,1.9973
2014-09-12,1.6971
2014-09-15,-1.6688
2014-09-16,1.893
2014-09-17,3.075
2014-09-18,-1.1809
2014-09-19,-2.8931
2014-09-22,-5.0518
2014-09-23,-2.7285
2014-09-24,-0.4909
2014-09-25,-0.7752
2014-09-26,-0.142
2014-09-29,-1.0669
2014-09-30,0.647
2014-10-01,2.7143
2014-10-02,3.9638
2014-10-03,-0.6689
2014-10-06,-1.3468
2014-10-07,-1.9795
2014-10-08,0.9053
2014-10-09,-4.1408
2014-10-10,-3.8157
2014-10-13,0.8982
2014-10-14,3.9318
2014-10-15,1.6417000000000002
2014-10-16,0.5618
2014-10-17,-2.2346
2014-10-20,-0.0714
2014-10-21,0.0
2014-10-22,-0.4289
2014-10-23,1.005
2014-10-24,2.5586
2014-10-27,-0.4851
2014-10-28,1.3928
2014-10-29,-0.3434
2014-10-30,0.3446
2014-10-31,3.6401
2014-11-03,-2.452
2014-11-04,1.3587
2014-11-05,1.0054
2014-11-06,0.1991
2014-11-07,24.9669
2014-11-10,-5.0874
2014-11-11,-2.5126
2014-11-12,2.5773
2014-11-13,0.7817
2014-11-14,4.7091
2014-11-17,0.5291
2014-11-18,0.1579
2014-11-19,-0.1576
2014-11-20,1.7894999999999999
2014-11-21,-1.8096999999999999
2014-11-24,-1.7378
2014-11-25,1.5541
2014-11-26,1.2665
2014-11-28,-3.1266
2014-12-01,1.8289
2014-12-02,-0.0528
2014-12-03,3.6997999999999998
2014-12-04,-1.1723
2014-12-05,1.7019
2014-12-08,-1.572
2014-12-09,0.1546
2014-12-10,-2.1605
2014-12-11,0.5258
2014-12-12,-5.5439
2014-12-15,-1.3289
2014-12-16,0.0
2014-12-17,4.4332
2014-12-18,2.0956
2014-12-19,3.8421
2014-12-22,-2.1287
2014-12-23,5.1269
2014-12-24,-1.0345
2014-12-26,-0.448
2014-12-29,-3.05
2014-12-30,-2.0113
2014-12-31,-0.8421
2015-01-02,0.2654
2015-01-05,-0.1588
2015-01-06,-2.9162
2015-01-07,2.13
2015-01-08,3.5829
2015-01-09,-1.5488
2015-01-12,0.0
2015-01-13,-2.8841
2015-01-14,1.9978
2015-01-15,-3.8645
2015-01-16,2.1476
2015-01-20,-0.4313
2015-01-21,-1.137
2015-01-22,-1.4786000000000001
2015-01-23,-2.1123
2015-01-26,1.2493
2015-01-27,-0.7291
2015-01-28,-1.2993999999999999
2015-01-29,0.3434
2015-01-30,1.9966
2015-02-02,0.5593
2015-02-03,1.1123
2015-02-04,-0.5501
2015-02-05,1.8805
2015-02-06,5.4289
2015-02-09,-2.0082
2015-02-10,0.0525
2015-02-11,-0.1576
2015-02-12,0.3682
2015-02-13,8.6478
2015-02-17,-1.5436999999999999
2015-02-18,0.441
2015-02-19,-0.2439
2015-02-20,-1.2713999999999999
2015-02-23,0.6934
2015-02-24,-0.0984
2015-02-25,1.7233
2015-02-26,1.7425000000000002
2015-02-27,-5.7564
2015-03-02,4.4422
2015-03-03,-0.9667
2015-03-04,0.9761
2015-03-05,0.6283
2015-03-06,-1.633
2015-03-09,-0.6348
2015-03-10,1.4251
2015-03-11,0.4845
2015-03-12,3.0376
2015-03-13,-0.0468
2015-03-16,-0.8895
2015-03-17,1.3226
2015-03-18,1.3986
2015-03-19,-0.8736
2015-03-20,0.4174
2015-03-23,-0.6928
2015-03-24,-0.3721
2015-03-25,-4.8553
2015-03-26,1.5211000000000001
2015-03-27,2.2716
2015-03-30,1.3233
2015-03-31,-1.3993
2015-04-01,0.5676
2015-04-02,1.223
2015-04-06,-2.5558
2015-04-07,-1.4783
2015-04-08,-0.242
2015-04-09,-1.0674
2015-04-10,-1.2261
2015-04-13,0.5462
2015-04-14,-0.6914
2015-04-15,-0.1989
2015-04-16,-1.2955
2015-04-17,0.5048
2015-04-20,-0.5023
2015-04-21,1.0601
2015-04-22,0.1998
2015-04-23,0.3988
2015-04-24,-2.1847
2015-04-27,4.6701
2015-04-28,-1.2609
2015-04-29,-2.0629
2015-04-30,2.0562
2015-05-01,1.0319
2015-05-04,0.9241
2015-05-05,-0.8675
2015-05-06,0.3403
2015-05-07,4.5543
2015-05-08,8.8044
2015-05-11,3.5349
2015-05-12,1.6865
2015-05-13,-0.3236
2015-05-14,1.5016
2015-05-15,-0.4798
2015-05-18,0.2411
2015-05-19,2.1643
2015-05-20,-0.1569
2015-05-21,-1.8075
2015-05-22,-0.08
2015-05-26,-0.4005
2015-05-27,-0.8846
2015-05-28,-6.4503
2015-05-29,2.8186999999999998
2015-06-01,4.3863
2015-06-02,-0.8081
2015-06-03,-0.1222
2015-06-04,-0.2447
2015-06-05,1.9624000000000001
2015-06-08,-0.6816
2015-06-09,0.4845
2015-06-10,3.6159
2015-06-11,-2.2102
2015-06-12,0.9913
2015-06-15,3.2195
2015-06-16,0.2663
2015-06-17,0.9105
2015-06-18,0.5639
2015-06-19,-1.7570000000000001
2015-06-22,1.2177
2015-06-23,0.5263
2015-06-24,0.0374
2015-06-25,3.6635999999999997
2015-06-26,1.0097
2015-06-29,-3.1417
2015-06-30,4.1283
2015-07-01,-2.5133
2015-07-02,-1.1619
2015-07-06,3.1593999999999998
2015-07-07,-0.8903
2015-07-08,-4.4556000000000004
2015-07-09,2.1061
2015-07-10,0.4788
2015-07-13,3.9589
2015-07-14,0.4584
2015-07-15,0.5265
2015-07-16,1.6411
2015-07-17,-0.2405
2015-07-20,2.8581
2015-07-21,-0.9374
2015-07-22,1.2504
2015-07-23,-2.0694
2015-07-24,0.1704
2015-07-27,-1.5311
2015-07-28,-5.0795
2015-07-29,-2.5482
2015-07-30,0.1868
2015-07-31,1.3796
2015-08-03,-0.5517
2015-08-04,-0.9246
2015-08-05,2.5383
2015-08-06,-3.7859
2015-08-07,5.751
2015-08-10,-2.0394
2015-08-11,-0.9861
2015-08-12,-1.291
2015-08-13,-0.5979
2015-08-14,3.609
2015-08-17,2.6125
2015-08-18,1.2023
2015-08-19,1.153
2015-08-20,-3.0743
2015-08-21,-1.7463
2015-08-24,-2.3576
2015-08-25,0.5944
2015-08-26,1.0709
2015-08-27,-2.7401999999999997
2015-08-28,-1.6529
2015-08-31,-0.0764
2015-09-01,-1.6437
2015-09-02,4.7027
2015-09-03,-0.1114
2015-09-04,0.0743
2015-09-08,6.3126999999999995
2015-09-09,-0.1048
2015-09-10,2.7273
2015-09-11,-1.9741
2015-09-14,0.5903
2015-09-15,1.3807
2015-09-16,-1.5662
2015-09-17,2.3175
2015-09-18,1.3860999999999999
2015-09-21,-3.8013
2015-09-22,-2.0104
2015-09-23,1.8394
2015-09-24,-9.7603
2015-09-25,-8.1986
2015-09-28,3.2285
2015-09-29,-3.4119
2015-09-30,3.9529
2015-10-01,-1.335
2015-10-02,-0.041
2015-10-05,2.379
2015-10-06,-3.125
2015-10-07,0.0827
2015-10-08,3.4711
2015-10-09,3.2348
2015-10-12,-1.3153000000000001
2015-10-13,-2.0384
2015-10-14,-0.4402
2015-10-15,3.6174
2015-10-16,0.3491
2015-10-19,-0.4252
2015-10-20,-2.8339
2015-10-21,-4.0352
2015-10-22,1.2073
2015-10-23,1.9334
2015-10-26,0.4843
2015-10-27,-0.2008
2015-10-28,3.2596
2015-10-29,-3.2346
2015-10-30,-0.7249
2015-11-02,1.3793
2015-11-03,-0.1601
2015-11-04,0.481
2015-11-05,-2.8321
2015-11-06,13.8342
2015-11-09,-2.5604
2015-11-10,-2.2576
2015-11-11,0.3786
2015-11-12,-0.0754
2015-11-13,-0.302
2015-11-16,2.1583
2015-11-17,-0.9637
2015-11-18,3.0314
2015-11-19,-0.2179
2015-11-20,2.439
2015-11-23,0.2843
2015-11-24,-0.7087
2015-11-25,0.8922
2015-11-27,-0.1061
2015-11-30,-2.6912000000000003
2015-12-01,0.0
2015-12-02,0.8734
2015-12-03,-1.4791
2015-12-04,-1.0253
2015-12-07,-4.1435
2015-12-08,1.4666000000000001
2015-12-09,2.9669
2015-12-10,3.3986
2015-12-11,-2.1793
2015-12-14,0.0
2015-12-15,0.6939
2015-12-16,0.2176
2015-12-17,-0.0362
2015-12-18,-2.7516
2015-12-21,-0.4095
2015-12-22,0.8224
2015-12-23,3.1146
2015-12-24,-1.0787
2015-12-28,-1.4904
2015-12-29,-0.5166
2015-12-30,-1.0386
2015-12-31,-1.1619
2016-01-04,-2.6166
2016-01-05,-1.947
2016-01-06,-1.6282999999999999
2016-01-07,-2.6241
2016-01-08,-0.4975
2016-01-11,0.2917
2016-01-12,-2.7005
2016-01-13,-5.8924
2016-01-14,2.8131
2016-01-15,0.9267
2016-01-19,-2.23
2016-01-20,-0.3131
2016-01-21,-4.0377
2016-01-22,2.7583
2016-01-25,-3.0482
2016-01-26,1.3609
2016-01-27,-1.8056
2016-01-28,-2.3574
2016-01-29,4.5872
2016-02-01,1.662
2016-02-02,-0.6358
2016-02-03,-0.457
2016-02-04,0.3673
2016-02-05,-17.9323
2016-02-08,-6.1315
2016-02-09,3.6817
2016-02-10,4.9828
2016-02-11,7.9651
2016-02-12,-7.4785
2016-02-16,5.1884
2016-02-17,1.5575999999999999
2016-02-18,2.2495
2016-02-19,0.1
2016-02-22,-0.5994
2016-02-23,2.2613
2016-02-24,3.8821
2016-02-25,-3.8789
2016-02-26,-0.7382
2016-02-29,0.4958
2016-03-01,2.96
2016-03-02,3.2103
2016-03-03,1.532
2016-03-04,-2.5149
2016-03-07,-0.5629
2016-03-08,-1.3208
2016-03-09,-1.673
2016-03-10,3.7433
2016-03-11,0.3749
2016-03-14,1.4006
2016-03-15,-3.453
2016-03-16,-0.8107
2016-03-17,-0.1923
2016-03-18,6.7437000000000005
2016-03-21,0.0903
2016-03-22,0.6312
2016-03-23,0.9409
2016-03-24,-0.7102
2016-03-28,-1.8775
2016-03-29,3.6446
2016-03-30,2.7253
2016-03-31,2.8669000000000002
2016-04-01,0.4992
2016-04-04,0.1242
2016-04-05,-2.8111
2016-04-06,1.8715000000000002
2016-04-07,-5.6367
2016-04-08,-1.8584
2016-04-11,2.9306
2016-04-12,-1.1389
2016-04-13,3.1015
2016-04-14,1.2462
2016-04-15,0.764
2016-04-18,2.2746
2016-04-19,0.9473
2016-04-20,0.4488
2016-04-21,0.7311
2016-04-22,-2.3387000000000002
2016-04-25,1.4038
2016-04-26,-0.7329
2016-04-27,-0.8203
2016-04-28,-0.4136
2016-04-29,-0.706
2016-05-02,0.2509
2016-05-03,-1.1264
2016-05-04,-1.0549
2016-05-05,-2.3454
2016-05-06,1.2664
2016-05-09,7.417
2016-05-10,-0.6825
2016-05-11,-1.6572
2016-05-12,-3.4114
2016-05-13,0.1702
2016-05-16,-3.0161
2016-05-17,-2.8471
2016-05-18,1.037
2016-05-19,-0.8478
2016-05-20,2.5202999999999998
2016-05-23,3.5558
2016-05-24,5.6804
2016-05-25,-0.4412
2016-05-26,0.3626
2016-05-27,0.2007
2016-05-31,0.0801
2016-06-01,2.9624
2016-06-02,5.0544
2016-06-03,2.4796
2016-06-06,1.1557
2016-06-07,-0.4641
2016-06-08,1.6499000000000001
2016-06-09,-1.6937
2016-06-10,-2.6202
2016-06-13,-0.4792
2016-06-14,0.1481
2016-06-15,1.0725
2016-06-16,-0.5488
2016-06-17,0.7358
2016-06-20,1.7530999999999999
2016-06-21,1.5793
2016-06-22,-0.2827
2016-06-23,1.5946
2016-06-24,-4.5692
2016-06-27,-4.4591
2016-06-28,1.6067
2016-06-29,3.3886
2016-06-30,2.0393
2016-07-01,-0.464
2016-07-05,-1.9003
2016-07-06,-0.6213
2016-07-07,0.8827
2016-07-08,1.7135
2016-07-11,-0.1434
2016-07-12,0.8256
2016-07-13,-2.3852
2016-07-14,-0.2918
2016-07-15,0.2195
2016-07-18,0.4745
2016-07-19,-0.8718
2016-07-20,3.701
2016-07-21,-0.4594
2016-07-22,0.568
2016-07-25,-0.7766
2016-07-26,4.0911
2016-07-27,2.0164
2016-07-28,-1.407
2016-07-29,0.8495
2016-08-01,2.3922
2016-08-02,-0.2632
2016-08-03,0.198
2016-08-04,-5.3342
2016-08-05,-2.8522
2016-08-08,-6.8743
2016-08-09,0.7689
2016-08-10,-2.4037
2016-08-11,2.541
2016-08-12,0.0762
2016-08-15,1.7143000000000002
2016-08-16,-0.1498
2016-08-17,-0.3001
2016-08-18,0.8277
2016-08-19,1.1567
2016-08-22,1.6599
2016-08-23,2.3948
2016-08-24,2.6223
2016-08-25,0.2417
2016-08-26,-2.0668
2016-08-29,-0.2814
2016-08-30,0.388
2016-08-31,-0.4919
2016-09-01,0.5297
2016-09-02,0.562
2016-09-06,0.0699
2016-09-07,-0.2094
2016-09-08,-0.2798
2016-09-09,-1.2276
2016-09-12,1.456
2016-09-13,-1.3651
2016-09-14,0.4258
2016-09-15,0.424
2016-09-16,-0.5982
2016-09-19,0.354
2016-09-20,-0.388
2016-09-21,0.602
2016-09-22,-0.2464
2016-09-23,0.1411
2016-09-26,-0.7752
2016-09-27,2.6278
2016-09-28,0.4844
2016-09-29,-1.8251
2016-09-30,0.5261
2016-10-03,-0.1745
2016-10-04,1.6777
2016-10-05,-0.825
2016-10-06,-1.3518
2016-10-07,-0.3162
2016-10-10,1.1280000000000001
2016-10-11,-1.7776
2016-10-12,-0.0355
2016-10-13,-0.2485
2016-10-14,0.2135
2016-10-17,-0.5682
2016-10-18,1.25
2016-10-19,-0.3527
2016-10-20,-0.708
2016-10-21,2.4955
2016-10-24,2.087
2016-10-25,-3.7479
2016-10-26,-0.177
2016-10-27,-0.7092
2016-10-28,0.8929
2016-10-31,-0.531
2016-11-01,-0.1779
2016-11-02,-5.3476
2016-11-03,1.6949
2016-11-04,2.037
2016-11-07,7.441
2016-11-08,-1.3514
2016-11-09,1.3699
2016-11-10,1.0135
2016-11-11,7.3579
2016-11-14,-6.5421
2016-11-15,0.6667
2016-11-16,2.3179
2016-11-17,3.7217000000000002
2016-11-18,1.7161
2016-11-21,0.0
2016-11-22,-4.1411
2016-11-23,0.8
2016-11-25,-0.3175
2016-11-28,-0.1592
2016-11-29,-3.8278
2016-11-30,-2.1559
2016-12-01,-2.7119
2016-12-02,-0.3484
2016-12-05,4.021
2016-12-06,1.3445
2016-12-07,0.995
2016-12-08,4.5977
2016-12-09,0.0
2016-12-12,-0.9419
2016-12-13,-1.2678
2016-12-14,-1.2841
2016-12-15,-1.1381999999999999
2016-12-16,-0.4934
2016-12-19,0.4959
2016-12-20,1.6447
2016-12-21,-2.2654
2016-12-22,-2.9801
2016-12-23,-0.5119
2016-12-27,0.1715
2016-12-28,-0.6849
2016-12-29,0.3448
2016-12-30,-0.8591
2017-01-03,-1.0399
2017-01-04,1.5762
2017-01-05,2.7586
2017-01-06,1.0067
2017-01-09,1.3289
2017-01-10,-0.6557
2017-01-11,-1.3201
2017-01-12,-1.505
2017-01-13,2.3769
2017-01-17,-1.1609
2017-01-18,1.1745
2017-01-19,-0.1658
2017-01-20,3.8205999999999998
2017-01-23,1.12
2017-01-24,1.7405
2017-01-25,2.7994
2017-01-26,-2.2693
2017-01-27,1.3932
2017-01-30,-1.5267
2017-01-31,-1.5504
2017-02-01,-0.9449
2017-02-02,-2.2258
2017-02-03,3.5772
2017-02-06,0.7849
2017-02-07,0.7788
2017-02-08,-2.6275
2017-02-09,1.746
2017-02-10,0.156
2017-02-13,-0.6231
2017-02-14,-0.3135
2017-02-15,3.4591
2017-02-16,8.3587
2017-02-17,0.9818
2017-02-21,-0.5556
2017-02-22,0.9777
2017-02-23,-1.7981
2017-02-24,1.2676
2017-02-27,3.6161
2017-02-28,-3.4899
2017-03-01,-2.3644
2017-03-02,0.4274
2017-03-03,1.8439999999999999
2017-03-06,-1.6713
2017-03-07,-0.2833
2017-03-08,0.5682
2017-03-09,-0.9887
2017-03-10,0.428
2017-03-13,0.2841
2017-03-14,-0.4249
2017-03-15,0.8535
2017-03-16,-0.2821
2017-03-17,1.8388
2017-03-20,-0.5556
2017-03-21,-0.9777
2017-03-22,-1.2694
2017-03-23,0.2857
2017-03-24,0.5698
2017-03-27,1.5581
2017-03-28,-0.8368
2017-03-29,-0.5626
2017-03-30,-0.4243
2017-03-31,-0.9943
2017-04-03,0.4304
2017-04-04,2.1429
2017-04-05,0.5594
2017-04-06,0.4172
2017-04-07,0.554
2017-04-10,-1.1019
2017-04-11,0.1393
2017-04-12,0.6954
2017-04-13,-2.0718
2017-04-17,2.1157
2017-04-18,0.8287
2017-04-19,1.3699
2017-04-20,0.8108
2017-04-21,-0.2681
2017-04-24,1.0753
2017-04-25,2.5266
2017-04-26,-1.297
2017-04-27,0.657
2017-04-28,-0.3916
2017-05-01,1.3106
2017-05-02,-0.1294
2017-05-03,1.0363
2017-05-04,-2.0513
2017-05-05,0.5236
2017-05-08,-0.7812
2017-05-09,0.5249
2017-05-10,0.2611
2017-05-11,0.7813
2017-05-12,-1.1628
2017-05-15,1.1764999999999999
2017-05-16,1.0336
2017-05-17,-2.3018
2017-05-18,0.1309
2017-05-19,2.3529
2017-05-22,0.894
2017-05-23,0.8861
2017-05-24,0.1255
2017-05-25,0.7519
2017-05-26,-0.3731
2017-05-30,-0.8739
2017-05-31,-0.2519
2017-06-01,-0.8838
2017-06-02,1.7833999999999999
2017-06-05,-2.0025
2017-06-06,-1.2771
2017-06-07,0.1294
2017-06-08,2.7132
2017-06-09,-4.4025
2017-06-12,0.1316
2017-06-13,-0.1314
2017-06-14,-0.1316
2017-06-15,-0.1318
2017-06-16,0.5277
2017-06-19,1.1811
2017-06-20,-2.2049
2017-06-21,-0.9284
2017-06-22,-0.2677
2017-06-23,1.6107
2017-06-26,-1.8494000000000002
2017-06-27,-1.7497
2017-06-28,3.0137
2017-06-29,-1.7287
2017-06-30,0.0
2017-07-03,-0.6766
2017-07-05,0.545
2017-07-06,-1.2195
2017-07-07,2.332
2017-07-10,0.2681
2017-07-11,2.6738
2017-07-12,0.7813
2017-07-13,0.646
2017-07-14,-0.5135
2017-07-17,0.0
2017-07-18,-0.5161
2017-07-19,1.5564
2017-07-20,-1.1494
2017-07-21,-1.938
2017-07-24,1.8445
2017-07-25,0.1294
2017-07-26,0.3876
2017-07-27,-0.1287
2017-07-28,-0.1289
2017-07-31,0.3871
2017-08-01,-0.6427
2017-08-02,-4.2691
2017-08-03,1.8919000000000001
2017-08-04,-0.3979
2017-08-07,0.1332
2017-08-08,-0.266
2017-08-09,-1.2
2017-08-10,-2.1592000000000002
2017-08-11,3.4483
2017-08-14,2.9333
2017-08-15,-0.5181
2017-08-16,-1.8229
2017-08-17,-3.183
2017-08-18,3.8356
2017-08-21,1.9788999999999999
2017-08-22,6.3389
2017-08-23,-2.6764
2017-08-24,2.0
2017-08-25,0.3676
2017-08-28,0.4884
2017-08-29,-0.1215
2017-08-30,-0.6083
2017-08-31,-0.612
2017-09-01,-0.3695
2017-09-05,0.618
2017-09-06,0.86
2017-09-07,-0.2436
2017-09-08,0.0
2017-09-11,-0.2442
2017-09-12,0.3672
2017-09-13,-0.9756
2017-09-14,1.1084
2017-09-15,-2.0705999999999998
2017-09-18,-0.7463
2017-09-19,-0.6266
2017-09-20,-2.1438
2017-09-21,1.5464
2017-09-22,1.1421000000000001
2017-09-25,-1.2547
2017-09-26,1.2706
2017-09-27,2.7603999999999997
2017-09-28,0.1221
2017-09-29,1.5854
2017-10-02,-0.2401
2017-10-03,-0.6017
2017-10-04,-0.4843
2017-10-05,0.365
2017-10-06,1.2121
2017-10-09,-0.7186
2017-10-10,0.8444
2017-10-11,0.3589
2017-10-12,1.0727
2017-10-13,0.4717
2017-10-16,-0.7042
2017-10-17,-1.4184
2017-10-18,0.8393
2017-10-19,-3.0916
2017-10-20,1.8405
2017-10-23,-1.3253
2017-10-24,1.8315000000000001
2017-10-25,-0.7194
2017-10-26,1.8115999999999999
2017-10-27,0.4745
2017-10-30,-1.1806
2017-10-31,1.6726
2017-11-01,-1.5276
2017-11-02,-2.2673
2017-11-03,4.3956
2017-11-06,-1.7544
2017-11-07,0.0
2017-11-08,1.5476
2017-11-09,0.0
2017-11-10,0.9379
2017-11-13,-0.2323
2017-11-14,0.3492
2017-11-15,-1.0441
2017-11-16,3.1653000000000002
2017-11-17,-3.5227
2017-11-20,-0.5889
2017-11-21,-0.1185
2017-11-22,0.5931
2017-11-24,0.8255
2017-11-27,0.117
2017-11-28,0.7009
2017-11-29,-3.4803
2017-11-30,0.601
2017-12-01,-1.0753
2017-12-04,-3.7439999999999998
2017-12-05,2.133
2017-12-06,0.4914
2017-12-07,-0.978
2017-12-08,-0.1235
2017-12-11,-0.2472
2017-12-12,-5.2045
2017-12-13,-0.5229
2017-12-14,-1.9710999999999999
2017-12-15,1.8767
2017-12-18,0.9211
2017-12-19,-0.5215
2017-12-20,-1.3106
2017-12-21,-1.0624
2017-12-22,-1.4765
2017-12-26,0.0
2017-12-27,0.1362
2017-12-28,0.2721
2017-12-29,0.0
2018-01-02,3.6635
2018-01-03,3.1414
2018-01-04,-0.6345
2018-01-05,-2.2989
2018-01-08,1.0458
2018-01-09,-0.9056
2018-01-10,-2.8721
2018-01-11,0.672
2018-01-12,1.2016
2018-01-16,0.2639
2018-01-17,0.9211
2018-01-18,-0.3911
2018-01-19,0.1309
2018-01-22,0.5229
2018-01-23,-0.13
2018-01-24,2.9948
2018-01-25,1.8963
2018-01-26,1.6129
2018-01-29,0.0
2018-01-30,1.0989
2018-01-31,2.2947
2018-02-01,-0.1181
2018-02-02,0.4728
2018-02-05,-4.2353
2018-02-06,1.7199
2018-02-07,1.3285
2018-02-08,-0.3576
2018-02-09,0.0
2018-02-12,1.1962
2018-02-13,2.1277
2018-02-14,1.2731
2018-02-15,2.5143
2018-02-16,1.8952
2018-02-20,-2.2976
2018-02-21,0.7839
2018-02-22,0.6667
2018-02-23,1.6556
2018-02-26,1.7372
2018-02-27,-2.3479
2018-02-28,-0.4372
2018-03-01,-0.3293
2018-03-02,0.7709
2018-03-05,-0.2186
2018-03-06,1.0953
2018-03-07,1.7335
2018-03-08,0.1065
2018-03-09,2.3404
2018-03-12,-0.4158
2018-03-13,-1.7745
2018-03-14,0.2125
2018-03-15,1.3786
2018-03-16,-1.6736
2018-03-19,-1.1702
2018-03-20,1.2917
2018-03-21,2.2317
2018-03-22,-1.2474
2018-03-23,-2.7368
2018-03-26,3.0303
2018-03-27,-1.6806999999999999
2018-03-28,-3.8462
2018-03-29,1.2222
2018-04-02,-2.6345
2018-04-03,2.8185000000000002
2018-04-04,0.8772
2018-04-05,-0.2174
2018-04-06,-0.4357
2018-04-09,-0.2188
2018-04-10,4.057
2018-04-11,-0.4215
2018-04-12,-0.2116
2018-04-13,-0.2121
2018-04-16,0.9564
2018-04-17,2.6316
2018-04-18,2.4615
2018-04-19,-0.3003
2018-04-20,0.0
2018-04-23,-1.8072
2018-04-24,-1.6360000000000001
2018-04-25,1.1435
2018-04-26,1.9527
2018-04-27,-0.504
2018-04-30,-0.2026
2018-05-01,1.7259
2018-05-02,-0.3992
2018-05-03,10.6212
2018-05-04,-0.5435
2018-05-07,-0.3643
2018-05-08,1.1883
2018-05-09,2.981
2018-05-10,2.5439
2018-05-11,-3.2506
2018-05-14,-0.5305
2018-05-15,-0.2667
2018-05-16,1.5152
2018-05-17,1.4925
2018-05-18,-0.519
2018-05-21,-0.3478
2018-05-22,-0.6981
2018-05-23,1.4938
2018-05-24,-1.2121
2018-05-25,0.0
2018-05-29,1.0517
2018-05-30,-0.0867
2018-05-31,-0.7813
2018-06-01,0.0
2018-06-04,0.0875
2018-06-05,1.3986
2018-06-06,1.9828000000000001
2018-06-07,-2.7895
2018-06-08,2.8696
2018-06-11,-0.0845
2018-06-12,4.6531
2018-06-13,-0.7276
2018-06-14,0.57
2018-06-15,-0.4858
2018-06-18,1.6273
2018-06-19,0.8006
2018-06-20,-1.7473999999999998
2018-06-21,-0.3234
2018-06-22,-1.2165
2018-06-25,-3.4483
2018-06-26,0.1701
2018-06-27,-3.9049
2018-06-28,1.4134
2018-06-29,-0.6098
2018-07-02,1.4899
2018-07-03,0.6045
2018-07-05,2.4034
2018-07-06,1.425
2018-07-09,0.1653
2018-07-10,-0.5776
2018-07-11,-0.083
2018-07-12,2.3256
2018-07-13,0.3247
2018-07-16,0.89
2018-07-17,-0.3208
2018-07-18,0.2414
2018-07-19,0.2408
2018-07-20,0.5604
2018-07-23,0.4777
2018-07-24,-0.9509
2018-07-25,-0.56
2018-07-26,0.4827
2018-07-27,-1.7614
2018-07-30,-4.1565
2018-07-31,0.5952
2018-08-01,1.7751000000000001
2018-08-02,1.9102999999999999
2018-08-03,-0.5705
2018-08-06,1.0656
2018-08-07,2.1087
2018-08-08,-5.2423
2018-08-09,1.425
