ticker,NTRU US Equity
2013-03-01,0.8264
2013-03-04,0.1025
2013-03-05,31.0133
2013-03-06,0.0
2013-03-07,-12.5
2013-03-08,2.1429
2013-03-11,0.0
2013-03-12,8.3916
2013-03-13,0.0
2013-03-14,3.2258
2013-03-15,-11.875
2013-03-18,-0.7092
2013-03-19,-13.5714
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,32.2314
2013-03-25,-6.25
2013-03-26,0.0
2013-03-27,-4.6667
2013-03-28,0.0
2013-04-01,0.0
2013-04-02,-9.0909
2013-04-03,0.0
2013-04-04,3.8462
2013-04-05,-3.7037
2013-04-08,6.5385
2013-04-09,0.0
2013-04-10,-6.1372
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,0.0
2013-04-16,2.0192
2013-04-17,13.1008
2013-04-18,0.0
2013-04-19,-1.3333
2013-04-23,8.1081
2013-04-24,-7.5
2013-04-25,8.1081
2013-04-26,-7.5
2013-04-29,1.3514
2013-04-30,-9.3333
2013-05-01,10.2941
2013-05-02,-13.3333
2013-05-03,13.8462
2013-05-06,-18.9189
2013-05-07,2.0833
2013-05-08,18.3673
2013-05-09,-10.3448
2013-05-10,0.0
2013-05-13,8.8462
2013-05-14,-0.3534
2013-05-15,0.0
2013-05-16,13.4752
2013-05-17,11.875
2013-05-20,-17.8771
2013-05-21,8.8435
2013-05-22,-6.25
2013-05-23,-10.9167
2013-05-24,12.2544
2013-05-28,0.0
2013-05-29,-0.0833
2013-05-30,-3.2527
2013-05-31,3.4483
2013-06-03,0.0
2013-06-04,20.0
2013-06-05,-5.5556
2013-06-06,-13.5294
2013-06-07,22.449
2013-06-10,16.6667
2013-06-11,-4.7619
2013-06-12,0.0
2013-06-13,-5.0
2013-06-14,-8.4211
2013-06-17,9.6983
2013-06-18,-0.4584
2013-06-19,-2.6316
2013-06-20,-6.0135
2013-06-21,-2.8756
2013-06-24,-2.3686
2013-06-25,-3.6391
2013-06-26,6.9237
2013-06-27,0.0
2013-06-28,0.0
2013-07-01,-15.4525
2013-07-02,5.8312
2013-07-03,11.7599
2013-07-08,13.613
2013-07-09,-19.6891
2013-07-10,1.0484
2013-07-11,17.4781
2013-07-12,-9.341
2013-07-15,1.8359
2013-07-16,3.0169
2013-07-17,-7.9286
2013-07-19,5.5081
2013-07-22,-8.8235
2013-07-23,16.0484
2013-07-24,-2.7797
2013-07-25,-13.0808
2013-07-26,11.8421
2013-07-29,2.8676
2013-07-30,-11.2938
2013-07-31,9.589
2013-08-01,5.8824
2013-08-02,-0.5556
2013-08-06,-10.6145
2013-08-07,-3.0469
2013-08-08,-8.4609
2013-08-09,0.3521
2013-08-12,-8.0702
2013-08-13,-0.7634
2013-08-14,0.0
2013-08-15,12.3077
2013-08-16,2.7397
2013-08-20,-6.6667
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,2.8571
2013-08-26,-4.5139
2013-08-27,20.0
2013-08-28,-9.0909
2013-08-29,-12.0
2013-08-30,-0.7576
2013-09-03,5.3435
2013-09-04,7.971
2013-09-05,14.094
2013-09-06,-5.5882
2013-09-09,-3.4268
2013-09-10,9.6774
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,-17.5735
2013-09-18,6.3336
2013-09-19,-0.3356
2013-09-20,0.0
2013-09-23,11.7845
2013-09-24,-11.4458
2013-09-25,-2.5084999999999997
2013-09-26,1.1775
2013-09-27,0.0
2013-09-30,0.0
2013-10-01,-3.4483
2013-10-02,-6.4286
2013-10-03,6.8702
2013-10-04,0.0
2013-10-07,-3.5714
2013-10-08,3.7037
2013-10-09,3.5714
2013-10-10,0.0
2013-10-11,-13.7931
2013-10-14,0.1
2013-10-15,7.7922
2013-10-16,-6.5802
2013-10-17,-2.2817
2013-10-18,0.0
2013-10-21,5.5838
2013-10-22,-3.4615
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,3.5857
2013-10-28,14.6154
2013-10-29,0.6711
2013-10-30,2.6667
2013-10-31,10.3896
2013-11-01,-8.8235
2013-11-04,-3.2258
2013-11-05,-6.6667
2013-11-06,3.5714
2013-11-07,-3.4483
2013-11-08,1.4285999999999999
2013-11-11,-4.9296
2013-11-12,7.4074
2013-11-13,-0.3448
2013-11-14,0.0
2013-11-15,-13.4948
2013-11-18,-4.0
2013-11-19,0.8333
2013-11-20,-4.1322
2013-11-21,-13.7931
2013-11-22,-29.0
2013-11-25,19.7183
2013-11-26,5.8824
2013-11-27,38.8889
2013-11-29,16.0
2013-12-02,-6.9828
2013-12-03,-18.443
2013-12-04,-13.75
2013-12-05,5.4018
2013-12-06,5.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,2.8571
2013-12-12,0.463
2013-12-13,5.9908
2013-12-16,3.9130000000000003
2013-12-17,0.0
2013-12-18,-7.5314
2013-12-19,-0.2828
2013-12-20,7.9977
2013-12-23,0.0
2013-12-24,-3.3613
2013-12-26,4.3478
2013-12-27,-13.8542
2013-12-30,49.9395
2013-12-31,9.6774
2014-01-02,5.2941
2014-01-03,0.5587
2014-01-06,0.0
2014-01-07,-0.0694
2014-01-08,-5.5594
2014-01-09,-11.6998
2014-01-10,-0.6667
2014-01-13,-6.0403
2014-01-14,7.1429
2014-01-15,-12.6667
2014-01-16,29.6756
2014-01-17,-3.532
2014-01-21,-19.3745
2014-01-22,2.176
2014-01-23,1.4815
2014-01-24,0.7299
2014-01-27,1.4493
2014-01-28,-2.0089
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,15.8087
2014-02-03,-13.454
2014-02-04,9.0909
2014-02-05,-13.2083
2014-02-06,-7.8253
2014-02-07,12.5
2014-02-10,-7.037
2014-02-11,11.4542
2014-02-12,-28.3735
2014-02-13,26.7623
2014-02-14,-11.811
2014-02-18,2.6786
2014-02-19,21.5761
2014-02-20,-0.5811
2014-02-21,0.5845
2014-02-24,-14.1708
2014-02-25,15.8333
2014-02-26,0.0
2014-02-27,-13.6691
2014-02-28,0.0
2014-03-03,-6.25
2014-03-04,6.6667
2014-03-05,0.0
2014-03-06,-8.1771
2014-03-07,17.0732
2014-03-10,-10.0775
2014-03-11,9.9138
2014-03-12,-1.9607999999999999
2014-03-13,-0.1
2014-03-14,-4.004
2014-03-17,3.8582
2014-03-18,0.0
2014-03-19,-7.6305
2014-03-20,5.3261
2014-03-21,1.806
2014-03-24,1.3685
2014-03-25,5.1
2014-03-26,14.177
2014-03-27,-11.5833
2014-03-28,28.181
2014-03-31,-18.602899999999998
2014-04-01,1.084
2014-04-02,7.0152
2014-04-03,-0.2088
2014-04-04,13.5983
2014-04-07,-23.3886
2014-04-08,-0.1442
2014-04-09,-3.7073
2014-04-10,28.0
2014-04-11,-18.6719
2014-04-14,7.3487
2014-04-15,-8.3669
2014-04-16,2.0508
2014-04-17,22.3923
2014-04-21,-6.2549
2014-04-23,-15.2627
2014-04-25,18.0118
2014-04-28,-0.0417
2014-04-29,0.0417
2014-04-30,0.0834
2014-05-01,-12.6667
2014-05-02,-5.3435
2014-05-05,12.0968
2014-05-07,-13.6691
2014-05-08,-1.6667
2014-05-09,0.0
2014-05-12,-15.2542
2014-05-13,-12.0
2014-05-14,22.1591
2014-05-15,-6.9767
2014-05-19,-18.0
2014-05-20,9.7561
2014-05-21,-1.1111
2014-05-22,-6.7416
2014-05-23,-1.8072
2014-05-27,0.7669
2014-05-28,3.5008
2014-05-29,-3.5294
2014-05-30,2.439
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,1.1905000000000001
2014-06-05,-15.2941
2014-06-06,38.7153
2014-06-09,-19.8999
2014-06-10,0.0
2014-06-11,-5.0
2014-06-12,-6.5789
2014-06-13,12.6761
2014-06-16,-12.3437
2014-06-17,13.9037
2014-06-19,-9.2332
2014-06-20,0.0
2014-06-23,0.6897
2014-06-24,-0.6849
2014-06-25,0.0
2014-06-27,0.0
2014-07-02,3.4483
2014-07-03,-17.5
2014-07-07,-3.0303
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,11.6667
2014-07-11,-0.7463
2014-07-14,-9.7744
2014-07-15,28.3333
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,-18.1818
2014-07-21,17.4603
2014-07-23,-18.9189
2014-07-24,0.0
2014-07-25,20.0
2014-07-28,-16.6667
2014-07-29,0.0
2014-07-30,0.0
2014-08-01,0.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,8.3333
2014-08-07,0.0
2014-08-08,-7.5
2014-08-11,-0.2079
2014-08-12,-8.125
2014-08-13,-0.2268
2014-08-14,9.0909
2014-08-18,-16.1458
2014-08-19,1.9876
2014-08-20,1.3397999999999999
2014-08-21,0.0
2014-08-22,-1.3221
2014-08-25,14.9817
2014-08-26,-13.0297
2014-08-28,0.0
2014-08-29,73.447
2014-09-02,12.3596
2014-09-03,-44.5
2014-09-04,9.9099
2014-09-05,3.2787
2014-09-08,0.0
2014-09-11,-17.2619
2014-09-12,0.0
2014-09-16,0.0
2014-09-19,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,24.7002
2014-09-29,-19.8077
2014-10-01,0.0
2014-10-02,22.7818
2014-10-03,-6.4453
2014-10-07,-33.1942
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,-48.75
2014-10-21,90.2439
2014-10-22,2.2436
2014-10-23,0.0
2014-10-27,40.4389
2014-10-28,25.0
2014-10-29,14.1071
2014-10-30,2.5039
2014-10-31,-22.4427
2014-11-03,41.7323
2014-11-04,50.0
2014-11-05,-7.4074
2014-11-06,2.4
2014-11-07,9.375
2014-11-10,0.0
2014-11-11,21.3393
2014-11-12,-5.8131
2014-11-13,6.1719
2014-11-14,-0.5151
2014-11-17,-11.2426
2014-11-18,-3.4167
2014-11-19,-7.6359
2014-11-20,7.4731
2014-11-21,-0.4781
2014-11-24,-9.1703
2014-11-25,23.0769
2014-11-26,-8.3594
2014-11-28,2.3018
2014-12-01,6.5833
2014-12-02,-22.9867
2014-12-03,14.0609
2014-12-04,-0.2225
2014-12-05,14.1838
2014-12-08,-12.3047
2014-12-09,6.9042
2014-12-10,6.4167
2014-12-11,-0.0783
2014-12-12,-5.9561
2014-12-15,0.0
2014-12-16,-12.75
2014-12-17,14.613199999999999
2014-12-18,-3.4167
2014-12-19,-17.2563
2014-12-22,-15.7456
2014-12-23,2.9084
2014-12-24,-11.6055
2014-12-26,-2.0408
2014-12-29,0.0
2014-12-30,33.3333
2014-12-31,24.1667
2015-01-02,-2.6846
2015-01-05,-39.3103
2015-01-06,59.0909
2015-01-07,-14.2857
2015-01-08,-8.3333
2015-01-09,-9.0909
2015-01-12,9.875
2015-01-13,9.215
2015-01-14,-1.6667
2015-01-15,-31.9386
2015-01-16,24.9027
2015-01-20,0.0
2015-01-22,1.3084
2015-01-23,18.0812
2015-01-26,-8.3333
2015-01-27,9.0909
2015-01-28,0.0
2015-01-29,-29.1667
2015-02-03,17.647100000000002
2015-02-04,10.0
2015-02-06,0.0568
2015-02-10,-9.029
2015-02-11,19.8502
2015-02-13,5.9896
2015-02-17,2.2113
2015-02-18,7.6923
2015-02-19,3.5714
2015-02-20,10.3448
2015-02-23,-6.25
2015-02-24,6.6667
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,6.25
2015-03-03,0.0
2015-03-04,-5.8824
2015-03-05,6.25
2015-03-09,0.0
2015-03-10,-15.3676
2015-03-11,14.6829
2015-03-12,-25.6818
2015-03-13,6.0143
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,5.625
2015-03-19,16.5225
2015-03-23,0.0
2015-03-25,-23.3594
2015-03-27,33.7411
2015-03-30,-20.7317
2015-04-01,-2.9808
2015-04-02,3.0723
2015-04-06,0.0
2015-04-08,3.8462
2015-04-13,-1.8519
2015-04-14,-1.8868
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,-22.9808
2015-04-20,39.8252
2015-04-21,0.0
2015-04-22,-17.7679
2015-04-23,-0.1086
2015-04-27,21.5761
2015-04-28,-3.5315
2015-04-30,0.0
2015-05-01,0.0
2015-05-04,0.0927
2015-05-05,-23.4259
2015-05-06,-3.1439
2015-05-07,-0.1248
2015-05-11,-0.125
2015-05-12,35.169
2015-05-13,-16.0185
2015-05-14,-2.8115
2015-05-15,17.9807
2015-05-18,23.0769
2015-05-19,6.25
2015-05-20,-5.8824
2015-05-21,0.0
2015-05-22,6.25
2015-05-27,0.0
2015-05-28,-8.75
2015-06-01,3.1426
2015-06-02,-6.25
2015-06-04,0.0
2015-06-05,-6.6667
2015-06-08,-7.0536
2015-06-09,-0.0961
2015-06-12,7.6923
2015-06-16,-7.1429
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,1.6346
2015-06-22,55.1561
2015-06-23,17.0732
2015-06-24,-12.5
2015-06-25,-18.5119
2015-06-26,22.5347
2015-06-29,9.5082
2015-06-30,-10.669599999999999
2015-07-01,12.1268
2015-07-02,-4.3478
2015-07-06,-9.0909
2015-07-07,10.0
2015-07-08,13.6364
2015-07-09,12.0
2015-07-10,25.0
2015-07-13,-5.7143
2015-07-14,-2.9924
2015-07-15,40.5701
2015-07-16,-20.0
2015-07-17,25.0
2015-07-20,-19.9722
2015-07-22,-2.8115
2015-07-23,0.0
2015-07-24,28.5714
2015-07-27,-20.0
2015-07-28,0.0347
2015-07-29,-4.1999
2015-07-30,30.4348
2015-07-31,-2.2222
2015-08-03,0.0
2015-08-04,-11.2926
2015-08-05,12.7302
2015-08-06,-8.9489
2015-08-07,9.8284
2015-08-10,8.8636
2015-08-11,-12.2912
2015-08-12,7.0812
2015-08-13,11.142
2015-08-14,-6.0
2015-08-17,4.2553
2015-08-18,-8.1378
2015-08-19,-0.0278
2015-08-20,8.6667
2015-08-21,-3.8855
2015-08-24,-4.2287
2015-08-25,8.8587
2015-08-26,0.0
2015-08-27,-25.4847
2015-08-28,12.2903
2015-08-31,-2.439
2015-09-02,-17.5
2015-09-03,18.1818
2015-09-04,-7.6923
2015-09-08,-11.1111
2015-09-09,53.125
2015-09-10,-10.2296
2015-09-11,-18.1302
2015-09-14,38.563
2015-09-15,-5.8116
2015-09-16,0.0
2015-09-17,-17.0213
2015-09-18,2.5641
2015-09-21,-17.5
2015-09-22,-6.0038
2015-09-23,6.3873
2015-09-24,6.0606
2015-09-25,14.2857
2015-09-28,-7.5
2015-09-29,32.4324
2015-09-30,0.0
2015-10-02,-22.449
2015-10-05,0.0
2015-10-06,0.0329
2015-10-07,28.905
2015-10-08,-18.3673
2015-10-09,-2.4688
2015-10-12,23.0375
2015-10-13,-58.3333
2015-10-14,67.5
2015-10-15,-29.8507
2015-10-16,18.7234
2015-10-19,-15.7706
2015-10-20,0.0
2015-10-21,13.8298
2015-10-22,-25.2336
2015-10-23,10.0
2015-10-26,-11.3636
2015-10-27,-2.5641
2015-10-28,-9.473700000000001
2015-10-29,-12.7907
2015-10-30,0.0
2015-11-02,-6.6667
2015-11-03,-7.1429
2015-11-04,15.3846
2015-11-05,-13.3333
2015-11-09,69.2308
2015-11-10,-2.2727
2015-11-11,-39.5349
2015-11-12,0.0
2015-11-13,-3.8462
2015-11-16,-18.0
2015-11-17,7.3171
2015-11-18,36.3636
2015-11-19,0.0
2015-11-20,-8.3333
2015-11-23,34.5455
2015-11-24,-18.3784
2015-11-25,0.0
2015-11-27,22.5166
2015-11-30,-2.7027
2015-12-02,-38.6111
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-09,-9.5023
2015-12-10,10.0
2015-12-14,-9.0909
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-21,0.0
2015-12-22,-9.8125
2015-12-23,21.9681
2015-12-24,-18.0682
2015-12-28,-0.1387
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,22.2222
2016-01-04,-10.0
2016-01-07,-9.0909
2016-01-12,22.2222
2016-01-13,-9.0909
2016-01-14,0.0
2016-01-15,0.0
2016-01-19,50.0
2016-01-20,-6.6667
2016-01-21,-27.8571
2016-01-22,0.0
2016-01-26,-10.8911
2016-01-27,0.0
2016-01-28,22.2222
2016-02-01,-9.0909
2016-02-02,10.0
2016-02-03,13.6364
2016-02-04,-24.0
2016-02-10,57.8947
2016-02-11,-0.6667
2016-02-12,-36.1158
2016-02-16,16.612
2016-02-22,-18.8063
2016-02-23,-0.1387
2016-02-24,11.1111
2016-02-25,-10.0
2016-03-02,0.0
2016-03-03,12.0139
2016-03-09,-10.7254
2016-03-10,0.0
2016-03-11,0.0
2016-03-16,-20.0
2016-03-18,11.1111
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,25.0
2016-03-24,-19.5
2016-03-30,0.0
2016-04-01,0.0
2016-04-04,0.0
2016-04-05,8.4627
2016-04-06,-7.8024000000000004
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,0.0
2016-04-15,0.1553
2016-04-18,0.0
2016-04-21,0.0
2016-04-22,24.031
2016-04-25,-19.375
2016-04-26,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-12,-0.7752
2016-05-13,0.0
2016-05-16,-12.5
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-24,14.2857
2016-05-26,-12.5
2016-05-27,14.2857
2016-05-31,0.0
2016-06-01,-12.5
2016-06-02,14.2857
2016-06-09,-12.3437
2016-06-10,-0.1783
2016-06-13,-14.0179
2016-06-14,16.3032
2016-06-15,0.0
2016-06-17,0.0
2016-06-24,0.1786
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0891
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-12,0.0
2016-07-15,0.0
2016-07-18,0.0
2016-07-19,6.8566
2016-07-21,6.6667
2016-07-22,-1.25
2016-07-25,-11.3924
2016-07-26,14.2857
2016-07-27,-12.5
2016-07-28,0.0
2016-07-29,25.7143
2016-08-02,-20.4545
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,25.7143
2016-08-12,-20.4545
2016-08-15,1.4285999999999999
2016-08-16,-1.4085
2016-08-17,0.7143
2016-08-18,-0.7092
2016-08-24,0.0
2016-08-25,1.4285999999999999
2016-08-26,-1.4085
2016-08-29,2.8571
2016-08-30,-2.7778
2016-09-06,0.0
2016-09-07,0.0
2016-09-09,1.6071
2016-09-12,5.4482
2016-09-13,-6.6667
2016-09-14,1.6071
2016-09-15,-1.5817
2016-09-16,0.0
2016-09-20,0.0
2016-09-22,0.0
2016-09-23,7.1429
2016-09-26,-6.6667
2016-09-27,7.1429
2016-09-29,-6.6667
2016-09-30,0.0
2016-10-03,1.6071
2016-10-05,5.4482
2016-10-07,26.6667
2016-10-10,-26.3158
2016-10-11,1.4285999999999999
2016-10-12,-1.4085
2016-10-18,0.0
2016-10-20,0.0
2016-10-21,35.7143
2016-10-24,5.2632
2016-10-26,50.0
2016-10-27,33.3333
2016-10-28,17.5
2016-10-31,6.383
2016-11-01,-20.0
2016-11-02,0.0
2016-11-04,-25.0
2016-11-07,6.6667
2016-11-08,12.4219
2016-11-09,-16.6088
2016-11-10,20.0
2016-11-11,-16.6667
2016-11-14,-20.0
2016-11-15,-4.1667
2016-11-16,56.5217
2016-11-17,-36.1111
2016-11-18,4.3478
2016-11-22,-15.4167
2016-11-23,57.6355
2016-11-25,-12.5
2016-11-28,-0.0893
2016-11-29,-10.3664
2016-11-30,-4.2871
2016-12-02,-11.6667
2016-12-05,-2.8302
2016-12-06,-21.8447
2016-12-07,-0.6211
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,43.75
2016-12-16,-9.5652
2016-12-19,-23.0769
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-27,12.5
2016-12-28,-11.1111
2016-12-29,0.0
2016-12-30,12.5
2017-01-03,-11.1111
2017-01-04,12.5
2017-01-06,5.5556
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-13,5.2632
2017-01-17,0.0
2017-01-18,-3.0
2017-01-19,-2.4485
2017-01-20,5.6803
2017-01-26,-10.0
2017-01-27,0.0
2017-01-30,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,2.5694
2017-02-09,-2.5051
2017-02-14,-11.1111
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-24,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,36.875
2017-03-10,-26.9406
2017-03-13,0.0
2017-03-15,0.0
2017-03-21,0.0
2017-03-22,13.75
2017-03-23,-12.0879
2017-03-24,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-24,20.0
2017-04-26,-15.625
2017-04-28,-1.2346
2017-05-01,0.0
2017-05-02,25.0
2017-05-03,-20.0
2017-05-05,0.0
2017-05-08,0.0
2017-05-10,-12.5
2017-05-15,15.7143
2017-05-18,-13.5802
2017-05-19,14.2857
2017-05-25,-12.3437
2017-05-31,15.6863
2017-06-02,0.0
2017-06-06,-13.2203
2017-06-08,15.1989
2017-06-12,-9.8644
2017-06-13,10.8071
2017-06-14,60.4938
2017-06-15,-37.6154
2017-06-16,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-30,23.3046
2017-07-03,-18.9
2017-07-10,84.9568
2017-07-11,-45.9333
2017-07-12,0.0
2017-07-13,0.0
2017-07-17,0.0
2017-07-18,23.3046
2017-07-24,-18.0
2017-07-25,0.0
2017-07-26,0.6098
2017-07-27,0.1212
2017-07-28,-0.6053
2017-07-31,0.0
2017-08-01,0.609
2017-08-02,-0.6053
2017-08-03,0.0
2017-08-07,21.8027
2017-08-08,-17.9
2017-08-09,-0.1218
2017-08-10,21.9512
2017-08-15,0.0
2017-08-18,-17.0
2017-08-21,0.7229
2017-08-25,-0.5981
2017-08-28,0.4813
2017-08-29,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-08,0.0
2017-09-12,-1.6766
2017-09-14,0.4872
2017-09-19,1.8182
2017-09-22,-1.1905000000000001
2017-09-26,0.1205
2017-09-27,0.1203
2017-10-02,0.1202
2017-10-04,0.12
2017-10-06,19.9041
2017-10-09,-15.0
2017-10-10,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-17,0.0
2017-10-18,-2.8235
2017-10-23,-3.0266
2017-10-24,0.0
2017-11-01,-0.1248
2017-11-02,-12.5
2017-11-03,0.0
2017-11-06,4.2857
2017-11-08,1.5615999999999999
2017-11-09,-1.5375999999999999
2017-11-10,-4.1096
2017-11-13,4.2857
2017-11-14,-14.3836
2017-11-15,12.0
2017-11-16,-27.0
2017-11-17,0.0
2017-11-20,32.8767
2017-11-21,-48.3063
2017-11-22,0.0
2017-11-24,9.6866
2017-11-28,29.8701
2017-11-29,0.0
2017-11-30,23.1
2017-12-04,-17.1405
2017-12-05,0.0
2017-12-06,0.0
2017-12-11,-1.9607999999999999
2017-12-12,0.0
2017-12-13,-23.8
2017-12-14,-0.2625
2017-12-15,57.6316
2017-12-18,-16.5275
2017-12-19,-24.0
2017-12-20,-33.9474
2017-12-21,99.2032
2017-12-22,40.0
2017-12-26,-28.5714
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,20.0
2018-01-03,-16.6667
2018-01-05,-20.0
2018-01-08,0.0
2018-01-09,2.5
2018-01-11,-25.3659
2018-01-12,33.9869
2018-01-17,24.3902
2018-01-18,66.6667
2018-01-19,-29.4118
2018-01-22,0.0
2018-01-23,0.0
2018-01-25,0.0
2018-01-26,25.0
2018-01-29,-20.0
2018-01-30,1.6667
2018-01-31,-18.0328
2018-02-01,0.0
2018-02-07,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-14,38.0
2018-02-15,-27.5362
2018-02-16,10.0
2018-02-20,26.3636
2018-02-22,0.0
2018-02-23,-23.741
2018-02-27,31.1321
2018-02-28,7.9137
2018-03-01,-29.8667
2018-03-02,0.7605
2018-03-06,2.0755
2018-03-07,0.0
2018-03-08,-2.0333
2018-03-13,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,7.5472
2018-03-27,-7.0175
2018-03-29,-5.6604
2018-04-02,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-09,0.0
2018-04-10,-30.0
2018-04-11,0.0
2018-04-16,2.8571
2018-04-19,0.0
2018-04-20,0.0
2018-04-25,0.0
2018-04-30,0.0
2018-05-07,0.0
2018-05-08,-2.7778
2018-05-14,0.0
2018-05-15,0.0
2018-05-17,0.0
2018-05-18,40.0
2018-05-21,-28.5714
2018-05-22,0.0
2018-05-23,57.1429
2018-05-24,-35.4091
2018-05-25,-1.4778
2018-05-29,2.8571
2018-06-06,0.0
