ticker,UMAM US Equity
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,-0.4167
2011-02-18,-16.318
2011-02-22,-5.0
2011-02-23,-7.8947
2011-02-24,-2.8571
2011-02-25,8.8235
2011-02-28,2.7027
2011-03-01,5.2632
2011-03-02,10.0
2011-03-03,-0.4545
2011-03-04,2.7397
2011-03-08,0.0
2011-03-09,32.0
2011-03-10,-4.0404
2011-03-11,1.7544
2011-03-14,-5.1724
2011-03-15,7.2727
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,-1.6949
2011-03-21,2.4138
2011-03-22,-2.3569
2011-03-23,-5.1724
2011-03-24,5.4545
2011-03-25,3.4483
2011-03-28,1.6667
2011-03-29,1.6393
2011-03-30,3.2258
2011-03-31,2.8125
2011-04-01,-5.7751
2011-04-04,4.8387
2011-04-05,0.0
2011-04-06,-3.0769
2011-04-07,1.5873
2011-04-08,0.0
2011-04-11,-1.5625
2011-04-12,0.0
2011-04-13,-0.3175
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-21,1.9108
2011-04-25,0.0
2011-04-26,-5.9375
2011-04-28,-0.3322
2011-05-02,3.3333
2011-05-03,-3.2258
2011-05-05,-1.6667
2011-05-06,-3.7288
2011-05-09,-3.169
2011-05-10,9.0909
2011-05-11,0.0
2011-05-12,-0.3333
2011-05-13,0.3344
2011-05-16,5.0
2011-05-17,0.0
2011-05-18,-4.7619
2011-05-19,0.0
2011-05-23,0.0
2011-05-24,-1.6667
2011-05-25,1.6949
2011-05-26,0.0
2011-05-27,0.0
2011-06-01,3.3333
2011-06-02,-4.8387
2011-06-03,1.0169
2011-06-06,4.698
2011-06-07,0.0
2011-06-08,0.0
2011-06-09,-0.641
2011-06-13,0.0
2011-06-14,-3.2258
2011-06-15,0.0
2011-06-20,-3.3333
2011-06-21,0.0
2011-06-22,1.7241
2011-06-23,1.6949
2011-06-27,-10.0
2011-06-28,11.1111
2011-06-29,-3.3333
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,1.0345
2011-07-07,0.6826
2011-07-11,3.7288
2011-07-13,0.0
2011-07-15,0.0
2011-07-19,-10.1307
2011-07-20,-5.4545
2011-07-21,1.9231
2011-07-22,0.0
2011-07-25,-1.8868
2011-07-26,5.7692
2011-07-28,1.8182
2011-07-29,-1.7856999999999998
2011-08-01,-3.6364
2011-08-02,3.7736
2011-08-03,-1.8182
2011-08-04,-1.1111
2011-08-05,0.0
2011-08-08,-15.7303
2011-08-09,15.5556
2011-08-10,0.0
2011-08-11,1.9231
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-19,-3.7736
2011-08-22,-8.8235
2011-08-23,-1.0753
2011-08-24,-2.1739
2011-08-25,-5.7778
2011-08-29,1.4151
2011-08-31,0.0
2011-09-01,-2.3256
2011-09-02,7.1429
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,2.2222
2011-09-12,0.0
2011-09-13,-8.6957
2011-09-14,2.3810000000000002
2011-09-15,13.9535
2011-09-16,-10.2041
2011-09-19,11.3636
2011-09-20,-2.0408
2011-09-21,-10.4167
2011-09-22,0.0
2011-09-23,11.6279
2011-09-26,-16.6667
2011-09-27,20.0
2011-09-30,-12.5
2011-10-03,-4.2857
2011-10-04,4.4776
2011-10-05,2.3810000000000002
2011-10-07,11.6279
2011-10-10,0.0
2011-10-12,8.3333
2011-10-13,0.0
2011-10-17,-3.8462
2011-10-18,-12.0
2011-10-19,18.1818
2011-10-24,-3.8462
2011-10-26,-9.6
2011-10-27,-2.2124
2011-10-28,-0.4525
2011-10-31,0.0
2011-11-01,4.5455
2011-11-03,-2.1739
2011-11-04,17.7778
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,-1.8868
2011-11-11,-7.6923
2011-11-14,-4.1667
2011-11-15,0.0
2011-11-16,-2.1739
2011-11-17,-4.4444
2011-11-18,2.3256
2011-11-21,-8.6364
2011-11-22,-2.9851
2011-11-23,7.6923
2011-11-28,-2.3810000000000002
2011-11-29,0.0
2011-11-30,2.439
2011-12-01,0.0
2011-12-02,-4.2857
2011-12-05,6.9652
2011-12-06,1.3953
2011-12-07,-3.6696999999999997
2011-12-08,0.0
2011-12-12,-4.2857
2011-12-13,-0.4975
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,-10.0
2011-12-19,-5.5556
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,-5.8824
2011-12-23,6.25
2011-12-27,5.8824
2011-12-28,-5.5556
2011-12-29,-1.7647
2011-12-30,-7.1856
2012-01-03,3.2258
2012-01-05,21.875
2012-01-06,2.5641
2012-01-10,-10.0
2012-01-12,12.7778
2012-01-13,-18.7192
2012-01-17,-1.8182
2012-01-18,8.0247
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-24,2.2857
2012-01-25,-2.2346
2012-01-26,0.0
2012-01-27,10.2857
2012-01-30,22.7979
2012-01-31,-5.0633
2012-02-01,0.0
2012-02-02,0.0
2012-02-03,1.7778
2012-02-06,2.6201
2012-02-07,-2.1277
2012-02-08,-6.9565
2012-02-09,0.4673
2012-02-10,0.0
2012-02-13,6.9767
2012-02-14,-13.0435
2012-02-15,10.0
2012-02-16,4.5455
2012-02-17,4.3478
2012-02-21,0.0
2012-02-22,-4.5833
2012-02-23,6.9869
2012-02-24,2.0408
2012-02-27,-3.2
2012-02-28,-11.157
2012-02-29,16.2791
2012-03-01,-6.0
2012-03-02,-6.383
2012-03-05,12.7273
2012-03-06,0.0
2012-03-07,-7.2581
2012-03-08,0.0
2012-03-09,0.0
2012-03-12,-4.3478
2012-03-13,6.8182
2012-03-14,-7.234
2012-03-15,-3.6696999999999997
2012-03-16,2.3810000000000002
2012-03-19,-2.3256
2012-03-20,14.2857
2012-03-21,-10.4167
2012-03-22,-2.3256
2012-03-23,4.2857
2012-03-26,0.4566
2012-03-27,2.2727
2012-03-28,0.0
2012-03-29,-2.2222
2012-04-02,0.0
2012-04-03,-14.0909
2012-04-04,5.291
2012-04-05,0.5025
2012-04-10,-1.0
2012-04-11,-6.5657
2012-04-12,2.7027
2012-04-13,4.2105
2012-04-18,0.5051
2012-04-20,4.5226
2012-04-23,-3.8462
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-05-01,-5.0
2012-05-02,7.8947
2012-05-03,-4.878
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,-5.1282
2012-05-09,0.0
2012-05-11,-1.0811
2012-05-14,-2.1858
2012-05-16,0.0
2012-05-17,-10.6145
2012-05-18,0.625
2012-05-21,0.0
2012-05-22,-0.6211
2012-05-23,0.0
2012-05-24,-3.125
2012-05-25,-9.0323
2012-05-29,3.5461
2012-05-30,9.589
2012-06-01,3.125
2012-06-04,-21.2121
2012-06-05,23.0769
2012-06-06,0.0
2012-06-07,-6.25
2012-06-12,-6.6667
2012-06-13,4.2857
2012-06-14,0.0
2012-06-15,6.1644
2012-06-18,-9.6774
2012-06-19,3.5714
2012-06-20,-6.8966
2012-06-21,1.4815
2012-06-22,4.3796
2012-06-25,-2.7972
2012-06-26,4.3165
2012-06-27,0.0
2012-06-28,-4.8276
2012-06-29,0.0
2012-07-02,0.0
2012-07-03,-2.1739
2012-07-05,0.0
2012-07-06,0.0
2012-07-09,3.7037
2012-07-10,5.7143
2012-07-11,-7.4324
2012-07-12,-1.4599
2012-07-13,7.4074
2012-07-16,-3.4483
2012-07-17,3.5714
2012-07-18,-5.5172
2012-07-19,2.1898
2012-07-20,17.8571
2012-07-23,20.6061
2012-07-24,-9.5477
2012-07-25,-2.7778
2012-07-26,11.4286
2012-07-27,0.5128
2012-07-30,1.5306
2012-07-31,0.5025
2012-08-01,0.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-06,-0.5
2012-08-07,-1.005
2012-08-08,0.5076
2012-08-09,13.1313
2012-08-10,-10.267900000000001
2012-08-13,6.9652
2012-08-14,1.3953
2012-08-15,-3.6696999999999997
2012-08-16,0.0
2012-08-17,2.3810000000000002
2012-08-20,0.0
2012-08-21,4.6512
2012-08-22,0.0
2012-08-23,-1.3333
2012-08-24,-2.7027
2012-08-27,-0.463
2012-08-28,-2.3256
2012-08-29,0.0
2012-08-31,0.0
2012-09-04,2.3810000000000002
2012-09-05,2.3256
2012-09-06,-1.8182
2012-09-07,4.1667
2012-09-10,0.0
2012-09-11,-2.2222
2012-09-12,3.6364
2012-09-13,-1.3158
2012-09-14,-7.1111
2012-09-17,0.4785
2012-09-18,0.0
2012-09-19,0.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-09-26,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,-4.2857
2012-10-03,4.4776
2012-10-04,0.0
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,0.9524
2012-10-15,-0.9434
2012-10-16,-1.4285999999999999
2012-10-17,10.628
2012-10-18,7.4236
2012-10-19,7.7236
2012-10-22,-1.8868
2012-10-23,-19.2308
2012-10-24,-0.4762
2012-10-25,4.7847
2012-10-26,5.0228
2012-10-31,0.0
2012-11-01,0.4348
2012-11-02,-13.4199
2012-11-05,0.0
2012-11-06,8.0
2012-11-07,-9.7222
2012-11-08,2.0513
2012-11-09,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.5025
2012-11-16,7.5
2012-11-19,0.0
2012-11-21,-2.3256
2012-11-26,-2.3810000000000002
2012-11-29,-6.3415
2012-11-30,6.25
2012-12-03,-1.9607999999999999
2012-12-04,0.0
2012-12-05,-2.5
2012-12-06,2.5641
2012-12-07,0.0
2012-12-10,-7.0
2012-12-11,-3.2258
2012-12-12,0.0
2012-12-13,-2.2222
2012-12-14,-4.5455
2012-12-17,-4.7619
2012-12-18,12.5
2012-12-19,3.3333
2012-12-20,-2.6882
2012-12-21,0.0
2012-12-26,13.2597
2012-12-31,-5.3659
2013-01-02,-7.2165
2013-01-03,8.3333
2013-01-07,0.0
2013-01-08,-0.5128
2013-01-09,3.0928
2013-01-10,-6.5
2013-01-11,-0.5348
2013-01-14,-0.5376
2013-01-15,2.7027
2013-01-16,-2.6316
2013-01-17,7.027
2013-01-18,-4.0404
2013-01-22,0.0
2013-01-23,-0.5263
2013-01-24,-1.5873
2013-01-25,-2.6882
2013-01-28,0.0
2013-01-29,4.9724
2013-01-30,-0.5263
2013-01-31,-4.7619
2013-02-01,2.7778
2013-02-04,0.0
2013-02-05,-2.1622
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,1.6575
2013-02-11,-1.6303999999999998
2013-02-12,0.0
2013-02-13,8.8398
2013-02-14,-1.5228000000000002
2013-02-15,-4.1237
2013-02-19,-0.5376
2013-02-20,-2.7027
2013-02-21,0.0
2013-02-22,5.5556
2013-02-25,2.6316
2013-02-27,1.0256
2013-02-28,-1.5228000000000002
2013-03-01,0.0
2013-03-04,-2.0619
2013-03-05,1.0526
2013-03-06,0.0
2013-03-07,-1.0417
2013-03-08,-2.1053
2013-03-11,0.5376
2013-03-12,1.6042999999999998
2013-03-13,2.6316
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,1.5385
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,-4.0404
2013-03-22,2.6316
2013-03-25,-7.6923
2013-03-26,1.1111
2013-03-27,1.6484
2013-03-28,2.7027
2013-04-01,0.0
2013-04-02,-7.8947
2013-04-03,-2.8571
2013-04-04,0.0
2013-04-05,-4.7059
2013-04-09,4.9383
2013-04-10,4.7059
2013-04-12,-4.4944
2013-04-15,-2.3529
2013-04-17,2.4096
2013-04-18,8.2353
2013-04-19,-2.1739
2013-04-22,-2.7778
2013-04-23,0.0
2013-04-24,-0.5714
2013-04-25,-6.3218
2013-04-26,0.0
2013-04-30,-5.5215
2013-05-01,7.1429
2013-05-02,-3.0303
2013-05-03,1.25
2013-05-08,1.8519
2013-05-09,-10.303
2013-05-10,0.6757
2013-05-13,-12.7517
2013-05-14,-11.538499999999999
2013-05-15,18.2609
2013-05-16,5.8824
2013-05-17,-3.4722
2013-05-21,-7.1942
2013-05-22,7.7519
2013-05-24,-2.1583
2013-05-28,-7.3529
2013-05-29,-12.6984
2013-05-30,0.0
2013-05-31,0.0
2013-06-03,0.0
2013-06-04,4.5455
2013-06-05,0.0
2013-06-06,-4.3478
2013-06-07,4.5455
2013-06-10,-18.2609
2013-06-11,0.0
2013-06-12,0.0
2013-06-13,14.8936
2013-06-14,-7.4074
2013-06-17,0.0
2013-06-18,0.0
2013-06-20,-8.0
2013-06-24,8.6957
2013-06-25,-1.0
2013-06-26,-16.1616
2013-06-27,20.4819
2013-06-28,10.0
2013-07-01,0.0
2013-07-02,-18.1818
2013-07-03,11.1111
2013-07-10,-1.0
2013-07-11,1.0101
2013-07-12,0.0
2013-07-15,-9.0
2013-07-16,-6.5934
2013-07-17,17.647100000000002
2013-07-18,-5.0
2013-07-19,5.2632
2013-07-23,-15.0
2013-07-26,10.5882
2013-07-29,11.7021
2013-07-30,0.0
2013-08-01,0.0
2013-08-05,-4.7619
2013-08-07,-1.0
2013-08-08,5.0505
2013-08-09,-10.5769
2013-08-12,1.0753
2013-08-13,0.0
2013-08-14,-6.383
2013-08-15,7.9545
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,-6.3158
2013-08-21,-4.4944
2013-08-22,8.2353
2013-08-23,-11.8478
2013-08-26,1.1097
2013-08-28,2.439
2013-08-29,9.5238
2013-08-30,-8.6957
2013-09-03,9.5238
2013-09-06,-6.5217
2013-09-10,-1.1628
2013-09-11,15.2794
2013-09-12,1.0205
2013-09-13,-2.0078
2013-09-16,3.0928
2013-09-17,-5.0
2013-09-18,0.0
2013-09-20,0.0
2013-09-25,5.2632
2013-09-27,-7.0
2013-09-30,22.5806
2013-10-01,-21.0526
2013-10-02,22.2222
2013-10-03,-13.6364
2013-10-07,5.2632
2013-10-08,-1.0
2013-10-09,0.5051
2013-10-10,0.5025
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,-5.0
2013-10-16,-3.1579
2013-10-18,7.6087
2013-10-21,0.0
2013-10-24,0.0
2013-10-25,-4.0404
2013-10-28,-6.3158
2013-10-29,0.0
2013-10-31,0.0
2013-11-01,10.1124
2013-11-04,-9.1837
2013-11-05,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,4.4944
2013-11-12,-4.3011
2013-11-13,1.1236
2013-11-14,-3.3333
2013-11-15,3.4483
2013-11-18,-2.2222
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,-6.8182
2013-11-25,-2.439
2013-11-26,6.25
2013-11-29,3.5074
2013-12-02,-1.1153
2013-12-03,-5.7471
2013-12-05,0.0
2013-12-06,-10.3659
2013-12-09,-11.5646
2013-12-10,0.1346
2013-12-11,-21.6439
2013-12-12,-5.8824
2013-12-13,-31.25
2013-12-16,6.0606
2013-12-17,-8.5714
2013-12-18,-40.625
2013-12-19,136.8421
2013-12-20,-11.1111
2013-12-23,-5.0
2013-12-24,5.2632
2013-12-26,-5.0
2013-12-27,-0.0329
2013-12-30,0.0329
2013-12-31,81.5789
2014-01-02,-15.942
2014-01-03,-1.7241
2014-01-07,0.0
2014-01-08,1.7544
2014-01-10,-12.069
2014-01-15,-11.7647
2014-01-21,0.0
2014-01-23,19.9583
2014-01-27,1.8641
2014-01-30,-0.0114
2014-01-31,-27.9754
2014-02-03,6.0606
2014-02-04,-1.1905000000000001
2014-02-07,-9.6386
2014-02-11,-6.6667
2014-02-12,5.7143
2014-02-20,-2.7027
2014-02-21,0.0
2014-02-24,11.1111
2014-02-25,0.0
2014-02-26,37.5
2014-02-27,-18.1818
2014-02-28,0.0
2014-03-03,11.1111
2014-03-05,-13.975
2014-03-07,16.2453
2014-03-10,4.0
2014-03-11,-17.2716
2014-03-12,11.5793
2014-03-14,0.0
2014-03-17,4.1667
2014-03-18,4.0
2014-03-19,5.7452
2014-03-20,0.0227
2014-03-24,-14.5227
2014-03-25,8.4818
2014-03-27,0.0
2014-03-31,0.0
2014-04-03,-1.9607999999999999
2014-04-09,-13.975
2014-04-10,0.0
2014-04-15,0.0
2014-04-17,6.9457
2014-04-22,-13.0435
2014-04-23,0.0
2014-04-24,-10.0
2014-04-25,38.8889
2014-04-29,0.0
2014-04-30,-2.0
2014-05-01,-22.449
2014-05-02,-21.0526
2014-05-05,0.0
2014-05-06,-13.3333
2014-05-07,88.4615
2014-05-08,0.0
2014-05-09,-38.7755
2014-05-13,-3.3333
2014-05-14,0.0
2014-05-15,55.1724
2014-05-19,-11.1111
2014-05-23,-35.0
2014-05-30,53.7981
2014-06-03,-2.7509
2014-06-05,-22.8544
2014-06-10,56.625
2014-06-11,-36.1532
2014-06-13,16.6667
2014-06-16,14.2857
2014-06-17,0.0
2014-06-19,-2.5
2014-06-20,25.641
2014-06-23,-28.5714
2014-06-24,17.1429
2014-06-25,-24.3902
2014-06-26,45.1613
2014-06-27,-33.3333
2014-06-30,10.0
2014-07-01,21.2121
2014-07-03,0.0
2014-07-08,-12.5
2014-07-09,25.7143
2014-07-10,2.2727
2014-07-17,-31.0694
2014-07-21,16.0588
2014-07-22,5.5556
2014-07-23,7.8947
2014-07-25,46.3415
2014-07-28,-1.6667
2014-07-29,-6.7797
2014-07-31,7.2727
2014-08-04,-18.6441
2014-08-05,4.1667
2014-08-08,10.0
2014-08-13,-7.2727
2014-08-14,11.7647
2014-08-18,0.0
2014-08-20,0.0
2014-08-22,-3.5088
2014-08-25,0.0
2014-08-28,-9.0909
2014-08-29,0.0
2014-09-02,9.8
2014-09-03,0.0
2014-09-05,0.1821
2014-09-11,-9.0909
2014-09-12,6.0
2014-09-15,0.0
2014-09-17,0.0
2014-09-19,-1.8868
2014-09-22,-23.0769
2014-09-23,30.0
2014-09-25,0.0
2014-10-01,-3.8462
2014-10-03,0.0
2014-10-07,-16.0
2014-10-10,7.1429
2014-10-13,-11.1111
2014-10-14,20.0
2014-10-20,0.0
2014-10-21,0.0
2014-10-22,-16.6667
2014-10-27,-22.5
2014-10-28,3.2258
2014-10-29,0.0
2014-10-30,0.0
2014-11-03,12.5
2014-11-05,-11.1111
2014-11-10,12.5
2014-11-13,-13.8889
2014-11-14,0.0
2014-11-18,0.0
2014-11-24,16.129
2014-11-25,8.3333
2014-12-03,0.0
2014-12-09,2.5641
2014-12-10,-2.5
2014-12-11,0.0
2014-12-12,-15.3846
2014-12-15,0.0
2014-12-17,-15.1515
2014-12-18,-3.5714
2014-12-23,48.1481
2014-12-24,-25.0
2014-12-26,16.6667
2014-12-29,-5.7143
2014-12-30,21.2121
2014-12-31,-6.25
2015-01-06,20.0
2015-01-07,0.0
2015-01-09,0.0
2015-01-12,10.0
2015-01-14,-1.0101
2015-01-21,-14.2857
2015-01-23,0.0
2015-01-27,0.0
2015-01-28,0.0
2015-01-29,14.2857
2015-01-30,0.0
2015-02-02,10.4167
2015-02-03,-9.434
2015-02-06,-10.4167
2015-02-13,13.9535
2015-02-17,-10.2041
2015-02-18,22.7273
2015-02-19,-9.2593
2015-02-20,0.0
2015-02-24,-2.0408
2015-02-25,-6.25
2015-02-26,6.6667
2015-03-02,2.0833
2015-03-05,-8.1633
2015-03-09,11.1111
2015-03-12,-10.0
2015-03-16,0.0
2015-03-17,-11.1111
2015-03-19,35.0
2015-03-23,-37.037
2015-03-24,-5.8824
2015-03-25,18.75
2015-03-26,2.6316
2015-03-27,5.1282
2015-03-31,2.439
2015-04-02,-9.494
2015-04-10,5.2285
2015-04-20,2.5
2015-04-22,-14.6341
2015-04-23,0.0
2015-04-27,14.2857
2015-05-05,0.0
2015-05-06,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-13,15.0
2015-05-15,8.6957
2015-05-20,-2.0
2015-05-21,-28.5714
2015-05-22,-14.2857
2015-05-27,33.3333
2015-06-01,-12.5
2015-06-05,14.2857
2015-06-10,-12.5
2015-06-15,0.0
2015-06-17,2.8571
2015-06-23,0.0
2015-06-25,0.0
2015-07-01,8.3333
2015-07-02,2.5641
2015-07-09,-10.0
2015-07-10,38.8889
2015-07-14,-28.0
2015-07-16,0.0
2015-07-22,0.2778
2015-07-31,-0.277
2015-08-11,2.7778
2015-08-13,0.0
2015-08-17,2.7027
2015-08-18,0.0
2015-08-21,5.2632
2015-08-25,-6.25
2015-08-27,0.0
2015-08-28,-1.3333
2015-08-31,0.0
2015-09-02,-5.4054
2015-09-08,0.0
2015-09-25,-14.2857
2015-10-02,0.0
2015-10-12,1.0
2015-10-27,-33.9934
2015-10-28,0.0
2015-10-29,50.0
2015-11-16,-43.3333
2015-11-20,23.5294
2015-12-03,-19.0476
2015-12-04,-11.7647
2015-12-09,0.0
2015-12-10,0.0
2015-12-14,-20.0
2015-12-16,25.0
2015-12-17,-20.0
2015-12-18,-58.3333
2015-12-21,100.0
2015-12-22,10.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-29,118.1818
2015-12-30,-58.3333
2016-01-06,39.5
2016-01-07,-35.4839
2016-01-08,11.1111
2016-01-19,-40.0
2016-01-20,-16.6667
2016-01-21,0.0
2016-01-26,-17.0
2016-01-27,140.9639
2016-02-17,0.0
2016-02-18,0.0
2016-02-19,0.0
2016-03-03,-58.8125
2016-03-07,0.0
2016-03-16,0.0
2016-03-30,-0.4552
2016-04-05,-2.439
2016-04-11,0.0
2016-04-13,0.0
2016-04-14,5.0
2016-04-22,2.3810000000000002
2016-05-06,16.2791
2016-05-25,-45.0
2016-05-27,0.0
2016-05-31,-17.0455
2016-06-01,9.589
2016-06-02,0.0
2016-06-07,0.0
2016-06-21,-40.0
2016-06-24,0.0
2016-07-05,0.0
2016-07-27,-22.5
2016-08-01,0.0
2016-08-02,0.0
2016-08-04,-31.1828
2016-08-05,6.25
2016-09-12,194.1176
2016-09-14,0.0
2016-09-19,20.0
2016-09-21,-56.6667
2016-09-26,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,-18.2692
2016-10-07,22.352899999999998
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,-53.8462
2016-10-14,16.6667
2016-10-17,42.8571
2016-10-18,0.0
2016-10-19,0.0
2016-10-24,-30.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-11-04,0.0
2016-11-07,-25.8929
2016-11-15,0.0
2016-11-18,0.0
2016-11-21,0.0
2016-11-23,0.0
2016-11-28,0.0
2016-12-07,15.6627
2016-12-09,-13.5417
2016-12-12,0.0
2016-12-20,-3.6145
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,13.75
2016-12-27,-12.0879
2016-12-28,0.0
2016-12-29,137.5
2017-01-25,-49.4737
2017-01-27,100.0
2017-02-06,-50.0
2017-02-10,100.0
2017-02-13,-37.5
2017-03-06,0.0
2017-03-27,0.0
2017-04-24,13.3333
2017-06-05,-27.9412
2017-06-29,21.7469
2017-07-18,-6.1285
2017-07-20,28.5714
2017-07-21,11.1111
2017-07-24,0.0
2017-08-02,0.0
2017-09-28,-5.0
2017-10-03,-52.6316
2017-10-31,40.0
2017-11-16,0.0
2017-11-29,0.0
2017-12-04,0.0
2017-12-08,21.4286
2017-12-11,-17.647100000000002
2017-12-13,-49.2063
2017-12-14,3.125
2017-12-18,136.3636
2017-12-21,-57.6923
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,-6.0606
2017-12-29,0.0
2018-01-12,122.5806
2018-01-17,-49.2754
2018-01-24,48.5714
2018-02-06,0.0
2018-02-08,-32.6923
2018-02-16,0.0
2018-03-06,0.0
2018-03-13,0.0
2018-03-14,-11.4286
2018-03-28,0.0
2018-04-06,0.0
2018-04-09,93.5484
2018-04-10,15.0
2018-04-23,-20.2899
2018-05-07,-9.0909
2018-05-14,20.0
2018-05-15,0.0
2018-05-17,31.6667
2018-05-24,0.0
2018-06-13,-34.1772
2018-06-21,-3.8462
2018-06-29,40.0
2018-07-09,12.857099999999999
2018-07-11,0.0
2018-10-02,-24.0506
2018-10-09,0.0
2018-10-12,0.0
2018-10-16,14.1667
2018-10-26,-12.4088
2018-11-12,-13.3333
2018-11-20,0.0
2018-11-26,5.7692
2018-11-28,-5.1818
2018-12-03,2.5887000000000002
2018-12-07,-2.8037
2018-12-13,-23.0769
2018-12-14,-22.5
2018-12-17,-19.3548
2018-12-20,8.0
2018-12-21,-7.4074
2018-12-24,0.0
2018-12-27,8.0
2018-12-28,-3.7037
2018-12-31,3.8462
2019-01-07,37.037
2019-01-31,-24.3243
2019-02-05,0.0
2019-02-14,75.0
2019-03-01,-20.4082
2019-03-08,-20.5128
2019-04-12,141.9355
2019-04-17,0.0
2019-04-23,-64.0
2019-04-29,177.7778
2019-04-30,-12.0
2019-05-03,27.2727
2019-05-08,-37.2381
2019-05-09,0.0
2019-05-14,-5.1593
2019-05-16,60.0
2019-05-17,-10.0
2019-05-20,-12.5
2019-05-21,-4.7619
2019-06-18,25.0
2019-06-28,0.0
2019-07-08,0.0
2019-07-12,0.0
2019-07-15,2.6667
2019-07-26,-9.0909
2019-07-30,0.0
2019-08-09,-7.1429
2019-08-22,-6.1538
2019-09-06,0.0
2019-09-27,-1.6393
