ticker,CHEK US Equity
2015-08-14,-1.1017
2015-08-17,-2.9412000000000003
2015-08-18,-4.2576
2015-08-19,-5.3648
2015-08-21,5.6856
2015-08-24,-4.7468
2015-08-25,-12.624600000000001
2015-08-26,-22.8137
2015-08-27,3.4483
2015-08-28,0.0
2015-08-31,3.8095
2015-09-01,-0.9174
2015-09-02,12.5
2015-09-03,2.8807
2015-09-04,1.6
2015-09-08,2.7559
2015-09-09,6.4033
2015-09-10,-3.8574
2015-09-11,1.1236
2015-09-14,-3.7037
2015-09-15,-1.9183
2015-09-16,0.3872
2015-09-17,1.1719
2015-09-18,0.3861
2015-09-21,1.9231
2015-09-22,5.6651
2015-09-23,4.9953
2015-09-25,-2.0408
2015-09-28,5.2083
2015-09-29,-20.132
2015-09-30,15.2893
2015-10-01,-1.4337
2015-10-02,-8.3636
2015-10-06,-3.9633000000000003
2015-10-07,9.8755
2015-10-08,-7.8644
2015-10-09,29.7908
2015-10-12,5.2243
2015-10-13,-5.8577
2015-10-14,1.2341
2015-10-15,-2.6302
2015-10-16,-0.161
2015-10-19,-0.6452
2015-10-20,-2.5974
2015-10-21,0.0
2015-10-22,-3.0
2015-10-23,-1.3746
2015-10-26,0.6969
2015-10-27,-2.0718
2015-10-28,4.2357
2015-10-29,0.0
2015-10-30,-5.7585
2015-11-02,0.5485
2015-11-03,1.3572
2015-11-04,-1.1802
2015-11-05,0.3192
2015-11-06,1.8224
2015-11-09,0.6993
2015-11-10,-9.7222
2015-11-11,-1.6154
2015-11-12,-2.2869
2015-11-13,0.02
2015-11-16,7.195
2015-11-18,-6.7120999999999995
2015-11-20,-1.2
2015-11-23,-6.8826
2015-11-24,-4.3478
2015-11-25,-3.6364
2015-11-30,-1.4151
2015-12-01,2.3864
2015-12-02,0.4732
2015-12-03,-0.4651
2015-12-04,-1.3084
2015-12-08,-1.5152
2015-12-09,0.0
2015-12-10,-3.8462
2015-12-11,1.5
2015-12-14,-3.4483
2015-12-15,-0.963
2015-12-16,0.6633
2015-12-18,7.7213
2015-12-21,-2.613
2015-12-22,-3.4087
2015-12-23,1.0101
2015-12-24,-4.5
2015-12-28,3.6027
2015-12-29,-1.9614
2015-12-30,-1.0309
2015-12-31,-1.5625
2016-01-04,6.3492
2016-01-07,-1.4925
2016-01-08,1.0038
2016-01-11,-0.4938
2016-01-13,-2.7575
2016-01-14,2.8293
2016-01-15,-3.009
2016-01-19,5.6995000000000005
2016-01-20,3.1863
2016-01-21,-0.7126
2016-01-26,1.4833
2016-01-27,-5.7049
2016-01-28,-2.5
2016-01-29,5.1282
2016-02-01,0.0
2016-02-02,1.4634
2016-02-03,5.7692
2016-02-04,-6.7955
2016-02-05,10.7047
2016-02-08,-4.7577
2016-02-09,1.7576
2016-02-10,0.0
2016-02-11,11.818200000000001
2016-02-12,0.813
2016-02-16,2.8226
2016-02-17,7.8382
2016-02-22,5.4593
2016-02-23,4.1379
2016-02-24,6.2914
2016-02-25,-0.3115
2016-02-26,3.125
2016-02-29,-3.0303
2016-03-01,-2.1875
2016-03-02,0.9585
2016-03-03,1.2619
2016-03-04,-0.8457
2016-03-07,4.0047
2016-03-08,-4.1081
2016-03-09,-18.7817
2016-03-10,16.4446
2016-03-11,0.2464
2016-03-14,5.0
2016-03-15,-0.9524
2016-03-17,-3.8462
2016-03-18,0.6667
2016-03-21,-3.9735
2016-03-22,-3.1034
2016-03-28,3.2028
2016-03-29,3.1034
2016-03-30,-12.6421
2016-03-31,5.2881
2016-04-04,9.086
2016-04-05,-1.6667
2016-04-06,-1.0169
2016-04-07,1.3699
2016-04-08,0.9734
2016-04-11,-0.3618
2016-04-12,-7.3203
2016-04-13,1.4493
2016-04-14,4.4821
2016-04-18,2.5465999999999998
2016-04-20,-1.2667
2016-04-25,-2.0932
2016-04-28,0.3448
2016-05-04,-7.2122
2016-05-06,-8.1524
2016-05-09,7.9486
2016-05-10,-2.8809
2016-05-11,-4.9952
2016-05-12,5.0807
2016-05-16,-4.8086
2016-05-17,-0.8019
2016-05-18,-0.0408
2016-05-19,-13.5587
2016-05-20,-2.7298
2016-05-23,-2.9187
2016-05-24,2.4564
2016-05-25,-2.3914
2016-05-26,0.0
2016-05-27,-2.5
2016-05-31,-6.6667
2016-06-01,-9.8901
2016-06-02,-5.4878
2016-06-03,-3.2258
2016-06-06,0.0
2016-06-07,-6.6125
2016-06-08,-5.769
2016-06-09,12.1212
2016-06-10,-3.3699
2016-06-13,-3.5049
2016-06-14,0.0996
2016-06-15,-3.7191
2016-06-16,-2.2556
2016-06-17,0.0
2016-06-20,-6.1538
2016-06-21,-5.7377
2016-06-22,-1.7391
2016-06-23,-11.6814
2016-06-24,0.1879
2016-06-27,4.013
2016-06-28,34.6154
2016-06-29,2.1429
2016-06-30,-2.7972
2016-07-01,-5.7554
2016-07-05,10.6775
2016-07-06,-6.1988
2016-07-07,2.2059
2016-07-08,3.5971
2016-07-11,-0.6944
2016-07-12,-2.0979
2016-07-13,0.7143
2016-07-14,-6.7376000000000005
2016-07-15,-7.9848
2016-07-18,-4.1322
2016-07-19,1.7241
2016-07-20,5.9322
2016-07-21,4.0
2016-07-22,-9.2308
2016-07-25,3.3898
2016-07-26,3.2889
2016-07-27,5.5451
2016-07-28,-0.1504
2016-07-29,-5.1205
2016-08-01,3.1746
2016-08-02,-1.5385
2016-08-03,8.5938
2016-08-04,75.5396
2016-08-05,24.1803
2016-08-08,-25.4125
2016-08-09,3.9823
2016-08-10,-6.383
2016-08-11,-6.3636
2016-08-12,-0.9709
2016-08-15,0.4902
2016-08-16,-3.4146
2016-08-17,-2.5253
2016-08-18,-3.1088
2016-08-19,4.2714
2016-08-22,-2.045
2016-08-23,1.0471
2016-08-24,0.0
2016-08-25,-3.1088
2016-08-26,0.0
2016-08-29,8.0214
2016-08-30,0.9901
2016-08-31,-0.4902
2016-09-01,-2.4631
2016-09-02,3.0303
2016-09-06,-3.4314
2016-09-07,3.5533
2016-09-08,1.9607999999999999
2016-09-09,-0.9555
2016-09-12,5.3334
2016-09-13,0.4608
2016-09-14,-0.4587
2016-09-15,0.4608
2016-09-16,0.0
2016-09-19,-2.7523
2016-09-20,-8.0189
2016-09-21,3.5962
2016-09-22,2.4689
2016-09-23,-0.9662
2016-09-26,-6.3415
2016-09-27,0.5208
2016-09-28,0.0
2016-09-29,3.1088
2016-09-30,-0.5025
2016-10-03,-1.0101
2016-10-04,-2.0408
2016-10-05,0.0
2016-10-06,-1.5625
2016-10-07,2.1164
2016-10-10,-3.1088
2016-10-11,0.5348
2016-10-12,0.0
2016-10-13,-2.7128
2016-10-14,0.0478
2016-10-17,0.5533
2016-10-18,-1.087
2016-10-19,-0.5495
2016-10-20,-1.105
2016-10-21,-1.1173
2016-10-24,24.2938
2016-10-25,-0.4545
2016-10-26,6.8493
2016-10-27,-0.4274
2016-10-28,-3.8627000000000002
2016-10-31,-0.8929
2016-11-01,-5.4054
2016-11-02,0.9524
2016-11-03,-2.8302
2016-11-04,2.9126
2016-11-07,-0.9434
2016-11-08,-1.9048
2016-11-09,2.4272
2016-11-10,9.0047
2016-11-11,4.7826
2016-11-14,3.3195
2016-11-15,0.0
2016-11-16,5.2209
2016-11-17,10.687
2016-11-18,-9.3103
2016-11-21,-4.5626999999999995
2016-11-22,-6.7729
2016-11-23,-2.9915000000000003
2016-11-25,2.6432
2016-11-28,-1.7167
2016-11-29,-5.2402
2016-11-30,1.8433000000000002
2016-12-01,3.1673999999999998
2016-12-02,7.4561
2016-12-05,6.1224
2016-12-06,0.0
2016-12-07,-4.2308
2016-12-08,-2.008
2016-12-09,-1.2295
2016-12-12,0.4149
2016-12-13,-0.8264
2016-12-14,-0.4167
2016-12-15,-1.2551999999999999
2016-12-16,-1.6949
2016-12-19,1.7241
2016-12-20,-0.8475
2016-12-21,-1.7094
2016-12-22,0.4348
2016-12-23,1.2987
2016-12-27,1.2821
2016-12-28,-1.2658
2016-12-29,0.4274
2016-12-30,0.0
2017-01-03,1.7021
2017-01-04,2.5105
2017-01-05,-0.4082
2017-01-06,-0.4098
2017-01-09,-1.2346
2017-01-10,0.0
2017-01-11,-2.0833
2017-01-12,-0.8511
2017-01-13,0.0
2017-01-17,0.0
2017-01-18,0.5794
2017-01-19,1.1308
2017-01-20,2.1097
2017-01-23,-1.6529
2017-01-24,1.6806999999999999
2017-01-25,-0.8264
2017-01-26,0.8333
2017-01-27,-0.8264
2017-01-30,-3.125
2017-01-31,-2.7957
2017-02-01,-0.885
2017-02-02,3.125
2017-02-03,0.0
2017-02-06,-1.2987
2017-02-07,0.1234
2017-02-08,0.7529
2017-02-09,1.7391
2017-02-10,0.4274
2017-02-13,0.0
2017-02-14,1.2766
2017-02-15,0.0
2017-02-16,-3.7815
2017-02-17,-0.8734
2017-02-21,-0.4405
2017-02-22,-0.4369
2017-02-23,0.7888
2017-02-24,-0.7882
2017-02-27,-2.2222
2017-02-28,-4.5455
2017-03-01,4.756
2017-03-02,-1.358
2017-03-03,0.4608
2017-03-06,-4.5872
2017-03-07,0.9615
2017-03-08,1.4285999999999999
2017-03-09,0.939
2017-03-10,1.3953
2017-03-13,-2.7523
2017-03-14,0.4717
2017-03-15,0.0
2017-03-16,-0.4695
2017-03-17,2.3585
2017-03-20,-1.3825
2017-03-21,-2.3364
2017-03-22,1.9139
2017-03-23,-0.4695
2017-03-24,2.3585
2017-03-27,0.4608
2017-03-28,-0.9174
2017-03-29,-3.7037
2017-03-30,2.8786
2017-03-31,0.0058
2017-04-03,1.8692
2017-04-04,4.5872
2017-04-05,-5.7018
2017-04-06,1.3953
2017-04-07,-0.2007
2017-04-10,-1.0256
2017-04-11,2.6326
2017-04-12,-0.905
2017-04-13,-0.6107
2017-04-17,-0.7638
2017-04-18,3.7037
2017-04-19,-2.2321
2017-04-20,-1.8265
2017-04-21,-1.3953
2017-04-24,2.3585
2017-04-25,-0.9217
2017-04-26,1.3953
2017-04-27,-2.2936
2017-04-28,0.939
2017-05-01,0.9302
2017-05-02,0.0
2017-05-03,-1.3825
2017-05-04,-2.8037
2017-05-05,-0.4808
2017-05-08,-4.8309
2017-05-09,1.4562
2017-05-10,2.067
2017-05-11,-1.4706000000000001
2017-05-12,-1.4925
2017-05-15,0.0
2017-05-16,-0.3283
2017-05-17,0.3294
2017-05-18,-0.5051
2017-05-19,5.0761
2017-05-22,0.1389
2017-05-23,-0.6211
2017-05-24,-1.9417
2017-05-25,-0.495
2017-05-26,0.0
2017-05-30,-1.9838
2017-05-31,0.571
2017-06-01,0.8706
2017-06-02,-0.9319
2017-06-05,-2.5253
2017-06-06,2.0725
2017-06-07,-1.8173
2017-06-08,-1.246
2017-06-09,0.5183
2017-06-12,-1.2448
2017-06-13,0.7331
2017-06-14,-2.6178
2017-06-15,1.0753
2017-06-16,0.0
2017-06-19,-1.0638
2017-06-20,-0.3333
2017-06-21,0.3344
2017-06-22,1.0753
2017-06-23,0.0
2017-06-26,-0.5319
2017-06-27,-0.5348
2017-06-28,1.0753
2017-06-29,0.5319
2017-06-30,2.1164
2017-07-03,0.772
2017-07-05,-0.7661
2017-07-06,-1.0363
2017-07-07,1.0471
2017-07-10,-3.6269
2017-07-11,-4.3011
2017-07-12,4.4944
2017-07-13,0.0
2017-07-14,-1.6129
2017-07-17,0.5464
2017-07-18,1.087
2017-07-19,-0.4839
2017-07-20,-0.5943
2017-07-21,0.5435
2017-07-24,-1.0865
2017-07-25,0.5519
2017-07-26,-1.087
2017-07-27,0.0
2017-07-28,1.6484
2017-07-31,-0.0919
2017-08-01,-0.1244
2017-08-02,-0.428
2017-08-03,0.1034
2017-08-04,-0.5435
2017-08-07,-1.0929
2017-08-08,2.2044
2017-08-09,-5.4003
2017-08-10,0.0
2017-08-11,-4.5714
2017-08-14,8.3832
2017-08-15,-3.3149
2017-08-16,-2.8571
2017-08-17,2.9412000000000003
2017-08-18,-1.7543
2017-08-21,0.6223
2017-08-22,-1.1561
2017-08-23,0.0
2017-08-24,-0.5848
2017-08-25,1.7647
2017-08-28,0.578
2017-08-29,-1.7241
2017-08-30,1.7544
2017-08-31,3.9368
2017-09-01,2.2947
2017-09-05,-0.5459
2017-09-06,3.2665
2017-09-07,-2.6316
2017-09-08,-3.2432
2017-09-11,-0.2123
2017-09-12,-0.907
2017-09-13,-1.1243
2017-09-14,4.5712
2017-09-15,-3.284
2017-09-18,2.2599
2017-09-19,-3.2486
2017-09-20,3.6432
2017-09-21,0.1983
2017-09-22,-3.7721
2017-09-25,-0.5714
2017-09-26,2.2989
2017-09-27,7.8652
2017-09-28,2.6042
2017-09-29,-7.1878
2017-10-02,0.6344
2017-10-03,1.6303999999999998
2017-10-04,1.6042999999999998
2017-10-05,-0.5263
2017-10-06,2.6455
2017-10-09,1.0309
2017-10-10,-1.0204
2017-10-11,0.0
2017-10-12,-1.0309
2017-10-13,-8.3333
2017-10-16,-3.4091
2017-10-17,0.5824
2017-10-18,0.0058
2017-10-19,-1.655
2017-10-20,-0.6957
2017-10-23,0.5988
2017-10-24,-7.7976
2017-10-25,-5.8102
2017-10-26,-1.8437000000000001
2017-10-27,1.9482
2017-10-30,-2.0548
2017-10-31,-9.7902
2017-11-01,-4.6512
2017-11-02,8.1301
2017-11-03,2.2556
2017-11-06,-2.9412000000000003
2017-11-07,-0.7576
2017-11-08,2.2901
2017-11-09,-4.4776
2017-11-10,10.9375
2017-11-13,-1.4085
2017-11-14,-5.5071
2017-11-15,-2.4945
2017-11-16,-14.7376
2017-11-17,8.2106
2017-11-20,-8.4111
2017-11-21,-0.9174
2017-11-22,-5.5556
2017-11-24,0.7451
2017-11-27,0.2238
2017-11-28,-0.9613
2017-11-29,13.5686
2017-11-30,-15.0552
2017-12-01,-7.561
2017-12-04,-4.5954
2017-12-05,6.0152
2017-12-06,-7.6087
2017-12-07,1.1882
2017-12-08,2.5927
2017-12-11,3.5244999999999997
2017-12-12,-3.6672000000000002
2017-12-13,0.5682
2017-12-14,2.8249
2017-12-15,4.3956
2017-12-18,-1.2737
2017-12-19,-5.1072
2017-12-20,-3.3708
2017-12-21,1.1628
2017-12-22,-3.2069
2017-12-26,4.5007
2017-12-27,-1.6932
2017-12-28,-1.7455
2017-12-29,2.3294
2018-01-02,4.6218
2018-01-03,-1.0989
2018-01-04,-1.1111
2018-01-05,2.809
2018-01-08,0.5355
2018-01-09,-3.2504
2018-01-10,-4.4944
2018-01-11,9.0353
2018-01-12,5.3302
2018-01-16,-6.7814
2018-01-17,-1.1429
2018-01-18,-3.6127000000000002
2018-01-19,-1.3955
2018-01-22,8.7719
2018-01-23,-2.1505
2018-01-24,2.0879
2018-01-25,-2.0452
2018-01-26,-1.0879
2018-01-29,1.0888
2018-01-30,-2.209
2018-01-31,0.4383
2018-02-01,-2.4057
2018-02-02,-2.5338000000000003
2018-02-05,-1.1881
2018-02-06,-10.3214
2018-02-07,-5.6152999999999995
2018-02-08,1.2658
2018-02-09,-8.3333
2018-02-12,13.6212
2018-02-13,0.8134
2018-02-14,1.8915
2018-02-15,-2.6483
2018-02-16,1.3468
2018-02-20,2.6184
2018-02-21,0.0128
2018-02-22,-7.6923
2018-02-23,0.0
2018-02-26,2.7778
2018-02-27,-4.1892
2018-02-28,1.5514999999999999
2018-03-01,-6.9583
2018-03-02,-1.4778
2018-03-05,6.0606
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,-0.5
2018-03-09,0.5025
2018-03-12,-2.8571
2018-03-13,4.4118
2018-03-14,-1.7042000000000002
2018-03-15,-2.8657
2018-03-16,-1.1654
2018-03-19,-1.5074999999999998
2018-03-20,-1.6972
2018-03-21,-24.4643
2018-03-22,4.0612
2018-03-23,-3.4909
2018-03-26,11.5424
2018-03-27,-6.9047
2018-03-28,-1.7417
2018-03-29,3.1468
2018-04-02,-0.5793
2018-04-03,-8.759
2018-04-04,-7.7622
2018-04-05,-19.2308
2018-04-06,-14.5238
2018-04-09,5.2925
2018-04-10,-3.7037
2018-04-11,4.9451
2018-04-12,2.6334999999999997
2018-04-13,3.0455
2018-04-16,2.4752
2018-04-17,20.0483
2018-04-18,-12.3099
2018-04-19,-8.219
2018-04-20,1.25
2018-04-23,79.2593
2018-04-24,104.8209
2018-04-25,-13.4499
2018-04-26,-38.1507
2018-04-27,13.3166
2018-04-30,41.796
2018-05-01,5.0821
2018-05-02,-9.0774
2018-05-03,-27.9051
2018-05-04,-48.3541
2018-05-07,-5.2747
2018-05-08,4.1763
2018-05-09,-4.0089
2018-05-10,-0.464
2018-05-11,-3.7296
2018-05-14,-0.4843
2018-05-15,-1.4599
2018-05-16,20.2469
2018-05-17,-1.8479999999999999
2018-05-18,-7.9498
2018-05-21,1.8182
2018-05-22,3.7946
2018-05-23,-5.1613
2018-05-24,-1.5873
2018-05-25,-2.3041
2018-05-29,-2.3585
2018-05-30,2.4154999999999998
2018-05-31,-1.8868
2018-06-01,0.0
2018-06-04,8.413499999999999
2018-06-05,-2.439
2018-06-06,-3.1818
2018-06-07,-1.4085
2018-06-08,0.4762
2018-06-11,0.237
2018-06-12,0.4728
2018-06-13,-1.4118
2018-06-14,-1.6705999999999999
2018-06-15,-3.1553
2018-06-18,6.7669
2018-06-19,0.939
2018-06-20,-3.0233
2018-06-21,-1.4388
2018-06-22,2.9196999999999997
2018-06-25,-2.3641
2018-06-26,-2.1792
2018-06-27,0.5594
2018-06-28,0.1821
2018-06-29,-0.4914
2018-07-02,-3.7037
2018-07-03,1.0256
2018-07-05,1.5228000000000002
2018-07-06,0.75
2018-07-09,3.2258
2018-07-10,-1.4423
2018-07-11,-0.2439
2018-07-12,-2.6895
2018-07-13,-2.0101
2018-07-16,-1.0256
2018-07-17,-1.2953000000000001
2018-07-18,-0.5249
2018-07-19,-1.5831
2018-07-20,-1.0724
2018-07-23,-1.084
2018-07-24,-3.5616
2018-07-25,-3.125
2018-07-26,-2.6393
2018-07-27,-3.3133
2018-07-30,0.9346
2018-07-31,16.0494
2018-08-01,-5.8511
2018-08-02,-8.4746
2018-08-03,0.9259
2018-08-06,3.0581
2018-08-07,-0.5935
2018-08-08,-1.4925
2018-08-09,-2.4242
2018-08-10,0.0
2018-08-13,9.6273
2018-08-14,-3.966
2018-08-15,-1.7699
2018-08-16,1.2012
2018-08-17,0.0
2018-08-20,-2.0772
2018-08-21,2.4242
2018-08-22,2.3669000000000002
2018-08-23,0.289
2018-08-24,1.1527
2018-08-27,2.8148
2018-08-28,0.5875
2018-08-29,5.7851
2018-08-30,5.2083
2018-08-31,-0.2475
2018-09-04,2.4814
2018-09-05,-3.632
2018-09-06,1.005
2018-09-07,-0.995
2018-09-10,-7.5377
2018-09-11,-2.1739
2018-09-12,-2.7778
2018-09-13,1.1429
2018-09-14,-1.6949
2018-09-17,0.2874
2018-09-18,8.8825
2018-09-19,0.5263
2018-09-20,-4.4503
2018-09-21,4.3836
2018-09-24,2.8871
2018-09-25,1.0204
2018-09-26,0.7576
2018-09-27,1.5038
2018-09-28,-1.2346
2018-10-01,4.25
2018-10-02,-5.2758
2018-10-03,3.5443
2018-10-04,-2.2005
2018-10-05,-1.375
2018-10-08,-2.4081
2018-10-09,3.8961
2018-10-10,-1.625
2018-10-11,-5.2097
2018-10-12,-0.8043
2018-10-15,2.4324
2018-10-16,-3.6939
2018-10-17,4.1096
2018-10-18,-0.2632
2018-10-19,-3.4301
2018-10-22,-2.7321999999999997
2018-10-23,-1.1208
2018-10-24,0.8494
2018-10-25,5.6338
2018-10-26,-2.9333
2018-10-29,3.2967
2018-10-30,-5.0532
2018-10-31,0.0
2018-11-01,10.9244
2018-11-02,-3.0303
2018-11-05,-1.3021
2018-11-06,1.3193
2018-11-07,-3.3854
2018-11-08,4.8518
2018-11-09,-3.856
2018-11-12,-1.0695000000000001
2018-11-13,-5.4054
2018-11-14,-4.8571
2018-11-15,0.3003
2018-11-16,2.9939999999999998
2018-11-19,-1.0174
2018-11-20,-0.4405
2018-11-21,2.3599
2018-11-23,0.0
2018-11-26,-3.4582
2018-11-27,-7.4627
2018-11-28,2.5806
2018-11-29,2.2013
2018-11-30,4.6154
2018-12-03,-2.0588
2018-12-04,-1.2012
2018-12-06,-4.8632
2018-12-07,2.8754
2018-12-10,-2.1739
2018-12-11,4.127
2018-12-12,0.0
2018-12-13,0.3049
2018-12-14,-11.0942
2018-12-17,-12.8205
2018-12-18,-9.8039
2018-12-19,-3.0435
2018-12-20,-2.2422
2018-12-21,-2.7523
2018-12-24,-1.8868
2018-12-26,-1.9231
2018-12-27,0.4902
2018-12-28,2.439
2018-12-31,2.3810000000000002
2019-01-02,5.5814
2019-01-03,7.0485
2019-01-04,2.8807
2019-01-07,7.996
2019-01-08,-1.1074
2019-01-09,3.7453
2019-01-10,3.9711
2019-01-11,2.0833
2019-01-14,-10.8844
2019-01-15,4.5802
2019-01-16,0.365
2019-01-17,1.8182
2019-01-18,-1.0714
2019-01-22,0.361
2019-01-23,0.3597
2019-01-24,-1.0753
2019-01-25,23.5507
2019-01-28,3.2258
2019-01-29,10.7955
2019-01-30,-10.0
2019-01-31,0.8547
2019-02-01,-2.8249
2019-02-04,-27.6163
2019-02-05,-8.0321
2019-02-06,-8.2969
2019-02-07,2.3810000000000002
2019-02-08,0.0
2019-02-11,-2.3256
2019-02-12,-0.4762
2019-02-13,-4.7847
2019-02-14,4.0201
2019-02-15,-0.9662
2019-02-19,-2.439
2019-02-20,-3.5
2019-02-21,1.0363
2019-02-22,-1.5385
2019-02-25,2.0833
2019-02-26,-0.5102
2019-02-27,-2.5641
2019-02-28,1.0526
2019-03-01,3.125
2019-03-04,4.5455
2019-03-05,-3.8647
2019-03-06,-2.0101
2019-03-07,5.1282
2019-03-08,4.3902
2019-03-11,7.0093
2019-03-12,5.6769
2019-03-13,2.8926
2019-03-14,-0.4016
2019-03-15,1.6129
2019-03-18,3.5714
2019-03-19,3.0651
2019-03-20,5.2045
2019-03-21,5.3004
2019-03-22,-4.0268
2019-03-25,13.6364
2019-03-26,-9.2308
2019-03-27,-6.4407
2019-03-28,1.4493
2019-03-29,-3.5714
2019-04-01,-0.3704
2019-04-02,2.2305
2019-04-03,0.7273
2019-04-04,-0.722
2019-04-05,-2.5455
2019-04-08,0.7463
2019-04-09,0.0
2019-04-10,-0.7407
2019-04-11,0.7463
2019-04-12,-0.3704
2019-04-15,-6.3197
2019-04-16,-3.5714
2019-04-17,1.2346
2019-04-18,3.6585
2019-04-22,1.9607999999999999
2019-04-23,-0.3846
2019-04-24,0.0
2019-04-25,1.1583
2019-04-26,-1.3359
2019-04-29,-1.354
2019-04-30,2.3529
2019-05-01,-1.1494
2019-05-02,0.7752
2019-05-03,-1.5385
2019-05-06,-1.5625
2019-05-07,-3.9683
2019-05-08,1.2397
2019-05-09,-2.8571
2019-05-10,-2.9412000000000003
2019-05-13,-4.7619
2019-05-14,-0.4545
2019-05-15,6.8493
2019-05-16,5.5556
2019-05-17,8.0972
2019-05-20,-4.4944
2019-05-21,0.0
2019-05-22,-2.3529
2019-05-23,-8.4337
2019-05-24,1.3158
2019-05-28,1.2987
2019-05-29,-5.1282
2019-05-30,-0.4505
2019-05-31,4.5249
2019-06-03,3.4632
2019-06-04,-2.0921
2019-06-05,0.0
2019-06-06,-1.7094
2019-06-07,-1.3043
2019-06-10,3.0837
2019-06-11,2.9915000000000003
2019-06-12,-2.9046
2019-06-13,1.7094
2019-06-14,-1.5546
2019-06-17,-0.9816
2019-06-18,-1.2931
2019-06-19,3.0568
2019-06-20,-4.661
2019-06-21,-0.4444
2019-06-24,1.7856999999999998
2019-06-25,-3.9474
2019-06-26,-0.21
2019-06-27,-2.0774
2019-06-28,-0.9346
2019-07-01,0.9434
2019-07-02,-2.3364
2019-07-03,-0.9569
2019-07-05,6.7633
2019-07-08,-1.3575
2019-07-09,-1.8349
2019-07-10,-1.8692
2019-07-11,2.8571
2019-07-12,2.7778
2019-07-15,-5.4054
2019-07-16,6.6667
2019-07-17,0.8929
2019-07-18,-1.7699
2019-07-19,-1.8018
2019-07-22,1.3761
2019-07-23,-1.81
2019-07-24,-4.6083
2019-07-25,-1.4493
2019-07-26,2.451
2019-07-29,-5.2632
2019-07-30,8.9343
2019-07-31,-2.638
2019-08-01,0.9524
2019-08-02,-3.3019
2019-08-05,-6.8293
2019-08-06,9.0209
2019-08-07,-4.9128
2019-08-08,1.0101
2019-08-09,-0.5
2019-08-12,1.5074999999999998
2019-08-13,-2.9703
2019-08-14,-2.0459
2019-08-15,-0.5157
2019-08-16,1.5707
2019-08-19,1.0309
2019-08-20,3.5714
2019-08-21,0.0
2019-08-22,1.9704000000000002
2019-08-23,-3.8647
2019-08-26,0.5025
2019-08-27,0.0
2019-08-28,1.5
2019-08-29,-1.4778
2019-08-30,1.0
2019-09-03,-1.4851
2019-09-04,-2.7638
2019-09-05,-1.8088
2019-09-06,-1.5789
2019-09-09,0.5348
2019-09-10,5.8511
2019-09-11,5.8392
2019-09-12,-2.1935000000000002
2019-09-13,1.9417
2019-09-16,-1.9048
2019-09-17,-1.4563
2019-09-18,-0.9852
2019-09-19,-1.4925
2019-09-20,2.0202
2019-09-23,-2.4752
2019-09-24,-1.5228000000000002
2019-09-25,1.5464
2019-09-26,-1.5228000000000002
2019-09-27,0.5155
2019-09-30,-3.5897
