ticker,KBLB US Equity
2008-10-20,0.0
2008-10-21,44.0
2008-10-23,0.0
2008-10-27,-30.5556
2008-10-28,-20.0
2008-10-29,-25.0
2008-10-31,66.6667
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,-36.0
2008-11-20,-6.25
2008-11-21,113.3333
2008-12-01,-15.625
2008-12-03,0.0
2008-12-04,-53.7037
2008-12-08,60.0
2008-12-12,12.5
2008-12-19,-6.6667
2008-12-26,-52.381
2009-01-12,0.0
2009-01-14,-30.0
2009-01-15,185.7143
2009-01-16,20.0
2009-01-20,-16.6667
2009-01-23,-25.0
2009-01-26,33.3333
2009-01-27,25.0
2009-01-28,-4.0
2009-02-02,-54.1667
2009-02-03,0.0
2009-02-04,0.0
2009-02-06,36.3636
2009-02-09,33.3333
2009-02-10,25.0
2009-02-11,0.0
2009-02-13,-4.0
2009-02-17,4.1667
2009-02-19,-20.0
2009-02-24,0.0
2009-02-25,0.0
2009-03-02,-5.0
2009-03-06,0.0
2009-03-11,-42.1053
2009-03-12,9.0909
2009-03-16,-16.6667
2009-03-17,42.0
2009-03-18,5.6338
2009-03-19,16.6667
2009-03-20,25.7143
2009-03-23,-2.2727
2009-03-24,16.2791
2009-03-25,16.0
2009-03-26,20.6897
2009-03-27,-5.7143
2009-03-30,12.1212
2009-03-31,-16.2162
2009-04-01,-6.4516
2009-04-02,0.0
2009-04-03,0.0
2009-04-06,0.0
2009-04-07,-20.6897
2009-04-08,0.0
2009-04-09,-4.3478
2009-04-13,-22.7273
2009-04-14,0.0
2009-04-15,105.8824
2009-04-16,-8.5714
2009-04-17,-15.625
2009-04-20,11.1111
2009-04-21,-3.3333
2009-04-22,-3.4483
2009-04-23,-10.7143
2009-04-24,50.0
2009-04-27,-28.0
2009-04-28,1.8519
2009-04-29,-16.3636
2009-04-30,8.6957
2009-05-01,-12.0
2009-05-04,22.7273
2009-05-05,0.0
2009-05-06,-24.0741
2009-05-07,26.8293
2009-05-08,7.6923
2009-05-11,-14.2857
2009-05-12,2.0833
2009-05-13,2.0408
2009-05-14,-24.0
2009-05-15,31.5789
2009-05-18,0.0
2009-05-19,-20.0
2009-05-20,-5.0
2009-05-21,0.0
2009-05-22,-10.526299999999999
2009-05-26,52.9412
2009-05-27,-3.8462
2009-05-28,28.0
2009-05-29,-21.875
2009-06-01,-6.0
2009-06-02,10.6383
2009-06-03,3.8462
2009-06-04,-11.1111
2009-06-05,4.1667
2009-06-08,-4.0
2009-06-09,-2.0833
2009-06-10,-4.2553
2009-06-11,2.2222
2009-06-12,-8.6957
2009-06-15,85.7143
2009-06-16,-28.2051
2009-06-17,0.4464
2009-06-18,-14.6667
2009-06-19,-1.5625
2009-06-22,-0.5291
2009-06-23,6.383
2009-06-24,4.0
2009-06-25,13.461500000000001
2009-06-26,-18.6441
2009-06-29,-6.25
2009-06-30,0.5556
2009-07-01,1.6575
2009-07-02,0.5435
2009-07-06,-13.5135
2009-07-07,5.0
2009-07-08,-9.5238
2009-07-09,5.2632
2009-07-10,-5.0
2009-07-13,0.0
2009-07-14,5.2632
2009-07-15,0.0
2009-07-16,-10.9375
2009-07-17,1.0526
2009-07-20,-2.7778
2009-07-21,-2.8571
2009-07-22,-8.8235
2009-07-23,-16.129
2009-07-24,1.4423
2009-07-27,6.1611
2009-07-28,3.5714
2009-07-29,-3.4483
2009-07-30,-4.9107
2009-07-31,1.4085
2009-08-03,-1.3889
2009-08-04,5.1643
2009-08-05,0.0
2009-08-06,-3.5714
2009-08-07,3.7037
2009-08-10,0.8929
2009-08-11,4.8673
2009-08-12,-5.4852
2009-08-13,0.0
2009-08-14,3.5714
2009-08-17,-10.3448
2009-08-18,-11.538499999999999
2009-08-19,21.7391
2009-08-20,-12.9464
2009-08-21,-1.5385
2009-08-24,16.6667
2009-08-25,53.5714
2009-08-26,-11.6279
2009-08-27,-15.7895
2009-08-28,6.25
2009-08-31,-5.1471
2009-09-01,10.8527
2009-09-02,-4.8951
2009-09-03,0.0
2009-09-04,-6.6176
2009-09-08,0.7874
2009-09-09,3.125
2009-09-10,-6.0606
2009-09-11,-2.4194
2009-09-14,0.4132
2009-09-15,11.9342
2009-09-16,0.0
2009-09-17,-5.8824
2009-09-18,3.125
2009-09-21,7.9545
2009-09-22,1.0526
2009-09-23,-4.8611
2009-09-24,-5.4745
2009-09-25,0.0
2009-09-28,-1.1583
2009-09-29,12.5
2009-09-30,-6.5972
2009-10-01,7.0632
2009-10-02,-4.8611
2009-10-05,0.365
2009-10-06,-4.0
2009-10-07,0.0
2009-10-08,-7.197
2009-10-09,4.4898
2009-10-13,-3.9063
2009-10-14,-2.439
2009-10-15,1.25
2009-10-16,0.0
2009-10-19,0.823
2009-10-20,-5.3061
2009-10-21,-10.3448
2009-10-22,19.2308
2009-10-23,-3.2258
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,-13.3333
2009-10-29,0.0
2009-10-30,0.0
2009-11-02,-8.6538
2009-11-03,17.8947
2009-11-04,-7.1429
2009-11-05,7.6923
2009-11-06,-7.1429
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,-8.6538
2009-11-13,-1.5789
2009-11-16,-5.8824
2009-11-17,9.0909
2009-11-18,-8.3333
2009-11-19,9.0909
2009-11-20,-16.6667
2009-11-23,5.0
2009-11-24,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,-4.7619
2009-12-03,20.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,8.3333
2009-12-09,0.0
2009-12-10,-3.8462
2009-12-11,0.0
2009-12-14,4.0
2009-12-15,-3.8462
2009-12-16,8.0
2009-12-17,18.5185
2009-12-18,-18.75
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,-3.8462
2009-12-24,1.0
2009-12-28,2.9703
2009-12-29,-2.4038
2009-12-30,-0.4926
2009-12-31,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,2.9703
2010-01-07,3.8462
2010-01-08,0.0
2010-01-11,-3.7037
2010-01-12,0.0
2010-01-13,-2.8846
2010-01-14,6.9307
2010-01-19,0.0
2010-01-20,-3.7037
2010-01-21,-23.0769
2010-01-22,26.25
2010-01-25,6.9307
2010-01-26,-7.4074
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,-8.0
2010-02-01,0.0
2010-02-02,4.3478
2010-02-03,4.1667
2010-02-04,4.0
2010-02-05,-7.6923
2010-02-08,0.0
2010-02-09,8.3333
2010-02-10,0.0
2010-02-11,-15.3846
2010-02-12,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,16.4773
2010-02-19,0.0
2010-02-24,0.0
2010-02-25,-6.3415
2010-02-26,0.0
2010-03-01,4.1667
2010-03-03,-2.5
2010-03-04,-1.5385
2010-03-05,4.1667
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,-20.0
2010-03-11,10.0
2010-03-12,19.8864
2010-03-15,-16.5877
2010-03-16,26.1364
2010-03-17,-13.5135
2010-03-18,-4.1667
2010-03-19,13.0435
2010-03-23,-0.9615
2010-03-24,8.7379
2010-03-25,-10.7143
2010-03-26,0.0
2010-03-29,-11.0
2010-03-30,0.0
2010-03-31,7.8652
2010-04-01,-8.3333
2010-04-05,0.0
2010-04-06,9.0909
2010-04-08,4.1667
2010-04-09,-12.0
2010-04-12,0.0
2010-04-13,13.6364
2010-04-14,-12.0
2010-04-15,4.5455
2010-04-16,0.0
2010-04-19,5.9783
2010-04-20,-1.5385
2010-04-22,-15.1042
2010-04-23,7.9755
2010-04-26,9.0909
2010-04-27,-1.5625
2010-04-28,-6.8783
2010-04-30,-7.3864
2010-05-03,-1.8405
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,30.0
2010-05-07,-7.6923
2010-05-10,4.1667
2010-05-11,-4.0
2010-05-12,0.0
2010-05-13,4.1667
2010-05-14,-4.0
2010-05-17,-4.1667
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,-4.3478
2010-05-24,-9.0909
2010-05-25,3.125
2010-05-26,-3.0303
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,10.0
2010-06-02,-9.0909
2010-06-03,0.0
2010-06-04,25.0
2010-06-07,0.0
2010-06-08,-12.0
2010-06-09,-9.0909
2010-06-10,10.0
2010-06-11,0.0
2010-06-14,-9.0909
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-21,0.0
2010-06-22,5.0
2010-06-23,33.3333
2010-06-24,-2.2321
2010-06-25,9.589
2010-06-28,-6.6667
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,-2.6786
2010-07-06,-4.5872
2010-07-07,0.0
2010-07-08,-7.6923
2010-07-09,23.9583
2010-07-15,-32.7731
2010-07-16,20.0
2010-07-19,0.0
2010-07-20,-15.625
2010-07-21,3.7037
2010-07-23,-3.5714
2010-07-26,16.6667
2010-07-27,-2.6455
2010-07-28,-13.0435
2010-07-29,18.125
2010-07-30,5.8201
2010-08-02,8.0
2010-08-03,-1.3889
2010-08-04,-1.4085
2010-08-05,2.8571
2010-08-06,-1.3889
2010-08-09,0.0
2010-08-10,-2.3474
2010-08-11,-7.6923
2010-08-12,23.4375
2010-08-13,0.0
2010-08-17,1.2658
2010-08-18,0.0
2010-08-19,-26.6667
2010-08-23,36.3636
2010-08-24,13.3333
2010-08-25,0.0
2010-08-26,17.647100000000002
2010-08-27,15.0
2010-08-30,21.7391
2010-08-31,20.9821
2010-09-01,-17.3432
2010-09-02,-3.5714
2010-09-03,18.5185
2010-09-07,3.125
2010-09-08,-9.0909
2010-09-09,6.6667
2010-09-10,0.0
2010-09-13,134.375
2010-09-14,3.8333
2010-09-15,72.0706
2010-09-16,11.9403
2010-09-17,-8.0
2010-09-20,4.3478
2010-09-21,-16.6667
2010-09-22,-16.6667
2010-09-23,51.5
2010-09-24,43.9769
2010-09-27,9.1117
2010-09-28,-20.1681
2010-09-29,-22.4342
2010-09-30,-8.3969
2010-10-01,-12.592600000000001
2010-10-04,1.6949
2010-10-05,22.9167
2010-10-06,11.1864
2010-10-07,-8.5366
2010-10-08,8.0
2010-10-11,-10.1852
2010-10-12,-16.8385
2010-10-13,-0.8264
2010-10-14,-0.4167
2010-10-15,8.7866
2010-10-18,-3.8462
2010-10-19,-9.05
2010-10-20,6.4321
2010-10-21,7.438
2010-10-22,2.3077
2010-10-25,-4.5113
2010-10-26,-5.5118
2010-10-27,-7.5
2010-10-28,5.8559
2010-10-29,1.1702
2010-11-01,-1.5773000000000001
2010-11-02,-7.6923
2010-11-03,-2.3148
2010-11-04,2.9621
2010-11-05,-3.3372
2010-11-08,0.0
2010-11-09,-0.9524
2010-11-10,7.6923
2010-11-11,-7.1429
2010-11-12,-1.9231
2010-11-15,-11.0907
2010-11-16,-13.9904
2010-11-17,-3.8462
2010-11-18,18.6667
2010-11-19,16.8539
2010-11-22,10.0962
2010-11-23,-3.0568
2010-11-24,-11.7117
2010-11-26,-7.6531
2010-11-29,4.9724
2010-11-30,-5.2632
2010-12-01,-3.3333
2010-12-02,-5.7471
2010-12-03,-2.439
2010-12-06,-5.0
2010-12-07,5.2632
2010-12-08,-5.0
2010-12-09,1.3158
2010-12-10,3.8961
2010-12-13,-8.75
2010-12-14,-5.4795
2010-12-15,-13.0435
2010-12-16,20.0
2010-12-17,6.9444
2010-12-20,-5.1948
2010-12-21,20.1199
2010-12-22,3.2074
2010-12-23,-2.7624
2010-12-27,-0.5682
2010-12-28,8.5714
2010-12-29,-5.2632
2010-12-30,-2.2222
2010-12-31,5.6818
2011-01-03,-1.6129
2011-01-04,3.8251
2011-01-05,-5.7895
2011-01-06,0.5587
2011-01-07,-5.5556
2011-01-10,7.0588
2011-01-11,-1.0989
2011-01-12,1.1111
2011-01-13,1.6484
2011-01-14,1.0811
2011-01-18,-4.2781
2011-01-19,3.9106
2011-01-20,-1.6129
2011-01-21,0.2049
2011-01-24,5.7941
2011-01-25,-7.732
2011-01-26,3.352
2011-01-27,1.2838
2011-01-28,-0.7338
2011-01-31,-2.1505
2011-02-01,-3.2967
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,2.2727
2011-02-07,-4.4444
2011-02-08,0.0
2011-02-09,3.4884
2011-02-10,-2.2472
2011-02-11,-1.1494
2011-02-14,-13.2267
2011-02-15,6.5327
2011-02-16,-0.6289
2011-02-17,-1.2658
2011-02-18,1.2821
2011-02-22,-2.5316
2011-02-23,-2.5974
2011-02-24,-1.3333
2011-02-25,0.0
2011-02-28,-8.1081
2011-03-01,4.4118
2011-03-02,-2.8169
2011-03-03,-1.4493
2011-03-04,-1.4706000000000001
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,-1.4925
2011-03-11,7.5758
2011-03-14,-4.2254
2011-03-15,2.9412000000000003
2011-03-16,-7.1429
2011-03-17,0.0
2011-03-18,3.0769
2011-03-21,8.9552
2011-03-22,2.7397
2011-03-23,-6.6667
2011-03-24,-2.8571
2011-03-25,-1.4706000000000001
2011-03-28,1.4925
2011-03-29,-4.4118
2011-03-30,4.6154
2011-03-31,-4.4118
2011-04-01,7.1154
2011-04-04,-6.4632
2011-04-05,4.8944
2011-04-06,1.0064
2011-04-07,-2.8986
2011-04-08,2.9851
2011-04-11,1.4493
2011-04-12,32.1429
2011-04-13,52.973
2011-04-14,-14.4876
2011-04-15,4.9587
2011-04-18,-2.5098000000000003
2011-04-19,-11.9637
2011-04-20,-12.844
2011-04-21,10.526299999999999
2011-04-25,4.6429
2011-04-26,-0.7964
2011-04-27,-4.5872
2011-04-28,-3.8462
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,1.1875
2011-05-04,0.3088
2011-05-05,2.3399
2011-05-06,25.1504
2011-05-09,3.0769
2011-05-10,0.0
2011-05-11,-4.4776
2011-05-12,0.7813
2011-05-13,3.1008
2011-05-16,4.5113
2011-05-17,-0.7194
2011-05-18,-1.8115999999999999
2011-05-19,2.214
2011-05-20,-2.5271
2011-05-23,1.4815
2011-05-24,-5.1095
2011-05-25,3.0769
2011-05-26,-0.7463
2011-05-27,0.0
2011-05-31,4.1353
2011-06-01,0.361
2011-06-02,18.705
2011-06-03,-3.0303
2011-06-06,22.8125
2011-06-07,5.8524
2011-06-08,-3.9063
2011-06-09,-14.9468
2011-06-10,-5.2941
2011-06-13,-9.8602
2011-06-14,6.1154
2011-06-15,-2.5974
2011-06-16,-6.6667
2011-06-17,1.7856999999999998
2011-06-20,3.8596
2011-06-21,-2.027
2011-06-22,-3.4483
2011-06-23,0.0
2011-06-24,-2.1429
2011-06-27,-7.2993
2011-06-28,-15.3543
2011-06-29,-1.3953
2011-06-30,4.717
2011-07-01,7.9955
2011-07-05,6.7779
2011-07-06,7.0313
2011-07-07,2.1898
2011-07-08,-3.5714
2011-07-11,-9.6296
2011-07-12,-9.0164
2011-07-13,3.6036
2011-07-14,1.7391
2011-07-15,2.5641
2011-07-18,8.3333
2011-07-19,-1.4423
2011-07-20,-9.4634
2011-07-21,-0.431
2011-07-22,1.2987
2011-07-25,2.5641
2011-07-26,-1.6667
2011-07-27,1.6949
2011-07-28,-1.6667
2011-07-29,-4.2373
2011-08-01,-1.2168
2011-08-02,0.3359
2011-08-03,1.7856999999999998
2011-08-04,-2.3575
2011-08-05,-2.0775
2011-08-08,-10.0917
2011-08-09,-5.6122
2011-08-10,-11.3514
2011-08-11,20.7317
2011-08-12,1.0101
2011-08-15,-3.5
2011-08-16,5.6995000000000005
2011-08-17,-0.9804
2011-08-18,-0.9901
2011-08-19,-1.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,-4.0404
2011-08-25,-1.0526
2011-08-26,3.1915
2011-08-29,-6.1856
2011-08-30,-1.0989
2011-08-31,2.2222
2011-09-01,3.2609
2011-09-02,-3.5526
2011-09-06,5.8663
2011-09-07,-4.1237
2011-09-08,4.3011
2011-09-09,-2.0619
2011-09-12,0.5263
2011-09-13,0.5236
2011-09-14,0.0
2011-09-15,1.0417
2011-09-16,1.4175
2011-09-19,-3.2402
2011-09-20,-2.2981
2011-09-21,5.3763
2011-09-22,-2.0408
2011-09-23,4.1667
2011-09-26,10.0
2011-09-27,6.3636
2011-09-28,-5.1282
2011-09-29,-9.9099
2011-09-30,3.0
2011-10-03,4.8544
2011-10-04,-2.7778
2011-10-05,-3.8095
2011-10-06,-1.4851
2011-10-07,-3.5176
2011-10-10,4.1667
2011-10-11,-5.0
2011-10-12,5.2632
2011-10-13,-2.5
2011-10-14,-1.5385
2011-10-17,1.0417
2011-10-18,2.0619
2011-10-19,-2.0202
2011-10-20,-1.0309
2011-10-21,2.6042
2011-10-24,-1.6497000000000002
2011-10-25,-5.4193999999999996
2011-10-26,1.5007000000000001
2011-10-27,-3.2258
2011-10-28,22.3611
2011-10-31,0.7946
2011-11-01,-8.1081
2011-11-02,-2.9412000000000003
2011-11-03,8.9646
2011-11-04,0.1159
2011-11-07,5.5556
2011-11-08,-3.9474
2011-11-09,-6.8493
2011-11-10,-1.8382
2011-11-11,0.8739
2011-11-14,2.9703
2011-11-15,2.8846
2011-11-16,4.6729
2011-11-17,-1.7856999999999998
2011-11-18,-4.5455
2011-11-21,-2.7381
2011-11-22,-1.1016
2011-11-23,-0.9901
2011-11-25,-4.0
2011-11-28,0.0
2011-11-29,-2.6042
2011-11-30,-5.3476
2011-12-01,12.9944
2011-12-02,-5.1875
2011-12-05,-1.9117
2011-12-06,-8.6022
2011-12-07,1.1764999999999999
2011-12-08,4.6512
2011-12-09,-1.6667
2011-12-12,0.565
2011-12-13,-2.2472
2011-12-14,-4.5977
2011-12-15,-4.8193
2011-12-16,1.2658
2011-12-19,3.75
2011-12-20,-9.6386
2011-12-21,-1.3333
2011-12-22,-1.3514
2011-12-23,2.7397
2011-12-27,-1.3333
2011-12-28,0.6757
2011-12-29,2.0134
2011-12-30,-2.7961
2012-01-03,9.6447
2012-01-04,2.4691
2012-01-05,16.8675
2012-01-06,1.0309
2012-01-09,-5.2934
2012-01-10,-11.6498
2012-01-11,5.9451
2012-01-12,-2.3022
2012-01-13,0.0
2012-01-17,-2.2091
2012-01-18,-2.4096
2012-01-19,-12.3457
2012-01-20,8.4507
2012-01-23,1.2987
2012-01-24,1.2821
2012-01-25,1.4241
2012-01-26,-1.4041000000000001
2012-01-27,-2.5316
2012-01-30,2.5974
2012-01-31,1.2658
2012-02-01,-0.625
2012-02-02,0.6289
2012-02-03,-2.5
2012-02-06,-1.2821
2012-02-07,3.8961
2012-02-08,-1.25
2012-02-09,3.7975
2012-02-10,-1.8293
2012-02-13,15.528
2012-02-14,-8.6022
2012-02-15,-2.3529
2012-02-16,1.2048
2012-02-17,-1.1905000000000001
2012-02-21,-1.2048
2012-02-22,-3.6585
2012-02-23,6.3291
2012-02-24,-5.9524
2012-02-27,1.1076
2012-02-28,-3.5994
2012-02-29,-2.5974
2012-03-01,2.6667
2012-03-02,1.2987
2012-03-05,1.2821
2012-03-06,1.1076
2012-03-07,-1.0955
2012-03-08,1.8987
2012-03-09,0.6211
2012-03-12,-1.8519
2012-03-13,0.6289
2012-03-14,2.5
2012-03-15,-1.2195
2012-03-16,3.7037
2012-03-19,4.6131
2012-03-20,0.1422
2012-03-21,-5.8949
2012-03-22,1.434
2012-03-23,3.5714
2012-03-26,-2.4425
2012-03-27,-1.0309
2012-03-28,-8.3333
2012-03-29,1.2987
2012-03-30,-1.2821
2012-04-02,-7.7922
2012-04-03,5.6338
2012-04-04,-1.75
2012-04-05,-5.0042
2012-04-09,0.0
2012-04-10,4.2857
2012-04-11,-0.4281
2012-04-12,0.6019
2012-04-13,-0.6838
2012-04-16,-1.5491000000000001
2012-04-17,-3.4965
2012-04-18,1.4493
2012-04-19,-5.7143
2012-04-20,-8.3333
2012-04-23,5.7851
2012-04-24,9.375
2012-04-25,-1.4285999999999999
2012-04-26,-4.3478
2012-04-27,4.5455
2012-04-30,1.4493
2012-05-01,-1.4285999999999999
2012-05-02,0.7246
2012-05-03,-0.7194
2012-05-04,1.6303999999999998
2012-05-07,1.2478
2012-05-08,-1.2324
2012-05-09,-3.0303
2012-05-10,0.0
2012-05-11,-0.7353
2012-05-14,6.6667
2012-05-15,-6.9444
2012-05-16,-1.4925
2012-05-17,5.8712
2012-05-18,-16.2791
2012-05-21,2.5641
2012-05-22,0.0
2012-05-23,0.2083
2012-05-24,-0.2079
2012-05-25,-1.6667
2012-05-29,3.3898
2012-05-30,3.2787
2012-05-31,6.3492
2012-06-01,-8.9552
2012-06-04,6.5574
2012-06-05,1.5385
2012-06-06,-6.0606
2012-06-07,-1.6129
2012-06-08,3.2787
2012-06-11,3.1746
2012-06-12,-6.1538
2012-06-13,-1.4344000000000001
2012-06-14,0.0
2012-06-15,1.4553
2012-06-18,-1.6393
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,-1.6667
2012-06-22,0.0
2012-06-25,-1.6949
2012-06-26,-1.7241
2012-06-27,-8.114
2012-06-28,10.7399
2012-06-29,-5.1724
2012-07-02,3.6364
2012-07-03,-3.5088
2012-07-05,0.2273
2012-07-06,5.2154
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,-7.1121
2012-07-12,5.8004999999999995
2012-07-13,1.5351
2012-07-16,-4.9676
2012-07-17,-1.8182
2012-07-18,-14.8148
2012-07-19,4.3478
2012-07-20,-3.125
2012-07-23,3.2258
2012-07-24,-4.1667
2012-07-25,4.3478
2012-07-26,-10.4167
2012-07-27,-2.3256
2012-07-30,-4.4643
2012-07-31,4.6729
2012-08-01,-7.1429
2012-08-02,-5.1282
2012-08-03,-8.1081
2012-08-06,39.7059
2012-08-07,-3.1579
2012-08-08,0.0
2012-08-09,-15.2174
2012-08-10,15.3846
2012-08-13,-1.1111
2012-08-14,3.3708
2012-08-15,-2.1739
2012-08-16,4.4444
2012-08-17,2.1277
2012-08-20,-6.25
2012-08-21,-5.5556
2012-08-22,5.5882
2012-08-23,-6.4067
2012-08-24,2.3810000000000002
2012-08-27,-6.9767
2012-08-28,0.0
2012-08-29,10.0
2012-08-30,-4.5455
2012-08-31,4.4643
2012-09-04,2.5641
2012-09-05,0.0
2012-09-06,-1.1111
2012-09-07,-3.0899
2012-09-10,4.3478
2012-09-11,-6.6667
2012-09-12,0.0
2012-09-13,4.7619
2012-09-14,-0.7102
2012-09-17,-0.4292
2012-09-18,-7.7586
2012-09-19,-1.5575999999999999
2012-09-20,0.0
2012-09-21,2.5316
2012-09-24,-1.2346
2012-09-25,-1.25
2012-09-26,-0.4747
2012-09-27,1.2719
2012-09-28,0.471
2012-10-01,-0.9375
2012-10-02,4.4164
2012-10-03,-3.3233
2012-10-04,7.5
2012-10-05,-2.3256
2012-10-08,-3.8689999999999998
2012-10-09,0.0
2012-10-10,1.2384
2012-10-11,-0.9174
2012-10-12,1.2346
2012-10-15,-2.439
2012-10-16,2.0313
2012-10-17,-1.9908000000000001
2012-10-18,4.6875
2012-10-19,0.2985
2012-10-22,-1.6369
2012-10-23,-0.7564
2012-10-24,1.6768
2012-10-25,3.1484
2012-10-26,-2.3256
2012-10-31,1.1905000000000001
2012-11-01,5.8824
2012-11-02,2.2222
2012-11-05,0.0
2012-11-06,-10.8696
2012-11-07,0.3049
2012-11-08,0.0
2012-11-09,2.1277
2012-11-12,-2.3810000000000002
2012-11-13,0.9146
2012-11-14,1.5106000000000002
2012-11-15,-4.7619
2012-11-16,2.1875
2012-11-19,0.3058
2012-11-20,-2.439
2012-11-21,2.1875
2012-11-23,0.0
2012-11-26,-2.1407
2012-11-27,0.0
2012-11-28,-4.5313
2012-11-29,3.437
2012-11-30,-3.7975
2012-12-03,0.0
2012-12-04,5.2632
2012-12-05,2.5
2012-12-06,-2.439
2012-12-07,0.3125
2012-12-10,-9.0343
2012-12-11,0.0
2012-12-12,8.2192
2012-12-13,-1.2658
2012-12-14,0.0
2012-12-17,-7.6923
2012-12-18,5.5556
2012-12-19,-5.2632
2012-12-20,11.1111
2012-12-21,0.3125
2012-12-24,-7.7882
2012-12-26,-2.7027
2012-12-27,4.1667
2012-12-28,1.3333
2012-12-31,-1.3158
2013-01-02,1.3333
2013-01-03,-1.3158
2013-01-04,6.3333
2013-01-07,0.0
2013-01-08,-4.7022
2013-01-09,-4.4408
2013-01-10,1.8933
2013-01-11,27.027
2013-01-14,6.117
2013-01-15,0.2506
2013-01-16,3.75
2013-01-17,4.0964
2013-01-18,29.6296
2013-01-22,-2.8571
2013-01-23,-12.5
2013-01-24,4.2017
2013-01-25,20.9677
2013-01-28,-4.0
2013-01-29,-2.7778
2013-01-30,1.4285999999999999
2013-01-31,-7.0423
2013-02-01,3.0303
2013-02-04,0.0
2013-02-05,7.3529
2013-02-06,-3.4247
2013-02-07,-3.5461
2013-02-08,2.9412000000000003
2013-02-11,-3.0357
2013-02-12,4.6041
2013-02-13,4.2254
2013-02-14,2.7027
2013-02-15,-1.9737
2013-02-19,4.698
2013-02-20,-11.538499999999999
2013-02-21,1.4493
2013-02-22,0.0
2013-02-25,0.0
2013-02-26,-1.4285999999999999
2013-02-27,1.4493
2013-02-28,3.5714
2013-03-01,2.069
2013-03-04,-0.4223
2013-03-05,1.7812000000000001
2013-03-06,-6.6667
2013-03-07,-2.1429
2013-03-08,5.1095
