ticker,OASPQ US Equity
2010-11-04,5.9196
2010-11-05,0.3413
2010-11-08,-2.2109
2010-11-09,1.913
2010-11-10,1.7065000000000001
2010-11-11,5.0336
2010-11-12,-5.5112
2010-11-15,0.0845
2010-11-16,-2.2382
2010-11-17,-3.067
2010-11-18,3.5651
2010-11-19,1.8502999999999998
2010-11-22,3.8023
2010-11-23,0.4477
2010-11-24,1.175
2010-11-26,-1.4818
2010-11-29,1.3008
2010-11-30,1.8458999999999999
2010-12-01,5.8314
2010-12-02,-0.6701
2010-12-03,3.4483
2010-12-06,-1.7753999999999999
2010-12-07,-0.1107
2010-12-08,-2.1418
2010-12-09,0.0377
2010-12-10,2.9423
2010-12-13,-2.7116
2010-12-14,-2.4859
2010-12-15,0.0386
2010-12-16,4.4788
2010-12-17,0.7761
2010-12-20,4.3271
2010-12-21,2.9525
2010-12-22,-4.7798
2010-12-23,-0.3944
2010-12-27,-1.5479
2010-12-28,-1.5722
2010-12-29,1.7088
2010-12-30,-1.7166000000000001
2010-12-31,0.7804
2011-01-03,3.7979000000000003
2011-01-04,-2.6288
2011-01-05,0.1459
2011-01-06,-2.9144
2011-01-07,0.1126
2011-01-10,2.1364
2011-01-11,3.0459
2011-01-12,-0.7479
2011-01-13,2.6193
2011-01-14,1.3986
2011-01-18,2.4483
2011-01-19,-1.4137
2011-01-20,-3.3117
2011-01-21,-3.4251
2011-01-24,1.5722
2011-01-25,-3.2757
2011-01-26,6.4012
2011-01-27,2.5883000000000003
2011-01-28,2.9661999999999997
2011-01-31,5.8609
2011-02-01,0.2815
2011-02-02,-0.6238
2011-02-03,0.4394
2011-02-04,-3.1563
2011-02-07,3.13
2011-02-08,0.1252
2011-02-09,0.1562
2011-02-10,-2.3089
2011-02-11,0.3513
2011-02-14,3.4691
2011-02-15,-1.9994
2011-02-16,0.6591
2011-02-17,-0.5613
2011-02-18,-1.1289
2011-02-22,-1.2368999999999999
2011-02-23,4.1747
2011-02-24,-1.9729
2011-02-25,4.2453
2011-02-28,4.1327
2011-03-01,0.1738
2011-03-02,3.4124
2011-03-03,-2.1253
2011-03-04,0.8286
2011-03-07,-0.1133
2011-03-08,-4.9645
2011-03-09,-3.2239
2011-03-10,-4.5342
2011-03-11,1.5832000000000002
2011-03-14,0.1908
2011-03-15,-0.7937
2011-03-16,-4.32
2011-03-17,6.3545
2011-03-18,-6.4151
2011-03-21,3.2258
2011-03-22,-0.5534
2011-03-23,-0.2619
2011-03-24,-3.1178
2011-03-25,1.084
2011-03-28,0.2346
2011-03-29,0.3678
2011-03-30,1.5323
2011-03-31,3.7401999999999997
2011-04-01,0.506
2011-04-04,2.8005
2011-04-05,0.6428
2011-04-06,-2.0985
2011-04-07,-0.2175
2011-04-08,-1.1831
2011-04-11,-2.0164
2011-04-12,-6.045
2011-04-13,2.9432
2011-04-14,-0.8976
2011-04-15,2.2811
2011-04-18,-3.5749
2011-04-19,1.3946
2011-04-20,0.3019
2011-04-21,2.0067
2011-04-25,3.7377000000000002
2011-04-26,0.0
2011-04-27,-2.1492
2011-04-28,-1.3243
2011-04-29,0.5892
2011-05-02,-1.8223
2011-05-03,-3.4803
2011-05-04,-5.8036
2011-05-05,-0.802
2011-05-06,2.4991
2011-05-09,2.7608
2011-05-10,0.2094
2011-05-11,-5.1532
2011-05-12,-2.1659
2011-05-13,-0.4503
2011-05-16,-0.6408
2011-05-17,1.1002
2011-05-18,6.379
2011-05-19,1.4815
2011-05-20,2.5721
2011-05-23,-1.8638
2011-05-24,0.587
2011-05-25,1.6135000000000002
2011-05-26,3.0068
2011-05-27,-0.2952
2011-05-31,-0.4934
2011-06-01,-5.8512
2011-06-02,-1.3694
2011-06-03,-3.204
2011-06-06,-6.0684
2011-06-07,4.1112
2011-06-08,1.6924000000000001
2011-06-09,3.2175
2011-06-10,-2.9379999999999997
2011-06-13,-3.1377
2011-06-14,3.8872
2011-06-15,-1.504
2011-06-16,-1.8994
2011-06-17,-0.3417
2011-06-20,2.1333
2011-06-21,3.991
2011-06-22,-2.726
2011-06-23,0.0737
2011-06-24,-0.7369
2011-06-27,3.6006
2011-06-28,2.4722
2011-06-29,2.9371
2011-06-30,0.8152
2011-07-01,0.0337
2011-07-05,2.6608
2011-07-06,-1.4108
2011-07-07,2.9285
2011-07-08,-1.4872
2011-07-11,-6.3013
2011-07-12,0.6305
2011-07-13,2.9238
2011-07-14,-2.9084
2011-07-15,7.628
2011-07-18,-0.3883
2011-07-19,4.1261
2011-07-20,-0.5304
2011-07-21,1.192
2011-07-22,1.8599
2011-07-25,-2.7389
2011-07-26,-2.4093
2011-07-27,-3.2702999999999998
2011-07-28,-1.8561
2011-07-29,-0.2364
2011-08-01,2.6066000000000003
2011-08-02,-5.1798
2011-08-03,-0.0696
2011-08-04,-10.3064
2011-08-05,-6.8711
2011-08-08,-9.7124
2011-08-09,2.5392
2011-08-10,4.5024999999999995
2011-08-11,11.5898
2011-08-12,1.0425
2011-08-15,1.7959
2011-08-16,-4.9174
2011-08-17,1.6581000000000001
2011-08-18,-7.8835
2011-08-19,1.0961
2011-08-22,-5.9216
2011-08-23,7.7128
2011-08-24,0.0412
2011-08-25,-2.7149
2011-08-26,3.129
2011-08-29,5.0431
2011-08-30,2.3810000000000002
2011-08-31,1.4106
2011-09-01,-0.9774
2011-09-02,-4.5558
2011-09-06,-1.7502
2011-09-07,6.2753
2011-09-08,-2.6667
2011-09-09,-6.184
2011-09-12,1.8356
2011-09-13,3.8918
2011-09-14,3.5883000000000003
2011-09-15,4.1873
2011-09-16,3.1056
2011-09-19,-3.8270999999999997
2011-09-20,-2.5055
2011-09-21,-1.5117
2011-09-22,-8.9793
2011-09-23,-3.7099
2011-09-26,3.1961
2011-09-27,2.8426
2011-09-28,-2.434
2011-09-29,-0.2537
2011-09-30,-5.3412
2011-10-03,-9.27
2011-10-04,3.1096
2011-10-05,5.7922
2011-10-06,4.6606
2011-10-07,-2.767
2011-10-10,6.0471
2011-10-11,0.2516
2011-10-12,4.8515
2011-10-13,2.2736
2011-10-14,7.6443
2011-10-17,6.413
2011-10-18,6.5373
2011-10-19,-0.9588
2011-10-20,-1.7425000000000002
2011-10-21,3.1199
2011-10-24,5.0637
2011-10-25,-6.3353
2011-10-26,4.7896
2011-10-27,0.3706
2011-10-28,-3.0154
2011-10-31,-6.9162
2011-11-01,-2.4881
2011-11-02,3.6351
2011-11-03,6.4081
2011-11-04,0.7924
2011-11-07,-1.5723
2011-11-08,-0.5751
2011-11-09,-5.6876999999999995
2011-11-10,3.7138
2011-11-11,2.4967
2011-11-14,-1.6346
2011-11-15,0.1303
2011-11-16,0.1627
2011-11-17,-5.3606
2011-11-18,0.9269
2011-11-21,-3.3333
2011-11-22,0.7389
2011-11-23,-7.0206
2011-11-25,-3.3058
2011-11-28,8.818999999999999
2011-11-29,2.4991
2011-11-30,6.1303
2011-12-01,-1.3784
2011-12-02,1.6306
2011-12-05,0.4257
2011-12-06,1.6303
2011-12-07,-0.4491
2011-12-08,-6.5743
2011-12-09,4.1394
2011-12-12,-2.9149000000000003
2011-12-13,-1.74
2011-12-14,-4.8264
2011-12-15,1.058
2011-12-16,1.1552
2011-12-19,-2.7837
2011-12-20,6.094
2011-12-21,2.2491
2011-12-22,-0.4738
2011-12-23,0.238
2011-12-27,0.1018
2011-12-28,-2.0671
2011-12-29,1.7301
2011-12-30,-1.0544
2012-01-03,4.9158
2012-01-04,6.848
2012-01-05,0.0307
2012-01-06,-3.0349
2012-01-09,-0.7904
2012-01-10,1.7527
2012-01-11,0.0626
2012-01-12,-2.6917
2012-01-13,1.1258
2012-01-17,7.6972000000000005
2012-01-18,4.6367
2012-01-19,-4.7135
2012-01-20,-3.6137
2012-01-23,2.3356
2012-01-24,-0.7808
2012-01-25,4.9939
2012-01-26,-2.1332
2012-01-27,-3.2106
2012-01-30,-0.1826
2012-01-31,2.8659
2012-02-01,-5.6609
2012-02-02,-2.3249
2012-02-03,2.6375
2012-02-06,-1.0968
2012-02-07,-3.2953
2012-02-08,-0.3604
2012-02-09,-2.2361
2012-02-10,-1.48
2012-02-13,5.2236
2012-02-14,2.4659
2012-02-15,-1.1716
2012-02-16,4.2935
2012-02-17,1.1674
2012-02-21,1.0629
2012-02-22,-2.7644
2012-02-23,6.5513
2012-02-24,0.9861
2012-02-27,-1.0339
2012-02-28,-2.0313
2012-02-29,-5.0059
2012-03-01,1.6215000000000002
2012-03-02,-3.1912
2012-03-05,-3.1062
2012-03-06,-1.7337
2012-03-07,1.2317
2012-03-08,0.6906
2012-03-09,0.7838
2012-03-12,-1.6526
2012-03-13,2.9654
2012-03-14,-0.64
2012-03-15,-1.0306
2012-03-16,2.6359
2012-03-19,1.6804000000000001
2012-03-20,-4.459
2012-03-21,0.9138
2012-03-22,-3.0724
2012-03-23,3.1031
2012-03-26,1.1974
2012-03-27,-2.0787
2012-03-28,-1.7635999999999998
2012-03-29,-1.0971
2012-03-30,3.6303
2012-04-02,0.8433
2012-04-03,0.5146
2012-04-04,-3.424
2012-04-05,-0.8946
2012-04-09,-2.006
2012-04-10,-3.9236
2012-04-11,1.2784
2012-04-12,5.6452
2012-04-13,-0.3651
2012-04-16,2.465
2012-04-17,2.6008
2012-04-18,-1.7427000000000001
2012-04-19,-0.2257
2012-04-20,-0.7111
2012-04-23,1.237
2012-04-24,1.3183
2012-04-25,4.1891
2012-04-26,1.919
2012-04-27,0.5081
2012-04-30,-1.6652
2012-05-01,0.6955
2012-05-02,-1.7117
2012-05-03,-4.0941
2012-05-04,-3.791
2012-05-07,-1.1258
2012-05-08,-4.9565
2012-05-09,-2.2199
2012-05-10,0.5766
2012-05-11,-0.7166
2012-05-14,-1.9487999999999999
2012-05-15,-4.8951
2012-05-16,-0.8514
2012-05-17,-2.42
2012-05-18,-1.32
2012-05-21,6.8099
2012-05-22,-1.4042
2012-05-23,1.1162
2012-05-24,0.7613
2012-05-25,1.0578
2012-05-29,3.7009
2012-05-30,-5.5516
2012-05-31,-1.9466
2012-06-01,-7.3959
2012-06-04,2.7743
2012-06-05,1.3088
2012-06-06,3.0279
2012-06-07,0.2351
2012-06-08,-1.8765
2012-06-11,-3.9044
2012-06-12,2.529
2012-06-13,-3.5584
2012-06-14,2.0964
2012-06-15,2.0945
2012-06-18,-1.6492
2012-06-19,5.1943
2012-06-20,-2.5272
2012-06-21,-9.0945
2012-06-22,2.0184
2012-06-25,-3.7849
2012-06-26,1.1623
2012-06-27,-0.5745
2012-06-28,0.2222
2012-06-29,7.2284
2012-07-02,1.0339
2012-07-03,6.9996
2012-07-05,-3.2135
2012-07-06,-3.2806
2012-07-09,0.4904
2012-07-10,-3.66
2012-07-11,1.5196
2012-07-12,1.4969000000000001
2012-07-13,4.4244
2012-07-16,2.0008
2012-07-17,0.9231
2012-07-18,1.9055
2012-07-19,3.9267
2012-07-20,1.1155
2012-07-23,-4.0214
2012-07-24,-2.373
2012-07-25,-1.5951
2012-07-26,-0.1158
2012-07-27,2.5116
2012-07-30,0.7539
2012-07-31,-2.0576
2012-08-01,-0.2292
2012-08-02,-3.5987999999999998
2012-08-03,3.3757
2012-08-06,2.4971
2012-08-07,6.8591
2012-08-08,0.7015
2012-08-09,0.1742
2012-08-10,3.6161
2012-08-13,-0.906
2012-08-14,0.2709
2012-08-15,3.6136
2012-08-16,0.5215
2012-08-17,0.4215
2012-08-20,-0.9041
2012-08-21,-3.0629
2012-08-22,-0.5714
2012-08-23,-2.3665
2012-08-24,1.8352
2012-08-27,-0.646
2012-08-28,0.9582
2012-08-29,-0.678
2012-08-30,-2.0137
2012-08-31,2.1595
2012-09-04,0.9206
2012-09-05,1.6554
2012-09-06,1.3958
2012-09-07,0.885
2012-09-10,-0.5848
2012-09-11,-0.2288
2012-09-12,0.5896
2012-09-13,1.8561
2012-09-14,3.7724
2012-09-17,-2.5262000000000002
2012-09-18,-1.8963
2012-09-19,-0.2577
2012-09-20,-0.5491
2012-09-21,0.2923
2012-09-24,-2.8821
2012-09-25,-3.0343
2012-09-26,-3.3012
2012-09-27,3.4851
2012-09-28,1.2715
2012-10-01,0.8483
2012-10-02,0.3028
2012-10-03,-1.5431
2012-10-04,2.862
2012-10-05,0.5631
2012-10-08,-0.3623
2012-10-09,1.9504000000000001
2012-10-10,-1.1997
2012-10-11,2.8224
2012-10-12,-1.6598000000000002
2012-10-15,-1.3307
2012-10-16,2.2039
2012-10-17,0.0322
2012-10-18,-0.1287
2012-10-19,-2.0296
2012-10-22,-2.2361
2012-10-23,-2.1191
2012-10-24,-1.6495
2012-10-25,2.376
2012-10-26,-0.5802
2012-10-31,0.8239
2012-11-01,5.2094
2012-11-02,-0.6796
2012-11-05,1.1078999999999999
2012-11-06,1.4824
2012-11-07,-4.3187999999999995
2012-11-08,0.6638
2012-11-09,-0.9561
2012-11-12,-0.4993
2012-11-13,-0.2342
2012-11-14,0.0
2012-11-15,-0.8719
2012-11-16,2.5709999999999997
2012-11-19,3.3641
2012-11-20,-1.2125
2012-11-21,0.5814
2012-11-23,0.9955
2012-11-26,-1.1447
2012-11-27,-3.1521
2012-11-28,-0.0996
2012-11-29,1.1968
2012-11-30,-0.7227
2012-12-03,1.2574
2012-12-04,-0.4902
2012-12-05,1.5434999999999999
2012-12-06,1.0996
2012-12-07,-0.7997
2012-12-10,-2.0639
2012-12-11,1.1854
2012-12-12,0.4556
2012-12-13,-3.0126
2012-12-14,-0.2004
2012-12-17,0.4351
2012-12-18,2.999
2012-12-19,0.7117
2012-12-20,-0.6103
2012-12-21,1.0343
2012-12-24,-0.032
2012-12-26,-0.864
2012-12-27,-1.3557000000000001
2012-12-28,-0.6872
2012-12-31,4.7776
2013-01-02,2.5786
2013-01-03,0.2146
2013-01-04,0.5812
2013-01-07,3.5584
2013-01-08,0.9104
2013-01-09,-1.1641
2013-01-10,0.8539
2013-01-11,0.5255
2013-01-14,-0.0581
2013-01-15,1.2206
2013-01-16,-0.0574
2013-01-17,1.9247
2013-01-18,0.5919
2013-01-22,0.7845
2013-01-23,0.7784
2013-01-24,-2.0414
2013-01-25,0.9856
2013-01-28,0.2231
2013-01-29,0.3617
2013-01-30,-1.8298
2013-01-31,1.3273
2013-02-01,4.5151
2013-02-04,1.12
2013-02-05,2.6108000000000002
2013-02-06,-0.6425
2013-02-07,0.2587
2013-02-08,0.9288
2013-02-11,-1.0735999999999999
2013-02-12,0.1809
2013-02-13,-0.748
2013-02-14,1.2474
2013-02-15,-3.8501
2013-02-19,1.4148
2013-02-20,-5.0803
2013-02-21,-0.9429
2013-02-22,1.1198
2013-02-25,-2.0487
2013-02-26,2.1764
2013-02-27,-0.4703
2013-02-28,2.0011
2013-03-01,-0.5995
2013-03-04,-1.8366
2013-03-05,2.6529
2013-03-06,1.0881
2013-03-07,2.9602
2013-03-08,0.0784
2013-03-11,0.0
2013-03-12,0.4962
2013-03-13,-0.6497
2013-03-14,1.8049
2013-03-15,-0.1285
2013-03-18,-1.8009
2013-03-19,-2.8294
2013-03-20,0.5662
2013-03-21,-1.3136999999999999
2013-03-22,1.5485
2013-03-25,0.535
2013-03-26,4.4971
2013-03-27,-2.0626
2013-03-28,-1.014
2013-04-01,-1.4447
2013-04-02,-1.8124
2013-04-03,-4.0445
2013-04-04,-0.6789
2013-04-05,0.1994
2013-04-08,3.0131
2013-04-09,3.3388999999999998
2013-04-10,-1.2817
2013-04-11,-1.4877
2013-04-12,-2.9379
2013-04-15,-6.8175
2013-04-16,2.4894
2013-04-17,-3.7026
2013-04-18,1.0151
2013-04-19,-0.9744
2013-04-22,1.1378
2013-04-23,2.0067
2013-04-24,3.3681
2013-04-25,0.6344
2013-04-26,-2.0344
2013-04-29,1.5502
2013-04-30,-1.4113
2013-05-01,-4.2361
2013-05-02,1.2812999999999999
2013-05-03,3.1928
2013-05-06,0.7297
2013-05-07,4.0568
2013-05-08,3.0911
2013-05-09,-0.2431
2013-05-10,0.3249
2013-05-13,-1.3225
2013-05-14,2.2702
2013-05-15,-1.3373
2013-05-16,0.8403
2013-05-17,3.6559
2013-05-20,1.3745
2013-05-21,-0.8698
2013-05-22,-2.1161
2013-05-23,0.7382
2013-05-24,-0.759
2013-05-28,1.5032
2013-05-29,-1.4549
2013-05-30,0.1582
2013-05-31,-2.1848
2013-06-03,1.7761
2013-06-04,2.5383
2013-06-05,-1.9340000000000002
2013-06-06,3.7602
2013-06-07,3.4212
2013-06-10,-1.0047
2013-06-11,0.1733
2013-06-12,0.4448
2013-06-13,1.3038
2013-06-14,0.4614
2013-06-17,0.6526
2013-06-18,0.4083
2013-06-19,-0.7414
2013-06-20,-6.4337
2013-06-21,-0.6438
2013-06-24,-0.7776
2013-06-25,1.7241
2013-06-26,-0.9502
2013-06-27,-0.6741
2013-06-28,1.4618
2013-07-01,2.1868
2013-07-02,1.5609
2013-07-03,1.1899
2013-07-05,1.6169
2013-07-08,-1.4224
2013-07-09,2.7635
2013-07-10,-1.5707
2013-07-11,0.9671
2013-07-12,0.3352
2013-07-15,-0.7876
2013-07-16,-0.9863
2013-07-17,0.3158
2013-07-18,0.7992
2013-07-19,2.2105
2013-07-22,-1.7395
2013-07-23,0.622
2013-07-24,-2.8531
2013-07-25,-0.1224
2013-07-26,0.049
2013-07-29,0.6613
2013-07-30,0.6569
2013-07-31,1.6195
2013-08-01,3.1637
2013-08-02,0.5073
2013-08-05,-0.7571
2013-08-06,-0.7628
2013-08-07,-1.0016
2013-08-08,-2.6353
2013-08-09,-1.16
2013-08-12,-1.5403
2013-08-13,-2.8061
2013-08-14,-0.0766
2013-08-15,1.2529
2013-08-16,-1.6919
2013-08-19,-0.7449
2013-08-20,1.9668999999999999
2013-08-21,-1.9289
2013-08-22,1.5528
2013-08-23,1.3761
2013-08-26,0.9804
2013-08-27,-1.3443
2013-08-28,-0.1514
2013-08-29,-0.3285
2013-08-30,-0.6085
2013-09-03,1.301
2013-09-04,-0.277
2013-09-05,5.7576
2013-09-06,3.6772
2013-09-09,0.8291
2013-09-10,-0.3426
2013-09-11,0.7334
2013-09-12,-1.2059
2013-09-13,-2.0728
2013-09-16,1.1994
2013-09-17,2.5564
2013-09-18,1.4049
2013-09-19,0.3575
2013-09-20,1.0243
2013-09-23,-0.9478
2013-09-24,5.0289
2013-09-25,1.9703
2013-09-26,1.4336
2013-09-27,-0.4302
2013-09-30,1.0697
2013-10-01,3.8062
2013-10-02,-0.9608
2013-10-03,1.5245
2013-10-04,3.2956
2013-10-07,-3.5681000000000003
2013-10-08,-2.1143
2013-10-09,-0.6
2013-10-10,3.9638
2013-10-11,1.258
2013-10-14,3.7653
2013-10-15,-1.0868
2013-10-16,3.1657
2013-10-17,0.3249
2013-10-18,2.0511
2013-10-21,-1.2694
2013-10-22,-2.0893
2013-10-23,-4.9243
2013-10-24,5.141
2013-10-25,-0.1642
2013-10-28,-0.6762
2013-10-29,0.2208
2013-10-30,-1.2668
2013-10-31,-0.9855
2013-11-01,-2.9484
2013-11-04,5.8629999999999995
2013-11-05,-2.3944
2013-11-06,-1.5918
2013-11-07,-6.432
2013-11-08,4.2506
2013-11-11,0.4682
2013-11-12,-3.6311
2013-11-13,1.5918
2013-11-14,1.1305
2013-11-15,0.6668
2013-11-18,-5.864
2013-11-19,-1.1589
2013-11-20,-1.0469
2013-11-21,2.4122
2013-11-22,-0.5992
2013-11-25,-2.2449
2013-11-26,1.701
2013-11-27,-4.6623
2013-11-29,1.1623
2013-12-02,-0.5419
2013-12-03,1.9180000000000001
2013-12-04,-1.8392
2013-12-05,0.7625
2013-12-06,-3.2865
2013-12-09,-3.4429
2013-12-10,2.1532999999999998
2013-12-11,-1.9266
2013-12-12,1.2711000000000001
2013-12-13,1.2551
2013-12-16,0.586
2013-12-17,1.8373
2013-12-18,1.0341
2013-12-19,3.7892
2013-12-20,-1.3428
2013-12-23,-0.0638
2013-12-24,-0.8512
2013-12-26,0.1502
2013-12-27,2.5504
2013-12-30,-3.3229
2013-12-31,1.5348000000000002
2014-01-02,-4.0877
2014-01-03,-1.3541
2014-01-06,-1.3276
2014-01-07,-0.0912
2014-01-08,-1.3239
2014-01-09,-1.7349
2014-01-10,0.1412
2014-01-13,-1.4809999999999999
2014-01-14,3.5314
2014-01-15,0.8297
2014-01-16,-0.16
2014-01-17,-2.3123
2014-01-21,0.3984
2014-01-22,4.1083
2014-01-23,-2.1076
2014-01-24,-4.6495999999999995
2014-01-27,-1.7295
2014-01-28,1.8822
2014-01-29,-1.4395
2014-01-30,1.6066
2014-01-31,0.1677
2014-02-03,-1.3394
2014-02-04,-5.2364
2014-02-05,1.0744
2014-02-06,1.9236
2014-02-07,2.6571
2014-02-10,0.508
2014-02-11,-0.0963
2014-02-12,1.7345000000000002
2014-02-13,1.3261
2014-02-14,-0.7946
2014-02-18,2.8975
2014-02-19,-2.9304
2014-02-20,1.0613
2014-02-21,-1.1202
2014-02-24,3.7055
2014-02-25,-1.1379
2014-02-26,-3.0387
2014-02-27,1.1633
2014-02-28,2.253
2014-03-03,2.2721999999999998
2014-03-04,2.0871
2014-03-05,-2.9237
2014-03-06,0.7246
2014-03-07,-1.1241
2014-03-10,-2.5693
2014-03-11,-3.7573
2014-03-12,-0.3637
2014-03-13,-2.0686
2014-03-14,2.6839
2014-03-17,-0.5082
2014-03-18,1.3865
2014-03-19,-2.0393
2014-03-20,-1.3715
2014-03-21,4.5195
2014-03-24,-4.0152
2014-03-25,0.495
2014-03-26,-1.3547
2014-03-27,2.4469
2014-03-28,2.4616
2014-03-31,-0.7374
2014-04-01,0.671
2014-04-02,2.4042
2014-04-03,0.3952
2014-04-04,-1.0188
2014-04-07,-2.9708
2014-04-08,3.3750999999999998
2014-04-09,1.889
2014-04-10,-2.2889
2014-04-11,-0.9136
2014-04-14,2.7896
2014-04-15,1.9779
2014-04-16,5.7059
2014-04-17,0.9601
2014-04-21,0.4015
2014-04-22,-2.8836
2014-04-23,0.6719
2014-04-24,1.0764
2014-04-25,-1.8317
2014-04-28,-1.8225
2014-04-29,2.0994
2014-04-30,0.671
2014-05-01,-2.4295999999999998
2014-05-02,2.1595
2014-05-05,0.8844
2014-05-06,1.8388
2014-05-07,1.7635999999999998
2014-05-08,-2.9915000000000003
2014-05-09,0.872
2014-05-12,2.4035
2014-05-13,1.6059
2014-05-14,-1.155
2014-05-15,-1.4555
2014-05-16,-0.6033
2014-05-19,-0.3767
2014-05-20,0.9244
2014-05-21,5.0375
2014-05-22,-1.4269
2014-05-23,-0.6031
2014-05-27,-0.7282
2014-05-28,0.5094
2014-05-29,1.9055
2014-05-30,-1.5316999999999998
2014-06-02,-0.5253
2014-06-03,0.8123
2014-06-04,1.4303
2014-06-05,-0.9136
2014-06-06,1.363
2014-06-09,0.4548
2014-06-10,-0.6496
2014-06-11,1.169
2014-06-12,2.6439
2014-06-13,0.5152
2014-06-16,-0.4556
2014-06-17,-1.1442
2014-06-18,1.4853
2014-06-19,1.5016
2014-06-20,0.4307
2014-06-23,0.261
2014-06-24,-3.8683
2014-06-25,2.7278000000000002
2014-06-26,0.1507
2014-06-27,3.1215
2014-06-30,1.9146999999999998
2014-07-01,0.0895
2014-07-02,-0.6972
2014-07-03,0.7021
2014-07-07,-0.572
2014-07-08,1.5642
2014-07-09,1.1506
2014-07-10,-1.0676
2014-07-11,-2.2997
2014-07-14,0.0362
2014-07-15,-3.1855
2014-07-16,3.5895
2014-07-17,-0.9746
2014-07-18,1.6038000000000001
2014-07-21,-0.0359
2014-07-22,1.9020000000000001
2014-07-23,0.7043
2014-07-24,0.4022
2014-07-25,-1.6021999999999998
2014-07-28,-0.9912
2014-07-29,0.1609
2014-07-30,-1.4278
2014-07-31,-3.2229
2014-08-01,-3.2928
2014-08-04,2.2635
2014-08-05,-2.5539
2014-08-06,-8.4061
2014-08-07,-1.5473
2014-08-08,2.3466
2014-08-11,0.8835
2014-08-12,-1.8766
2014-08-13,-1.02
2014-08-14,-1.9750999999999999
2014-08-15,2.2777
2014-08-18,0.4497
2014-08-19,1.4922
2014-08-20,0.021
2014-08-21,1.323
2014-08-22,-1.2021
2014-08-25,3.2515
2014-08-26,-0.3251
2014-08-27,-1.5491000000000001
2014-08-28,0.6211
2014-08-29,1.214
2014-09-02,-2.5615
2014-09-03,0.6885
2014-09-04,-2.7973
2014-09-05,1.6414
2014-09-08,-3.2928
2014-09-09,-1.2579
2014-09-10,1.7351
2014-09-11,2.2453
2014-09-12,-2.2171
2014-09-15,-0.2807
2014-09-16,1.256
2014-09-17,-1.5184
2014-09-18,-4.5385
2014-09-19,-2.0018
2014-09-22,-1.3231
2014-09-23,-2.5171
2014-09-24,1.3755
2014-09-25,-0.7141
2014-09-26,2.0379
2014-09-29,-0.282
2014-09-30,-1.4844
2014-10-01,-4.2574
2014-10-02,1.5737999999999999
2014-10-03,-2.6562
2014-10-06,0.0
2014-10-07,-3.5624000000000002
2014-10-08,0.5764
2014-10-09,-7.5280000000000005
2014-10-10,-5.8591999999999995
2014-10-13,-6.4033999999999995
2014-10-14,-4.0281
2014-10-15,-1.1992
2014-10-16,2.5961
2014-10-17,0.0329
2014-10-20,1.6097000000000001
2014-10-21,1.9722
2014-10-22,-4.1218
2014-10-23,2.2817
2014-10-24,-1.5842
2014-10-27,-4.0407
