ticker,PLXS US Equity
2000-05-23,-3.7736
2000-05-24,-5.2288
2000-05-25,9.7414
2000-05-26,-0.0786
2000-05-30,10.8687
2000-05-31,-5.265
2000-06-01,7.3353
2000-06-02,0.3487
2000-06-05,5.4204
2000-06-06,-0.4944
2000-06-07,1.3580999999999999
2000-06-08,0.7843
2000-06-09,2.9183
2000-06-12,0.252
2000-06-13,5.0283
2000-06-14,-2.3339
2000-06-15,2.0221
2000-06-16,-1.3814
2000-06-19,1.827
2000-06-20,-4.1866
2000-06-21,-0.1248
2000-06-22,-8.0
2000-06-23,7.269
2000-06-26,1.2033
2000-06-27,-4.1302
2000-06-28,7.376
2000-06-29,5.5319
2000-06-30,4.1475
2000-07-03,4.646
2000-07-05,-1.4799
2000-07-06,-4.2918
2000-07-07,4.9327
2000-07-10,4.2735
2000-07-11,-3.1762
2000-07-12,2.8571
2000-07-13,0.0
2000-07-14,0.4115
2000-07-17,10.8607
2000-07-18,3.512
2000-07-19,-4.2857
2000-07-20,0.3615
2000-07-21,-11.5139
2000-07-24,-6.7227
2000-07-25,8.1644
2000-07-26,3.9042
2000-07-27,-0.8016
2000-07-28,-7.8283000000000005
2000-07-31,-1.0959
2000-08-01,-10.1939
2000-08-02,2.6527
2000-08-03,-12.7404
2000-08-04,10.881499999999999
2000-08-07,10.6832
2000-08-08,2.9181
2000-08-09,-2.3446
2000-08-10,4.2434
2000-08-11,2.7317
2000-08-14,3.8582
2000-08-15,-2.008
2000-08-16,2.8689
2000-08-17,5.1793
2000-08-18,-1.0417
2000-08-21,3.3493
2000-08-22,2.963
2000-08-23,-0.6295
2000-08-24,0.6335
2000-08-25,2.518
2000-08-28,5.7895
2000-08-29,-2.8192
2000-08-30,2.2611
2000-08-31,3.2958
2000-09-01,0.3231
2000-09-05,-1.8519
2000-09-06,-0.7383
2000-09-07,1.157
2000-09-08,-5.2288
2000-09-11,-5.9483
2000-09-12,-3.8497
2000-09-13,-0.286
2000-09-14,7.0746
2000-09-15,-0.3348
2000-09-18,-5.7559000000000005
2000-09-19,2.5903
2000-09-20,2.2933
2000-09-21,-7.2464
2000-09-22,8.3008
2000-09-25,11.0911
2000-09-26,-3.4091
2000-09-27,3.1933
2000-09-28,-0.0814
2000-09-29,-8.0685
2000-10-02,-3.9007
2000-10-03,1.1993
2000-10-04,1.1851
2000-10-05,-8.1081
2000-10-06,-5.2941
2000-10-09,-6.2112
2000-10-10,-9.3819
2000-10-11,-0.1218
2000-10-12,2.1951
2000-10-13,18.3771
2000-10-16,0.8065
2000-10-17,-3.1
2000-10-18,-0.2064
2000-10-19,14.788
2000-10-20,5.2252
2000-10-23,-1.8836
2000-10-24,1.9197
2000-10-25,-12.9281
2000-10-26,5.0147
2000-10-27,-11.4232
2000-10-30,-10.6765
2000-10-31,19.4083
2000-11-01,-5.8474
2000-11-02,1.0526
2000-11-03,0.4167
2000-11-06,-3.7344
2000-11-07,-2.9095
2000-11-08,-11.2098
2000-11-09,6.125
2000-11-10,-6.9494
2000-11-13,7.5949
2000-11-14,9.4118
2000-11-15,0.4301
2000-11-16,-5.2463
2000-11-17,-0.678
2000-11-20,3.6405
2000-11-21,-5.4885
2000-11-22,-3.6005000000000003
2000-11-24,6.9879999999999995
2000-11-27,-0.1126
2000-11-28,-6.2007
2000-11-29,-12.2296
2000-11-30,-11.2633
2000-12-01,7.0988
2000-12-04,-6.196
2000-12-05,20.1229
2000-12-06,2.5575
2000-12-07,-10.7232
2000-12-08,5.8659
2000-12-11,15.0396
2000-12-12,-10.6651
2000-12-13,-16.9448
2000-12-14,-2.9366
2000-12-15,-8.4395
2000-12-18,-4.5217
2000-12-19,-8.7887
2000-12-20,-28.5072
2000-12-21,19.5531
2000-12-22,3.5047
2000-12-26,0.9029
2000-12-27,12.3043
2000-12-28,7.1713000000000005
2000-12-29,-9.619
2001-01-02,-8.8946
2001-01-03,24.8307
2001-01-04,-13.3816
2001-01-05,-2.2965
2001-01-08,-4.2735
2001-01-09,-1.7856999999999998
2001-01-10,10.2273
2001-01-11,20.4124
2001-01-12,4.6233
2001-01-16,-17.0213
2001-01-17,-0.789
2001-01-18,9.3439
2001-01-19,27.0909
2001-01-22,0.1431
2001-01-23,-2.4286
2001-01-24,-4.8316
2001-01-25,-5.2308
2001-01-26,5.6818
2001-01-29,12.9032
2001-01-30,-1.1905000000000001
2001-01-31,3.4079
2001-02-01,4.9268
2001-02-02,-5.8376
2001-02-05,-1.0782
2001-02-06,-4.0872
2001-02-07,-4.2614
2001-02-08,4.451
2001-02-09,-5.6818
2001-02-12,-7.5678
2001-02-13,3.1365
2001-02-14,3.3175
2001-02-15,9.1743
2001-02-16,-10.3641
2001-02-20,-4.0625
2001-02-21,-5.8632
2001-02-22,-5.8824
2001-02-23,4.0441
2001-02-26,6.3604
2001-02-27,-13.1229
2001-02-28,-5.5449
2001-03-01,3.2389
2001-03-02,10.7843
2001-03-05,-4.0708
2001-03-06,10.7011
2001-03-07,1.7083
2001-03-08,-8.0705
2001-03-09,-3.7433
2001-03-12,-10.3704
2001-03-13,0.2066
2001-03-14,-2.0619
2001-03-15,-2.3158
2001-03-16,-9.0517
2001-03-19,12.0853
2001-03-20,-10.7822
2001-03-21,-4.5024
2001-03-22,11.1663
2001-03-23,7.1429
2001-03-26,-1.875
2001-03-27,5.5202
2001-03-28,-13.0785
2001-03-29,-7.1759
2001-03-30,2.2444
2001-04-02,-5.3659
2001-04-03,-12.3711
2001-04-04,-2.9412000000000003
2001-04-05,24.5455
2001-04-06,-10.4623
2001-04-09,3.9130000000000003
2001-04-10,9.8745
2001-04-11,5.5217
2001-04-12,9.707699999999999
2001-04-16,-14.6382
2001-04-17,3.6609
2001-04-18,16.7286
2001-04-19,9.0446
2001-04-20,-4.9357
2001-04-23,-7.4654
2001-04-24,1.4276
2001-04-25,1.7675999999999998
2001-04-26,-1.9942
2001-04-27,1.7393999999999998
2001-04-30,-0.9032
2001-05-01,2.2786
2001-05-02,13.6537
2001-05-03,-1.4282
2001-05-04,3.125
2001-05-07,-0.7713
2001-05-08,-1.4436
2001-05-09,-1.662
2001-05-10,-5.4999
2001-05-11,-1.9097
2001-05-14,-2.1941
2001-05-15,-0.0948
2001-05-16,5.1866
2001-05-17,2.4955
2001-05-18,-0.4107
2001-05-21,13.5199
2001-05-22,0.2595
2001-05-23,-10.3778
2001-05-24,2.0214
2001-05-25,-3.7927999999999997
2001-05-29,-6.5019
2001-05-30,-9.1882
2001-05-31,4.6085
2001-06-01,5.9954
2001-06-04,-2.3438
2001-06-05,4.64
2001-06-06,-0.5505
2001-06-07,1.0455
2001-06-08,-2.9215
2001-06-11,-4.5455
2001-06-12,-4.7619
2001-06-13,-2.3793
2001-06-14,-6.1109
2001-06-15,-2.9345
2001-06-18,-5.8915
2001-06-19,0.8237
2001-06-20,0.6536
2001-06-21,4.0584
2001-06-22,-4.0172
2001-06-25,3.7382999999999997
2001-06-26,4.1089
2001-06-27,2.1859
2001-06-28,8.5052
2001-06-29,11.9783
2001-07-02,-8.6667
2001-07-03,-0.8295
2001-07-05,-2.3085
2001-07-06,-4.4521
2001-07-09,2.0072
2001-07-10,-4.9543
2001-07-11,-2.9575
2001-07-12,14.2857
2001-07-13,-1.3333
2001-07-16,1.0811
2001-07-17,0.4345
2001-07-18,-7.9201
2001-07-19,15.8294
2001-07-20,1.8096999999999999
2001-07-23,-3.6470000000000002
2001-07-24,3.5305
2001-07-25,4.4547
2001-07-26,4.1176
2001-07-27,0.9605
2001-07-30,-0.8674
2001-07-31,1.0725
2001-08-01,7.3722
2001-08-02,5.3316
2001-08-03,-6.0494
2001-08-06,-1.5769
2001-08-07,-2.1362
2001-08-08,-5.3479
2001-08-09,-0.8071
2001-08-10,-0.2325
2001-08-13,3.9907
2001-08-14,-1.6806999999999999
2001-08-15,-6.4672
2001-08-16,1.7667000000000002
2001-08-17,-4.0407
2001-08-20,3.9301
2001-08-21,-2.9112
2001-08-22,4.7604
2001-08-23,-3.1573
2001-08-24,10.2681
2001-08-27,-0.3868
2001-08-28,-3.0791
2001-08-29,2.1752
2001-08-30,-5.7143
2001-08-31,3.4462
2001-09-04,-4.7961
2001-09-05,-0.6938
2001-09-06,-4.0097
2001-09-07,-0.5696
2001-09-10,-4.1375
2001-09-17,-7.1049
2001-09-18,-2.609
2001-09-19,0.8807
2001-09-20,-4.438
2001-09-21,-6.7758
2001-09-24,2.5316
2001-09-25,0.4381
2001-09-26,-10.5868
2001-09-27,3.1929
2001-09-28,1.3322
2001-10-01,-6.2765
2001-10-02,-1.5836999999999999
2001-10-03,16.9655
2001-10-04,5.8962
2001-10-05,-4.9369
2001-10-08,4.8809000000000005
2001-10-09,-6.1802
2001-10-10,7.1429
2001-10-11,11.1111
2001-10-12,-9.4
2001-10-15,-6.0706
2001-10-16,4.7004
2001-10-17,1.272
2001-10-18,-3.6941
2001-10-19,1.1507
2001-10-22,-2.2753
2001-10-23,-2.988
2001-10-24,2.8
2001-10-25,6.6148
2001-10-26,-2.1532999999999998
2001-10-29,-6.1171
2001-10-30,-4.2908
2001-10-31,3.7775
2001-11-01,4.8
2001-11-02,-0.6107
2001-11-05,2.6882
2001-11-06,8.0778
2001-11-07,-1.5917
2001-11-08,-3.903
2001-11-09,0.1464
2001-11-12,0.7673
2001-11-13,2.6106
2001-11-14,1.4134
2001-11-15,0.662
2001-11-16,3.8422
2001-11-19,3.5
2001-11-20,-6.6023
2001-11-21,-0.3103
2001-11-23,2.0408
2001-11-26,1.1864
2001-11-27,4.2881
2001-11-28,-0.8352
2001-11-29,1.069
2001-11-30,-3.3654
2001-12-03,-0.8292
2001-12-04,7.8595
2001-12-05,10.8527
2001-12-06,1.3986
2001-12-07,-4.8
2001-12-10,-3.7091
2001-12-11,2.4676
2001-12-12,-2.0558
2001-12-13,-5.8471
2001-12-14,0.4777
2001-12-17,2.3772
2001-12-18,-2.322
2001-12-19,-2.5674
2001-12-20,-14.9317
2001-12-21,1.109
2001-12-24,-1.5507
2001-12-26,1.0757
2001-12-27,0.3801
2001-12-28,0.5301
2001-12-31,0.0377
2002-01-02,3.991
2002-01-03,5.4671
2002-01-04,-1.7164000000000001
2002-01-07,-0.7684
2002-01-08,-0.7392
2002-01-09,-0.8156
2002-01-10,0.2503
2002-01-11,-4.6362
2002-01-14,-0.1496
2002-01-15,-0.7491
2002-01-16,-4.4528
2002-01-17,7.109
2002-01-18,-4.6829
2002-01-22,-2.6306000000000003
2002-01-23,1.3905
2002-01-24,1.3323
2002-01-25,-3.0162
2002-01-28,-2.7512
2002-01-29,-2.173
2002-01-30,0.5868
2002-01-31,1.4583
2002-02-01,-2.0123
2002-02-04,-2.0956
2002-02-05,-1.3271
2002-02-06,-0.9978
2002-02-07,-4.8642
2002-02-08,3.2704
2002-02-11,6.6459
2002-02-12,0.3764
2002-02-13,1.75
2002-02-14,-0.6552
2002-02-15,-2.5968999999999998
2002-02-19,-3.9779999999999998
2002-02-20,4.9802
2002-02-21,-3.4425
2002-02-22,1.3043
2002-02-25,3.2189
2002-02-26,-0.1663
2002-02-27,3.2903000000000002
2002-02-28,-13.2661
2002-03-01,7.7638
2002-03-04,10.0086
2002-03-05,-0.7059
2002-03-06,-2.2512
2002-03-07,2.8283
2002-03-08,4.4794
2002-03-11,-2.4069
2002-03-12,-4.1233
2002-03-13,-2.5322
2002-03-14,-3.2577
2002-03-15,-1.4493
2002-03-18,0.519
2002-03-19,-1.3338999999999999
2002-03-20,-1.0903
2002-03-21,1.8519
2002-03-22,-0.6494
2002-03-25,-3.3551
2002-03-26,1.5329000000000002
2002-03-27,2.1314
2002-03-28,2.6087
2002-04-01,0.5508
2002-04-02,-2.4863
2002-04-03,-1.0372
2002-04-04,0.6987
2002-04-05,0.5204
2002-04-08,0.0863
2002-04-09,-1.8965999999999998
2002-04-10,-0.3954
2002-04-11,-2.3379
2002-04-12,5.6459
2002-04-15,0.4275
2002-04-16,6.0451
2002-04-17,0.5219
2002-04-18,1.5175999999999998
2002-04-19,1.6916
2002-04-22,-1.354
2002-04-23,0.8627
2002-04-24,-2.7605
2002-04-25,1.1196
2002-04-26,-5.9707
2002-04-29,-0.4626
2002-04-30,5.5767
2002-05-01,0.8403
2002-05-02,-2.8175
2002-05-03,-1.8782999999999999
2002-05-06,-2.5385
2002-05-07,-6.3194
2002-05-08,12.0784
2002-05-09,-4.022
2002-05-10,-3.0931
2002-05-13,8.5217
2002-05-14,8.6221
2002-05-15,2.5223
2002-05-16,-0.1085
2002-05-17,1.4125
2002-05-20,-2.3571
2002-05-21,-2.9627
2002-05-22,1.3946
2002-05-23,-0.9294
2002-05-24,-3.0769
2002-05-28,1.2389000000000001
2002-05-29,-14.1874
2002-05-30,-0.3119
2002-05-31,1.0729
2002-06-03,-6.2362
2002-06-04,-1.2264
2002-06-05,2.4707
2002-06-06,-5.9065
2002-06-07,-0.1486
2002-06-10,-0.0496
2002-06-11,-3.7221
2002-06-12,-4.7423
2002-06-13,-2.4892
2002-06-14,-0.4994
2002-06-17,3.681
2002-06-18,-2.0495
2002-06-19,-2.9052
2002-06-20,-6.9005
2002-06-21,-1.0936
2002-06-24,2.7027
2002-06-25,-7.0574
2002-06-26,6.1776
2002-06-27,1.5152
2002-06-28,8.0597
2002-07-01,-8.2873
2002-07-02,-10.5422
2002-07-03,2.0202
2002-07-05,-0.5281
2002-07-08,-2.5879
2002-07-09,-1.5668
2002-07-10,-6.6436
2002-07-11,-1.1861
2002-07-12,1.1253
2002-07-15,2.2255
2002-07-16,11.611
2002-07-17,1.8856000000000002
2002-07-18,-3.9566
2002-07-19,-9.5017
2002-07-22,2.4963
2002-07-23,-7.5931
2002-07-24,11.6279
2002-07-25,-13.6806
2002-07-26,2.4135
2002-07-29,7.934
2002-07-30,7.7875
2002-07-31,-6.1445
2002-08-01,0.3597
2002-08-02,-3.5125
2002-08-05,-8.5438
2002-08-06,9.9919
2002-08-07,-2.1418
2002-08-08,1.5093999999999999
2002-08-09,-1.1896
2002-08-12,-1.4296
2002-08-13,-6.7939
2002-08-14,10.8108
2002-08-15,2.3651
2002-08-16,8.6643
2002-08-19,3.3223
2002-08-20,1.6077
2002-08-21,3.5443
2002-08-22,7.0293
2002-08-23,-7.9383
2002-08-26,-0.8685
2002-08-27,-8.1977
2002-08-28,-2.1813
2002-08-29,4.8084
2002-08-30,-2.7926
2002-09-03,-4.5828
2002-09-04,8.6022
2002-09-05,-3.3663
2002-09-06,3.9617
2002-09-09,-2.431
2002-09-10,2.4242
2002-09-11,0.263
2002-09-12,-6.623
2002-09-13,-1.6854
2002-09-16,-5.3571
2002-09-17,-2.6414999999999997
2002-09-18,-5.1163
2002-09-19,-9.3791
2002-09-20,0.7934
2002-09-23,-5.7245
2002-09-24,-5.3131
2002-09-25,8.517
2002-09-26,-4.8015
2002-09-27,-3.7827
2002-09-30,-6.754
2002-10-01,3.027
2002-10-02,-0.7345
2002-10-03,-4.6512
2002-10-04,-5.4324
2002-10-07,-11.0199
2002-10-08,1.054
2002-10-09,3.6506
2002-10-10,6.9182
2002-10-11,6.3529
2002-10-14,1.8805
2002-10-15,7.3833
2002-10-16,-11.729
2002-10-17,8.4765
2002-10-18,0.1056
2002-10-21,10.4958
2002-10-22,-3.58
2002-10-23,3.6634
2002-10-24,-0.4776
2002-10-25,-1.8234
2002-10-28,-1.7595
2002-10-29,2.0896
2002-10-30,8.2846
2002-10-31,-3.4203
2002-11-01,3.9143
2002-11-04,10.1256
2002-11-05,-2.5979
2002-11-06,8.0268
2002-11-07,-5.8824
2002-11-08,-6.4967
2002-11-11,-5.1011
2002-11-12,8.1557
2002-11-13,-2.7420999999999998
2002-11-14,6.6079
2002-11-15,-2.6446
2002-11-18,0.1698
2002-11-19,-4.661
2002-11-20,2.8444000000000003
2002-11-21,11.4952
2002-11-22,7.8217
2002-11-25,5.5432
2002-11-26,-2.7929
2002-11-27,7.2179
2002-11-29,-0.5882
2002-12-02,2.6298
2002-12-03,-7.0468
2002-12-04,-5.3067
2002-12-05,-4.294
2002-12-06,2.2814
2002-12-09,-6.8401
2002-12-10,2.7135
2002-12-11,-1.3209
2002-12-12,-0.2362
2002-12-13,-19.7316
2002-12-16,-1.5733000000000001
2002-12-17,-3.6963
2002-12-18,-6.1203
2002-12-19,-6.6298
2002-12-20,1.0651
2002-12-23,0.0
2002-12-24,2.0023
2002-12-26,1.1365
2002-12-27,-0.9081
2002-12-30,0.8018
2002-12-31,-0.2273
2003-01-02,7.1754
2003-01-03,-3.932
2003-01-06,3.208
2003-01-07,-1.3934
2003-01-08,-1.087
2003-01-09,7.8022
2003-01-10,1.8349
2003-01-13,-6.4064
2003-01-14,3.9465
2003-01-15,-7.0892
2003-01-16,-6.423
2003-01-17,-5.4556000000000004
2003-01-21,7.7732
2003-01-22,-0.6969
2003-01-23,4.0936
2003-01-24,4.2697
2003-01-27,-3.556
2003-01-28,3.5754
2003-01-29,-1.726
2003-01-30,-3.9407
2003-01-31,0.4457
2003-02-03,0.4551
2003-02-04,0.5663
2003-02-05,-0.1126
2003-02-06,0.6764
2003-02-07,-3.1355
2003-02-10,1.9653
2003-02-11,-0.1134
2003-02-12,0.0
2003-02-13,0.454
2003-02-14,0.452
2003-02-18,6.7492
2003-02-19,-2.1075
2003-02-20,2.7987
2003-02-21,0.5236
2003-02-24,-1.25
2003-02-25,0.8439
2003-02-26,-1.3598
2003-02-27,2.2269
2003-02-28,2.1784
2003-03-03,1.5228000000000002
2003-03-04,-2.2
2003-03-05,-2.1471999999999998
2003-03-06,-0.7315
2003-03-07,-1.7894999999999999
2003-03-10,-3.537
2003-03-11,-2.7778
2003-03-12,2.6286
2003-03-13,9.6882
2003-03-14,-2.8426
2003-03-17,4.9112
2003-03-18,0.7968
2003-03-19,-5.1383
2003-03-20,-5.3125
2003-03-21,3.7404
2003-03-24,-2.0148
2003-03-25,2.3810000000000002
2003-03-26,-2.0085
2003-03-27,1.6181
2003-03-28,-0.2123
2003-03-31,-2.6596
2003-04-01,1.2022
2003-04-02,3.0238
2003-04-03,-1.4675
2003-04-04,0.4255
2003-04-07,0.3178
2003-04-08,-0.528
2003-04-09,-0.4246
2003-04-10,-2.2388
2003-04-11,-1.9628999999999999
2003-04-14,0.1112
2003-04-15,2.1111
2003-04-16,1.741
2003-04-17,4.7059
2003-04-21,-0.9193
2003-04-22,1.4433
2003-04-23,1.626
2003-04-24,-1.5
2003-04-25,-1.8274
2003-04-28,4.4467
2003-04-29,0.6931
2003-04-30,0.0983
2003-05-01,0.7859
2003-05-02,5.5556
2003-05-05,-2.0314
2003-05-06,4.901
2003-05-07,-0.8086
2003-05-08,-0.0996
2003-05-09,0.3717
2003-05-12,1.8067
2003-05-13,-0.6211
2003-05-14,3.8393
2003-05-15,-2.5795
2003-05-16,-1.5004
2003-05-19,-3.0466
2003-05-20,-2.0333
2003-05-21,-0.4717
2003-05-22,2.7488
2003-05-23,-0.0923
2003-05-27,6.4635
2003-05-28,2.6019
2003-05-29,-0.3381
2003-05-30,1.7812000000000001
2003-06-02,3.1667
2003-06-03,-0.4847
2003-06-04,9.1721
2003-06-05,-3.1227
2003-06-06,-1.7652
2003-06-09,-4.6094
2003-06-10,1.9656
2003-06-11,1.1245
2003-06-12,0.556
2003-06-13,-4.9763
2003-06-16,2.2444
2003-06-17,-0.4065
2003-06-18,2.5305999999999997
2003-06-19,-0.7166
2003-06-20,-0.3208
2003-06-23,-5.9533000000000005
2003-06-24,-5.7314
2003-06-25,2.2686
2003-06-26,2.9281
2003-06-27,-0.6897
2003-06-30,-0.2604
2003-07-01,1.0444
2003-07-02,8.6133
2003-07-03,-2.7756
2003-07-07,3.5888999999999998
2003-07-08,2.126
2003-07-09,0.0
2003-07-10,-4.3177
2003-07-11,4.6737
2003-07-14,-0.8468
2003-07-15,-2.795
2003-07-16,-2.1565
2003-07-17,-5.2245
2003-07-18,1.2059
2003-07-21,2.9787
2003-07-22,-1.2397
2003-07-23,0.0837
2003-07-24,7.9431
2003-07-25,4.8025
2003-07-28,5.8389
2003-07-29,-1.3966
2003-07-30,0.779
2003-07-31,1.4055
2003-08-01,-1.9404
2003-08-04,-0.8481
2003-08-05,-2.851
2003-08-06,-1.7608000000000001
2003-08-07,-0.7468
2003-08-08,-0.602
2003-08-11,1.2112
2003-08-12,4.9364
2003-08-13,-1.5681
2003-08-14,2.5343999999999998
2003-08-15,-1.7654999999999998
2003-08-18,4.2416
2003-08-19,8.2759
2003-08-20,-1.0828
2003-08-21,4.0567
2003-08-22,0.2475
2003-08-25,-2.037
2003-08-26,-1.3862999999999999
2003-08-27,3.3866
2003-08-28,-0.0618
2003-08-29,2.1027
2003-09-02,-0.1817
2003-09-03,1.517
2003-09-04,3.5864000000000003
2003-09-05,0.6924
2003-09-08,2.235
2003-09-09,-0.5045
2003-09-10,-2.8731999999999998
2003-09-11,0.058
2003-09-12,1.8551
2003-09-15,-0.2846
2003-09-16,3.0251
2003-09-17,1.4404
2003-09-18,-1.2561
2003-09-19,-2.0465
2003-09-22,-3.5008
2003-09-23,0.0585
2003-09-24,-5.9649
2003-09-25,-2.3632
2003-09-26,-2.0382
2003-09-29,3.446
2003-09-30,-2.3256
2003-10-01,2.7027
2003-10-02,0.5013
2003-10-03,6.9825
2003-10-06,1.049
2003-10-07,0.8074
2003-10-08,-1.3158
2003-10-09,1.4493
2003-10-10,-0.4571
2003-10-13,2.1814
2003-10-14,0.0562
2003-10-15,-1.5722
2003-10-16,-0.2852
2003-10-17,-5.0915
2003-10-20,0.6631
2003-10-21,1.8563
2003-10-22,-5.4674
2003-10-23,0.8085
2003-10-24,3.2079
2003-10-27,1.0759
2003-10-28,4.0804
2003-10-29,2.7841
2003-10-30,-1.1609
2003-10-31,-2.9642
2003-11-03,3.4006
2003-11-04,2.3969
2003-11-05,1.1976
2003-11-06,3.7655
2003-11-07,1.1923
2003-11-10,-3.3299
2003-11-11,-0.7949
2003-11-12,3.8996
2003-11-13,-2.0566
2003-11-14,-4.1995000000000005
2003-11-17,-1.9726
2003-11-18,-1.5091999999999999
2003-11-19,1.8729
2003-11-20,-3.3983
2003-11-21,0.9227
2003-11-24,2.2286
2003-11-25,-2.18
2003-11-26,3.7714
2003-11-28,-1.2115
2003-12-01,1.6722000000000001
2003-12-02,-2.6864
2003-12-03,-2.5915
2003-12-04,0.6362
2003-12-05,-3.7356
2003-12-08,-1.6716
2003-12-09,-4.3716
2003-12-10,-0.8889
2003-12-11,6.8546
2003-12-12,0.2998
2003-12-15,-0.3586
2003-12-16,-1.0798
2003-12-17,-2.9109
2003-12-18,6.9332
2003-12-19,-2.8037
2003-12-22,2.0433
2003-12-23,1.2955999999999999
2003-12-24,-1.1628
2003-12-26,-0.9412
2003-12-29,2.1971
2003-12-30,2.208
2003-12-31,-2.3877
2004-01-02,1.5143
2004-01-05,1.2622
2004-01-06,0.4533
2004-01-07,3.7225
2004-01-08,2.2838
2004-01-09,-0.8506
2004-01-12,2.9491
2004-01-13,1.1979
2004-01-14,3.5512
2004-01-15,1.1431
2004-01-16,15.3317
2004-01-20,4.2182
2004-01-21,-6.7866
2004-01-22,3.4211
2004-01-23,-2.2477
2004-01-26,-0.0868
2004-01-27,-2.6487
2004-01-28,-4.6833
2004-01-29,-0.1404
2004-01-30,1.5464
2004-02-02,-2.3535
2004-02-03,-0.5198
2004-02-04,-5.0831
2004-02-05,1.4014
2004-02-06,5.1333
2004-02-09,-0.0469
2004-02-10,0.9864
2004-02-11,-0.2326
2004-02-12,-0.7459
2004-02-13,-1.3620999999999999
2004-02-17,2.3810000000000002
2004-02-18,-2.0
2004-02-19,-2.6103
2004-02-20,-2.3392
2004-02-23,-4.3413
2004-02-24,-1.1476
2004-02-25,0.2639
2004-02-26,0.0
2004-02-27,0.6842
2004-03-01,3.1364
2004-03-02,0.2534
2004-03-03,-1.8199999999999998
2004-03-04,1.4933
2004-03-05,-1.1162
2004-03-08,-7.6963
2004-03-09,-4.2246
2004-03-10,-4.4109
2004-03-11,0.3643
2004-03-12,6.8966
2004-03-15,-6.0555
2004-03-16,1.4458
2004-03-17,7.4822
2004-03-18,-0.5525
2004-03-19,-2.3333
2004-03-22,-1.7065000000000001
2004-03-23,-1.8519
2004-03-24,0.1769
2004-03-25,4.0024
2004-03-26,-0.1698
2004-03-29,1.7006999999999999
2004-03-30,0.8919
2004-03-31,-1.7127
2004-04-01,3.1478
2004-04-02,3.9782
2004-04-05,0.9958
2004-04-06,-2.5947
2004-04-07,-0.586
2004-04-08,-0.5359
2004-04-12,1.5625
2004-04-13,-4.2971
2004-04-14,0.7761
2004-04-15,-1.2651
2004-04-16,-1.8942
2004-04-19,2.1011
2004-04-20,-3.4483
2004-04-21,6.106
2004-04-22,-7.8719
2004-04-23,-1.2964
2004-04-26,-1.6118999999999999
2004-04-27,-0.7888
2004-04-28,-4.8318
2004-04-29,-2.6992000000000003
2004-04-30,-5.0859
2004-05-03,1.0438
2004-05-04,5.0275
2004-05-05,-1.8361
2004-05-06,-1.67
2004-05-07,-3.5326
2004-05-10,-2.1831
2004-05-11,1.4399
2004-05-12,3.1938
2004-05-13,-2.5446999999999997
2004-05-14,-2.964
2004-05-17,-3.5636
2004-05-18,4.4495000000000005
