ticker,GNCP US Equity
2005-03-18,-5.1724
2005-03-21,-18.1818
2005-03-22,3.3333
2005-03-23,2.1505
2005-03-24,1.0526
2005-03-28,-2.0833
2005-03-29,-0.8511
2005-03-30,-7.7253
2005-03-31,9.3023
2005-04-01,-4.2553
2005-04-04,-5.5556
2005-04-05,0.0
2005-04-06,-5.6471
2005-04-07,20.9476
2005-04-08,0.0
2005-04-11,2.0619
2005-04-12,-16.1616
2005-04-13,1.2048
2005-04-14,-6.9048
2005-04-15,12.532
2005-04-18,-3.1818
2005-04-19,0.4695
2005-04-20,2.8037
2005-04-21,13.6364
2005-04-22,1.0
2005-04-25,2.9703
2005-04-26,5.1923
2005-04-27,2.3766
2005-04-28,-0.1786
2005-04-29,-7.8712
2005-05-02,-17.4757
2005-05-03,-4.7059
2005-05-04,1.2346
2005-05-05,2.439
2005-05-06,-0.4762
2005-05-09,-6.6986
2005-05-10,-7.1795
2005-05-11,2.2099
2005-05-12,-14.8649
2005-05-13,0.0
2005-05-16,6.3492
2005-05-17,4.4776
2005-05-18,-6.8571
2005-05-19,-14.1104
2005-05-20,3.5714
2005-05-23,1.7241
2005-05-24,5.0847
2005-05-25,-3.2258
2005-05-26,-5.0
2005-05-27,-3.1579
2005-05-31,-34.7826
2005-06-01,33.3333
2005-06-02,0.0
2005-06-03,10.4167
2005-06-06,2.6414999999999997
2005-06-07,0.3676
2005-06-08,-0.3663
2005-06-09,-4.4118
2005-06-10,1.9231
2005-06-13,-3.7736
2005-06-14,0.0
2005-06-15,-3.9215999999999998
2005-06-16,-2.0408
2005-06-17,-4.1667
2005-06-20,-8.6957
2005-06-21,9.5238
2005-06-22,4.3478
2005-06-23,8.3333
2005-06-24,-5.7692
2005-06-27,-6.1224
2005-06-28,2.1739
2005-06-29,-2.9787
2005-06-30,-1.3158
2005-07-01,-9.7778
2005-07-05,8.3744
2005-07-06,1.8182
2005-07-07,-10.7143
2005-07-08,-13.0
2005-07-11,-9.1954
2005-07-12,-14.557
2005-07-13,-14.8148
2005-07-14,-8.6957
2005-07-15,14.2857
2005-07-18,8.3333
2005-07-19,6.1538
2005-07-20,-2.8986
2005-07-21,8.9552
2005-07-22,-7.5342
2005-07-25,-10.3704
2005-07-26,11.5702
2005-07-27,-5.1852
2005-07-28,-10.1563
2005-07-29,0.8696
2005-08-01,-9.4828
2005-08-02,-0.9524
2005-08-03,-3.8462
2005-08-04,-8.0
2005-08-05,-13.0435
2005-08-08,-12.5
2005-08-09,-1.4285999999999999
2005-08-10,5.7971
2005-08-11,-5.4795
2005-08-12,-1.4493
2005-08-15,-22.0588
2005-08-16,3.7736
2005-08-17,-16.3636
2005-08-18,100.0
2005-08-19,-19.5652
2005-08-22,8.1081
2005-08-23,45.0
2005-08-24,-5.1724
2005-08-25,-14.5455
2005-08-26,-9.5745
2005-08-29,-11.7647
2005-08-30,9.3333
2005-08-31,-7.3171
2005-09-01,-7.8947
2005-09-02,2.8571
2005-09-06,-9.7222
2005-09-07,1.5385
2005-09-08,6.0606
2005-09-09,-11.4286
2005-09-12,-19.3548
2005-09-13,6.0
2005-09-14,-5.6604
2005-09-15,0.0
2005-09-16,0.0
2005-09-19,-2.0
2005-09-20,0.0
2005-09-21,-14.2857
2005-09-22,-2.3810000000000002
2005-09-23,-2.439
2005-09-26,7.5
2005-09-27,-4.4186
2005-09-28,7.056
2005-09-29,2.2727
2005-09-30,-2.2222
2005-10-03,-9.0909
2005-10-04,0.0
2005-10-05,10.0
2005-10-06,-9.0909
2005-10-07,0.0
2005-10-10,-2.5
2005-10-11,0.0
2005-10-12,-5.1282
2005-10-13,-5.4054
2005-10-14,0.0
2005-10-17,0.0
2005-10-18,0.0
2005-10-19,0.0
2005-10-20,5.7143
2005-10-21,2.7027
2005-10-24,0.0
2005-10-25,-7.8947
2005-10-26,0.0
2005-10-27,0.0
2005-10-28,-5.7143
2005-10-31,-3.0303
2005-11-01,9.375
2005-11-02,-7.1429
2005-11-03,4.6154
2005-11-04,0.0
2005-11-07,23.5294
2005-11-08,23.8095
2005-11-09,3.8462
2005-11-10,31.4815
2005-11-11,-7.0423
2005-11-14,-9.0909
2005-11-15,-13.3333
2005-11-16,4.6154
2005-11-17,6.6176
2005-11-18,0.0
2005-11-21,-13.7931
2005-11-22,-4.0
2005-11-23,2.0833
2005-11-25,0.0
2005-11-28,-10.0
2005-11-29,-0.2268
2005-11-30,-4.5455
2005-12-01,0.0
2005-12-02,2.3810000000000002
2005-12-05,-4.6512
2005-12-06,-2.439
2005-12-07,10.0
2005-12-08,-2.2727
2005-12-09,11.6279
2005-12-12,-2.0833
2005-12-13,-8.5106
2005-12-14,0.0
2005-12-15,-4.6512
2005-12-16,17.0732
2005-12-19,-12.5
2005-12-20,-4.7619
2005-12-21,0.0
2005-12-22,-2.5
2005-12-23,-1.2821
2005-12-27,-9.0909
2005-12-28,17.1429
2005-12-29,-7.3171
2005-12-30,-5.2632
2006-01-03,-5.5556
2006-01-04,-8.8235
2006-01-05,9.6774
2006-01-06,-2.9412000000000003
2006-01-09,6.0606
2006-01-10,-2.8571
2006-01-11,8.8235
2006-01-12,-2.7027
2006-01-13,0.0
2006-01-17,-2.7778
2006-01-18,-8.0
2006-01-19,-14.2857
2006-01-20,-5.7971
2006-01-23,-38.4615
2006-01-24,-40.625
2006-01-25,26.3158
2006-01-26,8.3333
2006-01-27,7.6923
2006-01-30,-26.4286
2006-01-31,-17.4757
2006-02-01,11.7647
2006-02-02,-10.526299999999999
2006-02-03,5.8824
2006-02-06,0.0
2006-02-07,11.1111
2006-02-08,20.0
2006-02-09,-16.6667
2006-02-10,0.0
2006-02-13,0.0
2006-02-14,5.0
2006-02-15,-23.8095
2006-02-16,-18.75
2006-02-17,-7.6923
2006-02-21,-8.3333
2006-02-22,27.2727
2006-02-23,0.0
2006-02-24,0.0
2006-02-27,0.0
2006-02-28,0.0
2006-03-01,-1.4285999999999999
2006-03-02,-4.3478
2006-03-03,13.6364
2006-03-06,-10.6667
2006-03-07,-2.9851
2006-03-08,0.0
2006-03-09,0.0
2006-03-10,-7.6923
2006-03-13,-8.3333
2006-03-14,0.0
2006-03-15,1.8182
2006-03-16,-1.7856999999999998
2006-03-17,1.8182
2006-03-20,-1.7856999999999998
2006-03-21,0.0
2006-03-22,0.0
2006-03-23,9.0909
2006-03-24,-16.6667
2006-03-27,0.0
2006-03-28,20.0
2006-03-30,-8.3333
2006-03-31,5.4545
2006-04-03,0.0
2006-04-04,-13.7931
2006-04-05,10.0
2006-04-06,-9.0909
2006-04-07,10.0
2006-04-10,-9.0909
2006-04-11,-20.0
2006-04-12,0.0
2006-04-13,25.0
2006-04-17,-20.0
2006-04-18,-10.0
2006-04-19,0.0
2006-04-20,11.1111
2006-04-21,0.0
2006-04-24,0.0
2006-04-25,0.0
2006-04-26,-20.0
2006-04-27,25.0
2006-04-28,12.5
2006-05-01,0.0
2006-05-02,0.0
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,0.0
2006-05-10,0.0
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,2.2222
2006-05-17,-2.1739
2006-05-22,0.0
2006-05-23,0.0
2006-05-24,-22.2222
2006-05-25,0.0
2006-05-26,42.8571
2006-05-30,0.0
2006-05-31,-20.0
2006-06-01,0.0
2006-06-02,32.5
2006-06-05,-24.5283
2006-06-07,0.0
2006-06-08,25.0
2006-06-09,-20.0
2006-06-12,0.0
2006-06-14,0.0
2006-06-16,0.0
2006-06-19,-12.5
2006-06-20,14.2857
2006-06-22,0.0
2006-06-23,-12.5
2006-06-26,14.2857
2006-06-28,-20.0
2006-06-29,-6.25
2006-06-30,-23.3333
2006-07-05,0.0
2006-07-06,-32.6087
2006-07-07,61.2903
2006-07-11,-19.5
2006-07-13,24.2236
2006-07-14,-24.0
2006-07-17,0.0
2006-07-18,0.0
2006-07-19,36.8421
2006-07-20,-23.0769
2006-07-21,-5.0
2006-07-24,-5.2632
2006-07-25,0.0
2006-07-26,0.0
2006-07-27,38.8889
2006-07-31,-28.0
2006-08-03,38.8889
2006-08-07,-28.0
2006-08-08,38.8889
2006-08-09,0.0
2006-08-10,-28.0
2006-08-11,0.0
2006-08-14,0.0
2006-08-15,0.0
2006-08-18,0.0
2006-08-23,0.0
2006-08-25,0.0
2006-08-28,0.0
2006-08-29,0.0
2006-08-30,0.0
2006-09-01,-11.1111
2006-09-05,87.5
2006-09-06,0.0
2006-09-07,0.0
2006-09-08,-16.6667
2006-09-11,20.0
2006-09-12,0.0
2006-09-13,0.0
2006-09-14,33.3333
2006-09-15,0.0
2006-09-18,-25.0
2006-09-19,0.0
2006-09-20,0.0
2006-09-21,0.0
2006-09-22,-16.6667
2006-09-25,40.0
2006-09-26,-37.1429
2006-09-27,0.0
2006-09-28,0.0
2006-09-29,0.0
2006-10-02,59.0909
2006-10-03,-37.1429
2006-10-04,0.0
2006-10-05,59.0909
2006-10-06,-42.8571
2006-10-11,25.0
2006-10-12,0.0
2006-10-13,20.0
2006-10-16,-33.3333
2006-10-17,0.0
2006-10-18,0.0
2006-10-19,0.0
2006-10-20,25.0
2006-10-25,-32.0
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,0.0
2006-11-01,47.0588
2006-11-03,-32.0
2006-11-06,0.0
2006-11-07,0.0
2006-11-08,0.0
2006-11-09,0.0
2006-11-10,0.0
2006-11-13,0.0
2006-11-14,76.4706
2006-11-15,-43.3333
2006-11-17,0.0
2006-11-20,0.0
2006-11-21,0.0
2006-11-24,17.647100000000002
2006-11-27,-40.0
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,0.0
2006-12-05,41.6667
2006-12-06,0.0
2006-12-07,-29.4118
2006-12-08,25.0
2006-12-11,-20.0
2006-12-12,0.0
2006-12-13,0.0
2006-12-14,0.0
2006-12-15,0.0
2006-12-18,4.1667
2006-12-19,-4.0
2006-12-20,0.0
2006-12-21,0.0
2006-12-22,16.6667
2006-12-26,-14.2857
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,4.1667
2007-01-03,-4.0
2007-01-05,0.0
2007-01-08,0.0
2007-01-09,0.0
2007-01-10,16.6667
2007-01-11,-14.2857
2007-01-17,0.0
2007-01-18,0.0
2007-01-22,0.0
2007-01-24,0.0
2007-01-25,0.0
2007-01-26,16.6667
2007-01-29,0.0
2007-01-30,-28.5714
2007-01-31,-5.0
2007-02-01,-5.2632
2007-02-02,33.3333
2007-02-05,-16.6667
2007-02-06,20.0
2007-02-07,-16.6667
2007-02-09,0.0
2007-02-12,0.0
2007-02-14,0.0
2007-02-15,0.0
2007-02-21,0.0
2007-02-22,0.0
2007-02-26,0.0
2007-02-27,0.0
2007-03-01,0.0
2007-03-05,0.0
2007-03-07,0.0
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-22,40.0
2007-03-23,0.0
2007-03-26,-21.4286
2007-03-28,27.2727
2007-03-30,-28.5714
2007-04-03,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-12,0.0
2007-04-13,40.0
2007-04-16,0.0
2007-04-17,0.0
2007-04-19,-28.5714
2007-04-25,0.0
2007-04-30,0.0
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,0.0
2007-05-07,0.0
2007-05-09,0.0
2007-05-11,0.0
2007-05-15,0.0
2007-05-16,-10.0
2007-05-18,0.0
2007-05-23,0.0
2007-05-24,0.0
2007-05-25,11.1111
2007-06-01,-10.0
2007-06-07,55.5556
2007-06-11,-42.8571
2007-06-12,-12.5
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,0.0
2007-06-19,0.0
2007-06-22,0.0
2007-06-25,0.0
2007-06-26,0.0
2007-06-27,0.0
2007-06-28,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-11,0.0
2007-07-12,0.0
2007-07-16,0.0
2007-07-18,0.0
2007-07-20,42.8571
2007-07-23,-20.0
2007-07-24,75.0
2007-07-25,-42.8571
2007-07-26,75.0
2007-07-31,-42.8571
2007-08-02,0.0
2007-08-09,0.0
2007-08-16,75.0
2007-08-17,0.0
2007-08-21,-42.8571
2007-08-23,0.0
2007-08-24,0.0
2007-08-29,75.0
2007-08-30,-42.8571
2007-09-04,25.0
2007-09-05,0.0
2007-09-06,0.0
2007-09-11,0.0
2007-09-20,0.0
2007-09-25,10.0
2007-09-28,0.0
2007-10-02,0.0
2007-10-04,0.0
2007-10-08,0.0
2007-10-10,0.0
2007-10-11,27.2727
2007-10-12,-14.2857
2007-10-15,0.0
2007-10-16,16.6667
2007-10-17,-14.2857
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,0.0
2007-10-25,-16.6667
2007-10-26,0.0
2007-10-29,10.0
2007-10-30,0.0
2007-10-31,0.0
2007-11-02,27.2727
2007-11-05,-28.5714
2007-11-06,0.0
2007-11-07,40.0
2007-11-08,-28.5714
2007-11-12,40.0
2007-11-14,0.0
2007-11-21,-42.8571
2007-11-23,75.0
2007-11-27,-28.5714
2007-11-28,0.0
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,40.0
2007-12-04,0.0
2007-12-06,-42.8571
2007-12-10,0.0
2007-12-11,75.0
2007-12-13,0.0
2007-12-14,0.0
2007-12-17,-42.8571
2007-12-18,-37.5
2007-12-19,0.0
2007-12-20,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,160.0
2007-12-31,-61.5385
2008-01-04,0.0
2008-01-07,0.0
2008-01-15,0.0
2008-01-16,0.0
2008-01-18,0.0
2008-01-25,20.0
2008-02-05,0.0
2008-02-11,0.0
2008-02-13,0.0
2008-02-19,0.0
2008-02-21,0.0
2008-02-22,116.6667
2008-02-28,-53.8462
2008-03-06,116.6667
2008-03-13,0.0
2008-03-19,-53.8462
2008-03-25,-16.6667
2008-03-27,0.0
2008-04-01,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-09,100.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-16,-20.0
2008-04-22,0.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-05-02,-25.0
2008-05-06,33.3333
2008-05-07,0.0
2008-05-08,-25.0
2008-05-09,100.0
2008-05-12,-50.0
2008-05-19,0.0
2008-05-21,0.0
2008-05-29,0.0
2008-06-02,0.0
2008-06-04,0.0
2008-06-11,0.0
2008-06-19,0.0
2008-06-26,0.0
2008-06-30,100.0
2008-07-01,-50.0
2008-07-11,66.6667
2008-07-14,-40.0
2008-07-15,58.3333
2008-07-17,0.0
2008-07-22,-47.3684
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-08,0.0
2008-08-19,0.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-09-02,-20.0
2008-09-09,-50.0
2008-09-16,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,0.0
2008-10-01,0.0
2008-10-02,0.0
2008-10-08,0.0
2008-10-14,0.0
2008-10-23,25.0
2008-10-29,-20.0
2008-11-04,0.0
2008-11-05,0.0
2008-11-11,150.0
2008-11-12,-60.0
2008-11-14,-40.625
2008-11-18,0.0
2008-11-19,0.0
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,68.4211
2008-12-11,0.0
2008-12-26,-33.3333
2008-12-29,0.0
2008-12-30,0.0
2009-01-05,0.0
2009-01-07,0.0
2009-01-21,25.0
2009-02-09,0.0
2009-02-20,0.0
2009-03-02,0.0
2009-03-03,0.0
2009-03-05,0.0
2009-03-10,40.0
2009-03-12,-28.5714
2009-03-23,0.0
2009-04-02,0.0
2009-04-08,40.0
2009-04-28,-68.5714
2009-05-01,0.0
2009-05-04,0.0
2009-05-26,0.0
2009-07-29,90.9091
2009-08-10,-28.5714
2009-08-19,40.0
2009-08-26,-52.381
2009-09-09,0.0
2009-09-18,100.0
2009-10-05,400.0
2009-10-06,-50.0
2009-10-08,-20.0
2009-10-26,-25.0
2009-10-27,0.0
2009-11-11,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-23,-33.3333
2009-11-24,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-09,50.0
2009-12-10,0.0
2009-12-18,-33.3333
2009-12-28,50.0
2009-12-31,0.0
2010-01-05,0.0
2010-02-05,0.0
2010-02-09,0.0
2010-02-11,0.0
2010-03-18,0.0
2010-04-15,233.3333
2010-04-16,50.0
2010-04-22,-33.3333
2010-04-26,0.0
2010-04-27,240.0
2010-05-17,2.9412000000000003
2010-05-25,-71.4286
2010-05-26,0.0
2010-06-11,150.0
2010-06-14,-40.0
2010-06-15,0.0
2010-06-18,0.0
2010-06-25,60.0
2010-07-08,-16.6667
2010-07-12,-24.9375
2010-07-13,66.5279
2010-07-14,0.0
2010-07-19,40.0
2010-07-20,0.0
2010-07-21,14.2857
2010-07-22,12.5
2010-07-23,0.0
2010-07-26,0.0278
2010-07-27,11.0803
2010-07-28,-10.0
2010-07-29,11.1111
2010-07-30,-10.0
2010-08-02,0.0278
2010-08-03,11.0803
2010-08-12,90.0
2010-08-13,-42.1053
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-09-02,0.0
2010-09-09,0.0
2010-09-17,-9.0909
2010-09-20,-60.0
2010-09-22,-25.0
2010-09-23,-33.3333
2010-10-04,-15.0
2010-10-12,-35.2941
2010-10-26,0.0
2010-10-27,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-11,-27.2727
2010-11-12,-25.0
2010-11-15,0.0
2010-11-29,-33.3333
2010-12-07,0.0
2010-12-31,150.0
2011-01-24,-60.0
2011-02-04,0.0
2011-02-08,50.0
2011-02-11,0.0
2011-02-16,-33.3333
2011-02-17,50.0
2011-03-03,-33.3333
2011-04-27,150.0
2011-05-03,-60.0
2011-07-08,150.0
2011-07-11,300.0
2011-07-15,0.0
2011-07-18,50.0
2011-07-19,16.6667
2011-07-20,28.5714
2011-07-21,22.2222
2011-07-22,18.1818
2011-07-25,10.7692
2011-07-26,4.1667
2011-07-27,6.6667
2011-07-28,6.25
2011-07-29,4.7059
2011-08-02,17.9775
2011-08-04,0.0
2011-08-08,-9.5238
2011-08-09,0.0
2011-08-10,6.3158
2011-08-11,-21.7822
2011-08-12,-12.6582
2011-08-15,2.8986
2011-08-16,15.493
2011-08-17,25.6098
2011-08-26,-50.4854
2011-08-29,0.0
2011-08-30,-0.9804
2011-09-01,36.6337
2011-09-06,1.4493
2011-09-08,-27.8571
2011-09-09,48.5149
2011-10-04,-8.0
2011-10-12,7.2464
2011-10-14,39.1892
2011-10-17,-28.1553
2011-10-24,-1.3514
2011-10-25,-43.8356
2011-10-26,2.439
2011-10-27,0.0
2011-10-28,78.5714
2011-11-11,-6.6667
2011-11-14,-31.4286
2011-11-21,-47.9167
2011-11-23,0.0
2011-11-28,-32.0
2011-11-29,29.4118
2011-11-30,31.8182
2011-12-02,58.6207
2011-12-05,-69.5652
2011-12-06,-7.1429
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,92.3077
2011-12-13,104.0
2011-12-15,-55.8824
2011-12-16,-2.2222
2011-12-19,9.0909
2011-12-21,150.0
2011-12-22,-80.0
2011-12-23,0.0
2011-12-27,25.0
2011-12-28,46.6667
2011-12-30,0.0
2012-01-03,-54.5455
2012-01-04,0.0
2012-01-05,20.0
2012-01-06,0.0
2012-01-10,-0.8333
2012-01-11,-24.3697
2012-01-12,11.1111
2012-01-13,-10.0
2012-01-17,-11.1111
2012-01-19,0.0
2012-01-20,-12.5
2012-01-24,42.8571
2012-01-26,10.0
2012-01-27,0.0
2012-01-30,0.0
2012-01-31,-27.2727
2012-02-02,12.5
2012-02-03,-11.1111
2012-02-06,62.5
2012-02-07,-45.3846
2012-02-08,69.0141
2012-02-09,-43.75
2012-02-10,18.5185
2012-02-14,-38.75
2012-02-15,-15.3061
2012-02-16,18.0723
2012-02-21,42.8571
2012-02-22,0.0
2012-02-23,42.8571
2012-02-24,-30.0
2012-02-27,-35.7143
2012-02-28,-33.3333
2012-02-29,-16.25
2012-03-01,99.005
2012-03-02,20.0
2012-03-07,-41.6667
2012-03-08,-14.2857
2012-03-09,3.3333
2012-03-12,77.4194
2012-03-13,-54.5455
2012-03-14,36.0
2012-03-15,-26.4706
2012-03-16,140.0
2012-03-19,0.0
2012-03-20,16.6667
2012-03-21,-42.8571
2012-03-22,-25.0
2012-03-23,65.0
2012-03-26,-29.2929
2012-03-27,0.0
2012-03-28,25.3571
2012-03-29,7.1225
2012-03-30,27.6596
2012-04-02,3.3333
2012-04-03,4.8387
2012-04-04,4.6154
2012-04-05,4.4118
2012-04-09,29.5775
2012-04-10,4.3478
2012-04-11,9.375
2012-04-12,4.7619
2012-04-13,4.5455
2012-04-16,-4.3478
2012-04-18,-4.5455
2012-04-19,-4.7619
2012-04-20,-21.0
2012-04-23,-37.3418
2012-04-24,-49.4949
2012-04-25,0.0
2012-04-27,18.0
2012-04-30,-15.2542
2012-05-01,19.5
2012-05-02,-19.6653
2012-05-03,24.2187
2012-05-04,34.1719
2012-05-07,50.0
2012-05-08,-50.0
2012-05-09,-26.6667
2012-05-10,81.8182
2012-05-11,-12.5
2012-05-14,0.0
2012-05-16,-28.5714
2012-05-17,-20.0
2012-05-18,0.0
2012-05-21,25.0
2012-05-25,12.0
2012-05-29,3.5714
2012-05-30,-27.5862
2012-05-31,-4.7619
2012-06-01,0.0
2012-06-04,-25.0
2012-06-05,66.6667
2012-06-12,32.0
2012-06-13,-9.0909
2012-06-14,0.0
2012-06-15,-5.0
2012-06-19,5.2632
2012-06-20,-33.3333
2012-06-21,42.5
2012-06-22,-29.8246
2012-06-25,40.0
2012-06-26,3.5714
2012-06-28,-8.6207
2012-07-02,-20.7547
2012-07-05,85.7143
2012-07-06,-16.6667
2012-07-09,-38.4615
2012-07-10,0.0
2012-07-11,0.0
2012-07-16,50.0
2012-07-17,33.3333
2012-07-18,0.0
2012-07-19,25.0
2012-07-20,0.0
2012-07-23,-20.0
2012-07-24,25.0
2012-07-25,-20.0
2012-07-26,25.0
2012-07-27,0.0
2012-07-30,-20.0
2012-07-31,70.0
2012-08-01,-33.8235
2012-08-02,0.0
2012-08-03,-17.7778
2012-08-06,-18.9189
2012-08-07,0.0
2012-08-09,-16.6667
2012-08-10,4.0
2012-08-13,0.0
2012-08-14,-3.8462
2012-08-17,-4.0
2012-08-20,0.0
2012-08-22,45.8333
2012-08-23,11.4286
2012-08-24,2.5641
2012-08-27,0.0
2012-08-29,-12.5
2012-08-31,-14.2857
2012-09-04,16.6667
2012-09-05,-14.2857
2012-09-06,60.0
2012-09-07,-27.0833
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,14.2857
2012-09-14,-12.5
2012-09-17,31.4286
2012-09-18,6.5217
2012-09-21,-16.3265
2012-09-24,-12.1951
2012-09-26,13.8889
2012-09-27,0.0
2012-09-28,2.7439
2012-10-01,17.5074
2012-10-03,0.0
2012-10-04,19.1919
2012-10-05,10.1695
2012-10-08,-36.9231
2012-10-09,21.9512
2012-10-10,28.0
2012-10-11,-29.6875
2012-10-12,12.2222
2012-10-15,-6.9307
2012-10-16,1.8617
2012-10-17,4.4386
2012-10-18,17.75
2012-10-19,12.1019
2012-10-22,-1.5152
2012-10-23,-7.6923
2012-10-24,8.3333
2012-10-25,0.0
2012-10-26,21.5385
2012-11-01,-11.3924
2012-11-02,12.857099999999999
2012-11-05,-7.5949
2012-11-06,8.2192
2012-11-07,13.7658
2012-11-08,-22.114
2012-11-09,28.5714
2012-11-12,0.0
2012-11-13,-22.2222
2012-11-14,-21.4286
2012-11-15,0.0
2012-11-16,-27.2727
2012-11-19,-10.0
2012-11-20,-16.6667
2012-11-21,0.0
2012-11-23,-33.3333
2012-11-26,-7.5
2012-11-27,-8.1081
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,-3.6765
2012-12-03,10.687
2012-12-04,32.4138
2012-12-05,1.5625
2012-12-07,12.0513
2012-12-10,-41.4188
2012-12-11,-18.75
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,46.1538
2012-12-17,-31.5789
2012-12-18,0.0
2012-12-20,-7.6923
2012-12-21,0.0
2012-12-24,4.1667
2012-12-27,15.0
2012-12-31,0.0
2013-01-02,0.8696
2013-01-03,-3.4483
2013-01-04,0.0
2013-01-07,0.0
2013-01-09,28.5714
2013-01-10,11.1111
2013-01-14,-25.0
2013-01-15,-22.5
2013-01-16,16.129
2013-01-17,11.1111
2013-01-18,53.3333
2013-01-25,-13.0435
2013-01-29,32.5
2013-01-30,7.5472
2013-01-31,4.8246
2013-02-01,12.1339
2013-02-04,-16.791
2013-02-05,-35.426
2013-02-06,11.1111
2013-02-07,-35.0
2013-02-08,4.8077
2013-02-11,-13.3028
2013-02-12,1.5873
2013-02-13,12.5
2013-02-14,11.1111
2013-02-15,13.3333
2013-02-20,-29.4118
2013-02-21,6.7708
2013-02-22,39.0244
2013-02-25,-2.807
2013-02-26,31.769
2013-02-27,-25.4795
2013-02-28,14.7059
2013-03-01,-30.7692
2013-03-04,-11.1111
2013-03-05,23.9583
2013-03-06,0.8403
2013-03-07,30.0
2013-03-08,2.5641
