ticker,TRBO US Equity
2015-07-21,-14.2857
2015-07-22,-8.3333
2015-07-23,-40.9091
2015-07-24,-97.2527
2015-08-03,510.0
2015-08-07,1.6393
2015-08-10,303.2258
2015-08-13,-56.0
2015-08-14,0.0
2015-08-17,-35.4545
2015-08-21,0.0
2015-08-25,322.5352
2015-08-27,-76.3333
2015-09-02,1.4085
2015-09-03,0.0
2015-09-08,0.0
2015-09-14,0.0
2015-09-16,-15.2778
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,0.0
2015-09-25,0.0
2015-09-29,0.0
2015-09-30,391.8033
2015-10-01,-79.6667
2015-10-05,31.1475
2015-10-20,0.0
2015-10-28,87.5
2015-10-29,-46.6667
2015-12-21,-62.5
2015-12-28,0.0
2015-12-29,0.0
2015-12-31,6.6667
2016-01-28,-6.25
2016-01-29,33.3333
2016-02-04,45.9375
2016-02-08,105.5675
2016-02-16,-66.6667
2016-03-03,-25.0
2016-03-17,0.0
2016-03-31,-83.3333
2016-05-20,1900.0
2016-05-23,-95.0
2016-07-27,360.0
2016-08-12,-56.5217
2016-08-22,1200.0
2016-08-23,7.6923
2016-08-30,-14.2857
2016-09-01,-8.3333
2016-09-06,0.0
2016-09-07,54.5455
2016-09-09,12.9412
2016-09-12,4.1667
2016-09-13,0.0
2016-09-14,15.0
2016-09-15,8.6957
2016-09-16,28.0
2016-09-19,59.375
2016-09-20,17.647100000000002
2016-09-21,10.8333
2016-09-22,27.5188
2016-09-23,74.5283
2016-09-26,6.7568
2016-09-27,-5.0633
2016-09-28,-41.3333
2016-09-29,35.2273
2016-09-30,0.8403
2016-10-03,25.0
2016-10-04,0.6667
2016-10-05,9.2715
2016-10-06,-32.7273
2016-10-07,-0.9009
2016-10-10,-9.0909
2016-10-11,-42.0
2016-10-12,20.6681
2016-10-13,0.0179
2016-10-17,-40.0
2016-10-18,0.0
2016-10-19,138.0952
2016-10-20,-15.1
2016-10-21,-3.4158
2016-10-24,-20.7317
2016-10-25,0.0
2016-10-26,43.2308
2016-10-31,-57.0354
2016-11-01,15.0
2016-11-03,-15.2174
2016-11-07,21.3301
2016-11-09,-4.9003
2016-11-10,-11.1111
2016-11-11,0.0
2016-11-14,0.0
2016-11-16,0.0
2016-11-17,-49.75
2016-11-18,94.0299
2016-11-21,-48.7179
2016-11-22,95.0
2016-11-23,-25.641
2016-11-29,3.4483
2016-11-30,10.0
2016-12-02,-24.2424
2016-12-05,0.0
2016-12-07,15.425
2016-12-12,104.4618
2016-12-14,0.0
2016-12-20,0.0
2016-12-27,-32.2034
2016-12-30,-47.5
2017-01-04,52.381
2017-01-05,-10.3125
2017-01-10,11.4983
2017-01-13,-22.4414
2017-01-17,-0.277
2017-01-18,-19.1919
2017-01-19,3.0
2017-01-25,0.0
2017-01-26,1.5473
2017-01-27,16.6418
2017-01-30,22.541
2017-01-31,-19.0635
2017-02-02,0.0
2017-02-03,-0.4907
2017-02-06,-9.0579
2017-02-07,11.8721
2017-02-08,-14.2857
2017-02-09,11.4286
2017-02-14,0.0
2017-02-21,-1.7094
2017-02-22,-6.5217
2017-02-23,-34.8837
2017-02-24,13.125
2017-03-01,-11.6022
2017-03-03,28.5714
2017-03-07,-1.7361
2017-03-08,10.2473
2017-03-13,-3.5256
2017-03-14,-20.2658
2017-03-15,0.0
2017-03-20,5.6667
2017-03-22,10.4101
2017-03-24,2.8571
2017-03-28,-5.5556
2017-03-29,0.0
2017-03-30,4.5221
2017-03-31,-1.5125
2017-04-04,-1.1429
2017-04-05,-1.7341
2017-04-06,0.0
2017-04-07,-2.5
2017-04-10,-0.4525
2017-04-11,-4.4318
2017-04-12,10.979
2017-04-13,-0.7143
2017-04-17,2.446
2017-04-18,-7.3034
2017-04-19,-4.3561
2017-04-20,33.0693
2017-04-21,-18.5714
2017-04-24,-18.1287
2017-04-25,-50.0
2017-04-26,-1.4285999999999999
2017-04-27,-20.2899
2017-04-28,-18.1818
2017-05-01,33.3333
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,-62.5
2017-05-05,-24.4444
2017-05-08,2.9412000000000003
2017-05-09,-26.7857
2017-05-10,27.8049
2017-05-11,-15.6489
2017-05-12,1.3575
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.4464
2017-05-18,-6.6667
2017-05-19,5.7143
2017-05-22,-3.6036
2017-05-23,-21.4953
2017-05-24,4.7619
2017-05-25,-1.7045
2017-05-26,2.8902
2017-05-30,-10.1124
2017-05-31,1.875
2017-06-01,1.227
2017-06-02,2.4242
2017-06-05,0.5917
2017-06-06,-1.1764999999999999
2017-06-07,-2.9333
2017-06-08,-6.7896
2017-06-09,5.2632
2017-06-12,-7.62
2017-06-13,-10.1537
2017-06-14,-33.7349
2017-06-15,30.9091
2017-06-16,11.1111
2017-06-19,-12.5
2017-06-20,-4.2857
2017-06-21,-2.9851
2017-06-22,4.6154
2017-06-23,-8.8235
2017-06-26,-20.9677
2017-06-27,-12.2449
2017-06-28,6.9767
2017-06-29,-4.3478
2017-06-30,-22.7273
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,14.7059
2017-07-07,-5.1282
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,8.1081
2017-07-13,5.0
2017-07-14,0.0
2017-07-17,-0.9524
2017-07-18,27.4038
2017-07-19,13.2075
2017-07-20,1.6667
2017-07-21,-16.3934
2017-07-24,-13.7255
2017-07-25,-13.6364
2017-07-26,-15.7895
2017-07-27,3.125
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,-18.1818
2017-08-02,3.7037
2017-08-03,3.5714
2017-08-04,-17.2414
2017-08-07,4.1667
2017-08-08,12.0
2017-08-09,3.5714
2017-08-10,-6.8966
2017-08-11,3.7037
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,3.5714
2017-08-17,-3.4483
2017-08-18,-7.1429
2017-08-21,3.8462
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,7.4074
2017-08-25,-3.4483
2017-08-28,0.0
2017-08-29,-5.3571
2017-08-30,-1.8868
2017-08-31,7.6923
2017-09-01,-3.5714
2017-09-05,-7.4074
2017-09-06,4.0
2017-09-07,-3.8462
2017-09-08,4.92
2017-09-11,-0.8769
2017-09-12,5.7692
2017-09-13,-1.8182
2017-09-14,-3.7037
2017-09-15,0.0
2017-09-18,-3.8462
2017-09-19,4.0
2017-09-20,-7.6923
2017-09-21,-4.1667
2017-09-22,4.3478
2017-09-25,0.0
2017-09-26,-8.3333
2017-09-27,9.0909
2017-09-28,-8.3333
2017-09-29,6.8182
2017-10-02,-2.1277
2017-10-03,-8.6957
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,9.5238
2017-10-09,-6.5217
2017-10-10,39.5349
2017-10-11,-16.6667
2017-10-12,4.0
2017-10-13,-2.0769
2017-10-16,-5.7345
2017-10-17,4.1667
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,-4.0
2017-10-23,-4.1667
2017-10-24,0.0
2017-10-25,-8.6957
2017-10-26,0.0
2017-10-27,4.7619
2017-10-30,0.0
2017-10-31,4.5455
2017-11-01,-4.3478
2017-11-02,0.0
2017-11-03,-4.5455
2017-11-06,4.7619
2017-11-07,-4.5455
2017-11-08,-4.7619
2017-11-09,-15.0
2017-11-10,0.0
2017-11-13,11.7647
2017-11-14,5.6842
2017-11-15,-10.3586
2017-11-16,0.0
2017-11-17,-5.5556
2017-11-20,0.0
2017-11-21,-17.647100000000002
2017-11-22,-7.1429
2017-11-24,23.0769
2017-11-27,-6.25
2017-11-28,6.6667
2017-11-29,25.0
2017-11-30,40.0
2017-12-01,3.5714
2017-12-04,-31.0345
2017-12-05,5.0
2017-12-06,4.7619
2017-12-07,-9.0909
2017-12-08,-10.0
2017-12-11,-5.5556
2017-12-12,-5.8824
2017-12-13,6.25
2017-12-14,23.5294
2017-12-15,-9.5238
2017-12-18,-5.2632
2017-12-19,-5.5556
2017-12-20,0.0
2017-12-21,-5.8824
2017-12-22,6.25
2017-12-26,-11.7647
2017-12-27,6.6667
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,-6.25
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,6.6667
2018-01-10,-6.25
2018-01-11,0.0
2018-01-12,6.6667
2018-01-16,6.25
2018-01-17,-11.7647
2018-01-18,0.0
2018-01-19,13.3333
2018-01-22,-11.7647
2018-01-23,-6.6667
2018-01-24,0.0
2018-01-25,7.1429
2018-01-26,-6.6667
2018-01-29,-7.1429
2018-01-30,3.8462
2018-01-31,55.5556
2018-02-01,-19.0476
2018-02-02,-11.7647
2018-02-05,13.3333
2018-02-06,-5.8824
2018-02-07,-6.25
2018-02-08,0.0
2018-02-09,6.6667
2018-02-12,-6.875
2018-02-13,0.6711
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,-6.6667
2018-02-20,0.0
2018-02-21,-3.5714
2018-02-22,-11.1111
2018-02-23,8.3333
2018-02-26,-7.6923
2018-02-27,8.3333
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,-7.6923
2018-03-12,-8.3333
2018-03-13,9.0909
2018-03-14,-8.3333
2018-03-15,8.1818
2018-03-16,0.8403
2018-03-19,0.0
2018-03-20,-8.3333
2018-03-21,0.0
2018-03-22,-9.0909
2018-03-23,0.0
2018-03-26,-10.0
2018-03-27,11.1111
2018-03-28,0.0
2018-03-29,20.0
2018-04-02,0.0
2018-04-03,-8.3333
2018-04-04,0.0
2018-04-05,-9.0909
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,10.0
2018-04-11,0.0
2018-04-12,-9.0909
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,-10.0
2018-04-19,0.0
2018-04-20,-11.1111
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,12.5
2018-04-26,-5.5556
2018-04-27,5.8824
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,11.1111
2018-05-07,-20.0
2018-05-08,12.5
2018-05-09,0.0
2018-05-10,-11.1111
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,-6.25
2018-05-18,6.6667
2018-05-21,-1.25
2018-05-22,1.2658
2018-05-23,-12.5
2018-05-24,0.0
2018-05-25,28.5714
2018-05-29,-11.1111
2018-05-30,0.0
2018-05-31,12.5
2018-06-01,-11.1111
2018-06-04,-12.5
2018-06-05,14.2857
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,-12.5
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,-14.2857
2018-06-18,16.6667
2018-06-19,14.2857
2018-06-20,-12.5
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,-7.1429
2018-06-26,-7.6923
2018-06-27,33.3333
2018-06-28,-12.5
2018-06-29,0.0
2018-07-02,14.2857
2018-07-03,-12.5
2018-07-05,14.2857
2018-07-06,-6.25
2018-07-09,0.0
2018-07-10,6.6667
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,-12.5
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,14.2857
2018-07-25,-12.5
2018-07-26,0.0
2018-07-27,14.2857
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,-12.5
2018-08-02,-14.2857
2018-08-03,25.0
2018-08-06,-6.6667
2018-08-07,14.2857
2018-08-08,-25.0
2018-08-09,25.0
2018-08-10,-6.6667
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,-14.2857
2018-08-16,16.6667
2018-08-17,-7.1429
2018-08-20,7.6923
2018-08-21,-14.2857
2018-08-22,16.6667
2018-08-23,-14.2857
2018-08-24,15.8333
2018-08-27,-6.4748
2018-08-28,-6.9231
2018-08-29,15.7025
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,-0.7143
2018-09-05,-13.6691
2018-09-06,-16.6667
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,20.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,-16.6667
2018-09-18,20.0
2018-09-19,-8.3333
2018-09-20,-9.0909
2018-09-21,20.0
2018-09-24,0.0
2018-09-25,-16.6667
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,10.0
2018-10-05,-9.0909
2018-10-08,10.0
2018-10-09,-9.0909
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,10.0
2018-10-15,9.0909
2018-10-16,-16.6667
2018-10-17,0.0
2018-10-18,-20.0
2018-10-19,0.0
2018-10-22,25.0
2018-10-23,0.0
2018-10-24,-20.0
2018-10-25,25.0
2018-10-26,-10.0
2018-10-29,-33.3333
2018-10-30,0.0
2018-10-31,33.3333
2018-11-01,0.0
2018-11-02,25.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,-40.0
2018-11-08,0.0
2018-11-09,-86.6667
2018-11-12,305.8333
2018-11-13,-42.5051
2018-11-14,25.0
2018-11-15,45.7143
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,-39.2157
2018-11-21,32.2581
2018-11-23,-29.2683
2018-11-26,27.5862
2018-11-27,-2.7027
2018-11-28,-22.2222
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,7.1429
2018-12-04,-10.0
2018-12-07,3.7037
2018-12-11,3.75
2018-12-12,0.0
2018-12-13,41.9966
2018-12-14,-32.1212
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,-3.5714
2018-12-20,0.0
2018-12-21,0.0
2018-12-26,1.8704
2018-12-27,22.705
2018-12-28,-18.5037
2018-12-31,-1.8359999999999999
2019-01-03,29.6296
2019-01-07,-20.0
2019-01-08,-1.7856999999999998
2019-01-15,-1.8182
2019-01-16,0.0
2019-01-18,0.0
2019-01-22,90.7407
2019-01-23,0.3883
2019-01-24,-21.9536
2019-01-25,17.72
2019-01-28,25.2632
2019-01-29,-7.563
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,-10.9091
2019-02-05,-28.5714
2019-02-06,-21.4286
2019-02-07,-5.4545
2019-02-08,0.0
2019-02-11,-2.3077
2019-02-12,-22.834600000000002
2019-02-13,22.449
2019-02-14,-36.25
2019-02-15,11.1111
2019-02-19,-2.9412000000000003
2019-02-20,-3.0303
2019-02-21,-6.25
2019-02-22,3.3333
2019-02-25,3.2258
2019-02-26,0.0
2019-02-27,-4.6875
2019-02-28,4.918
2019-03-01,25.0
2019-03-04,-7.5
2019-03-05,-8.1081
2019-03-06,11.7647
2019-03-07,-36.8421
2019-03-08,41.6667
2019-03-11,-7.3529
2019-03-12,-30.1587
2019-03-13,35.0
2019-03-14,13.8047
2019-03-15,-12.7515
2019-03-18,-5.9003
2019-03-19,-16.2162
2019-03-20,-9.6774
2019-03-21,42.8571
2019-03-22,0.0
2019-03-25,-1.6667
2019-03-26,-32.2034
2019-03-27,0.0
2019-03-28,14.25
2019-03-29,-38.7309
2019-04-02,42.8571
2019-04-04,-10.0
2019-04-08,5.0
2019-04-09,-22.5397
2019-04-10,-35.4508
2019-04-11,5.8201
2019-04-12,19.2
2019-04-15,-11.9128
2019-04-16,-2.8571
2019-04-17,-0.4902
2019-04-22,18.2266
2019-04-23,-20.4167
2019-04-25,-25.6545
2019-04-29,0.2817
2019-04-30,0.0
2019-05-03,110.6742
2019-05-06,76.0
2019-05-07,-33.7121
2019-05-08,37.1429
2019-05-09,-15.3333
2019-05-10,-1.5748
2019-05-13,15.0
2019-05-14,-4.3478
2019-05-15,-18.1818
2019-05-16,22.2222
2019-05-17,-13.6364
2019-05-20,-26.3158
2019-05-21,7.1429
2019-05-22,0.0
2019-05-23,-21.2667
2019-05-24,43.9458
2019-05-28,-41.1765
2019-05-29,9.7
2019-05-30,0.2735
2019-05-31,-16.9091
2019-06-03,31.291
2019-06-04,0.0
2019-06-05,37.5
2019-06-06,7.7867
2019-06-07,-1.6014
2019-06-10,-7.4286
2019-06-11,-1.2346
2019-06-12,-24.375
2019-06-13,-0.8264
2019-06-14,18.3333
2019-06-17,3.3521
2019-06-18,-0.6882
2019-06-19,-16.1578
2019-06-20,30.9329
2019-06-21,-6.0
2019-06-24,6.25
2019-06-26,-3.0038
2019-06-27,-7.3225999999999996
2019-06-28,-16.4636
2019-07-01,14.1667
2019-07-03,-12.4088
2019-07-05,0.0
2019-07-08,-16.6667
2019-07-09,-10.32
2019-07-10,-10.7939
2019-07-11,-25.0
2019-07-12,33.3333
2019-07-15,-18.75
2019-07-16,0.0
2019-07-17,38.8462
2019-07-18,9.6953
2019-07-19,-10.8586
2019-07-22,-9.3484
2019-07-23,-15.0
2019-07-24,-5.8824
2019-07-25,15.625
2019-07-26,-17.4054
2019-07-29,18.4555
2019-08-01,-4.4199
2019-08-02,-13.2948
2019-08-05,20.6667
2019-08-06,-28.1768
2019-08-07,34.6154
2019-08-08,-34.2857
2019-08-09,47.8261
2019-08-12,2.9412000000000003
2019-08-13,-2.8571
2019-08-14,-26.6912
2019-08-15,25.1755
2019-08-16,5.7692
2019-08-19,-18.1818
2019-08-20,20.5556
2019-08-21,-4.1475
2019-08-22,-5.4487
2019-08-26,24.4068
2019-08-27,-2.9699999999999998
2019-08-28,-16.5965
2019-08-29,-0.6734
2019-08-30,-8.4746
2019-09-03,0.0
2019-09-04,-10.7407
2019-09-05,-8.7137
2019-09-06,-19.0909
2019-09-09,-4.4944
2019-09-10,-2.3529
2019-09-11,-21.6867
2019-09-12,30.7692
2019-09-13,5.8824
2019-09-16,0.0
2019-09-17,-13.8889
2019-09-18,1.9355
2019-09-19,-5.6962
2019-09-20,0.6711
2019-09-23,-10.6667
2019-09-24,23.1343
2019-09-25,-24.2424
2019-09-26,24.0
2019-09-27,-17.4194
2019-09-30,-2.3438
2019-10-01,-4.0
2019-10-02,16.6667
2019-10-03,-8.0357
2019-10-04,8.7379
2019-10-07,0.0
2019-10-08,11.5429
2019-10-09,-23.1557
2019-10-10,-4.2333
2019-10-11,-4.3247
2019-10-15,0.0455
2019-10-16,0.0
2019-10-17,-7.6364
2019-10-22,-11.417300000000001
2019-10-23,0.0
2019-10-24,-4.1667
2019-10-25,-7.2464
2019-10-28,0.0
2019-10-29,-2.5
2019-10-30,-32.0513
2019-10-31,40.0
2019-11-01,-0.2695
2019-11-04,-18.9189
2019-11-05,0.0
2019-11-06,83.3333
2019-11-07,-9.0909
2019-11-08,-1.0
2019-11-12,-9.0909
2019-11-13,-11.1111
2019-11-14,-6.25
2019-11-15,-5.1733
2019-11-18,-25.4781
2019-11-19,5.6604
2019-11-20,-3.125
2019-11-21,-2.3041
2019-11-22,-28.3019
2019-11-25,15.7895
2019-11-26,15.0
2019-11-27,16.6008
2019-11-29,-11.8644
2019-12-02,13.461500000000001
2019-12-03,-18.6441
2019-12-04,-12.5
2019-12-05,30.9524
2019-12-06,-9.0909
2019-12-09,-32.0
2019-12-10,2.9412000000000003
2019-12-11,-2.8571
2019-12-12,-11.7647
2019-12-13,-13.3333
2019-12-16,15.3846
2019-12-17,5.6
2019-12-18,-8.4596
2019-12-19,-39.6552
2019-12-20,81.9429
2019-12-23,-3.8945
2019-12-24,-8.4967
2019-12-26,7.1429
2019-12-27,-6.6667
2019-12-30,7.1429
2019-12-31,-23.3333
2020-01-02,19.5652
2020-01-03,16.3636
2020-01-06,-6.25
2020-01-07,0.0
2020-01-08,26.6667
2020-01-09,-26.3158
2020-01-10,3.5714
2020-01-13,-27.5862
2020-01-14,-9.5238
2020-01-15,0.0
2020-01-16,2.6316
2020-01-17,43.5897
2020-01-21,-28.5714
2020-01-22,0.0
2020-01-23,-5.0
2020-01-24,5.2632
2020-01-27,50.0
2020-01-28,-36.6667
2020-01-29,-5.2632
2020-01-30,50.0
2020-01-31,11.1111
2020-02-03,0.0
2020-02-04,33.3333
2020-02-05,-16.875
2020-02-06,122.5564
2020-02-07,-31.0811
2020-02-10,-25.4902
2020-02-11,-28.947400000000002
2020-02-12,-7.4074
2020-02-13,-12.0
2020-02-14,-4.5455
2020-02-18,-19.0476
2020-02-19,-5.8824
2020-02-20,12.5
2020-02-21,-8.3333
2020-02-24,3.0303
2020-02-25,-5.8824
2020-02-26,12.5
2020-02-27,-9.7222
2020-02-28,-7.6923
2020-03-02,13.3333
2020-03-03,-0.2941
2020-03-04,0.295
2020-03-05,11.7647
2020-03-06,-5.2632
2020-03-09,-16.6667
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,-6.6667
2020-03-13,0.0
2020-03-16,42.8571
2020-03-17,-10.0
2020-03-18,61.1111
2020-03-19,-18.1034
2020-03-20,17.8947
2020-03-23,10.2857
2020-03-24,32.772
2020-03-25,-23.6585
2020-03-26,-13.738
2020-03-27,-3.7037
2020-03-30,73.0769
2020-03-31,-2.2222
2020-04-01,2.2727
2020-04-02,166.6667
2020-04-03,28.3333
2020-04-06,7.1429
2020-04-07,-53.9394
2020-04-08,-20.3947
2020-04-27,-58.6777
2020-04-28,8.0
2020-04-29,-11.1111
2020-04-30,-4.1667
2020-05-01,39.1304
2020-05-04,-6.25
2020-05-05,0.0
2020-05-06,-6.6667
2020-05-07,-25.0
2020-05-08,19.0476
2020-05-11,-20.0
2020-05-12,5.0
2020-05-13,9.5238
2020-05-14,-73.913
2020-05-15,0.0
2020-05-18,33.3333
2020-05-19,-25.0
2020-05-20,0.0
2020-05-21,16.6667
2020-05-22,0.0
2020-05-26,-14.2857
2020-05-27,50.0
2020-05-28,-11.1111
2020-05-29,-25.0
2020-06-01,-16.6667
2020-06-02,40.0
2020-06-03,-28.5714
2020-06-04,-40.0
2020-06-05,0.0
2020-06-08,33.3333
2020-06-09,-50.0
2020-06-10,50.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,66.6667
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,-20.0
2020-06-24,-25.0
2020-06-25,66.6667
2020-06-26,20.0
2020-06-29,-50.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,33.3333
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,-25.0
2020-07-10,33.3333
2020-07-13,0.0
2020-07-14,-25.0
2020-07-15,66.6667
2020-07-16,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,-40.0
2020-07-27,33.3333
2020-07-28,25.0
2020-07-29,-40.0
2020-07-30,66.6667
2020-07-31,-20.0
