ticker,WTI US Equity
2005-06-20,-2.5793
2005-06-21,0.7813
2005-06-22,0.3876
2005-06-23,-1.0296
2005-06-24,2.0806
2005-06-27,1.4862
2005-06-28,-0.7531
2005-06-29,0.5059
2005-06-30,0.9648
2005-07-01,1.2464
2005-07-05,4.0624
2005-07-06,0.1577
2005-07-07,-1.2205
2005-07-08,1.2753999999999999
2005-07-11,3.66
2005-07-12,5.9605
2005-07-13,-2.0781
2005-07-14,-4.2109
2005-07-15,1.185
2005-07-18,-3.3623
2005-07-19,5.7076
2005-07-20,-0.3698
2005-07-21,-2.3385
2005-07-22,5.2832
2005-07-25,-0.4332
2005-07-26,-1.3416000000000001
2005-07-27,-0.6248
2005-07-28,1.8491
2005-07-29,1.2709
2005-08-01,3.5855
2005-08-02,-0.6577
2005-08-03,0.5923
2005-08-04,-1.9051
2005-08-05,-1.3771
2005-08-08,-0.5371
2005-08-09,0.036
2005-08-10,5.4696
2005-08-11,-0.7165
2005-08-12,-1.8213
2005-08-15,-2.4151
2005-08-16,-3.1923
2005-08-17,-1.8525
2005-08-18,-1.661
2005-08-19,4.2994
2005-08-22,-0.7729
2005-08-23,-0.4822
2005-08-24,-0.7827
2005-08-25,2.3291
2005-08-26,-1.7254
2005-08-29,-0.635
2005-08-30,4.2857
2005-08-31,-1.2257
2005-09-01,3.1022
2005-09-02,3.0088
2005-09-06,0.8591
2005-09-07,5.1448
2005-09-08,0.4213
2005-09-09,4.324
2005-09-12,-1.8249
2005-09-13,-4.2218
2005-09-14,-0.3947
2005-09-15,3.8970000000000002
2005-09-16,0.3179
2005-09-19,3.9607
2005-09-20,1.0363
2005-09-21,-0.8145
2005-09-22,-4.5316
2005-09-23,-0.446
2005-09-26,-0.512
2005-09-27,0.7398
2005-09-28,0.0958
2005-09-29,2.6156
2005-09-30,0.8082
2005-10-03,-7.5239
2005-10-04,-2.134
2005-10-05,-6.0988
2005-10-06,-3.0479
2005-10-07,1.9461
2005-10-10,0.6608
2005-10-11,-1.6411
2005-10-12,0.927
2005-10-13,-2.2059
2005-10-14,1.203
2005-10-17,1.2259
2005-10-18,-3.2661
2005-10-19,-1.5554000000000001
2005-10-20,-4.4701
2005-10-21,2.6624
2005-10-24,6.0511
2005-10-25,0.741
2005-10-26,1.2137
2005-10-27,-1.8895
2005-10-28,5.4074
2005-10-31,2.6001
2005-11-01,-3.4247
2005-11-02,1.8085
2005-11-03,2.0899
2005-11-04,-3.4459
2005-11-07,-1.2367
2005-11-08,0.5725
2005-11-09,0.5336
2005-11-10,-1.38
2005-11-11,-2.117
2005-11-14,1.8695
2005-11-15,0.5038
2005-11-16,0.0358
2005-11-17,1.1811
2005-11-18,-2.0163
2005-11-21,3.8628
2005-11-22,4.2058
2005-11-23,-1.501
2005-11-25,-1.8286
2005-11-28,-0.4139
2005-11-29,-1.5933000000000002
2005-11-30,2.9567
2005-12-01,1.7094
2005-12-02,0.6387
2005-12-05,4.4422
2005-12-06,1.3751
2005-12-07,-2.3659
2005-12-08,-1.7771
2005-12-09,-2.7961
2005-12-12,0.7445
2005-12-13,1.1085
2005-12-14,0.2326
2005-12-15,1.2264
2005-12-16,-1.1133
2005-12-19,-0.1656
2005-12-20,-1.2272
2005-12-21,1.1417
2005-12-22,0.6308
2005-12-23,-2.7384
2005-12-27,-1.289
2005-12-28,-0.2405
2005-12-29,0.6889
2005-12-30,0.5816
2006-01-03,3.2653
2006-01-04,0.3953
2006-01-05,1.3780000000000001
2006-01-06,1.521
2006-01-09,-1.9445000000000001
2006-01-10,0.4551
2006-01-11,-1.1974
2006-01-12,2.0328
2006-01-13,0.0964
2006-01-17,-0.4815
2006-01-18,-0.4516
2006-01-19,3.208
2006-01-20,-0.6279
2006-01-23,2.3381
2006-01-24,4.5384
2006-01-25,6.0248
2006-01-26,-0.6685
2006-01-27,6.7583
2006-01-30,1.5234999999999999
2006-01-31,3.2859
2006-02-01,-0.9519
2006-02-02,-1.3657
2006-02-03,1.6667
2006-02-06,6.5574
2006-02-07,-1.9645000000000001
2006-02-08,-4.2009
2006-02-09,-10.1058
2006-02-10,-0.0841
2006-02-13,4.3771
2006-02-14,-4.8118
2006-02-15,-0.113
2006-02-16,6.5875
2006-02-17,1.2997
2006-02-21,7.227
2006-02-22,-0.8547
2006-02-23,-1.6749
2006-02-24,-0.1754
2006-02-27,-3.5383
2006-02-28,1.2227000000000001
2006-03-01,0.1028
2006-03-02,1.7715
2006-03-03,2.5227
2006-03-06,-5.5118
2006-03-07,-2.5781
2006-03-08,-0.4812
2006-03-09,-3.841
2006-03-10,-1.8994
2006-03-13,4.7267
2006-03-14,3.1811
2006-03-15,-3.2938
2006-03-16,4.3597
2006-03-17,-2.141
2006-03-20,-2.5347
2006-03-21,-2.7375
2006-03-22,3.4056
2006-03-23,1.1703999999999999
2006-03-24,3.3091
2006-03-27,-0.5729
2006-03-28,0.0
2006-03-29,3.4573
2006-03-30,5.8987
2006-03-31,-3.6338
2006-04-03,-2.2575
2006-04-04,1.6497000000000002
2006-04-05,3.1461
2006-04-06,1.0409
2006-04-07,-1.9165999999999999
2006-04-10,3.9082
2006-04-11,3.4086
2006-04-12,0.4322
2006-04-13,-1.2458
2006-04-17,0.9174
2006-04-18,4.1591
2006-04-19,2.5311
2006-04-20,-2.3622
2006-04-21,1.3296000000000001
2006-04-24,-6.496
2006-04-25,1.3803
2006-04-26,-3.5625
2006-04-27,-0.8235
2006-04-28,1.2811
2006-05-01,3.6308
2006-05-02,3.9783
2006-05-03,-0.9348
2006-05-04,5.5958
2006-05-05,-3.9069000000000003
2006-05-08,-2.0545
2006-05-09,-0.7507
2006-05-10,-0.2447
2006-05-11,-1.4719
2006-05-12,-2.7614
2006-05-15,-3.9572000000000003
2006-05-16,-1.7208
2006-05-17,-2.0222
2006-05-18,-3.0707
2006-05-19,0.8569
2006-05-22,-4.0165
2006-05-23,0.4828
2006-05-24,-1.7085
2006-05-25,3.9924
2006-05-26,-0.0261
2006-05-30,-1.698
2006-05-31,1.9665
2006-06-01,1.1467
2006-06-02,3.5816
2006-06-05,-6.4428
2006-06-06,1.1699
2006-06-07,-5.23
2006-06-08,-0.7488
2006-06-09,-2.0397
2006-06-12,-5.02
2006-06-13,-4.0841
2006-06-14,3.0996
2006-06-15,4.0996
2006-06-16,-0.1167
2006-06-19,-6.3084
2006-06-20,1.4651
2006-06-21,4.4854
2006-06-22,1.3231
2006-06-23,5.8038
2006-06-26,0.0274
2006-06-27,-0.4661
2006-06-28,0.2479
2006-06-29,2.803
2006-06-30,3.9562
2006-07-03,2.1599
2006-07-05,-1.7619
2006-07-06,-0.3587
2006-07-07,-2.3914
2006-07-10,-0.843
2006-07-11,1.7003
2006-07-12,-1.3584
2006-07-13,-3.9226
2006-07-14,0.8276
2006-07-17,-1.5048
2006-07-18,-0.4722
2006-07-19,-2.3723
2006-07-20,-2.773
2006-07-21,-5.0279
2006-07-24,1.3932
2006-07-25,1.6489
2006-07-26,2.1328
2006-07-27,-1.6764999999999999
2006-07-28,0.329
2006-07-31,1.5504
2006-08-01,0.9689
2006-08-02,-2.1518
2006-08-03,-0.7429
2006-08-04,-2.5749
2006-08-07,1.4751
2006-08-08,-0.848
2006-08-09,-2.2908
2006-08-10,-1.6568
2006-08-11,2.0025
2006-08-14,-4.3004
2006-08-15,1.3676
2006-08-16,-0.7388
2006-08-17,-1.1003
2006-08-18,2.4542
2006-08-21,-1.3734
2006-08-22,2.0078
2006-08-23,-0.127
2006-08-24,-0.445
2006-08-25,0.9259
2006-08-28,-0.4429
2006-08-29,1.8748
2006-08-30,-1.1229
2006-08-31,1.2303
2006-09-01,1.34
2006-09-05,0.4305
2006-09-06,-3.5211
2006-09-07,-1.5232999999999999
2006-09-08,-5.4141
2006-09-11,-1.9421
2006-09-12,-2.6407
2006-09-13,3.9971
2006-09-14,0.7207
2006-09-15,-0.1363
2006-09-18,0.5118
2006-09-19,-3.1908
2006-09-20,-2.0337
2006-09-21,1.0737
2006-09-22,-0.8853
2006-09-25,-0.4645
2006-09-26,0.8973
2006-09-27,2.8104
2006-09-28,1.0381
2006-09-29,0.0342
2006-10-02,-1.3694
2006-10-03,-3.8528000000000002
2006-10-04,0.2166
2006-10-05,3.134
2006-10-06,0.2096
2006-10-09,-0.5925
2006-10-10,1.3324
2006-10-11,-2.0069
2006-10-12,4.2726
2006-10-13,4.9441
2006-10-16,4.0336
2006-10-17,-1.1166
2006-10-18,0.8156
2006-10-19,2.6783
2006-10-20,-1.9715
2006-10-23,-0.6188
2006-10-24,3.8605
2006-10-25,-0.0899
2006-10-26,-2.2502
2006-10-27,0.6753
2006-10-30,1.1280000000000001
2006-10-31,1.8089
2006-11-01,-1.3325
2006-11-02,-0.9004
2006-11-03,3.089
2006-11-06,1.4982
2006-11-07,0.1158
2006-11-08,0.5204
2006-11-09,3.1636
2006-11-10,-4.2933
2006-11-13,-1.9224999999999999
2006-11-14,0.0891
2006-11-15,4.0356
2006-11-16,-3.4512
2006-11-17,-0.2068
2006-11-20,-0.5329
2006-11-21,1.6964000000000001
2006-11-22,-1.434
2006-11-24,-0.5344
2006-11-27,-1.0746
2006-11-28,-0.2716
2006-11-29,4.5687999999999995
2006-11-30,0.2894
2006-12-01,1.558
2006-12-04,-2.0455
2006-12-05,0.232
2006-12-06,-0.9259
2006-12-07,-1.9567999999999999
2006-12-08,-0.5064
2006-12-11,-0.3593
2006-12-12,-2.4939999999999998
2006-12-13,-0.9245
2006-12-14,1.2753
2006-12-15,-0.4914
2006-12-18,-5.4321
2006-12-19,1.1097
2006-12-20,-1.2912
2006-12-21,1.0464
2006-12-22,-2.2977
2006-12-26,-0.8612
2006-12-27,3.007
2006-12-28,0.519
2006-12-29,-0.8712
2007-01-03,-2.9297
2007-01-04,-1.7772999999999999
2007-01-05,1.5705
2007-01-08,-0.8403
2007-01-09,0.1695
2007-01-10,-3.7563
2007-01-11,-2.6751
2007-01-12,3.7975
2007-01-16,-1.4634
2007-01-17,0.5658
2007-01-18,-0.1758
2007-01-19,2.7122
2007-01-22,0.0343
2007-01-23,3.1882
2007-01-24,0.0332
2007-01-25,-0.8635
2007-01-26,-0.7035
2007-01-29,-0.7422
2007-01-30,3.399
2007-01-31,0.9862
2007-02-01,-0.7161
2007-02-02,0.3279
2007-02-05,-0.098
2007-02-06,-0.5561
2007-02-07,-0.5263
2007-02-08,0.0331
2007-02-09,5.3554
2007-02-12,-3.2005
2007-02-13,0.4538
2007-02-14,-0.7422
2007-02-15,-0.5202
2007-02-16,-0.3268
2007-02-20,-0.5574
2007-02-21,0.5275
2007-02-22,0.9511
2007-02-23,0.3899
2007-02-26,-0.3236
2007-02-27,-2.7597
2007-02-28,0.2337
2007-03-01,0.533
2007-03-02,-2.7502
2007-03-05,-1.6014
2007-03-06,1.0734
2007-03-07,2.7064
2007-03-08,-4.9366
2007-03-09,-2.0351
2007-03-12,-2.4355
2007-03-13,-2.3862
2007-03-14,-1.6548
2007-03-15,-0.1147
2007-03-16,0.1531
2007-03-19,1.0703
2007-03-20,1.059
2007-03-21,0.6362
2007-03-22,1.5991
2007-03-23,0.2928
2007-03-26,2.2628
2007-03-27,0.0
2007-03-28,-0.0714
2007-03-29,3.8571
2007-03-30,-0.5158
2007-04-02,1.5899999999999999
2007-04-03,-0.5784
2007-04-04,0.5133
2007-04-05,0.0
2007-04-09,-0.1362
2007-04-10,1.7729
2007-04-11,0.3015
2007-04-12,2.5075
2007-04-13,-0.848
2007-04-16,0.3289
2007-04-17,-0.4918
2007-04-18,-0.1318
2007-04-19,-0.8908
2007-04-20,0.8322
2007-04-23,0.6603
2007-04-24,-0.4264
2007-04-25,1.1858
2007-04-26,-0.1302
2007-04-27,0.0652
2007-04-30,-1.1401
2007-05-01,2.5371
2007-05-02,0.6427
2007-05-03,1.788
2007-05-04,-1.0351
2007-05-07,-0.7924
2007-05-08,-10.5431
2007-05-09,-0.6786
2007-05-10,-1.4743
2007-05-11,2.3723
2007-05-14,-1.3547
2007-05-15,-1.1565
2007-05-16,0.5484
2007-05-17,1.9273
2007-05-18,0.5351
2007-05-21,2.9454000000000002
2007-05-22,-1.0341
2007-05-23,-0.3483
2007-05-24,-2.237
2007-05-25,1.7161
2007-05-29,0.2109
2007-05-30,1.1926
2007-05-31,1.9411
2007-06-01,1.3261
2007-06-04,-0.0671
2007-06-05,-1.041
2007-06-06,-0.9162
2007-06-07,-3.1849
2007-06-08,1.4149
2007-06-11,-1.1161
2007-06-12,-0.5291
2007-06-13,1.2411
2007-06-14,1.9965000000000002
2007-06-15,1.2363
2007-06-18,2.4763
2007-06-19,-1.2579
2007-06-20,-1.8437999999999999
2007-06-21,1.571
2007-06-22,-1.5131000000000001
2007-06-25,-1.9461
2007-06-26,-3.5167
2007-06-27,2.1292
2007-06-28,-1.3428
2007-06-29,0.2507
2007-07-02,-1.0004
2007-07-03,1.4074
2007-07-05,-1.8505
2007-07-06,-0.6526
2007-07-09,0.4015
2007-07-10,-0.1091
2007-07-11,-0.7642
2007-07-12,1.0646
2007-07-13,-4.7584
2007-07-16,-0.5721
2007-07-17,-0.8439
2007-07-18,2.6692
2007-07-19,-0.7913
2007-07-20,-2.8105
2007-07-23,-1.9539
2007-07-24,-4.9024
2007-07-25,0.1676
2007-07-26,1.2971
2007-07-27,-0.537
2007-07-30,-1.1628
2007-07-31,-1.5966
2007-08-01,0.7259
2007-08-02,-1.3989
2007-08-03,-2.9665
2007-08-06,-3.4559
2007-08-07,1.0555
2007-08-08,3.4514
2007-08-09,-6.1457
2007-08-10,7.9981
2007-08-13,-0.6496
2007-08-14,-2.7462999999999997
2007-08-15,-3.2721
2007-08-16,-1.8072
2007-08-17,1.227
2007-08-20,1.0723
2007-08-21,-0.8303
2007-08-22,1.814
2007-08-23,1.4619
2007-08-24,1.756
2007-08-27,1.1062
2007-08-28,-3.6324
2007-08-29,1.5895000000000001
2007-08-30,-2.8163
2007-08-31,2.5299
2007-09-04,3.2301
2007-09-05,5.0847
2007-09-06,-3.1431
2007-09-07,2.4765
2007-09-10,-3.5833
2007-09-11,3.5004
2007-09-12,0.6681
2007-09-13,-0.4148
2007-09-14,1.6242999999999999
2007-09-17,0.9426
2007-09-18,2.4767
2007-09-19,-1.7433
2007-09-20,-1.5726
2007-09-21,0.7784
2007-09-24,-1.748
2007-09-25,-0.3724
2007-09-26,0.4568
2007-09-27,-0.2067
2007-09-28,0.9942
2007-10-01,0.7383
2007-10-02,0.1629
2007-10-03,0.935
2007-10-04,-2.7789
2007-10-05,0.7042
2007-10-08,-0.4936
2007-10-09,3.8032
2007-10-10,2.1107
2007-10-11,-0.897
2007-10-12,1.2214
2007-10-15,3.6201
2007-10-16,-0.8264
2007-10-17,-0.8333
2007-10-18,2.0244
2007-10-19,-2.9951
2007-10-22,0.3088
2007-10-23,-1.1928
2007-10-24,1.2072
2007-10-25,-2.6549
2007-10-26,-0.9486
2007-10-29,4.4294
2007-10-30,-0.535
2007-10-31,3.035
2007-11-01,-0.4101
2007-11-02,0.1498
2007-11-05,-0.972
2007-11-06,-0.604
2007-11-07,5.2412
2007-11-08,2.1292
2007-11-09,-0.636
2007-11-12,-0.6757
2007-11-13,0.2506
2007-11-14,0.4643
2007-11-15,-2.133
2007-11-16,0.6175
2007-11-19,-0.5054
2007-11-20,-0.1451
2007-11-21,-0.1453
2007-11-23,0.837
2007-11-26,-1.9487999999999999
2007-11-27,-2.5396
2007-11-28,0.3021
2007-11-29,0.9789
2007-11-30,-1.5659999999999998
2007-12-03,-0.7197
2007-12-04,-0.2289
2007-12-05,3.021
2007-12-06,3.0067
2007-12-07,1.4054
2007-12-10,2.4165
2007-12-11,-1.145
2007-12-12,1.9304999999999999
2007-12-13,0.1033
2007-12-14,-0.3784
2007-12-17,-0.2762
2007-12-18,0.831
2007-12-19,1.42
2007-12-20,3.6757
2007-12-21,-0.5633
2007-12-24,0.1999
2007-12-26,2.3279
2007-12-27,-1.8525
2007-12-28,1.8212000000000002
2007-12-31,-2.5691
2008-01-02,4.0721
2008-01-03,0.1604
2008-01-04,-1.1848
2008-01-07,1.7498
2008-01-08,0.0637
2008-01-09,3.9465
2008-01-10,2.0514
2008-01-11,-2.6403
2008-01-14,2.4345
2008-01-15,-2.5271
2008-01-16,-7.0679
2008-01-17,-4.085
2008-01-18,0.7618
2008-01-22,-1.3058
2008-01-23,-2.4025
2008-01-24,4.3525
2008-01-25,-0.9573
2008-01-28,0.863
2008-01-29,-1.6085
2008-01-30,-0.8696
2008-01-31,-0.807
2008-02-01,2.6176
2008-02-04,2.6198
2008-02-05,-1.5116
2008-02-06,0.4775
2008-02-07,1.2899
2008-02-08,6.1997
2008-02-11,2.9978
2008-02-12,-0.1225
2008-02-13,2.0245
2008-02-14,4.2694
2008-02-15,-3.4602
2008-02-19,2.8375
2008-02-20,5.896
2008-02-21,-0.0823
2008-02-22,0.7137
2008-02-25,-0.4906
2008-02-26,0.1096
2008-02-27,2.7359999999999998
2008-02-28,3.4354
2008-02-29,-8.6509
2008-03-03,-0.0846
2008-03-04,-5.67
2008-03-05,-0.2093
2008-03-06,-4.1055
2008-03-07,-0.0625
2008-03-10,0.6254
2008-03-11,7.2405
2008-03-12,-1.1011
2008-03-13,4.0141
2008-03-14,-3.4366
2008-03-17,-2.9781
2008-03-18,2.2269
2008-03-19,-7.4477
2008-03-20,-1.3041
2008-03-24,1.6113
2008-03-25,4.5036000000000005
2008-03-26,4.4917
2008-03-27,1.9169
2008-03-28,-1.7669000000000001
2008-03-31,-1.0444
2008-04-01,-0.3225
2008-04-02,-0.1765
2008-04-03,1.1786
2008-04-04,6.3483
2008-04-07,0.2464
2008-04-08,2.2398
2008-04-09,2.1106
2008-04-10,0.2093
2008-04-11,-0.7833
2008-04-14,-0.0789
2008-04-15,5.1356
2008-04-16,1.4028
2008-04-17,-1.334
2008-04-18,1.4021
2008-04-21,0.8642
2008-04-22,4.6022
2008-04-23,-2.6679
2008-04-24,-2.9334
2008-04-25,5.6478
2008-04-28,1.5006
2008-04-29,-3.2802
2008-04-30,-2.3167
2008-05-01,-3.0318
2008-05-02,2.5214
2008-05-05,4.9188
2008-05-06,6.3057
2008-05-07,3.5722
2008-05-08,3.5129
2008-05-09,0.8433
2008-05-12,-2.4067
2008-05-13,4.0125
2008-05-14,-0.1607
2008-05-15,3.542
2008-05-16,3.518
2008-05-19,-0.2442
2008-05-20,3.2768
2008-05-21,-0.6747
2008-05-22,-0.8629
2008-05-23,0.5556
2008-05-27,0.6446
2008-05-28,2.1043
2008-05-29,-0.6631
2008-05-30,0.5953
2008-06-02,3.0308
2008-06-03,-2.8547000000000002
2008-06-04,-3.1536
2008-06-05,3.8853
2008-06-06,-0.5877
2008-06-09,-0.0717
2008-06-10,-1.6673
2008-06-11,2.753
2008-06-12,-1.6856
2008-06-13,0.6136
2008-06-16,3.3184
2008-06-17,3.0903
2008-06-18,-1.0441
2008-06-19,-4.8332
2008-06-20,0.1431
2008-06-23,5.1786
2008-06-24,-0.6961
2008-06-25,-3.4878
2008-06-26,-1.8778000000000001
2008-06-27,4.0982
2008-06-30,1.4742
2008-07-01,0.3247
2008-07-02,-4.5826
2008-07-03,-4.8206
2008-07-07,-1.782
2008-07-08,-3.8961
2008-07-09,2.4642
2008-07-10,3.1226
2008-07-11,3.7991
2008-07-14,0.4167
2008-07-15,-3.9877000000000002
2008-07-16,-2.6875
2008-07-17,-5.2722999999999995
2008-07-18,0.1019
2008-07-21,4.7251
2008-07-22,-9.8016
2008-07-23,-4.1397
2008-07-24,-0.8322
2008-07-25,0.9753
2008-07-28,0.0
2008-07-29,-2.6505
2008-07-30,6.5527999999999995
2008-07-31,-4.1576
2008-08-01,0.1356
2008-08-04,-3.8809
2008-08-05,-15.7277
2008-08-06,-1.3649
2008-08-07,-0.6213
2008-08-08,-1.3924
2008-08-11,0.2594
2008-08-12,-1.4085
2008-08-13,7.4636
2008-08-14,0.1085
2008-08-15,-4.8238
2008-08-18,0.4556
2008-08-19,3.3191
2008-08-20,2.2241
2008-08-21,3.4381
2008-08-22,-4.3106
2008-08-25,-0.597
2008-08-26,1.1193
2008-08-27,0.405
2008-08-28,-3.5493
2008-08-29,-1.9794
2008-09-02,-5.1763
2008-09-03,0.24
2008-09-04,-1.8552
2008-09-05,-0.4878
2008-09-08,-5.3309
2008-09-09,-11.9741
2008-09-10,13.5662
2008-09-11,-3.0107
2008-09-12,4.0053
2008-09-15,-7.3171
2008-09-16,3.7742
2008-09-17,-2.1021
2008-09-18,2.6244
2008-09-19,7.8379
2008-09-22,-0.2156
2008-09-23,-4.1667
2008-09-24,-2.3833
2008-09-25,3.7281
2008-09-26,-3.626
2008-09-29,-13.1683
2008-09-30,3.7248
2008-10-01,-4.727
2008-10-02,-11.8077
2008-10-03,-3.2708
2008-10-06,-2.5699
2008-10-07,-10.6895
2008-10-08,-0.4663
2008-10-09,-11.7126
2008-10-10,-4.658
2008-10-13,28.6333
2008-10-14,3.2212
2008-10-15,-18.5841
2008-10-16,9.8398
2008-10-17,-1.7187000000000001
2008-10-20,16.6932
2008-10-21,-7.8111
2008-10-22,-12.4631
2008-10-23,1.8571
2008-10-24,-2.7072000000000003
2008-10-27,-3.5775
2008-10-28,0.8245
2008-10-29,0.7009
2008-10-30,9.8028
2008-10-31,1.2678
2008-11-03,-9.181
2008-11-04,10.4538
2008-11-05,-11.0764
2008-11-06,-8.1871
2008-11-07,8.0255
2008-11-10,-1.7689
2008-11-11,-5.3421
2008-11-12,-10.5897
2008-11-13,18.5816
2008-11-14,-12.5598
2008-11-17,0.1368
2008-11-18,0.1366
2008-11-19,-9.1405
2008-11-20,-18.2432
2008-11-21,11.1111
2008-11-24,14.5455
2008-11-25,1.8037999999999998
2008-11-26,2.7848
2008-11-28,-1.6162999999999998
2008-12-01,-12.7143
2008-12-02,6.3011
2008-12-03,-2.3095
2008-12-04,-11.8203
2008-12-05,-1.4298
2008-12-08,7.8876
2008-12-09,2.2689
2008-12-10,10.8463
2008-12-11,-3.1134
2008-12-12,3.6725
2008-12-15,-0.4428
2008-12-16,5.189
2008-12-17,-0.4933
2008-12-18,-10.4108
2008-12-19,0.9486
2008-12-22,-6.343
2008-12-23,3.0936
2008-12-24,-0.4866
2008-12-26,2.445
2008-12-29,4.0573
2008-12-30,5.2752
2008-12-31,3.9942
2009-01-02,6.5642
2009-01-05,6.0944
2009-01-06,2.7795
2009-01-07,-5.3486
2009-01-08,3.873
2009-01-09,-5.9291
2009-01-12,-5.6530000000000005
2009-01-13,1.584
2009-01-14,-8.0678
2009-01-15,2.5074
2009-01-16,0.0
2009-01-20,-9.4964
2009-01-21,9.6979
2009-01-22,-12.2464
2009-01-23,4.872
2009-01-26,-0.7087
2009-01-27,1.3481
2009-01-28,3.8341
2009-01-29,-4.3708
2009-01-30,-0.9456
2009-02-02,-1.0342
2009-02-03,-2.09
2009-02-04,-0.1642
2009-02-05,6.4145
2009-02-06,-5.0232
2009-02-09,1.0578
2009-02-10,-4.3478
2009-02-11,-2.9461
2009-02-12,1.2142
2009-02-13,0.7712
2009-02-17,-9.4388
2009-02-18,-2.2535
2009-02-19,1.7290999999999999
2009-02-20,-3.966
2009-02-23,-5.0147
2009-02-24,6.7288
2009-02-25,-0.291
2009-02-26,-10.0195
2009-02-27,-12.973
2009-03-02,-16.7702
2009-03-03,0.4478
2009-03-04,-5.7949
2009-03-05,-13.4707
2009-03-06,-3.6630000000000003
2009-03-09,0.5703
2009-03-10,2.8355
2009-03-11,-1.6543999999999999
2009-03-12,5.6075
2009-03-13,-4.2478
2009-03-16,0.9242
2009-03-17,6.5934
2009-03-18,2.5773
2009-03-19,7.7052
2009-03-20,-6.6874
2009-03-23,13.1667
2009-03-24,-5.3019
2009-03-25,7.465
2009-03-26,0.8683
2009-03-27,-7.4605
2009-03-30,-3.5659
2009-03-31,-1.1254
2009-04-01,1.4634
2009-04-02,12.0192
2009-04-03,4.4349
2009-04-06,-2.7397
2009-04-07,-10.2817
2009-04-08,4.8666
2009-04-09,15.1198
2009-04-13,-1.9506000000000001
2009-04-14,-5.4376999999999995
2009-04-15,7.2931
2009-04-16,6.4052
2009-04-17,12.0393
2009-04-20,-11.8421
2009-04-21,18.0348
2009-04-22,-6.4278
2009-04-23,2.3649
2009-04-24,4.8405000000000005
2009-04-27,-5.8762
2009-04-28,1.2263
2009-04-29,4.185
2009-04-30,-1.9026999999999998
2009-05-01,7.2198
2009-05-04,8.8442
2009-05-05,-6.9252
2009-05-06,-3.7698
2009-05-07,-4.433
2009-05-08,10.0324
2009-05-11,-8.1373
2009-05-12,-3.9488
2009-05-13,-9.3333
2009-05-14,3.3088
2009-05-15,-8.1851
2009-05-18,8.9147
2009-05-19,0.2381
2009-05-20,3.0879
2009-05-21,-2.0737
2009-05-22,-0.3529
2009-05-26,6.9658
2009-05-27,-1.2141
2009-05-28,8.2682
2009-05-29,5.2632
2009-06-01,13.0392
2009-06-02,-2.5152
2009-06-03,-5.605
2009-06-04,4.0528
2009-06-05,3.9855
2009-06-08,-2.439
2009-06-09,2.9464
2009-06-10,1.0408
2009-06-11,2.1459
2009-06-12,-2.9412000000000003
2009-06-15,-4.2424
2009-06-16,-5.425
2009-06-17,-4.8757
