ticker,MXVDD US Equity
2006-09-05,9.9167
2006-09-07,13.6619
2006-09-08,1.3874
2006-09-12,1.6183999999999998
2006-09-15,3.5867
2006-09-18,0.0
2006-09-19,-1.0
2006-09-21,-22.6263
2006-09-22,15.9269
2006-09-25,4.7297
2006-09-26,-12.9032
2006-10-03,14.5679
2006-10-04,0.431
2006-10-05,-3.6749
2006-10-06,0.2506
2006-10-10,2.6667
2006-10-11,-0.4329
2006-10-12,-2.1739
2006-10-13,-1.2222
2006-10-16,4.8791
2006-10-17,2.6009
2006-10-18,2.4435000000000002
2006-10-19,-4.0816
2006-10-23,-6.516
2006-10-24,-6.5292
2006-10-25,12.0073
2006-10-26,22.038
2006-10-27,-3.9857
2006-11-01,-0.0696
2006-11-02,-7.728
2006-11-06,9.6579
2006-11-07,4.5872
2006-11-08,-4.7368
2006-11-09,-0.1842
2006-11-14,5.1661
2006-11-16,-15.7895
2006-11-17,3.0208
2006-11-20,5.0935
2006-11-21,-11.8701
2006-11-24,1.2009
2006-11-27,-9.3851
2006-12-01,1.5923
2006-12-04,0.3369
2006-12-06,20.219
2006-12-08,-12.0826
2006-12-12,-5.221
2006-12-15,4.9257
2006-12-18,2.4444
2006-12-29,28.7825
2007-01-10,-6.5691
2007-01-11,-1.7465000000000002
2007-01-16,17.133
2007-01-17,-6.0114
2007-01-18,-11.5521
2007-01-22,21.2814
2007-01-23,0.0388
2007-01-25,-13.1528
2007-01-26,15.2342
2007-01-29,5.839
2007-01-30,2.6393
2007-01-31,-1.8304
2007-02-01,4.0473
2007-02-02,-1.8357
2007-02-05,4.9332
2007-02-06,-1.1032
2007-02-07,-1.4072
2007-02-09,-12.2454
2007-02-12,-6.0399
2007-02-13,3.5042999999999997
2007-02-14,-3.7324
2007-02-15,-13.411
2007-02-16,11.5733
2007-02-20,-0.2083
2007-02-22,3.0216
2007-02-23,1.5358
2007-02-26,-12.4895
2007-02-27,-4.9334
2007-03-02,2.3485
2007-03-07,-2.0972
2007-03-08,-2.8856
2007-03-12,25.1589
2007-03-13,-1.3062
2007-03-14,0.9244
2007-03-15,17.5687
2007-03-16,-3.1693
2007-03-19,8.4933
2007-03-20,-1.1713
2007-03-21,-5.8663
2007-03-22,-1.6667
2007-03-23,1.2528000000000001
2007-03-26,-10.1892
2007-03-27,-2.735
2007-03-28,-1.1873
2007-03-29,-4.7218
2007-03-30,6.7035
2007-04-02,1.5135999999999998
2007-04-03,0.5515
2007-04-04,-5.2306
2007-04-05,3.3651
2007-04-09,-0.6013
2007-04-10,-0.1982
2007-04-12,-3.01
2007-04-13,4.3103
2007-04-16,1.7355
2007-04-17,-7.0674
2007-04-18,-0.3497
2007-04-19,-0.4605
2007-04-20,6.1577
2007-04-23,7.0873
2007-04-24,-0.0775
2007-04-25,-0.7176
2007-04-26,-4.4149
2007-04-27,1.9211
2007-04-30,-7.7602
2007-05-01,0.8696
2007-05-02,1.7241
2007-05-03,4.2373
2007-05-04,-3.5772
2007-05-07,10.8137
2007-05-08,4.242
2007-05-10,-7.0985
2007-05-11,2.2
2007-05-14,4.5551
2007-05-15,-0.7629
2007-05-16,-2.121
2007-05-17,-3.539
2007-05-18,2.0208
2007-05-22,-0.3654
2007-05-23,-3.1075
2007-05-24,-9.6614
2007-05-25,-0.2977
2007-05-29,-0.9178
2007-05-30,-0.8929
2007-05-31,7.027
2007-06-01,-0.2841
2007-06-04,-5.1704
2007-06-05,1.4799
2007-06-06,21.0526
2007-06-08,-13.2609
2007-06-11,0.0522
2007-06-13,-7.3166
2007-06-14,-1.8018
2007-06-18,11.0092
2007-06-19,-0.5579
2007-06-20,-1.0389
2007-06-21,-0.7138
2007-06-22,-1.0996
2007-06-25,-4.8322
2007-06-26,-3.5048
2007-06-27,11.7579
2007-07-03,-2.6146000000000003
2007-07-06,2.0216
2007-07-09,9.6456
2007-07-10,8.625
2007-07-11,11.9718
2007-07-12,3.7736
2007-07-13,-5.053
2007-07-16,3.9974
2007-07-17,0.4143
2007-07-18,2.0782
2007-07-20,6.5868
2007-07-23,-6.552
2007-07-24,2.0215
2007-07-25,5.3845
2007-07-26,-7.1643
2007-07-27,0.3689
2007-07-30,2.618
2007-07-31,-0.0731
2007-08-01,0.0732
2007-08-02,0.0
2007-08-03,-8.7865
2007-08-07,2.5805
2007-08-08,-0.5781
2007-08-09,4.0547
2007-08-10,1.0346
2007-08-13,-1.7713999999999999
2007-08-14,-1.9936
2007-08-15,-6.3199
2007-08-16,-2.8013
2007-08-20,-2.8138
2007-08-21,-2.8338
2007-08-22,4.0181
2007-08-23,-1.9705
2007-08-24,0.9298
2007-08-27,0.8072
2007-08-28,-4.1253
2007-08-29,-4.085
2007-08-30,-1.9306999999999999
2007-08-31,-1.1774
2007-09-04,4.6875
2007-09-05,-7.9664
2007-09-06,-9.9331
2007-09-07,13.4369
2007-09-10,0.0
2007-09-12,6.0317
2007-09-13,0.8514
2007-09-14,-2.7461
2007-09-17,3.2529
2007-09-18,-0.9608
2007-09-19,-8.209
2007-09-20,19.2886
2007-09-21,-1.2268
2007-09-24,-6.2274
2007-09-25,0.6898
2007-09-26,2.3111
2007-09-27,-0.2143
2007-10-01,17.4839
2007-10-04,-8.6062
2007-10-05,-0.8
2007-10-09,-0.2016
2007-10-10,7.8114
2007-10-11,6.8473
2007-10-12,0.2192
2007-10-15,2.5446999999999997
2007-10-16,-1.5572
2007-10-17,-2.3474
2007-10-18,0.5917
2007-10-19,-3.1544
2007-10-22,-6.5371
2007-10-23,2.892
2007-10-24,4.8476
2007-10-25,1.2048
2007-10-26,-9.7619
2007-10-29,9.4987
2007-10-30,2.2289
2007-10-31,-0.8471
2007-11-01,-4.1602
2007-11-02,5.5809999999999995
2007-11-05,10.6306
2007-11-06,4.2272
2007-11-07,15.3699
2007-11-08,3.7086
2007-11-09,-3.7888
2007-11-12,-8.8496
2007-11-13,-2.9005
2007-11-14,-11.4611
2007-11-15,-2.8797
2007-11-16,1.0901
2007-11-19,-2.4587
2007-11-20,-2.6902
2007-11-21,-12.3835
2007-11-23,9.9585
2007-11-26,6.8947
2007-11-27,-0.1103
2007-11-29,-0.1767
2007-11-30,-5.0007
2007-12-03,2.4845
2007-12-04,-2.5455
2007-12-05,-2.5886
2007-12-06,0.2314
2007-12-10,4.0764
2007-12-11,-16.2332
2007-12-12,6.6667
2007-12-14,3.9726
2007-12-17,-6.4559
2007-12-18,-8.2394
2007-12-19,-7.1374
2007-12-24,16.6736
2007-12-27,19.8512
2007-12-28,3.1176
2007-12-31,-4.2843
2008-01-02,-1.6317
2008-01-03,-5.8286
2008-01-04,1.3736
2008-01-07,-2.5426
2008-01-08,10.6649
2008-01-09,-9.3637
2008-01-10,0.1957
2008-01-11,0.2604
2008-01-15,1.6234
2008-01-16,-4.7923
2008-01-17,0.6711
2008-01-18,0.4917
2008-01-22,-6.377
2008-01-23,-12.8432
2008-01-25,26.7785
2008-01-28,1.4509
2008-01-31,-3.7769
2008-02-01,3.7937
2008-02-04,0.0
2008-02-05,-5.0633
2008-02-06,-7.7583
2008-02-08,-2.5296
2008-02-11,-3.1328
2008-02-13,2.3443
2008-02-14,4.712
2008-02-15,-4.0
2008-02-19,-7.7381
2008-02-20,5.8568999999999996
2008-02-21,6.5041
2008-02-22,-4.8641
2008-02-25,12.0301
2008-02-26,0.6711
2008-02-27,0.0
2008-02-28,-0.4833
2008-03-03,0.9546
2008-03-04,-1.5013
2008-03-05,-3.3263
2008-03-06,0.8362
2008-03-07,-1.5204
2008-03-10,18.7105
2008-03-11,0.2586
2008-03-12,3.066
2008-03-13,10.1831
2008-03-14,-11.7342
2008-03-17,0.7059
2008-03-18,-6.4106
2008-03-19,1.3575
2008-03-20,-3.1173
2008-03-24,-9.4542
2008-03-25,8.3531
2008-03-26,-3.6683
2008-03-27,3.5642
2008-03-28,-2.4675000000000002
2008-03-31,-12.4001
2008-04-01,2.1661
2008-04-02,10.08
2008-04-03,0.0169
2008-04-04,-2.9476
2008-04-07,-6.7096
2008-04-08,7.7612
2008-04-09,-0.0693
2008-04-11,-2.9106
2008-04-14,-2.6677
2008-04-15,-20.2127
2008-04-16,10.6618
2008-04-17,0.9448
2008-04-18,0.5451
2008-04-21,-0.0307
2008-04-22,3.1413
2008-04-23,5.2579
2008-04-24,-10.1979
2008-04-25,0.084
2008-04-28,0.3565
2008-04-29,-3.1975
2008-04-30,3.519
2008-05-01,-15.9958
2008-05-02,17.5397
2008-05-05,-2.4501
2008-05-06,-2.0461
2008-05-07,-11.1737
2008-05-08,7.5028
2008-05-09,-1.8519
2008-05-12,-6.2264
2008-05-14,5.6087
2008-05-15,0.2143
2008-05-16,-2.4715
2008-05-20,3.5088
2008-05-21,13.8771
2008-05-22,2.863
2008-05-23,-3.537
2008-05-27,-6.9167
2008-05-28,-1.8577
2008-05-29,17.0924
2008-05-30,-8.6961
2008-06-02,4.8102
2008-06-04,-8.3342
2008-06-06,-1.865
2008-06-09,-3.5294
2008-06-10,-3.682
2008-06-11,-3.1897
2008-06-12,19.1147
2008-06-13,-2.3649
2008-06-16,-0.7785
2008-06-17,-12.1186
2008-06-18,21.8502
2008-06-19,2.1982
2008-06-20,-3.7144
2008-06-23,2.5959
2008-06-24,0.0
2008-06-25,-20.8065
2008-06-26,11.4053
2008-06-27,2.1252
2008-06-30,-0.5594
2008-07-02,-6.7282
2008-07-03,-4.8492
2008-07-07,3.0426
2008-07-08,-4.6506
2008-07-09,11.4065
2008-07-11,-7.2852
2008-07-14,6.5334
2008-07-15,-5.0657
2008-07-16,-4.9407
2008-07-17,12.0582
2008-07-18,-7.9777000000000005
2008-07-21,11.6305
2008-07-24,-9.8995
2008-07-25,-7.7925
2008-07-28,-7.1739
2008-07-29,7.2892
2008-07-30,6.6985
2008-07-31,0.8567
2008-08-01,13.7931
2008-08-05,-8.5896
2008-08-06,-4.4485
2008-08-07,-1.9769999999999999
2008-08-08,-7.417
2008-08-11,-1.0541
2008-08-12,-11.8892
2008-08-13,22.6826
2008-08-14,-9.9474
2008-08-15,-2.9914
2008-08-18,-3.6402
2008-08-19,0.1561
2008-08-21,-0.7949
2008-08-22,-2.6394
2008-08-25,2.0655
2008-08-28,-5.6443
2008-09-03,-6.3003
2008-09-04,-12.7861
2008-09-05,-1.5788
2008-09-08,-7.9375
2008-09-09,-29.8031
2008-09-10,-1.9987
2008-09-11,-7.3026
2008-09-12,7.0263
2008-09-15,26.9562
2008-09-16,-12.118
2008-09-17,-9.3611
2008-09-18,39.8689
2008-09-19,1.9456
2008-09-22,-12.6236
2008-09-23,17.9737
2008-09-24,0.6915
2008-09-25,1.2406
2008-09-26,-10.2407
2008-09-29,-12.2379
2008-09-30,25.6944
2008-10-01,-18.0773
2008-10-02,1.2679
2008-10-03,28.2898
2008-10-06,-43.1894
2008-10-07,32.0906
2008-10-08,-15.8827
2008-10-09,14.2105
2008-10-10,-19.6429
2008-10-14,20.3584
2008-10-15,7.7725
2008-10-17,-42.5256
2008-10-20,18.4615
2008-10-21,8.4416
2008-10-22,-23.3533
2008-10-23,-0.5371
2008-10-24,-23.8095
2008-10-28,1.0309
2008-10-29,-15.8163
2008-10-30,10.303
2008-10-31,86.8132
2008-11-13,-20.0
2008-11-17,-26.4706
2008-11-18,20.0
2008-11-19,-1.25
2008-11-20,2.5316
2008-11-21,-25.5144
2008-11-24,13.8122
2008-11-25,0.0
2008-11-26,25.2427
2008-12-03,-17.9748
2008-12-04,-0.4135
2008-12-05,-0.4745
2008-12-08,3.3373
2008-12-09,-7.9008
2008-12-10,-21.3525
2008-12-15,22.293
2008-12-16,-14.7786
2008-12-18,6.1879
2008-12-19,-16.5468
2008-12-22,7.5862
2008-12-23,22.5962
2008-12-24,-9.7386
2008-12-29,56.9877
2008-12-30,38.976
2008-12-31,-24.3279
2009-01-02,6.6667
2009-01-06,18.4211
2009-01-09,-14.4444
2009-01-15,-22.0779
2009-01-16,-17.1875
2009-01-21,39.4969
2009-01-22,-27.9982
2009-01-23,15.4039
2009-01-28,47.4227
2009-01-29,-15.0166
2009-01-30,-3.8112
2009-02-02,1.7109
2009-02-03,-11.8194
2009-02-10,1.1044
2009-02-11,-7.7458
2009-02-13,1.9376
2009-02-17,11.51
2009-02-18,5.2083
2009-02-19,6.1206
2009-02-20,-0.3393
2009-02-24,-5.0213
2009-02-25,-2.5986000000000002
2009-02-26,3.3119
2009-03-03,-14.6483
2009-03-04,4.8513
2009-03-11,-18.806
2009-03-12,15.0123
2009-03-13,-2.1311
2009-03-16,0.5988
2009-03-17,-0.1082
2009-03-18,6.6089
2009-03-19,2.0325
2009-03-23,-19.4223
2009-03-26,19.1595
2009-03-27,-0.8299
2009-03-30,-3.7657
2009-03-31,-4.3478
2009-04-02,-8.3523
2009-04-03,4.1538
2009-04-06,-5.2381
2009-04-09,1.5074999999999998
2009-04-13,0.0
2009-04-15,-2.4752
2009-04-16,-5.0761
2009-04-17,-4.8128
2009-04-20,-10.6742
2009-04-21,5.0314
2009-04-22,0.0
2009-04-23,-4.1916
2009-04-24,6.875
2009-04-29,-12.4269
2009-05-01,-4.3406
2009-05-05,-12.0419
2009-05-06,0.0
2009-05-07,14.881
2009-05-08,23.6615
2009-05-13,-13.8268
2009-05-14,-0.8104
2009-05-19,-5.8824
2009-05-20,13.8889
2009-05-27,14.4817
2009-05-28,7.0573
2009-05-29,9.2662
2009-06-01,5.6346
2009-06-02,-14.6552
2009-06-03,0.1894
2009-06-11,-12.7914
2009-06-17,-4.6243
2009-06-18,-14.5455
2009-06-19,7.0922
2009-06-22,9.2715
2009-06-24,-9.8485
2009-06-26,-0.7563
2009-06-29,-2.4555
2009-07-02,-26.3889
2009-07-06,2.8302
2009-07-07,-6.7661
2009-07-13,8.2411
2009-07-16,23.6364
2009-07-20,-12.7757
2009-07-24,-8.1138
2009-07-27,28.6697
2009-07-28,22.6381
2009-07-29,-5.814
2009-07-31,6.7901
2009-08-04,-3.1069
2009-08-06,-5.9657
2009-08-07,5.4718
2009-08-10,-7.7444
2009-08-12,10.4319
2009-08-13,-2.583
2009-08-14,0.3788
2009-08-17,7.0189
2009-08-20,3.8082000000000003
2009-08-21,10.5299
2009-08-25,-4.118
2009-08-26,3.5897
2009-08-27,7.7351
2009-08-28,-11.7748
2009-08-31,4.8828
2009-09-11,-7.4488
2009-09-15,-13.2797
2009-09-16,0.464
2009-09-17,-8.2371
2009-09-21,155.2852
2009-09-22,143.0168
2009-09-23,-33.0358
2009-09-24,-8.1381
2009-09-25,-14.8824
2009-09-28,10.7955
2009-09-29,-1.7949000000000002
2009-09-30,2.3973
2009-10-01,0.8809
2009-10-02,-18.6811
2009-10-07,-15.6259
2009-10-08,0.1005
2009-10-09,12.9475
2009-10-13,17.1209
2009-10-15,-8.346
2009-10-16,5.9603
2009-10-21,1.7187999999999999
2009-10-26,2.0481
2009-10-28,-19.1169
2009-10-29,7.196
2009-10-30,-1.1574
2009-11-03,1.171
2009-11-04,6.9444
2009-11-09,-0.487
2009-11-10,-4.7308
2009-11-11,2.7397
2009-11-13,-4.4444
2009-11-16,-6.5116
2009-11-23,20.398
2009-11-30,-16.3223
2009-12-01,9.1358
2009-12-02,-14.4796
2009-12-03,-1.0582
2009-12-04,2.7406
2009-12-08,5.9206
2009-12-09,-6.2961
2009-12-10,4.8836
2009-12-16,1.1562999999999999
2009-12-17,1.3284
2009-12-21,-10.7317
2009-12-22,8.5724
2009-12-23,-0.2517
2009-12-24,3.4374000000000002
2009-12-30,-8.628
2009-12-31,4.638
2010-01-04,-7.1429
2010-01-05,0.6525
2010-01-06,2.0812
2010-01-07,-1.9385
2010-01-12,-5.6578
2010-01-13,-1.4451
2010-01-14,12.0235
2010-01-15,4.4503
2010-01-19,-13.9724
2010-01-21,3.1318
2010-01-22,1.6949
2010-02-02,-18.7847
2010-02-03,6.6268
2010-02-09,-12.1091
2010-02-11,-2.1898
2010-02-16,-2.9851
2010-02-18,-10.0962
2010-02-25,-10.2674
2010-03-01,15.3754
2010-03-03,28.9256
2010-03-04,14.9439
2010-03-05,-13.2102
2010-03-08,-3.2932
2010-03-09,-0.3322
2010-03-10,4.0
2010-03-16,-3.766
2010-03-18,11.8235
2010-03-23,-8.8608
2010-03-24,-14.0523
2010-03-29,1.8061
2010-03-30,10.5509
2010-04-01,-8.3193
2010-04-07,13.8646
2010-04-09,-8.7379
2010-04-14,2.8369
2010-04-15,3.4483
2010-04-16,-1.3333
2010-04-19,-3.7161999999999997
2010-04-20,9.473700000000001
2010-04-23,-3.766
2010-04-27,-9.6586
2010-04-28,-1.7972000000000001
2010-04-29,-0.1408
2010-04-30,2.6316
2010-05-03,2.9304
2010-05-04,-6.0498
2010-05-05,-7.8598
2010-05-06,5.2415
2010-05-07,1.5625
2010-05-10,-6.3942
2010-05-14,3.2357
2010-05-17,7.4627
2010-05-20,-5.9259
2010-05-21,-3.5433
2010-05-27,-1.5306
2010-05-28,0.3109
2010-06-01,4.9587
2010-06-04,8.6614
2010-06-07,7.2464
2010-06-08,-4.0541
2010-06-10,-7.7465
2010-06-11,-15.505700000000001
2010-06-14,4.7995
2010-06-15,13.3621
2010-06-16,-3.0418
2010-06-18,-3.9215999999999998
2010-06-21,0.0
2010-06-22,-0.4082
2010-06-23,-1.6393
2010-06-24,4.1667
2010-06-25,-9.75
2010-06-28,15.2355
2010-06-30,-13.2212
2010-07-02,7.7008
2010-07-07,13.5802
2010-07-09,1.721
2010-07-12,-0.2671
2010-07-13,-8.5714
2010-07-19,0.1465
2010-07-20,1.0239
2010-07-21,8.1081
2010-07-23,-3.5714
2010-07-27,-9.6296
2010-07-28,10.6557
2010-07-29,0.7407
2010-08-13,-4.136
2010-08-16,-8.7248
2010-08-17,1.5756000000000001
2010-08-24,-2.5336
2010-08-26,-3.3952
2010-08-30,8.0725
2010-09-08,-8.7907
2010-09-16,3.9554
2010-09-20,-9.1104
2010-09-23,0.1179
2010-09-24,-3.8869
2010-09-29,13.7255
2010-09-30,9.4828
2010-10-04,4.0354
2010-10-05,0.6623
2010-10-08,0.094
2010-10-12,19.1549
2010-10-15,-6.3042
2010-10-20,-1.0934
2010-10-25,0.3401
2010-10-26,-5.0847
2010-11-05,3.4375
2010-11-08,-0.2158
2010-11-09,0.2595
2010-11-23,-17.8602
2010-11-29,11.187
2010-11-30,-4.0151
2010-12-01,-5.5118
2010-12-02,16.3542
2010-12-03,-0.0895
2010-12-06,-9.5878
2010-12-08,5.8474
2010-12-10,-7.3502
2010-12-13,-3.7898
2010-12-14,0.8403
2010-12-17,-1.25
2010-12-21,1.7932000000000001
2010-12-22,14.5596
2010-12-30,-4.4776
2010-12-31,6.4394
2011-01-04,7.1174
2011-01-10,-16.6113
2011-01-11,16.7331
2011-01-18,-3.7542999999999997
2011-01-26,3.5461
2011-01-27,-10.4024
2011-01-28,10.8457
2011-01-31,-0.0862
2011-02-02,-9.1458
2011-02-03,18.8984
2011-02-04,-2.9952
2011-02-07,16.5912
2011-02-08,-6.2147
2011-02-09,-6.0994
2011-02-10,0.0802
2011-02-14,0.0
2011-02-15,0.4407
2011-02-17,-5.9832
2011-02-18,-1.5697999999999999
2011-02-22,-2.4138
2011-02-23,3.6661
2011-02-24,-9.885
2011-02-28,5.0118
2011-03-01,1.5758999999999999
2011-03-02,5.6738
2011-03-03,-5.0336
2011-03-08,5.4329
2011-03-09,-3.142
2011-03-10,-4.1522
2011-03-14,-7.4458
2011-03-15,-16.9186
2011-03-16,1.2911000000000001
2011-03-28,28.5052
2011-03-29,-0.0902
2011-03-30,7.9422
2011-04-11,-7.2324
2011-04-19,1.5773000000000001
2011-04-21,0.7986
2011-04-26,-7.3944
2011-04-27,-8.365
2011-04-28,-8.2988
2011-04-29,9.2195
2011-05-02,-1.8125
2011-05-03,4.3776
2011-05-04,-4.5983
2011-05-05,-0.8475
2011-05-06,2.5641
2011-05-09,-0.7292
2011-05-10,2.9381
2011-05-11,6.0143
2011-05-19,-20.5288
2011-05-20,2.1174
2011-05-24,11.8483
2011-05-25,-4.661
2011-05-27,0.0
2011-06-10,-15.8889
2011-06-14,14.465
2011-06-15,3.693
2011-06-24,-5.064
2011-06-27,-4.9824
2011-06-30,-2.7761
2011-07-05,5.5838
2011-07-06,4.8077
2011-07-08,-9.633
2011-07-11,10.1523
2011-07-13,5.9908
2011-07-14,4.0217
2011-07-18,-12.9572
2011-07-19,-3.7815
2011-07-22,10.2932
2011-07-25,-6.3347999999999995
2011-08-02,-16.9082
2011-08-04,3.7064
2011-08-16,-6.5172
2011-08-23,15.2924
2011-08-25,-13.329
2011-09-13,-15.2288
2011-09-22,24.6018
2011-09-23,-17.6136
2011-09-27,22.069
2011-10-03,-2.2599
2011-10-04,-12.7168
2011-10-06,-3.9735
2011-10-07,6.8966
2011-10-13,7.2581
2011-10-14,19.6992
2011-10-17,-6.0302
2011-10-20,5.3476
2011-10-21,1.0152
2011-10-24,0.5025
2011-10-25,-1.1875
2011-10-26,10.8159
2011-10-27,-0.4566
2011-10-28,-3.6696999999999997
2011-10-31,-2.6786
2011-11-04,-13.5168
2011-11-28,10.3253
2011-12-06,-19.4872
2011-12-08,-15.1274
2011-12-09,-6.9418
2011-12-12,-5.9475999999999996
2011-12-13,13.1833
2011-12-14,-0.7576
2011-12-15,-33.874
2011-12-19,39.6825
2011-12-21,9.0909
2011-12-28,-14.3939
2011-12-29,0.0
2012-01-03,-8.8496
2012-01-05,0.2427
2012-01-11,0.7264
2012-01-13,-0.9615
2012-01-20,-8.7379
2012-01-25,10.6383
2012-01-30,10.5769
2012-02-10,-27.2826
2012-02-13,24.3647
2012-02-14,-3.8462
2012-02-15,8.0
2012-02-22,7.4074
2012-02-23,43.1034
2012-02-24,-25.3012
2012-02-27,0.8065
2012-02-28,13.6
2012-03-02,-4.2254
2012-03-05,2.9412000000000003
2012-03-16,-17.1429
2012-03-29,-13.7931
2012-04-03,-8.0
2012-04-09,-7.6087
2012-04-23,24.7059
2012-04-25,0.9434
2012-04-26,19.6262
2012-05-01,-16.4063
2012-05-02,-0.9346
2012-05-18,-1.533
2012-05-22,-23.3533
2012-05-25,7.5
2012-06-12,8.1395
2012-06-13,3.2258
2012-06-21,-3.125
2012-06-27,-9.6774
2012-07-05,0.0
2012-08-03,-22.619
2012-08-07,32.3077
2012-08-10,0.0
2012-08-17,-36.4826
2012-08-21,59.2677
2012-08-24,-24.1379
2012-08-28,0.0
2012-08-29,0.0
2012-08-31,0.0
2012-09-05,0.0
2012-09-10,1.5152
2012-09-14,0.0
2012-09-19,0.0
2012-09-21,0.0
2012-09-27,0.0
2012-09-28,29.8507
2012-10-01,-42.5287
2012-10-04,34.0
2012-10-17,7.4627
2012-10-18,6.9444
2012-10-31,-54.5455
2012-11-01,60.0
2012-11-06,35.7143
2012-11-13,-7.8947
2012-11-14,7.1429
2012-11-15,6.6667
2012-11-19,-10.0
2012-12-17,-72.2222
2013-06-04,-98.75
2013-06-18,0.0
2013-06-27,11900.0
2013-07-30,-33.3333
2013-07-31,0.0
2015-11-09,-90.0
2015-11-23,0.0
2017-09-08,0.0
2017-10-24,-90.0
2017-11-16,0.0
2017-12-20,-90.0
2017-12-22,-90.0
2017-12-28,9900.0
2018-01-30,0.0
2018-02-13,-99.0
2018-10-29,0.0
2018-12-11,0.0
2018-12-17,0.0
2019-01-22,9900.0
2019-02-08,0.0
2019-02-25,0.0
2019-03-04,-99.0
2019-03-21,0.0
2019-05-02,9900.0
2019-05-14,-99.0
2019-05-16,900.0
2019-05-29,900.0
2019-11-15,0.0
2019-12-30,-90.0
2019-12-31,-90.0
2020-02-05,9900.0
2020-03-06,-90.0
2020-05-11,900.0
2020-05-22,100.0
2020-05-26,-50.0
2020-06-15,0.0
