ticker,WY US Equity
2000-05-23,-6.0241
2000-05-24,3.5897
2000-05-25,-1.9802
2000-05-26,-1.0101
2000-05-30,2.8061
2000-05-31,-1.4888
2000-06-01,0.7557
2000-06-02,0.0
2000-06-05,-0.625
2000-06-06,-1.1006
2000-06-07,-4.1017
2000-06-08,0.0
2000-06-09,0.3979
2000-06-12,-2.3283
2000-06-13,-1.9442
2000-06-14,5.931
2000-06-15,-1.6926999999999999
2000-06-16,-1.3245
2000-06-19,-0.6711
2000-06-20,-4.5946
2000-06-21,-0.2833
2000-06-22,-0.142
2000-06-23,-0.9957
2000-06-26,-0.7184
2000-06-27,5.644
2000-06-28,-1.0103
2000-06-29,0.0519
2000-06-30,-4.8408999999999995
2000-07-03,4.0698
2000-07-05,-0.5587
2000-07-06,-1.9663
2000-07-07,-1.1461000000000001
2000-07-10,2.1739
2000-07-11,6.383
2000-07-12,-1.7332999999999998
2000-07-13,3.1208
2000-07-14,-2.1053
2000-07-17,-2.0833
2000-07-18,0.755
2000-07-19,1.9074
2000-07-20,1.0695000000000001
2000-07-21,1.5873
2000-07-24,-0.3906
2000-07-25,-1.9607999999999999
2000-07-26,-1.1467
2000-07-27,1.9048
2000-07-28,-1.8692
2000-07-31,-0.5442
2000-08-01,4.9248
2000-08-02,-0.3911
2000-08-03,1.0471
2000-08-04,-2.4611
2000-08-07,1.7264
2000-08-08,4.3081
2000-08-09,1.0013
2000-08-10,-3.3457
2000-08-11,2.4359
2000-08-14,-2.6283
2000-08-15,1.5424
2000-08-16,-1.0127
2000-08-17,1.4066
2000-08-18,-0.2522
2000-08-21,-2.5284
2000-08-22,-2.7237
2000-08-23,-2.9333
2000-08-24,1.0989
2000-08-25,0.0
2000-08-28,-0.9511
2000-08-29,-1.3717
2000-08-30,0.2782
2000-08-31,2.8173
2000-09-01,-2.0657
2000-09-05,1.7906
2000-09-06,0.9472
2000-09-07,-4.1555
2000-09-08,-1.1189
2000-09-11,0.1414
2000-09-12,-1.6949
2000-09-13,-2.1552
2000-09-14,-1.7621
2000-09-15,-2.8401
2000-09-18,3.8462
2000-09-19,-2.2222
2000-09-20,-3.7879
2000-09-21,-2.0472
2000-09-22,1.6077
2000-09-25,-1.2658
2000-09-26,-0.9615
2000-09-27,-1.2945
2000-09-28,3.4426
2000-09-29,2.8526
2000-10-02,-6.6256
2000-10-03,4.4554
2000-10-04,2.5276
2000-10-05,0.1541
2000-10-06,-2.3077
2000-10-09,-1.2598
2000-10-10,-1.7544
2000-10-11,2.7597
2000-10-12,-1.5798
2000-10-13,-3.2103
2000-10-16,0.1658
2000-10-17,-2.8146
2000-10-18,11.7547
2000-10-19,-0.6098
2000-10-20,-2.1471999999999998
2000-10-23,-0.4702
2000-10-24,8.189
2000-10-25,-1.31
2000-10-26,1.7699
2000-10-27,-0.2899
2000-10-30,6.8314
2000-10-31,2.1769
2000-11-01,-3.6751
2000-11-02,0.2789
2000-11-03,0.9736
2000-11-06,-2.0661
2000-11-07,-0.8439
2000-11-08,-0.4255
2000-11-09,-1.567
2000-11-10,-0.7236
2000-11-13,-2.7697000000000003
2000-11-14,-0.1499
2000-11-15,2.4024
2000-11-16,-2.7859
2000-11-17,0.6033
2000-11-20,1.3493
2000-11-21,0.7396
2000-11-22,-0.1468
2000-11-24,1.4706000000000001
2000-11-27,-0.1449
2000-11-28,1.5965
2000-11-29,2.2857
2000-11-30,-2.2346
2000-12-01,3.8571
2000-12-04,5.5021
2000-12-05,1.8253
2000-12-06,-0.8963
2000-12-07,-3.3592
2000-12-08,-1.6042999999999998
2000-12-11,0.5435
2000-12-12,-1.0811
2000-12-13,0.9563
2000-12-14,-0.9472
2000-12-15,-0.6831
2000-12-18,2.8886
2000-12-19,2.4064
2000-12-20,-4.8303
2000-12-21,7.5446
2000-12-22,5.8673
2000-12-26,-1.8072
2000-12-27,0.7362
2000-12-28,1.3397999999999999
2000-12-29,-2.4038
2001-01-02,-1.2315
2001-01-03,2.4938000000000002
2001-01-04,3.0414
2001-01-05,-0.3542
2001-01-08,-2.0142
2001-01-09,-3.2648
2001-01-10,0.875
2001-01-11,-1.2392
2001-01-12,-2.133
2001-01-16,3.3333
2001-01-17,-1.2407
2001-01-18,-1.1307
2001-01-19,-3.0496
2001-01-22,1.7038
2001-01-23,-0.3866
2001-01-24,-0.7762
2001-01-25,4.4329
2001-01-26,-1.2484
2001-01-29,1.5019
2001-01-30,3.6867
2001-01-31,1.6721
2001-02-01,1.3143
2001-02-02,-1.41
2001-02-05,0.8581
2001-02-06,-0.416
2001-02-07,0.7025
2001-02-08,-1.9607999999999999
2001-02-09,-2.2885
2001-02-12,1.1809
2001-02-13,2.5481
2001-02-14,-2.5038
2001-02-15,4.4163
2001-02-16,-1.3229
2001-02-20,-0.7742
2001-02-21,-1.4272
2001-02-22,0.7143
2001-02-23,-1.2268
2001-02-26,3.5319000000000003
2001-02-27,0.0
2001-02-28,0.731
2001-03-01,-1.2467
2001-03-02,2.4119
2001-03-05,3.8638
2001-03-06,-1.5943
2001-03-07,3.9604
2001-03-08,-0.7446
2001-03-09,-0.471
2001-03-12,-6.4855
2001-03-13,-1.4058
2001-03-14,-3.1559
2001-03-15,-1.7471999999999999
2001-03-16,-0.3397
2001-03-19,1.2429999999999999
2001-03-20,3.1683
2001-03-21,-3.4165
2001-03-22,-2.6231999999999998
2001-03-23,0.6531
2001-03-26,2.0681
2001-03-27,3.7545
2001-03-28,-0.8233
2001-03-29,-2.5097
2001-03-30,0.5743
2001-04-02,-2.5989
2001-04-03,-0.9501
2001-04-04,0.8571
2001-04-05,1.0927
2001-04-06,-3.9231
2001-04-09,2.9792
2001-04-10,6.1299
2001-04-11,-0.0191
2001-04-12,-1.5253
2001-04-16,2.6137
2001-04-17,-2.6414999999999997
2001-04-18,4.3798
2001-04-19,-1.0397
2001-04-20,-2.0638
2001-04-23,0.5939
2001-04-24,-0.2285
2001-04-25,-0.5345
2001-04-26,2.2836
2001-04-27,1.3321
2001-04-30,4.6658
2001-05-01,0.6368
2001-05-02,1.2129
2001-05-03,-2.0287
2001-05-04,1.9279
2001-05-07,-1.3135
2001-05-08,0.0355
2001-05-09,-0.2661
2001-05-10,1.7254
2001-05-11,-0.7344
2001-05-14,0.9864
2001-05-15,1.1512
2001-05-16,6.0873
2001-05-17,0.8615
2001-05-18,-1.6116000000000001
2001-05-21,-0.2293
2001-05-22,-3.1029
2001-05-23,-0.305
2001-05-24,-3.1271
2001-05-25,-0.6491
2001-05-29,1.2713999999999999
2001-05-30,-0.5754
2001-05-31,0.3332
2001-06-01,0.8041
2001-06-04,0.2254
2001-06-05,1.3841
2001-06-06,-0.4096
2001-06-07,0.8396
2001-06-08,-1.5633
2001-06-11,-1.6226
2001-06-12,-2.0881
2001-06-13,0.2688
2001-06-14,-2.6095
2001-06-15,-1.3213
2001-06-18,-0.3906
2001-06-19,-0.8402
2001-06-20,1.1109
2001-06-21,1.5270000000000001
2001-06-22,-0.6787
2001-06-25,-1.8837000000000002
2001-06-26,1.0728
2001-06-27,1.0242
2001-06-28,-0.1659
2001-06-29,1.4956
2001-07-02,2.0739
2001-07-03,0.4277
2001-07-05,0.2484
2001-07-06,-2.2128
2001-07-09,2.0094
2001-07-10,0.4259
2001-07-11,2.58
2001-07-12,2.1016
2001-07-13,1.1979
2001-07-16,-1.5505
2001-07-17,-0.9483
2001-07-18,-0.2394
2001-07-19,-0.2228
2001-07-20,-0.2061
2001-07-23,-0.0861
2001-07-24,-3.6176
2001-07-25,1.6801
2001-07-26,1.7402
2001-07-27,-0.4147
2001-07-30,0.6246
2001-07-31,2.9828
2001-08-01,-0.6864
2001-08-02,1.8159999999999998
2001-08-03,0.0167
2001-08-06,-1.5833
2001-08-07,-0.525
2001-08-08,-1.7534999999999998
2001-08-09,0.0693
2001-08-10,0.3463
2001-08-13,0.2416
2001-08-14,1.687
2001-08-15,-1.1004
2001-08-16,0.8045
2001-08-17,0.0849
2001-08-20,-0.526
2001-08-21,-0.3241
2001-08-22,-1.2490999999999999
2001-08-23,0.8144
2001-08-24,2.0454
2001-08-27,-1.2127
2001-08-28,-1.3981
2001-08-29,-1.4525000000000001
2001-08-30,-0.3158
2001-08-31,-0.1056
2001-09-04,2.4141
2001-09-05,-0.5506
2001-09-06,-1.3841
2001-09-07,-4.7544
2001-09-10,-1.9525000000000001
2001-09-17,-9.8253
2001-09-18,2.3542
2001-09-19,-2.4018
2001-09-20,-4.6924
2001-09-21,0.2188
2001-09-24,3.7336
2001-09-25,0.6946
2001-09-26,-0.5226
2001-09-27,-0.7144
2001-09-28,3.0899
2001-10-01,-2.8536
2001-10-02,1.0144
2001-10-03,0.9205
2001-10-04,-1.2645
2001-10-05,3.0023
2001-10-08,-2.1606
2001-10-09,0.6042
2001-10-10,4.0795
2001-10-11,2.6462
2001-10-12,-0.7947
2001-10-15,-0.5666
2001-10-16,-0.3537
2001-10-17,-3.2932
2001-10-18,0.102
2001-10-19,0.1222
2001-10-22,2.6653000000000002
2001-10-23,-1.1692
2001-10-24,2.2659000000000002
2001-10-25,2.8430999999999997
2001-10-26,-0.0191
2001-10-29,-2.0595
2001-10-30,-1.1293
2001-10-31,-0.9256
2001-11-01,1.4025
2001-11-02,1.4029
2001-11-05,0.2533
2001-11-06,0.8746
2001-11-07,0.3854
2001-11-08,0.1919
2001-11-09,-0.6705
2001-11-12,-1.08
2001-11-13,0.9359
2001-11-14,3.9791
2001-11-15,1.3004
2001-11-16,-0.9536
2001-11-19,-0.037
2001-11-20,-1.2965
2001-11-21,-0.6943
2001-11-23,1.0771
2001-11-26,-0.3178
2001-11-27,-0.6189
2001-11-28,-0.736
2001-11-29,-0.7795
2001-11-30,1.2646
2001-12-03,-0.7947
2001-12-04,0.9155
2001-12-05,3.213
2001-12-06,1.6297000000000001
2001-12-07,-1.7658
2001-12-10,-3.5216
2001-12-11,0.6464
2001-12-12,-0.1511
2001-12-13,-0.681
2001-12-14,-0.4952
2001-12-17,1.6654
2001-12-18,2.1088
2001-12-19,-1.1617
2001-12-20,0.1493
2001-12-21,-0.4285
2001-12-24,0.6361
2001-12-26,-0.9853
2001-12-27,0.5445
2001-12-28,1.4753
2001-12-31,-0.4785
2002-01-02,-0.7766
2002-01-03,0.615
2002-01-04,2.8339
2002-01-07,-0.3062
2002-01-08,-1.9151
2002-01-09,-0.2579
2002-01-10,-1.4404
2002-01-11,0.0375
2002-01-14,-2.3975
2002-01-15,-0.9787
2002-01-16,-1.0853
2002-01-17,0.5682
2002-01-18,0.3507
2002-01-22,4.2904
2002-01-23,2.2338
2002-01-24,2.3853
2002-01-25,1.0137
2002-01-28,4.8591999999999995
2002-01-29,-3.2236
2002-01-30,-0.052
2002-01-31,1.9402
2002-02-01,-0.6687
2002-02-04,-1.2084
2002-02-05,-0.1747
2002-02-06,-1.1203
2002-02-07,3.1156
2002-02-08,1.1159
2002-02-11,5.8065
2002-02-12,-2.4872
2002-02-13,-0.362
2002-02-14,-0.512
2002-02-15,-0.166
2002-02-19,-2.4277
2002-02-20,2.045
2002-02-21,0.6179
2002-02-22,-0.4149
2002-02-25,0.5833
2002-02-26,1.4085
2002-02-27,0.8987
2002-02-28,0.1134
2002-03-01,0.6632
2002-03-04,4.853
2002-03-05,-3.7395
2002-03-06,1.8946
2002-03-07,0.7188
2002-03-08,-2.0323
2002-03-11,0.5859
2002-03-12,-0.0315
2002-03-13,-1.8898000000000001
2002-03-14,4.6067
2002-03-15,0.4296
2002-03-18,-1.1001
2002-03-19,1.2205
2002-03-20,-0.8242
2002-03-21,-3.0933
2002-03-22,-1.7151
2002-03-25,-1.6158000000000001
2002-03-26,2.4963
2002-03-27,0.9614
2002-03-28,-0.2381
2002-04-01,-1.209
2002-04-02,-0.8535
2002-04-03,0.2761
2002-04-04,-1.2147999999999999
2002-04-05,1.4593
2002-04-08,-0.7757
2002-04-09,-0.8795
2002-04-10,2.4318
2002-04-11,-1.4437
2002-04-12,-1.2533
2002-04-15,-1.4834
2002-04-16,2.8777
2002-04-17,0.5204
2002-04-18,-0.3074
2002-04-19,0.1298
2002-04-22,-3.3063000000000002
2002-04-23,-0.5028
2002-04-24,-1.2129
2002-04-25,1.3984
2002-04-26,-1.6313
2002-04-29,-1.0942
2002-04-30,3.0424
2002-05-01,0.302
2002-05-02,2.9129
2002-05-03,2.4378
2002-05-06,1.7409
2002-05-07,0.8477
2002-05-08,1.0118
2002-05-09,-0.524
2002-05-10,-0.8366
2002-05-13,1.5310000000000001
2002-05-14,4.0314
2002-05-15,-0.3106
2002-05-16,-1.0386
2002-05-17,-1.1094
2002-05-20,-0.6822
2002-05-21,-0.1832
2002-05-22,1.0858
2002-05-23,2.6172
2002-05-24,-1.8871
2002-05-28,-1.2021
2002-05-29,0.2281
2002-05-30,-1.3505
2002-05-31,0.7537
2002-06-03,-3.2061
2002-06-04,1.041
2002-06-05,0.843
2002-06-06,-0.0155
2002-06-07,-0.9135
2002-06-10,0.7969
2002-06-11,-2.1857
2002-06-12,0.4754
2002-06-13,-0.7729
2002-06-14,-1.2399
2002-06-17,3.4927
2002-06-18,0.6843
2002-06-19,0.4016
2002-06-20,-0.1077
2002-06-21,-0.8933
2002-06-24,1.0101
2002-06-25,-0.0154
2002-06-26,-2.1234
2002-06-27,-1.0219
2002-06-28,1.4136
2002-07-01,-1.6444999999999999
2002-07-02,-1.9586000000000001
2002-07-03,-1.2506
2002-07-05,2.5658
2002-07-08,0.8339
2002-07-09,-2.1947
2002-07-10,-2.6667
2002-07-11,-0.8353
2002-07-12,-0.8423
2002-07-15,-2.0387
2002-07-16,-0.8845
2002-07-17,1.0674
2002-07-18,-2.5277
2002-07-19,-5.3286
2002-07-22,-2.9081
2002-07-23,1.0242
2002-07-24,6.0252
2002-07-25,-1.6417000000000002
2002-07-26,2.2377
2002-07-29,8.0911
2002-07-30,-3.1867
2002-07-31,1.4058
2002-08-01,-1.1915
2002-08-02,-4.3755
2002-08-05,-3.0265
2002-08-06,1.6162
2002-08-07,-0.9872
2002-08-08,4.3205
2002-08-09,2.5133
2002-08-12,-0.2072
2002-08-13,-3.4083
2002-08-14,-1.218
2002-08-15,1.6319
2002-08-16,-2.6583
2002-08-19,3.7207
2002-08-20,-1.0779
2002-08-21,-1.0361
2002-08-22,-1.6245
2002-08-23,-0.367
2002-08-26,1.8416000000000001
2002-08-27,0.5425
2002-08-28,-3.3813
2002-08-29,-1.3403
2002-08-30,2.8491
2002-09-03,-4.0543
2002-09-04,0.0956
2002-09-05,-4.298
2002-09-06,1.7964
2002-09-09,1.5098
2002-09-10,-0.4443
2002-09-11,1.8432
2002-09-12,0.4572
2002-09-13,-0.3224
2002-09-16,-1.8265
2002-09-17,-2.5968999999999998
2002-09-18,-0.955
2002-09-19,-2.2298
2002-09-20,2.4245
2002-09-23,-0.2407
2002-09-24,-11.9445
2002-09-25,2.375
2002-09-26,2.0299
2002-09-27,-3.826
2002-09-30,-0.5001
2002-10-01,5.0263
2002-10-02,-5.7864
2002-10-03,-2.5167
2002-10-04,-1.8475000000000001
2002-10-07,-6.1293
2002-10-08,2.9049
2002-10-09,-4.9713
2002-10-10,5.5994
2002-10-11,4.2071
2002-10-14,0.43
2002-10-15,6.9933
2002-10-16,-2.1565
2002-10-17,1.7496
2002-10-18,0.1563
2002-10-21,6.4214
2002-10-22,-3.8969
2002-10-23,2.6379
2002-10-24,-3.3985
2002-10-25,3.8039
2002-10-28,0.3177
2002-10-29,-1.6681
2002-10-30,-1.8037
2002-10-31,-0.0662
2002-11-01,1.8763999999999998
2002-11-04,0.6934
2002-11-05,0.0215
2002-11-06,1.9363000000000001
2002-11-07,-3.2925
2002-11-08,-2.357
2002-11-11,-4.1127
2002-11-12,3.38
2002-11-13,-0.5862
2002-11-14,4.8537
2002-11-15,0.6489
2002-11-18,-0.7092
2002-11-19,0.1515
2002-11-20,0.7997
2002-11-21,7.247
2002-11-22,-0.5798
2002-11-25,0.9451
2002-11-26,-1.5139
2002-11-27,4.4903
2002-11-29,1.8195999999999999
2002-12-02,-2.6616
2002-12-03,-2.5781
2002-12-04,-1.9848
2002-12-05,-1.1045
2002-12-06,-0.6205
2002-12-09,-3.1217
2002-12-10,2.2127
2002-12-11,1.4082
2002-12-12,-0.1658
2002-12-13,-0.8304
2002-12-16,4.2495
2002-12-17,1.0241
2002-12-18,-1.4708999999999999
2002-12-19,-1.0288
2002-12-20,0.2854
2002-12-23,-0.1829
2002-12-24,-0.0814
2002-12-26,-0.0408
2002-12-27,-0.9174
2002-12-30,0.9053
2002-12-31,0.3467
2003-01-02,3.7188
2003-01-03,-0.5682
2003-01-06,2.6601
2003-01-07,-0.2111
2003-01-08,-2.0581
2003-01-09,1.0212
2003-01-10,2.5661
2003-01-13,1.5542
2003-01-14,-0.3359
2003-01-15,-1.367
2003-01-16,1.2151
2003-01-17,-1.4819
2003-01-21,-2.5133
2003-01-22,0.4883
2003-01-23,1.069
2003-01-24,-3.6923
2003-01-27,-2.5359
2003-01-28,0.2459
2003-01-29,0.9401
2003-01-30,-2.919
2003-01-31,1.0303
2003-02-03,2.7471
2003-02-04,1.7825
2003-02-05,0.2189
2003-02-06,-0.8141
2003-02-07,-0.7808
2003-02-10,1.0694
2003-02-11,-0.9383
2003-02-12,0.5643
2003-02-13,-0.6212
2003-02-14,0.9276
2003-02-18,0.7992
2003-02-19,0.2379
2003-02-20,-0.9294
2003-02-21,2.3154
2003-02-24,-3.0433
2003-02-25,0.4427
2003-02-26,-0.9014
2003-02-27,0.9096
2003-02-28,-0.1402
2003-03-03,0.1605
2003-03-04,-2.9641
2003-03-05,-0.0826
2003-03-06,-2.6234
2003-03-07,0.9758
2003-03-10,-2.7311
2003-03-11,-1.0799
2003-03-12,1.048
2003-03-13,5.3587
2003-03-14,-0.5127
2003-03-17,2.6799
2003-03-18,1.7065000000000001
2003-03-19,0.908
2003-03-20,-0.9977
2003-03-21,2.7663
2003-03-24,-3.7685
2003-03-25,0.0599
2003-03-26,-2.0168
2003-03-27,-3.0569
2003-03-28,-0.3363
2003-03-31,0.8859
2003-04-01,0.46
2003-04-02,2.2268
2003-04-03,-0.4275
2003-04-04,0.2045
2003-04-07,0.4897
2003-04-08,-0.9543
2003-04-09,-1.7015
2003-04-10,0.438
2003-04-11,0.3115
2003-04-14,1.3455
2003-04-15,0.674
2003-04-16,-0.3246
2003-04-17,1.5673
2003-04-21,0.4409
2003-04-22,3.751
2003-04-23,1.3269
2003-04-24,-1.841
2003-04-25,-2.0108
2003-04-28,-1.3418
2003-04-29,0.04
2003-04-30,-0.06
2003-05-01,-1.956
2003-05-02,1.1312
2003-05-05,-0.5288
2003-05-06,-0.0613
2003-05-07,0.1227
2003-05-08,0.4291
2003-05-09,2.6653000000000002
2003-05-12,0.7333
2003-05-13,-0.5509
2003-05-14,-1.4837
2003-05-15,1.2048
2003-05-16,-0.0992
2003-05-19,-1.9066999999999998
2003-05-20,-1.8425
2003-05-21,-0.165
2003-05-22,1.3636
2003-05-23,0.693
2003-05-27,1.9838
2003-05-28,-1.0719
2003-05-29,-1.0433
2003-05-30,2.1492
2003-06-02,1.7069999999999999
2003-06-03,-0.9563
2003-06-04,2.601
2003-06-05,0.3265
2003-06-06,-2.7182
2003-06-09,-1.4364
2003-06-10,0.1198
2003-06-11,1.7547000000000001
2003-06-12,-0.1764
2003-06-13,-2.2576
2003-06-16,2.2294
2003-06-17,-1.0609
2003-06-18,-0.2184
2003-06-19,1.791
2003-06-20,2.737
2003-06-23,-0.6089
2003-06-24,1.6848999999999998
2003-06-25,-0.113
2003-06-26,1.3384
2003-06-27,-0.5766
2003-06-30,1.029
2003-07-01,-1.7222
2003-07-02,2.0916
2003-07-03,-1.0705
2003-07-07,1.6231
2003-07-08,-1.3769
2003-07-09,0.4468
2003-07-10,-2.0756
2003-07-11,0.7002
2003-07-14,0.9209
2003-07-15,-1.0987
2003-07-16,-1.1486
2003-07-17,0.781
2003-07-18,3.024
2003-07-21,-0.3853
2003-07-22,3.4438
2003-07-23,0.4451
2003-07-24,-0.4786
2003-07-25,0.2315
2003-07-28,0.4264
2003-07-29,0.0177
2003-07-30,0.6545
2003-07-31,-0.3717
2003-08-01,-0.7106
2003-08-04,0.4294
2003-08-05,-2.7258
2003-08-06,0.3663
2003-08-07,1.0036
2003-08-08,1.1201
2003-08-11,0.5896
2003-08-12,0.444
2003-08-13,-0.3006
2003-08-14,2.5186
2003-08-15,-0.0865
2003-08-18,0.6926
2003-08-19,1.2898
2003-08-20,-0.8149
2003-08-21,0.8216
2003-08-22,-1.6638
2003-08-25,-0.3798
2003-08-26,0.5199
2003-08-27,0.931
2003-08-28,1.2469999999999999
2003-08-29,0.3881
2003-09-02,2.437
2003-09-03,-0.2789
2003-09-04,-0.2797
2003-09-05,-0.6105
2003-09-08,1.7596
2003-09-09,0.8809
2003-09-10,-4.8512
2003-09-11,1.3086
2003-09-12,2.1976
2003-09-15,0.0164
2003-09-16,1.7561
2003-09-17,-2.5806
2003-09-18,2.1192
2003-09-19,-1.3457
2003-09-22,-1.0682
2003-09-23,0.1661
2003-09-24,-1.8574000000000002
2003-09-25,-0.4731
2003-09-26,-0.8489
2003-09-29,0.9075
2003-09-30,-0.8145
2003-10-01,1.6938
2003-10-02,-0.2355
2003-10-03,-0.3373
2003-10-06,-0.0338
2003-10-07,0.0339
2003-10-08,0.7953
2003-10-09,0.5875
2003-10-10,-0.1836
2003-10-13,0.6521
2003-10-14,-0.3156
2003-10-15,-0.6832
2003-10-16,-0.0839
2003-10-17,-1.0915
2003-10-20,0.7131
2003-10-21,-0.8766
2003-10-22,-1.8367
2003-10-23,1.7498
2003-10-24,-0.4938
2003-10-27,-0.4278
2003-10-28,2.0278
2003-10-29,0.9096
2003-10-30,3.1255
2003-10-31,-1.8576000000000001
2003-11-03,-0.3985
2003-11-04,-0.7335
2003-11-05,-2.0151
2003-11-06,-1.5937999999999999
2003-11-07,0.6792
2003-11-10,-1.4703
2003-11-11,0.0527
2003-11-12,0.9475
2003-11-13,-0.5736
2003-11-14,-0.542
2003-11-17,-0.2461
2003-11-18,-1.1982
2003-11-19,0.1427
2003-11-20,-0.2493
2003-11-21,0.8391
2003-11-24,-0.0531
2003-11-25,0.3366
2003-11-26,0.2648
2003-11-28,0.3698
2003-12-01,3.5965
2003-12-02,0.5419
2003-12-03,0.6569
2003-12-04,-0.6526
2003-12-05,-1.5495999999999999
2003-12-08,3.1138
2003-12-09,-0.083
2003-12-10,-0.8635
2003-12-11,0.8375
2003-12-12,1.0796999999999999
2003-12-15,-0.6245
2003-12-16,-0.0827
2003-12-17,0.7944
2003-12-18,1.4778
2003-12-19,0.7443
2003-12-22,1.2046000000000001
2003-12-23,-0.3809
2003-12-24,-0.701
2003-12-26,0.4332
2003-12-29,1.6773
2003-12-30,0.707
2003-12-31,-0.156
2004-01-02,0.2344
2004-01-05,1.325
2004-01-06,-0.3846
2004-01-07,-0.1853
2004-01-08,1.9649999999999999
2004-01-09,-1.305
2004-01-12,-0.0308
2004-01-13,0.2153
2004-01-14,1.4119
2004-01-15,-0.4843
2004-01-16,0.517
2004-01-20,-0.121
2004-01-21,1.1209
2004-01-22,-0.2546
2004-01-23,-5.0008
2004-01-26,0.3794
2004-01-27,-1.5748
2004-01-28,-1.8399999999999999
2004-01-29,-0.8696
2004-01-30,1.7213
2004-02-02,-0.1627
2004-02-03,-0.5867
2004-02-04,-1.6393
2004-02-05,1.4167
2004-02-06,1.8077
2004-02-09,0.113
2004-02-10,-0.2096
2004-02-11,3.3285
2004-02-12,0.0938
2004-02-13,-0.8592
2004-02-17,1.04
2004-02-18,-0.0156
2004-02-19,2.4021
2004-02-20,-1.051
2004-02-23,0.0924
2004-02-24,-0.1538
2004-02-25,0.2002
2004-02-26,0.0307
2004-02-27,0.2766
2004-03-01,1.7931
2004-03-02,-1.897
2004-03-03,0.399
2004-03-04,1.4827
2004-03-05,0.241
2004-03-08,-0.6461
2004-03-09,-2.4047
2004-03-10,-2.3865
2004-03-11,-1.7304
2004-03-12,1.9870999999999999
2004-03-15,-2.3602
2004-03-16,1.2005
2004-03-17,2.9336
2004-03-18,-0.3271
2004-03-19,0.2344
2004-03-22,-2.7592
2004-03-23,0.4008
2004-03-24,0.2395
2004-03-25,3.5521000000000003
2004-03-26,-0.5384
2004-03-29,0.8351
2004-03-30,0.4601
2004-03-31,0.0
2004-04-01,-0.0305
2004-04-02,-0.0458
2004-04-05,0.1681
2004-04-06,0.7627
2004-04-07,-1.3624
2004-04-08,0.2609
2004-04-12,2.6328
2004-04-13,-0.7308
2004-04-14,-0.0601
2004-04-15,-0.0902
2004-04-16,1.3392
2004-04-19,-0.1485
2004-04-20,-2.29
2004-04-21,-1.1566
2004-04-22,4.388
2004-04-23,-1.7847
2004-04-26,-3.6792
2004-04-27,0.7951
2004-04-28,-3.2483
2004-04-29,-2.7031
2004-04-30,-2.1002
2004-05-03,0.9966
2004-05-04,-0.7359
2004-05-05,-1.6175000000000002
2004-05-06,-0.8049
2004-05-07,-3.2459
2004-05-10,0.9101
2004-05-11,0.7073
2004-05-12,0.7375
2004-05-13,0.7844
2004-05-14,0.7264
2004-05-17,-1.9574
2004-05-18,1.2785
