ticker,ETR US Equity
2000-05-24,2.2779
2000-05-25,-0.2227
2000-05-26,1.1161
2000-05-30,0.883
2000-05-31,2.407
2000-06-01,-2.5641
2000-06-02,2.8509
2000-06-05,-2.9851
2000-06-06,1.978
2000-06-07,3.4483
2000-06-08,-1.4583
2000-06-09,1.6913
2000-06-12,1.4553
2000-06-13,0.8197
2000-06-14,-2.8455
2000-06-15,2.0921
2000-06-16,-1.6393
2000-06-19,-2.0833
2000-06-20,0.4255
2000-06-21,1.4830999999999999
2000-06-22,-2.0877
2000-06-23,-1.4925
2000-06-26,1.9481000000000002
2000-06-27,-4.8832
2000-06-28,1.8694
2000-06-29,-2.7116
2000-06-30,-2.027
2000-07-03,2.7586
2000-07-05,-0.6711
2000-07-06,0.6757
2000-07-07,-0.2237
2000-07-10,3.8117
2000-07-11,-0.216
2000-07-12,1.0823
2000-07-13,0.8565
2000-07-14,-1.0616
2000-07-17,3.0043
2000-07-18,1.0417
2000-07-19,0.8247
2000-07-20,0.409
2000-07-21,-0.8147
2000-07-24,-0.8214
2000-07-25,0.4141
2000-07-26,-1.2371
2000-07-27,1.2526
2000-07-28,0.0
2000-07-31,-10.5155
2000-08-01,10.5991
2000-08-02,1.6667
2000-08-03,0.4611
2000-08-04,0.153
2000-08-07,1.8839000000000001
2000-08-08,-0.2499
2000-08-09,-2.2545
2000-08-10,2.1117
2000-08-11,1.0137
2000-08-14,-0.4516
2000-08-15,0.8065
2000-08-16,2.2626
2000-08-17,-0.6479
2000-08-18,0.1969
2000-08-21,0.5894
2000-08-22,-0.5859
2000-08-23,1.1788
2000-08-24,-2.1359
2000-08-25,-1.5873
2000-08-28,0.0
2000-08-29,-1.4113
2000-08-30,0.409
2000-08-31,-0.7509
2000-09-01,2.6677
2000-09-05,1.9362
2000-09-06,4.1176
2000-09-07,1.3183
2000-09-08,1.9284
2000-09-11,1.4475
2000-09-12,2.1008
2000-09-13,0.7042
2000-09-14,1.049
2000-09-15,4.5524000000000004
2000-09-18,0.393
2000-09-19,-3.0803
2000-09-20,-1.1905000000000001
2000-09-21,-3.0981
2000-09-22,0.7105
2000-09-25,-1.4109
2000-09-26,2.5045
2000-09-27,0.9272
2000-09-28,-0.227
2000-09-29,3.3471
2000-10-02,6.9908
2000-10-03,-9.7179
2000-10-04,-2.0833
2000-10-05,-2.6596
2000-10-06,4.5537
2000-10-09,0.1742
2000-10-10,2.4348
2000-10-11,2.2071
2000-10-12,-1.3289
2000-10-13,2.1886
2000-10-16,3.2949
2000-10-17,-0.7974
2000-10-18,-1.9293
2000-10-19,-4.2623
2000-10-20,1.3699
2000-10-23,0.1689
2000-10-24,-2.1922
2000-10-25,-0.6897
2000-10-26,-3.4722
2000-10-27,7.554
2000-10-30,3.01
2000-10-31,-0.487
2000-11-01,0.6525
2000-11-02,-2.7553
2000-11-03,-1.6667
2000-11-06,0.8475
2000-11-07,0.1681
2000-11-08,-0.4966
2000-11-09,2.7211
2000-11-10,2.1523
2000-11-13,2.9173
2000-11-14,-1.5748
2000-11-15,1.92
2000-11-16,1.4129
2000-11-17,1.3932
2000-11-20,1.374
2000-11-21,-0.1506
2000-11-22,0.6033
2000-11-24,-1.3493
2000-11-27,-1.3678
2000-11-28,2.9276
2000-11-29,-0.1497
2000-11-30,-1.3493
2000-12-01,-0.9119
2000-12-04,0.0
2000-12-05,-1.227
2000-12-06,0.0
2000-12-07,-1.2422
2000-12-08,-1.7296
2000-12-11,-3.04
2000-12-12,2.4752
2000-12-13,-0.3221
2000-12-14,-3.231
2000-12-15,3.6728
2000-12-18,2.5765000000000002
2000-12-19,3.9246
2000-12-20,4.2296
2000-12-21,-0.8696
2000-12-22,0.0
2000-12-26,1.1696
2000-12-27,-0.578
2000-12-28,-2.4709
2000-12-29,0.8942
2001-01-02,-1.3294000000000001
2001-01-03,-2.9939999999999998
2001-01-04,-8.642
2001-01-05,1.1824
2001-01-08,1.0017
2001-01-09,-0.8264
2001-01-10,-0.6667
2001-01-11,-8.8926
2001-01-12,3.4991
2001-01-16,-2.1352
2001-01-17,3.4545
2001-01-18,0.5272
2001-01-19,-1.3986
2001-01-22,4.078
2001-01-23,0.5111
2001-01-24,-0.339
2001-01-25,0.6803
2001-01-26,-0.8446
2001-01-29,-0.5111
2001-01-30,-0.0822
2001-01-31,-2.8791
2001-02-01,-1.6375
2001-02-02,2.3249
2001-02-05,0.3927
2001-02-06,1.2015
2001-02-07,0.5522
2001-02-08,1.4552
2001-02-09,2.0974
2001-02-12,-1.096
2001-02-13,-0.5676
2001-02-14,0.897
2001-02-15,-0.3772
2001-02-16,1.5413999999999999
2001-02-20,0.6125
2001-02-21,1.6411
2001-02-22,0.7292
2001-02-23,-0.181
2001-02-26,-0.518
2001-02-27,2.0568
2001-02-28,-0.9439
2001-03-01,1.0816
2001-03-02,0.5096
2001-03-05,-0.8365
2001-03-06,-0.9969
2001-03-07,0.568
2001-03-08,1.1553
2001-03-09,-0.2538
2001-03-12,-1.2723
2001-03-13,-1.0825
2001-03-14,-1.1204
2001-03-15,0.2635
2001-03-16,-1.4455
2001-03-19,-1.6
2001-03-20,-0.9756
2001-03-21,-0.6568
2001-03-22,-2.0661
2001-03-23,-2.391
2001-03-26,3.7464
2001-03-27,2.5
2001-03-28,0.0
2001-03-29,0.7317
2001-03-30,2.233
2001-04-02,0.0
2001-04-03,2.6316
2001-04-04,1.9231
2001-04-05,-3.3711
2001-04-06,-2.1088
2001-04-09,1.6755
2001-04-10,1.0986
2001-04-11,-0.1294
2001-04-12,-0.3886
2001-04-16,1.1703999999999999
2001-04-17,2.6992000000000003
2001-04-18,-1.2015
2001-04-19,-2.8376
2001-04-20,0.6519
2001-04-23,1.6061999999999999
2001-04-24,-0.306
2001-04-25,0.9719
2001-04-26,0.4306
2001-04-27,1.5889
2001-04-30,0.5462
2001-05-01,1.4567999999999999
2001-05-02,-2.0443
2001-05-03,0.4969
2001-05-04,1.4833
2001-05-07,0.2192
2001-05-08,0.6563
2001-05-09,0.2173
2001-05-10,1.0602
2001-05-11,0.8941
2001-05-14,1.0714
2001-05-15,0.1178
2001-05-16,0.8235
2001-05-17,-0.5834
2001-05-18,1.8779
2001-05-21,0.7143
2001-05-22,0.4576
2001-05-23,1.2981
2001-05-24,-0.9667
2001-05-25,-1.9296
2001-05-29,0.6944
2001-05-30,-0.023
2001-05-31,-0.6668
2001-06-01,-0.5093
2001-06-04,-0.1861
2001-06-05,0.0
2001-06-06,-1.4918
2001-06-07,-1.2068
2001-06-08,0.3593
2001-06-11,0.4773
2001-06-12,-1.9002
2001-06-13,-2.1792
2001-06-14,-3.2426
2001-06-15,2.7117
2001-06-18,-1.8679999999999999
2001-06-19,1.1421000000000001
2001-06-20,-0.6274
2001-06-21,-2.7778
2001-06-22,1.0649
2001-06-25,-0.0257
2001-06-26,1.9022999999999999
2001-06-27,0.1261
2001-06-28,-1.033
2001-06-29,-2.2658
2001-07-02,2.9695
2001-07-03,-0.3289
2001-07-05,1.2690000000000001
2001-07-06,0.3759
2001-07-09,1.3483
2001-07-10,-0.1478
2001-07-11,-0.8636
2001-07-12,-0.5724
2001-07-13,-0.5507
2001-07-16,0.0252
2001-07-17,-2.315
2001-07-18,0.2061
2001-07-19,0.4884
2001-07-20,-3.5559
2001-07-23,-4.7745
2001-07-24,-1.0585
2001-07-25,1.0698
2001-07-26,3.6212
2001-07-27,0.8065
2001-07-30,-0.56
2001-07-31,0.5632
2001-08-01,1.3333
2001-08-02,2.1053
2001-08-03,0.232
2001-08-06,-3.5742000000000003
2001-08-07,0.6933
2001-08-08,-1.3771
2001-08-09,2.0408
2001-08-10,0.1711
2001-08-13,-0.9007
2001-08-14,0.2406
2001-08-15,-0.2933
2001-08-16,2.942
2001-08-17,1.1951
2001-08-20,0.1284
2001-08-21,-0.641
2001-08-22,-0.1032
2001-08-23,-0.0258
2001-08-24,-0.0517
2001-08-27,1.577
2001-08-28,1.069
2001-08-29,0.7051
2001-08-30,-2.1005
2001-08-31,-1.6092
2001-09-04,1.999
2001-09-05,-0.1018
2001-09-06,1.2739
2001-09-07,-1.6352
2001-09-10,-1.4834
2001-09-17,-0.3115
2001-09-18,-0.026
2001-09-19,-4.4803
2001-09-20,-0.3272
2001-09-21,-0.4378
2001-09-24,-3.3251
2001-09-25,-1.7055
2001-09-26,-2.6605
2001-09-27,1.5746
2001-09-28,4.007
2001-10-01,0.9561
2001-10-02,4.3175
2001-10-03,1.0681
2001-10-04,-0.1321
2001-10-05,1.2963
2001-10-08,0.4962
2001-10-09,-2.9366
2001-10-10,-1.6064
2001-10-11,-0.4082
2001-10-12,0.2732
2001-10-15,-1.3624
2001-10-16,2.8453
2001-10-17,1.3967
2001-10-18,-1.5894
2001-10-19,-0.2692
2001-10-22,-0.9447
2001-10-23,2.0708
2001-10-24,-0.2936
2001-10-25,1.7403
2001-10-26,0.3947
2001-10-29,-0.3932
2001-10-30,2.3684
2001-10-31,-0.1285
2001-11-01,-1.6731
2001-11-02,-4.1885
2001-11-05,2.8689
2001-11-06,1.1155
2001-11-07,-1.3659
2001-11-08,3.6751
2001-11-09,0.829
2001-11-12,-1.4645000000000001
2001-11-13,0.4694
2001-11-14,-1.8946
2001-11-15,-0.291
2001-11-16,1.3266
2001-11-19,-2.0948
2001-11-20,0.4814
2001-11-21,-1.6236000000000002
2001-11-23,-0.0271
2001-11-26,-0.1353
2001-11-27,0.271
2001-11-28,-1.2162
2001-11-29,0.3557
2001-11-30,0.5998
2001-12-03,1.084
2001-12-04,2.4129
2001-12-05,0.2356
2001-12-06,-0.0783
2001-12-07,1.15
2001-12-10,-0.5685
2001-12-11,-2.3129
2001-12-12,-0.7715
2001-12-13,2.0107
2001-12-14,-0.3942
2001-12-17,-2.3747
2001-12-18,1.8919000000000001
2001-12-19,1.9363000000000001
2001-12-20,-0.7806
2001-12-21,-0.8655
2001-12-24,0.7672
2001-12-26,1.1289
2001-12-27,1.1163
2001-12-28,-0.1284
2001-12-31,0.5398
2002-01-02,1.7643
2002-01-03,-1.005
2002-01-04,-0.2284
2002-01-07,0.0
2002-01-08,0.1526
2002-01-09,1.4224
2002-01-10,2.9301
2002-01-11,-0.2433
2002-01-14,0.878
2002-01-15,0.7012
2002-01-16,0.4322
2002-01-17,-0.2869
2002-01-18,0.5754
2002-01-22,-3.2181
2002-01-23,0.2956
2002-01-24,-0.5894
2002-01-25,-0.0741
2002-01-28,-0.9889
2002-01-29,-0.5743
2002-01-30,0.1256
2002-01-31,3.2857
2002-02-01,0.1943
2002-02-04,0.1454
2002-02-05,0.1452
2002-02-06,-0.145
2002-02-07,2.2023
2002-02-08,-0.4296
2002-02-11,-0.0719
2002-02-12,-1.7269999999999999
2002-02-13,0.6102
2002-02-14,-0.3154
2002-02-15,-0.9491
2002-02-19,0.1229
2002-02-20,-0.3681
2002-02-21,-0.7635
2002-02-22,1.2658
2002-02-25,-0.7353
2002-02-26,0.5185
2002-02-27,1.5721
2002-02-28,-0.1693
2002-03-01,0.5329
2002-03-04,2.241
2002-03-05,0.5185
2002-03-06,1.5709
2002-03-07,-0.9695
2002-03-08,0.7459
2002-03-11,-0.1851
2002-03-12,-0.9272
2002-03-13,-0.9125
2002-03-14,-0.9445
2002-03-15,-0.0477
2002-03-18,-0.9778
2002-03-19,-0.0963
2002-03-20,0.2652
2002-03-21,2.188
2002-03-22,0.9176
2002-03-25,0.6062
2002-03-26,-0.2781
2002-03-27,-0.0465
2002-03-28,0.93
2002-04-01,0.1152
2002-04-02,1.1045
2002-04-03,0.0228
2002-04-04,0.0
2002-04-05,-0.6598
2002-04-08,1.4659
2002-04-09,-1.2867
2002-04-10,1.9666000000000001
2002-04-11,-0.2018
2002-04-12,0.1124
2002-04-15,-0.9652
2002-04-16,1.1786
2002-04-17,0.5824
2002-04-18,0.6904
2002-04-19,0.4424
2002-04-22,1.1011
2002-04-23,0.5445
2002-04-24,0.6282
2002-04-25,-1.1195
2002-04-26,-0.7185
2002-04-29,1.0965
2002-04-30,0.6508
2002-05-01,-1.0776
2002-05-02,1.7429000000000001
2002-05-03,-0.2141
2002-05-06,0.0
2002-05-07,-1.0944
2002-05-08,-0.8896
2002-05-09,-0.4378
2002-05-10,0.1539
2002-05-13,0.6192
2002-05-14,0.1978
2002-05-15,-0.658
2002-05-16,-1.6339000000000001
2002-05-17,-0.4265
2002-05-20,1.33
2002-05-21,-0.0667
2002-05-22,1.959
2002-05-23,-0.2183
2002-05-24,0.8096
2002-05-28,0.0434
2002-05-29,-1.7357
2002-05-30,-1.9651
2002-05-31,-0.9459
2002-06-03,-2.1373
2002-06-04,0.1626
2002-06-05,-0.9279
2002-06-06,-1.8965
2002-06-07,1.0501
2002-06-10,0.8975
2002-06-11,-1.3343
2002-06-12,-0.2372
2002-06-13,0.1427
2002-06-14,-1.2111
2002-06-17,1.8029
2002-06-18,2.0307
2002-06-19,-0.9489
2002-06-20,0.4673
2002-06-21,1.1628
2002-06-24,-2.0
2002-06-25,-1.0321
2002-06-26,-1.0429
2002-06-27,-0.2874
2002-06-28,1.9457
2002-07-01,-0.9189
2002-07-02,-0.7134
2002-07-03,-0.3593
2002-07-05,0.9135
2002-07-08,0.0715
2002-07-09,-1.8091
2002-07-10,-6.0121
2002-07-11,2.0119
2002-07-12,-2.8824
2002-07-15,2.4473
2002-07-16,-2.7446
2002-07-17,0.5487
2002-07-18,-2.5468
2002-07-19,-2.4
2002-07-22,-0.5464
2002-07-23,-8.8462
2002-07-24,8.3183
2002-07-25,2.6711
2002-07-26,-0.9485
2002-07-29,0.9576
2002-07-30,7.9133
2002-07-31,1.783
2002-08-01,-1.3077
2002-08-02,-1.175
2002-08-05,1.8719999999999999
2002-08-06,2.8557
2002-08-07,0.6519
2002-08-08,1.2953000000000001
2002-08-09,-2.0128
2002-08-12,2.7771
2002-08-13,-2.4413
2002-08-14,5.0777
2002-08-15,-1.2486
2002-08-16,-1.7326000000000001
2002-08-19,1.7393
2002-08-20,0.3279
2002-08-21,3.6881
2002-08-22,-1.9136
2002-08-23,-0.0689
2002-08-26,2.136
2002-08-27,-2.7884
2002-08-28,-0.5783
2002-08-29,-2.2801
2002-08-30,0.4524
2002-09-03,-1.4458
2002-09-04,-0.2405
2002-09-05,-1.1813
2002-09-06,-0.5123
2002-09-09,0.4169
2002-09-10,-2.3199
2002-09-11,0.375
2002-09-12,-1.1955
2002-09-13,3.1006
2002-09-16,-0.0978
2002-09-17,-3.9648
2002-09-18,2.7523
2002-09-19,-0.3968
2002-09-20,-0.7221
2002-09-23,-1.4546999999999999
2002-09-24,-3.2833
2002-09-25,2.0
2002-09-26,4.8762
2002-09-27,-0.0984
2002-09-30,2.4378
2002-10-01,2.6442
2002-10-02,-0.2108
2002-10-03,-1.5724
2002-10-04,-4.9833
2002-10-07,8.1305
2002-10-08,-4.6182
2002-10-09,-8.5158
2002-10-10,8.2181
2002-10-11,-3.5881
2002-10-14,1.7843
2002-10-15,0.1753
2002-10-16,-5.0
2002-10-17,1.9737
2002-10-18,-0.129
2002-10-21,6.4599
2002-10-22,-2.0388
2002-10-23,5.4014
2002-10-24,2.1391999999999998
2002-10-25,-0.6674
2002-10-28,-0.1158
2002-10-29,1.2526
2002-10-30,1.9015
2002-10-31,-0.8768
2002-11-01,0.998
2002-11-04,1.6169
2002-11-05,-0.7735
2002-11-06,0.1336
2002-11-07,-1.0009
2002-11-08,-3.2156000000000002
2002-11-11,1.7548
2002-11-12,-1.5866
2002-11-13,0.2336
2002-11-14,0.9091
2002-11-15,0.6006
2002-11-18,1.3777
2002-11-19,-0.6342
2002-11-20,-2.2339
2002-11-21,0.0933
2002-11-22,2.4458
2002-11-25,0.6139
2002-11-26,-2.3277
2002-11-27,1.1106
2002-11-29,0.0686
2002-12-02,0.9833
2002-12-03,1.019
2002-12-04,-1.2553
2002-12-05,-1.0216
2002-12-06,-0.8486
2002-12-09,1.758
2002-12-10,0.591
2002-12-11,1.5819
2002-12-12,-0.6674
2002-12-13,0.1344
2002-12-16,1.8117
2002-12-17,-0.2417
2002-12-18,0.6386
2002-12-19,-0.547
2002-12-20,1.8042
2002-12-23,-1.0158
2002-12-24,0.1092
2002-12-26,0.1527
2002-12-27,-0.8057
2002-12-30,1.2953000000000001
2002-12-31,-1.192
2003-01-02,2.4347
2003-01-03,0.0642
2003-01-06,3.5095
2003-01-07,-1.9020000000000001
2003-01-08,1.0959
2003-01-09,-0.2085
2003-01-10,-0.5431
2003-01-13,0.7351
2003-01-14,0.1668
2003-01-15,-0.2914
2003-01-16,0.5637
2003-01-17,-1.3286
2003-01-21,-2.4826
2003-01-22,-0.4315
2003-01-23,-0.1733
2003-01-24,-0.5861
2003-01-27,-3.8209999999999997
2003-01-28,1.9296
2003-01-29,0.5568
2003-01-30,-1.5504
2003-01-31,0.0
2003-02-03,3.1496
2003-02-04,0.3272
2003-02-05,-1.087
2003-02-06,-0.5714
2003-02-07,-0.6852
2003-02-10,-0.0224
2003-02-11,-1.9744000000000002
2003-02-12,-1.9226
2003-02-13,1.9837
2003-02-14,2.7231
2003-02-18,0.5792
2003-02-19,0.443
2003-02-20,0.5072
2003-02-21,0.5924
2003-02-24,-1.4613
2003-02-25,0.3541
2003-02-26,-0.2426
2003-02-27,-0.1105
2003-02-28,0.8189
2003-03-03,1.5148000000000001
2003-03-04,-1.2111
2003-03-05,0.4816
2003-03-06,0.0
2003-03-07,0.2179
2003-03-10,-0.7609
2003-03-11,-0.7667
2003-03-12,0.8389
2003-03-13,2.7364
2003-03-14,1.2359
2003-03-17,0.9893
2003-03-18,0.1667
2003-03-19,0.3329
2003-03-20,0.9125
2003-03-21,1.7057
2003-03-24,-1.859
2003-03-25,1.5442
2003-03-26,-1.3179
2003-03-27,-1.5204
2003-03-28,-0.8346
2003-03-31,1.3044
2003-04-01,0.0208
2003-04-02,0.6852
2003-04-03,-1.0311
2003-04-04,1.542
2003-04-07,-0.6156
2003-04-08,-2.4572
2003-04-09,-0.7621
2003-04-10,-0.2986
2003-04-11,-0.4493
2003-04-14,0.043
2003-04-15,2.3631
2003-04-16,0.2099
2003-04-17,0.5445
2003-04-21,-0.0208
2003-04-22,0.125
2003-04-23,0.0
2003-04-24,0.7074
2003-04-25,-0.6612
2003-04-28,-1.2687
2003-04-29,-0.5266
2003-04-30,-1.2918
2003-05-01,-0.5578
2003-05-02,1.8338999999999999
2003-05-05,0.8686
2003-05-06,1.4493
2003-05-07,0.4141
2003-05-08,0.268
2003-05-09,0.4935
2003-05-12,0.2679
2003-05-13,-0.2672
2003-05-14,-0.9275
2003-05-15,1.2066
2003-05-16,1.5005
2003-05-19,-1.2758
2003-05-20,0.759
2003-05-21,-1.1808
2003-05-22,1.3597000000000001
2003-05-23,4.0447
2003-05-27,0.5861
2003-05-28,-0.1359
2003-05-29,-1.6336
2003-05-30,2.1945
2003-06-02,2.012
2003-06-03,0.4551
2003-06-04,0.6608
2003-06-05,-1.7629000000000001
2003-06-06,-0.3246
2003-06-09,-0.6895
2003-06-10,-0.0193
2003-06-11,1.1767
2003-06-12,1.2393
2003-06-13,-0.1507
2003-06-16,2.1124
2003-06-17,-0.942
2003-06-18,-0.1865
2003-06-19,-0.7099
2003-06-20,-0.0941
2003-06-23,-1.2241
2003-06-24,-0.3241
2003-06-25,0.8416
2003-06-26,0.7398
2003-06-27,-0.3577
2003-06-30,-0.2646
2003-07-01,1.0231
2003-07-02,0.6564
2003-07-03,-0.3354
2003-07-07,-0.5235
2003-07-08,-1.5034999999999998
2003-07-09,-0.2099
2003-07-10,-2.5813
2003-07-11,-0.9225
2003-07-14,-0.3764
2003-07-15,-1.7896
2003-07-16,-1.4983
2003-07-17,-0.37
2003-07-18,2.2282
2003-07-21,-0.9687
2003-07-22,2.0787
2003-07-23,0.3793
2003-07-24,0.8751
2003-07-25,0.3549
2003-07-28,-0.609
2003-07-29,0.3953
2003-07-30,0.4528
2003-07-31,0.9604
2003-08-01,-0.4077
2003-08-04,-0.3704
2003-08-05,-0.5478
2003-08-06,1.3575
2003-08-07,0.3494
2003-08-08,0.4255
2003-08-11,0.0194
2003-08-12,0.8159
2003-08-13,0.0
2003-08-14,0.0963
2003-08-15,-0.2887
2003-08-18,-0.444
2003-08-19,0.2909
2003-08-20,0.5414
2003-08-21,0.1923
2003-08-22,-0.4798
2003-08-25,0.135
2003-08-26,0.5393
2003-08-27,0.0958
2003-08-28,0.2871
2003-08-29,0.0954
2003-09-02,3.2412
2003-09-03,0.9049
2003-09-04,-0.6772
2003-09-05,0.1474
2003-09-08,0.2576
2003-09-09,-0.624
2003-09-10,-0.554
2003-09-11,-1.3185
2003-09-12,0.0565
2003-09-15,-0.1317
2003-09-16,2.0904
2003-09-17,0.0369
2003-09-18,0.756
2003-09-19,0.0732
2003-09-22,-0.823
2003-09-23,0.2213
2003-09-24,-0.4968
2003-09-25,-1.054
2003-09-26,0.8223
2003-09-29,0.9824
2003-09-30,-0.6057
2003-10-01,0.868
2003-10-02,0.6591
2003-10-03,-0.3274
2003-10-06,0.2737
2003-10-07,-0.273
2003-10-08,-1.0219
2003-10-09,-0.295
2003-10-10,-0.6657
2003-10-13,-0.4095
2003-10-14,1.028
2003-10-15,-0.7586
2003-10-16,0.1119
2003-10-17,0.838
2003-10-20,0.4432
2003-10-21,0.5332
2003-10-22,-0.3292
2003-10-23,0.1284
2003-10-24,0.6047
2003-10-27,0.0546
2003-10-28,-0.7828
2003-10-29,-0.7523
2003-10-30,0.4252
2003-10-31,-0.7732
2003-11-03,1.8182
2003-11-04,0.0729
2003-11-05,-0.437
2003-11-06,-0.6584
2003-11-07,-0.5523
2003-11-10,1.12
2003-11-11,-1.0522
2003-11-12,-0.5224
2003-11-13,0.8065
2003-11-14,-1.6186
2003-11-17,-1.0779
2003-11-18,-2.3896
2003-11-19,2.9377
2003-11-20,-0.2283
2003-11-21,-0.3814
2003-11-24,0.7848
2003-11-25,-0.2469
2003-11-26,1.0663
2003-11-28,-0.4145
2003-12-01,0.927
2003-12-02,1.5933000000000002
2003-12-03,0.0185
2003-12-04,0.6087
2003-12-05,0.3484
2003-12-08,0.0365
2003-12-09,-1.1142
2003-12-10,-0.628
2003-12-11,0.5576
2003-12-12,1.2939
2003-12-15,0.219
2003-12-16,0.4188
2003-12-17,0.9973
2003-12-18,0.395
2003-12-19,0.8584
2003-12-22,0.9397
2003-12-23,-0.5621
2003-12-24,-0.2473
2003-12-26,-0.2125
2003-12-29,1.26
2003-12-30,0.1402
2003-12-31,-0.0175
2004-01-02,0.21
2004-01-05,-1.0655000000000001
2004-01-06,-0.1059
2004-01-07,0.6539
2004-01-08,0.5795
2004-01-09,-0.9078
2004-01-12,-0.9514
2004-01-13,0.0534
2004-01-14,1.3333
2004-01-15,-0.386
2004-01-16,0.3875
2004-01-20,0.2982
2004-01-21,2.0465
2004-01-22,-0.6342
2004-01-23,0.6728
2004-01-26,-0.8568
2004-01-27,-1.3135
2004-01-28,1.2785
2004-01-29,0.8992
2004-01-30,0.2228
2004-02-02,0.3762
2004-02-03,2.2147
2004-02-04,-0.75
2004-02-05,-1.1587
2004-02-06,1.1723
2004-02-09,0.8396
2004-02-10,-0.3356
2004-02-11,0.0842
2004-02-12,-1.2111
2004-02-13,-1.26
2004-02-17,0.6036
2004-02-18,1.9369
2004-02-19,-1.2610999999999999
2004-02-20,-1.3965
2004-02-23,-0.4318
2004-02-24,-0.503
2004-02-25,0.4184
2004-02-26,1.3715
2004-02-27,1.5413999999999999
2004-03-01,0.1855
2004-03-02,-1.3468
2004-03-03,-0.1536
2004-03-04,-0.1196
2004-03-05,0.2396
2004-03-08,0.3073
2004-03-09,0.3574
2004-03-10,-0.0678
2004-03-11,-2.0362999999999998
2004-03-12,0.1213
2004-03-15,-0.173
2004-03-16,0.5719
2004-03-17,1.2407
2004-03-18,-0.4255
2004-03-19,-0.6667
2004-03-22,-1.1702
2004-03-23,0.888
2004-03-24,-0.7076
2004-03-25,0.3824
2004-03-26,0.9524
2004-03-29,0.9434
2004-03-30,0.8836
2004-03-31,0.219
2004-04-01,0.2857
2004-04-02,-0.5028
2004-04-05,0.3369
2004-04-06,-0.0336
2004-04-07,-1.1419
2004-04-08,-1.0022
2004-04-12,-2.2306
2004-04-13,-1.6322
2004-04-14,0.1249
2004-04-15,0.3207
2004-04-16,-0.1243
2004-04-19,-1.1204
2004-04-20,-0.0899
2004-04-21,0.09
2004-04-22,1.3489
2004-04-23,-0.0177
2004-04-26,-0.1775
2004-04-27,-0.9068
2004-04-28,-0.4486
2004-04-29,-1.7304
2004-04-30,0.1467
2004-05-03,0.2198
2004-05-04,-0.6213
2004-05-05,-0.5149
2004-05-06,-0.6654
2004-05-07,-2.7912
2004-05-10,0.2106
2004-05-11,-1.0019
2004-05-12,-0.5644
2004-05-13,-0.411
2004-05-14,1.5527
2004-05-17,-1.916
2004-05-18,1.4601
2004-05-19,-0.6223
2004-05-20,0.4305
2004-05-21,0.4287
2004-05-24,1.4163999999999999
2004-05-25,1.5688
2004-05-26,0.8665
2004-05-27,0.6349
2004-05-28,1.3361
2004-06-01,0.2564
2004-06-02,-0.1096
2004-06-03,-0.5303
2004-06-04,-0.386
2004-06-07,0.9596
