ticker,CDXS US Equity
2010-09-10,-0.7353
2010-09-13,1.8519
2010-09-14,-1.697
2010-09-15,3.0826000000000002
2010-09-16,0.7177
2010-09-17,7.0071
2010-09-20,-0.444
2010-09-21,3.3445
2010-09-22,-1.9417
2010-09-23,-1.4301
2010-09-24,4.7991
2010-09-27,0.9585
2010-09-28,-0.3165
2010-09-29,0.7407
2010-09-30,0.8403
2010-10-01,2.0833
2010-10-04,7.2449
2010-10-05,5.2331
2010-10-06,-0.3617
2010-10-07,5.5354
2010-10-08,-0.172
2010-10-11,-3.1008
2010-10-12,2.5778
2010-10-13,-2.773
2010-10-14,0.0891
2010-10-15,-0.8905
2010-10-18,-3.4142
2010-10-19,-7.0698
2010-10-20,0.7007
2010-10-21,-2.7833
2010-10-22,1.3292
2010-10-25,0.3027
2010-10-26,-0.6036
2010-10-27,-6.4777000000000005
2010-10-28,-4.0043
2010-10-29,15.4453
2010-11-01,6.9336
2010-11-02,1.8265
2010-11-03,-2.87
2010-11-04,-3.4164
2010-11-05,-4.8757
2010-11-08,3.4171
2010-11-09,-1.8465
2010-11-10,1.8812
2010-11-11,4.4704
2010-11-12,-3.4419
2010-11-15,-7.9961
2010-11-16,0.9424
2010-11-17,-0.7261
2010-11-18,5.5381
2010-11-19,-0.099
2010-11-22,1.0902
2010-11-23,-6.7647
2010-11-24,2.8391
2010-11-26,-2.1471999999999998
2010-11-29,3.7618
2010-11-30,-5.136
2010-12-01,4.1401
2010-12-02,3.3639
2010-12-03,-1.3807
2010-12-06,-0.1
2010-12-07,0.0
2010-12-08,-0.6006
2010-12-09,-1.1078000000000001
2010-12-10,0.611
2010-12-13,-0.5061
2010-12-14,-0.8138
2010-12-15,-0.1026
2010-12-16,-0.4107
2010-12-17,3.8144
2010-12-20,5.0645
2010-12-21,0.4726
2010-12-22,1.223
2010-12-23,-0.0929
2010-12-27,0.093
2010-12-28,-0.4647
2010-12-29,-0.747
2010-12-30,-0.4704
2010-12-31,0.189
2011-01-03,-0.7547
2011-01-04,-1.9962
2011-01-05,2.8128
2011-01-06,-3.9623
2011-01-07,-3.0452
2011-01-10,0.9119
2011-01-11,1.2048
2011-01-12,2.9762
2011-01-13,2.5048
2011-01-14,0.9398
2011-01-18,0.0931
2011-01-19,-3.6279
2011-01-20,-3.2819
2011-01-21,-2.0958
2011-01-24,-4.893
2011-01-25,-1.2862
2011-01-26,-0.6515
2011-01-27,1.7486000000000002
2011-01-28,-1.5038
2011-01-31,-1.5267
2011-02-01,0.0
2011-02-02,4.6512
2011-02-03,-3.1746
2011-02-04,16.9399
2011-02-07,-1.1215
2011-02-08,0.4726
2011-02-09,-0.2822
2011-02-10,-0.0943
2011-02-11,-1.4163999999999999
2011-02-14,0.2874
2011-02-15,-0.4776
2011-02-16,0.3839
2011-02-17,1.6252
2011-02-18,-1.223
2011-02-22,-0.9524
2011-02-23,1.4423
2011-02-24,-1.5166
2011-02-25,2.1174
2011-02-28,0.4713
2011-03-01,0.7505
2011-03-02,-1.0242
2011-03-03,1.0818
2011-03-04,-1.4425
2011-03-07,-3.2106
2011-03-08,2.4878
2011-03-09,2.3322
2011-03-10,-0.8372
2011-03-11,2.439
2011-03-14,-2.6557
2011-03-15,-0.7526
2011-03-16,-0.2844
2011-03-17,0.2852
2011-03-18,4.1706
2011-03-21,0.1365
2011-03-22,-1.2267000000000001
2011-03-23,1.196
2011-03-24,-0.0909
2011-03-25,0.091
2011-03-28,-0.8182
2011-03-29,2.4748
2011-03-30,3.6673
2011-03-31,1.9845000000000002
2011-04-01,3.1303
2011-04-04,-3.7736
2011-04-05,0.5115
2011-04-06,0.933
2011-04-07,0.6723
2011-04-08,-3.172
2011-04-11,-2.3276
2011-04-12,-3.0009
2011-04-13,-3.2757
2011-04-14,-2.0696
2011-04-15,-0.0961
2011-04-18,-3.3654
2011-04-19,-0.4975
2011-04-20,0.9
2011-04-21,1.2884
2011-04-25,3.3268
2011-04-26,0.0947
2011-04-27,-1.5137
2011-04-28,0.4803
2011-04-29,0.2868
2011-05-02,-2.7645
2011-05-03,0.5882
2011-05-04,0.9747
2011-05-05,-2.8958
2011-05-06,-4.5725999999999996
2011-05-09,-1.0417
2011-05-10,0.4211
2011-05-11,-3.0398
2011-05-12,4.7568
2011-05-13,-1.4447999999999999
2011-05-16,-3.6649000000000003
2011-05-17,-2.3913
2011-05-18,-1.4477
2011-05-19,1.8079
2011-05-20,11.7647
2011-05-23,-1.1917
2011-05-24,2.6131
2011-05-25,1.3712
2011-05-26,3.9614000000000003
2011-05-27,1.2082
2011-05-31,0.551
2011-06-01,-5.2055
2011-06-02,0.289
2011-06-03,2.1134
2011-06-06,-2.54
2011-06-07,2.1236
2011-06-08,-0.6616
2011-06-09,-0.1903
2011-06-10,-0.572
2011-06-13,1.0547
2011-06-14,-0.4744
2011-06-15,-0.7626
2011-06-16,0.6724
2011-06-17,0.0
2011-06-20,-9.9237
2011-06-21,-0.7415
2011-06-22,0.7471
2011-06-23,0.0
2011-06-24,0.7415
2011-06-27,1.7875999999999999
2011-06-28,-0.9298
2011-06-29,-3.6496
2011-06-30,4.2208
2011-07-01,2.0768
2011-07-05,-0.1017
2011-07-06,1.3237999999999999
2011-07-07,2.9146
2011-07-08,-2.5391
2011-07-11,-2.505
2011-07-12,-2.5694
2011-07-13,0.4219
2011-07-14,-2.521
2011-07-15,-0.2155
2011-07-18,-2.9158
2011-07-19,2.8921
2011-07-20,-1.6216
2011-07-21,3.6264
2011-07-22,-1.9088
2011-07-25,-3.1351
2011-07-26,-1.0045
2011-07-27,-3.3822
2011-07-28,0.7001
2011-07-29,4.2874
2011-08-01,-1.4444
2011-08-02,-6.7644
2011-08-03,-2.0556
2011-08-04,-7.4074
2011-08-05,-3.7333
2011-08-08,-9.2798
2011-08-09,-0.6107
2011-08-10,-9.6774
2011-08-11,0.8503
2011-08-12,3.0354
2011-08-15,7.5286
2011-08-16,-5.0228
2011-08-17,2.5641
2011-08-18,-8.2813
2011-08-19,-2.385
2011-08-22,0.6981
2011-08-23,1.0399
2011-08-24,-1.2006999999999999
2011-08-25,-0.5208
2011-08-26,3.3159
2011-08-29,6.9257
2011-08-30,4.7393
2011-08-31,-2.1116
2011-09-01,-4.7766
2011-09-02,-9.3851
2011-09-06,-2.8571
2011-09-07,4.4118
2011-09-08,-4.4014
2011-09-09,-4.7882
2011-09-12,-1.9342000000000001
2011-09-13,0.789
2011-09-14,0.0
2011-09-15,4.6967
2011-09-16,1.3084
2011-09-19,-5.5351
2011-09-20,-1.3672
2011-09-21,-4.9505
2011-09-22,-8.5417
2011-09-23,4.1002
2011-09-26,1.0941
2011-09-27,6.9264
2011-09-28,-7.4899000000000004
2011-09-29,4.5952
2011-09-30,-4.3933
2011-10-03,-1.7505
2011-10-04,-1.5590000000000002
2011-10-05,0.6787
2011-10-06,3.1461
2011-10-07,-7.6253
2011-10-10,5.4245
2011-10-11,6.264
2011-10-12,2.5263
2011-10-13,-2.2587
2011-10-14,4.4118
2011-10-17,-6.6398
2011-10-18,5.3879
2011-10-19,-2.454
2011-10-20,-2.0964
2011-10-21,2.3555
2011-10-24,3.5564999999999998
2011-10-25,-0.8081
2011-10-26,1.0183
2011-10-27,8.2661
2011-10-28,-5.959
2011-10-31,-8.7129
2011-11-01,-3.4707
2011-11-02,23.8202
2011-11-03,-0.1815
2011-11-04,-5.4545
2011-11-07,0.0
2011-11-08,0.3846
2011-11-09,-4.9808
2011-11-10,2.621
2011-11-11,0.1965
2011-11-14,-2.3529
2011-11-15,1.2048
2011-11-16,-3.9683
2011-11-17,-6.6116
2011-11-18,-0.2212
2011-11-21,3.7694
2011-11-22,0.0
2011-11-23,-2.9915000000000003
2011-11-25,-4.185
2011-11-28,6.4368
2011-11-29,-0.6479
2011-11-30,4.7826
2011-12-01,21.7842
2011-12-02,-0.3407
2011-12-05,2.906
2011-12-06,-1.1628
2011-12-07,-0.1681
2011-12-08,-11.4478
2011-12-09,8.7452
2011-12-12,-2.2727
2011-12-13,-5.0089
2011-12-14,2.4482
2011-12-15,-4.4118
2011-12-16,1.3462
2011-12-19,-5.1233
2011-12-20,8.0
2011-12-21,2.037
2011-12-22,6.8966
2011-12-23,-2.0374
2011-12-27,-3.1196
2011-12-28,-7.1556
2011-12-29,1.7341
2011-12-30,0.3788
2012-01-03,3.3962
2012-01-04,-6.3869
2012-01-05,0.9747
2012-01-06,-1.3514
2012-01-09,0.0
2012-01-10,6.4579
2012-01-11,-1.6543999999999999
2012-01-12,0.9346
2012-01-13,-1.2963
2012-01-17,0.7505
2012-01-18,1.6760000000000002
2012-01-19,-1.8315000000000001
2012-01-20,-0.7463
2012-01-23,0.188
2012-01-24,3.5647
2012-01-25,-0.9058
2012-01-26,-0.3656
2012-01-27,6.6055
2012-01-30,0.3442
2012-01-31,-4.4597
2012-02-01,3.0521
2012-02-02,2.2648
2012-02-03,3.5775
2012-02-06,-1.1513
2012-02-07,-0.6656
2012-02-08,-15.4104
2012-02-09,-0.9901
2012-02-10,-2.2
2012-02-13,-1.8405
2012-02-14,-5.0
2012-02-15,-0.2193
2012-02-16,2.1978
2012-02-17,-1.5053999999999998
2012-02-21,-19.214
2012-02-22,4.8649000000000004
2012-02-23,2.5773
2012-02-24,0.0
2012-02-27,-1.7588
2012-02-28,2.046
2012-02-29,-1.2530999999999999
2012-03-01,0.7614
2012-03-02,-1.2594
2012-03-05,-2.551
2012-03-06,-6.2827
2012-03-07,-0.5587
2012-03-08,-1.4045
2012-03-09,6.8376
2012-03-12,1.0667
2012-03-13,3.4301
2012-03-14,-0.5102
2012-03-15,0.7692
2012-03-16,3.3079
2012-03-19,0.7389
2012-03-20,-3.423
2012-03-21,-2.7848
2012-03-22,-3.125
2012-03-23,0.2688
2012-03-26,1.3405
2012-03-27,-2.6455
2012-03-28,-2.1739
2012-03-29,3.6111
2012-03-30,-2.1448
2012-04-02,3.8356
2012-04-03,0.2639
2012-04-04,-4.4737
2012-04-05,2.4793
2012-04-09,-5.914
2012-04-10,0.0
2012-04-11,7.7143
2012-04-12,-2.3872999999999998
2012-04-13,-3.5326
2012-04-16,0.0
2012-04-17,1.6901000000000002
2012-04-18,-4.9861
2012-04-19,2.6239
2012-04-20,1.1364
2012-04-23,4.7753
2012-04-24,0.8043
2012-04-25,2.3936
2012-04-26,-1.039
2012-04-27,1.5748
2012-04-30,-6.4599
2012-05-01,1.6575
2012-05-02,-1.3587
2012-05-03,-3.3058
2012-05-04,-1.9943
2012-05-07,-0.2907
2012-05-08,-1.7492999999999999
2012-05-09,-0.2967
2012-05-10,0.0
2012-05-11,-2.3810000000000002
2012-05-14,-4.5732
2012-05-15,0.639
2012-05-16,1.5873
2012-05-17,0.0
2012-05-18,-2.5
2012-05-21,2.2436
2012-05-22,0.3135
2012-05-23,1.5625
2012-05-24,2.7692
2012-05-25,1.4969999999999999
2012-05-29,-1.4748999999999999
2012-05-30,-5.3892
2012-05-31,-1.2658
2012-06-01,-2.8846
2012-06-04,4.6205
2012-06-05,5.9937000000000005
2012-06-06,7.7381
2012-06-07,-3.0387
2012-06-08,-0.5698
2012-06-11,-2.2923
2012-06-12,4.1056
2012-06-13,-2.5352
2012-06-14,2.6012
2012-06-15,4.507
2012-06-18,0.2695
2012-06-19,-0.5376
2012-06-20,-0.8108
2012-06-21,-4.6322
2012-06-22,5.7143
2012-06-25,-1.0811
2012-06-26,-1.3660999999999999
2012-06-27,2.7701000000000002
2012-06-28,-1.3477000000000001
2012-06-29,1.3660999999999999
2012-07-02,1.8868
2012-07-03,-0.5291
2012-07-05,1.0638
2012-07-06,-1.0526
2012-07-09,-1.3298
2012-07-10,0.8086
2012-07-11,-1.0695000000000001
2012-07-12,-0.2703
2012-07-13,4.065
2012-07-16,0.7813
2012-07-17,-3.3592
2012-07-18,1.6042999999999998
2012-07-19,-0.2632
2012-07-20,-0.7916
2012-07-23,-3.7234
2012-07-24,-5.8011
2012-07-25,-0.5865
2012-07-26,5.0147
2012-07-27,-9.2697
2012-07-30,-3.7152
2012-07-31,-0.9646
2012-08-01,-0.6494
2012-08-02,-0.9804
2012-08-03,4.6205
2012-08-06,4.7318999999999996
2012-08-07,0.6024
2012-08-08,-3.2934
2012-08-09,-4.0248
2012-08-10,-21.2903
2012-08-13,-4.918
2012-08-14,5.6034
2012-08-15,-5.7143
2012-08-16,0.0
2012-08-17,2.1645
2012-08-20,-2.9661
2012-08-21,-3.0568
2012-08-22,-4.5045
2012-08-23,-0.9434
2012-08-24,0.4762
2012-08-27,-0.4739
2012-08-28,3.8095
2012-08-29,5.0459
2012-08-30,-0.8734
2012-08-31,0.0
2012-09-04,-3.0837
2012-09-05,3.6364
2012-09-06,7.0175
2012-09-07,9.0164
2012-09-10,2.2556
2012-09-11,4.0441
2012-09-12,-4.2403
2012-09-13,2.214
2012-09-14,0.0
2012-09-17,7.5812
2012-09-18,0.0
2012-09-19,4.3624
2012-09-20,15.4341
2012-09-21,-4.7354
2012-09-24,-4.386
2012-09-25,-3.0581
2012-09-26,-2.2082
2012-09-27,-2.5806
2012-09-28,0.3311
2012-10-01,-0.9901
2012-10-02,-0.6667
2012-10-03,-1.3423
2012-10-04,3.0612
2012-10-05,2.6403
2012-10-08,-5.1447
2012-10-09,1.3559
2012-10-10,0.0
2012-10-11,-0.6689
2012-10-12,-1.0101
2012-10-15,2.0408
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,-1.3333
2012-10-19,-5.0676
2012-10-22,-0.7117
2012-10-23,-5.0179
2012-10-24,2.6414999999999997
2012-10-25,-1.4706000000000001
2012-10-26,-0.7463
2012-10-31,-2.2556
2012-11-01,-1.5385
2012-11-02,-3.5156
2012-11-05,8.9069
2012-11-06,0.3717
2012-11-07,-11.4815
2012-11-08,-6.6946
2012-11-09,-3.5874
2012-11-12,-0.4651
2012-11-13,0.0
2012-11-14,-2.8037
2012-11-15,-2.4038
2012-11-16,3.4483
2012-11-19,2.3810000000000002
2012-11-20,-1.6279
2012-11-21,-0.2364
2012-11-23,-1.8957000000000002
2012-11-26,6.7633
2012-11-27,-3.6199
2012-11-28,-0.4695
2012-11-29,7.5472
2012-11-30,-6.1404
2012-12-03,3.7382999999999997
2012-12-04,-1.3514
2012-12-05,-2.7397
2012-12-06,0.0
2012-12-07,-0.939
2012-12-10,3.7915
2012-12-11,5.4795
2012-12-12,-1.7316
2012-12-13,0.0
2012-12-14,3.0837
2012-12-17,-0.4274
2012-12-18,0.4292
2012-12-19,-2.5641
2012-12-20,1.3158
2012-12-21,-4.329
2012-12-24,-3.6199
2012-12-26,2.8169
2012-12-27,-0.4566
2012-12-28,-2.2936
2012-12-31,3.7559
2013-01-02,15.3846
2013-01-03,-1.9607999999999999
2013-01-04,6.4
2013-01-07,-9.7744
2013-01-08,6.25
2013-01-09,-1.5686
2013-01-10,-0.7968
2013-01-11,-2.008
2013-01-14,-4.5082
2013-01-15,-2.5751
2013-01-16,-0.4405
2013-01-17,1.3274
2013-01-18,0.8734
2013-01-22,-1.2987
2013-01-23,1.7544
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,-0.431
2013-01-29,2.1645
2013-01-30,-4.2373
2013-01-31,4.8673
2013-02-01,0.8439
2013-02-04,-5.0209
2013-02-05,5.2863
2013-02-06,1.6736
2013-02-07,-2.0576
2013-02-08,-2.9412000000000003
2013-02-11,-3.0303
2013-02-12,0.4464
2013-02-13,1.3333
2013-02-14,3.0702
2013-02-15,-1.7021
2013-02-19,3.0303
2013-02-20,-7.1429
2013-02-21,-1.81
2013-02-22,1.3825
2013-02-25,-4.0909
2013-02-26,0.4739
2013-02-27,-1.4151
2013-02-28,-0.9569
2013-03-01,-0.9662
2013-03-04,-1.4634
2013-03-05,0.0
2013-03-06,6.9307
2013-03-07,8.3333
2013-03-08,5.1282
2013-03-11,-6.0976
2013-03-12,10.8225
2013-03-13,-0.7813
2013-03-14,3.9370000000000003
2013-03-15,-4.9242
2013-03-18,0.0
2013-03-19,1.5936
2013-03-20,-2.3529
2013-03-21,-1.6064
2013-03-22,0.4082
2013-03-25,-4.4715
2013-03-26,-0.4255
2013-03-27,0.4274
2013-03-28,1.7021
2013-04-01,-1.2551999999999999
2013-04-02,-4.2373
2013-04-03,-4.4248
2013-04-04,3.7037
2013-04-05,-3.125
2013-04-08,-3.2258
2013-04-09,-0.9524
2013-04-10,6.7308
2013-04-11,1.8018
2013-04-12,0.2212
2013-04-15,-9.0508
2013-04-16,2.4272
2013-04-17,-2.3697
2013-04-18,-1.4563
2013-04-19,5.4187
2013-04-22,0.9346
2013-04-23,1.8519
2013-04-24,-0.9091
2013-04-25,-0.9174
2013-04-26,3.7037
2013-04-29,3.5714
2013-04-30,-3.4483
2013-05-01,-4.4643
2013-05-02,0.9346
2013-05-03,1.8519
2013-05-06,0.0
2013-05-07,-0.9091
2013-05-08,0.0
2013-05-09,0.4587
2013-05-10,0.0
2013-05-13,1.3699
2013-05-14,12.1622
2013-05-15,-3.2129
2013-05-16,-0.8299
2013-05-17,1.2551999999999999
2013-05-20,-2.2727
2013-05-21,1.4799
2013-05-22,-0.8333
2013-05-23,-0.8403
2013-05-24,0.8475
2013-05-28,2.9412000000000003
2013-05-29,-3.6734999999999998
2013-05-30,-5.5085
2013-05-31,3.1390000000000002
2013-06-03,0.0
2013-06-04,-4.3478
2013-06-05,-3.6364
2013-06-06,2.3585
2013-06-07,-0.9217
2013-06-10,1.3953
2013-06-11,-1.3761
2013-06-12,1.3953
2013-06-13,-0.4587
2013-06-14,25.3456
2013-06-17,-2.2059
2013-06-18,-1.8797000000000001
2013-06-19,-3.8314
2013-06-20,-4.3825
2013-06-21,-2.5
2013-06-24,-8.547
2013-06-25,5.6075
2013-06-26,-3.5398
2013-06-27,1.3761
2013-06-28,0.0
2013-07-01,6.7873
2013-07-02,0.4237
2013-07-03,2.5316
2013-07-05,-2.0576
2013-07-08,0.8403
2013-07-09,-5.0
2013-07-10,-2.193
2013-07-11,5.3812
2013-07-12,-0.4255
2013-07-15,5.1282
2013-07-16,-0.4065
2013-07-17,-0.8163
2013-07-18,4.1152
2013-07-19,-4.7431
2013-07-22,-1.6598000000000002
2013-07-23,-2.5316
2013-07-24,0.8658
2013-07-25,3.0043
2013-07-26,-1.6667
2013-07-29,-0.4237
2013-07-30,1.7021
2013-07-31,2.5105
2013-08-01,0.8163
2013-08-02,0.8097
2013-08-05,1.6064
2013-08-06,-5.9289
2013-08-07,-0.8403
2013-08-08,-1.6949
2013-08-09,-3.0172
2013-08-12,-9.7778
2013-08-13,0.0
2013-08-14,-2.4631
2013-08-15,-1.5152
2013-08-16,-4.1026
2013-08-19,-2.1390000000000002
2013-08-20,-1.0929
2013-08-21,-0.5525
2013-08-22,2.7778
2013-08-23,2.1622
2013-08-26,2.6455
2013-08-27,-4.1237
2013-08-28,-3.7634
2013-08-29,0.5587
2013-08-30,-4.4444
2013-09-03,0.5814
2013-09-04,1.7341
2013-09-05,2.2727
2013-09-06,1.1111
2013-09-09,1.0989
2013-09-10,0.0
2013-09-11,-1.087
2013-09-12,-1.0989
2013-09-13,0.0
2013-09-16,-1.6667
2013-09-17,1.1299
2013-09-18,-1.6760000000000002
2013-09-19,1.7045
2013-09-20,-2.2346
2013-09-23,-0.5714
2013-09-24,1.1494
2013-09-25,5.1136
2013-09-26,0.5405
2013-09-27,-2.6882
2013-09-30,-2.7624
2013-10-01,2.8409
2013-10-02,-4.4199
2013-10-03,-5.7803
2013-10-04,1.227
2013-10-07,0.0
2013-10-08,1.2121
2013-10-09,2.3952
2013-10-10,2.3392
2013-10-11,-2.2857
2013-10-14,3.5088
2013-10-15,-1.6949
2013-10-16,4.5977
2013-10-17,0.5495
2013-10-18,-2.7321999999999997
2013-10-21,0.0
2013-10-22,-3.3708
2013-10-23,2.907
2013-10-24,2.8249
2013-10-25,-2.1978
2013-10-28,-2.2472
2013-10-29,-0.5747
2013-10-30,0.0
2013-10-31,0.578
2013-11-01,-3.4483
2013-11-04,0.0
2013-11-05,2.9762
2013-11-06,-1.1561
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,2.3392
2013-11-12,-1.7143000000000002
2013-11-13,-15.1163
2013-11-14,-8.2192
2013-11-15,-3.7313
2013-11-18,7.7519
2013-11-19,4.3165
2013-11-20,6.8966
2013-11-21,-4.5161
2013-11-22,-6.0811
2013-11-25,-0.7194
2013-11-26,6.5217
2013-11-27,2.7211
2013-11-29,-0.6623
2013-12-02,2.0
2013-12-03,-4.5752
2013-12-04,-2.7397
2013-12-05,0.0
2013-12-06,-1.4085
2013-12-09,-0.7143
2013-12-10,5.036
2013-12-11,0.6849
2013-12-12,-2.0408
2013-12-13,1.3889
2013-12-16,-0.6849
2013-12-17,-4.8276
2013-12-18,-5.0725
2013-12-19,-0.7634
2013-12-20,-0.7692
2013-12-23,-3.1008
2013-12-24,2.4
2013-12-26,0.7813
2013-12-27,-0.7752
2013-12-30,0.0
2013-12-31,9.375
2014-01-02,2.1429
2014-01-03,2.0979
2014-01-06,-0.6849
2014-01-07,4.8276
2014-01-08,-6.5789
2014-01-09,1.4085
2014-01-10,-2.0833
2014-01-13,-2.1277
2014-01-14,2.1739
2014-01-15,4.2553
2014-01-16,26.5306
2014-01-17,-6.9892
2014-01-21,-3.4682
2014-01-22,1.7964
2014-01-23,3.5294
2014-01-24,-1.1364
2014-01-27,0.5747
2014-01-28,0.0
2014-01-29,2.8571
2014-01-30,2.7778
2014-01-31,1.0811
2014-02-03,1.0695000000000001
2014-02-04,-1.0582
2014-02-05,-4.8128
2014-02-06,2.809
2014-02-07,1.0929
2014-02-10,-3.2432
2014-02-11,2.7933
2014-02-12,0.5435
2014-02-13,0.0
2014-02-14,0.5405
2014-02-18,1.0753
2014-02-19,-1.0638
2014-02-20,0.0
2014-02-21,3.2258
2014-02-24,2.6042
2014-02-25,-1.5228000000000002
2014-02-26,2.0619
2014-02-27,2.0202
2014-02-28,-7.9208
2014-03-03,-0.5376
2014-03-04,2.1622
2014-03-05,3.1746
2014-03-06,2.0513
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,-1.5074999999999998
2014-03-12,-1.5306
2014-03-13,-1.0363
2014-03-14,4.1885
2014-03-17,-1.5074999999999998
2014-03-18,1.2755
2014-03-19,2.7708
2014-03-20,-1.4706000000000001
2014-03-21,1.4925
2014-03-24,2.451
2014-03-25,-1.4354
2014-03-26,-0.4854
2014-03-27,0.4878
2014-03-28,-2.4272
2014-03-31,1.4925
2014-04-01,-2.451
2014-04-02,1.005
2014-04-03,-7.2637
2014-04-04,-2.8970000000000002
2014-04-07,-0.5525
2014-04-08,1.1111
2014-04-09,1.3736
2014-04-10,0.271
2014-04-11,-2.7027
2014-04-14,-1.1111
2014-04-15,-6.7416
2014-04-16,6.6265
2014-04-17,-1.1299
2014-04-21,11.4286
2014-04-22,-7.1795
2014-04-23,-2.2099
2014-04-24,1.6949
2014-04-25,-5.5556
2014-04-28,1.7647
2014-04-29,-1.1561
2014-04-30,-0.5848
2014-05-01,0.5882
2014-05-02,-0.5848
2014-05-05,-4.7059
2014-05-06,-6.1728
2014-05-07,0.6579
2014-05-08,-1.3072
2014-05-09,2.649
2014-05-12,-3.2258
2014-05-13,-4.0
2014-05-14,-0.6944
2014-05-15,-0.6993
2014-05-16,0.7042
2014-05-19,-2.7972
2014-05-20,0.0
2014-05-21,0.7194
2014-05-22,-0.7143
2014-05-23,-3.5971
2014-05-27,5.2239
2014-05-28,0.7092
2014-05-29,-1.4085
2014-05-30,2.1429
2014-06-02,0.0
2014-06-03,-0.6993
2014-06-04,0.0
2014-06-05,4.9296
2014-06-06,2.0134
2014-06-09,-2.6316
2014-06-10,1.3514
2014-06-11,-1.3333
2014-06-12,3.3784
2014-06-13,-3.268
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,3.3784
2014-06-19,-4.5752
2014-06-20,-3.4247
2014-06-23,4.9645
2014-06-24,-3.3784
2014-06-25,1.3986
2014-06-26,3.4483
2014-06-27,6.0
2014-06-30,-8.1761
2014-07-01,0.0
2014-07-02,2.7397
2014-07-03,-3.0
2014-07-07,-2.4055
2014-07-08,0.0
2014-07-09,-0.7042
2014-07-10,0.7092
2014-07-11,2.1127
2014-07-14,-2.7586
2014-07-15,43.9716
2014-07-16,-7.3892
2014-07-17,-3.7234
2014-07-18,1.105
2014-07-21,3.8251
2014-07-22,1.0526
2014-07-23,0.0
2014-07-24,1.0417
2014-07-25,0.5155
2014-07-28,-0.5128
2014-07-29,0.5155
2014-07-30,10.7692
2014-07-31,-2.7778
2014-08-01,1.4285999999999999
2014-08-04,-3.2864
2014-08-05,-2.4272
2014-08-06,2.4813
2014-08-07,1.9479
2014-08-08,1.5714000000000001
2014-08-11,5.4852
2014-08-12,-4.4444
2014-08-13,-1.3953
2014-08-14,0.0
2014-08-15,11.3208
2014-08-18,3.8136
2014-08-19,2.449
2014-08-20,-1.5936
2014-08-21,-4.4534
2014-08-22,1.2711999999999999
2014-08-25,3.3473
2014-08-26,6.0729
2014-08-27,-3.8167999999999997
2014-08-28,1.5873
2014-08-29,-0.7813
2014-09-02,8.2677
2014-09-03,0.0
2014-09-04,-0.7273
2014-09-05,-1.8315000000000001
