ticker,PACB US Equity
2011-03-17,-4.0059
2011-03-18,4.3277
2011-03-21,2.8889
2011-03-22,2.2318
2011-03-23,0.9859
2011-03-24,1.7433999999999998
2011-03-25,-4.8663
2011-03-28,-5.1873
2011-03-29,3.4195
2011-03-30,0.9552
2011-03-31,2.2561999999999998
2011-04-01,-4.7687
2011-04-04,0.8221
2011-04-05,0.2965
2011-04-06,-0.3695
2011-04-07,0.1484
2011-04-08,0.0
2011-04-11,-3.4074
2011-04-12,-1.1503
2011-04-13,-1.0085
2011-04-14,-1.8417
2011-04-15,-3.0739
2011-04-18,6.6722
2011-04-19,-2.8571
2011-04-20,1.2719
2011-04-21,-0.314
2011-04-25,-3.3071
2011-04-26,-0.3257
2011-04-27,-5.2288
2011-04-28,5.1724
2011-04-29,0.8197
2011-05-02,-13.4146
2011-05-03,3.0986
2011-05-04,-0.2732
2011-05-05,-4.6575
2011-05-06,0.4789
2011-05-09,3.1459
2011-05-10,3.9741
2011-05-11,-0.6222
2011-05-12,1.6995
2011-05-13,-0.7916
2011-05-16,3.7234
2011-05-17,-4.8718
2011-05-18,5.2111
2011-05-19,1.8787
2011-05-20,-1.0897000000000001
2011-05-23,-0.9322
2011-05-24,-3.4217
2011-05-25,2.9229000000000003
2011-05-26,2.5818
2011-05-27,1.0067
2011-05-31,-0.5814
2011-06-01,-10.7769
2011-06-02,7.7715
2011-06-03,0.1738
2011-06-06,-0.5204
2011-06-07,-0.4359
2011-06-08,-0.7881
2011-06-09,0.7061
2011-06-10,-0.7888
2011-06-13,2.8269
2011-06-14,0.6873
2011-06-15,-0.6826
2011-06-16,0.5155
2011-06-17,-3.6752000000000002
2011-06-20,2.6619
2011-06-21,-2.8522
2011-06-22,-2.847
2011-06-23,-3.1136
2011-06-24,6.9943
2011-06-27,2.8269
2011-06-28,-0.3436
2011-06-29,0.6034
2011-06-30,0.2571
2011-07-01,2.5641
2011-07-05,0.75
2011-07-06,1.2407
2011-07-07,-0.9804
2011-07-08,-0.9076
2011-07-11,-0.0833
2011-07-12,-1.75
2011-07-13,-1.866
2011-07-14,-3.1979
2011-07-15,-0.9821
2011-07-18,-2.2543
2011-07-19,4.7048
2011-07-20,2.0264
2011-07-21,3.5406
2011-07-22,1.0842
2011-07-25,-3.4653
2011-07-26,-1.1111
2011-07-27,-6.4823
2011-07-28,1.6636
2011-07-29,0.0909
2011-08-01,1.1807
2011-08-02,-5.1167
2011-08-03,0.9461
2011-08-04,-7.2165
2011-08-05,-34.3434
2011-08-08,-13.8462
2011-08-09,7.6786
2011-08-10,-10.2819
2011-08-11,3.8817
2011-08-12,6.0498
2011-08-15,2.6846
2011-08-16,-5.8824
2011-08-17,2.7778
2011-08-18,-2.7027
2011-08-19,-4.6875
2011-08-22,4.5537
2011-08-23,6.6202
2011-08-24,2.7778
2011-08-25,-3.8156
2011-08-26,-0.8264
2011-08-29,13.5
2011-08-30,9.5448
2011-08-31,-5.0938
2011-09-01,-9.0395
2011-09-02,-7.6087
2011-09-06,1.5126
2011-09-07,0.9934
2011-09-08,-0.1639
2011-09-09,-5.9113
2011-09-12,-1.2216
2011-09-13,4.417
2011-09-14,1.1844000000000001
2011-09-15,0.1672
2011-09-16,0.1669
2011-09-19,-5.8333
2011-09-20,-1.5929
2011-09-21,-23.5612
2011-09-22,-10.2353
2011-09-23,5.8978
2011-09-26,-0.7426
2011-09-27,-0.2494
2011-09-28,-9.25
2011-09-29,-2.2039
2011-09-30,-9.5775
2011-10-03,-6.2305
2011-10-04,-7.9734
2011-10-05,16.9675
2011-10-06,7.716
2011-10-07,-14.0401
2011-10-10,10.6667
2011-10-11,-6.9277
2011-10-12,28.1553
2011-10-13,-5.8081
2011-10-14,3.7534
2011-10-17,-9.8191
2011-10-18,10.8883
2011-10-19,-8.7855
2011-10-20,-3.966
2011-10-21,16.8142
2011-10-24,0.0
2011-10-25,-10.3535
2011-10-26,9.8592
2011-10-27,4.359
2011-10-28,-2.7027
2011-10-31,-1.0101
2011-11-01,-9.4388
2011-11-02,13.8028
2011-11-03,-3.9604
2011-11-04,-2.5773
2011-11-07,-1.8519
2011-11-08,1.3477000000000001
2011-11-09,-7.7128
2011-11-10,4.0346
2011-11-11,-0.831
2011-11-14,-5.3073
2011-11-15,-2.6549
2011-11-16,-5.4545
2011-11-17,-4.4872
2011-11-18,-6.3758
2011-11-21,-6.0932
2011-11-22,-1.9083999999999999
2011-11-23,-4.2802
2011-11-25,-0.4065
2011-11-28,4.0816
2011-11-29,-2.3529
2011-11-30,14.4578
2011-12-01,-2.1053
2011-12-02,-2.1505
2011-12-05,-5.4945
2011-12-06,-3.1008
2011-12-07,8.0
2011-12-08,-5.5556
2011-12-09,4.7059
2011-12-12,-1.4981
2011-12-13,-3.0418
2011-12-14,-1.5686
2011-12-15,3.9840999999999998
2011-12-16,-4.2146
2011-12-19,-8.8
2011-12-20,7.4561
2011-12-21,6.5306
2011-12-22,10.728
2011-12-23,-3.1142
2011-12-27,-3.5714
2011-12-28,-2.5926
2011-12-29,1.1407
2011-12-30,5.2632
2012-01-03,5.3571
2012-01-04,1.3559
2012-01-05,-0.6689
2012-01-06,1.0101
2012-01-09,0.3333
2012-01-10,-2.3256
2012-01-11,3.7415000000000003
2012-01-12,20.9836
2012-01-13,-2.168
2012-01-17,-6.0942
2012-01-18,5.3097
2012-01-19,-2.8011
2012-01-20,2.3055
2012-01-23,-2.5352
2012-01-24,14.1618
2012-01-25,16.2025
2012-01-26,-3.4858000000000002
2012-01-27,-1.5800999999999998
2012-01-30,-1.1468
2012-01-31,3.9443
2012-02-01,2.4554
2012-02-02,1.0893
2012-02-03,4.0948
2012-02-06,2.0704
2012-02-07,-1.6227
2012-02-08,-5.3608
2012-02-09,0.2179
2012-02-10,-2.8261
2012-02-13,4.4743
2012-02-14,5.3533
2012-02-15,-2.6423
2012-02-16,5.2192
2012-02-17,-7.5397
2012-02-21,-12.0172
2012-02-22,3.9024
2012-02-23,4.4601
2012-02-24,-3.3708
2012-02-27,1.8605
2012-02-28,-4.1096
2012-02-29,-0.7143
2012-03-01,-3.8369
2012-03-02,-9.2269
2012-03-05,3.8462
2012-03-06,-7.5397
2012-03-07,-0.7153
2012-03-08,6.6282
2012-03-09,-2.4324
2012-03-12,-0.554
2012-03-13,0.2786
2012-03-14,-5.2778
2012-03-15,1.173
2012-03-16,0.8696
2012-03-19,5.7471
2012-03-20,4.3478
2012-03-21,-2.3438
2012-03-22,-1.8667
2012-03-23,6.7935
2012-03-26,-2.0356
2012-03-27,-5.1948
2012-03-28,-3.0137
2012-03-29,-4.2373
2012-03-30,0.885
2012-04-02,6.1404
2012-04-03,-1.9284
2012-04-04,-7.0225
2012-04-05,-3.3233
2012-04-09,-3.4375
2012-04-10,-2.589
2012-04-11,0.3322
2012-04-12,0.3311
2012-04-13,-3.3003
2012-04-16,-3.7542999999999997
2012-04-17,-1.0638
2012-04-18,-0.3584
2012-04-19,-1.7986
2012-04-20,0.7326
2012-04-23,-4.0
2012-04-24,1.8939
2012-04-25,3.3457
2012-04-26,1.4388
2012-04-27,-0.3546
2012-04-30,-3.9146
2012-05-01,-3.7037
2012-05-02,-3.4615
2012-05-03,1.1952
2012-05-04,-1.1811
2012-05-07,6.7729
2012-05-08,-6.3433
2012-05-09,3.1873
2012-05-10,2.3166
2012-05-11,-4.9056999999999995
2012-05-14,0.0
2012-05-15,-5.5556
2012-05-16,-9.6639
2012-05-17,-2.3256
2012-05-18,0.4762
2012-05-21,7.109
2012-05-22,-3.0973
2012-05-23,5.0228
2012-05-24,4.3478
2012-05-25,8.3333
2012-05-29,-8.461500000000001
2012-05-30,-1.6806999999999999
2012-05-31,0.8547
2012-06-01,-9.322
2012-06-04,-1.4019
2012-06-05,-1.4218
2012-06-06,0.4808
2012-06-07,-4.3062000000000005
2012-06-08,-2.5
2012-06-11,-1.5385
2012-06-12,-5.2083
2012-06-13,0.5495
2012-06-14,1.0929
2012-06-15,2.1622
2012-06-18,10.0529
2012-06-19,-4.8077
2012-06-20,2.5253
2012-06-21,-0.4926
2012-06-22,1.9802
2012-06-25,-0.9709
2012-06-26,7.8431
2012-06-27,-1.8182
2012-06-28,-4.6296
2012-06-29,5.3398
2012-07-02,3.6866
2012-07-03,3.1111
2012-07-05,-3.4483
2012-07-06,0.2232
2012-07-09,1.1136
2012-07-10,0.4405
2012-07-11,-4.386
2012-07-12,-2.2936
2012-07-13,-6.1033
2012-07-16,7.25
2012-07-17,-5.3613
2012-07-18,-0.4926
2012-07-19,-0.9901
2012-07-20,-3.5
2012-07-23,3.6269
2012-07-24,-1.0
2012-07-25,8.5859
2012-07-26,-2.3256
2012-07-27,-4.7619
2012-07-30,-6.0
2012-07-31,-3.7234
2012-08-01,-4.4199
2012-08-02,-1.7341
2012-08-03,0.0
2012-08-06,2.3529
2012-08-07,0.0
2012-08-08,2.8736
2012-08-09,5.5866
2012-08-10,-4.2328
2012-08-13,3.8674
2012-08-14,-2.1277
2012-08-15,-1.6303999999999998
2012-08-16,0.0
2012-08-17,2.2099
2012-08-20,2.1622
2012-08-21,-2.1164
2012-08-22,-0.5405
2012-08-23,-2.7174
2012-08-24,5.0279
2012-08-27,-3.7234
2012-08-28,3.8674
2012-08-29,3.1915
2012-08-30,-2.0619
2012-08-31,3.6842
2012-09-04,0.0
2012-09-05,-6.599
2012-09-06,3.2609
2012-09-07,2.1053
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,-0.5155
2012-09-13,3.1088
2012-09-14,2.0101
2012-09-17,2.9557
2012-09-18,0.4785
2012-09-19,-3.8095
2012-09-20,-0.495
2012-09-21,3.4826
2012-09-24,-2.4038
2012-09-25,-3.9409
2012-09-26,-5.641
2012-09-27,-0.5435
2012-09-28,0.0
2012-10-01,0.5464
2012-10-02,0.5435
2012-10-03,-1.0811
2012-10-04,-1.0929
2012-10-05,1.6575
2012-10-08,-5.9783
2012-10-09,-5.2023
2012-10-10,-5.4878
2012-10-11,-0.6452
2012-10-12,-1.9481000000000002
2012-10-15,-4.6358
2012-10-16,-8.3333
2012-10-17,0.0616
2012-10-18,-5.3613
2012-10-19,-2.4
2012-10-22,-0.8197
2012-10-23,-3.3058
2012-10-24,2.5641
2012-10-25,-2.5
2012-10-26,5.9829
2012-10-31,4.8387
2012-11-01,-0.7692
2012-11-02,-4.6512
2012-11-05,4.878
2012-11-06,2.3256
2012-11-07,-5.303
2012-11-08,-2.4
2012-11-09,-1.6393
2012-11-12,-5.8333
2012-11-13,-2.6549
2012-11-14,1.8182
2012-11-15,3.5714
2012-11-16,1.7241
2012-11-19,7.6271
2012-11-20,4.7244
2012-11-21,2.2556
2012-11-23,6.6176
2012-11-26,3.4483
2012-11-27,6.0
2012-11-28,6.9182
2012-11-29,2.9412000000000003
2012-11-30,-4.0
2012-12-03,10.119
2012-12-04,-8.6486
2012-12-05,-6.5089
2012-12-06,-0.6329
2012-12-07,-2.5478
2012-12-10,5.2288
2012-12-11,3.7267
2012-12-12,-4.1916
2012-12-13,0.625
2012-12-14,2.4845
2012-12-17,3.6364
2012-12-18,-4.0936
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,-1.8293
2012-12-24,0.6211
2012-12-26,2.4691
2012-12-27,0.0
2012-12-28,0.6024
2012-12-31,1.7964
2013-01-02,8.8235
2013-01-03,-2.7027
2013-01-04,5.5556
2013-01-07,-5.2632
2013-01-08,17.8125
2013-01-09,7.0439
2013-01-10,11.0132
2013-01-11,-1.1905000000000001
2013-01-14,6.0241
2013-01-15,5.303
2013-01-16,1.7986
2013-01-17,7.4205
2013-01-18,-1.3158
2013-01-22,0.6667
2013-01-23,-13.9073
2013-01-24,-5.0
2013-01-25,6.4777000000000005
2013-01-28,0.0
2013-01-29,2.6616
2013-01-30,-5.9259
2013-01-31,-2.3622
2013-02-01,1.6129
2013-02-04,-5.1587
2013-02-05,-0.4184
2013-02-06,-6.3025
2013-02-07,0.8969
2013-02-08,-4.0
2013-02-11,4.1667
2013-02-12,4.4444
2013-02-13,-1.2766
2013-02-14,0.0
2013-02-15,-6.0345
2013-02-19,0.0
2013-02-20,0.0
2013-02-21,-4.5872
2013-02-22,0.9615
2013-02-25,-0.9524
2013-02-26,4.3269
2013-02-27,4.6083
2013-02-28,1.3216
2013-03-01,-0.8696
2013-03-04,-2.8509
2013-03-05,0.6772
2013-03-06,-0.4484
2013-03-07,9.9099
2013-03-08,-2.8689
2013-03-11,9.2827
2013-03-12,-2.1236
2013-03-13,-6.9033999999999995
2013-03-14,-6.3559
2013-03-15,2.7149
2013-03-18,-2.6432
2013-03-19,15.3846
2013-03-20,-3.9215999999999998
2013-03-21,-2.8571
2013-03-22,-0.4202
2013-03-25,-3.3755
2013-03-26,0.8734
2013-03-27,0.4329
2013-03-28,7.3276
2013-04-01,-6.0241
2013-04-02,-0.8547
2013-04-03,-1.7241
2013-04-04,-1.7544
2013-04-05,-4.9107
2013-04-08,11.7371
2013-04-09,-4.2017
2013-04-10,5.2632
2013-04-11,-3.3333
2013-04-12,-0.8621
2013-04-15,-8.2609
2013-04-16,3.3175
2013-04-17,-8.2569
2013-04-18,1.0
2013-04-19,7.9208
2013-04-22,4.1284
2013-04-23,5.2863
2013-04-24,-3.3473
2013-04-25,3.4632
2013-04-26,6.2762
2013-04-29,0.7874
2013-04-30,0.0
2013-05-01,-5.4688
2013-05-02,0.8264
2013-05-03,2.0492
2013-05-06,1.6064
2013-05-07,0.7905
2013-05-08,-0.7843
2013-05-09,0.0
2013-05-10,-2.3715
2013-05-13,2.0243
2013-05-14,0.7937
2013-05-15,-0.7874
2013-05-16,-1.9841
2013-05-17,-2.0243
2013-05-20,3.3058
2013-05-21,1.6
2013-05-22,-3.5433
2013-05-23,5.7143
2013-05-24,0.3861
2013-05-28,-0.3846
2013-05-29,1.5444
2013-05-30,2.2814
2013-05-31,-1.487
2013-06-03,1.1320999999999999
2013-06-04,-0.7463
2013-06-05,0.3759
2013-06-06,1.4981
2013-06-07,0.369
2013-06-10,2.2059
2013-06-11,-1.7986
2013-06-12,-1.8315000000000001
2013-06-13,1.4925
2013-06-14,-2.5735
2013-06-17,9.0566
2013-06-18,-3.1142
2013-06-19,-0.3571
2013-06-20,-5.0179
2013-06-21,-4.9056999999999995
2013-06-24,0.0
2013-06-25,-2.7778
2013-06-26,0.8163
2013-06-27,4.0486
2013-06-28,-1.5564
2013-07-01,1.581
2013-07-02,-0.3891
2013-07-03,-2.3438
2013-07-05,5.2
2013-07-08,1.5209000000000001
2013-07-09,-1.4981
2013-07-10,3.0418
2013-07-11,0.738
2013-07-12,1.0989
2013-07-15,0.0
2013-07-16,-2.5362
2013-07-17,-0.7435
2013-07-18,-0.3745
2013-07-19,3.3835
2013-07-22,0.3636
2013-07-23,3.6231999999999998
2013-07-24,-5.2448
2013-07-25,-1.845
2013-07-26,-0.3759
2013-07-29,-2.2641999999999998
2013-07-30,-0.7722
2013-07-31,0.7782
2013-08-01,3.0888
2013-08-02,6.7416
2013-08-05,16.8421
2013-08-06,3.9039
2013-08-07,3.7572
2013-08-08,-2.507
2013-08-09,2.0
2013-08-12,3.6414999999999997
2013-08-13,-0.2703
2013-08-14,0.271
2013-08-15,-1.3514
2013-08-16,-1.6438000000000001
2013-08-19,1.9499
2013-08-20,8.1967
2013-08-21,2.0202
2013-08-22,3.9604
2013-08-23,5.4762
2013-08-26,-0.2257
2013-08-27,-7.9186
2013-08-28,3.6855
2013-08-29,-0.4739
2013-08-30,-0.4762
2013-09-03,-11.7225
2013-09-04,0.271
2013-09-05,-1.6216
2013-09-06,0.5495
2013-09-09,0.2732
2013-09-10,3.5422000000000002
2013-09-11,5.0
2013-09-12,-5.5138
2013-09-13,-3.183
2013-09-16,-1.6438000000000001
2013-09-17,-3.0641
2013-09-18,1.4368
2013-09-19,0.0
2013-09-20,-2.8329
2013-09-23,-2.9154999999999998
2013-09-24,3.9039
2013-09-25,72.8324
2013-09-26,-3.1773
2013-09-27,-3.4542
2013-09-30,-1.2522
2013-10-01,5.7971
2013-10-02,-3.9384
2013-10-03,-1.426
2013-10-04,-1.4466999999999999
2013-10-07,-1.4679
2013-10-08,-8.3799
2013-10-09,0.2033
2013-10-10,3.4483
2013-10-11,-2.1569
2013-10-14,-1.8035999999999999
2013-10-15,0.4082
2013-10-16,4.4715
2013-10-17,2.9183
2013-10-18,0.0
2013-10-21,1.3233
2013-10-22,-2.0522
2013-10-23,-18.8571
2013-10-24,-1.1737
2013-10-25,0.2375
2013-10-28,-1.6588
2013-10-29,0.9639
2013-10-30,-5.2506
2013-10-31,3.5263999999999998
2013-11-01,0.4866
2013-11-04,4.9637
2013-11-05,-2.4221
2013-11-06,-5.4374
2013-11-07,-2.0
2013-11-08,4.8469
2013-11-11,-1.2165
2013-11-12,-2.4631
2013-11-13,2.5253
2013-11-14,1.4778
2013-11-15,-1.2136
2013-11-18,-5.6511
2013-11-19,-3.3854
2013-11-20,-4.8518
2013-11-21,1.4163999999999999
2013-11-22,9.7765
2013-11-25,-0.2545
2013-11-26,2.2959
2013-11-27,5.7357
2013-11-29,-0.4717
2013-12-02,2.3697
2013-12-03,1.6204
2013-12-04,2.0501
2013-12-05,-1.7856999999999998
2013-12-06,-0.9091
2013-12-09,0.4587
2013-12-10,-1.1416
2013-12-11,-4.157
2013-12-12,8.9157
2013-12-13,7.5221
2013-12-16,3.0864
2013-12-17,-0.5988
2013-12-18,6.6265
2013-12-19,-1.1299
2013-12-20,-2.8571
2013-12-23,1.3725
2013-12-24,-0.3868
2013-12-26,-1.3592
2013-12-27,1.5748
2013-12-30,1.3566
2013-12-31,0.0
2014-01-02,-3.0593
2014-01-03,-3.9448
2014-01-06,1.0267
2014-01-07,4.065
2014-01-08,3.7109
2014-01-09,-4.3315
2014-01-10,-2.3622
2014-01-13,2.0161
2014-01-14,5.7312
2014-01-15,11.7757
2014-01-16,-5.0167
2014-01-17,14.4366
2014-01-21,19.5385
2014-01-22,-6.0489
2014-01-23,0.6849
2014-01-24,-4.898
2014-01-27,3.7196
2014-01-28,1.5171999999999999
2014-01-29,-5.0272
2014-01-30,4.578
2014-01-31,-1.7784
2014-02-03,-3.8997
2014-02-04,4.3478
2014-02-05,-11.5278
2014-02-06,-0.6279
2014-02-07,2.6856
2014-02-10,0.6154
2014-02-11,-2.2936
2014-02-12,-1.5649
2014-02-13,2.7027
2014-02-14,0.774
2014-02-18,8.2949
2014-02-19,1.5603
2014-02-20,1.1173
2014-02-21,-0.6906
2014-02-24,-0.5563
2014-02-25,-2.9371
2014-02-26,3.7464
2014-02-27,1.5278
2014-02-28,-8.8919
2014-03-03,1.3514
2014-03-04,3.2593
2014-03-05,-1.0043
2014-03-06,-4.2029
2014-03-07,0.9077
2014-03-10,-6.9715
2014-03-11,-3.1426
2014-03-12,2.8286
2014-03-13,-2.7508
2014-03-14,0.1664
2014-03-17,1.9933999999999998
2014-03-18,3.7459
2014-03-19,-2.0408
2014-03-20,1.2821
2014-03-21,-6.6456
2014-03-24,-3.7288
2014-03-25,-5.1056
2014-03-26,-6.4935
2014-03-27,2.5794
2014-03-28,-6.383
2014-03-31,10.5372
2014-04-01,0.0
2014-04-02,-3.1776
2014-04-03,-4.8263
2014-04-04,-6.288
2014-04-07,4.7619
2014-04-08,-5.5785
2014-04-09,8.3151
2014-04-10,-6.4646
2014-04-11,-2.8078
2014-04-14,-6.8889
2014-04-15,0.4773
2014-04-16,6.8884
2014-04-17,-2.4444
2014-04-21,4.1002
2014-04-22,3.2823
2014-04-23,-5.5085
2014-04-24,0.0
2014-04-25,-3.3632
2014-04-28,2.0882
2014-04-29,2.2727
2014-04-30,-1.7778
2014-05-01,16.9683
2014-05-02,-7.1567
2014-05-05,-3.3333
2014-05-06,-1.7241
2014-05-07,-1.7544
2014-05-08,-7.8125
2014-05-09,2.4213
2014-05-12,4.2553
2014-05-13,5.2154
2014-05-14,-4.3103
2014-05-15,-3.6036
2014-05-16,3.972
2014-05-19,-0.8989
2014-05-20,0.0
2014-05-21,-0.2268
2014-05-22,1.1364
2014-05-23,5.3933
2014-05-27,1.919
2014-05-28,2.9289
2014-05-29,4.2683
2014-05-30,-3.3138
2014-06-02,-4.6371
2014-06-03,1.6913
2014-06-04,5.1975
2014-06-05,2.9644
2014-06-06,1.1516
2014-06-09,0.3795
2014-06-10,2.0794
2014-06-11,6.6667
2014-06-12,4.3403
2014-06-13,-0.8319
2014-06-16,1.5101
2014-06-17,-1.2397
2014-06-18,0.4184
2014-06-19,3.0
2014-06-20,5.0162
2014-06-23,-2.1572
2014-06-24,2.2047
2014-06-25,1.0786
2014-06-26,-3.5061
2014-06-27,-3.3175
2014-06-30,0.9804
2014-07-01,2.7508
2014-07-02,-1.8898000000000001
2014-07-03,1.4445999999999999
2014-07-07,-6.4873
2014-07-08,-3.0457
2014-07-09,-0.6981
2014-07-10,0.8787
2014-07-11,0.1742
2014-07-14,1.3913
2014-07-15,-6.518
2014-07-16,-0.7339
2014-07-17,-3.6969
2014-07-18,1.3436
2014-07-21,1.1364
2014-07-22,0.5618
2014-07-23,2.6071
2014-07-24,-0.1815
2014-07-25,-13.6364
2014-07-28,-0.9474
2014-07-29,2.6567
2014-07-30,0.4141
2014-07-31,-5.7732
2014-08-01,-3.7199
2014-08-04,5.0
2014-08-05,0.6494
2014-08-06,1.9355
2014-08-07,0.0
2014-08-08,2.9536
2014-08-11,0.2049
2014-08-12,-0.409
2014-08-13,2.0534
2014-08-14,0.8048
2014-08-15,3.3932
2014-08-18,-0.9653
2014-08-19,-0.3899
2014-08-20,-3.9139
2014-08-21,1.0183
2014-08-22,5.0403
2014-08-25,0.1919
2014-08-26,2.2989
2014-08-27,0.7491
2014-08-28,2.974
2014-08-29,5.7762
2014-09-02,-1.3652
2014-09-03,-10.7266
2014-09-04,2.1318
2014-09-05,-1.3283
2014-09-08,5.5769
2014-09-09,-4.0073
2014-09-10,2.8463000000000003
2014-09-11,-0.1845
2014-09-12,-2.7725999999999997
2014-09-15,-3.8023
2014-09-16,1.3834
2014-09-17,-0.1949
2014-09-18,0.5859
2014-09-19,-2.7184
2014-09-22,1.996
2014-09-23,-2.9354
2014-09-24,3.2258
2014-09-25,-5.4688
2014-09-26,1.8595000000000002
2014-09-29,3.6511
2014-09-30,-3.9139
2014-10-01,-0.4073
2014-10-02,0.818
2014-10-03,4.0568
2014-10-06,-4.6784
2014-10-07,-1.6360000000000001
2014-10-08,0.8316
2014-10-09,1.6495
2014-10-10,1.217
2014-10-13,-0.6012
2014-10-14,2.8226
2014-10-15,2.549
2014-10-16,5.3537
2014-10-17,-1.4519
2014-10-20,2.3941
2014-10-21,0.0
2014-10-22,-2.3381
2014-10-23,4.2357
2014-10-24,7.2438
2014-10-27,0.0
2014-10-28,0.8237
2014-10-29,0.1634
2014-10-30,7.9935
2014-10-31,-0.9063
2014-11-03,0.0
2014-11-04,0.1524
2014-11-05,-3.5008
2014-11-06,2.9968
2014-11-07,-0.1531
2014-11-10,1.8405
2014-11-11,1.8072
2014-11-12,-0.1479
2014-11-13,2.6667
2014-11-14,-1.8759000000000001
2014-11-17,2.6471
2014-11-18,-0.1433
2014-11-19,-5.8824
2014-11-20,3.9634
2014-11-21,0.4399
2014-11-24,1.7518
2014-11-25,0.5739
2014-11-26,0.7133
2014-11-28,-4.2493
2014-12-01,-1.9231
2014-12-02,1.9607999999999999
2014-12-03,-0.2959
2014-12-04,-0.7418
2014-12-05,0.1495
2014-12-08,-2.3881
2014-12-09,3.9755000000000003
2014-12-10,-1.3235000000000001
2014-12-11,0.8942
2014-12-12,0.5908
2014-12-15,-3.6711
2014-12-16,0.9146
2014-12-17,5.4381
2014-12-18,4.1547
2014-12-19,3.1637
2014-12-22,2.6667
2014-12-23,-3.2468
2014-12-24,0.1342
2014-12-26,4.9597999999999995
2014-12-29,-0.7663
2014-12-30,-2.574
2014-12-31,3.5667
2015-01-02,-0.3827
2015-01-05,-0.8963
2015-01-06,-1.8088
2015-01-07,1.0526
2015-01-08,0.651
2015-01-09,-2.1992
2015-01-12,9.7884
2015-01-13,-2.7711
2015-01-14,1.1152
2015-01-15,-6.9853
2015-01-16,3.5573
2015-01-20,3.3079
2015-01-21,-3.8177
2015-01-22,1.1524
2015-01-23,-0.2532
2015-01-26,1.9036
2015-01-27,2.8643
2015-01-28,-3.2688
2015-01-29,2.2528
2015-01-30,-1.5912
2015-02-02,1.3682
2015-02-03,2.2086
2015-02-04,-18.2473
2015-02-05,3.5242
2015-02-06,-3.5461
2015-02-09,0.2941
2015-02-10,1.6129
2015-02-11,2.0202
2015-02-12,-0.7072
2015-02-13,-0.8547
2015-02-17,-0.7184
2015-02-18,0.8683
2015-02-19,-3.1564
2015-02-20,1.4815
2015-02-23,0.292
2015-02-24,-0.8734
2015-02-25,-0.2937
2015-02-26,-0.5891
2015-02-27,-6.6667
2015-03-02,0.3175
2015-03-03,-0.1582
2015-03-04,0.7924
2015-03-05,0.4717
2015-03-06,-3.4429
2015-03-09,-4.0519
2015-03-10,-0.3378
2015-03-11,-1.5253999999999999
2015-03-12,1.0327
2015-03-13,-0.1704
2015-03-16,-2.3891
2015-03-17,-0.5245
2015-03-18,0.3515
2015-03-19,0.0
2015-03-20,-1.4011
