ticker,NSP US Equity
2000-05-24,3.6127000000000002
2000-05-25,3.6262
2000-05-26,2.4226
2000-05-30,2.7595
2000-05-31,6.266
2000-06-01,2.0457
2000-06-02,1.4151
2000-06-05,6.2791
2000-06-06,0.8753
2000-06-07,-3.0369
2000-06-08,4.4743
2000-06-09,4.4968
2000-06-12,1.8443
2000-06-13,-2.7163
2000-06-14,-3.9297
2000-06-15,1.3994
2000-06-16,7.1125
2000-06-19,1.4866
2000-06-20,-0.7813
2000-06-21,-1.1811
2000-06-22,-1.992
2000-06-23,-5.6911000000000005
2000-06-26,3.7716
2000-06-27,-0.6231
2000-06-28,2.5078
2000-06-29,4.6891
2000-06-30,-1.0711
2000-07-03,-7.9724
2000-07-05,5.2406
2000-07-06,1.0163
2000-07-07,2.5151
2000-07-10,-0.4907
2000-07-11,-2.6627
2000-07-12,-4.5593
2000-07-13,1.0616
2000-07-14,0.3151
2000-07-17,-0.3141
2000-07-18,0.6303
2000-07-19,-1.5657999999999999
2000-07-20,0.6363
2000-07-21,-2.1075
2000-07-24,-2.7987
2000-07-25,-4.6512
2000-07-26,-4.1812
2000-07-27,0.1212
2000-07-28,0.1211
2000-07-31,3.023
2000-08-01,17.2535
2000-08-02,10.5105
2000-08-03,1.9022000000000001
2000-08-04,-4.3556
2000-08-07,7.4349
2000-08-08,0.519
2000-08-09,0.5164
2000-08-10,-0.9418
2000-08-11,1.7286000000000001
2000-08-14,-2.8037
2000-08-15,0.0
2000-08-16,-0.4371
2000-08-17,1.8437000000000001
2000-08-18,3.9655
2000-08-21,0.0
2000-08-22,3.1509
2000-08-23,0.5627
2000-08-24,0.8793
2000-08-25,0.9509
2000-08-28,-2.0408
2000-08-29,1.2821
2000-08-30,1.2658
2000-08-31,1.875
2000-09-01,-0.6902
2000-09-05,2.2394
2000-09-06,-1.3595
2000-09-07,2.6799
2000-09-08,1.7151
2000-09-11,-0.8798
2000-09-12,0.0
2000-09-13,-1.1834
2000-09-14,0.8234
2000-09-15,3.7862
2000-09-18,-1.1445
2000-09-19,0.7236
2000-09-20,2.2989
2000-09-21,-1.6152
2000-09-22,-3.4975
2000-09-25,-3.1953
2000-09-26,-7.6406
2000-09-27,3.64
2000-09-28,-1.4559
2000-09-29,-1.8921999999999999
2000-10-02,-2.4306
2000-10-03,1.557
2000-10-04,2.5197000000000003
2000-10-05,-2.5618
2000-10-06,-4.1105
2000-10-09,-1.2526
2000-10-10,-4.7216000000000005
2000-10-11,1.6864
2000-10-12,-0.7128
2000-10-13,-4.1172
2000-10-16,1.8032
2000-10-17,-7.8355
2000-10-18,0.9772
2000-10-19,5.4839
2000-10-20,1.8349
2000-10-23,-5.1051
2000-10-24,8.8608
2000-10-25,-10.3198
2000-10-26,2.107
2000-10-27,-3.0159
2000-10-30,-1.3093
2000-10-31,17.7446
2000-11-01,-13.6901
2000-11-02,6.1031
2000-11-03,-7.2593
2000-11-06,7.7943999999999996
2000-11-07,2.4615
2000-11-08,5.4955
2000-11-09,-1.7933
2000-11-10,-1.5941999999999998
2000-11-13,-4.9190000000000005
2000-11-14,5.6382
2000-11-15,8.5337
2000-11-16,-0.2702
2000-11-17,5.527
2000-11-20,9.473700000000001
2000-11-21,-2.7908
2000-11-22,-4.222
2000-11-24,1.7631999999999999
2000-11-27,1.3614
2000-11-28,-3.7118
2000-11-29,-6.1628
2000-11-30,-7.9459
2000-12-01,1.5854
2000-12-04,-7.5434
2000-12-05,9.3779
2000-12-06,-4.2869
2000-12-07,-3.2547
2000-12-08,0.9259
2000-12-11,7.3394
2000-12-12,-6.6952
2000-12-13,5.3435
2000-12-14,-8.8116
2000-12-15,-0.6675
2000-12-18,-0.864
2000-12-19,-17.366
2000-12-20,-0.9766
2000-12-21,2.9586
2000-12-22,0.0383
2000-12-26,-3.4853
2000-12-27,2.7778
2000-12-28,8.3012
2000-12-29,-3.0303
2001-01-02,-14.1544
2001-01-03,8.137
2001-01-04,8.9109
2001-01-05,-2.7273
2001-01-08,-9.9065
2001-01-09,-4.9793
2001-01-10,-3.1441
2001-01-11,7.7547
2001-01-12,1.1297
2001-01-16,-0.7447
2001-01-17,0.0834
2001-01-18,-4.2066
2001-01-19,11.3043
2001-01-22,-4.2969
2001-01-23,4.0816
2001-01-24,3.3333
2001-01-25,10.4364
2001-01-26,6.5636
2001-01-29,-2.1283
2001-01-30,2.1746
2001-01-31,-2.4831
2001-02-01,0.7275
2001-02-02,-4.7603
2001-02-05,0.0345
2001-02-06,4.1695
2001-02-07,2.5802
2001-02-08,-2.3541
2001-02-09,-5.7133
2001-02-12,-4.4483
2001-02-13,-6.8915
2001-02-14,8.1496
2001-02-15,-6.4434000000000005
2001-02-16,-6.2257
2001-02-20,-9.1286
2001-02-21,-5.2968
2001-02-22,4.9662
2001-02-23,3.9504
2001-02-26,-5.4353
2001-02-27,0.4673
2001-02-28,1.9535
2001-03-01,3.5584
2001-03-02,-8.8106
2001-03-05,-4.1063
2001-03-06,-0.0504
2001-03-07,0.756
2001-03-08,-0.7004
2001-03-09,-4.6348
2001-03-12,-3.9619999999999997
2001-03-13,1.4851
2001-03-14,1.626
2001-03-15,-4.0
2001-03-16,-0.5
2001-03-19,3.8526
2001-03-20,-0.4301
2001-03-21,0.432
2001-03-22,-4.1398
2001-03-23,4.599
2001-03-26,1.6086
2001-03-27,-0.7916
2001-03-28,-1.5957
2001-03-29,-1.8919000000000001
2001-03-30,0.0
2001-04-02,-4.5179
2001-04-03,-6.232
2001-04-04,-4.6154
2001-04-05,18.7097
2001-04-06,2.4457
2001-04-09,1.061
2001-04-10,3.727
2001-04-11,-1.5182
2001-04-12,1.2333
2001-04-16,0.7614
2001-04-17,0.5038
2001-04-18,22.3559
2001-04-19,-1.0242
2001-04-20,-0.6623
2001-04-23,-4.1667
2001-04-24,0.8261
2001-04-25,0.0862
2001-04-26,6.3335
2001-04-27,-0.8914
2001-04-30,-1.4309
2001-05-01,2.2397
2001-05-02,5.5172
2001-05-03,-2.5375
2001-05-04,-1.7357
2001-05-07,2.9707
2001-05-08,-7.5634
2001-05-09,1.2652999999999999
2001-05-10,0.0
2001-05-11,0.1249
2001-05-14,2.9534000000000002
2001-05-15,0.0
2001-05-16,3.0303
2001-05-17,5.8431
2001-05-18,-1.5191
2001-05-21,3.5365
2001-05-22,0.2907
2001-05-23,-0.7246
2001-05-24,-2.1898
2001-05-25,-0.3731
2001-05-29,-0.6742
2001-05-30,-3.8462
2001-05-31,0.0
2001-06-01,-4.7059
2001-06-04,0.823
2001-06-05,6.0
2001-06-06,-2.3874
2001-06-07,-1.4201
2001-06-08,-0.2001
2001-06-11,-0.5613
2001-06-12,-0.8065
2001-06-13,-0.9756
2001-06-14,-3.1199
2001-06-15,-0.1695
2001-06-18,-4.3294
2001-06-19,-3.2831
2001-06-20,0.4587
2001-06-21,-1.7351999999999999
2001-06-22,-0.0465
2001-06-25,0.9298
2001-06-26,15.8452
2001-06-27,-0.4771
2001-06-28,0.1199
2001-06-29,3.751
2001-07-02,-3.6923
2001-07-03,-2.3163
2001-07-05,-3.3524
2001-07-06,0.1692
2001-07-09,-0.8024
2001-07-10,-2.384
2001-07-11,0.3053
2001-07-12,6.5217
2001-07-13,-0.1633
2001-07-16,-2.9027
2001-07-17,1.0526
2001-07-18,-0.7917
2001-07-19,2.5199
2001-07-20,0.1639
2001-07-23,-1.4315
2001-07-24,-4.5643
2001-07-25,-0.2174
2001-07-26,0.1743
2001-07-27,-1.6964000000000001
2001-07-30,-0.2212
2001-07-31,11.663
2001-08-01,8.4194
2001-08-02,8.6081
2001-08-03,1.0118
2001-08-06,-3.6394
2001-08-07,2.6681
2001-08-08,2.3625
2001-08-09,-0.033
2001-08-10,-0.066
2001-08-13,2.3102
2001-08-14,-1.1613
2001-08-15,1.0117
2001-08-16,7.5929
2001-08-17,0.3003
2001-08-20,-3.2934
2001-08-21,-9.7523
2001-08-22,7.0326
2001-08-23,0.0
2001-08-24,5.609
2001-08-27,-1.5175
2001-08-28,-0.5855
2001-08-29,3.5338000000000003
2001-08-30,-0.2994
2001-08-31,1.5015
2001-09-04,-6.8639
2001-09-05,-6.3215
2001-09-06,-5.8664
2001-09-07,1.6931
2001-09-10,-6.2699
2001-09-17,-3.5525
2001-09-18,-2.0376
2001-09-19,0.0
2001-09-20,-7.6
2001-09-21,-1.2987
2001-09-24,14.473700000000001
2001-09-25,7.2797
2001-09-26,-4.0714
2001-09-27,-3.9464
2001-09-28,0.7752
2001-10-01,-6.0
2001-10-02,-3.928
2001-10-03,16.2692
2001-10-04,-4.3956
2001-10-05,-0.8046
2001-10-08,-1.3519
2001-10-09,-1.8403
2001-10-10,3.231
2001-10-11,5.1005
2001-10-12,2.2059
2001-10-15,-8.417300000000001
2001-10-16,2.0424
2001-10-17,-7.5828
2001-10-18,-6.7055
2001-10-19,-2.4554
2001-10-22,-6.27
2001-10-23,12.6465
2001-10-24,-0.3034
2001-10-25,1.2174
2001-10-26,-0.8591
2001-10-29,-1.4298
2001-10-30,-2.3736
2001-10-31,1.2607
2001-11-01,-2.6679
2001-11-02,-1.0964
2001-11-05,26.0508
2001-11-06,-4.727
2001-11-07,0.8846
2001-11-08,0.1144
2001-11-09,-0.9139
2001-11-12,-2.7671
2001-11-13,6.0079
2001-11-14,8.0537
2001-11-15,-4.8309
2001-11-16,0.8339
2001-11-19,8.9536
2001-11-20,-1.6502
2001-11-21,-2.1477
2001-11-23,3.155
2001-11-26,-4.6875
2001-11-27,-2.3369
2001-11-28,-3.2857
2001-11-29,1.6987
2001-11-30,5.955
2001-12-03,-3.427
2001-12-04,1.242
2001-12-05,8.6576
2001-12-06,8.0645
2001-12-07,-0.597
2001-12-10,3.7538
2001-12-11,-5.7019
2001-12-12,-2.3327
2001-12-13,1.8856000000000002
2001-12-14,-0.3701
2001-12-17,-3.096
2001-12-18,1.4377
2001-12-19,-5.9843
2001-12-20,-6.3987
2001-12-21,1.7894999999999999
2001-12-24,1.4416
2001-12-26,-2.9463
2001-12-27,-3.6071
2001-12-28,2.0378
2001-12-31,-0.472
2002-01-02,-5.1076
2002-01-03,-0.4229
2002-01-04,-0.6564
2002-01-07,-0.3109
2002-01-08,-0.5848
2002-01-09,6.2745
2002-01-10,-2.9151
2002-01-11,2.5846
2002-01-14,1.3709
2002-01-15,-1.133
2002-01-16,-1.8484
2002-01-17,2.8249
2002-01-18,-2.0147
2002-01-22,-4.4486
2002-01-23,-10.7981
2002-01-24,2.8947000000000003
2002-01-25,-2.8133
2002-01-28,-1.0526
2002-01-29,-4.2553
2002-01-30,4.3981
2002-01-31,0.2661
2002-02-01,0.1769
2002-02-04,-6.181
2002-02-05,0.0
2002-02-06,0.8471
2002-02-07,4.853
2002-02-08,0.356
2002-02-11,0.0887
2002-02-12,0.576
2002-02-13,-0.8811
2002-02-14,0.0
2002-02-15,0.0
2002-02-19,1.7778
2002-02-20,0.8734
2002-02-21,1.2987
2002-02-22,5.6838
2002-02-25,3.1136
2002-02-26,-2.9412000000000003
2002-02-27,-2.2626
2002-02-28,-0.8268
2002-03-01,1.6257000000000001
2002-03-04,5.6194
2002-03-05,4.932
2002-03-06,-0.074
2002-03-07,-2.5185
2002-03-08,5.4331
2002-03-11,0.0
2002-03-12,-0.1441
2002-03-13,-2.5623
2002-03-14,-3.7037
2002-03-15,0.0
2002-03-18,-1.5769
2002-03-19,0.1954
2002-03-20,-0.624
2002-03-21,7.8100000000000005
2002-03-22,-2.257
2002-03-25,-2.3464
2002-03-26,-1.2967
2002-03-27,4.7527
2002-03-28,1.9181
2002-04-01,-1.701
2002-04-02,-2.7982
2002-04-03,-2.8788
2002-04-04,1.17
2002-04-05,-3.0069
2002-04-08,4.0143
2002-04-09,-0.6496
2002-04-10,1.5385
2002-04-11,-1.5152
2002-04-12,5.9231
2002-04-15,-0.3268
2002-04-16,-0.0364
2002-04-17,-5.8309
2002-04-18,0.6579
2002-04-19,-0.1153
2002-04-22,-2.9253
2002-04-23,-2.0619
2002-04-24,-1.0121
2002-04-25,-1.7587000000000002
2002-04-26,-1.3739
2002-04-29,-1.8151000000000002
2002-04-30,-1.3328
2002-05-01,-18.3007
2002-05-02,-22.9333
2002-05-03,8.3045
2002-05-06,-2.2364
2002-05-07,-3.9869
2002-05-08,2.791
2002-05-09,4.6358
2002-05-10,-3.4177
2002-05-13,4.8493
2002-05-14,7.5
2002-05-15,-2.6163
2002-05-16,-3.1045
2002-05-17,-2.2181
2002-05-20,-0.7561
2002-05-21,-3.4920999999999998
2002-05-22,-0.7895
2002-05-23,-0.5305
2002-05-24,0.0667
2002-05-28,-0.8661
2002-05-29,-7.9301
2002-05-30,-11.0949
2002-05-31,5.0903
2002-06-03,-0.3906
2002-06-04,-5.2549
2002-06-05,-0.745
2002-06-06,-6.1718
2002-06-07,1.6
2002-06-10,0.175
2002-06-11,-1.31
2002-06-12,1.3274
2002-06-13,-2.0961
2002-06-14,1.6057000000000001
2002-06-17,0.7902
2002-06-18,-1.1324
2002-06-19,-3.5242
2002-06-20,-7.2146
2002-06-21,0.8858
2002-06-24,-7.8049
2002-06-25,-6.8783
2002-06-26,2.9545
2002-06-27,4.8565000000000005
2002-06-28,5.2632
2002-07-01,-2.5
2002-07-02,-5.9487
2002-07-03,9.1603
2002-07-05,1.3986
2002-07-08,-1.9704000000000002
2002-07-09,0.1005
2002-07-10,-2.51
2002-07-11,5.0463
2002-07-12,-5.8824
2002-07-15,-0.4167
2002-07-16,3.0335
2002-07-17,-3.4518
2002-07-18,-13.9853
2002-07-19,-2.2005
2002-07-22,4.0
2002-07-23,-7.3317
2002-07-24,-18.2879
2002-07-25,3.3333
2002-07-26,-3.9939
2002-07-29,18.56
2002-07-30,7.9622
2002-07-31,-6.25
2002-08-01,-44.0
2002-08-02,-25.7143
2002-08-05,-3.8462
2002-08-06,6.3333
2002-08-07,-1.2539
2002-08-08,-4.127
2002-08-09,-5.6291
2002-08-12,4.5614
2002-08-13,-1.6779
2002-08-14,3.413
2002-08-15,-7.2607
2002-08-16,-0.3559
2002-08-19,-5.3571
2002-08-20,-8.6792
2002-08-21,5.3719
2002-08-22,17.647100000000002
2002-08-23,-3.6667
2002-08-26,-0.346
2002-08-27,-7.9861
2002-08-28,-3.7736
2002-08-29,0.7843
2002-08-30,5.0584
2002-09-03,-3.3333
2002-09-04,5.364
2002-09-05,-5.4545
2002-09-06,0.0
2002-09-09,0.0
2002-09-10,-0.3846
2002-09-11,-1.1583
2002-09-12,-3.125
2002-09-13,-4.0323
2002-09-16,-3.3613
2002-09-17,-5.2174
2002-09-18,0.0
2002-09-19,-5.5046
2002-09-20,3.3981
2002-09-23,1.8779
2002-09-24,85.7143
2002-09-25,11.6625
2002-09-26,1.1111
2002-09-27,-12.0879
2002-09-30,-3.75
2002-10-01,12.7273
2002-10-02,-7.8341
2002-10-03,3.0
2002-10-04,-2.4272
2002-10-07,3.2338
2002-10-08,4.8193
2002-10-09,-4.5977
2002-10-10,13.253
2002-10-11,9.5745
2002-10-14,-4.2718
2002-10-15,6.4909
2002-10-16,-2.8571
2002-10-17,2.9412000000000003
2002-10-18,0.7619
2002-10-21,5.8601
2002-10-22,2.6786
2002-10-23,-2.6087
2002-10-24,-2.3214
2002-10-25,4.2048
2002-10-28,-0.8772
2002-10-29,-2.6549
2002-10-30,0.0
2002-10-31,10.5455
2002-11-01,19.4079
2002-11-04,-12.8099
2002-11-05,-9.1627
2002-11-06,-0.5217
2002-11-07,-0.3497
2002-11-08,-0.8772
2002-11-11,-13.2743
2002-11-12,15.3061
2002-11-13,-4.0708
2002-11-14,-0.738
2002-11-15,1.3011
2002-11-18,-0.9174
2002-11-19,0.7407
2002-11-20,3.3088
2002-11-21,-0.3559
2002-11-22,5.5357
2002-11-25,3.8917
2002-11-26,6.6775
2002-11-27,4.7328
2002-11-29,-0.8746
2002-12-02,8.5294
2002-12-03,-0.4065
2002-12-04,-1.4966
2002-12-05,4.9724
2002-12-06,0.1316
2002-12-09,-7.3587
2002-12-10,-0.7092
2002-12-11,0.0
2002-12-12,-1.7143000000000002
2002-12-13,-4.6512
2002-12-16,1.3719999999999999
2002-12-17,1.8045
2002-12-18,-5.4653
2002-12-19,-4.375
2002-12-20,-2.451
2002-12-23,0.5025
2002-12-24,-0.8333
2002-12-26,-3.0252
2002-12-27,3.1196
2002-12-30,0.1681
2002-12-31,0.6711
2003-01-02,2.5
2003-01-03,0.0
2003-01-06,3.252
2003-01-07,-0.7874
2003-01-08,-0.3175
2003-01-09,-1.2739
2003-01-10,0.3226
2003-01-13,-2.2508
2003-01-14,-1.3158
2003-01-15,-6.6667
2003-01-16,-3.9286
2003-01-17,-3.3457
2003-01-21,-0.5769
2003-01-22,0.9671
2003-01-23,-2.2989
2003-01-24,-3.5294
2003-01-27,-6.5041
2003-01-28,2.1739
2003-01-29,2.1277
2003-01-30,0.2083
2003-01-31,3.9501
2003-02-03,-0.4
2003-02-04,19.8795
2003-02-05,-0.5025
2003-02-06,0.3367
2003-02-07,-6.0403
2003-02-10,-1.6071
2003-02-11,2.9038
2003-02-12,2.8219
2003-02-13,-7.8902
2003-02-14,2.4209
2003-02-18,4.1818
2003-02-19,2.6178
2003-02-20,9.6939
2003-02-21,4.6512
2003-02-24,8.7407
2003-02-25,-3.951
2003-02-26,0.8511
2003-02-27,-0.8439
2003-02-28,3.5461
2003-03-03,-3.6986
2003-03-04,-0.1422
2003-03-05,-4.9858
2003-03-06,-0.1499
2003-03-07,-4.0541
2003-03-10,-6.1033
2003-03-11,1.5
2003-03-12,-5.4187
2003-03-13,7.6389
2003-03-14,-2.9032
2003-03-17,3.8205999999999998
2003-03-18,6.08
2003-03-19,-2.1116
2003-03-20,-0.7704
2003-03-21,-0.7764
2003-03-24,-0.1565
2003-03-25,-7.5235
2003-03-26,1.3559
2003-03-27,0.3344
2003-03-28,-0.3333
2003-03-31,4.5151
2003-04-01,8.0
2003-04-02,-6.6667
2003-04-03,-3.0159
2003-04-04,2.1277
2003-04-07,-4.4872
2003-04-08,-5.2013
2003-04-09,-6.5487
2003-04-10,-0.5682
2003-04-11,8.5714
2003-04-14,5.7895
2003-04-15,-0.6633
2003-04-16,-3.172
2003-04-17,4.1379
2003-04-21,-2.8146
2003-04-22,3.9182
2003-04-23,1.6393
2003-04-24,-0.8065
2003-04-25,-0.813
2003-04-28,0.8197
2003-04-29,-1.1381999999999999
2003-04-30,5.0987
2003-05-01,9.2332
2003-05-02,2.4355
2003-05-05,3.4965
2003-05-06,12.2973
2003-05-07,-3.1288
2003-05-08,0.6211
2003-05-09,2.3457
2003-05-12,2.6538
2003-05-13,0.8226
2003-05-14,5.8275
2003-05-15,1.6520000000000001
2003-05-16,-2.9252000000000002
2003-05-19,-6.4732
2003-05-20,1.1933
2003-05-21,-2.2406
2003-05-22,0.3619
2003-05-23,2.7644
2003-05-27,6.5497
2003-05-28,0.9879
2003-05-29,-0.5435
2003-05-30,-2.1858
2003-06-02,-3.5754
2003-06-03,0.5794
2003-06-04,1.4977
2003-06-05,0.454
2003-06-06,0.0
2003-06-09,-2.8249
2003-06-10,1.7442
2003-06-11,0.0
2003-06-12,5.8286
2003-06-13,-6.4795
2003-06-16,2.6559
2003-06-17,-2.2497
2003-06-18,2.4166
2003-06-19,-0.5618
2003-06-20,-2.1469
2003-06-23,-7.0439
2003-06-24,-1.8634
2003-06-25,3.5443
2003-06-26,17.9707
2003-06-27,8.2902
2003-06-30,-1.4354
2003-07-01,7.767
2003-07-02,7.6577
2003-07-03,0.0
2003-07-07,-2.0921
2003-07-08,3.8462
2003-07-09,0.6584
2003-07-10,-3.1071
2003-07-11,2.1097
2003-07-14,1.4876
2003-07-15,1.6287
2003-07-16,-2.1635
2003-07-17,-5.4054
2003-07-18,0.3463
2003-07-21,-3.5375
2003-07-22,-0.0894
2003-07-23,4.1182
2003-07-24,2.9234999999999998
2003-07-25,4.0936
2003-07-28,-3.6116
2003-07-29,4.2465
2003-07-30,-3.9936
2003-07-31,5.7404
2003-08-01,-2.3603
2003-08-04,-6.3658
2003-08-05,-6.3683
2003-08-06,-4.3199
2003-08-07,1.4409
2003-08-08,0.0947
2003-08-11,1.0407
2003-08-12,0.8427
2003-08-13,-1.5785
2003-08-14,1.1320999999999999
2003-08-15,1.2127
2003-08-18,1.9355
2003-08-19,-0.0904
2003-08-20,0.362
2003-08-21,-4.4184
2003-08-22,-4.8113
2003-08-25,3.4688
2003-08-26,-4.2146
2003-08-27,1.3
2003-08-28,0.8885
2003-08-29,0.7828
2003-09-02,4.2718
2003-09-03,1.6760000000000002
2003-09-04,-1.5568
2003-09-05,-3.907
2003-09-08,3.0978
2003-09-09,4.6948
2003-09-10,-4.4843
2003-09-11,-1.5023
2003-09-12,-0.3813
2003-09-15,1.244
2003-09-16,2.0794
2003-09-17,0.9259
2003-09-18,-0.0917
2003-09-19,-1.2856
2003-09-22,-1.0233
2003-09-23,-0.188
2003-09-24,-5.6497
2003-09-25,-3.1936
2003-09-26,-1.2371
2003-09-29,-3.0271
2003-09-30,-4.3057
2003-10-01,1.5748
2003-10-02,5.2049
2003-10-03,11.2632
2003-10-06,-6.3387
2003-10-07,8.0808
2003-10-08,-1.8692
2003-10-09,5.3333
2003-10-10,0.7233
2003-10-13,0.0898
2003-10-14,0.4484
2003-10-15,-4.9107
2003-10-16,1.3146
2003-10-17,-1.7609
2003-10-20,1.8868
2003-10-21,-1.3889
2003-10-22,-3.2864
2003-10-23,-1.2621
2003-10-24,-1.6716
2003-10-27,3.4
2003-10-28,3.9652
2003-10-29,-0.6512
2003-10-30,4.0262
2003-10-31,4.2304
2003-11-03,14.6805
2003-11-04,3.5392
2003-11-05,3.0545
2003-11-06,2.1171
2003-11-07,-0.622
2003-11-10,-2.9903
2003-11-11,0.3584
2003-11-12,2.5
2003-11-13,-1.2544
2003-11-14,-0.494
2003-11-17,0.3546
2003-11-18,-1.0601
2003-11-19,2.4286
2003-11-20,0.9763
2003-11-21,0.2072
2003-11-24,2.55
2003-11-25,0.4032
2003-11-26,0.2677
2003-11-28,-0.1335
2003-12-01,2.2059
2003-12-02,0.4578
2003-12-03,-1.8229
2003-12-04,2.4536
2003-12-05,-4.5306999999999995
2003-12-08,4.5424
2003-12-09,-4.2153
2003-12-10,3.0467
2003-12-11,0.5913
2003-12-12,6.7929
2003-12-15,1.2232
2003-12-16,3.3233
2003-12-17,-0.4094
2003-12-18,1.6442
2003-12-19,-0.6355
2003-12-22,0.5814
2003-12-23,-2.0231
2003-12-24,2.0649
2003-12-26,-0.0578
2003-12-29,4.1064
2003-12-30,-2.8889
2003-12-31,-0.5721
2004-01-02,0.5178
2004-01-05,1.6027
2004-01-06,0.0563
2004-01-07,0.7883
2004-01-08,1.3408
2004-01-09,-1.1577
2004-01-12,1.6732
2004-01-13,-0.9874
2004-01-14,1.108
2004-01-15,0.4932
2004-01-16,-0.4907
2004-01-20,0.0548
2004-01-21,0.0
2004-01-22,-0.4929
2004-01-23,-1.0457
2004-01-26,-4.6719
2004-01-27,-0.8168
2004-01-28,-4.7059
2004-01-29,7.0988
2004-01-30,-2.7666
2004-02-02,0.2371
2004-02-03,-2.4246
2004-02-04,-1.3939
2004-02-05,-1.0449
2004-02-06,1.677
2004-02-09,3.8485
2004-02-10,-12.3529
2004-02-11,3.7584
2004-02-12,-2.5873
2004-02-13,-1.7928
2004-02-17,3.1102
2004-02-18,-0.459
2004-02-19,-3.4914
2004-02-20,1.843
2004-02-23,-2.2118
2004-02-24,-0.6854
2004-02-25,1.5873
2004-02-26,3.3288
2004-02-27,-1.0519
2004-03-01,2.6578
2004-03-02,1.4239
2004-03-03,0.8934
2004-03-04,2.1505
2004-03-05,-1.2384
2004-03-08,0.3135
2004-03-09,-1.0
2004-03-10,-1.7045
2004-03-11,-3.7251
2004-03-12,3.8692
2004-03-15,-4.1105
2004-03-16,5.0904
2004-03-17,3.3142
2004-03-18,-1.1721
2004-03-19,0.8739
2004-03-22,-2.4752
2004-03-23,1.6497000000000002
2004-03-24,-0.0624
2004-03-25,1.5615
2004-03-26,2.091
2004-03-29,-0.3012
2004-03-30,2.8399
2004-03-31,2.4089
2004-04-01,-1.4917
2004-04-02,0.4659
2004-04-05,0.8696
2004-04-06,-1.1494
2004-04-07,0.8721
2004-04-08,-2.7666
2004-04-12,5.0978
2004-04-13,-3.6661
2004-04-14,0.1171
2004-04-15,-0.2924
2004-04-16,0.7038
2004-04-19,2.7373
2004-04-20,-0.5669
2004-04-21,1.4823
2004-04-22,1.1236
2004-04-23,0.2222
2004-04-26,-1.9401000000000002
2004-04-27,-0.1131
2004-04-28,-1.0187
2004-04-29,0.6289
2004-04-30,-0.5682
2004-05-03,-6.0
2004-05-04,-5.7751
2004-05-05,0.6452
2004-05-06,-1.2179
2004-05-07,-0.1947
2004-05-10,-2.7958
2004-05-11,4.1472
2004-05-12,2.1195
2004-05-13,-2.8931
2004-05-14,-0.5829
2004-05-17,-2.6059
2004-05-18,-2.3411
2004-05-19,1.3699
2004-05-20,1.0135
2004-05-21,-1.4716
2004-05-24,0.1358
2004-05-25,2.8475
2004-05-26,-0.5933
2004-05-27,9.4164
2004-05-28,0.2424
2004-06-01,1.3301
2004-06-02,-0.0597
