ticker,LAUR US Equity
2017-06-22,-1.8378
2017-06-23,1.4317
2017-06-26,-0.1629
2017-06-27,0.4894
2017-06-28,0.0
2017-06-29,-2.7056
2017-06-30,-2.5028
2017-07-03,0.3993
2017-07-05,-1.7614
2017-07-06,-0.4627
2017-07-07,0.6973
2017-07-10,-0.7501
2017-07-11,0.2326
2017-07-12,1.6821000000000002
2017-07-13,1.7114
2017-07-14,-1.4021
2017-07-17,-0.0569
2017-07-18,-0.2846
2017-07-19,-1.3699
2017-07-20,0.1157
2017-07-21,0.2312
2017-07-24,-0.8651
2017-07-25,0.8726
2017-07-26,-0.5767
2017-07-27,-3.5963000000000003
2017-07-28,0.722
2017-07-31,1.6726
2017-08-01,2.1739
2017-08-02,-2.1852
2017-08-03,0.2939
2017-08-04,1.1137
2017-08-07,-1.5072
2017-08-08,-0.824
2017-08-09,-7.3591
2017-08-10,-0.6406
2017-08-11,-1.6763
2017-08-14,-0.9836
2017-08-15,-1.457
2017-08-16,-1.9489
2017-08-17,-3.1528
2017-08-18,0.2123
2017-08-21,0.4237
2017-08-22,0.8439
2017-08-23,-1.8828
2017-08-24,0.924
2017-08-25,-0.6338
2017-08-28,0.6378
2017-08-29,-0.6338
2017-08-30,1.8427
2017-08-31,1.8789
2017-09-01,1.8443
2017-09-05,-2.4816
2017-09-06,0.8941
2017-09-07,-0.6135
2017-09-08,0.8916
2017-09-11,-0.068
2017-09-12,2.2449
2017-09-13,-1.3972
2017-09-14,-1.0796000000000001
2017-09-15,-1.9782
2017-09-18,2.6444
2017-09-19,-2.3729
2017-09-20,1.7361
2017-09-21,-1.7747000000000002
2017-09-22,0.139
2017-09-25,-2.1513
2017-09-26,0.2128
2017-09-27,2.9016
2017-09-28,0.0688
2017-09-29,0.0
2017-10-02,0.8247
2017-10-03,-1.1588
2017-10-04,-1.3793
2017-10-05,0.4895
2017-10-06,0.2784
2017-10-09,-1.4573
2017-10-10,-1.338
2017-10-11,-0.9993
2017-10-12,-0.7931
2017-10-13,1.3808
2017-10-16,2.0072
2017-10-17,-1.6162999999999998
2017-10-18,0.3571
2017-10-19,-0.4982
2017-10-20,-0.5722
2017-10-23,-1.5827
2017-10-24,-2.0468
2017-10-25,0.0
2017-10-26,-0.3731
2017-10-27,0.5993
2017-10-30,-0.5212
2017-10-31,0.0749
2017-11-01,-0.7479
2017-11-02,0.6782
2017-11-03,-0.8234
2017-11-06,3.7736
2017-11-07,-2.4
2017-11-08,0.2235
2017-11-09,-13.6803
2017-11-10,-2.3256
2017-11-13,-1.8519
2017-11-14,-2.0665
2017-11-15,-3.3945
2017-11-16,1.6143999999999998
2017-11-17,-0.5607
2017-11-20,3.5714
2017-11-21,3.539
2017-11-22,1.9281000000000001
2017-11-24,3.3534
2017-11-27,1.6639
2017-11-28,9.6563
2017-11-29,1.4925
2017-11-30,0.2206
2017-12-01,-0.7337
2017-12-04,-4.952
2017-12-05,-4.8989
2017-12-06,2.3712
2017-12-07,1.278
2017-12-08,2.0505
2017-12-11,0.4637
2017-12-12,-2.3846
2017-12-13,1.7336
2017-12-14,0.2324
2017-12-15,0.2318
2017-12-18,4.549
2017-12-19,-0.2212
2017-12-20,0.1478
2017-12-21,0.8118
2017-12-22,-1.5373
2017-12-26,-1.487
2017-12-27,2.4151
2017-12-28,0.1474
2017-12-29,-0.2208
2018-01-02,8.5546
2018-01-03,-0.2717
2018-01-04,-0.4768
2018-01-05,-2.7379
2018-01-08,2.6742
2018-01-09,0.4112
2018-01-10,-0.4778
2018-01-11,5.487
2018-01-12,1.8856000000000002
2018-01-16,2.8717
2018-01-17,-5.335
2018-01-18,-2.5557
2018-01-19,1.2105
2018-01-22,0.2658
2018-01-23,1.7229999999999999
2018-01-24,4.4951
2018-01-25,-2.6185
2018-01-26,-0.2561
2018-01-29,-1.3479
2018-01-30,-1.6916
2018-01-31,-4.6989
2018-02-01,-0.9722
2018-02-02,-0.4208
2018-02-05,-2.1127
2018-02-06,-3.0935
2018-02-07,-1.7075
2018-02-08,-1.7372
2018-02-09,-0.1537
2018-02-12,0.7698
2018-02-13,-0.8403
2018-02-14,1.4638
2018-02-15,-0.1519
2018-02-16,-0.2281
2018-02-20,0.8384
2018-02-21,1.9651999999999998
2018-02-22,0.6672
2018-02-23,0.9573
2018-02-26,-0.0729
2018-02-27,-0.5109
2018-02-28,-1.9076
2018-03-01,-3.5153
2018-03-02,3.0233
2018-03-05,1.0534
2018-03-06,4.3187
2018-03-07,-0.2855
2018-03-08,-1.3601
2018-03-09,0.7257
2018-03-12,-0.8646
2018-03-13,-1.9622000000000002
2018-03-14,-1.0378
2018-03-15,1.0487
2018-03-16,0.9637
2018-03-19,1.3216
2018-03-20,-1.1594
2018-03-21,3.5191
2018-03-22,-6.7989
2018-03-23,-1.7477
2018-03-26,5.3364
2018-03-27,-1.395
2018-03-28,2.3083
2018-03-29,0.0728
2018-04-02,-1.0909
2018-04-03,1.9118
2018-04-04,1.5152
2018-04-05,1.919
2018-04-06,-1.7433999999999998
2018-04-09,-3.7615
2018-04-10,1.4748999999999999
2018-04-11,1.5262
2018-04-12,0.0
2018-04-13,3.078
2018-04-16,-0.3472
2018-04-17,-1.1847
2018-04-18,0.8463
2018-04-19,0.2797
2018-04-20,-0.0697
2018-04-23,-2.7913
2018-04-24,-0.5743
2018-04-25,2.0939
2018-04-26,0.3536
2018-04-27,1.339
2018-04-30,-1.8081
2018-05-01,-1.6997
2018-05-02,2.3055
2018-05-03,-1.4085
2018-05-04,0.0
2018-05-07,1.4285999999999999
2018-05-08,1.1268
2018-05-09,-2.6462
2018-05-10,2.8612
2018-05-11,1.3213
2018-05-14,-0.4804
2018-05-15,-1.3793
2018-05-16,1.3287
2018-05-17,-1.3112
2018-05-18,-0.0699
2018-05-21,2.9391
2018-05-22,2.1074
2018-05-23,1.6644
2018-05-24,3.1434
2018-05-25,0.5079
2018-05-29,-1.7688000000000001
2018-05-30,1.9936
2018-05-31,2.3329
2018-06-01,0.0616
2018-06-04,-0.9236
2018-06-05,2.8589
2018-06-06,-2.3565
2018-06-07,-2.4752
2018-06-08,-1.7132
2018-06-11,-0.6456
2018-06-12,0.7147
2018-06-13,-1.2903
2018-06-14,-3.2026
2018-06-15,-1.2154
2018-06-18,3.4859999999999998
2018-06-19,1.7173
2018-06-20,2.4675000000000002
2018-06-21,0.5703
2018-06-22,-1.5123
2018-06-25,-1.5354999999999999
2018-06-26,0.0
2018-06-27,-2.989
2018-06-28,-1.0047
2018-06-29,-3.0447
2018-07-02,1.8841999999999999
2018-07-03,-0.7534
2018-07-05,0.8282
2018-07-06,1.7112
2018-07-09,2.2207
2018-07-10,0.8558
2018-07-11,-0.3264
2018-07-12,-0.5239
2018-07-13,-0.5925
2018-07-16,-0.0662
2018-07-17,0.1325
2018-07-18,0.7942
2018-07-19,-1.7728000000000002
2018-07-20,1.0695000000000001
2018-07-23,-0.3968
2018-07-24,-0.4648
2018-07-25,0.467
2018-07-26,2.0584
2018-07-27,-0.6506
2018-07-30,-6.1559
2018-07-31,3.3496
2018-08-01,1.3504
2018-08-02,-0.7995
2018-08-03,-1.4102999999999999
2018-08-06,0.1362
2018-08-07,0.0
2018-08-08,0.5442
2018-08-09,10.8254
2018-08-10,-2.3199
2018-08-13,0.5625
2018-08-14,0.4972
2018-08-15,-1.175
2018-08-16,0.7509
2018-08-17,-1.5528
2018-08-20,1.1987
2018-08-21,-0.2494
2018-08-22,-0.1875
2018-08-23,-2.3168
2018-08-24,-0.0641
2018-08-27,2.694
2018-08-28,-0.0625
2018-08-29,0.0
2018-08-30,-0.9375
2018-08-31,0.7571
2018-09-04,-1.6280999999999999
2018-09-05,-2.4825
2018-09-06,-0.6527
2018-09-07,0.8541
2018-09-10,-1.4984
2018-09-11,1.2566
2018-09-12,1.5023
2018-09-13,-1.0296
2018-09-14,-0.2601
2018-09-17,1.369
2018-09-18,1.0932
2018-09-19,0.5725
2018-09-20,1.0753
2018-09-21,0.0626
2018-09-24,-3.3771
2018-09-25,-0.1942
2018-09-26,-1.3618999999999999
2018-09-27,-0.1972
2018-09-28,1.7128
2018-10-01,-1.8782
2018-10-02,-0.33
2018-10-03,0.5298
2018-10-04,-1.7787
2018-10-05,0.5366
2018-10-08,-0.5337
2018-10-09,-0.6036
2018-10-10,0.5398
2018-10-11,0.6711
2018-10-12,0.4667
2018-10-15,2.4552
2018-10-16,2.2668
2018-10-17,-1.8999000000000001
2018-10-18,-1.0329
2018-10-19,-0.9785
2018-10-22,1.2516
2018-10-23,-0.7157
2018-10-24,-3.4076
2018-10-25,3.3243
2018-10-26,-2.4294000000000002
2018-10-29,-2.6917999999999997
2018-10-30,3.0429
2018-10-31,-0.0671
2018-11-01,2.1491
2018-11-02,-0.9204
2018-11-05,1.1944
2018-11-06,0.5902
2018-11-07,3.9765
2018-11-08,-0.627
2018-11-09,0.3155
2018-11-12,0.1887
2018-11-13,-2.511
2018-11-14,-8.9826
2018-11-15,2.2993
2018-11-16,2.9046
2018-11-19,0.7392
2018-11-20,-2.8019
2018-11-21,-0.4804
2018-11-23,-0.069
2018-11-26,2.4845
2018-11-27,-1.7508
2018-11-28,-0.3427
2018-11-29,2.8886
2018-11-30,-1.4037
2018-12-03,4.7797
2018-12-04,-2.4911
2018-12-06,-0.6636
2018-12-07,-1.8704
2018-12-10,-0.6807
2018-12-11,0.6854
2018-12-12,4.8332
2018-12-13,-2.7922000000000002
2018-12-14,-0.0668
2018-12-17,-2.1390000000000002
2018-12-18,0.9563
2018-12-19,-1.4885
2018-12-20,-0.9615
2018-12-21,-3.6061
2018-12-24,0.5755
2018-12-26,4.0057
2018-12-27,0.9629
2018-12-28,0.9537
2018-12-31,2.834
2019-01-02,0.7874
2019-01-03,-5.1432
2019-01-04,3.3631
2019-01-07,-0.4648
2019-01-08,-1.1341
2019-01-09,2.6316
2019-01-10,0.1972
2019-01-11,-0.9186
2019-01-14,-0.3311
2019-01-15,0.9302
2019-01-16,0.395
2019-01-17,0.0656
2019-01-18,0.1311
2019-01-22,1.8325
2019-01-23,0.3856
2019-01-24,0.5762
2019-01-25,0.8275
2019-01-28,0.5051
2019-01-29,-1.1307
2019-01-30,-0.2541
2019-01-31,1.9108
2019-02-01,-1.875
2019-02-04,1.0191
2019-02-05,0.0
2019-02-06,-4.7919
2019-02-07,-1.5894
2019-02-08,0.6729
2019-02-11,0.8021
2019-02-12,-0.1989
2019-02-13,0.3987
2019-02-14,-1.0589
2019-02-15,0.1338
2019-02-19,-1.1356
2019-02-20,-0.1351
2019-02-21,2.0974
2019-02-22,-1.4579
2019-02-25,1.076
2019-02-26,-2.5948
2019-02-27,0.4781
2019-02-28,3.9429
2019-03-01,0.0654
2019-03-04,-1.3725
2019-03-05,0.0663
2019-03-06,-1.3245
2019-03-07,-1.745
2019-03-08,-0.888
2019-03-11,1.7919
2019-03-12,0.8802
2019-03-13,2.4161
2019-03-14,-1.9003999999999999
2019-03-15,0.8016
2019-03-18,1.0603
2019-03-19,-0.918
2019-03-20,1.1913
2019-03-21,1.5043
2019-03-22,-2.5129
2019-03-25,-2.4455
2019-03-26,-0.1355
2019-03-27,-0.6106
2019-03-28,1.2287
2019-03-29,0.944
2019-04-01,-0.1336
2019-04-02,1.6054
2019-04-03,0.395
2019-04-04,1.0492
2019-04-05,0.7138
2019-04-08,0.5799
2019-04-09,0.1922
2019-04-10,0.7673
2019-04-11,-0.3807
2019-04-12,-0.1274
2019-04-15,-1.0842
2019-04-16,-0.0645
2019-04-17,0.1935
2019-04-18,1.4166
2019-04-22,-1.0794
2019-04-23,1.7972000000000001
2019-04-24,-1.1349
2019-04-25,-0.1276
2019-04-26,0.894
2019-04-29,-0.3165
2019-04-30,-0.0635
2019-05-01,0.1271
2019-05-02,1.0787
2019-05-03,0.1255
2019-05-06,0.0
2019-05-07,-0.9404
2019-05-08,-1.2025000000000001
2019-05-09,5.0609
2019-05-10,-0.061
2019-05-13,-2.4405
2019-05-14,3.5022
2019-05-15,1.571
2019-05-16,-1.3087
2019-05-17,-0.6631
2019-05-20,-0.7888
2019-05-21,0.9174
2019-05-22,0.0
2019-05-23,-0.1212
2019-05-24,0.0607
2019-05-28,-0.1213
2019-05-29,0.3643
2019-05-30,-0.1815
2019-05-31,-2.6667
2019-06-03,2.4284
2019-06-04,2.31
2019-06-05,1.0695000000000001
2019-06-06,0.0
2019-06-07,-2.5867
2019-06-10,-0.5432
2019-06-11,-0.9102
2019-06-12,-0.3062
2019-06-13,-2.887
2019-06-14,0.4428
2019-06-17,-1.7631999999999999
2019-06-18,-0.609
2019-06-19,1.4511
2019-06-20,-1.335
2019-06-21,-1.0309
2019-06-24,-2.3438
2019-06-25,-0.7333
2019-06-26,0.6044
2019-06-27,2.2029
2019-06-28,2.6127000000000002
2019-07-01,0.6365
2019-07-02,0.1898
2019-07-03,1.0101
2019-07-05,-0.5
2019-07-08,-0.8794
2019-07-09,-1.2041
2019-07-10,0.3207
2019-07-11,1.023
2019-07-12,1.6456
2019-07-15,0.8095
2019-07-16,0.1853
2019-07-17,0.3699
2019-07-18,1.3514
2019-07-19,-0.1212
2019-07-22,-1.2743
2019-07-23,0.5532
2019-07-24,0.2445
2019-07-25,-0.7927
2019-07-26,1.3522
2019-07-29,-0.6671
2019-07-30,1.0379
2019-07-31,-0.9668
2019-08-01,0.061
2019-08-02,-2.5
2019-08-05,-1.9386999999999999
2019-08-06,-1.0204
2019-08-07,-0.5155
2019-08-08,9.9093
2019-08-09,5.0088
2019-08-12,-2.6375
2019-08-13,-2.7089
2019-08-14,-1.8365
2019-08-15,0.5432
2019-08-16,2.1609
2019-08-19,0.8226
2019-08-20,2.1562
2019-08-21,1.8254000000000001
2019-08-22,0.4482
2019-08-23,-2.1751
2019-08-26,-0.4561
2019-08-27,-0.6873
2019-08-28,3.2295
2019-08-29,2.8491999999999997
2019-08-30,-0.5975
2019-09-03,-0.6557
2019-09-04,-1.2101
2019-09-05,0.1114
2019-09-06,-1.6684999999999999
2019-09-09,-0.7353
2019-09-10,-6.6667
2019-09-11,1.8925999999999998
2019-09-12,0.4793
2019-09-13,0.3578
2019-09-16,0.6536
2019-09-17,1.0035
2019-09-18,2.4547
2019-09-19,-0.1711
2019-09-20,-0.6286
2019-09-23,-1.5526
2019-09-24,2.5117000000000003
2019-09-25,-3.4188
2019-09-26,-1.4159
2019-09-27,-0.5386
2019-09-30,-0.2708
2019-10-01,-1.0558
2019-10-02,-0.2439
2019-10-03,0.4279
2019-10-04,-0.8521
2019-10-07,0.3069
2019-10-08,-5.0796
2019-10-09,-1.3862
2019-10-10,-0.2942
2019-10-11,2.3934
2019-10-14,-1.0567
2019-10-15,0.5178
2019-10-16,0.3863
2019-10-17,0.7697
2019-10-18,-1.0185
2019-10-21,0.9646
2019-10-22,-1.242
2019-10-23,2.4186
2019-10-24,-1.4484
2019-10-25,0.8307
2019-10-28,0.0634
2019-10-29,0.57
2019-10-30,-2.3929
2019-10-31,-0.2903
2019-11-01,0.9382
2019-11-04,2.2436
2019-11-05,-0.3135
2019-11-06,1.9497
2019-11-07,3.9482
2019-11-08,-1.0682
2019-11-11,0.3599
2019-11-12,0.3586
2019-11-13,0.2978
2019-11-14,-0.1781
2019-11-15,-0.1785
2019-11-18,0.1788
2019-11-19,-1.1303
2019-11-20,-0.5415
2019-11-21,-0.9074
2019-11-22,0.7326
2019-11-25,2.3333
2019-11-26,2.1617
2019-11-27,0.2029
2019-11-29,0.376
2019-12-02,-2.536
2019-12-03,-2.2472
2019-12-04,0.242
2019-12-05,-0.6035
2019-12-06,1.0929
2019-12-09,-2.3423
2019-12-10,0.984
2019-12-11,0.9744
2019-12-12,1.3872
2019-12-13,1.9630999999999998
2019-12-16,-0.4667
2019-12-17,1.6999
2019-12-18,0.7493
2019-12-19,-0.4577
2019-12-20,0.5747
2019-12-23,1.6571
2019-12-24,-0.1686
2019-12-26,1.0698
2019-12-27,-1.0028
2019-12-30,-2.8419
2019-12-31,1.9983
2020-01-02,1.2493
2020-01-03,0.4767
2020-01-06,0.8652
2020-01-07,0.5534
2020-01-08,0.7155
2020-01-09,-0.8197
2020-01-10,-1.8733
2020-01-13,0.7299
2020-01-14,0.1115
2020-01-15,-0.3341
2020-01-16,1.3966
2020-01-17,0.2755
2020-01-21,-1.0989
2020-01-22,-1.1111
2020-01-23,-0.3652
2020-01-24,-0.4793
2020-01-27,0.2833
2020-01-28,15.7062
2020-01-29,3.2227
2020-01-30,2.2706
2020-01-31,-3.6078
2020-02-03,-2.1833
2020-02-04,-0.9075
2020-02-05,-0.6436
2020-02-06,0.2491
2020-02-07,-1.6899
2020-02-10,-0.2528
2020-02-11,3.5479000000000003
2020-02-12,1.909
2020-02-13,0.2882
2020-02-14,1.772
2020-02-18,-0.8471
2020-02-19,1.1865
2020-02-20,0.0469
2020-02-21,-1.1252
2020-02-24,-1.4224999999999999
2020-02-25,0.3367
2020-02-26,-4.2665
2020-02-27,-5.5083
2020-02-28,-0.9009
2020-03-02,4.0642
2020-03-03,-1.6958
2020-03-04,3.6853
2020-03-05,-6.8314
2020-03-06,-1.0281
2020-03-09,-8.2559
2020-03-10,3.0989
2020-03-11,-4.2775
2020-03-12,-16.5459
2020-03-13,7.453
2020-03-16,-20.202
2020-03-17,-9.8734
2020-03-18,-25.2809
2020-03-19,33.9599
2020-03-20,-15.8092
2020-03-23,-1.3333
2020-03-24,12.2748
2020-03-25,3.1093
2020-03-26,4.6693
2020-03-27,-3.5316
2020-03-30,2.4085
2020-03-31,-1.1289
2020-04-01,-2.9496
2020-04-02,-3.8235
2020-04-03,-5.8104
2020-04-06,7.3593
2020-04-07,7.4597
2020-04-08,-7.0356
2020-04-09,4.8436
2020-04-13,-2.5987
2020-04-14,3.2609
2020-04-15,-7.8469
2020-04-16,-4.0498
2020-04-17,0.5411
2020-04-20,-6.1356
2020-04-21,-3.1537
2020-04-22,-0.4144
2020-04-23,-0.9512
2020-04-24,1.0804
2020-04-27,6.7696
2020-04-28,7.0078
2020-04-29,0.9356
2020-04-30,-2.4717000000000002
2020-05-01,-2.7455
2020-05-04,1.683
2020-05-05,2.5093
2020-05-06,-2.6042
2020-05-07,-5.8824
2020-05-08,3.5227
2020-05-11,-6.1471
2020-05-12,-3.3918
2020-05-13,-7.1429
2020-05-14,8.605
2020-05-15,2.1609
2020-05-18,5.4054
2020-05-19,-2.7871
2020-05-20,2.4083
2020-05-21,2.2396
2020-05-22,-0.7667
2020-05-26,7.1192
2020-05-27,4.9974
2020-05-28,-2.4534000000000002
2020-05-29,-2.1127
2020-06-01,2.8777
2020-06-02,1.1988
2020-06-03,7.1076
2020-06-04,1.8894
2020-06-05,3.573
2020-06-08,4.6288
2020-06-09,-2.6294
2020-06-10,-3.8148
2020-06-11,-8.7344
2020-06-12,1.3672
2020-06-15,-2.2157999999999998
2020-06-16,1.4778
2020-06-17,-0.4854
2020-06-18,-1.6585
2020-06-19,0.7937
2020-06-22,0.2953
2020-06-23,0.9814
2020-06-24,-5.2478
2020-06-25,0.5128
2020-06-26,-1.0204
2020-06-29,2.2165
2020-06-30,0.5043
2020-07-01,-0.4516
2020-07-02,2.3185000000000002
2020-07-06,1.6749
2020-07-07,-5.2326
2020-07-08,-2.1471999999999998
2020-07-09,-3.5528
2020-07-10,3.1419
2020-07-13,-1.3655
2020-07-14,-0.9585
2020-07-15,8.5484
2020-07-16,-0.9411
2020-07-17,1.3
2020-07-20,5.4788
2020-07-21,3.182
2020-07-22,3.2653
2020-07-23,-0.9662
2020-07-24,-2.0843
2020-07-27,-0.1812
2020-07-28,-1.4519
2020-07-29,18.0939
2020-07-30,-2.1442
2020-07-31,1.0359
