ticker,GKOS US Equity
2015-11-13,9.6407
2015-11-16,0.6636
2015-11-17,1.1125
2015-11-18,4.401
2015-11-19,-0.039
2015-11-20,1.1714
2015-11-23,-2.2385
2015-11-24,3.9874
2015-11-25,2.0121
2015-11-27,-2.2702
2015-11-30,-1.3709
2015-12-01,-4.2085
2015-12-02,-0.7658
2015-12-03,-5.2396
2015-12-04,1.4574
2015-12-07,-0.9294
2015-12-08,0.3412
2015-12-09,1.2325
2015-12-10,-0.3359
2015-12-11,-6.4448
2015-12-14,-1.0806
2015-12-15,5.371
2015-12-16,7.041
2015-12-17,0.1614
2015-12-18,-1.8533
2015-12-21,0.2874
2015-12-22,3.1928
2015-12-23,2.7767
2015-12-24,0.2702
2015-12-28,-1.5396
2015-12-29,-2.1501
2015-12-30,-0.6792
2015-12-31,-0.6838
2016-01-04,-3.4022
2016-01-05,4.2767
2016-01-06,-0.1206
2016-01-07,0.6441
2016-01-08,-0.24
2016-01-11,0.3208
2016-01-12,0.3997
2016-01-13,-25.9952
2016-01-14,5.0565
2016-01-15,-2.0993
2016-01-19,-15.1151
2016-01-20,0.0616
2016-01-21,-0.3079
2016-01-22,0.9265
2016-01-25,-3.672
2016-01-26,-2.1601
2016-01-27,-3.1169000000000002
2016-01-28,0.5362
2016-01-29,8.8
2016-02-01,0.8578
2016-02-02,2.3694
2016-02-03,-0.9496
2016-02-04,0.3595
2016-02-05,-5.5522
2016-02-08,-6.3843
2016-02-09,0.6752
2016-02-10,4.6278
2016-02-11,-0.7051
2016-02-12,-0.8393
2016-02-16,0.7813
2016-02-17,5.2972
2016-02-18,-0.7362
2016-02-19,2.4104
2016-02-22,0.9656
2016-02-23,-1.315
2016-02-24,-0.424
2016-02-25,-2.0681
2016-02-26,2.9814
2016-02-29,-0.7238
2016-03-01,2.4909
2016-03-02,-5.2164
2016-03-03,-0.5003
2016-03-04,3.0798
2016-03-07,4.8171
2016-03-08,-0.1745
2016-03-09,-0.2331
2016-03-10,-3.6799
2016-03-11,3.9417999999999997
2016-03-14,-1.1085
2016-03-15,-7.0796
2016-03-16,-0.5714
2016-03-17,4.4061
2016-03-18,1.9572
2016-03-21,-2.3395
2016-03-22,-0.0614
2016-03-23,0.5532
2016-03-24,-2.1394
2016-03-28,-0.4997
2016-03-29,-0.8161
2016-03-30,8.2278
2016-03-31,-1.4035
2016-04-01,1.6606999999999998
2016-04-04,0.7585
2016-04-05,-4.5165
2016-04-06,4.245
2016-04-07,-0.5236
2016-04-08,-3.1579
2016-04-11,-0.3623
2016-04-12,2.9697
2016-04-13,2.5309
2016-04-14,4.6498
2016-04-15,1.7553
2016-04-18,3.0189
2016-04-19,-1.4652
2016-04-20,-3.4519
2016-04-21,-1.0451
2016-04-22,2.557
2016-04-25,1.5718
2016-04-26,0.5336
2016-04-27,-0.1062
2016-04-28,-0.3719
2016-04-29,0.48
2016-05-02,4.9894
2016-05-03,0.455
2016-05-04,24.6603
2016-05-05,-5.1272
2016-05-06,-2.0
2016-05-09,4.5593
2016-05-10,0.706
2016-05-11,-2.5567
2016-05-12,1.5657999999999999
2016-05-13,0.9583
2016-05-16,0.8667
2016-05-17,0.0
2016-05-18,-0.982
2016-05-19,-1.1983
2016-05-20,1.2129
2016-05-23,-0.9917
2016-05-24,2.4624
2016-05-25,0.9776
2016-05-26,-1.2908
2016-05-27,-0.4495
2016-05-31,-0.0411
2016-06-01,-0.1232
2016-06-02,1.5213999999999999
2016-06-03,0.486
2016-06-06,5.6026
2016-06-07,2.8626
2016-06-08,-0.1855
2016-06-09,0.223
2016-06-10,1.224
2016-06-13,-3.0414
2016-06-14,2.8345000000000002
2016-06-15,5.6597
2016-06-16,1.1478
2016-06-17,-0.6878
2016-06-20,2.2507
2016-06-21,-0.8466
2016-06-22,0.1366
2016-06-23,-1.9441000000000002
2016-06-24,-2.0174
2016-06-27,-3.0884
2016-06-28,2.0513
2016-06-29,3.3022
2016-06-30,1.3204
2016-07-01,0.5144
2016-07-05,-1.4671
2016-07-06,0.2424
2016-07-07,0.0345
2016-07-08,0.9669
2016-07-11,-0.2736
2016-07-12,1.8860999999999999
2016-07-13,1.1107
2016-07-14,2.6964
2016-07-15,1.9449
2016-07-18,4.5151
2016-07-19,-0.2738
2016-07-20,0.2135
2016-07-21,2.8919
2016-07-22,0.9172
2016-07-25,0.4398
2016-07-26,2.16
2016-07-27,0.2286
2016-07-28,-0.9407
2016-07-29,0.6043
2016-08-01,-2.9462
2016-08-02,0.8252
2016-08-03,-3.8293
2016-08-04,1.003
2016-08-05,-0.5718
2016-08-08,1.7856999999999998
2016-08-09,-0.1189
2016-08-10,0.2084
2016-08-11,-0.6833
2016-08-12,0.8675
2016-08-15,-0.1186
2016-08-16,-6.8587
2016-08-17,0.3825
2016-08-18,0.4763
2016-08-19,-4.0771
2016-08-22,1.8122
2016-08-23,0.2265
2016-08-24,-3.7456
2016-08-25,-2.6501
2016-08-26,2.55
2016-08-29,0.8737
2016-08-30,-0.0666
2016-08-31,-0.5333
2016-09-01,0.7708
2016-09-02,2.0619
2016-09-06,1.8573
2016-09-07,-0.8637
2016-09-08,2.2588
2016-09-09,1.1360000000000001
2016-09-12,5.0858
2016-09-13,1.3658000000000001
2016-09-14,2.8705
2016-09-15,6.549
2016-09-16,-0.3207
2016-09-19,-0.8311
2016-09-20,0.4866
2016-09-21,1.8025
2016-09-22,2.9334
2016-09-23,0.5135
2016-09-26,-2.3244
2016-09-27,2.6673999999999998
2016-09-28,-0.0255
2016-09-29,-4.2803
2016-09-30,0.4525
2016-10-03,1.9607999999999999
2016-10-04,-0.3898
2016-10-05,1.0436
2016-10-06,-0.1291
2016-10-07,-1.3185
2016-10-10,-0.5764
2016-10-11,-4.7167
2016-10-12,-1.0509
2016-10-13,-0.1397
2016-10-14,-0.3079
2016-10-17,-0.3369
2016-10-18,-0.6479
2016-10-19,-2.1265
2016-10-20,0.4635
2016-10-21,0.5767
2016-10-24,3.4404
2016-10-25,-1.2472
2016-10-26,-3.1154
2016-10-27,-2.3754
2016-10-28,-3.1157
2016-10-31,2.2971
2016-11-01,-0.6587
2016-11-02,-0.1507
2016-11-03,-4.7993
2016-11-04,1.9022999999999999
2016-11-07,4.6671
2016-11-08,-0.1486
2016-11-09,4.7038
2016-11-10,-1.1089
2016-11-11,-2.2139
2016-11-14,-0.6763
2016-11-15,0.3552
2016-11-16,-1.9468999999999999
2016-11-17,1.2335
2016-11-18,-1.367
2016-11-21,-1.8077999999999999
2016-11-22,0.3989
2016-11-23,0.8252
2016-11-25,-0.8791
2016-11-28,-4.1284
2016-11-29,-0.4466
2016-11-30,0.0
2016-12-01,-1.9224999999999999
2016-12-02,4.6716999999999995
2016-12-05,0.3433
2016-12-06,2.6128
2016-12-07,3.88
2016-12-08,-2.0718
2016-12-09,-1.2217
2016-12-12,-0.4223
2016-12-13,3.302
2016-12-14,-0.8504
2016-12-15,0.6211
2016-12-16,-0.0588
2016-12-19,0.3529
2016-12-20,0.2052
2016-12-21,-1.1992
2016-12-22,0.444
2016-12-23,3.1241
2016-12-27,1.2288999999999999
2016-12-28,-0.9599
2016-12-29,-1.3683
2016-12-30,-0.8671
2017-01-03,-1.6909999999999998
2017-01-04,1.4235
2017-01-05,-1.7250999999999999
2017-01-06,8.0631
2017-01-09,5.5892
2017-01-10,-0.3651
2017-01-11,1.7534999999999998
2017-01-12,2.8035
2017-01-13,-1.2259
2017-01-17,-2.3303
2017-01-18,0.4409
2017-01-19,-1.5492
2017-01-20,0.813
2017-01-23,-1.1446
2017-01-24,1.3684
2017-01-25,1.2201
2017-01-26,0.0
2017-01-27,-0.4617
2017-01-30,-1.9583
2017-01-31,8.3311
2017-02-01,-0.2669
2017-02-02,4.1839
2017-02-03,1.7745
2017-02-06,0.8488
2017-02-07,0.8417
2017-02-08,1.737
2017-02-09,-0.0443
2017-02-10,-1.087
2017-02-13,0.1794
2017-02-14,2.9326
2017-02-15,-0.4567
2017-02-16,-0.721
2017-02-17,0.3961
2017-02-21,-0.0438
2017-02-22,1.0965
2017-02-23,-2.6464
2017-02-24,2.9189
2017-02-27,0.2381
2017-02-28,-1.7279
2017-03-01,0.6374
2017-03-02,4.1712
2017-03-03,-6.2683
2017-03-06,0.3802
2017-03-07,-1.8048
2017-03-08,-3.7214
2017-03-09,7.3297
2017-03-10,1.054
2017-03-13,-2.1947
2017-03-14,-1.5552000000000001
2017-03-15,3.1596
2017-03-16,4.4848
2017-03-17,2.366
2017-03-20,-1.0022
2017-03-21,-0.8884
2017-03-22,0.6045
2017-03-23,1.3262
2017-03-24,2.8425000000000002
2017-03-27,0.9942
2017-03-28,-1.0632
2017-03-29,-0.0199
2017-03-30,2.0502
2017-03-31,0.0585
2017-04-03,1.8129
2017-04-04,-0.4404
2017-04-05,-2.9808
2017-04-06,0.1982
2017-04-07,1.8793
2017-04-10,-7.6117
2017-04-11,2.6902
2017-04-12,-1.9239000000000002
2017-04-13,-7.596
2017-04-17,0.6549
2017-04-18,-2.9392
2017-04-19,2.0804
2017-04-20,2.6494999999999997
2017-04-21,0.6618
2017-04-24,1.7751000000000001
2017-04-25,0.3445
2017-04-26,0.5794
2017-04-27,1.0454
2017-04-28,0.359
2017-05-01,1.3465
2017-05-02,0.0208
2017-05-03,-1.1623
2017-05-04,-10.5208
2017-05-05,-2.1591
2017-05-08,-2.2068
2017-05-09,0.6377
2017-05-10,3.6071
2017-05-11,-3.6696999999999997
2017-05-12,-3.4676
2017-05-15,1.5431
2017-05-16,0.9467
2017-05-17,-7.9467
2017-05-18,-0.0268
2017-05-19,-1.2336
2017-05-22,0.7874
2017-05-23,5.0916
2017-05-24,2.6147
2017-05-25,-0.2748
2017-05-26,0.0752
2017-05-30,1.4268
2017-05-31,0.4689
2017-06-01,1.351
2017-06-02,-0.6544
2017-06-05,-8.0263
2017-06-06,3.5013
2017-06-07,1.0764
2017-06-08,3.144
2017-06-09,0.762
2017-06-12,-4.3181
2017-06-13,4.768
2017-06-14,-0.292
2017-06-15,0.0488
2017-06-16,-1.0734
2017-06-19,1.529
2017-06-20,1.506
2017-06-21,3.4937
2017-06-22,1.7109999999999999
2017-06-23,0.5456
2017-06-26,-0.1809
2017-06-27,-6.0702
2017-06-28,2.2667
2017-06-29,-2.3579
2017-06-30,0.1449
2017-07-03,-0.7716
2017-07-05,3.791
2017-07-06,-1.5920999999999998
2017-07-07,1.8796
2017-07-10,-6.0486
2017-07-11,-2.5850999999999997
2017-07-12,2.0669
2017-07-13,-0.525
2017-07-14,-0.0251
2017-07-17,0.8547
2017-07-18,2.7916
2017-07-19,-1.0427
2017-07-20,-0.3431
2017-07-21,-0.836
2017-07-24,2.43
2017-07-25,2.3481
2017-07-26,0.7569
2017-07-27,-3.5681000000000003
2017-07-28,0.073
2017-07-31,-2.2622
2017-08-01,-1.991
2017-08-02,0.8888
2017-08-03,-7.4755
2017-08-04,-1.3602
2017-08-07,3.1991
2017-08-08,2.9931
2017-08-09,-4.7224
2017-08-10,-1.1166
2017-08-11,3.2773
2017-08-14,0.1067
2017-08-15,1.1454
2017-08-16,-0.4214
2017-08-17,-0.5819
2017-08-18,-0.3724
2017-08-21,-0.8812
2017-08-22,1.9397
2017-08-23,-5.5233
2017-08-24,1.0909
2017-08-25,-2.4626
2017-08-28,3.5745
2017-08-29,1.0956
2017-08-30,0.7857
2017-08-31,1.4785
2017-09-01,0.2119
2017-09-05,3.9915000000000003
2017-09-06,2.3132
2017-09-07,2.9814
2017-09-08,1.3269
2017-09-11,0.0714
2017-09-12,-3.0454
2017-09-13,1.4233
2017-09-14,-18.1224
2017-09-15,-7.2104
2017-09-18,2.4204
2017-09-19,1.1505
2017-09-20,0.6763
2017-09-21,-1.6794
2017-09-22,-0.0311
2017-09-25,-2.8891
2017-09-26,3.9667
2017-09-27,2.3385
2017-09-28,-0.7517
2017-09-29,-0.0303
2017-10-02,1.3636
2017-10-03,0.0897
2017-10-04,0.9857
2017-10-05,1.1535
2017-10-06,-1.7835999999999999
2017-10-09,-2.2328
2017-10-10,-1.6747999999999998
2017-10-11,-0.1239
2017-10-12,3.3178
2017-10-13,0.03
2017-10-16,-1.1401
2017-10-17,-1.0622
2017-10-18,3.1288
2017-10-19,-2.6471999999999998
2017-10-20,2.7192
2017-10-23,0.1785
2017-10-24,0.861
2017-10-25,-0.7065
2017-10-26,1.2452
2017-10-27,3.0747
2017-10-30,0.4261
2017-10-31,-0.1132
2017-11-01,-0.7647
2017-11-02,0.7135
2017-11-03,2.0402
2017-11-06,-1.7495
2017-11-07,-10.9384
2017-11-08,-5.8712
2017-11-09,3.7761
2017-11-10,-2.2417
2017-11-13,-0.2991
2017-11-14,-4.5
2017-11-15,-4.3979
2017-11-16,-1.1683
2017-11-17,-2.2904
2017-11-20,6.6541
2017-11-21,-10.1382
2017-11-22,-3.3531
2017-11-24,3.2245
2017-11-27,1.9771
2017-11-28,6.8244
2017-11-29,-0.9074
2017-11-30,-1.9414
2017-12-01,-1.4942
2017-12-04,-1.8961000000000001
2017-12-05,-1.237
2017-12-06,-0.0783
2017-12-07,1.6843
2017-12-08,0.0
2017-12-11,-4.2758
2017-12-12,4.2254
2017-12-13,-0.5019
2017-12-14,0.5045
2017-12-15,2.2008
2017-12-18,-0.3022
2017-12-19,1.2126000000000001
2017-12-20,1.1232
2017-12-21,-1.518
2017-12-22,-0.4511
2017-12-26,-1.5861
2017-12-27,-0.1151
2017-12-28,0.0768
2017-12-29,-1.5354999999999999
2018-01-02,5.575
2018-01-03,0.3323
2018-01-04,-4.1222
2018-01-05,0.7678
2018-01-08,2.0571
2018-01-09,1.9409999999999998
2018-01-10,3.2589
2018-01-11,1.2766
2018-01-12,-0.8053
2018-01-16,0.4942
2018-01-17,4.0393
2018-01-18,-3.6124
2018-01-19,-0.035
2018-01-22,1.6118000000000001
2018-01-23,2.2759
2018-01-24,1.0452
2018-01-25,-0.7007
2018-01-26,5.1411
2018-01-29,-0.5433
2018-01-30,-0.9961
2018-01-31,-2.5966
2018-02-01,0.4665
2018-02-02,-0.796
2018-02-05,-3.1762
2018-02-06,1.9337
2018-02-07,-0.8808
2018-02-08,-2.9050000000000002
2018-02-09,2.2879
2018-02-12,0.9635
2018-02-13,1.1929
2018-02-14,4.4459
2018-02-15,0.8707
2018-02-16,-0.6714
2018-02-20,0.515
2018-02-21,0.0961
2018-02-22,-0.6718
2018-02-23,0.7085
2018-02-26,-2.3665
2018-02-27,3.1772
2018-02-28,-0.6349
2018-03-01,7.7955
2018-03-02,-4.2976
2018-03-05,-1.7033
2018-03-06,-6.2067
2018-03-07,6.1135
2018-03-08,-1.2979
2018-03-09,0.5773
2018-03-12,1.3712
2018-03-13,-0.1258
2018-03-14,-2.6142
2018-03-15,3.8810000000000002
2018-03-16,5.1059
2018-03-19,-2.8731999999999998
2018-03-20,3.2022
2018-03-21,1.9504000000000001
2018-03-22,-0.4348
2018-03-23,-13.7991
2018-03-26,2.2965
2018-03-27,0.099
2018-03-28,0.5937
2018-03-29,1.082
2018-04-02,-0.1622
2018-04-03,2.3717
2018-04-04,1.9359
2018-04-05,-0.5293
2018-04-06,-1.784
2018-04-09,-0.6055
2018-04-10,0.0321
2018-04-11,-0.0641
2018-04-12,-1.6357
2018-04-13,-9.9446
2018-04-16,4.4171
2018-04-17,2.3232
2018-04-18,0.6438
2018-04-19,-0.5387
2018-04-20,0.7109
2018-04-23,1.8824
2018-04-24,1.0558
2018-04-25,2.9055999999999997
2018-04-26,2.5381
2018-04-27,2.1658
2018-04-30,1.9988000000000001
2018-05-01,0.9204
2018-05-02,2.4419
2018-05-03,0.5169
2018-05-04,-1.5714000000000001
2018-05-07,3.9187
2018-05-08,-0.3073
2018-05-09,-1.9613
2018-05-10,-2.6292999999999997
2018-05-11,-6.8095
2018-05-14,3.0866
2018-05-15,2.3526
2018-05-16,1.2537
2018-05-17,1.7099
2018-05-18,0.3478
2018-05-21,-0.3466
2018-05-22,-0.9565
2018-05-23,2.312
2018-05-24,1.516
2018-05-25,3.1558
2018-05-29,1.8300999999999998
2018-05-30,-0.3219
2018-05-31,1.6416
2018-06-01,1.5356
2018-06-04,-1.8774
2018-06-05,1.621
2018-06-06,1.8828
2018-06-07,-3.0031
2018-06-08,5.6893
2018-06-11,0.7011
2018-06-12,3.2322
2018-06-13,0.9634
2018-06-14,4.4609
2018-06-15,-1.7584
2018-06-18,1.8828
2018-06-19,-0.8898
2018-06-20,2.4632
2018-06-21,-8.6722
2018-06-22,0.5658
2018-06-25,0.8806
2018-06-26,1.8429
2018-06-27,-2.7857
2018-06-28,0.4898
2018-06-29,-0.9505
2018-07-02,-0.2461
2018-07-03,1.11
2018-07-05,2.4396
2018-07-06,1.7147000000000001
2018-07-09,0.2107
2018-07-10,-5.6308
2018-07-11,2.4016
2018-07-12,4.5696
2018-07-13,-2.5896
2018-07-16,-1.5191
2018-07-17,2.4584
2018-07-18,-0.1647
2018-07-19,-1.4373
2018-07-20,0.6216
2018-07-23,1.6393
2018-07-24,-6.2412
2018-07-25,0.8975
2018-07-26,-0.2224
2018-07-27,-1.5106000000000002
2018-07-30,-0.5532
2018-07-31,5.2086
2018-08-01,4.5662
2018-08-02,3.4475
2018-08-03,-12.4861
2018-08-06,-3.1988
2018-08-07,5.5337
2018-08-08,0.6213
2018-08-09,1.6794
2018-08-10,1.8946
2018-08-13,-3.1943
2018-08-14,-0.394
2018-08-15,-2.3486000000000002
2018-08-16,1.2405
2018-08-17,0.4501
2018-08-20,-0.0747
2018-08-21,0.1495
2018-08-22,2.7612
2018-08-23,3.4132
2018-08-24,2.5983
2018-08-27,3.4908
2018-08-28,-1.2346
2018-08-29,40.3125
2018-08-30,7.2224
2018-08-31,1.4392
2018-09-04,-1.2725
2018-09-05,-4.0296
2018-09-06,-2.6088
2018-09-07,-2.5044
2018-09-10,3.6417
2018-09-11,0.5333
2018-09-12,-1.7475
2018-09-13,-0.3176
2018-09-14,-1.7206000000000001
2018-09-17,-1.9614
2018-09-18,3.0754
2018-09-19,-3.8499
2018-09-20,0.8509
2018-09-21,-2.6634
2018-09-24,3.1951
2018-09-25,3.9196
2018-09-26,1.6006
2018-09-27,1.5442
2018-09-28,-0.3072
2018-10-01,-4.0678
2018-10-02,-1.0922
2018-10-03,1.6401
2018-10-04,-1.8693
2018-10-05,-0.0814
2018-10-08,-0.7496
2018-10-09,-0.8373
2018-10-10,-5.1159
2018-10-11,-1.2389000000000001
2018-10-12,3.9929
2018-10-15,1.6139999999999999
2018-10-16,5.7348
2018-10-17,1.6287
2018-10-18,-3.0341
2018-10-19,-3.7227
2018-10-22,3.0667
2018-10-23,-0.7762
2018-10-24,-4.4817
2018-10-25,2.0645
2018-10-26,-2.3571
2018-10-29,-3.698
2018-10-30,2.2578
2018-10-31,0.7302
2018-11-01,4.3493
2018-11-02,-0.6285
2018-11-05,-3.6285
2018-11-06,1.5199
2018-11-07,5.2059
2018-11-08,-3.2827
2018-11-09,2.4577999999999998
2018-11-12,-6.7232
2018-11-13,-0.8397
2018-11-14,0.7586
2018-11-15,4.1324
2018-11-16,3.1781
2018-11-19,-7.8227
2018-11-20,-2.2277
2018-11-21,3.2188
2018-11-23,1.4716
2018-11-26,1.4675
2018-11-27,0.3063
2018-11-28,5.8355
2018-11-29,2.9973
2018-11-30,2.521
2018-12-03,3.1117
2018-12-04,-3.8422
2018-12-06,1.8371
2018-12-07,-3.2321
2018-12-10,1.3671
2018-12-11,1.5939
2018-12-12,-0.7543
2018-12-13,-2.4624
2018-12-14,0.6545
2018-12-17,-1.9043
2018-12-18,-4.6244
2018-12-19,-4.468
2018-12-20,-5.2832
2018-12-21,-2.0117
2018-12-24,-2.6129
2018-12-26,4.7144
2018-12-27,0.97
2018-12-28,1.1419
2018-12-31,0.6631
2019-01-02,-4.3083
2019-01-03,-5.5814
2019-01-04,4.4532
2019-01-07,2.3958
2019-01-08,2.0818
2019-01-09,3.2666
2019-01-10,3.3205
2019-01-11,-2.5372
2019-01-14,-0.243
2019-01-15,5.8803
2019-01-16,-0.0657
2019-01-17,2.5814
2019-01-18,0.4648
2019-01-22,-2.1059
2019-01-23,-0.766
2019-01-24,2.135
2019-01-25,0.2573
2019-01-28,-1.8123
2019-01-29,-0.343
2019-01-30,2.2291
2019-01-31,2.2767
2019-02-01,1.4109
2019-02-04,3.3699
2019-02-05,1.8394
2019-02-06,-0.6167
2019-02-07,-2.039
2019-02-08,0.9351
2019-02-11,1.6139000000000001
2019-02-12,2.0588
2019-02-13,-0.7925
2019-02-14,-0.1162
2019-02-15,0.698
2019-02-19,0.9964
2019-02-20,-0.8865
2019-02-21,-1.8898000000000001
2019-02-22,0.9557
2019-02-25,-0.4952
2019-02-26,-2.6932
2019-02-27,2.0758
2019-02-28,9.2986
2019-03-01,-1.9819
2019-03-04,-6.066
2019-03-05,-0.8054
2019-03-06,-1.4319
2019-03-07,-1.1233
2019-03-08,0.0151
2019-03-11,2.6957
2019-03-12,1.9909
2019-03-13,3.2389
2019-03-14,-2.9412000000000003
2019-03-15,4.2424
2019-03-18,1.1628
2019-03-19,2.8325
2019-03-20,3.1404
2019-03-21,3.9092000000000002
2019-03-22,-0.5463
2019-03-25,-0.0375
2019-03-26,-0.1748
2019-03-27,-4.8793
2019-03-28,0.8155
2019-03-29,2.2439999999999998
2019-04-01,-2.0288
2019-04-02,2.0448
2019-04-03,0.4595
2019-04-04,-1.8295
2019-04-05,1.113
2019-04-08,-0.8191
2019-04-09,-1.8067
2019-04-10,0.828
2019-04-11,-1.7987
2019-04-12,1.1945999999999999
2019-04-15,-0.2492
2019-04-16,-4.0237
2019-04-17,-5.3295
2019-04-18,0.5065
2019-04-22,1.3822999999999999
2019-04-23,1.7327
2019-04-24,-0.8656
2019-04-25,0.5211
2019-04-26,2.6898
2019-04-29,-2.633
2019-04-30,1.0649
2019-05-01,-4.478
2019-05-02,3.2221
2019-05-03,5.9899000000000004
2019-05-06,0.3449
2019-05-07,-2.8689
2019-05-08,0.0
2019-05-09,-4.8455
2019-05-10,-1.1586
2019-05-13,-4.7467
2019-05-14,0.6229
2019-05-15,1.5401
2019-05-16,2.3643
2019-05-17,-2.3388
2019-05-20,-1.3387
2019-05-21,0.4824
2019-05-22,-0.15
2019-05-23,-3.0954
2019-05-24,1.5506
2019-05-28,3.0692
2019-05-29,-4.6815
2019-05-30,2.5179
2019-05-31,-2.2438
2019-06-03,-1.3803
2019-06-04,4.8435
2019-06-05,1.5449000000000002
2019-06-06,0.709
2019-06-07,1.4227
2019-06-10,3.6153
2019-06-11,0.9351
2019-06-12,0.8573
2019-06-13,0.8637
2019-06-14,-0.3262
2019-06-17,2.5228
2019-06-18,2.8731
2019-06-19,0.7887
2019-06-20,-0.5901
2019-06-21,-2.3745
2019-06-24,-2.8949
2019-06-25,1.4157
2019-06-26,-0.2013
2019-06-27,2.0175
2019-06-28,-0.5933
2019-07-01,2.1485
2019-07-02,1.0257
2019-07-03,-0.0257
2019-07-05,0.3085
2019-07-08,-1.5763
2019-07-09,0.7943
2019-07-10,-0.0388
2019-07-11,-0.3877
2019-07-12,-2.4909
2019-07-15,0.5189
2019-07-16,0.0529
2019-07-17,1.5346
2019-07-18,-0.6645
2019-07-19,-1.4428
2019-07-22,0.9183
2019-07-23,-0.4352
2019-07-24,1.2583
2019-07-25,-1.3211
2019-07-26,1.0604
2019-07-29,0.5247
2019-07-30,2.9228
2019-07-31,3.5497
2019-08-01,2.7302
2019-08-02,-3.3727
2019-08-05,-7.4248
2019-08-06,1.6787
2019-08-07,-4.2191
2019-08-08,-11.723700000000001
2019-08-09,-1.9061
2019-08-12,-4.2812
2019-08-13,2.3766
2019-08-14,-2.4343
2019-08-15,0.2974
2019-08-16,3.6903
2019-08-19,1.2711000000000001
2019-08-20,-1.161
2019-08-21,0.0476
2019-08-22,-2.9668
2019-08-23,-4.2184
2019-08-26,1.1608
2019-08-27,0.6244
2019-08-28,3.9745
2019-08-29,6.0968
2019-08-30,-2.2347
2019-09-03,-1.6638
2019-09-04,0.1898
2019-09-05,4.1982
2019-09-06,-1.6056
2019-09-09,0.1232
2019-09-10,5.8887
2019-09-11,4.8497
2019-09-12,1.1078999999999999
2019-09-13,1.3423
2019-09-16,-4.6358
2019-09-17,1.7431999999999999
2019-09-18,2.0198
2019-09-19,-0.7783
2019-09-20,1.4586000000000001
2019-09-23,-1.5596999999999999
2019-09-24,-4.6156
2019-09-25,-1.8199999999999998
2019-09-26,-2.3393
2019-09-27,-7.8487
2019-09-30,2.1906
2019-10-01,-3.3915
2019-10-02,-3.7258
2019-10-03,2.2016
2019-10-04,0.0
2019-10-07,-0.9929
2019-10-08,-0.8329
2019-10-09,2.8797
2019-10-10,-1.2163
2019-10-11,4.0479
2019-10-14,-0.308
2019-10-15,2.4715
2019-10-16,1.2852999999999999
2019-10-17,1.786
2019-10-18,-0.3232
2019-10-21,-2.4089
2019-10-22,-2.9589
2019-10-23,2.0382
2019-10-24,0.6392
2019-10-25,2.3341
2019-10-28,1.8464
2019-10-29,-0.6399
2019-10-30,-0.3987
2019-10-31,-1.7395
2019-11-01,2.5067
2019-11-04,0.0153
2019-11-05,-1.2072
2019-11-06,-3.4339
2019-11-07,-5.5582
