ticker,SREV US Equity
2011-08-12,5.8712
2011-08-15,3.1008
2011-08-16,-0.694
2011-08-17,0.4659
2011-08-18,-14.3188
2011-08-19,0.0
2011-08-22,-0.9472
2011-08-23,3.6885
2011-08-24,1.581
2011-08-25,0.1946
2011-08-26,2.2654
2011-08-29,4.8734
2011-08-30,8.0869
2011-08-31,0.8934
2011-09-01,-0.4842
2011-09-02,0.7646
2011-09-06,-4.415
2011-09-07,1.6166
2011-09-08,-1.6477
2011-09-09,-6.8169
2011-09-12,0.062
2011-09-13,6.1338
2011-09-14,-1.6928999999999998
2011-09-15,-6.6508
2011-09-16,-2.5445
2011-09-19,-6.658
2011-09-20,-1.958
2011-09-21,-8.7019
2011-09-22,2.2656
2011-09-23,5.424
2011-09-26,-4.8551
2011-09-27,2.7418
2011-09-28,0.4448
2011-09-29,0.2952
2011-09-30,-2.7962
2011-10-03,-1.9682
2011-10-04,-0.695
2011-10-05,0.311
2011-10-06,3.4884
2011-10-07,9.1386
2011-10-10,2.6081
2011-10-11,-1.0702
2011-10-12,-2.3665
2011-10-13,-1.0388
2011-10-14,0.6998
2011-10-17,-3.3356
2011-10-18,-1.0784
2011-10-19,-9.5203
2011-10-20,-2.9718999999999998
2011-10-21,0.9106
2011-10-24,6.8909
2011-10-25,-1.8418999999999999
2011-10-26,-3.8702
2011-10-27,8.4181
2011-10-28,1.2753
2011-10-31,-1.4074
2011-11-01,-2.3291
2011-11-02,-3.1538
2011-11-03,-0.6354
2011-11-04,1.1191
2011-11-07,1.502
2011-11-08,5.1402
2011-11-09,-4.0741
2011-11-10,-0.6178
2011-11-11,13.4421
2011-11-14,-0.6164
2011-11-15,-1.9297
2011-11-16,3.1623
2011-11-17,-3.2016
2011-11-18,0.2111
2011-11-21,-5.618
2011-11-22,-1.3393
2011-11-23,-2.0362
2011-11-25,-1.2317
2011-11-28,0.0779
2011-11-29,-0.3894
2011-11-30,4.3002
2011-12-01,1.4993
2011-12-02,3.3973
2011-12-05,3.4286
2011-12-06,2.5552
2011-12-07,-1.2121
2011-12-08,-1.1929
2011-12-09,-0.9314
2011-12-12,0.4875
2011-12-13,-0.693
2011-12-14,-3.3496
2011-12-15,0.2888
2011-12-16,5.8315
2011-12-19,-0.4082
2011-12-20,4.8497
2011-12-21,-2.0195
2011-12-22,0.5319
2011-12-23,1.2566
2011-12-27,1.5676
2011-12-28,0.9646
2011-12-29,0.8917
2011-12-30,-0.947
2012-01-03,2.167
2012-01-04,-3.3063000000000002
2012-01-05,-3.3548
2012-01-06,1.3351
2012-01-09,2.635
2012-01-10,0.1284
2012-01-11,2.3077
2012-01-12,3.1328
2012-01-13,0.243
2012-01-17,0.3636
2012-01-18,-0.2415
2012-01-19,1.4527999999999999
2012-01-20,-1.7303
2012-01-23,0.0607
2012-01-24,4.2476
2012-01-25,0.8731
2012-01-26,0.6347
2012-01-27,-0.9174
2012-01-30,-5.3819
2012-01-31,3.4862
2012-02-01,0.8274
2012-02-02,0.762
2012-02-03,2.3851
2012-02-06,0.625
2012-02-07,-1.9763
2012-02-08,-2.1313
2012-02-09,-4.0612
2012-02-10,2.0859
2012-02-13,1.6827
2012-02-14,-2.6005000000000003
2012-02-15,-2.9126
2012-02-16,0.875
2012-02-17,2.7260999999999997
2012-02-21,-1.3872
2012-02-22,-2.0795
2012-02-23,1.8114
2012-02-24,0.2454
2012-02-27,3.9168
2012-02-28,0.4711
2012-02-29,-1.524
2012-03-01,-0.2976
2012-03-02,-2.0299
2012-03-05,1.036
2012-03-06,-3.2569
2012-03-07,-1.1844999999999999
2012-03-08,2.9022
2012-03-09,2.6977
2012-03-12,-1.7313
2012-03-13,0.7898
2012-03-14,-1.9289
2012-03-15,-1.6595
2012-03-16,-0.3125
2012-03-19,2.3824
2012-03-20,-3.3068
2012-03-21,1.7099
2012-03-22,-2.8643
2012-03-23,-1.1538
2012-03-26,2.6589
2012-03-27,-0.4422
2012-03-28,-2.0939
2012-03-29,0.4537
2012-03-30,-0.129
2012-04-02,1.938
2012-04-03,-1.2674
2012-04-04,-1.4763
2012-04-05,1.4332
2012-04-09,-1.0918
2012-04-10,-2.5324999999999998
2012-04-11,1.932
2012-04-12,3.5294
2012-04-13,-0.6313
2012-04-16,-0.3177
2012-04-17,1.0198
2012-04-18,-3.2177
2012-04-19,-0.9126
2012-04-20,1.1842
2012-04-23,0.3251
2012-04-24,-0.7129
2012-04-25,5.0261
2012-04-26,2.4239
2012-04-27,1.335
2012-04-30,-0.7186
2012-05-01,-17.0688
2012-05-02,-2.1091
2012-05-03,-1.3373
2012-05-04,-1.6566
2012-05-07,-0.6891
2012-05-08,-3.084
2012-05-09,3.0231
2012-05-10,1.3900000000000001
2012-05-11,3.5796
2012-05-14,-0.1471
2012-05-15,1.3991
2012-05-16,-2.8322000000000003
2012-05-17,-3.8864
2012-05-18,-2.0995
2012-05-21,1.2708
2012-05-22,-0.7059
2012-05-23,0.7899
2012-05-24,-3.8401
2012-05-25,-0.2445
2012-05-29,-0.4902
2012-05-30,-1.1494
2012-05-31,-0.3322
2012-06-01,-3.5833
2012-06-04,-0.6914
2012-06-05,-0.6963
2012-06-06,3.3304
2012-06-07,0.933
2012-06-08,0.8403
2012-06-11,1.0833
2012-06-12,1.0717
2012-06-13,3.3442
2012-06-14,0.7893
2012-06-15,1.0963
2012-06-18,-1.6266
2012-06-19,1.6535
2012-06-20,-0.7746
2012-06-21,-0.2342
2012-06-22,1.0955
2012-06-25,3.87
2012-06-26,0.5961
2012-06-27,-0.0741
2012-06-28,-1.3343
2012-06-29,4.0571
2012-07-02,-2.8159
2012-07-03,1.7831000000000001
2012-07-05,0.5839
2012-07-06,-1.8868
2012-07-09,-2.8106999999999998
2012-07-10,-1.9787
2012-07-11,-0.3882
2012-07-12,-1.6368
2012-07-13,-0.4754
2012-07-16,1.5924
2012-07-17,-3.2132
2012-07-18,0.9717
2012-07-19,-1.1227
2012-07-20,0.4866
2012-07-23,-0.8878
2012-07-24,-3.0945
2012-07-25,0.6723
2012-07-26,-0.1669
2012-07-27,-3.01
2012-07-30,-3.7069
2012-07-31,0.9848
2012-08-01,-29.2553
2012-08-02,5.2632
2012-08-03,0.5952
2012-08-06,0.2367
2012-08-07,-0.2361
2012-08-08,-2.7218999999999998
2012-08-09,-1.5815000000000001
2012-08-10,1.3597000000000001
2012-08-13,-0.9756
2012-08-14,-2.2167
2012-08-15,-2.267
2012-08-16,5.0258
2012-08-17,4.2945
2012-08-20,5.1765
2012-08-21,-0.3356
2012-08-22,-2.6936
2012-08-23,-0.8074
2012-08-24,0.4651
2012-08-27,4.0509
2012-08-28,-0.2225
2012-08-29,2.1182
2012-08-30,-1.7467000000000001
2012-08-31,2.8889
2012-09-04,1.2959
2012-09-05,2.0256
2012-09-06,0.4702
2012-09-07,0.156
2012-09-10,-2.0768
2012-09-11,0.9544
2012-09-12,0.2101
2012-09-13,1.5723
2012-09-14,0.9288
2012-09-17,-2.5562
2012-09-18,-0.1049
2012-09-19,3.8866
2012-09-20,3.6532999999999998
2012-09-21,0.8164
2012-09-24,1.3062
2012-09-25,-2.2923
2012-09-26,-2.4438
2012-09-27,2.004
2012-09-28,0.9332
2012-10-01,0.6423
2012-10-02,1.3442
2012-10-03,1.6221
2012-10-04,-1.7370999999999999
2012-10-05,-2.4367
2012-10-08,-2.2527
2012-10-09,-4.1082
2012-10-10,-1.4628999999999999
2012-10-11,0.7423
2012-10-12,-1.4737
2012-10-15,-0.1068
2012-10-16,1.7112
2012-10-17,-0.4206
2012-10-18,-4.8574
2012-10-19,-7.1032
2012-10-22,1.6726
2012-10-23,4.3478
2012-10-24,0.2252
2012-10-25,1.0112
2012-10-26,0.2225
2012-10-31,0.0
2012-11-01,-0.444
2012-11-02,-2.2297
2012-11-05,-6.4994
2012-11-06,-37.923
2012-11-07,0.1903
2012-11-08,-5.4902
2012-11-09,-0.6224
2012-11-12,-2.9228
2012-11-13,-1.0753
2012-11-14,-7.8261
2012-11-15,-1.4151
2012-11-16,7.8947
2012-11-19,-2.439
2012-11-20,1.8182
2012-11-21,2.2321
2012-11-23,-0.2183
2012-11-26,-0.6565
2012-11-27,5.9471
2012-11-28,3.9501
2012-11-29,2.0
2012-11-30,0.5882
2012-12-03,1.9493
2012-12-04,-0.956
2012-12-05,3.4749
2012-12-06,0.5597
2012-12-07,2.2263
2012-12-10,0.363
2012-12-11,1.9891999999999999
2012-12-12,2.4823
2012-12-13,0.173
2012-12-14,-0.1727
2012-12-17,1.7301
2012-12-18,0.1701
2012-12-19,2.0342
2012-12-20,-0.9952
2012-12-21,-2.1849
2012-12-24,2.0619
2012-12-26,-1.8519
2012-12-27,-0.3431
2012-12-28,-0.5164
2012-12-31,1.2111
2013-01-02,2.3932
2013-01-03,4.8414
2013-01-04,2.8662
2013-01-07,1.5373
2013-01-08,3.0596
2013-01-09,-3.1065
2013-01-10,-3.5115
2013-01-11,3.0063
2013-01-14,-2.9186
2013-01-15,-2.057
2013-01-16,-1.9386
2013-01-17,0.1647
2013-01-18,-0.4934
2013-01-22,-0.3306
2013-01-23,2.4876
2013-01-24,1.2945
2013-01-25,0.3195
2013-01-28,-2.0701
2013-01-29,0.1626
2013-01-30,-1.7856999999999998
2013-01-31,0.0
2013-02-01,4.4628
2013-02-04,0.3165
2013-02-05,0.9464
2013-02-06,3.5937
2013-02-07,-4.6757
2013-02-08,10.2848
2013-02-11,-4.4475999999999996
2013-02-12,3.8288
2013-02-13,2.2415
2013-02-14,-0.2829
2013-02-15,-1.4184
2013-02-19,-1.0072
2013-02-20,-3.1977
2013-02-21,-4.3544
2013-02-22,1.5699
2013-02-25,-4.0185
2013-02-26,1.6103
2013-02-27,0.7924
2013-02-28,-0.3931
2013-03-01,-1.4996
2013-03-04,2.0833
2013-03-05,3.2967
2013-03-06,0.7599
2013-03-07,-0.6033
2013-03-08,3.9454000000000002
2013-03-11,-5.1095
2013-03-12,3.5385
2013-03-13,-2.526
2013-03-14,-1.6768
2013-03-15,-1.7054
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,-0.7098
2013-03-21,2.4623
2013-03-22,4.031
2013-03-25,1.3413
2013-03-26,1.6176
2013-03-27,1.5918999999999999
2013-03-28,0.7123
2013-04-01,-7.355
2013-04-02,2.1374
2013-04-03,-2.6906
2013-04-04,-0.768
2013-04-05,-3.2508
2013-04-08,-3.2
2013-04-09,9.7521
2013-04-10,3.6145
2013-04-11,-0.5814
2013-04-12,-0.731
2013-04-15,-4.271
2013-04-16,1.6923
2013-04-17,-6.2027
2013-04-18,-2.7419000000000002
2013-04-19,-4.3118
2013-04-22,-5.8925
2013-04-23,7.3665
2013-04-24,-1.3721999999999999
2013-04-25,4.0
2013-04-26,4.5151
2013-04-29,1.92
2013-04-30,0.471
2013-05-01,-6.25
2013-05-02,-4.3333
2013-05-03,3.3101
2013-05-06,0.0
2013-05-07,0.0843
2013-05-08,-2.6116
2013-05-09,-2.7682
2013-05-10,21.3523
2013-05-13,1.6129
2013-05-14,-2.5974
2013-05-15,0.7407
2013-05-16,0.2941
2013-05-17,-1.0264
2013-05-20,0.4444
2013-05-21,1.3274
2013-05-22,2.0378
2013-05-23,9.7004
2013-05-24,0.5202
2013-05-28,4.6572
2013-05-29,-0.7417
2013-05-30,1.7435
2013-05-31,-0.2448
2013-06-03,1.3497
2013-06-04,-1.3317
2013-06-05,-0.9816
2013-06-06,0.7435
2013-06-07,1.845
2013-06-10,3.0193
2013-06-11,-0.4689
2013-06-12,1.5312000000000001
2013-06-13,1.7401
2013-06-14,3.0787
2013-06-17,0.3319
2013-06-18,0.1103
2013-06-19,-0.2203
2013-06-20,-0.5519
2013-06-21,0.9989
2013-06-24,-0.5495
2013-06-25,1.105
2013-06-26,0.6557
2013-06-27,1.4115
2013-06-28,-0.2141
2013-07-01,2.6288
2013-07-02,0.8887
2013-07-03,1.658
2013-07-05,1.9367999999999999
2013-07-08,1.6
2013-07-09,1.2795
2013-07-10,1.6521
2013-07-11,2.0076
2013-07-12,4.686
2013-07-15,3.581
2013-07-16,-3.4572
2013-07-17,-0.8953
2013-07-18,1.9874
2013-07-19,-1.24
2013-07-22,-3.1390000000000002
2013-07-23,1.6667
2013-07-24,-0.5464
2013-07-25,0.0916
2013-07-26,-0.2745
2013-07-29,-0.6422
2013-07-30,-1.0157
2013-07-31,-0.4664
2013-08-01,-0.2812
2013-08-02,19.0789
2013-08-05,1.1839
2013-08-06,-4.9142
2013-08-07,-1.4766
2013-08-08,-0.7494
2013-08-09,-2.6846
2013-08-12,6.5517
2013-08-13,1.6989999999999998
2013-08-14,-0.5569
2013-08-15,-2.4
2013-08-16,0.4918
2013-08-19,-2.0392
2013-08-20,4.2465
2013-08-21,0.2396
2013-08-22,3.0279
2013-08-23,0.1547
2013-08-26,0.695
2013-08-27,-4.5245
2013-08-28,-1.8474
2013-08-29,1.7185000000000001
2013-08-30,-2.5744
2013-09-03,1.569
2013-09-04,0.9756
2013-09-05,3.3816
2013-09-06,1.0125
2013-09-09,1.6962000000000002
2013-09-10,0.9856
2013-09-11,1.2763
2013-09-12,-1.149
2013-09-13,-0.5624
2013-09-16,-2.4887
2013-09-17,-1.5468
2013-09-18,-1.8068
2013-09-19,-1.2
2013-09-20,-1.7814
2013-09-23,-1.8136999999999999
2013-09-24,-2.183
2013-09-25,-1.4592
2013-09-26,-0.9582
2013-09-27,8.3113
2013-09-30,-1.9082
2013-10-01,3.3113
2013-10-02,-0.8814
2013-10-03,-2.5061
2013-10-04,2.5705
2013-10-07,-1.8593
2013-10-08,-4.7776
2013-10-09,-2.5952
2013-10-10,3.1083
2013-10-11,2.584
2013-10-14,1.5953
2013-10-15,0.6612
2013-10-16,2.0525
2013-10-17,-0.1609
2013-10-18,4.5125
2013-10-21,-3.2382
2013-10-22,-2.3904
2013-10-23,-2.3673
2013-10-24,0.5853
2013-10-25,-1.33
2013-10-28,0.2527
2013-10-29,-1.1764999999999999
2013-10-30,-5.1871
2013-10-31,-2.8789
2013-11-01,-2.5302
2013-11-04,3.5528
2013-11-05,-2.1043
2013-11-06,-16.2617
2013-11-07,1.6741000000000001
2013-11-08,1.9759
2013-11-11,1.5070000000000001
2013-11-12,1.3786
2013-11-13,0.523
2013-11-14,-3.2258
2013-11-15,-3.0108
2013-11-18,1.3304
2013-11-19,0.0
2013-11-20,1.2035
2013-11-21,0.973
2013-11-22,3.8544
2013-11-25,-0.4124
2013-11-26,-0.4141
2013-11-27,1.3514
2013-11-29,-0.4103
2013-12-02,-2.0597
2013-12-03,-10.4101
2013-12-04,-7.277
2013-12-05,7.0886
2013-12-06,-2.2459
2013-12-09,0.9674
2013-12-10,-0.7186
2013-12-11,-1.6888
2013-12-12,-0.4908
2013-12-13,0.2466
2013-12-16,-0.738
2013-12-17,-0.2478
2013-12-18,-1.6149
2013-12-19,1.6414
2013-12-20,4.8447
2013-12-23,-0.4739
2013-12-24,1.6667
2013-12-26,-1.9906000000000001
2013-12-27,-0.5974
2013-12-30,1.2019
2013-12-31,-0.4751
2014-01-02,-2.0286
2014-01-03,0.3654
2014-01-06,-0.6068
2014-01-07,0.2442
2014-01-08,1.3397999999999999
2014-01-09,-0.2404
2014-01-10,0.9639
2014-01-13,1.79
2014-01-14,3.2824999999999998
2014-01-15,1.2486
2014-01-16,2.4664
2014-01-17,-3.7199
2014-01-21,-0.3409
2014-01-22,-1.4823
2014-01-23,-0.6944
2014-01-24,-3.0303
2014-01-27,-3.0048
2014-01-28,4.5849
2014-01-29,-3.0806
2014-01-30,-0.3667
2014-01-31,-2.0859
2014-02-03,-2.8822
2014-02-04,0.9032
2014-02-05,-0.8951
2014-02-06,2.3226
2014-02-07,-5.5485
2014-02-10,-1.0681
2014-02-11,1.6194
2014-02-12,-1.8592
2014-02-13,1.7591
2014-02-14,2.3936
2014-02-18,2.987
2014-02-19,4.918
2014-02-20,3.8462
2014-02-21,4.1667
2014-02-24,-0.7778
2014-02-25,-0.112
2014-02-26,0.6726
2014-02-27,0.2227
2014-02-28,1.3333
2014-03-03,-2.193
2014-03-04,7.5112
2014-03-05,-2.1898
2014-03-06,-3.9446
2014-03-07,-1.6648
2014-03-10,-0.6772
2014-03-11,-5.4545
2014-03-12,0.9615
2014-03-13,-0.3571
2014-03-14,-0.5974
2014-03-17,2.0433
2014-03-18,4.0047
2014-03-19,-0.6795
2014-03-20,-0.9122
2014-03-21,-3.4522
2014-03-24,-2.2646
2014-03-25,1.3415
2014-03-26,-3.8508
2014-03-27,1.627
2014-03-28,-1.8473000000000002
2014-03-31,5.8971
2014-04-01,2.4882
2014-04-02,1.7341
2014-04-03,-3.75
2014-04-04,-5.0767
2014-04-07,-6.9652
2014-04-08,-2.5401
2014-04-09,4.3896
2014-04-10,-5.3876
2014-04-11,-2.9167
2014-04-14,0.0
2014-04-15,-2.0029
2014-04-16,-1.4599
2014-04-17,2.8148
2014-04-21,1.585
2014-04-22,-3.2624
2014-04-23,-1.0264
2014-04-24,-3.5556
2014-04-25,-4.4547
2014-04-28,1.1254
2014-04-29,-1.4308
2014-04-30,0.6452
2014-05-01,0.1603
2014-05-02,-32.8
2014-05-05,0.4762
2014-05-06,-2.6066000000000003
2014-05-07,0.4866
2014-05-08,-1.6949
2014-05-09,2.2167
2014-05-12,3.3735
2014-05-13,-3.2634
2014-05-14,-3.3735
2014-05-15,0.2494
2014-05-16,0.2488
2014-05-19,0.9926
2014-05-20,-1.4742
2014-05-21,1.4963
2014-05-22,5.1597
2014-05-23,2.8037
2014-05-27,4.3182
2014-05-28,0.2179
2014-05-29,0.3261
2014-05-30,-1.4085
2014-06-02,-2.1978
2014-06-03,2.4718999999999998
2014-06-04,1.0965
2014-06-05,1.0846
2014-06-06,2.7897
2014-06-09,3.5491
2014-06-10,2.0161
2014-06-11,-1.7787
2014-06-12,1.2072
2014-06-13,0.994
2014-06-16,3.1496
2014-06-17,2.8626
2014-06-18,1.6698
2014-06-19,0.1825
2014-06-20,0.7286
2014-06-23,-0.3617
2014-06-24,-1.0889
2014-06-25,2.5688
2014-06-26,-5.0089
2014-06-27,6.0264
2014-06-30,3.0195
2014-07-01,-2.2414
2014-07-02,-2.4691
2014-07-03,2.17
2014-07-07,-5.8407
2014-07-08,-3.9474
2014-07-09,-1.7612999999999999
2014-07-10,-3.3865
2014-07-11,-1.6495
2014-07-14,0.8386
2014-07-15,-2.7027
2014-07-16,-1.0684
2014-07-17,-2.5918
2014-07-18,2.6608
2014-07-21,-4.1037
2014-07-22,1.8018
2014-07-23,-1.7699
2014-07-24,1.3514
2014-07-25,-2.2222
2014-07-28,-1.5909
2014-07-29,1.3857
2014-07-30,3.1891
2014-07-31,-2.2075
2014-08-01,-23.4763
2014-08-04,-0.59
2014-08-05,-1.7804
2014-08-06,-0.3021
2014-08-07,3.6364
2014-08-08,1.1696
2014-08-11,2.3121
2014-08-12,-2.8249
2014-08-13,0.5814
2014-08-14,0.8671
2014-08-15,-2.2923
2014-08-18,2.9326
2014-08-19,-1.4245
2014-08-20,-3.4682
2014-08-21,8.0838
2014-08-22,-3.0471
2014-08-25,0.2857
2014-08-26,4.8433
2014-08-27,-2.7174
2014-08-28,7.2626
2014-08-29,-1.0417
2014-09-02,4.7368
2014-09-03,6.7839
2014-09-04,-4.7059
2014-09-05,-1.7284000000000002
2014-09-08,0.7538
2014-09-09,-0.2494
2014-09-10,1.0
2014-09-11,0.0
2014-09-12,-0.495
2014-09-15,-1.4925
2014-09-16,-4.798
2014-09-17,-1.8568
2014-09-18,-0.2703
2014-09-19,-2.168
2014-09-22,-4.1551
2014-09-23,-3.1792
2014-09-24,2.3881
2014-09-25,-4.6647
2014-09-26,1.8349
2014-09-29,-0.9009
2014-09-30,-2.1212
2014-10-01,-4.644
2014-10-02,7.1429
2014-10-03,0.9091
2014-10-06,2.5526
2014-10-07,-6.2958
2014-10-08,0.9375
2014-10-09,-6.192
2014-10-10,-4.2904
2014-10-13,-2.4138
2014-10-14,5.3004
2014-10-15,10.0671
2014-10-16,2.439
2014-10-17,-2.9762
2014-10-20,3.9877000000000002
2014-10-21,-1.7699
2014-10-22,-1.8018
2014-10-23,-6.422
2014-10-24,-1.9607999999999999
2014-10-27,3.6667
2014-10-28,6.2701
2014-10-29,-2.2693
2014-10-30,3.4056
2014-10-31,14.3713
2014-11-03,1.8325
2014-11-04,-3.0848
2014-11-05,4.244
2014-11-06,-1.3995
2014-11-07,7.3548
2014-11-10,0.9615
2014-11-11,4.5238
2014-11-12,1.139
2014-11-13,-5.4054
2014-11-14,5.7143
2014-11-17,-2.7027
2014-11-18,-1.6204
2014-11-19,-6.1176
2014-11-20,1.5038
2014-11-21,0.2469
2014-11-24,-0.2463
2014-11-25,1.2346
2014-11-26,-0.2439
2014-11-28,-0.489
2014-12-01,3.1941
2014-12-02,1.6667
2014-12-03,4.2155
2014-12-04,-6.0674
2014-12-05,0.7177
2014-12-08,-8.3135
2014-12-09,10.3627
2014-12-10,-5.1643
2014-12-11,0.7426
2014-12-12,-0.9828
2014-12-15,-2.4814
2014-12-16,2.2901
2014-12-17,3.7313
2014-12-18,4.0767
2014-12-19,4.8387
2014-12-22,0.8791
2014-12-23,-1.5251000000000001
2014-12-24,6.1947
2014-12-26,-2.2917
2014-12-29,-1.4925
2014-12-30,1.5152
2014-12-31,-0.2132
2015-01-02,-3.8462
2015-01-05,-1.5556
2015-01-06,-2.0316
2015-01-07,-0.2304
2015-01-08,0.0
2015-01-09,-1.6166
2015-01-12,0.2347
2015-01-13,1.4052
2015-01-14,-1.8476
2015-01-15,-4.4706
2015-01-16,-2.7094
2015-01-20,-1.7722
2015-01-21,-2.3196
2015-01-22,0.5277
2015-01-23,1.5748
2015-01-26,-3.1008
2015-01-27,-2.1333
2015-01-28,-4.2234
2015-01-29,-2.1337
2015-01-30,-2.6163
2015-02-02,-2.3881
2015-02-03,8.868500000000001
2015-02-04,-1.4045
2015-02-05,4.5584
2015-02-06,3.2698
2015-02-09,-0.7916
2015-02-10,-4.2553
2015-02-11,-1.9444
2015-02-12,0.8499
2015-02-13,2.5281000000000002
2015-02-17,3.5616
2015-02-18,0.7937
2015-02-19,-0.2625
2015-02-20,1.0526
2015-02-23,-4.9479
2015-02-24,-1.9178
2015-02-25,-0.2793
2015-02-26,-2.521
2015-02-27,6.8966
2015-03-02,-2.957
2015-03-03,-6.6482
2015-03-04,0.0
2015-03-05,-1.7804
2015-03-06,1.5106000000000002
2015-03-09,0.0
2015-03-10,1.7856999999999998
2015-03-11,-2.0468
2015-03-12,1.4925
2015-03-13,-3.2353
2015-03-16,1.5198
2015-03-17,-1.7964
2015-03-18,3.3537
2015-03-19,1.7699
2015-03-20,1.7391
2015-03-23,0.8547
2015-03-24,0.8475
2015-03-25,-2.2409
2015-03-26,-2.0057
2015-03-27,-2.3392
2015-03-30,-5.6886
2015-03-31,-1.5873
2015-04-01,0.0
2015-04-02,1.9355
2015-04-06,-1.2658
2015-04-07,5.4487
2015-04-08,-0.6079
2015-04-09,-0.3058
2015-04-10,1.5337
2015-04-13,-0.3021
2015-04-14,-0.6061
2015-04-15,0.3049
2015-04-16,-1.5198
2015-04-17,-5.5556
2015-04-20,4.5752
2015-04-21,4.0625
2015-04-22,0.6006
2015-04-23,0.8955
2015-04-24,2.3669000000000002
2015-04-27,-2.6012
2015-04-28,9.4955
2015-04-29,0.271
2015-04-30,-3.5135
2015-05-01,1.1204
2015-05-04,1.9391
2015-05-05,-2.1739
2015-05-06,3.8889
2015-05-07,0.2674
2015-05-08,16.0
2015-05-11,1.1494
2015-05-12,-4.0909
2015-05-13,-1.1848
2015-05-14,-1.4388
2015-05-15,9.7324
2015-05-18,1.5521
2015-05-19,0.4367
2015-05-20,0.0
2015-05-21,-0.6522
2015-05-22,0.6565
2015-05-26,-2.8261
2015-05-27,-0.6711
2015-05-28,-0.4505
2015-05-29,-0.905
2015-06-01,2.7397
2015-06-02,1.3333
2015-06-03,2.7412
2015-06-04,-1.174
2015-06-05,0.216
2015-06-08,-1.5086
2015-06-09,-0.8753
2015-06-10,4.415
2015-06-11,0.8457
2015-06-12,1.6771
2015-06-15,-2.0619
2015-06-16,0.6316
2015-06-17,0.2092
2015-06-18,0.0
2015-06-19,4.3841
2015-06-22,-0.8
2015-06-23,0.2016
2015-06-24,4.6278
2015-06-25,5.1923
2015-06-26,-3.4735
2015-06-29,0.3788
2015-06-30,3.2075
2015-07-01,2.7422
2015-07-02,-4.0925
2015-07-06,-0.5566
2015-07-07,0.1866
2015-07-08,5.5866
2015-07-09,0.3527
2015-07-10,3.5149
2015-07-13,3.2258
2015-07-14,-0.9868
2015-07-15,-5.9801
2015-07-16,-1.0601
2015-07-17,-0.8929
2015-07-20,-1.6216
2015-07-21,1.0989
2015-07-22,-1.087
2015-07-23,-3.1136
2015-07-24,-1.8904
2015-07-27,-1.9268
2015-07-28,-0.1965
2015-07-29,-1.5748
2015-07-30,2.8
2015-07-31,3.1128
2015-08-03,-3.7736
2015-08-04,0.0
2015-08-05,-1.3725
2015-08-06,-4.9702
2015-08-07,19.2469
2015-08-10,1.4035
2015-08-11,-1.3841
2015-08-12,-4.5614
2015-08-13,5.1471
2015-08-14,-0.1748
2015-08-17,-0.7005
2015-08-18,-4.5855
