ticker,GMDA US Equity
2019-03-22,-0.0862
2019-03-25,0.6335
2019-03-26,-3.9967
2019-03-27,-2.242
2019-03-28,4.6888
2019-03-29,-4.2373
2019-04-01,0.177
2019-04-02,-1.5901
2019-04-03,-5.6553
2019-04-04,2.098
2019-04-05,0.4613
2019-04-08,-6.1224
2019-04-09,-2.1739
2019-04-10,-4.5455
2019-04-11,-2.1164
2019-04-12,-0.5405
2019-04-15,-9.2391
2019-04-16,-1.3174000000000001
2019-04-17,1.8204
2019-04-18,1.6686999999999999
2019-04-22,1.9929999999999999
2019-04-23,2.069
2019-04-24,-2.1396
2019-04-25,-2.7618
2019-04-26,2.3669000000000002
2019-04-29,-5.6647
2019-04-30,-8.8235
2019-05-01,1.6129
2019-05-02,2.5132
2019-05-03,2.5806
2019-05-06,-6.2893
2019-05-07,-2.0134
2019-05-08,9.589
2019-05-09,-2.625
2019-05-10,-1.7972000000000001
2019-05-13,-8.4967
2019-05-14,7.1429
2019-05-15,-4.5333
2019-05-16,3.6313
2019-05-17,0.6739
2019-05-20,-4.4177
2019-05-21,0.8403
2019-05-22,0.0014
2019-05-23,-2.3625
2019-05-24,2.2688
2019-05-28,1.1197
2019-05-29,-1.5131000000000001
2019-05-30,2.2346
2019-05-31,-3.0055
2019-06-03,2.1127
2019-06-04,0.6897
2019-06-05,0.0
2019-06-06,0.137
2019-06-07,1.2312
2019-06-10,0.0
2019-06-11,-1.8919000000000001
2019-06-12,-3.5813
2019-06-13,1.7143000000000002
2019-06-14,1.1236
2019-06-17,0.0
2019-06-18,3.4722
2019-06-19,-0.8725
2019-06-20,1.1415
2019-06-21,-0.66
2019-06-24,-2.965
2019-06-25,-30.8333
2019-06-26,2.51
2019-06-27,0.6856
2019-06-28,-1.1673
2019-07-01,0.1969
2019-07-02,-2.3556
2019-07-03,-1.4104
2019-07-05,0.0
2019-07-08,-4.0816
2019-07-09,0.4255
2019-07-10,0.6356
2019-07-11,-0.4211
2019-07-12,0.4228
2019-07-15,-1.0526
2019-07-16,0.6383
2019-07-17,-2.1712
2019-07-18,-2.3188
2019-07-19,-4.4248
2019-07-22,-4.1667
2019-07-23,-5.5556
2019-07-24,-0.2558
2019-07-25,-2.4795
2019-07-26,-0.8756
2019-07-29,4.5093
2019-07-30,-3.5533
2019-07-31,-2.6316
2019-08-01,-1.3514
2019-08-02,-0.8219
2019-08-05,1.9337
2019-08-06,0.271
2019-08-07,1.0405
2019-08-08,-1.2973
2019-08-09,-2.439
2019-08-12,-5.5556
2019-08-13,-1.7647
2019-08-14,-1.4969999999999999
2019-08-15,-1.2158
2019-08-16,-3.3846
2019-08-19,-4.4586
2019-08-20,22.6667
2019-08-21,-4.7554
2019-08-22,10.1284
2019-08-23,1.0363
2019-08-26,1.0436
2019-08-27,6.58
2019-08-28,-10.4762
2019-08-29,-2.9255
2019-08-30,1.3699
2019-09-03,-0.2703
2019-09-04,1.355
2019-09-05,0.0
2019-09-06,0.2674
2019-09-09,6.9333
2019-09-10,-2.9925
2019-09-11,0.5141
2019-09-12,3.0691
2019-09-13,3.7221
2019-09-16,0.0
2019-09-17,-2.1531000000000002
2019-09-18,7.0905
2019-09-19,0.6849
2019-09-20,6.576
2019-09-23,-2.1277
2019-09-24,-0.4348
2019-09-25,2.4017
2019-09-26,-2.1322
2019-09-27,-9.5861
2019-09-30,4.3373
2019-10-01,-2.7714
2019-10-02,6.6508
2019-10-03,-1.3363
2019-10-04,-9.4808
2019-10-07,0.9975
2019-10-08,0.0
2019-10-09,0.7407
2019-10-10,4.4118
2019-10-11,3.9906
2019-10-14,1.5800999999999998
2019-10-15,2.5556
2019-10-16,5.0921
2019-10-17,0.0
2019-10-18,1.0309
2019-10-21,0.2041
2019-10-22,1.833
2019-10-23,-0.326
2019-10-24,-3.385
2019-10-25,-0.9346
2019-10-28,0.6289
2019-10-29,2.2917
2019-10-30,1.833
2019-10-31,-3.0
2019-11-01,0.6186
2019-11-04,1.4344000000000001
2019-11-05,0.202
2019-11-06,-0.4032
2019-11-07,1.2146
2019-11-08,-2.6
2019-11-11,1.8479999999999999
2019-11-12,-0.2016
2019-11-13,-2.0202
2019-11-14,1.0309
2019-11-15,-2.0408
2019-11-18,3.9583
2019-11-19,-1.8035999999999999
2019-11-20,0.0
2019-11-21,1.0204
2019-11-22,-1.9636
2019-11-25,-0.4698
2019-11-26,2.2774
2019-11-27,1.2146
2019-11-29,2.4
2019-12-02,2.5391
2019-12-03,-4.1905
2019-12-04,1.1928
2019-12-05,0.0
2019-12-06,0.1965
2019-12-09,-6.8627
2019-12-10,-7.3684
2019-12-11,4.7727
2019-12-12,3.4707
2019-12-13,0.6289
2019-12-16,2.2917
2019-12-17,0.8411
2019-12-18,-0.2282
2019-12-19,-0.7146
2019-12-20,-0.5036
2019-12-23,-0.0061
2019-12-24,-5.527
2019-12-26,-3.0369
2019-12-27,-3.3557
2019-12-30,-0.2315
2019-12-31,-0.232
2020-01-02,3.2558
2020-01-03,-2.4775
2020-01-06,1.6166
2020-01-07,0.6818
2020-01-08,-2.9345
2020-01-09,9.0698
2020-01-10,1.2793
2020-01-13,-6.5263
2020-01-14,2.027
2020-01-15,1.3245
2020-01-16,-1.0893
2020-01-17,0.8811
2020-01-21,1.2074
2020-01-22,0.1014
2020-01-23,-1.5086
2020-01-24,1.5316999999999998
2020-01-27,-1.9957
2020-01-28,-2.3618
2020-01-29,1.1261
2020-01-30,0.4432
2020-01-31,-1.7717
2020-02-03,-0.2257
2020-02-04,2.7149
2020-02-05,2.4229
2020-02-06,0.0
2020-02-07,-0.2151
2020-02-10,0.8621
2020-02-11,0.8547
2020-02-12,-1.7330999999999999
2020-02-13,1.9792
2020-02-14,-0.4228
2020-02-18,1.0616
2020-02-19,-4.2269
2020-02-20,3.0973
2020-02-21,1.0638
2020-02-24,-1.0526
2020-02-25,-7.4468
2020-02-26,2.069
2020-02-27,-2.7027
2020-02-28,0.2315
2020-03-02,8.545
2020-03-03,0.0
2020-03-04,-0.2128
2020-03-05,-4.6908
2020-03-06,2.2371
2020-03-09,-8.0963
2020-03-10,0.2381
2020-03-11,0.4751
2020-03-12,-8.747
2020-03-13,-9.3264
2020-03-16,-17.1429
2020-03-17,16.5517
2020-03-18,-5.6213
2020-03-19,-9.0909
2020-03-20,8.2759
2020-03-23,-7.0064
2020-03-24,1.0274
2020-03-25,11.8644
2020-03-26,-2.7273
2020-03-27,1.2461
2020-03-30,0.0
2020-03-31,-7.0769
2020-04-01,1.3245
2020-04-02,-1.634
2020-04-03,-0.3322
2020-04-06,-7.0
2020-04-07,7.1685
2020-04-08,13.3779
2020-04-09,-0.59
2020-04-13,6.2315
2020-04-14,5.0279
2020-04-15,13.8298
2020-04-16,-8.411200000000001
2020-04-17,4.0816
2020-04-20,1.7157
2020-04-21,-1.2048
2020-04-22,0.0
2020-04-23,2.439
2020-04-24,-1.1905000000000001
2020-04-27,3.5205
2020-04-28,0.0908
2020-04-29,2.093
2020-04-30,-2.5057
2020-05-01,-1.9019
2020-05-04,-3.5393
2020-05-05,0.7407
2020-05-06,7.1765
2020-05-07,-1.8935
2020-05-08,2.5618
2020-05-11,3.1842
2020-05-12,36.5639
2020-05-13,4.8387
2020-05-14,-5.3846
2020-05-15,3.0894
2020-05-18,-6.9401
2020-05-19,-26.2712
2020-05-20,1.6092
2020-05-21,10.6335
2020-05-22,8.3845
2020-05-26,8.1132
2020-05-27,0.349
2020-05-28,-1.7391
2020-05-29,-0.354
2020-06-01,-1.421
2020-06-02,-2.3423
2020-06-03,-5.5351
2020-06-04,-3.125
2020-06-05,-2.0161
2020-06-08,0.4115
2020-06-09,2.6639
2020-06-10,-1.5968
2020-06-11,-5.6795
2020-06-12,2.1505
2020-06-15,2.1053
2020-06-16,-0.6186
2020-06-17,-1.2448
2020-06-18,0.0
2020-06-19,5.4622
2020-06-22,-1.7928
2020-06-23,1.217
2020-06-24,-6.012
2020-06-25,-0.2132
2020-06-26,-3.2051
2020-06-29,-1.5453000000000001
2020-06-30,2.4664
2020-07-01,-0.6565
2020-07-02,-2.8634
2020-07-06,0.907
2020-07-07,0.0
2020-07-08,1.1236
2020-07-09,-0.8889
2020-07-10,0.4484
2020-07-13,-6.9196
2020-07-14,-1.199
2020-07-15,4.8544
2020-07-16,4.1667
2020-07-17,-0.2222
2020-07-20,0.8909
2020-07-21,0.0
2020-07-22,-0.883
2020-07-23,2.2272
2020-07-24,-3.9215999999999998
2020-07-27,-4.7619
2020-07-28,-3.8095
2020-07-29,-2.7228
2020-07-30,2.0356
2020-07-31,0.0
