ticker,SKYF US Equity
2001-01-29,0.0
2001-01-30,-6.6667
2001-01-31,0.0
2001-02-01,-10.7143
2001-02-05,-20.0
2001-02-06,10.0
2001-02-07,9.0909
2001-02-08,-37.5
2001-02-09,33.3333
2001-02-14,-10.0
2001-02-15,-11.1111
2001-02-16,-6.25
2001-02-20,-13.3333
2001-02-21,0.0
2001-02-22,7.6923
2001-02-23,-7.1429
2001-02-26,0.0
2001-02-27,15.3846
2001-02-28,-20.0
2001-03-01,-16.6667
2001-03-02,20.0
2001-03-06,-25.0
2001-03-07,0.0
2001-03-08,-8.3333
2001-03-09,-3.0303
2001-03-12,-25.0
2001-03-13,0.0
2001-03-14,-16.6667
2001-03-15,20.0
2001-03-16,-8.3333
2001-03-19,-9.0909
2001-03-20,-20.0
2001-03-21,-12.5
2001-03-22,14.2857
2001-03-26,12.5
2001-03-27,44.4444
2001-03-28,-7.6923
2001-03-29,25.0
2001-03-30,-20.0
2001-04-02,8.3333
2001-04-03,0.0
2001-04-05,23.0769
2001-04-06,25.0
2001-04-09,10.0
2001-04-10,118.1818
2001-04-11,0.0
2001-04-12,4.1667
2001-04-16,-8.0
2001-04-18,-8.6957
2001-04-19,-4.7619
2001-04-20,-20.0
2001-04-23,12.5
2001-04-24,-5.5556
2001-04-25,-5.8824
2001-04-26,12.5
2001-04-27,0.0
2001-04-30,-22.2222
2001-05-01,21.4286
2001-05-02,0.0
2001-05-03,0.0
2001-05-07,-29.4118
2001-05-08,-8.3333
2001-05-09,-18.1818
2001-05-10,11.1111
2001-05-11,20.0
2001-05-14,0.0
2001-05-15,-16.6667
2001-05-16,0.0
2001-05-17,0.0
2001-05-18,-15.0
2001-05-23,-5.8824
2001-05-24,0.0
2001-05-25,12.5
2001-05-29,0.0
2001-05-30,-11.1111
2001-05-31,0.0
2001-06-01,-25.0
2001-06-05,41.6667
2001-06-06,-11.7647
2001-06-07,-33.3333
2001-06-08,20.0
2001-06-11,0.0
2001-06-12,16.6667
2001-06-13,14.2857
2001-06-14,-6.25
2001-06-15,0.0
2001-06-18,0.0
2001-06-19,-6.6667
2001-06-20,0.0
2001-06-21,-7.1429
2001-06-25,-23.0769
2001-06-26,0.0
2001-06-27,-50.0
2001-07-02,20.0
2001-07-06,40.0
2001-07-17,-16.6667
2001-07-18,-14.2857
2001-07-19,33.3333
2001-07-20,93.75
2001-07-23,-60.0
2001-07-24,-3.2258
2001-07-26,0.0
2001-07-27,58.3333
2001-07-31,5.2632
2001-08-06,-40.0
2001-08-07,0.0
2001-08-09,-16.6667
2001-08-14,40.0
2001-08-15,0.0
2001-08-24,71.4286
2001-08-27,0.0
2001-08-28,-16.6667
2001-08-31,0.0
2001-09-04,-28.0
2001-09-06,-16.6667
2001-09-10,-16.6667
2001-09-26,-20.0
2001-09-28,50.0
2001-10-01,-46.6667
2001-10-04,56.25
2001-10-09,-40.0
2001-10-10,100.0
2001-10-12,16.6667
2001-10-18,-7.1429
2001-10-19,13.8462
2001-10-22,-18.9189
2001-10-23,16.6667
2001-10-24,-14.2857
2001-10-25,0.0
2001-10-31,-23.3333
2001-11-06,0.0
2001-11-13,-19.5652
2001-11-15,2.7027
2001-11-16,5.2632
2001-11-21,-10.0
2001-11-27,-16.6667
2001-12-06,13.3333
2001-12-10,-29.4118
2001-12-17,41.6667
2001-12-18,-41.1765
2001-12-20,50.0
2001-12-26,-33.3333
2001-12-28,10.0
2002-01-08,0.0
2002-01-09,36.3636
2002-01-14,-26.6667
2002-01-17,0.0
2002-01-22,-9.0909
2002-01-23,0.0
2002-01-29,-35.0
2002-01-31,38.4615
2002-02-01,-44.4444
2002-02-12,-57.5
2002-02-14,17.647100000000002
2002-02-15,180.0
2002-02-20,14.2857
2002-02-21,25.0
2002-02-22,0.0
2002-02-25,0.0
2002-02-26,0.0
2002-02-27,-10.0
2002-03-01,11.1111
2002-03-12,0.0
2002-03-15,-20.0
2002-03-19,-37.5
2002-03-22,40.0
2002-03-25,0.0
2002-03-26,-42.8571
2002-03-27,0.0
2002-04-08,0.0
2002-04-09,-25.0
2002-04-11,-33.3333
2002-04-19,75.0
2002-04-22,14.2857
2002-04-23,75.0
2002-04-24,157.1429
2002-04-25,11.1111
2002-04-26,30.0
2002-04-29,7.6923
2002-04-30,-7.1429
2002-05-01,-15.3846
2002-05-02,-31.8182
2002-05-03,0.0
2002-05-06,-26.6667
2002-05-07,18.1818
2002-05-08,15.3846
2002-05-09,0.0
2002-05-10,33.3333
2002-05-14,-55.0
2002-05-15,0.0
2002-05-20,-44.4444
2002-05-22,20.0
2002-05-23,-33.3333
2002-05-24,75.0
2002-05-28,14.2857
2002-05-29,-12.5
2002-05-31,-14.2857
2002-06-04,0.0
2002-06-05,8.3333
2002-06-06,7.6923
2002-06-07,-14.2857
2002-06-11,-33.3333
2002-06-13,50.0
2002-06-14,66.6667
2002-06-17,-10.0
2002-06-18,0.0
2002-06-19,0.0
2002-06-20,11.1111
2002-06-21,0.0
2002-06-24,-20.0
2002-06-25,-62.5
2002-06-27,33.3333
2002-06-28,-25.0
2002-07-02,-27.0833
2002-07-08,14.2857
2002-07-09,0.0
2002-07-17,40.0
2002-07-18,-14.2857
2002-07-19,16.6667
2002-07-22,-42.8571
2002-07-26,40.625
2002-07-29,6.6667
2002-08-08,-10.4167
2002-08-19,-6.9767
2002-08-21,-20.0
2002-09-04,0.0
2002-09-05,-50.0
2002-09-10,100.0
2002-09-16,-25.0
2002-09-18,133.3333
2002-09-26,-42.8571
2002-10-01,0.0
2002-10-08,-43.75
2002-10-21,0.0
2002-10-23,77.7778
2002-10-24,0.0
2002-10-28,-75.0
2002-11-05,500.0
2002-11-14,-77.0833
2002-11-20,45.4545
2002-11-25,0.0
2002-11-26,-31.25
2002-12-05,-27.2727
2002-12-06,-37.5
2002-12-11,860.0
2002-12-12,-89.5833
2002-12-16,-60.0
2002-12-24,150.0
2002-12-30,0.0
2003-03-11,0.0
2003-04-23,0.0
2003-05-07,4700.0
2003-05-13,-97.9167
2003-06-10,0.0
2003-06-27,-60.0
2003-07-21,0.0
2003-07-22,0.0
2003-10-14,0.0
2003-11-19,0.0
2003-12-11,50.0
2003-12-17,0.0
2003-12-26,0.0
2004-03-23,0.0
2004-04-05,0.0
2004-05-17,0.0
2004-05-21,5233.3333
2004-06-03,-95.0
2004-06-15,-37.5
2004-06-29,0.0
2004-07-28,1820.0
2004-07-30,0.0
2004-08-03,0.0
2004-08-05,-91.6667
2004-09-09,0.0
2004-09-23,0.0
2004-10-21,900.0
2004-11-23,-90.0
2004-12-01,900.0
2004-12-06,-80.0
2004-12-08,0.0
2004-12-22,-37.5
2004-12-28,-20.0
2005-01-14,1100.0
2005-01-24,0.0
2005-02-24,-91.6667
2005-04-06,1700.0
2005-04-07,-44.4444
2005-04-18,-40.0
2005-05-23,66.6667
2005-05-27,-60.0
2005-06-02,-9.375
2005-06-08,10.3448
2005-07-01,-68.75
2005-07-19,0.0
2005-07-21,220.0
2005-07-22,0.0
2005-10-12,-68.75
2005-10-18,0.0
2005-10-19,-40.0
2005-11-14,116.6667
2005-12-06,0.0
2005-12-19,-53.8462
2005-12-28,33.3333
2005-12-29,-37.5
2005-12-30,120.0
2006-01-17,-9.0909
2006-02-14,40.0
2006-02-15,0.0
2006-02-17,357.1429
2006-02-21,25.0
2006-02-23,-57.5
2006-03-03,135.2941
2006-03-06,-57.5
2006-03-07,17.647100000000002
2006-03-10,0.0
2006-03-20,55.0
2006-03-22,41.9355
2006-03-24,18.1818
2006-03-27,7.6923
2006-03-28,14.2857
2006-03-29,-14.8438
2006-03-30,0.0
2006-03-31,0.0
2006-04-03,0.0
2006-04-04,-9.1743
2006-04-05,10.101
2006-04-07,0.0
2006-04-10,0.0
2006-04-11,-11.9266
2006-04-12,-16.6667
2006-04-13,-16.25
2006-04-18,19.403
2006-04-19,0.0
2006-04-21,-40.0
2006-04-24,66.6667
2006-04-27,0.0
2006-04-28,0.0
2006-05-04,20.0
2006-05-05,400.0
2006-05-08,-60.0
2006-05-09,-41.6667
2006-05-10,114.2857
2006-05-11,-56.6667
2006-05-18,53.8462
2006-05-22,-40.0
2006-05-23,-8.3333
2006-05-25,27.2727
2006-05-26,0.0
2006-05-30,114.2857
2006-05-31,0.0
2006-06-02,0.0
2006-06-05,33.3333
2006-06-06,-25.0
2006-06-07,33.3333
2006-06-08,0.0
2006-06-09,50.0
2006-06-12,23.3333
2006-06-13,-18.9189
2006-06-14,-16.6667
2006-06-15,4.0
2006-06-19,-23.5577
2006-06-20,-16.9811
2006-06-21,21.2121
2006-06-22,-25.0
2006-06-27,0.0
2006-06-28,0.0
2006-07-17,66.6667
2006-07-20,-20.5
2006-07-26,20.7547
2006-07-28,-45.8333
2006-07-31,15.3846
2006-08-01,-20.0
2006-08-04,-8.3333
2006-08-08,1.1364
2006-08-09,13.4831
2006-08-10,-11.8812
2006-08-11,7.8652
2006-08-14,25.0
2006-08-15,-3.3333
2006-08-16,-17.2414
2006-08-17,0.0
2006-08-21,0.0
2006-08-22,-29.1667
2006-08-23,41.1765
2006-08-24,-16.6667
2006-08-25,20.0
2006-08-28,-16.6667
2006-08-29,-10.0
2006-08-30,0.0
2006-08-31,13.1944
2006-09-05,-21.4724
2006-09-06,0.0
2006-09-07,12.5
2006-09-08,11.1111
2006-09-11,-20.0
2006-09-13,25.0
2006-09-14,-15.0
2006-09-15,-11.7647
2006-09-18,20.0
2006-09-19,-5.5556
2006-09-20,0.0
2006-09-21,5.8824
2006-09-22,-11.1111
2006-09-25,-6.25
2006-09-26,0.0
2006-09-27,0.0
2006-09-28,-6.6667
2006-09-29,7.1429
2006-10-02,26.6667
2006-10-03,0.0
2006-10-05,-5.2632
2006-10-06,11.1111
2006-10-09,-5.0
2006-10-10,5.2632
2006-10-11,0.0
2006-10-12,20.0
2006-10-13,0.0
2006-10-16,-8.3333
2006-10-17,0.0
2006-10-18,0.0
2006-10-19,0.0
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,81.8182
2006-10-25,-35.0
2006-10-26,7.6923
2006-10-27,14.2857
2006-10-30,-12.5
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,21.4286
2006-11-03,5.8824
2006-11-06,5.5556
2006-11-07,5.2632
2006-11-08,10.0
2006-11-09,13.6364
2006-11-10,0.0
2006-11-13,20.0
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,-33.3333
2006-11-17,70.0
2006-11-20,-41.1765
2006-11-21,-15.0
2006-11-22,-11.7647
2006-11-24,-13.3333
2006-11-27,15.3846
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,0.0
2006-12-04,0.0
2006-12-05,-33.3333
2006-12-06,30.0
2006-12-07,0.0
2006-12-08,-30.7692
2006-12-11,11.1111
2006-12-12,10.0
2006-12-14,0.0
2006-12-15,0.0
2006-12-19,9.0909
2006-12-20,-8.3333
2006-12-21,13.6364
2006-12-22,-4.0
2006-12-27,-16.6667
2006-12-29,0.0
2007-01-04,-10.0
2007-01-05,11.1111
2007-01-09,-10.0
2007-01-17,0.0
2007-01-19,0.0
2007-01-22,11.1111
2007-01-23,0.0
2007-01-24,-10.0
2007-01-25,0.0
2007-01-26,-11.1111
2007-01-29,12.5
2007-01-30,-11.1111
2007-01-31,-6.25
2007-02-01,6.6667
2007-02-02,0.0
2007-02-06,0.0
2007-02-07,12.5
2007-02-08,11.1111
2007-02-12,-10.0
2007-02-13,-5.5556
2007-02-14,0.0
2007-02-15,41.1765
2007-02-16,0.0
2007-02-20,0.0
2007-02-22,0.0
2007-02-23,0.0
2007-02-28,-20.8333
2007-03-01,10.526299999999999
2007-03-02,-4.7619
2007-03-06,0.0
2007-03-07,10.0
2007-03-09,-9.0909
2007-03-13,-10.0
2007-03-15,5.5556
2007-03-16,5.2632
2007-03-21,0.0
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,-10.0
2007-03-27,0.0
2007-03-29,11.1111
2007-03-30,-10.0
2007-04-02,5.5556
2007-04-10,0.0
2007-04-11,-26.3158
2007-04-12,57.1429
2007-04-13,-4.5455
2007-04-16,-4.7619
2007-04-17,0.0
2007-04-18,-5.0
2007-04-19,5.2632
2007-04-20,0.0
2007-04-23,20.0
2007-04-24,-20.8333
2007-04-25,0.0
2007-04-26,-5.2632
2007-04-27,0.0
2007-04-30,0.0
2007-05-01,-5.5556
2007-05-02,0.0
2007-05-03,41.1765
2007-05-04,0.0
2007-05-07,-16.6667
2007-05-08,20.0
2007-05-09,0.0
2007-05-10,-4.1667
2007-05-11,13.0435
2007-05-14,7.6923
2007-05-15,7.1429
2007-05-16,20.0
2007-05-17,22.2222
2007-05-18,-9.0909
2007-05-21,10.0
2007-05-22,9.0909
2007-05-23,-4.1667
2007-05-24,-2.1739
2007-05-25,-64.4444
2007-05-29,31.25
2007-05-30,-4.7619
2007-05-31,1.25
2007-06-01,18.5185
2007-06-04,0.0
2007-06-05,-25.0
2007-06-06,11.1111
2007-06-07,-10.0
2007-06-08,-1.3889
2007-06-11,-15.493
2007-06-12,-6.6667
2007-06-13,7.1429
2007-06-14,-6.6667
2007-06-15,7.1429
2007-06-18,-11.6667
2007-06-19,0.0
2007-06-20,-1.8868
2007-06-21,-5.7692
2007-06-22,6.1224
2007-06-25,7.6923
2007-06-26,-7.1429
2007-06-27,-7.6923
2007-06-28,0.0
2007-06-29,0.0
2007-07-02,-16.6667
2007-07-03,0.0
2007-07-05,-3.75
2007-07-06,-12.987
2007-07-09,19.403
2007-07-10,-7.5
2007-07-12,1.3514
2007-07-13,2.6667
2007-07-17,0.0
2007-07-18,-6.4935
2007-07-19,-15.2778
2007-07-20,-4.918
2007-07-23,-6.8966
2007-07-24,3.7037
2007-07-25,-23.2143
2007-07-26,-2.3256
2007-07-27,9.5238
2007-07-30,-13.0435
2007-07-31,-20.0
2007-08-01,6.25
2007-08-02,-5.8824
2007-08-03,-6.25
2007-08-06,0.0
2007-08-07,-13.3333
2007-08-08,-7.6923
2007-08-09,-12.5
2007-08-10,38.0952
2007-08-15,65.5172
2007-08-16,0.0
2007-08-17,16.6667
2007-08-23,-19.6429
2007-08-24,6.6667
2007-08-27,-6.25
2007-08-28,0.0
2007-08-29,-15.5556
2007-08-30,26.3158
2007-09-04,-4.1667
2007-09-05,-2.1739
2007-09-06,0.0
2007-09-07,-11.1111
2007-09-10,0.0
2007-09-11,0.0
2007-09-12,0.0
2007-09-13,0.0
2007-09-14,0.0
2007-09-17,-5.0
2007-09-18,5.2632
2007-09-19,-15.0
2007-09-26,35.2941
2007-09-27,-17.3913
2007-09-28,0.0
2007-10-01,-2.6316
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,2.7027
2007-10-05,-2.6316
2007-10-08,-8.1081
2007-10-10,-47.0588
2007-10-22,22.2222
2007-10-23,31.8182
2007-10-29,-37.931
2007-10-31,33.3333
2007-11-05,20.8333
2007-11-06,10.3448
2007-11-08,15.625
2007-11-15,0.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,-5.4054
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,14.2857
2007-11-29,5.0
2007-11-30,7.1429
2007-12-03,0.0
2007-12-04,-17.7778
2007-12-05,29.7297
2007-12-06,0.0
2007-12-07,0.0
2007-12-11,16.6667
2007-12-12,0.0
2007-12-13,-23.2143
2007-12-14,30.2326
2007-12-17,42.8571
2007-12-18,30.0
2007-12-19,7.6923
2007-12-20,28.5714
2007-12-21,-11.1111
2007-12-24,-12.5
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,-7.1429
2008-01-02,-23.0769
2008-01-03,0.0
2008-01-04,0.0
2008-01-07,-40.0
2008-01-08,33.3333
2008-01-09,25.0
2008-01-10,-40.0
2008-01-11,0.0
2008-01-14,-16.6667
2008-01-15,0.0
2008-01-16,60.0
2008-01-17,-25.0
2008-01-18,0.0
2008-01-22,33.3333
2008-01-23,-25.0
2008-01-24,0.0
2008-01-25,66.6667
2008-01-28,-10.0
2008-01-29,-11.1111
2008-01-30,-12.5
2008-01-31,0.0
2008-02-01,42.8571
2008-02-04,-40.0
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,0.0
2008-02-08,0.0
2008-02-11,4.1667
2008-02-12,28.0
2008-02-13,0.0
2008-02-14,-25.0
2008-02-15,0.0
2008-02-20,-16.6667
2008-02-21,5.0
2008-02-22,-4.7619
2008-02-25,20.0
2008-02-26,-16.6667
2008-02-27,-20.0
2008-03-03,25.0
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,-20.0
2008-03-07,-25.0
2008-03-10,0.0
2008-03-11,0.0
2008-03-13,-33.3333
2008-03-14,50.0
2008-03-17,33.3333
2008-03-18,0.0
2008-03-19,-9.375
2008-03-20,-17.2414
2008-03-27,12.5
2008-03-31,0.0
2008-04-01,-33.3333
2008-04-02,77.7778
2008-04-03,-25.0
2008-04-04,33.3333
2008-04-07,0.0
2008-04-08,50.0
2008-04-09,-50.0
2008-04-10,0.0
2008-04-11,-20.8333
2008-04-15,0.0
2008-04-16,26.3158
2008-04-17,33.3333
2008-04-21,-25.0
2008-04-22,0.0
2008-04-24,0.0
2008-04-25,0.0
2008-04-30,-12.5
2008-05-01,23.8095
2008-05-05,0.0
2008-05-07,-7.6923
2008-05-12,-25.0
2008-05-13,0.0
2008-05-14,-11.1111
2008-05-19,-31.25
2008-05-21,0.0
2008-05-22,0.0
2008-05-23,0.0
2008-05-27,-9.0909
2008-05-29,0.0
2008-05-30,0.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,60.0
2008-06-06,12.5
2008-06-09,-11.1111
2008-06-10,-31.25
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,-9.0909
2008-06-19,-20.0
2008-06-20,25.0
2008-06-23,140.0
2008-06-24,8.3333
2008-06-25,23.0769
2008-06-26,-50.0
2008-06-27,37.5
2008-06-30,36.3636
2008-07-01,-13.3333
2008-07-02,-30.7692
2008-07-03,0.0
2008-07-07,22.2222
2008-07-08,9.0909
2008-07-09,33.3333
2008-07-10,0.0
2008-07-11,-59.375
2008-07-14,69.2308
2008-07-15,-36.3636
2008-07-16,-7.1429
2008-07-17,-23.0769
2008-07-18,60.0
2008-07-21,-31.25
2008-07-22,0.0
2008-07-23,-9.0909
2008-07-24,-20.0
2008-07-25,0.0
2008-07-28,37.5
2008-07-29,-45.4545
2008-07-30,0.0
2008-07-31,33.3333
2008-08-01,37.5
2008-08-04,18.1818
2008-08-06,-38.4615
2008-08-07,0.0
2008-08-08,-25.0
2008-08-11,-16.6667
2008-08-13,20.0
2008-08-15,33.3333
2008-08-19,-25.0
2008-08-21,0.0
2008-08-26,33.3333
2008-08-29,0.0
2008-09-04,-25.0
2008-09-11,33.3333
2008-09-15,37.5
2008-09-23,-54.5455
2008-09-26,0.0
2008-10-01,20.0
2008-10-06,-50.0
2008-10-08,166.6667
2008-10-09,0.0
2008-10-10,-25.0
2008-10-16,-16.6667
2008-10-21,20.0
2008-10-24,-66.6667
2008-10-28,50.0
2008-10-29,-33.3333
2008-10-30,50.0
2008-10-31,-33.3333
2008-11-19,200.0
2008-11-20,-50.0
2008-11-26,100.0
2008-11-28,0.0
2008-12-01,-50.0
2008-12-02,66.6667
2008-12-03,-40.0
2008-12-10,-33.3333
2008-12-11,0.0
2008-12-18,50.0
2008-12-19,0.0
2008-12-22,-33.3333
2008-12-30,0.0
2008-12-31,0.0
2009-01-02,50.0
2009-01-05,66.6667
2009-01-08,0.0
2009-01-09,-40.0
2009-01-13,0.0
2009-01-20,66.6667
2009-01-21,0.0
2009-01-22,-40.0
2009-01-28,0.0
2009-01-29,66.6667
2009-01-30,120.0
2009-02-02,0.0
2009-02-03,-9.0909
2009-02-04,-20.0
2009-02-05,-37.5
2009-02-06,0.0
2009-02-09,0.0
2009-02-10,-40.0
2009-02-11,66.6667
2009-02-12,-40.0
2009-02-13,66.6667
2009-02-17,20.0
2009-02-18,-16.6667
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,-40.0
2009-02-24,0.0
2009-02-25,0.0
2009-02-26,0.0
2009-02-27,-33.3333
2009-03-02,50.0
2009-03-03,-33.3333
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,50.0
2009-03-09,-33.3333
2009-03-10,50.0
2009-03-11,-33.3333
2009-03-12,0.0
2009-03-13,0.0
2009-03-17,0.0
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,0.0
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,0.0
2009-04-09,0.0
2009-04-14,0.0
2009-04-15,0.0
2009-04-17,0.0
2009-04-20,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-08,0.0
2009-05-11,0.0
2009-05-15,0.0
2009-05-19,0.0
2009-05-21,0.0
2009-05-27,0.0
2009-05-28,0.0
2009-06-15,0.0
2009-06-22,0.0
2009-06-24,0.0
2009-06-30,0.0
2009-07-09,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-06,0.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,50.0
2009-08-14,66.6667
2009-08-17,0.0
2009-08-18,-40.0
2009-08-19,66.6667
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,0.0
2009-08-25,-40.0
2009-08-26,0.0
2009-08-27,66.6667
2009-08-28,0.0
2009-08-31,-40.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,66.6667
2009-09-15,-40.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,-33.3333
2009-09-21,50.0
2009-09-22,0.0
2009-09-23,66.6667
2009-09-24,-40.0
2009-09-25,0.0
2009-09-30,0.0
2009-10-01,-33.3333
2009-10-02,50.0
2009-10-05,0.0
2009-10-06,-33.3333
2009-10-07,50.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,-33.3333
2009-10-20,50.0
2009-10-21,0.0
2009-10-22,-33.3333
2009-10-23,0.0
2009-10-26,0.0
2009-10-28,0.0
2009-10-29,0.0
2009-10-30,0.0
2009-11-02,0.0
2009-11-03,0.0
2009-11-05,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-30,0.0
2009-12-01,50.0
2009-12-02,-33.3333
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-15,0.0
2009-12-22,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-29,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-08,0.0
2010-02-19,0.0
2010-03-11,0.0
2010-03-17,0.0
2010-04-05,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-28,0.0
2010-08-04,0.0
2010-08-06,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-14,0.0
2010-11-15,0.0
2010-11-23,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-07-08,0.0
2011-07-11,0.0
2012-02-29,0.0
2012-03-06,0.0
2012-03-30,0.0
2012-04-27,0.0
2012-05-23,0.0
2012-07-13,0.0
2012-10-02,0.0
2012-10-23,0.0
2012-11-06,0.0
2013-03-28,0.0
2013-07-02,0.0
2013-09-25,50.0
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,-33.3333
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,50.0
2013-10-07,-33.3333
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,50.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,-33.3333
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,0.0
2013-10-28,0.0
2013-10-30,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,50.0
2013-11-08,-33.3333
2013-11-11,0.0
2013-11-12,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-21,0.0
2013-11-25,0.0
2013-12-03,0.0
2013-12-05,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,50.0
2013-12-18,-33.3333
2013-12-19,0.0
2013-12-24,50.0
2013-12-27,0.0
2013-12-31,0.0
2014-01-03,0.0
2014-01-09,0.0
2014-01-14,-33.3333
2014-01-15,0.0
2014-01-16,50.0
