ticker,CNK US Equity
2007-09-11,0.17
2007-09-12,-0.4525
2007-09-13,1.9318
2007-09-14,0.3902
2007-09-17,-0.2776
2007-09-18,2.3385
2007-09-19,-0.8705
2007-09-20,1.4819
2007-09-21,0.0
2007-09-24,0.0541
2007-09-25,0.1081
2007-09-26,1.4039
2007-09-27,0.1065
2007-09-28,-1.2766
2007-10-01,4.1487
2007-10-02,0.4656
2007-10-03,-1.1329
2007-10-04,-0.3646
2007-10-05,0.7841
2007-10-08,-0.1556
2007-10-09,0.1039
2007-10-10,1.1936
2007-10-11,-4.359
2007-10-12,0.5362
2007-10-15,-2.5067
2007-10-16,-0.0547
2007-10-17,1.2589000000000001
2007-10-18,-1.6216
2007-10-19,-2.6374
2007-10-22,-1.298
2007-10-23,-1.2006999999999999
2007-10-24,-1.0417
2007-10-25,1.2281
2007-10-26,3.8706
2007-10-29,-3.1146
2007-10-30,-1.2629000000000001
2007-10-31,0.0581
2007-11-01,-1.8013
2007-11-02,1.9527
2007-11-05,-0.3482
2007-11-06,0.7571
2007-11-07,-0.0578
2007-11-08,-0.4049
2007-11-09,-0.813
2007-11-12,3.1616
2007-11-13,-2.0999
2007-11-14,-1.8551
2007-11-15,-0.3544
2007-11-16,0.0
2007-11-19,-1.5412
2007-11-20,0.9633
2007-11-21,-1.3715
2007-11-23,1.8138
2007-11-26,-2.019
2007-11-27,-1.4545
2007-11-28,3.1365
2007-11-29,3.1604
2007-11-30,-2.5117000000000003
2007-12-03,1.0785
2007-12-04,-1.6005
2007-12-05,-0.6627
2007-12-06,0.9703
2007-12-07,1.0811
2007-12-10,-3.5056000000000003
2007-12-11,3.8792999999999997
2007-12-12,-2.4303
2007-12-13,-1.4581
2007-12-14,1.7879
2007-12-17,-1.6959
2007-12-18,0.8626
2007-12-19,0.1222
2007-12-20,-2.8676
2007-12-21,2.2613
2007-12-24,1.0442
2007-12-26,2.1277
2007-12-27,0.5952
2007-12-28,1.1834
2007-12-31,-0.5848
2008-01-02,0.0
2008-01-03,-2.4706
2008-01-04,-5.2473
2008-01-07,-3.1189999999999998
2008-01-08,-9.7898
2008-01-09,-7.5018
2008-01-10,9.9213
2008-01-11,-2.2206
2008-01-14,4.1026
2008-01-15,-1.0556
2008-01-16,0.7112
2008-01-17,-0.1412
2008-01-18,-1.9802
2008-01-22,1.6595
2008-01-23,2.7679
2008-01-24,-1.3812
2008-01-25,-2.1008
2008-01-28,1.5021
2008-01-29,1.7618
2008-01-30,-1.9391
2008-01-31,0.9887
2008-02-01,10.419599999999999
2008-02-04,0.8233
2008-02-05,-4.7739
2008-02-06,-3.3641
2008-02-07,-3.413
2008-02-08,-0.9187
2008-02-11,5.1355
2008-02-12,5.0882
2008-02-13,-0.3228
2008-02-14,-0.5829
2008-02-15,-0.3909
2008-02-19,-0.4578
2008-02-20,2.8252
2008-02-21,-2.2364
2008-02-22,0.6536
2008-02-25,-0.1299
2008-02-26,-0.13
2008-02-27,-1.7578
2008-02-28,-1.9218
2008-02-29,-2.4324
2008-03-03,0.277
2008-03-04,0.4834
2008-03-05,-1.7397
2008-03-06,-2.1955
2008-03-07,-4.6343
2008-03-10,-0.5315
2008-03-11,6.0305
2008-03-12,0.072
2008-03-13,6.0432
2008-03-14,-2.7815
2008-03-17,-0.3489
2008-03-18,1.5406
2008-03-19,3.931
2008-03-20,-3.6496
2008-03-24,0.6887
2008-03-25,-0.2052
2008-03-26,-4.5922
2008-03-27,-2.4425
2008-03-28,-5.081
2008-03-31,-0.7758
2008-04-01,0.9382
2008-04-02,-0.6197
2008-04-03,-0.7015
2008-04-04,4.0816
2008-04-07,0.3017
2008-04-08,0.0752
2008-04-09,-3.0804
2008-04-10,1.8605
2008-04-11,-1.1416
2008-04-14,0.8468
2008-04-15,0.7634
2008-04-16,3.7121
2008-04-17,0.8035
2008-04-18,4.2754
2008-04-21,0.9729
2008-04-22,-2.6841
2008-04-23,-1.2023
2008-04-24,3.6507
2008-04-25,-1.5884
2008-04-28,3.0877
2008-04-29,0.7488
2008-04-30,0.0676
2008-05-01,3.0385
2008-05-02,-0.7208
2008-05-05,-2.1122
2008-05-06,0.7417
2008-05-07,-2.8782
2008-05-08,-1.2405
2008-05-09,-1.9539
2008-05-12,0.1423
2008-05-13,0.2843
2008-05-14,-0.9213
2008-05-15,0.1431
2008-05-16,-1.6429
2008-05-19,0.4357
2008-05-20,-2.2415
2008-05-21,2.9586
2008-05-22,1.1494
2008-05-23,-0.142
2008-05-27,0.9246
2008-05-28,-0.5638
2008-05-29,3.374
2008-05-30,0.4861
2008-06-02,1.5204
2008-06-03,-0.885
2008-06-04,1.2363
2008-06-05,0.9498
2008-06-06,-2.2849
2008-06-09,1.238
2008-06-10,1.6303999999999998
2008-06-11,-6.8182
2008-06-12,0.3587
2008-06-13,0.2859
2008-06-16,-0.3564
2008-06-17,-9.1559
2008-06-18,-1.6535
2008-06-19,1.4412
2008-06-20,3.9463
2008-06-23,-1.5186
2008-06-24,-1.0794
2008-06-25,1.6368
2008-06-26,-2.1471999999999998
2008-06-27,-1.4889999999999999
2008-06-30,3.8982
2008-07-01,-1.1485
2008-07-02,-4.8025
2008-07-03,-1.9527999999999999
2008-07-07,0.4149
2008-07-08,0.4959
2008-07-09,-2.5493
2008-07-10,0.7595
2008-07-11,-3.3501
2008-07-14,0.8666
2008-07-15,-0.0859
2008-07-16,4.2992
2008-07-17,2.6381
2008-07-18,2.249
2008-07-21,-0.5499
2008-07-22,5.2923
2008-07-23,2.5506
2008-07-24,2.5604
2008-07-25,1.0699
2008-07-28,-2.1877
2008-07-29,5.8442
2008-07-30,-0.1363
2008-07-31,0.0683
2008-08-01,1.9100000000000001
2008-08-04,-1.3387
2008-08-05,1.7639
2008-08-06,0.0
2008-08-07,-1.3333
2008-08-08,1.7568000000000001
2008-08-11,0.1992
2008-08-12,1.3254000000000001
2008-08-13,-0.654
2008-08-14,-0.395
2008-08-15,-2.1811
2008-08-18,-1.6216
2008-08-19,-1.5796999999999999
2008-08-20,-2.0935
2008-08-21,1.283
2008-08-22,8.8382
2008-08-25,3.6018
2008-08-26,0.5689
2008-08-27,-0.2514
2008-08-28,-3.9067
2008-08-29,-3.6721
2008-09-02,-0.4765
2008-09-03,-0.342
2008-09-04,-0.3432
2008-09-05,0.2755
2008-09-08,2.2665
2008-09-09,0.403
2008-09-10,-1.0033
2008-09-11,-1.5541
2008-09-12,-3.0199
2008-09-15,-5.3786
2008-09-16,-0.2992
2008-09-17,1.6503999999999999
2008-09-18,1.476
2008-09-19,-0.3636
2008-09-22,-1.2409
2008-09-23,-1.2565
2008-09-24,-0.2994
2008-09-25,3.003
2008-09-26,-0.0729
2008-09-29,-3.2823
2008-09-30,2.5641
2008-10-01,5.4412
2008-10-02,-0.4881
2008-10-03,-5.3959
2008-10-06,-4.3704
2008-10-07,-7.6685
2008-10-08,-2.6846
2008-10-09,-8.2759
2008-10-10,8.9286
2008-10-13,1.8982
2008-10-14,-3.2176
2008-10-15,-4.5494
2008-10-16,8.341
2008-10-17,-0.846
2008-10-20,-1.9625
2008-10-21,-5.2219
2008-10-22,-11.8457
2008-10-23,-7.6042
2008-10-24,-2.8185000000000002
2008-10-27,-8.4687
2008-10-28,-5.5767
2008-10-29,-1.745
2008-10-30,-3.2787
2008-10-31,17.0904
2008-11-03,2.5332
2008-11-04,3.4118
2008-11-05,-5.2332
2008-11-06,-2.401
2008-11-07,5.6581
2008-11-10,-0.8149
2008-11-11,-3.9906
2008-11-12,-2.2005
2008-11-13,12.75
2008-11-14,-5.5432
2008-11-17,1.9952999999999999
2008-11-18,-1.3809
2008-11-19,-8.5181
2008-11-20,-9.0561
2008-11-21,2.3843
2008-11-24,1.6438000000000001
2008-11-25,-2.2099
2008-11-26,3.2486
2008-11-28,3.0096
2008-12-01,-1.992
2008-12-02,6.6396
2008-12-03,4.4473
2008-12-04,-5.7178
2008-12-05,1.2903
2008-12-08,0.6369
2008-12-09,-3.7975
2008-12-10,-1.3158
2008-12-11,-2.4
2008-12-12,0.4098
2008-12-15,-6.3946
2008-12-16,3.1977
2008-12-17,4.507
2008-12-18,1.4825
2008-12-19,-0.3984
2008-12-22,-0.4
2008-12-23,-2.6774
2008-12-24,-0.8253
2008-12-26,0.1387
2008-12-29,-2.9086
2008-12-30,2.1398
2008-12-31,3.7709
2009-01-02,2.6917999999999997
2009-01-05,3.0144
2009-01-06,4.0712
2009-01-07,-1.1002
2009-01-08,2.9666
2009-01-09,-6.1224
2009-01-12,1.023
2009-01-13,3.5443
2009-01-14,-7.7017
2009-01-15,4.7682
2009-01-16,-3.4134
2009-01-20,-6.8063
2009-01-21,5.4775
2009-01-22,-2.1305
2009-01-23,2.0408
2009-01-26,-1.7332999999999998
2009-01-27,11.9403
2009-01-28,7.0303
2009-01-29,-10.3058
2009-01-30,-0.1263
2009-02-02,1.1378
2009-02-03,0.75
2009-02-04,-1.861
2009-02-05,4.4248
2009-02-06,12.954
2009-02-09,-1.5005
2009-02-10,-9.2492
2009-02-11,4.3165
2009-02-12,0.9195
2009-02-13,-2.6196
2009-02-17,3.1579
2009-02-18,-4.4218
2009-02-19,1.4235
2009-02-20,-4.2105
2009-02-23,-2.442
2009-02-24,0.1252
2009-02-25,-4.625
2009-02-26,5.3735
2009-02-27,-4.3532
2009-03-02,-4.9415
2009-03-03,-3.6936
2009-03-04,9.3294
2009-03-05,-8.9333
2009-03-06,4.246
2009-03-09,-4.073
2009-03-10,12.7379
2009-03-11,1.1688
2009-03-12,0.0
2009-03-13,-2.6958
2009-03-16,-1.0554
2009-03-17,6.6667
2009-03-18,10.375
2009-03-19,-1.5855000000000001
2009-03-20,-3.9125
2009-03-23,12.4551
2009-03-24,-3.9404
2009-03-25,7.0953
2009-03-26,1.1387
2009-03-27,-2.7636
2009-03-30,-1.2631999999999999
2009-03-31,0.1066
2009-04-01,5.2183
2009-04-02,6.1741
2009-04-03,-6.3870000000000005
2009-04-06,-2.1385
2009-04-07,-2.0812
2009-04-08,5.7386
2009-04-09,2.7136
2009-04-13,2.6419
2009-04-14,-5.3384
2009-04-15,2.9204
2009-04-16,5.5773
2009-04-17,-3.6145
2009-04-20,-6.8269
2009-04-21,2.8895999999999997
2009-04-22,-0.7021
2009-04-23,-3.8384
2009-04-24,0.2101
2009-04-27,-1.9916
2009-04-28,-4.492
2009-04-29,-0.6719
2009-04-30,0.3382
2009-05-01,-1.3483
2009-05-04,5.5809
2009-05-05,6.904
2009-05-06,5.9536
2009-05-07,4.5714
2009-05-08,1.6393
2009-05-11,-3.5842
2009-05-12,-2.6022
2009-05-13,-4.1985
2009-05-14,0.996
2009-05-15,-2.2682
2009-05-18,3.0272
2009-05-19,0.2938
2009-05-20,0.1953
2009-05-21,-0.8772
2009-05-22,0.59
2009-05-26,2.346
2009-05-27,-0.382
2009-05-28,2.3011
2009-05-29,1.2184
2009-06-01,3.484
2009-06-02,1.2739
2009-06-03,1.0782
2009-06-04,-0.3556
2009-06-05,-1.1597
2009-06-08,-2.3466
2009-06-09,-1.2939
2009-06-10,-2.6217
2009-06-11,1.8269
2009-06-12,1.4163999999999999
2009-06-15,-0.2793
2009-06-16,-1.4939
2009-06-17,0.0
2009-06-18,4.2654
2009-06-19,-0.3636
2009-06-22,-2.9196999999999997
2009-06-23,-0.8459
2009-06-24,0.7583
2009-06-25,1.0348
2009-06-26,0.838
2009-06-29,3.4164
2009-06-30,1.0714
2009-07-01,-0.1767
2009-07-02,-4.0708
2009-07-06,0.9225
2009-07-07,-0.457
2009-07-08,-1.4692
2009-07-09,-1.3979
2009-07-10,-0.0945
2009-07-13,0.9461
2009-07-14,1.8744
2009-07-15,0.092
2009-07-16,0.7353
2009-07-17,-1.5511
2009-07-20,1.2974999999999999
2009-07-21,-2.1958
2009-07-22,1.5903
2009-07-23,0.3683
2009-07-24,0.0917
2009-07-27,-0.0917
2009-07-28,1.2844
2009-07-29,3.0797
2009-07-30,-1.3181
2009-07-31,-1.2467
2009-08-03,-0.9919
2009-08-04,-1.7304
2009-08-05,-1.5755
2009-08-06,0.3766
2009-08-07,-2.0638
2009-08-10,0.5747
2009-08-11,-3.7143
2009-08-12,1.2859
2009-08-13,-0.293
2009-08-14,-0.6979
2009-08-17,-1.6064
2009-08-18,-1.0204
2009-08-19,-0.2062
2009-08-20,0.4132
2009-08-21,1.4403000000000001
2009-08-24,-0.2028
2009-08-25,-0.5081
2009-08-26,-1.0215
2009-08-27,-0.1032
2009-08-28,0.7231
2009-08-31,2.9744
2009-09-01,-1.5936
2009-09-02,-0.2024
2009-09-03,1.217
2009-09-04,0.4008
2009-09-08,0.2994
2009-09-09,-0.4975
2009-09-10,0.0
2009-09-11,6.4
2009-09-14,0.8459
2009-09-15,-2.7959
2009-09-16,2.4928
2009-09-17,1.029
2009-09-18,-2.7778
2009-09-21,-0.381
2009-09-22,-0.2868
2009-09-23,-1.8216999999999999
2009-09-24,0.1953
2009-09-25,0.2924
2009-09-28,0.0
2009-09-29,1.8465
2009-09-30,-1.145
2009-10-01,-1.1583
2009-10-02,1.0742
2009-10-05,0.9662
2009-10-06,7.2727
2009-10-07,-1.7841
2009-10-08,0.545
2009-10-09,3.0714
2009-10-12,-0.9641
2009-10-13,-0.708
2009-10-14,0.6239
2009-10-15,-0.7972
2009-10-16,-0.2679
2009-10-19,0.5372
2009-10-20,-0.4452
2009-10-21,0.2683
2009-10-22,6.3336
2009-10-23,-4.2785
2009-10-26,-1.6652
2009-10-27,0.4456
2009-10-28,-1.9521
2009-10-29,2.6244
2009-10-30,2.2046
2009-11-02,-3.365
2009-11-03,-0.2679
2009-11-04,2.0591
2009-11-05,2.9825
2009-11-06,-0.0852
2009-11-09,5.1151
2009-11-10,0.811
2009-11-11,0.7241
2009-11-12,-0.9585
2009-11-13,-1.2097
2009-11-16,0.3265
2009-11-17,0.3255
2009-11-18,-0.0811
2009-11-19,1.2175
2009-11-20,-1.0425
2009-11-23,3.4846
2009-11-24,-0.0794
2009-11-25,0.0795
2009-11-27,-1.1914
2009-11-30,1.6881
2009-12-01,1.1067
2009-12-02,2.1892
2009-12-03,-0.2295
2009-12-04,1.227
2009-12-07,1.8182
2009-12-08,-2.9018
2009-12-09,0.7663
2009-12-10,-0.8365
2009-12-11,2.7607
2009-12-14,0.1493
2009-12-15,-0.0745
2009-12-16,0.9694
2009-12-17,-2.4372
2009-12-18,1.8925
2009-12-21,1.6345
2009-12-22,2.0468
2009-12-23,-0.5014
2009-12-24,0.432
2009-12-28,1.0036
2009-12-29,1.3485
2009-12-30,1.7507000000000001
2009-12-31,-1.1012
2010-01-04,2.366
2010-01-05,-1.6995
2010-01-06,1.1757
2010-01-07,0.2734
2010-01-08,1.227
2010-01-11,2.4916
2010-01-12,-2.9566
2010-01-13,2.7082
2010-01-14,0.0
2010-01-15,-1.3184
2010-01-19,0.668
2010-01-20,-4.9104
2010-01-21,1.5352000000000001
2010-01-22,-0.8247
2010-01-25,0.7623
2010-01-26,0.4127
2010-01-27,0.8904
2010-01-28,-1.4936
2010-01-29,-2.2743
2010-02-01,2.3977
2010-02-02,1.9284
2010-02-03,0.2703
2010-02-04,-3.4367
2010-02-05,0.0
2010-02-08,3.4194
2010-02-09,0.3374
2010-02-10,-2.2192
2010-02-11,0.8253
2010-02-12,1.3643
2010-02-16,0.9421
2010-02-17,-0.0667
2010-02-18,1.7345000000000002
2010-02-19,0.7213
2010-02-22,0.5859
2010-02-23,-1.0356
2010-02-24,0.1308
2010-02-25,4.7028
2010-02-26,0.4991
2010-03-01,0.869
2010-03-02,4.0
2010-03-03,-0.2959
2010-03-04,1.8596
2010-03-05,0.9423
2010-03-08,1.867
2010-03-09,0.9164
2010-03-10,3.0647
2010-03-11,-5.837
2010-03-12,0.7018
2010-03-15,0.5807
2010-03-16,0.2887
2010-03-17,-0.5181
2010-03-18,-0.1736
2010-03-19,0.0
2010-03-22,1.4493
2010-03-23,1.2570999999999999
2010-03-24,0.1129
2010-03-25,2.6494
2010-03-26,-0.0549
2010-03-29,-2.0879
2010-03-30,2.9181
2010-03-31,0.0
2010-04-01,0.7088
2010-04-05,0.4331
2010-04-06,1.9946000000000002
2010-04-07,-0.8457
2010-04-08,0.4797
2010-04-09,-2.069
2010-04-12,-1.7335
2010-04-13,-0.7718
2010-04-14,4.5556
2010-04-15,1.0096
2010-04-16,-0.5786
2010-04-19,-0.1058
2010-04-20,1.4301
2010-04-21,-1.6188
2010-04-22,1.4862
2010-04-23,0.4184
2010-04-26,0.7813
2010-04-27,-4.5995
2010-04-28,-0.3792
2010-04-29,1.9576
2010-04-30,-2.6132999999999997
2010-05-03,2.793
2010-05-04,-2.9302
2010-05-05,-2.9089
2010-05-06,4.4658
2010-05-07,-2.7056
2010-05-10,-1.2792
2010-05-11,-0.338
2010-05-12,-0.2826
2010-05-13,0.0567
2010-05-14,-2.5496
2010-05-17,0.9302
2010-05-18,-1.3249
2010-05-19,-1.4594
2010-05-20,-6.9905
2010-05-21,4.4586
2010-05-24,-4.3293
2010-05-25,1.1472
2010-05-26,-0.6931
2010-05-27,4.7589
2010-05-28,-3.1496
2010-06-01,-7.4422
2010-06-02,-0.0676
2010-06-03,4.3806
2010-06-04,-1.7705
2010-06-07,-2.3364
2010-06-08,-0.6835
2010-06-09,2.2023
2010-06-10,1.2121
2010-06-11,3.1271
2010-06-14,-1.1613
2010-06-15,3.5248
2010-06-16,-1.2610000000000001
2010-06-17,0.1277
2010-06-18,3.2526
2010-06-21,-3.5207
2010-06-22,-4.9296
2010-06-23,-0.3367
2010-06-24,-0.7432
2010-06-25,2.1784
2010-06-28,-1.8654
2010-06-29,-7.8751
2010-06-30,-3.0951
2010-07-01,-0.6084
2010-07-02,-0.9181
2010-07-06,3.166
2010-07-07,3.2934
2010-07-08,1.0145
2010-07-09,0.7174
2010-07-12,-0.7835
2010-07-13,3.0869
2010-07-14,-1.0446
2010-07-15,-1.4075
2010-07-16,-4.2113
2010-07-19,1.5648
2010-07-20,1.6875
2010-07-21,-0.7937
2010-07-22,4.4364
2010-07-23,0.9053
2010-07-26,2.6915
2010-07-27,-2.1505
2010-07-28,-1.0989
2010-07-29,-0.5556
2010-07-30,1.8855
2010-08-02,1.9191
2010-08-03,0.6052
2010-08-04,1.1364
2010-08-05,5.7501999999999995
2010-08-06,3.625
2010-08-09,-0.3619
2010-08-10,-0.3632
2010-08-11,-2.2479
2010-08-12,-1.9266999999999999
2010-08-13,-0.5703
2010-08-16,1.6118999999999999
2010-08-17,-0.5711
2010-08-18,0.1276
2010-08-19,-1.912
2010-08-20,0.4548
2010-08-23,-2.9754
2010-08-24,-1.9333
2010-08-25,0.6798
2010-08-26,-0.6077
2010-08-27,0.0679
2010-08-30,-1.9687999999999999
2010-08-31,1.1773
2010-09-01,3.6277
2010-09-02,2.1797
2010-09-03,3.2967
2010-09-07,-4.0676
2010-09-08,2.0874
2010-09-09,0.5751
2010-09-10,0.6353
2010-09-13,0.4419
2010-09-14,-2.4513
2010-09-15,-0.3866
2010-09-16,-0.5821
2010-09-17,1.041
2010-09-20,1.2234
2010-09-21,0.5725
2010-09-22,-1.4548
2010-09-23,-0.1926
2010-09-24,2.7653
2010-09-27,-2.1277
2010-09-28,1.1509
2010-09-29,2.1492
2010-09-30,-0.3713
2010-10-01,1.9876
2010-10-04,-0.5481
2010-10-05,2.0821
2010-10-06,1.6197
2010-10-07,0.4132
2010-10-08,0.7055
2010-10-11,-0.6421
2010-10-12,0.8813
2010-10-13,0.5824
2010-10-14,0.2895
2010-10-15,-1.5011999999999999
2010-10-18,1.5826
2010-10-19,-2.3081
2010-10-20,2.1264
2010-10-21,0.2892
2010-10-22,-0.4614
2010-10-25,0.5794
2010-10-26,-0.0576
2010-10-27,0.2305
2010-10-28,1.4950999999999999
2010-10-29,-0.5666
2010-11-01,-0.1709
2010-11-02,0.6279
2010-11-03,0.3403
2010-11-04,1.3002
2010-11-05,2.3996
2010-11-08,1.1989
2010-11-09,-0.6462
2010-11-10,-0.1626
2010-11-11,-1.1944
2010-11-12,-0.4945
2010-11-15,0.4417
2010-11-16,-1.8692
2010-11-17,-0.1681
2010-11-18,1.0101
2010-11-19,-0.5059
2010-11-22,0.678
2010-11-23,-0.0561
2010-11-24,1.0668
2010-11-26,-0.3333
2010-11-29,-1.0591
2010-11-30,-1.1268
2010-12-01,1.9943
2010-12-02,2.1788
2010-12-03,1.6949
2010-12-06,-1.0753
2010-12-07,-1.087
2010-12-08,-0.7692
2010-12-09,0.1661
2010-12-10,0.0553
2010-12-13,-0.4972
2010-12-14,-0.5552
2010-12-15,-1.7867
2010-12-16,0.0
2010-12-17,-0.2843
2010-12-20,0.057
2010-12-21,1.0256
2010-12-22,0.564
2010-12-23,-0.4487
2010-12-27,-1.4085
2010-12-28,-1.3143
2010-12-29,-0.2316
2010-12-30,0.6384
2010-12-31,-0.5767
2011-01-03,0.58
2011-01-04,3.5179
2011-01-05,-0.7799
2011-01-06,-1.0107
2011-01-07,-0.1702
2011-01-10,0.1136
2011-01-11,-0.3973
2011-01-12,1.0826
2011-01-13,0.0564
2011-01-14,0.2254
2011-01-18,0.8994
2011-01-19,-0.7799
2011-01-20,-0.8422
2011-01-21,-2.718
2011-01-24,-0.6403
2011-01-25,1.2302
2011-01-26,-0.4051
2011-01-27,-0.0581
2011-01-28,-2.2093
2011-01-31,0.7729
2011-02-01,1.2389000000000001
2011-02-02,0.4079
2011-02-03,1.567
2011-02-04,-0.1143
2011-02-07,0.1144
2011-02-08,1.4857
2011-02-09,0.5631
2011-02-10,4.1433
2011-02-11,-0.1075
2011-02-14,-0.1615
2011-02-15,1.8868
2011-02-16,2.1693
2011-02-17,0.9322
2011-02-18,-0.3592
2011-02-22,-2.5747
2011-02-23,-1.3742
2011-02-24,6.538
2011-02-25,1.2072
2011-02-28,-0.1988
2011-03-01,-2.49
2011-03-02,-0.4086
2011-03-03,2.4365
2011-03-04,-1.67
2011-03-07,-0.1544
2011-03-08,0.5155
2011-03-09,0.2051
2011-03-10,-1.3306
2011-03-11,0.2593
2011-03-14,-1.8107
2011-03-15,-0.0527
2011-03-16,-1.5287
2011-03-17,-1.1242
2011-03-18,0.5414
2011-03-21,2.9618
2011-03-22,-1.3075
2011-03-23,1.2189
2011-03-24,2.2513
2011-03-25,0.3584
2011-03-28,-1.2245
2011-03-29,-1.5495999999999999
2011-03-30,0.7345
2011-03-31,0.7813
2011-04-01,3.2558
2011-04-04,0.951
2011-04-05,1.289
2011-04-06,1.8599999999999999
2011-04-07,-0.9611
2011-04-08,-0.1456
2011-04-11,-2.964
2011-04-12,-1.2018
2011-04-13,0.5068
2011-04-14,-3.8326000000000002
2011-04-15,1.5207000000000002
2011-04-18,-0.0517
2011-04-19,-1.4987
2011-04-20,0.5247
2011-04-21,-0.261
2011-04-25,0.157
2011-04-26,1.9854
2011-04-27,2.459
2011-04-28,0.8
2011-04-29,0.8433
2011-05-02,-0.2459
2011-05-03,0.3452
2011-05-04,-1.8673
2011-05-05,6.7101
2011-05-06,-0.2816
2011-05-09,0.2824
2011-05-10,-2.6279
2011-05-11,0.1446
2011-05-12,-0.3369
2011-05-13,0.0
2011-05-16,-0.0966
2011-05-17,1.015
2011-05-18,0.5263
2011-05-19,2.3322
2011-05-20,1.1628
2011-05-23,-1.0115
2011-05-24,0.9754
2011-05-25,-1.104
2011-05-26,0.4651
2011-05-27,0.6944
2011-05-31,0.0
2011-06-01,-4.5057
2011-06-02,0.5296
2011-06-03,-2.8544
2011-06-06,-3.9343
2011-06-07,0.1555
2011-06-08,0.1553
2011-06-09,-0.3618
2011-06-10,-1.4523
2011-06-13,0.2632
2011-06-14,2.4147
2011-06-15,0.1025
2011-06-16,1.7409
2011-06-17,0.7549
2011-06-20,-2.2478
2011-06-21,1.7374
2011-06-22,-1.0045
2011-06-23,1.5221
2011-06-24,0.1
2011-06-27,-0.5492
2011-06-28,2.1586
2011-06-29,1.1794
2011-06-30,0.5828
2011-07-01,1.9797
2011-07-05,-4.3561
2011-07-06,-0.2475
2011-07-07,0.4963
2011-07-08,-0.7901
2011-07-11,-1.8417
2011-07-12,0.3043
2011-07-13,1.8199999999999998
2011-07-14,-1.6385
2011-07-15,-0.4543
2011-07-18,-3.3976
2011-07-19,2.8871
2011-07-20,-0.051
2011-07-21,2.8586
2011-07-22,1.0918
2011-07-25,-2.5037000000000003
2011-07-26,0.9063
2011-07-27,-2.3952
2011-07-28,-0.1022
2011-07-29,-0.2559
2011-08-01,-0.667
2011-08-02,-2.3244
2011-08-03,0.1586
2011-08-04,-5.3854
2011-08-05,1.6741000000000001
2011-08-08,-1.921
2011-08-09,7.3867
2011-08-10,-3.752
2011-08-11,5.4142
2011-08-12,1.2327
2011-08-15,1.2684
2011-08-16,-2.5823
2011-08-17,3.4823
2011-08-18,-3.3149
2011-08-19,0.5195
2011-08-22,-0.0517
2011-08-23,1.4478
2011-08-24,1.9878
2011-08-25,-2.049
2011-08-26,3.0612
2011-08-29,3.8119
2011-08-30,-0.2384
2011-08-31,0.1434
2011-09-01,-2.4821
2011-09-02,-1.1747
2011-09-06,0.6934
2011-09-07,3.0497
2011-09-08,-3.1504
2011-09-09,-2.6121
2011-09-12,0.1012
