ticker,IEA US Equity
2017-08-03,0.0
2017-08-04,0.3049
2017-08-07,-0.304
2017-08-08,-0.5081
2017-08-09,-0.1021
2017-08-10,0.7157
2017-08-11,-0.203
2017-08-14,0.3052
2017-08-16,-0.3043
2017-08-18,0.0081
2017-08-21,-0.0081
2017-08-25,-0.2035
2017-08-28,0.1019
2017-08-29,-0.2037
2017-08-30,0.5102
2017-08-31,0.0
2017-09-01,0.0
2017-09-07,0.202
2017-09-08,-0.1003
2017-09-11,-0.2028
2017-09-12,-0.2114
2017-09-13,0.11
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,-0.1017
2017-09-22,0.3055
2017-09-25,0.0
2017-09-26,0.1015
2017-09-27,-0.3043
2017-09-28,0.2035
2017-09-29,-0.5076
2017-10-02,0.3061
2017-10-03,0.2035
2017-10-04,-0.2964
2017-10-05,0.0947
2017-10-06,-0.1027
2017-10-09,0.3055
2017-10-10,-0.1025
2017-10-11,-0.1006
2017-10-12,-0.1017
2017-10-13,-0.3055
2017-10-16,0.6129
2017-10-17,-0.1015
2017-10-18,-0.1016
2017-10-19,-0.001
2017-10-20,0.001
2017-10-23,0.0
2017-10-24,-0.2035
2017-10-26,-0.1019
2017-10-27,0.2041
2017-10-30,-0.2037
2017-10-31,0.4082
2017-11-01,-0.0081
2017-11-03,0.6179
2017-11-06,0.101
2017-11-07,0.0
2017-11-08,0.0
2017-11-10,0.1009
2017-11-13,0.1008
2017-11-14,-0.2014
2017-11-15,0.0
2017-11-17,-0.2018
2017-11-20,-0.1011
2017-11-21,-0.0283
2017-11-22,-0.1741
2017-11-24,0.2028
2017-11-28,-0.5061
2017-11-29,0.0
2017-11-30,0.0
2017-12-04,0.0
2017-12-05,0.3052
2017-12-06,-0.1014
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.1015
2017-12-12,0.3043
2017-12-13,-0.2012
2017-12-14,0.2016
2017-12-15,-0.2164
2017-12-18,0.2168
2017-12-19,0.1011
2017-12-20,-0.3929
2017-12-21,0.0091
2017-12-27,0.1825
2017-12-29,0.3947
2018-01-02,-0.1916
2018-01-03,0.101
2018-01-04,-0.0868
2018-01-05,-0.0141
2018-01-08,0.303
2018-01-09,0.0
2018-01-10,-0.1007
2018-01-11,0.1008
2018-01-12,0.3021
2018-01-16,-0.1004
2018-01-17,0.201
2018-01-18,-0.3009
2018-01-19,0.1006
2018-01-22,0.1005
2018-01-24,0.0
2018-01-25,-0.1004
2018-01-26,0.3015
2018-01-29,-0.1543
2018-01-30,-0.1465
2018-01-31,0.0
2018-02-01,0.1005
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,-0.1004
2018-02-07,0.5025
2018-02-08,0.0
2018-02-09,-0.1
2018-02-12,0.0501
2018-02-13,0.05
2018-02-14,0.0
2018-02-15,-0.1
2018-02-16,0.2002
2018-02-20,0.2997
2018-02-21,0.0996
2018-02-22,0.0995
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,-0.0994
2018-02-28,0.2985
2018-03-01,-0.0992
2018-03-02,-0.0993
2018-03-05,0.3976
2018-03-06,-0.099
2018-03-07,-0.2973
2018-03-08,0.8946
2018-03-09,0.9852
2018-03-12,-1.8537
2018-03-13,0.6958
2018-03-14,-0.0987
2018-03-15,-0.8893
2018-03-16,0.4985
2018-03-19,-0.3968
2018-03-20,-3.6853
2018-03-21,-2.6887
2018-03-22,-4.6759
2018-03-23,-0.1115
2018-03-26,-2.7902
2018-03-27,-5.2813
2018-03-28,3.0303
2018-03-29,3.9706
2018-04-02,-0.0215
2018-04-03,0.5025
2018-04-04,-2.027
2018-04-05,2.8736
2018-04-06,0.1117
2018-04-09,1.8973
2018-04-10,2.9573
2018-04-11,0.3191
2018-04-12,0.106
2018-04-13,-0.4237
2018-04-16,0.9574
2018-04-17,-1.4752
2018-04-18,-0.4278
2018-04-19,-0.1074
2018-04-20,0.5376
2018-04-23,0.3209
2018-04-24,0.2132
2018-04-25,-1.0638
2018-04-26,0.4301
2018-04-27,-0.4283
2018-04-30,1.0753
2018-05-01,-1.5957
2018-05-02,-0.5405
2018-05-03,0.2717
2018-05-04,0.3794
2018-05-07,2.5918
2018-05-08,-0.5263
2018-05-09,-0.1058
2018-05-10,-1.4830999999999999
2018-05-11,3.2258
2018-05-14,-0.2083
2018-05-15,-0.7829
2018-05-16,-1.6307
2018-05-17,-1.7112
2018-05-18,0.5441
2018-05-21,1.1905000000000001
2018-05-22,-0.5348
2018-05-23,-0.2688
2018-05-24,-1.0243
2018-05-25,0.0
2018-05-29,1.634
2018-05-30,-3.0011
2018-05-31,-0.5525
2018-06-01,4.7778
2018-06-04,-0.3181
2018-06-05,-3.4043
2018-06-06,0.5507
2018-06-07,3.943
2018-06-08,-4.8472
2018-06-11,2.3256
2018-06-12,-1.9481000000000002
2018-06-13,0.0
2018-06-14,-0.3311
2018-06-15,-0.6645
2018-06-18,-0.8919
2018-06-19,2.3622
2018-06-20,0.6593
2018-06-21,-0.3275
2018-06-22,-0.1095
2018-06-25,2.7412
2018-06-26,0.8538
2018-06-27,-3.2804
2018-06-28,1.9694
2018-06-29,-0.1073
2018-07-02,0.9667
2018-07-03,3.2979
2018-07-05,-1.1329
2018-07-06,0.9375
2018-07-09,3.5088
2018-07-10,-0.0997
2018-07-11,0.7984
2018-07-12,-0.396
2018-07-13,0.2982
2018-07-16,-0.1982
2018-07-17,-1.4896
2018-07-18,0.7056
2018-07-19,-0.4004
2018-07-20,-1.9095
2018-07-23,1.127
2018-07-24,1.3171
2018-07-25,0.8
2018-07-26,0.2976
2018-07-27,1.2859
2018-07-30,-0.7813
2018-07-31,0.3937
2018-08-01,-1.8627
2018-08-02,3.047
2018-08-03,-0.7271
2018-08-06,0.0977
2018-08-07,0.2927
2018-08-08,0.0
2018-08-09,-3.7938
2018-08-10,0.7078
2018-08-13,1.506
2018-08-14,-0.9891
2018-08-15,-2.8971
2018-08-16,-0.1029
2018-08-17,3.0896
2018-08-20,-0.2997
2018-08-21,4.6091999999999995
2018-08-22,3.4483
2018-08-23,-3.6111
2018-08-24,0.6724
2018-08-27,-2.958
2018-08-28,-0.6883
2018-08-29,0.5941
2018-08-30,2.2638
2018-08-31,2.0212
2018-09-04,-3.3019
2018-09-05,2.0488
2018-09-06,-0.2868
2018-09-07,-0.0959
2018-09-10,-0.096
2018-09-11,-0.1921
2018-09-12,1.0587
2018-09-13,0.0
2018-09-14,-1.2381
2018-09-17,0.675
2018-09-18,-0.1916
2018-09-19,0.7678
2018-09-20,-0.0952
2018-09-21,0.0953
2018-09-24,-0.0952
2018-09-25,0.0953
2018-09-26,-0.0952
2018-09-27,0.0953
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,-0.1905
2018-10-03,0.1908
2018-10-04,-0.4762
2018-10-05,0.1914
2018-10-08,-0.2865
2018-10-09,0.3831
2018-10-10,-0.0954
2018-10-11,-0.382
2018-10-12,-2.2052
2018-10-15,2.6471
2018-10-16,1.2416
2018-10-17,1.4151
2018-10-18,-0.3721
2018-10-19,-1.3072
2018-10-22,1.2299
2018-10-23,-0.0935
2018-10-24,-4.3031
2018-10-25,4.2033
2018-10-26,-4.9719
2018-10-29,-2.4679
2018-10-30,1.2146
2018-10-31,0.0
2018-11-01,-0.5
2018-11-02,-5.0251
2018-11-05,1.5873
2018-11-06,2.1875
2018-11-07,-0.7136
2018-11-08,-7.2895
2018-11-09,-4.0975
2018-11-12,1.7321
2018-11-13,-3.8593
2018-11-14,1.5348000000000002
2018-11-15,-5.1163
2018-11-16,-2.0833
2018-11-19,-6.7584
2018-11-20,-0.9396
2018-11-21,7.8591
2018-11-23,1.1307
2018-11-26,-0.3727
2018-11-27,1.7456
2018-11-28,5.1471
2018-11-29,1.6317
2018-11-30,0.0
2018-12-03,0.4587
2018-12-04,-4.9087
2018-12-06,1.5606
2018-12-07,1.7730000000000001
2018-12-10,0.6969
2018-12-11,-0.2307
2018-12-12,0.0
2018-12-13,-1.8497
2018-12-14,1.0601
2018-12-17,-6.993
2018-12-18,-1.3784
2018-12-19,-6.2897
2018-12-20,-3.4576000000000002
2018-12-21,2.1067
2018-12-24,2.6823
2018-12-26,17.7495
2018-12-27,-2.3891
2018-12-28,-1.049
2018-12-31,-3.5336
2019-01-02,5.0061
2019-01-03,1.1628
2019-01-04,4.1379
2019-01-07,-2.9801
2019-01-08,-0.5688
2019-01-09,2.9748
2019-01-10,-0.4444
2019-01-11,-1.3393
2019-01-14,-2.4887
2019-01-15,2.3202
2019-01-16,-1.5873
2019-01-17,-5.1843
2019-01-18,5.2248
2019-01-22,-5.1963
2019-01-23,-2.8015
2019-01-24,8.7719
2019-01-25,1.3825
2019-01-28,-8.2955
2019-01-29,3.3457
2019-01-30,-1.4388
2019-01-31,0.8516
2019-02-01,0.3619
2019-02-04,-2.6442
2019-02-05,-0.4938
2019-02-06,0.2481
2019-02-07,0.495
2019-02-08,7.8818
2019-02-11,-2.1689
2019-02-12,2.5671
2019-02-13,-1.7065000000000001
2019-02-14,-0.9259
2019-02-15,-1.7523
2019-02-19,-25.9215
2019-02-20,4.3339
2019-02-21,-0.1538
2019-02-22,0.6163
2019-02-25,-4.9005
2019-02-26,2.2544
2019-02-27,-1.2598
2019-02-28,-0.638
2019-03-01,-0.9631
2019-03-04,-2.269
2019-03-05,-3.6484
2019-03-06,0.1721
2019-03-07,-3.7801
2019-03-08,3.3929
2019-03-11,-0.6908
2019-03-12,11.6522
2019-03-13,-0.3115
2019-03-14,-0.9375
2019-03-15,-5.9937000000000005
2019-03-18,-2.1812
2019-03-19,-1.0292
2019-03-20,0.8666
2019-03-21,0.5155
2019-03-22,-4.2735
2019-03-25,-2.3214
2019-03-26,1.2797
2019-03-27,-2.5271
2019-03-28,0.7407
2019-03-29,-3.6765
2019-04-01,-1.5267
2019-04-02,-0.5814
2019-04-03,0.7797
2019-04-04,-3.0948
2019-04-05,-5.3892
2019-04-08,-1.2658
2019-04-09,-4.2735
2019-04-10,1.7856999999999998
2019-04-11,7.4561
2019-04-12,-1.2245
2019-04-15,4.1322
2019-04-16,-1.5873
2019-04-17,-3.4274
2019-04-18,-4.1754
2019-04-22,-0.6536
2019-04-23,1.3158
2019-04-24,0.0
2019-04-25,0.2165
2019-04-26,0.216
2019-04-29,1.7241
2019-04-30,-3.8136
2019-05-01,-0.6608
2019-05-02,-5.0998
2019-05-03,4.6729
2019-05-06,0.6696
2019-05-07,-1.5521
2019-05-08,0.9009
2019-05-09,0.8929
2019-05-10,8.4071
2019-05-13,-6.5306
2019-05-14,-3.7118
2019-05-15,3.6281
2019-05-16,-7.221
2019-05-17,-9.434
2019-05-20,9.6354
2019-05-21,-10.9264
2019-05-22,-8.0
2019-05-23,-13.0435
2019-05-24,2.0
2019-05-28,-6.2092
2019-05-29,0.6969
2019-05-30,0.692
2019-05-31,-4.4674
2019-06-03,0.7194
2019-06-04,-3.5714
2019-06-05,-4.0741
2019-06-06,-1.5444
2019-06-07,8.2353
2019-06-10,2.1739
2019-06-11,6.7376000000000005
2019-06-12,-1.9933999999999998
2019-06-13,2.3729
2019-06-14,-0.3311
2019-06-17,-9.9668
2019-06-18,1.845
2019-06-19,-6.1594
2019-06-20,-3.4749
2019-06-21,-8.8
2019-06-24,-19.7368
2019-06-25,9.2896
2019-06-26,0.5
2019-06-27,-0.4975
2019-06-28,2.0
2019-07-01,31.3725
2019-07-02,-3.3582
2019-07-03,2.3166
2019-07-05,6.0377
2019-07-08,6.4057
2019-07-09,-0.6689
2019-07-10,-4.3771
2019-07-11,-1.0563
2019-07-12,-2.1352
2019-07-15,-5.8182
2019-07-16,5.7915
2019-07-17,-4.3796
2019-07-18,-2.2901
2019-07-19,-5.4688
2019-07-22,9.9174
2019-07-23,1.5038
2019-07-24,-7.7778
2019-07-25,-4.4177
2019-07-26,5.8824
2019-07-29,-5.9524
2019-07-30,8.0169
2019-07-31,0.0
2019-08-01,4.6875
2019-08-02,-4.1045
2019-08-05,3.1128
2019-08-06,-10.566
2019-08-07,10.9705
2019-08-08,0.3802
2019-08-09,0.0
2019-08-12,-3.0303
2019-08-13,-6.6406
2019-08-14,53.9749
2019-08-15,-3.2609
2019-08-16,3.6517
2019-08-19,3.794
2019-08-20,-0.5222
2019-08-21,4.4619
2019-08-22,-1.7588
2019-08-23,-2.3018
2019-08-26,-0.7853
2019-08-27,-3.1662
2019-08-28,0.2725
2019-08-29,0.8152
2019-08-30,1.0782
2019-09-03,2.1333
2019-09-04,1.3054999999999999
2019-09-05,2.8350999999999997
2019-09-06,-2.005
2019-09-09,0.0
2019-09-10,4.0921
2019-09-11,4.4226
2019-09-12,7.0588
2019-09-13,3.2967
2019-09-16,0.4255
2019-09-17,-0.4237
2019-09-18,-2.5532
2019-09-19,1.7467000000000001
2019-09-20,-3.6481
2019-09-23,4.2316
2019-09-24,-7.4786
2019-09-25,4.8499
2019-09-26,0.6608
2019-09-27,-1.9694
2019-09-30,4.0179
2019-10-01,-7.2961
2019-10-02,0.0
2019-10-03,0.6944
2019-10-04,-5.2874
2019-10-07,1.9417
2019-10-08,1.6667
2019-10-09,0.9368
2019-10-10,-32.4826
2019-10-11,-7.2165
2019-10-14,-3.7037
2019-10-15,-4.8077
2019-10-16,15.1515
2019-10-17,2.4561
2019-10-18,-2.7397
2019-10-21,-1.7606000000000002
2019-10-22,1.0753
2019-10-23,2.4823
2019-10-24,0.346
2019-10-25,1.0345
2019-10-28,-1.7065000000000001
2019-10-29,-1.7361
2019-10-30,-12.7208
2019-10-31,2.834
2019-11-01,1.5748
2019-11-04,4.6512
2019-11-05,-0.7407
2019-11-06,-5.2239
2019-11-07,-7.4803
2019-11-08,-5.1064
2019-11-11,18.8341
2019-11-12,-8.6792
2019-11-13,-6.1983
2019-11-14,-3.0837
2019-11-15,-0.9091
2019-11-18,5.0459
2019-11-19,3.9301
2019-11-20,3.7815
2019-11-21,3.2389
2019-11-22,5.098
2019-11-25,8.209
2019-11-26,-4.1379
2019-11-27,6.8345
2019-11-29,1.6835
2019-12-02,-1.9868000000000001
2019-12-03,9.7973
2019-12-04,11.0769
2019-12-05,8.5873
2019-12-06,-5.8673
2019-12-09,0.813
2019-12-10,1.3441
2019-12-11,-1.061
2019-12-12,0.5362
2019-12-13,0.0
2019-12-16,-4.1333
2019-12-17,1.5299
2019-12-18,-1.3699
2019-12-19,-1.3889
2019-12-20,-6.1972
2019-12-23,-6.006
2019-12-24,3.5144
2019-12-26,7.4074
2019-12-27,-6.0345
2019-12-30,-3.6696999999999997
2019-12-31,2.2222
2020-01-02,3.7267
2020-01-03,2.6946
2020-01-06,-2.3324
2020-01-07,-1.4925
2020-01-08,0.0
2020-01-09,0.9091
2020-01-10,4.2042
2020-01-13,3.17
2020-01-14,-2.5140000000000002
2020-01-15,-0.8596
2020-01-16,-2.0231
2020-01-17,8.8496
2020-01-21,0.0
2020-01-22,1.626
2020-01-23,-0.8
2020-01-24,1.6129
2020-01-27,-5.8201
2020-01-28,1.1236
2020-01-29,-1.1111
2020-01-30,0.2809
2020-01-31,-1.1204
2020-02-03,2.8329
2020-02-04,0.6887
2020-02-05,-2.3256
2020-02-06,1.6806999999999999
2020-02-07,-4.6832
2020-02-10,-2.0231
2020-02-11,-2.3599
2020-02-12,-9.9698
2020-02-13,6.7114
2020-02-14,-2.5157
2020-02-18,3.871
2020-02-19,-2.4845
2020-02-20,3.5032
2020-02-21,-4.0
2020-02-24,-3.2051
2020-02-25,-8.2781
2020-02-26,1.444
2020-02-27,-1.7793999999999999
2020-02-28,2.1739
2020-03-02,1.0638
2020-03-03,11.9298
2020-03-04,-3.7618
2020-03-05,-2.2801
2020-03-06,-1.6667
2020-03-09,-14.5763
2020-03-10,0.7937
2020-03-11,-19.685
2020-03-12,-3.1863
2020-03-13,9.3671
2020-03-16,-5.5556
2020-03-17,5.3922
2020-03-18,-9.7674
2020-03-19,8.2474
2020-03-20,-0.9524
2020-03-23,-8.6538
2020-03-24,0.0
2020-03-25,6.8421
2020-03-26,10.4926
2020-03-27,-4.1462
2020-03-30,-5.1163
2020-03-31,-1.4706000000000001
2020-04-01,-12.9353
2020-04-02,1.7143000000000002
2020-04-03,-3.3708
2020-04-06,2.3256
2020-04-07,7.3864
2020-04-08,7.4074
2020-04-09,2.4631
2020-04-13,-1.9231
2020-04-14,-4.902
2020-04-15,10.8247
2020-04-16,-7.3953
2020-04-17,0.7936
2020-04-20,-2.3321
2020-04-21,-7.0918
2020-04-22,7.084
2020-04-23,0.0
2020-04-24,-7.6923
2020-04-27,8.8889
2020-04-28,3.0612
2020-04-29,6.9307
2020-04-30,-3.2407
2020-05-01,-9.0909
2020-05-04,5.7895
2020-05-05,-0.995
2020-05-06,2.5126
2020-05-07,5.3922
2020-05-08,-6.9767
2020-05-11,-6.5
2020-05-12,-2.6738
2020-05-13,-7.6923
2020-05-14,11.9048
2020-05-15,-1.5957
2020-05-18,4.8649000000000004
2020-05-19,-6.701
2020-05-20,4.4199
2020-05-21,-2.6455
2020-05-22,2.1739
2020-05-26,1.0638
2020-05-27,-1.5789
2020-05-28,2.6738
2020-05-29,-1.5625
2020-06-01,-1.5873
2020-06-02,-1.0753
2020-06-03,-1.6303999999999998
2020-06-04,2.2099
2020-06-05,5.9459
2020-06-08,21.9388
2020-06-09,-7.9498
2020-06-10,8.6364
2020-06-11,-10.4603
2020-06-12,4.2056000000000004
2020-06-15,-0.4484
2020-06-16,14.8649
2020-06-17,22.7451
2020-06-18,8.6262
2020-06-19,-7.6471
2020-06-22,-8.598700000000001
2020-06-23,25.784
2020-06-24,-3.3241
2020-06-25,8.8825
2020-06-26,0.7895
2020-06-29,2.8721
2020-06-30,1.5228000000000002
2020-07-01,-2.0
2020-07-02,-1.7856999999999998
2020-07-06,0.7896
2020-07-07,-4.649
2020-07-08,4.5946
2020-07-09,-3.876
2020-07-10,2.1505
2020-07-13,-0.5263
2020-07-14,5.0265
2020-07-15,-1.2594
2020-07-16,-2.2959
2020-07-17,-0.7833
2020-07-20,-7.6316
2020-07-21,5.4131
2020-07-22,0.2703
2020-07-23,-2.1563
2020-07-24,-1.1019
2020-07-27,3.0641
2020-07-28,-4.7297
2020-07-29,-0.4255
2020-07-30,0.5698
2020-07-31,-2.2663
