ticker,RGDXQ US Equity
2007-10-29,0.0
2007-10-30,-7.1429
2007-10-31,-8.0
2007-11-01,26.7559
2007-11-02,11.6095
2007-11-05,6.6194
2007-11-06,15.7428
2007-11-07,-4.9808
2007-11-08,-1.2097
2007-11-09,2.0408
2007-11-12,-0.2
2007-11-13,-3.8076
2007-11-14,-6.4583
2007-11-16,0.0
2007-11-19,-6.0134
2007-11-20,-2.8436
2007-11-21,7.561
2007-11-23,-6.1224
2007-11-26,-2.1739
2007-11-27,-1.9259
2007-11-28,5.2367
2007-11-29,-2.1531000000000002
2007-11-30,-2.2005
2007-12-03,-3.5
2007-12-04,3.6269
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,1.0
2007-12-11,5.4455
2007-12-12,5.6338
2007-12-13,-3.3333
2007-12-14,2.069
2007-12-17,1.3514
2007-12-18,-2.0
2007-12-19,-0.2268
2007-12-20,3.8636
2007-12-21,-1.0941
2007-12-24,-0.4425
2007-12-26,-2.0
2007-12-27,9.9773
2007-12-28,-5.1546
2007-12-31,1.087
2008-01-02,5.3763
2008-01-04,-1.0204
2008-01-07,-0.2062
2008-01-08,3.3058
2008-01-09,-1.4
2008-01-10,-1.6227
2008-01-11,1.0309
2008-01-14,-0.4082
2008-01-15,0.8197
2008-01-16,-1.626
2008-01-17,-1.6529
2008-01-18,0.8403
2008-01-22,2.7083
2008-01-23,-2.8398
2008-01-24,5.428
2008-01-25,-1.7822
2008-01-29,0.6048
2008-01-31,-0.4008
2008-02-01,-3.4205
2008-02-04,-1.875
2008-02-05,-2.7601
2008-02-06,0.4367
2008-02-07,0.0
2008-02-08,0.2174
2008-02-11,-1.9523000000000001
2008-02-12,-0.4425
2008-02-13,0.8889
2008-02-14,0.0
2008-02-15,-0.4405
2008-02-19,-1.5487
2008-02-20,1.3483
2008-02-21,6.4302
2008-02-25,3.9583
2008-02-26,-6.8136
2008-02-27,-2.5806
2008-02-29,0.0
2008-03-03,3.0905
2008-03-04,-4.7109
2008-03-05,-4.2697
2008-03-06,0.0
2008-03-07,-0.2347
2008-03-10,-3.2941
2008-03-11,-2.9196999999999997
2008-03-12,18.797
2008-03-13,-14.557
2008-03-14,-0.4938
2008-03-17,-13.1514
2008-03-18,0.0
2008-03-19,8.0
2008-03-20,0.2646
2008-03-24,-1.847
2008-03-25,0.0
2008-03-26,0.8065
2008-03-27,-1.3333
2008-03-28,8.1081
2008-03-31,-0.25
2008-04-01,-9.7744
2008-04-02,1.3889
2008-04-03,5.4795
2008-04-04,-1.2987
2008-04-07,-5.5263
2008-04-08,2.6741
2008-04-09,-4.5035
2008-04-10,-1.1364
2008-04-11,0.5747
2008-04-14,5.5714
2008-04-15,-3.9242
2008-04-16,-1.4085
2008-04-17,0.0
2008-04-18,-0.5714
2008-04-21,-7.1803
2008-04-22,5.8783
2008-04-23,-4.6784
2008-04-24,-2.1471999999999998
2008-04-25,-1.2539
2008-04-28,3.1746
2008-04-30,-0.3077
2008-05-01,0.0
2008-05-02,-2.7778
2008-05-05,-0.3175
2008-05-06,0.3185
2008-05-07,-4.4444
2008-05-08,4.186
2008-05-09,0.4464
2008-05-12,6.0317
2008-05-13,-4.491
2008-05-14,5.9816
2008-05-15,-5.3482
2008-05-16,1.125
2008-05-19,0.1236
2008-05-20,1.2346
2008-05-21,1.5244
2008-05-22,2.0983
2008-05-23,-0.5846
2008-05-27,-5.6213
2008-05-28,0.627
2008-05-29,5.296
2008-05-30,-3.2544
2008-06-02,-0.9174
2008-06-03,1.5432000000000001
2008-06-04,-1.2158
2008-06-05,-0.9231
2008-06-06,-0.6211
2008-06-09,0.625
2008-06-10,0.9317
2008-06-11,-1.75
2008-06-12,0.2153
2008-06-13,-0.3125
2008-06-16,0.0
2008-06-17,-1.2539
2008-06-18,1.5873
2008-06-19,-0.3125
2008-06-20,-1.2539
2008-06-23,-0.9524
2008-06-24,0.0
2008-06-25,-0.3205
2008-06-26,0.6431
2008-06-27,3.8339
2008-06-30,-3.6923
2008-07-01,-2.5559
2008-07-02,-1.6393
2008-07-03,-1.7396
2008-07-07,-1.6219999999999999
2008-07-08,-4.8276
2008-07-09,8.3333
2008-07-10,0.3386
2008-07-11,0.3292
2008-07-14,-1.9933999999999998
2008-07-15,0.0
2008-07-16,2.0339
2008-07-17,3.3223
2008-07-18,1.9293
2008-07-21,-2.5237
2008-07-22,-1.2621
2008-07-23,-9.8656
2008-07-24,9.0909
2008-07-25,7.3333
2008-07-28,0.9317
2008-07-29,-1.2308
2008-07-30,-0.3115
2008-07-31,6.5625
2008-08-01,-4.1056
2008-08-04,-3.0581
2008-08-05,-2.2082
2008-08-06,0.0
2008-08-07,-0.6452
2008-08-08,6.3636
2008-08-11,0.7326
2008-08-12,-7.2727
2008-08-13,4.2484
2008-08-14,0.0
2008-08-15,2.1944
2008-08-18,-1.227
2008-08-19,-3.7267
2008-08-20,0.0
2008-08-21,7.4193999999999996
2008-08-25,-4.2042
2008-08-26,1.8809
2008-08-27,2.7692
2008-08-28,0.8982
2008-08-29,0.8902
2008-09-08,0.0
2008-09-09,-8.5294
2008-09-10,6.7524
2008-09-12,-1.8072
2008-09-15,2.454
2008-09-16,-4.2814
2008-09-17,-4.5668
2008-09-18,9.8001
2008-09-19,-6.8657
2008-09-22,5.4487
2008-09-24,-14.8936
2008-09-25,-2.5
2008-09-29,-3.6630000000000003
2008-09-30,9.505700000000001
2008-10-02,0.3429
2008-10-03,1.1808
2008-10-06,-28.1806
2008-10-07,-4.2857
2008-10-08,40.398
2008-10-09,-0.7796
2008-10-10,-1.6429
2008-10-13,-0.8715
2008-10-14,3.6630000000000003
2008-10-15,1.0601
2008-10-16,3.1469
2008-10-17,2.7119
2008-10-20,8.5809
2008-10-21,1.1246
2008-10-22,-4.4785
2008-10-23,-8.433
2008-10-24,4.7766
2008-10-27,-1.6071
2008-10-28,9.3333
2008-10-29,-3.0488
2008-10-30,2.8302
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,-2.7523
2008-11-05,-2.5157
2008-11-06,-2.8992
2008-11-07,-4.3229
2008-11-10,2.2917
2008-11-11,0.1358
2008-11-12,0.678
2008-11-13,1.0101
2008-11-14,-1.0
2008-11-17,0.0
2008-11-18,0.6734
2008-11-19,-16.388
2008-11-20,15.6
2008-11-21,0.346
2008-11-25,-15.5172
2008-11-26,-0.8163
2008-11-28,2.8807
2008-12-01,0.0
2008-12-02,-20.0
2008-12-03,0.0
2008-12-04,0.0
2008-12-05,-5.5
2008-12-08,12.9101
2008-12-09,-24.5548
2008-12-10,4.9689
2008-12-11,29.5858
2008-12-15,-14.1553
2008-12-16,0.5319
2008-12-17,5.8201
2008-12-18,5.55
2008-12-19,-28.9436
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,-24.0
2008-12-30,19.2982
2008-12-31,-13.0882
2009-01-02,7.445
2009-01-05,0.0
2009-01-06,-0.8514
2009-01-08,19.5215
2009-01-09,-0.3322
2009-01-13,2.6667
2009-01-14,-22.0779
2009-01-15,-0.0104
2009-01-16,0.0104
2009-01-20,29.1667
2009-01-21,-3.2258
2009-01-22,0.6667
2009-01-23,2.649
2009-01-26,-3.2258
2009-01-27,-8.0
2009-01-28,8.6866
2009-01-30,-5.0588
2009-02-02,5.3371
2009-02-03,-20.0
2009-02-06,16.6667
2009-02-09,6.4286
2009-02-10,0.6628
2009-02-11,0.0083
2009-02-12,0.0
2009-02-13,-6.6667
2009-02-17,-7.1429
2009-02-18,-3.8462
2009-02-19,10.4
2009-02-20,-2.1739
2009-02-23,-4.4444
2009-02-25,-16.2791
2009-02-26,7.2222
2009-02-27,15.285
2009-03-02,-6.367
2009-03-03,-6.0
2009-03-04,6.1809
2009-03-05,0.1904
2009-03-06,-20.0
2009-03-09,-15.0
2009-03-10,36.4706
2009-03-11,-0.8621
2009-03-12,4.3478
2009-03-13,0.3333
2009-03-16,6.8106
2009-03-17,-1.2442
2009-03-18,-2.3622
2009-03-20,-5.6452
2009-03-23,-1.7094
2009-03-24,3.9130000000000003
2009-03-25,-2.9289
2009-03-26,-0.8621
2009-03-27,0.0
2009-03-31,3.4783
2009-04-01,1.6806999999999999
2009-04-02,0.0981
2009-04-03,2.3789
2009-04-06,-4.8387
2009-04-07,1.6949
2009-04-08,-2.5
2009-04-09,1.7094
2009-04-13,-14.2857
2009-04-14,11.7647
2009-04-16,-7.8947
2009-04-17,0.9524
2009-04-20,2.0755
2009-04-21,2.5878
2009-04-23,-1.8018
2009-04-27,2.7523
2009-04-28,-6.25
2009-04-29,9.5238
2009-04-30,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,3.2065
2009-05-08,1.1058
2009-05-12,-4.1667
2009-05-13,-4.3587
2009-05-14,15.4677
2009-05-15,0.0
2009-05-18,-1.5748
2009-05-19,0.0
2009-05-20,2.8
2009-05-21,4.2802
2009-05-22,-3.4328
2009-05-26,3.5549
2009-05-27,-2.9851
2009-05-28,-3.0769
2009-05-29,-0.7937
2009-06-01,0.0
2009-06-03,4.0
2009-06-04,-4.6058
2009-06-05,12.8918
2009-06-09,-7.8571
2009-06-10,0.0
2009-06-11,4.6512
2009-06-12,-11.8519
2009-06-15,5.8718
2009-06-16,7.1535
2009-06-17,0.0
2009-06-18,-3.7037
2009-06-19,-10.0
2009-06-22,2.5641
2009-06-23,-6.6562
2009-06-24,15.1657
2009-06-26,-2.3256
2009-06-29,8.7302
2009-06-30,-8.0201
2009-07-01,1.5772
2009-07-02,-0.7813
2009-07-06,-4.7244
2009-07-14,5.7851
2009-07-15,-1.5723
2009-07-16,3.1848
2009-07-17,-0.7692
2009-07-20,-0.0097
2009-07-21,0.785
2009-07-22,-7.6827
2009-07-23,12.4883
2009-07-24,0.0
2009-07-27,2.2222
2009-07-28,0.7246
2009-07-29,-0.7194
2009-07-30,-2.1739
2009-07-31,4.4444
2009-08-03,-0.7092
2009-08-04,1.4196
2009-08-05,0.7131
2009-08-06,-1.3986
2009-08-07,24.1135
2009-08-10,14.2857
2009-08-11,0.0
2009-08-12,9.0063
2009-08-13,-0.9231
2009-08-14,0.0
2009-08-18,-8.7905
2009-08-19,1.5164
2009-08-20,5.3
2009-08-21,-4.5584
2009-08-24,-10.4478
2009-08-25,2.7778
2009-08-26,2.7027
2009-08-27,1.0526
2009-08-28,8.8542
2009-08-31,-6.2201
2009-09-01,-10.7143
2009-09-02,10.85
2009-09-03,2.5839
2009-09-04,-24.1206
2009-09-08,31.7798
2009-09-09,0.5088
2009-09-10,-2.8
2009-09-11,0.3086
2009-09-14,-5.1282
2009-09-15,5.9459
2009-09-16,-13.2653
2009-09-17,11.7647
2009-09-18,-5.2632
2009-09-21,-3.3333
2009-09-22,0.0
2009-09-24,5.7471
2009-09-25,-7.6087
2009-09-28,8.8235
2009-09-29,-2.7027
2009-09-30,-8.3333
2009-10-01,6.0606
2009-10-05,5.7143
2009-10-06,5.4054
2009-10-07,-12.3077
2009-10-08,4.6784
2009-10-09,0.5517
2009-10-12,-3.3266
2009-10-13,-2.2989
2009-10-14,2.9412000000000003
2009-10-15,0.0
2009-10-16,-7.4286
2009-10-19,4.321
2009-10-20,0.5917
2009-10-21,-11.7647
2009-10-22,0.6667
2009-10-23,4.6358
2009-10-26,-7.5949
2009-10-27,1.3699
2009-10-28,-8.7838
2009-10-29,18.5185
2009-10-30,-16.25
2009-11-02,8.209
2009-11-03,-3.4483
2009-11-04,0.0
2009-11-05,7.1429
2009-11-06,10.0
2009-11-09,3.0303
2009-11-10,-5.8824
2009-11-11,5.625
2009-11-12,-7.1006
2009-11-13,-4.4586
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,-1.6667
2009-11-19,1.6949
2009-11-20,-0.6667
2009-11-23,-9.396
2009-11-25,3.9861
2009-11-27,2.5778
2009-11-30,2.0833
2009-12-01,-12.2449
2009-12-02,-4.6512
2009-12-03,0.0711
2009-12-04,-2.1022
2009-12-07,7.0539
2009-12-08,-9.3023
2009-12-09,10.2564
2009-12-10,5.4264
2009-12-11,6.6176
2009-12-14,-8.2759
2009-12-15,-6.015
2009-12-16,7.2
2009-12-17,-6.7164
2009-12-18,-8.8
2009-12-21,5.2632
2009-12-22,4.1667
2009-12-23,0.8
2009-12-24,-7.9365
2009-12-28,-4.9138
2009-12-29,15.1405
2009-12-30,-4.7244
2009-12-31,4.1322
2010-01-04,2.3810000000000002
2010-01-05,-2.3256
2010-01-06,1.5873
2010-01-07,-0.7813
2010-01-08,-1.5748
2010-01-11,0.0
2010-01-12,12.0
2010-01-13,5.7143
2010-01-14,4.0541
2010-01-15,-4.6997
2010-01-19,-7.3333
2010-01-20,0.0
2010-01-21,2.2059
2010-01-22,-1.5108000000000001
2010-01-25,0.8035
2010-01-26,-2.1739
2010-01-27,0.0
2010-02-01,0.0
2010-02-02,-0.7407
2010-02-03,5.9701
2010-02-04,-4.9296
2010-02-05,5.1852
2010-02-08,-9.8592
2010-02-09,3.1152
2010-02-10,0.0095
2010-02-11,-0.7576
2010-02-12,0.0
2010-02-17,-1.5267
2010-02-18,-6.9767
2010-02-19,0.0
2010-02-22,5.8333
2010-02-23,-4.7244
2010-02-24,3.3058
2010-02-26,-1.6
2010-03-01,4.065
2010-03-02,-8.5938
2010-03-03,5.1282
2010-03-04,-6.5041
2010-03-05,4.3478
2010-03-08,1.6667
2010-03-09,12.2951
2010-03-10,27.7372
2010-03-11,3.4286
2010-03-12,-8.8398
2010-03-15,-10.303
2010-03-16,-8.7838
2010-03-17,10.3704
2010-03-18,2.6846
2010-03-19,-9.8039
2010-03-22,3.6231999999999998
2010-03-23,-2.0979
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,7.1429
2010-03-29,-4.6667
2010-03-30,1.3986
2010-03-31,-2.0603
2010-04-01,30.8776
2010-04-05,7.0684
2010-04-06,0.5025
2010-04-07,1.5
2010-04-08,5.4187
2010-04-09,9.8131
2010-04-12,-5.0213
2010-04-13,0.322
2010-04-14,-1.7501
2010-04-15,0.0
2010-04-16,-1.8182
2010-04-19,3.2407
2010-04-20,-3.1334
2010-04-21,-0.4687
2010-04-22,-1.907
2010-04-23,2.0389
2010-04-26,-0.5576
2010-04-27,-0.3183
2010-04-28,0.7881
2010-04-29,-2.7907
2010-04-30,0.0
2010-05-03,5.7476
2010-05-04,-0.0057
2010-05-05,-0.4525
2010-05-06,-0.4545
2010-05-07,-4.1096
2010-05-10,2.3810000000000002
2010-05-11,16.2791
2010-05-12,13.6
2010-05-13,-5.9859
2010-05-14,0.7491
2010-05-17,-14.1264
2010-05-18,0.4329
2010-05-19,-3.0172
2010-05-20,5.7778
2010-05-21,0.0
2010-05-24,1.2605
2010-05-25,-5.8091
2010-05-26,1.3216
2010-05-27,1.7391
2010-05-28,6.8376
2010-06-01,5.2
2010-06-02,-6.8441
2010-06-03,8.1633
2010-06-04,-1.1769
2010-06-07,-0.7136
2010-06-08,-1.1586
2010-06-09,-1.9407
2010-06-10,-0.005
2010-06-11,2.5397
2010-06-14,-5.9597999999999995
2010-06-15,2.8807
2010-06-16,0.8
2010-06-17,5.1587
2010-06-18,-8.3019
2010-06-21,4.5216
2010-06-22,-5.1134
2010-06-23,-8.2988
2010-06-24,9.9548
2010-06-25,3.7037
2010-06-28,-3.1746
2010-06-29,-2.3284000000000002
2010-06-30,4.9015
2010-07-01,-8.8
2010-07-06,5.2632
2010-07-07,2.5
2010-07-08,8.9431
2010-07-09,-1.1194
2010-07-12,-1.8868
2010-07-13,4.2308
2010-07-14,-1.476
2010-07-15,4.8689
2010-07-16,-5.3571
2010-07-19,4.9056999999999995
2010-07-20,-1.4388
2010-07-21,2.1898
2010-07-22,-3.2143
2010-07-23,3.321
2010-07-26,-5.3571
2010-07-27,1.5093999999999999
2010-07-28,0.7435
2010-07-29,3.69
2010-07-30,3.2073
2010-08-02,2.1335
2010-08-03,1.2829
2010-08-04,2.3333
2010-08-05,-4.2345
2010-08-06,-4.7619
2010-08-09,-3.9286
2010-08-10,0.0
2010-08-11,-1.487
2010-08-13,-5.6604
2010-08-16,-4.0
2010-08-17,0.0
2010-08-18,-1.0156
2010-08-19,1.2786
2010-08-20,3.9069000000000003
2010-08-24,1.595
2010-08-25,-1.5699999999999998
2010-08-26,-3.5324999999999998
2010-08-27,-0.8578
2010-08-30,2.8858
2010-08-31,-3.6585
2010-09-01,0.4219
2010-09-03,0.0053
2010-09-08,-0.8455
2010-09-09,-4.2373
2010-09-10,4.4192
2010-09-13,-3.8085
2010-09-14,5.7269
2010-09-15,-5.25
2010-09-16,0.2639
2010-09-17,3.5088
2010-09-20,-1.6949
2010-09-21,4.569
2010-09-22,-1.8961000000000001
2010-09-27,-2.9412000000000003
2010-09-28,0.4329
2010-09-29,2.7317
2010-09-30,-1.8251
2010-10-05,0.4327
2010-10-06,2.5479000000000003
2010-10-07,-1.6547
2010-10-08,-0.3534
2010-10-11,-2.186
2010-10-12,-0.4329
2010-10-13,0.0
2010-10-14,-1.7391
2010-10-15,-0.4425
2010-10-18,-1.3333
2010-10-20,2.7027
2010-10-21,-2.6316
2010-10-22,6.3063
2010-10-25,-5.0847
2010-10-26,-1.7856999999999998
2010-10-27,4.5455
2010-10-28,-4.3478
2010-10-29,0.0
2010-11-01,-0.4545
2010-11-02,-0.9075
2010-11-03,-3.1219
2010-11-04,-1.0643
2010-11-05,8.8942
2010-11-08,5.9603
2010-11-10,-4.5833
2010-11-11,-7.4236
2010-11-12,2.3585
2010-11-15,0.0
2010-11-16,6.9124
2010-11-17,7.3276
2010-11-18,-7.6305
2010-11-19,-2.1739
2010-11-22,1.3333
2010-11-23,8.3279
2010-11-24,-1.6145
2010-11-29,-8.642
2010-11-30,-4.5045
2010-12-01,10.9139
2010-12-02,-1.7596
2010-12-03,0.4329
2010-12-06,-1.7241
2010-12-07,3.0702
2010-12-08,0.0
2010-12-09,-3.4043
2010-12-10,1.7621
2010-12-14,6.0606
2010-12-15,0.4082
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,-3.6635999999999997
2010-12-21,3.3810000000000002
2010-12-22,-1.2245
2010-12-23,3.311
2010-12-27,-0.005
2010-12-28,-7.2
2010-12-30,0.0
2010-12-31,6.8966
2011-01-03,-4.4355
2011-01-04,18.1435
2011-01-05,-7.1429
2011-01-06,-2.3077
2011-01-07,-3.8238
2011-01-10,-0.527
2011-01-11,-0.823
2011-01-12,-0.4149
2011-01-13,2.0833
2011-01-14,-2.0408
2011-01-18,-2.9167
2011-01-20,-1.7167
2011-01-21,0.0
2011-01-24,0.4367
2011-01-25,2.1739
2011-01-26,1.7021
2011-01-27,0.0
2011-01-28,-2.568
2011-01-31,-0.7998
2011-02-02,1.7316
2011-02-03,-2.1277
2011-02-07,-1.3043
2011-02-08,3.9593
2011-02-10,-0.8422
2011-02-11,-1.2821
2011-02-14,-2.1645
2011-02-15,0.0
2011-02-16,0.885
2011-02-17,1.3158
2011-02-18,-1.2987
2011-02-22,3.0702
2011-02-25,1.7021
2011-02-28,-1.6736
2011-03-01,-4.2553
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,2.2278000000000002
2011-03-07,-2.1792
2011-03-08,6.6667
2011-03-09,-6.2552
2011-03-10,0.8945
2011-03-11,-1.7621
2011-03-14,0.0
2011-03-15,1.3453
2011-03-16,-3.0918
2011-03-18,-5.0283
2011-03-21,2.8846
2011-03-22,2.5380000000000003
2011-03-25,-4.7538
2011-03-28,7.177
2011-03-29,-2.6786
2011-03-30,2.7523
2011-03-31,2.6786
2011-04-01,-8.2609
2011-04-04,-2.8436
2011-04-05,3.4146
2011-04-06,-3.3019
2011-04-07,9.7561
2011-04-08,-2.2222
2011-04-11,2.7273
2011-04-12,-0.4425
2011-04-13,-3.3333
2011-04-14,1.6092
2011-04-15,3.6199
2011-04-18,0.4367
2011-04-19,-3.4783
2011-04-20,-7.2072
2011-04-25,4.4084
2011-04-26,0.8921
2011-04-27,3.22
2011-04-29,-5.3519
2011-05-02,5.6604
2011-05-03,-4.1964
2011-05-05,-2.1435
2011-05-06,2.8571
2011-05-09,-0.3646
2011-05-10,0.302
2011-05-11,-12.4443
2011-05-12,28.5714
2011-05-13,2.8807
2011-05-16,2.0
2011-05-18,-16.0784
2011-05-19,1.8692
2011-05-20,0.4587
2011-05-23,-2.7397
2011-05-24,-0.7512
2011-05-25,-1.1412
2011-05-26,17.2319
2011-05-27,8.1633
2011-05-31,-1.8868
2011-06-01,-7.3077
2011-06-02,-6.2241
2011-06-03,4.0265
2011-06-06,17.8169
2011-06-07,7.9471
2011-06-08,2.0067
2011-06-09,-4.918
2011-06-10,1.7241
2011-06-13,0.0
2011-06-14,-17.9661
2011-06-15,10.3306
2011-06-16,-1.8727
2011-06-17,-3.4351
2011-06-20,13.4338
2011-06-21,2.0907
2011-06-22,-3.0675
2011-06-23,-4.9296
2011-06-24,2.963
2011-06-27,-10.4272
2011-06-28,4.4124
2011-06-29,2.3077
2011-06-30,4.1353
2011-07-01,-2.1661
2011-07-05,-12.9151
2011-07-06,0.4237
2011-07-07,7.5949
2011-07-08,5.098
2011-07-11,-4.4776
2011-07-12,0.7813
2011-07-13,10.4603
2011-07-14,0.25
2011-07-15,0.1094
2011-07-18,1.3942
2011-07-19,0.0
2011-07-20,-3.4483
2011-07-21,0.0
2011-07-22,3.5714
2011-07-25,-6.8966
2011-07-26,-2.963
2011-07-27,3.8167999999999997
2011-07-28,-0.7353
2011-07-29,1.8519
2011-08-01,-3.6364
2011-08-02,4.5283
2011-08-03,-6.1372
2011-08-04,-9.6154
2011-08-05,1.7074
2011-08-08,4.1787
2011-08-09,1.4056
2011-08-10,-20.0
2011-08-11,11.8812
2011-08-12,-6.1947
2011-08-15,0.4717
2011-08-17,6.5728
2011-08-18,-4.4053
2011-08-19,0.4608
2011-08-22,3.211
2011-08-23,-5.7778
2011-08-24,1.4151
2011-08-25,0.4651
2011-08-26,4.6354
2011-08-29,-3.1165
2011-08-30,-0.8991
2011-08-31,5.9908
2011-09-01,-1.3043
2011-09-06,-6.6079
2011-09-07,1.8868
2011-09-08,0.9259
2011-09-09,-0.9174
2011-09-12,0.0
2011-09-13,-2.3148
2011-09-14,-3.7915
2011-09-15,-3.9409
2011-09-16,12.3077
2011-09-19,-4.1096
2011-09-20,-5.2381
2011-09-21,1.5074999999999998
2011-09-22,-0.9901
2011-09-23,-3.0
2011-09-26,-5.6701
2011-09-27,1.0929
2011-09-28,1.0811
2011-09-30,1.6042999999999998
2011-10-03,-5.2632
2011-10-04,1.6667
2011-10-05,-7.1038
2011-10-06,2.9412000000000003
2011-10-07,5.1429
2011-10-10,-13.0435
2011-10-11,1.25
2011-10-12,2.4769
2011-10-14,2.1422
2011-10-17,-1.5149
2011-10-18,-1.7964
2011-10-19,-1.8293
2011-10-20,3.6025
2011-10-21,6.7146
2011-10-24,-0.5618
2011-10-26,-6.2147
2011-10-27,12.6431
2011-10-28,1.6111
2011-10-31,-10.526299999999999
2011-11-01,-2.9412000000000003
2011-11-02,0.0
2011-11-03,1.2121
2011-11-04,2.3952
2011-11-07,-4.6784
2011-11-08,7.9755
2011-11-09,-0.0071
2011-11-11,-6.2433
2011-11-14,3.0303
2011-11-15,-4.1176
2011-11-16,4.2945
2011-11-17,-1.7647
2011-11-18,-1.1976
2011-11-21,-5.4545
2011-11-22,2.5641
2011-11-23,-6.25
2011-11-25,-3.3333
2011-11-28,-20.0
2011-11-29,-13.7931
2011-11-30,-0.5
2011-12-01,0.5025
2011-12-02,5.0
2011-12-05,14.2857
2011-12-06,24.1667
2011-12-07,6.7114
2011-12-08,-13.836500000000001
2011-12-09,2.9196999999999997
2011-12-12,3.5461
2011-12-13,0.0
2011-12-14,-9.7945
2011-12-15,9.3394
2011-12-16,-16.6667
2011-12-19,4.1667
2011-12-20,-4.0
2011-12-21,9.1667
2011-12-22,1.9083999999999999
2011-12-23,-7.1161
2011-12-27,41.129
2011-12-28,-4.5714
2011-12-29,-22.1557
2011-12-30,17.6923
2012-01-04,4.5752
2012-01-05,-2.5
2012-01-06,-7.0513
2012-01-09,2.069
2012-01-10,6.7568
2012-01-11,-4.4304
2012-01-12,-6.6225000000000005
2012-01-13,7.8014
2012-01-17,-9.8684
2012-01-18,5.8394
2012-01-19,-10.3448
2012-01-20,-2.3077
2012-01-23,12.5886
2012-01-24,-7.6842
2012-01-25,-2.2727
2012-01-26,-5.4264
2012-01-27,0.0
2012-01-30,-13.9344
2012-01-31,8.5714
2012-02-01,3.5088
2012-02-02,29.661
2012-02-03,4.5752
2012-02-06,9.375
2012-02-07,-1.7143000000000002
2012-02-08,-1.7442
2012-02-09,-2.3669000000000002
2012-02-10,0.0
2012-02-13,7.8788
2012-02-14,23.5955
2012-02-15,-10.9091
2012-02-16,7.6531
2012-02-17,-0.4739
2012-02-21,-4.7619
2012-02-22,1.5
2012-02-23,3.4483
2012-02-24,-0.9524
2012-02-27,-1.4363000000000001
2012-02-28,-1.1463
2012-02-29,1.1534
2012-03-01,-3.4146
2012-03-02,0.0
2012-03-05,-4.0404
2012-03-06,2.6316
2012-03-07,0.0
2012-03-08,3.0769
2012-03-09,1.99
2012-03-12,-4.3902
2012-03-13,3.0612
2012-03-14,-0.9901
