ticker,CRBO US Equity
2002-12-04,0.0
2003-01-08,0.0
2003-01-24,7.5
2003-03-11,2.3256
2003-03-17,25.0
2003-03-19,-18.1818
2003-03-26,-8.8889
2003-04-03,-17.0732
2003-04-15,-29.4118
2003-04-24,66.6667
2003-05-12,-37.5
2003-06-13,0.0
2003-07-01,0.0
2003-07-21,4.0
2003-07-22,0.0
2003-07-31,3.8462
2003-08-15,18.5185
2003-08-21,0.0
2003-09-12,-6.25
2003-10-13,0.0
2003-10-17,-3.3333
2003-10-21,0.0
2003-10-23,0.0
2003-10-24,5.5172
2003-10-30,0.0
2003-11-04,148.366
2003-11-05,-60.5263
2003-11-14,83.3333
2003-12-30,0.0
2004-01-29,0.0
2004-02-02,-18.1818
2004-02-05,0.0
2004-03-08,20.0
2004-03-09,-24.0741
2004-03-24,0.0
2004-03-26,0.0
2004-04-05,0.0
2004-05-03,0.0
2004-05-04,0.0
2004-05-10,0.0
2004-05-18,-2.439
2004-06-14,27.5
2004-06-22,3.9215999999999998
2004-06-29,13.2075
2004-07-02,-8.3333
2004-07-14,0.0
2004-08-03,0.0
2004-08-11,0.0
2004-08-23,0.0
2004-08-24,27.2727
2004-09-14,-24.2857
2004-10-08,-24.5283
2004-10-18,35.0
2004-11-02,-31.4815
2004-11-05,45.9459
2004-12-09,-31.4815
2004-12-20,0.0
2005-01-18,0.0
2005-01-20,0.0
2005-02-02,0.0
2005-02-07,0.0
2005-02-11,0.0
2005-03-07,7.027
2005-03-09,-9.0909
2005-03-17,5.5556
2005-03-23,-5.2632
2005-04-06,-44.4444
2005-04-08,-20.0
2005-04-19,-6.25
2005-04-26,0.0
2005-04-27,73.3333
2005-05-02,-42.3077
2005-05-04,-18.6667
2005-05-05,113.1148
2005-05-09,-15.3846
2005-05-17,-18.1818
2005-06-03,0.0
2005-06-08,-5.5556
2005-06-14,-5.8824
2005-07-07,26.25
2005-07-15,-5.9406
2005-07-20,21.0526
2005-08-17,-17.3913
2005-09-07,0.0
2005-09-12,0.0
2005-09-13,0.0
2005-09-14,14.7368
2005-09-19,0.9174
2005-09-21,-11.818200000000001
2005-10-03,23.7113
2005-11-29,-15.8333
2005-12-12,0.0
2005-12-23,0.0
2005-12-29,-3.9604
2006-01-17,28.866
2006-01-20,-28.0
2006-01-31,0.0
2006-02-01,38.8889
2006-02-02,20.0
2006-02-06,3.3333
2006-02-08,0.0
2006-02-14,0.0
2006-02-15,-34.1935
2006-02-21,7.8431
2006-02-27,10.0
2006-03-09,7.438
2006-04-06,16.1538
2006-04-12,0.0
2006-04-21,2.649
2006-05-01,0.0
2006-05-23,96.7742
2006-05-24,121.3115
2006-05-25,-18.5185
2006-05-26,-9.0909
2006-06-02,20.0
2006-06-06,-3.3333
2006-06-30,-22.4138
2006-07-07,-9.7778
2006-07-14,0.0
2006-07-25,0.0
2006-08-04,-5.1724
2006-08-15,3.8961
2006-08-18,1.25
2006-08-21,-1.2346
2006-08-24,-1.25
2006-09-11,-1.2658
2006-09-14,0.0
2006-09-19,-7.1795
2006-09-22,-0.5525
2006-09-28,-16.6667
2006-10-03,20.0
2006-10-05,0.0
2006-10-11,8.3333
2006-10-13,0.0
2006-10-17,2.5641
2006-10-19,11.25
2006-10-20,0.0
2006-10-23,12.3596
2006-10-24,0.0
2006-10-25,0.0
2006-10-26,0.0
2006-11-13,20.0
2006-11-14,-33.3333
2006-11-17,75.0
2006-12-06,0.0
2006-12-18,-28.5714
2006-12-28,20.0
2007-01-11,-29.0
2007-03-20,0.939
2007-05-09,0.0
2007-05-10,-9.3023
2007-05-31,-19.2308
2007-06-01,0.3175
2007-06-04,0.0
2007-06-11,-24.0506
2007-06-25,0.0
2007-06-28,0.0
2007-07-25,-6.25
2007-08-03,-15.5556
2007-08-24,-5.2632
2007-08-28,11.1111
2007-09-06,-2.5
2007-09-21,25.641
2007-10-12,0.0
2007-10-19,-28.5714
2007-10-30,-8.5714
2007-11-01,0.0
2007-11-05,0.0
2007-11-08,0.0
2007-12-17,0.0
2008-01-14,0.0
2008-01-24,0.0
2008-02-22,0.0
2008-03-05,-9.375
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,0.0
2008-03-27,0.0
2008-04-04,0.0
2008-04-23,-6.8966
2008-04-28,0.0
2008-05-08,-7.4074
2008-05-28,0.0
2008-06-09,0.0
2008-06-19,-21.6
2008-06-20,3.0612
2008-07-08,0.0
2008-07-09,0.9901
2008-08-15,12.7451
2008-09-11,4.3478
2008-09-26,-18.1979
2008-10-03,-8.3153
2008-11-20,-1.1111
2008-12-03,-15.7303
2008-12-09,0.0
2009-01-15,40.0
2009-01-23,-28.5714
2009-03-12,0.0
2009-03-30,0.0
2009-04-07,6.6667
2009-04-28,1.25
2009-05-01,0.0
2009-05-22,1.2346
2009-06-12,-20.7317
2009-07-13,-7.6923
2009-08-13,75.0
2009-09-11,-38.0952
2009-09-17,0.0
2009-09-30,0.0
2009-12-30,56.9231
2009-12-31,-1.9607999999999999
2010-01-22,-34.0
2010-01-25,0.0
2010-02-08,1.5152
2010-02-22,52.2388
2010-07-19,-33.3333
2010-07-30,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-31,48.5294
2010-12-21,-30.6931
2011-01-07,0.0
2011-01-11,1.4285999999999999
2011-02-01,0.0
2011-02-07,7.0423
2011-02-17,22.3684
2011-02-18,-19.3548
2011-03-01,34.6667
2011-03-02,0.0
2011-04-15,-0.9901
2011-04-25,0.0
2011-04-26,20.0
2011-04-28,0.0
2011-05-13,0.0
2011-06-02,-41.6667
2011-06-08,0.0
2011-06-20,-8.5714
2011-06-22,-37.5
2011-06-30,50.0
2011-07-01,0.0
2011-07-05,148.3333
2011-07-06,-2.6846
2011-07-07,-3.4483
2011-07-08,-27.8571
2011-07-15,-0.9901
2011-07-19,-2.0
2011-07-20,-38.7755
2011-07-22,50.0
2011-07-25,0.0
2011-07-27,-11.1111
2011-08-01,1.25
2011-08-03,19.7531
2011-08-10,-17.5258
2011-08-24,0.0
2011-11-02,-31.25
2011-12-09,83.6364
2011-12-14,-43.5644
2011-12-30,22.807
2012-01-13,0.0
2012-01-25,-34.2857
2012-01-30,52.1739
2012-02-02,-34.2857
2012-02-07,-23.913
2012-02-08,71.4286
2012-02-21,25.0
2012-03-12,-13.3333
2012-03-15,-0.7692
2012-03-28,-20.9302
2012-04-12,-17.647100000000002
2012-04-13,-4.7619
2012-04-17,-25.0
2012-04-25,70.0
2012-04-30,-31.3725
2012-05-04,1.4285999999999999
2012-05-07,12.6761
2012-05-08,-12.5
2012-05-09,14.2857
2012-05-10,-12.5
2012-05-11,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-18,0.0
2012-05-22,8.5714
2012-06-04,-34.2105
2012-06-05,24.0
2012-07-26,-19.3548
2012-07-27,80.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-24,22.0
2012-08-27,0.1821
2012-09-04,-7.2727
2012-09-05,1.9607999999999999
2012-09-11,-11.538499999999999
2012-09-18,8.6957
2012-09-19,4.0
2012-09-25,-3.8462
2012-09-28,-8.0
2012-10-01,8.6957
2012-10-02,0.0
2012-10-10,10.0
2012-10-16,-9.0909
2012-10-17,0.0
2012-10-24,-4.0
2012-10-31,0.0
2012-11-09,-2.0833
2012-11-14,0.0
2012-11-20,14.4681
2012-11-23,0.3717
2012-12-03,0.0
2012-12-06,-16.6667
2012-12-07,-6.6667
2012-12-11,4.7619
2012-12-17,-9.0909
2012-12-18,0.0
2012-12-24,0.0
2013-01-02,25.0
2013-01-10,-18.0
2013-01-11,19.5122
2013-01-16,2.0408
2013-01-17,10.0
2013-01-18,0.0
2013-01-22,-7.2727
2013-01-23,7.8431
2013-02-05,-7.2727
2013-02-06,15.6863
2013-02-07,1.6949
2013-02-11,0.0
2013-02-12,0.0
2013-02-14,6.6667
2013-02-15,-5.9375
2013-02-21,-0.3322
2013-03-04,5.0
2013-03-06,6.3492
2013-03-20,0.0
2013-03-28,-2.9851
2013-04-01,-1.5385
2013-04-08,-6.25
2013-04-12,8.3333
2013-04-15,-4.6154
2013-04-19,1.6129
2013-04-24,2.3810000000000002
2013-04-30,0.7752
2013-05-02,7.6923
2013-05-30,34.2857
2013-06-03,0.0
2013-06-12,-34.0426
2013-06-20,-19.3548
2013-06-21,20.0
2013-06-24,-16.6667
2013-06-25,20.0
2013-07-15,16.6667
2013-07-18,7.1429
2013-07-23,18.6667
2013-07-30,0.0
2013-08-01,1.1236
2013-08-02,0.0
2013-08-08,-2.2222
2013-08-09,0.0
2013-08-12,-3.4091
2013-08-13,0.0
2013-08-14,0.0
2013-08-15,0.0
2013-08-22,-5.8824
2013-08-29,12.5
2013-09-03,-11.1111
2013-09-18,0.0
2013-09-19,-6.25
2013-09-20,6.6667
2013-09-26,6.25
2013-09-27,0.0
2013-09-30,-5.8824
2013-10-02,0.0
2013-10-03,0.0
2013-10-09,6.25
2013-10-10,-11.7647
2013-10-11,6.6667
2013-10-14,-2.5
2013-10-15,2.5641
2013-10-16,0.0
2013-10-21,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-11-26,0.0
2013-12-03,0.0
2013-12-05,6.25
2013-12-10,0.0
2013-12-18,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-09,0.0
2014-01-14,0.0
2014-01-22,0.0
2014-01-27,0.0
2014-02-07,0.0
2014-02-11,2.3529
2014-02-14,-2.2989
2014-02-24,0.0
2014-02-28,3.5294
2014-03-05,-3.4091
2014-03-07,0.0
2014-03-12,-1.1764999999999999
2014-03-17,1.1905000000000001
2014-03-24,0.0
2014-03-26,0.0
2014-03-28,0.0
2014-04-03,0.0
2014-04-08,0.0
2014-04-16,0.0
2014-05-08,0.0
2014-05-09,2.3529
2014-05-12,-2.2989
2014-05-13,2.3529
2014-05-15,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-06-02,-5.7471
2014-06-04,6.0976
2014-06-05,-5.7471
2014-06-09,-2.439
2014-06-10,0.0
2014-06-11,6.25
2014-06-13,5.8824
2014-06-16,0.0
2014-06-17,2.2222
2014-06-18,0.0
2014-06-19,-0.2174
2014-06-23,0.2179
2014-06-26,2.1739
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-03,4.2553
2014-07-08,-2.0408
2014-07-09,0.0
2014-07-14,1.0417
2014-07-15,-2.0619
2014-07-16,2.1053
2014-07-22,-7.2165
2014-07-23,-7.2222
2014-07-24,2.9939999999999998
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-04,0.0
2014-08-14,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-09-02,-1.1628
2014-09-03,0.0
2014-09-04,0.0
2014-09-08,-2.3529
2014-09-09,0.0
2014-09-24,8.4337
2014-09-26,-5.5556
2014-10-01,1.1764999999999999
2014-10-02,-1.1628
2014-10-03,5.8824
2014-10-10,0.0
2014-10-14,-22.2222
2014-10-15,14.2857
2014-10-17,0.0
2014-10-20,6.25
2014-10-21,-5.8824
2014-10-29,0.0
2014-10-31,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-14,-18.75
2014-11-17,23.0769
2014-11-18,0.0
2014-11-20,-6.25
2014-11-24,-13.3333
2014-11-25,15.3846
2014-12-01,0.0
2014-12-03,-6.6667
2014-12-04,-2.8571
2014-12-11,0.0
2014-12-18,14.7059
2014-12-23,-12.8205
2014-12-30,-5.8824
2015-01-08,-9.375
2015-01-09,25.8621
2015-01-14,-6.1644
2015-01-22,2.1898
2015-02-09,0.0
2015-02-19,-14.2857
2015-02-20,16.6667
2015-02-25,-7.1429
2015-03-11,7.6923
2015-03-12,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,-7.1429
2015-03-25,0.0
2015-04-01,0.0
2015-04-06,7.6923
2015-04-07,-7.1429
2015-04-09,0.0
2015-04-22,0.0
2015-04-24,7.6923
2015-05-04,-2.8571
2015-05-15,0.0
2015-05-18,1.4706000000000001
2015-05-20,4.3478
2015-05-21,0.0
2015-06-04,4.1493
2015-06-16,-1.3169
2015-06-17,0.0
2015-06-25,1.3514
2015-06-29,-1.3333
2015-07-01,-18.9189
2015-07-06,8.3333
2015-07-15,0.0
2015-07-23,13.8462
2015-07-24,0.0
2015-07-29,-5.4054
2015-08-05,-12.857099999999999
2015-08-12,0.0
2015-08-19,18.0328
2015-08-31,-22.2222
2015-09-03,16.0714
2015-09-17,0.0
2015-10-15,-15.3846
2015-10-16,16.3636
2015-10-30,0.0
2015-11-02,-6.25
2015-11-12,-30.0
2015-11-17,19.0476
2015-12-02,-30.0
2015-12-15,14.2857
2015-12-21,75.0
2015-12-30,-42.8571
2015-12-31,75.0
2016-01-04,0.0
2016-01-19,-47.1429
2016-01-20,0.0
2016-02-08,-18.9189
2016-02-09,-33.3333
2016-02-16,-9.5
2016-03-04,2.2099
2016-03-07,18.9189
2016-03-24,13.6364
2016-03-30,0.0
2016-04-13,0.0
2016-04-22,12.0
2016-04-27,7.1429
2016-04-28,0.0
2016-05-02,-15.0
2016-05-06,1.9607999999999999
2016-05-26,0.0
2016-06-10,-0.0481
2016-07-01,15.4401
2016-08-01,-16.6667
2016-08-04,0.0
2016-08-05,2.0
2016-08-25,25.4902
2016-09-28,-37.5
2016-09-30,0.0
2016-10-20,60.0
2016-10-24,-9.8438
2016-10-25,10.9185
2016-10-28,0.0
2016-11-03,-21.875
2016-11-07,0.0
2016-11-08,28.0
2016-11-09,15.625
2016-11-15,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,-2.7027
2016-12-13,2.7778
2016-12-14,-2.7027
2016-12-15,2.7778
2016-12-20,8.1081
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,12.5
2016-12-28,0.0
2017-01-06,17.7778
2017-01-11,-5.6604
2017-01-20,0.0
2017-01-26,-2.0
2017-01-27,2.0408
2017-01-31,0.0
2017-02-01,-40.0
2017-02-03,70.0
2017-02-16,-41.1765
2017-02-21,33.3333
2017-02-22,25.0
2017-02-23,4.0
2017-03-02,1.9231
2017-03-06,0.0
2017-03-16,0.1887
2017-03-22,3.5782
2017-03-29,4.5455
2017-04-03,0.0
2017-04-04,2.1739
2017-04-05,0.0
2017-04-21,-6.383
2017-04-28,9.0909
2017-05-15,0.0
2017-05-17,-16.6667
2017-05-19,20.0
2017-05-26,-14.5833
2017-06-22,2.439
2017-06-27,0.0
2017-07-19,0.9524
2017-07-31,-0.9434
2017-08-22,0.0
2017-09-08,0.0
2017-09-19,0.0
2017-10-03,16.6667
2017-11-15,2.0408
2017-11-16,1.3599999999999999
2017-11-17,0.0
2017-11-22,0.6314
2017-11-28,0.0
2017-12-01,3.9215999999999998
2017-12-05,-16.9811
2017-12-19,-9.1818
2017-12-21,10.01
2017-12-26,0.091
2018-01-17,-9.0909
2018-03-23,-2.0
2018-04-10,4.5918
2018-05-21,0.0
2018-06-04,-2.439
2018-06-05,0.0
2018-06-14,20.0
2018-06-20,0.0
2018-06-29,0.0
2018-07-11,8.3333
2018-07-17,-18.4615
2018-07-19,0.0
2018-08-28,0.4717
2018-08-29,-2.8169
2018-08-31,-0.4831
2018-09-26,0.5825
2018-09-28,0.0
2018-10-01,-32.4324
2018-10-03,7.1429
2018-10-04,0.0
2018-10-11,3.3333
2018-10-16,0.0
2018-10-19,16.129
2018-11-01,2.7778
2018-11-05,0.0
2018-12-14,0.0
2019-02-06,0.0
2019-03-21,0.0
2019-03-22,8.1081
2019-04-10,0.0
2019-05-29,-10.0
2019-06-11,-44.4444
2019-06-28,60.0
2019-07-30,-37.5
2019-09-17,-10.0
2019-09-25,-11.1111
2019-10-28,-10.0
2019-10-29,5.5556
2019-10-31,-7.6316
2019-11-14,-0.2849
2019-11-19,0.0
2019-11-21,8.5714
2019-12-04,0.0
2019-12-30,-17.1053
2020-01-03,18.4127
2020-01-06,7.2386
2020-02-19,12.5
2020-02-26,-5.5556
2020-03-10,1.1764999999999999
2020-03-17,-19.7674
2020-04-01,-4.3478
2020-04-08,-61.8152
2020-04-13,295.2067
2020-04-14,-19.6787
2020-04-20,-42.5
2020-04-22,30.4348
2020-04-30,7.3333
2020-05-04,18.0124
2020-05-05,-0.5263
2020-05-06,-0.7963
2020-05-11,-19.9979
2020-05-13,0.0
2020-05-18,7.3333
2020-05-26,-6.8323
2020-05-29,7.0
2020-06-01,-6.5421
2020-06-02,0.0
2020-06-04,-13.3333
2020-06-05,17.6923
2020-06-08,-15.0327
2020-06-10,13.461500000000001
2020-06-11,1.6949
2020-06-15,-1.6667
2020-06-19,-8.4746
2020-06-22,1.4815
2020-06-24,-45.2555
2020-06-25,-13.3333
2020-06-26,-7.6923
2020-06-29,-1.6667
2020-06-30,-13.5593
2020-07-01,-1.9607999999999999
2020-07-02,2.0
2020-07-06,7.8431
2020-07-07,-9.0909
2020-07-08,0.0
2020-07-09,0.0
2020-07-13,0.0
2020-07-14,-5.0
2020-07-15,4.2105
2020-07-16,0.0
2020-07-17,-7.0707
2020-07-20,-2.1739
2020-07-22,-5.5556
2020-07-23,-1.1764999999999999
2020-07-27,-32.1429
2020-07-28,8.7719
2020-07-29,-3.2258
2020-07-30,-54.1667
2020-07-31,85.4545
