ticker,CLOW US Equity
2016-06-01,2.5641
2016-06-02,-2.5
2016-06-03,0.4274
2016-06-06,2.1277
2016-06-07,16.6667
2016-06-08,0.0
2016-06-09,14.2857
2016-06-10,1.875
2016-06-14,-1.8405
2016-06-15,30.0
2016-06-16,-23.3173
2016-06-20,0.3135
2016-06-21,11.5625
2016-06-22,-10.3641
2016-06-24,0.0
2016-06-27,0.0
2016-06-29,0.0
2016-06-30,0.625
2016-07-01,-0.6211
2016-07-05,10.0
2016-07-06,13.6364
2016-07-07,-20.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,-45.0
2016-07-15,51.1364
2016-07-18,13.5338
2016-07-19,0.6623
2016-07-20,-10.526299999999999
2016-07-21,-29.4118
2016-07-22,-8.3333
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,18.1818
2016-07-28,1.4423
2016-07-29,-1.4218
2016-08-01,15.3846
2016-08-02,-26.6667
2016-08-03,0.0
2016-08-04,50.0
2016-08-05,-27.2727
2016-08-08,17.1875
2016-08-09,0.0
2016-08-10,-14.6667
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,-18.2292
2016-08-16,19.7452
2016-08-17,-31.9149
2016-08-19,101.5625
2016-08-22,19.7674
2016-08-23,50.1618
2016-08-24,12.931000000000001
2016-08-25,-12.0229
2016-08-29,7.5922
2016-08-30,-24.3952
2016-08-31,-14.6667
2016-09-01,5.0
2016-09-02,-4.7619
2016-09-07,21.25
2016-09-08,3.0928
2016-09-09,24.0
2016-09-12,18.3468
2016-09-13,-1.8739
2016-09-14,5.5556
2016-09-15,-7.8947
2016-09-16,2.8571
2016-09-19,-2.7778
2016-09-20,3.2143
2016-09-21,-16.782
2016-09-22,-16.8399
2016-09-23,20.0
2016-09-26,-16.6667
2016-09-27,21.0
2016-09-28,-10.7438
2016-09-29,-7.4074
2016-09-30,20.0
2016-10-03,3.3333
2016-10-04,22.5806
2016-10-05,47.0395
2016-10-06,25.6152
2016-10-07,-11.2199
2016-10-10,-35.8074
2016-10-11,-13.75
2016-10-12,15.942
2016-10-13,-15.625
2016-10-14,-0.7407
2016-10-17,0.0
2016-10-18,49.2537
2016-10-19,-30.0
2016-10-20,-22.8571
2016-10-21,-20.3704
2016-10-24,-6.9767
2016-10-25,0.0
2016-10-26,7.5
2016-10-27,4.6512
2016-10-28,-2.2222
2016-10-31,-3.9773
2016-11-01,4.142
2016-11-02,0.0
2016-11-03,-10.5114
2016-11-04,16.8254
2016-11-07,0.0
2016-11-08,-12.7717
2016-11-10,9.6573
2016-11-11,-0.2841
2016-11-14,-17.3789
2016-11-15,-3.1034
2016-11-16,24.5552
2016-11-17,-0.8571
2016-11-18,-30.8357
2016-11-21,40.0
2016-11-22,-19.0476
2016-11-23,-5.5147
2016-11-25,-12.4514
2016-11-28,37.7778
2016-11-29,-22.5806
2016-11-30,0.4167
2016-12-01,26.971
2016-12-02,0.3268
2016-12-06,-21.8241
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,-16.25
2016-12-12,-23.3831
2016-12-13,-6.4935
2016-12-14,28.4722
2016-12-16,-17.8378
2016-12-19,26.3158
2016-12-20,8.3333
2016-12-21,0.0
2016-12-22,-3.8462
2016-12-27,-8.0
2016-12-28,0.0
2016-12-29,17.3913
2016-12-30,11.1111
2017-01-03,13.3333
2017-01-04,-35.2941
2017-01-05,-9.0909
2017-01-06,70.0
2017-01-11,-20.5882
2017-01-13,-17.5926
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.5618
2017-01-23,41.8994
2017-01-24,0.0
2017-01-25,-18.1102
2017-01-26,38.4615
2017-01-27,-2.4306
2017-01-30,-25.9786
2017-01-31,23.0769
2017-02-01,5.8594
2017-02-03,0.0
2017-02-06,-22.5092
2017-02-07,0.4762
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,-5.2133
2017-02-14,-20.0
2017-02-15,-1.875
2017-02-16,21.0191
2017-02-17,0.0
2017-02-21,-7.3684
2017-02-22,36.3636
2017-02-23,0.0
2017-02-24,1.6667
2017-02-27,-1.6393
2017-02-28,0.0
2017-03-01,-32.5
2017-03-02,0.0
2017-03-03,0.0
2017-03-07,22.2222
2017-03-08,-3.0303
2017-03-09,-8.3333
2017-03-10,-23.2955
2017-03-14,-16.2963
2017-03-16,-0.885
2017-03-17,14.2857
2017-03-20,0.0
2017-03-21,2.3437
2017-03-22,0.0
2017-03-23,-2.2901
2017-03-24,-25.0
2017-03-27,4.1667
2017-03-28,-2.0
2017-03-29,43.8776
2017-03-30,-30.4965
2017-03-31,-2.0408
2017-04-03,59.375
2017-04-04,-13.7255
2017-04-05,3.0303
2017-04-06,-13.9706
2017-04-10,11.1111
2017-04-11,23.0769
2017-04-12,-28.75
2017-04-13,-1.7544
2017-04-17,-14.2857
2017-04-18,66.6667
2017-04-19,-40.0
2017-04-20,-31.25
2017-04-24,0.0
2017-04-25,45.4545
2017-04-26,-31.25
2017-05-01,56.0606
2017-05-02,-20.3883
2017-05-03,-14.6341
2017-05-04,2.8571
2017-05-10,1.3889
2017-05-11,-1.3699
2017-05-12,-6.9444
2017-05-16,85.0746
2017-05-17,-22.5806
2017-05-18,0.0
2017-05-19,2.0833
2017-05-22,-48.9796
2017-05-23,-4.0
2017-05-24,79.1667
2017-05-25,-4.6512
2017-05-26,-2.439
2017-05-30,-40.0
2017-05-31,0.0
2017-06-02,35.4167
2017-06-05,-1.5385
2017-06-06,0.0
2017-06-07,0.0
2017-06-12,0.0
2017-06-14,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-22,82.5
2017-06-26,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,31.5068
2017-07-17,4.1667
2017-07-18,-16.94
2017-07-19,14.3029
2017-07-21,-23.1093
2017-07-25,0.0
2017-07-26,0.3699
2017-07-28,18.0565
2017-07-31,-15.6069
2017-08-01,36.9863
2017-08-02,-20.0
2017-08-04,50.0
2017-08-08,0.0
2017-08-09,-0.5
2017-08-11,-33.928
2017-08-14,-29.0151
2017-08-15,1.7856999999999998
2017-08-16,-56.1404
2017-08-17,44.0
2017-08-21,52.7778
2017-08-22,-34.2
2017-08-23,-0.525
2017-08-24,0.0
2017-08-28,11.5278
2017-08-29,-0.3736
2017-08-30,37.5
2017-08-31,-27.2727
2017-09-05,2.5
2017-09-08,2.439
2017-09-12,0.0
2017-09-13,64.2857
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-26,0.0
2017-09-28,-35.7246
2017-10-02,-0.7892
2017-10-03,0.0
2017-10-11,3.0455
2017-10-12,-0.7499
2017-10-13,50.6
2017-10-16,-33.5989
2017-10-17,0.0
2017-10-19,0.0
2017-10-23,37.7778
2017-10-24,-29.0323
2017-10-26,39.7727
2017-10-27,0.813
2017-10-30,-24.1935
2017-10-31,6.2553
2017-11-01,0.1201
2017-11-03,-9.24
2017-11-06,-0.8374
2017-11-08,37.7778
2017-11-09,-14.8065
2017-11-13,-52.6694
2017-11-14,60.4
2017-11-16,-25.187
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-27,0.0
2017-11-29,0.0
2017-12-08,-16.6667
2017-12-11,-35.0
2017-12-12,0.0
2018-01-02,53.8462
2018-01-05,120.0
2018-01-29,-13.6364
2018-02-01,-65.6842
2018-02-06,0.0
2018-03-12,-15.6442
2018-03-22,0.3636
2018-04-02,1.8115999999999999
2018-04-11,-2.1352
2018-04-26,427.2727
2018-04-27,10.3448
2018-04-30,10.9375
2018-05-01,12.6761
2018-05-02,19.5
2018-05-03,0.0
2018-05-04,-26.7782
2018-05-07,39.7143
2018-05-08,11.0429
2018-05-09,-30.0184
2018-05-10,-22.1053
2018-05-11,22.6351
2018-05-14,23.9669
2018-05-15,8.6667
2018-05-16,2.454
2018-05-17,8.782399999999999
2018-05-18,-45.5046
2018-05-21,16.1616
2018-05-22,-1.4493
2018-05-23,-62.9412
2018-05-24,102.381
2018-05-25,-34.902
2018-05-29,-10.241
2018-05-30,-6.0403
2018-05-31,-17.8571
2018-06-01,-10.0
2018-06-04,-3.3816
2018-06-05,0.0
2018-06-06,-25.0
2018-06-07,6.6667
2018-06-08,-5.625
2018-06-11,-7.2848
2018-06-12,21.4286
2018-06-13,17.647100000000002
2018-06-14,0.0
2018-06-15,-10.0
2018-06-18,10.0
2018-06-19,0.2929
2018-06-20,-19.4279
2018-06-21,42.5
2018-06-25,3.5088
2018-06-26,-19.4915
2018-06-27,10.526299999999999
2018-06-28,-9.5238
2018-06-29,0.0
2018-07-02,-31.5789
2018-07-03,-23.0769
2018-07-05,100.0
2018-07-06,-50.0
2018-07-09,-25.0
2018-07-10,20.0
2018-07-11,-18.6667
2018-07-12,9.2896
2018-07-13,0.0
2018-07-19,10.0
2018-07-20,0.0
2018-07-23,-2.2727
2018-07-24,-17.4419
2018-07-25,-4.2254
2018-07-26,23.5294
2018-07-30,0.0
2018-07-31,7.1429
2018-08-02,-5.5556
2018-08-03,-10.5882
2018-08-06,-7.8947
2018-08-07,7.1429
2018-08-08,0.0
2018-08-09,116.0
2018-08-10,17.5309
2018-08-13,7.8782
2018-08-14,13.9241
2018-08-15,16.2393
2018-08-16,13.9706
2018-08-17,11.6129
2018-08-20,-17.9191
2018-08-21,16.1972
2018-08-22,5.4545
2018-08-23,4.5977
2018-08-24,-1.0989
2018-08-27,4.4444
2018-08-28,22.3404
2018-08-29,13.913
2018-08-30,9.9237
2018-08-31,13.8889
2018-09-04,-7.0122
2018-09-05,-35.7377
2018-09-06,-35.7143
2018-09-07,17.4603
2018-09-10,17.5676
2018-09-11,7.4713
2018-09-12,4.2781
2018-09-13,-42.5641
2018-09-14,-33.0357
2018-09-17,-46.6667
2018-09-18,-18.75
2018-09-19,-49.2308
2018-09-20,163.6364
2018-09-21,-28.7356
2018-09-24,6.4516
2018-09-25,-9.0909
2018-09-26,6.5
2018-09-27,-9.2332
2018-09-28,0.0
2018-10-01,-10.3448
2018-10-02,0.0
2018-10-03,15.3846
2018-10-04,0.0
2018-10-05,-5.85
2018-10-08,-7.5943000000000005
2018-10-09,0.0
2018-10-10,3.4483
2018-10-11,-7.4074
2018-10-12,10.0
2018-10-15,-9.818200000000001
2018-10-16,-15.3226
2018-10-17,0.0
2018-10-18,-2.3810000000000002
2018-10-19,2.439
2018-10-22,-5.7143
2018-10-23,10.8586
2018-10-24,-6.6059
2018-10-25,1.2195
2018-10-26,-1.6867
2018-10-29,-6.8627
2018-10-30,0.0
2018-10-31,-5.2632
2018-11-01,22.2222
2018-11-02,4.5455
2018-11-05,0.0
2018-11-06,-20.8696
2018-11-07,2.7473
2018-11-08,1.6578
2018-11-09,0.0
2018-11-12,-0.0526
2018-11-13,0.0
2018-11-14,6.0789
2018-11-15,-5.7306
2018-11-16,1.0
2018-11-19,-0.9901
2018-11-20,7.3684
2018-11-21,7.8431
2018-11-23,-18.1818
2018-11-26,11.1111
2018-11-27,-10.0
2018-11-28,11.5278
2018-11-29,-5.3549
2018-11-30,-5.2632
2018-12-03,-10.0
2018-12-04,-1.2346
2018-12-06,6.25
2018-12-07,5.0
2018-12-10,-0.8403
2018-12-11,-1.1299
2018-12-12,-25.7143
2018-12-13,-11.538499999999999
2018-12-14,0.0
2018-12-17,5.6522
2018-12-18,15.8436
2018-12-19,-18.2948
2018-12-20,43.4783
2018-12-21,-33.3333
2018-12-24,1.8182
2018-12-26,-0.8929
2018-12-27,22.0721
2018-12-28,-26.1255
2018-12-31,20.8791
2019-01-02,-16.4463
2019-01-03,39.4659
2019-01-04,6.383
2019-01-07,-26.6667
2019-01-08,0.0
2019-01-09,17.7273
2019-01-10,0.0
2019-01-11,-18.9189
2019-01-14,4.7619
2019-01-15,40.9091
2019-01-16,9.6774
2019-01-17,-11.7647
2019-01-22,0.0
2019-01-23,-6.6667
2019-01-24,50.0
2019-01-25,-4.7619
2019-01-28,-6.0
2019-01-29,-9.5745
2019-01-30,-12.3529
2019-01-31,-12.0805
2019-02-01,-0.687
2019-02-04,11.4527
2019-02-05,10.3448
2019-02-06,12.5
2019-02-07,0.0
2019-02-08,-13.8889
2019-02-11,-16.129
2019-02-12,7.6923
2019-02-13,-5.3571
2019-02-14,-1.8868
2019-02-15,0.7692
2019-02-19,-6.8702
2019-02-20,-1.6393
2019-02-21,0.0
2019-02-22,0.8333
2019-02-25,11.9835
2019-02-26,0.0
2019-02-27,-11.4391
2019-03-01,41.6667
2019-03-04,5.8824
2019-03-05,-33.3333
2019-03-06,8.3333
2019-03-07,14.6154
2019-03-08,0.6711
2019-03-11,0.0
2019-03-12,-16.6667
2019-03-13,12.0
2019-03-14,-10.7143
2019-03-15,-4.0
2019-03-18,4.1667
2019-03-19,-4.0
2019-03-20,0.0
2019-03-21,12.5
2019-03-22,11.1111
2019-03-25,-20.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,25.0
2019-04-01,-13.3333
2019-04-04,-14.3077
2019-04-05,12.6571
2019-04-08,16.3984
2019-04-09,2.6835
2019-04-10,-10.1667
2019-04-11,-0.0371
2019-04-12,3.9347
2019-04-15,-10.2143
2019-04-16,19.3317
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,2.7967
2019-04-25,-2.7206
2019-04-26,6.6667
2019-04-29,6.25
2019-04-30,-5.8824
2019-05-01,2.5281000000000002
2019-05-02,2.414
2019-05-03,5.9492
2019-05-07,-4.4944
2019-05-08,-17.647100000000002
2019-05-09,0.0
2019-05-10,19.6429
2019-05-14,1.4925
2019-05-15,-38.2353
2019-05-16,0.1905
2019-05-17,7.4144
2019-05-20,0.4425
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,-2.2026
2019-05-28,17.1171
2019-05-30,-22.5385
2019-06-03,-0.0993
2019-06-04,-0.5964
2019-06-05,0.0
2019-06-06,0.0
2019-06-10,39.9
2019-06-12,10.7219
2019-06-13,-45.0613
2019-06-14,-21.0341
2019-06-17,-3.2738
2019-06-18,119.8462
2019-06-19,-2.1693
2019-06-21,-21.3162
2019-06-24,-9.0909
2019-06-25,0.0
2019-06-26,39.8
2019-06-27,-1.7883
2019-06-28,-12.6001
2019-07-02,16.6667
2019-07-03,-26.4286
2019-07-05,0.0
2019-07-08,35.9223
2019-07-09,-45.0
2019-07-10,68.1818
2019-07-11,-15.0579
2019-07-15,-14.5455
2019-07-16,40.9574
2019-07-17,-24.6981
2019-07-19,20.2706
2019-07-22,0.0
2019-07-23,-21.6667
2019-07-24,17.0213
2019-07-25,-4.3564
2019-07-26,-17.4587
2019-07-29,35.8222
2019-07-30,-23.6104
2019-07-31,0.0
2019-08-01,24.9057
2019-08-05,1.7416
2019-08-06,-7.0952
2019-08-07,2.4667
2019-08-08,10.0917
2019-08-09,-6.0
2019-08-12,6.383
2019-08-13,0.0
2019-08-15,-6.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,3.8475
2019-08-21,2.0147
2019-08-22,0.0
2019-08-23,-28.8703
2019-08-26,40.5882
2019-08-27,-28.8703
2019-08-30,52.9412
2019-09-03,-7.6923
2019-09-05,0.0
2019-09-06,0.0
2019-09-09,8.3333
2019-09-10,-13.2308
2019-09-11,0.0
2019-09-13,-11.3475
2019-09-17,0.0
2019-09-20,0.0
2019-09-23,10.0
2019-09-24,7.35
2019-09-25,-10.9963
2019-09-26,0.0
2019-09-27,-6.0894
2019-10-01,36.7781
2019-10-02,-25.9259
2019-10-03,0.0
2019-10-04,-5.1
2019-10-07,0.0
2019-10-08,0.1054
2019-10-11,-0.1053
2019-10-14,0.0
2019-10-15,-5.1633
2019-10-18,11.1111
2019-10-21,-6.0
2019-10-22,6.383
2019-10-23,25.0
2019-10-25,-12.0
2019-10-28,9.7273
2019-10-29,-39.8509
2019-10-31,3.3058
2019-11-04,0.1333
2019-11-05,-3.1957
2019-11-07,-23.1774
2019-11-08,43.2408
2019-11-13,-6.25
2019-11-14,99.6
2019-11-18,-47.3981
2019-11-19,1.5937999999999999
2019-11-20,0.0
2019-11-21,87.5
2019-11-22,-35.808
2019-11-25,-6.5304
2019-11-29,-39.2778
2019-12-02,18.9387
2019-12-03,0.0
2019-12-04,-21.2308
2019-12-05,7.4219
2019-12-06,-9.0909
2019-12-09,-10.0
2019-12-10,-11.1111
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,-35.0
2019-12-18,-15.0
2019-12-23,-24.5852
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2020-01-02,-20.0
2020-01-06,-2.5
2020-01-09,-15.3846
2020-01-10,0.0
2020-01-16,17.5758
2020-01-21,0.0
2020-01-27,-20.1031
2020-02-03,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-03-06,45.1613
2020-03-11,-44.44
2020-03-23,-0.008
2020-03-24,0.0
2020-05-06,20.0
2020-06-16,33.3333
2020-06-17,12.5
2020-06-18,11.1111
2020-06-22,2.0
2020-06-24,0.0
2020-06-30,-38.8235
2020-07-08,156.4103
2020-07-09,-24.0
2020-07-20,48.0263
2020-07-24,0.0
2020-07-27,-11.1111
2020-07-29,6.25
