ticker,CABO US Equity
2015-11-04,-0.0478
2015-11-05,-0.5326
2015-11-06,4.7917
2015-11-09,3.6139
2015-11-10,3.3678
2015-11-11,-2.4282
2015-11-12,-0.8484
2015-11-13,-0.8472
2015-11-16,0.5267
2015-11-17,-0.3457
2015-11-18,-0.9535
2015-11-19,-2.323
2015-11-20,-3.058
2015-11-23,2.3443
2015-11-24,-0.2639
2015-11-25,-1.912
2015-11-27,1.1991
2015-11-30,-0.047
2015-12-01,1.0846
2015-12-02,1.2812999999999999
2015-12-03,-5.2333
2015-12-04,1.984
2015-12-07,0.4348
2015-12-08,-1.6754
2015-12-09,-0.9403
2015-12-10,1.22
2015-12-11,0.7319
2015-12-14,-0.5018
2015-12-15,-1.8005
2015-12-16,1.1782
2015-12-17,3.1236
2015-12-18,-2.7683999999999997
2015-12-21,0.0848
2015-12-22,-1.3572
2015-12-23,-0.3271
2015-12-24,1.2663
2015-12-28,3.3538
2015-12-29,-2.084
2015-12-30,-0.4702
2015-12-31,-1.0315
2016-01-04,-0.4589
2016-01-05,-0.4471
2016-01-06,0.9913
2016-01-07,-2.2627
2016-01-08,-0.1839
2016-01-11,0.9447
2016-01-12,-0.5615
2016-01-13,-1.2659
2016-01-14,0.2097
2016-01-15,0.2045
2016-01-19,-0.1258
2016-01-20,-2.564
2016-01-21,-0.2805
2016-01-22,3.194
2016-01-25,0.7228
2016-01-26,-1.0424
2016-01-27,-0.3899
2016-01-28,0.4153
2016-01-29,2.2155
2016-02-01,-0.2861
2016-02-02,-2.0268
2016-02-03,1.076
2016-02-04,0.8125
2016-02-05,-3.4529
2016-02-08,0.6412
2016-02-09,-0.8752
2016-02-10,-0.9654
2016-02-11,-2.5154
2016-02-12,1.9646
2016-02-16,0.0717
2016-02-17,0.3337
2016-02-18,1.2736
2016-02-19,1.4862
2016-02-22,-0.9299
2016-02-23,-1.1733
2016-02-24,1.7968
2016-02-25,1.8012000000000001
2016-02-26,-0.1866
2016-02-29,1.4271
2016-03-01,-0.133
2016-03-02,-2.007
2016-03-03,7.2697
2016-03-04,-1.7159
2016-03-07,-1.6238000000000001
2016-03-08,2.4759
2016-03-09,-0.7941
2016-03-10,-0.0226
2016-03-11,-1.1806
2016-03-14,0.0046
2016-03-15,0.4097
2016-03-16,0.0479
2016-03-17,-0.0843
2016-03-18,-0.8049
2016-03-21,0.6023
2016-03-22,-0.6055
2016-03-23,0.0897
2016-03-24,0.4065
2016-03-28,-0.4529
2016-03-29,0.1953
2016-03-30,0.7981
2016-03-31,-0.5415
2016-04-01,1.002
2016-04-04,-1.5107
2016-04-05,0.3932
2016-04-06,0.4261
2016-04-07,0.0228
2016-04-08,0.5747
2016-04-11,1.4557
2016-04-12,-0.5989
2016-04-13,1.3625
2016-04-14,-0.0067
2016-04-15,0.6167
2016-04-18,-0.3461
2016-04-19,0.3849
2016-04-20,-0.2755
2016-04-21,-0.8221
2016-04-22,2.0589
2016-04-25,0.1878
2016-04-26,0.4184
2016-04-27,0.3559
2016-04-28,-0.3892
2016-04-29,-0.3647
2016-05-02,1.3029
2016-05-03,-0.7506
2016-05-04,0.0303
2016-05-05,3.7327
2016-05-06,1.393
2016-05-09,0.655
2016-05-10,1.4487999999999999
2016-05-11,-1.5693000000000001
2016-05-12,2.1374
2016-05-13,0.323
2016-05-16,-2.343
2016-05-17,-0.1705
2016-05-18,-0.035
2016-05-19,-0.1379
2016-05-20,1.2614
2016-05-23,-1.0096
2016-05-24,-0.4627
2016-05-25,0.0083
2016-05-26,-0.6424
2016-05-27,1.2495
2016-05-31,0.6119
2016-06-01,2.1123
2016-06-02,2.2984
2016-06-03,-0.7248
2016-06-06,0.2165
2016-06-07,-0.0491
2016-06-08,-0.9057
2016-06-09,-0.7316
2016-06-10,-0.8668
2016-06-13,-1.1827
2016-06-14,1.0072
2016-06-15,-0.1191
2016-06-16,1.2227000000000001
2016-06-17,-1.6591
2016-06-20,2.014
2016-06-21,-0.9672
2016-06-22,0.9887
2016-06-23,1.2875
2016-06-24,-3.6247
2016-06-27,-1.8387
2016-06-28,1.6053
2016-06-29,1.8947
2016-06-30,2.5815
2016-07-01,0.1036
2016-07-05,-0.0547
2016-07-06,1.6437
2016-07-07,4.3321
2016-07-08,-3.5698
2016-07-11,0.8925
2016-07-12,1.0475
2016-07-13,-0.2568
2016-07-14,0.3308
2016-07-15,-2.4653
2016-07-18,0.2324
2016-07-19,0.6285
2016-07-20,-0.4284
2016-07-21,-0.3098
2016-07-22,2.4651
2016-07-25,-0.9679
2016-07-26,-0.5293
2016-07-27,0.4922
2016-07-28,-0.5087
2016-07-29,-0.4144
2016-08-01,-0.7425
2016-08-02,-1.5077
2016-08-03,2.3997
2016-08-04,-0.5053
2016-08-05,-1.4048
2016-08-08,1.244
2016-08-09,0.1363
2016-08-10,0.3087
2016-08-11,1.9515
2016-08-12,0.2512
2016-08-15,0.2813
2016-08-16,0.5741
2016-08-17,0.8442
2016-08-18,0.9699
2016-08-19,-0.1607
2016-08-22,-0.2835
2016-08-23,-0.5815
2016-08-24,-0.6716
2016-08-25,-0.5331
2016-08-26,-0.3399
2016-08-29,-0.06
2016-08-30,0.4837
2016-08-31,0.9684
2016-09-01,1.2419
2016-09-02,1.9842
2016-09-06,0.043
2016-09-07,0.102
2016-09-08,-1.8801999999999999
2016-09-09,-1.275
2016-09-12,0.5203
2016-09-13,-0.6057
2016-09-14,0.0609
2016-09-15,1.9064
2016-09-16,0.4383
2016-09-19,1.5849
2016-09-20,1.1857
2016-09-21,1.4506999999999999
2016-09-22,-0.2265
2016-09-23,0.2946
2016-09-26,0.0881
2016-09-27,-0.0639
2016-09-28,0.4474
2016-09-29,0.1169
2016-09-30,0.3195
2016-10-03,-0.899
2016-10-04,-0.3473
2016-10-05,0.1769
2016-10-06,2.6776
2016-10-07,0.5714
2016-10-10,0.3956
2016-10-11,-2.3674
2016-10-12,-0.4497
2016-10-13,-0.237
2016-10-14,-1.8974
2016-10-17,1.1742
2016-10-18,0.5534
2016-10-19,0.5831
2016-10-20,-0.6655
2016-10-21,1.3554
2016-10-24,0.1789
2016-10-25,0.136
2016-10-26,-1.863
2016-10-27,-0.6732
2016-10-28,0.6045
2016-10-31,-0.1247
2016-11-01,0.3156
2016-11-02,-0.4874
2016-11-03,0.0521
2016-11-04,-0.1701
2016-11-07,0.7391
2016-11-08,1.3033000000000001
2016-11-09,-1.0088
2016-11-10,-0.3598
2016-11-11,-0.3845
2016-11-14,-0.0226
2016-11-15,-0.4557
2016-11-16,2.7674
2016-11-17,0.3519
2016-11-18,-0.9402
2016-11-21,0.4327
2016-11-22,0.1737
2016-11-23,-0.1292
2016-11-25,-0.2059
2016-11-28,0.3206
2016-11-29,1.8174000000000001
2016-11-30,-1.3074
2016-12-01,3.5496
2016-12-02,-0.1209
2016-12-05,-0.1816
2016-12-06,0.4343
2016-12-07,1.0541
2016-12-08,-0.9123
2016-12-09,-0.4025
2016-12-12,-0.8704
2016-12-13,1.5532
2016-12-14,0.6973
2016-12-15,-0.4761
2016-12-16,1.1223
2016-12-19,-1.0954
2016-12-20,0.3713
2016-12-21,0.7884
2016-12-22,-0.981
2016-12-23,-0.0567
2016-12-27,-0.6268
2016-12-28,-0.3667
2016-12-29,1.9353
2016-12-30,-0.2215
2017-01-03,-0.3329
2017-01-04,-2.1399
2017-01-05,-3.2916
2017-01-06,-2.8034
2017-01-09,1.2088
2017-01-10,0.2409
2017-01-11,1.4042
2017-01-12,-2.1095
2017-01-13,0.8676
2017-01-17,-0.0933
2017-01-18,3.2188
2017-01-19,1.159
2017-01-20,1.1043
2017-01-23,0.4503
2017-01-24,0.5314
2017-01-25,-0.0778
2017-01-26,3.5361000000000002
2017-01-27,0.2618
2017-01-30,-0.9114
2017-01-31,-0.2303
2017-02-01,0.438
2017-02-02,0.4959
2017-02-03,1.0497
2017-02-06,-0.3767
2017-02-07,-0.4062
2017-02-08,-0.9079
2017-02-09,-0.1955
2017-02-10,0.948
2017-02-13,-0.4789
2017-02-14,0.0708
2017-02-15,0.6994
2017-02-16,0.0858
2017-02-17,-0.6424
2017-02-21,0.5773
2017-02-22,0.4645
2017-02-23,-0.5511
2017-02-24,-0.2223
2017-02-27,1.205
2017-02-28,-3.0432
2017-03-01,1.4566
2017-03-02,-1.7383
2017-03-03,-0.5229
2017-03-06,1.2495
2017-03-07,0.664
2017-03-08,0.3417
2017-03-09,-0.3216
2017-03-10,0.9553
2017-03-13,-0.4496
2017-03-14,0.0016
2017-03-15,1.336
2017-03-16,-0.2283
2017-03-17,0.4078
2017-03-20,0.0543
2017-03-21,-1.0256
2017-03-22,-0.0063
2017-03-23,0.2693
2017-03-24,-0.4793
2017-03-27,-0.2745
2017-03-28,-1.3827
2017-03-29,-0.2871
2017-03-30,0.2176
2017-03-31,-0.3177
2017-04-03,1.374
2017-04-04,0.5545
2017-04-05,-0.5687
2017-04-06,0.7189
2017-04-07,-0.0941
2017-04-10,-1.008
2017-04-11,0.1491
2017-04-12,1.3604
2017-04-13,-0.5391
2017-04-17,0.5137
2017-04-18,-0.6174
2017-04-19,2.8166
2017-04-20,1.4256
2017-04-21,0.2111
2017-04-24,1.7321
2017-04-25,-0.0222
2017-04-26,0.3359
2017-04-27,0.4734
2017-04-28,0.0763
2017-05-01,0.0557
2017-05-02,-0.5365
2017-05-03,-0.8886
2017-05-04,-1.1895
2017-05-05,1.7229999999999999
2017-05-08,-1.1272
2017-05-09,-0.968
2017-05-10,0.6663
2017-05-11,0.8524
2017-05-12,-0.3155
2017-05-15,-0.9785
2017-05-16,1.7995
2017-05-17,-0.5818
2017-05-18,1.8064
2017-05-19,0.9268
2017-05-22,0.0116
2017-05-23,0.7511
2017-05-24,0.336
2017-05-25,0.8867
2017-05-26,1.6752
2017-05-30,0.2424
2017-05-31,0.4347
2017-06-01,1.6476
2017-06-02,0.0767
2017-06-05,-0.7551
2017-06-06,-0.2343
2017-06-07,1.0597
2017-06-08,-1.1402
2017-06-09,0.1604
2017-06-12,-1.244
2017-06-13,-0.1915
2017-06-14,0.5659
2017-06-15,-0.3719
2017-06-16,1.0164
2017-06-19,0.4332
2017-06-20,-0.2177
2017-06-21,0.9557
2017-06-22,-2.0547
2017-06-23,-0.4609
2017-06-26,0.3859
2017-06-27,-0.5367
2017-06-28,-0.2895
2017-06-29,0.1818
2017-06-30,0.0113
2017-07-03,1.1408
2017-07-05,2.0125
2017-07-06,-1.1984
2017-07-07,0.0166
2017-07-10,-0.0469
2017-07-11,-0.5466
2017-07-12,1.8029
2017-07-13,0.5658
2017-07-14,0.1166
2017-07-17,-0.3805
2017-07-18,-0.8862
2017-07-19,0.9435
2017-07-20,0.2975
2017-07-21,0.2249
2017-07-24,0.7933
2017-07-25,0.5524
2017-07-26,-0.5614
2017-07-27,0.8703
2017-07-28,0.803
2017-07-31,0.2216
2017-08-01,0.1276
2017-08-02,-0.3811
2017-08-03,0.5673
2017-08-04,-0.1194
2017-08-07,-0.0854
2017-08-08,-1.5131000000000001
2017-08-09,-0.2696
2017-08-10,-2.5161
2017-08-11,1.2315
2017-08-14,0.0992
2017-08-15,0.3898
2017-08-16,0.1015
2017-08-17,-1.0541
2017-08-18,1.0722
2017-08-21,0.3378
2017-08-22,0.7354
2017-08-23,-0.2046
2017-08-24,-1.3049
2017-08-25,0.5878
2017-08-28,0.8056
2017-08-29,-1.0121
2017-08-30,1.5836999999999999
2017-08-31,1.0118
2017-09-01,-0.1964
2017-09-05,-1.067
2017-09-06,0.6994
2017-09-07,-2.0267
2017-09-08,0.6724
2017-09-11,0.7472
2017-09-12,-0.9564
2017-09-13,-1.2229
2017-09-14,-0.3109
2017-09-15,0.7687
2017-09-18,0.3217
2017-09-19,-1.353
2017-09-20,-0.9093
2017-09-21,-1.308
2017-09-22,1.2566
2017-09-25,0.097
2017-09-26,-0.3335
2017-09-27,-1.0801
2017-09-28,-0.1305
2017-09-29,1.4826
2017-10-02,-0.1842
2017-10-03,1.5469
2017-10-04,1.7993000000000001
2017-10-05,-0.5355
2017-10-06,0.3926
2017-10-09,-0.504
2017-10-10,1.1928
2017-10-11,1.2281
2017-10-12,-0.935
2017-10-13,0.9505
2017-10-16,0.0435
2017-10-17,-3.0816
2017-10-18,-0.544
2017-10-19,0.1682
2017-10-20,1.6313
2017-10-23,-0.1236
2017-10-24,-0.9387
2017-10-25,-0.6774
2017-10-26,-4.389
2017-10-27,1.0408
2017-10-30,1.8944999999999999
2017-10-31,-1.4372
2017-11-01,0.796
2017-11-02,-3.4761
2017-11-03,0.4721
2017-11-06,1.0838
2017-11-07,-1.3673
2017-11-08,-1.2446
2017-11-09,1.4389
2017-11-10,-1.3016
2017-11-13,-1.9912999999999998
2017-11-14,-0.0537
2017-11-15,-0.4134
2017-11-16,0.4796
2017-11-17,-0.4848
2017-11-20,0.9623
2017-11-21,0.3438
2017-11-22,-0.9464
2017-11-24,-0.3953
2017-11-27,-0.2315
2017-11-28,2.9792
2017-11-29,0.7858
2017-11-30,-0.2802
2017-12-01,1.1663000000000001
2017-12-04,0.9542
2017-12-05,-2.0315
2017-12-06,-1.2835
2017-12-07,-0.6442
2017-12-08,0.4199
2017-12-11,1.6592
2017-12-12,1.0319
2017-12-13,-0.2402
2017-12-14,-1.6943000000000001
2017-12-15,0.3887
2017-12-18,-0.3346
2017-12-19,-0.1305
2017-12-20,2.0493
2017-12-21,2.3533
2017-12-22,-2.2346
2017-12-26,1.9033
2017-12-27,0.0748
2017-12-28,-0.5032
2017-12-29,-0.3528
2018-01-02,0.6952
2018-01-03,-0.1511
2018-01-04,-0.2984
2018-01-05,0.7999
2018-01-08,1.4816
2018-01-09,-1.6985000000000001
2018-01-10,-0.3836
2018-01-11,1.7330999999999999
2018-01-12,-0.6054
2018-01-16,0.6539
2018-01-17,0.2379
2018-01-18,-0.4899
2018-01-19,1.4282
2018-01-22,0.5143
2018-01-23,-1.7648000000000001
2018-01-24,0.3649
2018-01-25,-0.6383
2018-01-26,0.0084
2018-01-29,-1.3321
2018-01-30,0.4826
2018-01-31,-0.5634
2018-02-01,-0.0014
2018-02-02,-0.5269
2018-02-05,-1.1363
2018-02-06,0.386
2018-02-07,0.4017
2018-02-08,-3.1838
2018-02-09,-1.5335
2018-02-12,1.5844
2018-02-13,0.2228
2018-02-14,1.6886999999999999
2018-02-15,1.2756
2018-02-16,-1.1937
2018-02-20,-0.8892
2018-02-21,0.079
2018-02-22,-0.2735
2018-02-23,2.4959
2018-02-26,0.206
2018-02-27,-1.4549
2018-02-28,-1.3387
2018-03-01,-1.8679999999999999
2018-03-02,2.0472
2018-03-05,2.2393
2018-03-06,-0.6627
2018-03-07,1.2562
2018-03-08,0.7715
2018-03-09,1.6004
2018-03-12,1.2145
2018-03-13,-1.7297
2018-03-14,-1.0824
2018-03-15,-0.5365
2018-03-16,0.4768
2018-03-19,-0.9646
2018-03-20,-0.6408
2018-03-21,-0.1771
2018-03-22,-1.0743
2018-03-23,-1.2828
2018-03-26,2.4956
2018-03-27,-1.3341
2018-03-28,0.2088
2018-03-29,0.1224
2018-04-02,-2.1147
2018-04-03,-0.2528
2018-04-04,1.1895
2018-04-05,1.7662
2018-04-06,-1.1812
2018-04-09,-0.5991
2018-04-10,1.2968
2018-04-11,0.6677
2018-04-12,0.146
2018-04-13,-1.4257
2018-04-16,0.6968
2018-04-17,1.1993
2018-04-18,-0.2212
2018-04-19,0.0331
2018-04-20,-0.9168
2018-04-23,0.5897
2018-04-24,-0.4852
2018-04-25,1.1318
2018-04-26,-1.0489
2018-04-27,-5.3318
2018-04-30,-2.7188
2018-05-01,-0.3527
2018-05-02,-2.013
2018-05-03,0.7579
2018-05-04,1.7572
2018-05-07,-0.9342
2018-05-08,-1.7273
2018-05-09,3.3247
2018-05-10,4.4811
2018-05-11,2.128
2018-05-14,0.4293
2018-05-15,-1.1541
2018-05-16,1.7063000000000001
2018-05-17,-4.2131
2018-05-18,-0.1788
2018-05-21,0.595
2018-05-22,0.2814
2018-05-23,-0.3108
2018-05-24,-0.0499
2018-05-25,-0.3831
2018-05-29,-0.7022
2018-05-30,0.6995
2018-05-31,-1.3148
2018-06-01,0.3466
2018-06-04,0.3684
2018-06-05,-0.3716
2018-06-06,1.6947
2018-06-07,2.3396
2018-06-08,0.5339
2018-06-11,1.4862
2018-06-12,-0.1446
2018-06-13,-0.0767
2018-06-14,0.8171
2018-06-15,0.9154
2018-06-18,1.2759
2018-06-19,-0.367
2018-06-20,1.2687
2018-06-21,-0.1059
2018-06-22,2.1121
2018-06-25,-1.1203
2018-06-26,1.1178
2018-06-27,-0.7638
2018-06-28,1.6867
2018-06-29,-0.7055
2018-07-02,-0.57
2018-07-03,-0.0411
2018-07-05,1.958
2018-07-06,2.4008
2018-07-09,1.0987
2018-07-10,-0.4485
2018-07-11,-0.6059
2018-07-12,0.021
2018-07-13,-0.1313
2018-07-16,-1.4546000000000001
2018-07-17,0.0707
2018-07-18,-0.3894
2018-07-19,-0.1513
2018-07-20,-0.004
2018-07-23,-1.53
2018-07-24,-1.9079000000000002
2018-07-25,-1.0273
2018-07-26,2.3467000000000002
2018-07-27,-1.3226
2018-07-30,0.2194
2018-07-31,0.316
2018-08-01,-0.5636
2018-08-02,-0.9545
2018-08-03,1.6678
2018-08-06,1.7246000000000001
2018-08-07,1.1854
2018-08-08,0.5254
2018-08-09,1.5173999999999999
2018-08-10,1.7601
2018-08-13,0.2827
2018-08-14,0.3359
2018-08-15,-0.5054
2018-08-16,2.714
2018-08-17,-1.0808
2018-08-20,0.6878
2018-08-21,2.4322
2018-08-22,-0.8462
2018-08-23,-0.2015
2018-08-24,0.5684
2018-08-27,2.8744
2018-08-28,0.4904
2018-08-29,0.2338
2018-08-30,0.4306
2018-08-31,-0.2215
2018-09-04,-0.5013
2018-09-05,0.5303
2018-09-06,0.6385
2018-09-07,0.9119
2018-09-10,-0.3502
2018-09-11,0.7347
2018-09-12,0.556
2018-09-13,0.2002
2018-09-14,0.5077
2018-09-17,1.5779
2018-09-18,1.7889
2018-09-19,-0.6462
2018-09-20,-0.3016
2018-09-21,-0.6704
2018-09-24,-2.1499
2018-09-25,0.8106
2018-09-26,1.0586
2018-09-27,0.0445
2018-09-28,0.6734
2018-10-01,-1.4192
2018-10-02,0.7692
2018-10-03,-0.1823
2018-10-04,-0.1678
2018-10-05,-1.0712
2018-10-08,0.7292
2018-10-09,1.4788000000000001
2018-10-10,-3.3068
2018-10-11,-2.1081
2018-10-12,-0.1899
2018-10-15,2.2162
2018-10-16,2.1319
2018-10-17,0.1639
2018-10-18,0.135
2018-10-19,1.7589000000000001
2018-10-22,0.3145
2018-10-23,-0.4333
2018-10-24,-3.0315
2018-10-25,1.3046
2018-10-26,-2.6625
2018-10-29,0.3116
2018-10-30,2.9191000000000003
2018-10-31,2.0321
2018-11-01,0.3572
2018-11-02,0.0501
2018-11-05,0.3013
2018-11-06,-0.3791
2018-11-07,2.2221
2018-11-08,-5.0422
2018-11-09,-0.9813
2018-11-12,1.3105
2018-11-13,-0.3234
2018-11-14,-0.2683
2018-11-15,0.2368
2018-11-16,2.4691
2018-11-19,-1.6251
2018-11-20,-4.0616
2018-11-21,1.1458
2018-11-23,0.517
2018-11-26,1.7115
2018-11-27,1.3884
2018-11-28,0.3616
2018-11-29,0.0689
2018-11-30,1.508
2018-12-03,-4.1166
2018-12-04,0.4117
2018-12-06,1.4079
2018-12-07,-0.8781
2018-12-10,-1.0743
2018-12-11,1.1185
2018-12-12,2.828
2018-12-13,-3.6316
2018-12-14,-0.8427
2018-12-17,0.595
2018-12-18,-0.2591
2018-12-19,-2.2126
2018-12-20,-1.5489000000000002
2018-12-21,-3.8437
2018-12-24,-2.5713
2018-12-26,3.4737
2018-12-27,0.8652
2018-12-28,1.0533
2018-12-31,0.4495
2019-01-02,-2.0558
2019-01-03,1.0856
2019-01-04,2.7735
2019-01-07,1.1324
2019-01-08,1.5309
2019-01-09,-2.033
2019-01-10,0.7481
2019-01-11,1.0441
2019-01-14,-0.385
2019-01-15,-0.7201
2019-01-16,0.2272
2019-01-17,-0.7438
2019-01-18,1.1703999999999999
2019-01-22,-0.3339
2019-01-23,0.5332
2019-01-24,0.6911
2019-01-25,0.7691
2019-01-28,0.3527
2019-01-29,0.3469
2019-01-30,-1.6169
2019-01-31,3.2227
2019-02-01,0.9894
2019-02-04,0.281
2019-02-05,0.6677
2019-02-06,0.3616
2019-02-07,0.7161
2019-02-08,0.4038
2019-02-11,-1.4459
2019-02-12,0.5256
2019-02-13,-0.6167
2019-02-14,1.564
2019-02-15,2.1781
2019-02-19,-0.0965
2019-02-20,1.2896
2019-02-21,1.7933
2019-02-22,0.0125
2019-02-25,0.1353
2019-02-26,-0.2587
2019-02-27,0.4886
2019-02-28,-1.6193
2019-03-01,-0.0674
2019-03-04,0.2837
2019-03-05,-0.531
2019-03-06,-1.9461
2019-03-07,0.1207
2019-03-08,-0.9163
2019-03-11,0.5999
2019-03-12,0.9452
2019-03-13,0.5672
2019-03-14,0.432
2019-03-15,0.3475
2019-03-18,-0.7475
2019-03-19,0.3128
2019-03-20,-0.5249
2019-03-21,0.4072
2019-03-22,1.9748999999999999
2019-03-25,-0.0448
2019-03-26,1.7
2019-03-27,0.4394
2019-03-28,0.5486
2019-03-29,-0.4676
2019-04-01,1.6548
2019-04-02,0.1443
2019-04-03,-1.035
2019-04-04,0.4713
2019-04-05,1.0047
2019-04-08,0.7804
2019-04-09,-0.0079
2019-04-10,0.7991
2019-04-11,0.6299
2019-04-12,-0.8541
2019-04-15,0.4022
2019-04-16,0.2831
2019-04-17,0.1289
2019-04-18,0.0039
2019-04-22,-0.1005
2019-04-23,-0.3232
2019-04-24,-0.1675
2019-04-25,0.1982
2019-04-26,1.1957
2019-04-29,1.0103
2019-04-30,1.6018
2019-05-01,-1.3993
2019-05-02,0.7584
2019-05-03,2.6205
2019-05-06,-0.0444
2019-05-07,-0.0426
2019-05-08,0.9923
2019-05-09,0.8029
2019-05-10,-0.8484
2019-05-13,-1.3004
2019-05-14,2.7447
2019-05-15,0.5091
2019-05-16,1.4711
2019-05-17,1.0286
2019-05-20,-1.1699
2019-05-21,1.2797
2019-05-22,-0.1666
2019-05-23,0.0641
2019-05-24,-0.8769
2019-05-28,1.0734
2019-05-29,-1.5912
2019-05-30,0.6493
2019-05-31,-1.019
2019-06-03,0.9615
2019-06-04,1.9853
2019-06-05,1.3946
2019-06-06,1.0058
2019-06-07,0.4185
2019-06-10,-1.3391
2019-06-11,-0.2605
2019-06-12,-0.0928
2019-06-13,-1.645
2019-06-14,-0.2483
2019-06-17,1.6697
2019-06-18,-0.6517
2019-06-19,0.8894
2019-06-20,0.326
2019-06-21,-0.985
2019-06-24,-1.2753
2019-06-25,-0.9384
2019-06-26,-1.6883
2019-06-27,2.9717000000000002
2019-06-28,2.4049
2019-07-01,0.8497
2019-07-02,1.2955999999999999
2019-07-03,0.6362
2019-07-05,1.2286
2019-07-08,-0.357
2019-07-09,0.3014
2019-07-10,0.0616
2019-07-11,-0.0927
2019-07-12,1.1457
2019-07-15,-0.0146
2019-07-16,-0.592
2019-07-17,-0.1062
2019-07-18,-0.5316
2019-07-19,-0.4991
2019-07-22,-0.6338
2019-07-23,-0.815
2019-07-24,1.3792
2019-07-25,0.8163
2019-07-26,-0.0664
2019-07-29,-0.1527
2019-07-30,1.2973
2019-07-31,-1.245
2019-08-01,-0.8909
2019-08-02,-1.1816
2019-08-05,-1.9409
2019-08-06,3.9655
2019-08-07,-1.1433
2019-08-08,4.5527999999999995
2019-08-09,0.3424
2019-08-12,-0.7587
2019-08-13,0.8765
2019-08-14,-1.1344
2019-08-15,-0.3753
2019-08-16,0.7719
2019-08-19,0.647
2019-08-20,0.2544
2019-08-21,0.7502
2019-08-22,0.4116
2019-08-23,-2.0866
2019-08-26,1.2465
2019-08-27,1.0311
2019-08-28,-0.4085
2019-08-29,1.2683
2019-08-30,0.6953
2019-09-03,0.1272
2019-09-04,0.6588
2019-09-05,0.0627
2019-09-06,-0.0053
2019-09-09,-1.2556
2019-09-10,-1.8125
2019-09-11,-0.1356
2019-09-12,-1.1421000000000001
2019-09-13,0.1621
2019-09-16,-1.2562
2019-09-17,1.2504
2019-09-18,-0.4792
2019-09-19,-1.4139
2019-09-20,0.9743
2019-09-23,0.8393
2019-09-24,0.0088
2019-09-25,0.1269
2019-09-26,-0.4176
2019-09-27,0.0144
2019-09-30,0.4001
2019-10-01,1.5422
2019-10-02,-1.1758
2019-10-03,0.4273
2019-10-04,0.7916
2019-10-07,-0.9557
2019-10-08,-0.4024
2019-10-09,1.8271
2019-10-10,0.3054
2019-10-11,0.0958
2019-10-14,-0.3361
2019-10-15,0.121
2019-10-16,0.6565
2019-10-17,1.0093
2019-10-18,-0.5406
2019-10-21,-0.6747
2019-10-22,0.2368
2019-10-23,0.0705
2019-10-24,0.048
2019-10-25,1.2717
2019-10-28,0.3468
2019-10-29,0.2276
2019-10-30,1.143
2019-10-31,-0.4821
2019-11-01,1.4275
2019-11-04,-1.211
2019-11-05,0.1792
2019-11-06,0.9223
2019-11-07,1.0077
2019-11-08,5.0738
2019-11-11,3.5965
2019-11-12,1.0378
2019-11-13,0.5491
2019-11-14,0.4701
