ticker,ZENG US Equity
2005-12-30,-9.5238
2006-01-03,0.0
2006-01-04,0.0
2006-01-05,-39.4737
2006-01-06,8.6957
2006-01-09,4.0
2006-01-10,-15.3846
2006-01-11,9.0909
2006-01-12,4.1667
2006-01-13,4.0
2006-01-17,-15.3846
2006-01-18,-9.0909
2006-01-19,-10.0
2006-01-20,0.0
2006-01-23,-5.5556
2006-01-24,5.8824
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,2.7778
2006-01-30,-2.7027
2006-01-31,0.0
2006-02-02,0.0
2006-02-03,0.0
2006-02-06,2.7778
2006-02-07,-2.7027
2006-02-08,27.7778
2006-02-10,-43.4783
2006-02-13,-23.0769
2006-02-14,5.0
2006-02-15,42.8571
2006-02-16,20.0
2006-02-17,11.1111
2006-02-21,5.0
2006-02-24,4.7619
2006-02-27,9.0909
2006-02-28,8.3333
2006-03-01,3.8462
2006-03-02,7.4074
2006-03-03,-6.8966
2006-03-06,3.7037
2006-03-07,-10.7143
2006-03-08,0.0
2006-03-10,0.0
2006-03-14,0.0
2006-03-15,0.0
2006-03-16,12.0
2006-03-17,0.0
2006-03-20,-25.0
2006-03-23,0.0
2006-03-24,28.5714
2006-03-27,-7.4074
2006-03-28,4.0
2006-03-29,0.0
2006-03-30,0.0
2006-04-03,-3.8462
2006-04-04,-16.0
2006-04-05,0.0
2006-04-11,9.5238
2006-04-17,0.0
2006-04-18,4.3478
2006-04-19,-4.1667
2006-04-21,0.0
2006-04-26,0.0
2006-04-28,-4.3478
2006-05-01,9.0909
2006-05-02,0.0
2006-05-03,-12.5
2006-05-04,14.2857
2006-05-05,-4.1667
2006-05-08,-8.6957
2006-05-09,-28.5714
2006-05-10,20.0
2006-05-11,5.5556
2006-05-12,5.2632
2006-05-15,0.0
2006-05-19,0.0
2006-05-23,-30.0
2006-05-24,42.8571
2006-05-26,-30.0
2006-05-31,14.2857
2006-06-01,-6.25
2006-06-02,0.0
2006-06-06,-12.0
2006-06-07,6.0606
2006-06-13,0.0
2006-06-14,-14.2857
2006-06-16,25.0
2006-06-19,-20.0
2006-06-20,12.5
2006-06-21,0.0
2006-06-22,-14.8148
2006-06-23,0.0
2006-06-26,-2.6087
2006-06-27,0.0
2006-06-28,-19.6429
2006-06-29,11.1111
2006-06-30,-15.0
2006-07-03,0.0
2006-07-07,5.8824
2006-07-10,-5.5556
2006-07-11,-5.8824
2006-07-14,-12.5
2006-07-18,-7.1429
2006-07-19,23.0769
2006-07-20,0.0
2006-07-21,0.0
2006-07-25,-12.5
2006-07-26,14.2857
2006-07-27,0.0
2006-07-31,0.0
2006-08-02,-12.5
2006-08-04,0.0
2006-08-07,0.0
2006-08-08,-7.1429
2006-08-09,0.0
2006-08-11,0.0
2006-08-14,0.0
2006-08-15,0.0
2006-08-16,0.0
2006-08-21,7.6923
2006-08-24,-7.1429
2006-08-25,7.6923
2006-08-28,0.0
2006-08-29,14.2857
2006-08-31,6.25
2006-09-05,0.0
2006-09-08,0.0
2006-09-11,0.0
2006-09-12,0.0
2006-09-13,-21.1765
2006-09-14,19.403
2006-09-15,6.25
2006-09-20,-3.5294
2006-09-21,-8.5366
2006-09-25,0.0
2006-09-28,-6.6667
2006-10-04,0.0
2006-10-09,7.1429
2006-10-10,0.0
2006-10-12,-6.6667
2006-10-13,0.0
2006-10-17,7.1429
2006-10-18,-10.6667
2006-10-19,4.4776
2006-10-20,-4.2857
2006-10-23,-25.3731
2006-10-24,-10.0
2006-10-26,0.0
2006-10-27,2.2222
2006-10-30,-13.0435
2006-10-31,-20.0
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,-6.25
2006-11-07,0.0
2006-11-08,0.0
2006-11-09,0.0
2006-11-10,0.0
2006-11-13,-6.6667
2006-11-14,3.5714
2006-11-15,0.0
2006-11-16,-20.6897
2006-11-17,-30.4348
2006-11-20,-31.25
2006-11-21,63.6364
2006-11-22,16.6667
2006-11-24,85.7143
2006-11-27,-23.0769
2006-11-28,-33.3333
2006-11-29,75.0
2006-11-30,71.4286
2006-12-01,41.6667
2006-12-04,-50.7353
2006-12-05,-16.4179
2006-12-06,0.0
2006-12-07,-8.9286
2006-12-08,-1.9607999999999999
2006-12-11,-4.0
2006-12-12,-10.4167
2006-12-13,0.0
2006-12-14,-2.3256
2006-12-15,-16.6667
2006-12-18,0.0
2006-12-19,14.2857
2006-12-20,-20.0
2006-12-21,18.75
2006-12-22,-15.7895
2006-12-26,0.0
2006-12-27,9.375
2006-12-28,-8.5714
2006-12-29,9.375
2007-01-03,8.5714
2007-01-04,0.0
2007-01-05,-7.8947
2007-01-08,8.5714
2007-01-09,13.1579
2007-01-10,11.6279
2007-01-11,10.4167
2007-01-12,-9.434
2007-01-16,0.0
2007-01-17,4.1667
2007-01-18,40.0
2007-01-19,-22.8571
2007-01-22,-5.5556
2007-01-23,0.0
2007-01-24,-5.8824
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,-16.6667
2007-01-30,-15.0
2007-01-31,0.0
2007-02-01,-11.7647
2007-02-02,0.0
2007-02-05,-10.0
2007-02-06,-3.7037
2007-02-07,0.0
2007-02-08,3.8462
2007-02-09,0.0
2007-02-12,-3.7037
2007-02-13,0.0
2007-02-14,-7.6923
2007-02-15,12.5
2007-02-16,0.0
2007-02-20,-22.2222
2007-02-21,42.8571
2007-02-22,-20.0
2007-02-23,25.0
2007-02-26,-3.3333
2007-02-27,-24.1379
2007-02-28,9.0909
2007-03-01,-20.8333
2007-03-02,15.7895
2007-03-05,-13.6364
2007-03-06,26.3158
2007-03-07,-12.5
2007-03-08,4.7619
2007-03-09,9.0909
2007-03-12,8.3333
2007-03-13,-26.9231
2007-03-14,-15.7895
2007-03-15,-18.75
2007-03-16,0.0
2007-03-19,0.0
2007-03-20,0.0
2007-03-21,-23.0769
2007-03-22,0.0
2007-03-23,60.0
2007-03-26,-12.5
2007-03-27,-7.1429
2007-03-28,0.0
2007-03-29,-15.3846
2007-03-30,18.1818
2007-04-02,-15.3846
2007-04-03,0.0
2007-04-04,-9.0909
2007-04-05,40.0
2007-04-09,0.0
2007-04-10,14.2857
2007-04-11,18.75
2007-04-12,57.8947
2007-04-13,-40.0
2007-04-16,16.6667
2007-04-17,23.8095
2007-04-18,-19.2308
2007-04-19,0.0
2007-04-20,42.8571
2007-04-23,-3.3333
2007-04-24,10.3448
2007-04-25,43.75
2007-04-26,4.3478
2007-04-27,-4.1667
2007-04-30,-6.5217
2007-05-01,0.0
2007-05-02,-11.6279
2007-05-03,0.0
2007-05-04,10.526299999999999
2007-05-07,-4.7619
2007-05-08,52.5
2007-05-09,-8.1967
2007-05-10,3.5714
2007-05-11,-12.069
2007-05-14,-5.8824
2007-05-15,22.9167
2007-05-16,-18.6441
2007-05-17,-10.4167
2007-05-18,11.6279
2007-05-21,37.5
2007-05-22,1.5152
2007-05-23,-8.9552
2007-05-24,4.918
2007-05-25,50.0
2007-05-29,33.3333
2007-05-30,-6.25
2007-05-31,13.3333
2007-06-01,41.1765
2007-06-04,25.0
2007-06-05,-10.0
2007-06-06,-29.6296
2007-06-07,-10.526299999999999
2007-06-08,-23.5294
2007-06-11,15.3846
2007-06-12,-33.3333
2007-06-13,20.0
2007-06-14,-8.3333
2007-06-15,0.0
2007-06-18,-27.2727
2007-06-19,-12.5
2007-06-20,42.8571
2007-06-21,-23.75
2007-06-22,-3.2787
2007-06-25,-15.2542
2007-06-26,16.0
2007-06-27,-17.2414
2007-06-28,-4.1667
2007-06-29,-6.5217
2007-07-02,11.6279
2007-07-03,22.9167
2007-07-05,35.5932
2007-07-06,-10.0
2007-07-09,6.9444
2007-07-10,-6.4935
2007-07-11,-11.1111
2007-07-12,12.5
2007-07-13,0.0
2007-07-16,-13.8889
2007-07-17,3.2258
2007-07-18,0.0
2007-07-19,7.8125
2007-07-20,-10.1449
2007-07-23,-22.5806
2007-07-24,20.8333
2007-07-25,10.3448
2007-07-26,-12.5
2007-07-27,10.7143
2007-07-30,6.4516
2007-07-31,-3.0303
2007-08-01,-15.625
2007-08-02,-1.8519
2007-08-03,5.6604
2007-08-06,-14.2857
2007-08-07,0.0
2007-08-08,-16.6667
2007-08-09,15.0
2007-08-10,-8.6957
2007-08-13,-4.7619
2007-08-14,5.0
2007-08-15,9.5238
2007-08-16,4.3478
2007-08-17,0.0
2007-08-20,0.0
2007-08-21,-6.25
2007-08-22,24.4444
2007-08-23,0.0
2007-08-24,5.3571
2007-08-27,11.8644
2007-08-28,13.6364
2007-08-29,28.0
2007-08-30,-25.0
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,-6.9444
2007-09-07,2.9851
2007-09-10,15.942
2007-09-11,0.0
2007-09-12,-7.5
2007-09-13,18.9189
2007-09-14,0.0
2007-09-17,0.0
2007-09-18,-6.8182
2007-09-19,-2.439
2007-09-20,-13.75
2007-09-21,15.942
2007-09-24,20.0
2007-09-25,-16.6667
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,0.0
2007-10-02,-10.0
2007-10-03,11.1111
2007-10-04,-6.25
2007-10-05,6.6667
2007-10-08,-2.5
2007-10-09,12.8205
2007-10-10,9.0909
2007-10-11,0.0
2007-10-12,-18.75
2007-10-15,23.0769
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,-16.6667
2007-10-22,10.0
2007-10-23,0.0
2007-10-24,9.0909
2007-10-25,-8.3333
2007-10-26,-9.0909
2007-10-29,0.0
2007-10-30,-10.0
2007-10-31,0.0
2007-11-01,-11.1111
2007-11-02,0.0
2007-11-05,0.0
2007-11-06,-3.125
2007-11-07,3.2258
2007-11-08,7.8125
2007-11-09,-7.2464
2007-11-12,-15.625
2007-11-13,0.0
2007-11-14,-1.8519
2007-11-15,11.3208
2007-11-16,8.4746
2007-11-19,-12.5
2007-11-20,5.3571
2007-11-21,-18.6441
2007-11-23,0.0
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,-43.75
2007-11-29,66.6667
2007-11-30,0.0
2007-12-03,-15.5556
2007-12-04,5.2632
2007-12-05,-12.5
2007-12-06,0.0
2007-12-07,5.7143
2007-12-10,-5.4054
2007-12-11,0.0
2007-12-12,5.7143
2007-12-13,0.0
2007-12-14,-21.6216
2007-12-17,-6.8966
2007-12-18,7.4074
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,3.4483
2007-12-24,0.0
2007-12-26,-3.3333
2007-12-27,10.3448
2007-12-28,0.0
2007-12-31,-9.375
2008-01-02,-10.3448
2008-01-03,-7.6923
2008-01-04,0.0
2008-01-08,8.3333
2008-01-09,-7.6923
2008-01-10,-8.3333
2008-01-11,-4.5455
2008-01-14,0.0
2008-01-15,-9.5238
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,-15.7895
2008-01-22,50.0
2008-01-23,-8.3333
2008-01-24,9.0909
2008-01-25,-8.3333
2008-01-28,0.0
2008-01-29,-27.2727
2008-01-30,37.5
2008-01-31,-4.5455
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,4.7619
2008-02-07,-4.5455
2008-02-08,-9.5238
2008-02-11,-15.7895
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,-12.5
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,14.2857
2008-02-22,31.25
2008-02-25,-9.5238
2008-02-26,0.0
2008-02-27,0.0
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,-15.7895
2008-03-06,81.25
2008-03-07,-6.8966
2008-03-10,-11.1111
2008-03-11,0.0
2008-03-12,-12.5
2008-03-13,-33.3333
2008-03-14,0.0
2008-03-17,0.0
2008-03-18,0.0
2008-03-19,-7.1429
2008-03-20,0.0
2008-03-24,-15.3846
2008-03-25,-9.0909
2008-03-26,60.0
2008-03-27,-37.5
2008-03-28,60.0
2008-03-31,-37.5
2008-04-01,10.0
2008-04-02,0.0
2008-04-03,18.1818
2008-04-04,0.0
2008-04-07,-23.0769
2008-04-08,0.0
2008-04-09,10.0
2008-04-10,-9.0909
2008-04-11,0.0
2008-04-14,10.0
2008-04-15,-9.0909
2008-04-16,0.0
2008-04-17,0.0
2008-04-18,0.0
2008-04-21,10.0
2008-04-22,0.0
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,-9.0909
2008-05-02,0.0
2008-05-06,0.0
2008-05-07,-20.0
2008-05-08,0.0
2008-05-09,37.5
2008-05-12,-27.2727
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,-25.0
2008-05-23,0.0
2008-05-27,0.0
2008-05-28,33.3333
2008-05-29,25.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,-40.0
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,216.6667
2008-06-09,-5.2632
2008-06-10,-38.8889
2008-06-11,63.6364
2008-06-12,0.0
2008-06-13,5.5556
2008-06-16,-26.3158
2008-06-17,-7.1429
2008-06-18,0.0
2008-06-19,38.4615
2008-06-20,-22.2222
2008-06-23,14.2857
2008-06-24,-12.5
2008-06-25,-7.1429
2008-06-26,-15.3846
2008-06-27,45.4545
2008-06-30,0.0
2008-07-01,-31.25
2008-07-02,-9.0909
2008-07-03,10.0
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,-9.0909
2008-07-10,0.0
2008-07-11,0.0
2008-07-14,-20.0
2008-07-15,25.0
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,-40.0
2008-07-22,0.0
2008-07-23,33.3333
2008-07-24,-25.0
2008-07-25,0.0
2008-07-28,0.0
2008-07-29,0.0
2008-07-30,0.0
2008-07-31,33.3333
2008-08-01,0.0
2008-08-04,-25.0
2008-08-05,33.3333
2008-08-06,0.0
2008-08-07,-25.0
2008-08-08,0.0
2008-08-11,33.3333
2008-08-12,25.0
2008-08-13,-20.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-08-29,0.0
2008-09-03,0.0
2008-09-04,0.0
2008-09-09,-25.0
2008-09-15,0.0
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,33.3333
2008-09-19,0.0
2008-09-23,0.0
2008-09-25,0.0
2008-10-01,-37.5
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,20.0
2008-10-09,-50.0
2008-10-10,66.6667
2008-10-13,20.0
2008-10-14,33.3333
2008-10-15,0.0
2008-10-17,-25.0
2008-10-20,0.0
2008-10-21,83.3333
2008-10-22,27.2727
2008-10-23,-7.1429
2008-10-24,-15.3846
2008-10-27,-9.0909
2008-10-28,-20.0
2008-10-29,37.5
2008-10-30,0.0
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,-9.0909
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,-20.0
2008-11-13,0.0
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,0.0
2008-11-24,-25.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,-16.6667
2008-12-04,20.0
2008-12-05,0.0
2008-12-08,0.0
2008-12-09,-16.6667
2008-12-10,20.0
2008-12-11,0.0
2008-12-12,-16.6667
2008-12-15,-40.0
2008-12-16,66.6667
2008-12-17,-40.0
2008-12-18,0.0
2008-12-19,66.6667
2008-12-22,0.0
2008-12-23,20.0
2008-12-26,-16.6667
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,-40.0
2009-01-02,0.0
2009-01-06,66.6667
2009-01-07,0.0
2009-01-08,0.0
2009-01-09,-40.0
2009-01-12,0.0
2009-01-13,0.0
2009-01-16,66.6667
2009-01-20,0.0
2009-01-21,-40.0
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,-33.3333
2009-01-30,0.0
2009-02-02,50.0
2009-02-03,0.0
2009-02-04,66.6667
2009-02-05,-40.0
2009-02-06,0.0
2009-02-09,66.6667
2009-02-10,0.0
2009-02-11,-40.0
2009-02-12,0.0
2009-02-13,0.0
2009-02-17,-33.3333
2009-02-19,50.0
2009-02-20,-33.3333
2009-02-23,50.0
2009-02-24,0.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,-33.3333
2009-03-04,0.0
2009-03-05,50.0
2009-03-06,0.0
2009-03-10,-33.3333
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,50.0
2009-03-16,0.0
2009-03-18,0.0
2009-03-19,-33.3333
2009-03-20,50.0
2009-03-23,-33.3333
2009-03-25,50.0
2009-03-26,-33.3333
2009-03-27,50.0
2009-03-30,0.0
2009-03-31,-33.3333
2009-04-01,0.0
2009-04-02,50.0
2009-04-06,-33.3333
2009-04-07,0.0
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-21,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,0.0
2009-05-01,0.0
2009-05-05,0.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-27,0.0
2009-06-01,-46.6667
2009-06-02,50.0
2009-06-03,126.6667
2009-06-04,76.4706
2009-06-05,10.0
2009-06-08,36.3636
2009-06-09,11.1111
2009-06-10,0.0
2009-06-11,-4.0
2009-06-12,-16.6667
2009-06-15,0.0
2009-06-16,-10.0
2009-06-17,11.1111
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,-37.5
2009-06-23,60.0
2009-06-24,47.5
2009-06-25,-49.1525
2009-06-26,0.0
2009-06-29,33.3333
2009-06-30,-0.3125
2009-07-01,-12.2257
2009-07-02,0.0
2009-07-06,-8.5714
2009-07-07,0.0
2009-07-08,6.25
2009-07-09,-2.9412000000000003
2009-07-10,33.3333
2009-07-13,-22.7273
2009-07-14,-11.7647
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,0.0
2009-07-20,-3.3333
2009-07-21,0.0
2009-07-22,-27.5862
2009-07-23,28.5714
2009-07-24,-7.4074
2009-07-27,4.0
2009-07-28,-3.8462
2009-07-29,12.0
2009-07-30,17.8571
2009-07-31,27.2727
2009-08-03,28.5714
2009-08-04,-24.0741
2009-08-05,21.9512
2009-08-06,16.0
2009-08-07,12.069
2009-08-10,47.6923
2009-08-11,-27.2135
2009-08-12,-32.737
2009-08-13,-4.2553
2009-08-14,-6.6667
2009-08-17,-16.6667
2009-08-18,0.0
2009-08-19,-0.3571
2009-08-20,6.0932
2009-08-21,-16.2162
2009-08-24,3.2258
2009-08-25,-4.6875
2009-08-26,-9.8361
2009-08-27,8.4091
2009-08-28,20.7547
2009-08-31,-11.1111
2009-09-01,-15.625
2009-09-02,1.8519
2009-09-03,-1.8182
2009-09-04,-3.7037
2009-09-08,-13.461500000000001
2009-09-09,-4.4444
2009-09-10,-2.3256
2009-09-11,-4.7619
2009-09-14,-5.0
2009-09-15,-5.2632
2009-09-16,2.0833
2009-09-17,8.8435
2009-09-18,-16.875
2009-09-21,14.2857
2009-09-22,-13.1579
2009-09-23,6.0606
2009-09-24,-8.5714
2009-09-25,-3.125
2009-09-28,-3.2258
2009-09-29,4.1667
2009-09-30,-3.2
2009-10-01,8.2645
2009-10-02,-5.3435
2009-10-05,-6.4516
2009-10-06,50.431
2009-10-07,-8.3095
2009-10-08,-12.5
2009-10-09,22.1429
2009-10-12,5.2632
2009-10-13,8.8889
2009-10-14,-9.6939
2009-10-15,-5.0847
2009-10-16,-4.7619
2009-10-19,-2.5
2009-10-20,28.2051
2009-10-21,-6.5
2009-10-22,11.2299
2009-10-23,-12.0192
2009-10-26,-10.3825
2009-10-27,-7.3171
2009-10-28,-5.2632
2009-10-29,11.1111
2009-10-30,0.0
2009-11-02,-5.0
2009-11-03,0.0
2009-11-04,-2.6316
2009-11-05,-5.4054
2009-11-06,2.8571
2009-11-09,-13.1944
2009-11-10,-2.0
2009-11-11,13.4694
2009-11-12,-9.7122
2009-11-13,8.3665
2009-11-16,-20.5882
2009-11-17,11.1111
2009-11-18,-6.6667
2009-11-19,-3.5714
2009-11-20,0.0
2009-11-23,3.7037
2009-11-24,0.0
2009-11-25,3.5714
2009-11-27,13.7931
2009-11-30,1.8939
2009-12-01,2.974
2009-12-02,6.8591999999999995
2009-12-03,17.9054
2009-12-04,19.1977
2009-12-07,19.2308
2009-12-08,-27.0161
2009-12-09,-22.6519
2009-12-10,1.7856999999999998
2009-12-11,-8.0702
2009-12-14,3.8167999999999997
2009-12-15,5.8824
2009-12-16,-8.3333
2009-12-17,-7.9545
2009-12-18,2.8807
2009-12-21,-4.0
2009-12-22,-0.8333
2009-12-23,4.2017
2009-12-24,-6.4516
2009-12-28,-4.7414
2009-12-29,-2.2624
2009-12-30,-11.1111
2009-12-31,1.0417
2010-01-04,19.5876
2010-01-05,3.4483
2010-01-06,3.3333
2010-01-07,-3.2258
2010-01-08,0.0
2010-01-11,-10.0
2010-01-12,3.7037
2010-01-13,0.0
2010-01-14,2.6786
2010-01-15,-2.6087
2010-01-19,-4.9107
2010-01-20,-2.3474
2010-01-21,0.0
2010-01-22,6.7308
2010-01-25,-6.3063
2010-01-26,-6.7308
2010-01-27,-9.2784
2010-01-28,4.5455
2010-01-29,-1.6303999999999998
2010-02-01,-10.4972
2010-02-02,18.5185
2010-02-03,-8.3333
2010-02-04,-9.0909
2010-02-05,-5.0
2010-02-08,5.2632
2010-02-09,0.0
2010-02-10,11.875
2010-02-11,-1.6760000000000002
2010-02-12,0.0
2010-02-16,0.0
2010-02-17,-24.4318
2010-02-18,-3.7594
2010-02-19,4.6875
2010-02-22,-2.9851
2010-02-23,-13.8462
2010-02-24,0.0
2010-02-25,28.5714
2010-02-26,0.0
2010-03-01,-5.5556
2010-03-02,0.0
2010-03-03,-7.3529
2010-03-04,-4.7619
2010-03-05,2.5
2010-03-08,4.065
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,0.0
2010-03-15,-6.25
2010-03-16,-33.3333
2010-03-17,-7.5
2010-03-18,29.7297
2010-03-19,0.0
2010-03-22,-2.0833
2010-03-23,-11.7021
2010-03-24,6.0241
2010-03-25,5.6818
2010-03-26,0.0
2010-03-29,-17.2043
2010-03-30,-14.2857
2010-03-31,0.0
2010-04-01,9.0909
2010-04-05,-11.1111
2010-04-06,-4.6875
2010-04-07,18.0328
2010-04-08,-11.1111
2010-04-09,-4.6875
2010-04-12,1.6393
2010-04-13,12.9032
2010-04-14,-27.1429
2010-04-15,15.6863
2010-04-16,-13.5593
2010-04-19,3.9215999999999998
2010-04-20,5.6604
2010-04-21,-8.9286
2010-04-22,29.4118
2010-04-23,-12.1212
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,10.3448
2010-05-03,9.375
2010-05-04,-15.7143
2010-05-05,-13.5593
2010-05-06,0.0
2010-05-07,3.9215999999999998
2010-05-10,24.5283
2010-05-11,-24.2424
2010-05-12,6.0
2010-05-13,-9.434
2010-05-14,-6.25
2010-05-17,0.0
2010-05-18,-6.6667
2010-05-19,-11.9048
2010-05-20,-8.1081
2010-05-21,11.7647
2010-05-24,-7.8947
2010-05-25,-8.5714
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,-15.625
2010-06-01,0.0
2010-06-02,-11.1111
2010-06-03,8.3333
2010-06-04,-7.6923
2010-06-07,20.8333
2010-06-08,-10.3448
2010-06-09,-7.6923
2010-06-10,-12.5
2010-06-11,-9.5238
2010-06-14,-5.2632
2010-06-15,5.5556
2010-06-16,10.526299999999999
2010-06-17,-9.5238
2010-06-18,-15.7895
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,12.5
2010-06-25,0.0
2010-06-28,-11.1111
2010-06-29,12.5
2010-06-30,16.6667
2010-07-01,-38.0952
2010-07-06,7.6923
2010-07-07,14.2857
2010-07-08,0.0
2010-07-09,-18.75
2010-07-12,-15.3846
2010-07-13,0.0
2010-07-14,45.4545
2010-07-15,-18.75
2010-07-16,-15.3846
2010-07-19,0.0
2010-07-20,18.1818
2010-07-21,23.0769
2010-07-22,-18.75
2010-07-23,7.6923
2010-07-26,-7.1429
2010-07-27,7.6923
2010-07-28,14.2857
2010-08-02,0.0
2010-08-03,-18.75
2010-08-05,23.0769
2010-08-06,0.0
2010-08-09,-12.5
2010-08-10,-21.4286
2010-08-11,63.6364
2010-08-13,0.0
2010-08-18,-27.7778
2010-08-19,0.0
2010-08-20,38.4615
2010-08-23,0.0
2010-08-26,-27.7778
2010-08-27,7.6923
2010-08-30,-7.1429
2010-08-31,38.4615
2010-09-02,-38.8889
2010-09-03,18.1818
2010-09-07,7.6923
2010-09-08,0.0
2010-09-09,-21.4286
2010-09-10,45.4545
2010-09-13,0.0
2010-09-15,0.0
2010-09-16,-12.5
2010-09-20,14.2857
2010-09-21,-12.5
