ticker,SSOK US Equity
2017-08-01,-5.0725
2017-08-02,2.2901
2017-08-03,-6.7164
2017-08-04,7.2
2017-08-07,-6.7164
2017-08-10,-12.0
2017-08-11,21.8182
2017-08-14,-32.8358
2017-08-15,4.5567
2017-08-17,6.2688
2017-08-18,0.0
2017-08-21,-0.8
2017-09-06,-8.256
2017-09-07,18.6683
2017-09-08,-21.2963
2017-09-11,28.2353
2017-09-14,-8.2569
2017-09-15,4.0
2017-09-18,-23.0769
2017-09-19,-22.5
2017-09-20,27.4194
2017-09-21,-17.7215
2017-09-22,-7.6923
2017-09-25,13.3333
2017-09-26,-2.9412000000000003
2017-09-27,-1.5152
2017-09-28,-1.5385
2017-09-29,7.8125
2017-10-02,-1.4493
2017-10-03,-1.3235000000000001
2017-10-04,1.3413
2017-10-05,-11.7647
2017-10-06,-16.6667
2017-10-09,-0.02
2017-10-10,-0.6001
2017-10-11,-13.4635
2017-10-12,-11.6279
2017-10-13,26.3158
2017-10-16,2.0833
2017-10-18,-22.449
2017-10-19,13.1316
2017-10-20,-9.2812
2017-10-23,10.2308
2017-10-24,4.6754999999999995
2017-10-26,13.3333
2017-10-27,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,21.5686
2017-11-03,4.8387
2017-11-06,-1.5385
2017-11-07,-7.8125
2017-11-08,1.7119
2017-11-09,24.9792
2017-11-10,14.6667
2017-11-14,-3.4884
2017-11-15,1.2048
2017-11-16,1.1905000000000001
2017-11-17,-37.6471
2017-11-20,47.1698
2017-11-21,-29.4744
2017-11-22,-0.0182
2017-11-24,1.8364
2017-11-27,0.0
2017-11-28,-7.1594
2017-11-29,-13.461500000000001
2017-11-30,0.0
2017-12-01,-11.1111
2017-12-05,-20.0
2017-12-06,-6.25
2017-12-07,20.6667
2017-12-11,-30.9392
2017-12-12,0.0
2017-12-13,-40.0
2017-12-14,0.0667
2017-12-15,33.2445
2017-12-18,11.1
2017-12-19,7.5608
2017-12-20,4.6025
2017-12-21,-26.68
2017-12-22,20.0218
2017-12-26,-3.6773
2017-12-27,-10.3393
2017-12-28,0.0
2017-12-29,-0.5263
2018-01-02,5.2381
2018-01-03,0.0
2018-01-04,10.6083
2018-01-05,13.6364
2018-01-08,0.0
2018-01-09,-19.6
2018-01-10,4.4776
2018-01-11,-0.0476
2018-01-12,-0.6193
2018-01-16,0.1918
2018-01-17,0.0
2018-01-18,-8.0861
2018-01-19,-17.7512
2018-01-22,20.2532
2018-01-23,-40.7553
2018-01-24,42.0513
2018-01-25,-6.1914
2018-01-26,4.0
2018-01-29,-10.2564
2018-01-30,11.857099999999999
2018-01-31,-23.3716
2018-02-01,-16.6667
2018-02-02,-19.5
2018-02-05,36.5217
2018-02-06,-22.657
2018-02-07,-5.8824
2018-02-08,56.25
2018-02-09,-10.872
2018-02-12,-37.169
2018-02-13,14.2857
2018-02-14,-25.0
2018-02-15,6.6667
2018-02-16,1.5625
2018-02-20,-0.1538
2018-02-21,0.0
2018-02-22,0.1541
2018-02-23,-7.6923
2018-02-26,8.3333
2018-02-27,-7.6923
2018-02-28,-1.0
2018-03-01,-32.6599
2018-03-02,-25.0
2018-03-05,19.6667
2018-03-06,-33.1476
2018-03-07,-2.4583
2018-03-08,-1.7513999999999998
2018-03-09,8.6957
2018-03-12,-20.0
2018-03-13,20.0
2018-03-14,-9.5833
2018-03-15,-17.0507
2018-03-16,5.5556
2018-03-19,31.0526
2018-03-20,-31.7269
2018-03-21,-17.647100000000002
2018-03-22,42.8571
2018-03-26,-30.0
2018-03-27,-13.9286
2018-03-28,-11.2033
2018-03-29,-5.6075
2018-04-02,28.7129
2018-04-03,281.5385
2018-04-04,-4.8387
2018-04-05,5.7203
2018-04-09,39.8798
2018-04-10,-39.6848
2018-04-11,-7.8385
2018-04-12,3.0928
2018-04-13,-50.0
2018-04-16,94.5
2018-04-17,0.0
2018-04-18,2.8278
2018-04-20,50.0
2018-04-23,16.6667
2018-04-24,50.0
2018-04-25,33.3333
2018-04-26,-35.0
2018-04-27,20.8791
2018-04-30,-18.1818
2018-05-01,-33.3333
2018-05-02,-44.1667
2018-05-03,-37.0149
2018-05-04,18.4834
2018-05-07,-20.4
2018-05-08,-19.0955
2018-05-09,-25.4658
2018-05-10,-8.3333
2018-05-11,27.2727
2018-05-14,-11.4286
2018-05-15,-15.3226
2018-05-16,42.5714
2018-05-17,-22.5117
2018-05-18,3.4483
2018-05-21,16.6667
2018-05-22,-28.5714
2018-05-23,-16.2
2018-05-24,7.3986
2018-05-25,5.5556
2018-05-29,-14.7368
2018-05-30,-4.9383
2018-05-31,-1.2987
2018-06-01,-31.5789
2018-06-04,-3.8462
2018-06-05,-18.0
2018-06-06,12.1951
2018-06-07,-23.913
2018-06-08,77.1429
2018-06-11,12.9032
2018-06-12,-14.2857
2018-06-13,-3.3333
2018-06-14,-5.1724
2018-06-15,0.0
2018-06-18,-9.0909
2018-06-19,10.0
2018-06-20,43.6364
2018-06-21,-30.3797
2018-06-22,30.9091
2018-06-25,-4.1667
2018-06-26,-31.8841
2018-06-27,46.383
2018-06-28,-5.5233
2018-06-29,-22.3077
2018-07-02,6.9307
2018-07-03,0.0
2018-07-09,20.3704
2018-07-10,23.0769
2018-07-11,23.625
2018-07-12,-8.999
2018-07-13,17.7778
2018-07-16,0.0
2018-07-17,0.9434
2018-07-18,2.8037
2018-07-19,-11.818200000000001
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,-1.7526000000000002
2018-07-25,-16.0546
2018-07-26,-13.75
2018-07-30,42.029
2018-07-31,-3.0612
2018-08-01,-0.3158
2018-08-02,0.0
2018-08-03,-4.963
2018-08-06,5.0
2018-08-07,4.7619
2018-08-08,11.1111
2018-08-10,-9.0909
2018-08-13,29.0
2018-08-14,0.7752
2018-08-15,-23.0769
2018-08-16,10.0
2018-08-17,45.4545
2018-08-20,8.125
2018-08-21,102.3121
2018-08-22,-26.5714
2018-08-23,47.8599
2018-08-24,-18.4211
2018-08-27,-16.129
2018-08-28,-8.0769
2018-08-29,-12.1339
2018-08-30,-4.7619
2018-08-31,-34.5
2018-09-04,67.9389
2018-09-05,-31.8182
2018-09-06,46.6667
2018-09-07,-18.1818
2018-09-10,-16.6667
2018-09-11,13.3333
2018-09-12,17.647100000000002
2018-09-13,-10.0
2018-09-14,-11.1111
2018-09-17,15.625
2018-09-18,0.0
2018-09-20,-25.027
2018-09-21,-6.2725
2018-09-24,-23.0769
2018-09-25,0.0
2018-09-26,25.0
2018-09-27,-0.8
2018-09-28,0.8065
2018-10-01,0.0
2018-10-02,-12.0
2018-10-03,18.1818
2018-10-04,10.0
2018-10-05,-36.5035
2018-10-08,49.7797
2018-10-09,-4.4118
2018-10-10,-7.6923
2018-10-11,0.0
2018-10-15,0.0
2018-10-16,-12.5
2018-10-17,33.3333
2018-10-18,0.0
2018-10-22,14.2857
2018-10-23,75.0
2018-10-24,-28.9286
2018-10-25,-9.5477
2018-10-26,0.0
2018-10-30,-24.1111
2018-10-31,-0.4392
2018-11-01,-2.9412000000000003
2018-11-02,50.0
2018-11-05,0.0
2018-11-06,-35.3535
2018-11-07,84.375
2018-11-08,-0.4237
2018-11-09,-0.4255
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,-40.1709
2018-11-15,76.4286
2018-11-16,-0.8097
2018-11-19,0.0
2018-11-20,-38.7755
2018-11-21,53.3333
2018-11-23,30.0
2018-11-26,-23.0769
2018-11-27,-4.3478
2018-11-28,13.1818
2018-11-30,8.0321
2018-12-03,2.2305
2018-12-04,5.4545
2018-12-06,18.9655
2018-12-07,-18.8406
2018-12-10,-0.7143
2018-12-11,0.7194
2018-12-12,-12.857099999999999
2018-12-13,12.2951
2018-12-14,-12.7372
2018-12-17,-10.4977
2018-12-18,2.8037
2018-12-19,12.7273
2018-12-20,-0.4032
2018-12-21,-18.3806
2018-12-24,6.1508
2018-12-26,-3.2477
2018-12-27,-0.5071
2018-12-28,1.4563
2018-12-31,-0.4785
2019-01-02,-3.125
2019-01-04,-15.1365
2019-01-07,8.1871
2019-01-08,-8.1081
2019-01-09,13.5294
2019-01-10,0.0
2019-01-11,0.0
2019-01-14,-0.5181
2019-01-15,-14.0625
2019-01-16,142.4242
2019-01-17,-5.0
2019-01-18,31.3158
2019-01-22,-3.6071999999999997
2019-01-23,-19.4387
2019-01-24,0.6452
2019-01-25,-1.7949000000000002
2019-01-28,-11.4883
2019-01-29,-7.3746
2019-01-30,1.5924
2019-01-31,1.5674000000000001
2019-02-04,-0.4321
2019-02-06,-0.186
2019-02-07,-0.3106
2019-02-08,1.2461
2019-02-12,-0.3077
2019-02-13,-7.4074
2019-02-14,-16.8
2019-02-15,9.395
2019-02-19,1.1536
2019-02-20,-9.4859
2019-02-21,11.48
2019-02-22,6.925
2019-02-25,-1.0067
2019-02-26,-21.3559
2019-02-27,0.8621
2019-02-28,10.6838
2019-03-01,-13.1274
2019-03-04,-5.0222
2019-03-05,7.1596
2019-03-06,-13.5371
2019-03-07,-0.5051
2019-03-08,-16.7513
2019-03-11,-1.8293
2019-03-12,-37.8882
2019-03-13,35.0
2019-03-14,-33.3333
2019-03-15,32.2222
2019-03-18,-16.8067
2019-03-19,19.1919
2019-03-20,14.4068
2019-03-22,-33.3333
2019-03-25,0.0
2019-03-26,-55.5556
2019-03-27,195.0
2019-03-29,1.6949
2019-04-03,-37.5
2019-04-04,-6.6667
2019-04-05,41.4286
2019-04-08,26.2626
2019-04-16,-20.0
2019-04-23,0.0
2019-04-25,0.0
2019-04-30,0.0
2019-05-03,0.0
2019-05-10,20.0
2019-05-14,-33.3333
2019-05-15,37.5
2019-05-16,-4.3636
2019-06-03,-4.943
2019-06-04,0.0
2019-06-13,5.6
2019-06-14,-14.7727
2019-06-18,-3.1111
2019-06-20,3.211
2019-06-21,17.3333
2019-06-24,-21.875
2019-06-26,23.3333
2019-06-28,-1.7199
2019-07-01,0.0
2019-07-02,23.48
2019-07-05,-3.2232
2019-07-10,-16.318
2019-07-11,15.2
2019-07-12,4.1667
2019-07-22,8.3333
2019-08-02,-25.0
2019-08-05,27.5897
2019-08-06,-51.7685
2019-08-07,8.3333
2019-08-09,7.6923
2019-08-12,0.0
2019-08-22,-3.5714
2019-08-23,21.1111
2019-09-06,-73.0887
2019-09-09,277.2727
2019-09-16,-27.7108
2019-09-17,0.0
2019-09-20,0.0
2019-09-23,-5.0
2019-09-24,0.0
2019-09-30,5.2632
2019-10-01,66.6667
2019-10-02,-35.0
2019-10-04,-23.0769
2019-10-07,4.0
2019-10-09,-32.6923
2019-10-11,28.5714
2019-10-14,2.2222
2019-10-15,-34.7826
2019-10-16,33.3333
2019-10-17,-1.25
2019-10-18,-1.2658
2019-10-21,0.0
2019-10-22,2.5641
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,-27.5
2019-10-29,0.0
2019-10-30,3.4483
2019-10-31,26.6667
2019-11-01,-13.1579
2019-11-04,-1.5152
2019-11-07,-1.5385
2019-11-08,9.375
2019-11-11,-14.2857
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,-3.3333
2019-11-18,-20.6897
2019-11-19,13.0435
2019-11-20,0.0
2019-11-21,1.9231
2019-11-22,1.8868
2019-11-25,-7.4074
2019-11-26,-16.0
2019-11-27,7.1429
2019-11-29,0.0
2019-12-02,10.4444
2019-12-03,-7.4447
2019-12-04,-4.3478
2019-12-05,0.0
2019-12-06,13.6364
2019-12-09,12.0
2019-12-10,3.5714
2019-12-11,0.0
2019-12-12,13.7931
2019-12-13,-21.2121
2019-12-16,-3.8462
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,-4.0
2019-12-26,8.3333
2019-12-27,-3.8462
2019-12-30,12.0
2019-12-31,-7.1429
2020-01-02,-15.3846
2020-01-03,4.5455
2020-01-06,-4.3478
2020-01-07,9.0909
2020-01-08,-54.1667
2020-01-09,-9.0909
2020-01-10,-10.0
2020-01-13,11.1111
2020-01-14,0.0
2020-01-15,10.0
2020-01-16,-9.0909
2020-01-17,0.0
2020-01-21,30.0
2020-01-22,46.1538
2020-01-23,100.0
2020-01-24,97.3684
2020-01-27,58.6667
2020-01-28,9.2437
2020-01-29,-4.6154
2020-01-30,-0.8065
2020-01-31,36.5854
2020-02-03,-16.6667
2020-02-04,24.2857
2020-02-05,-15.5172
2020-02-06,-9.5238
2020-02-07,-10.1504
2020-02-10,-1.2551999999999999
2020-02-11,9.322
2020-02-12,-6.2016
2020-02-13,-9.0909
2020-02-14,25.4545
2020-02-18,26.8116
2020-02-19,12.5714
2020-02-20,1.0152
2020-02-21,-44.7236
2020-02-24,4.5455
2020-02-25,-22.6087
2020-02-26,10.1124
2020-02-27,2.0408
2020-02-28,0.0
2020-03-02,-10.0
2020-03-03,1.3889
2020-03-04,-13.4247
2020-03-05,-17.7215
2020-03-06,-38.4615
2020-03-09,70.0
2020-03-10,-42.6471
2020-03-11,2.5641
2020-03-12,-12.5
2020-03-13,-42.8571
2020-03-16,0.0
2020-03-17,40.0
2020-03-18,-10.7143
2020-03-19,-40.0
2020-03-20,24.6667
2020-03-23,-25.1337
2020-03-24,42.8571
2020-03-25,-5.0
2020-03-26,-10.526299999999999
2020-03-27,41.1765
2020-03-30,41.6667
2020-03-31,61.7647
2020-04-01,-18.1818
2020-04-02,-37.7778
2020-04-03,7.1429
2020-04-06,-16.6667
2020-04-07,4.0
2020-04-08,7.6923
2020-04-09,39.2857
2020-04-13,0.0
2020-04-14,-5.1282
2020-04-15,0.0
2020-04-16,-24.3243
2020-04-17,32.1429
2020-04-20,0.0
2020-04-21,-2.7027
2020-04-22,-16.6667
2020-04-23,0.0
2020-04-27,16.6667
2020-04-29,0.0
2020-04-30,8.5714
2020-05-01,0.0
2020-05-05,-15.7895
2020-05-06,0.0
2020-05-07,-12.5
2020-05-08,16.25
2020-05-11,-4.7619
2020-05-12,0.0
2020-05-14,3.2258
2020-05-15,-21.875
2020-05-18,-8.0
2020-05-20,8.6957
2020-05-21,12.0
2020-05-22,7.1429
2020-05-27,6.6667
2020-05-28,9.375
2020-05-29,-2.8571
2020-06-01,-26.4706
2020-06-02,20.0
2020-06-03,-16.6667
2020-06-04,0.0
2020-06-05,-36.0
2020-06-08,-6.25
2020-06-09,0.0
2020-06-10,0.0
2020-06-12,93.3333
2020-06-15,20.6897
2020-06-16,2.8571
2020-06-17,2.7778
2020-06-18,-10.8108
2020-06-19,15.1515
2020-06-22,31.5789
2020-06-23,-2.0
2020-06-24,-26.5306
2020-06-25,-2.7778
2020-06-26,-28.5714
2020-06-29,4.0
2020-06-30,-34.6154
2020-07-01,0.0
2020-07-02,-5.8824
2020-07-06,-12.5
2020-07-07,14.2857
2020-07-08,-6.25
2020-07-09,-13.3333
2020-07-10,15.3846
2020-07-13,-6.6667
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,-7.1429
2020-07-17,0.0
2020-07-20,7.6923
2020-07-21,0.0
2020-07-22,21.4286
2020-07-23,20.5882
2020-07-24,26.8293
2020-07-27,5.7692
2020-07-28,-1.8182
2020-07-29,-16.6667
2020-07-30,-11.1111
2020-07-31,10.0
