ticker,LL US Equity
2008-04-02,0.0937
2008-04-03,1.4981
2008-04-04,4.6125
2008-04-07,-2.1153
2008-04-08,1.8007
2008-04-09,-1.0619
2008-04-10,6.619
2008-04-11,3.3557
2008-04-14,-2.2727
2008-04-15,-1.0787
2008-04-16,-1.1764999999999999
2008-04-17,2.124
2008-04-18,1.9967000000000001
2008-04-21,6.4437
2008-04-22,-0.2299
2008-04-23,-0.6144
2008-04-24,2.2411
2008-04-25,-0.1512
2008-04-28,1.4383
2008-04-29,-1.5672000000000001
2008-04-30,-4.928
2008-05-01,-3.8278
2008-05-02,1.5755
2008-05-05,2.7755
2008-05-06,6.0365
2008-05-07,0.9738
2008-05-08,1.3353
2008-05-09,5.7101
2008-05-12,3.4626
2008-05-13,5.8233
2008-05-14,0.1898
2008-05-15,4.4823
2008-05-16,-0.423
2008-05-19,-1.2743
2008-05-20,-0.1844
2008-05-21,-3.9409
2008-05-22,0.8974
2008-05-23,-4.2567
2008-05-27,0.5972
2008-05-28,8.3113
2008-05-29,-1.7661
2008-05-30,-1.5499
2008-06-02,-3.0856
2008-06-03,-5.718
2008-06-04,-2.0675
2008-06-05,3.4483
2008-06-06,2.6531000000000002
2008-06-09,-8.9463
2008-06-10,-5.4585
2008-06-11,-0.4619
2008-06-12,3.2483
2008-06-13,8.015
2008-06-16,4.785
2008-06-17,2.5149
2008-06-18,-4.6482
2008-06-19,0.6093
2008-06-20,0.6729
2008-06-23,-5.9492
2008-06-24,-2.4876
2008-06-25,5.4665
2008-06-26,-2.9026
2008-06-27,-0.4982
2008-06-30,-7.01
2008-07-01,4.6923
2008-07-02,-0.5143
2008-07-03,-4.062
2008-07-07,-2.0785
2008-07-08,10.3774
2008-07-09,-6.1966
2008-07-10,-0.1519
2008-07-11,-0.2281
2008-07-14,-0.6098
2008-07-15,1.3037
2008-07-16,2.7252
2008-07-17,6.1164
2008-07-18,-2.0833
2008-07-21,-1.4184
2008-07-22,4.3165
2008-07-23,1.3103
2008-07-24,-3.3356
2008-07-25,1.9718
2008-07-28,-0.5525
2008-07-29,3.2639
2008-07-30,1.0087
2008-07-31,-0.2663
2008-08-01,0.534
2008-08-04,-5.5113
2008-08-05,0.1405
2008-08-06,0.6316
2008-08-07,-6.6248000000000005
2008-08-08,2.7633
2008-08-11,-1.5988
2008-08-12,-2.3634
2008-08-13,-5.5219000000000005
2008-08-14,2.0016
2008-08-15,-2.3548
2008-08-18,-0.9646
2008-08-19,-5.6818
2008-08-20,1.9792999999999998
2008-08-21,1.2658
2008-08-22,6.5
2008-08-25,-4.6166
2008-08-26,2.297
2008-08-27,3.9294000000000002
2008-08-28,-1.0031
2008-08-29,0.6235
2008-09-02,5.1123
2008-09-03,7.885
2008-09-04,-4.4399
2008-09-05,-0.7148
2008-09-08,9.5752
2008-09-09,-3.8765
2008-09-10,-1.9822
2008-09-11,5.0907
2008-09-12,-4.7113
2008-09-15,-6.4763
2008-09-16,1.4147
2008-09-17,-2.4963
2008-09-18,5.7982
2008-09-19,3.9146
2008-09-22,-7.5342
2008-09-23,3.4074
2008-09-24,-4.5129
2008-09-25,2.5506
2008-09-26,-3.7308
2008-09-29,-3.1915
2008-09-30,-1.4129
2008-10-01,-4.7771
2008-10-02,-2.6756
2008-10-03,-5.0687
2008-10-06,-5.8824
2008-10-07,-2.5962
2008-10-08,1.4808
2008-10-09,-5.642
2008-10-10,-0.1031
2008-10-13,13.5191
2008-10-14,-6.2727
2008-10-15,-9.2144
2008-10-16,4.2735
2008-10-17,0.1025
2008-10-20,2.6612
2008-10-21,-0.3988
2008-10-22,-3.3033
2008-10-23,-3.4161
2008-10-24,-0.8574
2008-10-27,-5.8378
2008-10-28,2.9851
2008-10-29,-2.2297
2008-10-30,1.8244
2008-10-31,-6.7189
2008-11-03,-0.3601
2008-11-04,-2.4096
2008-11-05,2.4691
2008-11-06,18.7952
2008-11-07,5.4767
2008-11-10,-5.8654
2008-11-11,11.0317
2008-11-12,-9.7516
2008-11-13,6.0143
2008-11-14,-7.2115
2008-11-17,-6.8394
2008-11-18,2.2247
2008-11-19,-4.1349
2008-11-20,-8.8536
2008-11-21,2.7397
2008-11-24,-1.2121
2008-11-25,-1.4724
2008-11-26,17.6837
2008-11-28,0.3175
2008-12-01,-5.3797
2008-12-02,9.0301
2008-12-03,0.5112
2008-12-04,0.9156
2008-12-05,12.6008
2008-12-08,-0.6267
2008-12-09,-7.4775
2008-12-10,4.9658999999999995
2008-12-11,-15.3989
2008-12-12,1.9737
2008-12-15,0.9677
2008-12-16,12.0341
2008-12-17,2.6616
2008-12-18,-2.5926
2008-12-19,0.0951
2008-12-22,-5.8879
2008-12-23,-9.0817
2008-12-24,5.6604
2008-12-26,8.8235
2008-12-29,-2.4131
2008-12-30,7.913
2008-12-31,-3.2081
2009-01-02,0.3788
2009-01-05,-6.4151
2009-01-06,8.6694
2009-01-07,-3.9889
2009-01-08,-3.9614000000000003
2009-01-09,1.7103000000000002
2009-01-12,-7.0227
2009-01-13,0.1064
2009-01-14,-3.6132
2009-01-15,10.5843
2009-01-16,1.7946
2009-01-20,-5.3869
2009-01-21,2.1739
2009-01-22,-2.3303
2009-01-23,-1.971
2009-01-26,-0.8466
2009-01-27,3.095
2009-01-28,3.2091
2009-01-29,-5.2156
2009-01-30,-6.1376
2009-02-02,8.7937
2009-02-03,0.4145
2009-02-04,-3.5088
2009-02-05,6.4171
2009-02-06,2.7136
2009-02-09,-1.7612999999999999
2009-02-10,-0.3984
2009-02-11,0.0
2009-02-12,4.7
2009-02-13,-0.8596
2009-02-17,-5.7803
2009-02-18,-6.0327
2009-02-19,4.2437
2009-02-20,-4.8017
2009-02-23,-7.2368
2009-02-24,5.5556
2009-02-25,0.4479
2009-02-26,4.2363
2009-02-27,2.4599
2009-03-02,-2.9228
2009-03-03,-10.2151
2009-03-04,-1.7964
2009-03-05,-3.9024
2009-03-06,-2.1574
2009-03-09,-8.8197
2009-03-10,5.6899
2009-03-11,15.074
2009-03-12,25.0292
2009-03-13,-4.8644
2009-03-16,-1.2783
2009-03-17,6.9721
2009-03-18,2.5140000000000002
2009-03-19,-0.3633
2009-03-20,-5.1048
2009-03-23,1.9212
2009-03-24,1.3195000000000001
2009-03-25,8.0
2009-03-26,3.7037
2009-03-27,6.1462
2009-03-30,-5.8685
2009-03-31,5.985
2009-04-01,-0.0784
2009-04-02,5.416
2009-04-03,1.0424
2009-04-06,-4.4952
2009-04-07,-8.0247
2009-04-08,8.6409
2009-04-09,7.8764
2009-04-13,-4.7244
2009-04-14,0.0
2009-04-15,1.4275
2009-04-16,3.7778
2009-04-17,4.2113
2009-04-20,-7.9452
2009-04-21,7.2173
2009-04-22,1.8043
2009-04-23,-1.0907
2009-04-24,5.7891
2009-04-27,-3.8436
2009-04-28,1.2195
2009-04-29,6.8942
2009-04-30,-6.3244
2009-05-01,0.2674
2009-05-04,7.0667
2009-05-05,1.7435
2009-05-06,-7.2215
2009-05-07,0.9235
2009-05-08,-3.4641
2009-05-11,-8.5308
2009-05-12,-3.6269
2009-05-13,-4.1475
2009-05-14,5.609
2009-05-15,-1.2898
2009-05-18,5.9954
2009-05-19,4.1334
2009-05-20,0.0696
2009-05-21,-2.0877
2009-05-22,0.2132
2009-05-26,6.383
2009-05-27,-0.5333
2009-05-28,0.5362
2009-05-29,1.0
2009-06-01,4.7524999999999995
2009-06-02,0.5041
2009-06-03,-3.1975
2009-06-04,-1.8782
2009-06-05,-0.5941
2009-06-08,0.0
2009-06-09,3.1208
2009-06-10,1.6742
2009-06-11,-2.5966
2009-06-12,0.13
2009-06-15,-1.8182
2009-06-16,-6.6138
2009-06-17,1.0623
2009-06-18,-1.2614
2009-06-19,1.1356
2009-06-22,-1.7544
2009-06-23,0.8571
2009-06-24,5.3824
2009-06-25,3.629
2009-06-26,7.1336
2009-06-29,-4.2978
2009-06-30,-0.3163
2009-07-01,0.8249
2009-07-02,-3.0837
2009-07-06,0.0
2009-07-07,-1.2987
2009-07-08,1.8420999999999998
2009-07-09,1.938
2009-07-10,3.4221
2009-07-13,3.4926
2009-07-14,0.8289
2009-07-15,1.1743999999999999
2009-07-16,-2.1474
2009-07-17,-2.1945
2009-07-20,0.1819
2009-07-21,-1.2711999999999999
2009-07-22,3.1269
2009-07-23,5.0535
2009-07-24,-3.7917
2009-07-27,-0.5882
2009-07-28,-0.8876
2009-07-29,-1.8507
2009-07-30,0.1217
2009-07-31,-0.243
2009-08-03,3.2887
2009-08-04,1.2972000000000001
2009-08-05,16.9965
2009-08-06,-1.8904999999999998
2009-08-07,4.7667
2009-08-10,-0.9197
2009-08-11,-0.4397
2009-08-12,1.472
2009-08-13,0.4352
2009-08-14,-2.7443
2009-08-17,-1.3860999999999999
2009-08-18,1.9578
2009-08-19,2.2157
2009-08-20,-0.9152
2009-08-21,3.403
2009-08-24,3.6671
2009-08-25,-0.6349
2009-08-26,0.7303
2009-08-27,1.4046
2009-08-28,-1.0277
2009-08-31,-0.6772
2009-09-01,-6.4091000000000005
2009-09-02,0.0486
2009-09-03,-1.3107
2009-09-04,0.8854
2009-09-08,0.5363
2009-09-09,4.2677
2009-09-10,2.6512000000000002
2009-09-11,1.0421
2009-09-14,0.5381
2009-09-15,-1.7395
2009-09-16,2.1335
2009-09-17,-0.9778
2009-09-18,-2.2442
2009-09-21,-2.8007
2009-09-22,1.795
2009-09-23,-1.1601
2009-09-24,-3.7089
2009-09-25,-0.2925
2009-09-28,2.6895
2009-09-29,1.4285999999999999
2009-09-30,1.831
2009-10-01,-0.876
2009-10-02,-1.814
2009-10-05,2.6054
2009-10-06,6.2327
2009-10-07,3.7375
2009-10-08,-1.6757
2009-10-09,-1.7469000000000001
2009-10-12,-2.4284
2009-10-13,0.3556
2009-10-14,-1.5943
2009-10-15,-0.9451
2009-10-16,2.2263
2009-10-19,3.9111000000000002
2009-10-20,0.941
2009-10-21,-1.4407
2009-10-22,-0.9888
2009-10-23,-1.6934
2009-10-26,-2.0318
2009-10-27,-2.9306
2009-10-28,-5.0627
2009-10-29,1.8102
2009-10-30,2.1144
2009-11-02,2.1176
2009-11-03,5.0691
2009-11-04,0.3947
2009-11-05,4.893
2009-11-06,3.915
2009-11-09,0.1202
2009-11-10,-2.1617
2009-11-11,0.4092
2009-11-12,1.1002
2009-11-13,0.7658
2009-11-16,-1.16
2009-11-17,0.8094
2009-11-18,0.6022
2009-11-19,-2.5140000000000002
2009-11-20,0.7777
2009-11-23,1.5434999999999999
2009-11-24,-3.32
2009-11-25,1.6549
2009-11-27,-2.1571
2009-11-30,-1.7471
2009-12-01,4.4877
2009-12-02,4.4165
2009-12-03,2.0955
2009-12-04,0.152
2009-12-07,-0.9488
2009-12-08,-1.0728
2009-12-09,-1.433
2009-12-10,2.1611
2009-12-11,1.5
2009-12-14,4.3577
2009-12-15,-0.3631
2009-12-16,2.7332
2009-12-17,-1.951
2009-12-18,-2.1708
2009-12-21,0.7766
2009-12-22,-0.2569
2009-12-23,3.9367
2009-12-24,0.531
2009-12-28,0.0704
2009-12-29,-0.8093
2009-12-30,-3.5119
2009-12-31,-1.4706000000000001
2010-01-04,-2.3134
2010-01-05,-0.3056
2010-01-06,0.5364
2010-01-07,2.3247
2010-01-08,2.9423
2010-01-11,-5.0289
2010-01-12,-4.1524
2010-01-13,3.7361
2010-01-14,-1.954
2010-01-15,-2.1884
2010-01-19,-0.04
2010-01-20,0.1998
2010-01-21,-1.5158
2010-01-22,-5.6298
2010-01-25,-1.5451000000000001
2010-01-26,3.531
2010-01-27,1.2631999999999999
2010-01-28,-1.6632
2010-01-29,0.1268
2010-02-01,1.5625
2010-02-02,3.5759
2010-02-03,-0.4014
2010-02-04,-5.4817
2010-02-05,-2.9851
2010-02-08,2.5055
2010-02-09,3.6021
2010-02-10,0.2897
2010-02-11,2.8890000000000002
2010-02-12,2.126
2010-02-16,1.3747
2010-02-17,-0.0387
2010-02-18,-12.5194
2010-02-19,0.9304
2010-02-22,2.4583
2010-02-23,-1.7138
2010-02-24,-1.8745
2010-02-25,0.0
2010-02-26,-1.466
2010-03-01,3.0658
2010-03-02,0.9186
2010-03-03,3.0342
2010-03-04,3.1973
2010-03-05,1.4676
2010-03-08,-0.7634
2010-03-09,-2.8745000000000003
2010-03-10,-0.792
2010-03-11,1.6387
2010-03-12,-0.124
2010-03-15,0.8692
2010-03-16,3.1596
2010-03-17,2.4662
2010-03-18,-0.6599
2010-03-19,-2.6182
2010-03-22,5.5377
2010-03-23,1.7109999999999999
2010-03-24,-1.2336
2010-03-25,1.0598
2010-03-26,-1.0487
2010-03-29,0.3028
2010-03-30,0.2642
2010-03-31,0.3764
2010-04-01,0.075
2010-04-05,2.81
2010-04-06,-0.5466
2010-04-07,-1.7589000000000001
2010-04-08,0.8952
2010-04-09,3.0684
2010-04-12,0.7174
2010-04-13,-2.7422
2010-04-14,5.4925
2010-04-15,2.3603
2010-04-16,-0.5765
2010-04-19,-1.9441000000000002
2010-04-20,2.087
2010-04-21,2.0102
2010-04-22,2.3045999999999998
2010-04-23,4.4401
2010-04-26,-0.3751
2010-04-27,-3.9849
2010-04-28,0.4575
2010-04-29,1.5939999999999999
2010-04-30,-2.4656000000000002
2010-05-03,3.48
2010-05-04,-4.6003
2010-05-05,-1.297
2010-05-06,-5.3571
2010-05-07,-0.2492
2010-05-10,5.1749
2010-05-11,2.2735
2010-05-12,3.6828
2010-05-13,-2.784
2010-05-14,-2.1396
2010-05-17,0.2355
2010-05-18,-1.5772
2010-05-19,-2.3866
2010-05-20,-6.0426
2010-05-21,5.3532
2010-05-24,-0.5999
2010-05-25,-0.8875
2010-05-26,2.7579000000000002
2010-05-27,3.8689
2010-05-28,-0.9732
2010-06-01,-2.8804
2010-06-02,2.0586
2010-06-03,2.8034
2010-06-04,-7.4825
2010-06-07,0.0359
2010-06-08,-2.9824
2010-06-09,-2.4074
2010-06-10,3.4156
2010-06-11,0.6239
2010-06-14,0.7659
2010-06-15,-0.7962
2010-06-16,0.4013
2010-06-17,-1.2718
2010-06-18,0.0368
2010-06-21,-2.6122
2010-06-22,-2.7201
2010-06-23,-1.165
2010-06-24,-5.6582
2010-06-25,3.0404
2010-06-28,-1.2530000000000001
2010-06-29,-4.0524000000000004
2010-06-30,-0.4693
2010-07-01,-0.8573
2010-07-02,-2.2914
2010-07-06,-4.5133
2010-07-07,5.329
2010-07-08,-0.7919
2010-07-09,1.9956
2010-07-12,-0.5652
2010-07-13,3.5418
2010-07-14,-0.0845
2010-07-15,-0.634
2010-07-16,-7.2735
2010-07-19,-0.2294
2010-07-20,0.2759
2010-07-21,-1.5589
2010-07-22,6.4276
2010-07-23,1.7067999999999999
2010-07-26,3.7005
2010-07-27,-1.2448
2010-07-28,0.5042
2010-07-29,3.5117000000000003
2010-07-30,0.2423
2010-08-02,0.967
2010-08-03,-1.8755
2010-08-04,-5.124
2010-08-05,1.5431
2010-08-06,0.7176
2010-08-09,-1.8860000000000001
2010-08-10,-2.3067
2010-08-11,-4.0665
2010-08-12,-1.732
2010-08-13,-3.8033
2010-08-16,2.2662
2010-08-17,1.6502
2010-08-18,-0.7421
2010-08-19,-5.2804
2010-08-20,2.4667
2010-08-23,-1.5407
2010-08-24,-3.7653
2010-08-25,2.0833
2010-08-26,-0.4978
2010-08-27,3.5518
2010-08-30,-2.1256
2010-08-31,-1.1352
2010-09-01,7.0894
2010-09-02,4.289
2010-09-03,4.0232
2010-09-07,-2.7073
2010-09-08,-0.4417
2010-09-09,-0.2662
2010-09-10,0.7562
2010-09-13,1.0155
2010-09-14,1.2675
2010-09-15,-0.9495
2010-09-16,0.0436
2010-09-17,1.1324
2010-09-20,3.4453
2010-09-21,0.2498
2010-09-22,-0.2907
2010-09-23,-3.9567
2010-09-24,5.464
2010-09-27,1.6859
2010-09-28,-1.0109
2010-09-29,0.7761
2010-09-30,-0.4054
2010-10-01,-0.5291
2010-10-04,-0.6956
2010-10-05,2.1426
2010-10-06,-1.5732
2010-10-07,-0.4098
2010-10-08,2.0576
2010-10-11,6.0484
2010-10-12,2.2433
2010-10-13,-1.4132
2010-10-14,-1.6219999999999999
2010-10-15,-5.1764
2010-10-18,-0.1213
2010-10-19,-2.5911
2010-10-20,0.3325
2010-10-21,-0.1243
2010-10-22,1.4932
2010-10-25,0.7765
2010-10-26,-0.7705
2010-10-27,-1.3486
2010-10-28,-0.9114
2010-10-29,0.6689
2010-11-01,-2.99
2010-11-02,2.5257
2010-11-03,3.9248
2010-11-04,-13.5798
2010-11-05,1.9990999999999999
2010-11-08,-0.7293
2010-11-09,0.4591
2010-11-10,1.0969
2010-11-11,-0.226
2010-11-12,-1.0874
2010-11-15,-0.962
2010-11-16,-1.9889000000000001
2010-11-17,1.8405
2010-11-18,2.8266999999999998
2010-11-19,-1.2618
2010-11-22,1.6431
2010-11-23,1.3022
2010-11-24,4.6986
2010-11-26,-0.8467
2010-11-29,-0.854
2010-11-30,1.3780999999999999
2010-12-01,2.7613
2010-12-02,2.439
2010-12-03,1.2107
2010-12-06,3.1898
2010-12-07,-2.4343
2010-12-08,-4.1584
2010-12-09,-0.8678
2010-12-10,-1.9590999999999998
2010-12-13,-2.0833
2010-12-14,0.7816
2010-12-15,2.7574
2010-12-16,1.3417
2010-12-17,0.8275
2010-12-20,0.0
2010-12-21,1.5593
2010-12-22,-1.4949
2010-12-23,0.6153
2010-12-27,-0.53
2010-12-28,0.1639
2010-12-29,0.5728
2010-12-30,1.0171
2010-12-31,0.3222
2011-01-03,0.6423
2011-01-04,-2.7922000000000002
2011-01-05,6.7296
2011-01-06,-1.4994
2011-01-07,0.1561
2011-01-10,0.3507
2011-01-11,1.2816
2011-01-12,1.7255
2011-01-13,-0.5654
2011-01-14,1.3268
2011-01-18,-0.0748
2011-01-19,-3.4444
2011-01-20,0.2714
2011-01-21,0.9667
2011-01-24,-0.4979
2011-01-25,1.1547
2011-01-26,3.8432
2011-01-27,3.2979
2011-01-28,-1.8446
2011-01-31,0.9758
2011-02-01,2.2906
2011-02-02,-3.7789
2011-02-03,0.8727
2011-02-04,-0.3244
2011-02-07,0.9403
2011-02-08,-0.0717
2011-02-09,0.4303
2011-02-10,-0.9282
2011-02-11,2.0541
2011-02-14,-0.1412
2011-02-15,-0.4597
2011-02-16,-0.0355
2011-02-17,2.0967
2011-02-18,-0.2436
2011-02-22,-4.6057
2011-02-23,-10.6072
2011-02-24,-2.0049
2011-02-25,-0.7516
2011-02-28,-2.0614
2011-03-01,-2.0189
2011-03-02,0.7014
2011-03-03,2.2638
2011-03-04,0.298
2011-03-07,-3.3956
2011-03-08,3.2074
2011-03-09,-0.2554
2011-03-10,-0.0427
2011-03-11,-0.1281
2011-03-14,3.6768
2011-03-15,1.1134
2011-03-16,-0.0408
2011-03-17,-2.5704000000000002
2011-03-18,-1.0469
2011-03-21,0.2539
2011-03-22,0.4221
2011-03-23,4.2455
2011-03-24,-1.0484
2011-03-25,1.4262000000000001
2011-03-28,-0.4419
2011-03-29,0.4843
2011-03-30,0.4016
2011-03-31,-0.04
2011-04-01,-1.2005
2011-04-04,-1.2556
2011-04-05,-0.1231
2011-04-06,1.6838
2011-04-07,-0.2019
2011-04-08,-1.7402
2011-04-11,-1.5651000000000002
2011-04-12,-2.2176
2011-04-13,-0.8558
2011-04-14,-3.3233
2011-04-15,6.8304
2011-04-18,-0.5433
2011-04-19,0.042
2011-04-20,0.924
2011-04-21,0.1248
2011-04-25,-1.2469000000000001
2011-04-26,0.2946
2011-04-27,2.6856999999999998
2011-04-28,2.4111000000000002
2011-04-29,3.5515
2011-05-02,0.3468
2011-05-03,-1.3441
2011-05-04,-1.4792
2011-05-05,0.2766
2011-05-06,0.4334
2011-05-09,1.53
2011-05-10,1.2751000000000001
2011-05-11,0.3052
2011-05-12,0.5325
2011-05-13,-0.6054
2011-05-16,-2.855
2011-05-17,0.1959
2011-05-18,2.3074
2011-05-19,-0.1529
2011-05-20,-0.7657
2011-05-23,-0.1157
2011-05-24,-1.0042
2011-05-25,2.4581
2011-05-26,-1.0663
2011-05-27,0.9623
2011-05-31,2.8212
2011-06-01,-2.4842
2011-06-02,-2.8517
2011-06-03,-3.2094
2011-06-06,-2.7497
2011-06-07,-1.0395
2011-06-08,-2.0168
2011-06-09,-0.0429
2011-06-10,-3.0459
2011-06-13,2.1239
2011-06-14,3.2062
2011-06-15,-1.0915
2011-06-16,-0.4244
2011-06-17,-0.1279
2011-06-20,1.6219000000000001
2011-06-21,2.8559
2011-06-22,-0.4492
2011-06-23,5.4963
2011-06-24,0.1166
2011-06-27,0.3883
2011-06-28,0.0
2011-06-29,-0.8897
2011-06-30,-0.8587
2011-07-01,2.5984
2011-07-05,-1.1128
2011-07-06,-0.5045
2011-07-07,-28.5491
2011-07-08,1.5284
2011-07-11,-3.4409
2011-07-12,-0.8909
2011-07-13,-0.3933
2011-07-14,-1.3536000000000001
2011-07-15,-1.4866
2011-07-18,-1.2187999999999999
2011-07-19,0.1175
2011-07-20,-1.7019
2011-07-21,2.0896
2011-07-22,-1.0526
2011-07-25,0.9456
2011-07-26,-4.2155
2011-07-27,-4.5232
2011-07-28,-0.3841
2011-07-29,0.964
2011-08-01,-1.2094
2011-08-02,3.4149
2011-08-03,-0.0623
2011-08-04,-7.5436
2011-08-05,2.8321
2011-08-08,-8.3279
2011-08-09,6.7239
2011-08-10,-5.1609
2011-08-11,8.9753
2011-08-12,-2.2698
2011-08-15,4.4459
2011-08-16,-2.0966
2011-08-17,-0.584
2011-08-18,-6.4621
2011-08-19,-1.2561
2011-08-22,1.4841
2011-08-23,3.4123
2011-08-24,-0.2694
2011-08-25,-3.6462
2011-08-26,2.4527
2011-08-29,5.2668
2011-08-30,1.2995
2011-08-31,-2.8865
2011-09-01,-0.7926
2011-09-02,-7.6565
2011-09-06,0.5047
2011-09-07,7.4605
2011-09-08,-2.2697
2011-09-09,-2.3907
2011-09-12,5.4584
2011-09-13,1.9907
2011-09-14,1.4964
2011-09-15,5.5128
2011-09-16,0.8505
2011-09-19,-3.8554
2011-09-20,-0.0627
2011-09-21,-3.2602
2011-09-22,-3.1108
2011-09-23,3.612
2011-09-26,5.1646
2011-09-27,-1.7187999999999999
2011-09-28,-2.9356999999999998
2011-09-29,0.5148
2011-09-30,-3.3291
2011-10-03,-4.3709
2011-10-04,3.6010999999999997
2011-10-05,1.0695000000000001
2011-10-06,2.1164
2011-10-07,0.4534
2011-10-10,5.158
2011-10-11,3.0043
2011-10-12,1.1905000000000001
2011-10-13,-3.2353
2011-10-14,1.3374
2011-10-17,-1.7397
2011-10-18,2.5641
2011-10-19,-0.6548
2011-10-20,-1.8574000000000002
2011-10-21,2.8693999999999997
2011-10-24,1.7210999999999999
2011-10-25,-3.6173
2011-10-26,0.9685
2011-10-27,-6.4149
2011-10-28,-1.7936999999999999
2011-10-31,-2.3483
2011-11-01,-1.6032
2011-11-02,4.2091
2011-11-03,1.6938
2011-11-04,2.6265
2011-11-07,3.995
2011-11-08,5.102
2011-11-09,-2.3986
2011-11-10,0.0
2011-11-11,0.7607
2011-11-14,-1.7422
2011-11-15,0.3546
2011-11-16,-0.4711
2011-11-17,-0.8876
2011-11-18,0.6567
2011-11-21,-5.9905
2011-11-22,-2.5237
2011-11-23,-1.0356
2011-11-25,-0.1962
2011-11-28,3.7353
2011-11-29,0.8212
2011-11-30,6.1404
2011-12-01,-1.0626
2011-12-02,1.432
2011-12-05,2.7647
2011-12-06,-1.7172
2011-12-07,0.9901
2011-12-08,-4.4983
2011-12-09,3.2005
2011-12-12,-0.3511
2011-12-13,-3.5232
2011-12-14,-3.591
2011-12-15,1.452
2011-12-16,-2.4269
2011-12-19,-0.4464
2011-12-20,10.1217
2011-12-21,1.9197
2011-12-22,0.6849
2011-12-23,0.1701
2011-12-27,-1.7544
2011-12-28,-1.1521
2011-12-29,3.7296
2011-12-30,-0.7865
2012-01-03,-1.5855000000000001
2012-01-04,3.4522
2012-01-05,1.2792
2012-01-06,1.8122
2012-01-09,0.7012
2012-01-10,0.5892
2012-01-11,0.0532
2012-01-12,2.0224
2012-01-13,-1.5649
2012-01-17,5.6704
2012-01-18,3.1595
2012-01-19,-1.264
2012-01-20,0.5416
2012-01-23,0.4407
2012-01-24,4.1443
2012-01-25,2.2472
2012-01-26,0.1374
2012-01-27,0.0457
2012-01-30,-0.8227
2012-01-31,-1.5668
2012-02-01,2.5281000000000002
2012-02-02,1.0959
2012-02-03,1.084
2012-02-06,0.2681
2012-02-07,0.4902
2012-02-08,-1.5521
2012-02-09,1.3514
2012-02-10,-1.7778
2012-02-13,0.2262
2012-02-14,-4.4695
2012-02-15,-1.3233
2012-02-16,2.7778
2012-02-17,1.1184
2012-02-21,-0.7834
2012-02-22,-10.9614
2012-02-23,7.2509
2012-02-24,2.4805
2012-02-27,1.5662
2012-02-28,2.2897
2012-02-29,0.0
2012-03-01,1.2334
2012-03-02,-1.444
2012-03-05,2.1062
2012-03-06,-1.704
2012-03-07,5.2007
2012-03-08,1.7346
2012-03-09,2.3444
2012-03-12,0.1249
2012-03-13,1.2063
2012-03-14,-1.4797
2012-03-15,1.8356
2012-03-16,-1.8435000000000001
2012-03-19,1.5442
2012-03-20,0.411
2012-03-21,-0.9415
