ticker,WTII US Equity
2007-04-20,-9.0909
2007-04-23,-5.0
2007-04-24,-10.526299999999999
2007-04-25,-11.7647
2007-04-26,-4.5833
2007-04-27,-2.1834
2007-04-30,-3.5714
2007-05-01,11.1111
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,-60.0
2007-05-07,16.6667
2007-05-08,185.7143
2007-05-09,-10.0
2007-05-10,-5.5556
2007-05-11,-2.9412000000000003
2007-05-14,-3.0303
2007-05-15,-25.0
2007-05-16,-41.6667
2007-05-17,85.7143
2007-05-18,-23.0769
2007-05-21,10.0
2007-05-22,18.1818
2007-05-23,-30.7692
2007-05-24,22.2222
2007-05-25,-9.0909
2007-05-29,-20.0
2007-05-30,0.0
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,0.0
2007-06-06,37.5
2007-06-07,-31.8182
2007-06-08,-26.6667
2007-06-11,-27.2727
2007-06-12,50.0
2007-06-13,1.6667
2007-06-14,-18.0328
2007-06-15,0.0
2007-06-18,-20.0
2007-06-19,37.5
2007-06-20,-5.4545
2007-06-21,-9.6154
2007-06-22,0.0
2007-06-25,-10.6383
2007-06-26,-23.8095
2007-06-27,9.375
2007-06-28,-11.4286
2007-06-29,45.1613
2007-07-02,5.5556
2007-07-03,5.2632
2007-07-05,25.0
2007-07-06,-4.0
2007-07-09,50.0
2007-07-10,5.5556
2007-07-11,10.526299999999999
2007-07-12,-4.7619
2007-07-13,0.0
2007-07-16,15.0
2007-07-17,0.0
2007-07-18,8.6957
2007-07-19,-4.0
2007-07-20,-4.1667
2007-07-23,-13.0435
2007-07-24,-10.0
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,-11.1111
2007-07-30,0.0
2007-07-31,-6.25
2007-08-01,6.6667
2007-08-02,-6.25
2007-08-03,6.6667
2007-08-06,-25.0
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,33.3333
2007-08-10,-25.0
2007-08-13,0.0
2007-08-14,4.1667
2007-08-15,-12.0
2007-08-16,-15.4545
2007-08-17,35.4839
2007-08-20,-20.634900000000002
2007-08-21,0.0
2007-08-22,20.0
2007-08-23,-8.3333
2007-08-24,0.0
2007-08-27,9.0909
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,-8.3333
2007-08-31,9.0909
2007-09-04,-13.3333
2007-09-05,15.3846
2007-09-06,0.0
2007-09-07,-50.0
2007-09-10,50.0
2007-09-11,8.8889
2007-09-12,-18.3673
2007-09-13,-1.25
2007-09-14,1.2658
2007-09-17,-12.5
2007-09-18,0.0
2007-09-19,-17.1429
2007-09-20,-10.3448
2007-09-21,-7.6923
2007-09-24,-16.6667
2007-09-25,0.0
2007-09-26,30.0
2007-09-27,-23.0769
2007-09-28,5.0
2007-10-01,0.0
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,-4.7619
2007-10-05,0.0
2007-10-08,0.0
2007-10-09,-5.0
2007-10-10,0.0
2007-10-11,-5.2632
2007-10-12,-5.5556
2007-10-15,-17.647100000000002
2007-10-16,7.1429
2007-10-17,26.6667
2007-10-18,-21.0526
2007-10-19,0.0
2007-10-22,0.0
2007-10-23,-26.6667
2007-10-24,27.2727
2007-10-26,0.0
2007-10-29,-14.2857
2007-10-30,-8.3333
2007-10-31,9.0909
2007-11-01,-16.6667
2007-11-02,0.0
2007-11-05,10.0
2007-11-06,-9.0909
2007-11-07,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,-5.0
2007-11-14,5.2632
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,0.0
2007-11-20,-15.0
2007-11-21,-5.8824
2007-11-23,0.0
2007-11-26,25.0
2007-11-27,0.0
2007-11-28,0.0
2007-11-29,-10.0
2007-11-30,-11.1111
2007-12-03,-6.25
2007-12-04,-33.3333
2007-12-05,-30.0
2007-12-06,14.2857
2007-12-07,-7.8125
2007-12-10,-18.6441
2007-12-11,-16.6667
2007-12-12,-7.5
2007-12-13,2.7027
2007-12-14,0.0
2007-12-17,-15.7895
2007-12-18,-25.0
2007-12-19,12.5
2007-12-20,18.5185
2007-12-21,43.75
2007-12-24,-13.0435
2007-12-26,-45.0
2007-12-27,-27.2727
2007-12-28,37.5
2007-12-31,-18.1818
2008-01-02,0.0
2008-01-03,-38.8889
2008-01-04,0.0
2008-01-07,18.1818
2008-01-08,-15.3846
2008-01-09,-9.0909
2008-01-10,0.0
2008-01-11,-20.0
2008-01-14,0.0
2008-01-15,25.0
2008-01-16,30.0
2008-01-17,7.6923
2008-01-18,0.0
2008-01-22,-28.5714
2008-01-23,0.0
2008-01-24,10.0
2008-01-25,0.0
2008-01-28,0.0
2008-01-29,-27.2727
2008-01-30,0.0
2008-01-31,-25.0
2008-02-01,0.0
2008-02-04,83.3333
2008-02-05,0.0
2008-02-06,27.2727
2008-02-07,-21.4286
2008-02-08,0.0
2008-02-12,18.1818
2008-02-13,23.0769
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,-18.75
2008-02-21,7.6923
2008-02-22,14.2857
2008-02-25,-12.5
2008-02-26,-42.8571
2008-02-27,25.0
2008-02-28,-20.0
2008-02-29,-25.0
2008-03-03,0.0
2008-03-04,-16.6667
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,0.0
2008-03-10,-40.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,-33.3333
2008-03-17,50.0
2008-03-18,0.0
2008-03-19,0.0
2008-03-20,0.0
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,0.0
2008-03-28,0.0
2008-03-31,-33.3333
2008-04-01,50.0
2008-04-03,0.0
2008-04-04,-33.3333
2008-04-07,50.0
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-14,-33.3333
2008-04-15,50.0
2008-04-16,-33.3333
2008-04-18,150.0
2008-04-21,20.0
2008-04-22,-16.6667
2008-04-23,0.0
2008-04-24,0.0
2008-04-25,-40.0
2008-04-28,66.6667
2008-04-30,0.0
2008-05-01,-40.0
2008-05-02,0.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,66.6667
2008-05-08,0.0
2008-05-09,220.0
2008-05-12,18.75
2008-05-13,42.1053
2008-05-14,-59.2593
2008-05-15,72.7273
2008-05-16,42.1053
2008-05-19,-18.5185
2008-05-20,-27.2727
2008-05-21,-12.5
2008-05-22,-21.4286
2008-05-23,0.0
2008-05-27,-9.0909
2008-05-28,-20.0
2008-05-29,37.5
2008-05-30,0.0
2008-06-02,-9.0909
2008-06-03,-20.0
2008-06-04,25.0
2008-06-05,-20.0
2008-06-06,0.0
2008-06-09,25.0
2008-06-10,10.0
2008-06-11,-27.2727
2008-06-12,75.0
2008-06-13,-21.4286
2008-06-16,18.1818
2008-06-17,0.0
2008-06-18,-15.3846
2008-06-19,0.0
2008-06-20,45.4545
2008-06-23,-18.75
2008-06-24,-15.3846
2008-06-25,-9.0909
2008-06-26,10.0
2008-06-27,-9.0909
2008-06-30,0.0
2008-07-01,-20.0
2008-07-02,0.0
2008-07-03,-25.0
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,-16.6667
2008-07-10,0.0
2008-07-11,20.0
2008-07-14,0.0
2008-07-15,-16.6667
2008-07-16,0.0
2008-07-17,20.0
2008-07-18,-16.6667
2008-07-21,-40.0
2008-07-22,0.0
2008-07-23,66.6667
2008-07-24,-40.0
2008-07-25,66.6667
2008-07-28,-40.0
2008-07-29,66.6667
2008-07-30,-40.0
2008-07-31,66.6667
2008-08-01,-40.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,66.6667
2008-08-07,0.0
2008-08-08,-40.0
2008-08-11,66.6667
2008-08-12,-40.0
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-08-28,-33.3333
2008-08-29,50.0
2008-09-02,-33.3333
2008-09-03,50.0
2008-09-04,-33.3333
2008-09-08,0.0
2008-09-09,0.0
2008-09-11,0.0
2008-09-12,0.0
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-22,0.0
2008-09-23,0.0
2008-09-24,0.0
2008-09-26,0.0
2008-10-07,0.0
2008-10-14,0.0
2008-10-31,0.0
2008-11-03,220.0
2008-11-04,-95.0
2008-11-05,-25.0
2008-11-06,-20.0
2008-11-07,91.6667
2008-11-10,0.0
2008-11-11,8.6957
2008-11-14,-20.0
2008-11-19,-25.0
2008-11-20,33.3333
2008-11-21,-35.0
2008-11-24,130.7692
2008-11-25,0.0
2008-11-26,-56.6667
2008-12-02,0.0
2008-12-05,7.6923
2008-12-08,0.0
2008-12-09,17.8571
2008-12-10,-27.2727
2008-12-11,8.3333
2008-12-12,0.0
2008-12-15,-7.6923
2008-12-16,-25.0
2008-12-19,-11.1111
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,137.5
2008-12-26,-57.8947
2008-12-29,0.0
2008-12-30,0.0
2009-01-02,-37.5
2009-01-05,-40.0
2009-01-06,66.6667
2009-01-07,60.0
2009-01-08,25.0
2009-01-09,0.0
2009-01-13,20.0
2009-01-14,25.0
2009-01-15,0.0
2009-01-20,0.0
2009-01-21,-13.3333
2009-01-22,130.7692
2009-01-23,16.6667
2009-01-26,0.0
2009-01-27,-57.1429
2009-01-28,-6.6667
2009-01-29,150.0
2009-01-30,0.0
2009-02-03,-14.2857
2009-02-04,10.0
2009-02-05,-24.2424
2009-02-11,4.0
2009-02-12,0.0
2009-02-13,-23.0769
2009-02-18,25.0
2009-02-20,-52.0
2009-02-23,100.0
2009-02-25,0.0
2009-02-26,-16.6667
2009-03-02,0.0
2009-03-04,0.0
2009-03-05,-40.0
2009-03-09,-16.6667
2009-03-10,-50.0
2009-03-11,0.0
2009-03-13,20.0
2009-03-17,0.0
2009-03-18,150.0
2009-03-19,13.3333
2009-03-20,-64.7059
2009-03-25,150.0
2009-03-26,0.0
2009-03-27,33.3333
2009-03-30,-5.0
2009-03-31,0.0
2009-04-01,-47.3684
2009-04-02,0.0
2009-04-03,0.0
2009-04-07,0.0
2009-04-08,0.0
2009-04-09,50.0
2009-04-13,0.0
2009-04-14,26.6667
2009-04-15,-63.1579
2009-04-17,42.8571
2009-04-20,0.0
2009-04-21,-30.0
2009-04-23,42.8571
2009-04-24,-30.0
2009-04-27,171.4286
2009-04-30,-21.0526
2009-05-01,-53.3333
2009-05-06,0.0
2009-05-07,42.8571
2009-05-12,0.0
2009-05-13,50.0
2009-05-22,0.0
2009-05-26,-53.3333
2009-05-28,0.0
2009-05-29,171.4286
2009-06-02,-47.3684
2009-06-03,-30.0
2009-06-05,57.1429
2009-06-08,36.3636
2009-06-09,-33.3333
2009-06-11,200.0
2009-06-12,-70.0
2009-06-15,66.6667
2009-06-17,-40.0
2009-06-25,233.3333
2009-07-15,-3.3333
2009-07-16,-48.2759
2009-07-17,33.3333
2009-07-24,20.0
2009-07-27,-79.1667
2009-07-28,300.0
2009-07-29,-75.0
2009-08-04,400.0
2009-08-05,-80.0
2009-08-07,400.0
2009-08-11,-20.0
2009-08-12,50.0
2009-08-13,-33.3333
2009-08-14,25.0
2009-08-21,16.0
2009-08-25,-31.0345
2009-08-31,0.0
2009-09-02,-7.5
2009-09-09,8.1081
2009-09-10,0.0
2009-09-11,120.0
2009-09-14,-29.5455
2009-09-15,45.1613
2009-09-16,-11.1111
2009-09-18,-25.0
2009-09-21,-46.6667
2009-09-22,181.25
2009-09-24,-33.3333
2009-09-25,-46.6667
2009-09-28,87.5
2009-09-29,0.0
2009-09-30,-43.3333
2009-10-01,5.8824
2009-10-05,66.6667
2009-10-09,13.3333
2009-10-12,17.647100000000002
2009-10-13,-42.5
2009-10-14,0.0
2009-10-16,0.0
2009-10-19,0.0
2009-10-20,-13.0435
2009-10-21,-5.0
2009-10-23,-21.0526
2009-10-28,100.0
2009-10-29,-60.0
2009-10-30,133.3333
2009-11-03,-71.4286
2009-11-04,337.5
2009-11-05,14.2857
2009-11-09,-5.0
2009-11-10,0.0
2009-11-11,-64.8026
2009-11-12,184.1121
2009-11-13,-64.9671
2009-11-16,50.2347
2009-11-17,-5.0
2009-11-19,0.0
2009-11-20,84.2105
2009-11-24,0.0
2009-12-02,-68.5714
2009-12-03,127.2727
2009-12-04,20.0
2009-12-07,-1.6667
2009-12-10,-18.6441
2009-12-14,-49.4792
2009-12-15,0.0
2009-12-17,97.9381
2009-12-21,-41.6667
2009-12-22,0.0
2009-12-23,-5.8036
2009-12-28,49.2891
2009-12-30,-32.381
2010-01-04,0.0
2010-01-06,-13.615
2010-01-07,1.087
2010-01-14,53.2258
2010-01-15,-38.2456
2010-01-19,-43.75
2010-01-27,61.6162
2010-02-02,-48.75
2010-02-05,290.2439
2010-02-12,5.0
2010-02-17,14.2857
2010-02-19,-12.5
2010-02-23,-4.7619
2010-02-24,0.0
2010-02-25,-56.875
2010-02-26,131.8841
2010-03-01,10.0
2010-03-02,-9.0909
2010-03-11,15.0
2010-03-16,-34.7826
2010-03-17,53.3333
2010-03-18,-50.0
2010-04-01,100.0
2010-04-07,-49.4565
2010-04-12,149.4624
2010-04-14,72.4138
2010-04-15,-20.0
2010-04-16,0.0
2010-04-19,-50.0
2010-04-20,0.0
2010-04-21,150.0
2010-04-23,-2.0
2010-04-30,2.0408
2010-05-06,-74.0
2010-05-07,207.6923
2010-05-12,0.0
2010-05-21,-37.5
2010-05-24,20.0
2010-05-25,16.6667
2010-05-26,0.0
2010-05-28,-2.8571
2010-06-01,0.0
2010-06-02,-2.9412000000000003
2010-06-03,0.0
2010-06-07,-6.0606
2010-06-08,-39.1129
2010-06-09,74.8344
2010-06-11,6.0606
2010-06-15,-42.8571
2010-06-16,-25.0
2010-06-17,33.3333
2010-06-29,-25.0
2010-06-30,0.0
2010-07-01,66.6667
2010-07-02,60.0
2010-07-06,0.0
2010-07-07,7.5
2010-07-08,-2.3256
2010-07-09,0.0
2010-07-12,-9.5238
2010-07-13,2.6316
2010-07-14,-11.538499999999999
2010-07-15,10.1449
2010-07-16,-5.2632
2010-07-19,-16.6667
2010-07-20,33.3333
2010-07-21,-5.0
2010-07-22,5.2632
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,-62.5
2010-07-28,93.3333
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,-13.7931
2010-08-09,0.0
2010-08-10,-4.0
2010-08-11,-16.6667
2010-08-12,-5.0
2010-08-13,-21.0526
2010-08-16,-20.0
2010-08-17,108.3333
2010-08-18,20.0
2010-08-26,-3.3333
2010-08-27,3.4483
2010-08-30,6.6667
2010-08-31,-6.25
2010-09-02,-26.6667
2010-09-03,13.6364
2010-09-07,-20.0
2010-09-08,35.0
2010-09-09,3.7037
2010-09-10,3.5714
2010-09-13,-17.2414
2010-09-14,-4.1667
2010-09-15,-13.0435
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,-18.4375
2010-09-21,20.6897
2010-09-22,-18.7302
2010-09-24,0.0
2010-09-27,-6.25
2010-09-29,65.8333
2010-09-30,-55.7789
2010-10-01,63.6364
2010-10-04,-44.4444
2010-10-05,0.0
2010-10-07,-16.25
2010-10-08,5.2239
2010-10-11,-2.1277
2010-10-12,0.7246
2010-10-13,-7.9137
2010-10-14,7.8125
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,-13.0435
2010-10-20,0.0
2010-10-21,6.6667
2010-10-25,2.3438
2010-10-26,0.0
2010-10-27,-36.6412
2010-10-29,0.0
2010-11-01,0.0
2010-11-04,-3.6145
2010-11-08,-20.0
2010-11-12,167.1875
2010-11-15,-60.8187
2010-11-17,2.9851
2010-11-23,1.4493
2010-11-29,128.5714
2010-11-30,-56.25
2010-12-03,5.7143
2010-12-06,-2.7027
2010-12-08,0.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-22,0.0
2010-12-28,0.0
2011-01-06,0.0
2011-01-07,-11.1111
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,-21.875
2011-01-20,-30.0
2011-01-24,5.7143
2011-01-26,21.6216
2011-01-27,0.0
2011-01-28,6.6667
2011-02-02,4.1667
2011-02-04,108.0
2011-02-07,0.0
2011-02-18,0.0
2011-03-09,-51.9231
2011-03-18,-26.0
2011-03-24,289.1892
2011-03-25,-22.2222
2011-03-28,-42.8571
2011-04-05,0.0
2011-04-14,-20.3125
2011-04-15,-31.3725
2011-04-18,0.0
2011-04-20,-8.5714
2011-04-26,0.0
2011-05-03,-18.75
2011-05-12,146.1538
2011-05-13,67.1875
2011-05-20,-47.6636
2011-05-24,0.0
2011-05-26,0.0
2011-06-02,8.9286
2011-06-06,-18.0328
2011-06-07,28.0
2011-06-17,-12.5
2011-06-20,257.1429
2011-06-21,0.0
2011-06-27,-40.0
2011-06-30,66.6667
2011-07-14,-60.0
2011-07-18,0.0
2011-07-20,30.0
2011-07-21,0.0
2011-07-22,15.3846
2011-07-25,-33.3333
2011-07-27,-20.0
2011-07-28,37.5
2011-07-29,-9.0909
2011-08-01,30.0
2011-08-02,-23.0769
2011-08-03,0.0
2011-08-04,29.0
2011-08-05,0.7752
2011-08-10,-7.6923
2011-08-12,0.0
2011-08-15,8.3333
2011-08-17,-7.6923
2011-08-23,0.0
2011-08-25,4.1667
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,-20.0
2011-09-01,15.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,-13.0435
2011-09-19,0.0
2011-09-20,40.0
2011-09-21,-28.5714
2011-09-27,-20.0
2011-10-03,-12.5
2011-10-05,42.8571
2011-10-12,-60.0
2011-10-13,0.0
2011-10-14,150.0
2011-10-17,0.0
2011-10-18,25.0
2011-10-19,-20.0
2011-10-21,-5.0
2011-10-24,-26.3158
2011-10-25,42.8571
2011-10-26,5.0
2011-10-27,-4.7619
2011-10-28,10.0
2011-10-31,0.0
2011-11-01,-27.2727
2011-11-02,25.0
2011-11-03,5.0
2011-11-04,4.7619
2011-11-07,18.1818
2011-11-09,-7.6923
2011-11-10,0.0
2011-11-11,0.0
2011-11-15,-16.6667
2011-11-16,20.0
2011-11-21,-16.6667
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,1.0
2011-11-28,0.0
2011-11-29,-0.9901
2011-12-05,10.0
2011-12-06,-9.0909
2011-12-07,10.0
2011-12-08,-26.3636
2011-12-09,11.1111
2011-12-12,10.0
2011-12-14,1.0101
2011-12-15,0.0
2011-12-20,0.0
2011-12-23,-10.0
2011-12-27,11.1111
2011-12-29,-10.0
2011-12-30,0.0
2012-01-03,33.3333
2012-01-04,8.3333
2012-01-05,-23.0769
2012-01-06,15.0
2012-01-09,-4.3478
2012-01-10,-8.1818
2012-01-11,23.7624
2012-01-12,-11.2
2012-01-13,17.1171
2012-01-17,-3.8462
2012-01-18,-12.0
2012-01-19,4.5455
2012-01-20,0.0
2012-01-23,-12.1739
2012-01-24,6.9307
2012-01-25,-7.4074
2012-01-26,2.5
2012-01-27,0.4878
2012-01-30,0.0
2012-01-31,1.9417
2012-02-01,-4.7619
2012-02-02,4.0
2012-02-03,29.8077
2012-02-06,-8.8889
2012-02-07,-11.3821
2012-02-08,-3.7843999999999998
2012-02-09,-2.7414
2012-02-10,-11.7647
2012-02-13,-5.5556
2012-02-14,0.0
2012-02-15,-11.7647
2012-02-16,-6.6667
2012-02-17,18.5714
2012-02-21,-4.8193
2012-02-22,6.3291
2012-02-23,11.9048
2012-02-24,-11.7021
2012-02-27,-9.4127
2012-02-28,-13.5495
2012-02-29,15.3846
2012-03-01,-1.3333
2012-03-02,1.3514
2012-03-05,5.1667
2012-03-06,-11.252
2012-03-07,7.1429
2012-03-08,-6.6667
2012-03-09,-14.2857
2012-03-12,0.0
2012-03-13,0.0
2012-03-14,-10.2083
2012-03-15,16.9374
2012-03-16,-6.3492
2012-03-19,1.6949
2012-03-20,24.1667
2012-03-21,-12.7517
2012-03-22,15.3846
2012-03-23,2.6667
2012-03-26,29.8701
2012-03-27,-5.0
2012-03-28,-2.1053
2012-03-29,-3.7634
2012-03-30,8.3799
2012-04-02,-8.2474
2012-04-03,-10.1124
2012-04-04,-6.25
2012-04-05,-11.0833
2012-04-09,0.4686
2012-04-10,-1.4925
2012-04-11,-16.6667
2012-04-12,-6.0227
2012-04-13,-1.3301
2012-04-16,-1.9607999999999999
2012-04-17,10.0
2012-04-18,-9.0909
2012-04-19,-4.0
2012-04-20,2.0833
2012-04-23,0.0
2012-04-24,10.2041
2012-04-25,3.7037
2012-04-26,-14.2857
2012-04-27,2.0833
2012-04-30,8.1633
2012-05-01,-3.7736
2012-05-02,-3.9215999999999998
2012-05-03,-11.2245
2012-05-04,5.7471
2012-05-07,-13.0435
2012-05-08,20.0
2012-05-09,-16.6667
2012-05-10,2.5
2012-05-11,-14.3293
2012-05-14,5.694
2012-05-15,-17.0034
2012-05-16,20.0811
2012-05-17,8.1081
2012-05-18,0.0
2012-05-21,0.0
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,-18.75
2012-05-25,23.0769
2012-05-29,-11.25
2012-05-30,-4.2254
2012-05-31,14.7059
2012-06-01,0.0
2012-06-04,-2.5641
2012-06-05,-5.2632
2012-06-06,11.1111
2012-06-07,-2.8125
2012-06-08,-2.2508
2012-06-11,-7.8947
2012-06-12,-1.0714
2012-06-13,-7.5812
2012-06-14,14.0625
2012-06-15,4.1096
2012-06-18,-2.6316
2012-06-19,-18.9189
2012-06-20,15.0
2012-06-21,-1.4493
2012-06-22,0.0
2012-06-25,-11.7647
2012-06-26,-10.0
2012-06-27,14.8148
2012-06-28,-19.3548
2012-06-29,20.0
2012-07-02,0.0
2012-07-03,-3.3333
2012-07-05,-23.7069
2012-07-06,15.2542
2012-07-09,-3.1863
2012-07-10,1.2658
2012-07-11,-4.0
2012-07-12,-16.1458
2012-07-13,4.3478
2012-07-16,0.0
2012-07-17,14.2857
2012-07-18,2.0833
2012-07-19,-30.6122
2012-07-20,8.8235
2012-07-23,-7.4324
2012-07-24,16.7883
2012-07-25,-21.875
2012-07-26,19.2
2012-07-27,0.0
2012-07-30,-18.7919
2012-07-31,32.2314
2012-08-01,17.5
2012-08-02,-6.9149
2012-08-03,0.5714
2012-08-06,-9.6591
2012-08-07,10.6918
2012-08-08,4.5455
2012-08-09,-12.5
2012-08-10,16.7702
2012-08-13,-7.7128
2012-08-14,0.8646
2012-08-15,0.0
2012-08-16,7.4286
2012-08-17,-6.383
2012-08-20,-1.4205
2012-08-21,10.0865
2012-08-22,-3.6649000000000003
2012-08-24,-8.6957
2012-08-27,-0.5952
2012-08-28,-0.2994
2012-08-29,-3.9039
2012-08-30,-14.375
2012-08-31,16.7883
2012-09-04,-0.9375
2012-09-05,0.0
2012-09-06,-4.1009
2012-09-07,-5.2632
2012-09-10,10.0694
2012-09-11,5.9937000000000005
2012-09-12,14.2857
2012-09-13,0.0
2012-09-14,-8.3333
2012-09-17,13.6364
2012-09-18,7.5
2012-09-19,-13.7209
2012-09-20,-12.938
2012-09-21,28.7926
2012-09-24,-1.2019
2012-09-25,16.7883
2012-09-26,-14.375
2012-09-27,16.7883
2012-09-28,0.0
2012-10-01,-13.3333
2012-10-02,15.3846
2012-10-03,0.0
2012-10-04,-6.6667
2012-10-05,3.5714
2012-10-08,0.0
2012-10-09,6.8966
2012-10-10,-3.629
2012-10-11,17.1548
2012-10-12,-1.4285999999999999
2012-10-15,-7.2464
2012-10-16,24.4141
2012-10-17,-5.4945
2012-10-18,0.9967
2012-10-19,0.0
2012-10-22,-13.651299999999999
2012-10-23,-5.5238
2012-10-24,9.6774
2012-10-25,2.9412000000000003
2012-10-26,-5.7143
2012-10-31,9.0909
2012-11-01,-1.3889
2012-11-02,-1.4085
2012-11-05,-2.5
2012-11-06,-6.2271
2012-11-07,3.125
2012-11-08,0.0
2012-11-09,6.0606
2012-11-12,-14.2857
2012-11-13,6.25
2012-11-14,9.4118
2012-11-15,-42.6523
2012-11-16,40.0
2012-11-19,12.5
2012-11-20,-11.1111
2012-11-21,10.7143
2012-11-23,3.2258
2012-11-26,-12.5
2012-11-27,0.0
2012-11-28,-0.4464
2012-11-30,-10.3139
2012-12-03,18.5
2012-12-04,-31.4346
2012-12-05,13.8462
2012-12-06,12.4324
2012-12-07,-3.8462
2012-12-10,-7.5
2012-12-11,-12.973
2012-12-12,0.0
2012-12-13,16.1491
2012-12-14,0.0
2012-12-17,0.5348
2012-12-18,14.3617
2012-12-19,-3.7209
2012-12-20,-1.9324
2012-12-21,-13.3005
2012-12-24,9.0909
2012-12-26,-2.6042
2012-12-27,0.5348
2012-12-28,-0.5319
2012-12-31,-18.1818
2013-01-02,0.3268
2013-01-03,0.0
2013-01-04,14.658
2013-01-07,5.1136
2013-01-08,25.4054
2013-01-09,3.4483
2013-01-10,-0.4167
2013-01-14,-2.9289
2013-01-15,2.3707
2013-01-16,13.2632
2013-01-17,-4.8327
2013-01-18,8.9844
2013-01-22,-1.0753
2013-01-23,-7.2464
2013-01-24,-6.25
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,9.5833
2013-01-30,-3.0418
2013-01-31,-0.1961
