ticker,KLYG US Equity
2008-12-16,34.2857
2008-12-18,6.383
2008-12-19,2.0
2008-12-23,-7.8431
2008-12-26,23.4043
2009-01-05,3.4483
2009-01-06,-25.8333
2009-01-07,3.3708
2009-01-09,13.0435
2009-01-12,73.0769
2009-01-13,-16.6667
2009-01-14,4.0
2009-01-15,-11.538499999999999
2009-01-16,-5.7971
2009-01-20,-35.3846
2009-01-21,19.0476
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,-20.0
2009-01-27,-25.0
2009-01-28,33.3333
2009-02-02,0.0
2009-02-03,0.0
2009-02-04,5.0
2009-02-05,-16.6667
2009-02-06,14.2857
2009-02-10,-5.0
2009-02-11,-34.2105
2009-02-12,80.0
2009-02-13,4.4444
2009-02-17,4.2553
2009-02-18,2.0408
2009-02-19,-50.0
2009-02-20,4.0
2009-02-23,73.0769
2009-02-24,0.0
2009-02-27,-11.1111
2009-03-02,7.5
2009-03-03,4.6512
2009-03-04,13.3333
2009-03-05,100.0
2009-03-06,-11.7647
2009-03-09,0.0
2009-03-10,-11.1111
2009-03-11,0.0
2009-03-12,-25.0
2009-03-13,0.0
2009-03-16,30.0
2009-03-17,-10.2564
2009-03-18,22.8571
2009-03-19,-2.3256
2009-03-24,-4.7619
2009-03-25,0.0
2009-03-26,22.5
2009-03-27,-4.0816
2009-03-30,-4.2553
2009-03-31,-8.8889
2009-04-01,7.3171
2009-04-02,0.0
2009-04-03,9.0909
2009-04-07,0.0
2009-04-09,-37.5
2009-04-14,33.3333
2009-04-20,5.0
2009-04-21,9.5238
2009-04-22,0.0
2009-04-24,0.0
2009-04-27,4.3478
2009-04-28,-4.1667
2009-04-29,4.3478
2009-04-30,-6.25
2009-05-01,-40.0
2009-05-04,3.7037
2009-05-05,7.1429
2009-05-06,0.0
2009-05-08,46.6667
2009-05-20,-2.2727
2009-05-28,-72.093
2009-06-03,25.0
2009-06-04,20.0
2009-06-05,11.1111
2009-06-08,20.0
2009-06-09,12.5
2009-06-10,48.1481
2009-06-11,-12.5
2009-06-12,-5.7143
2009-06-17,0.0
2009-06-19,-6.0606
2009-06-22,-59.6774
2009-06-24,44.0
2009-06-25,0.0
2009-06-26,-30.5556
2009-07-02,0.0
2009-07-06,100.0
2009-07-07,12.0
2009-07-08,3.5714
2009-07-09,0.0
2009-07-10,0.0
2009-07-13,3.4483
2009-07-14,13.3333
2009-07-15,-2.9412000000000003
2009-07-17,-3.0303
2009-07-22,40.625
2009-07-23,-4.4444
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,4.6512
2009-07-29,2.2222
2009-07-30,0.0
2009-07-31,-10.8696
2009-08-03,-2.439
2009-08-04,7.5
2009-08-05,0.0
2009-08-06,-18.6047
2009-08-07,0.0
2009-08-10,20.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-17,-21.4286
2009-08-18,-3.0303
2009-08-19,9.375
2009-08-25,11.4286
2009-08-26,0.0
2009-08-27,-5.1282
2009-08-31,5.4054
2009-09-01,-15.3846
2009-09-02,-9.0909
2009-09-03,26.6667
2009-09-04,13.1579
2009-09-08,27.907
2009-09-09,12.7273
2009-09-10,4.8387
2009-09-11,16.9231
2009-09-14,-9.2105
2009-09-15,-7.2464
2009-09-16,-21.875
2009-09-17,10.0
2009-09-18,-14.5455
2009-09-21,12.766
2009-09-22,-18.8679
2009-09-23,23.2558
2009-09-24,-3.7736
2009-09-25,-27.451
2009-09-28,13.5135
2009-09-29,0.0
2009-09-30,-2.3810000000000002
2009-10-01,-2.439
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,-7.5
2009-10-07,8.1081
2009-10-08,-15.0
2009-10-09,0.0
2009-10-13,-5.8824
2009-10-14,9.375
2009-10-15,0.0
2009-10-19,-11.4286
2009-10-21,9.6774
2009-10-27,-11.7647
2009-10-28,20.0
2009-10-29,-11.1111
2009-10-30,0.0
2009-11-02,0.0
2009-11-04,-12.5
2009-11-05,25.0
2009-11-06,-8.5714
2009-11-09,28.125
2009-11-10,-31.7073
2009-11-11,28.5714
2009-11-12,-8.3333
2009-11-13,3.0303
2009-11-16,0.0
2009-11-18,0.0
2009-11-19,-17.647100000000002
2009-11-20,-10.7143
2009-11-23,-12.0
2009-11-24,40.9091
2009-11-25,29.0323
2009-11-27,27.5
2009-12-01,-1.9607999999999999
2009-12-02,0.0
2009-12-03,-14.0
2009-12-04,-6.9767
2009-12-07,5.0
2009-12-08,-2.3810000000000002
2009-12-10,-24.3902
2009-12-11,3.2258
2009-12-14,21.875
2009-12-16,-17.9487
2009-12-18,0.0
2009-12-21,15.625
2009-12-22,-13.5135
2009-12-23,15.625
2009-12-28,-27.027
2009-12-29,0.0
2009-12-30,11.1111
2010-01-04,0.0
2010-01-05,0.0
2010-01-07,20.0
2010-01-11,0.0
2010-01-12,-16.6667
2010-01-14,23.3333
2010-01-21,-35.1351
2010-01-27,4.1667
2010-01-28,0.0
2010-01-29,-16.0
2010-02-03,-4.7619
2010-02-05,0.0
2010-02-09,20.0
2010-02-16,-12.5
2010-02-17,0.0
2010-02-18,-19.0476
2010-02-19,11.7647
2010-02-23,-5.2632
2010-02-24,-5.5556
2010-02-25,-11.7647
2010-02-26,0.0
2010-03-02,13.3333
2010-03-04,5.2941
2010-03-05,11.7318
2010-03-10,-5.0
2010-03-11,0.0
2010-03-12,10.526299999999999
2010-03-15,0.0
2010-03-17,-4.7619
2010-03-18,5.0
2010-03-22,-5.0
2010-03-25,0.2506
2010-03-26,-25.0
2010-03-29,13.3333
2010-03-30,-11.7647
2010-03-31,40.0
2010-04-05,-28.5714
2010-04-06,0.0
2010-04-07,-6.6667
2010-04-08,35.7143
2010-04-12,-5.2632
2010-04-13,-16.6667
2010-04-14,26.6667
2010-04-15,0.0
2010-04-16,-5.2632
2010-04-20,0.0
2010-04-26,-27.7778
2010-04-27,30.7692
2010-05-06,0.0
2010-05-07,-23.5294
2010-05-13,-7.6923
2010-05-17,0.0
2010-05-25,25.0
2010-06-01,-33.3333
2010-06-02,0.0
2010-06-03,-0.125
2010-06-07,-19.8999
2010-06-08,-37.5
2010-06-10,60.0
2010-06-14,-37.5
2010-06-15,-40.0
2010-06-16,66.6667
2010-06-17,20.0
2010-06-18,-16.6667
2010-06-23,0.0
2010-06-24,90.0
2010-06-25,-47.3684
2010-06-28,0.0
2010-06-29,0.0
2010-07-01,0.0
2010-07-02,70.0
2010-07-06,11.7647
2010-07-07,-15.7895
2010-07-08,-35.0
2010-07-14,-3.8462
2010-07-15,0.0
2010-07-27,0.0
2010-07-28,100.0
2010-07-29,-40.0
2010-08-02,-4.1667
2010-08-04,-13.0435
2010-08-05,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,-10.0
2010-08-12,33.3333
2010-08-16,-16.6667
2010-08-18,-20.0
2010-08-27,0.0
2010-08-30,25.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-17,0.0
2010-09-21,0.0
2010-09-23,-10.0
2010-09-24,-11.1111
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,-12.5
2010-10-04,-14.2857
2010-10-05,0.0
2010-10-07,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-14,25.0
2010-10-18,6.6667
2010-10-22,-30.0
2010-11-01,0.0
2010-11-03,0.0
2010-11-04,-10.7143
2010-11-05,12.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,73.2143
2010-11-12,-27.8351
2010-11-15,-14.2857
2010-11-16,33.3333
2010-11-17,0.0
2010-11-18,37.1875
2010-11-19,9.3394
2010-11-22,31.6667
2010-11-23,-5.0633
2010-11-24,-6.6667
2010-11-29,-7.1429
2010-11-30,23.0769
2010-12-01,-18.75
2010-12-02,23.0769
2010-12-03,12.5
2010-12-06,0.0
2010-12-07,11.1111
2010-12-08,0.0
2010-12-09,10.0
2010-12-10,-9.0909
2010-12-13,0.0
2010-12-16,0.0
2010-12-17,-10.0
2010-12-20,0.0
2010-12-21,-44.4444
2010-12-22,20.0
2010-12-29,68.3333
2010-12-30,-0.9901
2010-12-31,0.0
2011-01-04,0.0
2011-01-06,30.0
2011-01-10,7.6923
2011-01-11,0.0
2011-01-13,0.0
2011-01-14,7.1429
2011-01-18,6.6667
2011-01-19,-25.0
2011-01-20,8.3333
2011-01-24,15.3846
2011-01-25,-33.3333
2011-01-26,0.0
2011-01-27,10.0
2011-01-31,-9.0909
2011-02-07,0.0
2011-02-10,30.0
2011-02-11,15.3846
2011-02-15,-6.6667
2011-02-18,7.1429
2011-03-02,-26.6667
2011-03-03,9.0909
2011-03-07,-8.3333
2011-03-08,0.0
2011-03-09,36.3636
2011-03-14,20.0
2011-03-21,-33.3333
2011-03-22,16.6667
2011-03-24,21.4286
2011-03-25,-17.647100000000002
2011-03-28,14.2857
2011-03-29,75.0
2011-03-30,-7.1429
2011-03-31,-3.8462
2011-04-01,-20.0
2011-04-06,20.0
2011-04-07,-4.1667
2011-04-08,-13.0435
2011-04-11,15.0
2011-04-12,-4.3478
2011-04-13,-31.8182
2011-04-15,40.0
2011-04-18,-28.5714
2011-04-19,0.0
2011-04-20,53.3333
2011-04-21,65.2174
2011-04-25,-7.8947
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,-31.4286
2011-05-04,25.0
2011-05-05,0.0
2011-05-06,16.6667
2011-05-09,-22.8571
2011-05-10,11.1111
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,16.6667
2011-05-16,-14.2857
2011-05-17,0.0
2011-05-18,-16.6667
2011-05-19,24.0
2011-05-20,0.0
2011-05-24,-5.1613
2011-05-25,19.0476
2011-05-26,-5.7143
2011-05-27,6.0606
2011-05-31,0.0
2011-06-01,14.2857
2011-06-02,0.0
2011-06-03,50.0
2011-06-06,25.0
2011-06-07,6.6667
2011-06-08,6.25
2011-06-09,-10.5882
2011-06-10,10.526299999999999
2011-06-13,-9.5238
2011-06-14,18.4211
2011-06-15,-6.6667
2011-06-16,1.1905000000000001
2011-06-17,-11.7647
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-27,0.0
2011-06-28,-6.6667
2011-06-29,7.1429
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,-26.6667
2011-07-06,36.1818
2011-07-07,-1.3518
2011-07-08,-12.0284
2011-07-11,9.2308
2011-07-12,2.8169
2011-07-13,2.7397
2011-07-15,13.3333
2011-07-18,-5.8824
2011-07-19,1.25
2011-07-20,9.8765
2011-07-21,-4.4944
2011-07-22,4.7059
2011-07-25,12.3596
2011-07-26,0.0
2011-07-27,-5.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,-4.2105
2011-08-02,-1.0989
2011-08-03,2.2222
2011-08-04,-7.6087
2011-08-05,7.0588
2011-08-08,0.0
2011-08-09,4.3956
2011-08-10,-5.2632
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,-1.1111
2011-08-18,1.1236
2011-08-19,-5.5556
2011-08-22,11.7647
2011-08-23,0.0
2011-08-24,-1.0526
2011-08-26,-14.8936
2011-08-29,18.75
2011-08-30,14.7368
2011-08-31,-8.2569
2011-09-01,0.0
2011-09-06,9.0
2011-09-07,-0.9174
2011-09-08,-6.4815
2011-09-09,0.0
2011-09-12,-5.9406
2011-09-13,6.3158
2011-09-14,2.9703
2011-09-15,-3.8462
2011-09-19,0.0
2011-09-22,0.0
2011-09-23,-10.0
2011-09-26,11.1111
2011-09-30,-10.0
2011-10-03,11.1111
2011-10-05,-1.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-10,-14.1414
2011-10-11,16.4706
2011-10-14,-4.0404
2011-10-17,-15.7895
2011-10-18,0.0
2011-10-19,-6.25
2011-10-20,6.6667
2011-10-21,18.75
2011-10-28,0.0
2011-11-02,-5.2632
2011-11-08,0.0
2011-11-11,0.0
2011-11-14,-16.6667
2011-11-15,12.0
2011-11-16,-22.619
2011-11-17,23.0769
2011-11-18,0.0
2011-11-21,0.0
2011-11-23,-2.5
2011-11-28,-3.8462
2011-11-29,6.6667
2011-11-30,-12.5
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,-15.7143
2011-12-08,18.6441
2011-12-09,-17.1429
2011-12-12,-13.7931
2011-12-14,10.0
2011-12-15,27.2727
2011-12-16,-14.2857
2011-12-19,0.0
2011-12-20,31.6667
2011-12-21,-5.0633
2011-12-22,1.3333
2011-12-23,-1.3158
2011-12-28,-2.6667
2012-01-03,-4.1096
2012-01-05,-7.1429
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,-7.6923
2012-01-11,0.0
2012-01-12,8.3333
2012-01-13,-23.0769
2012-01-17,20.0
2012-01-18,-16.6667
2012-01-20,18.0
2012-01-24,-22.0339
2012-01-25,19.5652
2012-01-26,-1.8182
2012-01-27,-7.4074
2012-01-30,0.0
2012-01-31,-10.0
2012-02-01,12.2222
2012-02-02,38.6139
2012-02-03,-1.4285999999999999
2012-02-06,-7.2464
2012-02-07,7.8125
2012-02-09,0.0
2012-02-10,-1.4493
2012-02-14,-30.8824
2012-02-15,40.4255
2012-02-16,-1.5152
2012-02-21,0.0
2012-02-23,0.0
2012-02-27,-3.0769
2012-03-05,1.5873
2012-03-07,-7.8125
2012-03-08,0.0
2012-03-09,0.0
2012-03-12,8.4746
2012-03-13,-6.25
2012-03-15,-8.3333
2012-03-19,-9.0909
2012-03-20,-2.0
2012-03-21,2.0408
2012-03-23,0.0
2012-03-26,8.0
2012-03-27,-55.5556
2012-03-28,104.1667
2012-03-29,12.2449
2012-04-03,0.0
2012-04-05,-18.1818
2012-04-09,0.0
2012-04-10,13.3333
2012-04-16,0.0
2012-04-17,-17.647100000000002
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,19.0476
2012-04-24,-36.0
2012-04-26,-18.75
2012-04-27,84.6154
2012-04-30,-27.0833
2012-05-01,14.2857
2012-05-02,20.0
2012-05-03,4.1667
2012-05-04,-28.0
2012-05-07,11.1111
2012-05-08,-1.25
2012-05-09,0.0
2012-05-14,-13.9241
2012-05-15,4.4118
2012-05-21,0.0
2012-05-22,0.0
2012-05-23,-1.4085
2012-05-24,-28.5714
2012-05-25,28.0
2012-05-29,28.125
2012-06-05,-26.8293
2012-06-06,6.6667
2012-06-08,-0.3711
2012-06-13,6.6458
2012-06-14,-19.761
2012-06-15,28.2932
2012-06-18,0.0
2012-06-19,-27.7679
2012-06-20,-28.801
2012-06-21,77.7778
2012-06-22,0.0
2012-06-25,-6.25
2012-06-26,-11.6667
2012-06-27,13.2075
2012-06-28,6.6667
2012-06-29,0.0
2012-07-03,0.0
2012-07-06,-21.875
2012-07-09,-12.0
2012-07-10,0.0
2012-07-11,13.6364
2012-07-12,16.0
2012-07-13,-10.3448
2012-07-17,-18.0769
2012-07-18,16.9014
2012-07-19,0.4016
2012-07-26,-4.0
2012-08-01,-32.9167
2012-08-02,42.8571
2012-08-03,4.3478
2012-08-06,-4.1667
2012-08-09,-30.0
2012-08-10,24.2236
2012-08-13,25.0
2012-08-14,12.0
2012-08-15,0.0
2012-08-16,-4.8214
2012-08-17,5.0657
2012-08-21,-21.4286
2012-08-23,4.5455
2012-08-24,13.0435
2012-08-27,-3.8462
2012-08-28,4.0
2012-08-30,-23.0769
2012-08-31,30.0
2012-09-04,-3.8462
2012-09-07,-50.0
2012-09-10,36.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,29.4118
2012-09-18,15.9091
2012-09-21,-41.1765
2012-09-24,53.3333
2012-09-25,-29.1304
2012-09-26,1.8405
2012-09-27,37.9518
2012-09-28,0.0
2012-10-01,-13.1004
2012-10-02,-2.0101
2012-10-04,-1.5385
2012-10-15,-23.4375
2012-10-16,8.8435
2012-10-17,6.25
2012-10-19,0.0
2012-10-24,-11.7647
2012-10-25,0.0
2012-10-26,-14.6667
2012-10-31,-24.5117
2012-11-01,19.0168
2012-11-02,29.1304
2012-11-05,-25.9259
2012-11-08,-8.9205
2012-11-12,0.0
2012-11-14,42.5452
2012-11-15,-12.4726
2012-11-20,-36.0
2012-11-23,0.0
2012-11-26,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,-4.2188
2012-12-06,-2.1207
2012-12-07,-18.6667
2012-12-11,-13.4221
2012-12-12,33.2544
2012-12-14,-24.6892
2012-12-19,0.0
2012-12-20,-5.6604
2012-12-21,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,40.0
2013-01-07,-1.6071
2013-01-08,1.6334
2013-01-09,14.0179
2013-01-10,55.3641
2013-01-11,-29.1835
2013-01-14,-8.8968
2013-01-15,-10.0
2013-01-23,38.8889
2013-01-24,14.0
2013-01-25,-12.2807
2013-01-28,100.0
2013-01-29,-17.3125
2013-01-30,8.8435
2013-01-31,11.1111
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,15.0
2013-02-06,8.1793
2013-02-07,40.1909
2013-02-08,-0.3404
2013-02-11,-25.2068
2013-02-12,-5.7692
2013-02-15,2.0408
2013-02-19,-20.0
2013-02-20,-21.5
2013-02-21,33.0016
2013-02-25,0.0
2013-02-27,-18.5872
2013-02-28,-4.2279
2013-03-06,-1.7274
2013-03-07,6.25
2013-03-11,-8.2353
2013-03-13,-34.0946
2013-03-14,16.7173
2013-03-15,2.5
2013-03-18,-2.439
2013-03-25,-33.3333
2013-03-27,0.0
2013-04-01,0.0
2013-04-03,4.7656
2013-04-04,0.0
2013-04-11,-23.8628
2013-04-12,17.5318
2013-04-15,0.0
2013-04-18,6.6667
2013-04-19,12.5
2013-04-22,-36.875
2013-04-24,40.8141
2013-04-29,7.5
2013-05-03,4.6512
2013-05-06,6.6667
2013-05-07,-9.5703
2013-05-08,3.6717
2013-05-15,39.4444
2013-05-17,-2.7888
2013-05-21,-26.2295
2013-05-22,-3.5417
2013-05-29,-5.5436
2013-05-30,34.1463
2013-05-31,7.2727
2013-06-06,18.6441
2013-06-07,13.4375
2013-06-12,-24.4392
2013-06-14,32.3438
2013-06-17,-7.438
2013-06-19,2.0408
2013-06-26,-26.6667
2013-06-27,36.3636
2013-06-28,-26.6667
2013-07-01,0.0
2013-07-10,35.2841
2013-07-11,-32.8013
2013-07-24,11.8125
2013-07-26,23.8681
2013-07-29,-13.3574
2013-07-30,-6.8229
2013-08-02,7.3225
2013-08-07,0.0
2013-08-08,14.1667
2013-08-13,0.0
2013-08-15,1.323
2013-08-19,0.0
2013-08-20,-13.5525
2013-08-21,15.6771
2013-08-22,4.4575
2013-08-28,-16.681
2013-08-30,7.6048
2013-09-03,-7.0673
2013-09-04,2.4832
2013-09-10,0.0
2013-09-12,-19.2327
2013-09-13,0.0
2013-09-16,13.8125
2013-09-23,0.0
2013-09-24,8.7864
2013-09-25,37.3044
2013-09-26,-17.647100000000002
2013-09-27,14.2857
2013-09-30,-6.25
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,19.2083
2013-10-07,11.849
2013-10-08,-7.5
2013-10-10,2.0608
2013-10-11,-9.9636
2013-10-14,0.0
2013-10-15,8.9338
2013-10-16,-13.1623
2013-10-17,0.0
2013-10-21,0.0
2013-10-24,0.0
2013-10-30,-12.9421
2013-10-31,7.1429
2013-11-04,0.0
2013-11-06,13.3333
2013-11-07,8.2353
2013-11-08,5.8764
2013-11-15,0.0
2013-11-21,-16.9394
2013-11-22,14.3299
2013-11-25,0.0
2013-11-26,-12.5338
2013-12-12,-2.3561
2013-12-17,-5.0633
2013-12-19,5.3333
2013-12-20,0.0
2013-12-23,-24.8022
2013-12-30,30.2998
2013-12-31,-8.2761
2014-01-02,4.9296
2014-01-08,-3.4815
2014-01-09,11.256
2014-01-10,-10.1172
2014-01-14,7.7792
2014-01-16,-4.5161
2014-01-21,-23.7753
2014-01-28,19.5568
2014-01-30,-11.0287
2014-01-31,10.0
2014-02-03,2.178
2014-02-04,10.3336
2014-02-05,-16.0017
2014-02-10,18.95
2014-02-12,-12.6524
2014-02-13,-0.5775
2014-02-14,-8.4705
2014-02-18,5.7641
2014-02-28,0.0
2014-03-04,-3.35
2014-03-05,10.0879
2014-03-06,-9.1635
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,-11.7434
2014-03-12,35.5217
2014-03-13,-0.346
2014-03-14,-17.3611
2014-03-24,1.5231
2014-03-25,-4.1386
2014-03-26,0.0
2014-03-27,7.8251
2014-04-02,18.8188
2014-04-04,11.2047
2014-04-07,-9.7727
2014-04-08,-2.6029
2014-04-10,16.4224
2014-04-11,-23.6579
2014-04-14,8.6324
2014-04-15,0.0
2014-04-17,-7.1429
2014-04-21,15.3846
2014-04-23,-0.0833
2014-04-24,-3.0442
2014-05-01,-10.5376
2014-05-05,-7.6923
2014-05-06,22.9167
2014-05-12,-19.322
2014-05-21,-8.5609
2014-05-23,24.0666
2014-06-03,48.1481
2014-06-04,5.0
2014-06-05,-23.8095
2014-06-06,18.75
2014-06-09,1.0526
2014-06-10,9.375
2014-06-12,-12.9464
2014-06-13,2.3932
2014-06-17,-8.2137
2014-06-23,-0.5457
2014-06-24,0.0
2014-06-30,9.9122
2014-07-01,-4.1597
2014-07-02,-3.4375
2014-07-07,8.0547
2014-07-08,0.0
2014-07-11,-13.7438
2014-07-14,9.8765
2014-07-15,-4.4944
2014-07-16,-1.1764999999999999
2014-07-18,-10.7143
2014-07-21,-5.4583
2014-07-23,-2.0714
2014-07-25,11.6112
2014-07-29,-3.871
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,4.0268
2014-08-05,3.2258
2014-08-06,4.375
2014-08-12,-1.1976
2014-08-14,-6.0606
2014-08-19,0.0
2014-08-20,1.9355
2014-08-26,1.2658
2014-08-29,0.0
2014-09-02,-8.75
2014-09-03,4.7945
2014-09-08,2.6144
2014-09-09,0.0
2014-09-10,0.6369
2014-09-11,0.0
2014-09-12,-3.5601000000000003
2014-09-15,3.6916
2014-09-16,0.0
2014-09-19,-0.6329
2014-09-23,0.0
2014-09-24,-10.828
2014-09-25,0.0
2014-09-30,10.7143
2014-10-01,-16.0081
2014-10-02,0.8641
2014-10-07,14.3741
2014-10-08,-13.3583
2014-10-15,13.5927
2014-10-16,-5.2854
2014-10-17,-7.0536
2014-10-21,-0.0961
2014-10-24,-7.5962
2014-10-28,4.0583
2014-10-31,0.0
2014-11-03,16.0
2014-11-04,-17.2414
2014-11-05,25.1563
2014-11-07,-6.7832
2014-11-10,0.0
2014-11-11,-0.7143
2014-11-13,0.6295
2014-11-14,-2.4129
2014-11-17,10.0275
2014-11-18,11.8602
2014-11-19,-5.9524
2014-11-20,-17.6028
2014-11-21,-3.9846
2014-11-24,-4.0
2014-11-25,0.0
2014-11-26,4.1667
2014-11-28,-16.0
2014-12-02,7.619
2014-12-03,-15.9292
2014-12-04,0.0
2014-12-05,-26.3158
2014-12-08,21.6071
2014-12-09,-0.1468
2014-12-10,11.7647
2014-12-12,-7.7632
2014-12-15,-2.9957000000000003
2014-12-17,11.6176
2014-12-19,0.1318
2014-12-23,0.0
2014-12-24,-10.526299999999999
2014-12-26,11.7647
2014-12-29,-23.2895
2014-12-30,0.1715
2014-12-31,9.589
2015-01-05,6.25
2015-01-07,5.8824
2015-01-09,0.0
2015-01-12,-5.5556
2015-01-13,29.4118
2015-01-14,4.4318
2015-01-15,0.1088
2015-01-16,4.3478
2015-01-20,4.1667
2015-01-28,-10.3
2015-01-29,13.8796
2015-02-03,-12.188
2015-02-04,-5.0167
2015-02-05,3.2864
2015-02-10,0.0
2015-02-12,-4.5455
2015-02-17,-11.9048
2015-02-19,8.1081
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,4.625
2015-02-27,-13.9785
2015-03-02,0.0
2015-03-03,0.0
2015-03-06,-0.1389
2015-03-10,0.1391
2015-03-18,0.0
2015-03-20,-5.5556
2015-03-23,-3.5294
2015-03-24,-1.2195
2015-03-26,0.0
2015-03-27,-13.5802
2015-03-31,21.4286
2015-04-06,-17.647100000000002
2015-04-07,-0.1786
2015-04-08,-2.5045
2015-04-10,-10.6422
2015-04-13,14.9897
2015-04-15,12.857099999999999
2015-04-30,-11.3924
2015-05-01,0.0
2015-05-15,28.3929
2015-05-18,-10.9875
2015-05-19,0.0
2015-05-20,-0.1563
2015-05-21,0.1565
2015-05-26,-0.1563
2015-06-01,11.4241
2015-06-08,1.1236
2015-06-12,0.0
2015-06-17,-22.2222
2015-06-29,26.4286
2015-07-06,-28.8136
2015-07-10,0.0
2015-07-17,11.1111
2015-07-20,-37.1429
2015-07-21,-2.2727
2015-07-23,4.6512
2015-07-28,16.6667
2015-07-31,-32.381
2015-08-05,19.7183
2015-08-11,17.647100000000002
2015-08-13,0.0
2015-08-19,-30.0
2015-08-20,8.5714
2015-08-25,28.947400000000002
2015-09-08,-22.449
2015-09-16,16.2829
2015-09-18,-25.3182
2015-09-21,15.1515
2015-09-22,-7.8947
2015-09-23,0.0
2015-09-25,-13.392900000000001
2015-09-28,31.9588
2015-09-29,-25.0
2015-09-30,-10.625
2015-10-01,-17.9487
2015-10-02,47.1591
2015-10-05,22.973
