ticker,RMSL US Equity
2011-02-03,-5.0
2011-02-04,0.0
2011-02-07,0.0
2011-02-09,-5.2632
2011-02-22,-5.5556
2011-02-23,0.0
2011-02-24,-5.8824
2011-03-01,6.25
2011-03-02,0.0
2011-03-07,41.1765
2011-03-08,-41.6667
2011-03-11,7.1429
2011-03-18,-53.3333
2011-03-21,100.0
2011-03-22,0.0
2011-03-23,7.1429
2011-04-14,-53.3333
2011-04-19,85.7143
2011-04-20,15.3846
2011-04-27,0.0
2011-04-29,0.6667
2011-05-03,0.6623
2011-05-10,-21.0526
2011-05-12,0.0
2011-05-27,0.0
2011-06-22,0.0
2011-06-30,0.0
2011-07-22,-16.6667
2011-07-25,0.0
2011-07-26,0.0
2011-07-29,-20.0
2011-08-01,50.0
2011-08-02,16.6667
2011-08-03,0.0
2011-08-04,0.0
2011-08-17,0.0
2011-08-22,-57.1429
2011-08-23,116.6667
2011-08-24,0.0
2011-09-01,0.0
2011-09-02,7.6923
2011-09-06,0.0
2011-09-08,0.0
2011-09-16,42.8571
2011-10-06,-30.0
2011-11-28,-7.1429
2011-11-30,-7.6923
2011-12-15,16.6667
2011-12-20,264.2857
2012-01-19,-72.549
2012-01-20,0.0
2012-01-23,185.7143
2012-01-30,-65.0
2012-02-06,42.8571
2012-02-07,-35.0
2012-02-17,-23.0769
2012-02-24,0.0
2012-02-27,200.0
2012-04-04,-89.2917
2012-04-09,234.6304
2012-04-16,20.9302
2012-04-17,0.0
2012-04-18,-23.0769
2012-04-19,-10.0
2012-04-20,11.1111
2012-04-24,-20.0
2012-04-25,0.0
2012-04-27,25.0
2012-04-30,0.0
2012-05-22,0.0
2012-06-04,20.0
2012-06-05,-56.5625
2012-06-06,91.8465
2012-06-07,-60.0
2012-06-08,72.5
2012-06-12,44.9275
2012-06-19,0.0
2012-06-29,-71.0
2012-07-02,72.4138
2012-07-03,-42.0
2012-07-05,244.8276
2012-09-24,-4.0
2012-09-25,-2.0833
2012-10-02,-76.5957
2012-10-05,36.3636
2012-10-15,33.3333
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,25.0
2012-10-19,20.0
2012-11-09,16.6667
2012-11-20,-21.4286
2012-11-21,27.2727
2012-12-06,-21.4286
2012-12-10,27.2727
2012-12-11,0.0
2012-12-26,0.0
2013-01-28,-14.2857
2013-01-29,0.0
2013-02-08,16.6667
2013-02-19,-21.4286
2013-02-25,-18.1818
2013-02-26,51.1111
2013-03-05,-84.0074
2013-03-06,8.6207
2013-03-07,-2.6455
2013-03-08,-4.3478
2013-03-11,-40.9091
2013-03-12,-36.5385
2013-03-13,-7.5758
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,31.1475
2013-03-20,37.5
2013-03-21,-17.2727
2013-03-22,-6.5934
2013-03-25,-34.1176
2013-03-26,46.4286
2013-03-27,-2.439
2013-04-01,0.0
2013-04-02,-20.0
2013-04-03,0.0
2013-04-04,0.0
2013-04-05,-9.375
2013-04-08,10.3448
2013-04-09,-28.125
2013-04-10,17.3913
2013-04-11,-1.8519
2013-04-12,-13.2075
2013-04-15,4.3478
2013-04-16,0.0
2013-04-17,10.4167
2013-04-19,16.9811
2013-04-22,0.0
2013-04-23,-19.3548
2013-04-24,16.0
2013-04-25,10.3448
2013-04-26,-3.125
2013-04-29,-14.5161
2013-04-30,16.9811
2013-05-03,-12.9032
2013-05-07,-7.4074
2013-05-08,-20.0
2013-05-09,40.0
2013-05-10,0.0
2013-05-13,-42.8571
2013-05-14,68.75
2013-05-16,-1.8519
2013-05-17,0.0
2013-05-20,1.8868
2013-05-21,-11.1111
2013-05-22,12.5
2013-05-23,-5.5556
2013-05-24,5.8824
2013-05-28,3.7037
2013-05-29,-5.3571
2013-05-30,0.0
2013-05-31,1.8868
2013-06-03,0.0
2013-06-04,0.0
2013-06-05,0.0
2013-06-06,-1.8519
2013-06-07,0.0
2013-06-10,15.0943
2013-06-11,-4.918
2013-06-13,0.0
2013-06-14,6.8966
2013-06-17,-1.6129
2013-06-18,1.6393
2013-06-19,16.129
2013-06-20,-11.1111
2013-06-21,12.5
2013-06-24,0.0
2013-06-25,-33.3333
2013-06-27,22.9167
2013-06-28,0.0
2013-07-01,-5.0847
2013-07-02,3.5714
2013-07-05,-17.2414
2013-07-08,16.6667
2013-07-09,0.0
2013-07-10,-17.8571
2013-07-11,0.0
2013-07-12,0.0
2013-07-15,4.3478
2013-07-16,0.0
2013-07-18,-16.6667
2013-07-19,20.0
2013-07-22,-6.25
2013-07-23,0.0
2013-07-24,-22.2222
2013-07-25,-17.1429
2013-07-26,31.0345
2013-07-30,21.0526
2013-07-31,15.2174
2013-08-01,-9.434
2013-08-02,33.3333
2013-08-05,-9.375
2013-08-08,-6.8966
2013-08-12,-22.2222
2013-08-13,-4.7619
2013-08-15,15.0
2013-08-16,0.0
2013-08-19,-2.1739
2013-08-20,0.0
2013-08-21,6.6667
2013-08-22,-4.1667
2013-08-26,0.0
2013-08-29,-23.913
2013-08-30,0.0
2013-09-03,0.0
2013-09-04,5.7143
2013-09-05,-5.4054
2013-09-06,14.2857
2013-09-09,5.0
2013-09-10,9.5238
2013-09-11,-26.087
2013-09-12,35.2941
2013-09-13,-2.1739
2013-09-17,-24.4444
2013-09-18,11.7647
2013-09-19,-15.7895
2013-09-20,25.0
2013-09-23,-25.0
2013-09-24,23.3333
2013-09-25,-13.5135
2013-09-26,-15.625
2013-09-27,18.5185
2013-09-30,9.375
2013-10-01,-17.1429
2013-10-02,3.4483
2013-10-03,16.6667
2013-10-04,-8.5714
2013-10-08,-15.625
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,-3.7037
2013-10-15,0.0
2013-10-16,3.8462
2013-10-17,0.0
2013-10-22,7.4074
2013-10-23,-6.8966
2013-10-25,11.1111
2013-10-28,0.0
2013-10-30,-10.0
2013-10-31,29.6296
2013-11-04,0.0
2013-11-05,0.0
2013-11-08,-22.8571
2013-11-11,25.9259
2013-11-12,-23.5294
2013-11-13,0.0
2013-11-14,15.3846
2013-11-15,-13.3333
2013-11-18,0.0
2013-11-19,-19.2308
2013-11-20,4.7619
2013-11-21,9.0909
2013-11-22,20.8333
2013-11-25,-27.5862
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,4.7619
2013-12-02,22.7273
2013-12-03,-11.1111
2013-12-04,-8.3333
2013-12-05,59.0909
2013-12-06,28.5714
2013-12-09,2.2222
2013-12-10,-6.5217
2013-12-11,0.0
2013-12-12,-11.6279
2013-12-13,26.3158
2013-12-16,-4.1667
2013-12-17,4.3478
2013-12-18,0.0
2013-12-19,-16.6667
2013-12-20,0.0
2013-12-23,-25.0
2013-12-24,-3.3333
2013-12-26,3.4483
2013-12-27,-3.3333
2013-12-30,3.4483
2013-12-31,-13.3333
2014-01-03,23.0769
2014-01-06,-6.25
2014-01-07,-3.3333
2014-01-08,0.0
2014-01-09,-10.3448
2014-01-14,0.0
2014-01-15,-7.6923
2014-01-17,-12.5
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,-14.2857
2014-01-27,0.0
2014-01-28,5.5556
2014-01-29,0.0
2014-01-30,10.526299999999999
2014-01-31,-9.5238
2014-02-03,0.0
2014-02-04,0.0
2014-02-06,0.0
2014-02-07,10.526299999999999
2014-02-10,0.0
2014-02-11,0.0
2014-02-13,42.8571
2014-02-14,0.0
2014-02-18,-40.0
2014-02-19,16.6667
2014-02-20,-9.5238
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-27,42.1053
2014-02-28,7.4074
2014-03-03,48.2759
2014-03-04,-32.5581
2014-03-05,0.0
2014-03-06,-6.8966
2014-03-07,11.1111
2014-03-11,-10.0
2014-03-12,-11.1111
2014-03-13,12.5
2014-03-14,-22.2222
2014-03-17,0.0
2014-03-18,-9.5238
2014-03-19,0.0
2014-03-20,-5.2632
2014-03-24,0.0
2014-03-25,0.0
2014-03-27,5.5556
2014-03-28,-5.2632
2014-03-31,5.5556
2014-04-01,-15.7895
2014-04-02,12.5
2014-04-04,5.5556
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,-5.2632
2014-04-10,0.0
2014-04-11,-11.1111
2014-04-14,0.0
2014-04-15,12.5
2014-04-16,-22.2222
2014-04-17,0.0
2014-04-21,14.2857
2014-04-22,-12.5
2014-04-23,0.0
2014-04-25,-7.1429
2014-04-28,0.0
2014-05-02,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-09,0.0
2014-05-12,-15.3846
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,-9.0909
2014-05-16,10.0
2014-05-21,-9.0909
2014-05-22,0.0
2014-05-23,10.0
2014-05-27,0.0
2014-05-28,-9.0909
2014-05-29,30.0
2014-05-30,-23.0769
2014-06-03,0.0
2014-06-05,10.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-19,0.0
2014-06-20,27.2727
2014-06-23,-7.1429
2014-06-24,23.0769
2014-06-25,-31.25
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-11,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-28,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-05,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,-9.0909
2014-08-13,0.0
2014-08-15,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-28,0.0
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,10.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,18.1818
2014-09-23,-15.3846
2014-09-24,18.1818
2014-09-25,-23.0769
2014-09-26,0.0
2014-09-29,-20.0
2014-09-30,0.0
2014-10-02,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-17,-25.0
2014-10-21,0.0
2014-10-22,0.0
2014-10-28,0.0
2014-10-29,33.3333
2014-10-30,-25.0
2014-11-03,33.3333
2014-11-04,-25.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-13,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-21,0.0
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-15,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,33.3333
2014-12-22,-25.0
2014-12-23,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,-16.6667
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-12,0.0
2015-01-15,0.0
2015-01-20,0.0
2015-01-21,20.0
2015-01-23,-16.6667
2015-01-26,20.0
2015-01-28,-16.6667
2015-02-03,0.0
2015-02-04,20.0
2015-02-06,0.0
2015-02-11,0.0
2015-02-17,33.3333
2015-02-19,0.0
2015-02-20,0.0
2015-02-25,0.0
2015-02-26,-25.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,33.3333
2015-03-06,-25.0
2015-03-09,33.3333
2015-03-11,-25.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-23,0.0
2015-03-25,-50.0
2015-03-30,-46.6667
2015-03-31,155.0
2015-04-01,-79.4118
2015-04-06,38.5714
2015-04-07,250.5155
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,27.451
2015-04-16,-13.8462
2015-04-20,0.0
2015-04-23,0.0
2015-05-04,-78.5714
2015-05-05,8.3333
2015-05-15,7.6923
2015-05-28,7.1429
2015-06-05,0.0
2015-06-25,6.6667
2015-06-30,0.0
2015-07-06,0.0
2015-07-22,0.0
2015-07-24,12.5
2015-08-25,-5.5556
2015-09-22,17.647100000000002
2015-12-10,-74.9375
2015-12-16,-80.0499
2015-12-21,0.0
2015-12-23,500.0
2015-12-31,-50.0
2016-02-01,-66.6667
2016-02-03,0.0
2016-03-09,200.0
2016-05-16,0.0
2016-06-09,233.3333
2016-06-23,0.0
2016-08-26,50.0
2016-10-03,-60.0
2016-12-13,-16.6667
2016-12-16,920.0
2016-12-19,-90.1961
2016-12-20,0.0
2017-01-09,0.0
2017-01-11,0.0
2017-01-18,920.0
2017-01-19,7.8431
2017-01-25,9.0909
2017-02-24,0.0
2017-04-06,-40.0
2017-04-10,0.0
2017-05-09,0.0
2017-05-25,0.0
2017-06-08,25.0
2017-06-09,-22.2222
2017-06-15,28.5714
2017-06-21,77.7778
2017-06-23,25.0
2017-06-26,75.0
2017-07-06,-93.8571
2017-07-11,6.9767
2017-07-13,-13.0435
2017-07-24,-50.0
2017-07-27,0.0
2017-07-31,0.0
2017-08-04,-25.0
2017-09-06,0.0
2017-10-25,13.3333
2017-10-30,0.0
2017-12-06,2.3529
2017-12-15,-36.7816
2018-03-07,81.8182
2018-03-09,-45.0
2018-03-12,58.1818
2018-03-16,72.4138
2018-03-20,33.3333
2018-03-22,12.5
2018-03-23,0.0
2018-03-26,10.8889
2018-03-27,-49.8998
2018-03-28,76.0
2018-04-02,-50.0
2018-04-03,68.1818
2018-04-09,-8.1081
2018-04-10,-0.5882
2018-04-13,-40.8284
2018-04-18,0.0
2018-04-19,20.0
2018-04-23,0.0
2018-04-25,-37.5
2018-04-26,6.6667
2018-05-03,-6.25
2018-05-11,-6.6667
2018-05-14,77.1429
2018-06-07,-50.8065
2018-06-08,88.5246
2018-06-11,-65.2174
2018-06-26,37.5
2018-06-27,25.4545
2018-07-05,-13.0435
2018-07-06,-8.3333
2018-07-10,-7.2727
2018-07-11,-21.5686
2018-07-12,200.0
2018-07-17,-63.3333
2018-07-19,36.3636
2018-07-20,-11.6667
2018-07-26,-13.2075
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,-17.3913
2018-08-07,-7.8947
2018-08-14,-34.2857
2018-08-20,-13.0435
2018-08-21,20.0
2018-08-22,0.0
2018-08-27,-20.8333
2018-08-28,-5.2632
2018-08-29,2.7778
2018-08-31,-24.3243
2018-09-06,42.8571
2018-09-07,10.0
2018-09-12,0.0
2018-09-18,-61.3636
2018-09-20,-17.647100000000002
2018-09-21,0.0
2018-09-24,-42.8571
2018-09-25,87.5
2018-10-01,-18.6667
2018-10-11,-18.0328
2018-10-22,-20.0
2018-11-05,0.25
2018-11-13,0.0
2018-11-26,-0.2494
2018-11-27,0.0
2018-12-12,67.5
2018-12-13,64.0299
2018-12-14,-18.1074
2018-12-17,44.4444
2018-12-18,-23.0769
2018-12-20,-30.0
2018-12-21,-14.2857
2019-01-11,149.5833
2019-01-14,-33.222
2019-01-17,-50.0
2019-01-18,10.0
2019-01-24,0.0
2019-01-28,0.0
2019-02-01,-21.8182
2019-02-04,0.0
2019-02-05,-16.2791
2019-02-08,0.0
2019-03-01,-11.1111
2019-03-04,-3.125
2019-03-05,-35.4839
2019-03-06,0.0
2019-03-13,20.0
2019-03-14,-58.3333
2019-03-15,30.0
2019-03-19,121.5385
2019-03-20,-34.0278
2019-03-21,-28.4211
2019-03-25,47.0588
2019-03-26,0.0
2019-03-27,-10.0
2019-03-28,-22.2222
2019-03-29,75.0
2019-04-01,22.449
2019-04-02,33.2333
2019-04-03,0.3252
2019-04-04,4.7382
2019-04-05,-28.5714
2019-04-08,83.3333
2019-04-09,-10.9091
2019-04-10,-22.9082
2019-04-11,-7.3461
2019-04-12,-14.2857
2019-04-15,-7.0
2019-04-16,-10.3943
2019-04-17,-20.94
2019-04-18,46.471
2019-04-22,-5.0086
2019-04-23,-1.8182
2019-04-24,-10.0
2019-04-25,-21.8107
2019-04-26,8.1579
2019-04-29,-27.0073
2019-04-30,40.0
2019-05-01,-12.381
2019-05-02,34.7826
2019-05-06,-19.3548
2019-05-07,-22.5
2019-05-08,-6.4516
2019-05-09,-17.2414
2019-05-10,18.3333
2019-05-13,-1.4085
2019-05-14,-17.6786
2019-05-15,476.5727
2019-05-16,-3.1452
2019-05-17,86.4512
2019-05-20,-8.5833
2019-05-21,-39.8359
2019-05-22,10.0606
2019-05-23,9.9945
2019-05-24,13.562
2019-05-28,-8.5258
2019-05-29,-21.6867
2019-05-30,-30.7692
2019-05-31,26.6667
2019-06-03,-7.8947
2019-06-04,10.0952
2019-06-05,-13.4948
2019-06-06,2.0
2019-06-07,-2.451
2019-06-10,6.1307
2019-06-11,-22.9167
2019-06-12,31.0319
2019-06-13,-12.432
2019-06-14,-14.3469
2019-06-17,10.18
2019-06-18,-4.2022
2019-06-19,-5.495
2019-06-20,0.0
2019-06-21,6.2657
2019-06-24,15.566
2019-06-25,-2.0408
2019-06-26,-6.25
2019-06-27,0.0
2019-06-28,-3.8222
2019-07-01,26.8484
2019-07-02,-3.4608
2019-07-03,-20.7547
2019-07-05,25.2381
2019-07-08,-4.943
2019-07-09,-0.2
2019-07-10,-20.4409
2019-07-11,-12.5945
2019-07-12,29.683
2019-07-15,-22.2222
2019-07-16,14.2857
2019-07-17,-5.0
2019-07-18,21.0526
2019-07-19,3.413
2019-07-22,-15.9134
2019-07-23,-3.75
2019-07-24,3.8961
2019-07-25,-12.875
2019-07-26,5.3085
2019-07-29,21.2534
2019-07-30,-7.2247
2019-07-31,-10.3791
2019-08-01,-9.1892
2019-08-02,-10.7143
2019-08-05,-23.3333
2019-08-06,-13.0435
2019-08-07,5.0
2019-08-08,-8.5714
2019-08-09,0.349
2019-08-12,25.8629
2019-08-13,-2.268
2019-08-14,9.2827
2019-08-15,-4.2471
2019-08-16,-10.8871
2019-08-19,0.4525
2019-08-20,1.4414
2019-08-21,8.7922
2019-08-22,0.4082
2019-08-23,3.252
2019-08-26,38.5827
2019-08-27,11.6477
2019-08-28,-14.7583
2019-08-29,0.597
2019-08-30,3.8576
2019-09-03,-5.7143
2019-09-04,-15.1515
2019-09-05,-10.7143
2019-09-06,-16.6
2019-09-09,19.9041
2019-09-10,11.6
2019-09-11,-17.5627
2019-09-12,-3.2304
2019-09-13,34.7891
2019-09-16,-7.3733
2019-09-17,-7.5644
2019-09-18,5.1156
2019-09-19,-2.7259
2019-09-20,-5.8407
2019-09-23,-6.9956
2019-09-24,-15.2174
2019-09-25,2.5641
2019-09-26,-10.0
2019-09-27,-16.6667
2019-09-30,13.3333
2019-10-01,-4.1176
2019-10-02,4.2945
2019-10-03,-23.2471
2019-10-04,87.7682
2019-10-07,-22.449
2019-10-08,4.7368
2019-10-09,-14.5729
2019-10-10,-0.6471
2019-10-11,-17.7028
2019-10-14,28.777
2019-10-15,-5.0279
2019-10-16,-5.8824
2019-10-17,-21.875
2019-10-18,36.0
2019-10-21,0.0
2019-10-22,-8.8235
2019-10-23,6.4516
2019-10-24,-7.2727
2019-10-25,0.732
2019-10-28,-2.6732
2019-10-29,-10.0
2019-10-30,-18.5185
2019-10-31,8.1818
2019-11-01,5.042
2019-11-04,-20.0
2019-11-05,-6.0
2019-11-06,13.1915
2019-11-07,9.0226
2019-11-08,0.8621
2019-11-11,0.0
2019-11-12,-14.5299
2019-11-13,1.0
2019-11-14,0.0
2019-11-15,12.8713
2019-11-18,-10.526299999999999
2019-11-19,27.451
2019-11-20,-21.5385
2019-11-21,12.7451
2019-11-22,-12.6087
2019-11-25,-19.403
2019-11-26,8.642
2019-11-27,-1.1364
2019-11-29,54.023
2019-12-02,-5.3134
2019-12-03,-14.0921
2019-12-04,7.3028
2019-12-05,-22.1956
2019-12-06,19.7802
2019-12-09,-3.6696999999999997
2019-12-10,-9.5238
2019-12-11,-7.4737
2019-12-12,-8.4187
2019-12-13,148.4472
2019-12-16,55.0
2019-12-17,-11.6129
2019-12-18,-31.3869
2019-12-19,-23.9362
2019-12-20,-5.5944
2019-12-23,-19.2593
2019-12-24,0.9174
2019-12-26,-3.6364
2019-12-27,1.8868
2019-12-30,13.8889
2019-12-31,5.6911000000000005
2020-01-02,-18.4615
2020-01-03,-0.4717
2020-01-06,13.7441
2020-01-07,4.1667
2020-01-08,-8.8
2020-01-09,0.8772
2020-01-10,-6.9565
2020-01-13,6.5421
2020-01-14,-3.5088
2020-01-15,-0.9091
2020-01-16,-1.8349
2020-01-17,-5.6075
2020-01-21,6.9307
2020-01-22,130.5556
2020-01-23,18.6747
2020-01-24,-20.0
2020-01-27,-45.0085
2020-01-28,0.7692
2020-01-29,-12.2137
2020-01-30,-15.6522
2020-01-31,3.0928
2020-02-03,4.0
2020-02-04,-5.7692
2020-02-05,3.0612
2020-02-06,-0.9901
2020-02-07,9.0
2020-02-10,-3.6696999999999997
2020-02-11,-1.9048
2020-02-12,-0.9709
2020-02-13,-1.9607999999999999
2020-02-14,2.0
2020-02-18,-2.9412000000000003
2020-02-19,19.1919
2020-02-20,0.0
2020-02-21,-6.7797
2020-02-24,-7.2727
2020-02-25,-4.902
2020-02-26,3.0928
2020-02-27,-0.5
2020-02-28,-7.5377
2020-03-02,2.1739
2020-03-03,4.2553
2020-03-04,1.7856999999999998
2020-03-05,6.2657
2020-03-06,-6.6038
2020-03-09,1.0101
2020-03-10,0.0
2020-03-11,2.87
2020-03-12,-9.5946
2020-03-13,7.5269
2020-03-16,19.0
2020-03-17,116.8067
2020-03-18,-19.186
2020-03-19,-51.0791
2020-03-20,-2.9412000000000003
2020-03-23,16.1616
2020-03-24,-39.1304
2020-03-25,-12.857099999999999
2020-03-26,14.7541
2020-03-27,2.8571
2020-03-30,-2.8472
2020-03-31,-1.3580999999999999
2020-04-01,0.0
2020-04-02,-5.7971
2020-04-03,-6.7692
2020-04-06,25.4125
2020-04-07,-7.8947
2020-04-08,-7.1429
2020-04-09,1.5385
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,-4.5455
2020-04-16,4.7619
2020-04-17,-1.5152
2020-04-20,4.6154
2020-04-21,2.9412000000000003
2020-04-22,-1.0
2020-04-23,5.3391
2020-04-24,-10.9589
2020-04-27,1.8462
2020-04-28,11.7825
2020-04-29,-9.4595
2020-04-30,4.4776
2020-05-01,-2.8571
2020-05-04,8.0882
2020-05-05,-11.5646
2020-05-06,-3.0769
2020-05-07,0.0
2020-05-08,3.1746
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,-7.6923
2020-05-14,-1.6667
2020-05-15,5.0847
2020-05-18,-4.8387
2020-05-19,-1.6949
2020-05-20,-2.5
2020-05-21,-2.7409
2020-05-22,0.9091
2020-05-26,-4.5045
2020-05-27,-5.6604
2020-05-28,0.0
2020-05-29,-12.0
2020-06-01,15.9091
2020-06-02,-3.9215999999999998
2020-06-03,22.449
2020-06-04,6.6667
2020-06-05,-6.25
2020-06-08,-5.0
2020-06-09,-6.1404
2020-06-10,6.5421
2020-06-11,-8.8596
2020-06-12,-3.7536
2020-06-15,0.0
2020-06-16,4.0
2020-06-17,-5.7692
2020-06-18,0.0
2020-06-19,-4.0816
2020-06-22,-6.383
2020-06-23,15.9091
2020-06-24,1.9607999999999999
2020-06-25,5.7692
2020-06-26,-9.0909
2020-06-29,-2.0
2020-06-30,-8.1633
2020-07-01,15.5556
2020-07-02,-7.6923
2020-07-06,6.25
2020-07-07,1.9607999999999999
2020-07-08,-1.6346
2020-07-09,1.6618
2020-07-10,-3.8462
2020-07-13,2.0
2020-07-14,-7.8431
2020-07-15,6.383
2020-07-16,-5.0
2020-07-17,3.1579
2020-07-20,-8.1633
2020-07-21,20.0
2020-07-22,-7.4074
2020-07-23,-16.0
2020-07-24,7.1429
2020-07-27,8.8889
2020-07-28,8.1633
2020-07-29,-13.2075
2020-07-30,28.2609
2020-07-31,-1.6949
