ticker,BFCH US Equity
2008-05-08,-7.8947
2008-05-09,5.7143
2008-05-12,18.9189
2008-05-13,-4.5455
2008-05-14,-9.5238
2008-05-15,0.0
2008-05-16,-2.8947000000000003
2008-05-19,-18.6992
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,-6.6667
2008-05-23,3.5714
2008-05-27,-20.6897
2008-05-28,6.5217
2008-05-29,-14.2857
2008-05-30,-9.5238
2008-06-02,15.7895
2008-06-03,0.0
2008-06-04,-13.6364
2008-06-05,-5.2632
2008-06-06,22.2222
2008-06-09,22.7273
2008-06-10,3.7037
2008-06-11,-7.1429
2008-06-12,-7.6923
2008-06-13,4.1667
2008-06-16,-8.0
2008-06-17,-4.3478
2008-06-18,4.5455
2008-06-19,0.0
2008-06-20,-4.3478
2008-06-23,4.5455
2008-06-24,-4.3478
2008-06-25,4.5455
2008-06-26,4.3478
2008-06-27,-8.3333
2008-07-01,-9.0909
2008-07-02,-20.0
2008-07-03,50.0
2008-07-07,-4.1667
2008-07-08,0.0
2008-07-09,-13.0435
2008-07-10,20.0
2008-07-11,-12.5
2008-07-14,-4.7619
2008-07-15,0.0
2008-07-16,-10.0
2008-07-17,55.5556
2008-07-18,0.0
2008-07-21,51.7857
2008-07-22,-5.8824
2008-07-23,-21.0
2008-07-24,-8.2278
2008-07-25,-5.0
2008-07-28,1.6334
2008-07-29,-19.6429
2008-07-30,-2.2222
2008-07-31,13.6364
2008-08-01,-4.0
2008-08-04,-8.3333
2008-08-05,-7.1023
2008-08-06,17.4312
2008-08-07,-8.3333
2008-08-08,0.0
2008-08-11,-9.0909
2008-08-12,20.5
2008-08-13,0.6224
2008-08-14,-1.0309
2008-08-15,-12.5
2008-08-18,2.3810000000000002
2008-08-19,4.6512
2008-08-20,-2.2222
2008-08-21,6.8182
2008-08-22,-6.383
2008-08-25,-9.0909
2008-08-26,5.0
2008-08-27,-4.7619
2008-08-28,-10.0
2008-08-29,5.5556
2008-09-02,-13.1579
2008-09-03,0.0
2008-09-04,-3.0303
2008-09-05,-6.25
2008-09-08,0.0
2008-09-09,-3.3333
2008-09-10,3.4483
2008-09-11,0.0
2008-09-12,10.0
2008-09-15,-12.1212
2008-09-16,3.4483
2008-09-17,-20.0
2008-09-18,8.3333
2008-09-19,23.0769
2008-09-22,0.0
2008-09-23,-12.5
2008-09-24,14.2857
2008-09-25,6.25
2008-09-26,0.0
2008-09-29,-23.5294
2008-09-30,15.3846
2008-10-01,-13.3333
2008-10-02,3.8462
2008-10-03,2.2222
2008-10-06,-5.7971
2008-10-07,-19.2308
2008-10-08,9.5238
2008-10-09,-13.0435
2008-10-10,-5.0
2008-10-13,-5.2632
2008-10-14,-5.5556
2008-10-15,42.2059
2008-10-16,-0.7239
2008-10-17,-8.3333
2008-10-20,-9.0909
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,5.0
2008-10-24,-4.7619
2008-10-27,-10.0
2008-10-28,4.4444
2008-10-29,0.0
2008-10-30,-20.2128
2008-10-31,24.0
2008-11-03,-8.6022
2008-11-04,-11.7647
2008-11-05,0.0
2008-11-06,-6.6667
2008-11-07,-7.1429
2008-11-10,67.6923
2008-11-11,-8.2569
2008-11-12,-20.0
2008-11-13,37.5
2008-11-14,-4.5455
2008-11-17,6.6667
2008-11-18,-6.25
2008-11-19,-19.0476
2008-11-20,17.647100000000002
2008-11-21,13.0
2008-11-24,-2.6549
2008-11-25,9.0909
2008-11-26,-8.3333
2008-11-28,4.5455
2008-12-01,9.5652
2008-12-02,26.9841
2008-12-03,31.25
2008-12-04,-11.9048
2008-12-05,-8.1081
2008-12-08,17.647100000000002
2008-12-09,-4.5
2008-12-10,-8.377
2008-12-11,-2.8571
2008-12-12,-11.7647
2008-12-15,-13.3333
2008-12-16,15.3846
2008-12-17,0.0
2008-12-18,-13.3333
2008-12-19,0.0
2008-12-22,-3.8462
2008-12-23,11.2
2008-12-24,-13.6691
2008-12-26,12.5
2008-12-29,-3.7037
2008-12-30,-6.1538
2008-12-31,6.5574
2009-01-02,-3.8462
2009-01-05,44.0
2009-01-06,-8.3333
2009-01-07,-21.2121
2009-01-08,-7.6923
2009-01-09,0.0
2009-01-12,-8.3333
2009-01-13,4.5455
2009-01-14,-4.3478
2009-01-15,-4.5455
2009-01-16,-4.7619
2009-01-20,-5.0
2009-01-21,0.0
2009-01-22,-26.3158
2009-01-23,1.4285999999999999
2009-01-26,-14.0845
2009-01-27,21.1066
2009-01-28,15.0592
2009-01-29,-8.2353
2009-01-30,-12.8205
2009-02-02,-4.4118
2009-02-03,3.0769
2009-02-04,-6.7164
2009-02-05,-2.4
2009-02-06,6.5574
2009-02-09,-4.6154
2009-02-10,-3.2258
2009-02-11,0.0
2009-02-12,0.8333
2009-02-13,7.438
2009-02-17,-7.6923
2009-02-18,1.6667
2009-02-19,-1.6393
2009-02-20,0.0
2009-02-23,0.0
2009-02-24,0.0
2009-02-25,0.0
2009-02-26,5.0
2009-02-27,-4.7619
2009-03-02,-16.6667
2009-03-03,10.0
2009-03-04,-1.8182
2009-03-05,0.0
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,-25.9259
2009-03-11,12.5
2009-03-12,-11.1111
2009-03-13,0.0
2009-03-16,49.6875
2009-03-17,-16.4927
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,-18.0
2009-03-23,21.6463
2009-03-24,10.2757
2009-03-25,-4.5455
2009-03-26,0.0
2009-03-27,4.7619
2009-03-30,-9.0909
2009-03-31,0.0
2009-04-01,-16.0
2009-04-02,7.1429
2009-04-03,11.1111
2009-04-06,0.0
2009-04-07,58.0
2009-04-08,-13.9241
2009-04-09,-4.4118
2009-04-13,6.1538
2009-04-14,2.8986
2009-04-15,-1.4085
2009-04-16,-14.2857
2009-04-17,-8.3333
2009-04-20,0.0
2009-04-21,-9.0909
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,25.0
2009-04-27,-12.0
2009-04-28,9.0909
2009-04-29,-8.3333
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,9.0909
2009-05-07,-8.3333
2009-05-08,9.0909
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,-11.6667
2009-05-14,3.7736
2009-05-15,0.0
2009-05-18,5.4545
2009-05-19,0.0
2009-05-20,-3.4483
2009-05-21,-12.5
2009-05-22,2.0408
2009-05-26,6.0
2009-05-27,7.5472
2009-05-28,-1.7544
2009-05-29,-5.3571
2009-06-01,7.5472
2009-06-02,5.2632
2009-06-03,-13.3333
2009-06-04,5.7692
2009-06-05,-1.8182
2009-06-08,-12.963
2009-06-09,14.8936
2009-06-10,-7.4074
2009-06-11,10.0
2009-06-12,2.7273
2009-06-15,-2.6549
2009-06-16,-9.0909
2009-06-17,8.0
2009-06-18,-7.4074
2009-06-19,-4.0
2009-06-22,8.3333
2009-06-23,-3.8462
2009-06-24,-10.0
2009-06-25,-2.2222
2009-06-26,13.6364
2009-06-29,0.0
2009-06-30,-22.0
2009-07-01,7.6923
2009-07-02,0.0
2009-07-06,9.5238
2009-07-07,2.1739
2009-07-08,2.1277
2009-07-09,0.0
2009-07-10,2.0833
2009-07-13,-2.0408
2009-07-14,-6.25
2009-07-15,-4.4444
2009-07-16,0.0
2009-07-17,4.6512
2009-07-20,0.0
2009-07-21,-13.3333
2009-07-22,10.2564
2009-07-23,-9.3023
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,-5.1282
2009-07-29,8.1081
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,-12.5
2009-08-04,14.2857
2009-08-05,0.0
2009-08-06,0.0
2009-08-07,12.5
2009-08-10,-11.1111
2009-08-11,-5.0
2009-08-12,0.0
2009-08-13,5.2632
2009-08-17,7.5
2009-08-18,-13.9535
2009-08-19,-4.0541
2009-08-20,-8.4507
2009-08-21,7.6923
2009-08-24,-11.4286
2009-08-25,9.6774
2009-08-26,2.9412000000000003
2009-08-27,0.0
2009-08-28,0.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,-14.2857
2009-09-04,3.3333
2009-09-08,-3.2258
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,3.3333
2009-09-17,-3.2258
2009-09-18,-16.6667
2009-09-21,0.0
2009-09-22,-8.0
2009-09-23,13.0435
2009-09-24,2.4038
2009-09-25,5.1643
2009-09-28,25.0
2009-09-29,-14.2857
2009-09-30,0.0
2009-10-01,-23.3333
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,-13.0435
2009-10-12,15.0
2009-10-13,-4.3478
2009-10-14,0.0
2009-10-15,4.5455
2009-10-16,0.0
2009-10-19,-13.0435
2009-10-20,10.0
2009-10-21,-8.5227
2009-10-22,0.0
2009-10-23,0.0
2009-10-26,-0.6211
2009-10-27,10.0
2009-10-28,-22.7273
2009-10-29,-40.4412
2009-10-30,0.0
2009-11-02,18.5185
2009-11-03,-16.6667
2009-11-04,10.0
2009-11-05,0.0
2009-11-06,36.3636
2009-11-09,-26.6667
2009-11-10,35.2273
2009-11-11,-12.605
2009-11-12,-15.3846
2009-11-13,36.3636
2009-11-16,-6.6667
2009-11-17,-21.4286
2009-11-18,27.2727
2009-11-19,-21.4286
2009-11-20,0.0
2009-11-23,9.0909
2009-11-24,16.6667
2009-11-25,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,7.1429
2009-12-04,0.0
2009-12-07,-6.6667
2009-12-08,-28.5714
2009-12-11,20.0
2009-12-14,25.0
2009-12-15,-20.0
2009-12-16,0.0
2009-12-17,-15.1042
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,-1.8405
2009-12-23,1.875
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,-21.4724
2010-01-04,50.0
2010-01-05,0.0
2010-01-06,-8.3333
2010-01-07,0.0
2010-01-08,36.3636
2010-01-11,-13.3333
2010-01-13,-23.0769
2010-01-14,0.0
2010-01-15,0.0
2010-01-19,90.0
2010-01-20,31.5789
2010-01-21,8.0
2010-01-22,-25.9259
2010-01-25,-10.0
2010-01-27,-16.6667
2010-01-28,-25.8333
2010-02-04,1.6854
2010-02-05,63.5359
2010-02-08,0.0
2010-02-11,-40.5405
2010-02-16,0.0
2010-02-17,1.1364
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,3.3708
2010-02-26,39.1304
2010-03-01,-6.25
2010-03-02,-25.8333
2010-03-04,0.0
2010-03-08,-8.9888
2010-03-09,0.0
2010-03-10,0.0
2010-03-12,0.0
2010-03-15,1.8519
2010-03-16,-3.0303
2010-03-17,50.0
2010-03-18,-3.3333
2010-03-19,3.4483
2010-03-22,-26.6667
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,9.0909
2010-03-30,-8.3333
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,-9.0909
2010-04-12,5.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,4.7619
2010-04-20,-4.5455
2010-04-21,-4.7619
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,30.0
2010-04-29,-23.0769
2010-05-03,10.0
2010-05-04,0.0
2010-05-05,27.2727
2010-05-11,-28.5714
2010-05-14,-10.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,11.1111
2010-05-26,-10.0
2010-05-27,0.0
2010-06-01,0.0
2010-06-02,11.1111
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,-10.0
2010-06-09,0.0
2010-06-16,-11.1111
2010-06-17,12.5
2010-06-21,-11.1111
2010-06-24,-12.5
2010-06-25,0.0
2010-06-28,0.0
2010-06-30,14.2857
2010-07-01,-12.5
2010-07-08,-4.4643
2010-07-12,19.6262
2010-07-13,-37.5
2010-07-14,-20.0
2010-07-21,-37.5
2010-07-22,0.0
2010-07-23,-7.5
2010-07-26,0.0
2010-07-27,0.0
2010-07-30,0.0
2010-08-02,-8.1081
2010-08-03,8.8235
2010-08-04,-8.1081
2010-08-06,0.0
2010-08-11,64.7059
2010-08-12,-14.2857
2010-08-16,-27.0833
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,-17.1429
2010-08-20,0.0
2010-08-23,-17.2414
2010-08-26,-33.3333
2010-08-27,0.0
2010-08-30,12.5
2010-08-31,0.0
2010-09-01,0.0
2010-09-08,61.1111
2010-09-09,27.5862
2010-09-13,-13.5135
2010-09-14,-40.625
2010-09-20,0.0
2010-09-22,-5.2632
2010-09-23,5.5556
2010-09-24,0.0
2010-09-27,26.3158
2010-09-29,0.0
2010-10-05,0.0
2010-10-11,0.0
2010-10-13,-58.3333
2010-10-18,-80.0
2010-10-19,40.0
2010-12-02,42.8571
2010-12-06,0.0
2010-12-14,0.0
2010-12-21,900.0
2010-12-22,0.0
2010-12-27,0.0
2011-01-10,-49.0
2011-01-28,-70.5882
2011-02-18,6.6667
2011-02-22,0.0
2011-04-04,-65.625
2011-04-05,-66.3636
2011-04-06,-59.4595
2011-04-07,-61.6667
2011-04-08,-30.4348
2011-04-11,25.0
2011-04-12,-20.0
2011-04-13,-6.25
2011-04-14,-3.3333
2011-04-15,-17.2414
2011-04-18,0.0
2011-04-19,-20.8333
2011-04-20,10.526299999999999
2011-04-21,-38.0952
2011-04-25,0.0
2011-04-26,-23.0769
2011-04-27,-40.0
2011-04-28,33.3333
2011-04-29,-25.0
2011-05-02,-50.0
2011-05-03,-33.3333
2011-05-04,150.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,-40.0
2011-05-11,0.0
2011-05-12,-33.3333
2011-05-13,50.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,-33.3333
2011-05-24,50.0
2011-05-25,-33.3333
2011-05-26,50.0
2011-05-27,-33.3333
2011-05-31,50.0
2011-06-01,0.0
2011-06-03,-33.3333
2011-06-06,0.0
2011-06-07,0.0
2011-06-09,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,50.0
2011-06-22,-33.3333
2011-06-23,50.0
2011-06-27,-33.3333
2011-06-28,0.0
2011-06-29,0.0
2011-07-01,50.0
2011-07-05,0.0
2011-07-11,0.0
2011-07-13,-33.3333
2011-07-14,50.0
2011-07-15,-33.3333
2011-07-19,50.0
2011-07-21,0.0
2011-07-26,-33.3333
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,50.0
2011-08-05,0.0
2011-08-08,-33.3333
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,50.0
2011-08-15,-33.3333
2011-08-17,0.0
2011-09-06,0.0
2011-09-07,50.0
2011-09-15,-33.3333
2011-09-20,0.0
2011-09-27,50.0
2011-09-29,-33.3333
2011-10-04,50.0
2011-10-10,0.0
2011-10-18,-33.3333
2011-10-19,0.0
2011-10-25,0.0
2011-11-03,150.0
2011-11-04,-60.0
2011-11-07,0.0
2011-11-08,50.0
2011-11-09,-33.3333
2011-11-10,50.0
2011-11-15,0.0
2011-11-28,-33.3333
2011-11-29,0.0
2011-12-19,0.0
2011-12-27,0.0
2012-01-06,0.0
2012-01-27,0.0
2012-02-13,0.0
2012-02-16,50.0
2012-03-05,-33.3333
2012-03-09,0.0
2012-03-12,200.0
2012-03-13,-16.6667
2012-03-14,0.0
2012-03-15,-40.0
2012-03-20,0.0
2012-03-26,0.0
2012-04-02,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-04-23,-33.3333
2012-05-07,0.0
2012-05-08,50.0
2012-05-09,0.0
2012-05-14,-33.3333
2012-05-15,50.0
2012-05-18,0.0
2012-06-14,-33.3333
2012-06-15,50.0
2012-07-02,-33.3333
2012-07-09,0.0
2012-07-10,0.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-07,0.0
2012-08-09,0.0
2012-08-17,0.0
2012-08-21,0.0
2012-09-26,0.0
2012-10-08,0.0
2012-10-10,0.0
2012-10-24,0.0
2012-10-26,0.0
2012-10-31,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-14,0.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-10,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-04-05,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-25,0.0
2013-05-24,50.0
2013-05-28,-33.3333
2013-06-13,0.0
2013-06-17,50.0
2013-06-18,0.0
2013-06-25,-33.3333
2013-06-27,0.0
2013-06-28,0.0
2013-07-24,0.0
2013-07-31,0.0
2013-08-07,0.0
2013-08-26,50.0
2013-08-30,0.0
2013-09-03,0.0
2013-09-26,-33.3333
2013-09-27,50.0
2013-10-17,0.0
2013-10-25,0.0
2013-10-29,0.0
2013-11-20,-33.3333
2013-11-22,0.0
2013-11-25,50.0
2013-12-11,-33.3333
2013-12-16,0.0
2013-12-23,0.0
2013-12-31,0.0
2014-01-27,50.0
2014-01-30,0.0
2014-01-31,0.0
2014-02-06,0.0
2014-02-19,0.0
2014-02-20,66.6667
2014-02-26,0.0
2014-02-28,0.0
2014-03-05,0.0
2014-03-07,-40.0
2014-03-26,66.6667
2014-03-27,-40.0
2014-04-15,0.0
2014-05-19,0.0
2014-06-05,0.0
2014-06-13,0.0
2014-06-18,66.6667
2014-06-24,0.0
2014-08-29,0.0
2014-09-02,0.0
2014-09-05,0.0
2014-09-09,0.0
2014-09-25,-40.0
2014-10-14,0.0
2014-11-04,66.6667
2014-11-12,-40.0
2014-11-14,0.0
2014-12-15,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,66.6667
2014-12-30,-40.0
2015-01-05,0.0
2015-01-29,-33.3333
2015-02-03,0.0
2015-02-11,50.0
2015-02-25,-33.3333
2015-02-27,60.0
2015-03-31,-6.25
2015-04-07,0.0
2015-04-09,0.0
2015-09-21,0.0
2015-09-24,0.0
2015-11-06,-33.3333
2015-11-25,50.0
2015-11-27,-33.3333
2015-12-09,0.0
2016-02-25,0.0
2016-03-09,50.0
2016-03-29,-33.3333
2016-04-04,50.0
2016-05-23,-33.3333
2016-06-07,0.0
2016-06-10,0.0
2016-06-17,50.0
2016-07-19,-33.3333
2016-10-12,50.0
2016-10-31,0.0
2016-11-28,-33.3333
2016-12-28,0.0
2017-02-13,0.0
2017-03-22,0.0
2017-04-05,50.0
2017-05-19,100.0
2017-05-22,-16.6667
2017-05-23,0.0
2017-05-25,20.0
2017-05-26,-16.6667
2017-06-02,0.0
2017-06-05,-40.0
2017-06-08,6.6667
2017-06-20,0.0
2017-06-29,50.0
2017-08-03,-33.3333
2017-08-07,0.0
2017-08-08,50.0
2017-08-24,-33.3333
2017-09-08,0.0
2017-09-25,-50.0
2017-10-09,0.0
2017-10-18,100.0
2017-11-02,0.0
2017-11-06,0.0
2017-11-08,50.0
2017-11-14,0.0
2017-11-15,33.3333
2017-11-16,37.5
2017-11-21,-9.0909
2017-12-04,0.0
2017-12-06,20.0
2017-12-12,-50.0
2017-12-14,100.0
2017-12-15,100.0
2017-12-18,158.3333
2017-12-19,103.2258
2017-12-20,-20.634900000000002
2017-12-21,-6.0
2017-12-22,8.5106
2017-12-26,1.9607999999999999
2017-12-27,38.4615
2017-12-28,52.7778
2017-12-29,27.2727
2018-01-02,7.1429
2018-01-03,-26.6667
2018-01-04,6.7273
2018-01-05,-8.8586
2018-01-08,-6.5421
2018-01-09,22.0
2018-01-10,1.6393
2018-01-11,-3.2258
2018-01-12,-1.0833
2018-01-16,-8.9301
2018-01-17,20.259
2018-01-18,-6.1538
2018-01-19,-0.8197
2018-01-22,-9.6694
2018-01-23,8.4172
2018-01-24,-16.4557
2018-01-25,2.0202
2018-01-26,-0.9901
2018-01-29,5.0
2018-01-30,20.0
2018-01-31,-4.7619
2018-02-01,-29.9167
2018-02-02,36.742
2018-02-05,1.7391
2018-02-06,-10.2564
2018-02-07,0.0
2018-02-08,-5.7143
2018-02-09,-24.2424
2018-02-12,0.0
2018-02-13,13.3333
2018-02-14,10.5882
2018-02-15,1.0638
2018-02-16,-1.0526
2018-02-20,-2.1277
2018-02-21,-5.4348
2018-02-22,5.7471
2018-02-23,-2.1739
2018-02-26,-6.6667
2018-02-27,0.0
2018-02-28,-10.7143
2018-03-01,12.0
2018-03-02,-5.9524
2018-03-05,2.5316
2018-03-06,-4.9383
2018-03-07,1.2987
2018-03-08,5.1282
2018-03-09,0.0
2018-03-12,-1.8293
2018-03-13,-9.3168
2018-03-14,10.9589
2018-03-15,0.0
2018-03-16,-2.4691
2018-03-19,-11.3924
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,14.2857
2018-03-23,10.0
2018-03-26,0.0
2018-03-28,-9.0909
2018-03-29,-7.5
2018-04-02,0.0
2018-04-03,2.7027
2018-04-04,7.8947
2018-04-05,-17.0732
2018-04-06,-11.7647
2018-04-09,13.3333
2018-04-10,0.0
2018-04-12,-1.4706000000000001
2018-04-16,1.4925
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,-14.7059
2018-04-23,-3.4483
2018-04-24,-1.7856999999999998
2018-04-25,23.6364
2018-04-26,22.0588
2018-04-27,-3.6145
2018-05-01,-5.0
2018-05-03,-2.6316
2018-05-04,-5.4054
2018-05-07,0.0
2018-05-08,5.7143
2018-05-09,-2.7027
2018-05-10,0.0
2018-05-11,-2.7778
2018-05-15,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,-1.4285999999999999
2018-05-22,1.4493
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,14.2857
2018-05-29,3.75
2018-05-30,6.0241
2018-05-31,2.2727
2018-06-01,11.1111
2018-06-04,-11.0
2018-06-05,3.3708
2018-06-06,2.1739
2018-06-07,-2.1277
2018-06-08,8.6957
2018-06-11,-3.0
2018-06-12,3.0928
2018-06-13,4.0
2018-06-14,-13.461500000000001
2018-06-15,16.6667
2018-06-18,4.7619
2018-06-19,-11.818200000000001
2018-06-20,-7.8351
2018-06-21,-4.9216999999999995
2018-06-22,-12.9412
2018-06-25,-5.4054
2018-06-26,-8.5714
2018-06-27,9.375
2018-06-28,12.857099999999999
2018-06-29,-24.0506
2018-07-02,5.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,9.5238
2018-07-09,-1.4493
2018-07-10,2.9412000000000003
2018-07-12,-7.1429
2018-07-13,12.3077
2018-07-16,-4.1096
2018-07-17,-1.5714000000000001
2018-07-18,-12.917300000000001
2018-07-19,5.8333
2018-07-20,11.811
2018-07-23,-4.2254
2018-07-24,0.0
2018-07-25,1.4706000000000001
2018-07-26,-5.7971
2018-07-27,-4.6154
2018-07-30,14.5161
2018-07-31,-5.7042
2018-08-01,0.0747
2018-08-02,-10.4478
2018-08-03,-2.5
2018-08-06,-4.2735
2018-08-07,-1.7856999999999998
2018-08-08,0.0
2018-08-09,-9.0909
2018-08-10,3.2
2018-08-13,-14.7287
2018-08-14,17.9545
2018-08-15,-5.5877
2018-08-17,-4.0816
2018-08-20,14.8936
2018-08-21,1.8519
2018-08-22,1.8182
2018-08-23,3.5714
2018-08-24,-1.8965999999999998
2018-08-27,5.4482
2018-08-28,6.6667
2018-08-29,-3.125
2018-08-30,-0.9677
2018-08-31,4.2345
2018-09-04,-1.5625
2018-09-05,-1.8254000000000001
2018-09-06,-1.3743
2018-09-07,4.918
2018-09-10,-1.5625
2018-09-11,0.0
2018-09-12,-1.5873
2018-09-14,-3.2258
2018-09-17,0.0
2018-09-18,-1.6667
2018-09-19,-4.2373
2018-09-20,1.9468999999999999
2018-09-21,7.6389
2018-09-24,0.0
2018-09-25,5.6452
2018-09-26,0.7634
2018-09-27,-1.5909
2018-09-28,-12.2402
2018-10-01,10.526299999999999
2018-10-02,4.7619
2018-10-03,-3.0303
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,-6.25
2018-10-10,33.3333
2018-10-11,-12.5
2018-10-12,-7.1429
2018-10-15,10.7692
2018-10-16,-2.7778
2018-10-18,0.0
2018-10-19,-5.7143
2018-10-22,-16.6667
2018-10-23,20.0
2018-10-24,-4.5455
2018-10-25,1.5873
2018-10-26,3.125
2018-10-29,0.0
2018-10-30,9.0909
2018-10-31,0.0
2018-11-01,8.3333
2018-11-02,10.2564
2018-11-05,-3.4884
2018-11-06,0.0
2018-11-08,0.0
2018-11-09,6.0241
2018-11-12,2.2727
2018-11-13,1.1111
2018-11-14,-8.2967
2018-11-15,0.6591
2018-11-16,0.0
2018-11-19,-4.7619
2018-11-20,3.75
2018-11-21,1.2048
2018-11-23,5.9524
2018-11-26,1.1236
2018-11-27,-2.9444
2018-11-28,-8.4144
2018-11-29,11.25
2018-11-30,2.2472
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,-8.7912
2018-12-07,8.4337
2018-12-10,-1.7222
2018-12-11,-5.0311
2018-12-12,0.0
2018-12-13,-1.1905000000000001
2018-12-14,1.2048
2018-12-17,10.7143
2018-12-18,-2.1505
