ticker,EARN US Equity
2013-09-19,0.8883
2013-09-20,-0.566
2013-09-23,-0.4428
2013-09-24,1.3977
2013-09-25,0.188
2013-09-26,1.162
2013-09-27,-0.702
2013-09-30,-1.2211
2013-10-01,0.9759
2013-10-02,-1.1598
2013-10-03,-0.4563
2013-10-04,0.9823
2013-10-07,1.6861000000000002
2013-10-08,-0.4464
2013-10-09,-2.5625
2013-10-10,0.7232
2013-10-11,2.0888
2013-10-14,-1.3427
2013-10-15,-0.7129
2013-10-16,0.0
2013-10-17,1.1097
2013-10-18,0.9684
2013-10-21,-0.5754
2013-10-22,1.6077
2013-10-23,0.9494
2013-10-24,0.9404
2013-10-25,2.6087
2013-10-28,-0.7869
2013-10-29,-2.3795
2013-10-30,-2.125
2013-10-31,-0.2554
2013-11-01,-1.0883
2013-11-04,-1.7476
2013-11-05,-0.1976
2013-11-06,-0.9241
2013-11-07,-1.3324
2013-11-08,-1.2154
2013-11-11,-0.6835
2013-11-12,-1.2388
2013-11-13,8.7108
2013-11-14,3.7179
2013-11-15,-1.1743000000000001
2013-11-18,-0.1876
2013-11-19,1.3784
2013-11-20,-1.5451000000000001
2013-11-21,0.3139
2013-11-22,-0.8135
2013-11-25,0.0
2013-11-26,-0.6309
2013-11-27,1.4603
2013-11-29,1.5645
2013-12-02,-2.0949
2013-12-03,-1.825
2013-12-04,-0.3846
2013-12-05,0.3861
2013-12-06,0.8333
2013-12-09,0.3814
2013-12-10,-0.57
2013-12-11,-1.1465
2013-12-12,-0.6443
2013-12-13,0.1946
2013-12-16,0.3883
2013-12-17,1.4828999999999999
2013-12-18,1.2706
2013-12-19,-0.4391
2013-12-20,2.3945
2013-12-23,0.8
2013-12-24,-0.7937
2013-12-26,0.4308
2013-12-27,-1.8995
2013-12-30,-0.1934
2013-12-31,-0.646
2014-01-02,-0.2601
2014-01-03,0.9126
2014-01-06,0.0
2014-01-07,0.2584
2014-01-08,0.3866
2014-01-09,0.706
2014-01-10,0.5736
2014-01-13,0.7605
2014-01-14,-0.6918
2014-01-15,-0.2533
2014-01-16,0.0
2014-01-17,-0.381
2014-01-21,0.956
2014-01-22,0.5051
2014-01-23,-0.4397
2014-01-24,-0.7571
2014-01-27,-1.0807
2014-01-28,1.3496000000000001
2014-01-29,-0.8878
2014-01-30,1.8554
2014-01-31,1.5704
2014-02-03,0.1237
2014-02-04,0.1235
2014-02-05,0.1851
2014-02-06,0.2463
2014-02-07,0.6143
2014-02-10,1.0989
2014-02-11,-0.1208
2014-02-12,-0.0605
2014-02-13,0.5445
2014-02-14,-0.0602
2014-02-18,1.6255
2014-02-19,-2.0142
2014-02-20,-0.2418
2014-02-21,-0.1212
2014-02-24,1.0922
2014-02-25,0.4802
2014-02-26,0.9558
2014-02-27,0.0
2014-02-28,0.1775
2014-03-03,0.1181
2014-03-04,0.531
2014-03-05,-0.5282
2014-03-06,0.767
2014-03-07,-1.4052
2014-03-10,0.3563
2014-03-11,-0.4734
2014-03-12,2.1998
2014-03-13,1.8615
2014-03-14,1.3135
2014-03-17,0.3382
2014-03-18,0.1124
2014-03-19,-0.7856
2014-03-20,-0.5656
2014-03-21,1.0808
2014-03-24,-0.7316
2014-03-25,-0.6236
2014-03-26,-1.312
2014-03-27,0.6358
2014-03-28,0.7117
2014-03-31,-0.3534
2014-04-01,-0.0591
2014-04-02,0.5322
2014-04-03,-0.1765
2014-04-04,-0.5893
2014-04-07,-0.3557
2014-04-08,0.4164
2014-04-09,0.1777
2014-04-10,-1.0053
2014-04-11,-1.0753
2014-04-14,0.7246
2014-04-15,-0.4796
2014-04-16,-0.4819
2014-04-17,0.0
2014-04-21,0.4237
2014-04-22,0.9042
2014-04-23,-1.135
2014-04-24,-0.1813
2014-04-25,-0.3632
2014-04-28,-0.9113
2014-04-29,-0.4905
2014-04-30,0.6778
2014-05-01,0.9792
2014-05-02,-0.5455
2014-05-05,-0.2438
2014-05-06,0.2443
2014-05-07,2.3157
2014-05-08,-0.5956
2014-05-09,2.0971
2014-05-12,0.4108
2014-05-13,-1.8117999999999999
2014-05-14,0.6548
2014-05-15,-0.4731
2014-05-16,1.0101
2014-05-19,0.0588
2014-05-20,0.1764
2014-05-21,0.0587
2014-05-22,0.5865
2014-05-23,0.5831
2014-05-27,1.0435
2014-05-28,-0.6885
2014-05-29,0.1155
2014-05-30,0.1154
2014-06-02,-0.0576
2014-06-03,-0.2307
2014-06-04,-0.3468
2014-06-05,0.7541
2014-06-06,0.4606
2014-06-09,0.6877
2014-06-10,-0.6261
2014-06-11,-0.3436
2014-06-12,-0.9195
2014-06-13,0.58
2014-06-16,0.4037
2014-06-17,-0.4021
2014-06-18,0.173
2014-06-19,0.403
2014-06-20,-0.2867
2014-06-23,-0.8626
2014-06-24,-0.464
2014-06-25,0.1748
2014-06-26,0.2909
2014-06-27,0.719
2014-06-30,1.3087
2014-07-01,-0.1762
2014-07-02,-1.6471
2014-07-03,-1.0167
2014-07-07,-0.423
2014-07-08,0.182
2014-07-09,0.2423
2014-07-10,0.5438
2014-07-11,-0.5409
2014-07-14,0.7251
2014-07-15,-0.7798
2014-07-16,0.1814
2014-07-17,-0.2414
2014-07-18,0.0605
2014-07-21,0.786
2014-07-22,0.0
2014-07-23,-0.18
2014-07-24,-0.3606
2014-07-25,0.6634
2014-07-28,-0.2996
2014-07-29,0.2404
2014-07-30,-1.5588
2014-07-31,-0.7308
2014-08-01,-0.2454
2014-08-04,0.5535
2014-08-05,-0.2446
2014-08-06,0.7357
2014-08-07,0.1826
2014-08-08,1.0936
2014-08-11,1.0817
2014-08-12,0.7134
2014-08-13,0.2361
2014-08-14,0.2356
2014-08-15,0.9988
2014-08-18,0.2327
2014-08-19,0.1161
2014-08-20,0.1159
2014-08-21,0.1158
2014-08-22,0.4049
2014-08-25,0.7488
2014-08-26,0.3431
2014-08-27,-0.3989
2014-08-28,-0.1716
2014-08-29,0.4011
2014-09-02,0.0571
2014-09-03,0.2282
2014-09-04,-0.7968
2014-09-05,0.3442
2014-09-08,0.5718
2014-09-09,-0.5117
2014-09-10,-1.2570999999999999
2014-09-11,0.463
2014-09-12,-1.2097
2014-09-15,-0.6997
2014-09-16,0.1762
2014-09-17,0.9379
2014-09-18,-1.1614
2014-09-19,1.1751
2014-09-22,-0.813
2014-09-23,-0.5269
2014-09-24,0.1766
2014-09-25,-0.1175
2014-09-26,0.2941
2014-09-29,-0.0606
2014-09-30,-1.8193000000000001
2014-10-01,1.1736
2014-10-02,0.4884
2014-10-03,0.0608
2014-10-06,0.3036
2014-10-07,0.3027
2014-10-08,1.8105
2014-10-09,0.0593
2014-10-10,-0.1777
2014-10-13,0.2374
2014-10-14,0.0
2014-10-15,0.5329
2014-10-16,0.8245
2014-10-17,0.4673
2014-10-20,2.0349
2014-10-21,1.7094
2014-10-22,-0.4482
2014-10-23,-0.2251
2014-10-24,0.7896
2014-10-27,0.3358
2014-10-28,0.1115
2014-10-29,-0.7799
2014-10-30,0.1684
2014-10-31,-0.0561
2014-11-03,0.2804
2014-11-04,-0.5593
2014-11-05,-0.1687
2014-11-06,-0.2254
2014-11-07,-0.1694
2014-11-10,1.81
2014-11-11,-0.0556
2014-11-12,0.0
2014-11-13,-3.8355
2014-11-14,2.8324
2014-11-17,-0.3373
2014-11-18,0.564
2014-11-19,-0.5048
2014-11-20,1.1838
2014-11-21,-1.2812999999999999
2014-11-24,1.2415
2014-11-25,-0.0557
2014-11-26,-0.2789
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,0.0559
2014-12-03,-0.6149
2014-12-04,-0.5062
2014-12-05,-1.9220000000000002
2014-12-08,-1.0951
2014-12-09,1.8065
2014-12-10,-1.7172
2014-12-11,-0.4659
2014-12-12,-0.7022
2014-12-15,-1.4143
2014-12-16,-1.1357
2014-12-17,1.1487
2014-12-18,-0.0598
2014-12-19,0.299
2014-12-22,-0.0596
2014-12-23,1.074
2014-12-24,-0.9445
2014-12-26,-0.1192
2014-12-29,1.6705999999999999
2014-12-30,-0.3032
2014-12-31,-1.0341
2015-01-02,0.9834
2015-01-05,-0.3652
2015-01-06,-0.7941
2015-01-07,0.6773
2015-01-08,0.1223
2015-01-09,-0.3665
2015-01-12,-1.0423
2015-01-13,-0.3717
2015-01-14,-0.3109
2015-01-15,-0.4991
2015-01-16,0.6897
2015-01-20,-0.7472
2015-01-21,0.2509
2015-01-22,1.8148
2015-01-23,-0.3073
2015-01-26,-0.1233
2015-01-27,0.7407
2015-01-28,0.6127
2015-01-29,0.4872
2015-01-30,-0.4848
2015-02-02,-1.0962
2015-02-03,0.8005
2015-02-04,-1.2828
2015-02-05,0.3094
2015-02-06,0.7403
2015-02-09,-0.1225
2015-02-10,-0.6744
2015-02-11,-0.679
2015-02-12,1.4916
2015-02-13,-0.3062
2015-02-17,0.6143
2015-02-18,-1.7094
2015-02-19,-0.4969
2015-02-20,0.9988
2015-02-23,0.4326
2015-02-24,-0.3692
2015-02-25,0.6177
2015-02-26,0.2455
2015-02-27,0.0612
2015-03-02,2.142
2015-03-03,-0.5392
2015-03-04,0.1807
2015-03-05,0.3608
2015-03-06,-2.2169
2015-03-09,-0.2451
2015-03-10,0.9214
2015-03-11,-0.426
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,0.489
2015-03-17,-0.365
2015-03-18,0.7937
2015-03-19,0.4846
2015-03-20,0.7836
2015-03-23,0.7775
2015-03-24,-0.2374
2015-03-25,-0.3569
2015-03-26,0.0
2015-03-27,1.0149
2015-03-30,0.4276
2015-03-31,-0.365
2015-04-01,0.5495
2015-04-02,-0.3643
2015-04-06,1.0969
2015-04-07,0.0
2015-04-08,-0.1206
2015-04-09,-0.3621
2015-04-10,-0.0606
2015-04-13,0.0606
2015-04-14,0.1211
2015-04-15,0.242
2015-04-16,0.1811
2015-04-17,-0.1205
2015-04-20,0.1809
2015-04-21,-0.2408
2015-04-22,-0.1811
2015-04-23,-0.1209
2015-04-24,0.5448
2015-04-27,-0.4214
2015-04-28,-0.3023
2015-04-29,-0.3032
2015-04-30,-0.365
2015-05-01,0.1832
2015-05-04,0.6094
2015-05-05,-1.272
2015-05-06,-0.7362
2015-05-07,-1.8540999999999999
2015-05-08,1.0076
2015-05-11,-0.8105
2015-05-12,0.5657
2015-05-13,-0.125
2015-05-14,0.8761
2015-05-15,0.6824
2015-05-18,-0.1848
2015-05-19,-0.4938
2015-05-20,0.0
2015-05-21,0.5583
2015-05-22,-1.5423
2015-05-26,-0.3759
2015-05-27,-0.3145
2015-05-28,0.0
2015-05-29,-0.3785
2015-06-01,0.0
2015-06-02,-0.5066
2015-06-03,-1.5276999999999998
2015-06-04,0.1293
2015-06-05,-1.4848
2015-06-08,0.0
2015-06-09,-1.9003999999999999
2015-06-10,-0.0668
2015-06-11,1.3369
2015-06-12,0.066
2015-06-15,0.0
2015-06-16,-0.0659
2015-06-17,0.9894
2015-06-18,1.241
2015-06-19,1.1613
2015-06-22,-1.7856999999999998
2015-06-23,0.3896
2015-06-24,-0.0647
2015-06-25,-0.6472
2015-06-26,-1.1726
2015-06-29,-1.7784
2015-06-30,-0.5571
2015-07-01,-0.07
2015-07-02,0.5606
2015-07-06,0.2091
2015-07-07,1.8776000000000002
2015-07-08,-0.2048
2015-07-09,-1.9836
2015-07-10,-0.1396
2015-07-13,0.8386
2015-07-14,-0.1386
2015-07-15,-0.4164
2015-07-16,0.6272
2015-07-17,-0.9695
2015-07-20,-0.4895
2015-07-21,0.2108
2015-07-22,0.1403
2015-07-23,-1.4706000000000001
2015-07-24,-1.0661
2015-07-27,-0.0718
2015-07-28,0.5751
2015-07-29,-0.7148
2015-07-30,0.216
2015-07-31,0.431
2015-08-03,-0.3577
2015-08-04,-3.5894
2015-08-05,0.3723
2015-08-06,-0.3709
2015-08-07,-1.4892
2015-08-10,-1.285
2015-08-11,1.4548
2015-08-12,-0.3019
2015-08-13,-0.0757
2015-08-14,0.3788
2015-08-17,-0.3774
2015-08-18,-0.6061
2015-08-19,-0.3049
2015-08-20,0.7645
2015-08-21,0.1517
2015-08-24,-4.9242
2015-08-25,0.0797
2015-08-26,1.1943
2015-08-27,1.967
2015-08-28,0.3086
2015-08-31,0.0
2015-09-01,-0.6154
2015-09-02,0.6192
2015-09-03,0.3846
2015-09-04,-0.1533
2015-09-08,1.3047
2015-09-09,-1.4394
2015-09-10,0.0769
2015-09-11,0.9217
2015-09-14,-1.0654
2015-09-15,0.0
2015-09-16,0.3846
2015-09-17,0.9962
2015-09-18,1.8209
2015-09-21,-0.7452
2015-09-22,-0.6757
2015-09-23,-1.5117
2015-09-24,0.3837
2015-09-25,-0.6116
2015-09-28,-2.5385
2015-09-29,-0.9002
2015-09-30,0.3303
2015-10-01,0.6584
2015-10-02,1.1447
2015-10-05,1.7785
2015-10-06,0.4766
2015-10-07,4.3478
2015-10-08,-0.4545
2015-10-09,-0.8371
2015-10-12,-0.2302
2015-10-13,-1.5385
2015-10-14,-0.4688
2015-10-15,0.7064
2015-10-16,0.5456
2015-10-19,0.0
2015-10-20,0.7752
2015-10-21,0.1538
2015-10-22,0.0
2015-10-23,-0.1536
2015-10-26,-1.6923
2015-10-27,-1.9562
2015-10-28,0.4789
2015-10-29,-1.9062999999999999
2015-10-30,-0.9717
2015-11-02,1.7170999999999998
2015-11-03,0.5627
2015-11-04,0.7194
2015-11-05,-1.9841
2015-11-06,1.5385
2015-11-09,3.0303
2015-11-10,1.7802
2015-11-11,-0.6844
2015-11-12,-1.3017
2015-11-13,-0.4655
2015-11-16,1.7147000000000001
2015-11-17,-0.6897
2015-11-18,0.6173
2015-11-19,1.1503
2015-11-20,-0.9856
2015-11-23,0.3063
2015-11-24,0.3053
2015-11-25,0.3805
2015-11-27,0.9856
2015-11-30,-0.4505
2015-12-01,-0.1508
2015-12-02,-1.9637
2015-12-03,-1.849
2015-12-04,-0.0785
2015-12-07,0.1571
2015-12-08,-2.7451
2015-12-09,-0.6452
2015-12-10,0.1623
2015-12-11,-3.2415
2015-12-14,-4.6064
2015-12-15,2.3705
2015-12-16,5.2316
2015-12-17,2.1189999999999998
2015-12-18,2.3943
2015-12-21,-0.6235
2015-12-22,2.4314
2015-12-23,-0.1531
2015-12-24,-1.227
2015-12-28,-0.3882
2015-12-29,-1.325
2015-12-30,-1.2285
2015-12-31,2.4046
2016-01-04,-0.7287
2016-01-05,1.1419
2016-01-06,-0.9677
2016-01-07,-1.9544000000000001
2016-01-08,-0.2492
2016-01-11,0.2498
2016-01-12,-2.0764
2016-01-13,-4.7498000000000005
2016-01-14,-0.7124
2016-01-15,-3.4081
2016-01-19,-2.7855
2016-01-20,-3.2474
2016-01-21,1.6782
2016-01-22,4.466
2016-01-25,-2.3234
2016-01-26,4.1865
2016-01-27,-0.7306
2016-01-28,1.104
2016-01-29,4.2766
2016-02-01,-0.349
2016-02-02,0.2627
2016-02-03,0.3493
2016-02-04,0.2611
2016-02-05,-0.434
2016-02-08,-2.9643
2016-02-09,-2.1563
2016-02-10,0.2755
2016-02-11,-0.8242
2016-02-12,3.2318
2016-02-16,1.9678
2016-02-17,3.5088
2016-02-18,-0.0847
2016-02-19,-1.1026
2016-02-22,0.2573
2016-02-23,0.1711
2016-02-24,0.5124
2016-02-25,1.2744
2016-02-26,0.755
2016-02-29,0.5828
2016-03-01,0.2483
2016-03-02,0.578
2016-03-03,2.2167
2016-03-04,0.3213
2016-03-07,-0.3203
2016-03-08,-1.3655
2016-03-09,0.2443
2016-03-10,-2.0309
2016-03-11,2.4046
2016-03-14,-1.4575
2016-03-15,-1.3969
2016-03-16,0.0
2016-03-17,1.8333
2016-03-18,-0.2455
2016-03-21,0.0
2016-03-22,0.9024
2016-03-23,-1.9512
2016-03-24,0.7463
2016-03-28,0.0823
2016-03-29,1.8914
2016-03-30,-0.335
2016-03-31,0.5882
2016-04-01,-0.4177
2016-04-04,-0.755
2016-04-05,0.2536
2016-04-06,-0.4216
2016-04-07,-0.1693
2016-04-08,-0.1696
2016-04-11,1.7842
2016-04-12,1.0017
2016-04-13,1.8182
2016-04-14,-0.4058
2016-04-15,0.326
2016-04-18,-0.3249
2016-04-19,0.0815
2016-04-20,0.0814
2016-04-21,-0.4068
2016-04-22,0.0817
2016-04-25,-0.3265
2016-04-26,0.3276
2016-04-27,0.4082
2016-04-28,-0.3252
2016-04-29,0.0816
2016-05-02,-0.163
2016-05-03,-0.9796
2016-05-04,2.061
2016-05-05,0.0808
2016-05-06,1.6141999999999999
2016-05-09,1.6680000000000001
2016-05-10,0.5469
2016-05-11,1.0101
2016-05-12,-0.1538
2016-05-13,-0.077
2016-05-16,1.2336
2016-05-17,-0.457
2016-05-18,-2.5249
2016-05-19,-0.2355
2016-05-20,1.3375
2016-05-23,0.6988
2016-05-24,0.8481
2016-05-25,-0.0765
2016-05-26,-0.153
2016-05-27,-0.0766
2016-05-31,-0.3834
2016-06-01,-0.154
2016-06-02,-0.0771
2016-06-03,0.1543
2016-06-06,-0.1541
2016-06-07,0.2315
2016-06-08,-0.154
2016-06-09,0.0
2016-06-10,0.771
2016-06-13,-0.6121
2016-06-14,-0.077
2016-06-15,-0.3852
2016-06-16,0.5414
2016-06-17,0.7692
2016-06-20,0.229
2016-06-21,-0.5331
2016-06-22,0.1531
2016-06-23,0.9174
2016-06-24,0.1515
2016-06-27,-1.8911
2016-06-28,4.0864
2016-06-29,-1.0687
2016-06-30,0.7716
2016-07-01,1.3017
2016-07-05,-1.285
2016-07-06,-0.1531
2016-07-07,-0.7669
2016-07-08,0.3091
2016-07-11,0.6163
2016-07-12,0.1531
2016-07-13,0.6116
2016-07-14,0.6839
2016-07-15,-0.0755
2016-07-18,1.7372
2016-07-19,1.3363
2016-07-20,0.7326
2016-07-21,0.6545
2016-07-22,0.3613
2016-07-25,0.288
2016-07-26,0.0718
2016-07-27,0.1435
2016-07-28,1.0029
2016-07-29,0.2837
2016-08-01,2.0509
2016-08-02,-0.9702
2016-08-03,-2.0294
2016-08-04,-1.1429
2016-08-05,0.578
2016-08-08,-0.6466
2016-08-09,0.5061
2016-08-10,-0.1439
2016-08-11,-0.2161
2016-08-12,0.2166
2016-08-15,-0.2882
2016-08-16,-0.9393
2016-08-17,-0.5835
2016-08-18,-1.0271
2016-08-19,-0.0741
2016-08-22,0.0
2016-08-23,1.4095
2016-08-24,-0.3658
2016-08-25,0.0
2016-08-26,-1.395
2016-08-29,-0.4468
2016-08-30,0.5236
2016-08-31,0.744
2016-09-01,0.2216
2016-09-02,3.2424
2016-09-06,-0.571
2016-09-07,-0.7179
2016-09-08,0.3615
2016-09-09,-4.8271
2016-09-12,0.6813
2016-09-13,-0.8271
2016-09-14,0.6065
2016-09-15,0.5275
2016-09-16,-0.5997
2016-09-19,0.6787
2016-09-20,-0.5243
2016-09-21,0.753
2016-09-22,0.6726
2016-09-23,-0.1485
2016-09-26,-0.5204
2016-09-27,-0.0747
2016-09-28,0.374
2016-09-29,-0.2304
2016-09-30,-0.077
2016-10-03,-1.5408
2016-10-04,-2.6604
2016-10-05,-0.7235
2016-10-06,-0.6478
2016-10-07,1.5485
2016-10-10,0.8828
2016-10-11,-0.2387
2016-10-12,0.9569
2016-10-13,-0.8689
2016-10-14,-0.3187
2016-10-17,-0.4796
2016-10-18,0.3213
2016-10-19,0.3203
2016-10-20,0.399
2016-10-21,-0.4769
2016-10-24,1.1182
2016-10-25,1.1848
2016-10-26,-1.7955
2016-10-27,-0.8744
2016-10-28,0.2406
2016-10-31,0.64
2016-11-01,-1.8283
2016-11-02,-0.081
2016-11-03,0.3241
2016-11-04,0.0
2016-11-07,0.727
2016-11-08,1.1227
2016-11-09,0.1586
2016-11-10,-1.9794
2016-11-11,0.6462
2016-11-14,-0.4013
2016-11-15,1.2086999999999999
2016-11-16,0.3185
2016-11-17,0.7143
2016-11-18,0.7092
2016-11-21,2.1127
2016-11-22,2.4521
2016-11-23,-2.0194
2016-11-25,2.5191
2016-11-28,0.0745
2016-11-29,1.5625
2016-11-30,-2.0513
2016-12-01,-2.169
2016-12-02,-0.3058
2016-12-05,3.8344
2016-12-06,0.5908
2016-12-07,0.0
2016-12-08,1.6153
2016-12-09,0.578
2016-12-12,-1.5805
2016-12-13,-1.9708
2016-12-14,-0.5957
2016-12-15,-2.3221
2016-12-16,3.4509
2016-12-19,1.5567
2016-12-20,-1.5328
2016-12-21,-0.5189
2016-12-22,-0.149
2016-12-23,-0.8209
2016-12-27,0.9782
2016-12-28,0.0745
2016-12-29,1.0744
2016-12-30,-1.2149
2017-01-03,1.2298
2017-01-04,1.063
2017-01-05,0.2254
2017-01-06,-0.8246
2017-01-09,-0.1512
2017-01-10,-0.4542
2017-01-11,0.0
2017-01-12,-1.2167
2017-01-13,0.5389
2017-01-17,0.1531
2017-01-18,0.0765
2017-01-19,-0.5348
2017-01-20,1.3057
2017-01-23,0.6065
2017-01-24,-0.1507
2017-01-25,-0.3774
2017-01-26,-0.303
2017-01-27,-0.304
2017-01-30,-0.686
2017-01-31,0.0
2017-02-01,-0.3837
2017-02-02,-0.077
2017-02-03,0.4626
2017-02-06,0.307
2017-02-07,-0.153
2017-02-08,-0.2299
2017-02-09,1.3057
2017-02-10,5.8378
2017-02-13,0.5731
2017-02-14,0.0712
2017-02-15,-0.427
2017-02-16,2.8592
2017-02-17,-0.0695
2017-02-21,1.1822
2017-02-22,-0.6186
2017-02-23,0.7607
2017-02-24,0.2745
2017-02-27,-0.3422
2017-02-28,0.206
2017-03-01,0.4798
2017-03-02,-1.2278
2017-03-03,-0.0691
2017-03-06,-1.244
2017-03-07,-0.14
2017-03-08,-2.0322
2017-03-09,-1.3591
2017-03-10,1.8129
2017-03-13,0.7835
2017-03-14,-0.9187
2017-03-15,1.7832
2017-03-16,0.7008
2017-03-17,1.6006
2017-03-20,-0.6164
2017-03-21,-0.3446
2017-03-22,0.4149
2017-03-23,1.2397
2017-03-24,-0.5442
2017-03-27,1.026
2017-03-28,0.1354
2017-03-29,1.4875
2017-03-30,-0.5476
2017-03-31,0.8947
2017-04-03,0.3411
2017-04-04,0.0
2017-04-05,-0.4079
2017-04-06,0.6826
2017-04-07,-0.5424
2017-04-10,-0.1363
2017-04-11,1.0239
2017-04-12,-0.8108
2017-04-13,0.1362
2017-04-17,1.0884
2017-04-18,0.6057
2017-04-19,-0.1338
2017-04-20,0.067
2017-04-21,0.8701
2017-04-24,0.4645
2017-04-25,0.7926
2017-04-26,0.7864
2017-04-27,-0.065
2017-04-28,-1.7567
2017-05-01,0.5298
2017-05-02,-0.2635
2017-05-03,0.6605
2017-05-04,-1.5748
2017-05-05,2.2
2017-05-08,1.8265
2017-05-09,-1.8578000000000001
2017-05-10,-5.3525
2017-05-11,-0.5517
2017-05-12,-0.2774
2017-05-15,0.0695
2017-05-16,-1.5983
2017-05-17,1.7654999999999998
2017-05-18,-0.8328
2017-05-19,0.07
2017-05-22,0.9091
2017-05-23,0.4851
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.2759
2017-05-30,-0.4127
2017-05-31,-0.6215
2017-06-01,1.1814
2017-06-02,0.5495
2017-06-05,-0.2049
2017-06-06,-0.4791
2017-06-07,0.2063
2017-06-08,0.1373
2017-06-09,0.5483
2017-06-12,0.6135
2017-06-13,-0.1355
2017-06-14,0.8141
2017-06-15,1.2113
2017-06-16,2.0612
2017-06-19,0.0
2017-06-20,-0.1954
2017-06-21,-0.9138
2017-06-22,0.3294
2017-06-23,2.7577
2017-06-26,-0.8307
2017-06-27,-0.7732
2017-06-28,-0.9091
2017-06-29,-0.5384
2017-06-30,-0.8119
2017-07-03,0.955
2017-07-05,-0.3378
2017-07-06,0.0
2017-07-07,-0.4068
2017-07-10,0.3404
2017-07-11,0.2035
2017-07-12,0.677
2017-07-13,-1.2105
2017-07-14,0.4765
2017-07-17,1.2873
2017-07-18,-2.2742
2017-07-19,0.1369
2017-07-20,0.0
2017-07-21,1.7088
2017-07-24,-0.4032
2017-07-25,-1.0121
2017-07-26,0.2045
2017-07-27,0.1361
2017-07-28,0.2038
2017-07-31,0.5424
2017-08-01,0.2023
2017-08-02,-1.2113
2017-08-03,-0.6812
2017-08-04,-0.3429
2017-08-07,-1.4453
2017-08-08,0.2095
2017-08-09,-0.2787
2017-08-10,-1.6771
2017-08-11,1.1372
2017-08-14,1.8271
2017-08-15,1.1732
2017-08-16,-0.3411
2017-08-17,-0.7529
2017-08-18,0.7586
2017-08-21,-0.1369
2017-08-22,0.2056
2017-08-23,-0.2052
2017-08-24,0.2742
2017-08-25,0.1367
2017-08-28,-0.2048
2017-08-29,-1.026
2017-08-30,0.3455
2017-08-31,0.7576
2017-09-01,0.5468
2017-09-05,-1.0877
2017-09-06,0.0
2017-09-07,-0.2062
2017-09-08,-0.4132
2017-09-11,-0.1383
2017-09-12,0.0
2017-09-13,0.0693
2017-09-14,0.2076
2017-09-15,-0.3453
2017-09-18,1.1088
2017-09-19,0.6169
2017-09-20,-0.0681
2017-09-21,0.0
2017-09-22,0.2727
2017-09-25,0.0
2017-09-26,0.3399
2017-09-27,0.0
2017-09-28,0.6098
2017-09-29,0.4844
2017-10-02,0.4821
2017-10-03,-0.891
2017-10-04,0.4149
2017-10-05,0.4132
2017-10-06,-1.166
2017-10-09,0.1388
