ticker,VRTS US Equity
2009-05-26,1.9142000000000001
2009-05-27,1.7487
2009-05-28,-2.5461
2009-05-29,-3.3312
2009-06-01,7.8378
2009-06-02,2.7569
2009-06-03,0.0
2009-06-04,0.9146
2009-06-05,-0.7251
2009-06-08,-1.3999
2009-06-09,-2.716
2009-06-10,-3.4264
2009-06-11,1.7083
2009-06-12,1.2274
2009-06-15,-2.4888
2009-06-16,-2.8796
2009-06-17,-1.8868
2009-06-18,1.3049
2009-06-19,-4.6102
2009-06-22,-6.2544
2009-06-23,-0.3033
2009-06-24,3.1179
2009-06-25,2.5074
2009-06-26,9.7122
2009-06-29,-2.7541
2009-06-30,-0.944
2009-07-01,6.2628
2009-07-02,-7.7514
2009-07-06,-1.5972
2009-07-07,-0.7763
2009-07-08,-3.4851
2009-07-09,-0.5158
2009-07-10,1.3333
2009-07-13,9.0643
2009-07-14,-4.1555
2009-07-15,3.7762000000000002
2009-07-16,1.0782
2009-07-17,0.4667
2009-07-20,-0.1327
2009-07-21,4.9834
2009-07-22,0.0
2009-07-23,3.1013
2009-07-24,-0.3069
2009-07-27,-1.4778
2009-07-28,0.0
2009-07-29,-3.625
2009-07-30,0.0649
2009-07-31,2.722
2009-08-03,0.3155
2009-08-04,-0.8176
2009-08-05,-5.4534
2009-08-06,-0.7378
2009-08-07,4.4595
2009-08-10,1.0996
2009-08-11,1.0877
2009-08-12,0.0
2009-08-13,-1.7088999999999999
2009-08-14,-2.8332
2009-08-17,1.3917
2009-08-18,1.3072
2009-08-19,0.0
2009-08-20,0.9032
2009-08-21,1.1509
2009-08-24,0.3161
2009-08-25,1.9534
2009-08-26,0.9271
2009-08-27,-2.5107
2009-08-28,-0.5653
2009-08-31,-1.3266
2009-09-01,-5.5698
2009-09-02,1.5593
2009-09-03,0.2003
2009-09-04,2.3318
2009-09-08,-1.0417
2009-09-09,3.6184
2009-09-10,0.0
2009-09-11,-0.254
2009-09-14,-4.0102
2009-09-15,2.5862
2009-09-16,4.8481
2009-09-17,-0.4994
2009-09-18,-3.8354
2009-09-21,0.1933
2009-09-22,2.1865
2009-09-23,-2.4544
2009-09-24,-0.0645
2009-09-25,2.0013
2009-09-28,0.3165
2009-09-29,-1.2618
2009-09-30,-0.2556
2009-10-01,-3.2671
2009-10-02,0.3311
2009-10-05,5.4785
2009-10-06,-3.4418
2009-10-07,-1.1017
2009-10-08,4.6527
2009-10-09,0.6888
2009-10-12,0.1866
2009-10-13,0.1241
2009-10-14,1.6118999999999999
2009-10-15,0.6101
2009-10-16,-2.7896
2009-10-19,-2.121
2009-10-20,-1.3384
2009-10-21,-0.323
2009-10-22,-1.0369
2009-10-23,-1.2443
2009-10-26,-0.5305
2009-10-27,0.1333
2009-10-28,-2.5965
2009-10-29,1.6404999999999998
2009-10-30,-1.4795
2009-11-02,4.0956
2009-11-03,2.3607
2009-11-04,0.1281
2009-11-05,2.4312
2009-11-06,-0.9369
2009-11-09,1.5763
2009-11-10,-0.2483
2009-11-11,2.6757999999999997
2009-11-12,-2.7273
2009-11-13,0.6854
2009-11-16,0.8663
2009-11-17,0.4908
2009-11-18,0.3663
2009-11-19,-4.3187
2009-11-20,-0.89
2009-11-23,2.7582
2009-11-24,-2.372
2009-11-25,0.4476
2009-11-27,-2.1006
2009-11-30,1.6905000000000001
2009-12-01,-0.4476
2009-12-02,1.5413999999999999
2009-12-03,-1.7078
2009-12-04,2.5097
2009-12-07,-0.5022
2009-12-08,0.7571
2009-12-09,0.3131
2009-12-10,0.1248
2009-12-11,-1.5586
2009-12-14,3.3566
2009-12-15,-1.9607999999999999
2009-12-16,0.5
2009-12-17,0.995
2009-12-18,-0.8621
2009-12-21,-0.8075
2009-12-22,-0.2505
2009-12-23,0.3139
2009-12-24,0.8761
2009-12-28,-1.3027
2009-12-29,0.7542
2009-12-30,0.3743
2009-12-31,-1.1809
2010-01-04,4.6541
2010-01-05,-1.7428
2010-01-06,-2.1407
2010-01-07,1.0625
2010-01-08,-0.3711
2010-01-11,1.1173
2010-01-12,-0.0614
2010-01-13,0.6143
2010-01-14,-0.1832
2010-01-15,-0.3058
2010-01-19,7.1779
2010-01-20,1.3165
2010-01-21,-2.5423999999999998
2010-01-22,-5.1014
2010-01-25,1.7104
2010-01-26,-0.4805
2010-01-27,2.233
2010-01-28,-3.4238
2010-01-29,0.0611
2010-02-01,-0.4276
2010-02-02,1.2883
2010-02-03,-0.5451
2010-02-04,-1.827
2010-02-05,5.0868
2010-02-08,-2.4203
2010-02-09,2.4803
2010-02-10,-0.4723
2010-02-11,2.6097
2010-02-12,0.9827
2010-02-16,3.8350999999999997
2010-02-17,4.6307
2010-02-18,-3.0032
2010-02-19,3.9109
2010-02-22,8.7297
2010-02-23,-3.5577
2010-02-24,-0.6979
2010-02-25,0.1506
2010-02-26,2.2556
2010-03-01,2.402
2010-03-02,-1.101
2010-03-03,0.5324
2010-03-04,-0.8666
2010-03-05,-0.4371
2010-03-08,-2.439
2010-03-09,-0.4
2010-03-10,1.004
2010-03-11,0.7952
2010-03-12,-3.1558
2010-03-15,0.3564
2010-03-16,2.689
2010-03-17,1.334
2010-03-18,-3.608
2010-03-19,0.0
2010-03-22,3.8442
2010-03-23,0.4384
2010-03-24,0.582
2010-03-25,1.6876
2010-03-26,-3.2243
2010-03-29,0.049
2010-03-30,1.9099
2010-03-31,0.1442
2010-04-01,-1.1996
2010-04-05,0.0971
2010-04-06,0.8734
2010-04-07,0.481
2010-04-08,1.484
2010-04-09,1.7452999999999999
2010-04-12,0.1391
2010-04-13,0.0
2010-04-14,2.2685
2010-04-15,1.2675
2010-04-16,-1.2517
2010-04-19,1.0865
2010-04-20,1.4778
2010-04-21,-0.1765
2010-04-22,1.3705
2010-04-23,2.6603
2010-04-26,0.8496
2010-04-27,-2.6959
2010-04-28,1.4285999999999999
2010-04-29,4.0973
2010-04-30,-0.656
2010-05-03,1.1969
2010-05-04,-0.9788
2010-05-05,-1.112
2010-05-06,-8.08
2010-05-07,1.9483000000000001
2010-05-10,6.6667
2010-05-11,1.4583
2010-05-12,1.7659
2010-05-13,0.6053
2010-05-14,-3.209
2010-05-17,-2.2379
2010-05-18,-1.4837
2010-05-19,0.3012
2010-05-20,-3.7752
2010-05-21,0.8025
2010-05-24,-1.7691
2010-05-25,-5.3129
2010-05-26,1.7118
2010-05-27,7.3866
2010-05-28,-0.7836
2010-06-01,0.1316
2010-06-02,1.9281000000000001
2010-06-03,0.4729
2010-06-04,-6.718
2010-06-07,-0.2294
2010-06-08,-1.7010999999999998
2010-06-09,0.7484
2010-06-10,2.4605
2010-06-11,2.3561
2010-06-14,-1.6822
2010-06-15,1.9361000000000002
2010-06-16,-0.7067
2010-06-17,2.0018
2010-06-18,-2.4858000000000002
2010-06-21,-1.6099999999999999
2010-06-22,-2.6818
2010-06-23,-1.8683
2010-06-24,-3.3793
2010-06-25,-3.6946
2010-06-28,-1.1764999999999999
2010-06-29,-2.8986
2010-06-30,-0.2132
2010-07-01,-2.3504
2010-07-02,-0.6565
2010-07-06,-0.2753
2010-07-07,3.8653
2010-07-08,0.319
2010-07-09,3.6036
2010-07-12,5.2685
2010-07-13,9.1837
2010-07-14,-3.9608
2010-07-15,1.8072
2010-07-16,-3.9599
2010-07-19,1.8009
2010-07-20,0.0466
2010-07-21,0.7445
2010-07-22,5.3118
2010-07-23,4.2544
2010-07-26,3.5339
2010-07-27,-1.9504000000000001
2010-07-28,1.2018
2010-07-29,0.4095
2010-07-30,5.2202
2010-08-02,2.6744
2010-08-03,-0.7928
2010-08-04,4.6423
2010-08-05,-0.7273
2010-08-06,-2.6374
2010-08-09,2.5959
2010-08-10,-0.44
2010-08-11,-4.3094
2010-08-12,-0.8853
2010-08-13,-4.1942
2010-08-16,3.4049
2010-08-17,7.0953
2010-08-18,0.2196
2010-08-19,-3.6523
2010-08-20,-1.4784
2010-08-23,-1.1543
2010-08-24,2.5302
2010-08-25,1.2528000000000001
2010-08-26,0.1875
2010-08-27,1.0853
2010-08-30,-1.3328
2010-08-31,-0.4503
2010-09-01,4.0332
2010-09-02,0.8333
2010-09-03,1.8685
2010-09-07,-2.7513
2010-09-08,3.0831
2010-09-09,0.3167
2010-09-10,-1.0172
2010-09-13,2.7640000000000002
2010-09-14,-1.0345
2010-09-15,0.2439
2010-09-16,-0.1738
2010-09-17,-0.0696
2010-09-20,1.4634
2010-09-21,0.5151
2010-09-22,-1.6057000000000001
2010-09-23,0.1736
2010-09-24,3.8128
2010-09-27,-0.8347
2010-09-28,2.9966
2010-09-29,0.425
2010-09-30,-1.4974
2010-10-01,1.9498
2010-10-04,2.3339
2010-10-05,2.5974
2010-10-06,1.0806
2010-10-07,3.146
2010-10-08,-0.2665
2010-10-11,0.5641
2010-10-12,0.2067
2010-10-13,0.1768
2010-10-14,-0.2059
2010-10-15,4.5682
2010-10-18,0.8737
2010-10-19,-2.0397
2010-10-20,1.3691
2010-10-21,0.619
2010-10-22,-0.3635
2010-10-25,1.1788
2010-10-26,1.1373
2010-10-27,-0.6308
2010-10-28,0.7452
2010-10-29,0.6849
2010-11-01,-0.9252
2010-11-02,4.9712
2010-11-03,1.8053
2010-11-04,2.3387000000000002
2010-11-05,-0.9292
2010-11-08,0.3802
2010-11-09,-1.4394
2010-11-10,-0.1025
2010-11-11,0.0256
2010-11-12,-0.1282
2010-11-15,3.2862999999999998
2010-11-16,-2.3366
2010-11-17,0.7381
2010-11-18,-0.2527
2010-11-19,4.4073
2010-11-22,0.5095
2010-11-23,-0.1207
2010-11-24,4.2533
2010-11-26,1.5763
2010-11-29,2.2364
2010-11-30,0.0
2010-12-01,3.8393
2010-12-02,1.6552
2010-12-03,2.4107
2010-12-06,1.4041000000000001
2010-12-07,0.2647
2010-12-08,-1.7872
2010-12-09,3.6394
2010-12-10,-0.4389
2010-12-13,-1.4028
2010-12-14,-2.9878
2010-12-15,-0.0419
2010-12-16,0.3982
2010-12-17,-1.7537
2010-12-20,2.4012000000000002
2010-12-21,1.2451
2010-12-22,-1.1273
2010-12-23,-0.5182
2010-12-27,1.7711999999999999
2010-12-28,-0.389
2010-12-29,-1.0894
2010-12-30,-4.281
2010-12-31,-1.498
2011-01-03,2.9093999999999998
2011-01-04,0.0857
2011-01-05,0.4708
2011-01-06,-0.2769
2011-01-07,0.2777
2011-01-10,0.1065
2011-01-11,1.5319
2011-01-12,1.8441
2011-01-13,-1.9342000000000001
2011-01-14,0.4406
2011-01-18,-0.3342
2011-01-19,-2.641
2011-01-20,-4.9516
2011-01-21,2.4915
2011-01-24,0.3757
2011-01-25,1.0788
2011-01-26,3.0277
2011-01-27,0.1057
2011-01-28,-0.2323
2011-01-31,2.1804
2011-02-01,3.3147
2011-02-02,6.9581
2011-02-03,0.7124
2011-02-04,0.3723
2011-02-07,3.3012
2011-02-08,1.4183
2011-02-09,-0.1947
2011-02-10,0.3547
2011-02-11,1.9441000000000002
2011-02-14,-0.5028
2011-02-15,-0.8887
2011-02-16,1.7932000000000001
2011-02-17,-0.1382
2011-02-18,-0.882
2011-02-22,-2.9314
2011-02-23,-1.3302
2011-02-24,2.6416
2011-02-25,3.0884
2011-02-28,0.3444
2011-03-01,-3.8264
2011-03-02,1.9268999999999998
2011-03-03,3.0282
2011-03-04,-1.4611
2011-03-07,-2.6034
2011-03-08,2.0181
2011-03-09,0.347
2011-03-10,-7.9371
2011-03-11,1.6153
2011-03-14,-5.4529
2011-03-15,-1.1339
2011-03-16,-1.2458
2011-03-17,4.145
2011-03-18,0.5576
2011-03-21,5.5067
2011-03-22,3.8057
2011-03-23,1.8679999999999999
2011-03-24,3.0334
2011-03-25,-0.6321
2011-03-28,0.4352
2011-03-29,0.0
2011-03-30,-1.7
2011-03-31,-0.1017
2011-04-01,2.8513
2011-04-04,0.6436
2011-04-05,-1.033
2011-04-06,-4.8873
2011-04-07,0.4529
2011-04-08,-2.653
2011-04-11,-1.1578
2011-04-12,-3.352
2011-04-13,-1.9205999999999999
2011-04-14,5.8934999999999995
2011-04-15,0.5566
2011-04-18,-3.7136
2011-04-19,-1.6317
2011-04-20,1.5457
2011-04-21,0.4362
2011-04-25,-2.5968
2011-04-26,3.3397
2011-04-27,-0.2938
2011-04-28,-1.1971
2011-04-29,-1.5657
2011-05-02,-2.9919000000000002
2011-05-03,2.967
2011-05-04,2.2938
2011-05-05,3.4099
2011-05-06,2.509
2011-05-09,4.0559
2011-05-10,1.9489
2011-05-11,-4.1035
2011-05-12,0.4812
2011-05-13,-1.8471
2011-05-16,-3.5023999999999997
2011-05-17,-0.6139
2011-05-18,1.7078
2011-05-19,-0.0179
2011-05-20,-1.0005
2011-05-23,-2.0032
2011-05-24,-2.7439999999999998
2011-05-25,0.8142
2011-05-26,1.1082
2011-05-27,0.9474
2011-05-31,1.8771
2011-06-01,-1.8967
2011-06-02,0.2578
2011-06-03,5.0505
2011-06-06,-0.3322
2011-06-07,0.4561
2011-06-08,-0.5238
2011-06-09,0.0527
2011-06-10,-1.0175
2011-06-13,0.6381
2011-06-14,3.3639
2011-06-15,-3.2373
2011-06-16,1.5144
2011-06-17,-0.7979
2011-06-20,-0.3847
2011-06-21,2.633
2011-06-22,-0.9578
2011-06-23,-0.518
2011-06-24,0.7811
2011-06-27,1.6707
2011-06-28,1.6263
2011-06-29,1.2835
2011-06-30,-0.0987
2011-07-01,5.2224
2011-07-05,2.8651999999999997
2011-07-06,1.2938
2011-07-07,3.6063
2011-07-08,2.2335
2011-07-11,-1.2058
2011-07-12,0.9765
2011-07-13,0.5404
2011-07-14,-1.3437000000000001
2011-07-15,2.1649
2011-07-18,1.2209
2011-07-19,5.0187
2011-07-20,-0.0528
2011-07-21,3.0511
2011-07-22,0.3332
2011-07-25,1.0858
2011-07-26,0.3033
2011-07-27,-1.6631
2011-07-28,1.089
2011-07-29,-0.4309
2011-08-01,0.9674
2011-08-02,-2.1432
2011-08-03,1.8552
2011-08-04,-9.145
2011-08-05,-6.1395
2011-08-08,-15.307
2011-08-09,10.648
2011-08-10,-5.1599
2011-08-11,4.8231
2011-08-12,-1.5284
2011-08-15,3.9612
2011-08-16,-4.4946
2011-08-17,-1.6935
2011-08-18,-8.216
2011-08-19,-1.2092
2011-08-22,4.0373
2011-08-23,6.1282
2011-08-24,3.1271
2011-08-25,-4.3478
2011-08-26,4.9815000000000005
2011-08-29,3.8185000000000002
2011-08-30,-5.7248
2011-08-31,0.0816
2011-09-01,-1.6147
2011-09-02,-3.7467
2011-09-06,-1.0679
2011-09-07,2.0891
2011-09-08,-4.0757
2011-09-09,-3.04
2011-09-12,0.6234
2011-09-13,3.7172
2011-09-14,0.8257
2011-09-15,-0.6621
2011-09-16,0.1052
2011-09-19,0.1752
2011-09-20,-2.099
2011-09-21,-1.6437
2011-09-22,-8.0109
2011-09-23,4.3839
2011-09-26,2.2134
2011-09-27,5.1638
2011-09-28,-4.3119
2011-09-29,2.2439
2011-09-30,-3.5438
2011-10-03,-3.5994
2011-10-04,1.8959000000000001
2011-10-05,3.6643
2011-10-06,4.0659
2011-10-07,-2.6399
2011-10-10,4.8445
2011-10-11,-1.8103
2011-10-12,4.5303
2011-10-13,0.9071
2011-10-14,-2.3306
2011-10-17,-4.3634
2011-10-18,1.8
2011-10-19,-3.7640000000000002
2011-10-20,0.4366
2011-10-21,2.8075
2011-10-24,5.2501999999999995
2011-10-25,-4.4359
2011-10-26,0.2102
2011-10-27,11.5364
2011-10-28,1.6141999999999999
2011-10-31,-3.7631
2011-11-01,-7.4519
2011-11-02,3.0823
2011-11-03,5.5938
2011-11-04,0.1114
2011-11-07,0.3973
2011-11-08,3.308
2011-11-09,-4.8873999999999995
2011-11-10,4.2204
2011-11-11,6.7852
2011-11-14,0.6369
2011-11-15,2.7614
2011-11-16,-3.6669
2011-11-17,-0.2615
2011-11-18,4.705
2011-11-21,-0.3478
2011-11-22,1.1587
2011-11-23,-0.5382
2011-11-25,-2.9832
2011-11-28,4.7197
2011-11-29,1.3111
2011-11-30,2.3052
2011-12-01,-2.6222
2011-12-02,0.9608
2011-12-05,-0.6567
2011-12-06,-0.9714
2011-12-07,2.3706
2011-12-08,-4.2986
2011-12-09,7.3425
2011-12-12,-1.736
2011-12-13,-2.9005
2011-12-14,-0.4209
2011-12-15,0.5454
2011-12-16,-2.3596
2011-12-19,2.0139
2011-12-20,2.5732
2011-12-21,0.4247
2011-12-22,1.1102
2011-12-23,0.1569
2011-12-27,2.4406
2011-12-28,-3.0068
2011-12-29,-0.1182
2011-12-30,-0.0395
2012-01-03,1.9603000000000002
2012-01-04,0.0903
2012-01-05,0.3867
2012-01-06,-1.0916
2012-01-09,0.3116
2012-01-10,7.2741
2012-01-11,-0.4706
2012-01-12,-0.594
2012-01-13,-2.0976
2012-01-17,-1.7936999999999999
2012-01-18,0.9386
2012-01-19,0.0251
2012-01-20,0.3769
2012-01-23,0.025
2012-01-24,-0.025
2012-01-25,-0.1001
2012-01-26,0.0251
2012-01-27,0.1628
2012-01-30,-0.4002
2012-01-31,-0.3515
2012-02-01,1.6883
2012-02-02,1.97
2012-02-03,0.729
2012-02-06,-1.0495
2012-02-07,-0.0731
2012-02-08,0.9516
2012-02-09,-1.8006
2012-02-10,-0.6522
2012-02-13,0.2601
2012-02-14,-0.4571
2012-02-15,-2.1596
2012-02-16,0.9768
2012-02-17,0.4397
2012-02-21,-0.5629
2012-02-22,0.4403
2012-02-23,0.814
2012-02-24,-1.8634
2012-02-27,3.2658
2012-02-28,-0.1961
2012-02-29,-2.309
2012-03-01,0.2766
2012-03-02,-4.5762
2012-03-05,2.2336
2012-03-06,-4.2797
2012-03-07,3.746
2012-03-08,1.4883
2012-03-09,2.2571
2012-03-12,0.823
2012-03-13,1.6574
2012-03-14,-0.9734
2012-03-15,0.7863
2012-03-16,-1.2678
2012-03-19,1.0742
2012-03-20,-3.0784
2012-03-21,1.2730000000000001
2012-03-22,-1.1201
2012-03-23,0.6923
2012-03-26,1.75
2012-03-27,0.688
2012-03-28,1.2079
2012-03-29,4.2315
2012-03-30,-0.7865
2012-04-02,1.9002
2012-04-03,-4.1185
2012-04-04,-2.7204
2012-04-05,-0.368
2012-04-09,0.5047
2012-04-10,-4.5321
2012-04-11,1.7833999999999999
2012-04-12,4.3363
2012-04-13,-2.6217
2012-04-16,1.1414
2012-04-17,1.5088
2012-04-18,1.9215
2012-04-19,-4.802
2012-04-20,-0.5729
2012-04-23,-1.879
2012-04-24,2.0682
2012-04-25,3.8274
2012-04-26,2.3973
2012-04-27,1.6
2012-04-30,-2.2696
2012-05-01,-2.8199
2012-05-02,-0.634
2012-05-03,-4.1718
2012-05-04,-3.5467
2012-05-07,1.062
2012-05-08,2.5877
2012-05-09,-1.3444
2012-05-10,1.0513
2012-05-11,0.7064
2012-05-14,-1.2498
2012-05-15,-0.452
2012-05-16,-0.5968
2012-05-17,-1.3312
2012-05-18,-0.6481
2012-05-21,2.0104
2012-05-22,-3.7327
2012-05-23,-2.3726
2012-05-24,0.4444
2012-05-25,-1.0507
2012-05-29,-0.0559
2012-05-30,-1.6217000000000001
2012-05-31,0.7247
2012-06-01,-1.693
2012-06-04,-0.4018
2012-06-05,0.5187
2012-06-06,4.8165
2012-06-07,-0.9847
2012-06-08,0.9945
2012-06-11,-2.5164
2012-06-12,0.2666
2012-06-13,-3.0222
2012-06-14,1.5149
2012-06-15,1.6771
2012-06-18,-2.1526
2012-06-19,4.7143
2012-06-20,1.678
2012-06-21,-4.7632
2012-06-22,3.339
2012-06-25,1.0634
2012-06-26,3.4399
2012-06-27,1.0042
2012-06-28,0.0129
2012-06-29,4.5701
2012-07-02,1.1975
2012-07-03,2.7693
2012-07-05,0.4748
2012-07-06,-3.7925
2012-07-09,0.5772
2012-07-10,0.6716
2012-07-11,0.0849
2012-07-12,-2.4479
2012-07-13,1.677
2012-07-16,-0.2443
2012-07-17,1.5922
2012-07-18,3.1585
2012-07-19,-2.1152
2012-07-20,-6.6619
2012-07-23,-1.4198
2012-07-24,-0.1687
2012-07-25,1.6116000000000001
2012-07-26,1.3175
2012-07-27,4.5701
2012-07-30,-1.4245999999999999
2012-07-31,2.5352
2012-08-01,-2.0664
2012-08-02,1.9149
2012-08-03,1.0053
2012-08-06,-1.4809999999999999
2012-08-07,1.8399999999999999
2012-08-08,0.555
2012-08-09,0.3288
2012-08-10,0.0936
2012-08-13,0.3391
2012-08-14,-1.7248999999999999
2012-08-15,1.6129
2012-08-16,0.6186
2012-08-17,0.8004
2012-08-20,0.5178
2012-08-21,1.3394
2012-08-22,0.3954
2012-08-23,-1.6766
2012-08-24,0.5951
2012-08-27,0.4096
2012-08-28,-0.1926
2012-08-29,0.0795
2012-08-30,-1.6107
2012-08-31,-1.2682
2012-09-04,2.8258
2012-09-05,-5.7461
2012-09-06,3.0723
2012-09-07,2.7702999999999998
2012-09-10,0.2843
2012-09-11,0.3062
2012-09-12,-0.5314
2012-09-13,2.876
2012-09-14,1.8011
2012-09-17,-2.6593
2012-09-18,-0.2899
2012-09-19,-4.0483
2012-09-20,2.7156000000000002
2012-09-21,0.6241
2012-09-24,0.8119
2012-09-25,-1.9239000000000002
2012-09-26,-0.8668
2012-09-27,-0.0115
2012-09-28,-1.0471
2012-10-01,1.1047
2012-10-02,-0.2185
2012-10-03,0.3919
2012-10-04,0.1148
2012-10-05,-0.2982
2012-10-08,0.1553
2012-10-09,0.6948
2012-10-10,0.365
2012-10-11,0.7955
2012-10-12,0.0113
2012-10-15,1.5556
2012-10-16,2.3532
2012-10-17,0.9869
2012-10-18,-0.0322
2012-10-19,-0.2041
2012-10-22,0.8719
2012-10-23,-0.6509
2012-10-24,0.0107
2012-10-25,1.8258
2012-10-26,0.7278
2012-10-31,0.3455
2012-11-01,6.1776
2012-11-02,2.2113
2012-11-05,0.1731
2012-11-06,0.8351
2012-11-07,-1.8277
2012-11-08,-1.2896
2012-11-09,0.0393
2012-11-12,1.031
2012-11-13,0.9622
2012-11-14,-0.9819
2012-11-15,-2.2555
2012-11-16,0.6167
2012-11-19,3.0645
2012-11-20,3.4817
2012-11-21,1.3996
2012-11-23,0.6399
2012-11-26,2.2071
2012-11-27,-0.6931
2012-11-28,-0.0895
2012-11-29,1.8361
2012-11-30,1.0202
2012-12-03,0.6791
2012-12-04,-1.6343999999999999
2012-12-05,0.6593
2012-12-06,0.6026
2012-12-07,0.8855
2012-12-10,-0.1721
2012-12-11,-0.4396
2012-12-12,0.1905
2012-12-13,-0.4926
2012-12-14,-0.5124
2012-12-17,3.6487
2012-12-18,1.2296
2012-12-19,-2.3378
2012-12-20,1.6952
2012-12-21,0.7288
2012-12-24,0.7401
2012-12-26,-0.4458
2012-12-27,-0.9619
2012-12-28,0.0502
2012-12-31,1.205
2013-01-02,3.9193
2013-01-03,-0.4694
2013-01-04,1.4868999999999999
2013-01-07,-0.126
2013-01-08,1.5774
2013-01-09,2.275
2013-01-10,2.0194
2013-01-11,0.3051
2013-01-14,2.2776
2013-01-15,-1.3492
2013-01-16,-0.1471
2013-01-17,0.3387
2013-01-18,1.0715
2013-01-22,2.2509
2013-01-23,1.7043
2013-01-24,-0.4399
2013-01-25,-1.2553
2013-01-28,0.9517
2013-01-29,1.9346999999999999
2013-01-30,0.2485
2013-01-31,2.5886
2013-02-01,2.3354
2013-02-04,2.4657
2013-02-05,0.0704
2013-02-06,0.0767
2013-02-07,-0.0895
2013-02-08,3.6587
2013-02-11,0.5307
2013-02-12,0.0798
2013-02-13,0.8893
2013-02-14,1.0699
2013-02-15,0.5112
2013-02-19,1.7055
2013-02-20,-5.2777
2013-02-21,-0.7081
2013-02-22,2.5149
2013-02-25,-1.074
2013-02-26,2.085
2013-02-27,3.2268
2013-02-28,-1.6508
2013-03-01,0.2143
2013-03-04,1.6155
2013-03-05,2.5717
2013-03-06,0.2906
2013-03-07,3.0852
2013-03-08,1.7583
2013-03-11,0.6392
2013-03-12,-0.2207
2013-03-13,0.3182
2013-03-14,1.726
2013-03-15,-1.6016
2013-03-18,0.462
2013-03-19,-3.4863
2013-03-20,2.2105
2013-03-21,-1.2684
2013-03-22,1.1803
2013-03-25,0.4883
2013-03-26,1.3175
2013-03-27,-0.0746
2013-03-28,-0.6507
2013-04-01,-0.2577
2013-04-02,0.226
2013-04-03,-4.6128
2013-04-04,2.2519
2013-04-05,-1.5361
2013-04-08,1.7949000000000002
2013-04-09,0.7086
2013-04-10,4.6035
2013-04-11,0.8291
2013-04-12,0.0672
2013-04-15,-3.5659
2013-04-16,2.224
2013-04-17,-3.8322000000000003
2013-04-18,-3.2381
2013-04-19,2.4845
2013-04-22,1.3413
2013-04-23,2.3271
2013-04-24,-1.7176
2013-04-25,0.9547
2013-04-26,-1.0846
2013-04-29,2.2253
2013-04-30,0.9194
2013-05-01,-0.7801
2013-05-02,2.1054
2013-05-03,5.3643
2013-05-06,0.3041
2013-05-07,2.5623
2013-05-08,1.7927
2013-05-09,1.6019
2013-05-10,2.033
2013-05-13,1.4548
2013-05-14,3.7898
2013-05-15,2.4028
2013-05-16,0.4819
2013-05-17,3.0482
2013-05-20,-0.866
2013-05-21,-1.5022
2013-05-22,-6.0174
2013-05-23,-2.5134
2013-05-24,1.3479
2013-05-28,6.0162
2013-05-29,-1.4776
2013-05-30,1.1836
