ticker,JOBS US Equity
2005-02-17,-4.8176
2005-02-18,4.5748999999999995
2005-02-22,3.8908
2005-02-23,-5.9207
2005-02-24,0.1442
2005-02-25,0.6721
2005-02-28,-3.2904
2005-03-01,15.0394
2005-03-02,-3.0862
2005-03-03,-5.7054
2005-03-04,-2.4436999999999998
2005-03-07,0.8222
2005-03-08,1.3829
2005-03-09,-3.7629
2005-03-10,-1.3685
2005-03-11,-3.8157
2005-03-14,-13.4467
2005-03-15,-2.5
2005-03-16,2.0757
2005-03-17,-2.0933
2005-03-18,-2.2602
2005-03-21,-5.625
2005-03-22,10.7285
2005-03-23,-5.5024
2005-03-24,0.9494
2005-03-28,-1.9436
2005-03-29,-1.3427
2005-03-30,8.5548
2005-03-31,1.1343
2005-04-01,1.889
2005-04-04,0.927
2005-04-05,3.6739
2005-04-06,-0.3876
2005-04-07,-4.169
2005-04-08,1.2181
2005-04-11,-1.9198
2005-04-12,-0.4382
2005-04-13,-0.1174
2005-04-14,-2.4677
2005-04-15,-3.253
2005-04-18,7.2852
2005-04-19,0.3482
2005-04-20,-2.4291
2005-04-21,3.0824
2005-04-22,-0.2875
2005-04-25,0.9227
2005-04-26,-2.6286
2005-04-27,0.2934
2005-04-28,0.0585
2005-04-29,-0.2924
2005-05-02,1.4663
2005-05-03,0.7514
2005-05-04,18.7608
2005-05-05,-0.0966
2005-05-06,-1.1605
2005-05-09,-28.0822
2005-05-10,-6.1224
2005-05-11,-2.8261
2005-05-12,-0.5966
2005-05-13,-1.1253
2005-05-16,-3.566
2005-05-17,-3.1471
2005-05-18,4.0617
2005-05-19,2.7321999999999997
2005-05-20,-1.8237
2005-05-23,4.7988
2005-05-24,-1.9202
2005-05-25,-1.6566
2005-05-26,5.5207
2005-05-27,5.0722
2005-05-31,-3.384
2005-06-01,-0.5718
2005-06-02,0.647
2005-06-03,-0.0714
2005-06-06,-1.2866
2005-06-07,-0.6517
2005-06-08,-3.7901
2005-06-09,3.1061
2005-06-10,0.0
2005-06-13,-2.0573
2005-06-14,-1.2753
2005-06-15,0.228
2005-06-16,0.0758
2005-06-17,0.2197
2005-06-20,-0.6728
2005-06-21,-0.3805
2005-06-22,-2.5974
2005-06-23,-0.549
2005-06-24,0.1577
2005-06-27,2.8346
2005-06-28,-1.3017
2005-06-29,-1.474
2005-06-30,0.0
2005-07-01,0.4724
2005-07-05,1.8809
2005-07-06,1.3846
2005-07-07,-1.5175
2005-07-08,0.077
2005-07-11,3.0793
2005-07-12,2.5392
2005-07-13,-1.3838
2005-07-14,-0.517
2005-07-15,-0.3341
2005-07-18,-0.6331
2005-07-19,0.8996
2005-07-20,4.3091
2005-07-21,1.3533
2005-07-22,-1.6162999999999998
2005-07-25,1.1429
2005-07-26,-3.2486
2005-07-27,-1.2409
2005-07-28,0.2956
2005-07-29,-0.2211
2005-08-01,1.034
2005-08-02,1.0234
2005-08-03,3.4732
2005-08-04,-13.7762
2005-08-05,3.8118
2005-08-08,2.8125
2005-08-09,1.7477
2005-08-10,-0.6721
2005-08-11,1.6541000000000001
2005-08-12,0.8136
2005-08-15,1.6141
2005-08-16,1.083
2005-08-17,0.7857
2005-08-18,0.3544
2005-08-19,1.2006000000000001
2005-08-22,-2.2331
2005-08-23,1.3562
2005-08-24,0.3521
2005-08-25,2.6667
2005-08-26,1.8455
2005-08-29,0.604
2005-08-30,-0.467
2005-08-31,1.2735
2005-09-01,4.1693999999999996
2005-09-02,0.6989
2005-09-06,-2.2082
2005-09-07,-4.0645
2005-09-08,-2.421
2005-09-09,3.9972
2005-09-12,0.4639
2005-09-13,-4.8153
2005-09-14,-1.8711
2005-09-15,0.2825
2005-09-16,-4.0141
2005-09-19,-1.1739
2005-09-20,1.1136
2005-09-21,-1.7621
2005-09-22,-1.4948000000000001
2005-09-23,0.1517
2005-09-26,0.7576
2005-09-27,0.6015
2005-09-28,-0.5232
2005-09-29,-2.3291
2005-09-30,1.1538
2005-10-03,-0.6844
2005-10-04,1.072
2005-10-05,-2.5
2005-10-06,-1.3209
2005-10-07,-0.7874
2005-10-10,-0.7937
2005-10-11,-0.4
2005-10-12,-13.012
2005-10-13,-1.4774
2005-10-14,7.7788
2005-10-17,-1.7391
2005-10-18,-0.354
2005-10-19,-1.5986
2005-10-20,-0.1805
2005-10-21,3.9783
2005-10-24,6.1739
2005-10-25,1.3104
2005-10-26,1.0509
2005-10-27,0.96
2005-10-28,-0.3962
2005-10-31,2.2275
2005-11-01,0.2335
2005-11-02,0.6988
2005-11-03,-2.3901
2005-11-04,-1.3033000000000001
2005-11-07,-2.9212
2005-11-08,7.5845
2005-11-09,0.0
2005-11-10,-1.2261
2005-11-11,0.3103
2005-11-14,1.7788
2005-11-15,-1.0638
2005-11-16,0.0
2005-11-17,0.384
2005-11-18,1.3772
2005-11-21,3.5472
2005-11-22,-0.8746
2005-11-23,-1.1764999999999999
2005-11-25,0.0744
2005-11-28,-0.3717
2005-11-29,0.2239
2005-11-30,-1.3403
2005-12-01,0.7547
2005-12-02,4.0449
2005-12-05,-1.5119
2005-12-06,-0.0731
2005-12-07,1.0241
2005-12-08,-0.4345
2005-12-09,-2.9091
2005-12-12,2.3970000000000002
2005-12-13,1.9750999999999999
2005-12-14,2.2237999999999998
2005-12-15,1.6139999999999999
2005-12-16,2.2445
2005-12-19,0.8443
2005-12-20,0.0
2005-12-21,3.6169000000000002
2005-12-22,-1.2282
2005-12-23,-2.1597
2005-12-27,-1.4047
2005-12-28,0.0678
2005-12-29,-1.0169
2005-12-30,0.6849
2006-01-03,1.7006999999999999
2006-01-04,-1.0702
2006-01-05,9.1954
2006-01-06,5.7585
2006-01-09,4.8009
2006-01-10,-0.2235
2006-01-11,0.5039
2006-01-12,-2.6184
2006-01-13,1.8879000000000001
2006-01-17,2.8074
2006-01-18,-1.6383999999999999
2006-01-19,0.2776
2006-01-20,-1.8826
2006-01-23,0.9029
2006-01-24,-1.9016
2006-01-25,-3.6773
2006-01-26,2.5155
2006-01-27,-2.8868
2006-01-30,-1.9024999999999999
2006-01-31,0.5455
2006-02-01,6.088
2006-02-02,5.625
2006-02-03,-2.6358
2006-02-06,-5.1934
2006-02-07,0.2914
2006-02-08,-2.2661
2006-02-09,1.7835999999999999
2006-02-10,-2.5701
2006-02-13,0.5995
2006-02-14,1.3111
2006-02-15,-2.7058999999999997
2006-02-16,-3.2044
2006-02-17,0.3123
2006-02-21,2.5529
2006-02-22,2.4287
2006-02-23,-0.7113
2006-02-24,11.5821
2006-02-27,0.6421
2006-02-28,-15.4705
2006-03-01,-2.327
2006-03-02,2.9619999999999997
2006-03-03,-2.3139
2006-03-06,-1.8566
2006-03-07,-4.6314
2006-03-08,-0.7524
2006-03-09,2.1365
2006-03-10,2.6991
2006-03-13,-3.6794000000000002
2006-03-14,-0.3411
2006-03-15,0.0
2006-03-16,-0.616
2006-03-17,0.6198
2006-03-20,1.7112
2006-03-21,2.6917999999999997
2006-03-22,-2.0315
2006-03-23,0.4682
2006-03-24,0.8655
2006-03-27,2.0462
2006-03-28,-1.6171
2006-03-29,-1.7094
2006-03-30,2.2742
2006-03-31,0.7194
2006-04-03,8.6364
2006-04-04,5.8577
2006-04-05,4.0655
2006-04-06,7.2708
2006-04-07,0.0
2006-04-10,-3.3637
2006-04-11,-2.8527
2006-04-12,0.9159
2006-04-13,1.8687
2006-04-17,12.8407
2006-04-18,6.6883
2006-04-19,-2.0461
2006-04-20,-0.3111
2006-04-21,0.2675
2006-04-24,-1.245
2006-04-25,-2.3863
2006-04-26,-0.2306
2006-04-27,11.8354
2006-04-28,4.0926
2006-05-01,-4.4877
2006-05-02,0.6237
2006-05-03,-2.1488
2006-05-04,2.7027
2006-05-05,2.2204
2006-05-08,-0.1207
2006-05-09,-4.4704
2006-05-10,2.4874
2006-05-11,4.2781
2006-05-12,7.1006
2006-05-15,9.7238
2006-05-16,4.666
2006-05-17,-8.4028
2006-05-18,-5.112
2006-05-19,5.9041
2006-05-22,-5.7143
2006-05-23,0.1109
2006-05-24,-4.7619
2006-05-25,6.0078
2006-05-26,0.2925
2006-05-30,2.1874000000000002
2006-05-31,-2.3903
2006-06-01,0.8041
2006-06-02,-1.3778000000000001
2006-06-05,-1.1029
2006-06-06,-7.0632
2006-06-07,4.68
2006-06-08,-7.9862
2006-06-09,-1.3704
2006-06-12,-3.9158
2006-06-13,-13.4093
2006-06-14,3.998
2006-06-15,9.6837
2006-06-16,-3.7267
2006-06-19,-7.6037
2006-06-20,5.7855
2006-06-21,-1.6973
2006-06-22,-2.6859
2006-06-23,1.2814
2006-06-26,-0.7786
2006-06-27,-1.6675
2006-06-28,-1.197
2006-06-29,6.4614
2006-06-30,3.0346
2006-07-03,1.0124
2006-07-05,1.7311999999999999
2006-07-06,4.9261
2006-07-07,-9.9445
2006-07-10,-6.2559000000000005
2006-07-11,0.6067
2006-07-12,2.6131
2006-07-13,-4.9951
2006-07-14,-0.5155
2006-07-17,-1.0363
2006-07-18,1.8848
2006-07-19,8.6845
2006-07-20,-5.9102
2006-07-21,-1.3065
2006-07-24,6.4155
2006-07-25,-1.1962
2006-07-26,-1.7433
2006-07-27,-3.105
2006-07-28,1.2208
2006-07-31,4.8241
2006-08-01,-3.0201
2006-08-02,2.0267
2006-08-03,-0.7752
2006-08-04,1.3184
2006-08-07,1.1566
2006-08-08,-25.9171
2006-08-09,-6.045
2006-08-10,-3.4223
2006-08-11,1.9135
2006-08-14,-3.6856999999999998
2006-08-15,2.8159
2006-08-16,1.4747
2006-08-17,1.2457
2006-08-18,-0.7519
2006-08-21,0.4821
2006-08-22,5.5517
2006-08-23,1.2338
2006-08-24,-1.9243000000000001
2006-08-25,-1.6351
2006-08-28,0.6649
2006-08-29,-0.7926
2006-08-30,-1.4647000000000001
2006-08-31,-0.6081
2006-09-01,0.2719
2006-09-05,0.339
2006-09-06,-2.7027
2006-09-07,-0.8333
2006-09-08,-0.3501
2006-09-11,-0.4216
2006-09-12,1.5526
2006-09-13,-0.6254
2006-09-14,0.2098
2006-09-15,3.9079
2006-09-18,-0.8059
2006-09-19,-2.8436
2006-09-20,-1.6724999999999999
2006-09-21,2.7640000000000002
2006-09-22,-0.6207
2006-09-25,-2.6371
2006-09-26,-1.3542
2006-09-27,-2.8179
2006-09-28,0.4461
2006-09-29,-0.9623
2006-10-02,-2.0179
2006-10-03,1.2204
2006-10-04,0.9043
2006-10-05,0.0
2006-10-06,-0.224
2006-10-09,0.2246
2006-10-10,-0.3734
2006-10-11,-0.2999
2006-10-12,-0.3759
2006-10-13,-1.283
2006-10-16,-1.9878
2006-10-17,2.8861
2006-10-18,-0.3033
2006-10-19,0.6844
2006-10-20,-0.6798
2006-10-23,-0.5323
2006-10-24,-0.7645
2006-10-25,0.077
2006-10-26,-1.6166
2006-10-27,2.3474
2006-10-30,1.0703
2006-10-31,0.8321
2006-11-01,-0.6002
2006-11-02,0.0
2006-11-03,2.717
2006-11-06,5.5841
2006-11-07,-0.9743
2006-11-08,0.5446
2006-11-09,1.4153
2006-11-10,0.4135
2006-11-13,7.0693
2006-11-14,0.1923
2006-11-15,3.007
2006-11-16,-0.7453
2006-11-17,-0.1252
2006-11-20,0.1253
2006-11-21,6.5081
2006-11-22,2.1739
2006-11-24,0.6325
2006-11-27,-3.2571
2006-11-28,-0.2953
2006-11-29,2.4289
2006-11-30,1.2146
2006-12-01,-1.3143
2006-12-04,1.1581
2006-12-05,1.1448
2006-12-06,4.0181
2006-12-07,-2.3939
2006-12-08,-0.8919
2006-12-11,-1.3498
2006-12-12,-5.3022
2006-12-13,-2.8898
2006-12-14,0.062
2006-12-15,-0.6196
2006-12-18,0.5611
2006-12-19,2.2009
2006-12-20,0.455
2006-12-21,0.0
2006-12-22,0.0604
2006-12-26,3.0175
2006-12-27,0.7616
2006-12-28,-0.2907
2006-12-29,-0.4665
2007-01-03,1.8161
2007-01-04,-1.2083
2007-01-05,0.5242
2007-01-08,-0.8691
2007-01-09,-3.5652
2007-01-10,1.6364
2007-01-11,2.1459
2007-01-12,-0.583
2007-01-16,-1.4093
2007-01-17,0.3574
2007-01-18,-3.3234
2007-01-19,-1.1663999999999999
2007-01-22,-1.8634
2007-01-23,2.0253
2007-01-24,0.4963
2007-01-25,1.4815
2007-01-26,0.7299
2007-01-29,-0.3019
2007-01-30,2.1805
2007-01-31,0.652
2007-02-01,1.0601
2007-02-02,0.9907
2007-02-05,-0.0577
2007-02-06,-0.1155
2007-02-07,0.578
2007-02-08,0.2299
2007-02-09,1.7774999999999999
2007-02-12,-1.4085
2007-02-13,0.0571
2007-02-14,1.542
2007-02-15,0.5062
2007-02-16,-0.4477
2007-02-20,0.7307
2007-02-21,0.5022
2007-02-22,-2.4431
2007-02-23,1.2521
2007-02-26,-0.2248
2007-02-27,-9.8592
2007-02-28,1.5625
2007-03-01,-1.3538000000000001
2007-03-02,-4.1173
2007-03-05,-5.4652
2007-03-06,3.0282
2007-03-07,0.668
2007-03-08,-0.7299
2007-03-09,-0.4011
2007-03-12,0.4698
2007-03-13,-3.8744
2007-03-14,-0.5559
2007-03-15,18.1691
2007-03-16,-1.9515
2007-03-19,1.0253
2007-03-20,-1.6716
2007-03-21,0.1821
2007-03-22,-0.303
2007-03-23,2.7356
2007-03-26,-0.0592
2007-03-27,-0.5329
2007-03-28,-1.9048
2007-03-29,-0.7282
2007-03-30,-0.8557
2007-04-02,-2.651
2007-04-03,0.8233
2007-04-04,1.7588
2007-04-05,-0.6173
2007-04-09,-0.4969
2007-04-10,1.9975
2007-04-11,1.7136
2007-04-12,4.994
2007-04-13,-0.2292
2007-04-16,1.0339
2007-04-17,-2.2172
2007-04-18,-2.0349
2007-04-19,-1.4243000000000001
2007-04-20,-0.7827
2007-04-23,-0.4854
2007-04-24,-0.9756
2007-04-25,0.431
2007-04-26,-0.1226
2007-04-27,1.2277
2007-04-30,-2.3651
2007-05-01,0.0621
2007-05-02,0.3724
2007-05-03,4.9474
2007-05-04,-0.7071
2007-05-07,-0.8902
2007-05-08,2.3353
2007-05-09,-0.2926
2007-05-10,1.4671
2007-05-11,5.8415
2007-05-14,4.0984
2007-05-15,-0.7874
2007-05-16,-1.0053
2007-05-17,-2.2448
2007-05-18,-0.1093
2007-05-21,3.9409
2007-05-22,-1.9484
2007-05-23,-3.3835
2007-05-24,-2.5014
2007-05-25,1.8814
2007-05-29,1.8467
2007-05-30,-0.5495
2007-05-31,1.9889999999999999
2007-06-01,-0.2167
2007-06-04,-2.5516
2007-06-05,-1.9499
2007-06-06,0.1705
2007-06-07,-3.7436
2007-06-08,1.2375
2007-06-11,0.291
2007-06-12,-0.058
2007-06-13,1.8002
2007-06-14,1.255
2007-06-15,0.8451
2007-06-18,-0.5028
2007-06-19,2.3021
2007-06-20,-1.2623
2007-06-21,0.1112
2007-06-22,0.4997
2007-06-25,3.0939
2007-06-26,-1.3397999999999999
2007-06-27,-0.3802
2007-06-28,-1.036
2007-06-29,4.7383
2007-07-02,3.6297
2007-07-03,6.0914
2007-07-05,-1.9139
2007-07-06,-0.9268
2007-07-09,-1.5263
2007-07-10,-1.15
2007-07-11,0.4047
2007-07-12,4.534
2007-07-13,-1.3012000000000001
2007-07-16,-3.8086
2007-07-17,2.2843
2007-07-18,-4.7643
2007-07-19,0.6253
2007-07-20,0.2071
2007-07-23,0.4651
2007-07-24,-0.4115
2007-07-25,-1.7045
2007-07-26,-2.3647
2007-07-27,-1.2379
2007-07-30,-0.109
2007-07-31,0.7092
2007-08-01,-0.2709
2007-08-02,-0.7061
2007-08-03,-0.9847
2007-08-06,-0.8287
2007-08-07,4.234
2007-08-08,6.3602
2007-08-09,-2.9648
2007-08-10,-10.668
2007-08-13,-4.2899
2007-08-14,-0.5451
2007-08-15,2.0705999999999998
2007-08-16,0.4177
2007-08-17,4.2187
2007-08-20,0.5701
2007-08-21,1.4739
2007-08-22,-0.3352
2007-08-23,-0.1682
2007-08-24,1.0107
2007-08-27,-1.9455
2007-08-28,-3.458
2007-08-29,0.411
2007-08-30,-0.2339
2007-08-31,0.4689
2007-09-04,-0.8168
2007-09-05,0.5882
2007-09-06,-1.1111
2007-09-07,-4.4944
2007-09-10,-0.8669
2007-09-11,-1.3117
2007-09-12,1.2025000000000001
2007-09-13,0.4378
2007-09-14,-0.5604
2007-09-17,-0.5636
2007-09-18,0.6927
2007-09-19,6.9418
2007-09-20,2.6901
2007-09-21,0.2278
2007-09-24,-1.1364
2007-09-25,0.1724
2007-09-26,13.3104
2007-09-27,1.9747
2007-09-28,-3.8729
2007-10-01,6.5599
2007-10-02,-1.5027
2007-10-03,0.6398
2007-10-04,-2.2494
2007-10-05,4.052
2007-10-08,-0.3365
2007-10-09,-0.7236
2007-10-10,1.312
2007-10-11,5.8034
2007-10-12,-0.272
2007-10-15,-7.0455
2007-10-16,-0.6357
2007-10-17,0.1476
2007-10-18,3.7838000000000003
2007-10-19,3.6932
2007-10-22,0.4566
2007-10-23,4.1364
2007-10-24,-5.5870999999999995
2007-10-25,-0.6935
2007-10-26,1.6294
2007-10-29,0.0458
2007-10-30,0.2747
2007-10-31,1.7808000000000002
2007-11-01,-1.7497
2007-11-02,1.9178
2007-11-05,-2.1953
2007-11-06,-0.5039
2007-11-07,-1.5192999999999999
2007-11-08,3.9737999999999998
2007-11-09,-1.0342
2007-11-12,0.7724
2007-11-13,-4.9594000000000005
2007-11-14,-0.1423
2007-11-15,-6.7933
2007-11-16,-2.1407
2007-11-19,-7.8646
2007-11-20,5.3703
2007-11-21,-1.073
2007-11-23,-1.4642
2007-11-26,0.9906
2007-11-27,0.5995
2007-11-28,6.7172
2007-11-29,-0.8122
2007-11-30,4.8106
2007-12-03,-5.1758
2007-12-04,-0.7209
2007-12-05,3.3195
2007-12-06,0.4016
2007-12-07,-1.4
2007-12-10,0.4057
2007-12-11,-3.0808
2007-12-12,-0.5732
2007-12-13,-4.4549
2007-12-14,2.0296
2007-12-17,-1.8817
2007-12-18,3.1233
2007-12-19,0.797
2007-12-20,0.4217
2007-12-21,-1.0499
2007-12-24,2.1751
2007-12-26,0.9346
2007-12-27,-3.6008
2007-12-28,-4.1622
2007-12-31,0.3341
2008-01-02,1.2764
2008-01-03,-0.274
2008-01-04,-1.044
2008-01-07,1.6101999999999999
2008-01-08,-4.5355
2008-01-09,-1.4883
2008-01-10,3.0796
2008-01-11,-2.2548
2008-01-14,2.7682
2008-01-15,-3.4792
2008-01-16,2.6163
2008-01-17,-7.3088
2008-01-18,6.2347
2008-01-22,-5.5236
2008-01-23,0.9135
2008-01-24,8.5094
2008-01-25,1.2236
2008-01-28,-0.9341
2008-01-29,0.6656
2008-01-30,1.2121
2008-01-31,-3.2118
2008-02-01,3.3746
2008-02-04,3.3731999999999998
2008-02-05,-6.8421
2008-02-06,1.2429000000000001
2008-02-07,-0.5022
2008-02-08,0.9534
2008-02-11,-0.3889
2008-02-12,-2.2867
2008-02-13,2.226
2008-02-14,2.2334
2008-02-15,-0.8192
2008-02-19,2.6982
2008-02-20,0.4826
2008-02-21,-0.7471
2008-02-22,-0.9677
2008-02-25,-3.3116
2008-02-26,3.8181000000000003
2008-02-27,-1.298
2008-02-28,0.2192
2008-02-29,-0.7654
2008-03-03,1.3774
2008-03-04,-7.8261
2008-03-05,0.4127
2008-03-06,-2.4074999999999998
2008-03-07,2.2262
2008-03-10,0.6474
2008-03-11,3.3333
2008-03-12,5.3198
2008-03-13,3.7077
2008-03-14,-6.7876
2008-03-17,-2.6681
2008-03-18,-0.2284
2008-03-19,-3.6634
2008-03-20,3.981
2008-03-24,0.2857
2008-03-25,-0.2279
2008-03-26,-2.3415
2008-03-27,-0.9357
2008-03-28,0.1181
2008-03-31,-4.1863
2008-04-01,5.3538
2008-04-02,0.5257
2008-04-03,-0.4648
2008-04-04,0.8173
2008-04-07,0.0
2008-04-08,-0.7528
2008-04-09,-2.8005
2008-04-10,1.9207999999999998
2008-04-11,-2.6502
2008-04-14,1.8754
2008-04-15,0.8907
2008-04-16,1.1772
2008-04-17,1.8615
2008-04-18,-0.0571
2008-04-21,0.2286
2008-04-22,-0.5701
2008-04-23,0.7454
2008-04-24,1.0245
2008-04-25,1.1268
2008-04-28,-0.2786
2008-04-29,0.2793
2008-04-30,2.507
2008-05-01,-2.1739
2008-05-02,0.0
2008-05-05,1.2222
2008-05-06,-1.1526
2008-05-07,-0.3887
2008-05-08,0.223
2008-05-09,0.0556
2008-05-12,0.2779
2008-05-13,0.3326
2008-05-14,0.2762
2008-05-15,3.7466
2008-05-16,1.2215
2008-05-19,1.9937
2008-05-20,1.0802
2008-05-21,0.0509
2008-05-22,1.7294
2008-05-23,-1.7
2008-05-27,1.5259
2008-05-28,-0.501
2008-05-29,2.6687
2008-05-30,-3.5311
2008-06-02,-2.8978
2008-06-03,-2.4084
2008-06-04,0.5365
2008-06-05,3.9488
2008-06-06,-3.0801
2008-06-09,-3.0191
2008-06-10,-2.5669
2008-06-11,0.1121
2008-06-12,2.2396
2008-06-13,0.3834
2008-06-16,-0.1637
2008-06-17,4.3169
2008-06-18,0.5762
2008-06-19,-0.1042
2008-06-20,-0.2607
2008-06-23,-0.6273
2008-06-24,-0.6312
2008-06-25,0.9529
2008-06-26,-1.678
2008-06-27,-1.5467
2008-06-30,-0.7584
2008-07-01,-1.2009
2008-07-02,-1.4917
2008-07-03,-3.309
2008-07-07,-3.7123
2008-07-08,3.7952
2008-07-09,-4.527
2008-07-10,0.6687
2008-07-11,5.5556
2008-07-14,-1.8879000000000001
2008-07-15,-4.3149
2008-07-16,0.3047
2008-07-17,-0.729
2008-07-18,0.5508
2008-07-21,1.0956
2008-07-22,2.2276
2008-07-23,-1.3545
2008-07-24,-2.209
2008-07-25,-5.3114
2008-07-28,-4.5132
2008-07-29,-1.6205
2008-07-30,-0.8236
2008-07-31,-0.2768
2008-08-01,1.7349
2008-08-04,-1.0914
2008-08-05,0.0
2008-08-06,4.2759
2008-08-07,-19.9735
2008-08-08,0.2479
2008-08-11,-2.8853999999999997
2008-08-12,0.1698
2008-08-13,2.3729
2008-08-14,1.8212000000000002
2008-08-15,-0.9756
2008-08-18,-0.4926
2008-08-19,0.165
2008-08-20,-0.9061
2008-08-21,-1.0806
2008-08-22,0.9244
2008-08-25,-2.4979
2008-08-26,-4.3553
2008-08-27,-0.3571
2008-08-28,-0.1792
2008-08-29,-0.8079
2008-09-02,-2.3529
2008-09-03,-3.8925
2008-09-04,-3.8573
2008-09-05,3.009
2008-09-08,2.7264
2008-09-09,-1.4218
2008-09-10,3.2692
2008-09-11,-0.2793
2008-09-12,4.6685
2008-09-15,-3.3898
2008-09-16,2.0314
2008-09-17,-0.4525
2008-09-18,4.0909
2008-09-19,8.9956
2008-09-22,-2.0833
2008-09-23,-2.6187
2008-09-24,1.0084
2008-09-25,-4.0765
2008-09-26,-6.418
2008-09-29,-15.9407
2008-09-30,1.4333
2008-10-01,-1.9565000000000001
2008-10-02,2.1064
2008-10-03,4.2345
2008-10-06,-1.875
2008-10-07,-0.3171
2008-10-08,-2.8767
2008-10-09,-6.7982
2008-10-10,0.4706
2008-10-13,6.5574
2008-10-14,-3.2967
2008-10-15,0.1136
2008-10-16,-3.8593
2008-10-17,-0.2361
2008-10-20,-1.3018
2008-10-21,0.0
2008-10-22,-2.2782
2008-10-23,-6.2577
2008-10-24,-8.377
2008-10-27,1.0
2008-10-28,-10.8911
2008-10-29,-0.9524
2008-10-30,4.1667
2008-10-31,8.461500000000001
2008-11-03,3.5461
2008-11-04,0.8219
2008-11-05,-10.7337
2008-11-06,-5.4795
2008-11-07,10.467
2008-11-10,-1.312
2008-11-11,-3.9882
2008-11-12,-0.9231
2008-11-13,-1.8634
2008-11-14,7.5949
2008-11-17,-4.4118
2008-11-18,3.0769
2008-11-19,-1.4925
2008-11-20,-5.9091000000000005
2008-11-21,2.2544
2008-11-24,-0.7874
2008-11-25,0.1587
2008-11-26,6.8146
2008-11-28,4.451
2008-12-01,-2.6989
2008-12-02,-1.8978000000000002
2008-12-03,1.4881
2008-12-04,-1.6129
2008-12-05,-0.149
2008-12-08,2.2388
2008-12-09,0.0
2008-12-10,-0.7299
2008-12-11,0.2941
2008-12-12,1.3195999999999999
2008-12-15,-0.7236
2008-12-16,-3.9359
2008-12-17,-5.9181
2008-12-18,1.7742
2008-12-19,-0.1585
2008-12-22,-1.9048
2008-12-23,2.589
2008-12-24,-0.1577
2008-12-26,2.5276
2008-12-29,-2.0031
2008-12-30,-1.5723
2008-12-31,-1.5974
2009-01-02,5.8442
2009-01-05,1.8405
2009-01-06,-1.3554
2009-01-07,0.3053
2009-01-08,4.2618
2009-01-09,0.0
2009-01-12,-2.1898
2009-01-13,-3.2836
2009-01-14,-0.463
2009-01-15,1.7054
2009-01-16,-0.9146
2009-01-20,-0.7692
2009-01-21,0.0
2009-01-22,-0.6202
2009-01-23,1.248
2009-01-26,-0.4622
2009-01-27,0.6192
2009-01-28,0.7692
2009-01-29,2.2901
2009-01-30,-2.0896
2009-02-02,-2.1341
2009-02-03,1.2461
2009-02-04,0.1538
2009-02-05,-0.1536
2009-02-06,3.6923
2009-02-09,-0.5935
2009-02-10,3.7313
2009-02-11,2.5899
2009-02-12,0.2805
2009-02-13,0.0
