ticker,UCBI US Equity
2002-07-09,-0.7249
2002-07-10,1.3213
2002-07-11,0.3089
2002-07-12,-1.6078999999999999
2002-07-15,0.3129
2002-07-16,-0.2773
2002-07-17,1.0428
2002-07-18,-1.3072
2002-07-19,-1.6731
2002-07-22,-1.5243
2002-07-23,-1.7279
2002-07-24,-3.8462
2002-07-25,-2.819
2002-07-26,1.568
2002-07-29,2.2771
2002-07-30,-0.3396
2002-07-31,-2.5747999999999998
2002-08-01,-2.2192
2002-08-02,-2.3014
2002-08-05,1.3426
2002-08-06,6.3027
2002-08-07,-1.8127
2002-08-08,1.1538
2002-08-09,-2.8517
2002-08-12,1.7612999999999999
2002-08-13,-1.3462
2002-08-14,1.9493
2002-08-15,-2.1033
2002-08-16,2.3437
2002-08-19,1.3359
2002-08-20,-2.0716
2002-08-21,1.5385
2002-08-22,-0.1894
2002-08-23,-5.7684999999999995
2002-08-26,3.4233000000000002
2002-08-27,-1.5575999999999999
2002-08-28,-0.7911
2002-08-29,0.9569
2002-08-30,-1.1453
2002-09-03,-2.6768
2002-09-04,2.422
2002-09-05,-2.0842
2002-09-06,2.9472
2002-09-09,0.3579
2002-09-10,1.0301
2002-09-11,0.5882
2002-09-12,-1.3548
2002-09-13,1.9809999999999999
2002-09-16,-0.5051
2002-09-17,0.7419
2002-09-18,-3.1008
2002-09-19,-3.0
2002-09-20,0.2062
2002-09-23,-1.893
2002-09-24,-0.3356
2002-09-25,-0.463
2002-09-26,-0.2114
2002-09-27,0.8475
2002-09-30,2.1008
2002-10-01,-2.8807
2002-10-02,-5.4237
2002-10-03,-1.8369
2002-10-04,1.0452
2002-10-07,-0.944
2002-10-08,2.3262
2002-10-09,-2.6298
2002-10-10,4.119
2002-10-11,1.978
2002-10-14,3.1471
2002-10-15,3.0082
2002-10-16,0.6491
2002-10-17,1.4913
2002-10-18,3.4154
2002-10-21,0.9985
2002-10-22,1.9011
2002-10-23,-0.2239
2002-10-24,-4.6372
2002-10-25,2.7451
2002-10-28,-2.8626
2002-10-29,-1.9646
2002-10-30,-2.3246
2002-10-31,-3.7340999999999998
2002-11-01,2.3018
2002-11-04,2.0
2002-11-05,2.1242
2002-11-06,1.0
2002-11-07,-3.1683
2002-11-08,-0.2045
2002-11-11,-0.5738
2002-11-12,3.8335
2002-11-13,-0.7543
2002-11-14,3.96
2002-11-15,-1.1928
2002-11-18,-2.0639
2002-11-19,-3.1412
2002-11-20,2.9557
2002-11-21,0.0399
2002-11-22,-0.1196
2002-11-25,0.0
2002-11-26,-0.0399
2002-11-27,0.3872
2002-11-29,-0.2267
2002-12-02,0.2391
2002-12-03,-0.9463
2002-12-04,0.3532
2002-12-05,-0.2
2002-12-06,2.2044
2002-12-09,-1.9607999999999999
2002-12-10,1.2
2002-12-11,1.7391
2002-12-12,0.2428
2002-12-13,-2.8749000000000002
2002-12-16,2.36
2002-12-17,1.5631
2002-12-18,-3.6936999999999998
2002-12-19,2.2773
2002-12-20,1.7578
2002-12-23,1.7274
2002-12-24,0.0
2002-12-26,-2.3019
2002-12-27,-3.4375999999999998
2002-12-30,-1.6
2002-12-31,-0.935
2003-01-02,5.0472
2003-01-03,-3.2031
2003-01-06,1.9774
2003-01-07,-1.662
2003-01-08,0.0
2003-01-09,1.8109
2003-01-10,-0.1976
2003-01-13,0.0
2003-01-14,0.5545
2003-01-15,4.0567
2003-01-16,-3.4065
2003-01-17,-1.058
2003-01-21,0.5941
2003-01-22,-1.9291
2003-01-23,2.1236
2003-01-24,-4.4774
2003-01-27,0.0
2003-01-28,1.8519
2003-01-29,0.404
2003-01-30,-1.328
2003-01-31,0.6933
2003-02-03,-1.5391
2003-02-04,-0.0823
2003-02-05,-0.4529
2003-02-06,0.0827
2003-02-07,0.2479
2003-02-10,-0.8244
2003-02-11,-3.8653
2003-02-12,-1.9888
2003-02-13,-1.4998
2003-02-14,1.0748
2003-02-18,6.2871
2003-02-19,-3.2473
2003-02-20,0.8186
2003-02-21,2.5641
2003-02-24,-3.7083
2003-02-25,3.2021
2003-02-26,-0.7128
2003-02-27,0.8868
2003-02-28,-0.1674
2003-03-03,-0.6289
2003-03-04,1.0127
2003-03-05,-0.1295
2003-03-06,-1.2924
2003-03-07,0.0
2003-03-10,-0.3814
2003-03-11,1.4462
2003-03-12,-1.153
2003-03-13,0.1277
2003-03-14,0.0
2003-03-17,1.1475
2003-03-18,-1.1807
2003-03-19,-0.0808
2003-03-20,1.8723
2003-03-21,0.3342
2003-03-24,0.0416
2003-03-25,-0.1248
2003-03-26,-0.8333
2003-03-27,0.7563
2003-03-28,-0.1251
2003-03-31,-3.7578
2003-04-01,4.5119
2003-04-02,1.9095
2003-04-03,-0.4073
2003-04-04,-0.8957
2003-04-07,2.4308
2003-04-08,-1.2893
2003-04-09,-0.4082
2003-04-10,1.1066
2003-04-11,-0.6891
2003-04-14,0.7755
2003-04-15,-0.0405
2003-04-16,-0.4052
2003-04-17,0.6509
2003-04-21,-0.2021
2003-04-22,0.9721
2003-04-23,0.4813
2003-04-24,-0.1557
2003-04-25,-0.044
2003-04-28,0.2
2003-04-29,-0.1996
2003-04-30,1.28
2003-05-01,0.079
2003-05-02,2.9992
2003-05-05,-2.3372
2003-05-06,0.1177
2003-05-07,-1.1324
2003-05-08,0.1942
2003-05-09,2.7294
2003-05-12,0.1155
2003-05-13,-0.2692
2003-05-14,-0.5785
2003-05-15,0.8534
2003-05-16,-1.1538
2003-05-19,0.0778
2003-05-20,0.0
2003-05-21,-0.9331
2003-05-22,0.471
2003-05-23,0.0
2003-05-27,0.5469
2003-05-28,0.9713
2003-05-29,1.1158
2003-05-30,-0.0381
2003-06-02,-0.9136
2003-06-03,1.2294
2003-06-04,0.5693
2003-06-05,1.0943
2003-06-06,-1.5304
2003-06-09,-2.3503
2003-06-10,0.9317
2003-06-11,-0.0423
2003-06-12,0.1385
2003-06-13,-0.8092
2003-06-16,1.0101
2003-06-17,-0.5
2003-06-18,-1.0475
2003-06-19,-2.2188
2003-06-20,0.2357
2003-06-23,-1.5145
2003-06-24,1.7402
2003-06-25,-0.5171
2003-06-26,3.3186999999999998
2003-06-27,-1.3893
2003-06-30,-1.9662
2003-07-01,3.5629
2003-07-02,0.4639
2003-07-03,-3.2705
2003-07-07,3.4208
2003-07-08,3.0385
2003-07-09,-1.0862
2003-07-10,-1.1283
2003-07-11,1.145
2003-07-14,0.9811
2003-07-15,0.8969
2003-07-16,1.8519
2003-07-17,-1.8182
2003-07-18,1.8519
2003-07-21,-0.3636
2003-07-22,2.0073
2003-07-23,-0.1431
2003-07-24,1.0391
2003-07-25,1.5957
2003-07-28,-2.7574
2003-07-29,1.005
2003-07-30,1.5991
2003-07-31,2.0637
2003-08-01,-6.1686
2003-08-04,-1.0226
2003-08-05,2.0664
2003-08-06,-1.8437999999999999
2003-08-07,3.0939
2003-08-08,-2.5009
2003-08-11,2.3452
2003-08-12,1.647
2003-08-13,-0.1761
2003-08-14,5.3282
2003-08-15,-6.1977
2003-08-18,3.5714
2003-08-19,2.7241
2003-08-20,0.5371
2003-08-21,0.1002
2003-08-22,-4.9366
2003-08-25,1.5789
2003-08-26,-3.6269
2003-08-27,1.3262
2003-08-28,-0.4599
2003-08-29,-1.5636
2003-09-02,3.6101
2003-09-03,-0.2439
2003-09-04,-0.5239
2003-09-05,-2.2121
2003-09-08,1.4363000000000001
2003-09-09,-1.1681
2003-09-10,-0.9277
2003-09-11,-1.5762
2003-09-12,0.9945
2003-09-15,2.4435000000000002
2003-09-16,3.2396
2003-09-17,-3.3103
2003-09-18,0.7489
2003-09-19,2.4779
2003-09-22,-1.7617
2003-09-23,-1.1955
2003-09-24,-0.6762
2003-09-25,-0.3941
2003-09-26,-0.4317
2003-09-29,1.9146999999999998
2003-09-30,-1.7724
2003-10-01,4.3306000000000004
2003-10-02,0.3113
2003-10-03,-2.0345
2003-10-06,2.9567
2003-10-07,0.1026
2003-10-08,0.0683
2003-10-09,-0.1706
2003-10-10,-3.453
2003-10-13,2.4752
2003-10-14,4.5302
2003-10-15,-1.157
2003-10-16,-0.0334
2003-10-17,-1.4386
2003-10-20,0.7128
2003-10-21,1.483
2003-10-22,-0.1661
2003-10-23,-0.1996
2003-10-24,0.0
2003-10-27,0.7333
2003-10-28,0.4302
2003-10-29,4.1153
2003-10-30,-0.3766
2003-10-31,0.8577
2003-11-03,-0.0945
2003-11-04,1.7654
2003-11-05,0.062
2003-11-06,0.4644
2003-11-07,0.1233
2003-11-10,0.0616
2003-11-11,0.6152
2003-11-12,1.2534
2003-11-13,3.7742
2003-11-14,-0.899
2003-11-17,0.9953
2003-11-18,-4.7965
2003-11-19,3.0229
2003-11-20,-2.6675
2003-11-21,2.162
2003-11-24,2.3845
2003-11-25,0.5531
2003-11-26,-3.3295
2003-11-28,1.4975
2003-12-01,-0.6492
2003-12-02,0.1782
2003-12-03,-3.3501
2003-12-04,2.3313
2003-12-05,-1.1091
2003-12-08,1.2125
2003-12-09,-0.8985
2003-12-10,-2.5083
2003-12-11,5.6262
2003-12-12,0.4412
2003-12-15,-4.0703
2003-12-16,3.7851
2003-12-17,0.0
2003-12-18,-0.8824
2003-12-19,0.5935
2003-12-22,-4.4248
2003-12-23,4.3519
2003-12-24,-0.0887
2003-12-26,1.6578
2003-12-29,1.3978
2003-12-30,0.0574
2003-12-31,-5.6544
2004-01-02,1.0648
2004-01-05,2.3179
2004-01-06,-2.0271
2004-01-07,1.4985
2004-01-08,1.0059
2004-01-09,-2.1675
2004-01-12,2.2455
2004-01-13,-1.2299
2004-01-14,1.5417
2004-01-15,-0.7299
2004-01-16,0.0
2004-01-20,8.1471
2004-01-21,-2.3661
2004-01-22,-2.3677
2004-01-23,2.1113
2004-01-26,1.9559
2004-01-27,-1.014
2004-01-28,-1.5781
2004-01-29,0.9564
2004-01-30,-3.5665
2004-02-02,1.1268
2004-02-03,0.7143
2004-02-04,-5.8723
2004-02-05,1.3261
2004-02-06,3.2124
2004-02-09,-0.2305
2004-02-10,1.4443
2004-02-11,1.7341
2004-02-12,-2.0124
2004-02-13,-1.6852
2004-02-17,2.8472
2004-02-18,-0.9887
2004-02-19,-1.2553
2004-02-20,-1.5312999999999999
2004-02-23,-1.8779
2004-02-24,2.1531000000000002
2004-02-25,0.966
2004-02-26,-1.5077
2004-02-27,0.5299
2004-03-01,1.9619
2004-03-02,-2.9868
2004-03-03,0.3256
2004-03-04,1.1508
2004-03-05,-1.021
2004-03-08,-3.6250999999999998
2004-03-09,-0.2446
2004-03-10,-0.3679
2004-03-11,-1.0769
2004-03-12,4.8035
2004-03-15,-2.3512
2004-03-16,5.1509
2004-03-17,2.8116
2004-03-18,-0.0846
2004-03-19,-1.1005
2004-03-22,-3.0243
2004-03-23,2.942
2004-03-24,-0.2572
2004-03-25,1.1748
2004-03-26,-0.6514
2004-03-29,0.5986
2004-03-30,0.425
2004-03-31,0.4233
2004-04-01,1.152
2004-04-02,2.5
2004-04-05,1.6531
2004-04-06,-0.7465
2004-04-07,0.7252
2004-04-08,-1.9466999999999999
2004-04-12,2.3388999999999998
2004-04-13,-2.2057
2004-04-14,-3.288
2004-04-15,-1.2082
2004-04-16,2.3038
2004-04-19,0.6116
2004-04-20,-4.2553
2004-04-21,2.7417
2004-04-22,2.9213
2004-04-23,-1.2828
2004-04-26,0.5253
2004-04-27,0.0
2004-04-28,-0.7151
2004-04-29,2.5484999999999998
2004-04-30,-3.8898
2004-05-03,1.1804000000000001
2004-05-04,-1.1667
2004-05-05,0.4216
2004-05-06,0.6717
2004-05-07,-6.839
2004-05-10,2.5067
2004-05-11,3.4061
2004-05-12,1.098
2004-05-13,-0.6266
2004-05-14,-1.219
2004-05-17,-1.4043
2004-05-18,1.6832
2004-05-19,-2.4618
2004-05-20,0.3046
2004-05-21,0.0
2004-05-24,1.6052
2004-05-25,2.2203
2004-05-26,0.2506
2004-05-27,-0.6667
2004-05-28,-0.3775
2004-06-01,0.6316
2004-06-02,0.4184
2004-06-03,-2.9167
2004-06-04,1.9313
2004-06-07,3.6211
2004-06-08,-0.447
2004-06-09,-2.5714
2004-06-10,0.0838
2004-06-14,-4.0603
2004-06-15,2.3185000000000002
2004-06-16,2.1377
2004-06-17,-1.4232
2004-06-18,0.552
2004-06-21,-1.1402
2004-06-22,0.299
2004-06-23,1.0221
2004-06-24,-0.7167
2004-06-25,2.5902
2004-06-28,3.1043
2004-06-29,0.3613
2004-06-30,0.72
2004-07-01,-4.0905
2004-07-02,1.9462000000000002
2004-07-06,-1.6247
2004-07-07,1.3212
2004-07-08,-4.8492
2004-07-09,0.0
2004-07-12,1.97
2004-07-13,0.336
2004-07-14,-1.6324999999999998
2004-07-15,0.8085
2004-07-16,-1.8573
2004-07-19,0.129
2004-07-20,2.9210000000000003
2004-07-21,-4.0067
2004-07-22,-0.1739
2004-07-23,-2.5261
2004-07-26,1.5638999999999998
2004-07-27,4.4875
2004-07-28,-0.6316
2004-07-29,0.5085
2004-07-30,-2.9089
2004-08-02,0.6947
2004-08-03,-1.3799000000000001
2004-08-04,-0.3061
2004-08-05,-2.193
2004-08-06,-2.4664
2004-08-09,1.1494
2004-08-10,4.5455
2004-08-11,0.0
2004-08-12,-1.4783
2004-08-13,0.4854
2004-08-16,0.7905
2004-08-17,-0.8279
2004-08-18,3.7786
2004-08-19,-2.3709
2004-08-20,3.209
2004-08-23,-1.7647
2004-08-24,0.7271
2004-08-25,1.9108
2004-08-26,-1.0
2004-08-27,0.5471
2004-08-30,-2.5115
2004-08-31,1.331
2004-09-01,-0.339
2004-09-02,2.0408
2004-09-03,-2.75
2004-09-07,3.2561999999999998
2004-09-08,-1.3277999999999999
2004-09-09,2.1867
2004-09-10,-1.5638
2004-09-13,0.7525
2004-09-14,-0.8735
2004-09-15,0.7134
2004-09-16,0.0
2004-09-17,-1.6042
2004-09-20,0.4446
2004-09-21,1.1804000000000001
2004-09-22,-2.9583
2004-09-23,0.9875
2004-09-24,0.9779
2004-09-27,-1.8947
2004-09-28,2.1888
2004-09-29,-0.042
2004-09-30,1.9748
2004-10-01,2.1426
2004-10-04,0.4841
2004-10-05,-1.2445
2004-10-06,0.0
2004-10-07,-2.439
2004-10-08,-1.5417
2004-10-11,2.5815
2004-10-12,-0.7838
2004-10-13,-3.1601
2004-10-14,-0.3435
2004-10-15,2.4558
2004-10-18,1.2616
2004-10-19,0.3322
2004-10-20,0.3725
2004-10-21,0.0
2004-10-22,-2.8041
2004-10-25,2.6729000000000003
2004-10-26,1.2397
2004-10-27,0.0
2004-10-28,0.0
2004-10-29,-1.7143000000000002
2004-11-01,1.0382
2004-11-02,-0.5343
2004-11-03,0.4959
2004-11-04,1.7681
2004-11-05,0.9697
2004-11-08,-0.4402
2004-11-09,0.4823
2004-11-10,2.0
2004-11-11,1.9607999999999999
2004-11-12,1.1154
2004-11-15,1.8638
2004-11-16,0.8215
2004-11-17,0.6296
2004-11-18,0.1472
2004-11-19,-1.8742999999999999
2004-11-22,3.1086
2004-11-23,0.2543
2004-11-24,-0.2899
2004-11-26,1.7442
2004-11-29,2.7857
2004-11-30,-0.417
2004-12-01,2.9309
2004-12-02,-0.0678
2004-12-03,-2.8494
2004-12-06,-2.933
2004-12-07,-4.3165
2004-12-08,4.6992
2004-12-09,0.8259
2004-12-10,0.2137
2004-12-13,2.2388
2004-12-14,-2.473
2004-12-15,0.0
2004-12-16,-2.6429
2004-12-17,0.5869
2004-12-20,-1.1306
2004-12-21,1.955
2004-12-22,0.398
2004-12-23,-0.7207
2004-12-27,-1.5608
2004-12-28,2.2124
2004-12-29,-1.6234
2004-12-30,0.4034
2004-12-31,-1.6435
2005-01-03,1.3739
2005-01-04,0.0733
2005-01-05,-3.0381
2005-01-06,-1.3968
2005-01-07,-2.2971
2005-01-10,0.9404
2005-01-11,-1.0481
2005-01-12,0.4315
2005-01-13,-4.2969
2005-01-14,1.2245
2005-01-18,1.5323
2005-01-19,-1.3900000000000001
2005-01-20,-2.8192
2005-01-21,0.0414
2005-01-24,-1.7399
2005-01-25,2.0236
2005-01-26,1.8595000000000002
2005-01-27,0.2028
2005-01-28,-0.3239
2005-01-31,5.4833
2005-02-01,-0.2695
2005-02-02,0.3475
2005-02-03,-2.1547
2005-02-04,1.2584
2005-02-07,-0.233
2005-02-08,0.2336
2005-02-09,-6.1359
2005-02-10,4.3029
2005-02-11,0.595
2005-02-14,-2.2476
2005-02-15,-1.8959000000000001
2005-02-16,1.8502999999999998
2005-02-17,-0.2826
2005-02-18,-1.0526
2005-02-22,-2.3731999999999998
2005-02-23,0.7963
2005-02-24,2.2453
2005-02-25,2.684
2005-02-28,-1.3860999999999999
2005-03-01,1.4458
2005-03-02,-2.7712
2005-03-03,-0.9365
2005-03-04,1.8907
2005-03-07,-1.7749000000000001
2005-03-08,-1.4374
2005-03-09,-1.2083
2005-03-10,-0.6326
2005-03-11,0.8913
2005-03-14,1.73
2005-03-15,-3.6085000000000003
2005-03-16,1.9792999999999998
2005-03-17,1.5190000000000001
2005-03-18,-2.0366
2005-03-21,-0.7637
2005-03-22,-0.3848
2005-03-23,-0.4721
2005-03-24,-0.0431
2005-03-28,1.0354
2005-03-29,-0.3416
2005-03-30,1.7566000000000002
2005-03-31,-0.0842
2005-04-01,-1.8121
2005-04-04,0.0858
2005-04-05,0.8148
2005-04-06,1.0208
2005-04-07,-0.1684
2005-04-08,-2.1088
2005-04-11,-1.0771
2005-04-12,1.7422
2005-04-13,-2.3973
2005-04-14,-1.8860000000000001
2005-04-15,-1.207
2005-04-18,1.3122
2005-04-19,2.9031000000000002
2005-04-20,-4.2969
2005-04-21,4.4898
2005-04-22,0.3038
2005-04-25,0.2164
2005-04-26,-3.7349
2005-04-27,0.3813
2005-04-28,-1.1618
2005-04-29,2.5769
2005-05-02,1.234
2005-05-03,0.8707
2005-05-04,1.4243000000000001
2005-05-05,2.9787
2005-05-06,-1.6942
2005-05-09,0.042
2005-05-10,-0.8403
2005-05-11,-0.8898
2005-05-12,-0.3848
2005-05-13,-0.8584
2005-05-16,3.7662
2005-05-17,1.0847
2005-05-18,1.1143
2005-05-19,0.4082
2005-05-20,-0.122
2005-05-23,1.8721999999999999
2005-05-24,-0.1998
2005-05-25,-1.8415
2005-05-26,2.0595
2005-05-27,1.7782
2005-05-31,-1.9238
2005-06-01,0.4804
2005-06-02,0.1195
2005-06-03,-1.2734
2005-06-06,1.0077
2005-06-07,0.838
2005-06-08,-1.8599
2005-06-09,1.3306
2005-06-10,0.4775
2005-06-13,-1.3465
2005-06-14,1.1272
2005-06-15,0.9554
2005-06-16,0.7098
2005-06-17,-2.7800000000000002
2005-06-20,-0.6041
2005-06-21,2.9173
2005-06-22,0.3937
2005-06-23,-1.4902
2005-06-24,1.7913999999999999
2005-06-27,0.0
2005-06-28,1.2906
2005-06-29,0.7336
2005-06-30,-0.2683
2005-07-01,0.6918
2005-07-05,4.1221
2005-07-06,-0.2566
2005-07-07,-0.1838
2005-07-08,3.0928
2005-07-11,1.9285999999999999
2005-07-12,-0.7708
2005-07-13,-0.2119
2005-07-14,-0.0354
2005-07-15,0.4956
2005-07-18,-1.726
2005-07-19,2.1864
2005-07-20,1.2276
2005-07-21,-2.2523
2005-07-22,3.279
2005-07-25,-0.8066
2005-07-26,0.692
2005-07-27,-0.3436
2005-07-28,-0.8966
2005-07-29,-1.009
2005-08-01,0.5975
2005-08-02,1.3277
2005-08-03,-2.0
2005-08-04,-1.9704000000000002
2005-08-05,-1.2922
2005-08-08,-1.0545
2005-08-09,0.588
2005-08-10,-0.548
2005-08-11,1.9838
2005-08-12,0.8826
2005-08-15,1.339
2005-08-16,-2.3256
2005-08-17,0.6854
2005-08-18,-0.5374
2005-08-19,-0.9366
2005-08-22,1.8182
2005-08-23,0.5714
2005-08-24,-0.7457
2005-08-25,-1.288
2005-08-26,-2.4647
2005-08-29,3.1958
2005-08-30,-1.6205
2005-08-31,0.2928
2005-09-01,1.4964
2005-09-02,-0.9349
2005-09-06,2.9038
2005-09-07,0.7407
2005-09-08,-2.3109
2005-09-09,0.3584
2005-09-12,1.1071
2005-09-13,-3.1438
2005-09-14,-0.8775
2005-09-15,0.5164
2005-09-16,2.3853
2005-09-19,-1.2903
2005-09-20,0.3994
2005-09-21,-2.3508
2005-09-22,1.0741
2005-09-23,1.6856
2005-09-26,1.3333
2005-09-27,-0.0711
2005-09-28,-1.7082000000000002
2005-09-29,3.1861
2005-09-30,0.0
2005-10-03,-0.2456
2005-10-04,-0.4573
2005-10-05,-6.8551
2005-10-06,0.4932
2005-10-07,-0.0378
2005-10-10,1.3218
2005-10-11,-4.7335
2005-10-12,-0.5086
2005-10-13,1.6516
2005-10-14,5.5706
2005-10-17,-0.9527
2005-10-18,-2.8117
2005-10-19,6.0145
2005-10-20,-2.0826000000000002
2005-10-21,2.6036
2005-10-24,1.8585
2005-10-25,1.6842000000000001
2005-10-26,-0.2761
2005-10-27,-2.0069
2005-10-28,2.2952
2005-10-31,2.3127
2005-11-01,-1.3158
2005-11-02,3.0769
2005-11-03,-0.7297
2005-11-04,0.2339
2005-11-07,0.1
2005-11-08,-0.0666
2005-11-09,0.4665
2005-11-10,0.995
2005-11-11,-0.0328
2005-11-14,-3.9093
2005-11-15,-2.4615
2005-11-16,-2.3835
2005-11-17,1.2567
2005-11-18,0.7624
2005-11-21,0.2991
2005-11-22,0.0
2005-11-23,0.386
2005-11-25,0.1748
2005-11-28,-0.7676
2005-11-29,0.211
2005-11-30,0.1754
2005-12-01,2.9422
2005-12-02,-1.293
2005-12-05,-2.7232
2005-12-06,0.4607
2005-12-07,-2.1517
2005-12-08,-1.442
2005-12-09,0.8047
2005-12-12,0.508
2005-12-13,-0.5054
2005-12-14,1.7461
2005-12-15,-2.5027
2005-12-16,-0.5134
2005-12-19,0.2949
2005-12-20,-0.1838
2005-12-21,1.4359
2005-12-22,0.363
2005-12-23,0.0723
2005-12-27,-2.4214
2005-12-28,1.4444
2005-12-29,-1.2048
2005-12-30,-1.4782
2006-01-03,0.0375
2006-01-04,0.2625
2006-01-05,0.7105
2006-01-06,1.7452999999999999
2006-01-09,-0.5839
2006-01-10,1.2849
2006-01-11,-2.7546
2006-01-12,0.5963
2006-01-13,-0.2594
2006-01-17,-2.0431
2006-01-18,0.3413
2006-01-19,1.6629
2006-01-20,-1.7471999999999999
2006-01-23,2.0053
2006-01-24,3.8576
2006-01-25,0.4643
2006-01-26,3.4483
2006-01-27,-0.378
2006-01-30,-2.6906
2006-01-31,-1.0635
2006-02-01,1.7556
2006-02-02,-2.8169
2006-02-03,-1.1594
2006-02-06,2.1261
2006-02-07,-3.0869
2006-02-08,1.5926
2006-02-09,-0.3281
2006-02-10,1.207
2006-02-13,-0.9035
2006-02-14,3.027
2006-02-15,-0.4602
2006-02-16,-0.4267
2006-02-17,-0.8929
2006-02-21,-1.2612999999999999
2006-02-22,0.1825
2006-02-23,-1.1293
2006-02-24,0.2211
2006-02-27,1.6912
2006-02-28,-1.1208
2006-03-01,1.0969
2006-03-02,-1.6998
2006-03-03,0.5519
2006-03-06,-1.2806
2006-03-07,-0.5189
2006-03-08,-0.3353
2006-03-09,-1.5701
2006-03-10,2.6586
2006-03-13,0.074
2006-03-14,0.6303
2006-03-15,2.0634
2006-03-16,-0.0361
2006-03-17,0.6139
2006-03-20,0.1795
2006-03-21,-1.254
2006-03-22,0.2903
2006-03-23,0.3618
2006-03-24,0.5768
2006-03-27,-0.4659
2006-03-28,-0.144
2006-03-29,1.6589
2006-03-30,-0.3193
2006-03-31,0.1779
2006-04-03,-0.2842
2006-04-04,0.0356
2006-04-05,-0.1068
2006-04-06,-0.3922
2006-04-07,-2.7917
2006-04-10,1.4727999999999999
2006-04-11,-1.1974
2006-04-12,0.661
2006-04-13,1.6053
2006-04-17,-0.0718
2006-04-18,1.7607
2006-04-19,3.5311
2006-04-20,-0.4093
2006-04-21,-0.7877
2006-04-24,-0.5523
2006-04-25,0.1388
2006-04-26,0.3813
2006-04-27,0.9669
2006-04-28,1.2995999999999999
2006-05-01,-0.0338
2006-05-02,-0.2026
2006-05-03,-0.4399
2006-05-04,0.0
2006-05-05,0.7478
2006-05-08,-0.0337
2006-05-09,-0.9112
2006-05-10,0.5109
2006-05-11,-3.7275
2006-05-12,-0.352
2006-05-15,-0.0706
2006-05-16,1.4846
2006-05-17,-1.3235999999999999
2006-05-18,-0.1059
2006-05-19,0.8834
2006-05-22,-0.4904
2006-05-23,1.3376000000000001
2006-05-24,1.4588
2006-05-25,2.4307
2006-05-26,-1.6711
2006-05-30,0.034
2006-05-31,1.1553
2006-06-01,0.7726
2006-06-02,-0.7333
2006-06-05,-2.9214
2006-06-06,1.2798
2006-06-07,0.7855
2006-06-08,1.7621
2006-06-09,-1.3653
2006-06-12,-1.7893
2006-06-13,0.7906
2006-06-14,1.1286
2006-06-15,1.4203999999999999
2006-06-16,-1.4672
2006-06-19,-2.9779999999999998
2006-06-20,0.0349
2006-06-21,2.1618
2006-06-22,-0.1024
2006-06-23,-1.7424
2006-06-26,2.573
2006-06-27,-2.7119
2006-06-28,0.5923
2006-06-29,3.9487
2006-06-30,1.4329
2006-07-03,0.657
2006-07-05,-1.8603
2006-07-06,1.0309
2006-07-07,-2.7321
