ticker,COIL US Equity
2012-06-06,0.0
2012-06-07,19.5082
2012-06-08,-2.6063
2012-06-11,-11.2676
2012-06-12,-11.1111
2012-06-13,-14.2857
2012-06-14,-8.3333
2012-06-15,15.9091
2012-06-18,0.0
2012-06-19,-21.5686
2012-06-20,22.5
2012-06-21,0.0
2012-06-22,-20.4082
2012-06-25,0.0
2012-06-26,-2.5641
2012-06-27,18.4211
2012-06-28,-24.4444
2012-06-29,0.0
2012-07-02,-17.647100000000002
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,-10.7143
2012-07-09,6.0
2012-07-10,24.5283
2012-07-12,-39.3939
2012-07-13,0.0
2012-07-16,60.0
2012-07-17,-21.875
2012-07-18,-48.0
2012-07-19,84.6154
2012-07-20,33.3333
2012-07-26,-37.5
2012-07-31,25.0
2012-08-07,0.0
2012-08-09,0.0
2012-08-13,20.0
2012-08-16,-50.0
2012-08-17,-6.6667
2012-08-20,35.7143
2012-08-22,57.8947
2012-08-23,-58.3333
2012-08-24,-4.0
2012-08-27,0.0
2012-08-28,16.6667
2012-08-29,-27.8571
2012-08-30,48.5149
2012-09-04,0.0
2012-09-05,33.3333
2012-09-07,0.0
2012-09-10,-35.0625
2012-09-13,53.9942
2012-09-17,0.0
2012-09-18,-5.0
2012-09-19,15.7895
2012-09-20,0.0
2012-09-21,13.6364
2012-09-24,20.0
2012-09-25,3.3333
2012-09-26,6.4516
2012-09-27,6.0606
2012-09-28,14.2857
2012-10-01,12.5
2012-10-02,-4.4444
2012-10-03,16.2791
2012-10-04,-24.0
2012-10-05,10.526299999999999
2012-10-09,-1.1905000000000001
2012-10-10,-22.8916
2012-10-11,12.5
2012-10-12,13.8889
2012-10-15,-19.5122
2012-10-16,3.0303
2012-10-17,2.9412000000000003
2012-10-18,25.7143
2012-10-19,13.6364
2012-10-24,-26.0
2012-10-26,-2.7027
2012-10-31,33.3333
2012-11-01,0.0
2012-11-05,-6.25
2012-11-06,4.4444
2012-11-07,-2.1277
2012-11-08,-17.4185
2012-11-09,-0.0165
2012-11-12,15.8466
2012-11-13,-9.0909
2012-11-14,-17.5938
2012-11-15,-1.4979
2012-11-16,16.9971
2012-11-19,-7.7822
2012-11-21,-36.9135
2012-11-23,40.2715
2012-11-26,-19.3548
2012-11-27,17.05
2012-11-28,23.0243
2012-11-29,-8.3333
2012-11-30,-6.0606
2012-12-03,0.2016
2012-12-04,-19.4769
2012-12-05,7.946
2012-12-06,-7.4074
2012-12-07,0.55
2012-12-10,-20.4376
2012-12-13,0.0
2012-12-17,5.0
2012-12-19,40.4762
2012-12-20,8.4746
2012-12-21,6.25
2012-12-26,0.0
2012-12-27,-11.7647
2013-01-04,0.0
2013-01-07,6.6667
2013-01-08,6.25
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,-26.4706
2013-01-15,28.0
2013-01-16,3.125
2013-01-17,-3.0303
2013-01-18,3.125
2013-01-22,-9.0909
2013-01-23,10.0
2013-01-24,-0.0379
2013-01-25,-9.0565
2013-01-28,6.6042
2013-01-29,-6.8204
2013-01-30,0.6711
2013-02-01,3.3333
2013-02-04,-3.2258
2013-02-05,6.6667
2013-02-06,-3.125
2013-02-07,-6.4516
2013-02-08,17.2414
2013-02-11,-5.8824
2013-02-12,-15.625
2013-02-13,48.1481
2013-02-14,-2.5
2013-02-15,-10.2564
2013-02-19,5.7143
2013-02-20,-5.4054
2013-02-21,5.7143
2013-02-22,-5.4054
2013-02-25,0.0
2013-02-26,-2.8571
2013-02-27,2.9412000000000003
2013-02-28,4.2857
2013-03-01,9.589
2013-03-07,-7.5
2013-03-12,-10.8108
2013-03-13,3.0303
2013-03-15,-2.9412000000000003
2013-03-19,0.0
2013-03-28,-9.0909
2013-04-02,-3.3333
2013-04-03,3.4483
2013-04-05,0.0
2013-04-08,6.6667
2013-04-09,-21.875
2013-04-18,24.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-05-02,3.2258
2013-05-03,134.375
2013-05-06,-33.3333
2013-05-07,50.0
2013-05-08,-21.3333
2013-05-09,-11.8644
2013-05-10,30.7692
2013-05-13,0.0
2013-05-14,-1.4706000000000001
2013-05-15,4.4776
2013-05-16,0.0
2013-05-17,-1.4285999999999999
2013-05-20,1.4493
2013-05-21,-20.5714
2013-05-22,25.8993
2013-05-23,7.1429
2013-05-24,17.3333
2013-05-28,0.0
2013-05-29,43.1818
2013-05-30,11.9048
2013-05-31,-11.3475
2013-06-03,4.0
2013-06-04,2.3077
2013-06-05,-9.7744
2013-06-06,0.0
2013-06-07,-1.6667
2013-06-10,13.5593
2013-06-11,-2.9851
2013-06-12,0.0
2013-06-13,-11.538499999999999
2013-06-14,9.5652
2013-06-17,-3.1746
2013-06-18,5.7377
2013-06-19,-1.5504
2013-06-20,-1.5748
2013-06-21,-0.8
2013-06-24,-11.2903
2013-06-25,18.1818
2013-06-26,-7.6923
2013-06-27,-8.3333
2013-06-28,10.9091
2013-07-02,-15.5738
2013-07-03,-1.9417
2013-07-05,17.8218
2013-07-08,-3.3613
2013-07-10,-6.9565
2013-07-11,-1.8692
2013-07-12,-0.9524
2013-07-15,0.9615
2013-07-16,2.8571
2013-07-17,-7.4074
2013-07-18,-14.7875
2013-07-19,-3.77
2013-07-22,-8.5366
2013-07-23,-13.3167
2013-07-25,4.5953
2013-07-26,0.0
2013-07-30,-5.9283
2013-07-31,-7.7675
2013-08-01,-11.8644
2013-08-02,0.0
2013-08-05,-1.9231
2013-08-06,11.7647
2013-08-07,1.7544
2013-08-08,1.7241
2013-08-09,10.1695
2013-08-14,21.5385
2013-08-15,16.4557
2013-08-19,3.2609
2013-08-20,0.0
2013-08-21,-15.7895
2013-08-22,-12.4844
2013-08-23,0.0
2013-08-26,-0.0179
2013-08-30,-7.1429
2013-09-03,-9.2308
2013-09-04,18.6441
2013-09-10,0.0
2013-09-11,-7.1429
2013-09-12,0.0
2013-09-13,-9.2115
2013-09-16,11.8407
2013-09-17,-10.5871
2013-09-19,1.6734
2013-09-20,-1.6667
2013-09-23,0.0
2013-09-24,-1.6949
2013-09-25,-1.7241
2013-09-26,14.0351
2013-09-27,1.5385
2013-09-30,-1.5152
2013-10-01,7.6923
2013-10-02,27.1429
2013-10-03,-15.7303
2013-10-04,-16.9333
2013-10-09,8.8283
2013-10-10,-18.8791
2013-10-11,-3.6364
2013-10-14,-13.2075
2013-10-15,47.8261
2013-10-16,-26.4706
2013-10-17,40.0
2013-10-18,27.125
2013-10-21,-19.0898
2013-10-22,-5.5556
2013-10-23,2.9412000000000003
2013-10-24,-2.8571
2013-10-28,0.0
2013-11-01,-25.0
2013-11-04,17.647100000000002
2013-11-05,14.9792
2013-11-06,0.0181
2013-11-15,14.4746
2013-11-19,-17.7085
2013-11-20,15.3654
2013-11-21,0.0167
2013-11-25,0.0
2013-11-29,-25.05
2013-12-03,10.2958
2013-12-04,18.5282
2013-12-11,-23.7966
2013-12-13,24.9777
2013-12-16,-14.2704
2013-12-19,5.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-27,-11.0913
2013-12-30,-0.0223
2014-01-02,0.0
2014-01-03,1.7856999999999998
2014-01-08,-3.5088
2014-01-09,0.9091
2014-01-17,-13.5135
2014-01-21,2.0833
2014-01-22,4.0816
2014-01-23,-5.8824
2014-01-24,2.0833
2014-01-27,12.2449
2014-01-28,-1.8182
2014-01-29,7.4074
2014-01-30,0.0
2014-01-31,-6.8966
2014-02-03,1.8519
2014-02-04,10.9091
2014-02-06,-3.2787
2014-02-07,1.6949
2014-02-10,-33.3333
2014-02-11,45.0
2014-02-12,-5.1724
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-26,-5.4545
2014-02-27,5.7692
2014-03-04,-5.4545
2014-03-05,-3.8462
2014-03-06,3.975
2014-03-07,0.024
2014-03-12,-1.9231
2014-03-13,-11.7647
2014-03-24,-28.8611
2014-03-25,49.9414
2014-04-02,-35.2083
2014-04-04,12.5402
2014-04-10,-8.2857
2014-04-11,12.1495
2014-04-14,0.0
2014-04-15,25.0
2014-04-16,0.0
2014-04-17,22.2222
2014-04-23,-43.6136
2014-04-24,0.0605
2014-05-01,35.3474
2014-05-02,7.1429
2014-05-06,17.7778
2014-05-07,-14.1509
2014-05-09,1.0989
2014-05-13,0.0
2014-05-15,8.6957
2014-05-19,-2.0
2014-05-22,2.0408
2014-05-23,-2.0
2014-05-27,-4.1071
2014-05-28,-14.871
2014-05-30,12.5
2014-06-03,-11.1111
2014-06-04,12.4688
2014-06-05,-11.0864
2014-06-06,0.0
2014-06-09,-5.0
2014-06-11,18.4211
2014-06-12,0.0
2014-06-13,-11.1111
2014-06-16,-22.5
2014-06-18,6.4516
2014-06-19,0.0
2014-06-20,-3.0303
2014-06-24,-3.125
2014-06-25,0.0
2014-07-01,0.0
2014-07-08,0.0
2014-07-10,45.1613
2014-07-11,-6.6667
2014-07-15,-21.4286
2014-07-22,-3.0303
2014-07-23,0.0
2014-07-25,9.375
2014-07-28,-14.2857
2014-07-29,-6.6667
2014-07-30,-10.7143
2014-07-31,36.0
2014-08-01,-17.647100000000002
2014-08-04,0.0
2014-08-06,0.0
2014-08-08,0.0
2014-08-11,14.2857
2014-08-12,-68.7109
2014-08-13,199.6255
2014-08-15,-14.9375
2014-08-18,9.7232
2014-08-19,-10.7143
2014-08-20,7.925
2014-08-21,3.7758000000000003
2014-08-22,33.9286
2014-08-25,-19.9667
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,16.6181
2014-09-04,0.0
2014-09-05,-8.5714
2014-09-08,-6.25
2014-09-10,-16.6667
2014-09-11,-8.0
2014-09-15,26.087
2014-09-17,-0.3448
2014-09-18,-13.4948
2014-09-19,4.0
2014-09-23,-15.2644
2014-09-25,22.5532
2014-09-29,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-07,-11.1111
2014-10-09,4.3229
2014-10-13,-7.8133
2014-10-15,0.0
2014-10-21,0.0
2014-11-05,8.313
2014-11-07,0.0
2014-11-10,-20.0
2014-11-13,0.0
2014-11-18,-25.0
2014-11-19,6.6667
2014-11-20,-6.25
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,20.0
2014-11-28,-32.7778
2014-12-03,7.438
2014-12-05,7.6923
2014-12-10,-10.7143
2014-12-11,-20.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-22,-10.0
2014-12-26,0.0
2014-12-31,0.0
2015-01-05,22.2222
2015-01-06,-9.0909
2015-01-07,1.0
2015-01-08,8.4158
2015-01-09,0.0
2015-01-12,-13.242
2015-01-13,-15.7895
2015-01-14,-6.25
2015-01-16,26.6667
2015-01-21,0.0
2015-01-22,-36.8421
2015-01-23,58.3333
2015-01-26,-57.8947
2015-01-27,0.0
2015-01-28,200.0
2015-01-30,0.0
2015-02-06,-33.3333
2015-02-09,-35.625
2015-02-10,16.5049
2015-02-12,0.0
2015-02-13,83.3333
2015-02-17,-9.0909
2015-02-18,20.0
2015-02-19,0.0
2015-02-23,-8.3333
2015-03-04,-22.7273
2015-03-06,17.647100000000002
2015-03-09,10.0
2015-03-16,-17.2727
2015-03-17,20.8791
2015-03-20,0.0
2015-03-23,0.0
2015-03-25,0.0
2015-03-30,0.0
2015-04-08,-13.6364
2015-04-09,0.0
2015-04-13,0.0
2015-04-14,-34.7368
2015-04-15,69.3548
2015-04-16,-39.2262
2015-04-20,64.5446
2015-05-05,-1.9048
2015-05-07,0.0
2015-05-29,-66.0194
2015-06-01,0.0
2015-06-02,42.8571
2015-06-03,106.0
2015-06-09,-56.3107
2015-06-10,11.1111
2015-06-11,80.0
2015-06-25,0.0
2015-07-10,-11.1111
2015-07-16,28.75
2015-07-20,-22.2087
2015-07-27,0.234
2015-07-31,-0.3891
2015-08-04,28.75
2015-08-05,1.9417
2015-08-06,128.5714
2015-08-07,0.0
2015-08-14,-16.6667
2015-08-17,-5.0
2015-08-19,5.2632
2015-08-24,-5.0
2015-08-27,-21.0526
2015-08-28,0.0
2015-09-01,0.0833
2015-09-02,33.2223
2015-09-03,0.0
2015-09-04,-5.0
2015-09-08,5.3289
2015-09-09,9.9313
2015-09-10,0.0
2015-09-11,4.5455
2015-09-15,8.6957
2015-09-16,-19.95
2015-09-18,29.9188
2015-09-21,-3.8462
2015-09-22,36.0
2015-09-23,0.0
2015-10-06,-26.4706
2015-10-08,-12.0
2015-10-09,0.0
2015-10-12,45.4545
2015-10-14,0.0
2015-10-15,0.0
2015-10-19,0.0
2015-10-23,0.0
2015-10-29,-9.375
2015-10-30,0.0
2015-11-04,10.3448
2015-11-05,0.0
2015-11-13,0.0
2015-11-17,-28.125
2015-11-18,4.3478
2015-11-19,0.0
2015-11-23,-8.3333
2015-11-25,9.0909
2015-12-01,-12.4479
2015-12-04,0.0297
2015-12-07,0.0595
2015-12-09,14.1159
2015-12-10,-16.6146
2015-12-14,-0.0625
2015-12-15,0.0
2015-12-17,20.0
2015-12-21,-66.6667
2015-12-22,123.75
2015-12-24,-55.2374
2015-12-28,0.0
2015-12-29,199.532
2015-12-30,-37.5
2015-12-31,33.3333
2016-01-05,-10.0
2016-01-06,-16.6667
2016-01-07,33.3333
2016-01-11,0.0
2016-02-05,0.0
2016-02-08,-47.4375
2016-02-11,4.6373
2016-02-12,0.0
2016-02-17,45.4545
2016-02-18,12.5
2016-02-19,0.0
2016-02-22,33.3333
2016-02-23,0.0
2016-02-24,-37.5
2016-02-29,46.6667
2016-03-01,-31.8182
2016-03-04,46.6667
2016-03-07,-27.2727
2016-03-15,3.125
2016-03-24,33.3333
2016-03-29,0.0
2016-04-06,13.6364
2016-04-07,-4.8
2016-04-08,-3.3613
2016-04-11,-13.0435
2016-04-12,22.5
2016-04-14,2.0408
2016-04-15,0.0
2016-04-19,-4.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-27,2.0833
2016-05-10,-18.3673
2016-05-11,1.5
2016-05-12,0.0
2016-05-16,-18.7192
2016-05-17,39.3939
2016-05-23,-4.3478
2016-05-26,-27.2727
2016-05-27,25.0
2016-05-31,10.0
2016-06-01,13.6364
2016-06-02,-36.0
2016-06-06,56.25
2016-06-07,-12.0
2016-06-08,4.5455
2016-06-09,0.0
2016-06-15,-16.25
2016-06-27,45.3602
2016-06-28,0.0
2016-06-30,-32.1429
2016-07-01,52.6316
2016-07-05,0.0
2016-07-07,-1.7241
2016-07-08,1.7544
2016-07-11,-3.4483
2016-07-14,3.5714
2016-07-15,-3.4483
2016-07-18,0.0
2016-07-20,-10.7143
2016-07-22,20.0
2016-07-29,0.0
2016-08-02,-16.6667
2016-08-04,12.0
2016-08-08,-10.7143
2016-08-09,0.0
2016-08-10,-16.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,-3.3333
2016-08-17,-1.4778
2016-08-19,4.0
2016-08-22,-27.8245
2016-08-26,3.9967
2016-08-29,34.5076
2016-08-31,0.0
2016-09-01,-19.0476
2016-09-02,17.647100000000002
2016-09-15,-24.9375
2016-09-19,0.0
2016-09-20,6.5779
2016-09-21,-3.0469
2016-09-22,-3.2232
2016-09-27,0.0
2016-09-29,-0.0833
2016-10-06,0.0
2016-10-25,-7.75
2016-10-28,15.6278
2016-11-04,12.5
2016-11-10,11.1111
2016-11-14,0.0
2016-11-15,-25.0
2016-11-16,-20.0
2016-11-21,66.6667
2016-11-28,15.0
2016-12-05,-4.3478
2016-12-06,-22.7273
2016-12-07,29.4118
2016-12-08,-15.9091
2016-12-09,13.5135
2016-12-12,9.5238
2016-12-15,-17.3913
2016-12-16,-26.3158
2016-12-19,64.2857
2016-12-27,-30.4348
2016-12-28,43.75
2017-01-06,-30.4348
2017-01-09,0.0
2017-01-11,31.25
2017-01-13,-33.3333
2017-01-17,-14.2857
2017-01-18,66.6667
2017-01-19,0.0
2017-02-02,-30.0
2017-02-03,-14.2857
2017-02-06,16.6667
2017-02-07,-7.1429
2017-02-08,61.5385
2017-02-17,-47.619
2017-02-21,90.9091
2017-02-27,-4.7619
2017-03-03,-25.0
2017-03-06,-13.3333
2017-03-07,46.1538
2017-03-08,-13.6842
2017-03-13,-8.5366
2017-03-14,-13.3333
2017-03-16,6.9231
2017-03-21,-6.4748
2017-03-22,0.0
2017-03-24,7.6923
2017-03-27,-7.1429
2017-03-29,-15.3846
2017-03-30,9.0909
2017-03-31,-16.6667
2017-04-04,0.0
2017-04-10,-10.0
2017-04-11,5.5556
2017-04-12,0.0
2017-04-18,-15.6579
2017-04-19,12.3245
2017-04-20,11.1111
2017-04-24,20.0
2017-04-25,8.3333
2017-04-26,15.3846
2017-04-27,-16.6667
2017-04-28,-36.0
2017-05-03,25.0
2017-05-10,-24.875
2017-05-16,0.0
2017-05-23,6.4892
2017-05-24,-6.0156
2017-06-01,33.0008
2017-06-06,-20.0
2017-06-13,0.0
2017-06-20,0.0
2017-06-22,0.0
2017-06-27,-6.0
2017-07-05,6.383
2017-07-20,12.5
2017-07-28,5.5556
2017-08-01,-15.7895
2017-08-08,12.5
2017-08-09,-31.0
2017-08-11,28.8245
2017-08-16,0.0
2017-08-18,0.0
2017-08-28,0.0
2017-09-05,31.25
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,-14.2857
2017-09-22,66.6667
2017-09-25,-6.6667
2017-09-26,42.8571
2017-09-27,0.0
2017-09-28,10.0
2017-09-29,-9.0909
2017-10-16,-25.0
2017-10-17,3.3333
2017-10-19,3.2258
2017-10-26,18.75
2017-10-27,-21.0526
2017-11-03,33.3333
2017-11-06,0.0
2017-11-16,-25.0
2017-11-17,-20.0
2017-11-29,-7.5
2017-12-04,0.0901
2017-12-05,35.0135
2017-12-08,0.0
2017-12-11,0.0
2017-12-18,20.0
2017-12-19,5.5556
2017-12-20,-10.526299999999999
2017-12-21,11.7647
2017-12-22,5.2632
2017-12-26,0.0
2017-12-27,-5.0
2017-12-28,5.2632
2017-12-29,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-09,0.0
2018-01-10,-10.0
2018-01-11,16.6667
2018-01-12,0.0
2018-01-16,-3.2857
2018-01-17,-11.3737
2018-01-18,16.6667
2018-01-23,0.0
2018-01-25,-9.5238
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,5.2632
2018-02-09,0.0
2018-03-01,5.0
2018-03-05,-14.2857
2018-03-09,16.6667
2018-03-12,-14.2857
2018-03-13,-22.2222
2018-03-14,49.9286
2018-03-15,-33.3016
2018-03-16,40.7143
2018-03-26,6.599
2018-03-27,-14.2857
2018-03-28,-16.6667
2018-03-29,33.3333
2018-04-04,0.0
2018-04-05,0.0
2018-04-11,-25.0
2018-04-18,6.6667
2018-04-19,12.5
2018-04-20,0.0
2018-04-24,0.0
2018-04-26,0.0
2018-05-07,11.1111
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,5.0
2018-05-16,-4.7619
2018-05-17,0.0
2018-05-22,-5.0
2018-05-23,5.2632
2018-05-29,-10.0
2018-05-30,0.0
2018-06-04,11.1111
2018-06-05,0.0
2018-06-12,-10.0
2018-06-14,-16.6667
2018-06-15,33.3333
2018-06-18,0.0
2018-06-20,-25.0
2018-06-22,33.3333
2018-06-27,0.0
2018-06-28,-25.0
2018-06-29,0.0
2018-07-02,33.3333
2018-07-05,-15.0
2018-07-06,17.647100000000002
2018-07-09,-15.0
2018-07-12,16.4706
2018-07-13,1.0101
2018-07-17,0.0
2018-07-18,10.0
2018-07-19,36.3636
2018-07-20,-26.6667
2018-07-23,31.8182
2018-07-25,-24.1379
2018-07-26,-9.0909
2018-07-27,0.0
2018-07-30,-10.0
2018-07-31,38.3333
2018-08-03,-3.6145
2018-08-07,-16.6667
2018-08-08,0.0
2018-08-09,24.5
2018-08-13,-19.6787
2018-08-14,-10.0
2018-08-17,0.0
2018-08-20,33.3333
2018-08-21,0.0
2018-08-30,-16.6667
2018-08-31,20.0
2018-09-06,0.0
2018-09-18,4.1667
2018-09-19,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-26,-20.0
2018-09-27,25.0
2018-10-03,0.0
2018-10-09,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-30,-20.0
2018-10-31,0.0
2018-11-01,15.0
2018-11-02,8.6957
2018-11-06,-12.0
2018-11-07,9.0909
2018-11-12,-16.6667
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,17.5
2018-11-20,-14.8936
2018-12-04,0.0
2018-12-10,0.0
2018-12-12,-25.0
2018-12-17,33.3333
2018-12-20,-26.25
2018-12-21,-31.5254
2018-12-24,48.5149
2018-12-26,6.6667
2018-12-27,-7.4969
2019-01-03,-11.3206
2019-01-08,5.1429
2019-01-09,15.942
2019-01-14,-30.0
2019-01-15,40.7143
2019-01-16,1.5228000000000002
2019-01-17,6.25
2019-01-28,17.647100000000002
2019-01-30,0.0
2019-01-31,-38.025
2019-02-04,10.3671
2019-02-05,12.5731
2019-02-06,-14.9351
2019-02-11,14.5038
2019-03-04,-18.6667
2019-03-07,22.9508
2019-03-11,0.0
2019-03-13,-17.1
2019-03-15,-1.8898000000000001
2019-03-18,-8.1967
2019-03-19,16.0714
2019-03-20,0.0
2019-03-22,-38.4615
2019-03-25,43.125
2019-03-26,31.0044
2019-03-27,-1.3333
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,-22.2973
2019-04-04,28.6957
2019-04-08,-21.1824
2019-04-09,-1.4144999999999999
2019-04-24,-30.4348
2019-04-25,0.0
2019-04-26,0.0
2019-05-02,-12.5
2019-05-09,39.4286
2019-05-16,-28.2787
2019-05-24,-11.4286
2019-06-11,0.1613
2019-06-14,31.2399
2019-06-17,-22.6994
2019-06-21,-1.4285999999999999
2019-07-15,12.7214
2019-07-18,5.8786000000000005
2019-07-22,-5.6871
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,-9.8712
2019-08-19,0.1587
2019-08-21,0.0
2019-08-23,0.0
2019-08-26,-4.9128
2019-09-03,24.1667
2019-09-10,-18.1208
2019-09-11,-18.0328
2019-09-18,-28.0
2019-09-20,-0.5556
2019-10-14,0.5587
2019-10-18,-0.5556
2019-10-29,6.4246
2019-11-08,31.2336
2019-11-13,0.0
2019-11-20,-21.0
2019-12-02,-8.8608
2019-12-18,0.0
2019-12-19,-0.5556
2019-12-23,-10.3352
2019-12-30,26.324
2019-12-31,-35.635
2020-01-29,0.0
2020-02-12,61.1111
2020-02-27,37.931
2020-03-09,-55.1724
2020-03-10,0.3846
2020-03-11,33.7165
2020-03-19,6.0172
2020-03-20,-31.8919
2020-03-25,23.4127
2020-03-31,-18.9711
2020-04-02,19.4444
2020-04-22,32.8904
2020-04-23,45.0
2020-04-27,-48.2759
2020-04-29,-16.6667
2020-05-18,0.8
2020-06-05,3.1746
2020-06-10,123.0769
2020-06-18,-53.4483
2020-06-22,114.8148
2020-06-23,-1.7241
2020-07-06,-58.2018
