ticker,TRTX US Equity
2017-12-11,-0.4113
2017-12-12,-0.1033
2017-12-13,0.4651
2017-12-14,-0.1543
2017-12-15,0.7728
2017-12-18,-0.0511
2017-12-19,-1.0742
2017-12-20,0.7756
2017-12-21,0.0
2017-12-22,-0.2052
2017-12-26,-0.1542
2017-12-27,-0.0515
2017-12-28,0.9789
2017-12-29,-0.8845
2018-01-02,0.0
2018-01-03,-1.3648
2018-01-04,0.1064
2018-01-05,-0.0532
2018-01-08,0.9574
2018-01-09,-0.1054
2018-01-10,0.3692
2018-01-11,0.0
2018-01-12,-0.8408
2018-01-16,-0.371
2018-01-17,0.5319
2018-01-18,-0.6878
2018-01-19,0.6926
2018-01-22,0.7937
2018-01-23,0.0525
2018-01-24,-0.2099
2018-01-25,-0.3155
2018-01-26,-0.7384
2018-01-29,0.1063
2018-01-30,-0.7962
2018-01-31,0.6956
2018-02-01,0.6376
2018-02-02,-0.8976
2018-02-05,-1.7581
2018-02-06,0.4338
2018-02-07,0.108
2018-02-08,-0.3236
2018-02-09,-0.4329
2018-02-12,0.5435
2018-02-13,1.3514
2018-02-14,-0.16
2018-02-15,0.5342
2018-02-16,0.6376
2018-02-20,-0.792
2018-02-21,0.0532
2018-02-22,-0.7979
2018-02-23,0.429
2018-02-26,0.0
2018-02-27,0.1068
2018-02-28,-1.1733
2018-03-01,1.4571
2018-03-02,-0.0532
2018-03-05,1.0112
2018-03-06,0.1054
2018-03-07,-0.4737
2018-03-08,2.1682
2018-03-09,1.1387
2018-03-12,1.2793999999999999
2018-03-13,0.4548
2018-03-14,0.0503
2018-03-15,0.3519
2018-03-16,-0.4509
2018-03-19,1.6105
2018-03-20,-0.6934
2018-03-21,-0.399
2018-03-22,0.1502
2018-03-23,-1.25
2018-03-26,1.7722
2018-03-27,-0.1493
2018-03-28,1.0962
2018-03-29,0.1007
2018-04-02,-0.7039
2018-04-03,0.7089
2018-04-04,-0.2011
2018-04-05,0.2519
2018-04-06,-0.1005
2018-04-09,-0.4527
2018-04-10,0.0505
2018-04-11,-0.0505
2018-04-12,-0.1516
2018-04-13,-0.1012
2018-04-16,2.8369
2018-04-17,-0.2463
2018-04-18,-0.2963
2018-04-19,-0.2476
2018-04-20,-2.284
2018-04-23,0.5081
2018-04-24,0.3539
2018-04-25,-0.5038
2018-04-26,0.557
2018-04-27,-0.3021
2018-04-30,-0.0505
2018-05-01,-0.0505
2018-05-02,0.1011
2018-05-03,0.0
2018-05-04,0.9091
2018-05-07,0.951
2018-05-08,-0.2479
2018-05-09,-0.8946
2018-05-10,0.9027
2018-05-11,-0.2982
2018-05-14,0.0997
2018-05-15,0.4482
2018-05-16,-0.2479
2018-05-17,0.4473
2018-05-18,0.5938
2018-05-21,0.3935
2018-05-22,-1.1759
2018-05-23,1.0907
2018-05-24,-0.0981
2018-05-25,0.1964
2018-05-29,-0.098
2018-05-30,0.1471
2018-05-31,0.0
2018-06-01,0.2938
2018-06-04,0.293
2018-06-05,-0.0974
2018-06-06,0.1949
2018-06-07,-0.2918
2018-06-08,0.2927
2018-06-11,0.4377
2018-06-12,0.1937
2018-06-13,0.0
2018-06-14,0.87
2018-06-15,0.0
2018-06-18,0.3833
2018-06-19,-0.2864
2018-06-20,-0.7659
2018-06-21,0.0482
2018-06-22,-0.0482
2018-06-25,-0.2956
2018-06-26,-0.0988
2018-06-27,-0.2967
2018-06-28,0.9425
2018-06-29,-0.1474
2018-07-02,0.0
2018-07-03,0.0984
2018-07-05,0.9833
2018-07-06,0.2434
2018-07-09,0.0971
2018-07-10,0.097
2018-07-11,-0.4847
2018-07-12,-0.6332
2018-07-13,0.4412
2018-07-16,-0.5857
2018-07-17,-0.3927
2018-07-18,0.1971
2018-07-19,1.2297
2018-07-20,0.0
2018-07-23,0.3401
2018-07-24,-0.0969
2018-07-25,0.1939
2018-07-26,0.1935
2018-07-27,-0.2897
2018-07-30,0.0969
2018-07-31,-0.2419
2018-08-01,0.3395
2018-08-02,0.58
2018-08-03,-1.1052
2018-08-06,0.5345
2018-08-07,-1.0633
2018-08-08,-5.0806000000000004
2018-08-09,0.5147
2018-08-10,-0.7168
2018-08-13,0.722
2018-08-14,1.1265
2018-08-15,0.557
2018-08-16,0.0
2018-08-17,0.3525
2018-08-20,1.3547
2018-08-21,1.5347
2018-08-22,0.0975
2018-08-23,-0.2923
2018-08-24,0.7816
2018-08-27,-0.1939
2018-08-28,-0.2428
2018-08-29,0.2434
2018-08-30,0.1457
2018-08-31,0.1455
2018-09-04,-0.7748
2018-09-05,0.5857
2018-09-06,-0.1941
2018-09-07,-0.632
2018-09-10,0.1957
2018-09-11,-0.1953
2018-09-12,-0.7828
2018-09-13,0.2959
2018-09-14,0.2458
2018-09-17,-0.6376
2018-09-18,-0.4936
2018-09-19,-0.6944
2018-09-20,0.4995
2018-09-21,0.5964
2018-09-24,0.0494
2018-09-25,-0.1975
2018-09-26,-1.0391
2018-09-27,1.55
2018-09-28,0.7042
2018-10-01,-0.8492
2018-10-02,0.2519
2018-10-03,0.0503
2018-10-04,-0.7032
2018-10-05,0.0506
2018-10-08,0.6067
2018-10-09,0.1508
2018-10-10,-1.2042
2018-10-11,-1.2189
2018-10-12,-0.617
2018-10-15,1.6555
2018-10-16,1.4758
2018-10-17,0.4514
2018-10-18,-0.649
2018-10-19,0.1508
2018-10-22,0.0
2018-10-23,-0.3011
2018-10-24,-0.7549
2018-10-25,0.7099
2018-10-26,-0.9567
2018-10-29,0.5592
2018-10-30,0.5561
2018-10-31,-0.3519
2018-11-01,-0.3027
2018-11-02,0.3543
2018-11-05,0.7564
2018-11-06,-0.6006
2018-11-07,0.1511
2018-11-08,0.0
2018-11-09,0.6536
2018-11-12,0.1998
2018-11-13,0.1994
2018-11-14,-0.2985
2018-11-15,-0.9481
2018-11-16,-0.7053
2018-11-19,-0.6596
2018-11-20,0.0511
2018-11-21,0.8167
2018-11-23,-0.1519
2018-11-26,0.4564
2018-11-27,-0.4543
2018-11-28,1.1156
2018-11-29,-0.3511
2018-11-30,-0.8052
2018-12-03,0.4566
2018-12-04,-1.3636
2018-12-06,0.1024
2018-12-07,-0.2558
2018-12-10,0.1026
2018-12-11,-0.1025
2018-12-12,-0.1026
2018-12-13,0.1027
2018-12-14,0.0
2018-12-17,-3.6923
2018-12-18,1.5442
2018-12-19,-1.2585
2018-12-20,-2.5491
2018-12-21,-0.4905
2018-12-24,-1.1501000000000001
2018-12-26,4.5983
2018-12-27,-0.6886
2018-12-28,0.6004
2018-12-31,-0.8139
2019-01-02,0.4376
2019-01-03,-0.0545
2019-01-04,1.7984
2019-01-07,1.6059999999999999
2019-01-08,0.7903
2019-01-09,1.15
2019-01-10,-0.0517
2019-01-11,0.4137
2019-01-14,-0.4634
2019-01-15,0.4656
2019-01-16,0.103
2019-01-17,0.0
2019-01-18,-1.0288
2019-01-22,-1.2474
2019-01-23,0.7895
2019-01-24,0.5744
2019-01-25,0.8827
2019-01-28,0.2573
2019-01-29,0.2053
2019-01-30,-0.1025
2019-01-31,1.6923
2019-02-01,-1.2103
2019-02-04,1.072
2019-02-05,0.0505
2019-02-06,0.2019
2019-02-07,-0.5038
2019-02-08,0.8608
2019-02-11,0.0502
2019-02-12,-0.4014
2019-02-13,0.3526
2019-02-14,-0.502
2019-02-15,0.8073
2019-02-19,0.2503
2019-02-20,-0.5492
2019-02-21,0.3514
2019-02-22,0.6503
2019-02-25,-0.2485
2019-02-26,-0.3986
2019-02-27,0.6503
2019-02-28,-0.497
2019-03-01,0.3996
2019-03-04,-0.1493
2019-03-05,0.0
2019-03-06,-1.3951
2019-03-07,0.5558
2019-03-08,-0.3518
2019-03-11,2.1684
2019-03-12,0.3455
2019-03-13,0.0
2019-03-14,0.4427
2019-03-15,-2.7914
2019-03-18,0.3023
2019-03-19,-0.2511
2019-03-20,-0.7049
2019-03-21,0.4564
2019-03-22,-0.3029
2019-03-25,0.7089
2019-03-26,0.2011
2019-03-27,0.2509
2019-03-28,0.3003
2019-03-29,-0.051
2019-04-01,0.5102
2019-04-02,-0.2538
2019-04-03,0.2036
2019-04-04,0.0508
2019-04-05,0.203
2019-04-08,-0.304
2019-04-09,-0.4065
2019-04-10,0.2551
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,-0.458
2019-04-16,-0.1022
2019-04-17,-0.4094
2019-04-18,0.2055
2019-04-22,0.359
2019-04-23,0.4088
2019-04-24,0.458
2019-04-25,-0.0507
2019-04-26,0.3041
2019-04-29,0.2021
2019-04-30,-0.6051
2019-05-01,0.0
2019-05-02,1.0147
2019-05-03,1.105
2019-05-06,-1.0432
2019-05-07,-0.0502
2019-05-08,-0.3014
2019-05-09,-1.9144
2019-05-10,0.3595
2019-05-13,-0.5629
2019-05-14,0.772
2019-05-15,0.3575
2019-05-16,-0.1018
2019-05-17,-0.5094
2019-05-20,-0.2048
2019-05-21,0.1539
2019-05-22,0.1537
2019-05-23,-0.4092
2019-05-24,1.4895
2019-05-28,-0.8603
2019-05-29,-0.6636
2019-05-30,-0.668
2019-05-31,-0.8277
2019-06-03,0.7825
2019-06-04,0.6729
2019-06-05,-0.0514
2019-06-06,0.4115
2019-06-07,0.4611
2019-06-10,0.0
2019-06-11,-0.6119
2019-06-12,0.667
2019-06-13,-0.1019
2019-06-14,0.3061
2019-06-17,-0.5086
2019-06-18,0.6135
2019-06-19,0.5589
2019-06-20,0.2021
2019-06-21,-1.6137000000000001
2019-06-24,0.1538
2019-06-25,-0.1535
2019-06-26,-0.2563
2019-06-27,0.2569
2019-06-28,1.1006
2019-07-01,0.5184
2019-07-02,0.0516
2019-07-03,0.3093
2019-07-05,0.3083
2019-07-08,0.2561
2019-07-09,0.511
2019-07-10,-0.1525
2019-07-11,0.1527
2019-07-12,0.5592
2019-07-15,0.0
2019-07-16,-0.2022
2019-07-17,0.2026
2019-07-18,0.1011
2019-07-19,-1.0101
2019-07-22,0.051
2019-07-23,0.408
2019-07-24,-0.5587
2019-07-25,0.4597
2019-07-26,0.2034
2019-07-29,0.3551
2019-07-30,-0.5561
2019-07-31,0.4067
2019-08-01,-0.557
2019-08-02,0.0509
2019-08-05,-1.2723
2019-08-06,0.567
2019-08-07,0.8201
2019-08-08,0.1525
2019-08-09,-0.2538
2019-08-12,-0.8142
2019-08-13,1.0262
2019-08-14,-2.9457
2019-08-15,1.3082
2019-08-16,0.1033
2019-08-19,1.1352
2019-08-20,-0.8163
2019-08-21,0.7202
2019-08-22,-0.4086
2019-08-23,-0.2564
2019-08-26,0.6684
2019-08-27,-0.4086
2019-08-28,-0.5128
2019-08-29,0.4639
2019-08-30,-0.4105
2019-09-03,1.288
2019-09-04,0.1526
2019-09-05,0.1016
2019-09-06,0.3044
2019-09-09,0.607
2019-09-10,0.1508
2019-09-11,0.7028
2019-09-12,0.0
2019-09-13,0.3988
2019-09-16,0.4469
2019-09-17,-0.1483
2019-09-18,0.297
2019-09-19,0.3949
2019-09-20,0.3933
2019-09-23,-0.2449
2019-09-24,-0.7855
2019-09-25,0.7917
2019-09-26,-0.1964
2019-09-27,-0.3015
2019-09-30,0.0
2019-10-01,-0.3528
2019-10-02,-0.2529
2019-10-03,-0.2028
2019-10-04,0.1524
2019-10-07,0.1015
2019-10-08,-0.6589
2019-10-09,0.1531
2019-10-10,-0.1528
2019-10-11,0.4082
2019-10-14,-0.1524
2019-10-15,0.3562
2019-10-16,0.0507
2019-10-17,0.5068
2019-10-18,-0.0504
2019-10-21,0.6559
2019-10-22,-0.401
2019-10-23,0.3523
2019-10-24,-0.6018
2019-10-25,0.1009
2019-10-28,0.3528
2019-10-29,2.1095
2019-10-30,-0.5903
2019-10-31,0.099
2019-11-01,-0.346
2019-11-04,-0.0992
2019-11-05,-0.3476
2019-11-06,0.1993
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0497
2019-11-12,-0.2982
2019-11-13,0.0
2019-11-14,0.349
2019-11-15,0.0994
2019-11-18,-0.2978
2019-11-19,0.3484
2019-11-20,-0.3968
2019-11-21,-0.249
2019-11-22,0.2496
2019-11-25,0.3486
2019-11-26,0.0
2019-11-27,0.4467
2019-11-29,0.0494
2019-12-02,0.4444
2019-12-03,-0.0983
2019-12-04,0.1476
2019-12-05,0.0491
2019-12-06,0.2456
2019-12-09,0.0
2019-12-10,-0.147
2019-12-11,-0.1963
2019-12-12,-0.6883
2019-12-13,0.396
2019-12-16,0.6903
2019-12-17,0.3918
2019-12-18,0.0976
2019-12-19,0.4386
2019-12-20,0.0
2019-12-23,-0.0485
2019-12-24,0.2913
2019-12-26,0.3388
2019-12-27,0.4926
2019-12-30,-0.2451
2019-12-31,-0.3931
2020-01-02,-0.148
2020-01-03,0.0494
2020-01-06,0.0494
2020-01-07,0.1974
2020-01-08,0.0
2020-01-09,-0.0493
2020-01-10,0.8379
2020-01-13,0.0489
2020-01-14,0.1466
2020-01-15,-0.0976
2020-01-16,0.1465
2020-01-17,0.0
2020-01-21,-0.5363
2020-01-22,0.4902
2020-01-23,0.1951
2020-01-24,-0.0974
2020-01-27,0.5361
2020-01-28,0.0
2020-01-29,0.3878
2020-01-30,-0.2897
2020-01-31,-0.8717
2020-02-03,0.6351
2020-02-04,0.1456
2020-02-05,0.5817
2020-02-06,0.0964
2020-02-07,-0.3852
2020-02-10,-0.725
2020-02-11,0.1947
2020-02-12,0.4859
2020-02-13,0.1934
2020-02-14,-0.0965
2020-02-18,0.2415
2020-02-19,0.1928
2020-02-20,0.1924
2020-02-21,0.192
2020-02-24,-0.7187
2020-02-25,-2.6544
2020-02-26,-0.3966
2020-02-27,-3.1857
2020-02-28,-1.1825
2020-03-02,4.1623
2020-03-03,-1.5984
2020-03-04,1.3197999999999999
2020-03-05,-1.7534999999999998
2020-03-06,-2.8047
2020-03-09,-9.1815
2020-03-10,0.2311
2020-03-11,-3.6311
2020-03-12,-11.6029
2020-03-13,-5.3451
2020-03-16,-24.0886
2020-03-17,-23.823
2020-03-18,-33.2509
2020-03-19,38.7037
2020-03-20,-6.1415
2020-03-23,-29.7297
2020-03-24,-12.9555
2020-03-25,-20.6977
2020-03-26,68.6217
2020-03-27,2.9565
2020-03-30,-15.5405
2020-03-31,9.8
2020-04-01,-23.6794
2020-04-02,-12.8878
2020-04-03,-30.9589
2020-04-06,12.6984
2020-04-07,43.662
2020-04-08,22.0588
2020-04-09,31.5261
2020-04-13,3.8167999999999997
2020-04-14,3.0882
2020-04-15,-9.2725
2020-04-16,-1.7296
2020-04-17,8.16
2020-04-20,-6.6568000000000005
2020-04-21,-1.7433
2020-04-22,-1.7742
2020-04-23,-0.1642
2020-04-24,0.3289
2020-04-27,6.3934
2020-04-28,11.4022
2020-04-29,13.278
2020-04-30,-6.105
2020-05-01,-0.3901
2020-05-04,-3.3943
2020-05-05,-3.2432
2020-05-06,-2.6536
2020-05-07,3.0129
2020-05-08,3.8997
2020-05-11,-1.6086
2020-05-12,-8.3106
2020-05-13,-12.63
2020-05-14,4.5918
2020-05-15,-0.3252
2020-05-18,10.1142
2020-05-19,-0.8889
2020-05-20,5.8296
2020-05-21,-2.4011
2020-05-22,3.3285
2020-05-26,5.042
2020-05-27,1.3333
2020-05-28,-1.1842
2020-05-29,-1.3316
2020-06-01,7.1525
2020-06-02,-0.6297
2020-06-03,12.294
2020-06-04,1.693
2020-06-05,6.8812
2020-06-08,11.3188
2020-06-09,-11.2873
2020-06-10,-1.8927
2020-06-11,-8.0386
2020-06-12,5.1282
2020-06-15,3.2596
2020-06-16,1.5784
2020-06-17,-2.5526999999999997
2020-06-18,-0.6834
2020-06-19,-1.1468
2020-06-22,-0.6961
2020-06-23,5.1402
2020-06-24,-2.7778
2020-06-25,1.7143000000000002
2020-06-26,-3.908
2020-06-29,1.7943
2020-06-30,1.0576
2020-07-01,-3.4884
2020-07-02,-4.2169
2020-07-06,3.7736
2020-07-07,-4.2424
2020-07-08,-1.7722
2020-07-09,-5.1546
2020-07-10,4.8913
2020-07-13,-1.4249
2020-07-14,0.7884
2020-07-15,8.3442
2020-07-16,-2.5271
2020-07-17,-1.9752999999999998
2020-07-20,-1.1335
2020-07-21,2.5478
2020-07-22,3.4783
2020-07-23,-0.7203
2020-07-24,-2.4184
2020-07-27,-0.7435
2020-07-28,3.4956
2020-07-29,1.5682
2020-07-30,3.6817
2020-07-31,-0.5727
