ticker,HOME US Equity
2016-12-22,-3.2193
2016-12-23,1.6632
2016-12-27,1.5678
2016-12-28,-1.6779
2016-12-29,0.8874
2016-12-30,-1.0149
2017-01-03,-1.7772000000000001
2017-01-04,0.4175
2017-01-05,-1.3860000000000001
2017-01-06,-4.0056
2017-01-09,3.0747
2017-01-10,4.6875
2017-01-11,1.4925
2017-01-12,-4.0775
2017-01-13,0.8362
2017-01-17,1.6585999999999999
2017-01-18,2.1074
2017-01-19,-0.1997
2017-01-20,1.9346
2017-01-23,0.3927
2017-01-24,4.6936
2017-01-25,0.0623
2017-01-26,-1.8668
2017-01-27,-3.9949
2017-01-30,0.1982
2017-01-31,0.4614
2017-02-01,-2.1654
2017-02-02,3.5547
2017-02-03,2.9793
2017-02-06,-2.6414999999999997
2017-02-07,-2.9716
2017-02-08,0.9321
2017-02-09,3.628
2017-02-10,0.7638
2017-02-13,-1.6425
2017-02-14,0.6423
2017-02-15,2.9355
2017-02-16,-0.9299
2017-02-17,-1.4393
2017-02-21,0.5714
2017-02-22,-2.2096
2017-02-23,-3.6798
2017-02-24,0.8713
2017-02-27,2.1927
2017-02-28,-2.2757
2017-03-01,-0.7984
2017-03-02,-0.4695
2017-03-03,-0.2695
2017-03-06,-2.6351
2017-03-07,1.1103
2017-03-08,-3.1572
2017-03-09,0.2835
2017-03-10,1.6254
2017-03-13,0.2086
2017-03-14,4.4414
2017-03-15,1.196
2017-03-16,2.8890000000000002
2017-03-17,-0.3191
2017-03-20,-1.4725
2017-03-21,-4.1585
2017-03-22,1.4915
2017-03-23,1.7368000000000001
2017-03-24,2.4951
2017-03-27,0.0641
2017-03-28,-2.1767
2017-03-29,1.3089
2017-03-30,-1.2274
2017-03-31,-0.8502
2017-04-03,-0.8575
2017-04-04,0.3327
2017-04-05,-0.2653
2017-04-06,1.1303
2017-04-07,1.9724
2017-04-10,2.9013999999999998
2017-04-11,-0.0627
2017-04-12,-3.0094
2017-04-13,-3.5553
2017-04-17,0.4692
2017-04-18,4.6698
2017-04-19,3.2505
2017-04-20,1.8519
2017-04-21,-0.1818
2017-04-24,1.5786
2017-04-25,0.6575
2017-04-26,2.7316000000000003
2017-04-27,1.4451
2017-04-28,-0.2279
2017-05-01,-1.2564
2017-05-02,0.6362
2017-05-03,0.6897
2017-05-04,2.5685000000000002
2017-05-05,2.1703
2017-05-08,0.3813
2017-05-09,3.3641
2017-05-10,0.0525
2017-05-11,0.2099
2017-05-12,-1.8848
2017-05-15,-1.0139
2017-05-16,0.4852
2017-05-17,-0.7511
2017-05-18,-1.4054
2017-05-19,1.9737
2017-05-22,0.0538
2017-05-23,0.0
2017-05-24,0.7523
2017-05-25,1.9733
2017-05-26,-0.8891
2017-05-30,-1.1082
2017-05-31,0.0
2017-06-01,1.3874
2017-06-02,-0.5263
2017-06-05,-0.1587
2017-06-06,-1.9078
2017-06-07,21.718
2017-06-08,2.7963
2017-06-09,-1.7703
2017-06-12,-4.3956
2017-06-13,0.1379
2017-06-14,2.5253
2017-06-15,-0.5374
2017-06-16,-1.4858
2017-06-19,4.6161
2017-06-20,-1.5727
2017-06-21,1.3316
2017-06-22,2.1463
2017-06-23,-3.1304
2017-06-26,1.0181
2017-06-27,-0.0876
2017-06-28,0.307
2017-06-29,-0.481
2017-06-30,2.3286
2017-07-03,-0.2576
2017-07-05,1.0331
2017-07-06,2.5991
2017-07-07,-3.9867
2017-07-10,-2.9412000000000003
2017-07-11,1.5152
2017-07-12,2.1949
2017-07-13,0.8591
2017-07-14,-6.1754999999999995
2017-07-17,2.4966
2017-07-18,1.1072
2017-07-19,0.9198
2017-07-20,1.3455
2017-07-21,-1.0707
2017-07-24,-2.5541
2017-07-25,2.2657
2017-07-26,0.9557
2017-07-27,-0.0861
2017-07-28,-1.938
2017-07-31,-0.0439
2017-08-01,-0.3076
2017-08-02,0.3967
2017-08-03,-0.3073
2017-08-04,0.6605
2017-08-07,3.2808
2017-08-08,-0.3812
2017-08-09,-0.7228
2017-08-10,-2.6981
2017-08-11,-0.3961
2017-08-14,0.0
2017-08-15,0.4419
2017-08-16,4.0035
2017-08-17,-3.7648
2017-08-18,-0.967
2017-08-21,0.4439
2017-08-22,-1.1931
2017-08-23,1.3417
2017-08-24,-2.3388999999999998
2017-08-25,-0.3163
2017-08-28,8.4316
2017-08-29,1.8395000000000001
2017-08-30,0.6158
2017-08-31,-0.0408
2017-09-01,3.5918
2017-09-05,0.985
2017-09-06,-10.1053
2017-09-07,3.9497
2017-09-08,-4.1754
2017-09-11,-1.7429000000000001
2017-09-12,3.3703
2017-09-13,-3.1317
2017-09-14,-2.5244
2017-09-15,4.498
2017-09-18,-1.6957
2017-09-19,-1.0615
2017-09-20,-0.2682
2017-09-21,1.255
2017-09-22,-0.4427
2017-09-25,-1.912
2017-09-26,0.2267
2017-09-27,3.2564
2017-09-28,-0.7008
2017-09-29,0.7499
2017-10-02,1.7513
2017-10-03,0.4733
2017-10-04,0.3854
2017-10-05,-1.0666
2017-10-06,-0.0862
2017-10-09,-1.5969
2017-10-10,-2.2807
2017-10-11,-0.5386
2017-10-12,-1.1733
2017-10-13,0.6393
2017-10-16,-1.4064999999999999
2017-10-17,0.092
2017-10-18,0.092
2017-10-19,-0.1378
2017-10-20,1.15
2017-10-23,0.0455
2017-10-24,-2.0909
2017-10-25,-1.9499
2017-10-26,0.6155
2017-10-27,-2.4941
2017-10-30,-1.5444
2017-10-31,0.4902
2017-11-01,1.3659
2017-11-02,0.385
2017-11-03,1.7737
2017-11-06,1.4602
2017-11-07,-2.182
2017-11-08,0.0475
2017-11-09,-0.6167
2017-11-10,-0.4296
2017-11-13,2.7325
2017-11-14,-2.4732
2017-11-15,-1.0048
2017-11-16,4.3016
2017-11-17,2.0853
2017-11-20,1.8611
2017-11-21,-1.6488
2017-11-22,0.7703
2017-11-24,-0.7194
2017-11-27,-2.038
2017-11-28,2.9589
2017-11-29,5.8374
2017-11-30,17.2253
2017-12-01,2.2439
2017-12-04,0.4956
2017-12-05,-7.2209
2017-12-06,-6.2263
2017-12-07,18.8664
2017-12-08,-0.1022
2017-12-11,-1.2274
2017-12-12,-1.3462
2017-12-13,1.5045
2017-12-14,-0.6894
2017-12-15,3.5751
2017-12-18,3.4182
2017-12-19,0.162
2017-12-20,0.5176
2017-12-21,1.8024
2017-12-22,-4.2365
2017-12-26,1.3206
2017-12-27,-0.4236
2017-12-28,2.1924
2017-12-29,-2.6897
2018-01-02,4.1132
2018-01-03,-4.9620999999999995
2018-01-04,1.4965
2018-01-05,1.7692999999999999
2018-01-08,2.2215
2018-01-09,0.8504
2018-01-10,-0.1874
2018-01-11,0.6258
2018-01-12,1.8035
2018-01-16,-3.3598
2018-01-17,2.0544
2018-01-18,-0.4026
2018-01-19,1.7412999999999998
2018-01-22,2.1088
2018-01-23,-2.0652
2018-01-24,-1.9254
2018-01-25,4.7055
2018-01-26,0.3869
2018-01-29,-4.5953
2018-01-30,0.4351
2018-01-31,-1.9802
2018-02-01,-0.8838
2018-02-02,-1.9108
2018-02-05,-2.8247
2018-02-06,4.4771
2018-02-07,-0.2239
2018-02-08,-3.5897
2018-02-09,1.7287
2018-02-12,-0.9477
2018-02-13,-0.6928
2018-02-14,-0.1329
2018-02-15,0.1996
2018-02-16,5.8765
2018-02-20,-1.9127999999999998
2018-02-21,-4.0601
2018-02-22,0.5665
2018-02-23,0.4639
2018-02-26,-2.9024
2018-02-27,-0.6793
2018-02-28,1.197
2018-03-01,-3.7175000000000002
2018-03-02,0.7722
2018-03-05,0.0697
2018-03-06,2.8194
2018-03-07,2.8097
2018-03-08,-2.7659000000000002
2018-03-09,3.5557
2018-03-12,-1.8967
2018-03-13,0.1
2018-03-14,-2.331
2018-03-15,-4.0232
2018-03-16,3.1972
2018-03-19,-1.4458
2018-03-20,-1.1526
2018-03-21,-2.3675
2018-03-22,-4.2345
2018-03-23,19.2366
2018-03-26,-0.6656
2018-03-27,-2.4888
2018-03-28,3.4686
2018-03-29,1.3283
2018-04-02,-3.4644
2018-04-03,2.0369
2018-04-04,3.5488
2018-04-05,4.2228
2018-04-06,-0.9982
2018-04-09,2.8766
2018-04-10,-2.9403
2018-04-11,0.9801
2018-04-12,0.0294
2018-04-13,-1.6172
2018-04-16,4.9014
2018-04-17,1.0541
2018-04-18,1.4096
2018-04-19,-1.3344
2018-04-20,-1.3807
2018-04-23,-0.9143
2018-04-24,1.6148
2018-04-25,-3.2633
2018-04-26,3.8134
2018-04-27,0.113
2018-04-30,-0.6774
2018-05-01,0.8525
2018-05-02,2.7895
2018-05-03,-3.0428
2018-05-04,4.1278
2018-05-07,-2.6337
2018-05-08,1.6174
2018-05-09,0.494
2018-05-10,-0.2458
2018-05-11,0.3011
2018-05-14,-2.5928
2018-05-15,0.2802
2018-05-16,0.2794
2018-05-17,0.2786
2018-05-18,2.7785
2018-05-21,-0.2433
2018-05-22,-5.122
2018-05-23,2.1137
2018-05-24,-0.1678
2018-05-25,-0.5043
2018-05-29,-1.6333
2018-05-30,1.2024
2018-05-31,-2.0934
2018-06-01,0.7512
2018-06-04,6.2231
2018-06-05,-2.7268
2018-06-06,-0.8049
2018-06-07,2.826
2018-06-08,5.8776
2018-06-11,-1.1565
2018-06-12,-0.286
2018-06-13,-0.5476
2018-06-14,0.3408
2018-06-15,-1.6200999999999999
2018-06-18,-0.8765
2018-06-19,-0.8842
2018-06-20,-1.3517000000000001
2018-06-21,0.9318
2018-06-22,0.4616
2018-06-25,-1.7027
2018-06-26,8.1661
2018-06-27,-2.5674
2018-06-28,1.6175000000000002
2018-06-29,0.5135
2018-07-02,0.5619
2018-07-03,-0.1778
2018-07-05,1.6794
2018-07-06,1.2262
2018-07-09,0.7664
2018-07-10,-0.7851
2018-07-11,-6.0089
2018-07-12,-1.1839
2018-07-13,1.0117
2018-07-16,-4.2699
2018-07-17,1.1839
2018-07-18,-0.5714
2018-07-19,3.8314
2018-07-20,-0.0264
2018-07-23,-0.8437
2018-07-24,-1.8346
2018-07-25,1.5439
2018-07-26,1.0136
2018-07-27,-5.5717
2018-07-30,0.0
2018-07-31,1.4262000000000001
2018-08-01,-4.6871
2018-08-02,-3.5291
2018-08-03,1.2894
2018-08-06,-1.4802
2018-08-07,2.1935000000000002
2018-08-08,1.3525
2018-08-09,2.3499
2018-08-10,-0.5385
2018-08-13,-1.7099
2018-08-14,0.7828
2018-08-15,-3.7112
2018-08-16,0.2988
2018-08-17,1.1320000000000001
2018-08-20,0.2062
2018-08-21,1.9694
2018-08-22,3.7187
2018-08-23,2.1679
2018-08-24,0.7889
2018-08-27,0.5128
2018-08-28,-0.6176
2018-08-29,0.7025
2018-08-30,-4.0515
2018-08-31,-3.7752
2018-09-04,3.5745
2018-09-05,-0.2245
2018-09-06,-4.3870000000000005
2018-09-07,-4.5882
2018-09-10,-0.3391
2018-09-11,1.2991
2018-09-12,0.7939
2018-09-13,-0.1515
2018-09-14,-3.125
2018-09-17,-1.1588
2018-09-18,3.327
2018-09-19,1.2266
2018-09-20,2.06
2018-09-21,-1.9294
2018-09-24,-6.6283
2018-09-25,0.2593
2018-09-26,-2.0692
2018-09-27,3.7965999999999998
2018-09-28,0.2863
2018-10-01,-1.5541
2018-10-02,-2.8673
2018-10-03,1.4925
2018-10-04,-5.3268
2018-10-05,1.2081
2018-10-08,-2.1146
2018-10-09,-4.9477
2018-10-10,-1.3563
2018-10-11,1.0777
2018-10-12,0.4779
2018-10-15,0.9147
2018-10-16,-0.7614
2018-10-17,2.2653
2018-10-18,-5.0375
2018-10-19,-2.1445
2018-10-22,0.0384
2018-10-23,0.7302
2018-10-24,-3.472
2018-10-25,2.2134
2018-10-26,1.5855000000000001
2018-10-29,-0.4568
2018-10-30,3.2122
2018-10-31,1.2968
2018-11-01,8.2297
2018-11-02,2.2305
2018-11-05,-3.6694
2018-11-06,1.0638
2018-11-07,0.4754
2018-11-08,-2.7036
2018-11-09,-4.2376
2018-11-12,0.2539
2018-11-13,2.8944
2018-11-14,-0.3165
2018-11-15,-0.2822
2018-11-16,-0.9904
2018-11-19,-5.895
2018-11-20,-5.391
2018-11-21,6.3002
2018-11-23,-0.151
2018-11-26,4.4612
2018-11-27,-3.3659
2018-11-28,5.2434
2018-11-29,-1.3879000000000001
2018-11-30,2.851
2018-12-03,2.2807
2018-12-04,-4.5969
2018-12-06,-14.5991
2018-12-07,-14.0632
2018-12-10,-0.6369
2018-12-11,3.4516999999999998
2018-12-12,-2.2879
2018-12-13,-4.0488
2018-12-14,-2.8978
2018-12-17,-2.6178
2018-12-18,-1.5053999999999998
2018-12-19,-1.0371
2018-12-20,-3.7507
2018-12-21,-4.5845
2018-12-24,0.1802
2018-12-26,7.554
2018-12-27,2.1182
2018-12-28,0.655
2018-12-31,1.1931
2019-01-02,1.9828999999999999
2019-01-03,0.8933
2019-01-04,5.7813
2019-01-07,6.9916
2019-01-08,3.5895
2019-01-09,-2.5322
2019-01-10,-1.6864
2019-01-11,3.1062
2019-01-14,-10.4766
2019-01-15,-3.3149
2019-01-16,6.5455
2019-01-17,4.1443
2019-01-18,1.0768
2019-01-22,0.1853
2019-01-23,0.2312
2019-01-24,-0.3229
2019-01-25,3.7945
2019-01-28,0.1783
2019-01-29,-1.2461
2019-01-30,-1.1717
2019-01-31,0.5016
2019-02-01,3.0853
2019-02-04,2.0687
2019-02-05,0.0
2019-02-06,-2.6304
2019-02-07,0.62
2019-02-08,-1.5845
2019-02-11,-0.2683
2019-02-12,3.6323
2019-02-13,-0.2596
2019-02-14,0.564
2019-02-15,1.6393
2019-02-19,-1.1036
2019-02-20,2.4034
2019-02-21,-2.0956
2019-02-22,0.4709
2019-02-25,1.4061
2019-02-26,-1.1345
2019-02-27,2.7624
2019-02-28,1.2407
2019-03-01,0.0817
2019-03-04,-6.1633
2019-03-05,-1.3049
2019-03-06,1.1018
2019-03-07,-2.2232
2019-03-08,1.0254
2019-03-11,1.8976
2019-03-12,-2.2087
2019-03-13,0.7086
2019-03-14,-1.759
2019-03-15,-1.0743
2019-03-18,0.905
2019-03-19,0.4484
2019-03-20,-0.7589
2019-03-21,2.6090999999999998
2019-03-22,-2.8058
2019-03-25,3.0672
2019-03-26,0.0
2019-03-27,-20.3501
2019-03-28,-2.033
2019-03-29,0.1683
2019-04-01,4.1993
2019-04-02,0.2687
2019-04-03,1.7685
2019-04-04,7.9516
2019-04-05,1.7561
2019-04-08,0.0
2019-04-09,0.2397
2019-04-10,1.3869
2019-04-11,1.7452999999999999
2019-04-12,2.6889
2019-04-15,0.2257
2019-04-16,2.3423
2019-04-17,-0.1761
2019-04-18,1.8519
2019-04-22,-5.0649
2019-04-23,2.5991999999999997
2019-04-24,2.1778
2019-04-25,-0.3045
2019-04-26,0.1745
2019-04-29,0.0871
2019-04-30,2.2193
2019-05-01,2.5968
2019-05-02,1.6598000000000002
2019-05-03,-0.449
2019-05-06,-6.5191
2019-05-07,-0.9649
2019-05-08,2.6129
2019-05-09,0.9063
2019-05-10,1.3687
2019-05-13,-16.0759
2019-05-14,3.6199
2019-05-15,8.1999
2019-05-16,4.3049
2019-05-17,-1.1178
2019-05-20,-0.4348
2019-05-21,-6.1135
2019-05-22,-4.5116
2019-05-23,-2.6303
2019-05-24,3.7519
2019-05-28,-6.1234
2019-05-29,-2.3626
2019-05-30,2.1042
2019-05-31,-1.8547
2019-06-03,-3.9370000000000003
2019-06-04,3.9891
2019-06-05,-7.9874
2019-06-06,-57.1673
2019-06-07,1.4667
2019-06-10,4.9934
2019-06-11,-3.2541
2019-06-12,0.6468
2019-06-13,5.527
2019-06-14,-6.3337
2019-06-17,1.3004
2019-06-18,1.2837
2019-06-19,-2.6616
2019-06-20,-2.6042
2019-06-21,-1.0695000000000001
2019-06-24,-8.1081
2019-06-25,-2.7941000000000003
2019-06-26,0.0
2019-06-27,1.9667
2019-06-28,-1.1869
2019-07-01,6.3063
2019-07-02,-0.9887
2019-07-03,-0.7133
2019-07-05,2.4425
2019-07-08,-2.1038
2019-07-09,-2.8653
2019-07-10,2.5074
2019-07-11,-5.4676
2019-07-12,2.7397
2019-07-15,-4.7407
2019-07-16,3.1104
2019-07-17,-6.7873
2019-07-18,-3.7217000000000002
2019-07-19,1.1764999999999999
2019-07-22,-4.6512
2019-07-23,-6.7943999999999996
2019-07-24,14.9533
2019-07-25,-1.7886
2019-07-26,1.1589
2019-07-29,-0.6547
2019-07-30,-0.3295
2019-07-31,-0.9917
2019-08-01,-7.0117
2019-08-02,-1.0772
2019-08-05,-4.3557
2019-08-06,0.0
2019-08-07,-6.4516
2019-08-08,1.217
2019-08-09,-4.2084
2019-08-12,0.2092
2019-08-13,1.4614
2019-08-14,1.2346
2019-08-15,-5.2846
2019-08-16,10.515
2019-08-19,5.2427
2019-08-20,-0.738
2019-08-21,8.1784
2019-08-22,12.8866
2019-08-23,-7.7626
2019-08-26,0.165
2019-08-27,-0.4942
2019-08-28,6.7881
2019-08-29,3.876
2019-08-30,0.597
2019-09-03,-0.5935
2019-09-04,3.1343
2019-09-05,-5.644
2019-09-06,11.0429
2019-09-09,9.9448
2019-09-10,7.5377
2019-09-11,5.257
2019-09-12,-0.6659
2019-09-13,2.9050000000000002
2019-09-16,-0.2172
2019-09-17,1.197
2019-09-18,-1.3978
2019-09-19,0.2181
2019-09-20,-1.0881
2019-09-23,6.9307
2019-09-24,-2.3663
2019-09-25,2.3182
2019-09-26,-3.2956
2019-09-27,-0.426
2019-09-30,2.8877
2019-10-01,2.079
2019-10-02,-6.6190999999999995
2019-10-03,0.8724
2019-10-04,0.8649
2019-10-07,3.7513
2019-10-08,-0.8264
2019-10-09,2.7083
2019-10-10,2.4341
2019-10-11,0.9901
2019-10-14,-1.6667
2019-10-15,-3.5892
2019-10-16,2.4819
2019-10-17,0.4036
2019-10-18,-3.8191
2019-10-21,2.2989
2019-10-22,3.3708
2019-10-23,0.2964
2019-10-24,-1.5764
2019-10-25,3.5035
2019-10-28,-6.4797
2019-10-29,-3.9297
2019-10-30,-2.1529
2019-10-31,-6.2706
2019-11-01,1.9952999999999999
2019-11-04,0.8055
2019-11-05,0.7991
2019-11-06,-0.2265
2019-11-07,-3.2917
2019-11-08,2.23
2019-11-11,-0.5741
2019-11-12,-0.2309
2019-11-13,-1.0417
2019-11-14,1.2865
2019-11-15,6.2356
2019-11-18,-2.7174
2019-11-19,-4.2458
2019-11-20,-6.8845
2019-11-21,1.3784
2019-11-22,1.8540999999999999
2019-11-25,2.1845
2019-11-26,1.7814999999999999
2019-11-27,0.0
2019-11-29,0.1167
2019-12-02,-1.7483
2019-12-03,-2.7284
2019-12-04,4.2683
2019-12-05,-35.9064
2019-12-06,3.4672
2019-12-09,11.6402
2019-12-10,-6.4771
2019-12-11,-4.0541
2019-12-12,12.5
2019-12-13,-10.9546
2019-12-16,-5.7996
2019-12-17,-1.306
2019-12-18,2.0794
2019-12-19,-0.9259
2019-12-20,1.3084
2019-12-23,-0.9225
2019-12-24,1.8622
2019-12-26,0.0
2019-12-27,0.3656
2019-12-30,-2.7321999999999997
2019-12-31,2.9962999999999997
2020-01-02,-5.4545
2020-01-03,-2.3077
2020-01-06,8.0709
2020-01-07,1.6393
2020-01-08,-5.0179
2020-01-09,-2.2641999999999998
2020-01-10,-1.9304999999999999
2020-01-13,11.0236
2020-01-14,3.0142
2020-01-15,3.0981
2020-01-16,4.5075
2020-01-17,-3.9936
2020-01-21,3.4942
2020-01-22,-1.7685
2020-01-23,-1.3093
2020-01-24,-0.4975
2020-01-27,-3.3333
2020-01-28,2.2414
2020-01-29,0.6745
2020-01-30,-2.3451
2020-01-31,-2.916
2020-02-03,1.0601
2020-02-04,2.4476
2020-02-05,7.6792
2020-02-06,-0.7924
2020-02-07,-0.3195
2020-02-10,-0.4808
2020-02-11,-0.4831
2020-02-12,6.6343
2020-02-13,-0.607
2020-02-14,-2.9008000000000003
2020-02-18,3.3019
2020-02-19,5.175
2020-02-20,3.6179
2020-02-21,-0.1397
2020-02-24,-10.4895
2020-02-25,-10.1563
2020-02-26,-1.7391
2020-02-27,-12.7434
2020-02-28,1.4199
2020-03-02,-9.0
2020-03-03,2.1978
2020-03-04,7.3118
2020-03-05,-8.4168
2020-03-06,-4.3764
2020-03-09,-27.46
2020-03-10,30.2839
2020-03-11,-14.0436
2020-03-12,-17.1831
2020-03-13,14.6259
2020-03-16,-16.9139
2020-03-17,-18.9286
2020-03-18,-34.8018
2020-03-19,37.8378
2020-03-20,0.0
2020-03-23,11.7647
2020-03-24,22.3684
2020-03-25,-21.5054
2020-03-26,-0.4566
2020-03-27,1.8349
2020-03-30,-12.1622
2020-03-31,3.5897
2020-04-01,-17.8218
2020-04-02,-12.0482
2020-04-03,-2.7397
2020-04-06,18.3099
2020-04-07,-7.7381
2020-04-08,25.8065
2020-04-09,3.0769
2020-04-13,-3.4826
2020-04-14,10.3093
2020-04-15,-9.8131
2020-04-16,-8.8083
2020-04-17,11.3636
2020-04-20,-3.0612
2020-04-21,1.5789
2020-04-22,-0.5181
2020-04-23,-7.2917
2020-04-24,0.5618
2020-04-27,20.6704
2020-04-28,3.2407
2020-04-29,31.3901
2020-04-30,-19.7952
2020-05-01,3.8298
2020-05-04,-3.2787
2020-05-05,-0.8475
2020-05-06,-5.5556
2020-05-07,5.8824
2020-05-08,4.7009
2020-05-11,-1.2245
2020-05-12,15.7025
2020-05-13,-8.2143
2020-05-14,5.4475
2020-05-15,5.5351
2020-05-18,23.4266
2020-05-19,4.2493
2020-05-20,12.7717
2020-05-21,7.9518
2020-05-22,-3.3482
2020-05-26,17.7829
2020-05-27,1.9607999999999999
2020-05-28,-10.5769
2020-05-29,1.9355
2020-06-01,1.6878
2020-06-02,4.7718
2020-06-03,22.3762
2020-06-04,0.3236
2020-06-05,10.9677
2020-06-08,13.3721
2020-06-09,-11.1538
2020-06-10,-5.3391
2020-06-11,-9.6037
2020-06-12,11.4671
2020-06-15,0.7564
2020-06-16,13.5135
2020-06-17,-1.8519
2020-06-18,4.717
2020-06-19,-11.1969
2020-06-22,9.8551
2020-06-23,6.8602
2020-06-24,-8.642
2020-06-25,-3.9189
2020-06-26,-0.9845
2020-06-29,-1.4205
2020-06-30,-6.4841
2020-07-01,-1.5408
2020-07-02,3.9124
2020-07-06,-2.1084
2020-07-07,-8.1538
2020-07-08,5.0251
2020-07-09,-7.496
2020-07-10,2.7586
2020-07-13,-5.8725000000000005
2020-07-14,2.852
2020-07-15,8.3189
2020-07-16,1.6
2020-07-17,2.8346
2020-07-20,-0.7657
2020-07-21,6.0185
2020-07-22,27.3654
2020-07-23,-5.4857
2020-07-24,4.474
2020-07-27,-0.1157
2020-07-28,2.5492
2020-07-29,6.6667
2020-07-30,33.4746
2020-07-31,-1.4285999999999999
