ticker,TKAT US Equity
2016-07-12,0.0
2016-07-13,0.0
2016-07-15,0.0
2016-07-18,0.0
2016-07-19,0.2941
2016-07-21,0.0
2016-07-22,0.1466
2016-07-25,0.4392
2016-07-26,-0.1458
2016-07-27,-9.3431
2016-07-29,7.8905
2016-08-02,0.8955
2016-08-10,-0.8876
2016-08-11,-3.7313
2016-08-12,3.7209
2016-08-16,-1.4948000000000001
2016-08-18,0.3035
2016-08-19,2.8744
2016-08-22,-1.4706000000000001
2016-08-23,0.1493
2016-08-24,-0.2981
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,-0.1495
2016-08-30,0.0
2016-08-31,-1.3473
2016-09-01,-5.9181
2016-09-02,3.2258
2016-09-06,3.2813
2016-09-07,-0.4539
2016-09-08,1.6717
2016-09-12,-0.299
2016-09-13,-0.7496
2016-09-14,-1.2085
2016-09-15,0.1529
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,-0.1527
2016-09-21,-2.1407
2016-09-22,0.7813
2016-09-23,0.4651
2016-09-26,0.0
2016-09-27,0.3086
2016-09-28,1.3846
2016-09-29,0.607
2016-09-30,0.4525
2016-10-03,0.3003
2016-10-04,0.1497
2016-10-05,0.1495
2016-10-06,0.7463
2016-10-07,0.7407
2016-10-10,0.0
2016-10-11,0.1471
2016-10-12,0.2937
2016-10-13,0.1464
2016-10-14,0.1462
2016-10-17,0.292
2016-10-18,0.1456
2016-10-19,0.0781
2016-10-20,0.0672
2016-10-21,0.0
2016-10-24,0.4354
2016-10-25,-0.1445
2016-10-26,-0.5336
2016-10-27,-0.3365
2016-10-28,-1.063
2016-10-31,0.7793
2016-11-01,-0.7321
2016-11-02,0.1475
2016-11-03,-3.5346
2016-11-04,-1.8168
2016-11-07,-3.592
2016-11-08,-3.2258
2016-11-09,-6.6667
2016-11-10,0.5357
2016-11-11,2.0782
2016-11-14,0.5481
2016-11-15,1.0643
2016-11-16,1.8836
2016-11-17,2.0168
2016-11-18,2.9654
2016-11-21,10.4
2016-11-22,-0.7246
2016-11-23,0.438
2016-11-25,0.1453
2016-11-28,0.1451
2016-11-29,0.0
2016-11-30,2.1739
2016-12-01,-3.5461
2016-12-02,2.9412000000000003
2016-12-05,0.0
2016-12-06,-0.8214
2016-12-07,-2.7728
2016-12-08,5.1852
2016-12-09,2.8169
2016-12-12,7.8082
2016-12-13,0.1271
2016-12-14,-5.8439
2016-12-15,4.8588000000000005
2016-12-16,-3.599
2016-12-19,-2.665
2016-12-20,2.738
2016-12-21,0.6667
2016-12-22,0.6623
2016-12-23,1.3158
2016-12-27,-2.1494
2016-12-28,0.8693
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,-1.3158
2017-01-04,-2.6667
2017-01-05,0.6849
2017-01-06,0.2721
2017-01-09,0.0
2017-01-10,-0.1357
2017-01-11,-1.2227999999999999
2017-01-12,-0.9629
2017-01-13,-1.3889
2017-01-17,-1.1268
2017-01-18,1.1396
2017-01-19,-0.2817
2017-01-20,-0.0971
2017-01-23,0.5213
2017-01-24,0.7032
2017-01-25,0.838
2017-01-26,0.554
2017-01-27,0.074
2017-01-30,-0.7622
2017-01-31,0.3519
2017-02-01,-1.0418
2017-02-02,0.6983
2017-02-03,0.6085
2017-02-06,-0.0215
2017-02-07,1.8778000000000001
2017-02-08,-0.5211
2017-02-09,-0.6803
2017-02-10,2.7397
2017-02-13,-0.2667
2017-02-14,-0.6684
2017-02-15,-0.2692
2017-02-16,-0.135
2017-02-17,0.489
2017-02-21,8.9268
2017-02-22,-6.1728
2017-02-23,1.4474
2017-02-24,-0.0324
2017-02-27,5.0924
2017-02-28,4.9383
2017-03-01,-3.6235
2017-03-02,6.8115
2017-03-03,-1.1429
2017-03-06,11.5607
2017-03-07,-4.6632
2017-03-08,3.2609
2017-03-09,1.5789
2017-03-10,0.9171
2017-03-13,1.6583999999999999
2017-03-14,1.0101
2017-03-16,-0.0013
2017-03-17,0.0013
2017-03-20,-3.0
2017-03-21,0.5155
2017-03-22,-0.5128
2017-03-23,-0.2577
2017-03-24,2.7164
2017-03-27,-2.9565
2017-03-28,-1.1652
2017-03-29,-16.1738
2017-03-30,0.3129
2017-03-31,-3.4311
2017-04-03,-3.2445
2017-04-04,-5.1927
2017-04-05,-0.7042
2017-04-06,-1.4184
2017-04-07,1.3408
2017-04-10,0.0967
2017-04-11,7.8014
2017-04-12,-1.5789
2017-04-13,0.2674
2017-04-17,-0.8
2017-04-18,0.672
2017-04-19,0.1335
2017-04-20,-3.4667
2017-04-21,-7.6657
2017-04-24,3.0666
2017-04-25,2.8129999999999997
2017-04-26,1.6402
2017-04-27,8.3333
2017-04-28,2.3077
2017-05-01,-0.1003
2017-05-02,0.1004
2017-05-03,0.5514
2017-05-04,0.0763
2017-05-05,0.1463
2017-05-08,-1.7642
2017-05-09,-0.6329
2017-05-10,-2.5478
2017-05-11,-2.7451
2017-05-12,-3.3602
2017-05-15,4.9044
2017-05-16,-5.9586
2017-05-17,-3.1747
2017-05-18,1.3395000000000001
2017-05-19,1.2931
2017-05-22,-0.9929
2017-05-23,0.0
2017-05-24,-0.1433
2017-05-25,-1.1953
2017-05-26,0.0481
2017-05-30,-2.8501
2017-05-31,-2.1457
2017-06-01,-4.2748
2017-06-02,-1.1164
2017-06-05,1.6129
2017-06-06,-10.1587
2017-06-07,7.7739
2017-06-08,-1.6393
2017-06-09,1.3333
2017-06-12,-1.3158
2017-06-13,-1.1167
2017-06-14,-4.0957
2017-06-15,-0.1424
2017-06-16,-0.0088
2017-06-19,-2.7880000000000003
2017-06-20,-4.7619
2017-06-21,0.0
2017-06-22,0.3992
2017-06-23,-2.8688000000000002
2017-06-26,1.1795
2017-06-27,-2.6975
2017-06-28,3.0297
2017-06-29,1.7663
2017-06-30,-1.4429
2017-07-03,0.2204
2017-07-05,-9.5602
2017-07-06,-2.0063
2017-07-07,-0.7573
2017-07-10,4.0261
2017-07-11,0.3093
2017-07-12,-13.2292
2017-07-13,-11.4046
2017-07-14,2.981
2017-07-17,2.6105
2017-07-18,-1.6798
2017-07-19,-1.6094
2017-07-20,-7.211
2017-07-24,6.5714
2017-07-25,6.7024
2017-07-26,-2.0101
2017-07-27,-1.5385
2017-07-31,-11.3698
2017-08-01,-5.994
2017-08-02,-3.1068
2017-08-03,5.1613
2017-08-04,5.8282
2017-08-07,-5.7971
2017-08-08,7.3846
2017-08-09,14.613199999999999
2017-08-17,-5.5
2017-08-18,3.1746
2017-08-22,-16.4103
2017-08-23,2.7607
2017-08-25,-2.9851
2017-08-28,-7.6923
2017-08-29,0.8333
2017-08-30,3.7420999999999998
2017-08-31,-4.4006
2017-09-01,-0.0033
2017-09-05,1.73
2017-09-06,0.5931
2017-09-07,-0.6515
2017-09-08,0.0
2017-09-11,-1.3115
2017-09-12,-0.3322
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,-6.6667
2017-09-18,-2.1429
2017-09-19,0.7299
2017-09-20,-7.6087
2017-09-21,-1.9607999999999999
2017-09-22,8.0
2017-09-25,-2.4667
2017-09-29,-12.6604
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,4.3478
2017-10-05,2.0833
2017-10-06,8.5714
2017-10-09,16.5414
2017-10-10,-1.9355
2017-10-11,0.3289
2017-10-12,3.6623
2017-10-13,3.3083
2017-10-16,8.9949
2017-10-17,3.1263
2017-10-18,-8.2094
2017-10-20,1.7804
2017-10-23,-6.7055
2017-10-24,7.1844
2017-10-25,-0.2857
2017-10-30,-6.4355
2017-10-31,-6.875
2017-11-01,17.6812
2017-11-02,-0.4819
2017-11-03,14.616
2017-11-06,4.2674
2017-11-07,-2.3113
2017-11-08,-1.826
2017-11-09,0.0
2017-11-13,1.75
2017-11-14,-6.6339
2017-11-15,-20.7263
2017-11-16,9.5472
2017-11-17,-0.7515
2017-11-20,-6.8729
2017-11-21,-0.9344
2017-11-22,-3.6536999999999997
2017-11-24,-5.1937
2017-11-27,2.1739
2017-11-28,5.9043
2017-11-30,-0.6697
2017-12-01,1.1293
2017-12-04,-6.6667
2017-12-05,5.3571
2017-12-06,0.0
2017-12-07,1.3559
2017-12-08,-5.1137
2017-12-11,1.8646
2017-12-12,2.0761
2017-12-13,0.0
2017-12-14,-6.6949
2017-12-15,1.3333
2017-12-18,-2.4774
2017-12-19,-1.8418
2017-12-20,-3.3708
2017-12-21,0.0
2017-12-22,4.6512
2017-12-27,0.0
2017-12-29,-7.0333
2018-01-02,15.1349
2018-01-03,-10.0346
2018-01-04,-0.3846
2018-01-05,6.1776
2018-01-08,2.5455
2018-01-09,0.0
2018-01-12,3.1596
2018-01-16,1.4059
2018-01-17,-9.2814
2018-01-18,-2.8473
2018-01-19,-3.6346
2018-01-22,3.7077999999999998
2018-01-23,-7.6316
2018-01-24,6.4539
2018-01-25,0.8963
2018-01-26,-0.6944
2018-01-29,-10.9375
2018-01-30,-2.193
2018-01-31,1.3453
2018-02-01,3.9823
2018-02-02,-2.1277
2018-02-05,-5.2174
2018-02-06,0.4587
2018-02-09,-8.2192
2018-02-13,0.005
2018-02-14,0.4975
2018-02-15,0.4901
2018-02-16,0.0049
2018-02-20,0.0
2018-02-21,8.4183
2018-02-22,-7.7692
2018-02-23,-0.9852
2018-02-26,0.0
2018-02-28,0.005
2018-03-01,0.0
2018-03-02,1.7362
2018-03-05,-0.7335
2018-03-06,-0.9852
2018-03-07,0.5025
2018-03-08,1.4801
2018-03-09,-1.1707
2018-03-12,-0.2962
2018-03-13,0.005
2018-03-14,3.9552
2018-03-15,-0.0048
2018-03-16,0.9572
2018-03-19,-2.8302
2018-03-20,0.0
2018-03-21,0.0
2018-03-26,6.7913
2018-03-27,-2.0137
2018-03-28,-2.3288
2018-03-29,-0.2565
2018-04-03,-1.9048
2018-04-04,1.9417
2018-04-05,-2.3810000000000002
2018-04-06,-1.4585
2018-04-09,-0.495
2018-04-11,4.4674
2018-04-12,-4.2812
2018-04-13,0.4975
2018-04-16,3.9604
2018-04-17,0.0
2018-04-19,-0.481
2018-04-20,-2.4403
2018-04-24,2.2708
2018-04-25,-3.6064
2018-04-27,0.5025
2018-04-30,-0.005
2018-05-01,-0.495
2018-05-02,7.1642
2018-05-03,-4.8329
2018-05-04,7.3223
2018-05-07,5.0
2018-05-08,-4.1039
2018-05-09,4.7309
2018-05-10,0.431
2018-05-11,1.2146
2018-05-14,-3.7442
2018-05-16,4.4053
2018-05-18,-7.5949
2018-05-22,0.0
2018-05-24,-6.4064
2018-05-29,-0.9562
2018-05-31,14.280100000000001
2018-06-01,-8.625
2018-06-04,-4.2408
2018-06-05,3.9852
2018-06-06,-2.8898
2018-06-07,3.1953
2018-06-08,3.5218
2018-06-11,-4.781
2018-06-12,-3.1268
2018-06-13,3.3168
2018-06-19,-3.6895
2018-06-21,-10.199
2018-06-25,0.277
2018-06-27,-8.8398
2018-06-28,-23.6303
2018-06-29,32.5292
2018-07-02,-19.1617
2018-07-03,9.4222
2018-07-05,-7.9338999999999995
2018-07-06,-3.6765
2018-07-09,-0.3206
2018-07-10,7.2905
2018-07-11,20.2284
2018-07-12,-11.2562
2018-07-13,1.6858
2018-07-16,-1.9079000000000002
2018-07-17,-0.7378
2018-07-18,-10.1284
2018-07-19,8.2625
2018-07-20,-6.25
2018-07-23,0.2741
2018-07-24,-2.4895
2018-07-25,1.6667
2018-07-26,1.1177
2018-07-27,0.6043
2018-07-30,-1.0401
2018-07-31,-1.5544
2018-08-01,-5.9474
2018-08-02,1.343
2018-08-03,-4.5516
2018-08-06,-10.7438
2018-08-07,-4.25
2018-08-08,2.1661
2018-08-09,-6.7676
2018-08-10,11.6751
2018-08-13,26.3636
2018-08-14,-23.0216
2018-08-15,-6.5421
2018-08-16,7.06
2018-08-17,-8.6961
2018-08-20,-2.9156
2018-08-21,-5.4268
2018-08-22,11.1978
2018-08-23,-4.6894
2018-08-24,-3.5955
2018-08-27,0.0
2018-08-28,-2.7154
2018-08-29,-3.4077
2018-08-30,0.9632
2018-08-31,0.5057
2018-09-04,-8.4286
2018-09-05,-1.3363
2018-09-06,-1.0253
2018-09-07,1.1894
2018-09-10,1.087
2018-09-11,-5.6389
2018-09-12,0.5698
2018-09-13,27.7997
2018-09-14,-6.1856
2018-09-17,1.0989
2018-09-18,0.0
2018-09-19,-1.7304
2018-09-20,-0.4513
2018-09-21,0.0
2018-09-24,21.1111
2018-09-25,-5.5046
2018-09-26,-2.9126
2018-09-27,-9.96
2018-09-28,-2.7432
2018-10-01,-1.7929
2018-10-02,9.3023
2018-10-03,-6.383
2018-10-04,-12.4659
2018-10-05,-9.1263
2018-10-08,4.5294
2018-10-09,-6.1645
2018-10-10,0.8156
2018-10-11,-7.1370000000000005
2018-10-12,8.1833
2018-10-15,-2.5022
2018-10-16,12.6844
2018-10-17,4.712
2018-10-18,7.5
2018-10-19,5.8721
2018-10-22,-1.1532
2018-10-23,2.4444
2018-10-24,-16.269
2018-10-25,2.3316
2018-10-26,3.0
2018-10-29,-1.3273
2018-10-30,-5.3431
2018-10-31,-2.6316
2018-11-01,8.1216
2018-11-02,-2.5122
2018-11-06,11.141
2018-11-07,-3.9797000000000002
2018-11-08,1.3215
2018-11-09,-5.1458
2018-11-12,0.0
2018-11-13,2.5
2018-11-14,-2.2073
2018-11-15,4.7512
2018-11-16,-4.0357
2018-11-19,-4.2302
2018-11-20,-12.2668
2018-11-21,-5.3743
2018-11-23,2.3093
2018-11-26,17.4318
2018-11-27,-3.8961
2018-11-29,-4.0135
2018-12-03,6.997
2018-12-04,-7.8553
2018-12-06,-8.4677
2018-12-07,-0.0002
2018-12-10,1.4041000000000001
2018-12-11,4.6308
2018-12-12,1.4704
2018-12-13,-13.0271
2018-12-14,-4.4985
2018-12-17,1.6923
2018-12-18,1.218
2018-12-19,1.6949
2018-12-20,6.2
2018-12-21,2.0245
2018-12-24,1.0768
2018-12-26,-4.5655
2018-12-27,0.4624
2018-12-28,4.7619
2018-12-31,3.1818
2019-01-02,4.4053
2019-01-07,-21.097
2019-01-08,3.3868
2019-01-09,10.1724
2019-01-15,7.9812
2019-01-17,-8.6957
2019-01-18,9.5079
2019-01-22,-0.4493
2019-01-23,-6.3483
2019-01-24,0.4042
2019-01-28,-4.1654
2019-01-30,4.2722999999999995
2019-01-31,5.3706
2019-02-01,19.1029
2019-02-04,-7.4083
2019-02-05,-11.7216
2019-02-06,3.2326
2019-02-07,2.429
2019-02-11,-2.8714
2019-02-12,2.9563
2019-02-19,-4.6
2019-02-20,9.973
2019-02-25,4.8475
2019-02-26,-12.5844
2019-02-27,2.5108
2019-02-28,-3.9565
2019-03-01,2.6105
2019-03-05,11.7647
2019-03-06,6.5789
2019-03-07,-14.8148
2019-03-08,-7.2464
2019-03-11,1.5625
2019-03-12,0.0
2019-03-13,-1.5385
2019-03-14,0.0156
2019-03-15,-9.6079
2019-03-18,7.691
2019-03-19,28.2298
2019-03-20,-11.1389
2019-03-21,-8.4507
2019-03-22,3.4923
2019-03-25,7.0165
2019-03-26,-9.3624
2019-03-27,30.8046
2019-03-28,-7.44
2019-03-29,1.8987
2019-04-01,2.8338
2019-04-02,-11.232
2019-04-03,0.5947
2019-04-04,9.5776
2019-04-05,-6.1728
2019-04-08,17.1053
2019-04-09,5.5056
2019-04-10,-2.0234
2019-04-11,-8.587
2019-04-12,1.0702
2019-04-15,2.8706
2019-04-16,-0.0915
2019-04-17,-10.7143
2019-04-18,-0.7821
2019-04-22,0.6165
2019-04-23,-0.5604
2019-04-24,5.9011
2019-04-25,-6.0976
2019-04-30,2.1948
2019-05-01,1.2327
2019-05-03,0.4268
2019-05-08,-5.0
2019-05-09,-0.4605
2019-05-10,-3.589
2019-05-16,14.6502
2019-05-20,-14.4702
2019-05-21,-7.7181
2019-05-23,-1.0152
2019-05-28,-0.4745
2019-05-29,-0.0308
2019-05-30,-10.6154
2019-05-31,9.5009
2019-06-03,-0.9745
2019-06-05,6.3492
2019-06-07,-9.3881
2019-06-10,-9.4054
2019-06-11,9.0909
2019-06-12,0.2333
2019-06-13,4.7556
2019-06-14,12.6984
2019-06-17,5.6338
2019-06-18,-8.0043
2019-06-19,4.3382
2019-06-20,13.9047
2019-06-21,-14.6341
2019-06-24,0.5
2019-06-25,-0.4975
2019-06-26,-7.1429
2019-06-27,1.5385
2019-06-28,1.5152
2019-07-01,-1.4925
2019-07-02,6.1818
2019-07-03,-1.5411000000000001
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.5072
2019-07-12,6.5609
2019-07-15,-12.0433
2019-07-16,-7.6923
2019-07-18,-7.6833
2019-07-19,-1.9679
2019-07-23,8.6556
2019-07-24,-13.1186
2019-07-29,24.8537
2019-07-30,0.0
2019-07-31,-5.8455
2019-08-01,-4.9933
2019-08-02,-8.2445
2019-08-05,-2.9126
2019-08-06,0.5098
2019-08-07,-8.3106
2019-08-08,-6.383
2019-08-09,-6.8636
2019-08-12,-14.1532
2019-08-13,29.2211
2019-08-14,7.7871
2019-08-15,-14.2857
2019-08-16,-3.8957
2019-08-19,-2.311
2019-08-21,20.1085
2019-08-23,-17.4409
2019-08-26,9.9744
2019-08-27,-6.9767
2019-08-28,0.4103
2019-09-03,-1.6535
2019-09-04,4.6582
2019-09-05,11.2724
2019-09-06,6.5217
2019-09-09,1.0204
2019-09-10,-7.0909
2019-09-12,10.0239
2019-09-13,14.6245
2019-09-16,-6.8966
2019-09-17,7.2948
2019-09-18,-3.347
2019-09-19,-1.2857
2019-09-20,1.4631
2019-09-23,-5.507
2019-09-24,0.4528
2019-09-25,-7.9827
2019-09-26,2.0616
2019-09-27,2.76
2019-09-30,3.1724
2019-10-01,-3.7729
2019-10-02,-0.0196
2019-10-03,1.9607999999999999
2019-10-08,3.8462
2019-10-10,0.0
2019-10-11,10.907399999999999
2019-10-14,10.5527
2019-10-15,1.2083
2019-10-16,-11.3301
2019-10-17,-4.069
2019-10-18,14.0351
2019-10-21,-15.4
2019-10-22,2.3459
2019-10-23,-3.0729
2019-10-24,5.0324
2019-10-25,-5.2154
2019-10-28,-7.9337
2019-10-29,-0.018
2019-10-30,-1.9604
2019-10-31,2.7749
2019-11-01,-1.8418
2019-11-04,3.009
2019-11-05,1.119
2019-11-06,-4.8542
2019-11-07,6.1216
2019-11-08,-0.4992
2019-11-11,-1.43
2019-11-13,0.0392
2019-11-14,-0.7752
2019-11-15,2.223
2019-11-18,-3.3816
2019-11-20,-2.0
2019-11-21,0.0
2019-11-22,8.1633
2019-11-25,-5.6415
2019-11-26,13.4373
2019-11-27,-1.2868
2019-11-29,-8.267900000000001
2019-12-02,1.2264
2019-12-03,-7.4808
2019-12-04,4.5334
2019-12-05,-0.5786
2019-12-09,0.0
2019-12-11,8.0
2019-12-12,-10.7593
2019-12-13,-6.6196
2019-12-16,4.6216
2019-12-17,4.2912
2019-12-18,-5.0102
2019-12-19,6.9897
2019-12-20,-13.3467
2019-12-23,5.3423
2019-12-24,-5.0055
2019-12-26,4.9226
2019-12-27,-2.8855
2019-12-30,-3.0683
2019-12-31,16.7601
2020-01-02,0.2004
2020-01-03,0.0
2020-01-06,2.0
2020-01-07,3.9215999999999998
2020-01-08,3.7736
2020-01-09,10.3455
2020-01-10,13.6925
2020-01-13,12.0697
2020-01-14,-6.8903
2020-01-15,2.7778
2020-01-16,-10.7973
2020-01-17,4.5296
2020-01-21,-0.2899
2020-01-22,1.7297
2020-01-23,25.7322
2020-01-24,9.1005
2020-01-27,2.0744
2020-01-28,-16.5
2020-01-29,21.5249
2020-01-30,5.5873
2020-01-31,16.1905
2020-02-03,9.0164
2020-02-04,36.8421
2020-02-05,-2.7473
2020-02-06,-36.7232
2020-02-07,2.1161
2020-02-10,2.0635
2020-02-11,17.8103
2020-02-12,0.589
2020-02-13,-13.2509
2020-02-14,15.4167
2020-02-18,-2.0
2020-02-19,3.7058999999999997
2020-02-20,2.3018
2020-02-21,-1.0833
2020-02-24,0.3931
2020-02-25,-14.6853
2020-02-26,5.7459
2020-02-27,-5.8755
2020-02-28,-11.8834
2020-03-02,30.3738
2020-03-03,5.0538
2020-03-04,3.7189
2020-03-05,-1.3158
2020-03-06,-8.0067
2020-03-09,-1.8045
2020-03-10,9.2251
2020-03-11,-6.0811
2020-03-12,-17.2662
2020-03-13,-1.7391
2020-03-16,-12.3894
2020-03-17,-5.0505
2020-03-18,0.0
2020-03-19,-9.1595
2020-03-20,-5.1411999999999995
2020-03-23,14.8148
2020-03-24,6.6667
2020-03-25,-0.4032
2020-03-26,12.3583
2020-03-27,5.3959
2020-03-30,-1.7008999999999999
2020-03-31,4.3388
2020-04-01,-0.8333
2020-04-02,0.8319
2020-04-03,3.2753
2020-04-06,7.3273
2020-04-07,-3.0075
2020-04-08,0.7752
2020-04-09,-3.8462
2020-04-13,8.0
2020-04-14,-8.1481
2020-04-15,4.0323
2020-04-16,3.876
2020-04-17,3.7313
2020-04-20,-5.036
2020-04-21,-6.8258
2020-04-22,9.765
2020-04-23,6.6667
2020-04-27,2.0833
2020-04-28,0.0
2020-04-29,1.3605
2020-04-30,4.0268
2020-05-01,18.7097
2020-05-04,-10.3261
2020-05-05,-0.6061
2020-05-06,-3.6585
2020-05-07,7.5949
2020-05-08,4.7059
2020-05-11,2.2472
2020-05-12,-7.022
2020-05-13,2.8188
2020-05-14,-6.3165
2020-05-15,-6.9141
2020-05-19,-0.4811
2020-05-21,-6.6225000000000005
2020-05-22,-2.8369
2020-05-26,-6.5693
2020-05-27,3.5156
2020-05-28,1.8868
2020-05-29,2.2222
2020-06-01,1.087
2020-06-02,-0.9462
2020-06-03,0.5934
2020-06-04,3.5971
2020-06-05,0.6944
2020-06-08,-3.4483
2020-06-09,-3.2143
2020-06-10,18.8192
2020-06-11,-6.323
2020-06-12,-0.8752
2020-06-15,-12.6087
2020-06-16,1.0409
2020-06-17,-1.1439
2020-06-18,-1.908
2020-06-19,-0.0078
2020-06-22,4.6875
2020-06-23,-2.9776
2020-06-24,-3.0844
2020-06-25,1.5952
2020-06-26,-1.5624
2020-06-29,-15.0782
2020-06-30,-2.8128
2020-07-01,-2.8846
2020-07-02,0.0
2020-07-07,-0.9901
2020-07-08,16.5
2020-07-09,-1.8369
2020-07-10,-4.687
2020-07-13,-3.6696999999999997
2020-07-14,0.9524
2020-07-15,1.8868
2020-07-16,-5.5556
2020-07-17,0.9804
2020-07-20,-2.9029
2020-07-21,-0.01
2020-07-22,0.0
2020-07-23,-3.5
2020-07-24,-1.5544
2020-07-27,8.4211
2020-07-28,-19.4175
2020-07-29,10.4578
2020-07-30,-0.7417
2020-07-31,-7.6484
