ticker,WLKP US Equity
2014-12-18,0.6859
2014-12-19,5.0556
2014-12-22,-2.8327999999999998
2014-12-23,0.281
2014-12-24,1.2609
2014-12-26,-2.3175
2014-12-29,-2.1955
2014-12-30,3.5844
2014-12-31,1.3632
2015-01-02,-4.069
2015-01-05,-0.4313
2015-01-06,-2.5271
2015-01-07,0.7407
2015-01-08,-0.4779
2015-01-09,-1.0713
2015-01-12,-1.419
2015-01-13,-5.0
2015-01-14,1.3158
2015-01-15,-1.4561
2015-01-16,0.2396
2015-01-20,0.6375
2015-01-21,-0.9105
2015-01-22,-0.3196
2015-01-23,0.1202
2015-01-26,0.4804
2015-01-27,-0.3586
2015-01-28,0.0
2015-01-29,0.3599
2015-01-30,0.996
2015-02-02,-1.0651
2015-02-03,0.319
2015-02-04,0.3975
2015-02-05,1.9992
2015-02-06,2.7854
2015-02-09,-0.4962
2015-02-10,-0.0767
2015-02-11,-0.7294
2015-02-12,-0.9667
2015-02-13,-0.039
2015-02-17,-0.3516
2015-02-18,1.176
2015-02-19,0.8524
2015-02-20,0.3842
2015-02-23,0.5741
2015-02-24,-2.93
2015-02-25,2.1168
2015-02-26,-0.6526
2015-02-27,3.1298
2015-03-02,-0.1124
2015-03-03,3.7509
2015-03-04,-0.5423
2015-03-05,0.8906
2015-03-06,0.1982
2015-03-09,-0.4315
2015-03-10,-1.0473
2015-03-11,-2.5182
2015-03-12,3.5193
2015-03-13,-0.9042
2015-03-16,-1.1314
2015-03-17,0.1846
2015-03-18,-0.7738
2015-03-19,-0.9283
2015-03-20,0.9745
2015-03-23,0.1485
2015-03-24,-1.0378
2015-03-25,0.3745
2015-03-26,0.709
2015-03-27,-0.5928
2015-03-30,0.5218
2015-03-31,-0.5562
2015-04-01,0.5966
2015-04-02,0.0741
2015-04-06,0.1111
2015-04-07,2.4417
2015-04-08,0.2528
2015-04-09,1.1888
2015-04-10,0.3916
2015-04-13,0.6738
2015-04-14,-0.9158
2015-04-15,1.5997
2015-04-16,0.14
2015-04-17,0.1747
2015-04-20,1.1161
2015-04-21,-1.8627
2015-04-22,-0.0351
2015-04-23,0.8087
2015-04-24,0.3139
2015-04-27,-0.1391
2015-04-28,-0.2089
2015-04-29,0.1396
2015-04-30,0.4181
2015-05-01,-0.4164
2015-05-04,0.1742
2015-05-05,-9.9478
2015-05-06,-17.5744
2015-05-07,-1.6401
2015-05-08,-1.9395
2015-05-11,-0.0985
2015-05-12,-3.0079
2015-05-13,-1.6268
2015-05-14,0.155
2015-05-15,-0.8772
2015-05-18,9.1619
2015-05-19,4.0057
2015-05-20,-1.3296999999999999
2015-05-21,0.697
2015-05-22,-1.0614
2015-05-26,2.0522
2015-05-27,1.234
2015-05-28,-2.0316
2015-05-29,0.6452
2015-06-01,1.9231
2015-06-02,1.8868
2015-06-03,-0.0441
2015-06-04,-0.397
2015-06-05,0.2214
2015-06-08,0.1326
2015-06-09,-2.3830999999999998
2015-06-10,1.4466999999999999
2015-06-11,-1.1586
2015-06-12,-1.4878
2015-06-15,-2.1968
2015-06-16,0.6083
2015-06-17,-2.1395
2015-06-18,-1.0932
2015-06-19,1.6338
2015-06-22,-0.0473
2015-06-23,1.1826
2015-06-24,0.3273
2015-06-25,-1.3048
2015-06-26,0.7554
2015-06-29,-0.656
2015-06-30,2.5943
2015-07-01,6.9425
2015-07-02,-3.0095
2015-07-06,2.8369
2015-07-07,0.9483
2015-07-08,0.3416
2015-07-09,1.2766
2015-07-10,1.3025
2015-07-13,1.4932
2015-07-14,-1.6755
2015-07-15,-0.2494
2015-07-16,0.0
2015-07-17,0.125
2015-07-20,-2.5801
2015-07-21,1.2388
2015-07-22,-1.6878
2015-07-23,-1.5451000000000001
2015-07-24,-4.4464
2015-07-27,-1.8704
2015-07-28,0.4649
2015-07-29,0.8792
2015-07-30,-1.0092
2015-07-31,-0.8341
2015-08-03,0.1402
2015-08-04,-1.4932
2015-08-05,-0.5211
2015-08-06,-1.619
2015-08-07,0.4356
2015-08-10,-0.9157
2015-08-11,-1.3084
2015-08-12,-1.1
2015-08-13,-1.2639
2015-08-14,1.6385
2015-08-17,-1.1083
2015-08-18,-0.917
2015-08-19,-0.4627
2015-08-20,-1.8079
2015-08-21,-4.3661
2015-08-24,-1.6502
2015-08-25,1.5659999999999998
2015-08-26,2.4229
2015-08-27,1.1828
2015-08-28,1.5939999999999999
2015-08-31,2.1444
2015-09-01,-4.4547
2015-09-02,1.7685
2015-09-03,2.4223
2015-09-04,-0.9769
2015-09-08,-0.4154
2015-09-09,-2.7112
2015-09-10,-0.3215
2015-09-11,-0.7527
2015-09-14,0.2709
2015-09-15,-0.9184
2015-09-16,0.7634
2015-09-17,0.3247
2015-09-18,1.0787
2015-09-21,9.6051
2015-09-22,-2.9211
2015-09-23,-6.2187
2015-09-24,2.1390000000000002
2015-09-25,-0.733
2015-09-28,-3.692
2015-09-29,-4.8193
2015-09-30,0.6904
2015-10-01,0.8
2015-10-02,-2.0975
2015-10-05,5.7904
2015-10-06,0.9852
2015-10-07,-0.1084
2015-10-08,-0.9224
2015-10-09,0.2191
2015-10-12,-1.1475
2015-10-13,1.3267
2015-10-14,0.1091
2015-10-15,0.1635
2015-10-16,-0.5441
2015-10-19,0.547
2015-10-20,0.0
2015-10-21,-0.7617
2015-10-22,-0.4934
2015-10-23,0.4959
2015-10-26,-4.2215
2015-10-27,-2.0607
2015-10-28,1.2858
2015-10-29,0.9233
2015-10-30,3.3162
2015-11-02,1.5495
2015-11-03,0.2725
2015-11-04,-2.1196
2015-11-05,-1.2248999999999999
2015-11-06,-2.287
2015-11-09,-0.7022
2015-11-10,-4.066
2015-11-11,0.3686
2015-11-12,-3.6108000000000002
2015-11-13,2.2222
2015-11-16,0.9317
2015-11-17,0.6154
2015-11-18,-0.4281
2015-11-19,-0.3071
2015-11-20,-1.4171
2015-11-23,1.125
2015-11-24,-1.0507
2015-11-25,-0.1249
2015-11-27,-1.5009000000000001
2015-11-30,-1.0794
2015-12-01,4.878
2015-12-02,4.8347999999999995
2015-12-03,4.2032
2015-12-04,0.7283
2015-12-07,-1.3904
2015-12-08,1.5792000000000002
2015-12-09,5.1083
2015-12-10,0.4226
2015-12-11,0.0
2015-12-14,0.7891
2015-12-15,0.4697
2015-12-16,0.987
2015-12-17,-0.6173
2015-12-18,1.1905000000000001
2015-12-21,4.3478
2015-12-22,1.4216
2015-12-23,2.2233
2015-12-24,-0.0946
2015-12-28,0.8519
2015-12-29,2.2055
2015-12-30,2.1579
2015-12-31,-0.3146
2016-01-04,-3.8773999999999997
2016-01-05,2.5797
2016-01-06,0.9602
2016-01-07,-4.2572
2016-01-08,1.4191
2016-01-11,-4.8507
2016-01-12,0.5392
2016-01-13,-2.1941
2016-01-14,-1.0469
2016-01-15,-1.6625
2016-01-19,0.5123
2016-01-20,0.4077
2016-01-21,-5.5838
2016-01-22,1.2903
2016-01-25,1.1677
2016-01-26,0.1574
2016-01-27,-0.1572
2016-01-28,-3.043
2016-01-29,3.355
2016-02-01,-1.6754
2016-02-02,2.0234
2016-02-03,1.0438
2016-02-04,0.7748
2016-02-05,-2.1015
2016-02-08,-3.2461
2016-02-09,0.3139
2016-02-10,-1.7553
2016-02-11,-4.9135
2016-02-12,-0.1174
2016-02-16,1.9988000000000001
2016-02-17,-0.3458
2016-02-18,-1.2724
2016-02-19,-0.9373
2016-02-22,0.7096
2016-02-23,-2.2901
2016-02-24,-0.9014
2016-02-25,-0.6064
2016-02-26,4.942
2016-02-29,-2.8487999999999998
2016-03-01,2.4536
2016-03-02,2.6869
2016-03-03,-0.5119
2016-03-04,0.6861
2016-03-07,0.0
2016-03-08,-1.0221
2016-03-09,1.8359
2016-03-10,-1.6338
2016-03-11,-0.8018
2016-03-14,-1.4434
2016-03-15,-0.4101
2016-03-16,1.6471
2016-03-17,1.794
2016-03-18,3.6384
2016-03-21,6.9665
2016-03-22,-3.5897
2016-03-23,-2.2872
2016-03-24,3.7016999999999998
2016-03-28,0.0
2016-03-29,4.0945
2016-03-30,0.3026
2016-03-31,-0.9553
2016-04-01,0.5076
2016-04-04,-2.2727
2016-04-05,-6.9767
2016-04-06,2.4444
2016-04-07,-1.6269
2016-04-08,0.441
2016-04-11,-1.8112
2016-04-12,0.8385
2016-04-13,-0.2217
2016-04-14,-1.9444
2016-04-15,1.3031
2016-04-18,3.6913
2016-04-19,2.589
2016-04-20,-2.4711
2016-04-21,2.2641999999999998
2016-04-22,-4.5335
2016-04-25,0.6626
2016-04-26,0.9874
2016-04-27,-1.5752000000000002
2016-04-28,0.7726
2016-04-29,4.8193
2016-05-02,-4.8589
2016-05-03,3.9539
2016-05-04,1.2678
2016-05-05,2.7647
2016-05-06,6.4812
2016-05-09,0.8712
2016-05-10,0.0
2016-05-11,-2.0154
2016-05-12,-0.9305
2016-05-13,-2.175
2016-05-16,1.1622
2016-05-17,2.2977
2016-05-18,-0.5371
2016-05-19,0.7364
2016-05-20,0.8772
2016-05-23,1.5459
2016-05-24,0.6185
2016-05-25,0.9929
2016-05-26,-1.2172
2016-05-27,1.3744
2016-05-31,7.4801
2016-06-01,0.1305
2016-06-02,-0.695
2016-06-03,-2.1435
2016-06-06,1.654
2016-06-07,-3.606
2016-06-08,1.1861
2016-06-09,0.4509
2016-06-10,-1.4811
2016-06-13,-4.9658
2016-06-14,-0.1438
2016-06-15,0.048
2016-06-16,3.167
2016-06-17,-0.093
2016-06-20,-4.1899
2016-06-21,0.7775
2016-06-22,-3.2305
2016-06-23,2.0429
2016-06-24,-2.9297
2016-06-27,-5.2817
2016-06-28,6.5321
2016-06-29,0.1994
2016-06-30,-0.597
2016-07-01,1.1512
2016-07-05,-1.0886
2016-07-06,2.2511
2016-07-07,0.7339
2016-07-08,5.2938
2016-07-11,2.4446
2016-07-12,0.6303
2016-07-13,2.2819
2016-07-14,1.4873
2016-07-15,1.5948
2016-07-18,0.594
2016-07-19,-1.9401000000000002
2016-07-20,2.3656
2016-07-21,-0.8824
2016-07-22,-0.6783
2016-07-25,-4.268
2016-07-26,1.2929
2016-07-27,-1.6284999999999998
2016-07-28,-4.4743
2016-07-29,2.3888
2016-08-01,0.8692
2016-08-02,-1.2698
2016-08-03,1.6077
2016-08-04,2.9385
2016-08-05,1.3434
2016-08-08,-2.5934
2016-08-09,-3.4295999999999998
2016-08-10,2.8037
2016-08-11,5.2727
2016-08-12,-0.8204
2016-08-15,1.6108
2016-08-16,-0.5998
2016-08-17,-0.8621
2016-08-18,1.913
2016-08-19,-0.1706
2016-08-22,0.6838
2016-08-23,0.7216
2016-08-24,-2.3599
2016-08-25,2.7622
2016-08-26,-1.008
2016-08-29,-0.6364
2016-08-30,-0.5978
2016-08-31,-0.043
2016-09-01,0.5587
2016-09-02,2.1368
2016-09-06,-2.1757
2016-09-07,-2.438
2016-09-08,0.6576
2016-09-09,2.6568
2016-09-12,-0.4667
2016-09-13,-1.2361
2016-09-14,2.0285
2016-09-15,-1.7766
2016-09-16,-0.7752
2016-09-19,-2.6042
2016-09-20,-1.738
2016-09-21,1.9501
2016-09-22,-1.7349
2016-09-23,1.1317
2016-09-26,0.0448
2016-09-27,-1.4318
2016-09-28,0.7263
2016-09-29,0.2704
2016-09-30,2.6517
2016-10-03,0.7881
2016-10-04,-2.1286
2016-10-05,-0.7102
2016-10-06,-0.2682
2016-10-07,-0.8965
2016-10-10,1.1307
2016-10-11,0.2236
2016-10-12,3.1682
2016-10-13,-0.173
2016-10-14,-0.4333
2016-10-17,-0.6963
2016-10-18,-0.1753
2016-10-19,0.4829
2016-10-20,-0.9174
2016-10-21,-0.6614
2016-10-24,-0.7989
2016-10-25,-3.132
2016-10-26,-2.3095
2016-10-27,-0.2364
2016-10-28,-0.7109
2016-10-31,0.716
2016-11-01,-1.1848
2016-11-02,-4.5564
2016-11-03,0.0
2016-11-04,0.2513
2016-11-07,0.5013
2016-11-08,0.0
2016-11-09,10.8993
2016-11-10,-1.1416
2016-11-11,0.2309
2016-11-14,0.4608
2016-11-15,0.9174
2016-11-16,-5.6818
2016-11-17,0.9639
2016-11-18,1.9093
2016-11-21,-1.4052
2016-11-22,-1.6627
2016-11-23,4.1063
2016-11-25,-3.4803
2016-11-28,-0.7212
2016-11-29,-0.4843
2016-11-30,2.1898
2016-12-01,-0.9524
2016-12-02,-0.4808
2016-12-05,0.0
2016-12-06,-2.657
2016-12-07,1.737
2016-12-08,-1.7073
2016-12-09,2.9777
2016-12-12,1.6867
2016-12-13,2.6066000000000003
2016-12-14,-0.6928
2016-12-15,1.3953
2016-12-16,0.0
2016-12-19,-3.6696999999999997
2016-12-20,2.8571
2016-12-21,-1.6204
2016-12-22,4.7059
2016-12-23,-2.0225
2016-12-27,-2.0642
2016-12-28,-1.4052
2016-12-29,1.4252
2016-12-30,1.4052
2017-01-03,-0.4619
2017-01-04,0.6961
2017-01-05,-2.765
2017-01-06,1.8957000000000002
2017-01-09,0.6977
2017-01-10,-2.0785
2017-01-11,-0.7075
2017-01-12,-0.4751
2017-01-13,0.716
2017-01-17,1.4218
2017-01-18,-3.5047
2017-01-19,2.4213
2017-01-20,9.6927
2017-01-23,0.6466
2017-01-24,0.4283
2017-01-25,3.838
2017-01-26,0.8214
2017-01-27,1.833
2017-01-30,1.2
2017-01-31,-0.1976
2017-02-01,1.9802
2017-02-02,0.0
2017-02-03,-1.767
2017-02-06,-0.2004
2017-02-07,-0.8032
2017-02-08,-0.2024
2017-02-09,-0.4057
2017-02-10,0.2037
2017-02-13,0.6098
2017-02-14,0.0
2017-02-15,-0.202
2017-02-16,-0.4049
2017-02-17,0.6098
2017-02-21,0.404
2017-02-22,-0.6036
2017-02-23,-0.8097
2017-02-24,2.0408
2017-02-27,1.0
2017-02-28,-0.396
2017-03-01,3.5785
2017-03-02,-0.5758
2017-03-03,0.3861
2017-03-06,-1.7308
2017-03-07,-0.1957
2017-03-08,0.0
2017-03-09,-0.9804
2017-03-10,-0.396
2017-03-13,-1.7893
2017-03-14,-0.8097
2017-03-15,1.8367
2017-03-16,-0.8016
2017-03-17,-0.404
2017-03-20,1.6227
2017-03-21,0.3992
2017-03-22,-0.3976
2017-03-23,-0.3992
2017-03-24,0.6012
2017-03-27,-0.1992
2017-03-28,-1.7964
2017-03-29,-1.2195
2017-03-30,2.4691
2017-03-31,1.004
2017-04-03,0.994
2017-04-04,-0.9843
2017-04-05,-0.1988
2017-04-06,0.1992
2017-04-07,-0.1988
2017-04-10,0.0
2017-04-11,-0.3984
2017-04-12,-1.0
2017-04-13,0.404
2017-04-17,-0.4024
2017-04-18,-0.6061
2017-04-19,3.252
2017-04-20,-0.3937
2017-04-21,-0.5929
2017-04-24,0.7952
2017-04-25,0.789
2017-04-26,-0.3914
2017-04-27,0.0
2017-04-28,-0.5894
2017-05-01,2.5692
2017-05-02,-1.9268
2017-05-03,-0.1965
2017-05-04,-1.3780000000000001
2017-05-05,0.0
2017-05-08,-0.1996
2017-05-09,0.8
2017-05-10,-0.3968
2017-05-11,1.8124
2017-05-12,-1.5873
2017-05-15,1.4113
2017-05-16,0.0
2017-05-17,-1.7893
2017-05-18,0.8097
2017-05-19,0.4016
2017-05-22,0.0
2017-05-23,-0.6
2017-05-24,1.006
2017-05-25,-0.3984
2017-05-26,-1.6
2017-05-30,-2.0325
2017-05-31,0.8299
2017-06-01,-1.0288
2017-06-02,-1.2474
2017-06-05,1.6842000000000001
2017-06-06,4.1408
2017-06-07,-0.3976
2017-06-08,-0.5988
2017-06-09,-1.2048
2017-06-12,-1.4228
2017-06-13,1.2371
2017-06-14,-2.444
2017-06-15,-0.4175
2017-06-16,-0.6289
2017-06-19,2.1097
2017-06-20,-2.2727
2017-06-21,1.2685
2017-06-22,-2.2965
2017-06-23,-0.4274
2017-06-26,0.0
2017-06-27,1.073
2017-06-28,2.7601
2017-06-29,-0.4132
2017-06-30,2.6971
2017-07-03,-3.4343
2017-07-05,-0.8368
2017-07-06,2.5316
2017-07-07,0.4115
2017-07-10,-1.2295
2017-07-11,-0.8299
2017-07-12,4.6025
2017-07-13,-2.6
2017-07-14,0.8214
2017-07-17,1.222
2017-07-18,-1.4085
2017-07-19,-0.4082
2017-07-20,-0.6148
2017-07-21,2.0619
2017-07-24,2.6263
2017-07-25,-2.7559
2017-07-26,-0.4049
2017-07-27,0.2033
2017-07-28,0.4057
2017-07-31,0.202
2017-08-01,1.4113
2017-08-02,0.7952
2017-08-03,-1.3807
2017-08-04,0.4
2017-08-07,0.1992
2017-08-08,-1.5905
2017-08-09,-0.8081
2017-08-10,-1.4257
2017-08-11,1.9215
2017-08-14,-3.2922000000000002
2017-08-15,1.7021
2017-08-16,-0.6276
2017-08-17,-3.3684
2017-08-18,1.0893
2017-08-21,1.2931
2017-08-22,0.4255
2017-08-23,-0.4237
2017-08-24,0.6383
2017-08-25,0.8457
2017-08-28,0.4193
2017-08-29,0.2088
2017-08-30,-0.4167
2017-08-31,0.2092
2017-09-01,0.6263
2017-09-05,-1.4523
2017-09-06,0.8421
2017-09-07,-1.2526
2017-09-08,1.2685
2017-09-11,0.0
2017-09-12,-0.4175
2017-09-13,0.0
2017-09-14,-0.4193
2017-09-15,-0.2105
2017-09-18,0.8439
2017-09-19,0.2092
2017-09-20,-0.2088
2017-09-21,0.2092
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.6263
2017-09-27,-8.7137
2017-09-28,2.0455
2017-09-29,1.1136
2017-10-02,-1.3216
2017-10-03,-0.4464
2017-10-04,-0.4484
2017-10-05,1.1261
2017-10-06,1.7816999999999998
2017-10-09,-0.8753
2017-10-10,-0.6623
2017-10-11,1.5556
2017-10-12,-1.5316999999999998
2017-10-13,-0.6667
2017-10-16,2.0134
2017-10-17,0.2193
2017-10-18,1.3129
2017-10-19,-0.216
2017-10-20,-0.8658
2017-10-23,-1.0917
2017-10-24,-0.6623
2017-10-25,-0.8889
2017-10-26,-0.4484
2017-10-27,0.6757
2017-10-30,0.4474
2017-10-31,-0.8909
2017-11-01,0.6742
2017-11-02,-0.2232
2017-11-03,0.2237
2017-11-06,0.0
2017-11-07,1.1161
2017-11-08,0.2208
2017-11-09,-1.1013
2017-11-10,-1.7816999999999998
2017-11-13,-0.1107
2017-11-14,-1.1547
2017-11-15,-0.4673
2017-11-16,0.0
2017-11-17,0.7042
2017-11-20,-0.1166
2017-11-21,-0.1167
2017-11-22,1.4019
2017-11-24,1.3825
2017-11-27,0.0
2017-11-28,-0.4545
2017-11-29,-0.9132
2017-11-30,1.3825
2017-12-01,1.5909
2017-12-04,-0.8949
2017-12-05,1.1287
2017-12-06,0.4464
2017-12-07,0.6667
2017-12-08,0.6623
2017-12-11,1.9737
2017-12-12,0.6452
2017-12-13,0.0
2017-12-14,0.2137
2017-12-15,0.4264
2017-12-18,1.0616
2017-12-19,0.0
2017-12-20,-0.6303
2017-12-21,-0.4228
2017-12-22,-0.2123
2017-12-26,-0.2128
2017-12-27,0.6397
2017-12-28,3.8136
2017-12-29,1.8367
2018-01-02,0.4008
2018-01-03,0.0
2018-01-04,-0.7984
2018-01-05,-0.2012
2018-01-08,0.0
2018-01-09,-1.8145
2018-01-10,0.0
2018-01-11,1.4374
2018-01-12,1.0121
2018-01-16,-2.6052
2018-01-17,1.2346
2018-01-18,-0.2033
2018-01-19,-0.4073
2018-01-22,0.6135
2018-01-23,0.2033
2018-01-24,-0.6085
2018-01-25,-0.2041
2018-01-26,-0.818
2018-01-29,-0.2062
2018-01-30,-0.8264
2018-01-31,0.8333
2018-02-01,-1.0331
2018-02-02,0.4175
2018-02-05,-2.7027
2018-02-06,-0.641
2018-02-07,1.6619000000000002
2018-02-08,-1.2903
2018-02-09,-0.6536
2018-02-12,0.2193
2018-02-13,0.6565
2018-02-14,1.3043
2018-02-15,0.8584
2018-02-16,-1.7021
2018-02-20,-0.6494
2018-02-21,0.8715
2018-02-22,-0.8639
2018-02-23,1.9607999999999999
2018-02-26,1.0684
2018-02-27,-0.4228
2018-02-28,-4.2463
2018-03-01,1.3304
2018-03-02,0.0
2018-03-05,1.0941
2018-03-06,0.6494
2018-03-07,-0.8602
2018-03-08,-0.8677
2018-03-09,-1.7505
2018-03-12,2.4499
2018-03-13,-0.2174
2018-03-14,0.6536
2018-03-15,-0.4329
2018-03-16,1.5217
2018-03-19,-0.6424
2018-03-20,-0.8621
2018-03-21,0.0
2018-03-22,-0.8696
2018-03-23,-0.4386
2018-03-26,-0.4405
2018-03-27,-0.2212
2018-03-28,-0.6652
2018-03-29,-0.2232
2018-04-02,-0.4474
2018-04-03,-0.6742
2018-04-04,-0.2262
2018-04-05,-0.2268
2018-04-06,-0.4545
2018-04-09,2.5114
2018-04-10,1.7816999999999998
2018-04-11,0.4376
2018-04-12,0.6536
2018-04-13,0.6494
2018-04-16,0.6452
2018-04-17,0.0
2018-04-18,-0.641
2018-04-19,0.0
2018-04-20,0.4301
2018-04-23,0.4283
2018-04-24,-3.6247
2018-04-25,0.2212
2018-04-26,-0.2208
2018-04-27,-0.2212
2018-04-30,0.0
2018-05-01,-0.4435
2018-05-02,1.1136
2018-05-03,-1.5419
2018-05-04,0.0
2018-05-07,-0.6711
2018-05-08,-0.4505
2018-05-09,0.6674
2018-05-10,0.9153
2018-05-11,0.2268
2018-05-14,1.5836999999999999
2018-05-15,-0.2227
2018-05-16,-0.2232
2018-05-17,0.6711
2018-05-18,0.6667
2018-05-21,1.5453000000000001
2018-05-22,0.0
2018-05-23,-0.6522
2018-05-24,-1.5316999999999998
2018-05-25,2.6667
2018-05-29,0.4329
2018-05-30,0.2155
2018-05-31,0.0
2018-06-01,-0.2151
2018-06-04,2.3707
2018-06-05,0.2105
2018-06-06,1.6806999999999999
2018-06-07,1.4463
2018-06-08,-2.0367
2018-06-11,1.4553
2018-06-12,2.0492
2018-06-13,-0.8032
2018-06-14,0.8097
2018-06-15,-0.6024
2018-06-18,-0.202
2018-06-19,0.6073
2018-06-20,0.0
2018-06-21,-1.2072
2018-06-22,0.611
2018-06-25,-0.6073
2018-06-26,-0.2037
2018-06-27,-0.4082
2018-06-28,0.6148
2018-06-29,-0.2037
2018-07-02,0.2041
2018-07-03,1.222
2018-07-05,-1.006
2018-07-06,-0.2033
2018-07-09,0.8147
2018-07-10,0.202
2018-07-11,-1.2097
2018-07-12,0.0
2018-07-13,0.2041
2018-07-16,-0.2037
2018-07-17,1.0204
2018-07-18,-0.8081
2018-07-19,1.0183
2018-07-20,-0.6048
2018-07-23,-0.6085
2018-07-24,1.0204
2018-07-25,-0.6061
2018-07-26,0.813
2018-07-27,-0.2016
2018-07-30,2.4242
2018-07-31,4.3393
2018-08-01,2.6465
2018-08-02,1.6575
2018-08-03,0.5435
2018-08-06,-1.0811
2018-08-07,-0.3643
2018-08-08,-2.011
2018-08-09,0.406
2018-08-10,1.5093999999999999
2018-08-13,-1.6729
2018-08-14,-0.189
2018-08-15,-1.5152
2018-08-16,-2.8846
2018-08-17,1.1881
2018-08-20,0.1957
2018-08-21,-0.3906
2018-08-22,0.7843
2018-08-23,-0.9728
2018-08-24,0.5894
2018-08-27,0.3906
2018-08-28,-0.5837
2018-08-29,-0.5871
2018-08-30,0.5906
2018-08-31,0.1957
2018-09-04,-0.1953
2018-09-05,-0.5871
2018-09-06,-1.1811
2018-09-07,-0.3984
2018-09-10,-0.2
2018-09-11,0.0
2018-09-12,0.6012
2018-09-13,-0.3984
2018-09-14,0.0
2018-09-17,0.8
2018-09-18,-0.1984
2018-09-19,-0.7952
2018-09-20,0.2004
2018-09-21,0.6
2018-09-24,-0.5964
2018-09-25,-0.6
2018-09-26,0.0
2018-09-27,-0.4024
2018-09-28,0.6061
2018-10-01,-0.6024
2018-10-02,0.1616
2018-10-03,-0.4437
2018-10-04,1.2156
2018-10-05,0.3603
2018-10-08,-1.3562
2018-10-09,-1.7792
2018-10-10,-3.1289
2018-10-11,-0.6375
2018-10-12,-0.0428
2018-10-15,0.5563
2018-10-16,0.383
2018-10-17,3.4337
2018-10-18,-0.9426
2018-10-19,1.0343
2018-10-22,0.9009
2018-10-23,-2.638
2018-10-24,-2.3343
2018-10-25,2.3047
2018-10-26,-1.6688
2018-10-29,-0.7213
2018-10-30,-0.1282
2018-10-31,-0.9414
2018-11-01,2.9374000000000002
2018-11-02,0.1679
2018-11-05,0.6284
2018-11-06,-2.9975
2018-11-07,1.2017
2018-11-08,-0.2939
2018-11-09,-0.6063
2018-11-12,0.0
2018-11-13,1.0022
2018-11-14,-0.2157
2018-11-15,-1.5564
2018-11-16,1.0101
2018-11-19,0.7826
2018-11-20,-2.5022
2018-11-21,0.7522
2018-11-23,-0.1757
2018-11-26,-0.8799
2018-11-27,0.1775
2018-11-28,0.2215
2018-11-29,0.1326
2018-11-30,0.3091
2018-12-03,0.6162
2018-12-04,-1.5748
2018-12-06,1.8667
2018-12-07,-2.9232
2018-12-10,0.4494
2018-12-11,-0.2237
2018-12-12,0.0
2018-12-13,-0.8072
2018-12-14,-0.7685
2018-12-17,-4.3736
2018-12-18,-2.1439
2018-12-19,2.5803000000000003
2018-12-20,-0.2848
2018-12-21,0.1428
2018-12-24,-1.9011
2018-12-26,0.2907
2018-12-27,8.6957
2018-12-28,4.3111
2018-12-31,2.8121
2019-01-02,-3.2325
