ticker,CHNO US Equity
2013-11-07,2.7778
2013-11-08,21.6216
2013-11-11,-11.1111
2013-11-12,0.0
2013-11-13,-2.5
2013-11-14,15.3846
2013-11-15,0.0
2013-11-18,-2.2222
2013-11-19,70.4545
2013-11-20,-13.3333
2013-11-21,-7.6923
2013-11-22,-4.1667
2013-11-25,-13.913
2013-11-26,0.0
2013-11-27,-8.0808
2013-11-29,0.0
2013-12-02,-8.5165
2013-12-03,5.7057
2013-12-05,-5.6818
2013-12-06,0.0
2013-12-09,20.4819
2013-12-10,-16.0
2013-12-11,2.3810000000000002
2013-12-12,13.2267
2013-12-13,-13.7356
2013-12-16,1.4881
2013-12-17,-3.5191
2013-12-18,9.4225
2013-12-19,0.2778
2013-12-20,7.7562
2013-12-23,-3.3419
2013-12-24,5.3191
2013-12-26,-9.0909
2013-12-27,2.2222
2013-12-30,0.0
2013-12-31,-2.1739
2014-01-02,28.8889
2014-01-03,-18.1034
2014-01-06,-5.2632
2014-01-07,0.0
2014-01-08,11.1111
2014-01-09,-10.0
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,24.1667
2014-01-15,-19.4631
2014-01-16,-4.1667
2014-01-17,0.1449
2014-01-21,2.3155
2014-01-22,-0.1414
2014-01-23,-3.3994
2014-01-24,-0.2933
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,-3.5294
2014-01-30,14.6341
2014-01-31,0.0
2014-02-03,0.0
2014-02-05,-4.5213
2014-02-07,10.3064
2014-02-10,-19.1919
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.3125
2014-02-18,32.0872
2014-02-19,-10.3774
2014-02-20,-15.526299999999999
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,12.1495
2014-03-06,0.0
2014-03-07,8.8889
2014-03-10,-18.3673
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,-2.5
2014-03-14,0.0
2014-03-18,5.1282
2014-03-19,0.0
2014-03-20,34.1463
2014-03-21,-1.8182
2014-03-24,3.7037
2014-03-25,-21.4286
2014-03-27,-5.6818
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,-1.2048
2014-04-03,0.0
2014-04-04,2.439
2014-04-07,0.0
2014-04-08,21.4286
2014-04-09,0.0
2014-04-10,-17.647100000000002
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,-2.3810000000000002
2014-04-16,0.0
2014-04-17,21.9512
2014-04-21,-18.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-09,0.0
2014-05-12,-2.1341
2014-05-14,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.1558
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,-0.4666
2014-05-30,0.0
2014-06-02,-7.5
2014-06-03,2.7027
2014-06-05,-44.7368
2014-06-06,0.0
2014-06-09,42.8571
2014-06-10,-16.6667
2014-06-12,0.0
2014-06-13,4.0
2014-06-17,-3.8462
2014-06-18,4.0
2014-06-19,15.3846
2014-06-20,-10.0
2014-06-23,11.1111
2014-06-25,-6.6667
2014-06-26,4.2411
2014-06-27,-4.0685
2014-06-30,4.6875
2014-07-01,-1.0661
2014-07-02,0.0
2014-07-07,0.0
2014-07-08,12.069
2014-07-09,0.0
2014-07-11,-10.7692
2014-07-15,-6.8966
2014-07-21,0.0
2014-07-22,-7.4074
2014-07-24,0.0
2014-07-25,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-04,0.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,4.0
2014-08-11,-23.0769
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-15,0.0
2014-08-19,-20.0
2014-08-20,0.0
2014-08-21,0.7813
2014-08-22,-0.7752
2014-08-27,-6.25
2014-08-28,0.0
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-11,0.0
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,-25.4167
2014-09-24,-1.6760000000000002
2014-09-26,0.0
2014-09-30,0.0
2014-10-01,1.1364
2014-10-03,69.6629
2014-10-06,0.0
2014-10-08,-31.1258
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,0.0
2014-10-22,-11.538499999999999
2014-10-27,0.0
2014-10-28,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,-8.6957
2014-11-05,0.0
2014-11-06,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,1.1905000000000001
2014-11-20,-1.1764999999999999
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,-4.7619
2014-12-05,-20.0
2014-12-08,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,25.0
2014-12-17,-30.0
2014-12-18,8.9286
2014-12-19,109.8361
2014-12-22,21.875
2014-12-23,-7.6923
2014-12-24,61.1111
2014-12-26,-34.4828
2014-12-29,1.9737
2014-12-30,-7.0968
2014-12-31,0.0
2015-01-02,-6.25
2015-01-05,-5.1852
2015-01-07,15.625
2015-01-08,-5.4054
2015-01-09,-5.7143
2015-01-12,-6.0606
2015-01-13,3.2258
2015-01-14,-28.125
2015-01-15,0.0
2015-01-16,0.0
2015-01-20,0.0
2015-01-23,0.0
2015-01-28,0.0
2015-02-03,0.0
2015-02-06,0.0
2015-02-09,30.4348
2015-02-10,-20.0
2015-02-11,0.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-26,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-06,0.0
2015-03-10,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,-8.3333
2015-03-19,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-30,0.0
2015-04-01,0.0
2015-04-06,1.1364
2015-04-07,-1.1236
2015-04-14,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-21,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-08,0.0
2015-05-18,0.0
2015-05-20,0.0
2015-05-22,0.0
2015-05-28,0.0
2015-06-01,9.0909
2015-06-02,0.0
2015-06-04,-8.3333
2015-06-10,0.0
2015-06-15,-4.5455
2015-06-18,4.7619
2015-06-22,-4.5455
2015-06-25,0.0
2015-06-30,0.0
2015-07-01,0.0
2015-07-06,0.0
2015-07-14,0.0
2015-07-16,0.0
2015-07-17,0.0
2015-07-20,0.0
2015-07-24,0.0
2015-07-27,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-07-31,0.0
2015-08-03,0.0
2015-08-04,0.0
2015-08-07,0.0
2015-08-10,0.0
2015-08-11,0.0
2015-08-13,0.0
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,0.0
2015-08-25,0.0
2015-08-27,0.0
2015-08-28,0.0
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,0.0
2015-09-16,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,-4.7619
2015-10-01,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-21,0.0
2015-10-23,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-11-03,0.0
2015-11-09,-15.0
2015-11-11,0.0
2015-11-12,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,-5.8824
2015-11-30,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-08,0.0
2015-12-11,-6.25
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-21,0.0
2015-12-24,0.0
2015-12-29,-6.6667
2015-12-30,0.0
2015-12-31,0.0
2016-01-05,-7.1429
2016-01-07,0.0
2016-01-15,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,0.0
2016-01-29,8.6538
2016-02-01,-7.9646
2016-02-03,0.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-11,0.0
2016-02-16,0.0
2016-02-22,0.0
2016-02-24,0.0
2016-03-02,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,0.0
2016-03-17,0.0
2016-03-28,0.0
2016-03-29,8.6538
2016-03-30,-7.9646
2016-04-01,0.0
2016-04-12,11.538499999999999
2016-04-13,10.3448
2016-04-14,0.0
2016-04-15,-14.0625
2016-04-18,-5.4545
2016-04-20,0.0
2016-04-22,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-05-02,0.0
2016-05-03,0.0
2016-05-05,0.0
2016-05-09,0.0
2016-05-10,-18.2692
2016-05-11,0.0
2016-05-12,-2.3529
2016-05-16,-9.6386
2016-05-17,-4.0
2016-05-18,0.0
2016-05-19,-4.1667
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,-7.2464
2016-05-27,0.0
2016-05-31,0.0
2016-06-06,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-07-01,-18.75
2016-07-13,-7.6923
2016-07-25,4.1667
2016-07-26,-4.0
2016-07-29,0.0
2016-08-02,0.0
2016-08-03,4.1667
2016-08-04,-16.0
2016-08-05,9.5238
2016-08-08,108.6957
2016-08-09,-30.2083
2016-08-10,-16.4179
2016-08-12,0.0
2016-08-17,-28.5714
2016-09-06,-15.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-15,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,120.5882
2016-09-22,-54.6667
2016-09-23,-5.8824
2016-09-27,-9.375
2016-09-28,-6.8966
2016-09-29,40.7407
2016-10-05,-36.8421
2016-10-13,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-21,16.6667
2016-10-25,-14.2857
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-21,16.6667
2016-11-22,-14.2857
2016-11-25,16.6667
2016-11-29,3.5714
2016-12-07,-63.2184
2016-12-09,6.25
2016-12-15,64.7059
2016-12-20,-39.2857
2016-12-27,0.0
2016-12-28,64.7059
2016-12-29,-3.5714
2017-01-03,1085.1852
2017-01-06,-28.9063
2017-01-09,-11.8681
2017-01-10,-44.1397
2017-01-12,-12.1429
2017-01-18,-10.5691
2017-02-06,-9.0909
2017-02-14,0.0
2017-02-17,0.0
2017-02-28,23.0
2017-03-06,-18.6992
2017-03-07,100.0
2017-03-20,-50.0
2017-03-22,-20.0
2017-04-07,0.0
2017-04-11,0.0
2017-04-25,32.5
2017-05-03,-24.5283
2017-05-05,0.0
2017-05-23,-43.4375
2017-06-15,76.7956
2017-06-21,0.0
2017-06-26,-43.25
2017-06-28,262.207
2017-07-07,-72.3915
2017-07-19,0.0
2017-07-24,0.0
2017-08-01,0.0
2017-08-03,0.0
2017-08-07,34.0529
2017-09-21,-25.4026
2017-09-26,0.0
2017-10-04,0.0
2017-10-10,0.0
2017-10-16,78.3216
2017-10-17,-43.9215
2017-10-20,0.0
2017-10-31,78.3216
2017-11-20,0.0
2017-11-21,-43.9215
2017-11-22,0.0
2017-12-06,-0.4405
2017-12-14,78.7699
2017-12-15,-44.0622
2017-12-18,0.0
2017-12-19,298.2301
2017-12-20,-11.1111
2017-12-21,20.125
2017-12-22,0.0
2017-12-28,6.3476
2017-12-29,85.91
2018-01-02,-5.2632
2018-01-11,-16.7222
2018-01-17,33.4223
2018-01-29,79.0
2018-01-30,-32.9609
2018-01-31,-2.0833
2018-02-01,2.1277
2018-02-02,-37.5417
2018-02-08,66.7779
2018-02-21,-52.0
2018-02-27,0.0
2018-02-28,25.0
2018-03-09,-20.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-16,-58.3333
2018-03-21,0.0
2018-04-06,0.0
2018-05-07,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-06-01,0.0
2018-06-05,0.0
2018-06-07,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-07-09,0.0
2018-07-23,0.0
2018-07-24,-40.0
2018-07-27,0.0
2018-08-01,66.6667
2018-08-14,-40.0
2018-08-27,146.6667
2018-08-30,-59.4595
2018-09-06,0.0
2018-09-07,0.0
2018-09-14,0.0
2018-09-19,0.0
2018-09-21,0.0
2018-10-08,0.0
2018-10-09,-24.6667
2018-10-15,76.9912
2018-10-18,-43.5
2018-10-19,76.9912
2018-11-05,0.0
2018-11-07,-12.625
2018-11-19,-78.5408
2018-11-29,41.3333
2018-12-12,4.717
2018-12-14,-8.1081
2018-12-18,-26.4706
2018-12-19,6.6667
2018-12-27,25.0
2019-01-04,0.0
2019-01-10,89.0
2019-02-06,-40.7407
2019-03-12,33.9286
2019-03-28,0.0
2019-05-14,33.3333
2019-05-16,0.0
2019-05-17,0.0
2019-05-31,0.0
2019-06-10,35.25
2019-06-24,-44.5471
2019-06-25,0.0
2019-07-31,0.0
2019-08-08,0.0
2019-09-05,0.0
2019-09-17,0.0
2019-09-27,66.6667
2019-10-01,-16.0
2019-10-03,0.0
2019-10-08,19.0476
2019-10-09,-47.6
2019-10-15,0.0
2019-10-29,90.8397
2019-10-31,-47.6
2019-11-07,0.0
2019-11-25,0.0
2019-12-06,0.0
2019-12-17,0.0
2020-01-06,0.0
2020-01-30,0.0
2020-02-05,22.7099
2020-02-19,148.8336
2020-02-24,150.0
2020-02-25,0.0
2020-03-02,-80.0
2020-03-19,0.0
2020-03-23,50.0
2020-03-26,-33.3333
2020-04-01,0.0
2020-04-03,0.0
2020-04-14,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-23,250.0
2020-04-24,-99.7143
2020-04-28,450.0
2020-05-01,36.3636
2020-05-05,40.0
2020-05-11,-28.5714
2020-05-18,0.0
2020-05-19,0.0
2020-06-08,6.6667
2020-06-09,31.25
2020-06-17,23.8095
2020-06-25,0.0
2020-07-06,646.1538
2020-07-07,-85.567
2020-07-13,364.2857
2020-07-14,7.6923
2020-07-15,100.0
2020-07-16,-50.0
2020-07-21,0.0
2020-07-27,0.0
