ticker,LMFA US Equity
2016-05-04,-1.9985
2016-05-05,1.9133
2016-05-06,2.2528
2016-05-09,-0.612
2016-05-10,-0.5126
2016-05-12,0.5153
2016-05-13,7.1429
2016-05-16,-4.8585
2016-05-17,2.5695
2016-05-18,-0.4711
2016-05-19,-0.5917
2016-05-20,2.0238
2016-05-23,4.2007
2016-05-24,-2.5812
2016-05-25,1.0748
2016-05-26,0.9439
2016-05-27,1.3956
2016-05-31,-0.1111
2016-06-01,-0.1098
2016-06-02,-6.3474
2016-06-03,-1.308
2016-06-07,-3.1325
2016-06-08,1.1194
2016-06-09,-0.861
2016-06-10,0.7444
2016-06-13,-0.1232
2016-06-15,0.4994
2016-06-16,1.0981
2016-06-17,-0.3641
2016-06-20,0.7308
2016-06-21,-2.4184
2016-06-22,1.8587
2016-06-23,3.1022
2016-06-24,-3.1268
2016-06-27,0.1218
2016-06-28,0.365
2016-06-29,-2.303
2016-06-30,1.3648
2016-07-01,-1.4687999999999999
2016-07-05,0.8696
2016-07-06,-0.2463
2016-07-07,-1.6397
2016-07-08,-0.2259
2016-07-11,1.1424
2016-07-12,1.2438
2016-07-13,-1.4742
2016-07-14,5.4863
2016-07-15,-4.8463
2016-07-18,0.8696
2016-07-19,-0.7389
2016-07-20,2.9156
2016-07-21,0.0603
2016-07-22,0.241
2016-07-26,-3.8462
2016-07-27,0.3125
2016-07-28,1.1838
2016-07-29,3.5714
2016-08-01,-4.1617
2016-08-02,-0.3722
2016-08-03,0.0
2016-08-11,0.0
2016-08-12,-2.6151999999999997
2016-08-15,2.4297
2016-08-16,1.7478
2016-08-17,0.0
2016-08-18,3.8298
2016-08-19,-3.8067
2016-08-22,7.4923
2016-08-23,-7.9987
2016-08-24,5.4658
2016-08-25,-4.8292
2016-08-26,1.366
2016-08-29,-7.8186
2016-08-30,-1.5894
2016-08-31,0.6729
2016-09-01,3.6096
2016-09-02,3.2258
2016-09-06,0.0
2016-09-07,0.125
2016-09-08,2.1848
2016-09-09,2.2587
2016-09-12,-2.5075
2016-09-13,-2.4104
2016-09-14,3.4745
2016-09-15,-1.8204
2016-09-16,0.1236
2016-09-19,-0.1235
2016-09-20,0.0556
2016-09-21,3.7725999999999997
2016-09-23,-2.9747
2016-09-27,-1.1028
2016-09-28,-0.2497
2016-09-29,0.2923
2016-09-30,0.2046
2016-10-03,-0.4471
2016-10-04,-0.1725
2016-10-05,0.3736
2016-10-06,-0.7444
2016-10-07,-0.5
2016-10-10,-1.5074999999999998
2016-10-11,1.4031
2016-10-12,-0.8805
2016-10-13,1.0152
2016-10-14,0.1657
2016-10-17,-0.04
2016-10-18,-0.7528
2016-10-19,-2.0836
2016-10-20,-0.4543
2016-10-21,0.6599
2016-10-24,-0.0113
2016-10-25,-1.1598
2016-10-26,-3.3898
2016-10-27,1.3495
2016-10-31,0.0
2016-11-01,-0.6375
2016-11-02,-0.9665
2016-11-03,-6.6306
2016-11-04,1.5941999999999998
2016-11-07,-8.5592
2016-11-08,3.1221
2016-11-09,2.8725
2016-11-10,7.5
2016-11-14,-6.2927
2016-11-15,-13.8686
2016-11-16,1.6949
2016-11-17,2.6583
2016-11-18,-2.4271
2016-11-21,-16.1398
2016-11-22,-0.5952
2016-11-23,-5.9879999999999995
2016-11-25,-4.2463
2016-11-28,-5.5432
2016-11-29,8.4507
2016-11-30,4.6943
2016-12-01,-1.3283
2016-12-02,-2.1503
2016-12-05,-11.9914
2016-12-06,3.6496
2016-12-07,5.8685
2016-12-08,3.9911
2016-12-09,15.9915
2016-12-12,-9.7426
2016-12-13,2.1385
2016-12-14,-11.2662
2016-12-15,4.4944
2016-12-16,10.1075
2016-12-19,-9.1797
2016-12-20,-7.5161
2016-12-21,-3.2671
2016-12-22,-1.2019
2016-12-23,-0.2433
2016-12-27,4.8171
2016-12-28,-2.0361
2016-12-29,-0.2375
2016-12-30,-3.0952
2017-01-03,7.8624
2017-01-04,-3.2389
2017-01-05,-3.0089
2017-01-06,-0.4854
2017-01-09,-0.9756
2017-01-10,0.0
2017-01-11,1.2315
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,4.3796
2017-01-18,1.3986
2017-01-19,-2.2989
2017-01-24,-3.2941
2017-01-25,4.6229
2017-01-26,-4.4186
2017-01-27,0.0
2017-01-30,4.6229
2017-01-31,-1.3953
2017-02-01,0.0
2017-02-02,-2.3585
2017-02-03,-0.4831
2017-02-06,9.0974
2017-02-07,-8.4236
2017-02-08,3.7459
2017-02-09,-2.5846999999999998
2017-02-10,6.9712
2017-02-13,-7.6404
2017-02-14,1.2165
2017-02-16,0.1517
2017-02-17,-0.8716
2017-02-23,1.937
2017-02-24,0.1113
2017-02-27,0.8378
2017-02-28,-3.2941
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0198
2017-03-08,0.4014
2017-03-09,-0.4195
2017-03-10,0.0
2017-03-13,1.9266999999999999
2017-03-15,-1.8902999999999999
2017-03-22,0.0319
2017-03-24,0.6886
2017-03-27,-0.696
2017-03-28,-0.0198
2017-03-29,0.5474
2017-03-30,-0.0393
2017-03-31,-0.3556
2017-04-03,-0.0015
2017-04-04,-5.2507
2017-04-05,8.359
2017-04-06,-4.8746
2017-04-07,5.4726
2017-04-10,-2.413
2017-04-11,0.5393
2017-04-17,-1.1989
2017-04-18,1.6104
2017-04-19,-1.3484
2017-04-20,-0.2427
2017-04-24,0.9824
2017-04-25,2.4004
2017-04-26,-0.2353
2017-04-27,-0.9434
2017-04-28,0.9524
2017-05-01,0.2358
2017-05-02,-0.7059
2017-05-03,0.4739
2017-05-04,0.0
2017-05-05,0.2123
2017-05-08,-3.036
2017-05-09,2.9126
2017-05-10,-2.3585
2017-05-11,2.3913
2017-05-12,-0.2123
2017-05-15,-3.0733
2017-05-16,3.6585
2017-05-17,-1.4441
2017-05-18,7.6754999999999995
2017-05-23,-5.7676
2017-05-25,-0.7059
2017-05-26,-0.4739
2017-06-01,1.9048
2017-06-02,-3.7382999999999997
2017-06-05,3.1553
2017-06-06,4.1176
2017-06-07,-0.339
2017-06-08,0.2268
2017-06-09,-3.3937
2017-06-12,-3.5129
2017-06-13,1.9417
2017-06-14,-1.6667
2017-06-15,-0.2421
2017-06-16,-0.2427
2017-06-19,0.2433
2017-06-20,0.0
2017-06-22,0.7282
2017-06-23,6.747
2017-06-26,-8.3521
2017-06-27,7.3892
2017-06-28,-7.7982
2017-06-29,4.7264
2017-06-30,-1.0333
2017-07-05,0.564
2017-07-07,-3.1026
2017-07-10,0.7389
2017-07-11,-1.956
2017-07-12,2.2444
2017-07-20,-0.2439
2017-07-21,-1.2396
2017-07-24,3.9784
2017-07-25,-3.0952
2017-07-26,0.6437
2017-07-31,-1.9555
2017-08-02,2.2061
2017-08-09,-3.7689
2017-08-10,-0.7595
2017-08-11,-2.551
2017-08-14,4.4503
2017-08-15,-8.2707
2017-08-16,6.5574
2017-08-18,-7.4359
2017-08-21,1.108
2017-08-25,4.1096
2017-08-28,-8.4211
2017-08-30,-12.4684
2017-08-31,4.3958
2017-09-05,-17.9245
2017-09-06,-17.2414
2017-09-07,-15.9491
2017-09-08,-14.0733
2017-09-11,-19.2308
2017-09-12,-10.3175
2017-09-13,79.646
2017-09-14,45.8128
2017-09-15,9.7973
2017-09-18,-12.6154
2017-09-19,-9.8592
2017-09-20,3.5156
2017-09-21,-6.9585
2017-09-22,4.6398
2017-09-25,-8.9147
2017-09-26,-14.4681
2017-09-27,-10.9453
2017-09-28,0.0
2017-09-29,-2.2346
2017-10-02,-0.5714
2017-10-03,-6.8966
2017-10-04,3.0864
2017-10-05,-6.5868
2017-10-06,65.3846
2017-10-09,0.7752
2017-10-10,-4.6154
2017-10-11,2.4194
2017-10-12,-9.0551
2017-10-13,3.0303
2017-10-16,-8.4034
2017-10-17,8.2569
2017-10-18,-6.3559
2017-10-19,-0.4525
2017-10-20,-2.2727
2017-10-23,-6.5116
2017-10-24,-3.9801
2017-10-25,6.2176
2017-10-26,-5.8537
2017-10-27,2.5907
2017-10-30,-1.5152
2017-10-31,2.5641
2017-11-01,2.5
2017-11-02,-1.9512
2017-11-03,-5.8905
2017-11-06,4.7262
2017-11-07,-0.0505
2017-11-08,-3.5354
2017-11-09,4.1885
2017-11-10,2.5126
2017-11-13,-5.9314
2017-11-14,-3.5956
2017-11-15,40.5405
2017-11-16,-18.8462
2017-11-17,5.2654
2017-11-20,-7.7034
2017-11-21,9.2683
2017-11-22,34.375
2017-11-24,17.608
2017-11-27,-19.4972
2017-11-28,-10.1691
2017-11-29,-5.8594
2017-11-30,8.2988
2017-12-01,-6.5134
2017-12-04,10.2459
2017-12-05,0.3717
2017-12-06,16.2963
2017-12-07,21.9745
2017-12-08,-2.8721
2017-12-11,-10.7527
2017-12-12,-4.2169
2017-12-13,-21.0692
2017-12-14,-4.7809
2017-12-15,-13.3891
2017-12-18,-3.8647
2017-12-19,-11.5578
2017-12-20,-7.3864
2017-12-21,-11.0429
2017-12-22,-13.1034
2017-12-26,46.0317
2017-12-27,-7.6087
2017-12-28,1.1764999999999999
2017-12-29,-8.1395
2018-01-02,-5.0633
2018-01-03,-5.3333
2018-01-04,-1.4085
2018-01-05,-2.1429
2018-01-08,0.0
2018-01-09,12.4088
2018-01-10,-8.4416
2018-01-11,1.4184
2018-01-12,0.0
2018-01-16,1.3986
2018-01-17,6.2069
2018-01-18,0.6494
2018-01-19,-2.5806
2018-01-22,0.6623
2018-01-23,-0.6579
2018-01-24,3.3113
2018-01-25,11.859
2018-01-26,2.0057
2018-01-29,-6.7416
2018-01-30,10.2349
2018-01-31,-2.7269
2018-02-01,-5.618
2018-02-02,-2.3810000000000002
2018-02-05,-10.9756
2018-02-06,2.7397
2018-02-07,1.3333
2018-02-08,-6.5789
2018-02-09,-3.5211
2018-02-12,3.6496
2018-02-13,4.9296
2018-02-14,2.0134
2018-02-15,-3.2895
2018-02-16,-1.3605
2018-02-20,-1.3793
2018-02-21,5.5944
2018-02-22,-3.3113
2018-02-23,-0.7603
2018-02-26,-1.3044
2018-02-27,-2.0979
2018-02-28,1.4285999999999999
2018-03-01,2.1127
2018-03-02,0.6897
2018-03-05,1.3699
2018-03-06,-0.6757
2018-03-07,-4.0816
2018-03-08,-0.7092
2018-03-09,-2.1429
2018-03-12,-1.4599
2018-03-13,-2.963
2018-03-14,-2.2901
2018-03-15,4.6094
2018-03-16,-4.4063
2018-03-19,-5.4688
2018-03-20,-3.3058
2018-03-21,0.8547
2018-03-22,-1.6949
2018-03-23,-9.4828
2018-03-26,-11.4286
2018-03-27,-2.1505
2018-03-28,-10.989
2018-03-29,2.4691
2018-04-02,-10.8434
2018-04-03,-3.9189
2018-04-04,-16.8776
2018-04-05,16.7005
2018-04-06,15.8475
2018-04-09,-12.3279
2018-04-10,-4.4254
2018-04-11,-1.419
2018-04-12,6.1667
2018-04-13,-1.5270000000000001
2018-04-16,-2.8841
2018-04-17,1.4625
2018-04-18,4.2947
2018-04-19,-4.1884
2018-04-20,-2.7819000000000003
2018-04-23,-3.1037
2018-04-24,-1.5625
2018-04-25,1.4444
2018-04-26,0.1408
2018-04-27,-1.5625
2018-04-30,7.0159
2018-05-01,12.7262
2018-05-02,-6.5789
2018-05-03,-7.0845
2018-05-04,-6.1695
2018-05-07,3.3942
2018-05-08,-0.818
2018-05-09,-0.2796
2018-05-10,2.2843999999999998
2018-05-11,-2.7121
2018-05-14,-0.9525
2018-05-15,0.1122
2018-05-16,0.1601
2018-05-17,2.6375
2018-05-18,-1.629
2018-05-21,-2.3336
2018-05-22,31.3503
2018-05-23,-16.0805
2018-05-24,-7.3529
2018-05-25,-1.427
2018-05-29,-3.3832
2018-05-30,-3.3995
2018-05-31,-2.5022
2018-06-01,0.8671
2018-06-04,-2.1228
2018-06-05,0.2509
2018-06-06,-4.1302
2018-06-07,-7.2734
2018-06-08,-0.4425
2018-06-11,-3.1313
2018-06-12,12.805
2018-06-13,5.9346
2018-06-14,-4.5565
2018-06-15,-4.4599
2018-06-18,-0.8612
2018-06-19,-5.0965
2018-06-20,-5.6143
2018-06-21,-4.0948
2018-06-22,-3.2944
2018-06-25,-4.7265
2018-06-26,2.9268
2018-06-27,-3.8152
2018-06-28,5.9374
2018-06-29,2.0281
2018-07-02,-2.6330999999999998
2018-07-03,-9.661
2018-07-05,3.6538
2018-07-06,0.1377
2018-07-09,8.5754
2018-07-10,3.1897
2018-07-11,-5.52
2018-07-12,-6.816
2018-07-13,3.7712
2018-07-16,-9.9268
2018-07-17,5.524
2018-07-18,-5.3118
2018-07-19,-1.0298
2018-07-20,-0.0548
2018-07-23,-1.6164
2018-07-24,11.4174
2018-07-25,-7.5044
2018-07-26,-0.0794
2018-07-27,8.1721
2018-07-30,-5.925
2018-07-31,10.2843
2018-08-01,-7.4699
2018-08-02,1.5625
2018-08-03,2.5641
2018-08-06,-1.25
2018-08-07,-5.8228
2018-08-08,2.4731
2018-08-09,1.8101
2018-08-10,-4.5091
2018-08-13,-1.9158
2018-08-14,6.74
2018-08-15,12.1134
2018-08-16,-8.8276
2018-08-17,-4.7907
2018-08-20,0.4502
2018-08-21,-1.9245999999999999
2018-08-22,7.3925
2018-08-23,-3.6996
2018-08-24,9.1703
2018-08-27,5.4524
2018-08-28,3.8609
2018-08-29,8.6957
2018-08-30,2.0
2018-08-31,-3.9215999999999998
2018-09-04,-2.0408
2018-09-05,-5.2083
2018-09-06,-3.0769
2018-09-07,-2.2676
2018-09-10,4.3155
2018-09-11,17.8826
2018-09-12,-5.6604
2018-09-13,-2.0
2018-09-14,-2.0408
2018-09-17,0.0
2018-09-18,4.1667
2018-09-19,-1.4
2018-09-20,-4.1379
2018-09-21,5.7977
2018-09-24,-1.2
2018-09-25,18.8259
2018-09-26,-13.9693
2018-09-27,1.1881
2018-09-28,-2.1526
2018-10-01,7.0
2018-10-02,-0.9346
2018-10-03,0.1132
2018-10-04,-5.9555
2018-10-05,3.2064
2018-10-08,-4.8155
2018-10-09,-1.0608
2018-10-10,-2.8866
2018-10-11,8.2166
2018-10-12,-0.569
2018-10-15,3.4923
2018-10-16,-16.1104
2018-10-17,-4.3182
2018-10-18,-23.753
2018-10-19,24.2991
2018-10-22,-26.5664
2018-10-23,10.5802
2018-10-24,-2.4691
2018-10-25,-5.0633
2018-10-26,4.3333
2018-10-29,8.9457
2018-10-30,-41.9355
2018-10-31,1.5152
2018-11-01,-2.9851
2018-11-02,0.0
2018-11-05,-0.7692
2018-11-06,-0.7752
2018-11-07,0.0
2018-11-08,-1.5676999999999999
2018-11-09,-6.3443
2018-11-12,-3.9548
2018-11-13,1.7647
2018-11-14,2.8902
2018-11-15,-15.1742
2018-11-16,-3.6559
2018-11-19,-4.2277000000000005
2018-11-20,10.5369
2018-11-21,1.9481000000000002
2018-11-23,1.9108
2018-11-26,-6.25
2018-11-27,-4.1867
2018-11-28,-0.501
2018-11-29,1.3986
2018-11-30,-1.3793
2018-12-03,-3.4965
2018-12-04,-6.5217
2018-12-06,-9.3023
2018-12-07,5.1282
2018-12-10,-4.065
2018-12-11,-6.7797
2018-12-12,1.8182
2018-12-13,-1.7856999999999998
2018-12-14,10.9091
2018-12-17,-5.7377
2018-12-18,-1.7391
2018-12-19,5.3097
2018-12-20,-1.6806999999999999
2018-12-21,7.6923
2018-12-24,-10.3175
2018-12-26,-5.3097
2018-12-27,4.6729
2018-12-28,10.7143
2018-12-31,-4.8387
2019-01-02,10.1695
2019-01-03,-9.2308
2019-01-04,9.0508
2019-01-07,-1.3056
2019-01-08,3.1496
2019-01-09,-6.1068999999999996
2019-01-10,0.9756
2019-01-11,-1.9082
2019-01-14,13.2726
2019-01-15,-6.5217
2019-01-16,10.0775
2019-01-17,49.2958
2019-01-18,-12.2642
2019-01-22,-13.4409
2019-01-23,0.6211
2019-01-24,-1.8519
2019-01-25,-5.0314
2019-01-28,7.2848
2019-01-29,2.4691
2019-01-30,-2.4096
2019-01-31,-4.321
2019-02-01,-7.7419
2019-02-04,2.7972
2019-02-05,-2.7211
2019-02-06,-2.1048999999999998
2019-02-07,4.2932
2019-02-08,-5.4795
2019-02-11,-4.3478
2019-02-12,3.4318
2019-02-13,-1.8531
2019-02-14,1.4925
2019-02-15,1.4706000000000001
2019-02-19,0.0
2019-02-20,0.6884
2019-02-21,-2.1231
2019-02-22,-3.6765
2019-02-25,3.4046
2019-02-26,3.3515
2019-02-27,-0.7143
2019-02-28,1.4388
2019-03-01,2.8369
2019-03-04,1.6552
2019-03-05,-5.0204
2019-03-06,16.4286
2019-03-07,-11.1043
2019-03-08,2.8295
2019-03-11,1.3423
2019-03-12,-2.649
2019-03-13,8.8435
2019-03-14,-2.1625
2019-03-15,-9.9272
2019-03-18,-4.9645
2019-03-19,0.7463
2019-03-20,0.763
2019-03-21,-0.0221
2019-03-22,-5.5147
2019-03-25,-0.3891
2019-03-26,3.875
2019-03-27,1.5343
2019-03-28,6.6667
2019-03-29,-4.1667
2019-04-01,2.6812
2019-04-02,-2.6112
2019-04-03,7.971
2019-04-04,-6.5168
2019-04-05,1.9456
2019-04-08,-6.338
2019-04-09,0.7519
2019-04-10,0.7463
2019-04-11,-2.963
2019-04-12,8.3969
2019-04-15,-3.5211
2019-04-16,2.1898
2019-04-17,-2.8571
2019-04-18,2.2059
2019-04-22,1.2086000000000001
2019-04-23,3.0708
2019-04-24,-7.5862
2019-04-25,2.2388
2019-04-26,0.0
2019-04-29,-2.1898
2019-04-30,-1.0373
2019-05-01,-3.4764
2019-05-02,4.6875
2019-05-03,-4.6493
2019-05-06,-2.168
2019-05-07,8.8
2019-05-08,2.9412000000000003
2019-05-09,-2.7857
2019-05-10,-3.0125
2019-05-13,4.5455
2019-05-14,-7.2464
2019-05-15,5.4688
2019-05-16,-9.3185
2019-05-17,6.1918
2019-05-20,0.0
2019-05-21,0.7692
2019-05-22,2.5725
2019-05-23,-5.4849
2019-05-24,0.0
2019-05-28,0.7874
2019-05-29,-0.7813
2019-05-30,0.0
2019-05-31,4.7244
2019-06-03,4.5113
2019-06-04,-9.3525
2019-06-05,0.0
2019-06-06,-0.5952
2019-06-07,6.1876
2019-06-10,-5.2632
2019-06-11,0.7937
2019-06-12,-0.2913
2019-06-13,1.1846
2019-06-14,-2.5209
2019-06-17,1.6013
2019-06-18,-4.6493
2019-06-19,0.8264
2019-06-20,3.2787
2019-06-21,-2.3571
2019-06-24,-0.0244
2019-06-25,-1.374
2019-06-26,-0.1814
2019-06-27,1.5691000000000002
2019-06-28,-1.6179999999999999
2019-07-01,3.3058
2019-07-02,-3.2
2019-07-03,0.8264
2019-07-05,-3.2787
2019-07-08,2.7712
2019-07-09,-6.8195
2019-07-10,2.2035
2019-07-11,-1.2988
2019-07-12,2.5967000000000002
2019-07-15,-4.2326
2019-07-16,-1.2946
2019-07-17,1.1217
2019-07-18,5.5461
2019-07-19,3.3986
2019-07-22,-5.7377
2019-07-23,8.6957
2019-07-24,-9.6
2019-07-25,3.5398
2019-07-26,-2.6239
2019-07-29,-0.8163
2019-07-30,-0.0088
2019-07-31,-3.5313
2019-08-01,-3.6696999999999997
2019-08-02,4.7619
2019-08-05,-8.1818
2019-08-06,0.0
2019-08-07,3.9604
2019-08-08,-3.8095
2019-08-09,3.0693
2019-08-12,-0.0961
2019-08-13,-3.8462
2019-08-14,-6.0
2019-08-15,-3.1915
2019-08-16,-1.0989
2019-08-19,1.1111
2019-08-20,-2.1978
2019-08-21,-1.1124
2019-08-22,-0.2296
2019-08-23,-4.3025
2019-08-26,4.7126
2019-08-27,-13.0583
2019-08-28,15.6732
2019-08-29,3.9665
2019-08-30,-5.4239
2019-09-03,-0.0115
2019-09-04,4.5977
2019-09-05,1.0989
2019-09-06,1.5760999999999998
2019-09-09,-3.6917999999999997
2019-09-10,3.4667
2019-09-11,-1.72
2019-09-12,3.8044000000000002
2019-09-13,-4.9368
2019-09-16,5.1932
2019-09-17,-13.304
2019-09-18,11.096
2019-09-19,6.5464
2019-09-20,0.5231
2019-09-23,-7.6735
2019-09-24,-0.5305
2019-09-25,0.0222
2019-09-26,1.633
2019-09-27,0.3388
2019-09-30,0.2179
2019-10-01,-0.0109
2019-10-02,-7.5987
2019-10-03,1.1764999999999999
2019-10-04,3.4884
2019-10-07,-3.3596
2019-10-08,-8.1502
2019-10-09,7.557
2019-10-10,1.2122
2019-10-11,2.4635
2019-10-14,-2.002
2019-10-15,2.8435
2019-10-16,10.1565
2019-10-17,-4.9371
2019-10-18,2.1505
2019-10-21,-5.0
2019-10-22,-0.2881
2019-10-23,3.2226
2019-10-24,1.195
2019-10-25,-1.0638
2019-10-28,-4.8065
2019-10-29,-1.2764
2019-10-30,-0.5149
2019-10-31,-3.3928
2019-11-01,1.1905000000000001
2019-11-04,0.0
2019-11-05,1.1764999999999999
2019-11-06,0.686
2019-11-07,-0.9757
2019-11-08,2.6648
2019-11-11,-3.442
2019-11-12,-2.9412000000000003
2019-11-13,-0.6061
2019-11-14,-6.2073
2019-11-15,6.4881
2019-11-18,-4.7619
2019-11-19,0.0
2019-11-20,-1.859
2019-11-21,2.8609
2019-11-22,1.6129
2019-11-25,1.2373
2019-11-26,3.7037
2019-11-27,2.3810000000000002
2019-11-29,-2.2016999999999998
2019-12-02,-0.6022
2019-12-03,-1.7344
2019-12-04,2.4589
2019-12-05,-0.2139
2019-12-06,-1.8336000000000001
2019-12-09,1.8799000000000001
2019-12-10,-7.1429
2019-12-11,-0.5864
2019-12-12,2.1503
2019-12-13,2.2598
2019-12-16,-1.2346
2019-12-17,-4.225
2019-12-18,3.55
2019-12-19,0.8067
2019-12-20,3.6522
2019-12-23,-1.0868
2019-12-24,-0.122
2019-12-26,-1.2422
2019-12-27,-2.3276
2019-12-30,2.4684
2019-12-31,-4.2495
2020-01-02,7.1088
2020-01-03,2.385
2020-01-06,-5.5294
2020-01-07,0.0362
2020-01-08,5.8521
2020-01-09,3.9787
2020-01-10,4.1775
2020-01-13,-4.4585
2020-01-14,-7.9658999999999995
2020-01-15,-2.4571
2020-01-16,-1.2658
2020-01-17,-0.9487
2020-01-21,0.6278
2020-01-22,5.473
2020-01-23,2.3171
2020-01-24,-2.503
2020-01-27,-2.2005
2020-01-28,1.25
2020-01-29,1.2346
2020-01-30,2.439
2020-01-31,-1.25
2020-02-03,-3.5564
2020-02-04,17.5
2020-02-05,-2.1277
2020-02-06,1.0543
2020-02-07,0.0
2020-02-10,-6.4214
2020-02-11,-0.9463
2020-02-12,2.1158
2020-02-13,-5.4545
2020-02-14,8.4315
2020-02-18,-2.3146
2020-02-19,1.3425
2020-02-20,-1.4668
2020-02-21,1.2159
2020-02-24,-6.8036
2020-02-25,-4.5055
2020-02-26,4.7054
2020-02-27,-2.4096
2020-02-28,6.1728
2020-03-02,-0.6744
2020-03-03,-7.5041
2020-03-04,5.05
2020-03-05,-1.0481
2020-03-06,-0.1462
2020-03-09,-3.6703
2020-03-10,-6.3291
2020-03-11,-5.4054
2020-03-12,-25.7143
2020-03-13,7.6923
2020-03-16,-5.7321
2020-03-17,-7.2322
2020-03-18,-12.6033
2020-03-19,4.2056000000000004
2020-03-20,27.3543
2020-03-23,-17.2535
2020-03-24,13.83
2020-03-25,4.682
2020-03-26,-5.3656
2020-03-27,11.3208
2020-03-30,-3.4068
2020-03-31,1.7722
2020-04-01,-17.2241
2020-04-02,-6.2695
2020-04-03,-1.9556
2020-04-06,-4.3971
2020-04-07,16.1688
2020-04-08,4.4898
2020-04-09,-2.3047
2020-04-13,7.417
2020-04-14,11.6695
2020-04-15,16.3333
2020-04-16,-0.0716
2020-04-17,-3.9427
2020-04-20,-4.4776
2020-04-21,-1.0937999999999999
2020-04-22,8.5308
2020-04-23,-1.8923
2020-04-24,-0.5935
2020-04-27,-7.3134
2020-04-28,3.0596
2020-04-29,0.0
2020-04-30,-3.125
2020-05-01,0.1935
2020-05-04,9.4656
2020-05-05,17.0882
2020-05-06,15.5489
2020-05-07,-7.6087
2020-05-08,-12.9529
2020-05-11,2.7166
2020-05-12,2.0
2020-05-13,4.4763
2020-05-14,3.7165
2020-05-15,1.1786
2020-05-18,12.9662
2020-05-19,-5.244
2020-05-20,26.4081
2020-05-21,-8.6957
2020-05-22,3.8095
2020-05-26,-5.0459
2020-05-27,4.8309
2020-05-28,-5.9908
2020-05-29,0.0
2020-06-01,0.9804
2020-06-02,-10.6699
2020-06-03,2.2932
2020-06-04,1.8912
2020-06-05,-5.1095
2020-06-08,2.1978
2020-06-09,0.2473
2020-06-10,22.2782
2020-06-11,-9.6491
2020-06-12,-6.7961
2020-06-15,-2.0833
2020-06-16,13.8298
2020-06-17,41.1215
2020-06-18,-1.9868000000000001
2020-06-19,20.9459
2020-06-22,3.352
2020-06-23,-14.0541
2020-06-24,-8.1761
2020-06-25,4.7945
2020-06-26,-14.3791
2020-06-29,-6.1068999999999996
2020-06-30,11.374
2020-07-01,-2.1826
2020-07-02,-5.2239
2020-07-06,56.6929
2020-07-07,-11.0553
2020-07-08,-7.9096
2020-07-09,0.6135
2020-07-10,-5.4878
2020-07-13,-14.8387
2020-07-14,-5.303
2020-07-15,8.8
2020-07-16,2.9412000000000003
2020-07-17,-2.8571
2020-07-20,1.4706000000000001
2020-07-21,-5.0725
2020-07-22,17.5573
