ticker,USWS US Equity
2018-03-01,0.3083
2018-03-02,0.3074
2018-03-13,-0.3064
2018-03-19,-0.1025
2018-03-21,0.0
2018-03-23,0.2051
2018-03-26,0.0
2018-03-28,0.0
2018-03-29,0.3071
2018-04-02,0.2041
2018-04-03,0.3055
2018-04-05,-0.9137
2018-04-06,0.3074
2018-04-09,-0.2043
2018-04-10,-0.2047
2018-04-16,0.0
2018-04-17,0.4103
2018-04-18,-0.1021
2018-04-20,0.3057
2018-04-23,0.103
2018-04-24,0.1018
2018-04-25,0.2035
2018-04-26,-0.5076
2018-05-01,0.0
2018-05-02,0.102
2018-05-07,-0.6116
2018-05-10,0.4103
2018-05-21,0.2043
2018-05-22,0.6116
2018-05-25,-0.304
2018-06-01,0.3049
2018-06-04,-0.2026
2018-06-08,0.0
2018-06-12,0.3046
2018-06-13,-0.3036
2018-06-18,0.1015
2018-06-25,0.0
2018-06-27,0.2028
2018-06-28,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,0.2024
2018-07-09,0.0
2018-07-11,0.202
2018-07-16,1.4617
2018-07-17,-0.149
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0995
2018-07-23,-0.2982
2018-07-24,0.0997
2018-07-25,0.0329
2018-07-26,0.0667
2018-07-27,-0.199
2018-07-30,0.1994
2018-07-31,0.0995
2018-08-01,-0.0994
2018-08-02,-0.0995
2018-08-03,-0.0996
2018-08-06,0.2991
2018-08-07,-0.1491
2018-08-08,0.0338
2018-08-09,-0.3822
2018-08-10,0.0999
2018-08-13,0.499
2018-08-14,-0.7944
2018-08-15,0.6006
2018-08-16,0.0
2018-08-17,-0.2985
2018-08-20,0.1996
2018-08-21,-0.3984
2018-08-22,0.0
2018-08-23,0.2
2018-08-24,-0.1996
2018-08-27,0.0
2018-08-28,0.5
2018-08-29,-0.2985
2018-08-30,0.2994
2018-08-31,-0.597
2018-09-04,0.5005
2018-09-05,0.0498
2018-09-06,-0.3484
2018-09-07,-0.0999
2018-09-10,0.0
2018-09-11,0.2
2018-09-12,-0.1996
2018-09-13,0.0
2018-09-14,0.1
2018-09-17,-0.1998
2018-09-20,0.1001
2018-09-21,0.5
2018-09-25,-0.4975
2018-09-26,0.0
2018-09-27,0.001
2018-09-28,0.099
2018-10-01,0.2997
2018-10-02,-0.1992
2018-10-03,0.3263
2018-10-04,-0.1263
2018-10-08,0.0
2018-10-09,-0.0996
2018-10-10,0.2991
2018-10-11,0.1988
2018-10-12,0.0992
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0991
2018-10-19,0.0
2018-10-22,0.099
2018-10-23,-0.1978
2018-10-24,-0.1982
2018-10-25,0.0
2018-10-26,0.2979
2018-10-29,-0.495
2018-10-30,0.597
2018-10-31,-0.5935
2018-11-01,2.5871
2018-11-02,-1.2609
2018-11-05,-0.4912
2018-11-06,-0.8885
2018-11-07,1.0956
2018-11-08,-0.4926
2018-11-09,-1.8812
2018-11-12,0.9082
2018-11-13,-3.0
2018-11-14,-10.3093
2018-11-15,-0.2299
2018-11-16,-2.9954
2018-11-19,-0.1188
2018-11-20,-4.3995
2018-11-21,0.3731
2018-11-23,5.0805
2018-11-26,-5.6604
2018-11-27,-1.375
2018-11-28,0.1267
2018-11-29,0.1266
2018-11-30,-0.1264
2018-12-03,1.2658
2018-12-04,-5.0
2018-12-06,-1.7105000000000001
2018-12-07,0.2677
2018-12-10,-1.8692
2018-12-11,3.4013999999999998
2018-12-12,-1.3158
2018-12-13,-2.9333
2018-12-14,2.4725
2018-12-17,1.0724
2018-12-18,2.122
2018-12-19,0.1299
2018-12-20,0.0
2018-12-21,-9.7276
2018-12-24,-8.046
2018-12-26,1.5625
2018-12-27,-1.5385
2018-12-28,0.7813
2018-12-31,0.7752
2019-01-02,1.6923
2019-01-03,1.9667
2019-01-04,0.7418
2019-01-07,-2.651
2019-01-08,1.3616
2019-01-09,4.7761
2019-01-10,-3.9886
2019-01-11,-1.7804
2019-01-14,3.9275
2019-01-15,2.4709
2019-01-16,0.9929
2019-01-17,14.3258
2019-01-18,-3.5627
2019-01-22,-4.4586
2019-01-23,4.0
2019-01-24,-6.6667
2019-01-25,5.4945
2019-01-28,-1.3021
2019-01-29,-2.5066
2019-01-30,4.0595
2019-01-31,4.0312
2019-02-01,2.5
2019-02-04,1.8293
2019-02-05,-4.0719
2019-02-06,2.2472
2019-02-07,-2.8083
2019-02-08,2.8894
2019-02-11,0.1221
2019-02-12,-1.5854
2019-02-13,2.2305
2019-02-14,-2.7879
2019-02-15,-1.3716
2019-02-19,0.5057
2019-02-20,0.6289
2019-02-21,-2.5
2019-02-22,0.641
2019-02-25,1.7833999999999999
2019-02-26,-1.7522
2019-02-27,1.2739
2019-02-28,1.2579
2019-03-01,1.8634
2019-03-04,7.9268
2019-03-05,-0.226
2019-03-06,-6.342
2019-03-07,0.7255
2019-03-08,0.7203
2019-03-11,0.1192
2019-03-12,0.4762
2019-03-13,6.1611
2019-03-14,-0.558
2019-03-15,-5.275
2019-03-18,2.8436
2019-03-19,-5.2995
2019-03-20,0.365
2019-03-21,0.3636
2019-03-22,-6.5217
2019-03-25,-0.3876
2019-03-26,2.594
2019-03-27,-2.2756
2019-03-28,-1.423
2019-03-29,4.7244
2019-04-01,1.5038
2019-04-02,-4.1975
2019-04-03,1.6753
2019-04-04,0.3802
2019-04-05,-3.9141
2019-04-08,3.0223
2019-04-09,1.5306
2019-04-10,-3.2663
2019-04-11,1.9481000000000002
2019-04-12,0.6369
2019-04-15,-3.5443
2019-04-16,1.0499
2019-04-17,-2.4675000000000002
2019-04-18,-0.1332
2019-04-22,4.0
2019-04-23,-1.6667
2019-04-24,-4.824
2019-04-25,4.7945
2019-04-26,3.268
2019-04-29,-7.9747
2019-04-30,-1.1004
2019-05-01,-2.3644
2019-05-02,1.1396
2019-05-03,0.2817
2019-05-06,0.8427
2019-05-07,-2.6462
2019-05-08,1.8598
2019-05-09,3.0899
2019-05-10,-3.2698
2019-05-13,1.6901000000000002
2019-05-14,2.9086
2019-05-15,3.6339
2019-05-16,-0.1299
2019-05-17,1.6905000000000001
2019-05-20,-2.4297
2019-05-21,-1.3106
2019-05-22,1.1952
2019-05-23,0.9186
2019-05-24,1.4304000000000001
2019-05-28,-1.4102999999999999
2019-05-29,-3.3810000000000002
2019-05-30,-1.7497
2019-05-31,-2.1233
2019-06-03,-1.8894
2019-06-04,1.2839
2019-06-05,-2.3944
2019-06-06,-3.1746
2019-06-07,2.6826
2019-06-10,-9.2888
2019-06-11,-1.12
2019-06-12,1.7799
2019-06-13,10.4928
2019-06-14,-12.2302
2019-06-17,-7.7049
2019-06-18,4.7957
2019-06-19,-0.339
2019-06-20,0.1701
2019-06-21,-6.1121
2019-06-24,-8.3183
2019-06-25,-4.142
2019-06-26,0.823
2019-06-27,-1.0204
2019-06-28,-0.6186
2019-07-01,0.6224
2019-07-02,-1.4433
2019-07-03,1.4644
2019-07-05,6.5979
2019-07-08,-0.5803
2019-07-09,-1.1673
2019-07-10,-6.4961
2019-07-11,1.6842000000000001
2019-07-12,-1.4493
2019-07-15,-2.521
2019-07-16,-6.0345
2019-07-17,-11.4679
2019-07-18,-10.3627
2019-07-19,1.1561
2019-07-22,-4.2857
2019-07-23,-3.2836
2019-07-24,8.3333
2019-07-25,-1.4245
2019-07-26,0.289
2019-07-29,-4.611
2019-07-30,-7.2508
2019-07-31,0.9772
2019-08-01,-13.871
2019-08-02,-2.9962999999999997
2019-08-05,-4.6332
2019-08-06,-9.3117
2019-08-07,9.375
2019-08-08,13.4694
2019-08-09,-7.9137
2019-08-12,-0.7813
2019-08-13,-2.3622
2019-08-14,-8.4677
2019-08-15,-1.7621
2019-08-16,15.2466
2019-08-19,10.1167
2019-08-20,7.7739
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,-6.2295
2019-08-26,6.2937
2019-08-27,-4.9342
2019-08-28,3.1142
2019-08-29,2.6846
2019-08-30,-1.9607999999999999
2019-09-03,-5.3333
2019-09-04,-2.1127
2019-09-05,3.5971
2019-09-06,5.9028
2019-09-09,-8.1967
2019-09-10,1.7856999999999998
2019-09-11,5.614
2019-09-12,-3.9867
2019-09-13,-11.0727
2019-09-16,10.1167
2019-09-17,-13.0742
2019-09-18,-9.7561
2019-09-19,3.1532
2019-09-20,-6.1135
2019-09-23,4.6512
2019-09-24,-11.1111
2019-09-25,0.0
2019-09-26,1.75
2019-09-27,7.6167
2019-09-30,0.0
2019-10-01,-14.6119
2019-10-02,4.8128
2019-10-03,2.0408
2019-10-04,-3.0
2019-10-07,3.0928
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.5
2019-10-11,4.9751
2019-10-14,-4.2654
2019-10-15,0.495
2019-10-16,-1.4778
2019-10-17,0.0
2019-10-18,-2.0
2019-10-21,0.5102
2019-10-22,-7.6142
2019-10-23,0.5495
2019-10-24,-12.0219
2019-10-25,5.5901
2019-10-28,11.1765
2019-10-29,1.0582
2019-10-30,3.1414
2019-10-31,-3.0457
2019-11-01,3.1414
2019-11-04,-1.0152
2019-11-05,0.0
2019-11-06,-4.6154
2019-11-07,-2.4194
2019-11-08,-0.2755
2019-11-11,0.5525
2019-11-12,3.2967
2019-11-13,2.6596
2019-11-14,0.5181
2019-11-15,-0.5155
2019-11-18,-3.1088
2019-11-19,1.6042999999999998
2019-11-20,-0.5263
2019-11-21,-3.7037
2019-11-22,2.1978
2019-11-25,0.5376
2019-11-26,-0.5348
2019-11-27,-4.3011
2019-11-29,-10.1124
2019-12-02,-4.375
2019-12-03,-7.8431
2019-12-04,-2.8369
2019-12-05,-0.7299
2019-12-06,2.2059
2019-12-09,-13.6691
2019-12-10,4.1667
2019-12-11,0.0
2019-12-12,10.4
2019-12-13,0.0
2019-12-16,4.3478
2019-12-17,-8.3333
2019-12-18,0.7576
2019-12-19,-0.7519
2019-12-20,-0.7576
2019-12-23,0.0
2019-12-24,-2.2901
2019-12-26,0.7813
2019-12-27,17.4419
2019-12-30,8.9109
2019-12-31,14.5455
2020-01-02,-10.582
2020-01-03,8.284
2020-01-06,3.2787
2020-01-07,-8.4656
2020-01-08,-8.0925
2020-01-09,4.0881
2020-01-10,9.9698
2020-01-13,-0.5495
2020-01-14,0.5525
2020-01-15,2.1978
2020-01-16,-1.0753
2020-01-17,-0.5435
2020-01-21,-13.1148
2020-01-22,3.1447
2020-01-23,-3.0488
2020-01-24,-1.8868
2020-01-27,0.641
2020-01-28,1.2739
2020-01-29,-6.9182
2020-01-30,-2.7027
2020-01-31,-6.9444
2020-02-03,-2.2388
2020-02-04,-0.7634
2020-02-05,5.3846
2020-02-06,-5.1095
2020-02-07,-1.5385
2020-02-10,-1.5625
2020-02-11,4.7619
2020-02-12,0.7576
2020-02-13,1.5038
2020-02-14,-2.963
2020-02-18,-3.8167999999999997
2020-02-19,0.0
2020-02-20,-2.3810000000000002
2020-02-21,-4.878
2020-02-24,-0.8547
2020-02-25,-2.5862
2020-02-26,-3.0973
2020-02-27,-5.9361
2020-02-28,1.9417
2020-03-02,5.7143
2020-03-03,-3.6036
2020-03-04,20.5607
2020-03-05,-16.2791
2020-03-06,0.9259
2020-03-09,-24.7615
2020-03-10,-30.1061
2020-03-11,6.3329
2020-03-12,-15.5045
2020-03-13,-12.4272
2020-03-16,-14.0798
2020-03-17,44.0516
2020-03-18,-51.1465
2020-03-19,50.3484
2020-03-20,-9.7561
2020-03-23,-2.6216
2020-03-24,13.7941
2020-03-25,-7.3171
2020-03-26,-0.2632
2020-03-27,-14.1161
2020-03-30,-8.4485
2020-03-31,0.6711
2020-04-01,-13.3333
2020-04-02,10.7692
2020-04-03,-13.4028
2020-04-06,8.3801
2020-04-07,-7.5102
2020-04-08,9.24
2020-04-09,90.4431
2020-04-13,24.976
2020-04-14,-10.3846
2020-04-15,-10.7296
2020-04-16,-12.8846
2020-04-17,-0.6623
2020-04-20,-14.3111
2020-04-21,19.2946
2020-04-22,-6.5217
2020-04-23,6.9767
2020-04-24,1.087
2020-04-27,0.5591
2020-04-28,0.5133
2020-04-29,0.0
2020-04-30,-1.766
2020-05-01,-1.4945
2020-05-04,-0.6376
2020-05-05,-4.8241
2020-05-06,-0.5348
2020-05-07,0.0468
2020-05-08,0.4439
2020-05-11,-8.7462
2020-05-12,13.1787
2020-05-13,-0.8108
2020-05-14,-2.7929
2020-05-15,-2.149
2020-05-18,4.0105
2020-05-19,-1.8820000000000001
2020-05-20,-4.0936
2020-05-21,-1.3171
2020-05-22,-3.5838
2020-05-26,1.9995
2020-05-27,5.3028
2020-05-28,12.0286
2020-05-29,0.4261
2020-06-01,-1.3577
2020-06-02,-3.0108
2020-06-03,5.4767
2020-06-04,-0.6937
2020-06-05,33.8061
2020-06-08,51.669
2020-06-09,-17.7532
2020-06-10,-18.5796
2020-06-11,-18.7539
2020-06-12,13.1135
2020-06-15,-5.0508
2020-06-16,7.8365
2020-06-17,-9.1872
2020-06-18,-0.3463
2020-06-19,-4.8473
2020-06-22,10.7459
2020-06-23,-4.8776
2020-06-24,-5.073
2020-06-25,-2.0761
2020-06-26,-4.3384
2020-06-29,1.8058999999999998
2020-06-30,-1.7335
2020-07-01,-1.0256
2020-07-02,0.7047
2020-07-06,-2.5725
2020-07-07,-4.8373
2020-07-08,-1.0877
2020-07-09,-2.7828
2020-07-10,1.3389
2020-07-13,-4.0091
2020-07-14,-1.0916
2020-07-15,7.3896
2020-07-16,-2.815
2020-07-17,-2.8045999999999998
2020-07-20,-0.5676
2020-07-21,7.9924
2020-07-22,0.2643
2020-07-23,-4.174
2020-07-24,1.9485999999999999
2020-07-27,-4.8797
2020-07-28,0.0946
2020-07-29,-2.0784
2020-07-30,-1.1336
2020-07-31,-3.3667
