ticker,NBIO US Equity
2015-10-23,-4.5455
2015-10-28,0.0
2015-10-29,52.381
2015-11-02,-14.0625
2015-11-05,-27.0455
2015-11-06,44.5483
2015-11-09,-27.2414
2015-11-10,-4.6505
2015-11-12,4.3802
2015-11-13,19.0476
2015-11-16,-16.0
2015-11-17,-4.2262
2015-11-18,-0.0622
2015-11-19,0.0
2015-11-20,-0.4975
2015-11-23,0.0
2015-11-24,1.5
2015-11-25,3.4483
2015-11-27,9.5238
2015-11-30,15.6522
2015-12-01,-9.7744
2015-12-02,-15.0
2015-12-03,2.8799
2015-12-04,-4.7052
2015-12-07,0.0
2015-12-08,-12.5
2015-12-10,-8.5714
2015-12-11,-6.25
2015-12-14,-6.6667
2015-12-15,0.0
2015-12-17,29.2857
2015-12-21,10.4282
2015-12-22,-14.9468
2015-12-23,0.0
2015-12-24,0.0
2015-12-28,11.7647
2015-12-29,0.0
2015-12-31,-5.2632
2016-01-06,-5.5556
2016-01-07,-2.9412000000000003
2016-01-13,3.0303
2016-01-19,-5.8824
2016-01-20,-6.25
2016-01-22,0.0
2016-01-25,0.0
2016-01-26,-6.6667
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,21.4286
2016-02-01,0.0
2016-02-03,-23.5294
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,15.3846
2016-02-09,-13.25
2016-02-10,29.8751
2016-02-11,-17.0488
2016-02-12,-0.0446
2016-02-16,7.0473
2016-02-17,0.0
2016-02-18,3.3333
2016-02-19,-9.6774
2016-02-25,0.0
2016-02-26,14.2857
2016-03-01,6.25
2016-03-03,0.0
2016-03-04,17.647100000000002
2016-03-07,21.5625
2016-03-08,11.054
2016-03-09,122.2222
2016-03-10,-13.3333
2016-03-14,-23.0769
2016-03-22,-12.5
2016-03-24,25.7143
2016-03-29,-31.8182
2016-03-30,33.3333
2016-04-01,-25.0
2016-04-04,0.0
2016-04-06,0.0
2016-04-07,16.6667
2016-04-08,-4.5714
2016-04-11,19.7605
2016-04-12,25.0
2016-04-13,4.0
2016-04-14,-1.9231
2016-04-15,7.8431
2016-04-19,9.0909
2016-04-20,0.0
2016-04-21,5.0
2016-04-22,0.0
2016-04-25,-3.1746
2016-04-27,4.918
2016-04-28,7.8125
2016-04-29,-5.7971
2016-05-03,0.0
2016-05-04,7.6923
2016-05-05,-11.4286
2016-05-06,16.129
2016-05-09,-9.7222
2016-05-10,12.6154
2016-05-11,-4.3716
2016-05-12,0.0
2016-05-16,-17.8571
2016-05-17,-30.4348
2016-05-18,0.0
2016-05-23,24.75
2016-05-25,0.0
2016-06-13,-19.8397
2016-06-29,72.5
2016-07-05,-56.5217
2016-07-08,-16.6667
2016-07-12,20.0
2016-07-13,6.6667
2016-07-14,-6.25
2016-07-15,8.3333
2016-07-18,13.8462
2016-07-19,2.7027
2016-07-20,42.1053
2016-07-22,-7.4074
2016-07-26,0.0
2016-07-27,-25.8
2016-07-29,-13.7466
2016-08-01,0.0
2016-08-09,3.125
2016-08-10,0.0
2016-08-11,33.3333
2016-08-16,15.9091
2016-08-18,3.9215999999999998
2016-08-19,-35.8491
2016-08-22,17.647100000000002
2016-08-23,0.0
2016-08-24,-2.5
2016-08-25,-13.8462
2016-08-26,-0.2976
2016-08-29,4.4776
2016-08-30,-5.7143
2016-08-31,12.1212
2016-09-01,-18.9189
2016-09-07,33.3333
2016-09-15,0.0
2016-09-20,0.0
2016-09-26,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-04,0.0
2016-10-11,0.0
2016-10-17,-25.0
2016-10-18,0.0
2016-10-20,10.0
2016-10-25,-33.3333
2016-10-26,-22.7273
2016-10-27,-2.9412000000000003
2016-10-28,11.6667
2016-10-31,-13.1615
2016-11-01,-9.375
2016-11-03,35.8621
2016-11-09,-11.1675
2016-11-10,11.4286
2016-11-14,2.5641
2016-11-15,60.0
2016-11-16,21.875
2016-11-17,-8.2532
2016-11-21,-7.9651
2016-11-22,12.3553
2016-11-28,-8.1081
2016-12-07,2.9412000000000003
2016-12-09,-14.2857
2016-12-19,-10.0
2016-12-22,-7.3611
2016-12-23,17.941
2016-12-28,-15.2542
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-13,0.0
2017-01-18,4.0
2017-01-19,-19.2308
2017-01-20,0.0
2017-01-24,0.0
2017-01-25,73.9881
2017-01-26,-21.9979
2017-01-27,0.0
2017-01-30,3.6842
2017-01-31,1.5228000000000002
2017-02-01,-0.0417
2017-02-03,0.0417
2017-02-07,6.4167
2017-02-08,-6.0298
2017-02-15,-15.0
2017-02-23,20.6863
2017-02-27,-8.9764
2017-03-01,16.0196
2017-03-03,-12.3077
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,-8.7719
2017-03-13,9.6154
2017-03-14,5.2632
2017-03-15,-12.3333
2017-03-16,0.0
2017-03-17,2.6616
2017-03-21,-2.5926
2017-03-23,14.0684
2017-03-24,1.0
2017-03-27,25.4125
2017-03-29,-12.1053
2017-03-30,1.7964
2017-03-31,0.0
2017-04-03,-23.511
2017-04-05,34.535
2017-04-06,-12.2722
2017-04-07,-3.8891999999999998
2017-04-10,9.3008
2017-04-11,-8.5094
2017-04-12,-5.0847
2017-04-17,25.0
2017-04-24,-15.7143
2017-04-25,5.0847
2017-04-27,10.9677
2017-04-28,1.7442
2017-05-01,0.0
2017-05-04,-8.5714
2017-05-05,-2.8711
2017-05-09,0.0
2017-05-12,-6.9576
2017-05-15,3.7389
2017-05-16,-16.6667
2017-05-17,44.025
2017-05-19,0.3992
2017-05-24,-22.545
2017-05-30,21.183
2017-05-31,6.0969
2017-06-02,-25.0
2017-06-07,37.037
2017-06-08,-5.4054
2017-06-12,-9.6857
2017-06-21,-5.0933
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-07-07,-10.0
2017-07-11,0.0
2017-07-17,-3.7037
2017-07-18,0.0
2017-07-21,30.0
2017-07-26,-26.0355
2017-08-02,12.0
2017-08-09,-17.8571
2017-08-11,-4.3478
2017-08-16,13.6364
2017-08-17,-8.0
2017-08-24,-13.0435
2017-08-25,0.0
2017-08-28,25.0
2017-08-29,-20.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-11,15.0
2017-09-18,-8.6957
2017-09-20,0.0
2017-09-21,-4.5238
2017-09-25,21.8953
2017-09-26,1.4729999999999999
2017-09-28,12.9032
2017-09-29,0.0
2017-10-02,-19.75
2017-10-05,2.3587
2017-10-06,-17.3913
2017-10-09,21.0526
2017-10-10,-30.4348
2017-10-18,0.0
2017-10-19,-6.25
2017-10-20,33.3333
2017-11-01,-10.0
2017-11-02,-16.6667
2017-11-03,0.0
2017-11-07,33.3333
2017-11-10,0.0
2017-11-13,-30.0
2017-11-14,42.8571
2017-11-15,0.0
2017-11-16,-0.05
2017-11-21,10.055
2017-11-24,13.6364
2017-11-27,0.0
2017-12-06,-40.0
2017-12-08,46.7
2017-12-11,-14.1104
2017-12-12,-11.3757
2017-12-13,-4.4776
2017-12-21,12.5
2017-12-22,10.5556
2017-12-28,-9.9497
2018-01-17,-8.7612
2018-01-18,-3.6696999999999997
2018-01-19,-4.7619
2018-01-22,0.0
2018-01-24,5.6667
2018-01-25,10.4101
2018-01-26,2.8571
2018-02-01,-11.1111
2018-02-06,4.3125
2018-02-09,7.849
2018-02-14,-5.5556
2018-02-16,5.8824
2018-02-23,-11.1111
2018-03-01,0.0
2018-03-12,25.0
2018-03-14,0.0
2018-03-19,-20.0
2018-03-20,24.9375
2018-03-29,25.0625
2018-04-02,0.0
2018-04-12,-35.6
2018-04-17,-0.6211
2018-04-23,0.0
2018-04-25,43.75
2018-05-04,0.0
2018-05-14,-29.1304
2018-05-16,-1.8405
2018-05-17,20.625
2018-05-22,-16.5803
2018-05-25,18.0124
2018-05-29,-15.2632
2018-05-30,0.0
2018-06-01,36.646
2018-06-04,-3.1818
2018-06-05,7.9812
2018-06-06,8.6957
2018-06-07,96.0
2018-06-08,-25.5102
2018-06-11,20.5479
2018-06-12,2.2727
2018-06-13,41.1111
2018-06-14,-1.1969
2018-06-15,-1.1795
2018-06-18,-8.0645
2018-06-19,0.0
2018-06-21,-14.0351
2018-06-22,12.2449
2018-06-25,0.0
2018-06-26,-18.1818
2018-06-27,11.1111
2018-06-28,0.0
2018-06-29,-5.0
2018-07-05,4.2105
2018-07-09,0.0
2018-07-10,0.0
2018-07-12,11.1111
2018-07-18,0.0
2018-07-19,-9.0909
2018-07-24,-20.0
2018-07-25,-11.7275
2018-07-27,7.6213
2018-07-30,-5.2632
2018-08-02,-5.5556
2018-08-03,0.0
2018-08-06,16.1765
2018-08-07,-11.3924
2018-08-08,-14.2857
2018-08-09,-3.3333
2018-08-10,-3.4483
2018-08-13,-3.5714
2018-08-22,-22.2222
2018-08-23,-4.7619
2018-08-24,-15.0
2018-08-27,5.8824
2018-08-28,27.7778
2018-08-31,-8.6957
2018-09-04,9.5238
2018-09-05,-17.3913
2018-09-06,0.5263
2018-09-07,4.6597
2018-09-10,-8.4542
2018-09-11,-1.6393
2018-09-12,-0.0556
2018-09-13,10.617
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,-13.3166
2018-09-20,-1.4493
2018-09-21,10.8824
2018-09-24,-18.3024
2018-09-26,3.8961
2018-09-27,-12.5
2018-09-28,35.7143
2018-10-03,5.2632
2018-10-15,-15.0
2018-10-29,-11.1765
2018-10-30,-0.6623
2018-10-31,-33.2667
2018-11-01,34.8651
2018-11-05,11.1111
2018-11-09,-13.3333
2018-11-12,-23.0769
2018-11-15,45.0
2018-11-16,3.4483
2018-11-20,0.0
2018-11-27,-33.3333
2018-11-28,80.0
2018-11-30,-38.8889
2018-12-04,72.7273
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,5.2632
2018-12-11,60.0
2018-12-12,-28.125
2018-12-13,-4.3478
2018-12-14,-9.0909
2018-12-17,0.0
2018-12-19,5.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,-9.5238
2018-12-27,10.526299999999999
2018-12-28,-19.0476
2019-01-02,17.4118
2019-01-04,4.2084
2019-01-09,-13.461500000000001
2019-01-10,0.0
2019-01-14,-5.5556
2019-01-16,17.647100000000002
2019-01-17,0.0
2019-01-18,-0.5
2019-01-24,-17.0854
2019-01-25,3.0303
2019-01-28,15.7941
2019-01-29,-8.5598
2019-01-31,-2.7778
2019-02-06,-13.7143
2019-02-11,-0.6623
2019-02-12,0.0
2019-02-13,28.0
2019-02-21,-11.4583
2019-02-25,0.0
2019-02-26,0.0
2019-02-28,0.0
2019-03-07,1.7647
2019-03-11,1.1561
2019-03-12,0.0
2019-03-13,-4.4
2019-03-15,-16.318
2019-03-22,24.2857
2019-03-25,-14.6552
2019-03-27,-20.202
2019-03-28,39.2405
2019-04-01,8.4848
2019-04-02,0.0
2019-04-05,-27.3743
2019-04-09,36.9231
2019-04-10,0.0
2019-04-12,0.0
2019-04-16,0.0
2019-04-23,-4.4944
2019-04-24,-34.7059
2019-04-25,60.3604
2019-04-26,-7.3034
2019-04-29,-9.0909
2019-04-30,36.6667
2019-05-01,-26.8293
2019-05-03,29.8133
2019-05-06,-10.1274
2019-05-07,-1.7143000000000002
2019-05-09,0.0
2019-05-10,0.0
2019-05-14,10.4651
2019-05-15,0.0
2019-05-16,-7.8947
2019-05-20,8.5714
2019-05-23,-5.0
2019-05-28,5.2632
2019-06-03,-9.2105
2019-06-04,0.0
2019-06-05,15.942
2019-06-11,5.0
2019-06-12,0.0
2019-06-14,-9.0476
2019-06-17,-0.5236
2019-06-21,-1.8157999999999999
2019-07-01,-8.8716
2019-07-02,8.0882
2019-07-08,-18.3673
2019-07-10,32.0
2019-07-15,-4.0404
2019-07-17,4.2105
2019-07-22,-14.1414
2019-07-23,16.4706
2019-07-24,-19.1919
2019-07-26,21.875
2019-07-29,-20.5128
2019-07-30,0.0
2019-07-31,29.0323
2019-08-05,0.0
2019-08-12,-2.35
2019-08-16,0.0
2019-08-19,-10.3943
2019-08-29,-13.7143
2019-09-03,0.0
2019-09-06,37.7483
2019-09-09,-32.9327
2019-09-10,27.5269
2019-09-11,11.5458
2019-09-12,-4.2532
2019-09-13,-30.2632
2019-09-19,5.6604
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,-8.5714
2019-09-25,1.5625
2019-09-26,7.6923
2019-09-27,-1.7143000000000002
2019-09-30,-6.9767
2019-10-01,0.0
2019-10-02,-17.9688
2019-10-03,28.4762
2019-10-04,3.7805999999999997
2019-10-09,-7.1429
2019-10-10,0.0
2019-10-11,0.0769
2019-10-15,59.877
2019-10-16,-18.75
2019-10-18,-23.0769
2019-10-21,15.3846
2019-10-22,-13.3333
2019-10-28,30.0
2019-10-29,-23.0769
2019-10-30,15.3846
2019-10-31,-32.6667
2019-11-04,66.3366
2019-11-05,0.0
2019-11-07,-34.5238
2019-11-08,2.7273
2019-11-11,0.0
2019-11-12,-2.6549
2019-11-13,-4.0909
2019-11-18,4.2654
2019-11-19,0.0
2019-11-21,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,27.3182
2019-11-29,-21.4566
2019-12-06,-9.0909
2019-12-11,70.0
2019-12-12,-30.5882
2019-12-19,-6.7797
2019-12-26,-9.0909
2020-01-06,0.0
2020-01-08,31.0
2020-01-09,14.5038
2020-01-13,0.0
2020-01-14,-6.6667
2020-01-15,0.0
2020-01-16,6.4286
2020-01-17,7.047
2020-01-21,-5.9561
2020-01-22,6.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,-5.6604
2020-01-28,7.1333
2020-01-29,-12.8811
2020-01-30,2.3214
2020-01-31,4.712
2020-02-03,-0.6667
2020-02-04,0.6711
2020-02-05,-6.6667
2020-02-06,-2.5
2020-02-07,9.8901
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,-21.3333
2020-02-19,0.8475
2020-02-20,-0.8403
2020-02-24,-0.8475
2020-02-25,-5.9829
2020-02-27,9.0909
2020-02-28,4.1667
2020-03-02,-20.0
2020-03-03,139.9
2020-03-04,-4.1267
2020-03-05,-10.8696
2020-03-06,-26.8293
2020-03-09,-20.0
2020-03-10,1.6667
2020-03-11,18.8525
2020-03-12,-10.4138
2020-03-13,15.4734
2020-03-16,0.0
2020-03-17,-18.0
2020-03-18,21.9512
2020-03-19,0.0
2020-03-20,-13.3333
2020-03-23,-19.2308
2020-03-24,13.8095
2020-03-25,8.7866
2020-03-26,0.0
2020-03-27,54.0
2020-03-30,59.8402
2020-03-31,-16.25
2020-04-01,6.3433
2020-04-02,-23.0877
2020-04-03,13.1387
2020-04-06,12.9032
2020-04-07,-0.7143
2020-04-08,-10.0719
2020-04-09,-11.8
2020-04-13,-0.2268
2020-04-14,-9.0909
2020-04-15,0.0
2020-04-16,-25.0
2020-04-17,-0.6667
2020-04-20,-16.1074
2020-04-21,8.0
2020-04-22,-7.4074
2020-04-23,16.0
2020-04-24,3.4483
2020-04-27,-10.0
2020-04-28,2.963
2020-04-29,-10.8273
2020-04-30,1.9766
2020-05-01,1.8987
2020-05-04,-3.7267
2020-05-05,-11.4919
2020-05-06,9.3394
2020-05-07,0.0
2020-05-08,-16.6667
2020-05-11,-5.0
2020-05-12,26.3158
2020-05-13,-13.5833
2020-05-14,1.2536
2020-05-15,0.0
2020-05-18,4.7619
2020-05-19,-9.0909
2020-05-20,10.2
2020-05-21,-0.9982
2020-05-22,-8.341
2020-05-26,0.0
2020-05-27,11.175
2020-05-28,-1.3267
2020-05-29,12.124
2020-06-01,13.7398
2020-06-02,3.574
2020-06-03,-3.2436
2020-06-04,-6.8474
2020-06-05,6.2021
2020-06-08,-10.5984
2020-06-09,-12.0968
2020-06-10,-8.2569
2020-06-11,10.0
2020-06-12,-2.2727
2020-06-15,-6.9767
2020-06-16,7.5
2020-06-17,-14.4186
2020-06-18,11.087
2020-06-19,0.7828
2020-06-22,-5.8252
2020-06-23,3.0928
2020-06-24,-5.0
2020-06-25,15.473700000000001
2020-06-26,9.3892
2020-06-29,-20.8333
2020-06-30,-6.3158
2020-07-01,-0.2247
2020-07-02,15.991
2020-07-06,-15.534
2020-07-07,14.9425
2020-07-08,0.0
2020-07-09,-0.1
2020-07-10,10.1101
2020-07-13,-9.0909
2020-07-14,-0.1
2020-07-15,2.1021
2020-07-16,-4.3627
2020-07-17,-1.5889
2020-07-20,-2.8646000000000003
2020-07-21,1.2869
2020-07-22,0.5294
2020-07-23,-5.2133
2020-07-24,5.5556
2020-07-27,2.3526
2020-07-28,29.0688
2020-07-29,-4.3825
2020-07-30,0.0
2020-07-31,-16.6667
