ticker,ACHC US Equity
2012-03-26,1.0849
2012-03-27,2.2096
2012-03-28,-1.4205999999999999
2012-03-29,2.6316
2012-03-30,-0.4884
2012-04-02,2.8221
2012-04-03,-3.401
2012-04-04,-2.2854
2012-04-05,-1.201
2012-04-09,-0.8957
2012-04-10,-2.3886
2012-04-11,-1.5211999999999999
2012-04-12,0.8731
2012-04-13,-1.1984
2012-04-16,0.4043
2012-04-17,3.6913
2012-04-18,0.0647
2012-04-19,3.2988
2012-04-20,-1.6907
2012-04-23,-2.6115
2012-04-24,-0.1962
2012-04-25,8.4535
2012-04-26,-2.5982
2012-04-27,-0.8685
2012-04-30,-0.1252
2012-05-01,3.8847
2012-05-02,2.4729
2012-05-03,4.1201
2012-05-04,-3.9005
2012-05-07,-0.4706
2012-05-08,0.3842
2012-05-09,-3.1204
2012-05-10,-2.9474
2012-05-11,-3.444
2012-05-14,-2.2049
2012-05-15,3.382
2012-05-16,5.9012
2012-05-17,-0.1817
2012-05-18,-0.4248
2012-05-21,0.5484
2012-05-22,-1.4545
2012-05-23,0.7995
2012-05-24,4.698
2012-05-25,5.0699
2012-05-29,-0.1664
2012-05-30,-4.9444
2012-05-31,4.6172
2012-06-01,0.1117
2012-06-04,-11.4397
2012-06-05,-0.063
2012-06-06,2.459
2012-06-07,1.9691999999999998
2012-06-08,3.2589
2012-06-11,-0.7013
2012-06-12,2.7075
2012-06-13,-2.5788
2012-06-14,-0.5882
2012-06-15,0.2367
2012-06-18,0.059
2012-06-19,0.649
2012-06-20,-0.5862
2012-06-21,-0.9434
2012-06-22,-1.7262
2012-06-25,2.0594
2012-06-26,1.2463
2012-06-27,2.6964
2012-06-28,-2.1689
2012-06-29,2.3337
2012-07-02,4.618
2012-07-03,5.5586
2012-07-05,-3.7687
2012-07-06,1.7167
2012-07-09,-2.4789
2012-07-10,-2.4878
2012-07-11,0.8874
2012-07-12,-1.0995
2012-07-13,4.0022
2012-07-16,-4.543
2012-07-17,0.224
2012-07-18,-3.8547000000000002
2012-07-19,-3.5445
2012-07-20,0.9639
2012-07-23,-7.1002
2012-07-24,3.3398
2012-07-25,0.9323
2012-07-26,-0.2463
2012-07-27,1.2346
2012-07-30,-2.622
2012-07-31,1.0645
2012-08-01,1.9207
2012-08-02,0.9119
2012-08-03,3.4939999999999998
2012-08-06,0.1164
2012-08-07,2.0349
2012-08-08,0.3989
2012-08-09,7.0375
2012-08-10,-3.9767
2012-08-13,-2.4295999999999998
2012-08-14,1.4148
2012-08-15,2.9018
2012-08-16,2.8742
2012-08-17,-2.6885
2012-08-20,1.6793
2012-08-21,3.09
2012-08-22,-2.3773
2012-08-23,-0.1059
2012-08-24,0.5299
2012-08-27,-1.8977
2012-08-28,-1.5046
2012-08-29,3.3824
2012-08-30,0.1583
2012-08-31,1.0537
2012-09-04,9.9062
2012-09-05,-1.186
2012-09-06,4.8968
2012-09-07,-4.2562999999999995
2012-09-10,3.8241
2012-09-11,1.4273
2012-09-12,1.7248999999999999
2012-09-13,1.4279
2012-09-14,-0.088
2012-09-17,-0.2202
2012-09-18,0.6178
2012-09-19,1.7544
2012-09-20,1.3793
2012-09-21,-1.8282
2012-09-24,1.3859
2012-09-25,-1.666
2012-09-26,1.2163
2012-09-27,0.3863
2012-09-28,1.8811
2012-10-01,1.3009
2012-10-02,-0.58
2012-10-03,-0.5833
2012-10-04,0.5448
2012-10-05,-1.4173
2012-10-08,0.8034
2012-10-09,-5.495
2012-10-10,0.1775
2012-10-11,1.9938
2012-10-12,-0.0869
2012-10-15,-1.3043
2012-10-16,-0.7048
2012-10-17,-1.6859
2012-10-18,0.1805
2012-10-19,-1.9369
2012-10-22,-2.4345
2012-10-23,1.0829
2012-10-24,0.6521
2012-10-25,-0.2314
2012-10-26,-2.4119
2012-10-31,-2.2338
2012-11-01,-1.7987
2012-11-02,-0.198
2012-11-05,1.2401
2012-11-06,7.8393
2012-11-07,-5.134
2012-11-08,-0.0958
2012-11-09,0.5273
2012-11-12,2.0982
2012-11-13,-0.8407
2012-11-14,-0.5652
2012-11-15,2.3685
2012-11-16,-0.6478
2012-11-19,4.0522
2012-11-20,1.9696
2012-11-21,-2.1071
2012-11-23,0.0448
2012-11-26,1.524
2012-11-27,-1.5011
2012-11-28,-0.1793
2012-11-29,2.4248
2012-11-30,0.6138
2012-12-03,-0.5229
2012-12-04,-2.9785
2012-12-05,-0.5869
2012-12-06,3.7239
2012-12-07,-3.4588
2012-12-10,1.9501
2012-12-11,-0.9342
2012-12-12,0.6286
2012-12-13,-0.0446
2012-12-14,0.0446
2012-12-17,-0.1785
2012-12-18,1.0282
2012-12-19,0.885
2012-12-20,0.5263
2012-12-21,-0.5672
2012-12-24,-0.351
2012-12-26,-1.321
2012-12-27,0.0
2012-12-28,0.5801
2012-12-31,3.5936
2013-01-02,4.3683
2013-01-03,-0.7386
2013-01-04,-2.315
2013-01-07,2.2006
2013-01-08,3.2679
2013-01-09,0.5245
2013-01-10,-0.9573
2013-01-11,0.0805
2013-01-14,-0.6439
2013-01-15,2.5921
2013-01-16,2.4082
2013-01-17,0.4626
2013-01-18,0.8442
2013-01-22,2.2831
2013-01-23,-2.1577
2013-01-24,0.7605
2013-01-25,-0.7547
2013-01-28,-1.1407
2013-01-29,-1.4231
2013-01-30,-0.039
2013-01-31,-0.1952
2013-02-01,1.2515
2013-02-04,-1.4291
2013-02-05,0.9013
2013-02-06,-0.4272
2013-02-07,1.7551
2013-02-08,0.3833
2013-02-11,-1.1837
2013-02-12,-0.8114
2013-02-13,0.1558
2013-02-14,3.8895
2013-02-15,-2.8828
2013-02-19,1.1565
2013-02-20,-1.3338
2013-02-21,1.4677
2013-02-22,2.0175
2013-02-25,-2.0896
2013-02-26,1.3338
2013-02-27,2.2941
2013-02-28,0.0735
2013-03-01,-2.6451000000000002
2013-03-04,5.0566
2013-03-05,0.6466
2013-03-06,-1.7844
2013-03-07,-0.7267
2013-03-08,2.0864
2013-03-11,0.502
2013-03-12,0.0357
2013-03-13,0.321
2013-03-14,-0.1066
2013-03-15,-0.2847
2013-03-18,0.6067
2013-03-19,0.2128
2013-03-20,0.9912
2013-03-21,1.6474
2013-03-22,-0.2069
2013-03-25,1.1057
2013-03-26,-0.0342
2013-03-27,0.4786
2013-03-28,0.0
2013-04-01,2.1096
2013-04-02,-2.9657
2013-04-03,-1.9574
2013-04-04,0.0701
2013-04-05,2.0301
2013-04-08,-0.4803
2013-04-09,0.0
2013-04-10,1.7925
2013-04-11,-1.6932
2013-04-12,2.1357
2013-04-15,-1.3153000000000001
2013-04-16,3.7936
2013-04-17,-0.6585
2013-04-18,2.5853
2013-04-19,1.4863
2013-04-22,-1.6555
2013-04-23,0.9388
2013-04-24,1.3149
2013-04-25,0.3799
2013-04-26,0.41
2013-04-29,1.0364
2013-04-30,-1.9273
2013-05-01,-1.5848
2013-05-02,4.5733
2013-05-03,-2.5562
2013-05-06,2.4652
2013-05-07,1.8507
2013-05-08,0.4543
2013-05-09,-0.5125
2013-05-10,2.1818
2013-05-13,0.5635
2013-05-14,0.2359
2013-05-15,2.5596
2013-05-16,-3.012
2013-05-17,1.6562999999999999
2013-05-20,-4.0733
2013-05-21,-2.7298
2013-05-22,0.4054
2013-05-23,1.677
2013-05-24,0.4887
2013-05-28,1.6413
2013-05-29,-1.1663000000000001
2013-05-30,1.3011
2013-05-31,-0.2688
2013-06-03,0.7487
2013-06-04,-0.4162
2013-06-05,-0.5075
2013-06-06,0.18
2013-06-07,2.5157
2013-06-10,2.1034
2013-06-11,-0.7153
2013-06-12,0.1729
2013-06-13,-1.8412
2013-06-14,-0.2052
2013-06-17,0.4699
2013-06-18,3.5662000000000003
2013-06-19,-1.9475
2013-06-20,-1.6695
2013-06-21,0.4098
2013-06-24,1.7492999999999999
2013-06-25,-0.2006
2013-06-26,-2.3543
2013-06-27,0.4116
2013-06-28,-3.1625
2013-07-01,2.6308
2013-07-02,-2.475
2013-07-03,-1.9335
2013-07-05,-1.0166
2013-07-08,4.2639
2013-07-09,2.0896
2013-07-10,1.0819
2013-07-11,0.8967
2013-07-12,1.0034
2013-07-15,1.4476
2013-07-16,-1.6508
2013-07-17,-0.2845
2013-07-18,0.2282
2013-07-19,-0.6262
2013-07-22,0.0573
2013-07-23,-0.773
2013-07-24,-1.4714
2013-07-25,0.4685
2013-07-26,0.3206
2013-07-29,-0.9878
2013-07-30,1.5258
2013-07-31,6.5607
2013-08-01,2.9563
2013-08-02,0.3688
2013-08-05,-0.0262
2013-08-06,-0.2888
2013-08-07,0.6056
2013-08-08,-1.3086
2013-08-09,0.8221
2013-08-12,-0.1052
2013-08-13,0.3686
2013-08-14,-0.8132
2013-08-15,-0.8463
2013-08-16,0.3468
2013-08-19,0.0797
2013-08-20,0.8765
2013-08-21,-0.6056
2013-08-22,0.5298
2013-08-23,0.1318
2013-08-26,1.2368000000000001
2013-08-27,-3.1453
2013-08-28,0.6441
2013-08-29,2.08
2013-08-30,0.1306
2013-09-03,-1.3566
2013-09-04,1.7985
2013-09-05,-0.7015
2013-09-06,-0.0523
2013-09-09,0.8639
2013-09-10,1.713
2013-09-11,-1.1993
2013-09-12,1.2138
2013-09-13,0.8165
2013-09-16,0.0759
2013-09-17,2.8073
2013-09-18,-1.8204
2013-09-19,-0.9271
2013-09-20,-0.7081
2013-09-23,1.0443
2013-09-24,-1.3864
2013-09-25,0.8436
2013-09-26,-0.9125
2013-09-27,1.3047
2013-09-30,-0.4293
2013-10-01,0.558
2013-10-02,2.6734
2013-10-03,-1.7195
2013-10-04,-0.175
2013-10-07,-1.5523
2013-10-08,-1.704
2013-10-09,-1.0349
2013-10-10,2.719
2013-10-11,-1.1962
2013-10-14,0.3091
2013-10-15,-1.0529
2013-10-16,3.2442
2013-10-17,0.905
2013-10-18,-0.4733
2013-10-21,0.1001
2013-10-22,-0.6252
2013-10-23,-0.7801
2013-10-24,-0.2536
2013-10-25,-0.1271
2013-10-28,-0.3564
2013-10-29,0.5365
2013-10-30,8.4371
2013-10-31,1.7483
2013-11-01,-2.6165000000000003
2013-11-04,1.017
2013-11-05,0.8663
2013-11-06,-2.0195
2013-11-07,-0.7344
2013-11-08,2.7685
2013-11-11,0.836
2013-11-12,1.8885
2013-11-13,0.4973
2013-11-14,0.5398
2013-11-15,-2.2371
2013-11-18,-0.2975
2013-11-19,0.9869
2013-11-20,2.2045
2013-11-21,1.8457
2013-11-22,-2.0961
2013-11-25,0.8698
2013-11-26,3.1174
2013-11-27,0.8362
2013-11-29,-1.7648000000000001
2013-12-02,4.8918
2013-12-03,-1.3207
2013-12-04,-1.5893000000000002
2013-12-05,-1.4237
2013-12-06,-1.2503
2013-12-09,-0.2183
2013-12-10,-0.0656
2013-12-11,-2.1673
2013-12-12,1.7006000000000001
2013-12-13,1.4301
2013-12-16,0.0651
2013-12-17,0.7587
2013-12-18,1.9578
2013-12-19,-1.5826
2013-12-20,1.1149
2013-12-23,1.4419
2013-12-24,-0.7107
2013-12-26,0.9263
2013-12-27,-1.2516
2013-12-30,0.8872
2013-12-31,-0.9003
2014-01-02,-0.5916
2014-01-03,1.5303
2014-01-06,1.2770000000000001
2014-01-07,0.2067
2014-01-08,1.7327
2014-01-09,0.2839
2014-01-10,6.2475
2014-01-13,-1.6556
2014-01-14,1.0255
2014-01-15,0.9385
2014-01-16,-0.1139
2014-01-17,0.7029
2014-01-21,-0.0377
2014-01-22,1.0568
2014-01-23,-0.7843
2014-01-24,-1.6375
2014-01-27,0.6315
2014-01-28,-2.1867
2014-01-29,-0.8748
2014-01-30,-0.706
2014-01-31,0.8098
2014-02-03,-2.4099
2014-02-04,-2.4292
2014-02-05,-0.9877
2014-02-06,-0.1455
2014-02-07,2.5806
2014-02-10,0.7507
2014-02-11,1.1881
2014-02-12,-0.8358
2014-02-13,2.8296
2014-02-14,-0.1171
2014-02-18,4.279
2014-02-19,-3.5975
2014-02-20,0.8552
2014-02-21,-3.5267
2014-02-24,1.7379
2014-02-25,-1.4137
2014-02-26,1.0755
2014-02-27,0.0788
2014-02-28,-2.658
2014-03-03,-2.6294
2014-03-04,2.9082
2014-03-05,-1.635
2014-03-06,-2.2779
2014-03-07,-0.693
2014-03-10,-0.719
2014-03-11,-1.7252
2014-03-12,0.6935
2014-03-13,-2.9918
2014-03-14,2.4185
2014-03-17,0.5199
2014-03-18,2.8664
2014-03-19,-0.5028
2014-03-20,0.379
2014-03-21,-0.8181
2014-03-24,-2.1997
2014-03-25,-1.3408
2014-03-26,-0.4165
2014-03-27,-1.3427
2014-03-28,-0.647
2014-03-31,1.3249
2014-04-01,1.9060000000000001
2014-04-02,0.0
2014-04-03,-0.0217
2014-04-04,-2.9149000000000003
2014-04-07,-3.7419000000000002
2014-04-08,-0.7449
2014-04-09,3.5882
2014-04-10,-3.5997
2014-04-11,-0.869
2014-04-14,0.5212
2014-04-15,-1.8148
2014-04-16,0.7681
2014-04-17,-1.4054
2014-04-21,0.3624
2014-04-22,0.65
2014-04-23,-3.8268
2014-04-24,0.0249
2014-04-25,2.6604
2014-04-28,1.4047
2014-04-29,1.0031
2014-04-30,-0.6384
2014-05-01,-1.3327
2014-05-02,8.4901
2014-05-05,-1.7563
2014-05-06,-0.792
2014-05-07,-2.8285
2014-05-08,-2.0892
2014-05-09,1.1988
2014-05-12,1.9426999999999999
2014-05-13,0.0697
2014-05-14,-0.3484
2014-05-15,0.1864
2014-05-16,-0.977
2014-05-19,-0.3524
2014-05-20,-1.2023
2014-05-21,1.0737
2014-05-22,0.1889
2014-05-23,1.673
2014-05-27,3.5458
2014-05-28,-2.2605
2014-05-29,-1.5342
2014-05-30,-0.8372
2014-06-02,-1.4071
2014-06-03,14.1294
2014-06-04,-1.6257000000000001
2014-06-05,-0.572
2014-06-06,-1.3637000000000001
2014-06-09,0.324
2014-06-10,-1.5072999999999999
2014-06-11,-1.9239000000000002
2014-06-12,1.3152
2014-06-13,0.154
2014-06-16,-0.6151
2014-06-17,2.542
2014-06-18,-0.4742
2014-06-19,0.9963
2014-06-20,1.9085999999999999
2014-06-23,0.1473
2014-06-24,-0.7144
2014-06-25,0.1058
2014-06-26,-1.4799
2014-06-27,0.1931
2014-06-30,-2.5487
2014-07-01,1.2088
2014-07-02,3.9088000000000003
2014-07-03,-0.8359
2014-07-07,-2.6132999999999997
2014-07-08,-2.4886
2014-07-09,0.1997
2014-07-10,-0.0664
2014-07-11,1.4628
2014-07-14,1.4417
2014-07-15,-1.3997
2014-07-16,0.1965
2014-07-17,-1.0462
2014-07-18,0.6498
2014-07-21,1.9149
2014-07-22,1.4816
2014-07-23,-0.0423
2014-07-24,0.0635
2014-07-25,3.0463
2014-07-28,3.8801
2014-07-29,-1.6206
2014-07-30,-0.5223
2014-07-31,-3.7561
2014-08-01,-1.0491
2014-08-04,1.5479
2014-08-05,-0.6264
2014-08-06,0.1891
2014-08-07,-0.8809
2014-08-08,0.6136
2014-08-11,1.2829
2014-08-12,-1.1628
2014-08-13,1.8697
2014-08-14,1.3405
2014-08-15,-1.2821
2014-08-18,3.3601
2014-08-19,0.6382
2014-08-20,-0.8522
2014-08-21,0.4597
2014-08-22,0.0199
2014-08-25,0.7161
2014-08-26,1.3233
2014-08-27,1.3255
2014-08-28,-0.8465
2014-08-29,-0.6403
2014-09-02,1.5427
2014-09-03,-1.5385
2014-09-04,-3.3789
2014-09-05,1.6778
2014-09-08,1.1332
2014-09-09,-0.747
2014-09-10,0.4951
2014-09-11,0.2562
2014-09-12,-0.1573
2014-09-15,-1.5554000000000001
2014-09-16,-1.8
2014-09-17,0.2444
2014-09-18,3.9009
2014-09-19,2.0141
2014-09-22,-1.1309
2014-09-23,-1.6867
2014-09-24,2.3664
2014-09-25,-2.2732
2014-09-26,-1.5375999999999999
2014-09-29,0.02
2014-09-30,-2.9223
2014-10-01,-2.0
2014-10-02,3.1559
2014-10-03,2.4883
2014-10-06,0.5771
2014-10-07,-0.1583
2014-10-08,-0.218
2014-10-09,-2.2443
2014-10-10,-0.9143
2014-10-13,0.6766
2014-10-14,-1.5682
2014-10-15,0.869
2014-10-16,3.1179
2014-10-17,-1.0344
2014-10-20,1.407
2014-10-21,3.7462999999999997
2014-10-22,0.6114
2014-10-23,0.076
2014-10-24,0.5123
2014-10-27,0.9251
2014-10-28,-0.6173
2014-10-29,-0.4141
2014-10-30,11.6613
2014-10-31,5.0271
2014-11-03,-2.4657999999999998
2014-11-04,0.4131
2014-11-05,-0.7734
2014-11-06,0.597
2014-11-07,-0.4121
2014-11-10,1.4567
2014-11-11,0.31
2014-11-12,-0.0813
2014-11-13,-0.2279
2014-11-14,0.0489
2014-11-17,1.5166
2014-11-18,1.2209
2014-11-19,-1.587
2014-11-20,0.258
2014-11-21,-0.6273
2014-11-24,2.3147
2014-11-25,-1.6453
2014-11-26,-0.0965
2014-11-28,-0.161
2014-12-01,-0.5644
2014-12-02,0.9082
2014-12-03,1.7197
2014-12-04,0.3318
2014-12-05,0.8819
2014-12-08,-1.561
2014-12-09,0.2379
2014-12-10,-4.0184
2014-12-11,2.7196
2014-12-12,-1.2035
2014-12-15,-1.2669000000000001
2014-12-16,-2.6649000000000003
2014-12-17,3.6505
2014-12-18,2.9512
2014-12-19,-0.2851
2014-12-22,0.1429
2014-12-23,-0.7454
2014-12-24,0.5433
2014-12-26,0.0636
2014-12-29,-0.3494
2014-12-30,-0.7332
2014-12-31,-1.718
2015-01-02,-2.0095
2015-01-05,-1.4338
2015-01-06,-1.5731000000000002
2015-01-07,4.1932
2015-01-08,1.8638
2015-01-09,0.0081
2015-01-12,-1.3924
2015-01-13,1.3546
2015-01-14,-2.1221
2015-01-15,-2.2426
2015-01-16,0.127
2015-01-20,-0.6933
2015-01-21,-1.0216
2015-01-22,2.1676
2015-01-23,1.7343
2015-01-26,1.3241
2015-01-27,-0.8984
2015-01-28,-2.6207000000000003
2015-01-29,-0.2285
2015-01-30,-2.0273
2015-02-02,-0.7792
2015-02-03,2.6353
2015-02-04,2.2955
2015-02-05,1.6789
2015-02-06,1.1444
2015-02-09,-0.1131
2015-02-10,3.4466
2015-02-11,1.2514
2015-02-12,-1.6684999999999999
2015-02-13,-0.707
2015-02-17,-0.0396
2015-02-18,-0.6727
2015-02-19,-0.2629
2015-02-20,1.9334
2015-02-23,-1.8026
2015-02-24,-1.5883
2015-02-25,0.6813
2015-02-26,1.7077
2015-02-27,0.1584
2015-03-02,4.8395
2015-03-03,-1.3577
2015-03-04,0.3059
2015-03-05,1.8599999999999999
2015-03-06,-0.1347
2015-03-09,0.9143
2015-03-10,-0.0297
2015-03-11,0.6983
2015-03-12,2.4934
2015-03-13,0.9932
2015-03-16,1.1545
2015-03-17,-1.0004
2015-03-18,0.1566
2015-03-19,1.7479
2015-03-20,1.6341
2015-03-23,1.2505
2015-03-24,-0.2036
2015-03-25,-3.7944
2015-03-26,-0.0848
2015-03-27,1.8534000000000002
2015-03-30,0.1528
2015-03-31,-0.6935
2015-04-01,-1.9553
2015-04-02,0.0071
2015-04-06,1.1609
2015-04-07,1.9854
2015-04-08,-0.6489
2015-04-09,-0.1668
2015-04-10,0.5011
2015-04-13,0.7202
2015-04-14,-0.8113
2015-04-15,-0.1872
2015-04-16,-1.0904
2015-04-17,-1.32
2015-04-20,1.9639
2015-04-21,1.1165
2015-04-22,-0.6487
2015-04-23,0.5557
2015-04-24,0.304
2015-04-27,-2.259
2015-04-28,1.9729
2015-04-29,-4.7955
2015-04-30,-0.5661
2015-05-01,0.3066
2015-05-04,2.3286
2015-05-05,-3.2855
2015-05-06,-2.2059
2015-05-07,1.5188000000000001
2015-05-08,1.9701
2015-05-11,-0.552
2015-05-12,-1.5337
2015-05-13,-0.0742
2015-05-14,1.6627
2015-05-15,1.7669000000000001
2015-05-18,3.573
2015-05-19,0.2078
2015-05-20,-0.6636
2015-05-21,-0.3897
2015-05-22,-0.1677
2015-05-26,-3.205
2015-05-27,6.7814
2015-05-28,-0.1896
2015-05-29,0.5834
2015-06-01,-0.8632
2015-06-02,-1.1565
2015-06-03,-0.3716
2015-06-04,-1.6165
2015-06-05,1.7132
2015-06-08,1.0079
2015-06-09,-0.3827
2015-06-10,2.2366
2015-06-11,-0.7113
2015-06-12,-2.7305
2015-06-15,-0.0139
2015-06-16,0.0973
2015-06-17,0.5554
2015-06-18,2.016
2015-06-19,3.5057
2015-06-22,1.9877
2015-06-23,-1.1668
2015-06-24,-2.1017
2015-06-25,2.6372
2015-06-26,-2.0658
2015-06-29,-0.468
2015-06-30,3.7552
2015-07-01,2.1065
2015-07-02,-0.1875
2015-07-06,0.1253
2015-07-07,-0.4129
2015-07-08,-2.2236
2015-07-09,2.2228
2015-07-10,1.2821
2015-07-13,-0.4344
2015-07-14,1.2464
2015-07-15,-0.714
2015-07-16,0.4464
2015-07-17,-0.0494
2015-07-20,-0.4817
2015-07-21,-1.1169
2015-07-22,0.0502
2015-07-23,-0.0251
2015-07-24,-0.4768
2015-07-27,-1.1219999999999999
2015-07-28,0.4718
2015-07-29,0.2284
2015-07-30,0.0127
2015-07-31,1.0001
2015-08-03,0.5515
2015-08-04,-2.9045
2015-08-05,6.522
2015-08-06,-0.1567
2015-08-07,-1.2796
2015-08-10,0.8193
2015-08-11,-2.6319
2015-08-12,0.1183
2015-08-13,0.3795
2015-08-14,0.4214
2015-08-17,1.1355
2015-08-18,-0.3539
2015-08-19,-3.0374
2015-08-20,-3.9661
2015-08-21,-3.0843
2015-08-24,-5.3946
2015-08-25,0.6312
2015-08-26,0.3706
2015-08-27,5.5248
2015-08-28,0.4172
2015-08-31,-2.1177
2015-09-01,-2.4374000000000002
2015-09-02,3.1018
2015-09-03,-0.8032
2015-09-04,-0.3568
2015-09-08,2.1622
2015-09-09,0.9437
2015-09-10,0.0267
2015-09-11,0.5207
2015-09-14,0.5844
2015-09-15,0.7527
2015-09-16,-0.9567
2015-09-17,1.1645
2015-09-18,-1.0334
2015-09-21,-0.8591
2015-09-22,-1.0665
2015-09-23,1.4419
2015-09-24,-2.6833
2015-09-25,-3.9312
2015-09-28,-6.948
2015-09-29,-2.7485
2015-09-30,4.0509
2015-10-01,-1.4485999999999999
2015-10-02,0.0459
2015-10-05,0.7652
2015-10-06,-2.4909
2015-10-07,0.296
2015-10-08,-3.9758
2015-10-09,1.2777
2015-10-12,0.2076
2015-10-13,-0.8127
2015-10-14,-1.3978
2015-10-15,2.8026999999999997
2015-10-16,0.6657
2015-10-19,1.5588
2015-10-20,0.9612
2015-10-21,-2.0424
2015-10-22,-10.8011
2015-10-23,7.4868
2015-10-26,-1.308
2015-10-27,-0.2982
2015-10-28,4.2871
2015-10-29,-1.1791
2015-10-30,-0.9836
2015-11-02,2.8334
2015-11-03,0.1425
2015-11-04,9.2821
2015-11-05,5.1078
2015-11-06,1.4455
2015-11-09,-3.284
2015-11-10,-0.449
2015-11-11,-3.0303
2015-11-12,-1.8677000000000001
2015-11-13,0.2444
2015-11-16,-0.2807
2015-11-17,0.6964
2015-11-18,2.3838
2015-11-19,-3.1330999999999998
2015-11-20,1.7656
2015-11-23,1.6475
2015-11-24,0.2295
2015-11-25,-0.4293
2015-11-27,0.7473
2015-11-30,-1.5549
2015-12-01,0.4782
2015-12-02,-0.1875
2015-12-03,-4.4502
2015-12-04,2.2531
2015-12-07,-1.2718
2015-12-08,-0.3745
2015-12-09,0.0301
2015-12-10,0.2706
2015-12-11,-5.3215
2015-12-14,-2.6441
2015-12-15,0.9758
2015-12-16,-1.0791
2015-12-17,0.1465
2015-12-18,-0.7478
2015-12-21,2.7518000000000002
2015-12-22,-0.6217
2015-12-23,1.3314
2015-12-24,-1.1556
2015-12-28,-0.1602
2015-12-29,1.6522000000000001
2015-12-30,-0.9153
2015-12-31,-0.5256
2016-01-04,2.8338
2016-01-05,-0.9964
2016-01-06,-3.1923
2016-01-07,-0.065
2016-01-08,1.5117
2016-01-11,1.3291
2016-01-12,-3.3976
2016-01-13,-4.9239
2016-01-14,1.2216
2016-01-15,-0.8329
2016-01-19,-0.3085
2016-01-20,1.4787
2016-01-21,-0.7455
2016-01-22,2.5606
2016-01-25,-1.0652
2016-01-26,2.1703
2016-01-27,-0.8892
2016-01-28,-3.0238
2016-01-29,4.5571
2016-02-01,1.3764
2016-02-02,-2.9255
2016-02-03,0.0666
2016-02-04,-0.6323
2016-02-05,-1.2726
2016-02-08,-7.2252
2016-02-09,0.4205
2016-02-10,2.1118
2016-02-11,-5.2059
2016-02-12,1.1285
2016-02-16,2.2875
2016-02-17,3.3455
2016-02-18,-5.8761
2016-02-19,1.6449
2016-02-22,3.2549
2016-02-23,-0.5521
2016-02-24,-1.5758999999999999
2016-02-25,0.5822
2016-02-26,1.8632
2016-02-29,-1.5983
2016-03-01,1.0287
2016-03-02,2.6974
2016-03-03,3.8094
2016-03-04,-1.4745
2016-03-07,-2.0748
2016-03-08,-3.1261
2016-03-09,-1.2729
2016-03-10,-1.834
2016-03-11,1.9238
2016-03-14,-0.6352
2016-03-15,-3.4521
2016-03-16,-0.4919
2016-03-17,-4.4297
2016-03-18,4.1774000000000004
2016-03-21,0.8211
2016-03-22,2.5947
2016-03-23,-0.4615
2016-03-24,-0.6677
2016-03-28,-0.2054
2016-03-29,2.4509
