ticker,SAFS US Equity
2008-08-15,-39.1304
2008-08-18,42.8571
2008-08-19,80.0
2008-08-20,-8.3333
2008-08-21,-15.1515
2008-08-22,-50.0
2008-08-26,42.8571
2008-08-27,0.0
2008-08-28,0.0
2008-08-29,1.0
2008-09-02,-0.9901
2008-09-03,0.0
2008-09-04,-10.0
2008-09-05,0.0
2008-09-08,11.1111
2008-09-10,-30.0
2008-09-16,0.0
2008-09-18,0.0
2008-09-23,-28.5714
2008-09-25,0.0
2008-10-02,0.0
2008-10-07,30.0
2008-12-09,-38.4615
2008-12-15,0.0
2008-12-22,-25.0
2009-01-27,-33.3333
2009-02-18,0.0
2009-03-26,-60.0
2009-03-27,-37.5
2009-04-07,0.0
2009-05-14,100.0
2009-05-28,20.0
2009-05-29,25.0
2009-06-03,0.0
2009-06-17,-20.0
2009-06-18,66.6667
2009-06-19,150.0
2009-06-22,40.0
2009-06-23,0.0
2009-06-24,-28.5714
2009-06-26,40.0
2009-06-29,-28.5714
2009-06-30,0.0
2009-07-01,20.0
2009-07-02,0.0
2009-07-15,0.0
2009-09-01,8.3333
2009-09-02,84.6154
2009-09-03,16.6667
2009-09-04,-28.5714
2009-09-11,-10.0
2009-09-14,-11.1111
2009-09-15,75.0
2009-09-16,-30.7143
2009-09-17,3.0928
2009-09-18,0.0
2009-09-23,-10.0
2009-09-25,-22.2222
2009-09-29,-14.2857
2009-10-01,-16.6667
2009-10-02,-20.0
2009-10-05,-12.5
2009-10-07,0.0
2009-10-12,-14.2857
2009-10-13,0.0
2009-10-15,33.3333
2009-10-19,0.0
2009-10-22,0.0
2009-10-26,-25.0
2009-10-27,33.3333
2009-10-30,-50.0
2009-11-02,0.0
2009-11-11,-40.0
2009-12-09,-8.3333
2009-12-10,9.0909
2009-12-11,0.0
2009-12-16,8.3333
2009-12-17,7.6923
2009-12-21,0.0
2009-12-24,-14.2857
2010-01-06,233.3333
2010-01-07,0.0
2010-01-08,-25.0
2010-01-11,0.0
2010-01-13,133.3333
2010-01-14,0.0
2010-01-15,5.7143
2010-01-19,-22.973
2010-01-25,-3.5088
2010-01-26,-27.2727
2010-01-27,0.0
2010-02-01,-25.0
2010-02-08,-66.6667
2010-02-09,150.0
2010-02-10,-16.0
2010-02-11,0.0
2010-02-16,28.5714
2010-02-19,140.7407
2010-02-23,7.6923
2010-02-24,-42.8571
2010-03-02,25.0
2010-03-04,0.0
2010-03-05,-20.0
2010-03-09,25.0
2010-03-10,-10.0
2010-03-11,11.1111
2010-03-12,-30.0
2010-03-17,14.2857
2010-03-18,25.0
2010-03-19,-24.0
2010-03-22,0.0
2010-03-23,-2.6316
2010-03-29,16.2162
2010-03-30,-18.6047
2010-04-09,20.0
2010-04-22,9.5238
2010-04-23,-13.0435
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,12.5
2010-05-03,-22.2222
2010-05-06,-20.0
2010-05-11,-3.5714
2010-05-12,48.1481
2010-05-13,20.0
2010-05-14,18.75
2010-05-17,5.2632
2010-05-18,-16.6667
2010-05-19,0.0
2010-05-20,-12.0
2010-05-21,-9.0909
2010-05-24,-5.0
2010-05-25,18.4211
2010-05-28,-11.1111
2010-06-03,-2.5
2010-06-07,-10.2564
2010-06-15,-40.0
2010-06-16,4.7619
2010-07-01,-9.0909
2010-07-02,0.0
2010-07-06,-25.0
2010-07-09,13.3333
2010-07-20,-41.1765
2010-07-21,110.0
2010-07-22,0.0
2010-07-28,0.0
2010-07-30,-4.7619
2010-08-02,-20.0
2010-08-04,25.0
2010-08-05,-20.0
2010-08-09,-25.0
2010-08-12,-7.2917
2010-08-17,-19.1011
2010-08-31,11.1111
2010-09-01,0.0
2010-09-03,0.0
2010-09-09,0.0
2010-09-15,50.0
2010-09-16,-33.3333
2010-09-17,-20.0
2010-09-21,18.75
2010-09-24,-26.3158
2010-09-30,0.0
2010-10-06,71.4286
2010-10-11,0.0
2010-10-18,0.0
2010-10-22,-16.6667
2010-10-25,-20.0
2010-11-18,-12.5
2010-12-07,0.0
2010-12-09,0.0
2010-12-14,71.4286
2010-12-20,-16.6667
2010-12-27,-80.0
2010-12-30,150.0
2011-01-03,140.0
2011-01-04,233.3333
2011-01-05,-25.0
2011-01-06,23.3333
2011-01-07,-5.4054
2011-01-10,-42.8571
2011-01-11,115.0
2011-01-12,-6.9767
2011-01-13,-5.0
2011-01-14,5.2632
2011-01-18,-12.5
2011-01-19,-2.8571
2011-01-24,-8.8235
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,3.2258
2011-01-28,-6.25
2011-02-07,0.0
2011-02-08,0.0
2011-02-14,0.0
2011-02-16,-33.3333
2011-02-22,-50.0
2011-03-02,0.0
2011-03-10,0.0
2011-03-16,50.0
2011-03-17,-13.3333
2011-03-18,-56.7308
2011-03-22,148.8889
2011-04-04,-14.2857
2011-04-13,0.0
2011-04-14,-16.6667
2011-04-18,-50.0
2011-04-26,60.0
2011-05-02,50.0
2011-05-13,25.0
2011-05-17,33.3333
2011-05-18,50.0
2011-05-19,6.6667
2011-05-20,-3.125
2011-05-24,-3.8306
2011-05-25,-16.7715
2011-05-26,-19.3955
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,-60.0
2011-06-08,12.5
2011-06-15,0.0
2011-06-16,-18.0556
2011-06-17,0.0
2011-06-27,22.0339
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,-66.6667
2011-08-05,72.9167
2011-08-16,-57.8313
2011-09-13,14.2857
2011-10-05,-55.0
2011-10-19,150.0
2011-10-26,153.3333
2011-10-27,0.0
2011-11-01,-57.8947
2011-11-17,150.0
2011-11-23,0.0
2011-11-29,0.0
2011-12-01,-13.3333
2011-12-07,0.0
2011-12-08,0.0
2011-12-12,-69.2308
2011-12-19,9.375
2011-12-29,5.7143
2012-01-11,-5.4054
2012-02-14,0.0
2012-02-16,0.0
2012-02-24,5.7143
2012-03-29,-51.3514
2012-03-30,566.6667
2012-04-12,-33.3333
2012-04-27,-76.25
2012-05-25,0.0
2012-06-12,10.526299999999999
2012-06-13,4.7619
2012-06-14,-13.6364
2012-06-21,0.0
2012-06-22,0.0
2012-07-02,0.0
2012-07-11,194.7368
2012-08-02,-85.7143
2012-08-17,0.0
2012-09-18,25.0
2012-10-05,-20.0
2012-11-21,300.0
2012-12-05,0.0
2012-12-06,-75.0
2012-12-19,25.0
2012-12-28,40.0
2012-12-31,-42.8571
2013-01-02,-25.0
2013-01-03,300.0
2013-01-04,-41.6667
2013-01-07,0.0
2013-01-11,92.8571
2013-01-17,0.0
2013-02-04,77.7778
2013-02-05,4.1667
2013-02-08,0.0
2013-02-12,-80.0
2013-02-19,30.0
2013-03-01,-23.0769
2013-03-07,400.0
2013-03-08,2.0
2013-03-11,-9.8039
2013-03-12,39.1304
2013-03-13,200.0
2013-03-14,-25.0
2013-03-18,-44.4444
2013-03-19,-36.25
2013-03-22,25.4902
2013-03-26,109.375
2013-04-01,-76.1194
2013-04-04,300.0
2013-04-05,-48.4375
2013-04-08,-42.4242
2013-04-16,13.1579
2013-04-17,0.0
2013-04-18,97.6744
2013-04-19,0.0
2013-04-22,-62.3529
2013-04-23,0.0
2013-05-01,0.0
2013-05-13,0.0
2013-05-22,0.0
2013-06-05,-74.5
2013-06-12,1.9607999999999999
2013-06-20,765.3846
2013-06-25,-88.6667
2013-06-27,0.0
2013-07-23,-1.9607999999999999
2013-09-09,0.0
2013-09-20,0.0
2013-09-24,0.0
2013-09-30,-52.0
2013-10-01,-29.1667
2013-10-02,-15.4412
2013-10-03,-10.8696
2013-10-04,-6.3415
2013-10-07,-15.625
2013-10-08,8.642
2013-10-09,0.0
2013-10-10,-9.0909
2013-10-11,-10.0
2013-10-14,0.0
2013-10-15,-16.6667
2013-10-16,0.0
2013-10-18,0.0
2013-10-21,-20.0
2013-10-22,2.0833
2013-10-24,30.6122
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,-6.25
2013-11-04,0.0
2013-11-08,-6.6667
2013-11-11,-7.1429
2013-11-13,0.0
2013-11-20,0.0
2013-11-22,-7.6923
2013-12-03,0.0
2013-12-04,0.0
2013-12-06,41.6667
2013-12-09,-47.0588
2013-12-10,-11.1111
2013-12-11,-21.875
2013-12-12,24.0
2013-12-16,-22.5806
2013-12-17,-4.1667
2013-12-18,-41.3043
2013-12-19,129.6296
2013-12-20,-53.2258
2013-12-23,0.0
2013-12-24,-27.5862
2013-12-26,23.8095
2013-12-27,0.0
2013-12-30,23.0769
2013-12-31,15.625
2014-01-02,0.0
2014-01-03,-5.4054
2014-01-06,-14.2857
2014-01-07,13.3333
2014-01-08,0.0
2014-01-09,8.8235
2014-01-10,2.7027
2014-01-13,0.0
2014-01-14,5.2632
2014-01-15,-5.0
2014-01-16,10.526299999999999
2014-01-17,2.3810000000000002
2014-01-21,-13.9535
2014-01-22,-13.5135
2014-01-23,-9.375
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,-10.3448
2014-01-29,11.538499999999999
2014-01-30,37.931
2014-01-31,5.0
2014-02-03,-9.5238
2014-02-04,-15.7895
2014-02-05,0.0
2014-02-06,15.625
2014-02-07,-5.4054
2014-02-10,0.0
2014-02-11,0.0
2014-02-13,-8.5714
2014-02-14,-6.25
2014-02-18,-3.3333
2014-02-19,3.4483
2014-02-20,-3.3333
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,-6.8966
2014-02-26,-3.7037
2014-02-27,0.0
2014-02-28,15.3846
2014-03-03,0.0
2014-03-04,13.3333
2014-03-05,-5.8824
2014-03-06,6.25
2014-03-07,0.0
2014-03-10,47.0588
2014-03-11,-8.0
2014-03-12,10.8696
2014-03-13,-5.8824
2014-03-14,-6.25
2014-03-17,6.6667
2014-03-18,-12.5
2014-03-19,7.1429
2014-03-20,6.6667
2014-03-21,-6.25
2014-03-24,2.2222
2014-03-25,-6.5217
2014-03-26,-18.6047
2014-03-27,-2.8571
2014-03-28,2.9412000000000003
2014-03-31,-17.1429
2014-04-01,10.3448
2014-04-02,0.0
2014-04-04,-15.625
2014-04-07,-3.7037
2014-04-08,11.538499999999999
2014-04-09,-6.8966
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,7.4074
2014-04-15,-10.3448
2014-04-16,-7.6923
2014-04-17,0.0
2014-04-22,12.5
2014-04-23,-3.7037
2014-04-24,-7.6923
2014-04-25,8.3333
2014-04-28,-7.6923
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,-8.3333
2014-05-05,0.0
2014-05-07,0.0
2014-05-08,-13.6364
2014-05-09,15.7895
2014-05-12,9.0909
2014-05-13,-8.3333
2014-05-14,0.0
2014-05-15,-4.5455
2014-05-16,4.7619
2014-05-19,-4.5455
2014-05-20,-9.5238
2014-05-21,10.526299999999999
2014-05-22,4.7619
2014-05-27,0.0
2014-05-29,-13.6364
2014-05-30,-5.2632
2014-06-02,0.0
2014-06-03,5.5556
2014-06-04,0.0
2014-06-05,-5.2632
2014-06-06,0.0
2014-06-09,5.5556
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,-5.2632
2014-06-16,-11.1111
2014-06-17,12.5
2014-06-18,0.0
2014-06-19,-22.2222
2014-06-20,14.2857
2014-06-23,-18.75
2014-06-24,7.6923
2014-06-25,-7.1429
2014-06-26,0.0
2014-06-27,7.6923
2014-06-30,0.0
2014-07-01,14.2857
2014-07-02,0.0
2014-07-03,-18.75
2014-07-07,23.0769
2014-07-10,-18.75
2014-07-11,7.6923
2014-07-14,0.0
2014-07-15,28.5714
2014-07-18,0.0
2014-07-22,0.0
2014-07-23,-22.2222
2014-07-24,-7.1429
2014-07-25,23.0769
2014-07-28,0.0
2014-07-30,-18.75
2014-07-31,23.0769
2014-08-01,0.0
2014-08-05,-12.5
2014-08-06,0.0
2014-08-07,14.2857
2014-08-11,0.0
2014-08-13,-12.5
2014-08-14,14.2857
2014-08-15,12.5
2014-08-18,-11.1111
2014-08-19,0.0
2014-08-20,-18.75
2014-08-21,0.0
2014-08-22,7.6923
2014-08-25,-7.1429
2014-08-26,-15.3846
2014-08-27,0.0
2014-08-28,18.1818
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,-15.3846
2014-09-04,0.0
2014-09-05,-9.0909
2014-09-08,0.0
2014-09-09,10.0
2014-09-10,0.0
2014-09-11,-9.0909
2014-09-12,0.0
2014-09-15,10.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-24,0.0
2014-09-29,0.0
2014-10-02,-9.0909
2014-10-03,0.0
2014-10-06,10.0
2014-10-07,0.0
2014-10-08,-9.0909
2014-10-09,0.0
2014-10-10,10.0
2014-10-13,18.1818
2014-10-14,-23.0769
2014-10-15,0.0
2014-10-20,0.0
2014-10-21,30.0
2014-10-22,-23.0769
2014-10-23,10.0
2014-10-29,-9.0909
2014-10-30,0.0
2014-11-04,0.0
2014-11-05,10.0
2014-11-07,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-19,0.0
2014-11-21,0.0
2014-11-25,0.0
2014-11-28,0.0
2014-12-03,0.0
2014-12-04,-27.2727
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-17,-25.0
2014-12-22,0.0
2014-12-26,-50.0
2014-12-29,0.0
2015-01-05,-33.3333
2015-01-06,-68.0
2015-01-29,-89.6875
2015-01-30,6.0606
2015-02-09,25.7143
2015-02-20,-9.0909
2015-03-02,10.0
2015-04-15,263.6364
2015-05-13,10.0
2015-06-10,-54.5455
2015-06-15,0.0
2015-06-22,0.0
2015-06-24,900.0
2015-06-26,74.0
2015-06-30,-19.5402
2015-07-06,-88.9286
2015-07-07,1125.0
2015-07-08,-91.5076
2015-07-09,520.155
2015-07-10,0.0
2015-07-16,-50.0
2015-07-20,0.0
2015-08-04,0.0
2015-08-06,-40.0
2015-08-14,0.0
2015-08-25,0.0
2015-08-27,0.0
2015-09-02,0.0
2015-09-08,0.0
2015-09-14,-33.3333
2015-09-15,600.0
2015-09-18,-28.5714
2015-09-23,50.0
2015-09-24,233.3333
2015-09-25,-75.0
2015-09-28,150.0
2015-09-29,0.0
2015-09-30,-40.0
2015-10-01,0.0
2015-10-02,-33.3333
2015-10-05,0.0
2015-10-06,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,50.0
2015-10-14,-46.6667
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,100.0
2015-10-20,-37.5
2015-10-21,50.0
2015-10-22,6.6667
2015-10-23,-6.25
2015-10-26,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,-33.3333
2015-10-30,50.0
2015-11-02,-33.3333
2015-11-03,50.0
2015-11-04,-33.3333
2015-11-05,50.0
2015-11-06,-33.3333
2015-11-09,0.0
2015-11-10,-20.0
2015-11-11,25.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-19,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-17,0.0
2015-12-29,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,0.0
2016-01-07,0.0
2016-01-19,0.0
2016-01-21,0.0
2016-01-22,-60.0
2016-01-25,150.0
2016-01-27,0.0
2016-02-01,0.0
2016-02-05,0.0
2016-02-18,0.0
2016-03-08,0.0
2016-03-10,0.0
2016-04-01,0.0
2016-04-22,0.0
2016-04-26,0.0
2016-05-03,0.0
2016-05-09,-20.0
2016-05-16,25.0
2016-06-13,0.0
2016-07-18,0.0
2016-08-16,0.0
2016-09-26,0.0
2016-10-05,0.0
2016-10-10,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-17,0.0
2016-12-29,0.0
2017-01-04,0.0
2017-01-25,0.0
2017-01-27,-99.2
2017-02-01,12400.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-08,0.0
2017-02-10,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-22,0.0
2017-02-28,0.0
2017-03-07,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-28,0.0
2017-03-31,0.0
2017-04-07,0.0
2017-04-13,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-26,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-11,0.0
2017-06-19,-92.0
2017-06-28,0.0
2017-07-05,0.0
2017-07-13,0.0
2017-07-17,-90.0
2017-08-04,900.0
2017-08-14,0.0
2017-09-05,900.0
2017-09-06,0.0
2017-09-08,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-25,0.0
2017-10-18,0.0
2017-10-23,-90.0
2017-10-31,900.0
2017-11-13,0.0
2017-11-16,0.0
2017-11-20,0.0
2017-11-24,0.0
2017-12-04,0.0
2017-12-12,-90.0
2017-12-29,0.0
2018-01-10,-90.0
2018-01-12,9900.0
2018-01-16,-99.0
2018-02-05,900.0
2018-02-09,900.0
2018-02-12,0.0
2018-02-13,-90.0
2018-02-14,0.0
2018-02-21,900.0
2018-02-28,0.0
2018-03-02,-90.0
2018-03-06,900.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,200.0
2018-04-04,-33.3333
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,-50.0
2018-04-11,100.0
2018-04-12,-50.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-15,0.0
2018-05-16,100.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,-50.0
2018-05-23,0.0
2018-05-24,100.0
2018-05-25,0.0
2018-05-29,-50.0
2018-05-30,100.0
2018-05-31,-50.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,100.0
2018-06-12,0.0
2018-06-13,50.0
2018-06-14,-50.0
2018-06-15,33.3333
2018-06-18,-50.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-09,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-22,0.0
2018-08-30,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-18,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-28,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-11-02,0.0
2018-11-06,0.0
2018-11-12,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-30,0.0
2018-12-19,100.0
2018-12-20,-50.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-28,0.0
2019-01-30,0.0
2019-02-06,0.0
2019-02-07,-99.0
2019-02-13,9900.0
2019-02-14,0.0
2019-02-19,0.0
2019-02-26,100.0
2019-02-27,-50.0
2019-02-28,100.0
2019-03-01,0.0
2019-03-04,-50.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,100.0
2019-03-08,-50.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-26,100.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,-50.0
2019-04-01,100.0
2019-04-02,-25.0
2019-04-03,33.3333
2019-04-04,0.0
2019-04-05,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-18,-50.0
2019-04-22,100.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-29,0.0
2019-04-30,-50.0
2019-05-01,0.0
2019-05-02,100.0
2019-05-03,-50.0
2019-05-06,0.0
2019-05-07,100.0
2019-05-09,0.0
2019-05-10,-50.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,50.0
2019-05-16,-33.3333
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-05,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,100.0
2019-07-17,-50.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-05,0.0
2019-08-27,0.0
2019-09-04,0.0
2019-09-12,-99.0
2019-09-13,9900.0
2019-09-17,-99.0
2019-09-25,9900.0
2019-10-02,0.0
2019-10-04,0.0
2019-10-14,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,-50.0
2019-11-08,-98.0
2019-11-11,9900.0
2019-11-12,0.0
2019-11-18,-99.0
2019-12-17,9900.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-31,0.0
2020-01-06,0.0
2020-01-07,-99.0
2020-01-08,9900.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-21,-50.0
2020-01-22,100.0
2020-01-23,0.0
2020-01-27,0.0
2020-01-29,-99.0
2020-01-31,9900.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-10,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-25,-99.0
2020-03-03,9900.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-13,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-04-03,0.0
2020-04-13,0.0
2020-04-14,-99.0
2020-04-15,9900.0
2020-04-16,0.0
2020-04-21,0.0
2020-04-27,-50.0
2020-04-28,100.0
2020-05-01,-99.0
2020-05-07,9900.0
2020-05-11,-99.0
2020-05-13,9900.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-26,0.0
2020-06-09,0.0
2020-06-10,-99.0
2020-06-11,9900.0
2020-06-12,-99.0
2020-06-16,9900.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-29,0.0
2020-06-30,-50.0
2020-07-02,100.0
2020-07-06,0.0
2020-07-07,-99.0
2020-07-08,9900.0
2020-07-09,-50.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-27,100.0
