ticker,GYST US Equity
2012-04-13,8.3333
2012-04-16,0.0
2012-04-17,-23.0769
2012-04-18,0.0
2012-04-19,10.0
2012-04-20,0.0
2012-04-24,0.0
2012-04-25,54.5455
2012-04-26,5.8824
2012-04-27,9.0278
2012-04-30,12.1019
2012-05-04,-50.0
2012-05-07,-51.1364
2012-05-09,11.6279
2012-05-11,-10.4167
2012-05-15,-52.5581
2012-05-22,98.0392
2012-05-23,-1.9802
2012-05-30,-85.3535
2012-05-31,-37.931
2012-06-01,-33.3333
2012-06-04,25.0
2012-06-05,13.3333
2012-06-06,-29.4118
2012-06-07,12.5
2012-06-08,2.963
2012-06-11,-20.8633
2012-06-12,-18.1818
2012-06-13,5.5556
2012-06-14,5.2632
2012-06-15,-20.0
2012-06-18,-58.75
2012-06-19,-43.1818
2012-06-20,-9.3333
2012-06-21,-17.647100000000002
2012-06-22,18.75
2012-06-25,-3.7594
2012-06-26,-12.5
2012-06-27,-35.7143
2012-06-28,-2.7778
2012-06-29,-8.5714
2012-07-02,-50.0
2012-07-05,0.0
2012-07-06,125.0
2012-07-09,144.4444
2012-07-10,-48.8636
2012-07-11,4.4444
2012-07-12,-34.0426
2012-07-13,19.3548
2012-07-16,-24.3243
2012-07-17,0.0
2012-07-18,10.7143
2012-07-19,-6.4516
2012-07-20,-3.4483
2012-07-23,-23.2143
2012-07-24,11.6279
2012-07-25,-22.9167
2012-07-26,0.0
2012-07-27,16.2162
2012-07-30,-13.9535
2012-07-31,-13.5135
2012-08-01,25.0
2012-08-02,-5.0
2012-08-03,42.1053
2012-08-06,-5.5556
2012-08-07,-27.451
2012-08-08,16.2162
2012-08-09,81.3953
2012-08-10,84.6154
2012-08-13,38.8889
2012-08-14,56.0
2012-08-15,48.7179
2012-08-16,-34.4828
2012-08-17,16.7763
2012-08-20,3.662
2012-08-21,-17.3913
2012-08-22,-37.8289
2012-08-23,-24.8677
2012-08-24,23.9437
2012-08-27,-28.4091
2012-08-28,12.6984
2012-08-29,-0.7042
2012-08-30,-7.0922
2012-08-31,-2.2901
2012-09-04,-32.8125
2012-09-05,-32.5581
2012-09-06,32.7586
2012-09-07,-2.5974
2012-09-10,25.3333
2012-09-11,19.1489
2012-09-12,80.3571
2012-09-13,-18.3168
2012-09-14,5.4545
2012-09-17,9.1954
2012-09-18,-15.7895
2012-09-19,-23.75
2012-09-20,9.0164
2012-09-21,0.0
2012-09-24,-9.7744
2012-09-25,0.0
2012-09-26,6.6667
2012-09-27,-12.5
2012-09-28,7.1429
2012-10-01,1.6667
2012-10-02,-3.2787
2012-10-03,-2.5423999999999998
2012-10-04,6.087
2012-10-05,-4.0984
2012-10-08,0.0
2012-10-09,-9.4017
2012-10-10,25.4717
2012-10-11,4.5113
2012-10-12,5.7554
2012-10-15,-10.8844
2012-10-16,-10.687
2012-10-17,-1.7094
2012-10-18,1.7391
2012-10-19,16.2393
2012-10-22,2.2059
2012-10-23,-13.6691
2012-10-24,2.5
2012-10-25,4.065
2012-10-26,-3.9063
2012-10-31,1.626
2012-11-01,-10.4
2012-11-02,7.1429
2012-11-05,1.6667
2012-11-06,3.2787
2012-11-07,-4.7619
2012-11-08,0.0
2012-11-09,-6.6667
2012-11-12,-8.9286
2012-11-13,15.6863
2012-11-14,-16.9492
2012-11-15,14.2857
2012-11-16,0.0
2012-11-19,-9.8214
2012-11-20,-15.8416
2012-11-21,16.4706
2012-11-23,0.0
2012-11-26,-9.0909
2012-11-27,0.0
2012-11-28,-11.1111
2012-11-29,-6.25
2012-11-30,6.6667
2012-12-03,10.0
2012-12-04,-2.2727
2012-12-05,-3.4884
2012-12-06,-6.0241
2012-12-07,-1.2821
2012-12-10,-2.5974
2012-12-11,2.6667
2012-12-12,0.0
2012-12-13,-6.4935
2012-12-14,-6.9444
2012-12-17,-16.4179
2012-12-18,-10.7143
2012-12-19,32.0
2012-12-20,-6.0606
2012-12-21,12.9032
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,-5.7143
2012-12-28,-3.0303
2012-12-31,-12.5
2013-01-02,3.5714
2013-01-03,-3.4483
2013-01-04,-8.9286
2013-01-07,-5.8824
2013-01-08,0.0
2013-01-09,0.0
2013-01-10,-16.6667
2013-01-11,5.0
2013-01-14,-4.7619
2013-01-15,-12.5
2013-01-16,42.8571
2013-01-17,2.0
2013-01-18,13.7255
2013-01-22,5.1724
2013-01-23,-4.918
2013-01-24,-6.8966
2013-01-25,18.5185
2013-01-28,-4.6875
2013-01-29,14.7541
2013-01-30,0.0
2013-01-31,-1.4285999999999999
2013-02-01,1.4493
2013-02-04,-4.2857
2013-02-05,4.4776
2013-02-06,18.5714
2013-02-07,-1.2048
2013-02-08,-2.439
2013-02-11,-13.75
2013-02-12,-2.8986
2013-02-13,10.4478
2013-02-14,-2.7027
2013-02-15,-8.3333
2013-02-19,-12.1212
2013-02-20,10.3448
2013-02-21,7.8125
2013-02-22,-2.8986
2013-02-25,-4.4776
2013-02-26,0.0
2013-02-27,12.5
2013-02-28,-4.1667
2013-03-01,-11.5942
2013-03-04,4.918
2013-03-05,-15.625
2013-03-06,7.4074
2013-03-07,-6.8966
2013-03-08,-11.1111
2013-03-11,0.0
2013-03-12,12.5
2013-03-13,-5.5556
2013-03-14,0.0
2013-03-15,-9.8039
2013-03-18,-2.1739
2013-03-19,-6.6667
2013-03-20,9.5238
2013-03-21,8.6957
2013-03-22,-10.0
2013-03-25,0.0
2013-03-26,-11.1111
2013-03-27,0.0
2013-03-28,0.0
2013-04-01,27.5
2013-04-02,-17.647100000000002
2013-04-03,9.5238
2013-04-04,-19.5652
2013-04-05,13.5135
2013-04-08,14.2857
2013-04-09,-4.1667
2013-04-10,0.0
2013-04-11,-2.1739
2013-04-12,2.2222
2013-04-15,0.0
2013-04-16,-13.0435
2013-04-17,-5.0
2013-04-18,-7.8947
2013-04-19,20.0
2013-04-22,7.1429
2013-04-23,-6.6667
2013-04-24,-4.7619
2013-04-25,0.0
2013-04-26,0.0
2013-04-29,-15.0
2013-04-30,0.0
2013-05-01,2.9412000000000003
2013-05-02,-2.8571
2013-05-03,-14.7059
2013-05-06,3.4483
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,6.6667
2013-05-13,-15.625
2013-05-14,-3.7037
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,15.3846
2013-05-21,-3.3333
2013-05-22,0.0
2013-05-23,-6.8966
2013-05-24,-3.7037
2013-05-28,3.8462
2013-05-29,-18.5185
2013-05-30,0.0
2013-05-31,9.0909
2013-06-03,-20.8333
2013-06-04,10.526299999999999
2013-06-05,23.8095
2013-06-06,-26.9231
2013-06-07,0.0
2013-06-10,10.526299999999999
2013-06-11,0.0
2013-06-12,-9.5238
2013-06-13,0.0
2013-06-14,-15.7895
2013-06-17,18.75
2013-06-18,-15.7895
2013-06-19,-18.75
2013-06-20,0.0
2013-06-21,0.0
2013-06-24,-15.3846
2013-06-25,0.0
2013-06-26,-9.0909
2013-06-27,-20.0
2013-06-28,25.0
2013-07-01,-20.0
2013-07-02,0.0
2013-07-03,37.5
2013-07-05,0.0
2013-07-08,0.0
2013-07-09,-27.2727
2013-07-10,25.0
2013-07-11,-20.0
2013-07-12,0.0
2013-07-15,0.0
2013-07-16,0.0
2013-07-17,-37.5
2013-07-18,20.0
2013-07-19,33.3333
2013-07-22,-25.0
2013-07-23,33.3333
2013-07-24,-25.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,-16.6667
2013-07-30,20.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,-16.6667
2013-08-07,-40.0
2013-08-08,66.6667
2013-08-09,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-15,-40.0
2013-08-16,0.0
2013-08-19,-33.3333
2013-08-20,0.0
2013-08-21,50.0
2013-08-22,-33.3333
2013-08-23,50.0
2013-08-26,-33.3333
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,50.0
2013-08-30,-33.3333
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,-20.0
2013-09-06,25.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-19,-28.0
2013-09-25,-55.5556
2013-09-26,-25.0
2013-09-30,0.0
2013-10-03,0.0
2013-10-04,-80.0
2013-10-07,-33.3333
2013-10-08,35.0
2013-10-09,-25.9259
2013-10-10,-20.0
2013-10-14,0.0
2013-10-15,-28.125
2013-10-16,0.0
2013-10-17,-13.0435
2013-10-18,-10.0
2013-10-21,-33.3333
2013-10-22,25.0
2013-10-23,-9.1667
2013-10-24,-11.9266
2013-10-25,10.4167
2013-10-28,2.8302
2013-10-29,-1.8349
2013-10-30,12.1495
2013-10-31,-6.6667
2013-11-01,-16.0714
2013-11-04,-1.0638
2013-11-05,-16.129
2013-11-06,0.0
2013-11-07,2.5641
2013-11-08,-3.75
2013-11-11,3.8961
2013-11-12,-3.75
2013-11-13,-27.2727
2013-11-15,-5.3571
2013-11-18,20.7547
2013-11-19,-9.375
2013-11-20,5.1724
2013-11-21,4.918
2013-11-22,0.0
2013-11-25,-4.6875
2013-11-26,-16.3934
2013-11-27,9.8039
2013-11-29,-17.8571
2013-12-02,-26.087
2013-12-03,-5.8824
2013-12-04,18.75
2013-12-05,-15.7895
2013-12-06,-34.375
2013-12-09,4.7619
2013-12-10,-13.6364
2013-12-11,15.7895
2013-12-12,9.0909
2013-12-13,-8.3333
2013-12-16,-18.1818
2013-12-17,5.5556
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,-15.7895
2013-12-23,12.5
2013-12-24,-55.5556
2013-12-26,37.5
2013-12-27,290.9091
2013-12-30,6.9767
2013-12-31,-36.9565
2014-01-02,-17.2414
2014-01-03,-8.3333
2014-01-06,31.8182
2014-01-07,3.4483
2014-01-08,-30.0
2014-01-09,-14.2857
2014-01-10,16.6667
2014-01-13,4.7619
2014-01-14,-13.6364
2014-01-15,-15.7895
2014-01-16,12.5
2014-01-17,-11.1111
2014-01-21,0.0
2014-01-22,-12.5
2014-01-23,-7.1429
2014-01-24,-15.3846
2014-01-27,-9.0909
2014-01-28,60.0
2014-01-29,-18.75
2014-01-30,-15.3846
2014-01-31,0.0
2014-02-03,18.1818
2014-02-04,-15.3846
2014-02-05,18.1818
2014-02-06,-23.0769
2014-02-07,0.0
2014-02-10,240.0
2014-02-11,-38.2353
2014-02-12,38.0952
2014-02-13,-17.2414
2014-02-14,45.8333
2014-02-18,-22.8571
2014-02-19,-3.7037
2014-02-20,46.1538
2014-02-21,-7.8947
2014-02-24,0.0
2014-02-25,-22.8571
2014-02-26,-11.1111
2014-02-27,8.3333
2014-02-28,0.0
2014-03-03,15.3846
2014-03-04,-3.3333
2014-03-05,-6.8966
2014-03-06,0.0
2014-03-07,-11.1111
2014-03-10,33.3333
2014-03-11,-15.625
2014-03-12,0.0
2014-03-13,-11.1111
2014-03-14,0.0
2014-03-17,8.3333
2014-03-18,0.0
2014-03-19,11.538499999999999
2014-03-20,-6.8966
2014-03-21,0.0
2014-03-24,0.0
2014-03-25,18.5185
2014-03-26,-9.375
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,-6.8966
2014-04-01,7.4074
2014-04-02,0.0
2014-04-03,3.4483
2014-04-04,6.6667
2014-04-07,-9.375
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,3.4483
2014-04-11,-3.3333
2014-04-14,0.0
2014-04-15,-6.8966
2014-04-16,0.0
2014-04-17,7.4074
2014-04-21,3.4483
2014-04-22,16.6667
2014-04-23,5.7143
2014-04-24,-8.1081
2014-04-25,-5.8824
2014-04-28,-6.25
2014-04-29,-3.3333
2014-04-30,3.4483
2014-05-01,-10.0
2014-05-02,7.4074
2014-05-05,-17.2414
2014-05-06,-20.8333
2014-05-07,15.7895
2014-05-08,-13.6364
2014-05-09,15.7895
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,9.0909
2014-05-15,-20.8333
2014-05-16,10.526299999999999
2014-05-19,-9.5238
2014-05-20,0.0
2014-05-21,-5.2632
2014-05-22,-11.1111
2014-05-23,-31.25
2014-05-27,18.1818
2014-05-28,0.0
2014-05-29,-15.3846
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,18.1818
2014-06-05,0.0
2014-06-06,-15.3846
2014-06-09,18.1818
2014-06-10,-15.3846
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,-9.0909
2014-06-16,30.0
2014-06-17,-15.3846
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,-9.0909
2014-06-25,10.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,-9.0909
2014-07-07,-20.0
2014-07-08,25.0
2014-07-09,10.0
2014-07-10,0.0
2014-07-11,-9.0909
2014-07-14,-20.0
2014-07-15,25.0
2014-07-16,-20.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,-25.0
2014-07-22,0.0
2014-07-23,-16.6667
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,20.0
2014-07-30,0.0
2014-07-31,-16.6667
2014-08-01,0.0
2014-08-04,-40.0
2014-08-05,0.0
2014-08-06,66.6667
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,20.0
2014-08-13,83.3333
2014-08-14,-27.2727
2014-08-15,-37.5
2014-08-18,20.0
2014-08-19,-16.6667
2014-08-20,0.0
2014-08-21,20.0
2014-08-22,0.0
2014-08-25,-16.6667
2014-08-26,0.0
2014-08-27,20.0
2014-08-28,-16.6667
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,-40.0
2014-09-09,66.6667
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,-40.0
2014-09-17,66.6667
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,-40.0
2014-09-24,0.0
2014-09-25,-33.3333
2014-09-26,50.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,-33.3333
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,0.0
2014-10-21,-20.0
2014-10-22,0.0
2014-10-23,25.0
2014-10-24,0.0
2014-10-27,-20.0
2014-10-28,25.0
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,-20.0
2014-11-06,-78.6184
2014-11-07,-50.7692
2014-11-10,100.0
2014-11-11,0.0
2014-11-12,50.0
2014-11-13,-33.3333
2014-11-14,25.0
2014-11-17,-40.0
2014-11-18,0.8333
2014-11-19,-19.8347
2014-11-20,-1.0309
2014-11-21,0.0
2014-11-24,107.2917
2014-11-25,0.0
2014-11-26,-0.2513
2014-11-28,0.0
2014-12-01,-57.1788
2014-12-02,15.8824
2014-12-04,1.5228000000000002
2014-12-05,-12.0
2014-12-08,0.0
2014-12-09,18.1818
2014-12-10,-3.8462
2014-12-11,-11.0
2014-12-12,6.7416
2014-12-15,-6.3158
2014-12-16,-8.9888
2014-12-17,-46.9136
2014-12-19,-1.1628
2014-12-22,0.0
2014-12-23,5.8824
2014-12-24,0.0
2014-12-26,-37.7778
2014-12-29,3.5714
2014-12-30,0.0
2014-12-31,-3.4483
2015-01-05,239.2857
2015-01-06,-7.3684
2015-01-07,-4.5455
2015-01-08,-4.7619
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,-41.875
2015-01-15,72.043
2015-01-16,-46.875
2015-01-20,12.9412
2015-01-21,50.0
2015-01-22,-38.8889
2015-01-23,0.0
2015-01-27,9.0909
2015-01-29,8.3333
2015-01-30,0.0
2015-02-02,-1.9231
2015-02-03,-5.8824
2015-02-04,0.0
2015-02-06,6.25
2015-02-11,-8.8235
2015-02-12,0.0
2015-02-13,-5.3763
2015-02-19,-6.8182
2015-02-20,-2.439
2015-02-23,3.75
2015-02-26,15.6627
2015-02-27,150.0
2015-03-02,-34.1667
2015-03-03,-29.1139
2015-03-04,0.0
2015-03-06,71.4286
2015-03-09,4.1667
2015-03-10,-35.0
2015-03-11,146.1538
2015-03-12,0.0
2015-03-13,25.0
2015-03-16,-20.0
2015-03-17,25.0
2015-03-19,-7.5
2015-03-20,4.3243
2015-03-23,24.3523
2015-03-24,-19.5833
2015-03-25,10.3627
2015-03-26,-16.9014
2015-03-27,-13.5593
2015-03-30,-18.9542
2015-03-31,21.7742
2015-04-01,-45.0331
2015-04-06,15.6627
2015-04-07,1.0417
2015-04-08,39.1753
2015-04-09,-37.037
2015-04-10,9.4118
2015-04-13,-8.6022
2015-04-14,0.0
2015-04-17,14.7059
2015-04-20,-16.9231
2015-04-24,0.6173
2015-05-05,-1.8405
2015-05-06,-20.0
2015-05-07,-2.3438
2015-05-08,0.0
2015-05-13,-2.4
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,-5.7377
2015-05-21,-0.8696
2015-05-22,14.0351
2015-05-26,-13.8462
2015-05-27,7.1429
2015-05-28,-26.6667
2015-06-03,-9.0909
2015-06-04,0.0
2015-06-10,-20.0
2015-06-12,20.3125
2015-06-15,-23.3766
2015-06-17,30.5085
2015-06-18,-20.7792
2015-06-22,26.2295
2015-06-23,-2.5974
2015-06-24,-33.3333
2015-06-25,0.0
2015-06-26,-20.0
2015-06-29,0.0
2015-06-30,20.0
2015-07-01,-16.6667
2015-07-02,15.0
2015-07-06,-2.1739
2015-07-07,-22.2222
2015-07-08,0.0
2015-07-10,8.5714
2015-07-13,18.4211
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,-24.4444
2015-07-20,0.0
2015-07-21,-14.7059
2015-07-22,-27.5862
2015-07-23,14.2857
2015-07-27,58.3333
2015-07-28,-15.7895
2015-07-29,-50.0
2015-07-30,37.5
2015-07-31,9.0909
2015-08-04,-4.1667
2015-08-11,4.3478
2015-08-13,0.0
2015-08-18,12.5
2015-08-19,-11.1111
2015-08-24,0.0
2015-08-25,-25.0
2015-08-26,-22.2222
2015-08-31,35.7143
2015-09-04,15.7895
2015-09-10,-27.2727
2015-09-14,0.0
2015-09-21,37.5
2015-09-23,0.0
2015-09-25,-4.5455
2015-09-29,-23.8095
2015-10-08,0.0
2015-10-09,31.25
2015-10-12,4.7619
2015-10-13,68.1818
2015-10-14,37.8378
2015-10-15,15.6863
2015-10-16,-18.6441
2015-10-20,-45.8333
2015-10-21,23.0769
2015-10-27,-21.875
2015-10-28,-24.0
2015-11-04,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-13,0.0
2015-11-17,-5.2632
2015-11-19,-11.1111
2015-11-27,-12.5
2015-12-02,14.2857
2015-12-03,31.25
2015-12-07,-23.8095
2015-12-09,31.25
2015-12-10,-23.8095
2015-12-14,18.75
2015-12-16,-15.7895
2015-12-18,0.0
2015-12-21,31.25
2015-12-23,-14.2857
2015-12-28,0.0
2015-12-29,0.0
2015-12-31,0.0
2016-01-06,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-21,0.0
2016-01-26,5.5556
2016-02-02,236.8421
2016-02-08,-50.0
2016-02-16,-6.25
2016-02-17,0.0
2016-02-18,-26.6667
2016-02-22,0.0
2016-02-24,0.0
2016-03-08,36.3636
2016-03-15,60.0
2016-03-17,-6.25
2016-03-18,0.0
2016-03-22,6.6667
2016-03-23,-29.1667
2016-03-28,35.2941
2016-03-29,-26.087
2016-04-01,-14.7059
2016-04-04,0.0
2016-04-08,37.931
2016-04-15,5.0
2016-04-20,0.0
2016-04-26,7.1429
2016-05-02,28.8889
2016-05-05,-3.4483
2016-05-10,3.5714
2016-05-18,29.3103
2016-05-23,-25.3333
2016-05-25,0.0
2016-05-26,-28.5714
2016-05-27,-25.0
2016-06-07,6.6667
2016-06-14,34.375
2016-06-15,-6.9767
2016-06-17,12.5
2016-06-20,0.0
2016-06-29,-11.1111
2016-07-01,20.0
2016-07-06,20.8333
2016-07-07,-22.4138
2016-07-11,11.1111
2016-07-12,0.0
2016-07-18,0.0
2016-07-27,124.0
2016-07-28,0.0
2016-07-29,28.5714
2016-08-03,-33.3333
2016-08-04,0.0
2016-08-05,2.0833
2016-08-08,14.2857
2016-08-09,-14.2857
2016-08-10,-47.9167
2016-08-12,2.0
2016-08-15,213.7255
2016-08-16,50.0
2016-08-17,2.0833
2016-08-18,-67.3469
2016-08-19,283.75
2016-08-22,-1.6287
2016-08-23,-28.4768
2016-08-24,29.6296
2016-08-25,2.1429
2016-08-26,-3.8462
2016-08-29,-4.0
2016-08-30,-20.4545
2016-08-31,2.8571
2016-09-02,-40.7407
2016-09-06,1.5625
2016-09-08,38.4615
2016-09-09,2.2222
2016-09-12,0.0
2016-09-14,-30.4348
2016-09-16,81.25
2016-09-19,-40.0862
2016-09-21,-17.2662
2016-09-22,77.3913
2016-09-23,1.9607999999999999
2016-09-27,-52.8846
2016-09-28,101.0204
2016-09-30,-1.0152
2016-10-03,-49.7436
2016-10-04,85.7143
2016-10-11,-19.2308
2016-10-12,8.8435
2016-10-17,-50.0
2016-10-18,0.0
2016-10-19,96.25
2016-10-24,-45.8599
2016-10-25,-32.9412
2016-10-26,36.8421
2016-10-28,2.5641
2016-11-02,-17.5
2016-11-04,60.6061
2016-11-11,-37.7358
2016-11-15,9.0909
2016-11-16,-11.1111
2016-11-23,0.0
2016-11-28,-25.0
2016-11-29,4.1667
2016-12-01,-4.0
2016-12-02,0.0
2016-12-05,0.0
2016-12-07,39.5833
2016-12-13,-28.3582
2016-12-14,12.5
2016-12-19,18.5185
2016-12-21,25.0
2016-12-23,-17.5
2016-12-29,-22.7273
2017-01-13,7.8431
2017-01-31,27.2727
2017-02-01,51.4286
2017-02-03,-44.3396
2017-02-07,79.661
2017-02-08,-0.9434
2017-02-09,-24.7619
2017-02-17,-25.3165
2017-02-27,11.8644
2017-02-28,130.303
2017-03-01,-1.3158
2017-03-02,0.0
2017-03-03,70.6667
2017-03-06,5.4688
2017-03-07,-28.8889
2017-03-08,-5.7292
2017-03-09,-6.6298
2017-03-10,21.3018
2017-03-13,-1.4634
2017-03-14,-36.1386
2017-03-15,-6.9767
2017-03-16,6.6667
2017-03-17,-10.1563
2017-03-20,39.1304
2017-03-21,-10.0
2017-03-22,-11.1111
2017-03-23,-12.5
2017-03-24,11.607099999999999
2017-03-27,2.4
2017-03-28,0.0
2017-03-29,25.0
2017-03-30,0.0
2017-03-31,-1.25
2017-04-04,-17.7215
2017-04-06,10.7692
2017-04-07,-11.1111
2017-04-10,-25.0
2017-04-11,0.0
2017-04-12,29.1667
2017-04-17,3.2258
2017-04-18,-1.5625
2017-04-19,14.2857
2017-04-20,0.0
2017-04-21,-2.0833
2017-04-24,7.8014
2017-04-25,0.0
2017-04-26,-17.1053
2017-04-27,20.634900000000002
2017-04-28,3.9474
2017-05-01,-5.6962
2017-05-02,0.6711
2017-05-03,1.3333
2017-05-04,-5.2632
2017-05-08,0.0
2017-05-10,-29.1667
2017-05-11,1.9607999999999999
2017-05-12,-1.9231
2017-05-15,23.5294
2017-05-16,5.5556
2017-05-17,23.3083
2017-05-18,-3.6585
2017-05-19,26.5823
2017-05-22,0.0
2017-05-23,-20.0
2017-05-24,-10.0
2017-05-25,20.1389
2017-05-26,-10.4046
2017-05-30,21.2903
2017-05-31,2.1277
2017-06-01,-22.3958
2017-06-02,-3.3557
2017-06-05,4.1667
2017-06-06,16.2667
2017-06-07,-8.2569
2017-06-08,15.0
2017-06-09,8.6957
2017-06-12,-40.0
2017-06-13,18.6667
2017-06-14,-42.6966
2017-06-15,-1.9607999999999999
2017-06-16,-11.2
2017-06-19,-5.4054
2017-06-20,16.6667
2017-06-21,-6.1224
2017-06-22,-10.8696
2017-06-23,-17.0
2017-06-26,17.5433
2017-06-27,-5.0
2017-06-28,-7.8947
2017-06-29,8.5714
2017-06-30,5.2632
2017-07-05,-30.0
2017-07-06,25.0
2017-07-07,-2.8571
2017-07-10,-0.1765
2017-07-11,0.1768
2017-07-12,-17.647100000000002
2017-07-14,21.4286
2017-07-18,0.0
2017-07-19,-11.7647
2017-07-20,0.0
2017-07-21,13.3333
2017-07-28,-5.8824
2017-07-31,-6.25
2017-08-03,3.3333
2017-08-04,-9.6774
2017-08-09,17.8571
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,6.0606
2017-08-15,-5.7143
2017-08-16,-15.1515
2017-08-18,3.5714
2017-08-22,17.2414
2017-08-23,11.7647
2017-08-25,0.0
2017-08-28,-2.6316
2017-08-31,-21.6216
2017-09-01,3.4483
2017-09-05,-20.0
2017-09-06,8.3333
2017-09-07,0.0
2017-09-08,-3.8462
2017-09-11,21.2
2017-09-12,-0.9901
2017-09-19,3.3333
2017-09-20,-32.2581
2017-09-22,39.0476
2017-09-25,-28.0822
2017-09-26,4.7619
2017-10-02,90.9091
2017-10-03,-16.6667
2017-10-04,-2.8571
2017-10-05,-23.5294
2017-10-06,19.2308
