ticker,CSTR US Equity
2017-02-10,1.1579
2017-02-13,2.2893
2017-02-14,-0.5595
2017-02-15,-1.2276
2017-02-16,-0.1554
2017-02-17,1.4003999999999999
2017-02-21,0.9719
2017-02-22,-0.9119
2017-02-23,0.0
2017-02-24,-1.3292
2017-02-27,2.8497
2017-02-28,-0.5038
2017-03-01,0.8101
2017-03-02,-1.0045
2017-03-03,-1.2177
2017-03-06,-1.1813
2017-03-07,2.7547
2017-03-08,-1.8209
2017-03-09,-0.0515
2017-03-10,-0.2577
2017-03-13,0.2584
2017-03-14,-0.1031
2017-03-15,-0.4644
2017-03-16,0.4666
2017-03-17,0.774
2017-03-20,-1.9969000000000001
2017-03-21,-0.7315
2017-03-22,0.0
2017-03-23,-0.0526
2017-03-24,-0.6846
2017-03-27,2.7572
2017-03-28,-0.9804
2017-03-29,-0.2084
2017-03-30,-0.7833
2017-03-31,0.3684
2017-04-03,0.0524
2017-04-04,0.0524
2017-04-05,-0.5762
2017-04-06,2.1602
2017-04-07,-1.4956
2017-04-10,-0.4188
2017-04-11,0.8938
2017-04-12,-0.9901
2017-04-13,0.1053
2017-04-17,-1.2618
2017-04-18,-3.8871
2017-04-19,1.2742
2017-04-20,-1.0394
2017-04-21,0.8845
2017-04-24,0.1096
2017-04-25,0.0
2017-04-26,-1.4231
2017-04-27,-4.6641
2017-04-28,2.7373
2017-05-01,-3.6848
2017-05-02,0.6474
2017-05-03,0.117
2017-05-04,0.0
2017-05-05,-0.1168
2017-05-08,0.4678
2017-05-09,-0.4657
2017-05-10,-0.1754
2017-05-11,1.6402999999999999
2017-05-12,0.4611
2017-05-15,0.5164
2017-05-16,0.742
2017-05-17,-0.2833
2017-05-18,0.5682
2017-05-19,-1.2993999999999999
2017-05-22,1.7172
2017-05-23,2.5886
2017-05-24,-0.4388
2017-05-25,-0.7713
2017-05-26,2.3876
2017-05-30,0.0542
2017-05-31,-2.5474
2017-06-01,-0.0556
2017-06-02,1.6694
2017-06-05,0.4379
2017-06-06,0.218
2017-06-07,0.1088
2017-06-08,0.5975
2017-06-09,-0.108
2017-06-12,-0.9189
2017-06-13,1.1457
2017-06-14,1.4024
2017-06-15,-0.2128
2017-06-16,-6.4499
2017-06-19,5.0712
2017-06-20,0.2711
2017-06-21,-1.4062000000000001
2017-06-22,0.6034
2017-06-23,1.036
2017-06-26,0.9714
2017-06-27,-1.3362
2017-06-28,-0.2167
2017-06-29,0.1629
2017-06-30,-3.8482
2017-07-03,0.7328
2017-07-05,-0.7275
2017-07-06,-0.7328
2017-07-07,3.0664
2017-07-10,-0.4959
2017-07-11,-2.7132
2017-07-12,-0.1138
2017-07-13,0.6268
2017-07-14,-1.4156
2017-07-17,3.274
2017-07-18,1.4461
2017-07-19,1.1513
2017-07-20,0.0
2017-07-21,-1.626
2017-07-24,0.0551
2017-07-25,1.8721999999999999
2017-07-26,-0.6486
2017-07-27,2.2307
2017-07-28,-4.3108
2017-07-31,-2.1135
2017-08-01,-2.1023
2017-08-02,0.4643
2017-08-03,1.0976
2017-08-04,1.6571
2017-08-07,-4.3845
2017-08-08,-0.8818
2017-08-09,-3.4401
2017-08-10,-0.2457
2017-08-11,1.5394
2017-08-14,1.9405999999999999
2017-08-15,1.1303
2017-08-16,0.8824
2017-08-17,-0.6414
2017-08-18,-0.1761
2017-08-21,0.2352
2017-08-22,-0.176
2017-08-23,-0.2938
2017-08-24,0.2946
2017-08-25,0.0
2017-08-28,0.2938
2017-08-29,0.4687
2017-08-30,0.6414
2017-08-31,0.4635
2017-09-01,-0.519
2017-09-05,0.5217
2017-09-06,0.5767
2017-09-07,-1.2041
2017-09-08,2.3215
2017-09-11,1.5882
2017-09-12,0.5025
2017-09-13,1.8889
2017-09-14,-2.4537
2017-09-15,-3.9687
2017-09-18,1.1641
2017-09-19,0.6329
2017-09-20,1.1435
2017-09-21,2.035
2017-09-22,-0.277
2017-09-25,2.6667
2017-09-26,-0.8117
2017-09-27,0.8729
2017-09-28,3.1368
2017-09-29,2.6744
2017-10-02,3.0133
2017-10-03,2.2806
2017-10-04,-5.4775
2017-10-05,2.5641
2017-10-06,0.5
2017-10-09,1.6418
2017-10-10,1.1258
2017-10-11,-3.9206
2017-10-12,-3.8791
2017-10-13,1.782
2017-10-16,6.7456
2017-10-17,2.4602
2017-10-18,-0.0942
2017-10-19,-0.1414
2017-10-20,-0.9438
2017-10-23,1.0958
2017-10-24,-0.5655
2017-10-25,-1.5166
2017-10-26,1.8768
2017-10-27,-1.1337
2017-10-30,-2.1978
2017-10-31,-1.3679000000000001
2017-11-01,-3.6157
2017-11-02,0.1542
2017-11-03,0.8209
2017-11-06,1.6284999999999998
2017-11-07,-3.0546
2017-11-08,-1.9628
2017-11-09,2.4763
2017-11-10,-0.6684
2017-11-13,0.5176
2017-11-14,3.7075
2017-11-15,-1.0427
2017-11-16,1.8063
2017-11-17,0.1971
2017-11-20,2.607
2017-11-21,-0.3356
2017-11-22,1.2025000000000001
2017-11-24,-0.5703
2017-11-27,-0.2868
2017-11-28,1.0547
2017-11-29,1.9924
2017-11-30,2.0465
2017-12-01,-2.4613
2017-12-04,-0.2336
2017-12-05,-0.8899
2017-12-06,0.7561
2017-12-07,1.6886
2017-12-08,-1.7066
2017-12-11,0.7977
2017-12-12,-0.9777
2017-12-13,1.2224
2017-12-14,-1.8578999999999999
2017-12-15,1.9404
2017-12-18,1.7642
2017-12-19,-0.4106
2017-12-20,-0.0458
2017-12-21,-0.55
2017-12-22,0.2304
2017-12-26,0.046
2017-12-27,-0.5515
2017-12-28,-1.3862999999999999
2017-12-29,-2.6710000000000003
2018-01-02,-1.9259
2018-01-03,0.7855
2018-01-04,-0.1948
2018-01-05,1.0737
2018-01-08,-0.1931
2018-01-09,0.0968
2018-01-10,1.9333
2018-01-11,1.5647
2018-01-12,0.0934
2018-01-16,-0.6063
2018-01-17,1.5016
2018-01-18,-0.1849
2018-01-19,0.6948
2018-01-22,-0.598
2018-01-23,-2.2675
2018-01-24,-0.8996
2018-01-25,-6.8801
2018-01-26,1.4879
2018-01-29,-0.4044
2018-01-30,-0.8122
2018-01-31,0.1024
2018-02-01,-1.5849
2018-02-02,-1.5065
2018-02-05,-4.4304
2018-02-06,-1.3797
2018-02-07,1.6787999999999998
2018-02-08,-2.9718999999999998
2018-02-09,1.5314999999999999
2018-02-12,0.6704
2018-02-13,-1.1099
2018-02-14,0.6734
2018-02-15,1.3378
2018-02-16,1.9802
2018-02-20,-2.5351
2018-02-21,1.0515
2018-02-22,0.931
2018-02-23,1.5735000000000001
2018-02-26,4.9679
2018-02-27,-1.3232
2018-02-28,-1.9082
2018-03-01,-5.7834
2018-03-02,0.8371
2018-03-05,3.4311
2018-03-06,1.7657
2018-03-07,0.8412
2018-03-08,0.1043
2018-03-09,2.0833
2018-03-12,-0.051
2018-03-13,-0.2552
2018-03-14,0.3582
2018-03-15,-0.5099
2018-03-16,-0.6151
2018-03-19,0.722
2018-03-20,1.7921
2018-03-21,-0.503
2018-03-22,-5.7128
2018-03-23,-3.1099
2018-03-26,3.1544
2018-03-27,-3.4871
2018-03-28,4.6693
2018-03-29,0.0
2018-04-02,-4.6734
2018-04-03,1.2256
2018-04-04,2.3665
2018-04-05,0.0538
2018-04-06,-3.6002
2018-04-09,0.5574
2018-04-10,0.2217
2018-04-11,-0.4425
2018-04-12,-2.1667
2018-04-13,-0.4543
2018-04-16,0.4564
2018-04-17,5.5649999999999995
2018-04-18,-1.0758
2018-04-19,2.7732
2018-04-20,1.8519
2018-04-23,-0.3117
2018-04-24,0.5732
2018-04-25,-0.5699
2018-04-26,-0.469
2018-04-27,-2.5654
2018-04-30,2.5793
2018-05-01,-0.681
2018-05-02,2.1097
2018-05-03,0.0
2018-05-04,2.1178
2018-05-07,1.0622
2018-05-08,-1.4515
2018-05-09,-0.3047
2018-05-10,0.3057
2018-05-11,-0.965
2018-05-14,-0.9231
2018-05-15,-0.9317
2018-05-16,1.7764
2018-05-17,1.4374
2018-05-18,1.0121
2018-05-21,0.7014
2018-05-22,-0.8458
2018-05-23,0.853
2018-05-24,0.7463
2018-05-25,3.0617
2018-05-29,-3.7853
2018-05-30,1.4442
2018-05-31,-0.5891
2018-06-01,2.0247
2018-06-04,-2.8074
2018-06-05,-0.5976
2018-06-06,1.1522999999999999
2018-06-07,0.2972
2018-06-08,-0.9877
2018-06-11,0.1995
2018-06-12,-1.0453
2018-06-13,-0.3521
2018-06-14,-0.101
2018-06-15,-1.8191000000000002
2018-06-18,-0.3088
2018-06-19,-0.9293
2018-06-20,-0.6774
2018-06-21,-0.5247
2018-06-22,3.2173
2018-06-25,-2.2483
2018-06-26,0.0
2018-06-27,-1.5159
2018-06-28,-0.7962
2018-06-29,-0.8561
2018-07-02,1.673
2018-07-03,0.7962
2018-07-05,1.2112
2018-07-06,-0.1561
2018-07-09,1.1985000000000001
2018-07-10,0.9269
2018-07-11,1.0714
2018-07-12,-1.9687000000000001
2018-07-13,0.0515
2018-07-16,-1.1837
2018-07-17,2.1354
2018-07-18,-0.8669
2018-07-19,-0.1543
2018-07-20,0.5152
2018-07-23,0.1025
2018-07-24,-2.4577999999999998
2018-07-25,-1.1024
2018-07-26,2.1231
2018-07-27,-3.5863
2018-07-30,-1.6712
2018-07-31,-1.6484
2018-08-01,0.3911
2018-08-02,0.5008
2018-08-03,-0.1107
2018-08-06,-0.2217
2018-08-07,0.2222
2018-08-08,0.5543
2018-08-09,-0.7166
2018-08-10,-0.7218
2018-08-13,0.0559
2018-08-14,0.2236
2018-08-15,-2.0078
2018-08-16,0.9676
2018-08-17,-0.451
2018-08-20,0.906
2018-08-21,0.2245
2018-08-22,0.056
2018-08-23,-0.6156
2018-08-24,-0.4505
2018-08-27,-1.2443
2018-08-28,-0.63
2018-08-29,0.5187
2018-08-30,-0.2294
2018-08-31,0.4023
2018-09-04,0.0572
2018-09-05,-0.5149
2018-09-06,-0.23
2018-09-07,-0.2882
2018-09-10,-2.0809
2018-09-11,0.3542
2018-09-12,-0.8824
2018-09-13,0.1187
2018-09-14,0.652
2018-09-17,-1.7079
2018-09-18,-0.5392
2018-09-19,0.7831
2018-09-20,1.853
2018-09-21,3.9318999999999997
2018-09-24,-1.8634
2018-09-25,-0.1726
2018-09-26,-1.1527
2018-09-27,-2.3324
2018-09-28,-0.2985
2018-10-01,-1.4371
2018-10-02,0.3038
2018-10-03,4.9061
2018-10-04,-2.3095
2018-10-05,-1.2411
2018-10-08,-0.1795
2018-10-09,-0.1799
2018-10-10,-0.9009
2018-10-11,-1.5152
2018-10-12,-4.0
2018-10-15,-1.6667
2018-10-16,-0.8475
2018-10-17,2.5641
2018-10-18,-0.8333
2018-10-19,-1.4867
2018-10-22,-1.1155
2018-10-23,-0.4645
2018-10-24,-6.7333
2018-10-25,2.0014
2018-10-26,0.9811
2018-10-29,2.7065
2018-10-30,-0.2027
2018-10-31,0.3394
2018-11-01,0.8119
2018-11-02,0.1342
2018-11-05,0.6702
2018-11-06,0.9321
2018-11-07,-0.7256
2018-11-08,0.7973
2018-11-09,2.1753
2018-11-12,3.4194
2018-11-13,1.3724
2018-11-14,-5.7846
2018-11-15,1.0451
2018-11-16,-0.1293
2018-11-19,-0.1942
2018-11-20,-0.7134
2018-11-21,0.9144
2018-11-23,0.8414
2018-11-26,0.7702
2018-11-27,-0.4459
2018-11-28,3.199
2018-11-29,1.0539
2018-11-30,0.4908
2018-12-03,-1.221
2018-12-04,-1.8540999999999999
2018-12-06,-1.4484
2018-12-07,-0.4473
2018-12-10,3.1451000000000002
2018-12-11,-3.2358000000000002
2018-12-12,0.0
2018-12-13,-0.2572
2018-12-14,-1.0961
2018-12-17,-1.9557
2018-12-18,-1.9282
2018-12-19,-3.1864
2018-12-20,-2.0308
2018-12-21,1.0007
2018-12-24,-4.3171
2018-12-26,8.5059
2018-12-27,0.818
2018-12-28,-1.4875
2018-12-31,1.0981
2019-01-02,1.833
2019-01-03,-0.4667
2019-01-04,0.4689
2019-01-07,0.0
2019-01-08,1.3333
2019-01-09,-0.5263
2019-01-10,-0.3307
2019-01-11,-1.5262
2019-01-14,1.4151
2019-01-15,-1.1296
2019-01-16,0.672
2019-01-17,0.267
2019-01-18,0.1332
2019-01-22,0.0
2019-01-23,0.266
2019-01-24,-0.0663
2019-01-25,3.1188
2019-01-28,2.4453
2019-01-29,0.5025
2019-01-30,0.0
2019-01-31,-0.3125
2019-02-01,0.3135
2019-02-04,1.75
2019-02-05,1.3547
2019-02-06,0.1823
2019-02-07,-0.3032
2019-02-08,-0.9124
2019-02-11,-0.8594
2019-02-12,0.743
2019-02-13,1.4136
2019-02-14,-0.4242
2019-02-15,-2.678
2019-02-19,3.7523
2019-02-20,1.1453
2019-02-21,0.8343
2019-02-22,0.1182
2019-02-25,0.059
2019-02-26,-1.6519
2019-02-27,0.8998
2019-02-28,-0.3567
2019-03-01,0.0
2019-03-04,-0.179
2019-03-05,-1.315
2019-03-06,-1.3325
2019-03-07,-1.1663999999999999
2019-03-08,-0.4348
2019-03-11,-1.1229
2019-03-12,0.5678
2019-03-13,-0.3764
2019-03-14,0.3778
2019-03-15,-2.5721
2019-03-18,2.6401
2019-03-19,-0.6274
2019-03-20,-3.9773
2019-03-21,-1.1834
2019-03-22,-5.0566
2019-03-25,-0.4905
2019-03-26,2.3944
2019-03-27,1.3755
2019-03-28,0.0
2019-03-29,-2.0353
2019-04-01,8.7258
2019-04-02,0.8917
2019-04-03,-1.7677
2019-04-04,0.1928
2019-04-05,2.1809
2019-04-08,0.1255
2019-04-09,-2.4451
2019-04-10,-0.2571
2019-04-11,0.7088
2019-04-12,1.2156
2019-04-15,-1.201
2019-04-16,1.4075
2019-04-17,-0.4416
2019-04-18,-1.3308
2019-04-22,-1.4772
2019-04-23,1.5645
2019-04-24,0.3209
2019-04-25,-1.2156
2019-04-26,-0.9715
2019-04-29,2.4853
2019-04-30,-1.1487
2019-05-01,-0.9038
2019-05-02,-1.2378
2019-05-03,1.3852
2019-05-06,0.2602
2019-05-07,-2.0117
2019-05-08,-0.596
2019-05-09,-0.0666
2019-05-10,1.7391
2019-05-13,-2.8928000000000003
2019-05-14,2.0987999999999998
2019-05-15,-1.4588999999999999
2019-05-16,1.0094
2019-05-17,-1.3991
2019-05-20,1.9595
2019-05-21,0.1988
2019-05-22,-1.7196
2019-05-23,-1.6824
2019-05-24,1.3005
2019-05-28,-1.7568000000000001
2019-05-29,2.8198
2019-05-30,0.2676
2019-05-31,-1.0674
2019-06-03,0.7417
2019-06-04,1.6064
2019-06-05,-3.5573
2019-06-06,0.0683
2019-06-07,2.3208
2019-06-10,1.6678
2019-06-11,2.9528
2019-06-12,1.4659
2019-06-13,0.2513
2019-06-14,0.0627
2019-06-17,-0.8766
2019-06-18,0.5685
2019-06-19,0.3141
2019-06-20,0.1879
2019-06-21,-0.4375
2019-06-24,-6.0891
2019-06-25,0.7353
2019-06-26,-3.7823
2019-06-27,2.4138
2019-06-28,2.0202
2019-07-01,-0.198
2019-07-02,-1.1905000000000001
2019-07-03,1.071
2019-07-05,0.9934
2019-07-08,-1.6393
2019-07-09,0.8
2019-07-10,-0.3968
2019-07-11,0.7968
2019-07-12,0.0
2019-07-15,-0.9881
2019-07-16,0.2661
2019-07-17,-1.3935
2019-07-18,-0.1346
2019-07-19,0.6065
2019-07-22,-1.2056
2019-07-23,-0.0678
2019-07-24,2.4423
2019-07-25,0.8609
2019-07-26,4.0053
2019-07-29,0.8207
2019-07-30,0.6262
2019-07-31,0.809
2019-08-01,-1.4198
2019-08-02,-1.4402
2019-08-05,-3.6849
2019-08-06,-1.0554
2019-08-07,1.2667
2019-08-08,1.6458
2019-08-09,0.0
2019-08-12,-0.5848
2019-08-13,1.2418
2019-08-14,-2.8405
2019-08-15,0.0664
2019-08-16,1.328
2019-08-19,1.0485
2019-08-20,-0.9079
2019-08-21,1.9634
2019-08-22,-0.5777
2019-08-23,-2.5178000000000003
2019-08-26,2.3179
2019-08-27,-1.9417
2019-08-28,1.0561
2019-08-29,1.7635999999999998
2019-08-30,-0.7702
2019-09-03,-1.4877
2019-09-04,-0.9192
2019-09-05,2.1206
2019-09-06,0.1298
2019-09-09,1.1017
2019-09-10,2.1795
2019-09-11,-3.2622
2019-09-12,2.1401
2019-09-13,0.9524
2019-09-16,3.3333
2019-09-17,2.6172
2019-09-18,-0.6524
2019-09-19,0.3582
2019-09-20,0.0595
2019-09-23,0.8918
2019-09-24,-2.5928
2019-09-25,2.3593
2019-09-26,-2.0686
2019-09-27,0.5432
2019-09-30,-0.4802
2019-10-01,-1.8697
2019-10-02,-0.1844
2019-10-03,0.3695
2019-10-04,1.1043
2019-10-07,-0.4248
2019-10-08,-0.9141
2019-10-09,-0.9225
2019-10-10,-0.3724
2019-10-11,0.4361
2019-10-14,0.4342
2019-10-15,0.1853
2019-10-16,-0.5549
2019-10-17,-1.7359
2019-10-18,0.2524
2019-10-21,3.3354
2019-10-22,-0.0609
2019-10-23,-0.2438
2019-10-24,0.3054
2019-10-25,2.0705999999999998
2019-10-28,1.2530000000000001
2019-10-29,1.0018
2019-10-30,-0.7876
2019-10-31,-0.5587
2019-11-01,0.414
2019-11-04,0.4122
2019-11-05,0.2346
2019-11-06,-0.1755
2019-11-07,-0.1758
2019-11-08,-0.53
2019-11-11,-0.1184
2019-11-12,0.2371
2019-11-13,-0.8279
2019-11-14,-0.6559
2019-11-15,0.9004
2019-11-18,0.9518
2019-11-19,0.1768
2019-11-20,-0.5882
2019-11-21,-0.1775
2019-11-22,0.4149
2019-11-25,0.3542
2019-11-26,-0.4706
2019-11-27,0.1773
2019-11-29,-0.885
2019-12-02,-0.8929
2019-12-03,-2.042
2019-12-04,0.8584
2019-12-05,0.1824
2019-12-06,2.4879
2019-12-09,-0.296
2019-12-10,0.0594
2019-12-11,0.6528
2019-12-12,1.0613
2019-12-13,-0.4667
2019-12-16,1.9343
2019-12-17,-0.46
2019-12-18,-0.8666
2019-12-19,-0.1166
2019-12-20,-0.6418
2019-12-23,-2.1726
2019-12-24,0.12
2019-12-26,0.2398
2019-12-27,-0.5981
2019-12-30,0.361
2019-12-31,-0.1799
2020-01-02,-0.0601
2020-01-03,-1.1418
2020-01-06,-0.1824
2020-01-07,-0.5481
2020-01-08,0.1225
2020-01-09,-0.9786
2020-01-10,-0.1853
2020-01-13,0.8045
2020-01-14,-0.7366
2020-01-15,-0.1237
2020-01-16,1.4241
2020-01-17,-0.7326
2020-01-21,0.0
2020-01-22,-0.6765
2020-01-23,0.4954
2020-01-24,-5.6068999999999996
2020-01-27,0.1305
2020-01-28,-0.9778
2020-01-29,-1.0533
2020-01-30,0.7319
2020-01-31,-1.1229
2020-02-03,1.2024
2020-02-04,0.132
2020-02-05,2.439
2020-02-06,-0.4505
2020-02-07,-0.8431
2020-02-10,0.7194
2020-02-11,-0.5844
2020-02-12,0.1306
2020-02-13,0.7175
2020-02-14,-1.4249
2020-02-18,-0.8541
2020-02-19,1.2591
2020-02-20,0.1963
2020-02-21,0.2613
2020-02-24,-1.8893
2020-02-25,0.3984
2020-02-26,0.0
2020-02-27,-6.746
2020-02-28,-4.6809
2020-03-02,2.1577
2020-03-03,-4.5157
2020-03-04,3.8902
2020-03-05,-2.3495
2020-03-06,-0.9774
2020-03-09,-12.0729
2020-03-10,0.7772
2020-03-11,-2.1422
2020-03-12,-10.5954
2020-03-13,7.3457
2020-03-16,-12.135
2020-03-17,6.8536
2020-03-18,-27.3081
2020-03-19,17.246
2020-03-20,-5.1311
2020-03-23,6.0096
2020-03-24,6.2358
2020-03-25,-3.9488
2020-03-26,5.1111
2020-03-27,-4.8626000000000005
2020-03-30,5.5556
2020-03-31,4.1053
2020-04-01,-6.3701
2020-04-02,-0.108
2020-04-03,-3.2432
2020-04-06,3.1285
2020-04-07,3.5753
2020-04-08,3.9749
2020-04-09,10.8652
2020-04-13,-9.0744
2020-04-14,0.1996
2020-04-15,-5.3785
2020-04-16,-4.4211
2020-04-17,5.0661
2020-04-20,-2.0964
2020-04-21,0.8565
2020-04-22,0.1062
2020-04-23,-0.5302
2020-04-24,2.0256
2020-04-27,4.7022
2020-04-28,5.9879999999999995
2020-04-29,10.8286
2020-04-30,-3.0586
2020-05-01,-3.681
2020-05-04,-1.7288000000000001
2020-05-05,-2.5926
2020-05-06,-2.7567
2020-05-07,0.0978
2020-05-08,6.4453
2020-05-11,-2.844
2020-05-12,-3.3994
2020-05-13,-2.4438
2020-05-14,-4.1082
2020-05-15,4.5168
2020-05-18,11.4573
2020-05-19,-2.7953
2020-05-20,3.3395
2020-05-21,-0.0898
2020-05-22,-0.5391
2020-05-26,5.5104
2020-05-27,4.2808
2020-05-28,-3.1199
2020-05-29,-2.3729
2020-06-01,-1.8229
2020-06-02,2.3872999999999998
2020-06-03,3.6269
2020-06-04,0.1667
2020-06-05,3.7438000000000002
2020-06-08,2.8869
2020-06-09,-3.3515
2020-06-10,-3.1452
2020-06-11,-8.1599
2020-06-12,3.9891
2020-06-15,1.4821
2020-06-16,3.5223
2020-06-17,-4.1494
2020-06-18,-0.6926
2020-06-19,0.2616
2020-06-22,0.0
2020-06-23,-0.4348
2020-06-24,-3.4061
2020-06-25,4.0687
2020-06-26,-3.9965
2020-06-29,3.3484
2020-06-30,5.0788
2020-07-01,-5.8333
2020-07-02,0.0
2020-07-06,0.6195
2020-07-07,-3.606
2020-07-08,1.7336
2020-07-09,-5.6502
2020-07-10,5.038
2020-07-13,-0.181
2020-07-14,0.0907
2020-07-15,5.9783
2020-07-16,-1.7094
2020-07-17,-3.3043
2020-07-20,-1.8885
2020-07-21,1.5582
2020-07-22,-1.8051
2020-07-23,0.1838
2020-07-24,1.8349
2020-07-27,-0.8108
2020-07-28,-5.5404
2020-07-29,2.9808
2020-07-30,-4.3884
2020-07-31,-0.8789
