ticker,CCXI US Equity
2012-06-29,9.2498
2012-07-02,8.2667
2012-07-03,4.1256
2012-07-05,-2.8386
2012-07-06,-0.426
2012-07-09,-3.3007
2012-07-10,-5.0569
2012-07-11,-3.2622999999999998
2012-07-12,-0.0688
2012-07-13,0.551
2012-07-16,0.5479
2012-07-17,2.1798
2012-07-18,0.0
2012-07-19,-3.1333
2012-07-20,5.5747
2012-07-23,-4.824
2012-07-24,-1.9863
2012-07-25,3.0748
2012-07-26,0.7458
2012-07-27,-1.4805
2012-07-30,2.9372
2012-07-31,-3.8487
2012-08-01,-3.3816
2012-08-02,-9.5
2012-08-03,-0.7103
2012-08-06,15.5803
2012-08-07,-3.8514
2012-08-08,-2.1459
2012-08-09,-9.8684
2012-08-10,-10.6245
2012-08-13,-0.0907
2012-08-14,-4.6322
2012-08-15,-1.9048
2012-08-16,-3.2039
2012-08-17,3.1093
2012-08-20,6.2257
2012-08-21,-0.1832
2012-08-22,-2.1101
2012-08-23,0.1874
2012-08-24,-2.4322
2012-08-27,-0.2876
2012-08-28,-0.3846
2012-08-29,0.3861
2012-08-30,-0.8654
2012-08-31,1.8429
2012-09-04,4.1905
2012-09-05,-2.6508000000000003
2012-09-06,3.2864
2012-09-07,5.4545
2012-09-10,2.4138
2012-09-11,-1.0101
2012-09-12,0.1701
2012-09-13,3.1409
2012-09-14,1.5638
2012-09-17,-5.4295
2012-09-18,0.8569
2012-09-19,-1.1045
2012-09-20,2.0619
2012-09-21,-0.2525
2012-09-24,0.5907
2012-09-25,-0.5034
2012-09-26,-0.5059
2012-09-27,-0.9322
2012-09-28,-0.5133
2012-10-01,2.3216
2012-10-02,-4.2017
2012-10-03,-0.7018
2012-10-04,1.7668
2012-10-05,-1.4757
2012-10-08,-2.6432
2012-10-09,-0.2715
2012-10-10,-0.8167
2012-10-11,-0.2745
2012-10-12,-0.9174
2012-10-15,-3.2407
2012-10-16,-1.9139
2012-10-17,0.6829
2012-10-18,6.2016
2012-10-19,0.365
2012-10-22,-1.6364
2012-10-23,1.2939
2012-10-24,1.9161000000000001
2012-10-25,1.0743
2012-10-26,-4.6058
2012-10-31,4.8282
2012-11-01,0.0886
2012-11-02,2.3009
2012-11-05,0.0865
2012-11-06,8.038
2012-11-07,-3.12
2012-11-08,1.4864
2012-11-09,0.0814
2012-11-12,0.813
2012-11-13,-0.7258
2012-11-14,3.1275
2012-11-15,-3.8992
2012-11-16,-1.9672
2012-11-19,-0.0836
2012-11-20,0.7531
2012-11-21,0.4983
2012-11-23,-0.6612
2012-11-26,0.2496
2012-11-27,-1.6598000000000002
2012-11-28,0.0844
2012-11-29,1.0118
2012-11-30,-1.0851
2012-12-03,0.0
2012-12-04,1.0127
2012-12-05,-0.8354
2012-12-06,0.7582
2012-12-07,-1.8395000000000001
2012-12-10,-6.644
2012-12-11,0.365
2012-12-12,-2.1818
2012-12-13,0.5576
2012-12-14,0.1848
2012-12-17,2.214
2012-12-18,1.083
2012-12-19,-1.9643000000000002
2012-12-20,-0.3643
2012-12-21,-1.0969
2012-12-24,0.4621
2012-12-26,-0.184
2012-12-27,-2.5806
2012-12-28,-0.1892
2012-12-31,3.6967
2013-01-02,3.1079
2013-01-03,-0.9752
2013-01-04,-0.2686
2013-01-07,1.526
2013-01-08,-3.0946
2013-01-09,2.1898
2013-01-10,0.4464
2013-01-11,-0.6222
2013-01-14,-0.3578
2013-01-15,0.6284
2013-01-16,-0.0892
2013-01-17,0.0
2013-01-18,0.1786
2013-01-22,0.8913
2013-01-23,-0.6184
2013-01-24,0.9778
2013-01-25,-0.2641
2013-01-28,1.0591
2013-01-29,-0.1747
2013-01-30,-1.4873
2013-01-31,3.1972
2013-02-01,0.6885
2013-02-04,-1.6239
2013-02-05,-1.3032
2013-02-06,0.7042
2013-02-07,-1.486
2013-02-08,0.976
2013-02-11,0.1757
2013-02-12,1.6667
2013-02-13,-1.7256
2013-02-14,0.9658
2013-02-15,1.7391
2013-02-19,2.1368
2013-02-20,-1.0879
2013-02-21,0.5922
2013-02-22,2.2708
2013-02-25,1.3158
2013-02-26,1.1364
2013-02-27,2.0064
2013-02-28,6.1369
2013-03-01,3.3358
2013-03-04,0.2869
2013-03-05,0.1431
2013-03-06,-0.4286
2013-03-07,0.0
2013-03-08,0.4304
2013-03-11,0.2857
2013-03-12,-0.4986
2013-03-13,0.2147
2013-03-14,-0.3571
2013-03-15,0.3584
2013-03-18,-2.7143
2013-03-19,0.4405
2013-03-20,1.9005999999999998
2013-03-21,-1.076
2013-03-22,1.0152
2013-03-25,-1.1486
2013-03-26,0.7262
2013-03-27,-0.5047
2013-03-28,0.1449
2013-04-01,1.2301
2013-04-02,-1.4296
2013-04-03,-2.4656000000000002
2013-04-04,1.7844
2013-04-05,0.2922
2013-04-08,-0.1092
2013-04-09,0.6198
2013-04-10,0.942
2013-04-11,1.4358
2013-04-12,-1.557
2013-04-15,-2.3724
2013-04-16,-9.7202
2013-04-17,-1.7945
2013-04-18,-6.0631
2013-04-19,3.0946
2013-04-22,5.9177
2013-04-23,4.4534
2013-04-24,0.155
2013-04-25,1.0062
2013-04-26,-2.5286999999999997
2013-04-29,-1.2579
2013-04-30,-1.035
2013-05-01,-7.5623000000000005
2013-05-02,2.1758
2013-05-03,1.1925
2013-05-06,1.3468
2013-05-07,0.5814
2013-05-08,0.0826
2013-05-09,-0.165
2013-05-10,0.9091
2013-05-13,8.5995
2013-05-14,11.1614
2013-05-15,-4.4776
2013-05-16,-2.2016999999999998
2013-05-17,-1.1619
2013-05-20,-0.0735
2013-05-21,-1.8382
2013-05-22,1.2734
2013-05-23,3.1065
2013-05-24,-0.1435
2013-05-28,0.9339
2013-05-29,0.7829
2013-05-30,0.2825
2013-05-31,-4.8591999999999995
2013-06-03,-5.4774
2013-06-04,-5.4033
2013-06-05,-1.8212000000000002
2013-06-06,1.1804000000000001
2013-06-07,3.8333
2013-06-10,-5.618
2013-06-11,-2.3810000000000002
2013-06-12,-1.3066
2013-06-13,3.0891
2013-06-14,-0.4281
2013-06-17,8.3405
2013-06-18,-0.1587
2013-06-19,0.5564
2013-06-20,-1.4229
2013-06-21,4.571
2013-06-24,5.9049
2013-06-25,0.8689
2013-06-26,-0.0718
2013-06-27,0.0718
2013-06-28,1.5074999999999998
2013-07-01,1.1315
2013-07-02,-2.8670999999999998
2013-07-03,-3.2397
2013-07-05,-0.8929
2013-07-08,2.2523
2013-07-09,4.1116
2013-07-10,-0.6347
2013-07-11,-0.9936
2013-07-12,1.362
2013-07-15,2.2631
2013-07-16,0.8299
2013-07-17,-0.4801
2013-07-18,0.0
2013-07-19,-1.1027
2013-07-22,0.5575
2013-07-23,-1.0395
2013-07-24,-2.0308
2013-07-25,0.5718
2013-07-26,-0.2843
2013-07-29,-2.4947
2013-07-30,2.193
2013-07-31,0.0
2013-08-01,0.1431
2013-08-02,-2.5
2013-08-05,-1.3187
2013-08-06,-1.0393
2013-08-07,-1.5004
2013-08-08,-2.1325
2013-08-09,-0.3891
2013-08-12,-1.0937999999999999
2013-08-13,2.2117
2013-08-14,4.3277
2013-08-15,-6.0741
2013-08-16,-5.1262
2013-08-19,-4.1563
2013-08-20,-0.5204
2013-08-21,-0.6975
2013-08-22,2.6339
2013-08-23,-28.8281
2013-08-26,-2.6442
2013-08-27,-4.321
2013-08-28,5.5484
2013-08-29,3.912
2013-08-30,-4.7059
2013-09-03,1.8519
2013-09-04,0.2424
2013-09-05,0.4837
2013-09-06,-0.6017
2013-09-09,0.0
2013-09-10,-24.3341
2013-09-11,-2.7199999999999998
2013-09-12,-0.2961
2013-09-13,2.1115
2013-09-16,-3.231
2013-09-17,7.1786
2013-09-18,-5.296
2013-09-19,-0.8224
2013-09-20,-2.3217
2013-09-23,-1.528
2013-09-24,-0.3448
2013-09-25,-4.6713000000000005
2013-09-26,0.363
2013-09-27,2.5316
2013-09-30,-1.94
2013-10-01,-1.6187
2013-10-02,1.8282
2013-10-03,-1.7953000000000001
2013-10-04,-1.0969
2013-10-07,-2.5878
2013-10-08,2.4668
2013-10-09,-2.2222
2013-10-10,-2.4621
2013-10-11,0.9709
2013-10-14,0.7692
2013-10-15,-0.9542
2013-10-16,-0.7707
2013-10-17,4.8544
2013-10-18,-1.1111
2013-10-21,-1.1236
2013-10-22,-0.7576
2013-10-23,-0.7634
2013-10-24,-0.9615
2013-10-25,-1.9417
2013-10-28,0.9901
2013-10-29,0.1961
2013-10-30,-1.5655999999999999
2013-10-31,-1.0139
2013-11-01,-0.3816
2013-11-04,0.6048
2013-11-05,0.0
2013-11-06,-5.6112
2013-11-07,-0.8493
2013-11-08,3.8544
2013-11-11,-2.8866
2013-11-12,-0.2123
2013-11-13,-0.4255
2013-11-14,5.7692
2013-11-15,-3.2323
2013-11-18,1.4614
2013-11-19,-2.0576
2013-11-20,0.8403
2013-11-21,4.375
2013-11-22,0.0
2013-11-25,-0.5988
2013-11-26,0.2008
2013-11-27,3.2064
2013-11-29,0.3883
2013-12-02,-2.9013999999999998
2013-12-03,0.0
2013-12-04,2.7888
2013-12-05,-2.3256
2013-12-06,2.1825
2013-12-09,-0.5825
2013-12-10,-0.7813
2013-12-11,2.1654
2013-12-12,2.3121
2013-12-13,-0.9416
2013-12-16,4.943
2013-12-17,0.1812
2013-12-18,-2.3508
2013-12-19,-0.1852
2013-12-20,0.3711
2013-12-23,-0.3697
2013-12-24,0.7421
2013-12-26,0.1842
2013-12-27,-0.1838
2013-12-30,0.9208
2013-12-31,5.6569
2014-01-02,5.0086
2014-01-03,1.6447
2014-01-06,-1.9417
2014-01-07,0.6601
2014-01-08,-0.4098
2014-01-09,5.1852
2014-01-10,-2.0344
2014-01-13,-3.3546
2014-01-14,-2.314
2014-01-15,3.2149
2014-01-16,6.2295
2014-01-17,10.1852
2014-01-21,4.2017
2014-01-22,1.3441
2014-01-23,2.122
2014-01-24,-8.8312
2014-01-27,-3.2763999999999998
2014-01-28,-0.2946
2014-01-29,-7.5332
2014-01-30,3.0351
2014-01-31,-3.7209
2014-02-03,0.6441
2014-02-04,1.6
2014-02-05,0.1575
2014-02-06,-0.1572
2014-02-07,2.8346
2014-02-10,7.9632
2014-02-11,0.4255
2014-02-12,-0.1412
2014-02-13,0.2829
2014-02-14,-0.4231
2014-02-18,0.7082
2014-02-19,-0.1406
2014-02-20,4.9296
2014-02-21,-1.2081
2014-02-24,1.6303999999999998
2014-02-25,4.4118
2014-02-26,-0.3841
2014-02-27,-0.5141
2014-02-28,-1.8088
2014-03-03,-3.2895
2014-03-04,1.9048
2014-03-05,-4.4059
2014-03-06,1.2570000000000001
2014-03-07,-1.7931
2014-03-10,0.2809
2014-03-11,0.1401
2014-03-12,-0.2797
2014-03-13,-3.0856
2014-03-14,3.1838
2014-03-17,2.6648
2014-03-18,9.8361
2014-03-19,2.2388
2014-03-20,-1.3382
2014-03-21,-5.672
2014-03-24,-3.6601
2014-03-25,-4.2062
2014-03-26,-4.3909
2014-03-27,-0.5926
2014-03-28,-2.5335
2014-03-31,1.3761
2014-04-01,3.6199
2014-04-02,-3.9301
2014-04-03,-2.4242
2014-04-04,-4.8137
2014-04-07,0.0
2014-04-08,2.6101
2014-04-09,7.7901
2014-04-10,-11.2094
2014-04-11,-7.9734
2014-04-14,-2.3466
2014-04-15,-2.9575
2014-04-16,0.9524
2014-04-17,0.9434
2014-04-21,2.4299
2014-04-22,9.1241
2014-04-23,-3.01
2014-04-24,-0.3448
2014-04-25,-4.8443000000000005
2014-04-28,-2.1818
2014-04-29,0.3717
2014-04-30,1.4815
2014-05-01,6.7518
2014-05-02,-2.735
2014-05-05,4.7452
2014-05-06,-3.3557
2014-05-07,0.5208
2014-05-08,-6.9085
2014-05-09,-5.1948
2014-05-12,6.0665
2014-05-13,-3.321
2014-05-14,-1.3359
2014-05-15,-2.7079
2014-05-16,-1.7893
2014-05-19,5.668
2014-05-20,-4.023
2014-05-21,-3.1936
2014-05-22,-0.8247
2014-05-23,0.8316
2014-05-27,3.7113
2014-05-28,5.3678
2014-05-29,0.9434
2014-05-30,0.5607
2014-06-02,-1.8587
2014-06-03,-1.7045
2014-06-04,1.1561
2014-06-05,3.2381
2014-06-06,2.0295
2014-06-09,6.6908
2014-06-10,0.0
2014-06-11,-0.8475
2014-06-12,-1.5385
2014-06-13,-2.9514
2014-06-16,8.229
2014-06-17,-1.8182
2014-06-18,1.5152
2014-06-19,0.0829
2014-06-20,-0.58
2014-06-23,-3.6667
2014-06-24,-2.5952
2014-06-25,-0.7105
2014-06-26,-2.3256
2014-06-27,0.5495
2014-06-30,6.5574
2014-07-01,3.0769
2014-07-02,-0.6633
2014-07-03,0.8347
2014-07-07,-4.6358
2014-07-08,-2.6042
2014-07-09,0.8913
2014-07-10,-1.0601
2014-07-11,1.7856999999999998
2014-07-14,-1.4035
2014-07-15,-1.2456
2014-07-16,3.4234
2014-07-17,-3.1359
2014-07-18,1.4388
2014-07-21,-0.3546
2014-07-22,2.3132
2014-07-23,0.3478
2014-07-24,-4.3328
2014-07-25,2.1739
2014-07-28,-2.6596
2014-07-29,3.4608
2014-07-30,0.3521
2014-07-31,-3.5088
2014-08-01,2.1818
2014-08-04,-3.5587
2014-08-05,1.6604999999999999
2014-08-06,0.9074
2014-08-07,-5.036
2014-08-08,-1.5152
2014-08-11,0.5769
2014-08-12,-4.7801
2014-08-13,3.012
2014-08-14,0.3899
2014-08-15,-1.165
2014-08-18,2.3576
2014-08-19,-1.3436
2014-08-20,-2.5292
2014-08-21,-0.3992
2014-08-22,-0.8016
2014-08-25,1.0101
2014-08-26,2.0
2014-08-27,0.0
2014-08-28,-1.3725
2014-08-29,1.5905
2014-09-02,1.9569
2014-09-03,-2.3033
2014-09-04,-0.3929
2014-09-05,-0.1972
2014-09-08,2.1739
2014-09-09,-1.7408000000000001
2014-09-10,2.3622
2014-09-11,0.7692
2014-09-12,-3.626
2014-09-15,-1.3860999999999999
2014-09-16,2.008
2014-09-17,2.1654
2014-09-18,-2.3121
2014-09-19,-3.9448
2014-09-22,-2.2587
2014-09-23,-0.2101
2014-09-24,3.1579
2014-09-25,-4.6939
2014-09-26,3.4261
2014-09-29,-5.7971
2014-09-30,-1.0989
2014-10-01,-4.6667
2014-10-02,0.6993
2014-10-03,7.4074
2014-10-06,-1.5086
2014-10-07,-1.9694
2014-10-08,8.9286
2014-10-09,-6.5574
2014-10-10,-2.193
2014-10-13,-0.8969
2014-10-14,2.9412000000000003
2014-10-15,2.8571
2014-10-16,9.6154
2014-10-17,2.924
2014-10-20,1.1364
2014-10-21,4.1199
2014-10-22,2.3381
2014-10-23,4.5694
2014-10-24,-3.8655
2014-10-27,0.5245
2014-10-28,3.3043
2014-10-29,-1.1785
2014-10-30,1.5332
2014-10-31,-5.7047
2014-11-03,-0.3559
2014-11-04,-1.25
2014-11-05,0.0
2014-11-06,-12.4774
2014-11-07,-2.8926
2014-11-10,6.1702
2014-11-11,2.2044
2014-11-12,0.5882
2014-11-13,-1.7544
2014-11-14,-2.1825
2014-11-17,-4.0568
2014-11-18,-0.6342
2014-11-19,-0.8511
2014-11-20,4.2918
2014-11-21,-3.2922000000000002
2014-11-24,0.4255
2014-11-25,0.6356
2014-11-26,0.6316
2014-11-28,-3.5564999999999998
2014-12-01,-1.0846
2014-12-02,-1.9737
2014-12-03,-4.9216999999999995
2014-12-04,-2.5882
2014-12-05,5.5556
2014-12-08,0.9153
2014-12-09,6.3492
2014-12-10,-6.1834
2014-12-11,2.0455
2014-12-12,24.7216
2014-12-15,19.8214
2014-12-16,0.7452
2014-12-17,0.2959
2014-12-18,-1.0324
2014-12-19,7.3025
2014-12-22,-0.1389
2014-12-23,-7.0932
2014-12-24,-0.5988
2014-12-26,0.4518
2014-12-29,0.1499
2014-12-30,-0.7485
2014-12-31,3.0166
2015-01-02,-0.1464
2015-01-05,-0.1466
2015-01-06,-2.4963
2015-01-07,4.8193
2015-01-08,2.0115
2015-01-09,-0.8451
2015-01-12,-1.7045
2015-01-13,2.4566
2015-01-14,-2.8209
2015-01-15,1.7417
2015-01-16,4.8502
2015-01-20,6.2585
2015-01-21,-1.9205999999999999
2015-01-22,8.8773
2015-01-23,1.7986
2015-01-26,3.0624
2015-01-27,0.9143
2015-01-28,-0.6795
2015-01-29,0.5701
2015-01-30,-6.8027
2015-02-02,-3.0414
2015-02-03,-5.8971
2015-02-04,-0.8
2015-02-05,3.0914
2015-02-06,-2.3468
2015-02-09,0.6676
2015-02-10,1.5915
2015-02-11,-1.3054999999999999
2015-02-12,3.3069
2015-02-13,0.5122
2015-02-17,5.0955
2015-02-18,-0.1212
2015-02-19,1.5777
2015-02-20,-1.1947
2015-02-23,-0.9674
2015-02-24,-2.442
2015-02-25,2.7534
2015-02-26,0.609
2015-02-27,-1.4527999999999999
2015-03-02,-0.2457
2015-03-03,-3.4483
2015-03-04,2.1684
2015-03-05,-0.3745
2015-03-06,-3.0075
2015-03-09,0.7752
2015-03-10,3.5897
2015-03-11,-4.0842
2015-03-12,4.0
2015-03-13,10.2978
2015-03-16,-3.4871
2015-03-17,1.2821
2015-03-18,-3.7975
2015-03-19,0.1196
2015-03-20,-6.9295
2015-03-23,1.1553
2015-03-24,-2.665
2015-03-25,-7.6923
2015-03-26,-1.2711999999999999
2015-03-27,3.4335
2015-03-30,3.0429
2015-03-31,1.3423
2015-04-01,0.7947
2015-04-02,-0.9198
2015-04-06,-1.4588999999999999
2015-04-07,-2.0188
2015-04-08,5.3571
2015-04-09,0.6519
2015-04-10,2.5907
2015-04-13,1.2626
2015-04-14,-3.2419000000000002
2015-04-15,2.0619
2015-04-16,-0.6313
2015-04-17,-1.7789000000000001
2015-04-20,2.0699
2015-04-21,-0.1267
2015-04-22,-0.2538
2015-04-23,0.3817
2015-04-24,-3.4221
2015-04-27,-5.3806
2015-04-28,-0.8322
2015-04-29,-2.2378
2015-04-30,-4.2918
2015-05-01,6.1286
2015-05-04,2.1127
2015-05-05,-3.5862
2015-05-06,-4.4349
2015-05-07,4.7904
2015-05-08,3.0
2015-05-11,-0.1387
2015-05-12,-0.2778
2015-05-13,0.8357
2015-05-14,0.8287
2015-05-15,-1.2328999999999999
2015-05-18,8.7379
2015-05-19,-2.0408
2015-05-20,0.651
2015-05-21,-1.2937
2015-05-22,-1.8349
2015-05-26,-1.6021
2015-05-27,5.0204
2015-05-28,0.7752
2015-05-29,11.1538
2015-06-01,-1.2687
2015-06-02,1.8692
2015-06-03,2.5229
2015-06-04,-0.4474
2015-06-05,5.0562
2015-06-08,-1.6042999999999998
2015-06-09,-2.6087
2015-06-10,0.3348
2015-06-11,-0.6674
2015-06-12,-1.4558
2015-06-15,0.3409
2015-06-16,-1.4723
2015-06-17,-0.5747
2015-06-18,3.6994
2015-06-19,0.1115
2015-06-22,1.4477
2015-06-23,-3.1833
2015-06-24,-4.8753
2015-06-25,0.0
2015-06-26,-1.3111
2015-06-29,-5.6763
2015-06-30,5.3777
2015-07-01,-4.0097
2015-07-02,1.2658
2015-07-06,2.5
2015-07-07,-0.8537
2015-07-08,0.861
2015-07-09,2.561
2015-07-10,2.2592
2015-07-13,2.2093
2015-07-14,2.1615
2015-07-15,-1.4477
2015-07-16,1.4689
2015-07-17,0.3341
2015-07-20,-3.2186
2015-07-21,0.1147
2015-07-22,-0.3436
2015-07-23,-3.4483
2015-07-24,-1.5476
2015-07-27,0.2418
2015-07-28,3.9807
2015-07-29,-0.6961
2015-07-30,-0.2336
2015-07-31,-3.5129
2015-08-03,-2.4272
2015-08-04,-0.6219
2015-08-05,-0.1252
2015-08-06,-5.5138
2015-08-07,-11.4058
2015-08-10,-2.5449
2015-08-11,-2.6114
2015-08-12,3.3123
2015-08-13,-4.7328
2015-08-14,4.6474
2015-08-17,3.9816000000000003
2015-08-18,3.5346
2015-08-19,-1.8492
2015-08-20,-2.2464
2015-08-21,-1.2602
2015-08-24,-2.7027
2015-08-25,2.4691
2015-08-26,6.7771
2015-08-27,-2.8209
2015-08-28,-5.6604
2015-08-31,1.2308
2015-09-01,-5.9271
2015-09-02,6.462
2015-09-03,-6.3733
2015-09-04,0.3241
2015-09-08,3.5541
2015-09-09,-2.4961
2015-09-10,2.4
2015-09-11,0.0
2015-09-14,-2.1875
2015-09-15,0.1597
2015-09-16,-5.1037
2015-09-17,3.0252
2015-09-18,8.4829
2015-09-21,-6.3158
2015-09-22,0.0
2015-09-23,1.9262000000000001
2015-09-24,2.2047
2015-09-25,-7.0878
2015-09-28,-2.6534
2015-09-29,-0.8518
2015-09-30,3.9519
2015-10-01,1.4876
2015-10-02,5.0489
2015-10-05,5.8915
2015-10-06,-6.5154
2015-10-07,2.5842
2015-10-08,-1.8321
2015-10-09,0.311
2015-10-12,0.4651
2015-10-13,-3.7037
2015-10-14,-1.1218
2015-10-15,6.483
2015-10-16,-2.8919
2015-10-19,8.1505
2015-10-20,-0.5797
2015-10-21,0.1458
2015-10-22,-0.2911
2015-10-23,4.3796
2015-10-26,-0.6993
2015-10-27,0.2817
2015-10-28,1.264
2015-10-29,-3.7448
2015-10-30,0.7205
2015-11-02,-1.1445
2015-11-03,-0.4342
2015-11-04,-1.3081
2015-11-05,-1.4727999999999999
2015-11-06,1.1958
2015-11-09,-1.4771
2015-11-10,-1.6492
2015-11-11,-1.0671
2015-11-12,-2.1572
2015-11-13,5.1969
2015-11-16,-3.2934
2015-11-17,3.096
2015-11-18,2.5526
2015-11-19,-0.7321
2015-11-20,3.6873
2015-11-23,2.8449999999999998
2015-11-24,0.1383
2015-11-25,2.2099
2015-11-27,4.0541
2015-11-30,-1.9481000000000002
2015-12-01,1.3245
2015-12-02,-1.5686
2015-12-03,-5.5777
2015-12-04,0.9845
2015-12-07,-0.4178
2015-12-08,0.6993
2015-12-09,-0.8333
2015-12-10,3.7815
2015-12-11,-1.6194
2015-12-14,0.4115
2015-12-15,3.4153000000000002
2015-12-16,4.2272
2015-12-17,-1.1407
2015-12-18,-1.5385
2015-12-21,1.0417
2015-12-22,1.2887
2015-12-23,1.5267
2015-12-24,2.1303
2015-12-28,0.1227
2015-12-29,0.1225
2015-12-30,-0.9792
2015-12-31,0.1236
2016-01-04,-10.7407
2016-01-05,-5.8091
2016-01-06,-15.5653
2016-01-07,-10.4348
2016-01-08,-7.3786
2016-01-11,-4.8218
2016-01-12,2.4229
2016-01-13,-12.2581
2016-01-14,-0.2451
2016-01-15,-1.9656
2016-01-19,-0.7519
2016-01-20,3.7879
2016-01-21,-3.6496
2016-01-22,4.2929
2016-01-25,-0.7264
2016-01-26,0.4878
2016-01-27,-7.767
2016-01-28,-3.6842
2016-01-29,1.6393
2016-02-01,0.8065
2016-02-02,0.0
2016-02-03,-2.6667
2016-02-04,1.3699
2016-02-05,-2.7027
2016-02-08,-8.6111
2016-02-09,8.2067
2016-02-10,1.6854
2016-02-11,-2.7624
2016-02-12,4.2614
2016-02-16,0.8174
2016-02-17,-1.0811
2016-02-18,-3.2787
2016-02-19,4.8023
2016-02-22,-3.7736
2016-02-23,-7.2829
2016-02-24,2.719
2016-02-25,-2.3529
2016-02-26,-0.6024
2016-02-29,-0.303
2016-03-01,5.1672
2016-03-02,0.578
2016-03-03,-0.2874
2016-03-04,-0.8646
2016-03-07,3.7791
2016-03-08,-6.4426
2016-03-09,-3.8922
2016-03-10,1.8692
2016-03-11,6.422
2016-03-14,0.0
2016-03-15,-13.505700000000001
2016-03-16,-10.299
2016-03-17,0.0
2016-03-18,-2.963
2016-03-21,2.2901
2016-03-22,-4.8507
2016-03-23,-7.451
2016-03-24,0.0
2016-03-28,-5.0847
2016-03-29,7.1429
2016-03-30,-2.5
2016-03-31,6.4103
2016-04-01,4.8193
2016-04-04,3.4483
2016-04-05,0.3704
2016-04-06,13.6531
2016-04-07,-9.0909
2016-04-08,-7.5
2016-04-11,-0.3861
2016-04-12,-0.7752
2016-04-13,1.5625
2016-04-14,-3.0769
2016-04-15,-2.3810000000000002
2016-04-18,-0.4065
2016-04-19,-5.7143
2016-04-20,11.2554
2016-04-21,1.9455
2016-04-22,3.8167999999999997
2016-04-25,-8.0882
2016-04-26,-1.2
2016-04-27,-2.834
2016-04-28,1.6667
2016-04-29,-1.6393
2016-05-02,-0.8333
2016-05-03,-6.3025
2016-05-04,-8.520199999999999
2016-05-05,0.4902
2016-05-06,-0.9756
2016-05-09,3.4483
2016-05-10,42.381
2016-05-11,53.8462
2016-05-12,-13.4783
2016-05-13,-4.0201
2016-05-16,5.4974
2016-05-17,-4.4665
2016-05-18,23.8961
2016-05-19,-8.3857
2016-05-20,-2.0595
2016-05-23,2.1028000000000002
2016-05-24,0.0
2016-05-25,2.5172
2016-05-26,-1.3393
2016-05-27,17.647100000000002
2016-05-31,3.6538
2016-06-01,-7.9777000000000005
2016-06-02,4.2339
2016-06-03,-1.7408000000000001
2016-06-06,6.2992
2016-06-07,1.4815
2016-06-08,0.365
2016-06-09,-2.3636
2016-06-10,0.3724
2016-06-13,-1.2987
2016-06-14,-0.7519
2016-06-15,0.947
2016-06-16,-9.9437
2016-06-17,-1.0417
2016-06-20,-3.7895
2016-06-21,-1.9694
2016-06-22,-1.1161
2016-06-23,5.6433
2016-06-24,-4.0598
2016-06-27,-2.8952999999999998
2016-06-28,3.6696999999999997
