ticker,SIEN US Equity
2015-03-24,-2.6507
2015-03-25,-3.7907
2015-03-26,0.1665
2015-03-27,2.3269
2015-03-30,4.8186
2015-03-31,-0.8781
2015-04-01,-6.6701
2015-04-02,2.1217
2015-04-06,-0.2734
2015-04-07,-2.9605
2015-04-08,-3.5028
2015-04-09,0.9953
2015-04-10,0.058
2015-04-13,1.7381
2015-04-14,-2.0501
2015-04-15,0.7558
2015-04-16,-0.981
2015-04-17,-1.69
2015-04-20,0.5928
2015-04-21,-1.7678
2015-04-22,-1.3197
2015-04-23,0.1216
2015-04-24,2.0036
2015-04-27,4.7024
2015-04-28,0.6254
2015-04-29,2.3164
2015-04-30,-3.4787
2015-05-01,-0.5721
2015-05-04,0.1151
2015-05-05,-4.8276
2015-05-06,0.6643
2015-05-07,2.5195
2015-05-08,1.5213999999999999
2015-05-11,1.3833
2015-05-12,0.1137
2015-05-13,-0.5111
2015-05-14,17.637
2015-05-15,-3.7361
2015-05-18,6.754
2015-05-19,-1.8414000000000001
2015-05-20,0.2886
2015-05-21,3.1175
2015-05-22,1.3953
2015-05-26,0.367
2015-05-27,2.7879
2015-05-28,-0.8893
2015-05-29,1.0767
2015-06-01,1.4203000000000001
2015-06-02,-0.3063
2015-06-03,0.3951
2015-06-04,1.3992
2015-06-05,0.0431
2015-06-08,2.7586
2015-06-09,2.2651
2015-06-10,0.2051
2015-06-11,-0.3684
2015-06-12,-2.5061999999999998
2015-06-15,0.0843
2015-06-16,1.0105
2015-06-17,1.0004
2015-06-18,0.6603
2015-06-19,0.041
2015-06-22,3.9754
2015-06-23,1.4978
2015-06-24,-1.0485
2015-06-25,-0.9027
2015-06-26,-0.2772
2015-06-29,-3.4154
2015-06-30,3.7418
2015-07-01,-2.1799
2015-07-02,-1.2966
2015-07-06,1.5598999999999998
2015-07-07,-0.7276
2015-07-08,-1.7101
2015-07-09,0.9114
2015-07-10,4.1872
2015-07-13,0.0
2015-07-14,0.6304
2015-07-15,0.5482
2015-07-16,-2.2196
2015-07-17,2.5488
2015-07-20,-1.2039
2015-07-21,-0.8648
2015-07-22,0.5551
2015-07-23,-4.8896
2015-07-24,-1.4511
2015-07-27,-0.4628
2015-07-28,0.0
2015-07-29,2.2401
2015-07-30,-2.9764
2015-07-31,-0.9374
2015-08-03,1.6774
2015-08-04,1.6074000000000002
2015-08-05,1.1657
2015-08-06,0.0823
2015-08-07,-3.2484
2015-08-10,2.7199
2015-08-11,0.5792
2015-08-12,0.3291
2015-08-13,1.517
2015-08-14,1.0097
2015-08-17,-0.04
2015-08-18,-2.92
2015-08-19,-1.4421
2015-08-20,-8.0268
2015-08-21,0.0455
2015-08-24,0.1817
2015-08-25,0.4535
2015-08-26,4.1084
2015-08-27,4.9003
2015-08-28,-1.3229
2015-08-31,-0.3351
2015-09-01,-4.2455
2015-09-02,1.0097
2015-09-03,0.6084
2015-09-04,-0.2592
2015-09-08,0.6929
2015-09-09,-1.5484
2015-09-10,2.6212
2015-09-11,-0.4683
2015-09-14,-0.2139
2015-09-15,0.8144
2015-09-16,3.0187
2015-09-17,-4.2509
2015-09-18,-12.9741
2015-09-21,1.4859
2015-09-22,-0.7809
2015-09-23,1.2297
2015-09-24,-52.8669
2015-09-25,4.0206
2015-09-28,-0.2973
2015-09-29,0.3976
2015-09-30,0.495
2015-10-01,1.8719000000000001
2015-10-02,0.2901
2015-10-05,-21.1186
2015-10-06,-5.379
2015-10-07,-5.6848
2015-10-08,-1.2328999999999999
2015-10-09,-2.7739000000000003
2015-10-12,-12.5535
2015-10-13,4.2414
2015-10-14,2.0344
2015-10-15,-10.5828
2015-10-16,-1.0292
2015-10-19,-0.3466
2015-10-20,-2.4348
2015-10-21,-5.3476
2015-10-22,5.838
2015-10-23,-20.4626
2015-10-26,-8.5011
2015-10-27,2.934
2015-10-28,13.0641
2015-10-29,-17.647100000000002
2015-10-30,-4.0816
2015-11-02,6.9149
2015-11-03,7.2139
2015-11-04,16.0093
2015-11-05,-4.4
2015-11-06,-0.4184
2015-11-09,-5.042
2015-11-10,-13.7168
2015-11-11,0.7692
2015-11-12,-1.2723
2015-11-13,-13.4021
2015-11-16,-4.4643
2015-11-17,-9.6573
2015-11-18,3.1034
2015-11-19,20.0669
2015-11-20,-6.9638
2015-11-23,10.479
2015-11-24,13.8211
2015-11-25,0.9524
2015-11-27,12.7358
2015-11-30,1.2551999999999999
2015-12-01,-0.6198
2015-12-02,5.6133
2015-12-03,8.0709
2015-12-04,-8.2878
2015-12-07,-3.8729
2015-12-08,2.8926
2015-12-09,-3.2129
2015-12-10,2.6971
2015-12-11,-3.0303
2015-12-14,-10.2083
2015-12-15,7.6566
2015-12-16,9.4828
2015-12-17,7.874
2015-12-18,1.8248
2015-12-21,0.0
2015-12-22,-0.5376
2015-12-23,6.1261
2015-12-24,0.5093
2015-12-28,-0.8446
2015-12-29,-2.8961
2015-12-30,0.0
2015-12-31,3.8596
2016-01-04,0.8446
2016-01-05,12.7303
2016-01-06,-1.6345
2016-01-07,-10.8761
2016-01-08,11.5254
2016-01-11,20.6687
2016-01-12,4.6599
2016-01-13,-5.1745
2016-01-14,-0.6345
2016-01-15,-4.47
2016-01-19,-4.5455
2016-01-20,3.7815
2016-01-21,-1.8893
2016-01-22,14.718
2016-01-25,1.7986
2016-01-26,-0.5889
2016-01-27,-3.673
2016-01-28,-0.615
2016-01-29,4.8267
2016-02-01,-0.1181
2016-02-02,-6.0284
2016-02-03,12.8302
2016-02-04,0.3344
2016-02-05,-4.4444
2016-02-08,15.814
2016-02-09,-7.8313
2016-02-10,-7.2985
2016-02-11,-6.228
2016-02-12,-1.5038
2016-02-16,-2.4173
2016-02-17,2.8683
2016-02-18,-2.2814
2016-02-19,-8.69
2016-02-22,0.5682
2016-02-23,-4.8023
2016-02-24,-0.8902
2016-02-25,0.4491
2016-02-26,4.4709
2016-02-29,-0.1427
2016-03-01,-5.0
2016-03-02,2.406
2016-03-03,2.9369
2016-03-04,5.2782
2016-03-07,9.3496
2016-03-08,-1.7348
2016-03-09,1.7654
2016-03-10,-16.4808
2016-03-11,4.1543
2016-03-14,12.8205
2016-03-15,-5.9343
2016-03-16,-6.7114
2016-03-17,1.5827
2016-03-18,0.9915
2016-03-21,0.2805
2016-03-22,2.0979
2016-03-23,-0.8219
2016-03-24,-4.4199
2016-03-28,-2.6012
2016-03-29,3.5608
2016-03-30,-1.8625
2016-03-31,-0.146
2016-04-01,0.1462
2016-04-04,6.4234
2016-04-05,-3.2922000000000002
2016-04-06,0.5674
2016-04-07,-1.8336000000000001
2016-04-08,1.2931
2016-04-11,2.695
2016-04-12,3.3149
2016-04-13,8.6898
2016-04-14,1.476
2016-04-15,0.3636
2016-04-18,1.3285
2016-04-19,-0.5959
2016-04-20,1.199
2016-04-21,-0.7109
2016-04-22,2.148
2016-04-25,-0.9346
2016-04-26,-4.3632
2016-04-27,0.3699
2016-04-28,-1.9656
2016-04-29,1.7544
2016-05-02,-4.6798
2016-05-03,-4.6512
2016-05-04,-0.271
2016-05-05,-3.8043
2016-05-06,-1.5537
2016-05-09,1.2912
2016-05-10,-0.1416
2016-05-11,-4.539
2016-05-12,-9.806799999999999
2016-05-13,3.4596
2016-05-16,-3.8217
2016-05-17,0.8278
2016-05-18,-1.3136
2016-05-19,-1.1647
2016-05-20,0.6734
2016-05-23,-1.1706
2016-05-24,2.0305
2016-05-25,3.4826
2016-05-26,-8.0128
2016-05-27,1.0453
2016-05-31,0.3448
2016-06-01,-0.6873
2016-06-02,6.5744
2016-06-03,-1.9481000000000002
2016-06-06,4.3046
2016-06-07,0.9524
2016-06-08,3.7736
2016-06-09,1.5152
2016-06-10,-4.9254
2016-06-13,-1.0989
2016-06-14,-0.4762
2016-06-15,2.0734
2016-06-16,-0.4688
2016-06-17,1.0989
2016-06-20,3.1056
2016-06-21,-0.4518
2016-06-22,-0.7564
2016-06-23,1.9817
2016-06-24,3.1390000000000002
2016-06-27,-8.550699999999999
2016-06-28,3.8035
2016-06-29,0.7634
2016-06-30,-0.303
2016-07-01,2.1277
2016-07-05,2.8274
2016-07-06,4.4863
2016-07-07,-5.1247
2016-07-08,2.0438
2016-07-11,1.1445
2016-07-12,4.6676
2016-07-13,-2.2973
2016-07-14,-1.5213999999999999
2016-07-15,0.2809
2016-07-18,0.0
2016-07-19,-4.0616
2016-07-20,1.8978000000000002
2016-07-21,-0.1433
2016-07-22,1.7217
2016-07-25,2.1157
2016-07-26,2.0718
2016-07-27,0.5413
2016-07-28,-2.4226
2016-07-29,-1.5171999999999999
2016-08-01,-1.8207
2016-08-02,-0.7133
2016-08-03,0.2874
2016-08-04,2.0057
2016-08-05,-1.4045
2016-08-08,1.2821
2016-08-09,14.767900000000001
2016-08-10,-5.1471
2016-08-11,3.1008
2016-08-12,3.2580999999999998
2016-08-15,-0.6068
2016-08-16,-0.2442
2016-08-17,-2.3256
2016-08-18,0.8772
2016-08-19,0.1242
2016-08-22,0.3722
2016-08-23,-0.9889
2016-08-24,-1.9975
2016-08-25,2.4204
2016-08-26,1.7412999999999998
2016-08-29,0.4279
2016-08-30,-0.1826
2016-08-31,0.122
2016-09-01,-0.609
2016-09-02,0.7353
2016-09-06,0.2433
2016-09-07,-0.8495
2016-09-08,1.1016
2016-09-09,-1.3317
2016-09-12,0.6135
2016-09-13,-0.4878
2016-09-14,-0.1225
2016-09-15,-0.1227
2016-09-16,0.1229
2016-09-19,3.0675
2016-09-20,0.0
2016-09-21,-0.2381
2016-09-22,0.0
2016-09-23,-1.6705999999999999
2016-09-26,-0.2427
2016-09-27,2.0681
2016-09-28,3.6949
2016-09-29,2.9885
2016-09-30,0.3348
2016-10-03,2.4472
2016-10-04,-0.1086
2016-10-05,1.9565000000000001
2016-10-06,-2.8785
2016-10-07,1.0977
2016-10-10,-0.1086
2016-10-11,-2.1739
2016-10-12,-2.6667
2016-10-13,-1.5981999999999998
2016-10-14,2.4362
2016-10-17,1.9253
2016-10-18,0.4444
2016-10-19,-1.8805
2016-10-20,-0.7892
2016-10-21,-0.1136
2016-10-24,-3.7542999999999997
2016-10-25,-2.7187
2016-10-26,-3.6452
2016-10-27,3.4048
2016-10-28,-10.122
2016-10-31,6.5129
2016-11-01,-2.293
2016-11-02,-4.4329
2016-11-03,-3.5471
2016-11-04,3.1117
2016-11-07,0.2743
2016-11-08,1.0944
2016-11-09,4.4655000000000005
2016-11-10,-0.7772
2016-11-11,0.0
2016-11-14,-1.6971
2016-11-15,0.3984
2016-11-16,5.4233
2016-11-17,3.2622
2016-11-18,4.0097
2016-11-21,-0.2336
2016-11-22,-3.0445
2016-11-23,-1.4493
2016-11-25,1.4706000000000001
2016-11-28,-2.1739
2016-11-29,2.2222
2016-11-30,-0.6039
2016-12-01,-0.486
2016-12-02,-2.1978
2016-12-05,6.367
2016-12-06,-4.9296
2016-12-07,-0.6173
2016-12-08,2.7329
2016-12-09,-0.4837
2016-12-12,-3.8882
2016-12-13,5.9418
2016-12-14,1.3126
2016-12-15,1.8846
2016-12-16,2.4277
2016-12-19,-3.2731
2016-12-20,-1.1669
2016-12-21,-1.1806
2016-12-22,-0.4779
2016-12-23,3.2413
2016-12-27,1.7442
2016-12-28,-3.4286
2016-12-29,-0.5917
2016-12-30,1.4285999999999999
2017-01-03,-1.4085
2017-01-04,2.3810000000000002
2017-01-05,-0.3488
2017-01-06,-1.1669
2017-01-09,-1.4168
2017-01-10,0.3593
2017-01-11,-1.5513
2017-01-12,4.4848
2017-01-13,1.0441
2017-01-17,-2.9851
2017-01-18,-2.3669000000000002
2017-01-19,-0.1212
2017-01-20,0.0
2017-01-23,-3.7621
2017-01-24,1.8916
2017-01-25,1.6089
2017-01-26,0.4872
2017-01-27,2.0606
2017-01-30,0.9501
2017-01-31,1.0588
2017-02-01,0.6985
2017-02-02,-1.7341
2017-02-03,1.8824
2017-02-06,-0.6928
2017-02-07,-0.9302
2017-02-08,-1.2911000000000001
2017-02-09,1.1891
2017-02-10,0.0
2017-02-13,1.4101
2017-02-14,0.2317
2017-02-15,1.1561
2017-02-16,2.8571
2017-02-17,0.5556
2017-02-21,6.1878
2017-02-22,-0.5203
2017-02-23,1.9874
2017-02-24,0.3077
2017-02-27,3.8855
2017-02-28,-4.2323
2017-03-01,0.0
2017-03-02,0.1028
2017-03-03,-4.2094
2017-03-06,-1.179
2017-03-07,1.9523000000000001
2017-03-08,-0.3191
2017-03-09,2.2412
2017-03-10,-3.0271
2017-03-13,3.6598
2017-03-14,-1.9729999999999999
2017-03-15,-2.6483
2017-03-16,-2.7203
2017-03-17,2.1253
2017-03-20,0.2191
2017-03-21,-1.2022
2017-03-22,0.0
2017-03-23,-4.2035
2017-03-24,-3.0023
2017-03-27,-2.0238
2017-03-28,2.4301
2017-03-29,-1.8980000000000001
2017-03-30,-0.3628
2017-03-31,2.1845
2017-04-03,-0.2375
2017-04-04,-1.7856999999999998
2017-04-05,-1.697
2017-04-06,3.6991
2017-04-07,-0.7134
2017-04-10,-2.9939999999999998
2017-04-11,-1.1111
2017-04-12,-0.8739
2017-04-13,-1.1335
2017-04-17,5.2229
2017-04-18,-1.5737999999999999
2017-04-19,0.984
2017-04-20,-1.0962
2017-04-21,3.0788
2017-04-24,0.2389
2017-04-25,-2.0262000000000002
2017-04-26,3.6496
2017-04-27,-0.5869
2017-04-28,-0.8264
2017-05-01,-0.8333
2017-05-02,0.7203
2017-05-03,-1.5495
2017-05-04,0.3632
2017-05-05,-1.0856
2017-05-08,-0.122
2017-05-09,0.3663
2017-05-10,-5.1095
2017-05-11,-3.8462
2017-05-12,2.2667
2017-05-15,2.4772
2017-05-16,1.0178
2017-05-17,-1.8892
2017-05-18,-1.6688
2017-05-19,-1.0444
2017-05-22,-0.7916
2017-05-23,-3.1915
2017-05-24,1.6484
2017-05-25,1.3514
2017-05-26,-1.0667
2017-05-30,-0.5391
2017-05-31,1.4905
2017-06-01,1.2016
2017-06-02,-1.0554
2017-06-05,3.8667
2017-06-06,-1.6688
2017-06-07,0.5222
2017-06-08,-0.1299
2017-06-09,-0.5202
2017-06-12,0.915
2017-06-13,-0.3886
2017-06-14,0.13
2017-06-15,1.8182
2017-06-16,2.9337
2017-06-19,11.1524
2017-06-20,0.4459
2017-06-21,3.2186
2017-06-22,4.5161
2017-06-23,-3.7037
2017-06-26,1.4957
2017-06-27,-0.9474
2017-06-28,1.8066
2017-06-29,1.357
2017-06-30,0.103
2017-07-03,0.1029
2017-07-05,0.7194
2017-07-06,-0.7143
2017-07-07,1.0277
2017-07-10,-3.3571
2017-07-11,12.526299999999999
2017-07-12,2.3386
2017-07-13,0.7313
2017-07-14,0.4537
2017-07-17,-0.4517
2017-07-18,-0.1815
2017-07-19,-0.2727
2017-07-20,-0.0912
2017-07-21,0.0912
2017-07-24,0.0
2017-07-25,-0.0912
2017-07-26,-0.8212
2017-07-27,-3.0359
2017-07-28,0.0
2017-07-31,-2.4668
2017-08-01,2.8209999999999997
2017-08-02,3.2167
2017-08-03,-1.1916
2017-08-04,1.2059
2017-08-07,0.8249
2017-08-08,0.4545
2017-08-09,0.6335
2017-08-10,-6.7446
2017-08-11,-1.4465
2017-08-14,2.544
2017-08-15,0.2863
2017-08-16,-1.1418
2017-08-17,0.9625
2017-08-18,-0.858
2017-08-21,-0.1923
2017-08-22,-0.6744
2017-08-23,-0.097
2017-08-24,-0.5825
2017-08-25,-1.4647999999999999
2017-08-28,10.3072
2017-08-29,2.4259
2017-08-30,-1.5789
2017-08-31,2.1390000000000002
2017-09-01,2.007
2017-09-05,-0.4277
2017-09-06,-0.3436
2017-09-07,6.8966
2017-09-08,3.871
2017-09-11,-3.2609
2017-09-12,0.9631
2017-09-13,19.3164
2017-09-14,-1.932
2017-09-15,4.8913
2017-09-18,3.8212
2017-09-19,-2.932
2017-09-20,-5.4627
2017-09-21,-0.2719
2017-09-22,0.2045
2017-09-25,2.2449
2017-09-26,-0.2661
2017-09-27,4.3362
2017-09-28,-1.5985
2017-09-29,0.065
2017-10-02,3.3117
2017-10-03,0.1257
2017-10-04,-0.565
2017-10-05,-0.0631
2017-10-06,0.6317
2017-10-09,-0.3139
2017-10-10,0.0
2017-10-11,-0.1889
2017-10-12,2.2713
2017-10-13,0.5552
2017-10-16,0.0
2017-10-17,-3.8037
2017-10-18,-1.2117
2017-10-19,-3.6798
2017-10-20,1.6086
2017-10-23,-0.5937
2017-10-24,-0.7963
2017-10-25,-4.7492
2017-10-26,-0.9831
2017-10-27,3.1915
2017-10-30,-1.3746
2017-10-31,2.1603
2017-11-01,-5.3206
2017-11-02,1.9452
2017-11-03,2.6855
2017-11-06,1.0323
2017-11-07,-3.0654
2017-11-08,-5.4814
2017-11-09,1.71
2017-11-10,-1.3158
2017-11-13,2.7407
2017-11-14,-1.0815
2017-11-15,-1.3848
2017-11-16,3.6955
2017-11-17,-0.1426
2017-11-20,-0.571
2017-11-21,1.3639999999999999
2017-11-22,-0.5666
2017-11-24,1.7806
2017-11-27,1.8894
2017-11-28,-0.3434
2017-11-29,-2.55
2017-11-30,0.7072
2017-12-01,-3.441
2017-12-04,-2.4
2017-12-05,0.5961
2017-12-06,-4.1481
2017-12-07,0.2318
2017-12-08,8.1727
2017-12-11,-3.5638
2017-12-12,5.1737
2017-12-13,3.9353
2017-12-14,0.6085
2017-12-15,2.5538
2017-12-18,-1.9659
2017-12-19,-2.607
2017-12-20,-4.2553
2017-12-21,2.4373
2017-12-22,-1.4696
2017-12-26,-3.6932
2017-12-27,6.0472
2017-12-28,1.1127
2017-12-29,-3.3012
2018-01-02,1.4936
2018-01-03,-1.6819
2018-01-04,-1.9957
2018-01-05,-1.8909
2018-01-08,0.4448
2018-01-09,-2.3616
2018-01-10,-0.6047
2018-01-11,-4.7909
2018-01-12,-6.9489
2018-01-16,-5.5794
2018-01-17,0.3636
2018-01-18,-6.4312000000000005
2018-01-19,12.8751
2018-01-22,-2.5728999999999997
2018-01-23,11.9718
2018-01-24,2.7516
2018-01-25,-1.9127999999999998
2018-01-26,-8.4243
2018-01-29,-1.7888
2018-01-30,3.8161
2018-01-31,5.3467
2018-02-01,-6.5028
2018-02-02,-1.0178
2018-02-05,-3.0848
2018-02-06,2.9177999999999997
2018-02-07,0.6014
2018-02-08,-3.1597
2018-02-09,-3.1746
2018-02-12,-0.0911
2018-02-13,-2.7347
2018-02-14,1.687
2018-02-15,3.5023
2018-02-16,-0.8905
2018-02-20,0.7188
2018-02-21,-15.3434
2018-02-22,-2.1075
2018-02-23,2.9064
2018-02-26,3.9749
2018-02-27,-2.6157
2018-02-28,-1.343
2018-03-01,0.733
2018-03-02,1.2474
2018-03-05,7.5975
2018-03-06,-5.6298
2018-03-07,2.8311
2018-03-08,-0.59
2018-03-09,1.9782
2018-03-12,0.679
2018-03-13,-3.3719
2018-03-14,-3.0907
2018-03-15,0.823
2018-03-16,3.6734999999999998
2018-03-19,1.9685000000000001
2018-03-20,0.8687
2018-03-21,-2.0096
2018-03-22,-4.6875
2018-03-23,-6.25
2018-03-26,3.7157999999999998
2018-03-27,-4.5311
2018-03-28,0.0
2018-03-29,6.6225000000000005
2018-04-02,-1.9668999999999999
2018-04-03,-2.2175
2018-04-04,0.324
2018-04-05,0.6459
2018-04-06,-0.9626
2018-04-09,-0.7559
2018-04-10,3.3731999999999998
2018-04-11,1.2631999999999999
2018-04-12,4.5738
2018-04-13,2.4851
2018-04-16,2.8128
2018-04-17,-3.2075
2018-04-18,7.6998
2018-04-19,8.4163
2018-04-20,7.1786
2018-04-23,3.271
2018-04-24,3.9215999999999998
2018-04-25,-5.7329
2018-04-26,2.3095
2018-04-27,1.7306
2018-04-30,-2.5148
2018-05-01,2.8073
2018-05-02,7.8967
2018-05-03,8.7551
2018-05-04,0.4403
2018-05-07,2.3795
2018-05-08,0.6116
2018-05-09,1.5805
2018-05-10,3.1119
2018-05-11,-4.0046
2018-05-14,1.7532999999999999
2018-05-15,-1.2478
2018-05-16,0.722
2018-05-17,1.5532
2018-05-18,-0.1176
2018-05-21,1.7079
2018-05-22,-0.6369
2018-05-23,1.049
2018-05-24,-1.8454000000000002
2018-05-25,-0.0588
2018-05-29,3.8213
2018-05-30,1.4723
2018-05-31,0.7812
2018-06-01,1.4396
2018-06-04,5.1856
2018-06-05,6.0716
2018-06-06,1.8102
2018-06-07,-2.9793
2018-06-08,-3.6157
2018-06-11,2.1069
2018-06-12,1.5098
2018-06-13,3.2226
2018-06-14,-0.0961
2018-06-15,0.625
2018-06-18,-3.4878
2018-06-19,-2.8218
2018-06-20,1.6301999999999999
2018-06-21,-3.0576
2018-06-22,-0.2068
2018-06-25,-1.3472
2018-06-26,-1.1555
2018-06-27,2.4442
2018-06-28,0.9336
2018-06-29,0.2569
2018-07-02,3.7417
2018-07-03,-1.581
2018-07-05,0.4518
2018-07-06,0.3998
2018-07-09,0.3982
2018-07-10,-1.4874
2018-07-11,-2.617
2018-07-12,0.4651
2018-07-13,-1.6975
2018-07-16,2.9304
2018-07-17,0.9151
2018-07-18,-1.461
2018-07-19,0.9202
2018-07-20,0.9625
2018-07-23,5.0176
2018-07-24,-1.0989
2018-07-25,4.6377
2018-07-26,-3.0009
2018-07-27,-3.3317
2018-07-30,-5.7115
2018-07-31,6.893
2018-08-01,-0.2443
2018-08-02,2.4976
2018-08-03,-0.7645
2018-08-06,0.9629
2018-08-07,1.9552
2018-08-08,1.8709
2018-08-09,-3.4894
2018-08-10,-0.6185
2018-08-13,0.0479
2018-08-14,0.2392
2018-08-15,0.2387
2018-08-16,-2.9524
2018-08-17,0.2453
2018-08-20,-1.3705
2018-08-21,0.4467
2018-08-22,2.5198
2018-08-23,1.5422
2018-08-24,1.8035
2018-08-27,-0.1399
2018-08-28,7.0962
2018-08-29,4.7515
2018-08-30,5.618
2018-08-31,-1.0244
2018-09-04,1.7913999999999999
2018-09-05,-2.1901
2018-09-06,1.1595
2018-09-07,0.7115
2018-09-10,-1.2559
2018-09-11,0.7154
2018-09-12,0.8682
2018-09-13,-1.0172
2018-09-14,-2.8458
2018-09-17,-4.7193000000000005
2018-09-18,3.117
2018-09-19,-1.2836
2018-09-20,0.8389
2018-09-21,1.2063
2018-09-24,-1.4386
2018-09-25,2.0434
2018-09-26,-1.226
2018-09-27,-0.3724
2018-09-28,-0.8306
2018-10-01,0.6281
2018-10-02,-2.4969
2018-10-03,0.2988
2018-10-04,-0.9362
2018-10-05,0.0859
2018-10-08,-6.3948
2018-10-09,-0.1834
2018-10-10,-6.7065
2018-10-11,1.2802
2018-10-12,4.3267
2018-10-15,4.1938
2018-10-16,6.3506
2018-10-17,1.3035999999999999
2018-10-18,-4.4002
2018-10-19,-3.3
2018-10-22,-0.449
2018-10-23,1.3532
2018-10-24,-4.3614
2018-10-25,-2.0475
2018-10-26,-8.5986
2018-10-29,-2.8067
2018-10-30,2.8877
2018-10-31,7.0166
2018-11-01,6.848
2018-11-02,-2.7727
2018-11-05,0.4675
2018-11-06,-0.7445
2018-11-07,-2.4379
2018-11-08,-6.9678
2018-11-09,-3.8223000000000003
2018-11-12,-5.4243
2018-11-13,2.2147
2018-11-14,3.0
2018-11-15,2.3731999999999998
2018-11-16,-3.8462
2018-11-19,-7.6712
2018-11-20,-2.1365
2018-11-21,4.4269
2018-11-23,1.3937
2018-11-26,-1.26
2018-11-27,-3.6543
2018-11-28,3.1908
2018-11-29,-0.0583
2018-11-30,-0.7589
2018-12-03,1.7059
2018-12-04,2.9497
2018-12-06,1.1236
2018-12-07,-4.2778
2018-12-10,-3.1921
2018-12-11,-1.6787
2018-12-12,1.6463
2018-12-13,-4.1992
2018-12-14,-3.5066
2018-12-17,-14.2764
2018-12-18,0.4542
2018-12-19,-0.4521
2018-12-20,-4.8448
2018-12-21,-4.2164
2018-12-24,-2.4086
2018-12-26,5.617
2018-12-27,-2.0951
2018-12-28,4.1975
2018-12-31,0.3949
2019-01-02,7.3171
2019-01-03,-0.0733
2019-01-04,2.2744
2019-01-07,1.7934
2019-01-08,1.7618
2019-01-09,2.7008
2019-01-10,-0.8092
2019-01-11,-1.0877
2019-01-14,-5.3608
2019-01-15,0.8715
2019-01-16,-4.1037
2019-01-17,-0.9009
2019-01-18,-1.5152
2019-01-22,-5.0
2019-01-23,-2.834
2019-01-24,-0.5833
2019-01-25,3.8558
2019-01-28,-2.0985
2019-01-29,-8.986
2019-01-30,-0.1812
2019-01-31,0.9074
2019-02-01,-1.8885
2019-02-04,3.2081
2019-02-05,-2.6643
2019-02-06,-0.5474
2019-02-07,-6.6972000000000005
2019-02-08,0.7866
2019-02-11,1.7561
2019-02-12,2.2052
2019-02-13,-0.6567
2019-02-14,-0.7554
2019-02-15,-0.9515
2019-02-19,-0.9606
2019-02-20,3.1038
2019-02-21,-2.8222
2019-02-22,2.2265
2019-02-25,1.1364
2019-02-26,-2.9962999999999997
2019-02-27,2.3166
2019-02-28,4.434
2019-03-01,3.523
2019-03-04,-2.6178
2019-03-05,1.0753
2019-03-06,-3.3688000000000002
2019-03-07,1.2844
2019-03-08,-1.9928
2019-03-11,4.3438
2019-03-12,0.7972
2019-03-13,-28.6467
2019-03-14,2.7094
2019-03-15,5.9952
2019-03-18,4.2986
2019-03-19,-4.4469
2019-03-20,10.7832
2019-03-21,0.8197
