ticker,CGLD US Equity
2013-06-11,-2.7174
2013-06-12,-1.6760000000000002
2013-06-13,13.6364
2013-06-14,-12.0
2013-06-17,0.0
2013-06-18,-3.4091
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,8.2353
2013-06-24,-8.6957
2013-06-25,4.7619
2013-06-26,-9.0909
2013-06-27,-20.0
2013-06-28,25.0
2013-07-01,-15.0
2013-07-02,11.7647
2013-07-05,5.2632
2013-07-08,-5.0
2013-07-09,0.0
2013-07-10,-10.526299999999999
2013-07-11,-23.5294
2013-07-12,40.3846
2013-07-15,-10.274000000000001
2013-07-16,-14.5038
2013-07-17,0.0
2013-07-18,21.4286
2013-07-19,0.0
2013-07-22,-1.4706000000000001
2013-07-26,3.7313
2013-07-29,-2.1583
2013-07-31,-22.0588
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,-1.8868
2013-08-06,-5.7692
2013-08-07,-2.0408
2013-08-08,-13.5417
2013-08-12,0.0
2013-08-13,2.4096
2013-08-14,31.7647
2013-08-15,-24.1071
2013-08-16,0.0
2013-08-19,-2.3529
2013-08-20,15.6627
2013-08-21,-8.3333
2013-08-22,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,-9.0909
2013-08-28,2.5
2013-08-29,7.3171
2013-09-03,9.0909
2013-09-04,-14.5833
2013-09-05,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,-2.439
2013-09-16,20.0
2013-09-17,-16.6667
2013-09-18,0.0
2013-09-19,10.0
2013-09-20,9.0909
2013-09-24,8.3333
2013-09-26,-7.6923
2013-10-01,8.3333
2013-10-03,-7.6923
2013-10-04,0.0
2013-10-07,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,-5.2083
2013-10-14,0.0
2013-10-15,-6.5934
2013-10-16,5.8824
2013-10-17,0.0
2013-10-18,1.1111
2013-10-21,-1.0989
2013-10-24,0.0
2013-10-25,0.0
2013-10-29,0.0
2013-10-31,-11.1111
2013-11-04,30.0
2013-11-05,-23.0769
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-12,-10.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-22,0.0
2013-11-25,11.1111
2013-11-26,-10.0
2013-12-02,-11.1111
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-09,-12.5
2013-12-10,0.0
2013-12-11,0.0
2013-12-13,-5.3571
2013-12-16,0.0
2013-12-17,-5.6604
2013-12-18,12.0
2013-12-19,5.3571
2013-12-23,-5.0847
2013-12-26,5.3571
2013-12-27,-13.5593
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,9.8039
2014-01-06,0.0
2014-01-09,-8.9286
2014-01-10,15.6863
2014-01-13,35.5932
2014-01-16,-10.0
2014-01-17,0.0
2014-01-21,19.4444
2014-01-24,5.814
2014-01-27,-3.2967
2014-01-28,9.0909
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,3.125
2014-02-03,2.0202
2014-02-04,4.9505
2014-02-05,5.6604
2014-02-06,-5.3571
2014-02-07,13.2075
2014-02-10,-17.5
2014-02-11,0.0
2014-02-12,0.0
2014-02-14,21.2121
2014-02-18,-13.3333
2014-02-20,0.0
2014-02-24,7.6923
2014-02-25,-7.1429
2014-02-26,-15.3846
2014-02-28,3.4091
2014-03-03,14.2857
2014-03-04,15.3846
2014-03-05,-13.3333
2014-03-07,0.0
2014-03-11,0.0
2014-03-12,-4.8077
2014-03-13,0.0
2014-03-14,3.0303
2014-03-17,9.8039
2014-03-18,7.1429
2014-03-19,0.0
2014-03-20,10.8333
2014-03-24,-3.7594
2014-03-25,3.9063
2014-03-26,4.5113
2014-03-27,89.9281
2014-03-28,-40.1515
2014-03-31,1.2658
2014-04-02,-13.75
2014-04-03,10.1449
2014-04-04,-15.7895
2014-04-07,0.0
2014-04-10,-12.5
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-24,0.0
2014-04-30,0.0
2014-05-01,-7.1429
2014-05-08,2.8846
2014-05-09,-0.9346
2014-05-12,-6.6038
2014-05-19,37.3737
2014-05-21,-11.7647
2014-05-22,10.8333
2014-05-27,-9.7744
2014-05-28,5.0
2014-05-29,-11.1111
2014-06-02,0.0
2014-06-03,1.7856999999999998
2014-06-04,12.2807
2014-06-05,6.25
2014-06-06,11.7647
2014-06-09,-9.2105
2014-06-10,-7.2464
2014-06-11,-10.9375
2014-06-12,12.2807
2014-06-13,6.25
2014-06-16,-5.8824
2014-06-17,0.0
2014-06-18,-18.75
2014-06-19,23.0769
2014-06-20,6.25
2014-06-23,-19.1176
2014-06-24,1.8182
2014-06-25,-35.7143
2014-06-26,-11.1111
2014-06-27,-4.6875
2014-06-30,0.0
2014-07-01,4.918
2014-07-02,-4.6875
2014-07-10,-21.3115
2014-07-15,50.0
2014-07-17,-29.1667
2014-08-26,-0.6536
2014-08-27,-37.8947
2014-09-03,71.1864
2014-09-08,-0.9901
2014-09-16,-49.0
2014-09-19,0.0
2014-09-23,-70.5882
2014-09-30,33.3333
2014-10-03,-5.0
2014-10-20,-15.7895
2014-10-23,25.0
2014-11-03,-20.0
2014-11-24,25.0
2014-12-03,-20.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-31,45.0
2015-04-07,-13.7931
2015-04-08,-20.0
2015-04-27,0.0
2015-05-04,25.0
2015-05-28,22.3125
2015-05-29,124.8339
2015-06-02,9.0909
2015-06-03,0.0
2015-06-04,0.0
2015-06-08,0.0
2015-06-09,66.6667
2015-06-15,-49.0
2015-06-19,96.0784
2015-06-26,0.0
2015-06-29,-27.0
2015-07-06,-4.1096
2015-07-08,0.0
2015-09-03,-21.4286
2015-09-11,0.0
2015-09-21,-18.1818
2015-09-22,-11.1111
2015-09-24,0.0
2015-10-05,-17.5
2015-10-08,0.0
2015-10-09,36.3636
2015-10-14,22.2222
2015-10-16,0.0
2015-10-26,-5.4545
2015-10-27,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-05,-13.461500000000001
2015-12-03,-13.3333
2016-01-21,0.0
2016-01-29,5.3846
2016-03-17,-27.0073
2016-03-29,60.0
2016-03-31,29.1667
2016-04-01,-3.2258
2016-04-04,11.6667
2016-04-05,-1.4925
2016-04-06,0.7576
2016-04-07,2.2556
2016-04-08,-4.4118
2016-04-11,5.3846
2016-04-12,0.0
2016-04-13,1.4599
2016-04-14,2.1583
2016-04-15,0.0
2016-04-18,0.0
2016-04-20,-7.7465
2016-04-21,-16.1832
2016-04-22,25.6831
2016-04-25,9.4203
2016-04-26,-8.6093
2016-04-27,0.0
2016-04-28,-5.7971
2016-04-29,24.6154
2016-05-02,-4.0741
2016-05-03,2.944
2016-05-04,-16.1588
2016-05-05,-0.0932
2016-05-06,19.2537
2016-05-09,1.2516
2016-05-11,-7.293
2016-05-12,4.0
2016-05-13,-10.1282
2016-05-16,8.4165
2016-05-18,-42.1053
2016-05-19,0.0
2016-05-20,10.2273
2016-05-23,-21.6753
2016-05-24,-26.2915
2016-05-25,32.1429
2016-05-26,-24.3243
2016-05-27,-3.5714
2016-05-31,3.7037
2016-06-01,-57.1429
2016-06-02,-8.3333
2016-06-03,-17.2727
2016-06-06,-37.3626
2016-06-07,28.7281
2016-06-08,-23.6797
2016-06-09,30.3571
2016-06-10,-24.6575
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.6818
2016-06-16,-36.7946
2016-06-17,0.0
2016-06-20,0.0
2016-06-22,-42.8571
2016-06-23,-45.0
2016-06-24,-9.0909
2016-06-27,8.75
2016-06-28,-18.3908
2016-06-29,-54.9296
2016-06-30,37.5
2016-07-01,-18.1818
2016-07-05,18.0556
2016-07-11,-31.7647
2016-07-12,24.1379
2016-07-13,38.8889
2016-07-15,-12.0
2016-07-18,-9.0909
2016-07-19,-35.0
2016-07-20,-15.3846
2016-07-21,-9.0909
2016-07-26,48.0
2016-07-27,55.4054
2016-07-28,-9.5652
2016-07-29,82.6923
2016-08-01,-2.6316
2016-08-02,2.7027
2016-08-03,-41.5789
2016-08-04,78.3784
2016-08-05,0.0
2016-08-08,-11.6162
2016-08-09,42.8571
2016-08-10,0.0
2016-08-11,0.4
2016-08-12,1.1952
2016-08-15,-0.7874
2016-08-16,1.1905000000000001
2016-08-17,0.3922
2016-08-18,0.7813
2016-08-19,0.7752
2016-08-22,0.3846
2016-08-23,-2.2989
2016-08-24,3.1373
2016-08-25,-6.8441
2016-08-26,8.1633
2016-08-29,3.7736
2016-08-30,2.9091
2016-08-31,1.7668
2016-09-01,2.0833
2016-09-02,1.7006999999999999
2016-09-06,0.3344
2016-09-07,2.0
2016-09-08,0.0327
2016-09-09,0.6207
2016-09-12,1.6234
2016-09-13,0.9585
2016-09-14,1.2658
2016-09-15,-0.3125
2016-09-16,0.9404
2016-09-19,0.9317
2016-09-20,5.8462
2016-09-21,-0.2907
2016-09-22,-0.2915
2016-09-23,0.2924
2016-09-26,-0.8746
2016-09-27,0.5882
2016-09-28,0.5848
2016-09-29,0.5814
2016-09-30,0.289
2016-10-03,0.0
2016-10-04,-1.1527
2016-10-05,0.2915
2016-10-06,-2.6163
2016-10-07,-4.1791
2016-10-10,-39.8754
2016-10-11,26.943
2016-10-12,1.6327
2016-10-13,4.4177
2016-10-14,3.8462
2016-10-17,0.3704
2016-10-18,-8.8561
2016-10-19,6.4777000000000005
2016-10-20,-9.8859
2016-10-21,8.8608
2016-10-24,0.0
2016-10-25,20.5426
2016-10-26,6.1093
2016-10-27,1.5152
2016-10-28,-1.5522
2016-10-31,-4.4876
2016-11-01,1.2698
2016-11-02,0.627
2016-11-03,-0.3115
2016-11-04,-1.875
2016-11-07,-9.2357
2016-11-08,-4.5614
2016-11-09,12.1324
2016-11-10,3.2787
2016-11-11,4.7619
2016-11-14,-3.0303
2016-11-15,0.0
2016-11-16,0.9375
2016-11-17,-7.4303
2016-11-18,-1.3378
2016-11-21,-0.339
2016-11-22,-6.3946
2016-11-23,1.3808
2016-11-25,0.3584
2016-11-28,-3.5714
2016-11-29,0.0
2016-11-30,2.963
2016-12-01,0.0
2016-12-02,2.8777
2016-12-05,7.6923
2016-12-06,-4.2208
2016-12-07,4.7458
2016-12-08,-0.3236
2016-12-09,-2.2727
2016-12-12,-12.9568
2016-12-13,8.3969
2016-12-14,-11.338
2016-12-15,10.405100000000001
2016-12-16,-3.5971
2016-12-19,-9.7015
2016-12-20,-2.8926
2016-12-21,1.2766
2016-12-22,-0.4202
2016-12-23,-4.2194
2016-12-27,-11.8943
2016-12-28,-35.0
2016-12-29,4.0
2016-12-30,11.1111
2017-01-03,10.0
2017-01-04,11.5152
2017-01-05,24.4565
2017-01-06,2.1834
2017-01-09,-34.188
2017-01-10,29.8701
2017-01-11,-3.0
2017-01-12,3.0928
2017-01-13,-4.5
2017-01-17,9.9476
2017-01-18,-1.9048
2017-01-19,-1.9417
2017-01-20,3.4653
2017-01-23,-3.8278
2017-01-24,8.457699999999999
2017-01-25,-1.3761
2017-01-26,-13.9535
2017-01-27,-5.9459
2017-01-30,-5.7471
2017-01-31,-9.1463
2017-02-01,-12.7517
2017-02-02,-7.1538
2017-02-03,1.9056
2017-02-06,-7.6423
2017-02-07,12.6761
2017-02-08,-11.7188
2017-02-09,4.4248
2017-02-10,-1.6949
2017-02-13,-7.7586
2017-02-14,-37.354
2017-02-15,11.2634
2017-02-16,-19.576
2017-02-17,1.2817
2017-02-21,-7.6543
2017-02-22,24.7772
2017-02-23,8.4286
2017-02-24,1.4493
2017-02-27,0.0
2017-03-01,-19.4805
2017-03-02,19.3246
2017-03-03,-5.3814
2017-03-06,-25.6964
2017-03-07,15.3329
2017-03-08,-23.3174
2017-03-09,15.2174
2017-03-10,-18.8679
2017-03-13,-2.282
2017-03-14,-4.8044
2017-03-15,24.9688
2017-03-17,-9.9775
2017-03-21,-4.4444
2017-03-22,0.0
2017-03-23,-2.3256
2017-03-24,0.0
2017-03-27,4.7619
2017-03-28,-4.5455
2017-03-29,4.7619
2017-03-30,-2.2727
2017-03-31,-6.9767
2017-04-03,0.0
2017-04-04,-13.75
2017-04-05,13.0435
2017-04-06,0.0
2017-04-11,-11.538499999999999
2017-04-12,1.4493
2017-04-13,0.0
2017-04-17,-8.5357
2017-04-18,-5.9742
2017-04-19,9.6346
2017-04-20,-8.4848
2017-04-25,-7.2848
2017-04-26,-7.6116
2017-04-27,-1.4255
2017-04-28,-1.9607999999999999
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,-4.0
2017-05-09,4.1667
2017-05-10,0.0
2017-05-12,0.0
2017-05-15,-2.0
2017-05-16,0.0
2017-05-17,2.0408
2017-05-18,0.0
2017-05-19,-40.0
2017-05-22,7.3333
2017-05-25,0.6211
2017-05-26,-4.321
2017-05-30,3.2258
2017-05-31,-6.25
2017-06-01,-33.3333
2017-06-02,10.0
2017-06-05,36.3636
2017-06-06,-6.6667
2017-06-07,0.0
2017-06-08,-7.1429
2017-06-09,-38.4615
2017-06-12,8.125
2017-06-13,15.6069
2017-06-14,-15.0
2017-06-15,0.0
2017-06-16,1.1764999999999999
2017-06-19,16.2791
2017-06-20,0.0
2017-06-21,-20.0
2017-06-22,0.0
2017-06-26,0.0
2017-06-27,-6.25
2017-06-29,-33.3333
2017-06-30,0.0
2017-07-03,20.0
2017-07-07,16.5
2017-07-12,0.0
2017-07-13,0.1431
2017-07-17,-0.1429
2017-07-18,0.1431
2017-07-19,0.0
2017-07-25,-14.2857
2017-07-26,16.6667
2017-07-27,-14.2857
2017-07-28,16.5
2017-07-31,28.7554
2017-08-03,61.1111
2017-08-04,0.0
2017-08-07,-31.7241
2017-08-10,-24.2424
2017-08-14,0.0
2017-08-17,0.0
2017-08-18,-20.0
2017-08-21,16.6667
2017-08-22,114.2857
2017-08-24,-0.0667
2017-08-30,0.0
2017-09-06,-53.3022
2017-09-07,14.2857
2017-09-08,12.5
2017-09-11,11.1111
2017-09-12,-10.0
2017-09-14,0.0
2017-09-15,-22.1111
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,28.388
2017-09-22,0.0
2017-09-25,-16.6667
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,-6.5333
2017-10-03,14.1227
2017-10-04,0.0
2017-10-09,-12.5
2017-10-10,0.0
2017-10-12,0.0
2017-10-16,0.0
2017-10-18,0.0
2017-10-19,-12.857099999999999
2017-10-20,2.459
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,-2.4
2017-11-06,0.0
2017-11-07,0.0
2017-11-13,14.7541
2017-11-14,11.4286
2017-11-15,-20.5128
2017-11-16,-3.2258
2017-11-20,-8.3333
2017-11-22,0.0
2017-11-27,0.0
2017-11-28,18.1818
2017-12-01,-23.0769
2017-12-04,2.0
2017-12-05,-1.9607999999999999
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-14,2.0
2017-12-18,-1.9607999999999999
2017-12-19,-8.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,-8.6957
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,54.7619
2018-01-04,-9.2308
2018-01-08,-31.1864
2018-01-09,45.3202
2018-01-10,-23.7288
2018-01-11,0.0
2018-01-23,0.0
2018-01-24,-5.5556
2018-01-31,3.5294
2018-02-07,-3.4091
2018-02-09,0.2353
2018-02-13,0.939
2018-02-15,16.0465
2018-02-21,-14.6293
2018-02-22,17.1362
2018-02-23,-14.6293
2018-02-28,17.3709
2018-03-02,16.0
2018-03-05,0.0
2018-03-06,-13.7931
2018-03-07,0.0
2018-03-12,0.0
2018-03-15,16.0
2018-03-20,-0.1724
2018-03-26,0.0
2018-03-27,-22.2798
2018-03-28,22.2222
2018-03-29,-18.1818
2018-04-06,11.1111
2018-04-11,4.0
2018-04-12,11.3462
2018-04-18,-10.19
2018-04-20,-3.8462
2018-04-24,-10.0
2018-04-26,-15.5556
2018-04-27,0.0
2018-05-08,0.0
2018-05-16,-7.6316
2018-05-21,13.9601
2018-05-22,0.0
2018-05-24,-1.25
2018-05-29,-11.3924
2018-05-31,14.2857
2018-06-04,-12.5
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,14.2857
2018-06-15,0.0
2018-06-18,0.0
2018-06-21,-12.5
2018-06-26,2.8571
2018-07-03,11.1111
2018-07-25,-12.5
2018-07-26,0.0
2018-07-31,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-07,0.0
2018-08-09,0.0
2018-08-15,0.0
2018-09-05,28.5714
2018-09-14,-22.2222
2018-09-17,0.0
2018-09-20,2.8571
2018-09-24,0.0
2018-09-25,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-23,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-06,0.0
2018-11-07,-2.7778
2018-11-08,0.0
2018-11-14,0.0
2018-11-21,0.0
2018-12-03,0.0
2018-12-07,0.0
2018-12-13,0.0
2018-12-14,28.5714
2018-12-17,-22.2222
2018-12-18,42.8571
2018-12-20,-30.0
2018-12-21,-42.8571
2018-12-26,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-03,25.0
2019-01-04,60.0
2019-01-08,0.0
2019-01-22,-25.0
2019-01-29,1.6667
2019-02-05,-0.0164
2019-02-06,-1.6232
2019-02-12,0.0
2019-02-15,26.3333
2019-02-20,-20.8443
2019-02-22,0.0
2019-02-27,16.6667
2019-03-19,-28.5714
2019-03-22,20.0
2019-03-25,-16.6667
2019-04-12,20.0
2019-04-16,-16.6667
2019-05-02,-20.0
2019-05-14,-25.0
2019-05-17,-53.3333
2019-05-21,142.8571
2019-05-22,0.0
2019-05-24,-50.0
2019-05-31,100.0
2019-06-04,0.0
2019-07-02,-50.0
2019-07-05,-11.7647
2019-07-11,-42.6667
2019-07-18,62.7907
2019-07-23,-28.5714
2019-07-24,8.0
2019-08-06,46.2963
2019-08-08,0.0
2019-08-12,-17.7215
2019-08-14,53.8462
2019-08-16,0.0
2019-08-19,30.0
2019-08-23,0.0
2019-09-30,-23.0769
2019-10-01,-20.0
2019-10-03,0.0
2019-10-14,11.25
2019-10-17,-10.0
2019-10-18,-0.1248
2019-10-23,0.0
2019-10-24,0.0
2019-10-28,-12.5
2019-11-04,0.0
2019-11-07,27.1429
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,-32.5843
2019-11-15,0.0
2019-11-18,166.6667
2019-11-19,18.125
2019-11-20,5.8201
2019-11-25,30.0
2019-11-26,-15.3846
2019-11-29,18.1818
2019-12-04,0.0
2019-12-06,-42.3077
2019-12-13,0.0
2019-12-17,-1.0
2019-12-18,-21.2121
2019-12-19,0.0
2019-12-20,-3.4188
2019-12-23,3.5398
2019-12-24,-14.5299
2019-12-26,30.0
2019-12-27,26.9231
2019-12-31,21.2121
2020-01-06,-49.0
2020-01-13,0.0
2020-01-22,7.8431
2020-01-23,0.0
2020-02-06,37.2727
2020-02-13,-27.1523
2020-02-14,-14.5455
2020-02-19,25.3723
2020-03-05,52.7365
2020-03-13,-16.6667
2020-03-17,-16.6667
2020-03-19,0.0
2020-03-30,36.0
2020-03-31,5.8824
2020-04-02,-47.2222
2020-04-06,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-29,0.0
2020-05-11,28.947400000000002
2020-05-18,-8.9796
2020-05-19,34.5291
2020-05-27,33.3333
2020-05-29,75.0
2020-06-02,-28.5714
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,47.6
2020-06-08,168.2927
2020-06-09,-20.202
2020-06-10,6.962
2020-06-11,-11.9527
2020-06-12,-14.6505
2020-06-15,30.7087
2020-06-16,-21.6867
2020-06-17,22.9231
2020-06-18,6.383
2020-06-19,0.0
2020-06-22,16.4706
2020-06-23,5.0505
2020-06-24,-3.8462
2020-06-25,45.0
2020-06-26,149.6552
2020-06-29,74.0331
2020-06-30,-41.2698
2020-07-01,4.0541
2020-07-02,12.987
2020-07-06,-10.3333
2020-07-07,2.551
2020-07-08,-0.025
2020-07-09,-4.4761
2020-07-10,9.9476
2020-07-13,4.7619
2020-07-14,-6.9545
2020-07-15,-9.9292
2020-07-16,1.6949
2020-07-17,4.0
2020-07-20,-0.3077
2020-07-21,0.0
2020-07-22,-12.5643
2020-07-23,-8.163
2020-07-24,12.0756
2020-07-27,-8.5596
2020-07-28,-0.0469
2020-07-29,-0.2502
2020-07-30,-18.5266
2020-07-31,-11.5044
