ticker,DTRO US Equity
2010-09-30,0.0
2010-10-01,18.5185
2010-10-04,-9.375
2010-10-05,-6.8966
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,-3.7037
2010-10-11,3.8462
2010-10-12,-3.7037
2010-10-13,0.0
2010-10-14,-15.3846
2010-10-15,18.1818
2010-10-18,3.8462
2010-10-19,-3.7037
2010-10-20,3.8462
2010-10-21,-3.7037
2010-10-22,-7.6923
2010-10-25,0.0
2010-10-26,-12.5
2010-10-27,4.7619
2010-10-28,22.7273
2010-10-29,-3.7037
2010-11-01,3.8462
2010-11-02,-3.7037
2010-11-03,3.8462
2010-11-04,-11.1111
2010-11-05,8.3333
2010-11-08,11.538499999999999
2010-11-09,-10.3448
2010-11-10,3.8462
2010-11-11,-3.7037
2010-11-12,0.0
2010-11-15,11.538499999999999
2010-11-16,10.3448
2010-11-17,-31.25
2010-11-18,0.0
2010-11-19,-13.6364
2010-11-22,10.526299999999999
2010-11-23,14.2857
2010-11-24,-8.3333
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,-4.5455
2010-12-01,-14.2857
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,-11.1111
2010-12-07,-12.5
2010-12-08,0.0
2010-12-09,-7.1429
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,-15.3846
2010-12-15,-9.0909
2010-12-16,10.0
2010-12-17,0.0
2010-12-20,27.2727
2010-12-21,-21.4286
2010-12-22,18.1818
2010-12-23,-15.3846
2010-12-27,-9.0909
2010-12-28,30.0
2010-12-29,-15.3846
2010-12-30,18.1818
2010-12-31,7.6923
2011-01-03,14.2857
2011-01-04,0.0
2011-01-05,-18.75
2011-01-06,61.5385
2011-01-07,14.2857
2011-01-10,8.3333
2011-01-11,92.3077
2011-01-12,-20.0
2011-01-13,-5.0
2011-01-14,-42.1053
2011-01-18,0.0
2011-01-19,-18.1818
2011-01-20,61.1111
2011-01-21,-10.3448
2011-01-24,-26.9231
2011-01-25,10.526299999999999
2011-01-26,-14.2857
2011-01-27,0.0
2011-01-28,5.5556
2011-01-31,10.526299999999999
2011-02-01,-23.8095
2011-02-02,18.75
2011-02-03,-15.7895
2011-02-04,0.0
2011-02-07,12.5
2011-02-08,-11.1111
2011-02-09,0.0
2011-02-10,12.5
2011-02-11,-11.1111
2011-02-14,12.5
2011-02-15,-22.2222
2011-02-16,0.0
2011-02-17,71.4286
2011-02-18,-12.5
2011-02-22,0.0
2011-02-23,-9.5238
2011-02-24,-26.3158
2011-02-25,14.2857
2011-02-28,0.0
2011-03-01,-12.5
2011-03-02,14.2857
2011-03-03,-12.5
2011-03-04,0.0
2011-03-07,-7.1429
2011-03-08,0.0
2011-03-09,7.6923
2011-03-10,-7.1429
2011-03-11,0.0
2011-03-14,7.6923
2011-03-15,0.0
2011-03-16,-7.1429
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,7.6923
2011-03-22,0.0
2011-03-23,14.2857
2011-03-24,-18.75
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,23.0769
2011-03-30,0.0
2011-03-31,-12.5
2011-04-01,-7.1429
2011-04-04,23.0769
2011-04-05,-18.75
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,7.6923
2011-04-11,14.2857
2011-04-12,-18.75
2011-04-13,0.0
2011-04-14,-15.3846
2011-04-15,0.0
2011-04-18,18.1818
2011-04-20,-15.3846
2011-04-21,45.4545
2011-04-25,0.0
2011-04-26,81.25
2011-04-27,-17.2414
2011-04-28,0.0
2011-04-29,-8.3333
2011-05-02,-18.1818
2011-05-03,0.0
2011-05-04,-22.2222
2011-05-05,0.0
2011-05-06,14.2857
2011-05-09,-12.5
2011-05-10,-7.1429
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,23.0769
2011-05-18,-12.5
2011-05-19,-7.1429
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,-15.3846
2011-05-26,0.0
2011-05-27,18.1818
2011-05-31,23.0769
2011-06-01,37.5
2011-06-02,9.0909
2011-06-03,-20.8333
2011-06-06,10.526299999999999
2011-06-07,-14.2857
2011-06-08,0.0
2011-06-09,-27.7778
2011-06-10,7.6923
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,-7.1429
2011-06-16,7.6923
2011-06-17,-7.1429
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,-15.3846
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,-9.0909
2011-06-30,10.0
2011-07-01,-9.0909
2011-07-05,10.0
2011-07-06,27.2727
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,-7.1429
2011-07-13,-15.3846
2011-07-14,0.0
2011-07-15,-9.0909
2011-07-18,10.0
2011-07-19,-27.2727
2011-07-20,25.0
2011-07-21,-20.0
2011-07-22,25.0
2011-07-25,-20.0
2011-07-26,-25.0
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,-16.6667
2011-08-03,20.0
2011-08-04,-16.6667
2011-08-05,20.0
2011-08-08,-16.6667
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,-40.0
2011-08-16,66.6667
2011-08-17,20.0
2011-08-18,33.3333
2011-08-19,25.0
2011-08-22,-20.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,-25.0
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,-16.6667
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,20.0
2011-09-07,-16.6667
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,-40.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,66.6667
2011-09-20,-40.0
2011-09-21,66.6667
2011-09-22,-40.0
2011-09-23,66.6667
2011-09-26,-40.0
2011-09-27,66.6667
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-03,-40.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,-9.3333
2011-10-10,0.0
2011-10-11,-47.0588
2011-10-12,122.2222
2011-10-13,0.0
2011-10-14,-15.0
2011-10-17,17.647100000000002
2011-10-18,45.0
2011-10-19,-37.931
2011-10-20,0.0
2011-10-21,-16.6667
2011-10-24,-13.3333
2011-10-26,-30.7692
2011-10-27,6.6667
2011-10-28,56.25
2011-10-31,0.0
2011-11-01,-26.6667
2011-11-02,30.0
2011-11-04,-30.0699
2011-11-07,-58.0
2011-11-08,19.0476
2011-11-09,20.0
2011-11-10,0.0
2011-11-11,-1.6667
2011-11-14,-1.9068
2011-11-15,-22.2462
2011-11-16,-13.6111
2011-11-17,-9.9678
2011-11-18,-14.2857
2011-11-21,-33.3333
2011-11-22,45.9375
2011-11-23,0.0
2011-11-25,-65.7388
2011-11-28,175.0
2011-11-30,-27.2727
2011-12-01,30.0
2011-12-02,-23.0769
2011-12-05,-45.0
2011-12-06,0.0
2011-12-07,81.8182
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,-10.0
2011-12-15,0.0
2011-12-16,11.1111
2011-12-19,-15.0
2011-12-20,82.3529
2011-12-27,-35.4839
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,-25.0
2012-01-03,0.0
2012-01-04,100.0
2012-01-05,3.3333
2012-01-06,-3.2258
2012-01-09,0.0
2012-01-11,0.0
2012-01-17,-33.3333
2012-01-18,0.0
2012-01-19,25.0
2012-01-24,0.0
2012-01-25,-20.0
2012-01-26,25.0
2012-01-30,-20.0
2012-02-01,0.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,85.0
2012-02-07,0.0
2012-02-09,-5.4054
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,-28.2143
2012-02-16,39.3035
2012-02-21,0.0
2012-02-22,-28.2143
2012-02-23,171.393
2012-02-24,-20.8066
2012-02-27,-44.4444
2012-02-28,16.6667
2012-02-29,-10.0
2012-03-01,20.634900000000002
2012-03-02,-7.8947
2012-03-05,-2.8571
2012-03-06,-35.2941
2012-03-09,81.8182
2012-03-12,0.0
2012-03-14,-45.0
2012-03-19,0.0
2012-03-21,0.0
2012-03-23,0.0
2012-03-27,0.0
2012-03-30,-9.0909
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-10,0.0
2012-04-12,0.0
2012-04-16,-40.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-23,150.0
2012-04-24,-40.0
2012-04-25,0.0
2012-04-26,11.1111
2012-04-30,-15.0
2012-05-03,0.0
2012-05-07,17.647100000000002
2012-05-08,0.0
2012-05-10,50.0
2012-05-11,-43.3333
2012-05-14,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-21,-29.4118
2012-05-23,0.0
2012-05-29,0.0
2012-06-04,62.5
2012-06-05,-38.4615
2012-06-07,0.0
2012-06-12,0.0
2012-06-14,0.0
2012-06-19,-8.3333
2012-06-25,-4.5455
2012-06-26,4.7619
2012-06-28,-7.9545
2012-06-29,0.0
2012-07-02,0.6173
2012-07-06,0.0
2012-07-10,-46.0123
2012-07-12,-9.0909
2012-07-18,-80.0
2012-07-19,1068.75
2012-07-20,0.0
2012-07-23,-1.6042999999999998
2012-07-24,-80.9783
2012-07-25,128.5714
2012-07-26,100.0
2012-07-30,0.0
2012-07-31,150.0
2012-08-01,-20.0
2012-08-03,0.0
2012-08-06,-45.0
2012-08-08,-78.4091
2012-08-17,157.8947
2012-08-20,0.0
2012-08-23,38.7755
2012-08-24,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-09-07,0.0
2012-09-10,135.2941
2012-09-11,0.0
2012-09-18,-60.9375
2012-09-19,2.4
2012-09-25,-73.4375
2012-09-26,0.0
2012-09-28,41.1765
2012-10-02,0.0
2012-10-03,566.6667
2012-10-04,-84.375
2012-10-12,-4.0
2012-10-22,0.0
2012-10-23,0.0
2012-10-26,566.6667
2012-10-31,0.0
2012-11-02,0.0
2012-11-06,0.0
2012-11-13,-96.875
2012-11-16,80.0
2012-11-21,0.0
2012-11-28,44.4444
2012-11-30,0.0
2012-12-03,-19.2308
2012-12-04,-23.8095
2012-12-05,62.5
2012-12-06,3.8462
2012-12-11,-3.7037
2012-12-12,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,3.8462
2012-12-28,0.0
2013-01-02,1025.9259
2013-01-04,0.0
2013-01-09,-5.2632
2013-01-11,-88.8889
2013-01-14,6.25
2013-01-25,794.1176
2013-01-28,-10.526299999999999
2013-02-01,-11.7647
2013-02-05,26.6667
2013-02-13,-89.4737
2013-02-26,0.0
2013-03-08,0.0
2013-04-11,450.0
2013-04-12,0.0
2013-04-15,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-30,0.0
2013-05-08,72.7273
2013-05-09,-89.4737
2013-05-14,6.25
2013-05-21,102.9412
2013-05-31,-50.7246
2013-06-19,0.0
2013-06-26,0.0
2013-07-01,102.9412
2013-07-17,595.6522
2013-07-18,-92.9167
2013-07-24,17.647100000000002
2013-07-31,0.0
2013-08-02,0.0
2013-09-06,0.0
2013-09-17,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-07,0.0
2013-10-14,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-11-08,0.0
2013-11-20,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-12-02,0.0
2013-12-10,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-20,0.0
2013-12-23,5900.0
2013-12-24,-3.3333
2013-12-26,-93.1034
2013-12-31,0.0
2014-01-03,0.0
2014-01-09,0.0
2014-01-16,0.0
2014-01-23,110.0
2014-01-24,-52.381
2014-02-04,0.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-03-04,-58.125
2014-03-13,0.0
2014-03-18,0.0
2014-03-24,0.0
2014-04-08,0.0
2014-04-10,0.0
2014-04-28,0.0
2014-04-29,377.6119
2014-04-30,0.0
2014-05-20,0.0
2014-05-21,-50.0
2014-05-23,0.0
2014-05-28,-35.0
2014-06-02,207.6923
2014-06-09,0.0
2014-06-19,0.0
2014-06-26,-75.0
2014-07-09,-16.25
2014-07-23,0.0
2014-07-25,0.0
2014-08-04,0.0
2014-08-13,0.0
2014-08-18,0.0
2014-08-22,-1.4925
2014-08-27,0.0
2014-09-22,0.0
2014-09-24,142.4242
2014-09-25,0.0
2014-09-29,-50.0
2014-10-06,0.0
2014-10-10,0.0
2014-10-21,0.0
2014-10-24,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-12,0.0
2014-11-25,10.0
2014-11-28,-45.4545
2014-12-02,0.0
2014-12-03,0.0
2014-12-08,0.0
2014-12-11,-33.3333
2014-12-17,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,25.0
2014-12-29,-20.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-05,0.0
2015-01-14,9.375
2015-01-15,0.0
2015-01-16,157.1429
2015-02-23,-61.1111
2015-03-02,0.0
2015-03-06,0.0
2015-03-10,17.1429
2015-03-12,-14.6341
2015-03-17,0.0
2015-03-24,0.0
2015-04-22,37.1429
2015-04-24,0.0
2015-04-28,0.0
2015-05-05,-16.6667
2015-05-20,0.0
2015-05-26,0.0
2015-06-03,0.0
2015-06-05,0.0
2015-06-30,20.0
2015-07-02,0.0
2015-07-16,-16.6667
2015-08-05,0.0
2015-08-17,0.0
2015-08-19,0.0
2015-08-24,0.0
2015-09-14,0.0
2015-09-15,0.0
2015-09-22,0.0
2015-10-01,0.0
2015-10-07,20.0
2015-10-12,-16.6667
2015-10-13,0.0
2015-10-26,0.0
2015-10-27,0.0
2015-11-02,0.0
2015-11-06,0.0
2015-11-09,55.0
2015-11-16,-35.4839
2015-11-18,0.0
2015-11-23,0.0
2015-11-27,0.0
2015-12-01,0.0
2015-12-03,0.0
2015-12-07,0.0
2015-12-09,0.0
2015-12-14,5.0
2015-12-16,0.0
2015-12-17,-4.7619
2015-12-23,0.0
2015-12-24,5.0
2015-12-29,0.0
2016-02-08,-4.7619
2016-02-25,0.0
2016-03-04,-40.0
2016-03-16,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-04-01,112.5
2016-04-05,-37.2549
2016-04-06,0.0
2016-04-14,-25.0
2016-04-19,0.0
2016-04-27,58.3333
2016-05-11,-36.8421
2016-05-31,0.0
2016-06-02,0.0
2016-08-09,0.0
2016-08-11,0.0
2016-09-12,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-10-20,0.0
2016-11-28,58.3333
2016-12-08,-36.8421
2016-12-15,0.0
2017-01-03,0.0
2017-01-24,0.0
2017-02-16,-87.5
2017-02-28,0.0
2017-03-06,0.0
2017-03-08,0.0
2017-03-10,0.0
2017-03-14,0.0
2017-04-17,0.0
2017-04-24,0.0
2017-05-01,0.0
2017-05-10,0.0
2017-05-12,433.3333
2017-05-15,400.0
2017-05-25,-80.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-06,0.0
2017-07-13,200.0
2017-07-19,3.3333
2017-07-24,-3.2258
2017-07-31,3.3333
2017-08-03,0.0
2017-08-11,0.0
2017-08-16,0.0
2017-08-23,0.0
2017-08-25,136.129
2017-08-29,159.5628
2017-09-05,-47.3684
2017-09-27,1.0
2017-10-12,70.297
2017-10-16,-41.8605
2017-10-17,171.0
2017-11-07,-63.0996
2017-11-10,0.0
2017-11-13,0.0
2017-11-29,0.0
2017-12-14,27.0
2017-12-15,-91.3386
2017-12-18,1295.0
2017-12-19,-22.7436
2017-12-20,-90.7212
2017-12-27,2354.5455
2017-12-28,-25.9259
2018-01-02,-0.5
2018-01-05,-22.1106
2018-01-18,-35.4839
2018-01-31,0.0
2018-02-01,50.0
2018-02-07,0.0
2018-02-08,-33.3333
2018-02-22,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-12,-50.0
2018-03-16,30.0
2018-03-19,-23.0769
2018-03-22,0.0
2018-03-29,100.0
2018-04-06,-50.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-25,0.0
2018-05-07,0.0
2018-06-12,0.0
2018-06-14,0.0
2018-06-19,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-27,0.0
2018-08-13,0.0
2018-08-15,0.0
2018-08-22,-20.0
2018-08-24,0.0
2018-09-06,0.0
2018-09-20,0.0
2018-09-25,22.5
2018-09-26,-18.3673
2018-10-17,-37.5
2018-10-29,0.0
2018-11-14,0.0
2018-11-21,18.0
2018-12-10,1.6949
2018-12-17,-16.6667
2018-12-20,0.0
2019-01-04,20.0
2019-01-18,-16.6667
2019-01-28,0.0
2019-03-05,-20.0
2019-03-18,0.0
2019-03-25,0.0
2019-04-16,149.5
2019-04-26,-53.9078
2019-05-02,0.0
2019-05-14,0.0
2019-06-04,0.0
2019-06-11,0.0
2019-06-19,-13.0435
2019-07-03,50.0
2019-07-08,-33.3333
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,50.0
2019-09-13,0.0
2019-09-17,-33.3333
2019-09-24,0.0
2019-09-30,45.0
2019-10-01,-10.3448
2019-10-09,-19.2308
2019-10-10,0.0
2019-10-14,0.0
2019-10-22,0.0
2019-10-24,-4.7619
2019-11-21,0.0
2019-12-05,20.0
2019-12-06,7.2917
2019-12-09,-2.9126
2019-12-16,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-31,-20.0
2020-01-06,25.0
2020-01-16,0.0
2020-01-27,0.0
2020-02-07,0.0
2020-02-18,99.6
2020-02-21,-49.8998
2020-04-09,0.0
2020-04-13,-60.0
