ticker,TATD US Equity
2005-12-13,-4.3716
2005-12-14,0.0
2005-12-15,0.0
2005-12-19,-8.5714
2005-12-20,-3.125
2005-12-21,0.0
2005-12-22,16.129
2005-12-23,0.0
2005-12-27,0.0
2005-12-28,-7.7778
2005-12-29,8.4337
2005-12-30,-5.5556
2006-01-03,2.9412000000000003
2006-01-04,0.0
2006-01-06,8.0
2006-01-09,0.5291
2006-01-10,-7.8947
2006-01-11,0.0
2006-01-17,-2.8571
2006-01-18,-2.9412000000000003
2006-01-19,3.0303
2006-01-23,-4.7059
2006-01-30,-1.2346
2006-02-08,9.375
2006-02-10,-5.7143
2006-02-13,6.0606
2006-02-14,-5.7143
2006-02-16,-8.4848
2006-02-17,15.894
2006-02-21,0.0
2006-02-22,0.0
2006-02-23,-8.5714
2006-02-27,3.125
2006-02-28,-6.0606
2006-03-01,16.129
2006-03-02,0.0
2006-03-03,-11.1111
2006-03-09,-3.125
2006-03-13,-3.2258
2006-03-14,0.0
2006-03-15,-13.3333
2006-03-16,3.8462
2006-03-28,0.0
2006-03-30,4.4444
2006-03-31,0.0
2006-04-03,9.9291
2006-04-04,6.4516
2006-04-05,0.0
2006-04-06,-9.0909
2006-04-07,-2.6667
2006-04-10,-0.6849
2006-04-11,0.0
2006-04-12,0.0
2006-04-13,0.0
2006-04-18,10.3448
2006-04-19,-3.125
2006-04-20,3.2258
2006-04-21,-8.75
2006-04-24,2.7397
2006-04-25,3.3333
2006-04-26,-6.4516
2006-05-01,6.8966
2006-05-03,-6.4516
2006-05-04,3.4483
2006-05-05,0.0
2006-05-08,-6.6667
2006-05-09,0.0
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,0.0
2006-05-16,0.0
2006-05-18,-3.5714
2006-05-22,0.0
2006-05-23,-3.7037
2006-05-24,-7.6923
2006-05-25,-0.8333
2006-05-26,-5.8824
2006-05-30,-1.7856999999999998
2006-05-31,-8.1818
2006-06-02,0.0
2006-06-06,18.8119
2006-06-07,8.3333
2006-06-08,-3.8462
2006-06-09,-8.0
2006-06-12,-12.1739
2006-06-13,3.9604
2006-06-19,0.9524
2006-06-22,0.0
2006-06-23,0.9434
2006-06-26,-0.9346
2006-06-27,8.4906
2006-07-03,13.0435
2006-07-05,-1.5385
2006-07-06,-2.3437
2006-07-12,-5.6
2006-07-13,-6.7797
2006-07-14,-8.1818
2006-07-18,8.9109
2006-07-19,-4.5455
2006-07-20,-3.8095
2006-07-21,0.0
2006-07-26,11.8812
2006-07-31,1.7699
2006-08-03,-6.9565
2006-08-04,0.0
2006-08-18,-1.8692
2006-08-21,-3.8095
2006-08-22,-14.8515
2006-08-23,15.1163
2006-08-25,0.0
2006-08-28,-1.0101
2006-08-30,1.0204
2006-09-05,-13.1313
2006-09-07,-1.1628
2006-09-08,16.4706
2006-09-11,0.0
2006-09-14,-14.1414
2006-09-18,15.2941
2006-09-19,0.0
2006-09-20,27.551
2006-09-21,3.2
2006-09-22,-3.1008
2006-09-25,-16.0
2006-09-27,0.0
2006-09-28,0.0
2006-09-29,14.2857
2006-10-02,0.0
2006-10-06,0.0
2006-10-12,-8.3333
2006-10-13,-4.5455
2006-10-20,0.0
2006-10-23,-2.8571
2006-10-25,2.9412000000000003
2006-10-27,-0.9524
2006-10-30,-18.2692
2006-10-31,11.7647
2006-11-01,4.2105
2006-11-06,-14.1414
2006-11-07,0.0
2006-11-14,0.0
2006-11-17,0.0
2006-11-21,17.647100000000002
2006-11-22,-20.0
2006-11-24,26.25
2006-11-27,11.8812
2006-11-28,-11.5044
2006-11-29,-5.0
2006-12-01,0.0
2006-12-18,10.526299999999999
2006-12-19,9.5238
2006-12-22,-12.1739
2006-12-28,2.9703
2007-01-09,-13.461500000000001
2007-01-10,0.0
2007-01-11,0.0
2007-01-12,-5.5556
2007-01-16,-4.7059
2007-01-17,4.9383
2007-01-19,5.8824
2007-01-22,10.0
2007-01-23,1.0101
2007-01-25,0.0
2007-01-26,0.0
2007-01-30,0.0
2007-01-31,20.0
2007-02-02,-4.1667
2007-02-05,0.0
2007-02-06,-4.3478
2007-02-07,0.0
2007-02-08,-1.8182
2007-02-16,1.8519
2007-02-20,-9.0909
2007-02-21,-4.0
2007-02-22,4.1667
2007-02-23,0.0
2007-02-26,0.0
2007-02-27,0.0
2007-02-28,0.0
2007-03-01,-9.0
2007-03-02,4.3956
2007-03-06,4.2105
2007-03-09,-9.0909
2007-03-12,0.0
2007-03-13,5.5556
2007-03-15,4.2105
2007-03-23,-9.0909
2007-03-27,10.0
2007-04-02,-13.1313
2007-04-03,15.1163
2007-04-04,1.0101
2007-04-09,-12.0
2007-04-10,7.9545
2007-04-11,-7.3684
2007-04-12,-3.4091
2007-04-13,17.647100000000002
2007-04-17,0.0
2007-04-18,-15.0
2007-04-23,17.647100000000002
2007-04-24,-15.0
2007-04-25,0.0
2007-04-26,17.647100000000002
2007-05-01,-10.0
2007-05-18,-5.5556
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,11.7647
2007-05-24,-1.0526
2007-05-25,-2.1277
2007-05-29,3.2609
2007-05-30,0.0
2007-06-04,5.2632
2007-06-06,-11.0
2007-06-07,-10.1124
2007-06-11,0.0
2007-06-13,0.0
2007-06-22,6.25
2007-06-27,-5.8824
2007-07-03,-12.5
2007-07-06,0.0
2007-07-09,0.0
2007-07-12,0.0
2007-07-16,0.0
2007-07-20,0.0
2007-07-23,21.4286
2007-07-30,0.0
2007-07-31,-17.647100000000002
2007-08-01,0.0
2007-08-02,-14.2857
2007-08-03,0.0
2007-08-06,25.0
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-21,-20.0
2007-08-24,10.0
2007-08-27,6.0606
2007-08-28,20.0
2007-08-29,1.1905000000000001
2007-08-30,0.0
2007-08-31,-17.647100000000002
2007-09-04,0.0
2007-09-05,7.1429
2007-09-07,-20.0
2007-09-10,0.0
2007-09-13,16.6667
2007-09-14,7.1429
2007-09-19,-17.3333
2007-09-24,20.9677
2007-10-01,-20.0
2007-10-03,-6.6667
2007-10-04,16.0714
2007-10-08,-13.8462
2007-10-09,7.1429
2007-10-10,-6.6667
2007-10-11,-1.7856999999999998
2007-10-12,27.2727
2007-10-17,-14.2857
2007-10-18,0.0
2007-10-22,0.0
2007-10-24,-1.6667
2007-10-26,0.0
2007-10-30,-6.7797
2007-11-01,-27.2727
2007-11-02,0.0
2007-11-07,30.0
2007-11-09,0.0
2007-11-13,-42.3077
2007-11-14,33.3333
2007-11-15,30.0
2007-11-21,-1.9231
2007-11-27,1.9607999999999999
2007-11-29,-23.0769
2007-12-06,30.0
2007-12-14,-17.3077
2007-12-17,-6.9767
2007-12-18,12.5
2007-12-19,15.5556
2007-12-28,0.0
2008-01-03,-32.6923
2008-01-07,48.5714
2008-01-08,-1.9231
2008-01-11,-11.7647
2008-01-16,-20.0
2008-01-17,11.1111
2008-01-22,-25.0
2008-01-23,30.0
2008-01-25,0.0
2008-01-29,-35.8974
2008-01-30,16.0
2008-02-06,34.4828
2008-02-07,0.0
2008-02-11,0.0
2008-02-13,-10.2564
2008-02-14,0.0
2008-02-21,11.4286
2008-03-07,-2.5641
2008-03-10,-7.8947
2008-03-17,14.2857
2008-03-19,25.0
2008-03-26,12.0
2008-03-31,-1.7856999999999998
2008-04-11,72.7273
2008-04-14,-42.1053
2008-04-16,-36.3636
2008-04-24,8.5714
2008-04-30,-7.8947
2008-05-02,-14.2857
2008-05-19,16.6667
2008-05-21,42.8571
2008-05-27,0.0
2008-05-28,0.0
2008-05-30,0.0
2008-06-02,-30.0
2008-06-10,-14.2857
2008-06-17,0.0
2008-06-23,66.6667
2008-06-25,0.0
2008-06-26,-30.0
2008-07-08,42.8571
2008-07-10,0.0
2008-07-11,-30.0
2008-07-14,-28.5714
2008-07-25,-16.0
2008-07-28,-4.7619
2008-08-04,25.0
2008-08-13,-20.0
2008-08-14,5.0
2008-08-18,-4.7619
2008-08-19,0.0
2008-08-20,25.0
2008-08-29,100.0
2008-09-11,-50.0
2008-09-12,0.0
2008-09-16,100.0
2008-09-17,-48.0
2008-09-24,3.8462
2008-09-25,-25.9259
2008-09-26,0.0
2008-09-29,-40.0
2008-09-30,66.6667
2008-10-06,-15.0
2008-10-08,-23.5294
2008-10-10,130.7692
2008-10-13,0.0
2008-10-14,-3.3333
2008-10-16,-13.7931
2008-11-21,-52.0
2008-12-02,0.0
2008-12-16,0.0
2008-12-22,0.0
2008-12-29,25.0
2008-12-30,0.0
2008-12-31,-33.3333
2009-01-06,0.0
2009-01-16,30.0
2009-01-28,30.7692
2009-02-04,-5.8824
2009-02-12,137.5
2009-02-18,-55.2632
2009-02-20,-11.7647
2009-02-24,-33.3333
2009-03-03,10.0
2009-03-06,-9.0909
2009-03-23,20.0
2009-03-30,0.0
2009-04-02,0.0
2009-04-14,-16.6667
2009-04-15,50.0
2009-04-29,33.3333
2009-05-11,-50.0
2009-05-15,0.0
2009-05-26,0.0
2009-05-28,0.0
2009-05-29,100.0
2009-06-01,-24.5
2009-06-04,19.2053
2009-06-08,-61.1111
2009-06-11,0.0
2009-06-15,114.2857
2009-06-22,-33.3333
2009-06-23,-47.0
2009-07-20,13.2075
2009-07-27,66.6667
2009-08-14,0.0
2009-08-28,-40.0
2009-08-31,66.6667
2009-09-01,0.0
2009-09-02,-34.0
2009-09-16,51.5152
2009-09-23,-30.0
2009-09-29,0.0
2009-10-08,85.7143
2009-10-14,-46.1538
2009-10-15,85.7143
2009-10-16,-23.0769
2009-10-19,-29.5
2009-10-22,-0.7092
2009-10-27,0.0
2009-10-29,42.8571
2009-11-09,-40.0
2009-11-11,50.0
2009-11-12,11.1111
2009-11-16,0.0
2009-11-25,-35.0
2009-12-02,53.8462
2009-12-03,0.0
2009-12-08,0.0
2009-12-16,50.0
2009-12-28,-26.6667
2009-12-30,0.0
2010-01-04,0.0
2010-01-11,0.0
2010-03-09,-40.9091
2010-03-11,7.6923
2010-03-17,14.2857
2010-04-06,-37.5
2010-04-13,0.0
2010-04-14,20.0
2010-04-28,50.0
2010-04-30,-33.3333
2010-05-11,50.0
2010-05-12,0.0
2010-05-14,-33.3333
2010-05-17,0.0
2010-05-18,50.0
2010-05-19,122.2222
2010-05-20,-10.0
2010-05-25,-5.5556
2010-06-02,-52.9412
2010-06-04,-12.5
2010-06-07,128.5714
2010-06-08,-37.5
2010-06-14,-20.0
2010-06-16,-23.75
2010-06-18,-1.6393
2010-06-23,-16.6667
2010-07-19,0.0
2010-07-20,80.0
2010-08-02,-22.2222
2010-08-11,0.0
2010-08-23,-28.5714
2010-08-27,120.0
2010-08-31,0.0
2010-09-07,-54.5455
2010-09-24,0.0
2010-09-27,-20.0
2010-09-28,50.0
2010-10-14,16.6667
2010-10-20,-14.2857
2010-10-25,0.0
2010-11-10,16.6667
2010-11-11,14.2857
2010-11-22,-25.0
2010-11-24,16.6667
2010-12-03,-14.2857
2010-12-09,33.3333
2010-12-13,0.0
2011-01-07,-37.5
2011-01-13,0.0
2011-01-27,0.0
2011-02-24,0.0
2011-02-25,60.0
2011-03-04,-50.0
2011-03-09,-18.75
2011-04-04,0.0
2011-04-08,0.0
2011-04-11,115.3846
2011-04-12,-42.8571
2011-04-14,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-05-02,0.0
2011-05-26,0.0
2011-06-06,50.0
2011-06-08,16.6667
2011-06-13,-1.4285999999999999
2011-06-17,-13.0435
2011-07-01,-25.0
2011-07-15,33.3333
2011-07-18,-50.0
2011-07-19,40.0
2011-07-27,-2.3810000000000002
2011-08-05,-14.6341
2011-08-11,-14.2857
2011-08-22,50.0
2011-09-20,-33.3333
2011-09-22,-33.3333
2011-09-29,100.0
2011-10-11,-2.5
2011-10-18,0.0
2011-11-07,-71.7949
2011-12-02,0.0
2011-12-06,0.0
2011-12-15,0.0
2011-12-19,81.8182
2011-12-20,-40.0
2011-12-21,0.0
2011-12-29,0.0
2012-01-12,150.0
2012-02-07,-0.4167
2012-03-01,-66.5272
2012-03-05,0.0
2012-03-08,0.0
2012-03-13,200.0
2012-03-14,130.0
2012-03-15,-13.0435
2012-03-16,0.0
2012-03-19,0.0
2012-03-20,33.3333
2012-03-22,0.0
2012-03-26,-25.0
2012-03-28,0.0
2012-03-30,0.0
2012-04-04,33.3333
2012-04-09,0.0
2012-04-16,-37.5
2012-04-18,90.0
2012-04-27,-1.0526
2012-04-30,-4.2553
2012-05-03,-22.2222
2012-05-04,35.7143
2012-05-07,0.0
2012-05-09,57.8947
2012-05-14,-60.0
2012-05-17,-78.3333
2012-05-18,284.6154
2012-05-22,-69.0
2012-05-23,358.0645
2012-05-30,-12.6761
2012-06-01,61.2903
2012-06-04,-38.0
2012-06-05,0.0
2012-06-12,109.6774
2012-06-14,9.2308
2012-06-15,0.0
2012-06-18,5.6338
2012-06-19,-26.6667
2012-06-21,0.0
2012-06-22,81.8182
2012-06-26,-5.0
2012-06-29,-5.2632
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,-16.6667
2012-07-12,-20.0
2012-07-13,0.0
2012-07-16,91.6667
2012-07-17,21.7391
2012-07-30,-75.0
2012-08-01,21.4286
2012-08-03,29.4118
2012-08-06,81.8182
2012-08-07,0.0
2012-08-09,0.0
2012-08-14,3.3333
2012-08-29,-6.4516
2012-08-30,20.3448
2012-08-31,0.2865
2012-09-05,0.0
2012-09-14,7.1429
2012-09-24,-14.9333
2012-09-25,0.3135
2012-09-28,-1.5625
2012-10-18,-20.634900000000002
2012-10-23,0.0
2012-11-08,-40.0
2012-11-09,50.0
2012-11-12,2.6667
2012-11-14,19.0476
2012-11-15,3.6364
2012-11-19,0.0
2012-11-21,0.0
2012-11-26,-3.5088
2012-11-27,8.7273
2012-12-04,-3.01
2012-12-07,-18.9655
2012-12-11,-14.8936
2012-12-27,0.0
2013-01-08,12.5
2013-01-15,-10.6667
2013-01-16,11.9403
2013-01-18,0.0
2013-01-24,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-12,-10.6667
2013-02-19,4.4776
2013-02-20,0.0
2013-02-26,0.0
2013-02-27,-4.2857
2013-02-28,4.4776
2013-03-05,0.0
2013-03-11,-4.7619
2013-03-12,0.0
2013-04-03,25.0
2013-04-10,10.0
2013-05-03,0.0
2013-05-13,-9.0909
2013-05-16,-7.6
2013-06-03,-0.4329
2013-06-20,0.0
2013-06-21,0.0
2013-07-12,0.0
2013-07-29,8.6957
2013-08-01,-8.0
2013-08-13,30.4348
2013-08-19,-26.6667
2013-08-26,-4.5455
2013-08-28,0.0
2013-08-29,-4.7619
2013-09-09,0.0
2013-09-10,-1.5
2013-09-17,-1.0152
2013-09-23,0.0
2013-09-30,41.0256
2013-10-02,-34.5455
2013-10-04,8.3333
2013-10-07,0.0
2013-10-10,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-18,0.0
2013-10-22,-3.5897
2013-10-24,0.0
2013-10-25,3.1915
2013-10-30,-7.2165
2013-11-01,3.8889
2013-11-04,-3.7433
2013-11-06,-13.8889
2013-11-07,0.0
2013-11-08,3.2258
2013-11-11,3.125
2013-11-14,3.0303
2013-11-15,2.9412000000000003
2013-11-18,0.0
2013-11-22,2.8571
2013-11-25,-2.7778
2013-11-29,-2.8571
2013-12-09,-5.8824
2013-12-11,6.25
2013-12-20,2.9412000000000003
2013-12-23,-11.4286
2013-12-30,12.9032
2014-01-02,-5.7143
2014-01-03,0.0
2014-01-07,3.0303
2014-01-08,2.3529
2014-01-09,0.5747
2014-01-10,0.0
2014-01-29,-5.7143
2014-02-14,6.0606
2014-02-24,0.0
2014-02-27,0.0
2014-03-03,0.0
2014-03-05,0.0
2014-03-06,-8.5714
2014-03-11,9.375
2014-03-13,0.0
2014-03-14,-5.7143
2014-03-17,0.0
2014-03-18,6.0606
2014-03-20,0.0
2014-03-24,0.0
2014-03-26,0.0
2014-03-28,-2.8571
2014-04-01,-11.7647
2014-04-02,16.6667
2014-04-03,-14.2857
2014-04-07,0.0
2014-04-17,-13.3333
2014-04-21,-0.7692
2014-04-30,4.6512
2014-05-02,0.0
2014-05-07,28.1481
2014-05-08,-24.2775
2014-05-16,-7.6336
2014-05-20,-4.1322
2014-05-28,-14.6552
2014-05-30,26.2626
2014-06-02,18.4
2014-07-31,-41.2162
2014-08-11,-13.7931
2014-08-13,-17.3333
2014-08-14,0.0
2014-08-15,0.0
2014-08-18,-3.2258
2014-08-21,-13.3333
2014-08-26,0.0
2014-08-27,-11.538499999999999
2014-09-16,-2.1739
2014-09-17,-11.1111
2014-09-22,0.0
2014-09-25,0.0
2014-10-16,-7.5
2014-10-27,-32.4324
2014-11-07,0.0
2014-11-19,0.0
2014-12-01,4.0
2014-12-15,0.0
2015-01-05,-3.8462
2015-03-11,-24.0
2015-05-05,-21.0526
2015-05-18,0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-18,-46.6667
2015-08-24,0.0
2015-09-10,0.0
2015-10-07,-25.0
2015-11-25,0.0
2016-03-17,0.0
2016-12-12,0.0
2016-12-30,0.0
2017-02-08,34.4792
2017-05-22,-25.639
2017-05-26,-16.6667
2017-09-14,-50.0
2017-09-25,0.0
2017-10-11,0.0
2017-11-13,0.0
2017-12-19,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-09,-59.6
2018-01-12,-0.9901
2018-02-28,-50.0
2018-03-09,2.0
2018-03-13,96.0784
2018-03-28,0.0
2018-05-17,-49.0
2018-06-21,34.3137
2018-09-13,16.7883
2018-09-26,-18.75
2018-09-27,-23.0769
2018-11-30,-40.0
2018-12-12,0.0
2018-12-21,0.0
2019-02-13,166.6667
2019-02-14,87.5
2019-02-19,-66.6667
2019-06-19,200.0
2019-06-20,-11.3333
2019-06-28,0.0
2019-07-08,50.3759
2019-07-09,44.5
2019-07-10,38.4083
2019-07-11,27.5
2019-07-12,-10.5882
2019-07-24,-1.3158
2019-07-25,-11.1111
2019-08-02,-12.5
2019-08-07,14.2857
2019-08-23,-29.5
2019-09-13,-4.2553
2019-09-25,0.3704
2019-09-27,-26.1993
2019-10-09,0.0
2019-10-10,0.0
2019-10-15,0.0
2019-10-24,0.0
2019-11-26,-50.0
2019-12-03,10.0
2019-12-09,195.4545
2019-12-12,-54.7692
2019-12-18,19.3878
2019-12-20,-28.2051
2019-12-30,-42.8571
2019-12-31,525.0
2020-01-07,-77.7778
2020-01-08,0.0
2020-01-30,0.0
2020-02-03,0.0
2020-02-12,250.0
2020-02-13,14.2857
2020-02-14,75.0
2020-02-18,-42.8571
2020-02-19,0.0
2020-02-20,50.0
2020-02-24,0.0
2020-02-26,-16.6667
2020-03-10,0.0
2020-03-11,20.0
