ticker,ET US Equity
2006-06-27,2.1442
2006-06-28,0.4103
2006-06-29,0.8439
2006-06-30,0.7607
2006-07-03,-0.5663
2006-07-05,-0.5315
2006-07-06,-0.3817
2006-07-07,0.0383
2006-07-10,-0.6128
2006-07-11,0.9634
2006-07-12,0.5725
2006-07-13,-0.759
2006-07-14,-0.5736
2006-07-17,-0.6923
2006-07-18,-0.2711
2006-07-19,-1.2039
2006-07-20,0.1965
2006-07-21,-1.1377
2006-07-24,2.1429
2006-07-25,-0.5439
2006-07-26,1.1328
2006-07-27,-0.6566
2006-07-28,1.8662999999999998
2006-07-31,0.0763
2006-08-01,-0.0763
2006-08-02,0.3817
2006-08-03,0.3422
2006-08-04,0.7958
2006-08-07,-0.4135
2006-08-08,-0.3775
2006-08-09,-1.4778
2006-08-10,-0.1538
2006-08-11,0.963
2006-08-14,-0.0382
2006-08-15,0.1908
2006-08-16,-0.4952
2006-08-17,-0.0766
2006-08-18,0.0383
2006-08-21,0.1915
2006-08-22,-0.8028
2006-08-23,1.8112
2006-08-24,0.3785
2006-08-25,0.4902
2006-08-28,0.7505
2006-08-29,0.3352
2006-08-30,-0.0742
2006-08-31,0.7058
2006-09-01,1.1066
2006-09-05,-0.8391
2006-09-06,-0.6623
2006-09-07,-1.2222
2006-09-08,-0.8249
2006-09-11,-0.9452
2006-09-12,0.0
2006-09-13,0.0
2006-09-14,0.5344
2006-09-15,3.227
2006-09-18,0.9195
2006-09-19,2.0408
2006-09-20,-1.8214000000000001
2006-09-21,2.1462
2006-09-22,1.3176999999999999
2006-09-25,1.7223000000000002
2006-09-26,1.5549
2006-09-27,0.1021
2006-09-28,-0.2039
2006-09-29,-0.3406
2006-10-02,0.1367
2006-10-03,-1.2201
2006-10-04,-1.3273
2006-10-05,0.4956
2006-10-06,-0.2113
2006-10-09,-0.8472
2006-10-10,0.534
2006-10-11,-0.7082
2006-10-12,0.3923
2006-10-13,-0.1776
2006-10-16,-0.0356
2006-10-17,0.5696
2006-10-18,1.6282999999999999
2006-10-19,0.3483
2006-10-20,0.0694
2006-10-23,-1.1446
2006-10-24,0.0
2006-10-25,-0.3509
2006-10-26,-0.6338
2006-10-27,1.4529
2006-10-30,0.0699
2006-10-31,1.2216
2006-11-01,0.3448
2006-11-02,-0.6186
2006-11-03,0.899
2006-11-06,-0.891
2006-11-07,-0.0696
2006-11-08,0.3465
2006-11-09,-0.5517
2006-11-10,0.6935
2006-11-13,0.241
2006-11-14,-1.752
2006-11-15,0.0
2006-11-16,0.035
2006-11-17,-0.5592
2006-11-20,1.3005
2006-11-21,1.145
2006-11-22,1.0977999999999999
2006-11-24,0.6108
2006-11-27,-1.6863000000000001
2006-11-28,-0.3431
2006-11-29,0.4819
2006-11-30,-0.5139
2006-12-01,0.5165
2006-12-04,1.8841999999999999
2006-12-05,-0.9415
2006-12-06,1.5614
2006-12-07,-0.2005
2006-12-08,0.4689
2006-12-11,0.0667
2006-12-12,-0.2998
2006-12-13,0.6682
2006-12-14,1.7922
2006-12-15,0.163
2006-12-18,0.1628
2006-12-19,-0.7475
2006-12-20,0.0327
2006-12-21,0.0
2006-12-22,0.9165
2006-12-26,0.7785
2006-12-27,-0.0644
2006-12-28,0.6763
2006-12-29,0.4479
2007-01-03,-0.3503
2007-01-04,0.3231
2007-01-05,-0.3221
2007-01-08,-0.1616
2007-01-09,-0.7443
2007-01-10,-0.5543
2007-01-11,0.1311
2007-01-12,0.3274
2007-01-16,0.0326
2007-01-17,0.6852
2007-01-18,-0.0972
2007-01-19,0.0324
2007-01-22,0.3567
2007-01-23,1.6155
2007-01-24,1.399
2007-01-25,-2.0069
2007-01-26,1.92
2007-01-29,-0.314
2007-01-30,0.4724
2007-01-31,0.2821
2007-02-01,0.0313
2007-02-02,0.5625
2007-02-05,0.1865
2007-02-06,0.7444
2007-02-07,1.1084
2007-02-08,-0.4263
2007-02-09,0.4587
2007-02-12,-0.0913
2007-02-13,0.3656
2007-02-14,0.6982
2007-02-15,0.4221
2007-02-16,0.2702
2007-02-20,-1.0778
2007-02-21,0.5145
2007-02-22,-0.4818
2007-02-23,0.0
2007-02-26,0.5446
2007-02-27,-0.8426
2007-02-28,2.2762000000000002
2007-03-01,4.7478
2007-03-02,0.5666
2007-03-05,-1.7746
2007-03-06,0.4015
2007-03-07,-0.4284
2007-03-08,1.0327
2007-03-09,3.0664
2007-03-12,-1.5702
2007-03-13,-0.3079
2007-03-14,-0.0533
2007-03-15,-0.5646
2007-03-16,1.2711999999999999
2007-03-19,0.0
2007-03-20,0.2789
2007-03-21,1.4186
2007-03-22,-0.192
2007-03-23,1.1816
2007-03-26,0.4889
2007-03-27,-0.2162
2007-03-28,-0.325
2007-03-29,-0.1359
2007-03-30,-0.1361
2007-04-02,-0.4632
2007-04-03,0.1369
2007-04-04,1.0279
2007-04-05,0.0546
2007-04-09,0.5461
2007-04-10,-0.3259
2007-04-11,-0.2452
2007-04-12,-0.4644
2007-04-13,0.2744
2007-04-16,-0.1642
2007-04-17,1.1513
2007-04-18,1.7614999999999998
2007-04-19,0.0
2007-04-20,0.6658
2007-04-23,0.1058
2007-04-24,0.2114
2007-04-25,0.3692
2007-04-26,-0.6831
2007-04-27,-0.2116
2007-04-30,0.5037
2007-05-01,-0.5803
2007-05-02,0.1061
2007-05-03,-0.2385
2007-05-04,-0.6111
2007-05-07,-0.9623
2007-05-08,7.7193000000000005
2007-05-09,-0.0251
2007-05-10,0.0752
2007-05-11,-0.0751
2007-05-14,0.0501
2007-05-15,0.7515
2007-05-16,-0.2735
2007-05-17,-0.1745
2007-05-18,-0.1249
2007-05-21,0.075
2007-05-22,-0.3998
2007-05-23,-0.1254
2007-05-24,-0.1507
2007-05-25,0.6038
2007-05-29,0.1
2007-05-30,1.0242
2007-05-31,0.6182
2007-06-01,0.1475
2007-06-04,0.6626
2007-06-05,1.0726
2007-06-06,-0.8924
2007-06-07,-1.0952
2007-06-08,0.0492
2007-06-11,0.2459
2007-06-12,-0.2944
2007-06-13,0.9596
2007-06-14,-0.0731
2007-06-15,-0.6585
2007-06-18,-0.5647
2007-06-19,-0.0247
2007-06-20,1.63
2007-06-21,1.5310000000000001
2007-06-22,1.6515
2007-06-25,-0.5887
2007-06-26,0.6158
2007-06-27,1.0358
2007-06-28,-0.9261
2007-06-29,0.8066
2007-07-02,0.3766
2007-07-03,-0.0234
2007-07-05,-0.3752
2007-07-06,0.5414
2007-07-09,-0.6088
2007-07-10,-0.5889
2007-07-11,-0.2607
2007-07-12,-1.8769
2007-07-13,-0.46
2007-07-16,-0.1946
2007-07-17,-0.3168
2007-07-18,-0.1467
2007-07-19,0.0735
2007-07-20,0.1468
2007-07-23,-0.5619
2007-07-24,-0.2703
2007-07-25,-0.1478
2007-07-26,-1.8258
2007-07-27,-1.0053
2007-07-30,-2.4372
2007-07-31,0.3643
2007-08-01,-0.363
2007-08-02,-5.2823
2007-08-03,0.3846
2007-08-06,-1.0673
2007-08-07,0.4703
2007-08-08,0.0551
2007-08-09,-2.4491
2007-08-10,-1.0719
2007-08-13,0.941
2007-08-14,0.4237
2007-08-15,-3.4037
2007-08-16,4.3972
2007-08-17,0.0558
2007-08-20,0.2509
2007-08-21,-0.0278
2007-08-22,1.3908
2007-08-23,1.4266
2007-08-24,0.0541
2007-08-27,-0.0811
2007-08-28,-0.1623
2007-08-29,-0.1355
2007-08-30,-0.9498
2007-08-31,0.6849
2007-09-04,0.6803
2007-09-05,-0.4595
2007-09-06,0.2444
2007-09-07,0.0271
2007-09-10,-0.2437
2007-09-11,-0.19
2007-09-12,-1.2238
2007-09-13,-0.5782
2007-09-14,0.7754
2007-09-17,-1.0717
2007-09-18,0.1667
2007-09-19,0.1387
2007-09-20,-0.3046
2007-09-21,-0.2222
2007-09-24,-0.529
2007-09-25,-2.0991
2007-09-26,-2.5157
2007-09-27,-0.2346
2007-09-28,0.823
2007-10-01,-1.1662
2007-10-02,-0.0295
2007-10-03,-0.7377
2007-10-04,-0.0301
2007-10-05,2.2864
2007-10-08,2.5882
2007-10-09,2.5229
2007-10-10,1.7896999999999998
2007-10-11,-1.4285999999999999
2007-10-12,0.2787
2007-10-15,-0.3057
2007-10-16,0.1951
2007-10-17,-0.4174
2007-10-18,-0.0279
2007-10-19,-0.4192
2007-10-22,-0.0842
2007-10-23,-0.9831
2007-10-24,-0.7376
2007-10-25,-0.3144
2007-10-26,0.344
2007-10-29,0.0571
2007-10-30,2.1987
2007-10-31,-0.5588
2007-11-01,-2.4726
2007-11-02,-2.1608
2007-11-05,-2.0907
2007-11-06,-3.7594
2007-11-07,-0.9375
2007-11-08,3.1546
2007-11-09,0.1835
2007-11-12,-0.0305
2007-11-13,-0.7328
2007-11-14,0.9536
2007-11-15,-0.5484
2007-11-16,1.1029
2007-11-19,-0.6364
2007-11-20,0.6404
2007-11-21,0.2424
2007-11-23,1.0883
2007-11-26,0.1196
2007-11-27,-1.0753
2007-11-28,0.6944
2007-11-29,0.1499
2007-11-30,3.3234
2007-12-03,-0.3477
2007-12-04,-0.0872
2007-12-05,0.2328
2007-12-06,-1.5389
2007-12-07,0.0295
2007-12-10,0.5601
2007-12-11,1.2313
2007-12-12,0.0
2007-12-13,-0.8978
2007-12-14,-0.6721
2007-12-17,-0.7944
2007-12-18,-0.0297
2007-12-19,-0.4746
2007-12-20,-0.1788
2007-12-21,3.3741
2007-12-24,2.8018
2007-12-26,0.0562
2007-12-27,-0.5336
2007-12-28,-0.2541
2007-12-31,-0.283
2008-01-02,0.0568
2008-01-03,-1.4468
2008-01-04,-1.468
2008-01-07,-0.1461
2008-01-08,-0.0293
2008-01-09,-0.9658
2008-01-10,-1.0934
2008-01-11,-0.7768
2008-01-14,-0.3613
2008-01-15,0.2115
2008-01-16,-0.6333
2008-01-17,-0.698
2008-01-18,-0.6724
2008-01-22,-0.3077
2008-01-23,-1.3272
2008-01-24,2.5962
2008-01-25,-2.2561
2008-01-28,0.7798
2008-01-29,0.3714
2008-01-30,2.2202
2008-01-31,1.319
2008-02-01,-1.7257
2008-02-04,1.6636
2008-02-05,-0.1212
2008-02-06,-0.6978
2008-02-07,0.6722
2008-02-08,-0.8498
2008-02-11,-2.112
2008-02-12,0.2814
2008-02-13,-0.2495
2008-02-14,0.0938
2008-02-15,-0.0625
2008-02-19,0.4063
2008-02-20,0.3735
2008-02-21,-0.5581
2008-02-22,-0.1559
2008-02-25,0.7808
2008-02-26,-0.2479
2008-02-27,0.1553
2008-02-28,2.7916
2008-02-29,0.3621
2008-03-03,-0.0301
2008-03-04,-0.7519
2008-03-05,0.1515
2008-03-06,-0.6051
2008-03-07,-2.8311
2008-03-10,-2.4436
2008-03-11,0.7707
2008-03-12,-0.7011
2008-03-13,-1.7651
2008-03-14,-2.1562
2008-03-17,-3.4057
2008-03-18,3.3529
2008-03-19,-0.5686
2008-03-20,0.0673
2008-03-24,6.8571
2008-03-25,-2.2963
2008-03-26,5.0547
2008-03-27,-1.471
2008-03-28,-2.3639
2008-03-31,-0.4779
2008-04-01,-0.064
2008-04-02,1.2492
2008-04-03,2.0247
2008-04-04,1.3643
2008-04-07,0.9177
2008-04-08,0.0303
2008-04-09,-0.5758
2008-04-10,-1.9811
2008-04-11,-0.7774
2008-04-14,-2.225
2008-04-15,0.5769
2008-04-16,1.0835
2008-04-17,0.9142
2008-04-18,2.0306
2008-04-21,-0.2756
2008-04-22,-0.4298
2008-04-23,0.2775
2008-04-24,0.9533
2008-04-25,1.0966
2008-04-28,1.9886
2008-04-29,1.2999
2008-04-30,0.1167
2008-05-01,0.1456
2008-05-02,-0.4714
2008-05-05,0.9473
2008-05-06,0.1466
2008-05-07,-1.2299
2008-05-08,0.0296
2008-05-09,-0.2667
2008-05-12,0.5349
2008-05-13,-1.1528
2008-05-14,0.6878
2008-05-15,0.1782
2008-05-16,-0.2965
2008-05-19,0.0595
2008-05-20,-0.7429
2008-05-21,-1.3174000000000001
2008-05-22,0.182
2008-05-23,-1.3931
2008-05-27,-0.1843
2008-05-28,-0.2769
2008-05-29,0.7714
2008-05-30,-0.5818
2008-06-02,-0.9239
2008-06-03,-0.715
2008-06-04,-0.7201
2008-06-05,0.0631
2008-06-06,-0.1891
2008-06-09,1.042
2008-06-10,-0.5625
2008-06-11,0.4085
2008-06-12,-0.0626
2008-06-13,0.1566
2008-06-16,-0.7817
2008-06-17,0.0945
2008-06-18,-2.9282
2008-06-19,-0.4865
2008-06-20,-1.4016
2008-06-23,0.562
2008-06-24,-0.7561
2008-06-25,-0.4637
2008-06-26,-1.8303
2008-06-27,-1.4237
2008-06-30,-0.3095
2008-07-01,-0.2415
2008-07-02,-1.5906
2008-07-03,-1.6162999999999998
2008-07-07,-1.0
2008-07-08,0.974
2008-07-09,1.8221
2008-07-10,-0.1754
2008-07-11,-1.2654
2008-07-14,-0.356
2008-07-15,-0.5002
2008-07-16,2.2621
2008-07-17,0.9129
2008-07-18,-1.7397
2008-07-21,1.6643
2008-07-22,0.2786
2008-07-23,-0.2084
2008-07-24,-1.8448
2008-07-25,-0.8511
2008-07-28,1.216
2008-07-29,1.5901
2008-07-30,4.3478
2008-07-31,-0.9333
2008-08-01,-0.9421
2008-08-04,-1.3247
2008-08-05,0.3098
2008-08-06,0.2791
2008-08-07,-1.5310000000000001
2008-08-08,0.3534
2008-08-11,0.3873
2008-08-12,-0.7717
2008-08-13,2.1562
2008-08-14,0.173
2008-08-15,-0.3454
2008-08-18,-0.4853
2008-08-19,-0.9753
2008-08-20,-0.1055
2008-08-21,0.8099
2008-08-22,-0.8732
2008-08-25,-2.6075
2008-08-26,-0.5065
2008-08-27,5.6
2008-08-28,-0.5165
2008-08-29,-0.1385
2008-09-02,-1.0745
2008-09-03,-1.1913
2008-09-04,-0.8156
2008-09-05,-1.7519
2008-09-08,-0.1456
2008-09-09,-6.2318
2008-09-10,0.1943
2008-09-11,-1.5516
2008-09-12,-0.7486
2008-09-15,-8.9321
2008-09-16,-4.0541
2008-09-17,-4.5888
2008-09-18,-0.381
2008-09-19,10.2772
2008-09-22,1.3871
2008-09-23,-3.0782
2008-09-24,0.4852
2008-09-25,1.4047
2008-09-26,-1.7316
2008-09-29,-6.3436
2008-09-30,2.3048
2008-10-01,1.7010999999999998
2008-10-02,-4.5208
2008-10-03,-2.6042
2008-10-06,-6.9519
2008-10-07,-7.001
2008-10-08,-8.3146
2008-10-09,-6.3725
2008-10-10,-10.4712
2008-10-13,27.9971
2008-10-14,1.8846
2008-10-15,-5.3812
2008-10-16,3.7321999999999997
2008-10-17,4.5687999999999995
2008-10-20,9.3938
2008-10-21,0.0
2008-10-22,1.0484
2008-10-23,2.3715
2008-10-24,-5.888
2008-10-27,-3.3846
2008-10-28,2.1231
2008-10-29,2.079
2008-10-30,3.4623
2008-10-31,0.8858
2008-11-03,-1.3171
2008-11-04,3.8062
2008-11-05,-2.9524
2008-11-06,-7.7527
2008-11-07,4.6397
2008-11-10,-0.0522
2008-11-11,-4.6973
2008-11-12,-5.2026
2008-11-13,-0.2311
2008-11-14,2.1424
2008-11-17,-4.8186
2008-11-18,-1.6677
2008-11-19,-9.2065
2008-11-20,-11.2742
2008-11-21,-0.0752
2008-11-24,13.4688
2008-11-25,0.8621
2008-11-26,6.4431
2008-11-28,1.853
2008-12-01,-6.8526
2008-12-02,2.7995
2008-12-03,0.8233
2008-12-04,2.0729
2008-12-05,-0.9846
2008-12-08,3.9154999999999998
2008-12-09,-3.11
2008-12-10,5.7407
2008-12-11,-1.2843
2008-12-12,1.9515
2008-12-15,-0.058
2008-12-16,2.8439
2008-12-17,0.5643
2008-12-18,-0.6173
2008-12-19,-6.0418
2008-12-22,-0.4808
2008-12-23,-0.785
2008-12-24,-1.8258999999999999
2008-12-26,4.7737
2008-12-29,-3.5503
2008-12-30,0.0
2008-12-31,-0.5521
2009-01-02,3.8247999999999998
2009-01-05,6.12
2009-01-06,2.0157
2009-01-07,-0.6037
2009-01-08,5.3562
2009-01-09,-3.6164
2009-01-12,-5.0027
2009-01-13,2.8048
2009-01-14,-5.3452
2009-01-15,0.2941
2009-01-16,0.0587
2009-01-20,-5.0996
2009-01-21,1.9765000000000001
2009-01-22,-1.9988000000000001
2009-01-23,3.9555
2009-01-26,3.6861
2009-01-27,4.3578
2009-01-28,3.2967
2009-01-29,-1.4362
2009-01-30,-0.2698
2009-02-02,0.1082
2009-02-03,0.973
2009-02-04,-0.9101
2009-02-05,2.6111
2009-02-06,0.7038
2009-02-09,1.2903
2009-02-10,-2.2293
2009-02-11,1.683
2009-02-12,1.5483
2009-02-13,2.8917
2009-02-17,-4.1901
2009-02-18,-1.6533
2009-02-19,0.8677
2009-02-20,-0.3226
2009-02-23,-3.452
2009-02-24,5.9218
2009-02-25,3.3755
2009-02-26,-0.5612
2009-02-27,0.7183
2009-03-02,-7.3357
2009-03-03,-2.7488
2009-03-04,9.1012
2009-03-05,-1.9171
2009-03-06,-2.7998
2009-03-09,-1.6303999999999998
2009-03-10,4.5856
2009-03-11,1.7961
2009-03-12,4.878
2009-03-13,-0.5443
2009-03-16,1.6418
2009-03-17,2.3984
2009-03-18,-0.5736
2009-03-19,0.5769
2009-03-20,-3.6807
2009-03-23,5.2109
2009-03-24,-0.8019
2009-03-25,3.1859
2009-03-26,-0.9677
2009-03-27,-1.6752
2009-03-30,-3.5021
2009-03-31,3.6292
2009-04-01,1.8457
2009-04-02,1.6263999999999998
2009-04-03,1.0517
2009-04-06,-1.1312
2009-04-07,-1.4645000000000001
2009-04-08,0.6967
2009-04-09,1.6143999999999998
2009-04-13,4.9024
2009-04-14,1.2549000000000001
2009-04-15,0.0427
2009-04-16,3.1183
2009-04-17,0.1657
2009-04-20,-3.2258
2009-04-21,1.1966
2009-04-22,-0.0845
2009-04-23,1.9019
2009-04-24,2.3227
2009-04-27,1.8646
2009-04-28,1.7509000000000001
2009-04-29,1.8380999999999998
2009-04-30,-1.5361
2009-05-01,3.5101
2009-05-04,1.1304
2009-05-05,-1.4158
2009-05-06,0.0189
2009-05-07,-1.5806
2009-05-08,2.076
2009-05-11,-1.3431
2009-05-12,-2.7616
2009-05-13,-0.44
2009-05-14,0.4018
2009-05-15,-0.5602
2009-05-18,3.2193
2009-05-19,1.9102999999999999
2009-05-20,1.1859
2009-05-21,-2.0416
2009-05-22,-0.386
2009-05-26,-0.0775
2009-05-27,-0.4653
2009-05-28,0.7012
2009-05-29,1.6634
2009-06-01,-0.3425
2009-06-02,-0.1145
2009-06-03,-2.2936
2009-06-04,1.4085
2009-06-05,0.2701
2009-06-08,-0.1539
2009-06-09,-0.4624
2009-06-10,-0.9679
2009-06-11,0.9773
2009-06-12,0.3097
2009-06-15,-2.856
2009-06-16,-3.0989
2009-06-17,-2.378
2009-06-18,2.5619
2009-06-19,0.4505
2009-06-22,-2.1606
2009-06-23,-2.75
2009-06-24,1.9708999999999999
2009-06-25,3.9076
2009-06-26,2.6688
2009-06-29,-0.0394
2009-06-30,-0.0394
2009-07-01,0.6307
2009-07-02,-0.9401
2009-07-06,-1.1467
2009-07-07,-1.96
2009-07-08,-0.3264
2009-07-09,3.3565
2009-07-10,0.6733
2009-07-13,1.6916
2009-07-14,-0.7737
2009-07-15,2.1832
2009-07-16,1.1828
2009-07-17,0.9804
2009-07-20,1.1949
2009-07-21,-0.369
2009-07-22,-0.037
2009-07-23,0.2223
2009-07-24,1.146
2009-07-27,4.057
2009-07-28,1.1591
2009-07-29,-2.6389
2009-07-30,2.1755
2009-07-31,1.9895
2009-08-03,2.909
2009-08-04,-0.0333
2009-08-05,-1.0812
2009-08-06,-1.8836
2009-08-07,0.9075
2009-08-10,0.0346
2009-08-11,-5.083
2009-08-12,3.0965
2009-08-13,0.212
2009-08-14,-0.5642
2009-08-17,-2.234
2009-08-18,1.0519
2009-08-19,0.5384
2009-08-20,1.2852999999999999
2009-08-21,0.987
2009-08-24,-0.0349
2009-08-25,-0.7682
2009-08-26,-1.9001000000000001
2009-08-27,-1.1478
2009-08-28,-0.0363
2009-08-31,-2.3956
2009-09-01,-0.7066
2009-09-02,-0.824
2009-09-03,1.0574
2009-09-04,1.7189999999999999
2009-09-08,2.0573
2009-09-09,-0.324
2009-09-10,1.8418
2009-09-11,0.8156
2009-09-14,0.6683
2009-09-15,-0.4542
2009-09-16,-0.0702
2009-09-17,-2.4236
2009-09-18,-0.432
2009-09-21,0.5785
2009-09-22,-0.3595
2009-09-23,-0.1443
2009-09-24,-0.6503
2009-09-25,1.0182
2009-09-28,-0.144
2009-09-29,1.1896
2009-09-30,-0.2494
2009-10-01,-2.5357
2009-10-02,0.2199
2009-10-05,1.3163
2009-10-06,3.681
2009-10-07,-0.1392
2009-10-08,1.8822
2009-10-09,0.3421
2009-10-12,1.7046999999999999
2009-10-13,0.6369
2009-10-14,0.6995
2009-10-15,-0.5954
2009-10-16,1.7970000000000002
2009-10-19,0.948
2009-10-20,-1.5544
2009-10-21,-0.2632
2009-10-22,0.4947
2009-10-23,-0.7548
2009-10-26,-2.1495
2009-10-27,-0.4731
2009-10-28,-4.1766
2009-10-29,1.9489999999999998
2009-10-30,-0.8342
2009-11-02,-0.9814
2009-11-03,0.4602
2009-11-04,1.6209
2009-11-05,1.7164000000000001
2009-11-06,-0.8333
2009-11-09,2.2409
2009-11-10,-2.4314999999999998
2009-11-11,0.9126
2009-11-12,-0.2435
2009-11-13,1.9874
2009-11-16,0.5812
2009-11-17,0.6118
2009-11-18,0.473
2009-11-19,-0.8406
2009-11-20,0.1017
2009-11-23,0.9485
2009-11-24,0.2013
2009-11-25,0.4689
2009-11-27,-1.3333
2009-11-30,-0.3378
2009-12-01,0.6102
2009-12-02,-0.1348
2009-12-03,0.1012
2009-12-04,-1.1122
2009-12-07,0.7157
2009-12-08,1.2183
2009-12-09,0.0669
2009-12-10,0.9355
2009-12-11,-0.0993
2009-12-14,1.1597
2009-12-15,-0.131
2009-12-16,-0.656
2009-12-17,-0.8914
2009-12-18,-2.6316
2009-12-21,2.6685
2009-12-22,0.933
2009-12-23,1.0895
2009-12-24,0.5225
2009-12-28,0.2274
2009-12-29,-0.2917
2009-12-30,-0.4226
2009-12-31,-0.1632
2010-01-04,1.9621
2010-01-05,0.6094
2010-01-06,2.7415000000000003
2010-01-07,1.2101
2010-01-08,1.1956
2010-01-11,0.2121
2010-01-12,-0.0605
2010-01-13,0.8469
2010-01-14,0.06
2010-01-15,0.2398
2010-01-19,1.0467
2010-01-20,0.148
2010-01-21,1.0638
2010-01-22,0.4094
2010-01-25,-1.3104
2010-01-26,-2.5671
2010-01-27,-1.8776000000000002
2010-01-28,0.7407
2010-01-29,-1.8689
2010-02-01,3.0284
2010-02-02,-0.2727
2010-02-03,0.0
2010-02-04,-2.674
2010-02-05,-1.048
2010-02-08,-1.1232
2010-02-09,0.4869
2010-02-10,-0.8075
2010-02-11,0.6838
2010-02-12,0.3881
2010-02-16,2.7384
2010-02-17,1.662
2010-02-18,-0.3393
2010-02-19,-1.888
2010-02-22,0.4732
2010-02-23,-0.2826
2010-02-24,0.5353
2010-02-25,0.1879
2010-02-26,1.0316
2010-03-01,1.1448
2010-03-02,-1.193
2010-03-03,0.6192
2010-03-04,-1.1077
2010-03-05,0.7156
2010-03-08,0.7105
2010-03-09,0.4601
2010-03-10,1.0687
2010-03-11,0.7855
2010-03-12,0.8993
2010-03-15,0.3268
2010-03-16,-0.3257
2010-03-17,-0.208
2010-03-18,-0.6252
2010-03-19,-1.1384
2010-03-22,0.0
2010-03-23,0.0303
2010-03-24,0.2726
2010-03-25,-0.3021
2010-03-26,0.2727
2010-03-29,0.9671
2010-03-30,1.1972
2010-03-31,-0.207
2010-04-01,0.1186
2010-04-05,3.4932
2010-04-06,-0.6007
2010-04-07,-0.1439
2010-04-08,0.8646
2010-04-09,0.3714
2010-04-12,0.2847
2010-04-13,0.369
2010-04-14,-0.0566
2010-04-15,0.1698
2010-04-16,-1.1017
2010-04-19,-0.0286
2010-04-20,0.5429
2010-04-21,-0.0284
2010-04-22,-0.4832
2010-04-23,0.5427
2010-04-26,0.142
2010-04-27,-2.922
2010-04-28,0.1461
2010-04-29,0.9629
2010-04-30,-1.0983
2010-05-03,1.9870999999999999
2010-05-04,-2.149
2010-05-05,-2.3719
2010-05-06,-4.5122
2010-05-07,-0.0958
2010-05-10,2.6846
2010-05-11,1.5562
2010-05-12,-1.0113
2010-05-13,-2.6625
2010-05-14,0.159
2010-05-17,-3.2709
2010-05-18,-0.4268
2010-05-19,-2.6377
2010-05-20,-4.6732
2010-05-21,2.9485
2010-05-24,0.6211
2010-05-25,-0.0686
2010-05-26,2.3336
2010-05-27,2.9846
2010-05-28,0.1303
2010-06-01,-2.1463
2010-06-02,1.9276
2010-06-03,2.3476
2010-06-04,-2.8034
2010-06-07,-1.5733000000000001
2010-06-08,0.4329
2010-06-09,0.9947
2010-06-10,2.4622
2010-06-11,1.2816
2010-06-14,0.9174
2010-06-15,1.0031
2010-06-16,1.8001
2010-06-17,-0.4268
2010-06-18,-0.2756
2010-06-21,-0.1842
2010-06-22,-0.9843
2010-06-23,-1.2737
2010-06-24,-0.6293
2010-06-25,2.3116
2010-06-28,3.9616
2010-06-29,-2.084
2010-06-30,2.6148
2010-07-01,-0.6519
