ticker,STG US Equity
2018-08-13,-3.533
2018-08-14,-4.4586
2018-08-15,-5.5
2018-08-16,8.2892
2018-08-17,-16.4495
2018-08-20,5.6530000000000005
2018-08-21,5.5351
2018-08-22,-0.6993
2018-08-23,-1.4085
2018-08-24,-3.3929
2018-08-27,12.7542
2018-08-28,0.9836
2018-08-29,7.1429
2018-08-30,-3.7879
2018-08-31,0.4724
2018-09-04,0.9404
2018-09-05,-4.8137
2018-09-06,-3.5888999999999998
2018-09-07,1.692
2018-09-10,-1.8303
2018-09-11,6.7797
2018-09-12,-0.4762
2018-09-13,3.6683
2018-09-14,-3.8462
2018-09-17,3.68
2018-09-18,-1.0802
2018-09-19,6.5523
2018-09-20,-1.9034
2018-09-21,-4.4776
2018-09-24,-4.0625
2018-09-25,2.1173
2018-09-26,-4.1467
2018-09-27,1.4975
2018-09-28,-0.8197
2018-10-01,-7.9338999999999995
2018-10-02,-3.0521
2018-10-03,2.7778
2018-10-04,0.5405
2018-10-05,-2.1505
2018-10-08,-19.4139
2018-10-09,21.5909
2018-10-10,-6.5421
2018-10-11,2.0
2018-10-12,-2.9412000000000003
2018-10-15,-2.8283
2018-10-16,1.4553
2018-10-17,0.8197
2018-10-18,0.813
2018-10-19,-1.8145
2018-10-22,1.8479999999999999
2018-10-23,-3.8306
2018-10-24,-0.8386
2018-10-25,-3.5941
2018-10-26,2.8509
2018-10-29,-9.8081
2018-10-30,0.9456
2018-10-31,-3.9813
2018-11-01,9.7561
2018-11-02,-1.1111
2018-11-05,0.0
2018-11-06,-1.1236
2018-11-07,0.0
2018-11-08,3.4091
2018-11-09,-9.8901
2018-11-12,-3.1707
2018-11-13,2.5189
2018-11-14,3.1941
2018-11-15,2.3810000000000002
2018-11-16,-10.6977
2018-11-19,-1.5625
2018-11-20,0.0
2018-11-21,5.8201
2018-11-23,-5.5
2018-11-26,1.8519
2018-11-27,-1.5584
2018-11-28,3.1662
2018-11-29,4.0921
2018-11-30,-2.457
2018-12-03,-3.2746
2018-12-04,-1.5365
2018-12-06,0.767
2018-12-07,-0.7874
2018-12-10,-13.2275
2018-12-11,2.1341
2018-12-12,-2.9851
2018-12-13,2.7692
2018-12-14,-10.7784
2018-12-17,-10.7383
2018-12-18,-6.015
2018-12-19,-0.4
2018-12-20,-9.2369
2018-12-21,6.1947
2018-12-24,12.5
2018-12-26,4.8148
2018-12-27,4.2403
2018-12-28,3.3898
2018-12-31,-0.3279
2019-01-02,8.223700000000001
2019-01-03,6.079
2019-01-04,1.7191999999999998
2019-01-07,5.3521
2019-01-08,-0.2674
2019-01-09,1.8767
2019-01-10,1.5789
2019-01-11,2.3316
2019-01-14,-8.1013
2019-01-15,6.3361
2019-01-16,2.3316
2019-01-17,-1.2658
2019-01-18,10.0
2019-01-22,0.4662
2019-01-23,6.7285
2019-01-24,13.0435
2019-01-25,5.1923
2019-01-28,2.3766
2019-01-29,-1.7856999999999998
2019-01-30,-4.5455
2019-01-31,4.7619
2019-02-01,-0.9091
2019-02-04,0.8972
2019-02-05,0.9293
2019-02-06,-3.964
2019-02-07,0.3752
2019-02-08,1.8692
2019-02-11,-0.9174
2019-02-12,-1.8519
2019-02-13,-1.8868
2019-02-14,-3.6538
2019-02-15,4.99
2019-02-19,-4.943
2019-02-20,1.8
2019-02-21,3.1434
2019-02-22,-6.8571
2019-02-25,-17.1779
2019-02-26,3.2099
2019-02-27,1.6745999999999999
2019-02-28,3.5294
2019-03-01,-9.0909
2019-03-04,4.25
2019-03-05,1.6787
2019-03-06,1.1792
2019-03-07,2.0979
2019-03-08,-5.9361
2019-03-11,1.2136
2019-03-12,0.7194
2019-03-13,9.5238
2019-03-14,-7.6087
2019-03-15,-0.2353
2019-03-18,-1.6509
2019-03-19,0.0
2019-03-20,1.4173
2019-03-21,1.6764999999999999
2019-03-22,-4.6512
2019-03-25,-3.4146
2019-03-26,-0.2525
2019-03-27,-8.3544
2019-03-28,-1.105
2019-03-29,0.5587
2019-04-01,3.0556
2019-04-02,-1.0782
2019-04-03,-4.6322
2019-04-04,4.0
2019-04-05,-9.6154
2019-04-08,4.8632
2019-04-09,-0.2899
2019-04-10,0.5814
2019-04-11,1.1561
2019-04-12,-2.2857
2019-04-15,-1.1696
2019-04-16,4.5858
2019-04-17,-6.3649000000000004
2019-04-18,-4.8338
2019-04-22,-6.0317
2019-04-23,5.4054
2019-04-24,-2.2436
2019-04-25,-0.6557
2019-04-26,-2.9703
2019-04-29,0.6803
2019-04-30,0.3378
2019-05-01,3.0303
2019-05-02,-3.5948
2019-05-03,1.6949
2019-05-06,-2.0
2019-05-07,0.3401
2019-05-08,0.0
2019-05-09,-1.6949
2019-05-10,0.0
2019-05-13,3.1034
2019-05-14,-2.3411
2019-05-15,0.0
2019-05-16,1.7123
2019-05-17,-3.0303
2019-05-20,-2.7778
2019-05-21,-1.0714
2019-05-22,6.1372
2019-05-23,-4.7619
2019-05-24,2.8571
2019-05-28,2.0833
2019-05-29,-6.4626
2019-05-30,3.2727
2019-05-31,-5.6338
2019-06-03,0.7463
2019-06-04,-2.2222
2019-06-05,-1.1364
2019-06-06,0.2031
2019-06-07,-2.4968
2019-06-10,-1.9607999999999999
2019-06-11,-9.6
2019-06-12,-1.3274
2019-06-13,-5.8296
2019-06-14,-1.9048
2019-06-17,0.0
2019-06-18,0.4854
2019-06-19,10.628
2019-06-20,2.6201
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,-2.9787
2019-06-26,0.0
2019-06-27,5.2632
2019-06-28,-0.4167
2019-07-01,0.0
2019-07-02,-2.9289
2019-07-03,3.4483
2019-07-05,0.0
2019-07-08,-1.3042
2019-07-09,0.0549
2019-07-10,1.2658
2019-07-11,-1.25
2019-07-12,-4.6414
2019-07-15,-0.4425
2019-07-16,0.4444
2019-07-17,-3.9823
2019-07-18,-4.1475
2019-07-19,0.4808
2019-07-22,-0.4785
2019-07-23,3.3654
2019-07-24,-0.9302
2019-07-25,0.939
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,4.186
2019-07-31,-2.2321
2019-08-01,3.1963
2019-08-02,-1.1681
2019-08-05,2.0774
2019-08-06,-0.4386
2019-08-07,1.7621
2019-08-08,0.0
2019-08-09,-2.1645
2019-08-12,1.3274
2019-08-13,-3.0568
2019-08-14,10.8108
2019-08-15,-5.2846
2019-08-16,0.0
2019-08-19,6.867
2019-08-20,0.4016
2019-08-21,4.0
2019-08-22,-2.7846
2019-08-23,-5.8395
2019-08-26,0.0
2019-08-27,-7.1429
2019-08-28,-0.4525
2019-08-29,-3.1818
2019-08-30,-0.4695
2019-09-03,0.4717
2019-09-04,0.939
2019-09-05,0.9302
2019-09-06,1.3825
2019-09-09,-0.9091
2019-09-10,5.5046
2019-09-11,4.3478
2019-09-12,4.1667
2019-09-13,-0.8
2019-09-16,0.0
2019-09-17,8.0645
2019-09-18,-0.8843
2019-09-19,-0.6136
2019-09-20,1.5152
2019-09-23,3.3582
2019-09-24,1.8051
2019-09-25,0.3546
2019-09-26,-0.3534
2019-09-27,2.8369
2019-09-30,1.7241
2019-10-01,-1.6949
2019-10-02,1.0345
2019-10-03,-3.7542999999999997
2019-10-07,-4.5142
2019-10-08,-5.6709
2019-10-09,7.0866
2019-10-10,0.3676
2019-10-11,5.0696
2019-10-14,0.7705
2019-10-15,-6.2446
2019-10-16,4.428
2019-10-17,-1.0601
2019-10-21,-1.7856999999999998
2019-10-22,-4.3636
2019-10-24,1.1407
2019-10-25,-9.3985
2019-10-28,2.0747
2019-10-29,0.0
2019-10-30,3.8618
2019-10-31,-0.5871
2019-11-01,-3.1496
2019-11-04,-0.4065
2019-11-05,0.4082
2019-11-06,10.5691
2019-11-07,-2.9412000000000003
2019-11-08,-1.5152
2019-11-11,-5.3846
2019-11-12,2.439
2019-11-14,-2.7778
2019-11-15,4.898
2019-11-18,-0.7782
2019-11-19,0.7843
2019-11-20,1.1673
2019-11-21,0.3846
2019-11-22,-6.1303
2019-11-25,1.2245
2019-11-26,2.0161
2019-11-27,9.8814
2019-11-29,-4.6763
2019-12-02,0.3774
2019-12-03,0.7556
2019-12-04,-1.1231
2019-12-06,-3.7736
2019-12-09,-3.5294
2019-12-10,3.6585
2019-12-11,-2.698
2019-12-12,3.1759
2019-12-13,0.7813
2019-12-16,0.0
2019-12-18,-6.2016
2019-12-19,6.343
2019-12-20,-3.2446
2019-12-23,6.0241
2019-12-24,0.0
2019-12-26,1.8939
2019-12-27,0.3717
2019-12-30,-0.3704
2019-12-31,-4.461
2020-01-02,3.1128
2020-01-03,-0.3774
2020-01-06,1.5152
2020-01-07,0.0
2020-01-08,0.7463
2020-01-09,-1.4815
2020-01-10,2.2556
2020-01-13,-0.7794
2020-01-14,-2.1787
2020-01-15,4.1667
2020-01-16,-1.4545
2020-01-17,-0.369
2020-01-21,-2.1037
2020-01-22,3.2839
2020-01-23,0.0
2020-01-24,0.7326
2020-01-27,-4.3636
2020-01-28,0.9506
2020-01-29,1.6949
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,1.1111
2020-02-04,-1.0989
2020-02-05,0.0
2020-02-06,-6.2963000000000005
2020-02-07,6.7194
2020-02-10,-1.4815
2020-02-11,-2.2556
2020-02-12,1.5385
2020-02-13,1.8939
2020-02-14,0.0
2020-02-18,-3.1599
2020-02-19,3.263
2020-02-20,0.3717
2020-02-21,0.3704
2020-02-24,-5.1661
2020-02-25,1.751
2020-02-26,2.8681
2020-02-27,-0.3717
2020-02-28,-0.7463
2020-03-02,-6.391
2020-03-03,0.0
2020-03-04,1.2048
2020-03-05,-1.1905000000000001
2020-03-06,-1.6064
2020-03-09,0.0
2020-03-10,-2.0408
2020-03-11,1.25
2020-03-12,-13.5802
2020-03-13,12.381
2020-03-16,-15.2542
2020-03-17,-17.5
2020-03-18,-9.697
2020-03-19,-1.6779
2020-03-20,2.3891
2020-03-23,-13.3333
2020-03-24,-0.7692
2020-03-25,0.7752
2020-03-26,6.1538
2020-03-27,4.3478
2020-03-30,0.6944
2020-03-31,-5.5172
2020-04-01,-2.9196999999999997
2020-04-02,-13.5338
2020-04-03,4.3478
2020-04-06,-18.3333
2020-04-07,-13.2653
2020-04-08,-5.2942
2020-04-09,1.8635000000000002
2020-04-13,19.1707
2020-04-14,20.7532
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,22.0339
2020-04-20,11.1111
2020-04-21,1.875
2020-04-22,14.1104
2020-04-23,-2.1505
2020-04-24,-2.7473
2020-04-27,10.1695
2020-04-28,8.7179
2020-04-29,-4.2453
2020-04-30,-2.4631
2020-05-01,-3.5354
2020-05-04,4.712
2020-05-05,-1.5
2020-05-06,3.0457
2020-05-07,5.4187
2020-05-08,12.6168
2020-05-11,-1.2448
2020-05-12,-12.1849
2020-05-13,-12.4402
2020-05-14,-1.6393
2020-05-15,-2.2222
2020-05-18,-1.2443
2020-05-19,-3.9181
2020-05-20,-8.3832
2020-05-21,2.6144
2020-05-22,-3.1847
2020-05-26,7.2368
2020-05-27,-9.816
2020-05-28,3.4013999999999998
2020-05-29,0.0
2020-06-01,2.6316
2020-06-02,0.0
2020-06-03,-1.2821
2020-06-04,0.6494
2020-06-05,0.0
2020-06-08,-4.5161
2020-06-09,-1.3514
2020-06-10,4.1096
2020-06-11,-0.6579
2020-06-12,-1.3245
2020-06-15,2.0134
2020-06-16,8.5526
2020-06-17,-9.0909
2020-06-18,0.6667
2020-06-19,-5.298
2020-06-22,-1.3986
2020-06-23,-0.7092
2020-06-24,0.0
2020-06-25,-1.4285999999999999
2020-06-26,-4.3478
2020-06-29,-2.2727
2020-06-30,3.876
2020-07-01,-1.4925
2020-07-02,-0.7576
2020-07-06,6.1068999999999996
2020-07-07,1.4388
2020-07-08,0.0
2020-07-09,-3.5461
2020-07-10,4.4118
2020-07-13,7.0423
2020-07-14,-1.9737
2020-07-15,-0.6711
2020-07-16,0.6757
2020-07-17,34.2282
2020-07-20,-17.0
2020-07-21,20.4819
2020-07-22,-6.5
2020-07-23,-2.6738
2020-07-24,-0.5495
2020-07-27,-2.558
2020-07-28,0.3572
2020-07-29,7.3446
2020-07-30,-3.1579
2020-07-31,0.0
