ticker,GTES US Equity
2018-06-15,-0.2519
2018-06-18,0.6313
2018-06-19,-3.074
2018-06-20,1.4887000000000001
2018-06-21,0.5102
2018-06-22,0.9518
2018-06-25,-0.6914
2018-06-26,2.9747
2018-06-27,0.5532
2018-06-28,0.0
2018-06-29,-0.5501
2018-07-02,-1.1678
2018-07-03,-0.3731
2018-07-05,0.7491
2018-07-06,-0.8674
2018-07-09,0.875
2018-07-10,-0.7435
2018-07-11,-0.8739
2018-07-12,-0.1889
2018-07-13,-0.4416
2018-07-16,-2.5982
2018-07-17,-0.6506
2018-07-18,0.7859
2018-07-19,0.7147
2018-07-20,-0.3871
2018-07-23,-2.9145
2018-07-24,2.1348
2018-07-25,0.9144
2018-07-26,-0.6472
2018-07-27,-0.9772
2018-07-30,1.25
2018-07-31,1.1696
2018-08-01,-2.1837
2018-08-02,18.1221
2018-08-03,-1.1117
2018-08-06,1.1804000000000001
2018-08-07,-0.2222
2018-08-08,-1.8931
2018-08-09,2.0431
2018-08-10,-1.5573000000000001
2018-08-13,-1.1864
2018-08-14,1.1435
2018-08-15,-2.3742
2018-08-16,1.3317999999999999
2018-08-17,1.5429
2018-08-20,1.4069
2018-08-21,0.3885
2018-08-22,-0.4975
2018-08-23,-1.6667
2018-08-24,-0.5085
2018-08-27,2.5554
2018-08-28,0.1661
2018-08-29,0.8845
2018-08-30,-0.0548
2018-08-31,-0.0548
2018-09-04,0.5485
2018-09-05,2.6732
2018-09-06,-1.8066
2018-09-07,-0.974
2018-09-10,5.8469999999999995
2018-09-11,-0.9293
2018-09-12,0.2606
2018-09-13,0.1559
2018-09-14,-0.467
2018-09-17,1.7727
2018-09-18,0.0
2018-09-19,0.2049
2018-09-20,0.5624
2018-09-21,2.7453
2018-09-24,-3.2162
2018-09-25,-0.5624
2018-09-26,-1.1311
2018-09-27,-0.624
2018-09-28,2.0408
2018-10-01,-2.0
2018-10-02,-0.8896
2018-10-03,1.2671999999999999
2018-10-04,-2.5026
2018-10-05,-0.2674
2018-10-08,-0.3217
2018-10-09,-2.4207
2018-10-10,-5.7332
2018-10-11,-4.269
2018-10-12,-0.6109
2018-10-15,-1.4136
2018-10-16,4.4264
2018-10-17,-0.4776
2018-10-18,-5.4589
2018-10-19,-1.3959
2018-10-22,-1.7375
2018-10-23,-1.6372
2018-10-24,-4.4607
2018-10-25,0.9059
2018-10-26,-0.2072
2018-10-29,-1.3841
2018-10-30,1.5439
2018-10-31,4.0083
2018-11-01,2.6578
2018-11-02,-2.9773
2018-11-05,-4.2695
2018-11-06,-0.2787
2018-11-07,8.3159
2018-11-08,-1.1613
2018-11-09,-3.4595000000000002
2018-11-12,-1.8932
2018-11-13,2.7567
2018-11-14,1.006
2018-11-15,0.664
2018-11-16,0.5937
2018-11-19,-2.9508
2018-11-20,-4.3919
2018-11-21,2.0495
2018-11-23,0.1385
2018-11-26,0.5533
2018-11-27,-2.4072
2018-11-28,2.9598
2018-11-29,-1.5743
2018-11-30,2.4339
2018-12-03,0.2716
2018-12-04,-5.7549
2018-12-06,0.7184
2018-12-07,-0.428
2018-12-10,1.0029
2018-12-11,-0.7092
2018-12-12,0.1429
2018-12-13,0.4993
2018-12-14,-0.8517
2018-12-17,-4.5097000000000005
2018-12-18,0.6747
2018-12-19,-3.8719
2018-12-20,0.3873
2018-12-21,-2.2377
2018-12-24,-0.7103
2018-12-26,1.9872999999999998
2018-12-27,3.5853
2018-12-28,-0.8277
2018-12-31,0.4552
2019-01-02,1.7372
2019-01-03,-3.118
2019-01-04,3.0651
2019-01-07,2.0074
2019-01-08,2.9154999999999998
2019-01-09,4.2493
2019-01-10,-0.0679
2019-01-11,-0.3399
2019-01-14,-0.4775
2019-01-15,-2.1933
2019-01-16,3.5739
2019-01-17,2.0298
2019-01-18,0.1326
2019-01-22,-5.3642
2019-01-23,0.6998
2019-01-24,-0.7644
2019-01-25,1.8908
2019-01-28,0.6186
2019-01-29,-0.2049
2019-01-30,1.0267
2019-01-31,1.0163
2019-02-01,1.4085
2019-02-04,-0.7275
2019-02-05,2.3318
2019-02-06,1.1068
2019-02-07,-3.2196
2019-02-08,0.4657
2019-02-11,0.1325
2019-02-12,1.7196
2019-02-13,4.8765
2019-02-14,-3.7198
2019-02-15,2.2537
2019-02-19,1.3224
2019-02-20,-0.9944
2019-02-21,1.0044
2019-02-22,2.2996
2019-02-25,-1.4581
2019-02-26,-0.7398
2019-02-27,-0.1863
2019-02-28,0.1867
2019-03-01,0.1863
2019-03-04,-0.62
2019-03-05,-0.4367
2019-03-06,-2.193
2019-03-07,-1.6656
2019-03-08,-1.3681
2019-03-11,2.2457
2019-03-12,-0.9044
2019-03-13,0.5215
2019-03-14,-0.6485
2019-03-15,1.8277
2019-03-18,-0.0641
2019-03-19,-1.9243000000000001
2019-03-20,0.5232
2019-03-21,0.5856
2019-03-22,-4.8512
2019-03-25,-2.2434
2019-03-26,0.1391
2019-03-27,-1.0417
2019-03-28,1.8947
2019-03-29,-1.2397
2019-04-01,9.9024
2019-04-02,-1.4594
2019-04-03,-1.5453999999999999
2019-04-04,2.5507
2019-04-05,0.5102
2019-04-08,1.7132
2019-04-09,-0.1871
2019-04-10,1.25
2019-04-11,1.4815
2019-04-12,-0.1217
2019-04-15,-0.7308
2019-04-16,0.9202
2019-04-17,-1.7629000000000001
2019-04-18,0.1238
2019-04-22,-1.4833
2019-04-23,-0.1255
2019-04-24,0.3141
2019-04-25,-2.3795
2019-04-26,3.0789
2019-04-29,0.7467
2019-04-30,-0.6794
2019-05-01,-0.0622
2019-05-02,-0.6223
2019-05-03,0.3757
2019-05-06,0.1248
2019-05-07,-1.8069
2019-05-08,-14.467
2019-05-09,-0.2226
2019-05-10,-1.4126
2019-05-13,-0.905
2019-05-14,-1.7504
2019-05-15,0.3098
2019-05-16,-1.0811
2019-05-17,-4.6058
2019-05-20,-2.3731999999999998
2019-05-21,1.3412
2019-05-22,-1.6543
2019-05-23,-1.6821000000000002
2019-05-24,-0.1711
2019-05-28,-0.0857
2019-05-29,-0.7719
2019-05-30,-1.5556999999999999
2019-05-31,-0.9658
2019-06-03,-0.0887
2019-06-04,3.1056
2019-06-05,-0.8606
2019-06-06,-2.5174
2019-06-07,-1.0686
2019-06-10,1.1701
2019-06-11,0.8897
2019-06-12,-3.7919
2019-06-13,1.6499000000000001
2019-06-14,-1.9838
2019-06-17,-1.5638999999999998
2019-06-18,-0.5607
2019-06-19,-0.4699
2019-06-20,-0.1889
2019-06-21,4.1627
2019-06-24,-1.9074
2019-06-25,2.5
2019-06-26,-1.084
2019-06-27,3.5616
2019-06-28,0.6173
2019-07-01,0.6135
2019-07-02,-0.8711
2019-07-03,1.0545
2019-07-05,-2.3478
2019-07-08,-2.0481
2019-07-09,-1.9091
2019-07-10,-1.4828999999999999
2019-07-11,0.5644
2019-07-12,4.9579
2019-07-15,-1.8717000000000001
2019-07-16,-0.0908
2019-07-17,-3.1818
2019-07-18,-1.6901000000000002
2019-07-19,0.2865
2019-07-22,1.3333
2019-07-23,2.7256
2019-07-24,3.8426
2019-07-25,-3.5242
2019-07-26,-1.5525
2019-07-29,-0.8349
2019-07-30,2.8999
2019-07-31,-0.1818
2019-08-01,-5.9199
2019-08-02,-0.7744
2019-08-05,-4.5854
2019-08-06,2.2495
2019-08-07,-21.1
2019-08-08,-0.7605
2019-08-09,1.0217
2019-08-12,-0.7585
2019-08-13,2.293
2019-08-14,-2.8643
2019-08-15,1.6667
2019-08-16,0.8827
2019-08-19,2.5
2019-08-20,-0.6098
2019-08-21,3.0675
2019-08-22,2.3810000000000002
2019-08-23,-3.6047000000000002
2019-08-26,-1.8094000000000001
2019-08-27,1.2285
2019-08-28,1.335
2019-08-29,2.8743
2019-08-30,1.2806
2019-09-03,-1.8391
2019-09-04,4.8009
2019-09-05,6.257
2019-09-06,0.4206
2019-09-09,3.0366
2019-09-10,4.3699
2019-09-11,1.0711
2019-09-12,-0.289
2019-09-13,0.1932
2019-09-16,0.0964
2019-09-17,-1.0597
2019-09-18,0.0974
2019-09-19,1.6537
2019-09-20,-2.3923
2019-09-23,0.4902
2019-09-24,-3.5122
2019-09-25,4.1456
2019-09-26,-3.0097
2019-09-27,0.0
2019-09-30,0.8008
2019-10-01,-3.2771
2019-10-02,-1.1294
2019-10-03,0.6231
2019-10-04,0.1032
2019-10-07,-1.134
2019-10-08,-1.0428
2019-10-09,-7.3762
2019-10-10,-2.9579
2019-10-11,8.3236
2019-10-14,4.7619
2019-10-15,0.5165
2019-10-16,2.1583
2019-10-17,-0.8048
2019-10-18,-0.9128
2019-10-21,1.6377000000000002
2019-10-22,3.3233
2019-10-23,-0.5848
2019-10-24,-0.8824
2019-10-25,-0.0989
2019-10-28,0.6931
2019-10-29,0.7866
2019-10-30,-1.1707
2019-10-31,-1.2833
2019-11-01,7.4
2019-11-04,3.8175
2019-11-05,0.0897
2019-11-06,7.8853
2019-11-07,-0.4983
2019-11-08,0.5843
2019-11-11,-0.249
2019-11-12,0.2496
2019-11-13,-2.0747
2019-11-14,-0.7627
2019-11-15,1.7933
2019-11-18,-1.8456000000000001
2019-11-19,0.6838
2019-11-20,-3.2258
2019-11-21,-0.2632
2019-11-22,0.6157
2019-11-25,3.8462
2019-11-26,-0.2525
2019-11-27,-0.3376
2019-11-29,0.6774
2019-12-02,-0.6728
2019-12-03,-1.4395
2019-12-04,1.2887
2019-12-05,0.4241
2019-12-06,5.9122
2019-12-09,0.8772
2019-12-10,-1.2648
2019-12-11,1.2810000000000001
2019-12-12,3.8735
2019-12-13,-2.5875
2019-12-16,1.1719
2019-12-17,-0.3861
2019-12-18,1.3178
2019-12-19,0.7651
2019-12-20,0.9112
2019-12-23,0.602
2019-12-24,0.6731
2019-12-26,2.1545
2019-12-27,-0.2909
2019-12-30,0.1459
2019-12-31,0.2185
2020-01-02,0.5814
2020-01-03,-0.3613
2020-01-06,-1.3778000000000001
2020-01-07,-1.7647
2020-01-08,-2.4701
2020-01-09,-1.2279
2020-01-10,-1.7094
2020-01-13,3.2411
2020-01-14,0.6126
2020-01-15,-1.1416
2020-01-16,2.3865
2020-01-17,-0.4511
2020-01-21,-1.7372
2020-01-22,-0.6149
2020-01-23,0.9281
2020-01-24,-1.0728
2020-01-27,-2.2463
2020-01-28,1.3471
2020-01-29,-0.4691
2020-01-30,0.7855
2020-01-31,-2.8059
2020-02-03,1.4435
2020-02-04,-0.0791
2020-02-05,7.7532
2020-02-06,-2.79
2020-02-07,-3.1722
2020-02-10,0.936
2020-02-11,0.541
2020-02-12,1.5373
2020-02-13,0.3028
2020-02-14,0.3019
2020-02-18,-3.988
2020-02-19,0.0
2020-02-20,0.9404
2020-02-21,-2.1739
2020-02-24,-6.6667
2020-02-25,-3.8265000000000002
2020-02-26,-2.2989
2020-02-27,-3.7104
2020-02-28,-1.6917
2020-03-02,3.3461
2020-03-03,-4.1628
2020-03-04,1.3514
2020-03-05,-6.7619
2020-03-06,-3.3708
2020-03-09,-5.2854
2020-03-10,5.3571
2020-03-11,-6.9915
2020-03-12,-8.7699
2020-03-13,-0.6242
2020-03-16,-21.7337
2020-03-17,-2.8891999999999998
2020-03-18,4.6281
2020-03-19,12.4803
2020-03-20,-5.0562
2020-03-23,-9.3195
2020-03-24,9.4617
2020-03-25,7.6006
2020-03-26,6.5097000000000005
2020-03-27,-3.1209
2020-03-30,0.6711
2020-03-31,-1.6
2020-04-01,-5.1491
2020-04-02,-6.4286
2020-04-03,-5.9542
2020-04-06,12.6623
2020-04-07,3.7464
2020-04-08,8.1944
2020-04-09,2.0539
2020-04-13,-1.8868
2020-04-14,-1.5385
2020-04-15,-9.8958
2020-04-16,-1.7341
2020-04-17,15.4412
2020-04-20,-8.535
2020-04-21,0.4178
2020-04-22,-3.7448
2020-04-23,6.196
2020-04-24,3.1208
2020-04-27,4.4737
2020-04-28,4.0302
2020-04-29,11.7433
2020-04-30,-6.9338999999999995
2020-05-01,-3.0268
2020-05-04,-3.0012
2020-05-05,0.0
2020-05-06,1.8564
2020-05-07,-0.9721
2020-05-08,9.5706
2020-05-11,0.0
2020-05-12,-2.6875999999999998
2020-05-13,0.2301
2020-05-14,-1.9518
2020-05-15,0.5855
2020-05-18,12.5728
2020-05-19,-5.4809
2020-05-20,4.5952
2020-05-21,1.9874
2020-05-22,-2.1538
2020-05-26,6.0797
2020-05-27,3.6561
2020-05-28,-4.0991
2020-05-29,-0.0994
2020-06-01,0.8955
2020-06-02,0.789
2020-06-03,3.9139
2020-06-04,2.0716
2020-06-05,4.8893
2020-06-08,4.3096
2020-06-09,-3.7943
2020-06-10,-3.5933
2020-06-11,-6.5455
2020-06-12,2.1401
2020-06-15,1.1429
2020-06-16,3.3898
2020-06-17,-2.459
2020-06-18,-0.3735
2020-06-19,-0.0937
2020-06-22,-1.97
2020-06-23,-0.9569
2020-06-24,-4.058
2020-06-25,0.7049
2020-06-26,-1.4
2020-06-29,2.8398
2020-06-30,1.3807
2020-07-01,-3.9882999999999997
2020-07-02,0.0
2020-07-06,1.1145
2020-07-07,-0.8016
2020-07-08,0.404
2020-07-09,-2.1127
2020-07-10,2.1583
2020-07-13,-0.7042
2020-07-14,3.7487
2020-07-15,3.5156
2020-07-16,-0.0943
2020-07-17,0.8499
2020-07-20,-0.2809
2020-07-21,1.8779
2020-07-22,0.4608
2020-07-23,2.9358
2020-07-24,-3.2977
2020-07-27,2.3041
2020-07-28,-2.6126
2020-07-29,2.8677
2020-07-30,-2.518
2020-07-31,-2.7675
