ticker,HOMB US Equity
2006-11-13,-2.4018
2006-11-14,3.5968
2006-11-15,2.1471
2006-11-16,0.5372
2006-11-17,1.6453
2006-11-20,-1.2254
2006-11-21,-2.3039
2006-11-22,1.9501
2006-11-24,1.6459000000000001
2006-11-27,-1.8380999999999998
2006-11-28,1.8725
2006-11-29,0.6565
2006-11-30,-3.4348
2006-12-01,1.6434
2006-12-04,1.0643
2006-12-05,-0.1755
2006-12-06,1.0549
2006-12-07,-0.609
2006-12-08,-0.5252
2006-12-11,0.7919
2006-12-12,-1.0476
2006-12-13,1.2682
2006-12-14,2.5808999999999997
2006-12-15,0.0
2006-12-18,-2.4204
2006-12-19,-1.1749
2006-12-20,2.0255
2006-12-21,-0.1726
2006-12-22,0.6053
2006-12-26,3.0941
2006-12-27,4.8353
2006-12-28,0.0
2006-12-29,-4.4135
2007-01-03,0.9567
2007-01-04,1.5657
2007-01-05,-2.4746
2007-01-08,1.9550999999999998
2007-01-09,0.8976
2007-01-10,-0.1617
2007-01-11,1.7010999999999998
2007-01-12,-0.9558
2007-01-16,0.4423
2007-01-17,-0.6805
2007-01-18,-2.2168
2007-01-19,-0.4534
2007-01-22,-4.7205
2007-01-23,4.8674
2007-01-24,0.1658
2007-01-25,-1.6963
2007-01-26,1.6835
2007-01-29,0.3725
2007-01-30,2.9278
2007-01-31,0.1202
2007-02-01,-0.4402
2007-02-02,-0.2814
2007-02-05,-0.0403
2007-02-06,-2.8226
2007-02-07,-0.4149
2007-02-08,-0.5
2007-02-09,-1.5913
2007-02-12,-0.383
2007-02-13,1.0252
2007-02-14,-0.0846
2007-02-15,-1.1426
2007-02-16,1.6267
2007-02-20,1.3058
2007-02-21,-1.2474
2007-02-22,-0.4211
2007-02-23,-0.8457
2007-02-26,0.8529
2007-02-27,-2.3679
2007-02-28,-1.0827
2007-03-01,1.6856
2007-03-02,-2.9741
2007-03-05,1.1106
2007-03-06,1.0545
2007-03-07,-2.8261
2007-03-08,-1.8792
2007-03-09,0.5016
2007-03-12,1.4519
2007-03-13,-2.6386
2007-03-14,1.2862
2007-03-15,0.4535
2007-03-16,0.0451
2007-03-19,0.4061
2007-03-20,0.8989
2007-03-21,-0.3563
2007-03-22,0.5811
2007-03-23,-0.3111
2007-03-26,0.1783
2007-03-27,-0.6231
2007-03-28,0.1791
2007-03-29,-0.5364
2007-03-30,-0.8989
2007-04-02,-0.3628
2007-04-03,2.9586
2007-04-04,-2.4757
2007-04-05,0.544
2007-04-09,-1.3075
2007-04-10,-1.0507
2007-04-11,0.6464
2007-04-12,1.6055000000000001
2007-04-13,-0.7223
2007-04-16,3.638
2007-04-17,0.0439
2007-04-18,2.7632
2007-04-19,-2.1767
2007-04-20,1.4834
2007-04-23,-2.8375
2007-04-24,1.1504
2007-04-25,2.3185000000000002
2007-04-26,-0.2138
2007-04-27,-1.2852999999999999
2007-04-30,-4.4271
2007-05-01,1.7257
2007-05-02,5.5357
2007-05-03,-1.2267000000000001
2007-05-04,0.6424
2007-05-07,-1.234
2007-05-08,-1.2925
2007-05-09,-0.1746
2007-05-10,-3.1482
2007-05-11,2.7088
2007-05-14,-2.8571
2007-05-15,-0.9502
2007-05-16,0.5025
2007-05-17,-0.2727
2007-05-18,1.5497
2007-05-21,-0.5386
2007-05-22,0.6769
2007-05-23,-1.0309
2007-05-24,-0.4529
2007-05-25,0.0455
2007-05-29,0.864
2007-05-30,0.8566
2007-05-31,-0.1565
2007-06-01,0.4484
2007-06-04,-1.1161
2007-06-05,-0.6772
2007-06-06,0.0455
2007-06-07,-0.2726
2007-06-08,0.82
2007-06-11,-0.2711
2007-06-12,-0.3172
2007-06-13,0.5
2007-06-14,-0.7689
2007-06-15,0.8204
2007-06-18,-0.6329
2007-06-19,1.3194
2007-06-20,-1.4369
2007-06-21,0.0
2007-06-22,1.7311999999999999
2007-06-25,-0.8509
2007-06-26,0.3613
2007-06-27,1.6652
2007-06-28,1.1952
2007-06-29,-1.3561
2007-07-02,0.1774
2007-07-03,-0.0885
2007-07-05,-1.152
2007-07-06,-0.2689
2007-07-09,-0.8989
2007-07-10,-1.8594
2007-07-11,1.1553
2007-07-12,1.5532
2007-07-13,-1.0346
2007-07-16,1.5455
2007-07-17,-1.2981
2007-07-18,0.4989
2007-07-19,0.0903
2007-07-20,-1.2173
2007-07-23,-0.0456
2007-07-24,-2.2831
2007-07-25,0.514
2007-07-26,-3.5332
2007-07-27,-3.6145
2007-07-30,0.05
2007-07-31,-1.0995
2007-08-01,0.0
2007-08-02,0.4042
2007-08-03,-0.5536
2007-08-06,1.0121
2007-08-07,0.0
2007-08-08,3.3567
2007-08-09,-0.2908
2007-08-10,4.5211
2007-08-13,-3.7674
2007-08-14,-0.0483
2007-08-15,2.3694
2007-08-16,6.7076
2007-08-17,2.1691
2007-08-20,-0.3466
2007-08-21,-2.6957
2007-08-22,2.7256
2007-08-23,-1.9139
2007-08-24,-0.0443
2007-08-27,-2.2183
2007-08-28,0.0454
2007-08-29,0.3175
2007-08-30,-0.1356
2007-08-31,-1.1791
2007-09-04,0.0
2007-09-05,-3.4878
2007-09-06,1.379
2007-09-07,-2.7205
2007-09-10,0.3375
2007-09-11,5.334
2007-09-12,-3.0566
2007-09-13,0.9882
2007-09-14,-1.2116
2007-09-17,-0.6604
2007-09-18,6.7901
2007-09-19,1.0227
2007-09-20,-2.8169
2007-09-21,-0.4982
2007-09-24,-0.7738
2007-09-25,2.2936
2007-09-26,-0.6726
2007-09-27,0.4515
2007-09-28,-2.0674
2007-10-01,5.553
2007-10-02,-1.0
2007-10-03,-3.1181
2007-10-04,0.3173
2007-10-05,2.8468
2007-10-08,0.0879
2007-10-09,0.0878
2007-10-10,-0.6579
2007-10-11,-1.3245
2007-10-12,1.4318
2007-10-15,-0.8822
2007-10-16,-1.4241
2007-10-17,0.5418
2007-10-18,0.0449
2007-10-19,-2.6032
2007-10-22,0.6912
2007-10-23,-1.1442
2007-10-24,-0.1389
2007-10-25,-1.669
2007-10-26,1.1315
2007-10-29,-0.1399
2007-10-30,-0.3268
2007-10-31,-0.1405
2007-11-01,-7.6454
2007-11-02,0.711
2007-11-05,-0.0504
2007-11-06,1.9173
2007-11-07,-3.1683
2007-11-08,0.7157
2007-11-09,0.7107
2007-11-12,-0.9577
2007-11-13,2.7481
2007-11-14,-1.6840000000000002
2007-11-15,-2.1159
2007-11-16,-0.9264
2007-11-19,0.987
2007-11-20,-0.4115
2007-11-21,0.0517
2007-11-23,4.5947
2007-11-26,-3.4551
2007-11-27,4.0389
2007-11-28,3.3661
2007-11-29,-2.1439
2007-11-30,-2.483
2007-12-03,0.699
2007-12-04,-0.6941
2007-12-05,-0.3495
2007-12-06,5.0601
2007-12-07,1.0968
2007-12-10,2.5472
2007-12-11,-0.506
2007-12-12,1.4794
2007-12-13,1.3667
2007-12-14,-2.1573
2007-12-17,-0.6431
2007-12-18,3.19
2007-12-19,0.224
2007-12-20,-0.4917
2007-12-21,1.0782
2007-12-24,0.6667
2007-12-26,-0.1325
2007-12-27,-5.4376999999999995
2007-12-28,-3.6466
2007-12-31,1.7467000000000001
2008-01-02,-1.7644
2008-01-03,-0.5825
2008-01-04,-2.3437
2008-01-07,1.4
2008-01-08,-1.1341
2008-01-09,0.1496
2008-01-10,1.7928
2008-01-11,-5.9198
2008-01-14,5.0962
2008-01-15,0.4948
2008-01-16,-4.1359
2008-01-17,-0.6163
2008-01-18,4.8062000000000005
2008-01-22,-0.4438
2008-01-23,6.5379000000000005
2008-01-24,-3.3008
2008-01-25,-1.9231
2008-01-28,2.5
2008-01-29,2.3912
2008-01-30,0.2802
2008-01-31,0.4192
2008-02-01,0.1855
2008-02-04,-0.8796
2008-02-05,-1.915
2008-02-06,1.3333
2008-02-07,-0.3759
2008-02-08,-0.7547
2008-02-11,-0.2852
2008-02-12,0.5256
2008-02-13,4.3726
2008-02-14,-4.5993
2008-02-15,-2.4344
2008-02-19,-0.8806
2008-02-20,2.3692
2008-02-21,-1.9769
2008-02-22,-0.0984
2008-02-25,3.0527
2008-02-26,-0.0956
2008-02-27,-0.7174
2008-02-28,-3.1310000000000002
2008-02-29,-0.6464
2008-03-03,-0.3003
2008-03-04,-0.2008
2008-03-05,0.9557
2008-03-06,-2.7404
2008-03-07,2.5615
2008-03-10,-0.2997
2008-03-11,1.7034
2008-03-12,-0.0985
2008-03-13,0.3945
2008-03-14,-1.7191
2008-03-17,0.5997
2008-03-18,3.08
2008-03-19,-0.6747
2008-03-20,2.0378
2008-03-24,1.2363
2008-03-25,-1.1743000000000001
2008-03-26,2.8517
2008-03-27,-1.2477
2008-03-28,-1.0763
2008-03-31,-1.2772000000000001
2008-04-01,6.0853
2008-04-02,1.5808
2008-04-03,-4.0462
2008-04-04,2.6877
2008-04-07,0.361
2008-04-08,-3.1924
2008-04-09,2.5080999999999998
2008-04-10,-1.314
2008-04-11,-2.0661
2008-04-14,-1.7346
2008-04-15,2.9103
2008-04-16,1.9935
2008-04-17,-2.2273
2008-04-18,1.0693
2008-04-21,3.2199
2008-04-22,-1.9162
2008-04-23,-0.5906
2008-04-24,1.5539
2008-04-25,1.3951
2008-04-28,3.4177
2008-04-29,-2.5751
2008-04-30,2.3348
2008-05-01,1.9372
2008-05-02,-0.2956
2008-05-05,1.6942
2008-05-06,0.3332
2008-05-07,-2.034
2008-05-08,-0.9322
2008-05-09,0.6843
2008-05-12,3.1223
2008-05-13,-0.6193
2008-05-14,-1.7034
2008-05-15,1.0566
2008-05-16,-0.5437
2008-05-19,-1.9765000000000001
2008-05-20,-1.2012
2008-05-21,-0.4776
2008-05-22,1.2216
2008-05-23,-0.4741
2008-05-27,2.4686
2008-05-28,-1.2257
2008-05-29,0.2139
2008-05-30,-1.7933
2008-06-02,-0.2174
2008-06-03,-0.4793
2008-06-04,3.3275
2008-06-05,0.8898
2008-06-06,-3.9059
2008-06-09,-1.2675
2008-06-10,0.7083
2008-06-11,-0.4835
2008-06-12,0.7951
2008-06-13,1.4022999999999999
2008-06-16,3.7165
2008-06-17,-4.0417
2008-06-18,-1.8671
2008-06-19,1.9468999999999999
2008-06-20,-2.5174
2008-06-23,-1.0686
2008-06-24,0.135
2008-06-25,2.3371
2008-06-26,-2.1959
2008-06-27,8.8909
2008-06-30,-7.299
2008-07-01,-1.29
2008-07-02,-1.9828999999999999
2008-07-03,-2.5286999999999997
2008-07-07,1.6038000000000001
2008-07-08,5.3853
2008-07-09,-4.5374
2008-07-10,2.6765
2008-07-11,1.1236
2008-07-14,-2.0
2008-07-15,-1.5873
2008-07-16,7.6037
2008-07-17,1.7559
2008-07-18,2.0202
2008-07-21,-0.33
2008-07-22,5.3808
2008-07-23,-0.1178
2008-07-24,-0.1966
2008-07-25,1.2608
2008-07-28,-2.1012
2008-07-29,7.0747
2008-07-30,0.2227
2008-07-31,-3.3704
2008-08-01,1.6481
2008-08-04,-3.8084
2008-08-05,2.94
2008-08-06,-0.9901
2008-08-07,-4.3077
2008-08-08,4.0997
2008-08-11,4.3305
2008-08-12,-1.3189
2008-08-13,1.0531
2008-08-14,0.3206
2008-08-15,0.2397
2008-08-18,-1.3551
2008-08-19,-3.3535
2008-08-20,0.6689
2008-08-21,-1.3704
2008-08-22,2.8211
2008-08-25,-4.4226
2008-08-26,-2.1422
2008-08-27,1.3135
2008-08-28,4.8094
2008-08-29,-0.6614
2008-09-02,3.2043
2008-09-03,1.1694
2008-09-04,-1.4747
2008-09-05,3.4385
2008-09-08,3.2069
2008-09-09,1.7431
2008-09-10,-0.149
2008-09-11,2.5737
2008-09-12,-0.1818
2008-09-15,-7.0674
2008-09-16,9.8001
2008-09-17,-4.4984
2008-09-18,16.747700000000002
2008-09-19,-4.739
2008-09-22,-7.2605
2008-09-23,1.0511
2008-09-24,-1.4346999999999999
2008-09-25,1.4192
2008-09-26,-1.7582
2008-09-29,-1.6801
2008-09-30,-3.9004
2008-10-01,-0.0773
2008-10-02,-2.089
2008-10-03,0.7507
2008-10-06,6.6274999999999995
2008-10-07,-6.2155
2008-10-08,0.3922
2008-10-09,-14.5703
2008-10-10,15.6379
2008-10-13,9.8062
2008-10-14,-2.3767
2008-10-15,-4.3158
2008-10-16,5.0501
2008-10-17,-8.2202
2008-10-20,4.6781
2008-10-21,1.0695000000000001
2008-10-22,-4.8753
2008-10-23,1.2316
2008-10-24,-2.3155
2008-10-27,-5.7453
2008-10-28,12.532
2008-10-29,2.2348
2008-10-30,-2.1119
2008-10-31,-1.4383
2008-11-03,0.9601
2008-11-04,-0.3804
2008-11-05,-3.7037
2008-11-06,3.3307
2008-11-07,1.2086999999999999
2008-11-10,-0.6461
2008-11-11,-1.951
2008-11-12,-2.263
2008-11-13,5.0299
2008-11-14,-7.0315
2008-11-17,-0.0818
2008-11-18,2.4959
2008-11-19,-3.9520999999999997
2008-11-20,-2.7016
2008-11-21,4.6134
2008-11-24,1.0617
2008-11-25,4.0
2008-11-26,4.8563
2008-11-28,-2.1119
2008-12-01,-2.536
2008-12-02,2.6408
2008-12-03,1.6269
2008-12-04,-5.0633
2008-12-05,4.3922
2008-12-08,-1.6153
2008-12-09,-3.0928
2008-12-10,2.3247
2008-12-11,-5.9299
2008-12-12,6.4265
2008-12-15,-3.8846
2008-12-16,4.0416
2008-12-17,1.3846
2008-12-18,-0.0759
2008-12-19,1.4806
2008-12-22,-2.2073
2008-12-23,-4.6672
2008-12-24,-1.2841
2008-12-26,3.6179
2008-12-29,0.0
2008-12-30,3.727
2008-12-31,1.9289
2009-01-02,-1.1503
2009-01-05,-1.2387
2009-01-06,0.4561
2009-01-07,-2.3837
2009-01-08,0.7752
2009-01-09,-10.8077
2009-01-12,-1.0349
2009-01-13,-3.6601
2009-01-14,-2.3066
2009-01-15,1.4815
2009-01-16,-0.7299
2009-01-20,-7.6746
2009-01-21,10.9009
2009-01-22,-6.8223
2009-01-23,0.6744
2009-01-26,-0.9091
2009-01-27,4.4423
2009-01-28,3.19
2009-01-29,-6.3172
2009-01-30,-1.5304
2009-02-02,5.0996
2009-02-03,-3.7431
2009-02-04,-0.6721
2009-02-05,1.7883
2009-02-06,2.0893
2009-02-09,0.0465
2009-02-10,-6.5268
2009-02-11,0.8978
2009-02-12,4.9926
2009-02-13,-2.4011
2009-02-17,-3.232
2009-02-18,-4.1376
2009-02-19,-2.2881
2009-02-20,-1.9159000000000002
2009-02-23,-3.5811
2009-02-24,4.7833
2009-02-25,0.0537
2009-02-26,-0.2684
2009-02-27,-1.5070000000000001
2009-03-02,-7.7596
2009-03-03,-4.6209
2009-03-04,1.4285999999999999
2009-03-05,-7.3484
2009-03-06,-0.7931
2009-03-09,-1.932
2009-03-10,9.5788
2009-03-11,-4.7737
2009-03-12,9.1797
2009-03-13,-0.7156
2009-03-16,-2.3423
2009-03-17,6.8881
2009-03-18,3.9701
2009-03-19,1.3282
2009-03-20,0.2185
2009-03-23,8.2834
2009-03-24,-5.687
2009-03-25,3.9488
2009-03-26,9.4456
2009-03-27,-6.4259
2009-03-30,-1.3534
2009-03-31,1.4736
2009-04-01,3.8558
2009-04-02,2.9412000000000003
2009-04-03,-1.6393
2009-04-06,-0.9048
2009-04-07,-2.4988
2009-04-08,0.6407
2009-04-09,10.0392
2009-04-13,1.9137
2009-04-14,-3.2314
2009-04-15,1.6697
2009-04-16,1.5979
2009-04-17,1.2232
2009-04-20,-7.4234
2009-04-21,5.9674
2009-04-22,-2.1557
2009-04-23,-0.8993
2009-04-24,1.4519
2009-04-27,-3.0411
2009-04-28,1.6143999999999998
2009-04-29,4.4031
2009-04-30,-4.1304
2009-05-01,-4.5351
2009-05-04,4.7981
2009-05-05,-2.0852
2009-05-06,2.6852
2009-05-07,-1.2173
2009-05-08,1.9626000000000001
2009-05-11,-3.3124000000000002
2009-05-12,-1.0214
2009-05-13,-6.6135
2009-05-14,1.2557
2009-05-15,-1.2401
2009-05-18,3.6163
2009-05-19,-7.0771
2009-05-20,-0.939
2009-05-21,-0.5793
2009-05-22,0.5297
2009-05-26,5.7429
2009-05-27,-4.8331
2009-05-28,0.8377
2009-05-29,3.2717
2009-06-01,5.3286
2009-06-02,1.5752000000000002
2009-06-03,0.047
2009-06-04,0.9394
2009-06-05,-1.7217
2009-06-08,0.5682
2009-06-09,0.3766
2009-06-10,-2.8612
2009-06-11,-0.338
2009-06-12,0.0484
2009-06-15,-1.6465
2009-06-16,-3.1019
2009-06-17,0.813
2009-06-18,0.0504
2009-06-19,0.7557
2009-06-22,-4.5
2009-06-23,-1.4136
2009-06-24,-1.6994
2009-06-25,1.1885
2009-06-26,1.3348
2009-06-29,-0.9484
2009-06-30,1.2766
2009-07-01,2.1534
2009-07-02,-4.0617
2009-07-06,2.6795
2009-07-07,-0.7829
2009-07-08,1.1047
2009-07-09,-1.1967
2009-07-10,2.5803000000000003
2009-07-13,4.4148
2009-07-14,1.3274
2009-07-15,1.2615
2009-07-16,0.4312
2009-07-17,-1.2405
2009-07-20,0.9662
2009-07-21,-1.8182
2009-07-22,-0.9259
2009-07-23,3.0497
2009-07-24,-0.1909
2009-07-27,1.3391
2009-07-28,0.8023
2009-07-29,0.2809
2009-07-30,1.1204
2009-07-31,0.4617
2009-08-03,-0.1379
2009-08-04,1.0124
2009-08-05,-4.0547
2009-08-06,1.567
2009-08-07,3.1791
2009-08-10,0.9515
2009-08-11,-4.2304
2009-08-12,2.1617
2009-08-13,-0.23
2009-08-14,-3.965
2009-08-17,-1.2482
2009-08-18,0.7292
2009-08-19,1.9304999999999999
2009-08-20,0.8996
2009-08-21,3.0502
2009-08-24,-1.6393
2009-08-25,-0.7407
2009-08-26,-0.0466
2009-08-27,-1.2599
2009-08-28,-1.7013
2009-08-31,-2.6442
2009-09-01,-2.8642
2009-09-02,2.7453
2009-09-03,0.8906
2009-09-04,-0.9809
2009-09-08,1.0896
2009-09-09,1.8128
2009-09-10,0.2887
2009-09-11,-1.7274
2009-09-14,-1.3672
2009-09-15,0.0495
2009-09-16,1.9792
2009-09-17,0.4367
2009-09-18,4.0097
2009-09-21,-2.6939
2009-09-22,4.7733
2009-09-23,-2.4146
2009-09-24,1.634
2009-09-25,0.0
2009-09-28,0.9646
2009-09-29,-0.0455
2009-09-30,-0.2276
2009-10-01,-0.365
2009-10-02,-0.7784
2009-10-05,0.4615
2009-10-06,1.6537
2009-10-07,-0.7682
2009-10-08,-0.6375
2009-10-09,-0.7333
2009-10-12,1.3389
2009-10-13,1.8679000000000001
2009-10-14,1.6099999999999999
2009-10-15,1.5845
2009-10-16,1.2998
2009-10-19,1.4969999999999999
2009-10-20,-0.59
2009-10-21,-2.3315
2009-10-22,0.3472
2009-10-23,-2.0329
2009-10-26,-2.0309
2009-10-27,0.3155
2009-10-28,-0.8985
2009-10-29,-0.4986
2009-10-30,-1.4579
2009-11-02,-1.5718999999999999
2009-11-03,-1.9258
2009-11-04,-1.1015
2009-11-05,3.632
2009-11-06,-0.6075
2009-11-09,2.7739000000000003
2009-11-10,-2.8899
2009-11-11,2.1729
2009-11-12,-1.3407
2009-11-13,0.9841
2009-11-16,2.4594
2009-11-17,0.6341
2009-11-18,-0.5401
2009-11-19,0.4525
2009-11-20,1.1261
2009-11-23,1.8263
2009-11-24,-0.2625
2009-11-25,-0.9649
2009-11-27,-0.2214
2009-11-30,1.5979
2009-12-01,-0.6553
2009-12-02,0.3518
2009-12-03,-0.482
2009-12-04,4.4914
2009-12-07,-1.7699
2009-12-08,-1.3299
2009-12-09,0.0
2009-12-10,0.2174
2009-12-11,0.7809
2009-12-14,2.0663
2009-12-15,0.5061
2009-12-16,1.133
2009-12-17,-1.8672
2009-12-18,1.5222
2009-12-21,-1.4994
2009-12-22,0.592
2009-12-23,1.8495
2009-12-24,0.0825
2009-12-28,0.4536
2009-12-29,0.9442
2009-12-30,-0.2847
2009-12-31,-1.8352
2010-01-04,2.7005
2010-01-05,0.0405
2010-01-06,-0.6066
2010-01-07,1.0171
2010-01-08,0.1208
2010-01-11,0.6034
2010-01-12,-0.6397
2010-01-13,0.3622
2010-01-14,-0.0802
2010-01-15,1.3242
2010-01-19,0.2772
2010-01-20,-0.2765
2010-01-21,-0.2376
2010-01-22,-0.7146
2010-01-25,-2.1991
2010-01-26,-1.2674
2010-01-27,4.1822
2010-01-28,-1.8283
2010-01-29,-0.4858
2010-02-01,-6.2246
2010-02-02,0.7375
2010-02-03,1.0767
2010-02-04,1.2782
2010-02-05,3.4077
2010-02-08,-4.0277
2010-02-09,0.085
2010-02-10,1.6985000000000001
2010-02-11,0.8768
2010-02-12,-2.1937
2010-02-16,-0.127
2010-02-17,-0.5085
2010-02-18,0.6814
2010-02-19,1.4805
2010-02-22,0.0834
2010-02-23,-0.3748
2010-02-24,2.7592
2010-02-25,-1.5867
2010-02-26,0.3721
2010-03-01,2.9242
2010-03-02,2.7611
2010-03-03,0.8567
2010-03-04,-0.3861
2010-03-05,1.2791000000000001
2010-03-08,-1.3395000000000001
2010-03-09,0.8922
2010-03-10,-0.1538
2010-03-11,0.6931
2010-03-12,-0.6119
2010-03-15,0.0
2010-03-16,0.9619
2010-03-17,3.6585
2010-03-18,-1.6176
2010-03-19,0.8595
2010-03-22,0.1112
2010-03-23,0.3331
2010-03-24,-1.1435
2010-03-25,-0.0373
2010-03-26,-0.2613
2010-03-29,0.2994
2010-03-30,-0.0746
2010-03-31,-1.2696
2010-04-01,1.3237999999999999
2010-04-05,1.2691
2010-04-06,2.2116
2010-04-07,-0.2885
2010-04-08,0.5425
2010-04-09,-1.0791
2010-04-12,1.0545
2010-04-13,-0.2519
2010-04-14,2.8499
2010-04-15,1.3679000000000001
2010-04-16,-0.5536
2010-04-19,-1.009
2010-04-20,-0.703
2010-04-21,3.469
2010-04-22,0.6842
2010-04-23,-0.6116
2010-04-26,-2.1538
2010-04-27,-1.3627
2010-04-28,0.6376
2010-04-29,1.5488
2010-04-30,-2.5303
2010-05-03,-0.3201
2010-05-04,-1.8908
2010-05-05,-1.2
2010-05-06,-2.9076
2010-05-07,-2.8052
2010-05-10,4.7972
2010-05-11,2.4245
2010-05-12,3.791
2010-05-13,-1.0035
2010-05-14,-1.1306
2010-05-17,-0.6309
2010-05-18,-1.9841
2010-05-19,-0.8097
2010-05-20,-2.8571
2010-05-21,1.1764999999999999
2010-05-24,-4.1944
2010-05-25,0.1734
2010-05-26,0.2596
2010-05-27,3.1506
2010-05-28,-1.3389
2010-06-01,-2.799
2010-06-02,4.014
2010-06-03,1.3003
2010-06-04,-5.4244
2010-06-07,-1.4886
2010-06-08,-0.2667
2010-06-09,0.2674
2010-06-10,2.8889
2010-06-11,1.2959
2010-06-14,-0.2985
2010-06-15,2.0958
2010-06-16,-0.1257
2010-06-17,-0.755
2010-06-18,0.2959
2010-06-21,-0.2107
2010-06-22,-1.5625
2010-06-23,-0.3003
2010-06-24,-0.7315
2010-06-25,2.2107
2010-06-28,0.1696
2010-06-29,-2.4979
2010-06-30,-0.9553
2010-07-01,-1.5344
2010-07-02,-0.7124
2010-07-06,-1.1659
2010-07-07,3.3122
2010-07-08,1.0101
2010-07-09,2.9565
2010-07-12,-1.3091
2010-07-13,3.1237
2010-07-14,-1.1618
2010-07-15,-1.0915
2010-07-16,-4.4143
2010-07-19,-0.5329
2010-07-20,0.8036
2010-07-21,-3.4544
2010-07-22,3.578
2010-07-23,-0.3543
2010-07-26,4.1778
2010-07-27,2.773
2010-07-28,-0.5396
2010-07-29,0.7095
2010-07-30,-0.4144
2010-08-02,2.2472
2010-08-03,-1.6280000000000001
2010-08-04,0.7034
2010-08-05,-1.8077
2010-08-06,-1.7155
2010-08-09,2.3159
2010-08-10,-1.8349
2010-08-11,-4.5455
2010-08-12,-0.7566
2010-08-13,-0.4933
2010-08-16,2.1631
2010-08-17,1.4998
2010-08-18,-1.1299
2010-08-19,-3.6484
2010-08-20,-0.1369
2010-08-23,-1.3248
2010-08-24,0.7407
2010-08-25,0.5515
2010-08-26,-1.4168
2010-08-27,1.8544
2010-08-30,-3.2772
2010-08-31,1.3647
2010-09-01,1.9499
2010-09-02,1.0929
2010-09-03,1.1261
2010-09-07,-3.5189
2010-09-08,0.1847
2010-09-09,0.4147
2010-09-10,-0.1836
2010-09-13,2.6207000000000003
2010-09-14,-1.7697
2010-09-15,-1.0262
2010-09-16,-1.5207000000000002
2010-09-17,0.0
2010-09-20,0.8423
2010-09-21,-2.2274
2010-09-22,-1.2814
2010-09-23,-1.3942
2010-09-24,1.999
2010-09-27,-2.0076
2010-09-28,-0.2439
2010-09-29,-0.4401
2010-09-30,-0.1965
2010-10-01,0.689
2010-10-04,-0.0978
2010-10-05,0.9785
2010-10-06,-0.6298
2010-10-07,-0.4876
2010-10-08,0.392
2010-10-11,-1.2201
2010-10-12,-0.0494
2010-10-13,3.0153
2010-10-14,0.0
2010-10-15,-0.7678
2010-10-18,1.5474
2010-10-19,-0.5238
2010-10-20,1.1489
2010-10-21,0.4259
2010-10-22,0.4241
2010-10-25,-1.5016
2010-10-26,0.0953
2010-10-27,-0.2856
2010-10-28,-1.0024
2010-10-29,-0.8197
2010-11-01,-2.3335
2010-11-02,2.5884
2010-11-03,3.2508
2010-11-04,2.5376
2010-11-05,0.7791
2010-11-08,-1.2551
2010-11-09,-1.8929
